   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_313.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
11.0196, 0, 0.509428, 0.50942, 1.41421, -0.509428, 0, 0.509428, 0.50942, 0.50942, 0.50942, 0.50942, 0.50942, 0.50942, 0.50942, 0.50942, 0.50942, 0.50942, 0.50942, 0.50942, 0.50942, 0.50942, 0.50942, 0.50942, 0.50942, 0.50942
11.0274, 1, 0.507885, 0.507877, 1.73205, 0.492115, 0, 0.507885, 0.507877, 0.507877, 0.507877, 0.507877, 0.507877, 0.507877, 0.507877, 0.507877, 0.507877, 0.507877, 0.507877, 0.507877, 0.507877, 0.507877, 0.507877, 0.507877, 0.507877, 0.507877
11.0352, 2, 0.505647, 0.505639, 2, 1.49435, 0, 0.505647, 0.505639, 0.505639, 0.505639, 0.505639, 0.505639, 0.505639, 0.505639, 0.505639, 0.505639, 0.505639, 0.505639, 0.505639, 0.505639, 0.505639, 0.505639, 0.505639, 0.505639, 0.505639
11.0431, 1, 0.503414, 0.503406, 1.73205, 0.496586, 0, 0.503414, 0.503406, 0.503406, 0.503406, 0.503406, 0.503406, 0.503406, 0.503406, 0.503406, 0.503406, 0.503406, 0.503406, 0.503406, 0.503406, 0.503406, 0.503406, 0.503406, 0.503406, 0.503406
11.0509, 3, 0.504646, 0.504638, 2.23607, 2.49535, 0, 0.504646, 0.504638, 0.504638, 0.504638, 0.504638, 0.504638, 0.504638, 0.504638, 0.504638, 0.504638, 0.504638, 0.504638, 0.504638, 0.504638, 0.504638, 0.504638, 0.504638, 0.504638, 0.504638
11.0588, 0, 0.504452, 0.504444, 1.41421, -0.504452, 0, 0.504452, 0.504444, 0.504444, 0.504444, 0.504444, 0.504444, 0.504444, 0.504444, 0.504444, 0.504444, 0.504444, 0.504444, 0.504444, 0.504444, 0.504444, 0.504444, 0.504444, 0.504444, 0.504444
11.0666, 2, 0.502951, 0.502943, 2, 1.49705, 0, 0.502951, 0.502943, 0.502943, 0.502943, 0.502943, 0.502943, 0.502943, 0.502943, 0.502943, 0.502943, 0.502943, 0.502943, 0.502943, 0.502943, 0.502943, 0.502943, 0.502943, 0.502943, 0.502943
11.0745, 0, 0.500801, 0.500793, 1.41421, -0.500801, 0, 0.500801, 0.500793, 0.500793, 0.500793, 0.500793, 0.500793, 0.500793, 0.500793, 0.500793, 0.500793, 0.500793, 0.500793, 0.500793, 0.500793, 0.500793, 0.500793, 0.500793, 0.500793, 0.500793
11.0823, 3, 0.498655, 0.498647, 2.23607, 2.50135, 0, 0.498655, 0.498647, 0.498647, 0.498647, 0.498647, 0.498647, 0.498647, 0.498647, 0.498647, 0.498647, 0.498647, 0.498647, 0.498647, 0.498647, 0.498647, 0.498647, 0.498647, 0.498647, 0.498647
11.0901, 0, 0.499603, 0.499596, 1.41421, -0.499603, 0, 0.499603, 0.499596, 0.499596, 0.499596, 0.499596, 0.499596, 0.499596, 0.499596, 0.499596, 0.499596, 0.499596, 0.499596, 0.499596, 0.499596, 0.499596, 0.499596, 0.499596, 0.499596, 0.499596
11.098, 0, 0.499232, 0.499224, 1.41421, -0.499232, 0, 0.499232, 0.499224, 0.499224, 0.499224, 0.499224, 0.499224, 0.499224, 0.499224, 0.499224, 0.499224, 0.499224, 0.499224, 0.499224, 0.499224, 0.499224, 0.499224, 0.499224, 0.499224, 0.499224
11.1058, 1, 0.497658, 0.49765, 1.73205, 0.502342, 0, 0.497658, 0.49765, 0.49765, 0.49765, 0.49765, 0.49765, 0.49765, 0.49765, 0.49765, 0.49765, 0.49765, 0.49765, 0.49765, 0.49765, 0.49765, 0.49765, 0.49765, 0.49765, 0.49765
11.1137, 3, 0.495487, 0.495479, 2.23607, 2.50451, 0, 0.495487, 0.495479, 0.495479, 0.495479, 0.495479, 0.495479, 0.495479, 0.495479, 0.495479, 0.495479, 0.495479, 0.495479, 0.495479, 0.495479, 0.495479, 0.495479, 0.495479, 0.495479, 0.495479
11.1215, 1, 0.49332, 0.493312, 1.73205, 0.50668, 0, 0.49332, 0.493312, 0.493312, 0.493312, 0.493312, 0.493312, 0.493312, 0.493312, 0.493312, 0.493312, 0.493312, 0.493312, 0.493312, 0.493312, 0.493312, 0.493312, 0.493312, 0.493312, 0.493312
11.1294, 1, 0.494129, 0.494121, 1.73205, 0.505871, 0, 0.494129, 0.494121, 0.494121, 0.494121, 0.494121, 0.494121, 0.494121, 0.494121, 0.494121, 0.494121, 0.494121, 0.494121, 0.494121, 0.494121, 0.494121, 0.494121, 0.494121, 0.494121, 0.494121
11.1372, 0, 0.49371, 0.493702, 1.41421, -0.49371, 0, 0.49371, 0.493702, 0.493702, 0.493702, 0.493702, 0.493702, 0.493702, 0.493702, 0.493702, 0.493702, 0.493702, 0.493702, 0.493702, 0.493702, 0.493702, 0.493702, 0.493702, 0.493702, 0.493702
11.145, 0, 0.492179, 0.492171, 1.41421, -0.492179, 0, 0.492179, 0.492171, 0.492171, 0.492171, 0.492171, 0.492171, 0.492171, 0.492171, 0.492171, 0.492171, 0.492171, 0.492171, 0.492171, 0.492171, 0.492171, 0.492171, 0.492171, 0.492171, 0.492171
11.1529, 1, 0.490095, 0.490086, 1.73205, 0.509905, 0, 0.490095, 0.490086, 0.490086, 0.490086, 0.490086, 0.490086, 0.490086, 0.490086, 0.490086, 0.490086, 0.490086, 0.490086, 0.490086, 0.490086, 0.490086, 0.490086, 0.490086, 0.490086, 0.490086
11.1607, 0, 0.488015, 0.488006, 1.41421, -0.488015, 0, 0.488015, 0.488006, 0.488006, 0.488006, 0.488006, 0.488006, 0.488006, 0.488006, 0.488006, 0.488006, 0.488006, 0.488006, 0.488006, 0.488006, 0.488006, 0.488006, 0.488006, 0.488006, 0.488006
11.1686, 2, 0.488536, 0.488527, 2, 1.51146, 0, 0.488536, 0.488527, 0.488527, 0.488527, 0.488527, 0.488527, 0.488527, 0.488527, 0.488527, 0.488527, 0.488527, 0.488527, 0.488527, 0.488527, 0.488527, 0.488527, 0.488527, 0.488527, 0.488527
11.1764, 0, 0.48794, 0.487931, 1.41421, -0.48794, 0, 0.48794, 0.487931, 0.487931, 0.487931, 0.487931, 0.487931, 0.487931, 0.487931, 0.487931, 0.487931, 0.487931, 0.487931, 0.487931, 0.487931, 0.487931, 0.487931, 0.487931, 0.487931, 0.487931
11.1843, 0.748203, 0.486338, 0.48633, 1.65777, 0.261865, 0, 0.486338, 0.48633, 0.48633, 0.48633, 0.48633, 0.48633, 0.48633, 0.48633, 0.48633, 0.48633, 0.48633, 0.48633, 0.48633, 0.48633, 0.48633, 0.48633, 0.48633, 0.48633, 0.48633
11.1921, 0.251797, 0.484238, 0.484229, 1.5006, -0.232441, 0, 0.484238, 0.484229, 0.484229, 0.484229, 0.484229, 0.484229, 0.484229, 0.484229, 0.484229, 0.484229, 0.484229, 0.484229, 0.484229, 0.484229, 0.484229, 0.484229, 0.484229, 0.484229, 0.484229
11.1999, 0, 0.482142, 0.482133, 1.41421, -0.482142, 0, 0.482142, 0.482133, 0.482133, 0.482133, 0.482133, 0.482133, 0.482133, 0.482133, 0.482133, 0.482133, 0.482133, 0.482133, 0.482133, 0.482133, 0.482133, 0.482133, 0.482133, 0.482133, 0.482133
11.2078, 1, 0.482508, 0.4825, 1.73205, 0.517492, 0, 0.482508, 0.4825, 0.4825, 0.4825, 0.4825, 0.4825, 0.4825, 0.4825, 0.4825, 0.4825, 0.4825, 0.4825, 0.4825, 0.4825, 0.4825, 0.4825, 0.4825, 0.4825, 0.4825
11.2156, 1, 0.481861, 0.481853, 1.73205, 0.518139, 0, 0.481861, 0.481853, 0.481853, 0.481853, 0.481853, 0.481853, 0.481853, 0.481853, 0.481853, 0.481853, 0.481853, 0.481853, 0.481853, 0.481853, 0.481853, 0.481853, 0.481853, 0.481853, 0.481853
11.2235, 1, 0.480308, 0.480299, 1.73205, 0.519692, 0, 0.480308, 0.480299, 0.480299, 0.480299, 0.480299, 0.480299, 0.480299, 0.480299, 0.480299, 0.480299, 0.480299, 0.480299, 0.480299, 0.480299, 0.480299, 0.480299, 0.480299, 0.480299, 0.480299
11.2313, 0, 0.478304, 0.478296, 1.41421, -0.478304, 0, 0.478304, 0.478296, 0.478296, 0.478296, 0.478296, 0.478296, 0.478296, 0.478296, 0.478296, 0.478296, 0.478296, 0.478296, 0.478296, 0.478296, 0.478296, 0.478296, 0.478296, 0.478296, 0.478296
11.2392, 3, 0.476305, 0.476296, 2.23607, 2.5237, 0, 0.476305, 0.476296, 0.476296, 0.476296, 0.476296, 0.476296, 0.476296, 0.476296, 0.476296, 0.476296, 0.476296, 0.476296, 0.476296, 0.476296, 0.476296, 0.476296, 0.476296, 0.476296, 0.476296
11.247, 1.72887, 0.476376, 0.476367, 1.93103, 1.2525, 0, 0.476376, 0.476367, 0.476367, 0.476367, 0.476367, 0.476367, 0.476367, 0.476367, 0.476367, 0.476367, 0.476367, 0.476367, 0.476367, 0.476367, 0.476367, 0.476367, 0.476367, 0.476367, 0.476367
11.2548, 1.27113, 0.47555, 0.475542, 1.80863, 0.795577, 0, 0.47555, 0.475542, 0.475542, 0.475542, 0.475542, 0.475542, 0.475542, 0.475542, 0.475542, 0.475542, 0.475542, 0.475542, 0.475542, 0.475542, 0.475542, 0.475542, 0.475542, 0.475542, 0.475542
11.2627, 3, 0.473934, 0.473926, 2.23607, 2.52607, 0, 0.473934, 0.473926, 0.473926, 0.473926, 0.473926, 0.473926, 0.473926, 0.473926, 0.473926, 0.473926, 0.473926, 0.473926, 0.473926, 0.473926, 0.473926, 0.473926, 0.473926, 0.473926, 0.473926
11.2705, 1, 0.471926, 0.471917, 1.73205, 0.528074, 0, 0.471926, 0.471917, 0.471917, 0.471917, 0.471917, 0.471917, 0.471917, 0.471917, 0.471917, 0.471917, 0.471917, 0.471917, 0.471917, 0.471917, 0.471917, 0.471917, 0.471917, 0.471917, 0.471917
11.2784, 3, 0.469922, 0.469913, 2.23607, 2.53008, 0, 0.469922, 0.469913, 0.469913, 0.469913, 0.469913, 0.469913, 0.469913, 0.469913, 0.469913, 0.469913, 0.469913, 0.469913, 0.469913, 0.469913, 0.469913, 0.469913, 0.469913, 0.469913, 0.469913
11.2862, 0, 0.469822, 0.469813, 1.41421, -0.469822, 0, 0.469822, 0.469813, 0.469813, 0.469813, 0.469813, 0.469813, 0.469813, 0.469813, 0.469813, 0.469813, 0.469813, 0.469813, 0.469813, 0.469813, 0.469813, 0.469813, 0.469813, 0.469813, 0.469813
11.2941, 0, 0.468946, 0.468938, 1.41421, -0.468946, 0, 0.468946, 0.468938, 0.468938, 0.468938, 0.468938, 0.468938, 0.468938, 0.468938, 0.468938, 0.468938, 0.468938, 0.468938, 0.468938, 0.468938, 0.468938, 0.468938, 0.468938, 0.468938, 0.468938
11.3019, 3, 0.467384, 0.467375, 2.23607, 2.53262, 0, 0.467384, 0.467375, 0.467375, 0.467375, 0.467375, 0.467375, 0.467375, 0.467375, 0.467375, 0.467375, 0.467375, 0.467375, 0.467375, 0.467375, 0.467375, 0.467375, 0.467375, 0.467375, 0.467375
11.3097, 1, 0.465481, 0.465472, 1.73205, 0.534519, 0, 0.465481, 0.465472, 0.465472, 0.465472, 0.465472, 0.465472, 0.465472, 0.465472, 0.465472, 0.465472, 0.465472, 0.465472, 0.465472, 0.465472, 0.465472, 0.465472, 0.465472, 0.465472, 0.465472
11.3176, 0, 0.463582, 0.463573, 1.41421, -0.463582, 0, 0.463582, 0.463573, 0.463573, 0.463573, 0.463573, 0.463573, 0.463573, 0.463573, 0.463573, 0.463573, 0.463573, 0.463573, 0.463573, 0.463573, 0.463573, 0.463573, 0.463573, 0.463573, 0.463573
11.3254, 2, 0.463098, 0.463088, 2, 1.5369, 0, 0.463098, 0.463088, 0.463088, 0.463088, 0.463088, 0.463088, 0.463088, 0.463088, 0.463088, 0.463088, 0.463088, 0.463088, 0.463088, 0.463088, 0.463088, 0.463088, 0.463088, 0.463088, 0.463088
11.3333, 0, 0.462037, 0.462028, 1.41421, -0.462037, 0, 0.462037, 0.462028, 0.462028, 0.462028, 0.462028, 0.462028, 0.462028, 0.462028, 0.462028, 0.462028, 0.462028, 0.462028, 0.462028, 0.462028, 0.462028, 0.462028, 0.462028, 0.462028, 0.462028
11.3411, 2, 0.460442, 0.460433, 2, 1.53956, 0, 0.460442, 0.460433, 0.460433, 0.460433, 0.460433, 0.460433, 0.460433, 0.460433, 0.460433, 0.460433, 0.460433, 0.460433, 0.460433, 0.460433, 0.460433, 0.460433, 0.460433, 0.460433, 0.460433
11.349, 0, 0.458583, 0.458573, 1.41421, -0.458583, 0, 0.458583, 0.458573, 0.458573, 0.458573, 0.458573, 0.458573, 0.458573, 0.458573, 0.458573, 0.458573, 0.458573, 0.458573, 0.458573, 0.458573, 0.458573, 0.458573, 0.458573, 0.458573, 0.458573
11.3568, 0, 0.456728, 0.456718, 1.41421, -0.456728, 0, 0.456728, 0.456718, 0.456718, 0.456718, 0.456718, 0.456718, 0.456718, 0.456718, 0.456718, 0.456718, 0.456718, 0.456718, 0.456718, 0.456718, 0.456718, 0.456718, 0.456718, 0.456718, 0.456718
11.3647, 0, 0.455809, 0.455798, 1.41421, -0.455809, 0, 0.455809, 0.455798, 0.455798, 0.455798, 0.455798, 0.455798, 0.455798, 0.455798, 0.455798, 0.455798, 0.455798, 0.455798, 0.455798, 0.455798, 0.455798, 0.455798, 0.455798, 0.455798, 0.455798
11.3725, 2, 0.454556, 0.454545, 2, 1.54544, 0, 0.454556, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545
11.3803, 1, 0.452976, 0.452964, 1.73205, 0.547024, 0, 0.452976, 0.452964, 0.452964, 0.452964, 0.452964, 0.452964, 0.452964, 0.452964, 0.452964, 0.452964, 0.452964, 0.452964, 0.452964, 0.452964, 0.452964, 0.452964, 0.452964, 0.452964, 0.452964
11.3882, 1, 0.45112, 0.451108, 1.73205, 0.54888, 0, 0.45112, 0.451108, 0.451108, 0.451108, 0.451108, 0.451108, 0.451108, 0.451108, 0.451108, 0.451108, 0.451108, 0.451108, 0.451108, 0.451108, 0.451108, 0.451108, 0.451108, 0.451108, 0.451108
11.396, 1.36629, 0.449073, 0.44906, 1.83475, 0.917222, 0, 0.449073, 0.44906, 0.44906, 0.44906, 0.44906, 0.44906, 0.44906, 0.44906, 0.44906, 0.44906, 0.44906, 0.44906, 0.44906, 0.44906, 0.44906, 0.44906, 0.44906, 0.44906, 0.44906
11.4039, 3.31437, 0.446905, 0.446892, 2.30529, 2.86747, 0, 0.446905, 0.446892, 0.446892, 0.446892, 0.446892, 0.446892, 0.446892, 0.446892, 0.446892, 0.446892, 0.446892, 0.446892, 0.446892, 0.446892, 0.446892, 0.446892, 0.446892, 0.446892, 0.446892
11.4117, 1.31933, 0.444459, 0.444445, 1.8219, 0.874871, 0, 0.444459, 0.444445, 0.444445, 0.444445, 0.444445, 0.444445, 0.444445, 0.444445, 0.444445, 0.444445, 0.444445, 0.444445, 0.444445, 0.444445, 0.444445, 0.444445, 0.444445, 0.444445, 0.444445
11.4196, 1, 0.441769, 0.441753, 1.73205, 0.558231, 0, 0.441769, 0.441753, 0.441753, 0.441753, 0.441753, 0.441753, 0.441753, 0.441753, 0.441753, 0.441753, 0.441753, 0.441753, 0.441753, 0.441753, 0.441753, 0.441753, 0.441753, 0.441753, 0.441753
11.4274, 1, 0.438816, 0.4388, 1.73205, 0.561184, 0, 0.438816, 0.4388, 0.4388, 0.4388, 0.4388, 0.4388, 0.4388, 0.4388, 0.4388, 0.4388, 0.4388, 0.4388, 0.4388, 0.4388, 0.4388, 0.4388, 0.4388, 0.4388, 0.4388
11.4352, 0, 0.435668, 0.43565, 1.41421, -0.435668, 0, 0.435668, 0.43565, 0.43565, 0.43565, 0.43565, 0.43565, 0.43565, 0.43565, 0.43565, 0.43565, 0.43565, 0.43565, 0.43565, 0.43565, 0.43565, 0.43565, 0.43565, 0.43565, 0.43565
11.4431, 0, 0.432428, 0.432408, 1.41421, -0.432428, 0, 0.432428, 0.432408, 0.432408, 0.432408, 0.432408, 0.432408, 0.432408, 0.432408, 0.432408, 0.432408, 0.432408, 0.432408, 0.432408, 0.432408, 0.432408, 0.432408, 0.432408, 0.432408, 0.432408
11.4509, 0, 0.4292, 0.429179, 1.41421, -0.4292, 0, 0.4292, 0.429179, 0.429179, 0.429179, 0.429179, 0.429179, 0.429179, 0.429179, 0.429179, 0.429179, 0.429179, 0.429179, 0.429179, 0.429179, 0.429179, 0.429179, 0.429179, 0.429179, 0.429179
11.4588, 1.66394, 0.426649, 0.426626, 1.91414, 1.23729, 0, 0.426649, 0.426626, 0.426626, 0.426626, 0.426626, 0.426626, 0.426626, 0.426626, 0.426626, 0.426626, 0.426626, 0.426626, 0.426626, 0.426626, 0.426626, 0.426626, 0.426626, 0.426626, 0.426626
11.4666, 0.336059, 0.423723, 0.423698, 1.52842, -0.0876639, 0, 0.423723, 0.423698, 0.423698, 0.423698, 0.423698, 0.423698, 0.423698, 0.423698, 0.423698, 0.423698, 0.423698, 0.423698, 0.423698, 0.423698, 0.423698, 0.423698, 0.423698, 0.423698, 0.423698
11.4745, 0, 0.420463, 0.420435, 1.41421, -0.420463, 0, 0.420463, 0.420435, 0.420435, 0.420435, 0.420435, 0.420435, 0.420435, 0.420435, 0.420435, 0.420435, 0.420435, 0.420435, 0.420435, 0.420435, 0.420435, 0.420435, 0.420435, 0.420435, 0.420435
11.4823, 0, 0.417044, 0.417014, 1.41421, -0.417044, 0, 0.417044, 0.417014, 0.417014, 0.417014, 0.417014, 0.417014, 0.417014, 0.417014, 0.417014, 0.417014, 0.417014, 0.417014, 0.417014, 0.417014, 0.417014, 0.417014, 0.417014, 0.417014, 0.417014
11.4901, 1, 0.413639, 0.413607, 1.73205, 0.586361, 0, 0.413639, 0.413607, 0.413607, 0.413607, 0.413607, 0.413607, 0.413607, 0.413607, 0.413607, 0.413607, 0.413607, 0.413607, 0.413607, 0.413607, 0.413607, 0.413607, 0.413607, 0.413607, 0.413607
11.498, 0, 0.411285, 0.41125, 1.41421, -0.411285, 0, 0.411285, 0.41125, 0.41125, 0.41125, 0.41125, 0.41125, 0.41125, 0.41125, 0.41125, 0.41125, 0.41125, 0.41125, 0.41125, 0.41125, 0.41125, 0.41125, 0.41125, 0.41125, 0.41125
11.5058, 2, 0.408455, 0.408418, 2, 1.59154, 0, 0.408455, 0.408418, 0.408418, 0.408418, 0.408418, 0.408418, 0.408418, 0.408418, 0.408418, 0.408418, 0.408418, 0.408418, 0.408418, 0.408418, 0.408418, 0.408418, 0.408418, 0.408418, 0.408418
11.5137, 2, 0.405204, 0.405164, 2, 1.5948, 0, 0.405204, 0.405164, 0.405164, 0.405164, 0.405164, 0.405164, 0.405164, 0.405164, 0.405164, 0.405164, 0.405164, 0.405164, 0.405164, 0.405164, 0.405164, 0.405164, 0.405164, 0.405164, 0.405164
11.5215, 0, 0.401751, 0.401708, 1.41421, -0.401751, 0, 0.401751, 0.401708, 0.401708, 0.401708, 0.401708, 0.401708, 0.401708, 0.401708, 0.401708, 0.401708, 0.401708, 0.401708, 0.401708, 0.401708, 0.401708, 0.401708, 0.401708, 0.401708, 0.401708
11.5294, 1.64226, 0.398313, 0.398267, 1.90847, 1.24394, 0, 0.398313, 0.398267, 0.398267, 0.398267, 0.398267, 0.398267, 0.398267, 0.398267, 0.398267, 0.398267, 0.398267, 0.398267, 0.398267, 0.398267, 0.398267, 0.398267, 0.398267, 0.398267, 0.398267
11.5372, 2.35774, 0.396125, 0.396076, 2.08752, 1.96162, 0, 0.396125, 0.396076, 0.396076, 0.396076, 0.396076, 0.396076, 0.396076, 0.396076, 0.396076, 0.396076, 0.396076, 0.396076, 0.396076, 0.396076, 0.396076, 0.396076, 0.396076, 0.396076, 0.396076
11.545, 0, 0.393382, 0.393329, 1.41421, -0.393382, 0, 0.393382, 0.393329, 0.393329, 0.393329, 0.393329, 0.393329, 0.393329, 0.393329, 0.393329, 0.393329, 0.393329, 0.393329, 0.393329, 0.393329, 0.393329, 0.393329, 0.393329, 0.393329, 0.393329
11.5529, 1, 0.390163, 0.390105, 1.73205, 0.609837, 0, 0.390163, 0.390105, 0.390105, 0.390105, 0.390105, 0.390105, 0.390105, 0.390105, 0.390105, 0.390105, 0.390105, 0.390105, 0.390105, 0.390105, 0.390105, 0.390105, 0.390105, 0.390105, 0.390105
11.5607, 0.632466, 0.386715, 0.386653, 1.62249, 0.24575, 0, 0.386715, 0.386653, 0.386653, 0.386653, 0.386653, 0.386653, 0.386653, 0.386653, 0.386653, 0.386653, 0.386653, 0.386653, 0.386653, 0.386653, 0.386653, 0.386653, 0.386653, 0.386653, 0.386653
11.5686, 1.36753, 0.383285, 0.383216, 1.83508, 0.984249, 0, 0.383285, 0.383216, 0.383216, 0.383216, 0.383216, 0.383216, 0.383216, 0.383216, 0.383216, 0.383216, 0.383216, 0.383216, 0.383216, 0.383216, 0.383216, 0.383216, 0.383216, 0.383216, 0.383216
11.5764, 2, 0.381216, 0.38114, 2, 1.61878, 0, 0.381216, 0.38114, 0.38114, 0.38114, 0.38114, 0.38114, 0.38114, 0.38114, 0.38114, 0.38114, 0.38114, 0.38114, 0.38114, 0.38114, 0.38114, 0.38114, 0.38114, 0.38114, 0.38114
11.5843, 3, 0.378545, 0.37846, 2.23607, 2.62145, 0, 0.378545, 0.37846, 0.37846, 0.37846, 0.37846, 0.37846, 0.37846, 0.37846, 0.37846, 0.37846, 0.37846, 0.37846, 0.37846, 0.37846, 0.37846, 0.37846, 0.37846, 0.37846, 0.37846
11.5921, 1, 0.375366, 0.375269, 1.73205, 0.624634, 0, 0.375366, 0.375269, 0.375269, 0.375269, 0.375269, 0.375269, 0.375269, 0.375269, 0.375269, 0.375269, 0.375269, 0.375269, 0.375269, 0.375269, 0.375269, 0.375269, 0.375269, 0.375269, 0.375269
11.5999, 0, 0.371946, 0.371832, 1.41421, -0.371946, 0, 0.371946, 0.371832, 0.371832, 0.371832, 0.371832, 0.371832, 0.371832, 0.371832, 0.371832, 0.371832, 0.371832, 0.371832, 0.371832, 0.371832, 0.371832, 0.371832, 0.371832, 0.371832, 0.371832
11.6078, 2, 0.368547, 0.368411, 2, 1.63145, 0, 0.368547, 0.368411, 0.368411, 0.368411, 0.368411, 0.368411, 0.368411, 0.368411, 0.368411, 0.368411, 0.368411, 0.368411, 0.368411, 0.368411, 0.368411, 0.368411, 0.368411, 0.368411, 0.368411
11.6156, 0, 0.366549, 0.366382, 1.41421, -0.366549, 0, 0.366549, 0.366382, 0.366382, 0.366382, 0.366382, 0.366382, 0.366382, 0.366382, 0.366382, 0.366382, 0.366382, 0.366382, 0.366382, 0.366382, 0.366382, 0.366382, 0.366382, 0.366382, 0.366382
11.6235, 1, 0.363971, 0.363759, 1.73205, 0.636029, 0, 0.363971, 0.363759, 0.363759, 0.363759, 0.363759, 0.363759, 0.363759, 0.363759, 0.363759, 0.363759, 0.363759, 0.363759, 0.363759, 0.363759, 0.363759, 0.363759, 0.363759, 0.363759, 0.363759
11.6313, 0, 0.360904, 0.360629, 1.41421, -0.360904, 0, 0.360904, 0.360629, 0.360629, 0.360629, 0.360629, 0.360629, 0.360629, 0.360629, 0.360629, 0.360629, 0.360629, 0.360629, 0.360629, 0.360629, 0.360629, 0.360629, 0.360629, 0.360629, 0.360629
11.6392, 2, 0.357621, 0.357255, 2, 1.64238, 0, 0.357621, 0.357255, 0.357255, 0.357255, 0.357255, 0.357255, 0.357255, 0.357255, 0.357255, 0.357255, 0.357255, 0.357255, 0.357255, 0.357255, 0.357255, 0.357255, 0.357255, 0.357255, 0.357255
11.647, 1, 0.354394, 0.353898, 1.73205, 0.645606, 0, 0.354394, 0.353898, 0.353898, 0.353898, 0.353898, 0.353898, 0.353898, 0.353898, 0.353898, 0.353898, 0.353898, 0.353898, 0.353898, 0.353898, 0.353898, 0.353898, 0.353898, 0.353898, 0.353898
11.6549, 0, 0.352554, 0.35187, 1.41421, -0.352554, 0, 0.352554, 0.35187, 0.35187, 0.35187, 0.35187, 0.35187, 0.35187, 0.35187, 0.35187, 0.35187, 0.35187, 0.35187, 0.35187, 0.35187, 0.35187, 0.35187, 0.35187, 0.35187, 0.35187
11.6627, 3, 0.350236, 0.349283, 2.23607, 2.64976, 0, 0.350236, 0.349283, 0.349283, 0.349283, 0.349283, 0.349283, 0.349283, 0.349283, 0.349283, 0.349283, 0.349283, 0.349283, 0.349283, 0.349283, 0.349283, 0.349283, 0.349283, 0.349283, 0.349283
11.6705, 1, 0.347552, 0.346218, 1.73205, 0.652448, 0, 0.347552, 0.346218, 0.346218, 0.346218, 0.346218, 0.346218, 0.346218, 0.346218, 0.346218, 0.346218, 0.346218, 0.346218, 0.346218, 0.346218, 0.346218, 0.346218, 0.346218, 0.346218, 0.346218
11.6784, 0, 0.344792, 0.342924, 1.41421, -0.344792, 0, 0.344792, 0.342924, 0.342924, 0.342924, 0.342924, 0.342924, 0.342924, 0.342924, 0.342924, 0.342924, 0.342924, 0.342924, 0.342924, 0.342924, 0.342924, 0.342924, 0.342924, 0.342924, 0.342924
11.6862, 5, 0.342254, 0.339646, 2.64575, 4.65775, 0, 0.342254, 0.339646, 0.339646, 0.339646, 0.339646, 0.339646, 0.339646, 0.339646, 0.339646, 0.339646, 0.339646, 0.339646, 0.339646, 0.339646, 0.339646, 0.339646, 0.339646, 0.339646, 0.339646
11.6941, 1, 0.341249, 0.337625, 1.73205, 0.658751, 0, 0.341249, 0.337625, 0.337625, 0.337625, 0.337625, 0.337625, 0.337625, 0.337625, 0.337625, 0.337625, 0.337625, 0.337625, 0.337625, 0.337625, 0.337625, 0.337625, 0.337625, 0.337625, 0.337625
11.7019, 1, 0.340077, 0.33508, 1.73205, 0.659923, 0, 0.340077, 0.33508, 0.33508, 0.33508, 0.33508, 0.33508, 0.33508, 0.33508, 0.33508, 0.33508, 0.33508, 0.33508, 0.33508, 0.33508, 0.33508, 0.33508, 0.33508, 0.33508, 0.33508
11.7098, 2, 0.338915, 0.332087, 2, 1.66108, 0, 0.338915, 0.332087, 0.332087, 0.332087, 0.332087, 0.332087, 0.332087, 0.332087, 0.332087, 0.332087, 0.332087, 0.332087, 0.332087, 0.332087, 0.332087, 0.332087, 0.332087, 0.332087, 0.332087
11.7176, 0, 0.338117, 0.328879, 1.41421, -0.338117, 0, 0.338117, 0.328879, 0.328879, 0.328879, 0.328879, 0.328879, 0.328879, 0.328879, 0.328879, 0.328879, 0.328879, 0.328879, 0.328879, 0.328879, 0.328879, 0.328879, 0.328879, 0.328879, 0.328879
11.7254, 0.581784, 0.338051, 0.325687, 1.60679, 0.243733, 0, 0.338051, 0.325687, 0.325687, 0.325687, 0.325687, 0.325687, 0.325687, 0.325687, 0.325687, 0.325687, 0.325687, 0.325687, 0.325687, 0.325687, 0.325687, 0.325687, 0.325687, 0.325687, 0.325687
11.7333, 0.418216, 0.340027, 0.323664, 1.55506, 0.0781885, 0, 0.340027, 0.323664, 0.323664, 0.323664, 0.323664, 0.323664, 0.323664, 0.323664, 0.323664, 0.323664, 0.323664, 0.323664, 0.323664, 0.323664, 0.323664, 0.323664, 0.323664, 0.323664, 0.323664
