   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_363.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
14.967, 0.591078, 0.359363, 0.355547, 1.60968, 0.231715, 0, 0.355547, 0.355547, 0.355547, 0.355547, 0.355547, 0.355547, 0.355547, 0.355547, 0.355547, 0.355547, 0.355547, 0.355547, 0.355547, 0.355547, 0.355547, 0.355547, 0.355547, 0.355547, 0.355547, 0.359363, 0.355547
14.9749, 2.40892, 0.359612, 0.355493, 2.09974, 2.04931, 0, 0.355493, 0.355493, 0.355493, 0.355493, 0.355493, 0.355493, 0.355493, 0.355493, 0.355493, 0.355493, 0.355493, 0.355493, 0.355493, 0.355493, 0.355493, 0.355493, 0.355493, 0.355493, 0.355493, 0.359612, 0.355493
14.9827, 0, 0.359731, 0.355325, 1.41421, -0.359731, 0, 0.355325, 0.355325, 0.355325, 0.355325, 0.355325, 0.355325, 0.355325, 0.355325, 0.355325, 0.355325, 0.355325, 0.355325, 0.355325, 0.355325, 0.355325, 0.355325, 0.355325, 0.355325, 0.355325, 0.359731, 0.355325
14.9906, 1.58389, 0.359726, 0.355055, 1.89312, 1.22417, 0, 0.355055, 0.355055, 0.355055, 0.355055, 0.355055, 0.355055, 0.355055, 0.355055, 0.355055, 0.355055, 0.355055, 0.355055, 0.355055, 0.355055, 0.355055, 0.355055, 0.355055, 0.355055, 0.355055, 0.359726, 0.355055
14.9984, 0.416109, 0.359619, 0.354713, 1.55438, 0.0564902, 0, 0.354713, 0.354713, 0.354713, 0.354713, 0.354713, 0.354713, 0.354713, 0.354713, 0.354713, 0.354713, 0.354713, 0.354713, 0.354713, 0.354713, 0.354713, 0.354713, 0.354713, 0.354713, 0.354713, 0.359619, 0.354713
15.0063, 1, 0.359441, 0.354335, 1.73205, 0.640559, 0, 0.354335, 0.354335, 0.354335, 0.354335, 0.354335, 0.354335, 0.354335, 0.354335, 0.354335, 0.354335, 0.354335, 0.354335, 0.354335, 0.354335, 0.354335, 0.354335, 0.354335, 0.354335, 0.354335, 0.359441, 0.354335
15.0141, 0, 0.359225, 0.353956, 1.41421, -0.359225, 0, 0.353956, 0.353956, 0.353956, 0.353956, 0.353956, 0.353956, 0.353956, 0.353956, 0.353956, 0.353956, 0.353956, 0.353956, 0.353956, 0.353956, 0.353956, 0.353956, 0.353956, 0.353956, 0.353956, 0.359225, 0.353956
15.022, 0.574102, 0.359113, 0.353727, 1.6044, 0.214988, 0, 0.353727, 0.353727, 0.353727, 0.353727, 0.353727, 0.353727, 0.353727, 0.353727, 0.353727, 0.353727, 0.353727, 0.353727, 0.353727, 0.353727, 0.353727, 0.353727, 0.353727, 0.353727, 0.353727, 0.359113, 0.353727
15.0298, 1.4259, 0.358837, 0.353379, 1.85092, 1.06706, 0, 0.353379, 0.353379, 0.353379, 0.353379, 0.353379, 0.353379, 0.353379, 0.353379, 0.353379, 0.353379, 0.353379, 0.353379, 0.353379, 0.353379, 0.353379, 0.353379, 0.353379, 0.353379, 0.353379, 0.358837, 0.353379
15.0376, 0, 0.358414, 0.352934, 1.41421, -0.358414, 0, 0.352934, 0.352934, 0.352934, 0.352934, 0.352934, 0.352934, 0.352934, 0.352934, 0.352934, 0.352934, 0.352934, 0.352934, 0.352934, 0.352934, 0.352934, 0.352934, 0.352934, 0.352934, 0.352934, 0.358414, 0.352934
15.0455, 0, 0.357894, 0.352441, 1.41421, -0.357894, 0, 0.352441, 0.352441, 0.352441, 0.352441, 0.352441, 0.352441, 0.352441, 0.352441, 0.352441, 0.352441, 0.352441, 0.352441, 0.352441, 0.352441, 0.352441, 0.352441, 0.352441, 0.352441, 0.352441, 0.357894, 0.352441
15.0533, 1, 0.357325, 0.351947, 1.73205, 0.642675, 0, 0.351947, 0.351947, 0.351947, 0.351947, 0.351947, 0.351947, 0.351947, 0.351947, 0.351947, 0.351947, 0.351947, 0.351947, 0.351947, 0.351947, 0.351947, 0.351947, 0.351947, 0.351947, 0.351947, 0.357325, 0.351947
15.0612, 0, 0.356884, 0.351627, 1.41421, -0.356884, 0, 0.351627, 0.351627, 0.351627, 0.351627, 0.351627, 0.351627, 0.351627, 0.351627, 0.351627, 0.351627, 0.351627, 0.351627, 0.351627, 0.351627, 0.351627, 0.351627, 0.351627, 0.351627, 0.351627, 0.356884, 0.351627
15.069, 0.559603, 0.356244, 0.351152, 1.59988, 0.20336, 0, 0.351152, 0.351152, 0.351152, 0.351152, 0.351152, 0.351152, 0.351152, 0.351152, 0.351152, 0.351152, 0.351152, 0.351152, 0.351152, 0.351152, 0.351152, 0.351152, 0.351152, 0.351152, 0.351152, 0.356244, 0.351152
15.0769, 0.440397, 0.355434, 0.350546, 1.56218, 0.0849623, 0, 0.350546, 0.350546, 0.350546, 0.350546, 0.350546, 0.350546, 0.350546, 0.350546, 0.350546, 0.350546, 0.350546, 0.350546, 0.350546, 0.350546, 0.350546, 0.350546, 0.350546, 0.350546, 0.350546, 0.355434, 0.350546
15.0847, 0, 0.354526, 0.349876, 1.41421, -0.354526, 0, 0.349876, 0.349876, 0.349876, 0.349876, 0.349876, 0.349876, 0.349876, 0.349876, 0.349876, 0.349876, 0.349876, 0.349876, 0.349876, 0.349876, 0.349876, 0.349876, 0.349876, 0.349876, 0.349876, 0.354526, 0.349876
15.0926, 0, 0.35359, 0.349206, 1.41421, -0.35359, 0, 0.349206, 0.349206, 0.349206, 0.349206, 0.349206, 0.349206, 0.349206, 0.349206, 0.349206, 0.349206, 0.349206, 0.349206, 0.349206, 0.349206, 0.349206, 0.349206, 0.349206, 0.349206, 0.349206, 0.35359, 0.349206
15.1004, 1, 0.353062, 0.348965, 1.73205, 0.646938, 0, 0.348965, 0.348965, 0.348965, 0.348965, 0.348965, 0.348965, 0.348965, 0.348965, 0.348965, 0.348965, 0.348965, 0.348965, 0.348965, 0.348965, 0.348965, 0.348965, 0.348965, 0.348965, 0.348965, 0.353062, 0.348965
15.1082, 0, 0.35231, 0.348516, 1.41421, -0.35231, 0, 0.348516, 0.348516, 0.348516, 0.348516, 0.348516, 0.348516, 0.348516, 0.348516, 0.348516, 0.348516, 0.348516, 0.348516, 0.348516, 0.348516, 0.348516, 0.348516, 0.348516, 0.348516, 0.348516, 0.35231, 0.348516
15.1161, 1.09032, 0.351375, 0.347893, 1.75793, 0.738948, 0, 0.347893, 0.347893, 0.347893, 0.347893, 0.347893, 0.347893, 0.347893, 0.347893, 0.347893, 0.347893, 0.347893, 0.347893, 0.347893, 0.347893, 0.347893, 0.347893, 0.347893, 0.347893, 0.347893, 0.351375, 0.347893
15.1239, 0.909677, 0.350351, 0.347183, 1.70578, 0.559326, 0, 0.347183, 0.347183, 0.347183, 0.347183, 0.347183, 0.347183, 0.347183, 0.347183, 0.347183, 0.347183, 0.347183, 0.347183, 0.347183, 0.347183, 0.347183, 0.347183, 0.347183, 0.347183, 0.347183, 0.350351, 0.347183
15.1318, 0.540397, 0.349331, 0.346475, 1.59386, 0.191066, 0, 0.346475, 0.346475, 0.346475, 0.346475, 0.346475, 0.346475, 0.346475, 0.346475, 0.346475, 0.346475, 0.346475, 0.346475, 0.346475, 0.346475, 0.346475, 0.346475, 0.346475, 0.346475, 0.346475, 0.349331, 0.346475
15.1396, 2.4596, 0.348651, 0.346099, 2.11178, 2.11095, 0, 0.346099, 0.346099, 0.346099, 0.346099, 0.346099, 0.346099, 0.346099, 0.346099, 0.346099, 0.346099, 0.346099, 0.346099, 0.346099, 0.346099, 0.346099, 0.346099, 0.346099, 0.346099, 0.346099, 0.348651, 0.346099
15.1475, 0, 0.34775, 0.34549, 1.41421, -0.34775, 0, 0.34549, 0.34549, 0.34549, 0.34549, 0.34549, 0.34549, 0.34549, 0.34549, 0.34549, 0.34549, 0.34549, 0.34549, 0.34549, 0.34549, 0.34549, 0.34549, 0.34549, 0.34549, 0.34549, 0.34775, 0.34549
15.1553, 0.533209, 0.346663, 0.34468, 1.59161, 0.186547, 0, 0.34468, 0.34468, 0.34468, 0.34468, 0.34468, 0.34468, 0.34468, 0.34468, 0.34468, 0.34468, 0.34468, 0.34468, 0.34468, 0.34468, 0.34468, 0.34468, 0.34468, 0.34468, 0.34468, 0.346663, 0.34468
15.1632, 0.466791, 0.345494, 0.343769, 1.5706, 0.121296, 0, 0.343769, 0.343769, 0.343769, 0.343769, 0.343769, 0.343769, 0.343769, 0.343769, 0.343769, 0.343769, 0.343769, 0.343769, 0.343769, 0.343769, 0.343769, 0.343769, 0.343769, 0.343769, 0.343769, 0.345494, 0.343769
15.171, 0, 0.344347, 0.34286, 1.41421, -0.344347, 0, 0.34286, 0.34286, 0.34286, 0.34286, 0.34286, 0.34286, 0.34286, 0.34286, 0.34286, 0.34286, 0.34286, 0.34286, 0.34286, 0.34286, 0.34286, 0.34286, 0.34286, 0.34286, 0.34286, 0.344347, 0.34286
15.1789, 0, 0.343792, 0.342521, 1.41421, -0.343792, 0, 0.342521, 0.342521, 0.342521, 0.342521, 0.342521, 0.342521, 0.342521, 0.342521, 0.342521, 0.342521, 0.342521, 0.342521, 0.342521, 0.342521, 0.342521, 0.342521, 0.342521, 0.342521, 0.342521, 0.343792, 0.342521
15.1867, 1, 0.343, 0.341925, 1.73205, 0.657, 0, 0.341925, 0.341925, 0.341925, 0.341925, 0.341925, 0.341925, 0.341925, 0.341925, 0.341925, 0.341925, 0.341925, 0.341925, 0.341925, 0.341925, 0.341925, 0.341925, 0.341925, 0.341925, 0.341925, 0.343, 0.341925
15.1945, 0, 0.342012, 0.34111, 1.41421, -0.342012, 0, 0.34111, 0.34111, 0.34111, 0.34111, 0.34111, 0.34111, 0.34111, 0.34111, 0.34111, 0.34111, 0.34111, 0.34111, 0.34111, 0.34111, 0.34111, 0.34111, 0.34111, 0.34111, 0.34111, 0.342012, 0.34111
15.2024, 0.518711, 0.340937, 0.340186, 1.58704, 0.177774, 0, 0.340186, 0.340186, 0.340186, 0.340186, 0.340186, 0.340186, 0.340186, 0.340186, 0.340186, 0.340186, 0.340186, 0.340186, 0.340186, 0.340186, 0.340186, 0.340186, 0.340186, 0.340186, 0.340186, 0.340937, 0.340186
15.2102, 0.997522, 0.339884, 0.339264, 1.73134, 0.657638, 0, 0.339264, 0.339264, 0.339264, 0.339264, 0.339264, 0.339264, 0.339264, 0.339264, 0.339264, 0.339264, 0.339264, 0.339264, 0.339264, 0.339264, 0.339264, 0.339264, 0.339264, 0.339264, 0.339264, 0.339884, 0.339264
15.2181, 0.483767, 0.339224, 0.338718, 1.576, 0.144543, 0, 0.338718, 0.338718, 0.338718, 0.338718, 0.338718, 0.338718, 0.338718, 0.338718, 0.338718, 0.338718, 0.338718, 0.338718, 0.338718, 0.338718, 0.338718, 0.338718, 0.338718, 0.338718, 0.338718, 0.339224, 0.338718
15.2259, 0.511461, 0.338326, 0.337916, 1.58476, 0.173135, 0, 0.337916, 0.337916, 0.337916, 0.337916, 0.337916, 0.337916, 0.337916, 0.337916, 0.337916, 0.337916, 0.337916, 0.337916, 0.337916, 0.337916, 0.337916, 0.337916, 0.337916, 0.337916, 0.337916, 0.338326, 0.337916
15.2338, 0.488539, 0.337224, 0.336895, 1.57751, 0.151315, 0, 0.336895, 0.336895, 0.336895, 0.336895, 0.336895, 0.336895, 0.336895, 0.336895, 0.336895, 0.336895, 0.336895, 0.336895, 0.336895, 0.336895, 0.336895, 0.336895, 0.336895, 0.336895, 0.336895, 0.337224, 0.336895
15.2416, 0, 0.336028, 0.335766, 1.41421, -0.336028, 0, 0.335766, 0.335766, 0.335766, 0.335766, 0.335766, 0.335766, 0.335766, 0.335766, 0.335766, 0.335766, 0.335766, 0.335766, 0.335766, 0.335766, 0.335766, 0.335766, 0.335766, 0.335766, 0.335766, 0.336028, 0.335766
15.2495, 0, 0.334846, 0.334639, 1.41421, -0.334846, 0, 0.334639, 0.334639, 0.334639, 0.334639, 0.334639, 0.334639, 0.334639, 0.334639, 0.334639, 0.334639, 0.334639, 0.334639, 0.334639, 0.334639, 0.334639, 0.334639, 0.334639, 0.334639, 0.334639, 0.334846, 0.334639
15.2573, 0, 0.334281, 0.334119, 1.41421, -0.334281, 0, 0.334119, 0.334119, 0.334119, 0.334119, 0.334119, 0.334119, 0.334119, 0.334119, 0.334119, 0.334119, 0.334119, 0.334119, 0.334119, 0.334119, 0.334119, 0.334119, 0.334119, 0.334119, 0.334119, 0.334281, 0.334119
15.2651, 1, 0.333455, 0.33333, 1.73205, 0.666545, 0, 0.33333, 0.33333, 0.33333, 0.33333, 0.33333, 0.33333, 0.33333, 0.33333, 0.33333, 0.33333, 0.33333, 0.33333, 0.33333, 0.33333, 0.33333, 0.33333, 0.33333, 0.33333, 0.33333, 0.333455, 0.33333
15.273, 1.49696, 0.332406, 0.33231, 1.87002, 1.16456, 0, 0.33231, 0.33231, 0.33231, 0.33231, 0.33231, 0.33231, 0.33231, 0.33231, 0.33231, 0.33231, 0.33231, 0.33231, 0.33231, 0.33231, 0.33231, 0.33231, 0.33231, 0.33231, 0.33231, 0.332406, 0.33231
15.2808, 0.503036, 0.33125, 0.331177, 1.5821, 0.171785, 0, 0.331177, 0.331177, 0.331177, 0.331177, 0.331177, 0.331177, 0.331177, 0.331177, 0.331177, 0.331177, 0.331177, 0.331177, 0.331177, 0.331177, 0.331177, 0.331177, 0.331177, 0.331177, 0.331177, 0.33125, 0.331177
15.2887, 1.49219, 0.330101, 0.330046, 1.86874, 1.16209, 0, 0.330046, 0.330046, 0.330046, 0.330046, 0.330046, 0.330046, 0.330046, 0.330046, 0.330046, 0.330046, 0.330046, 0.330046, 0.330046, 0.330046, 0.330046, 0.330046, 0.330046, 0.330046, 0.330046, 0.330101, 0.330046
15.2965, 1.50781, 0.329317, 0.329276, 1.87291, 1.17849, 0, 0.329276, 0.329276, 0.329276, 0.329276, 0.329276, 0.329276, 0.329276, 0.329276, 0.329276, 0.329276, 0.329276, 0.329276, 0.329276, 0.329276, 0.329276, 0.329276, 0.329276, 0.329276, 0.329276, 0.329317, 0.329276
15.3044, 0, 0.328279, 0.328249, 1.41421, -0.328279, 0, 0.328249, 0.328249, 0.328249, 0.328249, 0.328249, 0.328249, 0.328249, 0.328249, 0.328249, 0.328249, 0.328249, 0.328249, 0.328249, 0.328249, 0.328249, 0.328249, 0.328249, 0.328249, 0.328249, 0.328279, 0.328249
15.3122, 0.970012, 0.327024, 0.327001, 1.72337, 0.642989, 0, 0.327001, 0.327001, 0.327001, 0.327001, 0.327001, 0.327001, 0.327001, 0.327001, 0.327001, 0.327001, 0.327001, 0.327001, 0.327001, 0.327001, 0.327001, 0.327001, 0.327001, 0.327001, 0.327001, 0.327024, 0.327001
15.3201, 3.02999, 0.325662, 0.325645, 2.24276, 2.70433, 0, 0.325645, 0.325645, 0.325645, 0.325645, 0.325645, 0.325645, 0.325645, 0.325645, 0.325645, 0.325645, 0.325645, 0.325645, 0.325645, 0.325645, 0.325645, 0.325645, 0.325645, 0.325645, 0.325645, 0.325662, 0.325645
15.3279, 0, 0.324304, 0.324292, 1.41421, -0.324304, 0, 0.324292, 0.324292, 0.324292, 0.324292, 0.324292, 0.324292, 0.324292, 0.324292, 0.324292, 0.324292, 0.324292, 0.324292, 0.324292, 0.324292, 0.324292, 0.324292, 0.324292, 0.324292, 0.324292, 0.324304, 0.324292
15.3357, 0, 0.323563, 0.323555, 1.41421, -0.323563, 0, 0.323555, 0.323555, 0.323555, 0.323555, 0.323555, 0.323555, 0.323555, 0.323555, 0.323555, 0.323555, 0.323555, 0.323555, 0.323555, 0.323555, 0.323555, 0.323555, 0.323555, 0.323555, 0.323555, 0.323563, 0.323555
15.3436, 0, 0.322551, 0.322545, 1.41421, -0.322551, 0, 0.322545, 0.322545, 0.322545, 0.322545, 0.322545, 0.322545, 0.322545, 0.322545, 0.322545, 0.322545, 0.322545, 0.322545, 0.322545, 0.322545, 0.322545, 0.322545, 0.322545, 0.322545, 0.322545, 0.322551, 0.322545
15.3514, 0, 0.321306, 0.321302, 1.41421, -0.321306, 0, 0.321302, 0.321302, 0.321302, 0.321302, 0.321302, 0.321302, 0.321302, 0.321302, 0.321302, 0.321302, 0.321302, 0.321302, 0.321302, 0.321302, 0.321302, 0.321302, 0.321302, 0.321302, 0.321302, 0.321306, 0.321302
15.3593, 1.47051, 0.319947, 0.319944, 1.86293, 1.15056, 0, 0.319944, 0.319944, 0.319944, 0.319944, 0.319944, 0.319944, 0.319944, 0.319944, 0.319944, 0.319944, 0.319944, 0.319944, 0.319944, 0.319944, 0.319944, 0.319944, 0.319944, 0.319944, 0.319944, 0.319947, 0.319944
15.3671, 0.529492, 0.318591, 0.318589, 1.59044, 0.210901, 0, 0.318589, 0.318589, 0.318589, 0.318589, 0.318589, 0.318589, 0.318589, 0.318589, 0.318589, 0.318589, 0.318589, 0.318589, 0.318589, 0.318589, 0.318589, 0.318589, 0.318589, 0.318589, 0.318589, 0.318591, 0.318589
15.375, 0, 0.317579, 0.317578, 1.41421, -0.317579, 0, 0.317578, 0.317578, 0.317578, 0.317578, 0.317578, 0.317578, 0.317578, 0.317578, 0.317578, 0.317578, 0.317578, 0.317578, 0.317578, 0.317578, 0.317578, 0.317578, 0.317578, 0.317578, 0.317578, 0.317579, 0.317578
15.3828, 1, 0.316309, 0.316309, 1.73205, 0.683691, 0, 0.316309, 0.316309, 0.316309, 0.316309, 0.316309, 0.316309, 0.316309, 0.316309, 0.316309, 0.316309, 0.316309, 0.316309, 0.316309, 0.316309, 0.316309, 0.316309, 0.316309, 0.316309, 0.316309, 0.316309, 0.316309
15.3907, 2.46072, 0.314817, 0.314817, 2.11204, 2.1459, 0, 0.314817, 0.314817, 0.314817, 0.314817, 0.314817, 0.314817, 0.314817, 0.314817, 0.314817, 0.314817, 0.314817, 0.314817, 0.314817, 0.314817, 0.314817, 0.314817, 0.314817, 0.314817, 0.314817, 0.314817, 0.314817
15.3985, 1.53928, 0.313217, 0.313217, 1.8813, 1.22606, 0, 0.313217, 0.313217, 0.313217, 0.313217, 0.313217, 0.313217, 0.313217, 0.313217, 0.313217, 0.313217, 0.313217, 0.313217, 0.313217, 0.313217, 0.313217, 0.313217, 0.313217, 0.313217, 0.313217, 0.313217, 0.313217
15.4064, 1.45601, 0.311621, 0.31162, 1.85903, 1.14439, 0, 0.31162, 0.31162, 0.31162, 0.31162, 0.31162, 0.31162, 0.31162, 0.31162, 0.31162, 0.31162, 0.31162, 0.31162, 0.31162, 0.31162, 0.31162, 0.31162, 0.31162, 0.31162, 0.31162, 0.311621, 0.31162
15.4142, 1.54399, 0.31065, 0.31065, 1.88255, 1.23334, 0, 0.31065, 0.31065, 0.31065, 0.31065, 0.31065, 0.31065, 0.31065, 0.31065, 0.31065, 0.31065, 0.31065, 0.31065, 0.31065, 0.31065, 0.31065, 0.31065, 0.31065, 0.31065, 0.31065, 0.31065, 0.31065
15.422, 1, 0.309404, 0.309404, 1.73205, 0.690596, 0, 0.309404, 0.309404, 0.309404, 0.309404, 0.309404, 0.309404, 0.309404, 0.309404, 0.309404, 0.309404, 0.309404, 0.309404, 0.309404, 0.309404, 0.309404, 0.309404, 0.309404, 0.309404, 0.309404, 0.309404, 0.309404
15.4299, 0, 0.307921, 0.307921, 1.41421, -0.307921, 0, 0.307921, 0.307921, 0.307921, 0.307921, 0.307921, 0.307921, 0.307921, 0.307921, 0.307921, 0.307921, 0.307921, 0.307921, 0.307921, 0.307921, 0.307921, 0.307921, 0.307921, 0.307921, 0.307921, 0.307921, 0.307921
15.4377, 1, 0.306323, 0.306323, 1.73205, 0.693677, 0, 0.306323, 0.306323, 0.306323, 0.306323, 0.306323, 0.306323, 0.306323, 0.306323, 0.306323, 0.306323, 0.306323, 0.306323, 0.306323, 0.306323, 0.306323, 0.306323, 0.306323, 0.306323, 0.306323, 0.306323, 0.306323
15.4456, 0, 0.304729, 0.304729, 1.41421, -0.304729, 0, 0.304729, 0.304729, 0.304729, 0.304729, 0.304729, 0.304729, 0.304729, 0.304729, 0.304729, 0.304729, 0.304729, 0.304729, 0.304729, 0.304729, 0.304729, 0.304729, 0.304729, 0.304729, 0.304729, 0.304729, 0.304729
15.4534, 0.441512, 0.303467, 0.303467, 1.56253, 0.138044, 0, 0.303467, 0.303467, 0.303467, 0.303467, 0.303467, 0.303467, 0.303467, 0.303467, 0.303467, 0.303467, 0.303467, 0.303467, 0.303467, 0.303467, 0.303467, 0.303467, 0.303467, 0.303467, 0.303467, 0.303467, 0.303467
15.4613, 0.558488, 0.301946, 0.301946, 1.59953, 0.256542, 0, 0.301946, 0.301946, 0.301946, 0.301946, 0.301946, 0.301946, 0.301946, 0.301946, 0.301946, 0.301946, 0.301946, 0.301946, 0.301946, 0.301946, 0.301946, 0.301946, 0.301946, 0.301946, 0.301946, 0.301946, 0.301946
15.4691, 0, 0.300202, 0.300202, 1.41421, -0.300202, 0, 0.300202, 0.300202, 0.300202, 0.300202, 0.300202, 0.300202, 0.300202, 0.300202, 0.300202, 0.300202, 0.300202, 0.300202, 0.300202, 0.300202, 0.300202, 0.300202, 0.300202, 0.300202, 0.300202, 0.300202, 0.300202
15.477, 0.434325, 0.298349, 0.298349, 1.56023, 0.135976, 0, 0.298349, 0.298349, 0.298349, 0.298349, 0.298349, 0.298349, 0.298349, 0.298349, 0.298349, 0.298349, 0.298349, 0.298349, 0.298349, 0.298349, 0.298349, 0.298349, 0.298349, 0.298349, 0.298349, 0.298349, 0.298349
15.4848, 0.565675, 0.296502, 0.296502, 1.60177, 0.269173, 0, 0.296502, 0.296502, 0.296502, 0.296502, 0.296502, 0.296502, 0.296502, 0.296502, 0.296502, 0.296502, 0.296502, 0.296502, 0.296502, 0.296502, 0.296502, 0.296502, 0.296502, 0.296502, 0.296502, 0.296502, 0.296502
15.4926, 1, 0.295288, 0.295288, 1.73205, 0.704712, 0, 0.295288, 0.295288, 0.295288, 0.295288, 0.295288, 0.295288, 0.295288, 0.295288, 0.295288, 0.295288, 0.295288, 0.295288, 0.295288, 0.295288, 0.295288, 0.295288, 0.295288, 0.295288, 0.295288, 0.295288, 0.295288
15.5005, 0, 0.293798, 0.293797, 1.41421, -0.293798, 0, 0.293797, 0.293797, 0.293797, 0.293797, 0.293797, 0.293797, 0.293797, 0.293797, 0.293797, 0.293797, 0.293797, 0.293797, 0.293797, 0.293797, 0.293797, 0.293797, 0.293797, 0.293797, 0.293798, 0.293797, 0.293797
15.5083, 0, 0.292069, 0.292069, 1.41421, -0.292069, 0, 0.292069, 0.292069, 0.292069, 0.292069, 0.292069, 0.292069, 0.292069, 0.292069, 0.292069, 0.292069, 0.292069, 0.292069, 0.292069, 0.292069, 0.292069, 0.292069, 0.292069, 0.292069, 0.292069, 0.292069, 0.292069
15.5162, 1, 0.290226, 0.290225, 1.73205, 0.709774, 0, 0.290225, 0.290225, 0.290225, 0.290225, 0.290225, 0.290225, 0.290225, 0.290225, 0.290225, 0.290225, 0.290225, 0.290225, 0.290225, 0.290225, 0.290225, 0.290225, 0.290225, 0.290225, 0.290226, 0.290225, 0.290225
15.524, 1, 0.288388, 0.288388, 1.73205, 0.711612, 0, 0.288388, 0.288388, 0.288388, 0.288388, 0.288388, 0.288388, 0.288388, 0.288388, 0.288388, 0.288388, 0.288388, 0.288388, 0.288388, 0.288388, 0.288388, 0.288388, 0.288388, 0.288388, 0.288388, 0.288388, 0.288388
15.5319, 0, 0.286873, 0.286873, 1.41421, -0.286873, 0, 0.286873, 0.286873, 0.286873, 0.286873, 0.286873, 0.286873, 0.286873, 0.286873, 0.286873, 0.286873, 0.286873, 0.286873, 0.286873, 0.286873, 0.286873, 0.286873, 0.286873, 0.286873, 0.286873, 0.286873, 0.286873
15.5397, 0, 0.285101, 0.2851, 1.41421, -0.285101, 0, 0.2851, 0.2851, 0.2851, 0.2851, 0.2851, 0.2851, 0.2851, 0.2851, 0.2851, 0.2851, 0.2851, 0.2851, 0.2851, 0.2851, 0.2851, 0.2851, 0.2851, 0.2851, 0.285101, 0.2851, 0.2851
15.5476, 0.412639, 0.283106, 0.283105, 1.55327, 0.129533, 0, 0.283105, 0.283105, 0.283105, 0.283105, 0.283105, 0.283105, 0.283105, 0.283105, 0.283105, 0.283105, 0.283105, 0.283105, 0.283105, 0.283105, 0.283105, 0.283105, 0.283105, 0.283105, 0.283106, 0.283105, 0.283105
15.5554, 0.997595, 0.281005, 0.281004, 1.73136, 0.716589, 0, 0.281004, 0.281004, 0.281004, 0.281004, 0.281004, 0.281004, 0.281004, 0.281004, 0.281004, 0.281004, 0.281004, 0.281004, 0.281004, 0.281004, 0.281004, 0.281004, 0.281004, 0.281004, 0.281005, 0.281004, 0.281004
15.5633, 0.589766, 0.278913, 0.278911, 1.60927, 0.310853, 0, 0.278911, 0.278911, 0.278911, 0.278911, 0.278911, 0.278911, 0.278911, 0.278911, 0.278911, 0.278911, 0.278911, 0.278911, 0.278911, 0.278911, 0.278911, 0.278911, 0.278911, 0.278911, 0.278913, 0.278911, 0.278911
15.5711, 1.21599, 0.277454, 0.277453, 1.79332, 0.938531, 0, 0.277453, 0.277453, 0.277453, 0.277453, 0.277453, 0.277453, 0.277453, 0.277453, 0.277453, 0.277453, 0.277453, 0.277453, 0.277453, 0.277453, 0.277453, 0.277453, 0.277453, 0.277453, 0.277454, 0.277453, 0.277453
15.5789, 2.78401, 0.275722, 0.27572, 2.18724, 2.50829, 0, 0.27572, 0.27572, 0.27572, 0.27572, 0.27572, 0.27572, 0.27572, 0.27572, 0.27572, 0.27572, 0.27572, 0.27572, 0.27572, 0.27572, 0.27572, 0.27572, 0.27572, 0.27572, 0.275722, 0.27572, 0.27572
15.5868, 0, 0.273753, 0.27375, 1.41421, -0.273753, 0, 0.27375, 0.27375, 0.27375, 0.27375, 0.27375, 0.27375, 0.27375, 0.27375, 0.27375, 0.27375, 0.27375, 0.27375, 0.27375, 0.27375, 0.27375, 0.27375, 0.27375, 0.27375, 0.273753, 0.27375, 0.27375
15.5946, 0.398092, 0.271671, 0.271668, 1.54858, 0.12642, 0, 0.271668, 0.271668, 0.271668, 0.271668, 0.271668, 0.271668, 0.271668, 0.271668, 0.271668, 0.271668, 0.271668, 0.271668, 0.271668, 0.271668, 0.271668, 0.271668, 0.271668, 0.271668, 0.271671, 0.271668, 0.271668
15.6025, 0.601908, 0.269598, 0.269593, 1.61304, 0.33231, 0, 0.269593, 0.269593, 0.269593, 0.269593, 0.269593, 0.269593, 0.269593, 0.269593, 0.269593, 0.269593, 0.269593, 0.269593, 0.269593, 0.269593, 0.269593, 0.269593, 0.269593, 0.269593, 0.269598, 0.269593, 0.269593
15.6103, 0, 0.267841, 0.267836, 1.41421, -0.267841, 0, 0.267836, 0.267836, 0.267836, 0.267836, 0.267836, 0.267836, 0.267836, 0.267836, 0.267836, 0.267836, 0.267836, 0.267836, 0.267836, 0.267836, 0.267836, 0.267836, 0.267836, 0.267836, 0.267841, 0.267836, 0.267836
15.6182, 0, 0.265832, 0.265824, 1.41421, -0.265832, 0, 0.265824, 0.265824, 0.265824, 0.265824, 0.265824, 0.265824, 0.265824, 0.265824, 0.265824, 0.265824, 0.265824, 0.265824, 0.265824, 0.265824, 0.265824, 0.265824, 0.265824, 0.265824, 0.265832, 0.265824, 0.265824
