   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_125.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
14.1528, 2.99529, 1.10248, 1.10248, 2.23501, 1.89281, 1.10248, 0, 1.10248, 1.10248, 1.10248, 1.10248, 1.10248, 1.10248, 1.10248, 1.10248, 1.10248, 1.10248, 1.10248, 1.10248, 1.10248, 1.10248, 1.10248, 1.10248, 1.10248, 1.10248, 1.10248
14.1606, 2.14835, 1.09902, 1.09902, 2.03675, 1.04932, 1.09902, 0, 1.09902, 1.09902, 1.09902, 1.09902, 1.09902, 1.09902, 1.09902, 1.09902, 1.09902, 1.09902, 1.09902, 1.09902, 1.09902, 1.09902, 1.09902, 1.09902, 1.09902, 1.09902, 1.09902
14.1685, 0.153513, 1.09469, 1.09469, 1.46749, -0.941176, 1.09469, 0, 1.09469, 1.09469, 1.09469, 1.09469, 1.09469, 1.09469, 1.09469, 1.09469, 1.09469, 1.09469, 1.09469, 1.09469, 1.09469, 1.09469, 1.09469, 1.09469, 1.09469, 1.09469, 1.09469
14.1763, 2.68352, 1.09036, 1.09036, 2.16414, 1.59316, 1.09036, 0, 1.09036, 1.09036, 1.09036, 1.09036, 1.09036, 1.09036, 1.09036, 1.09036, 1.09036, 1.09036, 1.09036, 1.09036, 1.09036, 1.09036, 1.09036, 1.09036, 1.09036, 1.09036, 1.09036
14.1842, 3.99504, 1.09064, 1.09064, 2.44848, 2.9044, 1.09064, 0, 1.09064, 1.09064, 1.09064, 1.09064, 1.09064, 1.09064, 1.09064, 1.09064, 1.09064, 1.09064, 1.09064, 1.09064, 1.09064, 1.09064, 1.09064, 1.09064, 1.09064, 1.09064, 1.09064
14.1921, 1.15849, 1.08899, 1.08898, 1.77721, 0.0695024, 1.08898, 0, 1.08898, 1.08898, 1.08898, 1.08898, 1.08898, 1.08898, 1.08898, 1.08898, 1.08898, 1.08898, 1.08898, 1.08898, 1.08898, 1.08898, 1.08899, 1.08898, 1.08898, 1.08898, 1.08898
14.1999, 4.83209, 1.08553, 1.08553, 2.61383, 3.74656, 1.08553, 0, 1.08553, 1.08553, 1.08553, 1.08553, 1.08553, 1.08553, 1.08553, 1.08553, 1.08553, 1.08553, 1.08553, 1.08553, 1.08553, 1.08553, 1.08553, 1.08553, 1.08553, 1.08553, 1.08553
14.2078, 3.16285, 1.08119, 1.08119, 2.27219, 2.08166, 1.08119, 0, 1.08119, 1.08119, 1.08119, 1.08119, 1.08119, 1.08119, 1.08119, 1.08119, 1.08119, 1.08119, 1.08119, 1.08119, 1.08119, 1.08119, 1.08119, 1.08119, 1.08119, 1.08119, 1.08119
14.2157, 1.99775, 1.07686, 1.07686, 1.99944, 0.920891, 1.07686, 0, 1.07686, 1.07686, 1.07686, 1.07686, 1.07686, 1.07686, 1.07686, 1.07686, 1.07686, 1.07686, 1.07686, 1.07686, 1.07686, 1.07686, 1.07686, 1.07686, 1.07686, 1.07686, 1.07686
14.2235, 1.99752, 1.07711, 1.07711, 1.99938, 0.92041, 1.07711, 0, 1.07711, 1.07711, 1.07711, 1.07711, 1.07711, 1.07711, 1.07711, 1.07711, 1.07711, 1.07711, 1.07711, 1.07711, 1.07711, 1.07711, 1.07711, 1.07711, 1.07711, 1.07711, 1.07711
14.2314, 0.997522, 1.07545, 1.07545, 1.73134, -0.0779324, 1.07545, 0, 1.07545, 1.07545, 1.07545, 1.07545, 1.07545, 1.07545, 1.07545, 1.07545, 1.07545, 1.07545, 1.07545, 1.07545, 1.07545, 1.07545, 1.07545, 1.07545, 1.07545, 1.07545, 1.07545
14.2393, 1.99777, 1.07203, 1.07203, 1.99944, 0.92574, 1.07203, 0, 1.07203, 1.07203, 1.07203, 1.07203, 1.07203, 1.07203, 1.07203, 1.07203, 1.07203, 1.07203, 1.07203, 1.07203, 1.07203, 1.07203, 1.07203, 1.07203, 1.07203, 1.07203, 1.07203
14.2471, 0.177447, 1.06773, 1.06773, 1.47562, -0.890282, 1.06773, 0, 1.06773, 1.06773, 1.06773, 1.06773, 1.06773, 1.06773, 1.06773, 1.06773, 1.06773, 1.06773, 1.06773, 1.06773, 1.06773, 1.06773, 1.06773, 1.06773, 1.06773, 1.06773, 1.06773
14.255, 0, 1.06344, 1.06344, 1.41421, -1.06344, 1.06344, 0, 1.06344, 1.06344, 1.06344, 1.06344, 1.06344, 1.06344, 1.06344, 1.06344, 1.06344, 1.06344, 1.06344, 1.06344, 1.06344, 1.06344, 1.06344, 1.06344, 1.06344, 1.06344, 1.06344
14.2629, 1, 1.06364, 1.06364, 1.73205, -0.063637, 1.06364, 0, 1.06364, 1.06364, 1.06364, 1.06364, 1.06364, 1.06364, 1.06364, 1.06364, 1.06364, 1.06364, 1.06364, 1.06364, 1.06364, 1.06364, 1.06364, 1.06364, 1.06364, 1.06364, 1.06364
14.2707, 0, 1.06197, 1.06197, 1.41421, -1.06197, 1.06197, 0, 1.06197, 1.06197, 1.06197, 1.06197, 1.06197, 1.06197, 1.06197, 1.06197, 1.06197, 1.06197, 1.06197, 1.06197, 1.06197, 1.06197, 1.06197, 1.06197, 1.06197, 1.06197, 1.06197
14.2786, 2.81029, 1.05858, 1.05858, 2.19324, 1.7517, 1.05858, 0, 1.05858, 1.05858, 1.05858, 1.05858, 1.05858, 1.05858, 1.05858, 1.05858, 1.05858, 1.05858, 1.05858, 1.05858, 1.05858, 1.05858, 1.05858, 1.05858, 1.05858, 1.05858, 1.05858
14.2864, 2.80582, 1.05434, 1.05434, 2.19222, 1.75149, 1.05434, 0, 1.05434, 1.05434, 1.05434, 1.05434, 1.05434, 1.05434, 1.05434, 1.05434, 1.05434, 1.05434, 1.05434, 1.05434, 1.05434, 1.05434, 1.05434, 1.05434, 1.05434, 1.05434, 1.05434
14.2943, 3.80062, 1.0501, 1.0501, 2.40845, 2.75052, 1.0501, 0, 1.0501, 1.0501, 1.0501, 1.0501, 1.0501, 1.0501, 1.0501, 1.0501, 1.0501, 1.0501, 1.0501, 1.0501, 1.0501, 1.0501, 1.0501, 1.0501, 1.0501, 1.0501, 1.0501
14.3022, 2.99257, 1.05024, 1.05024, 2.2344, 1.94233, 1.05024, 0, 1.05024, 1.05024, 1.05024, 1.05024, 1.05024, 1.05024, 1.05024, 1.05024, 1.05024, 1.05024, 1.05024, 1.05024, 1.05024, 1.05024, 1.05024, 1.05024, 1.05024, 1.05024, 1.05024
14.31, 3.39157, 1.04856, 1.04856, 2.32198, 2.34301, 1.04856, 0, 1.04856, 1.04856, 1.04856, 1.04856, 1.04856, 1.04856, 1.04856, 1.04856, 1.04856, 1.04856, 1.04856, 1.04856, 1.04856, 1.04856, 1.04856, 1.04856, 1.04856, 1.04856, 1.04856
14.3179, 2.594, 1.04521, 1.04521, 2.14336, 1.54879, 1.04521, 0, 1.04521, 1.04521, 1.04521, 1.04521, 1.04521, 1.04521, 1.04521, 1.04521, 1.04521, 1.04521, 1.04521, 1.04521, 1.04521, 1.04521, 1.04521, 1.04521, 1.04521, 1.04521, 1.04521
14.3258, 2.40104, 1.04102, 1.04102, 2.09787, 1.36002, 1.04102, 0, 1.04102, 1.04102, 1.04102, 1.04102, 1.04102, 1.04102, 1.04102, 1.04102, 1.04102, 1.04102, 1.04102, 1.04102, 1.04102, 1.04102, 1.04102, 1.04102, 1.04102, 1.04102, 1.04102
14.3336, 3.99765, 1.03685, 1.03685, 2.44901, 2.9608, 1.03685, 0, 1.03685, 1.03685, 1.03685, 1.03685, 1.03685, 1.03685, 1.03685, 1.03685, 1.03685, 1.03685, 1.03685, 1.03685, 1.03685, 1.03685, 1.03685, 1.03685, 1.03685, 1.03685, 1.03685
14.3415, 0.206444, 1.03691, 1.03691, 1.48541, -0.830471, 1.03691, 0, 1.03691, 1.03691, 1.03691, 1.03691, 1.03691, 1.03691, 1.03691, 1.03691, 1.03691, 1.03691, 1.03691, 1.03691, 1.03691, 1.03691, 1.03691, 1.03691, 1.03691, 1.03691, 1.03691
14.3494, 2.57745, 1.03522, 1.03522, 2.1395, 1.54222, 1.03522, 0, 1.03522, 1.03522, 1.03522, 1.03522, 1.03522, 1.03522, 1.03522, 1.03522, 1.03522, 1.03522, 1.03522, 1.03522, 1.03522, 1.03522, 1.03522, 1.03522, 1.03522, 1.03522, 1.03522
14.3572, 0.422553, 1.03191, 1.03191, 1.55646, -0.609357, 1.03191, 0, 1.03191, 1.03191, 1.03191, 1.03191, 1.03191, 1.03191, 1.03191, 1.03191, 1.03191, 1.03191, 1.03191, 1.03191, 1.03191, 1.03191, 1.03191, 1.03191, 1.03191, 1.03191, 1.03191
14.3651, 1.78389, 1.02779, 1.02779, 1.94522, 0.756101, 1.02779, 0, 1.02779, 1.02779, 1.02779, 1.02779, 1.02779, 1.02779, 1.02779, 1.02779, 1.02779, 1.02779, 1.02779, 1.02779, 1.02779, 1.02779, 1.02779, 1.02779, 1.02779, 1.02779, 1.02779
14.373, 4.56072, 1.02368, 1.02368, 2.56139, 3.53704, 1.02368, 0, 1.02368, 1.02368, 1.02368, 1.02368, 1.02368, 1.02368, 1.02368, 1.02368, 1.02368, 1.02368, 1.02368, 1.02368, 1.02368, 1.02368, 1.02368, 1.02368, 1.02368, 1.02368, 1.02368
14.3808, 1.65539, 1.02375, 1.02375, 1.91191, 0.631638, 1.02375, 0, 1.02375, 1.02375, 1.02375, 1.02375, 1.02375, 1.02375, 1.02375, 1.02375, 1.02375, 1.02375, 1.02375, 1.02375, 1.02375, 1.02375, 1.02375, 1.02375, 1.02375, 1.02375, 1.02375
14.3887, 1, 1.02208, 1.02207, 1.73205, -0.0220758, 1.02207, 0, 1.02207, 1.02207, 1.02207, 1.02207, 1.02207, 1.02207, 1.02207, 1.02207, 1.02207, 1.02207, 1.02207, 1.02207, 1.02207, 1.02207, 1.02208, 1.02207, 1.02207, 1.02207, 1.02207
14.3966, 1.77423, 1.01878, 1.01878, 1.94274, 0.755445, 1.01878, 0, 1.01878, 1.01878, 1.01878, 1.01878, 1.01878, 1.01878, 1.01878, 1.01878, 1.01878, 1.01878, 1.01878, 1.01878, 1.01878, 1.01878, 1.01878, 1.01878, 1.01878, 1.01878, 1.01878
14.4044, 1.99765, 1.01468, 1.01468, 1.99941, 0.982962, 1.01468, 0, 1.01468, 1.01468, 1.01468, 1.01468, 1.01468, 1.01468, 1.01468, 1.01468, 1.01468, 1.01468, 1.01468, 1.01468, 1.01468, 1.01468, 1.01468, 1.01468, 1.01468, 1.01468, 1.01468
14.4123, 0.228129, 1.01059, 1.01059, 1.49269, -0.782465, 1.01059, 0, 1.01059, 1.01059, 1.01059, 1.01059, 1.01059, 1.01059, 1.01059, 1.01059, 1.01059, 1.01059, 1.01059, 1.01059, 1.01059, 1.01059, 1.01059, 1.01059, 1.01059, 1.01059, 1.01059
14.4201, 1, 1.01103, 1.01103, 1.73205, -0.0110302, 1.01103, 0, 1.01103, 1.01103, 1.01103, 1.01103, 1.01103, 1.01103, 1.01103, 1.01103, 1.01103, 1.01103, 1.01103, 1.01103, 1.01103, 1.01103, 1.01103, 1.01103, 1.01103, 1.01103, 1.01103
14.428, 1.52918, 1.00949, 1.00949, 1.87861, 0.51969, 1.00949, 0, 1.00949, 1.00949, 1.00949, 1.00949, 1.00949, 1.00949, 1.00949, 1.00949, 1.00949, 1.00949, 1.00949, 1.00949, 1.00949, 1.00949, 1.00949, 1.00949, 1.00949, 1.00949, 1.00949
14.4359, 2.99499, 1.00612, 1.00612, 2.23495, 1.98886, 1.00612, 0, 1.00612, 1.00612, 1.00612, 1.00612, 1.00612, 1.00612, 1.00612, 1.00612, 1.00612, 1.00612, 1.00612, 1.00612, 1.00612, 1.00612, 1.00612, 1.00612, 1.00612, 1.00612, 1.00612
14.4437, 0.475836, 1.00185, 1.00185, 1.57348, -0.526018, 1.00185, 0, 1.00185, 1.00185, 1.00185, 1.00185, 1.00185, 1.00185, 1.00185, 1.00185, 1.00185, 1.00185, 1.00185, 1.00185, 1.00185, 1.00185, 1.00185, 1.00185, 1.00185, 1.00185, 1.00185
14.4516, 0, 0.997594, 0.997592, 1.41421, -0.997594, 0.997592, 0, 0.997592, 0.997592, 0.997592, 0.997592, 0.997592, 0.997592, 0.997592, 0.997592, 0.997592, 0.997592, 0.997592, 0.997592, 0.997592, 0.997592, 0.997594, 0.997592, 0.997592, 0.997592, 0.997592
14.4595, 0, 1.001, 1.00099, 1.41421, -1.001, 1.00099, 0, 1.00099, 1.00099, 1.00099, 1.00099, 1.00099, 1.00099, 1.00099, 1.00099, 1.00099, 1.00099, 1.00099, 1.00099, 1.00099, 1.00099, 1.001, 1.00099, 1.00099, 1.00099, 1.00099
14.4673, 1.75266, 1.00254, 1.00254, 1.93718, 0.750119, 1.00254, 0, 1.00254, 1.00254, 1.00254, 1.00254, 1.00254, 1.00254, 1.00254, 1.00254, 1.00254, 1.00254, 1.00254, 1.00254, 1.00254, 1.00254, 1.00254, 1.00254, 1.00254, 1.00254, 1.00254
14.4752, 0.247336, 1.00231, 1.00231, 1.49911, -0.754977, 1.00231, 0, 1.00231, 1.00231, 1.00231, 1.00231, 1.00231, 1.00231, 1.00231, 1.00231, 1.00231, 1.00231, 1.00231, 1.00231, 1.00231, 1.00231, 1.00231, 1.00231, 1.00231, 1.00231, 1.00231
14.4831, 2, 1.00119, 1.00119, 2, 0.998811, 1.00119, 0, 1.00119, 1.00119, 1.00119, 1.00119, 1.00119, 1.00119, 1.00119, 1.00119, 1.00119, 1.00119, 1.00119, 1.00119, 1.00119, 1.00119, 1.00119, 1.00119, 1.00119, 1.00119, 1.00119
14.4909, 0.745385, 1.00007, 1.00007, 1.65692, -0.254682, 1.00007, 0, 1.00007, 1.00007, 1.00007, 1.00007, 1.00007, 1.00007, 1.00007, 1.00007, 1.00007, 1.00007, 1.00007, 1.00007, 1.00007, 1.00007, 1.00007, 1.00007, 1.00007, 1.00007, 1.00007
14.4988, 2.74037, 1.00224, 1.00224, 2.17724, 1.73813, 1.00224, 0, 1.00224, 1.00224, 1.00224, 1.00224, 1.00224, 1.00224, 1.00224, 1.00224, 1.00224, 1.00224, 1.00224, 1.00224, 1.00224, 1.00224, 1.00224, 1.00224, 1.00224, 1.00224, 1.00224
14.5067, 1.51425, 1.00332, 1.00332, 1.87463, 0.510926, 1.00332, 0, 1.00332, 1.00332, 1.00332, 1.00332, 1.00332, 1.00332, 1.00332, 1.00332, 1.00332, 1.00332, 1.00332, 1.00332, 1.00332, 1.00332, 1.00332, 1.00332, 1.00332, 1.00332, 1.00332
14.5145, 2, 1.0034, 1.0034, 2, 0.9966, 1.0034, 0, 1.0034, 1.0034, 1.0034, 1.0034, 1.0034, 1.0034, 1.0034, 1.0034, 1.0034, 1.0034, 1.0034, 1.0034, 1.0034, 1.0034, 1.0034, 1.0034, 1.0034, 1.0034, 1.0034
14.5224, 0.735688, 1.00297, 1.00297, 1.65399, -0.267284, 1.00297, 0, 1.00297, 1.00297, 1.00297, 1.00297, 1.00297, 1.00297, 1.00297, 1.00297, 1.00297, 1.00297, 1.00297, 1.00297, 1.00297, 1.00297, 1.00297, 1.00297, 1.00297, 1.00297, 1.00297
14.5303, 0.264312, 1.00254, 1.00254, 1.50476, -0.738231, 1.00254, 0, 1.00254, 1.00254, 1.00254, 1.00254, 1.00254, 1.00254, 1.00254, 1.00254, 1.00254, 1.00254, 1.00254, 1.00254, 1.00254, 1.00254, 1.00254, 1.00254, 1.00254, 1.00254, 1.00254
14.5381, 0, 1.00385, 1.00385, 1.41421, -1.00385, 1.00385, 0, 1.00385, 1.00385, 1.00385, 1.00385, 1.00385, 1.00385, 1.00385, 1.00385, 1.00385, 1.00385, 1.00385, 1.00385, 1.00385, 1.00385, 1.00385, 1.00385, 1.00385, 1.00385, 1.00385
14.546, 1.72838, 1.00456, 1.00456, 1.9309, 0.723817, 1.00456, 0, 1.00456, 1.00456, 1.00456, 1.00456, 1.00456, 1.00456, 1.00456, 1.00456, 1.00456, 1.00456, 1.00456, 1.00456, 1.00456, 1.00456, 1.00456, 1.00456, 1.00456, 1.00456, 1.00456
14.5538, 3.44932, 1.00471, 1.0047, 2.33438, 2.44461, 1.0047, 0, 1.0047, 1.0047, 1.0047, 1.0047, 1.0047, 1.0047, 1.0047, 1.0047, 1.0047, 1.0047, 1.0047, 1.0047, 1.0047, 1.0047, 1.0047, 1.0047, 1.0047, 1.0047, 1.0047
14.5617, 0.822305, 1.00457, 1.00457, 1.67997, -0.182265, 1.00457, 0, 1.00457, 1.00457, 1.00457, 1.00457, 1.00457, 1.00457, 1.00457, 1.00457, 1.00457, 1.00457, 1.00457, 1.00457, 1.00457, 1.00457, 1.00457, 1.00457, 1.00457, 1.00457, 1.00457
14.5696, 0.72119, 1.0042, 1.00419, 1.6496, -0.283007, 1.00419, 0, 1.00419, 1.00419, 1.00419, 1.00419, 1.00419, 1.00419, 1.00419, 1.00419, 1.00419, 1.00419, 1.00419, 1.00419, 1.00419, 1.00419, 1.00419, 1.00419, 1.00419, 1.00419, 1.00419
14.5774, 0.27881, 1.00362, 1.00361, 1.50957, -0.724806, 1.00361, 0, 1.00361, 1.00361, 1.00361, 1.00361, 1.00361, 1.00361, 1.00361, 1.00361, 1.00361, 1.00361, 1.00361, 1.00361, 1.00361, 1.00361, 1.00361, 1.00361, 1.00361, 1.00361, 1.00361
14.5853, 3, 1.00291, 1.0029, 2.23607, 1.99709, 1.0029, 0, 1.0029, 1.0029, 1.0029, 1.0029, 1.0029, 1.0029, 1.0029, 1.0029, 1.0029, 1.0029, 1.0029, 1.0029, 1.0029, 1.0029, 1.00291, 1.0029, 1.0029, 1.00291, 1.0029
14.5932, 3.714, 1.00182, 1.00181, 2.3904, 2.71219, 1.00181, 0, 1.00181, 1.00181, 1.00181, 1.00181, 1.00181, 1.00181, 1.00181, 1.00181, 1.00181, 1.00181, 1.00181, 1.00181, 1.00181, 1.00181, 1.00181, 1.00181, 1.00181, 1.00181, 1.00181
14.601, 1.99756, 1.00037, 1.00036, 1.99939, 0.997192, 1.00036, 0, 1.00036, 1.00036, 1.00036, 1.00036, 1.00036, 1.00036, 1.00036, 1.00036, 1.00036, 1.00036, 1.00036, 1.00036, 1.00036, 1.00036, 1.00036, 1.00036, 1.00036, 1.00036, 1.00036
14.6089, 2.70678, 0.998581, 0.998569, 2.16951, 1.7082, 0.998569, 0, 0.998569, 0.998569, 0.998569, 0.998569, 0.998569, 0.998569, 0.998569, 0.998569, 0.998569, 0.998569, 0.998569, 0.998569, 0.998569, 0.998569, 0.99857, 0.998569, 0.998569, 0.998579, 0.998569
14.6168, 2.28835, 0.996505, 0.99649, 2.07083, 1.29185, 0.99649, 0, 0.99649, 0.99649, 0.99649, 0.99649, 0.99649, 0.99649, 0.99649, 0.99649, 0.99649, 0.99649, 0.99649, 0.99649, 0.99649, 0.99649, 0.996491, 0.99649, 0.99649, 0.996503, 0.99649
14.6246, 1.99765, 0.994224, 0.994204, 1.99941, 1.00342, 0.994204, 0, 0.994204, 0.994204, 0.994204, 0.994204, 0.994204, 0.994204, 0.994204, 0.994204, 0.994204, 0.994204, 0.994204, 0.994204, 0.994204, 0.994204, 0.994205, 0.994204, 0.994204, 0.994222, 0.994204
14.6325, 2.29566, 0.991525, 0.9915, 2.0726, 1.30414, 0.9915, 0, 0.9915, 0.9915, 0.9915, 0.9915, 0.9915, 0.9915, 0.9915, 0.9915, 0.9915, 0.9915, 0.9915, 0.9915, 0.9915, 0.9915, 0.991502, 0.9915, 0.9915, 0.991524, 0.9915
14.6404, 3.6995, 0.988464, 0.988432, 2.38736, 2.71104, 0.988432, 0, 0.988432, 0.988432, 0.988432, 0.988432, 0.988432, 0.988432, 0.988432, 0.988432, 0.988432, 0.988432, 0.988432, 0.988432, 0.988432, 0.988432, 0.988434, 0.988432, 0.988432, 0.988463, 0.988432
14.6482, 2.39169, 0.985227, 0.985185, 2.09564, 1.40646, 0.985185, 0, 0.985185, 0.985185, 0.985185, 0.985185, 0.985185, 0.985185, 0.985185, 0.985185, 0.985185, 0.985185, 0.985185, 0.985185, 0.985185, 0.985185, 0.985187, 0.985185, 0.985185, 0.985225, 0.985185
14.6561, 3.90881, 0.981996, 0.981944, 2.4308, 2.92681, 0.981944, 0, 0.981944, 0.981944, 0.981944, 0.981944, 0.981944, 0.981944, 0.981944, 0.981944, 0.981944, 0.981944, 0.981944, 0.981944, 0.981944, 0.981944, 0.981946, 0.981944, 0.981944, 0.981995, 0.981944
14.664, 2.38439, 0.979335, 0.97927, 2.09389, 1.40505, 0.97927, 0, 0.97927, 0.97927, 0.97927, 0.97927, 0.97927, 0.97927, 0.97927, 0.97927, 0.97927, 0.97927, 0.97927, 0.97927, 0.97927, 0.97927, 0.979271, 0.97927, 0.97927, 0.979334, 0.97927
14.6718, 2.61561, 0.975933, 0.975851, 2.1484, 1.63968, 0.975851, 0, 0.975851, 0.975851, 0.975851, 0.975851, 0.975851, 0.975851, 0.975851, 0.975851, 0.975851, 0.975851, 0.975851, 0.975851, 0.975851, 0.975851, 0.975853, 0.975851, 0.975851, 0.975932, 0.975851
14.6797, 0.687485, 0.971919, 0.971816, 1.63935, -0.284435, 0.971816, 0, 0.971816, 0.971816, 0.971816, 0.971816, 0.971816, 0.971816, 0.971816, 0.971816, 0.971816, 0.971816, 0.971816, 0.971816, 0.971816, 0.971816, 0.971818, 0.971816, 0.971816, 0.971917, 0.971816
14.6875, 1.31252, 0.967608, 0.96748, 1.82003, 0.344908, 0.96748, 0, 0.96748, 0.96748, 0.96748, 0.96748, 0.96748, 0.96748, 0.96748, 0.96748, 0.96748, 0.96748, 0.96748, 0.96748, 0.96748, 0.96748, 0.967482, 0.96748, 0.96748, 0.967606, 0.96748
14.6954, 2.36555, 0.963311, 0.963153, 2.08939, 1.40224, 0.963153, 0, 0.963153, 0.963153, 0.963153, 0.963153, 0.963153, 0.963153, 0.963153, 0.963153, 0.963153, 0.963153, 0.963153, 0.963153, 0.963153, 0.963153, 0.963155, 0.963153, 0.963153, 0.963309, 0.963153
14.7033, 4.31466, 0.961421, 0.961228, 2.5129, 3.35324, 0.961228, 0, 0.961228, 0.961228, 0.961228, 0.961228, 0.961228, 0.961228, 0.961228, 0.961228, 0.961228, 0.961228, 0.961228, 0.961228, 0.961228, 0.961228, 0.961229, 0.961228, 0.961228, 0.961419, 0.961228
14.7111, 0.997482, 0.958348, 0.958112, 1.73132, 0.0391345, 0.958112, 0, 0.958112, 0.958112, 0.958112, 0.958112, 0.958112, 0.958112, 0.958112, 0.958112, 0.958112, 0.958112, 0.958112, 0.958112, 0.958112, 0.958112, 0.958114, 0.958112, 0.958112, 0.958346, 0.958112
14.719, 1.3223, 0.95422, 0.953934, 1.82272, 0.368085, 0.953934, 0, 0.953934, 0.953934, 0.953934, 0.953934, 0.953934, 0.953934, 0.953934, 0.953934, 0.953934, 0.953934, 0.953934, 0.953934, 0.953934, 0.953934, 0.953936, 0.953934, 0.953934, 0.954218, 0.953934
14.7269, 1, 0.949577, 0.949234, 1.73205, 0.050423, 0.949234, 0, 0.949234, 0.949234, 0.949234, 0.949234, 0.949234, 0.949234, 0.949234, 0.949234, 0.949234, 0.949234, 0.949234, 0.949234, 0.949234, 0.949234, 0.949235, 0.949234, 0.949234, 0.949575, 0.949234
14.7347, 0, 0.944955, 0.944544, 1.41421, -0.944955, 0.944544, 0, 0.944544, 0.944544, 0.944544, 0.944544, 0.944544, 0.944544, 0.944544, 0.944544, 0.944544, 0.944544, 0.944544, 0.944544, 0.944544, 0.944544, 0.944546, 0.944544, 0.944544, 0.944954, 0.944544
14.7426, 1.33656, 0.943305, 0.942817, 1.82662, 0.39325, 0.942817, 0, 0.942817, 0.942817, 0.942817, 0.942817, 0.942817, 0.942817, 0.942817, 0.942817, 0.942817, 0.942817, 0.942817, 0.942817, 0.942817, 0.942817, 0.942818, 0.942817, 0.942817, 0.943303, 0.942817
14.7505, 1.66344, 0.940271, 0.939694, 1.91401, 0.723174, 0.939694, 0, 0.939694, 0.939694, 0.939694, 0.939694, 0.939694, 0.939694, 0.939694, 0.939694, 0.939694, 0.939694, 0.939694, 0.939694, 0.939694, 0.939694, 0.939696, 0.939694, 0.939694, 0.940269, 0.939694
14.7583, 0, 0.93599, 0.935313, 1.41421, -0.93599, 0.935313, 0, 0.935313, 0.935313, 0.935313, 0.935313, 0.935313, 0.935313, 0.935313, 0.935313, 0.935313, 0.935313, 0.935313, 0.935313, 0.935313, 0.935313, 0.935314, 0.935313, 0.935313, 0.935988, 0.935313
14.7662, 1.66097, 0.931102, 0.930311, 1.91337, 0.729865, 0.930311, 0, 0.930311, 0.930311, 0.930311, 0.930311, 0.930311, 0.930311, 0.930311, 0.930311, 0.930311, 0.930311, 0.930311, 0.930311, 0.930311, 0.930311, 0.930313, 0.930311, 0.930311, 0.9311, 0.930311
14.7741, 1.99752, 0.92624, 0.925324, 1.99938, 1.07128, 0.925324, 0, 0.925324, 0.925324, 0.925324, 0.925324, 0.925324, 0.925324, 0.925324, 0.925324, 0.925324, 0.925324, 0.925324, 0.925324, 0.925324, 0.925324, 0.925326, 0.925324, 0.925324, 0.926238, 0.925324
14.7819, 0.997522, 0.92503, 0.923975, 1.73134, 0.0724919, 0.923975, 0, 0.923975, 0.923975, 0.923975, 0.923975, 0.923975, 0.923975, 0.923975, 0.923975, 0.923975, 0.923975, 0.923975, 0.923975, 0.923975, 0.923975, 0.923977, 0.923975, 0.923975, 0.925028, 0.923975
14.7898, 0.99777, 0.922219, 0.921012, 1.73141, 0.0755509, 0.921012, 0, 0.921012, 0.921012, 0.921012, 0.921012, 0.921012, 0.921012, 0.921012, 0.921012, 0.921012, 0.921012, 0.921012, 0.921012, 0.921012, 0.921012, 0.921014, 0.921012, 0.921012, 0.922217, 0.921012
14.7977, 2.99752, 0.917957, 0.916585, 2.23551, 2.07957, 0.916585, 0, 0.916585, 0.916585, 0.916585, 0.916585, 0.916585, 0.916585, 0.916585, 0.916585, 0.916585, 0.916585, 0.916585, 0.916585, 0.916585, 0.916585, 0.916586, 0.916585, 0.916585, 0.917955, 0.916585
14.8055, 1.3487, 0.912986, 0.911435, 1.82995, 0.435713, 0.911435, 0, 0.911435, 0.911435, 0.911435, 0.911435, 0.911435, 0.911435, 0.911435, 0.911435, 0.911435, 0.911435, 0.911435, 0.911435, 0.911435, 0.911435, 0.911437, 0.911435, 0.911435, 0.912984, 0.911435
14.8134, 2.64651, 0.908041, 0.906301, 2.15558, 1.73847, 0.906301, 0, 0.906301, 0.906301, 0.906301, 0.906301, 0.906301, 0.906301, 0.906301, 0.906301, 0.906301, 0.906301, 0.906301, 0.906301, 0.906301, 0.906301, 0.906303, 0.906301, 0.906301, 0.908039, 0.906301
14.8212, 2.99748, 0.907079, 0.905139, 2.2355, 2.0904, 0.905139, 0, 0.905139, 0.905139, 0.905139, 0.905139, 0.905139, 0.905139, 0.905139, 0.905139, 0.905139, 0.905139, 0.905139, 0.905139, 0.905139, 0.905139, 0.90514, 0.905139, 0.905139, 0.907078, 0.905139
14.8291, 3.28092, 0.904326, 0.902175, 2.29802, 2.37659, 0.902175, 0, 0.902175, 0.902175, 0.902175, 0.902175, 0.902175, 0.902175, 0.902175, 0.902175, 0.902175, 0.902175, 0.902175, 0.902175, 0.902175, 0.902175, 0.902177, 0.902175, 0.902175, 0.904324, 0.902175
