   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_816.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
12.2543, 0, 0.732947, 0.731852, 1.41421, -0.732947, 0, 0.731932, 0.731852, 0.731852, 0.731852, 0.731852, 0.731852, 0.731852, 0.731852, 0.731852, 0.731852, 0.731852, 0.731852, 0.731852, 0.731852, 0.731852, 0.731852, 0.731852, 0.731852, 0.732867, 0.731852
12.2621, 0.425279, 0.732354, 0.73118, 1.55733, -0.307075, 0, 0.731234, 0.73118, 0.73118, 0.73118, 0.73118, 0.73118, 0.73118, 0.73118, 0.73118, 0.73118, 0.73118, 0.73118, 0.73118, 0.73118, 0.73118, 0.73118, 0.73118, 0.73118, 0.732299, 0.73118
12.27, 2.99752, 0.731768, 0.730508, 2.23551, 2.26575, 0, 0.730545, 0.730508, 0.730508, 0.730508, 0.730508, 0.730508, 0.730508, 0.730508, 0.730508, 0.730508, 0.730508, 0.730508, 0.730508, 0.730508, 0.730508, 0.730508, 0.730508, 0.730508, 0.731731, 0.730508
12.2778, 2.99752, 0.732368, 0.73102, 2.23551, 2.26515, 0, 0.731044, 0.73102, 0.73102, 0.73102, 0.73102, 0.73102, 0.73102, 0.73102, 0.73102, 0.73102, 0.73102, 0.73102, 0.73102, 0.73102, 0.73102, 0.73102, 0.73102, 0.73102, 0.732343, 0.73102
12.2857, 1.57968, 0.732634, 0.731197, 1.892, 0.847044, 0, 0.731214, 0.731197, 0.731197, 0.731197, 0.731197, 0.731197, 0.731197, 0.731197, 0.731197, 0.731197, 0.731197, 0.731197, 0.731197, 0.731197, 0.731197, 0.731197, 0.731197, 0.731197, 0.732617, 0.731197
12.2935, 0, 0.732611, 0.731091, 1.41421, -0.732611, 0, 0.731103, 0.731091, 0.731091, 0.731091, 0.731091, 0.731091, 0.731091, 0.731091, 0.731091, 0.731091, 0.731091, 0.731091, 0.731091, 0.731091, 0.731091, 0.731091, 0.731091, 0.731091, 0.7326, 0.731091
12.3014, 1.41301, 0.732358, 0.730762, 1.84743, 0.680654, 0, 0.730769, 0.730762, 0.730762, 0.730762, 0.730762, 0.730762, 0.730762, 0.730762, 0.730762, 0.730762, 0.730762, 0.730762, 0.730762, 0.730762, 0.730762, 0.730762, 0.730762, 0.730762, 0.73235, 0.730762
12.3093, 0.99777, 0.731941, 0.730279, 1.73141, 0.265829, 0, 0.730284, 0.730279, 0.730279, 0.730279, 0.730279, 0.730279, 0.730279, 0.730279, 0.730279, 0.730279, 0.730279, 0.730279, 0.730279, 0.730279, 0.730279, 0.730279, 0.730279, 0.730279, 0.731936, 0.730279
12.3171, 2.99752, 0.731415, 0.729699, 2.23551, 2.26611, 0, 0.729703, 0.729699, 0.729699, 0.729699, 0.729699, 0.729699, 0.729699, 0.729699, 0.729699, 0.729699, 0.729699, 0.729699, 0.729699, 0.729699, 0.729699, 0.729699, 0.729699, 0.729699, 0.731411, 0.729699
12.325, 2.99752, 0.730817, 0.729061, 2.23551, 2.2667, 0, 0.729064, 0.729061, 0.729061, 0.729061, 0.729061, 0.729061, 0.729061, 0.729061, 0.729061, 0.729061, 0.729061, 0.729061, 0.729061, 0.729061, 0.729061, 0.729061, 0.729061, 0.729061, 0.730815, 0.729061
12.3328, 1.59418, 0.73017, 0.728388, 1.89583, 0.864006, 0, 0.728391, 0.728388, 0.728388, 0.728388, 0.728388, 0.728388, 0.728388, 0.728388, 0.728388, 0.728388, 0.728388, 0.728388, 0.728388, 0.728388, 0.728388, 0.728388, 0.728388, 0.728388, 0.730168, 0.728388
12.3407, 0, 0.729487, 0.727696, 1.41421, -0.729487, 0, 0.727698, 0.727696, 0.727696, 0.727696, 0.727696, 0.727696, 0.727696, 0.727696, 0.727696, 0.727696, 0.727696, 0.727696, 0.727696, 0.727696, 0.727696, 0.727696, 0.727696, 0.727696, 0.729485, 0.727696
12.3485, 0, 0.728777, 0.726993, 1.41421, -0.728777, 0, 0.726995, 0.726993, 0.726993, 0.726993, 0.726993, 0.726993, 0.726993, 0.726993, 0.726993, 0.726993, 0.726993, 0.726993, 0.726993, 0.726993, 0.726993, 0.726993, 0.726993, 0.726993, 0.728776, 0.726993
12.3564, 0, 0.728046, 0.726285, 1.41421, -0.728046, 0, 0.726286, 0.726285, 0.726285, 0.726285, 0.726285, 0.726285, 0.726285, 0.726285, 0.726285, 0.726285, 0.726285, 0.726285, 0.726285, 0.726285, 0.726285, 0.726285, 0.726285, 0.726285, 0.728044, 0.726285
12.3642, 0, 0.727295, 0.725573, 1.41421, -0.727295, 0, 0.725574, 0.725573, 0.725573, 0.725573, 0.725573, 0.725573, 0.725573, 0.725573, 0.725573, 0.725573, 0.725573, 0.725573, 0.725573, 0.725573, 0.725573, 0.725573, 0.725573, 0.725573, 0.727294, 0.725573
12.3721, 1.39145, 0.726531, 0.724862, 1.84159, 0.664919, 0, 0.724863, 0.724862, 0.724862, 0.724862, 0.724862, 0.724862, 0.724862, 0.724862, 0.724862, 0.724862, 0.724862, 0.724862, 0.724862, 0.724862, 0.724862, 0.724862, 0.724862, 0.724862, 0.726529, 0.724862
12.38, 0.997646, 0.72611, 0.724507, 1.73137, 0.271536, 0, 0.724509, 0.724507, 0.724507, 0.724507, 0.724507, 0.724507, 0.724507, 0.724507, 0.724507, 0.724507, 0.724507, 0.724507, 0.724507, 0.724507, 0.724507, 0.724507, 0.724507, 0.724507, 0.726109, 0.724507
12.3878, 0.997522, 0.725488, 0.723964, 1.73134, 0.272033, 0, 0.723965, 0.723964, 0.723964, 0.723964, 0.723964, 0.723964, 0.723964, 0.723964, 0.723964, 0.723964, 0.723964, 0.723964, 0.723964, 0.723964, 0.723964, 0.723964, 0.723964, 0.723964, 0.725487, 0.723964
12.3957, 0.613383, 0.724693, 0.723255, 1.6166, -0.11131, 0, 0.723257, 0.723255, 0.723255, 0.723255, 0.723255, 0.723255, 0.723255, 0.723255, 0.723255, 0.723255, 0.723255, 0.723255, 0.723255, 0.723255, 0.723255, 0.723255, 0.723255, 0.723255, 0.724692, 0.723255
12.4035, 2, 0.723808, 0.722465, 2, 1.27619, 0, 0.722466, 0.722465, 0.722465, 0.722465, 0.722465, 0.722465, 0.722465, 0.722465, 0.722465, 0.722465, 0.722465, 0.722465, 0.722465, 0.722465, 0.722465, 0.722465, 0.722465, 0.722465, 0.723807, 0.722465
12.4114, 0.379306, 0.722919, 0.721675, 1.5425, -0.343612, 0, 0.721677, 0.721675, 0.721675, 0.721675, 0.721675, 0.721675, 0.721675, 0.721675, 0.721675, 0.721675, 0.721675, 0.721675, 0.721675, 0.721675, 0.721675, 0.721675, 0.721675, 0.721675, 0.722917, 0.721675
12.4192, 1.99765, 0.722494, 0.721353, 1.99941, 1.27515, 0, 0.721355, 0.721353, 0.721353, 0.721353, 0.721353, 0.721353, 0.721353, 0.721353, 0.721353, 0.721353, 0.721353, 0.721353, 0.721353, 0.721353, 0.721353, 0.721353, 0.721353, 0.721353, 0.722493, 0.721353
12.4271, 0.623048, 0.721859, 0.720822, 1.61958, -0.0988104, 0, 0.720823, 0.720822, 0.720822, 0.720822, 0.720822, 0.720822, 0.720822, 0.720822, 0.720822, 0.720822, 0.720822, 0.720822, 0.720822, 0.720822, 0.720822, 0.720822, 0.720822, 0.720822, 0.721857, 0.720822
12.4349, 1.11636, 0.721041, 0.720107, 1.76532, 0.395316, 0, 0.720109, 0.720107, 0.720107, 0.720107, 0.720107, 0.720107, 0.720107, 0.720107, 0.720107, 0.720107, 0.720107, 0.720107, 0.720107, 0.720107, 0.720107, 0.720107, 0.720107, 0.720107, 0.72104, 0.720107
12.4428, 2.62308, 0.720109, 0.719276, 2.15014, 1.90297, 0, 0.719277, 0.719276, 0.719276, 0.719276, 0.719276, 0.719276, 0.719276, 0.719276, 0.719276, 0.719276, 0.719276, 0.719276, 0.719276, 0.719276, 0.719276, 0.719276, 0.719276, 0.719276, 0.720108, 0.719276
12.4507, 3.26056, 0.719111, 0.718374, 2.29359, 2.54145, 0, 0.718375, 0.718374, 0.718374, 0.718374, 0.718374, 0.718374, 0.718374, 0.718374, 0.718374, 0.718374, 0.718374, 0.718374, 0.718374, 0.718374, 0.718374, 0.718374, 0.718374, 0.718374, 0.71911, 0.718374
12.4585, 0, 0.718031, 0.717385, 1.41421, -0.718031, 0, 0.717387, 0.717385, 0.717385, 0.717385, 0.717385, 0.717385, 0.717385, 0.717385, 0.717385, 0.717385, 0.717385, 0.717385, 0.717385, 0.717385, 0.717385, 0.717385, 0.717385, 0.717385, 0.71803, 0.717385
12.4664, 0.362577, 0.716889, 0.716328, 1.53707, -0.354312, 0, 0.716329, 0.716328, 0.716328, 0.716328, 0.716328, 0.716328, 0.716328, 0.716328, 0.716328, 0.716328, 0.716328, 0.716328, 0.716328, 0.716328, 0.716328, 0.716328, 0.716328, 0.716328, 0.716888, 0.716328
12.4742, 0.637423, 0.715592, 0.715109, 1.62401, -0.0781695, 0, 0.71511, 0.715109, 0.715109, 0.715109, 0.715109, 0.715109, 0.715109, 0.715109, 0.715109, 0.715109, 0.715109, 0.715109, 0.715109, 0.715109, 0.715109, 0.715109, 0.715109, 0.715109, 0.715591, 0.715109
12.4821, 0, 0.714159, 0.713746, 1.41421, -0.714159, 0, 0.713748, 0.713746, 0.713746, 0.713746, 0.713746, 0.713746, 0.713746, 0.713746, 0.713746, 0.713746, 0.713746, 0.713746, 0.713746, 0.713746, 0.713746, 0.713746, 0.713746, 0.713746, 0.714157, 0.713746
12.4899, 1.06617, 0.71263, 0.712281, 1.75105, 0.353541, 0, 0.712282, 0.712281, 0.712281, 0.712281, 0.712281, 0.712281, 0.712281, 0.712281, 0.712281, 0.712281, 0.712281, 0.712281, 0.712281, 0.712281, 0.712281, 0.712281, 0.712281, 0.712281, 0.712628, 0.712281
12.4978, 1.93383, 0.710994, 0.710701, 1.98339, 1.22284, 0, 0.710703, 0.710701, 0.710701, 0.710701, 0.710701, 0.710701, 0.710701, 0.710701, 0.710701, 0.710701, 0.710701, 0.710701, 0.710701, 0.710701, 0.710701, 0.710701, 0.710701, 0.710701, 0.710993, 0.710701
12.5056, 0, 0.709278, 0.709034, 1.41421, -0.709278, 0, 0.709036, 0.709034, 0.709034, 0.709034, 0.709034, 0.709034, 0.709034, 0.709034, 0.709034, 0.709034, 0.709034, 0.709034, 0.709034, 0.709034, 0.709034, 0.709034, 0.709034, 0.709034, 0.709276, 0.709034
12.5135, 1.34808, 0.707397, 0.707196, 1.82978, 0.640682, 0, 0.707197, 0.707196, 0.707196, 0.707196, 0.707196, 0.707196, 0.707196, 0.707196, 0.707196, 0.707196, 0.707196, 0.707196, 0.707196, 0.707196, 0.707196, 0.707196, 0.707196, 0.707196, 0.707396, 0.707196
12.5214, 2.65192, 0.705375, 0.70521, 2.15683, 1.94655, 0, 0.705211, 0.70521, 0.70521, 0.70521, 0.70521, 0.70521, 0.70521, 0.70521, 0.70521, 0.70521, 0.70521, 0.70521, 0.70521, 0.70521, 0.70521, 0.70521, 0.70521, 0.70521, 0.705373, 0.70521
12.5292, 1, 0.703286, 0.703151, 1.73205, 0.296714, 0, 0.703152, 0.703151, 0.703151, 0.703151, 0.703151, 0.703151, 0.703151, 0.703151, 0.703151, 0.703151, 0.703151, 0.703151, 0.703151, 0.703151, 0.703151, 0.703151, 0.703151, 0.703151, 0.703284, 0.703151
12.5371, 1, 0.701081, 0.700971, 1.73205, 0.298919, 0, 0.700973, 0.700971, 0.700971, 0.700971, 0.700971, 0.700971, 0.700971, 0.700971, 0.700971, 0.700971, 0.700971, 0.700971, 0.700971, 0.700971, 0.700971, 0.700971, 0.700971, 0.700971, 0.70108, 0.700971
12.5449, 0, 0.698745, 0.698655, 1.41421, -0.698745, 0, 0.698656, 0.698655, 0.698655, 0.698655, 0.698655, 0.698655, 0.698655, 0.698655, 0.698655, 0.698655, 0.698655, 0.698655, 0.698655, 0.698655, 0.698655, 0.698655, 0.698655, 0.698655, 0.698744, 0.698655
12.5528, 1.33589, 0.69615, 0.696075, 1.82644, 0.639744, 0, 0.696077, 0.696075, 0.696075, 0.696075, 0.696075, 0.696075, 0.696075, 0.696075, 0.696075, 0.696075, 0.696075, 0.696075, 0.696075, 0.696075, 0.696075, 0.696075, 0.696075, 0.696075, 0.696148, 0.696075
12.5606, 0.997687, 0.693331, 0.693269, 1.73138, 0.304356, 0, 0.69327, 0.693269, 0.693269, 0.693269, 0.693269, 0.693269, 0.693269, 0.693269, 0.693269, 0.693269, 0.693269, 0.693269, 0.693269, 0.693269, 0.693269, 0.693269, 0.693269, 0.693269, 0.69333, 0.693269
12.5685, 1.66642, 0.690407, 0.690352, 1.91479, 0.976012, 0, 0.690353, 0.690352, 0.690352, 0.690352, 0.690352, 0.690352, 0.690352, 0.690352, 0.690352, 0.690352, 0.690352, 0.690352, 0.690352, 0.690352, 0.690352, 0.690352, 0.690352, 0.690352, 0.690405, 0.690352
12.5763, 1, 0.687491, 0.687442, 1.73205, 0.312509, 0, 0.687443, 0.687442, 0.687442, 0.687442, 0.687442, 0.687442, 0.687442, 0.687442, 0.687442, 0.687442, 0.687442, 0.687442, 0.687442, 0.687442, 0.687442, 0.687442, 0.687442, 0.687442, 0.68749, 0.687442
12.5842, 0.326394, 0.68553, 0.685482, 1.52525, -0.359136, 0, 0.685483, 0.685482, 0.685482, 0.685482, 0.685482, 0.685482, 0.685482, 0.685482, 0.685482, 0.685482, 0.685482, 0.685482, 0.685482, 0.685482, 0.685482, 0.685482, 0.685482, 0.685482, 0.685528, 0.685482
12.592, 1.64535, 0.683085, 0.683036, 1.90928, 0.962268, 0, 0.683038, 0.683036, 0.683036, 0.683036, 0.683036, 0.683036, 0.683036, 0.683036, 0.683036, 0.683036, 0.683036, 0.683036, 0.683036, 0.683036, 0.683036, 0.683036, 0.683036, 0.683036, 0.683084, 0.683036
12.5999, 3.34981, 0.680195, 0.680143, 2.31297, 2.66962, 0, 0.680144, 0.680143, 0.680143, 0.680143, 0.680143, 0.680143, 0.680143, 0.680143, 0.680143, 0.680143, 0.680143, 0.680143, 0.680143, 0.680143, 0.680143, 0.680143, 0.680143, 0.680143, 0.680194, 0.680143
12.6078, 1.99765, 0.677088, 0.677029, 1.99941, 1.32056, 0, 0.677031, 0.677029, 0.677029, 0.677029, 0.677029, 0.677029, 0.677029, 0.677029, 0.677029, 0.677029, 0.677029, 0.677029, 0.677029, 0.677029, 0.677029, 0.677029, 0.677029, 0.677029, 0.677087, 0.677029
12.6156, 0.680793, 0.673991, 0.673923, 1.63731, 0.00680196, 0, 0.673924, 0.673923, 0.673923, 0.673923, 0.673923, 0.673923, 0.673923, 0.673923, 0.673923, 0.673923, 0.673923, 0.673923, 0.673923, 0.673923, 0.673923, 0.673923, 0.673923, 0.673923, 0.67399, 0.673923
12.6235, 0.31425, 0.672608, 0.672528, 1.52127, -0.358358, 0, 0.67253, 0.672528, 0.672528, 0.672528, 0.672528, 0.672528, 0.672528, 0.672528, 0.672528, 0.672528, 0.672528, 0.672528, 0.672528, 0.672528, 0.672528, 0.672528, 0.672528, 0.672528, 0.672607, 0.672528
12.6313, 1.68575, 0.670384, 0.670289, 1.91983, 1.01537, 0, 0.670291, 0.670289, 0.670289, 0.670289, 0.670289, 0.670289, 0.670289, 0.670289, 0.670289, 0.670289, 0.670289, 0.670289, 0.670289, 0.670289, 0.670289, 0.670289, 0.670289, 0.670289, 0.670383, 0.670289
12.6392, 2.30942, 0.6674, 0.667287, 2.07591, 1.64202, 0, 0.667288, 0.667287, 0.667287, 0.667287, 0.667287, 0.667287, 0.667287, 0.667287, 0.667287, 0.667287, 0.667287, 0.667287, 0.667287, 0.667287, 0.667287, 0.667287, 0.667287, 0.667287, 0.667398, 0.667287
12.647, 0.690582, 0.664042, 0.663908, 1.6403, 0.0265401, 0, 0.66391, 0.663908, 0.663908, 0.663908, 0.663908, 0.663908, 0.663908, 0.663908, 0.663908, 0.663908, 0.663908, 0.663908, 0.663908, 0.663908, 0.663908, 0.663908, 0.663908, 0.663908, 0.664041, 0.663908
12.6549, 0, 0.660696, 0.660538, 1.41421, -0.660696, 0, 0.66054, 0.660538, 0.660538, 0.660538, 0.660538, 0.660538, 0.660538, 0.660538, 0.660538, 0.660538, 0.660538, 0.660538, 0.660538, 0.660538, 0.660538, 0.660538, 0.660538, 0.660538, 0.660695, 0.660538
12.6627, 0, 0.66202, 0.661835, 1.41421, -0.66202, 0, 0.661836, 0.661835, 0.661835, 0.661835, 0.661835, 0.661835, 0.661835, 0.661835, 0.661835, 0.661835, 0.661835, 0.661835, 0.661835, 0.661835, 0.661835, 0.661835, 0.661835, 0.661835, 0.662019, 0.661835
12.6706, 0, 0.662309, 0.662094, 1.41421, -0.662309, 0, 0.662095, 0.662094, 0.662094, 0.662094, 0.662094, 0.662094, 0.662094, 0.662094, 0.662094, 0.662094, 0.662094, 0.662094, 0.662094, 0.662094, 0.662094, 0.662094, 0.662094, 0.662094, 0.662308, 0.662094
12.6785, 0, 0.661638, 0.66139, 1.41421, -0.661638, 0, 0.661391, 0.66139, 0.66139, 0.66139, 0.66139, 0.66139, 0.66139, 0.66139, 0.66139, 0.66139, 0.66139, 0.66139, 0.66139, 0.66139, 0.66139, 0.66139, 0.66139, 0.66139, 0.661637, 0.66139
12.6863, 1, 0.660489, 0.660206, 1.73205, 0.339511, 0, 0.660207, 0.660206, 0.660206, 0.660206, 0.660206, 0.660206, 0.660206, 0.660206, 0.660206, 0.660206, 0.660206, 0.660206, 0.660206, 0.660206, 0.660206, 0.660206, 0.660206, 0.660206, 0.660488, 0.660206
12.6942, 0.58513, 0.659344, 0.659023, 1.60783, -0.074214, 0, 0.659024, 0.659023, 0.659023, 0.659023, 0.659023, 0.659023, 0.659023, 0.659023, 0.659023, 0.659023, 0.659023, 0.659023, 0.659023, 0.659023, 0.659023, 0.659023, 0.659023, 0.659023, 0.659343, 0.659023
12.702, 1.99529, 0.660057, 0.659696, 1.99882, 1.33523, 0, 0.659697, 0.659696, 0.659696, 0.659696, 0.659696, 0.659696, 0.659696, 0.659696, 0.659696, 0.659696, 0.659696, 0.659696, 0.659696, 0.659696, 0.659696, 0.659696, 0.659696, 0.659696, 0.660056, 0.659696
12.7099, 2.41958, 0.660125, 0.659723, 2.10228, 1.75945, 0, 0.659724, 0.659723, 0.659723, 0.659723, 0.659723, 0.659723, 0.659723, 0.659723, 0.659723, 0.659723, 0.659723, 0.659723, 0.659723, 0.659723, 0.659723, 0.659723, 0.659723, 0.659723, 0.660124, 0.659723
12.7177, 1, 0.65962, 0.659176, 1.73205, 0.34038, 0, 0.659177, 0.659176, 0.659176, 0.659176, 0.659176, 0.659176, 0.659176, 0.659176, 0.659176, 0.659176, 0.659176, 0.659176, 0.659176, 0.659176, 0.659176, 0.659176, 0.659176, 0.659176, 0.659618, 0.659176
12.7256, 1.28299, 0.658827, 0.658342, 1.8119, 0.624161, 0, 0.658343, 0.658342, 0.658342, 0.658342, 0.658342, 0.658342, 0.658342, 0.658342, 0.658342, 0.658342, 0.658342, 0.658342, 0.658342, 0.658342, 0.658342, 0.658342, 0.658342, 0.658342, 0.658826, 0.658342
12.7334, 0.717012, 0.658035, 0.657508, 1.64834, 0.0589766, 0, 0.65751, 0.657508, 0.657508, 0.657508, 0.657508, 0.657508, 0.657508, 0.657508, 0.657508, 0.657508, 0.657508, 0.657508, 0.657508, 0.657508, 0.657508, 0.657508, 0.657508, 0.657508, 0.658034, 0.657508
12.7413, 1, 0.658485, 0.657919, 1.73205, 0.341515, 0, 0.657921, 0.657919, 0.657919, 0.657919, 0.657919, 0.657919, 0.657919, 0.657919, 0.657919, 0.657919, 0.657919, 0.657919, 0.657919, 0.657919, 0.657919, 0.657919, 0.657919, 0.657919, 0.658484, 0.657919
12.7492, 0, 0.658424, 0.657821, 1.41421, -0.658424, 0, 0.657822, 0.657821, 0.657821, 0.657821, 0.657821, 0.657821, 0.657821, 0.657821, 0.657821, 0.657821, 0.657821, 0.657821, 0.657821, 0.657821, 0.657821, 0.657821, 0.657821, 0.657821, 0.658422, 0.657821
12.757, 2, 0.657908, 0.657271, 2, 1.34209, 0, 0.657272, 0.657271, 0.657271, 0.657271, 0.657271, 0.657271, 0.657271, 0.657271, 0.657271, 0.657271, 0.657271, 0.657271, 0.657271, 0.657271, 0.657271, 0.657271, 0.657271, 0.657271, 0.657906, 0.657271
12.7649, 0.54194, 0.657162, 0.656495, 1.59435, -0.115222, 0, 0.656497, 0.656495, 0.656495, 0.656495, 0.656495, 0.656495, 0.656495, 0.656495, 0.656495, 0.656495, 0.656495, 0.656495, 0.656495, 0.656495, 0.656495, 0.656495, 0.656495, 0.656495, 0.657161, 0.656495
12.7727, 2.72646, 0.656414, 0.65572, 2.17404, 2.07005, 0, 0.655721, 0.65572, 0.65572, 0.65572, 0.65572, 0.65572, 0.65572, 0.65572, 0.65572, 0.65572, 0.65572, 0.65572, 0.65572, 0.65572, 0.65572, 0.65572, 0.65572, 0.65572, 0.656412, 0.65572
12.7806, 0.997522, 0.656698, 0.655982, 1.73134, 0.340824, 0, 0.655983, 0.655982, 0.655982, 0.655982, 0.655982, 0.655982, 0.655982, 0.655982, 0.655982, 0.655982, 0.655982, 0.655982, 0.655982, 0.655982, 0.655982, 0.655982, 0.655982, 0.655982, 0.656696, 0.655982
12.7884, 1.73408, 0.65657, 0.655836, 1.93238, 1.07751, 0, 0.655837, 0.655836, 0.655836, 0.655836, 0.655836, 0.655836, 0.655836, 0.655836, 0.655836, 0.655836, 0.655836, 0.655836, 0.655836, 0.655836, 0.655836, 0.655836, 0.655836, 0.655836, 0.656569, 0.655836
12.7963, 0, 0.656073, 0.655323, 1.41421, -0.656073, 0, 0.655325, 0.655323, 0.655323, 0.655323, 0.655323, 0.655323, 0.655323, 0.655323, 0.655323, 0.655323, 0.655323, 0.655323, 0.655323, 0.655323, 0.655323, 0.655323, 0.655323, 0.655323, 0.656072, 0.655323
12.8041, 0, 0.655391, 0.654628, 1.41421, -0.655391, 0, 0.65463, 0.654628, 0.654628, 0.654628, 0.654628, 0.654628, 0.654628, 0.654628, 0.654628, 0.654628, 0.654628, 0.654628, 0.654628, 0.654628, 0.654628, 0.654628, 0.654628, 0.654628, 0.65539, 0.654628
12.812, 1.25651, 0.65471, 0.653934, 1.80458, 0.601796, 0, 0.653935, 0.653934, 0.653934, 0.653934, 0.653934, 0.653934, 0.653934, 0.653934, 0.653934, 0.653934, 0.653934, 0.653934, 0.653934, 0.653934, 0.653934, 0.653934, 0.653934, 0.653934, 0.654708, 0.653934
12.8198, 1.74349, 0.654753, 0.653962, 1.93481, 1.08874, 0, 0.653963, 0.653962, 0.653962, 0.653962, 0.653962, 0.653962, 0.653962, 0.653962, 0.653962, 0.653962, 0.653962, 0.653962, 0.653962, 0.653962, 0.653962, 0.653962, 0.653962, 0.653962, 0.654752, 0.653962
12.8277, 0, 0.654499, 0.653686, 1.41421, -0.654499, 0, 0.653688, 0.653686, 0.653686, 0.653686, 0.653686, 0.653686, 0.653686, 0.653686, 0.653686, 0.653686, 0.653686, 0.653686, 0.653686, 0.653686, 0.653686, 0.653686, 0.653686, 0.653686, 0.654497, 0.653686
12.8356, 0.747584, 0.653981, 0.653136, 1.65758, 0.0936024, 0, 0.653138, 0.653136, 0.653136, 0.653136, 0.653136, 0.653136, 0.653136, 0.653136, 0.653136, 0.653136, 0.653136, 0.653136, 0.653136, 0.653136, 0.653136, 0.653136, 0.653136, 0.653136, 0.65398, 0.653136
12.8434, 2.25242, 0.653344, 0.65245, 2.06214, 1.59907, 0, 0.652451, 0.65245, 0.65245, 0.65245, 0.65245, 0.65245, 0.65245, 0.65245, 0.65245, 0.65245, 0.65245, 0.65245, 0.65245, 0.65245, 0.65245, 0.65245, 0.65245, 0.65245, 0.653342, 0.65245
12.8513, 0.244362, 0.652732, 0.651763, 1.49812, -0.40837, 0, 0.651765, 0.651763, 0.651763, 0.651763, 0.651763, 0.651763, 0.651763, 0.651763, 0.651763, 0.651763, 0.651763, 0.651763, 0.651763, 0.651763, 0.651763, 0.651763, 0.651763, 0.651763, 0.652731, 0.651763
12.8591, 2.23965, 0.652719, 0.65164, 2.05904, 1.58693, 0, 0.651642, 0.65164, 0.65164, 0.65164, 0.65164, 0.65164, 0.65164, 0.65164, 0.65164, 0.65164, 0.65164, 0.65164, 0.65164, 0.65164, 0.65164, 0.65164, 0.65164, 0.65164, 0.652717, 0.65164
12.867, 1.51599, 0.652553, 0.651317, 1.8751, 0.863432, 0, 0.651319, 0.651317, 0.651317, 0.651317, 0.651317, 0.651317, 0.651317, 0.651317, 0.651317, 0.651317, 0.651317, 0.651317, 0.651317, 0.651317, 0.651317, 0.651317, 0.651317, 0.651317, 0.652551, 0.651317
12.8748, 0.474291, 0.652262, 0.650806, 1.57299, -0.177971, 0, 0.650808, 0.650806, 0.650806, 0.650806, 0.650806, 0.650806, 0.650806, 0.650806, 0.650806, 0.650806, 0.650806, 0.650806, 0.650806, 0.650806, 0.650806, 0.650806, 0.650806, 0.650806, 0.65226, 0.650806
12.8827, 3.52571, 0.651958, 0.650201, 2.35068, 2.87375, 0, 0.650203, 0.650201, 0.650201, 0.650201, 0.650201, 0.650201, 0.650201, 0.650201, 0.650201, 0.650201, 0.650201, 0.650201, 0.650201, 0.650201, 0.650201, 0.650201, 0.650201, 0.650201, 0.651956, 0.650201
12.8905, 1.23222, 0.651758, 0.649597, 1.79784, 0.58046, 0, 0.649599, 0.649597, 0.649597, 0.649597, 0.649597, 0.649597, 0.649597, 0.649597, 0.649597, 0.649597, 0.649597, 0.649597, 0.649597, 0.649597, 0.649597, 0.649597, 0.649597, 0.649597, 0.651756, 0.649597
12.8984, 1.76778, 0.651873, 0.649178, 1.94108, 1.11591, 0, 0.64918, 0.649178, 0.649178, 0.649178, 0.649178, 0.649178, 0.649178, 0.649178, 0.649178, 0.649178, 0.649178, 0.649178, 0.649178, 0.649178, 0.649178, 0.649178, 0.649178, 0.649178, 0.65187, 0.649178
12.9063, 0.227509, 0.652036, 0.648649, 1.49248, -0.424526, 0, 0.648652, 0.648649, 0.648649, 0.648649, 0.648649, 0.648649, 0.648649, 0.648649, 0.648649, 0.648649, 0.648649, 0.648649, 0.648649, 0.648649, 0.648649, 0.648649, 0.648649, 0.648649, 0.652033, 0.648649
12.9141, 1.77249, 0.652282, 0.648009, 1.94229, 1.12021, 0, 0.648013, 0.648009, 0.648009, 0.648009, 0.648009, 0.648009, 0.648009, 0.648009, 0.648009, 0.648009, 0.648009, 0.648009, 0.648009, 0.648009, 0.648009, 0.648009, 0.648009, 0.648009, 0.652278, 0.648009
12.922, 0, 0.652674, 0.647285, 1.41421, -0.652674, 0, 0.64729, 0.647285, 0.647285, 0.647285, 0.647285, 0.647285, 0.647285, 0.647285, 0.647285, 0.647285, 0.647285, 0.647285, 0.647285, 0.647285, 0.647285, 0.647285, 0.647285, 0.647285, 0.652669, 0.647285
12.9298, 1, 0.653283, 0.646503, 1.73205, 0.346717, 0, 0.646509, 0.646503, 0.646503, 0.646503, 0.646503, 0.646503, 0.646503, 0.646503, 0.646503, 0.646503, 0.646503, 0.646503, 0.646503, 0.646503, 0.646503, 0.646503, 0.646503, 0.646503, 0.653276, 0.646503
