   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_395.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
19.8864, 0, 0.00299514, 0, 1.41421, -0.00299514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00299514, 0, 0
19.8943, 0, 0.00292857, 0, 1.41421, -0.00292857, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00292857, 0, 0
19.9022, 0, 0.00286591, 0, 1.41421, -0.00286591, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00286591, 0, 0
19.9102, 0, 0.00280685, 0, 1.41421, -0.00280685, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00280685, 0, 0
19.9181, 0, 0.00275119, 0, 1.41421, -0.00275119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00275119, 0, 0
19.926, 0, 0.00269866, 0, 1.41421, -0.00269866, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00269866, 0, 0
19.934, 0, 0.002649, 0, 1.41421, -0.002649, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002649, 0, 0
19.9419, 0, 0.00260204, 0, 1.41421, -0.00260204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00260204, 0, 0
19.9498, 0, 0.00255756, 0, 1.41421, -0.00255756, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00255756, 0, 0
19.9577, 0, 0.00251537, 0, 1.41421, -0.00251537, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00251537, 0, 0
19.9657, 0, 0.00247535, 0, 1.41421, -0.00247535, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00247535, 0, 0
19.9736, 0, 0.00243732, 0, 1.41421, -0.00243732, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00243732, 0, 0
19.9815, 0, 0.00240119, 0, 1.41421, -0.00240119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00240119, 0, 0
19.9894, 0, 0.00236683, 0, 1.41421, -0.00236683, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00236683, 0, 0
19.9974, 0, 0.00233415, 0, 1.41421, -0.00233415, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00233415, 0, 0
20.0053, 0, 0.0023031, 0, 1.41421, -0.0023031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0023031, 0, 0
20.0132, 0, 0.00227361, 0, 1.41421, -0.00227361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00227361, 0, 0
20.0212, 0, 0.00224563, 0, 1.41421, -0.00224563, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00224563, 0, 0
20.0291, 0, 0.00221915, 0, 1.41421, -0.00221915, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00221915, 0, 0
20.037, 0, 0.00219414, 0, 1.41421, -0.00219414, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00219414, 0, 0
20.0449, 0, 0.00217059, 0, 1.41421, -0.00217059, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00217059, 0, 0
20.0529, 0, 0.00214853, 0, 1.41421, -0.00214853, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00214853, 0, 0
20.0608, 0, 0.00212798, 0, 1.41421, -0.00212798, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00212798, 0, 0
20.0687, 0, 0.00210894, 0, 1.41421, -0.00210894, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00210894, 0, 0
20.0766, 0, 0.00209146, 0, 1.41421, -0.00209146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00209146, 0, 0
20.0846, 0, 0.00207558, 0, 1.41421, -0.00207558, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00207558, 0, 0
20.0925, 0, 0.00206134, 0, 1.41421, -0.00206134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00206134, 0, 0
20.1004, 0, 0.0020488, 0, 1.41421, -0.0020488, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0020488, 0, 0
20.1083, 0, 0.00203801, 0, 1.41421, -0.00203801, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00203801, 0, 0
20.1163, 0, 0.00202903, 0, 1.41421, -0.00202903, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00202903, 0, 0
20.1242, 0, 0.00202191, 0, 1.41421, -0.00202191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00202191, 0, 0
20.1321, 0, 0.00201671, 0, 1.41421, -0.00201671, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00201671, 0, 0
20.1401, 0, 0.00201349, 0, 1.41421, -0.00201349, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00201349, 0, 0
20.148, 0, 0.00201231, 0, 1.41421, -0.00201231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00201231, 0, 0
20.1559, 0, 0.0020132, 0, 1.41421, -0.0020132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0020132, 0, 0
20.1638, 0, 0.00201624, 0, 1.41421, -0.00201624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00201624, 0, 0
20.1718, 0, 0.00202145, 0, 1.41421, -0.00202145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00202145, 0, 0
20.1797, 0, 0.00202887, 0, 1.41421, -0.00202887, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00202887, 0, 0
20.1876, 0, 0.00203854, 0, 1.41421, -0.00203854, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00203854, 0, 0
20.1955, 0, 0.00205048, 0, 1.41421, -0.00205048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00205048, 0, 0
20.2035, 0, 0.00206472, 0, 1.41421, -0.00206472, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00206472, 0, 0
20.2114, 0, 0.00208127, 0, 1.41421, -0.00208127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00208127, 0, 0
20.2193, 0, 0.00210012, 0, 1.41421, -0.00210012, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00210012, 0, 0
20.2272, 0, 0.00212131, 0, 1.41421, -0.00212131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00212131, 0, 0
20.2352, 0, 0.00214479, 0, 1.41421, -0.00214479, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00214479, 0, 0
20.2431, 0, 0.00217057, 0, 1.41421, -0.00217057, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00217057, 0, 0
20.251, 0, 0.00219865, 0, 1.41421, -0.00219865, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00219865, 0, 0
20.259, 0, 0.00222897, 0, 1.41421, -0.00222897, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00222897, 0, 0
20.2669, 0, 0.00226155, 0, 1.41421, -0.00226155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00226155, 0, 0
20.2748, 0, 0.00229633, 0, 1.41421, -0.00229633, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00229633, 0, 0
20.2827, 0, 0.00233328, 0, 1.41421, -0.00233328, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00233328, 0, 0
20.2907, 0, 0.00237238, 0, 1.41421, -0.00237238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00237238, 0, 0
20.2986, 0, 0.00241361, 0, 1.41421, -0.00241361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00241361, 0, 0
20.3065, 0, 0.0024569, 0, 1.41421, -0.0024569, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0024569, 0, 0
20.3144, 0, 0.00250225, 0, 1.41421, -0.00250225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00250225, 0, 0
20.3224, 0, 0.00254961, 0, 1.41421, -0.00254961, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00254961, 0, 0
20.3303, 0, 0.00259894, 0, 1.41421, -0.00259894, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00259894, 0, 0
20.3382, 0, 0.00265022, 0, 1.41421, -0.00265022, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00265022, 0, 0
20.3461, 0, 0.00270344, 0, 1.41421, -0.00270344, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00270344, 0, 0
20.3541, 0, 0.00275855, 0, 1.41421, -0.00275855, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00275855, 0, 0
20.362, 0, 0.00281555, 0, 1.41421, -0.00281555, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00281555, 0, 0
20.3699, 0, 0.00287441, 0, 1.41421, -0.00287441, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00287441, 0, 0
20.3779, 0, 0.0029351, 0, 1.41421, -0.0029351, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0029351, 0, 0
20.3858, 0, 0.00299762, 0, 1.41421, -0.00299762, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00299762, 0, 0
20.3937, 0, 0.00306198, 0, 1.41421, -0.00306198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00306198, 0, 0
20.4016, 0, 0.00312817, 0, 1.41421, -0.00312817, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00312817, 0, 0
20.4096, 0, 0.00319616, 0, 1.41421, -0.00319616, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00319616, 0, 0
20.4175, 0, 0.00326598, 0, 1.41421, -0.00326598, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00326598, 0, 0
20.4254, 0, 0.00333762, 0, 1.41421, -0.00333762, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00333762, 0, 0
20.4333, 0, 0.00341109, 0, 1.41421, -0.00341109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00341109, 0, 0
20.4413, 0, 0.00348642, 0, 1.41421, -0.00348642, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00348642, 0, 0
20.4492, 0, 0.00356362, 0, 1.41421, -0.00356362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00356362, 0, 0
20.4571, 0, 0.00364269, 0, 1.41421, -0.00364269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00364269, 0, 0
20.4651, 0, 0.00372364, 0, 1.41421, -0.00372364, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00372364, 0, 0
20.473, 0, 0.00380651, 0, 1.41421, -0.00380651, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00380651, 0, 0
20.4809, 0, 0.00389134, 0, 1.41421, -0.00389134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00389134, 0, 0
20.4888, 0, 0.00397812, 0, 1.41421, -0.00397812, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00397812, 0, 0
20.4968, 0, 0.00406692, 0, 1.41421, -0.00406692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00406692, 0, 0
20.5047, 0, 0.00415775, 0, 1.41421, -0.00415775, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00415775, 0, 0
20.5126, 0, 0.00425062, 0, 1.41421, -0.00425062, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00425062, 0, 0
20.5205, 0, 0.00434559, 0, 1.41421, -0.00434559, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00434559, 0, 0
20.5285, 0, 0.00444273, 0, 1.41421, -0.00444273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00444273, 0, 0
20.5364, 0, 0.00454204, 0, 1.41421, -0.00454204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00454204, 0, 0
20.5443, 0, 0.00464355, 0, 1.41421, -0.00464355, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00464355, 0, 0
20.5522, 0, 0.00474735, 0, 1.41421, -0.00474735, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00474735, 0, 0
20.5602, 0, 0.00485344, 0, 1.41421, -0.00485344, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00485344, 0, 0
20.5681, 0, 0.00496187, 0, 1.41421, -0.00496187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00496187, 0, 0
20.576, 0, 0.00507274, 0, 1.41421, -0.00507274, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00507274, 0, 0
20.584, 0, 0.00518605, 0, 1.41421, -0.00518605, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00518605, 0, 0
20.5919, 0, 0.00530183, 0, 1.41421, -0.00530183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00530183, 0, 0
20.5998, 0, 0.00542016, 0, 1.41421, -0.00542016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00542016, 0, 0
20.6077, 0, 0.00554103, 0, 1.41421, -0.00554103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00554103, 0, 0
20.6157, 0, 0.0056645, 0, 1.41421, -0.0056645, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0056645, 0, 0
20.6236, 0, 0.00579062, 0, 1.41421, -0.00579062, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00579062, 0, 0
20.6315, 0, 0.00591938, 0, 1.41421, -0.00591938, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00591938, 0, 0
20.6394, 0, 0.00605075, 0, 1.41421, -0.00605075, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00605075, 0, 0
20.6474, 0, 0.00618477, 0, 1.41421, -0.00618477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00618477, 0, 0
20.6553, 0, 0.00632135, 0, 1.41421, -0.00632135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00632135, 0, 0
20.6632, 0, 0.00646048, 0, 1.41421, -0.00646048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00646048, 0, 0
20.6712, 0, 0.00660215, 0, 1.41421, -0.00660215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00660215, 0, 0
20.6791, 0, 0.00674612, 0, 1.41421, -0.00674612, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00674612, 0, 0
20.687, 0, 0.00689233, 0, 1.41421, -0.00689233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00689233, 0, 0
20.6949, 0, 0.00704065, 0, 1.41421, -0.00704065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00704065, 0, 0
20.7029, 0, 0.00719082, 0, 1.41421, -0.00719082, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00719082, 0, 0
20.7108, 0, 0.00734266, 0, 1.41421, -0.00734266, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00734266, 0, 0
20.7187, 0, 0.00749587, 0, 1.41421, -0.00749587, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00749587, 0, 0
20.7266, 0, 0.00765008, 0, 1.41421, -0.00765008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00765008, 0, 0
20.7346, 0, 0.007805, 0, 1.41421, -0.007805, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.007805, 0, 0
20.7425, 0, 0.00796015, 0, 1.41421, -0.00796015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00796015, 0, 0
20.7504, 1, 0.00811512, 0, 1.73205, 0.991885, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00811512, 0, 0
20.7583, 0, 0.00826943, 0, 1.41421, -0.00826943, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00826943, 0, 0
20.7663, 0, 0.00842253, 0, 1.41421, -0.00842253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00842253, 0, 0
20.7742, 0, 0.00857377, 0, 1.41421, -0.00857377, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00857377, 0, 0
20.7821, 0, 0.00872264, 0, 1.41421, -0.00872264, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00872264, 0, 0
20.7901, 0, 0.00886841, 0, 1.41421, -0.00886841, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00886841, 0, 0
20.798, 0, 0.00901045, 0, 1.41421, -0.00901045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00901045, 0, 0
20.8059, 0, 0.00914813, 0, 1.41421, -0.00914813, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00914813, 0, 0
20.8138, 0, 0.00928065, 0, 1.41421, -0.00928065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00928065, 0, 0
20.8218, 0, 0.00940734, 0, 1.41421, -0.00940734, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00940734, 0, 0
20.8297, 0, 0.00952756, 0, 1.41421, -0.00952756, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00952756, 0, 0
20.8376, 0, 0.00964057, 0, 1.41421, -0.00964057, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00964057, 0, 0
20.8455, 0, 0.00974575, 0, 1.41421, -0.00974575, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00974575, 0, 0
20.8535, 0, 0.00984253, 0, 1.41421, -0.00984253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00984253, 0, 0
20.8614, 0, 0.00993024, 0, 1.41421, -0.00993024, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00993024, 0, 0
20.8693, 0, 0.0100084, 0, 1.41421, -0.0100084, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0100084, 0, 0
20.8772, 0, 0.0100766, 0, 1.41421, -0.0100766, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0100766, 0, 0
20.8852, 0, 0.0101344, 0, 1.41421, -0.0101344, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0101344, 0, 0
20.8931, 0, 0.0101814, 0, 1.41421, -0.0101814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0101814, 0, 0
20.901, 0, 0.0102176, 0, 1.41421, -0.0102176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0102176, 0, 0
20.909, 0, 0.0102426, 0, 1.41421, -0.0102426, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0102426, 0, 0
20.9169, 0, 0.0102565, 0, 1.41421, -0.0102565, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0102565, 0, 0
20.9248, 0, 0.0102592, 0, 1.41421, -0.0102592, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0102592, 0, 0
20.9327, 0, 0.0102509, 0, 1.41421, -0.0102509, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0102509, 0, 0
20.9407, 0, 0.0102317, 0, 1.41421, -0.0102317, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0102317, 0, 0
20.9486, 0, 0.010202, 0, 1.41421, -0.010202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.010202, 0, 0
20.9565, 0, 0.010162, 0, 1.41421, -0.010162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.010162, 0, 0
20.9644, 0, 0.0101123, 0, 1.41421, -0.0101123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0101123, 0, 0
20.9724, 0, 0.0100532, 0, 1.41421, -0.0100532, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0100532, 0, 0
20.9803, 0, 0.00998545, 0, 1.41421, -0.00998545, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00998545, 0, 0
20.9882, 0, 0.00990944, 0, 1.41421, -0.00990944, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00990944, 0, 0
20.9961, 0, 0.00982593, 0, 1.41421, -0.00982593, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00982593, 0, 0
21.0041, 0, 0.00973554, 0, 1.41421, -0.00973554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00973554, 0, 0
21.012, 0, 0.00963892, 0, 1.41421, -0.00963892, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00963892, 0, 0
21.0199, 0, 0.0095368, 0, 1.41421, -0.0095368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0095368, 0, 0
21.0279, 0, 0.00942986, 0, 1.41421, -0.00942986, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00942986, 0, 0
