   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_139.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
10.6461, 4.99529, 3.97677, 3.97673, 2.64486, 1.01852, 3.97673, 0, 3.97677, 3.97673, 3.97673, 3.97673, 3.97673, 3.97673, 3.97673, 3.97673, 3.97673, 3.97673, 3.97673, 3.97673, 3.97673, 3.97673, 3.97673, 3.97673, 3.97673, 3.97673, 3.97673, 3.97673
10.654, 2.99482, 3.96093, 3.96089, 2.23491, -0.966112, 3.96089, 0, 3.96093, 3.96089, 3.96089, 3.96089, 3.96089, 3.96089, 3.96089, 3.96089, 3.96089, 3.96089, 3.96089, 3.96089, 3.96089, 3.96089, 3.96089, 3.96089, 3.96089, 3.96089, 3.96089, 3.96089
10.6619, 4.99527, 3.94475, 3.94471, 2.64486, 1.05052, 3.94471, 0, 3.94475, 3.94471, 3.94471, 3.94471, 3.94471, 3.94471, 3.94471, 3.94471, 3.94471, 3.94471, 3.94471, 3.94471, 3.94471, 3.94471, 3.94471, 3.94471, 3.94471, 3.94471, 3.94471, 3.94471
10.6697, 10.6538, 3.92776, 3.92772, 3.55722, 6.72602, 3.92772, 0, 3.92776, 3.92772, 3.92772, 3.92772, 3.92772, 3.92772, 3.92772, 3.92772, 3.92772, 3.92772, 3.92772, 3.92772, 3.92772, 3.92772, 3.92772, 3.92772, 3.92772, 3.92772, 3.92772, 3.92772
10.6776, 5.2487, 3.90927, 3.90923, 2.69234, 1.33943, 3.90923, 0, 3.90927, 3.90923, 3.90923, 3.90923, 3.90923, 3.90923, 3.90923, 3.90923, 3.90923, 3.90923, 3.90923, 3.90923, 3.90923, 3.90923, 3.90923, 3.90923, 3.90923, 3.90923, 3.90923, 3.90923
10.6854, 8.90273, 3.8891, 3.88905, 3.30193, 5.01363, 3.88905, 0, 3.88909, 3.88905, 3.88905, 3.88905, 3.88905, 3.88905, 3.88905, 3.88905, 3.88905, 3.88905, 3.88905, 3.88905, 3.88905, 3.88905, 3.88905, 3.88905, 3.88906, 3.88905, 3.88905, 3.88905
10.6933, 5.99058, 3.86763, 3.86759, 2.82676, 2.12295, 3.86759, 0, 3.86763, 3.86759, 3.86759, 3.86759, 3.86759, 3.86759, 3.86759, 3.86759, 3.86759, 3.86759, 3.86759, 3.86759, 3.86759, 3.86759, 3.86759, 3.86759, 3.86759, 3.86759, 3.86759, 3.86759
10.7011, 5.98964, 3.84556, 3.84552, 2.82659, 2.14407, 3.84552, 0, 3.84556, 3.84552, 3.84552, 3.84552, 3.84552, 3.84552, 3.84552, 3.84552, 3.84552, 3.84552, 3.84552, 3.84552, 3.84552, 3.84552, 3.84552, 3.84552, 3.84552, 3.84552, 3.84552, 3.84552
10.709, 9.18558, 3.82356, 3.82351, 3.34448, 5.36202, 3.82351, 0, 3.82356, 3.82351, 3.82351, 3.82351, 3.82351, 3.82351, 3.82351, 3.82351, 3.82351, 3.82351, 3.82351, 3.82351, 3.82351, 3.82351, 3.82351, 3.82351, 3.82352, 3.82351, 3.82351, 3.82351
10.7169, 6.69566, 3.80813, 3.80809, 2.94884, 2.88753, 3.80809, 0, 3.80813, 3.80809, 3.80809, 3.80809, 3.80809, 3.80809, 3.80809, 3.80809, 3.80809, 3.80809, 3.80809, 3.80809, 3.80809, 3.80809, 3.80809, 3.80809, 3.80809, 3.80809, 3.80809, 3.80809
10.7247, 8.19232, 3.78915, 3.7891, 3.19254, 4.40317, 3.7891, 0, 3.78915, 3.7891, 3.7891, 3.7891, 3.7891, 3.7891, 3.7891, 3.7891, 3.7891, 3.7891, 3.7891, 3.7891, 3.7891, 3.7891, 3.7891, 3.7891, 3.78911, 3.7891, 3.7891, 3.7891
10.7326, 5.78352, 3.76706, 3.76701, 2.7899, 2.01646, 3.76701, 0, 3.76705, 3.76701, 3.76701, 3.76701, 3.76701, 3.76701, 3.76701, 3.76701, 3.76701, 3.76701, 3.76701, 3.76701, 3.76701, 3.76701, 3.76701, 3.76701, 3.76701, 3.76701, 3.76701, 3.76701
10.7404, 4.30942, 3.74346, 3.74341, 2.51186, 0.565961, 3.74341, 0, 3.74345, 3.74341, 3.74341, 3.74341, 3.74341, 3.74341, 3.74341, 3.74341, 3.74341, 3.74341, 3.74341, 3.74341, 3.74341, 3.74341, 3.74341, 3.74341, 3.74342, 3.74341, 3.74341, 3.74341
10.7483, 4.77596, 3.71993, 3.71989, 2.60307, 1.05603, 3.71989, 0, 3.71993, 3.71989, 3.71989, 3.71989, 3.71989, 3.71989, 3.71989, 3.71989, 3.71989, 3.71989, 3.71989, 3.71989, 3.71989, 3.71989, 3.71989, 3.71989, 3.71989, 3.71989, 3.71989, 3.71989
10.7562, 7.10285, 3.70626, 3.70622, 3.01709, 3.39659, 3.70622, 0, 3.70626, 3.70622, 3.70622, 3.70622, 3.70622, 3.70622, 3.70622, 3.70622, 3.70622, 3.70622, 3.70622, 3.70622, 3.70622, 3.70622, 3.70622, 3.70622, 3.70622, 3.70622, 3.70622, 3.70622
10.764, 11.6492, 3.68806, 3.68802, 3.69448, 7.9611, 3.68802, 0, 3.68806, 3.68802, 3.68802, 3.68802, 3.68802, 3.68802, 3.68802, 3.68802, 3.68802, 3.68802, 3.68802, 3.68802, 3.68802, 3.68802, 3.68802, 3.68802, 3.68802, 3.68802, 3.68802, 3.68802
10.7719, 8.1019, 3.66582, 3.66577, 3.17835, 4.43608, 3.66577, 0, 3.66582, 3.66577, 3.66577, 3.66577, 3.66577, 3.66577, 3.66577, 3.66577, 3.66577, 3.66577, 3.66577, 3.66577, 3.66577, 3.66577, 3.66577, 3.66577, 3.66578, 3.66577, 3.66577, 3.66577
10.7797, 5.22701, 3.64161, 3.64157, 2.68831, 1.5854, 3.64157, 0, 3.64161, 3.64157, 3.64157, 3.64157, 3.64157, 3.64157, 3.64157, 3.64157, 3.64157, 3.64157, 3.64157, 3.64157, 3.64157, 3.64157, 3.64157, 3.64157, 3.64157, 3.64157, 3.64157, 3.64157
10.7876, 10.7494, 3.61748, 3.61744, 3.57064, 7.13196, 3.61744, 0, 3.61748, 3.61744, 3.61744, 3.61744, 3.61744, 3.61744, 3.61744, 3.61744, 3.61744, 3.61744, 3.61744, 3.61744, 3.61744, 3.61744, 3.61744, 3.61744, 3.61744, 3.61744, 3.61744, 3.61744
10.7954, 7.11165, 3.60501, 3.60497, 3.01855, 3.50664, 3.60497, 0, 3.60501, 3.60497, 3.60497, 3.60497, 3.60497, 3.60497, 3.60497, 3.60497, 3.60497, 3.60497, 3.60497, 3.60497, 3.60497, 3.60497, 3.60497, 3.60497, 3.60497, 3.60497, 3.60497, 3.60497
10.8033, 9.99108, 3.58742, 3.58738, 3.46281, 6.40366, 3.58738, 0, 3.58742, 3.58738, 3.58738, 3.58738, 3.58738, 3.58738, 3.58738, 3.58738, 3.58738, 3.58738, 3.58738, 3.58738, 3.58738, 3.58738, 3.58738, 3.58738, 3.58738, 3.58738, 3.58738, 3.58738
10.8112, 6.11851, 3.56523, 3.56519, 2.8493, 2.55328, 3.56519, 0, 3.56523, 3.56519, 3.56519, 3.56519, 3.56519, 3.56519, 3.56519, 3.56519, 3.56519, 3.56519, 3.56519, 3.56519, 3.56519, 3.56519, 3.56519, 3.56519, 3.56519, 3.56519, 3.56519, 3.56519
10.819, 6.25522, 3.54081, 3.54076, 2.87319, 2.71441, 3.54076, 0, 3.5408, 3.54076, 3.54076, 3.54076, 3.54076, 3.54076, 3.54076, 3.54076, 3.54076, 3.54076, 3.54076, 3.54076, 3.54076, 3.54076, 3.54076, 3.54076, 3.54076, 3.54076, 3.54076, 3.54076
10.8269, 8.46344, 3.51646, 3.51642, 3.23472, 4.94698, 3.51642, 0, 3.51646, 3.51642, 3.51642, 3.51642, 3.51642, 3.51642, 3.51642, 3.51642, 3.51642, 3.51642, 3.51642, 3.51642, 3.51642, 3.51642, 3.51642, 3.51642, 3.51642, 3.51642, 3.51642, 3.51642
10.8347, 6.39579, 3.50506, 3.50502, 2.89755, 2.89073, 3.50502, 0, 3.50506, 3.50502, 3.50502, 3.50502, 3.50502, 3.50502, 3.50502, 3.50502, 3.50502, 3.50502, 3.50502, 3.50502, 3.50502, 3.50502, 3.50502, 3.50502, 3.50502, 3.50502, 3.50502, 3.50502
10.8426, 7.44089, 3.48801, 3.48796, 3.0726, 3.95289, 3.48796, 0, 3.488, 3.48796, 3.48796, 3.48796, 3.48796, 3.48796, 3.48796, 3.48796, 3.48796, 3.48796, 3.48796, 3.48796, 3.48796, 3.48796, 3.48796, 3.48796, 3.48796, 3.48796, 3.48796, 3.48796
10.8505, 5.54969, 3.46586, 3.46582, 2.74767, 2.08383, 3.46582, 0, 3.46586, 3.46582, 3.46582, 3.46582, 3.46582, 3.46582, 3.46582, 3.46582, 3.46582, 3.46582, 3.46582, 3.46582, 3.46582, 3.46582, 3.46582, 3.46582, 3.46582, 3.46582, 3.46582, 3.46582
10.8583, 5.70855, 3.44124, 3.44119, 2.77643, 2.26731, 3.44119, 0, 3.44124, 3.44119, 3.44119, 3.44119, 3.44119, 3.44119, 3.44119, 3.44119, 3.44119, 3.44119, 3.44119, 3.44119, 3.44119, 3.44119, 3.44119, 3.44119, 3.4412, 3.44119, 3.44119, 3.44119
10.8662, 7.28154, 3.4167, 3.41666, 3.04656, 3.86483, 3.41666, 0, 3.4167, 3.41666, 3.41666, 3.41666, 3.41666, 3.41666, 3.41666, 3.41666, 3.41666, 3.41666, 3.41666, 3.41666, 3.41666, 3.41666, 3.41666, 3.41666, 3.41666, 3.41666, 3.41666, 3.41666
10.874, 1.99533, 3.40638, 3.40633, 1.99883, -1.41105, 3.40633, 0, 3.40637, 3.40633, 3.40633, 3.40633, 3.40633, 3.40633, 3.40633, 3.40633, 3.40633, 3.40633, 3.40633, 3.40633, 3.40633, 3.40633, 3.40633, 3.40633, 3.40633, 3.40633, 3.40633, 3.40633
10.8819, 10.2961, 3.38988, 3.38984, 3.50658, 6.90624, 3.38984, 0, 3.38988, 3.38984, 3.38984, 3.38984, 3.38984, 3.38984, 3.38984, 3.38984, 3.38984, 3.38984, 3.38984, 3.38984, 3.38984, 3.38984, 3.38984, 3.38984, 3.38984, 3.38984, 3.38984, 3.38984
10.8897, 2.54126, 3.36783, 3.36778, 2.13102, -0.826565, 3.36778, 0, 3.36783, 3.36778, 3.36778, 3.36778, 3.36778, 3.36778, 3.36778, 3.36778, 3.36778, 3.36778, 3.36778, 3.36778, 3.36778, 3.36778, 3.36778, 3.36778, 3.36778, 3.36778, 3.36778, 3.36778
10.8976, 10.6824, 3.34306, 3.34301, 3.56124, 7.33935, 3.34301, 0, 3.34306, 3.34301, 3.34301, 3.34301, 3.34301, 3.34301, 3.34301, 3.34301, 3.34301, 3.34301, 3.34301, 3.34301, 3.34301, 3.34301, 3.34301, 3.34301, 3.34301, 3.34301, 3.34301, 3.34301
10.9055, 4.3031, 3.31838, 3.31833, 2.5106, 0.984719, 3.31833, 0, 3.31838, 3.31833, 3.31833, 3.31833, 3.31833, 3.31833, 3.31833, 3.31833, 3.31833, 3.31833, 3.31833, 3.31833, 3.31833, 3.31833, 3.31833, 3.31833, 3.31833, 3.31833, 3.31833, 3.31833
10.9133, 4.31303, 3.30907, 3.30903, 2.51257, 1.00396, 3.30903, 0, 3.30907, 3.30903, 3.30903, 3.30903, 3.30903, 3.30903, 3.30903, 3.30903, 3.30903, 3.30903, 3.30903, 3.30903, 3.30903, 3.30903, 3.30903, 3.30903, 3.30903, 3.30903, 3.30903, 3.30903
10.9212, 3.67247, 3.29311, 3.29307, 2.3817, 0.379358, 3.29307, 0, 3.29311, 3.29307, 3.29307, 3.29307, 3.29307, 3.29307, 3.29307, 3.29307, 3.29307, 3.29307, 3.29307, 3.29307, 3.29307, 3.29307, 3.29307, 3.29307, 3.29307, 3.29307, 3.29307, 3.29307
10.929, 6.32268, 3.27114, 3.27109, 2.8849, 3.05154, 3.27109, 0, 3.27114, 3.27109, 3.27109, 3.27109, 3.27109, 3.27109, 3.27109, 3.27109, 3.27109, 3.27109, 3.27109, 3.27109, 3.27109, 3.27109, 3.27109, 3.27109, 3.27109, 3.27109, 3.27109, 3.27109
10.9369, 5.66283, 3.24623, 3.24618, 2.76818, 2.4166, 3.24618, 0, 3.24623, 3.24618, 3.24618, 3.24618, 3.24618, 3.24618, 3.24618, 3.24618, 3.24618, 3.24618, 3.24618, 3.24618, 3.24618, 3.24618, 3.24618, 3.24618, 3.24618, 3.24618, 3.24618, 3.24618
10.9448, 4.99294, 3.22141, 3.22136, 2.64442, 1.77153, 3.22136, 0, 3.22141, 3.22136, 3.22136, 3.22136, 3.22136, 3.22136, 3.22136, 3.22136, 3.22136, 3.22136, 3.22136, 3.22136, 3.22136, 3.22136, 3.22136, 3.22136, 3.22136, 3.22136, 3.22136, 3.22136
10.9526, 4.16481, 3.21312, 3.21307, 2.4829, 0.95169, 3.21307, 0, 3.21312, 3.21307, 3.21307, 3.21307, 3.21307, 3.21307, 3.21307, 3.21307, 3.21307, 3.21307, 3.21307, 3.21307, 3.21307, 3.21307, 3.21307, 3.21307, 3.21307, 3.21307, 3.21307, 3.21307
10.9605, 5.99529, 3.1977, 3.19765, 2.82759, 2.79759, 3.19765, 0, 3.1977, 3.19765, 3.19765, 3.19765, 3.19765, 3.19765, 3.19765, 3.19765, 3.19765, 3.19765, 3.19765, 3.19765, 3.19765, 3.19765, 3.19765, 3.19765, 3.19765, 3.19765, 3.19765, 3.19765
10.9683, 6.64139, 3.17583, 3.17578, 2.93962, 3.46556, 3.17578, 0, 3.17583, 3.17578, 3.17578, 3.17578, 3.17578, 3.17578, 3.17578, 3.17578, 3.17578, 3.17578, 3.17578, 3.17578, 3.17578, 3.17578, 3.17578, 3.17578, 3.17578, 3.17578, 3.17578, 3.17578
10.9762, 6.81015, 3.1508, 3.15076, 2.96819, 3.65934, 3.15076, 0, 3.1508, 3.15076, 3.15076, 3.15076, 3.15076, 3.15076, 3.15076, 3.15076, 3.15076, 3.15076, 3.15076, 3.15076, 3.15076, 3.15076, 3.15076, 3.15076, 3.15076, 3.15076, 3.15076, 3.15076
10.9841, 8.71575, 3.12588, 3.12583, 3.27349, 5.58987, 3.12583, 0, 3.12588, 3.12583, 3.12583, 3.12583, 3.12583, 3.12583, 3.12583, 3.12583, 3.12583, 3.12583, 3.12583, 3.12583, 3.12583, 3.12583, 3.12583, 3.12583, 3.12583, 3.12583, 3.12583, 3.12583
10.9919, 4.99765, 3.11907, 3.11902, 2.64531, 1.87857, 3.11902, 0, 3.11907, 3.11902, 3.11902, 3.11902, 3.11902, 3.11902, 3.11902, 3.11902, 3.11902, 3.11902, 3.11902, 3.11902, 3.11902, 3.11902, 3.11902, 3.11902, 3.11903, 3.11902, 3.11902, 3.11902
10.9998, 7.25056, 3.10438, 3.10433, 3.04147, 4.14618, 3.10433, 0, 3.10438, 3.10433, 3.10433, 3.10433, 3.10433, 3.10433, 3.10433, 3.10433, 3.10433, 3.10433, 3.10433, 3.10433, 3.10433, 3.10433, 3.10433, 3.10433, 3.10434, 3.10433, 3.10433, 3.10433
11.0076, 3.74473, 3.0825, 3.08245, 2.39682, 0.662238, 3.08245, 0, 3.08249, 3.08245, 3.08245, 3.08245, 3.08245, 3.08245, 3.08245, 3.08245, 3.08245, 3.08245, 3.08245, 3.08245, 3.08245, 3.08245, 3.08245, 3.08245, 3.08245, 3.08245, 3.08245, 3.08245
11.0155, 5.42317, 3.05709, 3.05704, 2.72455, 2.36608, 3.05704, 0, 3.05709, 3.05704, 3.05704, 3.05704, 3.05704, 3.05704, 3.05704, 3.05704, 3.05704, 3.05704, 3.05704, 3.05704, 3.05704, 3.05704, 3.05704, 3.05704, 3.05704, 3.05704, 3.05704, 3.05704
11.0233, 3.37774, 3.03178, 3.03173, 2.319, 0.345959, 3.03173, 0, 3.03178, 3.03173, 3.03173, 3.03173, 3.03173, 3.03173, 3.03173, 3.03173, 3.03173, 3.03173, 3.03173, 3.03173, 3.03173, 3.03173, 3.03173, 3.03173, 3.03174, 3.03173, 3.03173, 3.03173
11.0312, 1.19177, 3.0287, 3.02865, 1.78655, -1.83693, 3.02865, 0, 3.0287, 3.02865, 3.02865, 3.02865, 3.02865, 3.02865, 3.02865, 3.02865, 3.02865, 3.02865, 3.02865, 3.02865, 3.02865, 3.02865, 3.02865, 3.02865, 3.02865, 3.02865, 3.02865, 3.02865
11.0391, 3.99752, 3.01558, 3.01553, 2.44898, 0.981939, 3.01553, 0, 3.01558, 3.01553, 3.01553, 3.01553, 3.01553, 3.01553, 3.01553, 3.01553, 3.01553, 3.01553, 3.01553, 3.01553, 3.01553, 3.01553, 3.01553, 3.01553, 3.01554, 3.01553, 3.01553, 3.01553
11.0469, 4.99752, 2.99311, 2.99306, 2.64528, 2.00441, 2.99306, 0, 2.99311, 2.99306, 2.99306, 2.99306, 2.99306, 2.99306, 2.99306, 2.99306, 2.99306, 2.99306, 2.99306, 2.99306, 2.99306, 2.99306, 2.99306, 2.99306, 2.99307, 2.99306, 2.99306, 2.99306
11.0548, 0.201239, 2.96606, 2.96601, 1.48366, -2.76482, 2.96601, 0, 2.96606, 2.96601, 2.96601, 2.96601, 2.96601, 2.96601, 2.96601, 2.96601, 2.96601, 2.96601, 2.96601, 2.96601, 2.96601, 2.96601, 2.96601, 2.96601, 2.96601, 2.96601, 2.96601, 2.96601
11.0626, 0, 2.93913, 2.93908, 1.41421, -2.93913, 2.93908, 0, 2.93913, 2.93908, 2.93908, 2.93908, 2.93908, 2.93908, 2.93908, 2.93908, 2.93908, 2.93908, 2.93908, 2.93908, 2.93908, 2.93908, 2.93908, 2.93908, 2.93908, 2.93908, 2.93908, 2.93908
11.0705, 5.1663, 2.96484, 2.96479, 2.67699, 2.20145, 2.96479, 0, 2.96484, 2.96479, 2.96479, 2.96479, 2.96479, 2.96479, 2.96479, 2.96479, 2.96479, 2.96479, 2.96479, 2.96479, 2.96479, 2.96479, 2.96479, 2.96479, 2.96479, 2.96479, 2.96479, 2.96479
11.0784, 2.62305, 2.97857, 2.97852, 2.15013, -0.355519, 2.97852, 0, 2.97857, 2.97852, 2.97852, 2.97852, 2.97852, 2.97852, 2.97852, 2.97852, 2.97852, 2.97852, 2.97852, 2.97852, 2.97852, 2.97852, 2.97852, 2.97852, 2.97852, 2.97852, 2.97852, 2.97852
11.0862, 5.21066, 2.9807, 2.98065, 2.68527, 2.22996, 2.98065, 0, 2.9807, 2.98065, 2.98065, 2.98065, 2.98065, 2.98065, 2.98065, 2.98065, 2.98065, 2.98065, 2.98065, 2.98065, 2.98065, 2.98065, 2.98065, 2.98065, 2.98065, 2.98065, 2.98065, 2.98065
11.0941, 1.56853, 2.97703, 2.97698, 1.88905, -1.40851, 2.97698, 0, 2.97703, 2.97698, 2.97698, 2.97698, 2.97698, 2.97698, 2.97698, 2.97698, 2.97698, 2.97698, 2.97698, 2.97698, 2.97698, 2.97698, 2.97698, 2.97698, 2.97698, 2.97698, 2.97698, 2.97698
11.1019, 3.99554, 2.97336, 2.97331, 2.44858, 1.02218, 2.97331, 0, 2.97336, 2.97331, 2.97331, 2.97331, 2.97331, 2.97331, 2.97331, 2.97331, 2.97331, 2.97331, 2.97331, 2.97331, 2.97331, 2.97331, 2.97331, 2.97331, 2.97331, 2.97331, 2.97331, 2.97331
11.1098, 7.7746, 2.99313, 2.99308, 3.12644, 4.78147, 2.99308, 0, 2.99313, 2.99308, 2.99308, 2.99308, 2.99308, 2.99308, 2.99308, 2.99308, 2.99308, 2.99308, 2.99308, 2.99308, 2.99308, 2.99308, 2.99308, 2.99308, 2.99308, 2.99308, 2.99308, 2.99308
11.1176, 4.99294, 3.00461, 3.00456, 2.64442, 1.98832, 3.00456, 0, 3.00461, 3.00456, 3.00456, 3.00456, 3.00456, 3.00456, 3.00456, 3.00456, 3.00456, 3.00456, 3.00456, 3.00456, 3.00456, 3.00456, 3.00456, 3.00456, 3.00456, 3.00456, 3.00456, 3.00456
11.1255, 3.99294, 3.00828, 3.00823, 2.44805, 0.984654, 3.00823, 0, 3.00828, 3.00823, 3.00823, 3.00823, 3.00823, 3.00823, 3.00823, 3.00823, 3.00823, 3.00823, 3.00823, 3.00823, 3.00823, 3.00823, 3.00823, 3.00823, 3.00823, 3.00823, 3.00823, 3.00823
11.1334, 5.76455, 3.00804, 3.00799, 2.78649, 2.75651, 3.00799, 0, 3.00804, 3.00799, 3.00799, 3.00799, 3.00799, 3.00799, 3.00799, 3.00799, 3.00799, 3.00799, 3.00799, 3.00799, 3.00799, 3.00799, 3.00799, 3.00799, 3.00799, 3.00799, 3.00799, 3.00799
11.1412, 4.91092, 3.0078, 3.00774, 2.62886, 1.90312, 3.00774, 0, 3.00779, 3.00774, 3.00774, 3.00774, 3.00774, 3.00774, 3.00774, 3.00774, 3.00774, 3.00774, 3.00774, 3.00774, 3.00774, 3.00774, 3.00774, 3.00774, 3.00775, 3.00774, 3.00774, 3.00774
11.1491, 3.53507, 3.02599, 3.02594, 2.35267, 0.509081, 3.02594, 0, 3.02599, 3.02594, 3.02594, 3.02594, 3.02594, 3.02594, 3.02594, 3.02594, 3.02594, 3.02594, 3.02594, 3.02594, 3.02594, 3.02594, 3.02594, 3.02594, 3.02594, 3.02594, 3.02594, 3.02594
11.1569, 4.7601, 3.03673, 3.03668, 2.60002, 1.72337, 3.03668, 0, 3.03673, 3.03668, 3.03668, 3.03668, 3.03668, 3.03668, 3.03668, 3.03668, 3.03668, 3.03668, 3.03668, 3.03668, 3.03668, 3.03668, 3.03668, 3.03668, 3.03668, 3.03668, 3.03668, 3.03668
11.1648, 9.75564, 3.04052, 3.04046, 3.42865, 6.71512, 3.04046, 0, 3.04052, 3.04046, 3.04046, 3.04046, 3.04046, 3.04046, 3.04046, 3.04046, 3.04046, 3.04046, 3.04046, 3.04046, 3.04046, 3.04046, 3.04046, 3.04046, 3.04047, 3.04046, 3.04046, 3.04046
11.1727, 4.46989, 3.04083, 3.04077, 2.5436, 1.42906, 3.04077, 0, 3.04082, 3.04077, 3.04077, 3.04077, 3.04077, 3.04077, 3.04077, 3.04077, 3.04077, 3.04077, 3.04077, 3.04077, 3.04077, 3.04077, 3.04077, 3.04077, 3.04077, 3.04077, 3.04077, 3.04077
11.1805, 5.23717, 3.04113, 3.04108, 2.6902, 2.19604, 3.04108, 0, 3.04113, 3.04108, 3.04108, 3.04108, 3.04108, 3.04108, 3.04108, 3.04108, 3.04108, 3.04108, 3.04108, 3.04108, 3.04108, 3.04108, 3.04108, 3.04108, 3.04108, 3.04108, 3.04108, 3.04108
11.1884, 4.75316, 3.05849, 3.05844, 2.59868, 1.69467, 3.05844, 0, 3.05849, 3.05844, 3.05844, 3.05844, 3.05844, 3.05844, 3.05844, 3.05844, 3.05844, 3.05844, 3.05844, 3.05844, 3.05844, 3.05844, 3.05844, 3.05844, 3.05844, 3.05844, 3.05844, 3.05844
11.1962, 3.9951, 3.06895, 3.06889, 2.44849, 0.926159, 3.06889, 0, 3.06894, 3.06889, 3.06889, 3.06889, 3.06889, 3.06889, 3.06889, 3.06889, 3.06889, 3.06889, 3.06889, 3.06889, 3.06889, 3.06889, 3.06889, 3.06889, 3.06889, 3.06889, 3.06889, 3.06889
11.2041, 6.4961, 3.07299, 3.07294, 2.91481, 3.42311, 3.07294, 0, 3.07299, 3.07294, 3.07294, 3.07294, 3.07294, 3.07294, 3.07294, 3.07294, 3.07294, 3.07294, 3.07294, 3.07294, 3.07294, 3.07294, 3.07294, 3.07294, 3.07294, 3.07294, 3.07294, 3.07294
11.2119, 2.74597, 3.07382, 3.07377, 2.17853, -0.327848, 3.07377, 0, 3.07382, 3.07377, 3.07377, 3.07377, 3.07377, 3.07377, 3.07377, 3.07377, 3.07377, 3.07377, 3.07377, 3.07377, 3.07377, 3.07377, 3.07377, 3.07377, 3.07377, 3.07377, 3.07377, 3.07377
11.2198, 2.74349, 3.07465, 3.0746, 2.17796, -0.331159, 3.0746, 0, 3.07465, 3.0746, 3.0746, 3.0746, 3.0746, 3.0746, 3.0746, 3.0746, 3.0746, 3.0746, 3.0746, 3.0746, 3.0746, 3.0746, 3.0746, 3.0746, 3.0746, 3.0746, 3.0746, 3.0746
11.2277, 5.73841, 3.09103, 3.09098, 2.7818, 2.64738, 3.09098, 0, 3.09103, 3.09098, 3.09098, 3.09098, 3.09098, 3.09098, 3.09098, 3.09098, 3.09098, 3.09098, 3.09098, 3.09098, 3.09098, 3.09098, 3.09098, 3.09098, 3.09098, 3.09098, 3.09098, 3.09098
11.2355, 5.95787, 3.10091, 3.10086, 2.82097, 2.85696, 3.10086, 0, 3.10091, 3.10086, 3.10086, 3.10086, 3.10086, 3.10086, 3.10086, 3.10086, 3.10086, 3.10086, 3.10086, 3.10086, 3.10086, 3.10086, 3.10086, 3.10086, 3.10086, 3.10086, 3.10086, 3.10086
11.2434, 6.50487, 3.10476, 3.10471, 2.91631, 3.40011, 3.10471, 0, 3.10476, 3.10471, 3.10471, 3.10471, 3.10471, 3.10471, 3.10471, 3.10471, 3.10471, 3.10471, 3.10471, 3.10471, 3.10471, 3.10471, 3.10471, 3.10471, 3.10471, 3.10471, 3.10471, 3.10471
11.2512, 8.98745, 3.1056, 3.10554, 3.31473, 5.88185, 3.10554, 0, 3.10559, 3.10554, 3.10554, 3.10554, 3.10554, 3.10554, 3.10554, 3.10554, 3.10554, 3.10554, 3.10554, 3.10554, 3.10554, 3.10554, 3.10554, 3.10554, 3.10554, 3.10554, 3.10554, 3.10554
11.2591, 3.52119, 3.10643, 3.10637, 2.34972, 0.414762, 3.10637, 0, 3.10643, 3.10637, 3.10637, 3.10637, 3.10637, 3.10637, 3.10637, 3.10637, 3.10637, 3.10637, 3.10637, 3.10637, 3.10637, 3.10637, 3.10637, 3.10637, 3.10637, 3.10637, 3.10637, 3.10637
11.267, 10.1866, 3.12233, 3.12228, 3.49093, 7.06428, 3.12228, 0, 3.12233, 3.12228, 3.12228, 3.12228, 3.12228, 3.12228, 3.12228, 3.12228, 3.12228, 3.12228, 3.12228, 3.12228, 3.12228, 3.12228, 3.12228, 3.12228, 3.12228, 3.12228, 3.12228, 3.12228
11.2748, 4.34077, 3.13207, 3.13202, 2.51809, 1.2087, 3.13202, 0, 3.13207, 3.13202, 3.13202, 3.13202, 3.13202, 3.13202, 3.13202, 3.13202, 3.13202, 3.13202, 3.13202, 3.13202, 3.13202, 3.13202, 3.13202, 3.13202, 3.13202, 3.13202, 3.13202, 3.13202
11.2827, 5.72441, 3.13608, 3.13603, 2.77928, 2.58833, 3.13603, 0, 3.13608, 3.13603, 3.13603, 3.13603, 3.13603, 3.13603, 3.13603, 3.13603, 3.13603, 3.13603, 3.13603, 3.13603, 3.13603, 3.13603, 3.13603, 3.13603, 3.13603, 3.13603, 3.13603, 3.13603
11.2905, 8.16753, 3.13722, 3.13717, 3.18866, 5.03031, 3.13717, 0, 3.13722, 3.13717, 3.13717, 3.13717, 3.13717, 3.13717, 3.13717, 3.13717, 3.13717, 3.13717, 3.13717, 3.13717, 3.13717, 3.13717, 3.13717, 3.13717, 3.13717, 3.13717, 3.13717, 3.13717
11.2984, 7.43098, 3.13837, 3.13831, 3.07099, 4.29261, 3.13831, 0, 3.13836, 3.13831, 3.13831, 3.13831, 3.13831, 3.13831, 3.13831, 3.13831, 3.13831, 3.13831, 3.13831, 3.13831, 3.13831, 3.13831, 3.13831, 3.13831, 3.13831, 3.13831, 3.13831, 3.13831
