   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_14.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
4.65341, 96.2796, 73.0848, 62.9743, 9.91361, 23.1948, 62.9743, 0, 62.9744, 62.9745, 62.975, 63.572, 72.0332, 62.9743, 62.9743, 62.9743, 62.9743, 62.9743, 62.9743, 62.9743, 62.9743, 62.9743, 62.9743, 62.9743, 62.9743, 62.9744, 62.9743, 62.9743, 63.4273, 62.9743
4.66126, 71.4272, 71.3575, 63.2528, 8.56897, 0.0697174, 63.2528, 0, 63.2529, 63.2529, 63.2535, 63.8525, 70.1719, 63.2528, 63.2528, 63.2528, 63.2528, 63.2528, 63.2528, 63.2528, 63.2528, 63.2528, 63.2528, 63.2528, 63.2528, 63.2528, 63.2528, 63.2528, 63.8377, 63.2528
4.66911, 79.4858, 70.083, 63.5318, 9.02695, 9.40275, 63.5318, 0, 63.5319, 63.5319, 63.5324, 64.1256, 68.7437, 63.5318, 63.5318, 63.5318, 63.5318, 63.5318, 63.5318, 63.5318, 63.5318, 63.5318, 63.5318, 63.5318, 63.5318, 63.5318, 63.5318, 63.5318, 64.2763, 63.5318
4.67695, 62.8996, 69.2001, 63.8111, 8.05603, -6.3005, 63.8111, 0, 63.8112, 63.8113, 63.8118, 64.3914, 67.6847, 63.8111, 63.8111, 63.8111, 63.8111, 63.8111, 63.8111, 63.8111, 63.8111, 63.8111, 63.8111, 63.8111, 63.8111, 63.8112, 63.8111, 63.8111, 64.7454, 63.8111
4.6848, 62.6998, 68.6493, 64.091, 8.04362, -5.94952, 64.091, 0, 64.0911, 64.0911, 64.0917, 64.6506, 66.9334, 64.091, 64.091, 64.091, 64.091, 64.091, 64.091, 64.091, 64.091, 64.091, 64.091, 64.091, 64.091, 64.091, 64.091, 64.091, 65.2464, 64.091
4.69265, 49.9229, 68.3755, 64.3713, 7.20576, -18.4526, 64.3713, 0, 64.3714, 64.3714, 64.3719, 64.9038, 66.4337, 64.3713, 64.3713, 64.3713, 64.3713, 64.3713, 64.3713, 64.3713, 64.3713, 64.3713, 64.3713, 64.3713, 64.3713, 64.3713, 64.3713, 64.3713, 65.7797, 64.3713
4.7005, 55.1593, 68.3295, 64.652, 7.56037, -13.1703, 64.652, 0, 64.6521, 64.6522, 64.6527, 65.1521, 66.1364, 64.652, 64.652, 64.652, 64.652, 64.652, 64.652, 64.652, 64.652, 64.652, 64.652, 64.652, 64.652, 64.652, 64.652, 64.652, 66.3442, 64.652
4.70834, 50.0164, 68.468, 64.9332, 7.21224, -18.4516, 64.9332, 0, 64.9332, 64.9333, 64.9338, 65.3965, 65.9998, 64.9332, 64.9332, 64.9332, 64.9332, 64.9332, 64.9332, 64.9332, 64.9332, 64.9332, 64.9332, 64.9332, 64.9332, 64.9332, 64.9332, 64.9332, 66.937, 64.9332
4.71619, 46.731, 68.7533, 65.2147, 6.98076, -22.0223, 65.2147, 0, 65.2148, 65.2148, 65.2153, 65.6384, 65.9897, 65.2147, 65.2147, 65.2147, 65.2147, 65.2147, 65.2147, 65.2147, 65.2147, 65.2147, 65.2147, 65.2147, 65.2147, 65.2147, 65.2147, 65.2147, 67.5536, 65.2147
4.72404, 45.6418, 69.1535, 65.4966, 6.9023, -23.5117, 65.4966, 0, 65.4966, 65.4967, 65.4972, 65.879, 66.0793, 65.4966, 65.4966, 65.4966, 65.4966, 65.4966, 65.4966, 65.4966, 65.4966, 65.4966, 65.4966, 65.4966, 65.4966, 65.4966, 65.4966, 65.4966, 68.1874, 65.4966
4.73189, 47.3322, 69.6416, 65.7789, 7.02369, -22.3095, 65.7789, 0, 65.7789, 65.779, 65.7795, 66.1195, 66.2487, 65.7789, 65.7789, 65.7789, 65.7789, 65.7789, 65.7789, 65.7789, 65.7789, 65.7789, 65.7789, 65.7789, 65.7789, 65.7789, 65.7789, 65.7789, 68.8302, 65.7789
4.73974, 41.2198, 70.195, 66.0615, 6.57418, -28.9752, 66.0615, 0, 66.0616, 66.0616, 66.0621, 66.3609, 66.484, 66.0615, 66.0615, 66.0615, 66.0615, 66.0615, 66.0615, 66.0615, 66.0615, 66.0615, 66.0615, 66.0615, 66.0615, 66.0615, 66.0615, 66.0615, 69.4721, 66.0615
4.74758, 43.363, 70.7953, 66.3444, 6.73521, -27.4323, 66.3444, 0, 66.3445, 66.3446, 66.3451, 66.6043, 66.7768, 66.3444, 66.3444, 66.3444, 66.3444, 66.3444, 66.3444, 66.3444, 66.3444, 66.3444, 66.3444, 66.3444, 66.3444, 66.3444, 66.3444, 66.3444, 70.1021, 66.3444
4.75543, 51.9553, 71.4277, 66.6277, 7.34543, -19.4724, 66.6277, 0, 66.6277, 66.6278, 66.6283, 66.8503, 67.1232, 66.6277, 66.6277, 66.6277, 66.6277, 66.6277, 66.6277, 66.6277, 66.6277, 66.6277, 66.6277, 66.6277, 66.6277, 66.6277, 66.6277, 66.6277, 70.7086, 66.6277
4.76328, 60.654, 72.0813, 66.9112, 7.91542, -11.4274, 66.9112, 0, 66.9113, 66.9113, 66.9118, 67.0996, 67.5233, 66.9112, 66.9112, 66.9112, 66.9112, 66.9112, 66.9112, 66.9112, 66.9112, 66.9112, 66.9112, 66.9112, 66.9112, 66.9112, 66.9112, 66.9112, 71.2799, 66.9112
4.77113, 46.2029, 72.749, 67.1949, 6.94283, -26.546, 67.1949, 0, 67.195, 67.1951, 67.1956, 67.3524, 67.9804, 67.1949, 67.1949, 67.1949, 67.1949, 67.1949, 67.1949, 67.1949, 67.1949, 67.1949, 67.1949, 67.1949, 67.1949, 67.195, 67.1949, 67.1949, 71.8051, 67.1949
4.77898, 54.8473, 73.427, 67.4789, 7.53972, -18.5797, 67.4789, 0, 67.479, 67.479, 67.4796, 67.609, 68.5004, 67.4789, 67.4789, 67.4789, 67.4789, 67.4789, 67.4789, 67.4789, 67.4789, 67.4789, 67.4789, 67.4789, 67.4789, 67.4789, 67.4789, 67.4789, 72.2745, 67.4789
4.78682, 67.725, 74.1157, 67.763, 8.35015, -6.39064, 67.763, 0, 67.7631, 67.7632, 67.7637, 67.8693, 69.0908, 67.763, 67.763, 67.763, 67.763, 67.763, 67.763, 67.763, 67.763, 67.763, 67.763, 67.763, 67.763, 67.7631, 67.763, 67.763, 72.6807, 67.763
4.79467, 70.5213, 74.8184, 68.0473, 8.51594, -4.2971, 68.0473, 0, 68.0474, 68.0475, 68.048, 68.1332, 69.7602, 68.0473, 68.0473, 68.0473, 68.0473, 68.0473, 68.0473, 68.0473, 68.0473, 68.0473, 68.0473, 68.0473, 68.0473, 68.0473, 68.0473, 68.0473, 73.0187, 68.0473
4.80252, 63.024, 75.5414, 68.3317, 8.06375, -12.5174, 68.3317, 0, 68.3318, 68.3318, 68.3323, 68.4005, 70.517, 68.3317, 68.3317, 68.3317, 68.3317, 68.3317, 68.3317, 68.3317, 68.3317, 68.3317, 68.3317, 68.3317, 68.3317, 68.3317, 68.3317, 68.3317, 73.2864, 68.3317
4.81037, 71.2852, 76.2932, 68.616, 8.56068, -5.00801, 68.616, 0, 68.6161, 68.6161, 68.6166, 68.6706, 71.3689, 68.616, 68.616, 68.616, 68.616, 68.616, 68.616, 68.616, 68.616, 68.616, 68.616, 68.616, 68.616, 68.616, 68.616, 68.616, 73.4847, 68.616
4.81822, 96.159, 77.0833, 68.9002, 9.90753, 19.0757, 68.9002, 0, 68.9003, 68.9004, 68.9009, 68.9434, 72.3217, 68.9002, 68.9002, 68.9002, 68.9002, 68.9002, 68.9002, 68.9002, 68.9002, 68.9002, 68.9002, 68.9002, 68.9002, 68.9002, 68.9002, 68.9002, 73.6178, 68.9002
4.82606, 116.158, 77.9209, 69.1842, 10.8701, 38.2375, 69.1842, 0, 69.1843, 69.1844, 69.1849, 69.2182, 73.3779, 69.1842, 69.1842, 69.1842, 69.1842, 69.1842, 69.1842, 69.1842, 69.1842, 69.1842, 69.1842, 69.1842, 69.1842, 69.1842, 69.1842, 69.1842, 73.6924, 69.1842
4.83391, 136.034, 78.8139, 69.468, 11.7488, 57.2199, 69.468, 0, 69.4681, 69.4682, 69.4687, 69.4948, 74.5364, 69.468, 69.468, 69.468, 69.468, 69.468, 69.468, 69.468, 69.468, 69.468, 69.468, 69.468, 69.468, 69.468, 69.468, 69.468, 73.7179, 69.468
4.84176, 165.302, 79.7666, 69.7514, 12.9345, 85.5352, 69.7514, 0, 69.7515, 69.7515, 69.7521, 69.7725, 75.7906, 69.7514, 69.7514, 69.7514, 69.7514, 69.7514, 69.7514, 69.7514, 69.7514, 69.7514, 69.7514, 69.7514, 69.7514, 69.7514, 69.7514, 69.7514, 73.7054, 69.7514
4.84961, 170.954, 80.7795, 70.0343, 13.1512, 90.1742, 70.0343, 0, 70.0344, 70.0344, 70.0349, 70.0511, 77.1286, 70.0343, 70.0343, 70.0343, 70.0343, 70.0343, 70.0343, 70.0343, 70.0343, 70.0343, 70.0343, 70.0343, 70.0343, 70.0343, 70.0343, 70.0343, 73.6674, 70.0343
4.85746, 189.795, 81.8476, 70.3165, 13.849, 107.947, 70.3165, 0, 70.3166, 70.3167, 70.3172, 70.3302, 78.5326, 70.3165, 70.3165, 70.3165, 70.3165, 70.3165, 70.3165, 70.3165, 70.3165, 70.3165, 70.3165, 70.3165, 70.3165, 70.3165, 70.3165, 70.3165, 73.6169, 70.3165
4.8653, 222.348, 82.96, 70.598, 14.9783, 139.388, 70.598, 0, 70.5981, 70.5981, 70.5987, 70.6093, 79.9787, 70.598, 70.598, 70.598, 70.598, 70.598, 70.598, 70.598, 70.598, 70.598, 70.598, 70.598, 70.598, 70.598, 70.598, 70.598, 73.5671, 70.598
4.87315, 248.467, 84.0999, 70.8786, 15.8262, 164.367, 70.8786, 0, 70.8787, 70.8788, 70.8793, 70.8882, 81.4373, 70.8786, 70.8786, 70.8786, 70.8786, 70.8786, 70.8786, 70.8786, 70.8786, 70.8786, 70.8786, 70.8786, 70.8786, 70.8786, 70.8786, 70.8786, 73.5308, 70.8786
4.881, 298.159, 85.2456, 71.1582, 17.3251, 212.914, 71.1582, 0, 71.1583, 71.1584, 71.1589, 71.1666, 82.8748, 71.1582, 71.1582, 71.1582, 71.1582, 71.1582, 71.1582, 71.1582, 71.1582, 71.1582, 71.1582, 71.1582, 71.1582, 71.1582, 71.1582, 71.1582, 73.5198, 71.1582
4.88885, 348.201, 86.3708, 71.4368, 18.7137, 261.831, 71.4368, 0, 71.4369, 71.4369, 71.4374, 71.4443, 84.2543, 71.4368, 71.4368, 71.4368, 71.4368, 71.4368, 71.4368, 71.4368, 71.4368, 71.4368, 71.4368, 71.4368, 71.4368, 71.4368, 71.4368, 71.4368, 73.5449, 71.4368
4.8967, 408.31, 87.4474, 71.7142, 20.2561, 320.862, 71.7142, 0, 71.7143, 71.7143, 71.7149, 71.7212, 85.5381, 71.7142, 71.7142, 71.7142, 71.7142, 71.7142, 71.7142, 71.7142, 71.7142, 71.7142, 71.7142, 71.7142, 71.7142, 71.7142, 71.7142, 71.7142, 73.6156, 71.7142
4.90454, 441.554, 88.4462, 71.9904, 21.0607, 353.108, 71.9904, 0, 71.9905, 71.9906, 71.9911, 71.997, 86.689, 71.9904, 71.9904, 71.9904, 71.9904, 71.9904, 71.9904, 71.9904, 71.9904, 71.9904, 71.9904, 71.9904, 71.9904, 71.9904, 71.9904, 71.9904, 73.74, 71.9904
4.91239, 447.803, 89.3403, 72.2654, 21.2086, 358.463, 72.2654, 0, 72.2655, 72.2655, 72.2661, 72.2718, 87.6735, 72.2654, 72.2654, 72.2654, 72.2654, 72.2654, 72.2654, 72.2654, 72.2654, 72.2654, 72.2654, 72.2654, 72.2654, 72.2654, 72.2654, 72.2654, 73.925, 72.2654
4.92024, 479.311, 90.107, 72.5393, 21.9388, 389.204, 72.5393, 0, 72.5393, 72.5394, 72.5399, 72.5455, 88.4633, 72.5393, 72.5393, 72.5393, 72.5393, 72.5393, 72.5393, 72.5393, 72.5393, 72.5393, 72.5393, 72.5393, 72.5393, 72.5393, 72.5393, 72.5393, 74.1758, 72.5393
4.92809, 499.101, 90.7289, 72.812, 22.3853, 408.372, 72.812, 0, 72.8121, 72.8122, 72.8127, 72.8182, 89.0372, 72.812, 72.812, 72.812, 72.812, 72.812, 72.812, 72.812, 72.812, 72.812, 72.812, 72.812, 72.812, 72.812, 72.812, 72.812, 74.4966, 72.812
4.93594, 579.028, 91.1962, 73.0838, 24.1045, 487.832, 73.0838, 0, 73.0839, 73.0839, 73.0844, 73.09, 89.383, 73.0838, 73.0838, 73.0838, 73.0838, 73.0838, 73.0838, 73.0838, 73.0838, 73.0838, 73.0838, 73.0838, 73.0838, 73.0838, 73.0838, 73.0838, 74.8898, 73.0838
4.94378, 611.953, 91.5069, 73.3547, 24.7781, 520.446, 73.3547, 0, 73.3548, 73.3549, 73.3554, 73.3609, 89.4979, 73.3547, 73.3547, 73.3547, 73.3547, 73.3547, 73.3547, 73.3547, 73.3547, 73.3547, 73.3547, 73.3547, 73.3547, 73.3547, 73.3547, 73.3547, 75.3566, 73.3547
4.95163, 635.96, 91.6672, 73.625, 25.2579, 544.293, 73.625, 0, 73.6251, 73.6251, 73.6256, 73.6312, 89.3888, 73.625, 73.625, 73.625, 73.625, 73.625, 73.625, 73.625, 73.625, 73.625, 73.625, 73.625, 73.625, 73.625, 73.625, 73.625, 75.8963, 73.625
4.95948, 656.13, 91.6905, 73.8948, 25.654, 564.439, 73.8948, 0, 73.8949, 73.8949, 73.8955, 73.9011, 89.0717, 73.8948, 73.8948, 73.8948, 73.8948, 73.8948, 73.8948, 73.8948, 73.8948, 73.8948, 73.8948, 73.8948, 73.8948, 73.8948, 73.8948, 73.8948, 76.5063, 73.8948
4.96733, 627.674, 91.5962, 74.1643, 25.0933, 536.077, 74.1643, 0, 74.1644, 74.1645, 74.165, 74.1707, 88.5711, 74.1643, 74.1643, 74.1643, 74.1643, 74.1643, 74.1643, 74.1643, 74.1643, 74.1643, 74.1643, 74.1643, 74.1643, 74.1643, 74.1643, 74.1643, 77.1822, 74.1643
4.97517, 645.838, 91.4083, 74.4338, 25.4527, 554.43, 74.4338, 0, 74.4339, 74.434, 74.4345, 74.4403, 87.9177, 74.4338, 74.4338, 74.4338, 74.4338, 74.4338, 74.4338, 74.4338, 74.4338, 74.4338, 74.4338, 74.4338, 74.4338, 74.4338, 74.4338, 74.4338, 77.917, 74.4338
4.98302, 658.253, 91.1525, 74.7036, 25.6954, 567.101, 74.7036, 0, 74.7036, 74.7037, 74.7042, 74.7102, 87.1466, 74.7036, 74.7036, 74.7036, 74.7036, 74.7036, 74.7036, 74.7036, 74.7036, 74.7036, 74.7036, 74.7036, 74.7036, 74.7036, 74.7036, 74.7036, 78.702, 74.7036
4.99087, 652.555, 90.855, 74.9736, 25.5843, 561.7, 74.9736, 0, 74.9737, 74.9738, 74.9743, 74.9804, 86.2954, 74.9736, 74.9736, 74.9736, 74.9736, 74.9736, 74.9736, 74.9736, 74.9736, 74.9736, 74.9736, 74.9736, 74.9736, 74.9737, 74.9736, 74.9736, 79.5257, 74.9736
4.99872, 673.098, 90.54, 75.2443, 25.9826, 582.558, 75.2443, 0, 75.2444, 75.2444, 75.245, 75.2511, 85.4017, 75.2443, 75.2443, 75.2443, 75.2443, 75.2443, 75.2443, 75.2443, 75.2443, 75.2443, 75.2443, 75.2443, 75.2443, 75.2443, 75.2443, 75.2443, 80.3748, 75.2443
5.00657, 666.416, 90.228, 75.5157, 25.8537, 576.188, 75.5157, 0, 75.5158, 75.5158, 75.5163, 75.5226, 84.501, 75.5157, 75.5157, 75.5157, 75.5157, 75.5157, 75.5157, 75.5157, 75.5157, 75.5157, 75.5157, 75.5157, 75.5157, 75.5157, 75.5157, 75.5157, 81.2349, 75.5157
5.01441, 652.551, 89.9354, 75.7878, 25.5842, 562.615, 75.7878, 0, 75.7879, 75.788, 75.7885, 75.7949, 83.6253, 75.7878, 75.7878, 75.7878, 75.7878, 75.7878, 75.7878, 75.7878, 75.7878, 75.7878, 75.7878, 75.7878, 75.7878, 75.7879, 75.7878, 75.7878, 82.09, 75.7878
5.02226, 599.634, 89.6731, 76.061, 24.5282, 509.961, 76.061, 0, 76.0611, 76.0611, 76.0616, 76.0682, 82.8017, 76.061, 76.061, 76.061, 76.061, 76.061, 76.061, 76.061, 76.061, 76.061, 76.061, 76.061, 76.061, 76.061, 76.061, 76.061, 82.9243, 76.061
5.03011, 593.569, 89.4473, 76.335, 24.4043, 504.122, 76.335, 0, 76.3351, 76.3352, 76.3357, 76.3423, 82.0516, 76.335, 76.335, 76.335, 76.335, 76.335, 76.335, 76.335, 76.335, 76.335, 76.335, 76.335, 76.335, 76.335, 76.335, 76.335, 83.7224, 76.335
5.03796, 556.187, 89.2593, 76.61, 23.626, 466.927, 76.61, 0, 76.6101, 76.6101, 76.6106, 76.6175, 81.3906, 76.61, 76.61, 76.61, 76.61, 76.61, 76.61, 76.61, 76.61, 76.61, 76.61, 76.61, 76.61, 76.61, 76.61, 76.61, 84.4703, 76.61
5.04581, 515.803, 89.1071, 76.8859, 22.7553, 426.696, 76.8859, 0, 76.886, 76.8861, 76.8866, 76.8935, 80.828, 76.8859, 76.8859, 76.8859, 76.8859, 76.8859, 76.8859, 76.8859, 76.8859, 76.8859, 76.8859, 76.8859, 76.8859, 76.8859, 76.8859, 76.8859, 85.1565, 76.8859
5.05365, 472.595, 88.9861, 77.1627, 21.7852, 383.609, 77.1627, 0, 77.1627, 77.1628, 77.1633, 77.1705, 80.3681, 77.1627, 77.1627, 77.1627, 77.1627, 77.1627, 77.1627, 77.1627, 77.1627, 77.1627, 77.1627, 77.1627, 77.1627, 77.1627, 77.1627, 77.1627, 85.7719, 77.1627
5.0615, 394.223, 88.8902, 77.4402, 19.9053, 305.333, 77.4402, 0, 77.4403, 77.4403, 77.4409, 77.4482, 80.0104, 77.4402, 77.4402, 77.4402, 77.4402, 77.4402, 77.4402, 77.4402, 77.4402, 77.4402, 77.4402, 77.4402, 77.4402, 77.4402, 77.4402, 77.4402, 86.3111, 77.4402
5.06935, 399.98, 88.8131, 77.7184, 20.0494, 311.167, 77.7184, 0, 77.7185, 77.7185, 77.719, 77.7266, 79.7507, 77.7184, 77.7184, 77.7184, 77.7184, 77.7184, 77.7184, 77.7184, 77.7184, 77.7184, 77.7184, 77.7184, 77.7184, 77.7184, 77.7184, 77.7184, 86.7717, 77.7184
5.0772, 367.778, 88.749, 77.9971, 19.2296, 279.029, 77.9971, 0, 77.9972, 77.9972, 77.9978, 78.0055, 79.5817, 77.9971, 77.9971, 77.9971, 77.9971, 77.9971, 77.9971, 77.9971, 77.9971, 77.9971, 77.9971, 77.9971, 77.9971, 77.9971, 77.9971, 77.9971, 87.155, 77.9971
5.08505, 326.373, 88.6934, 78.2763, 18.1211, 237.679, 78.2763, 0, 78.2764, 78.2765, 78.277, 78.285, 79.4948, 78.2763, 78.2763, 78.2763, 78.2763, 78.2763, 78.2763, 78.2763, 78.2763, 78.2763, 78.2763, 78.2763, 78.2763, 78.2763, 78.2763, 78.2763, 87.4653, 78.2763
5.09289, 292.368, 88.6428, 78.5558, 17.1572, 203.725, 78.5558, 0, 78.5559, 78.556, 78.5565, 78.5648, 79.4797, 78.5558, 78.5558, 78.5558, 78.5558, 78.5558, 78.5558, 78.5558, 78.5558, 78.5558, 78.5558, 78.5558, 78.5558, 78.5558, 78.5558, 78.5558, 87.7089, 78.5558
5.10074, 275.351, 88.5953, 78.8355, 16.6539, 186.756, 78.8355, 0, 78.8356, 78.8356, 78.8362, 78.8449, 79.5264, 78.8355, 78.8355, 78.8355, 78.8355, 78.8355, 78.8355, 78.8355, 78.8355, 78.8355, 78.8355, 78.8355, 78.8355, 78.8355, 78.8355, 78.8355, 87.8941, 78.8355
5.10859, 226.786, 88.5502, 79.1153, 15.1257, 138.236, 79.1153, 0, 79.1154, 79.1155, 79.116, 79.1252, 79.6248, 79.1153, 79.1153, 79.1153, 79.1153, 79.1153, 79.1153, 79.1153, 79.1153, 79.1153, 79.1153, 79.1153, 79.1153, 79.1153, 79.1153, 79.1153, 88.0299, 79.1153
5.11644, 200.248, 88.507, 79.3951, 14.2214, 111.741, 79.3951, 0, 79.3952, 79.3952, 79.3958, 79.4055, 79.7656, 79.3951, 79.3951, 79.3951, 79.3951, 79.3951, 79.3951, 79.3951, 79.3951, 79.3951, 79.3951, 79.3951, 79.3951, 79.3951, 79.3951, 79.3951, 88.1252, 79.3951
5.12429, 166.233, 88.4661, 79.6748, 12.9705, 77.7667, 79.6748, 0, 79.6749, 79.675, 79.6755, 79.6858, 79.9406, 79.6748, 79.6748, 79.6748, 79.6748, 79.6748, 79.6748, 79.6748, 79.6748, 79.6748, 79.6748, 79.6748, 79.6748, 79.6748, 79.6748, 79.6748, 88.1885, 79.6748
5.13213, 164.237, 88.4275, 79.9544, 12.8933, 75.8099, 79.9544, 0, 79.9545, 79.9545, 79.955, 79.9662, 80.1423, 79.9544, 79.9544, 79.9544, 79.9544, 79.9544, 79.9544, 79.9544, 79.9544, 79.9544, 79.9544, 79.9544, 79.9544, 79.9544, 79.9544, 79.9544, 88.2268, 79.9544
5.13998, 142.249, 88.3908, 80.2337, 12.0104, 53.8579, 80.2337, 0, 80.2337, 80.2338, 80.2343, 80.2464, 80.3648, 80.2337, 80.2337, 80.2337, 80.2337, 80.2337, 80.2337, 80.2337, 80.2337, 80.2337, 80.2337, 80.2337, 80.2337, 80.2337, 80.2337, 80.2337, 88.246, 80.2337
5.14783, 151.82, 88.3553, 80.5126, 12.4024, 63.4644, 80.5126, 0, 80.5127, 80.5128, 80.5133, 80.5265, 80.6028, 80.5126, 80.5126, 80.5126, 80.5126, 80.5126, 80.5126, 80.5126, 80.5126, 80.5126, 80.5126, 80.5126, 80.5126, 80.5126, 80.5126, 80.5126, 88.2503, 80.5126
5.15568, 136.475, 88.3198, 80.7912, 11.7675, 48.1551, 80.7912, 0, 80.7913, 80.7914, 80.7919, 80.8065, 80.8524, 80.7912, 80.7912, 80.7912, 80.7912, 80.7912, 80.7912, 80.7912, 80.7912, 80.7912, 80.7912, 80.7912, 80.7912, 80.7913, 80.7912, 80.7912, 88.2424, 80.7912
5.16353, 123.838, 88.2828, 81.0695, 11.2178, 35.5554, 81.0695, 0, 81.0695, 81.0696, 81.0701, 81.0863, 81.1104, 81.0695, 81.0695, 81.0695, 81.0695, 81.0695, 81.0695, 81.0695, 81.0695, 81.0695, 81.0695, 81.0695, 81.0695, 81.0695, 81.0695, 81.0695, 88.2241, 81.0695
5.17137, 99.6441, 88.2431, 81.3472, 10.0819, 11.401, 81.3472, 0, 81.3473, 81.3474, 81.3479, 81.3661, 81.3743, 81.3472, 81.3472, 81.3472, 81.3472, 81.3472, 81.3472, 81.3472, 81.3472, 81.3472, 81.3472, 81.3472, 81.3472, 81.3472, 81.3472, 81.3472, 88.1964, 81.3472
5.17922, 114.89, 88.1996, 81.6245, 10.8116, 26.6904, 81.6245, 0, 81.6246, 81.6246, 81.6251, 81.6456, 81.6421, 81.6245, 81.6245, 81.6245, 81.6245, 81.6245, 81.6245, 81.6245, 81.6245, 81.6245, 81.6245, 81.6245, 81.6245, 81.6245, 81.6245, 81.6245, 88.16, 81.6245
5.18707, 109.482, 88.1521, 81.9013, 10.5585, 21.33, 81.9013, 0, 81.9014, 81.9014, 81.9019, 81.9251, 81.9126, 81.9013, 81.9013, 81.9013, 81.9013, 81.9013, 81.9013, 81.9013, 81.9013, 81.9013, 81.9013, 81.9013, 81.9013, 81.9013, 81.9013, 81.9013, 88.116, 81.9013
5.19492, 108.888, 88.1009, 82.1774, 10.5303, 20.7873, 82.1774, 0, 82.1775, 82.1776, 82.1781, 82.2044, 82.1846, 82.1774, 82.1774, 82.1774, 82.1774, 82.1774, 82.1774, 82.1774, 82.1774, 82.1774, 82.1774, 82.1774, 82.1774, 82.1774, 82.1774, 82.1774, 88.0659, 82.1774
5.20277, 96.445, 88.0479, 82.4531, 9.92195, 8.39719, 82.4531, 0, 82.4532, 82.4532, 82.4537, 82.4836, 82.4576, 82.4531, 82.4531, 82.4531, 82.4531, 82.4531, 82.4531, 82.4531, 82.4531, 82.4531, 82.4531, 82.4531, 82.4531, 82.4531, 82.4531, 82.4531, 88.012, 82.4531
5.21061, 103.037, 87.9956, 82.7281, 10.2488, 15.0418, 82.7281, 0, 82.7282, 82.7283, 82.7288, 82.7626, 82.7309, 82.7281, 82.7281, 82.7281, 82.7281, 82.7281, 82.7281, 82.7281, 82.7281, 82.7281, 82.7281, 82.7281, 82.7281, 82.7282, 82.7281, 82.7281, 87.9575, 82.7281
5.21846, 101.324, 87.9477, 83.0025, 10.1649, 13.3766, 83.0025, 0, 83.0026, 83.0027, 83.0032, 83.0414, 83.0042, 83.0025, 83.0025, 83.0025, 83.0025, 83.0025, 83.0025, 83.0025, 83.0025, 83.0025, 83.0025, 83.0025, 83.0025, 83.0026, 83.0025, 83.0025, 87.9063, 83.0025
5.22631, 104.911, 87.9088, 83.2763, 10.3398, 17.0018, 83.2763, 0, 83.2764, 83.2765, 83.277, 83.3199, 83.2773, 83.2763, 83.2763, 83.2763, 83.2763, 83.2763, 83.2763, 83.2763, 83.2763, 83.2763, 83.2763, 83.2763, 83.2763, 83.2763, 83.2763, 83.2763, 87.8633, 83.2763
5.23416, 104.169, 87.8839, 83.5494, 10.3039, 16.2855, 83.5494, 0, 83.5495, 83.5496, 83.5501, 83.5981, 83.55, 83.5494, 83.5494, 83.5494, 83.5494, 83.5494, 83.5494, 83.5494, 83.5494, 83.5494, 83.5494, 83.5494, 83.5494, 83.5495, 83.5494, 83.5494, 87.8337, 83.5494
5.24201, 91.4505, 87.8782, 83.8219, 9.66698, 3.57231, 83.8219, 0, 83.8219, 83.822, 83.8225, 83.8759, 83.8222, 83.8219, 83.8219, 83.8219, 83.8219, 83.8219, 83.8219, 83.8219, 83.8219, 83.8219, 83.8219, 83.8219, 83.8219, 83.8219, 83.8219, 83.8219, 87.823, 83.8219
5.24985, 89.2359, 87.8974, 84.0936, 9.55175, 1.33857, 84.0936, 0, 84.0937, 84.0938, 84.0943, 84.1531, 84.0938, 84.0936, 84.0936, 84.0936, 84.0936, 84.0936, 84.0936, 84.0936, 84.0936, 84.0936, 84.0936, 84.0936, 84.0936, 84.0937, 84.0936, 84.0936, 87.8368, 84.0936
5.2577, 93.628, 87.9463, 84.3646, 9.77896, 5.6817, 84.3646, 0, 84.3647, 84.3647, 84.3653, 84.4296, 84.3647, 84.3646, 84.3646, 84.3646, 84.3646, 84.3646, 84.3646, 84.3646, 84.3646, 84.3646, 84.3646, 84.3646, 84.3646, 84.3646, 84.3646, 84.3646, 87.8803, 84.3646
5.26555, 86.2162, 88.0299, 84.6348, 9.39235, -1.81367, 84.6348, 0, 84.6349, 84.635, 84.6355, 84.7052, 84.6349, 84.6348, 84.6348, 84.6348, 84.6348, 84.6348, 84.6348, 84.6348, 84.6348, 84.6348, 84.6348, 84.6348, 84.6348, 84.6348, 84.6348, 84.6348, 87.9586, 84.6348
5.2734, 87.6714, 88.1523, 84.9043, 9.4695, -0.480896, 84.9043, 0, 84.9044, 84.9045, 84.905, 84.9797, 84.9044, 84.9043, 84.9043, 84.9043, 84.9043, 84.9043, 84.9043, 84.9043, 84.9043, 84.9043, 84.9043, 84.9043, 84.9043, 84.9043, 84.9043, 84.9043, 88.076, 84.9043
