   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_414.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
3.17633, 14.9015, 22.0341, 17.137, 4.11114, -7.13266, 17.8955, 0, 17.137, 17.1382, 17.1425, 17.1823, 17.1382, 17.1837, 18.8545, 17.137, 17.137, 17.137, 17.137, 17.137, 17.137, 17.137, 17.137, 17.137, 17.137, 19.4575, 17.137, 17.137, 17.1374
3.18421, 17.5033, 21.8916, 17.1357, 4.41626, -4.38829, 17.8907, 0, 17.1357, 17.1369, 17.1412, 17.181, 17.1369, 17.1824, 18.8763, 17.1357, 17.1357, 17.1357, 17.1357, 17.1357, 17.1357, 17.1357, 17.1357, 17.1357, 17.1357, 19.2956, 17.1357, 17.1357, 17.1359
3.19209, 14.4026, 21.756, 17.1457, 4.05001, -7.35334, 17.8929, 0, 17.1457, 17.1469, 17.1512, 17.1911, 17.1469, 17.1924, 18.8914, 17.1457, 17.1457, 17.1457, 17.1457, 17.1457, 17.1457, 17.1457, 17.1457, 17.1457, 17.1457, 19.1629, 17.1457, 17.1457, 17.1459
3.19997, 10.5732, 21.6225, 17.1671, 3.54588, -11.0492, 17.9008, 0, 17.1671, 17.1683, 17.1726, 17.2124, 17.1683, 17.2138, 18.8995, 17.1671, 17.1671, 17.1671, 17.1671, 17.1671, 17.1671, 17.1671, 17.1671, 17.1671, 17.1671, 19.0562, 17.1671, 17.1671, 17.1672
3.20785, 12.7856, 21.488, 17.1997, 3.8452, -8.70237, 17.9138, 0, 17.1997, 17.2009, 17.2052, 17.245, 17.2009, 17.2464, 18.9011, 17.1997, 17.1997, 17.1997, 17.1997, 17.1997, 17.1997, 17.1997, 17.1997, 17.1997, 17.1997, 18.9723, 17.1997, 17.1997, 17.1997
3.21573, 8.19036, 21.3509, 17.2433, 3.19223, -13.1605, 17.9315, 0, 17.2433, 17.2445, 17.2488, 17.2886, 17.2445, 17.29, 18.8968, 17.2433, 17.2433, 17.2433, 17.2433, 17.2433, 17.2433, 17.2433, 17.2433, 17.2433, 17.2433, 18.909, 17.2433, 17.2433, 17.2433
3.22361, 8.59263, 21.2109, 17.2975, 3.25463, -12.6183, 17.9539, 0, 17.2975, 17.2987, 17.303, 17.3429, 17.2987, 17.3442, 18.8879, 17.2975, 17.2975, 17.2975, 17.2975, 17.2975, 17.2975, 17.2975, 17.2975, 17.2975, 17.2975, 18.864, 17.2975, 17.2975, 17.2975
3.23149, 8.57862, 21.0688, 17.3618, 3.25248, -12.4902, 17.9811, 0, 17.3618, 17.3631, 17.3674, 17.4072, 17.363, 17.4086, 18.8758, 17.3618, 17.3618, 17.3618, 17.3618, 17.3618, 17.3618, 17.3618, 17.3618, 17.3618, 17.3618, 18.8354, 17.3618, 17.3619, 17.3618
3.23937, 12.9855, 20.9262, 17.4356, 3.87111, -7.94073, 18.0134, 0, 17.4356, 17.4369, 17.4411, 17.481, 17.4368, 17.4823, 18.8623, 17.4356, 17.4356, 17.4356, 17.4356, 17.4356, 17.4356, 17.4356, 17.4356, 17.4356, 17.4356, 18.8217, 17.4356, 17.4357, 17.4356
3.24725, 11.795, 20.7854, 17.518, 3.71416, -8.99039, 18.0508, 0, 17.518, 17.5193, 17.5236, 17.5634, 17.5192, 17.5648, 18.8491, 17.518, 17.518, 17.518, 17.518, 17.518, 17.518, 17.518, 17.518, 17.518, 17.518, 18.8213, 17.518, 17.5181, 17.518
3.25513, 14.8001, 20.6487, 17.6081, 4.09879, -5.84862, 18.0938, 0, 17.6081, 17.6093, 17.6136, 17.6535, 17.6093, 17.6548, 18.8379, 17.6081, 17.6081, 17.6081, 17.6081, 17.6081, 17.6081, 17.6081, 17.6081, 17.6081, 17.6081, 18.833, 17.6081, 17.6082, 17.6081
3.26301, 12.1759, 20.519, 17.7048, 3.76509, -8.34309, 18.1423, 0, 17.7048, 17.706, 17.7103, 17.7501, 17.706, 17.7515, 18.8304, 17.7048, 17.7048, 17.7048, 17.7048, 17.7048, 17.7048, 17.7048, 17.7048, 17.7048, 17.7048, 18.8555, 17.7048, 17.7049, 17.7048
3.27089, 10.2554, 20.3984, 17.8069, 3.50076, -10.1431, 18.1965, 0, 17.8069, 17.8081, 17.8124, 17.8523, 17.8081, 17.8537, 18.828, 17.8069, 17.8069, 17.8069, 17.8069, 17.8069, 17.8069, 17.8069, 17.8069, 17.8069, 17.8069, 18.8875, 17.8069, 17.8071, 17.8069
3.27877, 2.53978, 20.2893, 17.9133, 2.13068, -17.7495, 18.2561, 0, 17.9133, 17.9146, 17.9189, 17.9587, 17.9145, 17.9601, 18.8317, 17.9133, 17.9133, 17.9133, 17.9133, 17.9133, 17.9133, 17.9133, 17.9133, 17.9133, 17.9133, 18.9278, 17.9133, 17.9136, 17.9133
3.28665, 9.34696, 20.1933, 18.0229, 3.36853, -10.8463, 18.3209, 0, 18.0229, 18.0241, 18.0284, 18.0682, 18.0241, 18.0697, 18.8424, 18.0229, 18.0229, 18.0229, 18.0229, 18.0229, 18.0229, 18.0229, 18.0229, 18.0229, 18.0229, 18.9752, 18.0229, 18.0232, 18.0229
3.29453, 11.282, 20.1115, 18.1343, 3.64445, -8.82945, 18.3904, 0, 18.1343, 18.1355, 18.1398, 18.1797, 18.1355, 18.1811, 18.8605, 18.1343, 18.1343, 18.1343, 18.1343, 18.1343, 18.1343, 18.1343, 18.1343, 18.1343, 18.1343, 19.0285, 18.1343, 18.1348, 18.1343
3.30241, 7.64809, 20.0446, 18.2466, 3.10614, -12.3965, 18.464, 0, 18.2466, 18.2478, 18.2521, 18.2919, 18.2478, 18.2935, 18.8863, 18.2466, 18.2466, 18.2466, 18.2466, 18.2466, 18.2466, 18.2466, 18.2466, 18.2466, 18.2466, 19.0866, 18.2466, 18.2472, 18.2466
3.31029, 8.34213, 19.9927, 18.3586, 3.21592, -11.6506, 18.541, 0, 18.3586, 18.3598, 18.3641, 18.4039, 18.3598, 18.4056, 18.9194, 18.3586, 18.3586, 18.3586, 18.3586, 18.3586, 18.3586, 18.3586, 18.3586, 18.3586, 18.3586, 19.1483, 18.3586, 18.3594, 18.3586
3.31817, 7.5014, 19.9555, 18.4694, 3.08243, -12.4541, 18.6206, 0, 18.4694, 18.4706, 18.4749, 18.5148, 18.4706, 18.5165, 18.9594, 18.4694, 18.4694, 18.4694, 18.4694, 18.4694, 18.4694, 18.4694, 18.4694, 18.4694, 18.4694, 19.2127, 18.4694, 18.4704, 18.4694
3.32605, 9.48654, 19.9322, 18.5782, 3.38918, -10.4456, 18.7021, 0, 18.5782, 18.5794, 18.5837, 18.6236, 18.5794, 18.6255, 19.0058, 18.5782, 18.5782, 18.5782, 18.5782, 18.5782, 18.5782, 18.5782, 18.5782, 18.5782, 18.5782, 19.2787, 18.5782, 18.5795, 18.5782
3.33393, 12.9976, 19.9218, 18.6844, 3.87268, -6.92415, 18.7847, 0, 18.6844, 18.6856, 18.6899, 18.7297, 18.6856, 18.7319, 19.0577, 18.6844, 18.6844, 18.6844, 18.6844, 18.6844, 18.6844, 18.6844, 18.6844, 18.6844, 18.6844, 19.3455, 18.6844, 18.6861, 18.6844
3.34181, 7.80254, 19.923, 18.7873, 3.1309, -12.1204, 18.8676, 0, 18.7873, 18.7885, 18.7928, 18.8327, 18.7885, 18.8352, 19.1143, 18.7873, 18.7873, 18.7873, 18.7873, 18.7873, 18.7873, 18.7873, 18.7873, 18.7873, 18.7873, 19.4123, 18.7873, 18.7895, 18.7873
3.34969, 10.665, 19.9345, 18.8868, 3.55879, -9.26955, 18.9502, 0, 18.8868, 18.888, 18.8923, 18.9322, 18.888, 18.9352, 19.1748, 18.8868, 18.8868, 18.8868, 18.8868, 18.8868, 18.8868, 18.8868, 18.8868, 18.8868, 18.8868, 19.4786, 18.8868, 18.8895, 18.8868
3.35757, 5.83142, 19.955, 18.9826, 2.79847, -14.1236, 19.0321, 0, 18.9826, 18.9838, 18.9881, 19.028, 18.9838, 19.0317, 19.2384, 18.9826, 18.9826, 18.9826, 18.9826, 18.9826, 18.9826, 18.9826, 18.9826, 18.9826, 18.9826, 19.5439, 18.9826, 18.9859, 18.9826
3.36545, 8.52759, 19.9833, 19.0748, 3.24462, -11.4557, 19.113, 0, 19.0748, 19.076, 19.0803, 19.1202, 19.076, 19.1248, 19.3044, 19.0748, 19.0748, 19.0748, 19.0748, 19.0748, 19.0748, 19.0748, 19.0748, 19.0748, 19.0748, 19.608, 19.0748, 19.0788, 19.0748
3.37333, 4.45296, 20.0182, 19.1635, 2.54027, -15.5653, 19.1927, 0, 19.1635, 19.1648, 19.1691, 19.2089, 19.1648, 19.2149, 19.3724, 19.1635, 19.1635, 19.1635, 19.1635, 19.1635, 19.1635, 19.1635, 19.1635, 19.1635, 19.1635, 19.6707, 19.1635, 19.1684, 19.1635
3.38121, 14.4387, 20.059, 19.2493, 4.05446, -5.62036, 19.2713, 0, 19.2493, 19.2505, 19.2548, 19.2946, 19.2505, 19.3024, 19.4419, 19.2493, 19.2493, 19.2493, 19.2493, 19.2493, 19.2493, 19.2493, 19.2493, 19.2493, 19.2493, 19.7322, 19.2493, 19.255, 19.2493
3.38909, 9.68897, 20.1051, 19.3325, 3.41891, -10.4161, 19.3489, 0, 19.3325, 19.3337, 19.338, 19.3779, 19.3337, 19.388, 19.5129, 19.3325, 19.3325, 19.3325, 19.3325, 19.3325, 19.3325, 19.3325, 19.3325, 19.3325, 19.3325, 19.7927, 19.3325, 19.3392, 19.3325
3.39697, 10.2772, 20.156, 19.4138, 3.50389, -9.87876, 19.4259, 0, 19.4138, 19.415, 19.4193, 19.4592, 19.415, 19.4724, 19.5853, 19.4138, 19.4138, 19.4138, 19.4138, 19.4138, 19.4138, 19.4138, 19.4138, 19.4138, 19.4138, 19.8526, 19.4138, 19.4216, 19.4138
3.40485, 9.55669, 20.2117, 19.494, 3.39951, -10.655, 19.5027, 0, 19.494, 19.4952, 19.4995, 19.5393, 19.4952, 19.5568, 19.6594, 19.494, 19.494, 19.494, 19.494, 19.494, 19.494, 19.494, 19.494, 19.494, 19.494, 19.9124, 19.494, 19.5029, 19.494
3.41273, 8.99012, 20.2725, 19.5738, 3.31514, -11.2824, 19.5801, 0, 19.5738, 19.575, 19.5793, 19.6192, 19.575, 19.6422, 19.7354, 19.5738, 19.5738, 19.5738, 19.5738, 19.5738, 19.5738, 19.5738, 19.5738, 19.5738, 19.5738, 19.9727, 19.5738, 19.5839, 19.5738
3.42061, 6.99058, 20.3387, 19.6541, 2.99843, -13.3481, 19.6586, 0, 19.6541, 19.6553, 19.6596, 19.6995, 19.6553, 19.7298, 19.8138, 19.6541, 19.6541, 19.6541, 19.6541, 19.6541, 19.6541, 19.6541, 19.6541, 19.6541, 19.6541, 20.0342, 19.6541, 19.6654, 19.6541
3.42849, 10.2602, 20.4109, 19.7357, 3.50146, -10.1507, 19.7388, 0, 19.7357, 19.7369, 19.7412, 19.7811, 19.7369, 19.8209, 19.895, 19.7357, 19.7357, 19.7357, 19.7357, 19.7357, 19.7357, 19.7357, 19.7357, 19.7357, 19.7357, 20.0975, 19.7357, 19.7482, 19.7357
3.43637, 10.1178, 20.4901, 19.8194, 3.48106, -10.3723, 19.8216, 0, 19.8194, 19.8206, 19.8249, 19.8648, 19.8206, 19.9169, 19.9795, 19.8194, 19.8194, 19.8194, 19.8194, 19.8194, 19.8194, 19.8194, 19.8194, 19.8194, 19.8194, 20.1633, 19.8194, 19.833, 19.8194
3.44425, 10.1134, 20.5771, 19.9059, 3.48044, -10.4637, 19.9074, 0, 19.9059, 19.9072, 19.9115, 19.9513, 19.9071, 20.0192, 20.068, 19.9059, 19.9059, 19.9059, 19.9059, 19.9059, 19.9059, 19.9059, 19.9059, 19.9059, 19.9059, 20.2323, 19.9059, 19.9206, 19.9059
3.45213, 18.7253, 20.6733, 19.9959, 4.5525, -1.94798, 19.9969, 0, 19.9959, 19.9971, 20.0014, 20.0413, 19.9971, 20.1293, 20.1607, 19.9959, 19.9959, 19.9959, 19.9959, 19.9959, 19.9959, 19.9959, 19.9959, 19.9959, 19.9959, 20.3051, 19.9959, 20.0115, 19.9959
3.46001, 11.1109, 20.7797, 20.0899, 3.6209, -9.66876, 20.0905, 0, 20.0899, 20.0911, 20.0954, 20.1352, 20.0911, 20.2489, 20.258, 20.0899, 20.0899, 20.0899, 20.0899, 20.0899, 20.0899, 20.0899, 20.0899, 20.0899, 20.0899, 20.3821, 20.0899, 20.1063, 20.0899
3.46789, 12.7372, 20.8979, 20.1882, 3.83891, -8.16071, 20.1886, 0, 20.1882, 20.1894, 20.1937, 20.2336, 20.1894, 20.3793, 20.3604, 20.1882, 20.1882, 20.1882, 20.1882, 20.1882, 20.1882, 20.1882, 20.1882, 20.1882, 20.1882, 20.4637, 20.1882, 20.2053, 20.1882
3.47577, 8.22881, 21.0294, 20.2912, 3.19825, -12.8005, 20.2915, 0, 20.2912, 20.2924, 20.2967, 20.3366, 20.2924, 20.5224, 20.4678, 20.2912, 20.2912, 20.2912, 20.2912, 20.2912, 20.2912, 20.2912, 20.2912, 20.2912, 20.2912, 20.5503, 20.2912, 20.3087, 20.2912
3.48365, 11.7473, 21.1757, 20.399, 3.70774, -9.42835, 20.3992, 0, 20.399, 20.4002, 20.4045, 20.4444, 20.4002, 20.6798, 20.5805, 20.399, 20.399, 20.399, 20.399, 20.399, 20.399, 20.399, 20.399, 20.399, 20.399, 20.642, 20.399, 20.4168, 20.399
3.49153, 11.219, 21.3385, 20.5116, 3.6358, -10.1195, 20.5118, 0, 20.5117, 20.5129, 20.5172, 20.557, 20.5129, 20.8532, 20.6985, 20.5116, 20.5116, 20.5116, 20.5116, 20.5116, 20.5116, 20.5116, 20.5116, 20.5116, 20.5116, 20.7388, 20.5116, 20.5295, 20.5116
3.49941, 17.0961, 21.5196, 20.6291, 4.36991, -4.42355, 20.6291, 0, 20.6291, 20.6303, 20.6346, 20.6744, 20.6303, 21.0444, 20.8215, 20.6291, 20.6291, 20.6291, 20.6291, 20.6291, 20.6291, 20.6291, 20.6291, 20.6291, 20.6291, 20.8408, 20.6291, 20.6468, 20.6291
3.50729, 14.5378, 21.7207, 20.7511, 4.06667, -7.18292, 20.7512, 0, 20.7511, 20.7523, 20.7566, 20.7965, 20.7523, 21.255, 20.9495, 20.7511, 20.7511, 20.7511, 20.7511, 20.7511, 20.7511, 20.7511, 20.7511, 20.7511, 20.7511, 20.9477, 20.7511, 20.7684, 20.7511
3.51517, 11.5324, 21.9434, 20.8775, 3.67864, -10.411, 20.8775, 0, 20.8775, 20.8787, 20.883, 20.9229, 20.8787, 21.4866, 21.0821, 20.8775, 20.8775, 20.8775, 20.8775, 20.8775, 20.8775, 20.8775, 20.8775, 20.8775, 20.8775, 21.0595, 20.8775, 20.8942, 20.8775
3.52305, 14.5541, 22.1891, 21.008, 4.06868, -7.63501, 21.008, 0, 21.008, 21.0092, 21.0135, 21.0533, 21.0092, 21.7407, 21.219, 21.008, 21.008, 21.008, 21.008, 21.008, 21.008, 21.008, 21.008, 21.008, 21.008, 21.1759, 21.008, 21.024, 21.008
3.53093, 15.8168, 22.4591, 21.1421, 4.221, -6.64231, 21.1421, 0, 21.1421, 21.1434, 21.1477, 21.1875, 21.1433, 22.0185, 21.3599, 21.1421, 21.1421, 21.1421, 21.1421, 21.1421, 21.1421, 21.1421, 21.1421, 21.1421, 21.1421, 21.2965, 21.1421, 21.1573, 21.1421
3.53881, 17.4627, 22.7543, 21.2797, 4.41165, -5.2916, 21.2797, 0, 21.2797, 21.2809, 21.2852, 21.325, 21.2809, 22.3207, 21.5043, 21.2797, 21.2797, 21.2797, 21.2797, 21.2797, 21.2797, 21.2797, 21.2797, 21.2797, 21.2797, 21.4211, 21.2797, 21.2938, 21.2797
3.54669, 14.487, 23.0749, 21.4202, 4.06042, -8.58791, 21.4202, 0, 21.4202, 21.4214, 21.4257, 21.4656, 21.4214, 22.6476, 21.652, 21.4202, 21.4202, 21.4202, 21.4202, 21.4202, 21.4202, 21.4202, 21.4202, 21.4202, 21.4202, 21.5493, 21.4202, 21.4332, 21.4202
3.55457, 11.378, 23.4206, 21.5634, 3.6576, -12.0426, 21.5634, 0, 21.5634, 21.5646, 21.5689, 21.6088, 21.5646, 22.9988, 21.8026, 21.5634, 21.5634, 21.5634, 21.5634, 21.5634, 21.5634, 21.5634, 21.5634, 21.5634, 21.5634, 21.6808, 21.5634, 21.5753, 21.5634
3.56245, 14.1709, 23.7904, 21.7089, 4.02131, -9.61942, 21.7089, 0, 21.7089, 21.7101, 21.7144, 21.7542, 21.7101, 23.3732, 21.9556, 21.7089, 21.7089, 21.7089, 21.7089, 21.7089, 21.7089, 21.7089, 21.7089, 21.7089, 21.7089, 21.8152, 21.7089, 21.7196, 21.7089
3.57033, 16.7113, 24.1821, 21.8563, 4.32566, -7.47082, 21.8563, 0, 21.8563, 21.8576, 21.8618, 21.9017, 21.8575, 23.7687, 22.1109, 21.8563, 21.8563, 21.8563, 21.8563, 21.8563, 21.8563, 21.8563, 21.8563, 21.8563, 21.8563, 21.9523, 21.8563, 21.8658, 21.8563
3.57821, 21.4234, 24.593, 22.0055, 4.83977, -3.16957, 22.0055, 0, 22.0055, 22.0067, 22.011, 22.0509, 22.0067, 24.1825, 22.268, 22.0055, 22.0055, 22.0055, 22.0055, 22.0055, 22.0055, 22.0055, 22.0055, 22.0055, 22.0055, 22.0918, 22.0055, 22.0139, 22.0055
3.58609, 20.3206, 25.0189, 22.1561, 4.72447, -4.69829, 22.1561, 0, 22.1561, 22.1573, 22.1616, 22.2015, 22.1573, 24.6103, 22.4268, 22.1561, 22.1561, 22.1561, 22.1561, 22.1561, 22.1561, 22.1561, 22.1561, 22.1561, 22.1561, 22.2334, 22.1561, 22.1634, 22.1561
3.59397, 28.6269, 25.4549, 22.308, 5.53416, 3.17197, 22.308, 0, 22.308, 22.3092, 22.3135, 22.3533, 22.3092, 25.0474, 22.587, 22.308, 22.308, 22.308, 22.308, 22.308, 22.308, 22.308, 22.308, 22.308, 22.308, 22.3769, 22.308, 22.3142, 22.308
3.60185, 17.055, 25.8952, 22.4609, 4.3652, -8.84026, 22.4609, 0, 22.4609, 22.4621, 22.4664, 22.5062, 22.4621, 25.4878, 22.7484, 22.4609, 22.4609, 22.4609, 22.4609, 22.4609, 22.4609, 22.4609, 22.4609, 22.4609, 22.4609, 22.5221, 22.4609, 22.4662, 22.4609
3.60973, 17.8124, 26.3331, 22.6147, 4.45111, -8.5207, 22.6147, 0, 22.6147, 22.6159, 22.6202, 22.66, 22.6159, 25.9249, 22.9109, 22.6147, 22.6147, 22.6147, 22.6147, 22.6147, 22.6147, 22.6147, 22.6147, 22.6147, 22.6147, 22.6689, 22.6147, 22.6191, 22.6147
3.61761, 19.2841, 26.7615, 22.7692, 4.61347, -7.47733, 22.7692, 0, 22.7692, 22.7705, 22.7748, 22.8146, 22.7705, 26.3515, 23.0743, 22.7692, 22.7692, 22.7692, 22.7692, 22.7692, 22.7692, 22.7692, 22.7692, 22.7692, 22.7692, 22.8171, 22.7692, 22.7729, 22.7692
3.62549, 23.0408, 27.1728, 22.9245, 5.00407, -4.13207, 22.9245, 0, 22.9245, 22.9257, 22.93, 22.9699, 22.9257, 26.7604, 23.2386, 22.9245, 22.9245, 22.9245, 22.9245, 22.9245, 22.9245, 22.9245, 22.9245, 22.9245, 22.9245, 22.9665, 22.9245, 22.9275, 22.9245
3.63337, 30.8193, 27.5598, 23.0803, 5.72882, 3.25952, 23.0803, 0, 23.0803, 23.0816, 23.0859, 23.1257, 23.0816, 27.144, 23.4036, 23.0803, 23.0803, 23.0803, 23.0803, 23.0803, 23.0803, 23.0803, 23.0803, 23.0803, 23.0803, 23.1171, 23.0803, 23.0828, 23.0803
3.64125, 24.3177, 27.9154, 23.2368, 5.13008, -3.59772, 23.2368, 0, 23.2368, 23.238, 23.2423, 23.2821, 23.238, 27.4954, 23.5694, 23.2368, 23.2368, 23.2368, 23.2368, 23.2368, 23.2368, 23.2368, 23.2368, 23.2368, 23.2368, 23.2688, 23.2368, 23.2387, 23.2368
3.64913, 30.6198, 28.2334, 23.3936, 5.71138, 2.38644, 23.3936, 0, 23.3937, 23.3949, 23.3992, 23.439, 23.3949, 27.8085, 23.7358, 23.3936, 23.3936, 23.3936, 23.3936, 23.3936, 23.3936, 23.3936, 23.3936, 23.3936, 23.3936, 23.4215, 23.3936, 23.3952, 23.3936
3.65701, 22.9686, 28.5085, 23.551, 4.99686, -5.53988, 23.551, 0, 23.551, 23.5522, 23.5565, 23.5964, 23.5522, 28.078, 23.9029, 23.551, 23.551, 23.551, 23.551, 23.551, 23.551, 23.551, 23.551, 23.551, 23.551, 23.5751, 23.551, 23.5522, 23.551
3.66489, 24.0934, 28.7368, 23.7088, 5.10817, -4.64343, 23.7088, 0, 23.7088, 23.7101, 23.7143, 23.7542, 23.71, 28.3001, 24.0705, 23.7088, 23.7088, 23.7088, 23.7088, 23.7088, 23.7088, 23.7088, 23.7088, 23.7088, 23.7088, 23.7296, 23.7088, 23.7098, 23.7088
3.67277, 32.0249, 28.916, 23.8671, 5.83309, 3.10884, 23.8671, 0, 23.8671, 23.8683, 23.8726, 23.9124, 23.8683, 28.4725, 24.2388, 23.8671, 23.8671, 23.8671, 23.8671, 23.8671, 23.8671, 23.8671, 23.8671, 23.8671, 23.8671, 23.8849, 23.8671, 23.8678, 23.8671
3.68065, 25.9608, 29.0455, 24.0257, 5.2878, -3.0847, 24.0257, 0, 24.0257, 24.027, 24.0313, 24.0711, 24.0269, 28.5946, 24.4076, 24.0257, 24.0257, 24.0257, 24.0257, 24.0257, 24.0257, 24.0257, 24.0257, 24.0257, 24.0257, 24.041, 24.0257, 24.0263, 24.0257
3.68853, 31.7396, 29.1264, 24.1848, 5.80858, 2.6132, 24.1848, 0, 24.1848, 24.1861, 24.1903, 24.2302, 24.186, 28.6674, 24.577, 24.1848, 24.1848, 24.1848, 24.1848, 24.1848, 24.1848, 24.1848, 24.1848, 24.1848, 24.1848, 24.1978, 24.1848, 24.1852, 24.1848
3.69641, 28.1836, 29.1612, 24.3443, 5.49396, -0.977552, 24.3443, 0, 24.3443, 24.3456, 24.3498, 24.3897, 24.3455, 28.6939, 24.747, 24.3443, 24.3443, 24.3443, 24.3443, 24.3443, 24.3443, 24.3443, 24.3443, 24.3443, 24.3443, 24.3553, 24.3443, 24.3446, 24.3443
3.70429, 27.8096, 29.1543, 24.5042, 5.45982, -1.34465, 24.5042, 0, 24.5042, 24.5055, 24.5098, 24.5496, 24.5055, 28.6781, 24.9175, 24.5042, 24.5042, 24.5042, 24.5042, 24.5042, 24.5042, 24.5042, 24.5042, 24.5042, 24.5042, 24.5135, 24.5042, 24.5045, 24.5042
3.71217, 25.113, 29.1111, 24.6646, 5.20702, -3.99814, 24.6646, 0, 24.6646, 24.6658, 24.6701, 24.71, 24.6658, 28.6257, 25.0887, 24.6646, 24.6646, 24.6646, 24.6646, 24.6646, 24.6646, 24.6646, 24.6646, 24.6646, 24.6646, 24.6724, 24.6646, 24.6647, 24.6646
3.72005, 23.7327, 29.0382, 24.8253, 5.07274, -5.30547, 24.8253, 0, 24.8254, 24.8266, 24.8309, 24.8707, 24.8266, 28.5431, 25.2604, 24.8253, 24.8253, 24.8253, 24.8253, 24.8253, 24.8253, 24.8253, 24.8253, 24.8253, 24.8253, 24.8319, 24.8253, 24.8255, 24.8253
3.72793, 30.1466, 28.9426, 24.9865, 5.6698, 1.20401, 24.9865, 0, 24.9866, 24.9878, 24.9921, 25.0319, 24.9878, 28.4376, 25.4327, 24.9865, 24.9865, 24.9865, 24.9865, 24.9865, 24.9865, 24.9865, 24.9865, 24.9865, 24.9865, 24.992, 24.9865, 24.9866, 24.9865
3.73581, 29.8415, 28.8318, 25.1482, 5.64282, 1.00965, 25.1482, 0, 25.1482, 25.1494, 25.1537, 25.1936, 25.1494, 28.3164, 25.6056, 25.1482, 25.1482, 25.1482, 25.1482, 25.1482, 25.1482, 25.1482, 25.1482, 25.1482, 25.1482, 25.1527, 25.1482, 25.1482, 25.1482
3.74369, 27.7398, 28.7131, 25.3103, 5.45342, -0.97331, 25.3103, 0, 25.3103, 25.3115, 25.3158, 25.3556, 25.3115, 28.1871, 25.7791, 25.3103, 25.3103, 25.3103, 25.3103, 25.3103, 25.3103, 25.3103, 25.3103, 25.3103, 25.3103, 25.314, 25.3103, 25.3103, 25.3103
3.75157, 16.0216, 28.5935, 25.4728, 4.24518, -12.572, 25.4728, 0, 25.4728, 25.474, 25.4783, 25.5181, 25.474, 28.0566, 25.9532, 25.4728, 25.4728, 25.4728, 25.4728, 25.4728, 25.4728, 25.4728, 25.4728, 25.4728, 25.4728, 25.4759, 25.4728, 25.4728, 25.4728
3.75945, 15.8824, 28.4795, 25.6357, 4.22876, -12.5971, 25.6357, 0, 25.6357, 25.6369, 25.6412, 25.6811, 25.6369, 27.9314, 26.1278, 25.6357, 25.6357, 25.6357, 25.6357, 25.6357, 25.6357, 25.6357, 25.6357, 25.6357, 25.6357, 25.6383, 25.6357, 25.6357, 25.6357
3.76733, 12.0527, 28.3765, 25.7991, 3.7487, -16.3237, 25.7991, 0, 25.7991, 25.8004, 25.8047, 25.8445, 25.8003, 27.817, 26.3031, 25.7991, 25.7991, 25.7991, 25.7991, 25.7991, 25.7991, 25.7991, 25.7991, 25.7991, 25.7991, 25.8012, 25.7991, 25.7991, 25.7991
3.77521, 17.072, 28.2891, 25.963, 4.36715, -11.217, 25.963, 0, 25.963, 25.9642, 25.9685, 26.0084, 25.9642, 27.718, 26.479, 25.963, 25.963, 25.963, 25.963, 25.963, 25.963, 25.963, 25.963, 25.963, 25.963, 25.9647, 25.963, 25.963, 25.963
3.78309, 17.9256, 28.2207, 26.1273, 4.46381, -10.2951, 26.1273, 0, 26.1273, 26.1285, 26.1328, 26.1727, 26.1285, 27.6378, 26.6555, 26.1273, 26.1273, 26.1273, 26.1273, 26.1273, 26.1273, 26.1273, 26.1273, 26.1273, 26.1273, 26.1287, 26.1273, 26.1273, 26.1273
3.79097, 16.9589, 28.174, 26.2921, 4.35418, -11.2151, 26.2921, 0, 26.2921, 26.2934, 26.2976, 26.3375, 26.2933, 27.579, 26.8326, 26.2921, 26.2921, 26.2921, 26.2921, 26.2921, 26.2921, 26.2921, 26.2921, 26.2921, 26.2921, 26.2932, 26.2921, 26.2921, 26.2921
3.79885, 15.9424, 28.1502, 26.4574, 4.23585, -12.2077, 26.4574, 0, 26.4574, 26.4586, 26.4629, 26.5027, 26.4586, 27.543, 27.0103, 26.4574, 26.4574, 26.4574, 26.4574, 26.4574, 26.4574, 26.4574, 26.4574, 26.4574, 26.4574, 26.4583, 26.4574, 26.4574, 26.4574
3.80673, 6.97113, 28.1499, 26.6231, 2.99518, -21.1788, 26.6231, 0, 26.6231, 26.6243, 26.6286, 26.6685, 26.6243, 27.5303, 27.1886, 26.6231, 26.6231, 26.6231, 26.6231, 26.6231, 26.6231, 26.6231, 26.6231, 26.6231, 26.6231, 26.6238, 26.6231, 26.6231, 26.6231
3.81461, 8.99275, 28.1728, 26.7893, 3.31553, -19.1801, 26.7893, 0, 26.7893, 26.7906, 26.7948, 26.8347, 26.7906, 27.5407, 27.3675, 26.7893, 26.7893, 26.7893, 26.7893, 26.7893, 26.7893, 26.7893, 26.7893, 26.7893, 26.7893, 26.7899, 26.7893, 26.7893, 26.7893
