   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_109.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.386373, 0, 1.38896e-11, 5.35899e-41, 1.41421, -1.38896e-11, 0, 5.35899e-41, 5.35899e-41, 5.35899e-41, 5.35899e-41, 5.35899e-41, 5.35899e-41, 5.35899e-41, 5.35899e-41, 5.35899e-41, 5.35899e-41, 5.35899e-41, 5.35899e-41, 9.78281e-14, 5.35899e-41, 5.35899e-41, 2.60371e-16, 8.91836e-16, 5.35899e-41, 1.37906e-11, 5.35899e-41, 5.35899e-41, 5.35899e-41
0.394212, 0, 2.49482e-11, 6.35713e-40, 1.41421, -2.49482e-11, 0, 6.35713e-40, 6.35713e-40, 6.35713e-40, 6.35713e-40, 6.35713e-40, 6.35713e-40, 6.35713e-40, 6.35713e-40, 6.35713e-40, 6.35713e-40, 6.35713e-40, 6.35713e-40, 1.75743e-13, 6.35713e-40, 6.35713e-40, 4.83724e-16, 1.64741e-15, 6.35713e-40, 2.47703e-11, 6.35713e-40, 6.35713e-40, 6.35713e-40
0.402052, 0, 4.43094e-11, 6.807e-39, 1.41421, -4.43094e-11, 0, 6.807e-39, 6.807e-39, 6.807e-39, 6.807e-39, 6.807e-39, 6.807e-39, 6.807e-39, 6.807e-39, 6.807e-39, 6.807e-39, 6.807e-39, 6.807e-39, 3.12194e-13, 6.807e-39, 6.807e-39, 8.92204e-16, 3.01521e-15, 6.807e-39, 4.39933e-11, 6.807e-39, 6.807e-39, 6.807e-39
0.409891, 0, 7.78197e-11, 6.61502e-38, 1.41421, -7.78197e-11, 0, 6.61502e-38, 6.61502e-38, 6.61502e-38, 6.61502e-38, 6.61502e-38, 6.61502e-38, 6.61502e-38, 6.61502e-38, 6.61502e-38, 6.61502e-38, 6.61502e-38, 6.61502e-38, 5.48461e-13, 6.61502e-38, 6.61502e-38, 1.63505e-15, 5.47071e-15, 6.61502e-38, 7.72641e-11, 6.61502e-38, 6.61502e-38, 6.61502e-38
0.41773, 0, 1.3516e-10, 5.86551e-37, 1.41421, -1.3516e-10, 0, 5.86551e-37, 5.86551e-37, 5.86551e-37, 5.86551e-37, 5.86551e-37, 5.86551e-37, 5.86551e-37, 5.86551e-37, 5.86551e-37, 5.86551e-37, 5.86551e-37, 5.86551e-37, 9.52969e-13, 5.86551e-37, 5.86551e-37, 2.97964e-15, 9.84517e-15, 5.86551e-37, 1.34195e-10, 5.86551e-37, 5.86551e-37, 5.86551e-37
0.42557, 0, 2.32169e-10, 4.76984e-36, 1.41421, -2.32169e-10, 0, 4.76984e-36, 4.76984e-36, 4.76984e-36, 4.76984e-36, 4.76984e-36, 4.76984e-36, 4.76984e-36, 4.76984e-36, 4.76984e-36, 4.76984e-36, 4.76984e-36, 4.76984e-36, 1.63782e-12, 4.76984e-36, 4.76984e-36, 5.40448e-15, 1.7585e-14, 4.76984e-36, 2.30508e-10, 4.76984e-36, 4.76984e-36, 4.76984e-36
0.433409, 0, 3.94442e-10, 3.57441e-35, 1.41421, -3.94442e-10, 0, 3.57441e-35, 3.57441e-35, 3.57441e-35, 3.57441e-35, 3.57441e-35, 3.57441e-35, 3.57441e-35, 3.57441e-35, 3.57441e-35, 3.57441e-35, 3.57441e-35, 3.57441e-35, 2.78451e-12, 3.57441e-35, 3.57441e-35, 9.76568e-15, 3.11989e-14, 3.57441e-35, 3.91616e-10, 3.57441e-35, 3.57441e-35, 3.57441e-35
0.441248, 0, 6.62852e-10, 2.47947e-34, 1.41421, -6.62852e-10, 0, 2.47947e-34, 2.47947e-34, 2.47947e-34, 2.47947e-34, 2.47947e-34, 2.47947e-34, 2.47947e-34, 2.47947e-34, 2.47947e-34, 2.47947e-34, 2.47947e-34, 2.47947e-34, 4.6836e-12, 2.47947e-34, 2.47947e-34, 1.75954e-14, 5.50303e-14, 2.47947e-34, 6.58096e-10, 2.47947e-34, 2.47947e-34, 2.47947e-34
0.449087, 0, 1.10189e-09, 1.70753e-33, 1.41421, -1.10189e-09, 0, 1.70753e-33, 1.70753e-33, 1.70753e-33, 1.70753e-33, 1.70753e-33, 1.70753e-33, 1.70753e-33, 1.70753e-33, 1.70753e-33, 1.70753e-33, 1.70753e-33, 1.70753e-33, 7.79491e-12, 1.70753e-33, 1.70753e-33, 3.16374e-14, 9.65977e-14, 1.70753e-33, 1.09397e-09, 1.70753e-33, 1.70753e-33, 1.70753e-33
0.456927, 0, 1.81209e-09, 1.12019e-32, 1.41421, -1.81209e-09, 0, 1.12019e-32, 1.12019e-32, 1.12019e-32, 1.12019e-32, 1.12019e-32, 1.12019e-32, 1.12019e-32, 1.12019e-32, 1.12019e-32, 1.12019e-32, 1.12019e-32, 1.12019e-32, 1.28381e-11, 1.12019e-32, 1.12019e-32, 5.68079e-14, 1.68933e-13, 1.12019e-32, 1.79903e-09, 1.12019e-32, 1.12019e-32, 1.12019e-32
0.464766, 0, 2.94835e-09, 6.90431e-32, 1.41421, -2.94835e-09, 0, 6.90431e-32, 6.90431e-32, 6.90431e-32, 6.90431e-32, 6.90431e-32, 6.90431e-32, 6.90431e-32, 6.90431e-32, 6.90431e-32, 6.90431e-32, 6.90431e-32, 6.90431e-32, 2.09272e-11, 6.90431e-32, 6.90431e-32, 1.01915e-13, 2.94683e-13, 6.90431e-32, 2.92702e-09, 6.90431e-32, 6.90431e-32, 6.90431e-32
0.472605, 0, 4.74645e-09, 3.98842e-31, 1.41421, -4.74645e-09, 0, 3.98842e-31, 3.98842e-31, 3.98842e-31, 3.98842e-31, 3.98842e-31, 3.98842e-31, 3.98842e-31, 3.98842e-31, 3.98842e-31, 3.98842e-31, 3.98842e-31, 3.98842e-31, 3.37688e-11, 3.98842e-31, 3.98842e-31, 1.82729e-13, 5.13339e-13, 3.98842e-31, 4.71199e-09, 3.98842e-31, 3.98842e-31, 3.98842e-31
0.480445, 0, 7.56121e-09, 2.16227e-30, 1.41421, -7.56121e-09, 0, 2.16227e-30, 2.16227e-30, 2.16227e-30, 2.16227e-30, 2.16227e-30, 2.16227e-30, 2.16227e-30, 2.16227e-30, 2.16227e-30, 2.16227e-30, 2.16227e-30, 2.16227e-30, 5.39493e-11, 2.16227e-30, 2.16227e-30, 3.27425e-13, 8.94023e-13, 2.16227e-30, 7.50604e-09, 2.16227e-30, 2.16227e-30, 2.16227e-30
0.488284, 0, 1.19203e-08, 1.10308e-29, 1.41421, -1.19203e-08, 0, 1.10308e-29, 1.10308e-29, 1.10308e-29, 1.10308e-29, 1.10308e-29, 1.10308e-29, 1.10308e-29, 1.10308e-29, 1.10308e-29, 1.10308e-29, 1.10308e-29, 1.10308e-29, 8.5351e-11, 1.10308e-29, 1.10308e-29, 5.86184e-13, 1.55817e-12, 1.10308e-29, 1.18328e-08, 1.10308e-29, 1.10308e-29, 1.10308e-29
0.496123, 0, 1.85996e-08, 5.31151e-29, 1.41421, -1.85996e-08, 0, 5.31151e-29, 5.31151e-29, 5.31151e-29, 5.31151e-29, 5.31151e-29, 5.31151e-29, 5.31151e-29, 5.31151e-29, 5.31151e-29, 5.31151e-29, 5.31151e-29, 5.31151e-29, 1.33743e-10, 5.31151e-29, 5.31151e-29, 1.04798e-12, 2.71972e-12, 5.31151e-29, 1.84621e-08, 5.31151e-29, 5.31151e-29, 5.31151e-29
0.503962, 0, 2.87264e-08, 2.42129e-28, 1.41421, -2.87264e-08, 0, 2.42129e-28, 2.42129e-28, 2.42129e-28, 2.42129e-28, 2.42129e-28, 2.42129e-28, 2.42129e-28, 2.42129e-28, 2.42129e-28, 2.42129e-28, 2.42129e-28, 2.42129e-28, 2.07619e-10, 2.42129e-28, 2.42129e-28, 1.86961e-12, 4.75606e-12, 2.42129e-28, 2.85121e-08, 2.42129e-28, 2.42129e-28, 2.42129e-28
0.511802, 0, 4.39214e-08, 1.04811e-27, 1.41421, -4.39214e-08, 0, 1.04811e-27, 1.04811e-27, 1.04811e-27, 1.04811e-27, 1.04811e-27, 1.04811e-27, 1.04811e-27, 1.04811e-27, 1.04811e-27, 1.04811e-27, 1.04811e-27, 1.04811e-27, 3.19372e-10, 1.04811e-27, 1.04811e-27, 3.32554e-12, 8.33297e-12, 1.04811e-27, 4.35904e-08, 1.04811e-27, 1.04811e-27, 1.04811e-27
0.519641, 0, 6.64869e-08, 4.3202e-27, 1.41421, -6.64869e-08, 0, 4.3202e-27, 4.3202e-27, 4.3202e-27, 4.3202e-27, 4.3202e-27, 4.3202e-27, 4.3202e-27, 4.3202e-27, 4.3202e-27, 4.3202e-27, 4.3202e-27, 4.3202e-27, 4.86923e-10, 4.3202e-27, 4.3202e-27, 5.89218e-12, 1.4622e-11, 4.3202e-27, 6.59795e-08, 4.3202e-27, 4.3202e-27, 4.3202e-27
0.52748, 0, 9.96593e-08, 1.70026e-26, 1.41421, -9.96593e-08, 0, 1.70026e-26, 1.70026e-26, 1.70026e-26, 1.70026e-26, 1.70026e-26, 1.70026e-26, 1.70026e-26, 1.70026e-26, 2.21641e-13, 1.70026e-26, 1.70026e-26, 1.70026e-26, 7.35975e-10, 1.70026e-26, 1.70026e-26, 1.03891e-11, 2.56768e-11, 1.70026e-26, 9.88871e-08, 1.70026e-26, 1.70026e-26, 1.70026e-26
0.53532, 0, 1.47937e-07, 6.40512e-26, 1.41421, -1.47937e-07, 0, 6.40512e-26, 6.40512e-26, 6.40512e-26, 6.40512e-26, 6.40512e-26, 6.40512e-26, 6.40512e-26, 6.40512e-26, 8.54653e-13, 6.40512e-26, 6.40512e-26, 6.40512e-26, 1.10308e-09, 6.40512e-26, 6.40512e-26, 1.82125e-11, 4.50737e-11, 6.40512e-26, 1.4677e-07, 6.40512e-26, 6.40512e-26, 6.40512e-26
0.543159, 0, 2.17506e-07, 2.32002e-25, 1.41421, -2.17506e-07, 0, 2.32002e-25, 2.32002e-25, 2.32002e-25, 2.32002e-25, 2.32002e-25, 2.32002e-25, 2.32002e-25, 2.32002e-25, 2.58843e-12, 2.32002e-25, 2.32002e-25, 2.32002e-25, 1.63979e-09, 2.32002e-25, 2.32002e-25, 3.17157e-11, 7.89919e-11, 2.32002e-25, 2.15753e-07, 2.32002e-25, 2.32002e-25, 2.32002e-25
0.550998, 0, 3.19056e-07, 8.14033e-25, 1.41421, -3.19056e-07, 0, 2.04598e-14, 5.90362e-14, 2.56611e-14, 5.39324e-13, 3.31341e-13, 6.08774e-13, 9.07891e-13, 3.46747e-13, 1.7641e-11, 1.48381e-11, 5.93502e-12, 2.17147e-09, 2.41831e-09, 2.36136e-12, 6.4199e-14, 5.48241e-11, 1.38003e-10, 2.15349e-15, 3.14209e-07, 8.14033e-25, 8.14033e-25, 2.06523e-11
0.558838, 0, 4.66463e-07, 6.53825e-10, 1.41421, -4.66463e-07, 6.53825e-10, 6.53904e-10, 6.54052e-10, 6.53924e-10, 6.55893e-10, 6.55096e-10, 6.56159e-10, 6.57306e-10, 6.55155e-10, 7.12818e-10, 7.10705e-10, 6.76577e-10, 8.97782e-09, 4.19263e-09, 6.62877e-10, 6.54072e-10, 7.47852e-10, 8.93819e-10, 6.53834e-10, 4.54028e-07, 6.53825e-10, 6.53825e-10, 7.32993e-10
0.566677, 0, 6.82297e-07, 2.50163e-09, 1.41421, -6.82297e-07, 2.50163e-09, 2.50187e-09, 2.50231e-09, 2.50193e-09, 2.50786e-09, 2.50546e-09, 2.50866e-09, 2.51211e-09, 2.50563e-09, 2.6702e-09, 2.67298e-09, 2.57017e-09, 2.7578e-08, 7.64081e-09, 2.5289e-09, 2.50237e-09, 2.66152e-09, 2.91647e-09, 2.50166e-09, 6.50799e-07, 2.50163e-09, 2.50163e-09, 2.74013e-09
0.574516, 0, 1.00598e-06, 7.52451e-09, 1.41421, -1.00598e-06, 7.52451e-09, 7.52516e-09, 7.52638e-09, 7.52532e-09, 7.54166e-09, 7.53505e-09, 7.54387e-09, 7.55339e-09, 7.53554e-09, 7.97388e-09, 7.99657e-09, 7.71332e-09, 7.66074e-08, 1.49323e-08, 7.59963e-09, 7.52655e-09, 7.79399e-09, 8.23627e-09, 7.52457e-09, 9.26572e-07, 7.52451e-09, 7.52451e-09, 8.18154e-09
0.582355, 0, 1.51087e-06, 2.0697e-08, 1.41421, -1.51087e-06, 2.0697e-08, 2.06987e-08, 2.0702e-08, 2.06992e-08, 2.07419e-08, 2.07246e-08, 2.07477e-08, 2.07726e-08, 2.07259e-08, 2.18428e-08, 2.19322e-08, 2.11911e-08, 2.0146e-07, 3.12968e-08, 2.08936e-08, 2.07024e-08, 2.11471e-08, 2.1908e-08, 2.06972e-08, 1.31281e-06, 2.0697e-08, 2.0697e-08, 2.24162e-08
0.590195, 0, 2.34202e-06, 5.40805e-08, 1.41421, -2.34202e-06, 5.40805e-08, 5.40848e-08, 5.40929e-08, 5.40859e-08, 5.41935e-08, 5.41499e-08, 5.4208e-08, 5.42707e-08, 5.41532e-08, 5.6899e-08, 5.7188e-08, 5.53235e-08, 5.08836e-07, 6.91382e-08, 5.45751e-08, 5.4094e-08, 5.48251e-08, 5.61231e-08, 5.4081e-08, 1.85682e-06, 5.40805e-08, 5.40805e-08, 5.84056e-08
0.598034, 0, 3.79543e-06, 1.3587e-07, 1.41421, -3.79543e-06, 1.3587e-07, 1.35881e-07, 1.359e-07, 1.35883e-07, 1.36145e-07, 1.36039e-07, 1.3618e-07, 1.36332e-07, 1.36047e-07, 1.42803e-07, 1.43419e-07, 1.3889e-07, 1.24064e-06, 1.57108e-07, 1.37072e-07, 1.35903e-07, 1.3709e-07, 1.3928e-07, 1.35871e-07, 2.6341e-06, 1.3587e-07, 1.3587e-07, 1.46377e-07
0.605873, 0, 6.47949e-06, 3.29651e-07, 1.41421, -6.47949e-06, 3.29651e-07, 3.29675e-07, 3.29721e-07, 3.29681e-07, 3.30295e-07, 3.30047e-07, 3.30378e-07, 3.30736e-07, 3.30065e-07, 3.46655e-07, 3.47391e-07, 3.36747e-07, 2.92592e-06, 3.59394e-07, 3.32474e-07, 3.29727e-07, 3.31631e-07, 3.35281e-07, 3.29653e-07, 3.77303e-06, 3.29651e-07, 3.29651e-07, 3.54343e-07
