   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_55.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
2.64163, 37.5911, 40.55, 2.48529, 6.29214, -2.95888, 2.48921, 0, 2.4853, 2.48532, 2.48553, 2.48541, 2.48659, 2.48553, 11.4074, 2.48997, 2.48529, 2.48529, 2.48529, 2.48529, 2.48529, 2.48529, 2.48529, 2.48529, 31.4958, 2.48529, 2.48529, 2.60686
2.64951, 43.6684, 44.418, 2.51742, 6.75784, -0.749615, 2.52144, 0, 2.51743, 2.51745, 2.51766, 2.51754, 2.51907, 2.51766, 10.8574, 2.52032, 2.51742, 2.51742, 2.51742, 2.51742, 2.51742, 2.51742, 2.51742, 2.51742, 35.9161, 2.51742, 2.51742, 2.67018
2.6574, 47.193, 48.0025, 2.5496, 7.01377, -0.809578, 2.55373, 0, 2.54961, 2.54963, 2.54984, 2.54972, 2.5517, 2.54984, 10.1783, 2.55137, 2.5496, 2.5496, 2.5496, 2.5496, 2.5496, 2.5496, 2.5496, 2.5496, 40.1635, 2.5496, 2.5496, 2.75135
2.66528, 47.3156, 51.1349, 2.58183, 7.02251, -3.81933, 2.58606, 0, 2.58183, 2.58185, 2.58206, 2.58194, 2.58446, 2.58207, 9.41184, 2.58288, 2.58183, 2.58183, 2.58183, 2.58183, 2.58183, 2.58183, 2.58183, 2.58183, 44.019, 2.58183, 2.58183, 2.8592
2.67317, 55.1056, 53.6554, 2.61409, 7.55682, 1.45015, 2.61843, 0, 2.6141, 2.61412, 2.61433, 2.61421, 2.61738, 2.61433, 8.60125, 2.6147, 2.61409, 2.61409, 2.61409, 2.61409, 2.61409, 2.61409, 2.61409, 2.61409, 47.2676, 2.61409, 2.61409, 3.00589
2.68105, 60.0462, 55.4295, 2.64639, 7.87694, 4.61666, 2.65084, 0, 2.64639, 2.64641, 2.64662, 2.6465, 2.65043, 2.64663, 7.78769, 2.64674, 2.64639, 2.64639, 2.64639, 2.64639, 2.64639, 2.64639, 2.64639, 2.64639, 49.7176, 2.64639, 2.64639, 3.20748
2.68894, 48.2219, 56.3651, 2.67871, 7.08674, -8.14322, 2.68327, 0, 2.67871, 2.67873, 2.67894, 2.67882, 2.68362, 2.67895, 7.00713, 2.6789, 2.67871, 2.67871, 2.67871, 2.67871, 2.67871, 2.67871, 2.67871, 2.67871, 51.2206, 2.67871, 2.67871, 3.48446
2.69682, 55.9493, 56.4252, 2.71105, 7.61245, -0.475876, 2.71573, 0, 2.71105, 2.71107, 2.71128, 2.71116, 2.71692, 2.71129, 6.28859, 2.71116, 2.71105, 2.71105, 2.71105, 2.71105, 2.71105, 2.71105, 2.71105, 2.71105, 51.6857, 2.71105, 2.71105, 3.86178
2.70471, 58.1832, 55.6363, 2.7434, 7.75778, 2.54689, 2.74821, 0, 2.74341, 2.74343, 2.74364, 2.74352, 2.75031, 2.74365, 5.65288, 2.74346, 2.7434, 2.7434, 2.7434, 2.7434, 2.7434, 2.7434, 2.7434, 2.7434, 51.0893, 2.7434, 2.7434, 4.36853
2.71259, 63.8593, 54.0892, 2.77576, 8.11537, 9.77005, 2.78071, 0, 2.77576, 2.77578, 2.77599, 2.77587, 2.78374, 2.776, 5.11264, 2.77579, 2.77576, 2.77576, 2.77576, 2.77576, 2.77576, 2.77576, 2.77576, 2.77576, 49.4779, 2.77576, 2.77576, 5.03663
2.72048, 45.4584, 51.9321, 2.80811, 6.88901, -6.47364, 2.81323, 0, 2.80812, 2.80813, 2.80835, 2.80822, 2.81717, 2.80836, 4.67286, 2.80813, 2.80811, 2.80811, 2.80811, 2.80811, 2.80811, 2.80811, 2.80811, 2.80811, 46.9616, 2.80811, 2.80811, 5.89898
2.72836, 37.9539, 49.357, 2.84045, 6.32091, -11.4031, 2.84579, 0, 2.84046, 2.84047, 2.84068, 2.84056, 2.85055, 2.8407, 4.33223, 2.84046, 2.84045, 2.84045, 2.84045, 2.84045, 2.84045, 2.84045, 2.84045, 2.84045, 43.7034, 2.84045, 2.84045, 6.98621
2.73625, 45.0026, 46.5809, 2.87276, 6.85584, -1.57835, 2.87842, 0, 2.87277, 2.87279, 2.873, 2.87288, 2.8838, 2.87301, 4.08446, 2.87277, 2.87276, 2.87276, 2.87276, 2.87276, 2.87276, 2.87276, 2.87276, 2.87277, 39.9019, 2.87276, 2.87276, 8.32281
2.74413, 46.0296, 43.823, 2.90505, 6.93034, 2.20659, 2.91116, 0, 2.90505, 2.90507, 2.90528, 2.90516, 2.91687, 2.9053, 3.91975, 2.90505, 2.90505, 2.90505, 2.90505, 2.90505, 2.90505, 2.90505, 2.90505, 2.90505, 35.772, 2.90505, 2.90505, 9.92276
2.75201, 55.2427, 41.2829, 2.93729, 7.56589, 13.9598, 2.94413, 0, 2.93729, 2.93731, 2.93752, 2.9374, 2.94972, 2.93754, 3.82613, 2.93729, 2.93729, 2.93729, 2.93729, 2.93729, 2.93729, 2.93729, 2.93729, 2.93729, 31.5267, 2.93729, 2.93729, 11.7847
2.7599, 54.9112, 39.1207, 2.96948, 7.54395, 15.7904, 2.97748, 0, 2.96948, 2.9695, 2.96971, 2.96959, 2.98229, 2.96974, 3.79059, 2.96948, 2.96948, 2.96948, 2.96948, 2.96948, 2.96948, 2.96948, 2.96948, 2.96948, 27.3595, 2.96948, 2.96948, 13.8881
2.76778, 47.6236, 37.4433, 3.00161, 7.0444, 10.1803, 3.01146, 0, 3.00161, 3.00163, 3.00184, 3.00172, 3.01455, 3.00187, 3.79991, 3.00161, 3.00161, 3.00161, 3.00161, 3.00161, 3.00161, 3.00161, 3.00161, 3.00161, 23.4336, 3.00161, 3.00161, 16.1896
2.77567, 42.2647, 36.2959, 3.03367, 6.65318, 5.96889, 3.04646, 0, 3.03368, 3.0337, 3.03391, 3.03379, 3.04649, 3.03394, 3.8413, 3.03367, 3.03367, 3.03367, 3.03367, 3.03367, 3.03367, 3.03367, 3.03367, 3.03368, 19.8728, 3.03367, 3.03367, 18.6228
2.78355, 45.6002, 35.662, 3.06567, 6.89929, 9.9382, 3.08303, 0, 3.06568, 3.06569, 3.0659, 3.06578, 3.07812, 3.06595, 3.90288, 3.06567, 3.06567, 3.06567, 3.06567, 3.06567, 3.06567, 3.06567, 3.06567, 3.06567, 16.7603, 3.06567, 3.06567, 21.0997
2.79144, 45.9587, 35.4706, 3.09759, 6.92522, 10.4881, 3.12195, 0, 3.09759, 3.09761, 3.09782, 3.0977, 3.10943, 3.09787, 3.97398, 3.09759, 3.09759, 3.09759, 3.09759, 3.09759, 3.09759, 3.09759, 3.09759, 3.09759, 14.1405, 3.09759, 3.09759, 23.5144
2.79932, 34.9449, 35.6079, 3.12942, 6.07823, -0.663048, 3.16428, 0, 3.12943, 3.12945, 3.12966, 3.12954, 3.14048, 3.12972, 4.04543, 3.12942, 3.12942, 3.12942, 3.12942, 3.12942, 3.12942, 3.12942, 3.12942, 3.12942, 12.0236, 3.12942, 3.12942, 25.7512
2.80721, 40.9639, 35.9348, 3.16116, 6.55468, 5.0291, 3.21139, 0, 3.16116, 3.16118, 3.16139, 3.16127, 3.17127, 3.16146, 4.10972, 3.16116, 3.16116, 3.16116, 3.16116, 3.16116, 3.16116, 3.16116, 3.16116, 3.16116, 10.3938, 3.16116, 3.16116, 27.6925
2.81509, 39.2789, 36.304, 3.19277, 6.42486, 2.97491, 3.26499, 0, 3.19278, 3.19279, 3.19301, 3.19288, 3.20184, 3.19309, 4.16118, 3.19277, 3.19277, 3.19277, 3.19277, 3.19277, 3.19277, 3.19277, 3.19277, 3.19277, 9.2158, 3.19277, 3.19277, 29.2305
2.82298, 40.3376, 36.578, 3.22423, 6.50673, 3.7596, 3.32713, 0, 3.22423, 3.22425, 3.22446, 3.22434, 3.23221, 3.22456, 4.19603, 3.22423, 3.22423, 3.22423, 3.22423, 3.22423, 3.22423, 3.22423, 3.22423, 3.22423, 8.44291, 3.22423, 3.22423, 30.2759
2.83086, 39.8489, 36.6435, 3.25547, 6.46907, 3.20536, 3.4001, 0, 3.25547, 3.25549, 3.2557, 3.25558, 3.26236, 3.25581, 4.21232, 3.25547, 3.25547, 3.25547, 3.25547, 3.25547, 3.25547, 3.25547, 3.25547, 3.25547, 8.02232, 3.25547, 3.25547, 30.7676
2.83875, 31.4878, 36.4217, 3.2864, 5.78686, -4.93399, 3.48636, 0, 3.28641, 3.28643, 3.28664, 3.28652, 3.29224, 3.28676, 4.20989, 3.2864, 3.2864, 3.2864, 3.2864, 3.2864, 3.2864, 3.2864, 3.2864, 3.28641, 7.89973, 3.2864, 3.2864, 30.6784
2.84663, 21.9234, 35.873, 3.3169, 4.89116, -13.9496, 3.5883, 0, 3.3169, 3.31692, 3.31713, 3.31701, 3.32175, 3.31727, 4.19003, 3.3169, 3.3169, 3.3169, 3.3169, 3.3169, 3.3169, 3.3169, 3.3169, 3.3169, 8.02203, 3.3169, 3.3169, 30.0178
2.85452, 32.9083, 34.9969, 3.34676, 5.90832, -2.08858, 3.70797, 0, 3.34677, 3.34679, 3.347, 3.34688, 3.35072, 3.34715, 4.15525, 3.34676, 3.34676, 3.34676, 3.34676, 3.34676, 3.34676, 3.34676, 3.34676, 3.34676, 8.33881, 3.34676, 3.34676, 28.8304
2.8624, 33.6508, 33.8267, 3.37573, 5.97083, -0.175945, 3.84675, 0, 3.37574, 3.37575, 3.37596, 3.37584, 3.3789, 3.37614, 4.1088, 3.37573, 3.37573, 3.37573, 3.37573, 3.37573, 3.37573, 3.37573, 3.37573, 3.37573, 8.8028, 3.37573, 3.37573, 27.1916
2.87029, 27.0382, 32.4216, 3.40345, 5.38871, -5.38335, 4.00496, 0, 3.40345, 3.40347, 3.40368, 3.40356, 3.40595, 3.40388, 4.05429, 3.40345, 3.40345, 3.40345, 3.40345, 3.40345, 3.40345, 3.40345, 3.40345, 3.40345, 9.37011, 3.40345, 3.40345, 25.1993
2.87817, 29.5829, 30.8558, 3.42948, 5.61987, -1.27291, 4.18153, 0, 3.42948, 3.4295, 3.42971, 3.42959, 3.43142, 3.42992, 3.99528, 3.42948, 3.42948, 3.42948, 3.42948, 3.42948, 3.42948, 3.42948, 3.42948, 3.42948, 10, 3.42948, 3.42948, 22.9646
2.88606, 29.3596, 29.2083, 3.45326, 5.59996, 0.151339, 4.37367, 0, 3.45327, 3.45329, 3.4535, 3.45338, 3.45475, 3.45373, 3.93491, 3.45326, 3.45326, 3.45326, 3.45326, 3.45326, 3.45326, 3.45326, 3.45326, 3.45326, 10.6552, 3.45326, 3.45327, 20.6019
2.89394, 22.1631, 27.5533, 3.47415, 4.9156, -5.39014, 4.57668, 0, 3.47416, 3.47418, 3.47439, 3.47427, 3.47527, 3.47464, 3.87566, 3.47415, 3.47415, 3.47415, 3.47415, 3.47415, 3.47415, 3.47415, 3.47415, 3.47415, 11.302, 3.47415, 3.47415, 18.2194
2.90183, 23.7784, 25.953, 3.4914, 5.07724, -2.17459, 4.78399, 0, 3.4914, 3.49142, 3.49163, 3.49151, 3.49224, 3.49191, 3.81918, 3.4914, 3.4914, 3.4914, 3.4914, 3.4914, 3.4914, 3.4914, 3.4914, 3.4914, 11.9111, 3.4914, 3.4914, 15.9112
2.90971, 26.0821, 24.453, 3.50419, 5.29925, 1.62906, 4.98739, 0, 3.5042, 3.50422, 3.50443, 3.50431, 3.50482, 3.50473, 3.76627, 3.50419, 3.50419, 3.50419, 3.50419, 3.50419, 3.50419, 3.50419, 3.50419, 3.5042, 12.4579, 3.50419, 3.5042, 13.7525
2.9176, 27.4484, 23.0809, 3.5117, 5.42664, 4.3675, 5.17745, 0, 3.5117, 3.51172, 3.51193, 3.51181, 3.51217, 3.51226, 3.71694, 3.5117, 3.5117, 3.5117, 3.5117, 3.5117, 3.5117, 3.5117, 3.5117, 3.5117, 12.9233, 3.5117, 3.5117, 11.7969
2.92548, 28.6745, 21.8466, 3.5131, 5.53846, 6.8279, 5.34418, 0, 3.5131, 3.51312, 3.51333, 3.51321, 3.51345, 3.51368, 3.67054, 3.5131, 3.5131, 3.5131, 3.5131, 3.5131, 3.5131, 3.5131, 3.5131, 3.5131, 13.2939, 3.5131, 3.5131, 10.076
2.93337, 19.9442, 20.7456, 3.50766, 4.68446, -0.801382, 5.47788, 0, 3.50767, 3.50769, 3.5079, 3.50778, 3.50794, 3.50827, 3.62597, 3.50766, 3.50766, 3.50766, 3.50766, 3.50766, 3.50766, 3.50766, 3.50766, 3.50767, 13.5615, 3.50766, 3.50767, 8.60193
2.94125, 25.9931, 19.7615, 3.49483, 5.29085, 6.23163, 5.57001, 0, 3.49484, 3.49486, 3.49507, 3.49495, 3.49505, 3.49547, 3.58193, 3.49483, 3.49483, 3.49483, 3.49483, 3.49483, 3.49483, 3.49483, 3.49483, 3.49483, 13.7229, 3.49483, 3.49484, 7.36989
2.94914, 24.547, 18.8715, 3.47426, 5.15238, 5.67554, 5.61398, 0, 3.47427, 3.47429, 3.4745, 3.47438, 3.47444, 3.47492, 3.53708, 3.47426, 3.47426, 3.47426, 3.47426, 3.47426, 3.47426, 3.47426, 3.47426, 3.47426, 13.7788, 3.47426, 3.47427, 6.36316
2.95702, 16.6983, 18.0491, 3.44591, 4.32416, -1.35073, 5.60589, 0, 3.44591, 3.44593, 3.44614, 3.44602, 3.44606, 3.44659, 3.4903, 3.44591, 3.44591, 3.44591, 3.44591, 3.44591, 3.44591, 3.44591, 3.44591, 3.44591, 13.7325, 3.44591, 3.44591, 5.55683
2.96491, 18.424, 17.2682, 3.41006, 4.51929, 1.15582, 5.5449, 0, 3.41006, 3.41008, 3.41029, 3.41017, 3.41019, 3.41077, 3.4408, 3.41006, 3.41006, 3.41006, 3.41006, 3.41006, 3.41006, 3.41006, 3.41006, 3.41006, 13.5893, 3.41006, 3.41006, 4.92203
2.97279, 14.9882, 16.5051, 3.36735, 4.12167, -1.51687, 5.43338, 0, 3.36735, 3.36737, 3.36758, 3.36746, 3.36748, 3.36809, 3.38821, 3.36735, 3.36735, 3.36735, 3.36735, 3.36735, 3.36735, 3.36735, 3.36735, 3.36735, 13.3553, 3.36735, 3.36735, 4.42897
2.98067, 16.5373, 15.7408, 3.31877, 4.30549, 0.796478, 5.27671, 0, 3.31878, 3.3188, 3.31901, 3.31889, 3.3189, 3.31955, 3.33265, 3.31877, 3.31877, 3.31877, 3.31877, 3.31877, 3.31877, 3.31877, 3.31877, 3.31878, 13.0369, 3.31877, 3.31878, 4.04957
2.98856, 15.4385, 14.9617, 3.26562, 4.17594, 0.476753, 5.08277, 0, 3.26563, 3.26564, 3.26586, 3.26573, 3.26574, 3.26642, 3.27467, 3.26562, 3.26562, 3.26562, 3.26562, 3.26562, 3.26562, 3.26562, 3.26562, 3.26562, 12.641, 3.26562, 3.26563, 3.75885
2.99644, 13.7181, 14.1604, 3.20941, 3.96461, -0.442318, 4.86121, 0, 3.20942, 3.20944, 3.20965, 3.20953, 3.20953, 3.21025, 3.21519, 3.20941, 3.20941, 3.20941, 3.20941, 3.20941, 3.20941, 3.20941, 3.20941, 3.20941, 12.1751, 3.20941, 3.20942, 3.53583
3.00433, 17.2578, 13.3354, 3.1518, 4.38837, 3.92242, 4.6226, 0, 3.1518, 3.15182, 3.15203, 3.15191, 3.15192, 3.15266, 3.15542, 3.1518, 3.1518, 3.1518, 3.1518, 3.1518, 3.1518, 3.1518, 3.1518, 3.1518, 11.6477, 3.1518, 3.1518, 3.36364
3.01221, 16.0485, 12.4904, 3.09444, 4.24835, 3.55811, 4.37754, 0, 3.09445, 3.09446, 3.09467, 3.09455, 3.09457, 3.09534, 3.09666, 3.09444, 3.09444, 3.09444, 3.09444, 3.09444, 3.09444, 3.09444, 3.09444, 3.09444, 11.0688, 3.09444, 3.09445, 3.22927
3.0201, 19.4529, 11.634, 3.03892, 4.63172, 7.81881, 4.13587, 0, 3.03892, 3.03894, 3.03915, 3.03903, 3.03906, 3.03985, 3.04026, 3.03892, 3.03892, 3.03892, 3.03892, 3.03892, 3.03892, 3.03892, 3.03892, 3.03892, 10.4501, 3.03892, 3.03893, 3.12308
3.02798, 7.68171, 10.7784, 2.9866, 3.11154, -3.09668, 3.90603, 0, 2.98661, 2.98662, 2.98684, 2.98671, 2.98675, 2.98756, 2.98739, 2.9866, 2.9866, 2.9866, 2.9866, 2.9866, 2.9866, 2.9866, 2.9866, 2.9866, 9.80514, 2.9866, 2.98661, 3.03813
3.03587, 6.76884, 9.93777, 2.93857, 2.96122, -3.16893, 3.69463, 0, 2.93857, 2.93859, 2.9388, 2.93868, 2.93873, 2.93956, 2.93902, 2.93857, 2.93857, 2.93857, 2.93857, 2.93857, 2.93857, 2.93857, 2.93857, 2.93857, 9.14875, 2.93857, 2.93858, 2.96952
3.04375, 9.22145, 9.12718, 2.89554, 3.34984, 0.0942659, 3.50624, 0, 2.89555, 2.89557, 2.89578, 2.89566, 2.89573, 2.89657, 2.8958, 2.89554, 2.89554, 2.89554, 2.89554, 2.89554, 2.89554, 2.89554, 2.89554, 2.89554, 8.49638, 2.89554, 2.89556, 2.91378
3.05164, 4.99529, 8.36123, 2.85789, 2.64486, -3.36594, 3.34346, 0, 2.8579, 2.85792, 2.85813, 2.85801, 2.85811, 2.85896, 2.85804, 2.85789, 2.85789, 2.85789, 2.85789, 2.85789, 2.85789, 2.85789, 2.85789, 2.8579, 7.86329, 2.85789, 2.85792, 2.86844
3.05952, 8.49647, 7.65264, 2.82563, 3.23983, 0.843823, 3.20709, 0, 2.82563, 2.82565, 2.82586, 2.82574, 2.82588, 2.82673, 2.82571, 2.82563, 2.82563, 2.82563, 2.82563, 2.82563, 2.82563, 2.82563, 2.82563, 2.82563, 7.26335, 2.82563, 2.82567, 2.83161
3.06741, 7.74195, 7.0115, 2.79843, 3.12121, 0.730447, 3.09644, 0, 2.79844, 2.79846, 2.79867, 2.79855, 2.79873, 2.79957, 2.79848, 2.79843, 2.79843, 2.79843, 2.79843, 2.79843, 2.79843, 2.79843, 2.79843, 2.79844, 6.70826, 2.79843, 2.79849, 2.80176
3.07529, 6.74709, 6.44441, 2.77576, 2.95755, 0.302675, 3.00968, 0, 2.77577, 2.77579, 2.776, 2.77588, 2.77611, 2.77694, 2.77579, 2.77576, 2.77576, 2.77576, 2.77576, 2.77576, 2.77576, 2.77576, 2.77576, 2.77576, 6.20667, 2.77576, 2.77585, 2.77758
3.08318, 7.75173, 5.95436, 2.75691, 3.12278, 1.79737, 2.94429, 0, 2.75691, 2.75693, 2.75714, 2.75702, 2.75732, 2.75812, 2.75692, 2.75691, 2.75691, 2.75691, 2.75691, 2.75691, 2.75691, 2.75691, 2.75691, 2.75691, 5.76385, 2.75691, 2.75704, 2.75788
3.09106, 6.4796, 5.54078, 2.74108, 2.91198, 0.938818, 2.89736, 0, 2.74109, 2.74111, 2.74132, 2.7412, 2.74158, 2.74233, 2.74109, 2.74108, 2.74108, 2.74108, 2.74108, 2.74108, 2.74108, 2.74108, 2.74108, 2.74109, 5.38167, 2.74108, 2.74127, 2.7416
3.09895, 4.51557, 5.19991, 2.72754, 2.55256, -0.684333, 2.8659, 0, 2.72754, 2.72756, 2.72777, 2.72765, 2.72813, 2.72882, 2.72754, 2.72754, 2.72754, 2.72754, 2.72754, 2.72754, 2.72754, 2.72754, 2.72754, 2.72754, 5.05876, 2.72754, 2.7278, 2.7278
3.10683, 5.46995, 4.9254, 2.7156, 2.73312, 0.544547, 2.84699, 0, 2.7156, 2.71562, 2.71583, 2.71571, 2.71629, 2.71692, 2.7156, 2.7156, 2.7156, 2.7156, 2.7156, 2.7156, 2.7156, 2.7156, 2.7156, 2.7156, 4.7911, 2.7156, 2.71596, 2.71573
3.11472, 5.29145, 4.70911, 2.70474, 2.70027, 0.58234, 2.83799, 0, 2.70474, 2.70476, 2.70497, 2.70485, 2.70556, 2.7061, 2.70474, 2.70474, 2.70474, 2.70474, 2.70474, 2.70474, 2.70474, 2.70474, 2.70474, 2.70474, 4.57274, 2.70474, 2.70524, 2.70481
3.1226, 1.23135, 4.54183, 2.69463, 1.7976, -3.31048, 2.83653, 0, 2.69463, 2.69465, 2.69486, 2.69474, 2.69557, 2.69603, 2.69463, 2.69463, 2.69463, 2.69463, 2.69463, 2.69463, 2.69463, 2.69463, 2.69463, 2.69463, 4.39651, 2.69463, 2.69529, 2.69466
3.13049, 4.99758, 4.41401, 2.6851, 2.64529, 0.583569, 2.84055, 0, 2.68511, 2.68513, 2.68534, 2.68522, 2.68619, 2.68654, 2.6851, 2.6851, 2.6851, 2.6851, 2.6851, 2.6851, 2.6851, 2.6851, 2.6851, 2.68511, 4.25479, 2.6851, 2.68597, 2.68512
3.13837, 2.90393, 4.31639, 2.67619, 2.21448, -1.41246, 2.84828, 0, 2.6762, 2.67621, 2.67643, 2.6763, 2.67741, 2.67767, 2.67619, 2.67619, 2.67619, 2.67619, 2.67619, 2.67619, 2.67619, 2.67619, 2.67619, 2.67619, 4.14011, 2.67619, 2.6773, 2.6762
3.14626, 6.09126, 4.24047, 2.66806, 2.84451, 1.85079, 2.85821, 0, 2.66806, 2.66808, 2.66829, 2.66817, 2.66941, 2.66958, 2.66806, 2.66806, 2.66806, 2.66806, 2.66806, 2.66806, 2.66806, 2.66806, 2.66806, 2.66806, 4.04568, 2.66806, 2.66944, 2.66806
3.15414, 3.21931, 4.17883, 2.66097, 2.28458, -0.95952, 2.86903, 0, 2.66098, 2.661, 2.66121, 2.66109, 2.66246, 2.66254, 2.66097, 2.66097, 2.66097, 2.66097, 2.66097, 2.66097, 2.66097, 2.66097, 2.66097, 2.66098, 3.96565, 2.66097, 2.66267, 2.66098
3.16203, 4.21454, 4.12534, 2.65528, 2.4929, 0.0891991, 2.87967, 0, 2.65529, 2.6553, 2.65552, 2.65539, 2.65688, 2.65688, 2.65528, 2.65528, 2.65528, 2.65528, 2.65528, 2.65528, 2.65528, 2.65528, 2.65528, 2.65528, 3.89535, 2.65528, 2.65731, 2.65528
3.16991, 4.99266, 4.07522, 2.65132, 2.64436, 0.917436, 2.88923, 0, 2.65132, 2.65134, 2.65155, 2.65143, 2.65301, 2.65296, 2.65132, 2.65132, 2.65132, 2.65132, 2.65132, 2.65132, 2.65132, 2.65132, 2.65132, 2.65132, 3.83122, 2.65132, 2.6537, 2.65132
3.1778, 6.20736, 4.02503, 2.64941, 2.86485, 2.18233, 2.89704, 0, 2.64941, 2.64943, 2.64964, 2.64952, 2.65116, 2.65109, 2.64941, 2.64941, 2.64941, 2.64941, 2.64941, 2.64941, 2.64941, 2.64941, 2.64941, 2.64941, 3.77085, 2.64941, 2.65214, 2.64941
3.18568, 4.35409, 3.97257, 2.6498, 2.52073, 0.381517, 2.90263, 0, 2.6498, 2.64982, 2.65003, 2.64991, 2.65159, 2.65153, 2.6498, 2.6498, 2.6498, 2.6498, 2.6498, 2.6498, 2.6498, 2.6498, 2.6498, 2.6498, 3.71277, 2.6498, 2.65287, 2.6498
3.19357, 3.20724, 3.91674, 2.65266, 2.28194, -0.709502, 2.90577, 0, 2.65267, 2.65269, 2.6529, 2.65278, 2.65447, 2.65444, 2.65266, 2.65266, 2.65266, 2.65266, 2.65266, 2.65266, 2.65266, 2.65266, 2.65266, 2.65266, 3.65628, 2.65266, 2.65605, 2.65266
3.20145, 2.58068, 3.85735, 2.65808, 2.14025, -1.27667, 2.9065, 0, 2.65809, 2.65811, 2.65832, 2.6582, 2.65986, 2.6599, 2.65808, 2.65808, 2.65808, 2.65808, 2.65808, 2.65808, 2.65808, 2.65808, 2.65808, 2.65808, 3.6013, 2.65808, 2.66174, 2.65808
3.20934, 0.204833, 3.79499, 2.66604, 1.48487, -3.59016, 2.90503, 0, 2.66604, 2.66606, 2.66627, 2.66615, 2.66776, 2.6679, 2.66604, 2.66604, 2.66604, 2.66604, 2.66604, 2.66604, 2.66604, 2.66604, 2.66604, 2.66604, 3.54815, 2.66604, 2.66991, 2.66604
3.21722, 5.99761, 3.73075, 2.67642, 2.828, 2.26686, 2.90182, 0, 2.67643, 2.67644, 2.67665, 2.67653, 2.67807, 2.67833, 2.67642, 2.67642, 2.67642, 2.67642, 2.67642, 2.67642, 2.67642, 2.67642, 2.67642, 2.67642, 3.4974, 2.67642, 2.68043, 2.67642
3.22511, 0.997584, 3.66609, 2.68907, 1.73135, -2.6685, 2.89746, 0, 2.68907, 2.68909, 2.6893, 2.68918, 2.69061, 2.69102, 2.68907, 2.68907, 2.68907, 2.68907, 2.68907, 2.68907, 2.68907, 2.68907, 2.68907, 2.68907, 3.44974, 2.68907, 2.69314, 2.68907
3.23299, 1.19514, 3.60262, 2.70375, 1.7875, -2.40748, 2.89263, 0, 2.70376, 2.70377, 2.70398, 2.70386, 2.70518, 2.70575, 2.70375, 2.70375, 2.70375, 2.70375, 2.70375, 2.70375, 2.70375, 2.70375, 2.70375, 2.70375, 3.40588, 2.70375, 2.70781, 2.70375
3.24088, 3.19052, 3.54198, 2.72021, 2.27827, -0.351455, 2.88804, 0, 2.72022, 2.72024, 2.72045, 2.72033, 2.72151, 2.72226, 2.72021, 2.72021, 2.72021, 2.72021, 2.72021, 2.72021, 2.72021, 2.72021, 2.72021, 2.72021, 3.36646, 2.72021, 2.72419, 2.72021
3.24876, 3.41431, 3.48563, 2.73818, 2.32687, -0.0713162, 2.88439, 0, 2.73818, 2.7382, 2.73841, 2.73829, 2.73933, 2.74027, 2.73818, 2.73818, 2.73818, 2.73818, 2.73818, 2.73818, 2.73818, 2.73818, 2.73818, 2.73818, 3.33197, 2.73818, 2.74199, 2.73818
3.25664, 0.571079, 3.43483, 2.75737, 1.60346, -2.86375, 2.88227, 0, 2.75737, 2.75739, 2.7576, 2.75748, 2.75838, 2.75951, 2.75737, 2.75737, 2.75737, 2.75737, 2.75737, 2.75737, 2.75737, 2.75737, 2.75737, 2.75737, 3.30278, 2.75737, 2.76097, 2.75737
3.26453, 4.6169, 3.3905, 2.77751, 2.57233, 1.2264, 2.88213, 0, 2.77751, 2.77753, 2.77774, 2.77762, 2.77839, 2.7797, 2.77751, 2.77751, 2.77751, 2.77751, 2.77751, 2.77751, 2.77751, 2.77751, 2.77751, 2.77751, 3.27905, 2.77751, 2.78088, 2.77751
3.27241, 1.99758, 3.35324, 2.79834, 1.99939, -1.35566, 2.88428, 0, 2.79834, 2.79836, 2.79857, 2.79845, 2.79909, 2.80058, 2.79834, 2.79834, 2.79834, 2.79834, 2.79834, 2.79834, 2.79834, 2.79834, 2.79834, 2.79834, 3.26078, 2.79834, 2.80149, 2.79834
3.2803, 1.81444, 3.32328, 2.81961, 1.95306, -1.50884, 2.88885, 0, 2.81962, 2.81963, 2.81985, 2.81972, 2.82025, 2.8219, 2.81961, 2.81961, 2.81961, 2.81961, 2.81961, 2.81961, 2.81961, 2.81961, 2.81961, 2.81961, 3.24777, 2.81961, 2.82258, 2.81961
3.28818, 1.36146, 3.30054, 2.84109, 1.83343, -1.93908, 2.8958, 0, 2.8411, 2.84112, 2.84133, 2.84121, 2.84162, 2.84343, 2.84109, 2.84109, 2.84109, 2.84109, 2.84109, 2.84109, 2.84109, 2.84109, 2.84109, 2.84109, 3.23969, 2.84109, 2.844, 2.84109
3.29607, 3.81685, 3.28468, 2.86257, 2.41182, 0.532176, 2.90496, 0, 2.86257, 2.86259, 2.8628, 2.86268, 2.86301, 2.86495, 2.86257, 2.86257, 2.86257, 2.86257, 2.86257, 2.86257, 2.86257, 2.86257, 2.86257, 2.86257, 3.23605, 2.86257, 2.86559, 2.86257
