   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_146.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
22.5835, 0, 0.0127447, 0, 1.41421, -0.0127447, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.01196, 0, 0.000784726, 0, 0
22.5914, 0, 0.0137027, 0, 1.41421, -0.0137027, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0129494, 0, 0.000753249, 0, 0
22.5993, 0, 0.0146746, 0, 1.41421, -0.0146746, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0139526, 0, 0.000721914, 0, 0
22.6071, 0, 0.0156504, 0, 1.41421, -0.0156504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0149595, 0, 0.000690836, 0, 0
22.615, 0, 0.0166209, 0, 1.41421, -0.0166209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0159608, 0, 0.00066009, 0, 0
22.6228, 0, 0.0175762, 0, 1.41421, -0.0175762, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0169465, 0, 0.000629749, 0, 0
22.6307, 0, 0.0185047, 0, 1.41421, -0.0185047, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0179047, 0, 0.000599935, 0, 0
22.6386, 0, 0.0193957, 0, 1.41421, -0.0193957, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.018825, 0, 0.000570718, 0, 0
22.6464, 0, 0.0202388, 0, 1.41421, -0.0202388, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0196967, 0, 0.000542168, 0, 0
22.6543, 0, 0.0210224, 0, 1.41421, -0.0210224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.020508, 0, 0.000514396, 0, 0
22.6622, 1.2404, 0.0217364, 0, 1.80011, 1.21866, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0212489, 0, 0.000487458, 0, 0
22.67, 0.759603, 0.0223715, 0, 1.66121, 0.737232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0219101, 0, 0.000461411, 0, 0
22.6779, 0, 0.0229182, 0, 1.41421, -0.0229182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0224818, 0, 0.000436338, 0, 0
22.6858, 0, 0.023369, 0, 1.41421, -0.023369, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0229567, 0, 0.000412277, 0, 0
22.6936, 0, 0.0237176, 0, 1.41421, -0.0237176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0233284, 0, 0.000389259, 0, 0
22.7015, 0, 0.0239585, 0, 1.41421, -0.0239585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0235912, 0, 0.000367337, 0, 0
22.7094, 0, 0.0240883, 0, 1.41421, -0.0240883, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0237418, 0, 0.000346523, 0, 0
22.7172, 0, 0.024105, 0, 1.41421, -0.024105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0237781, 0, 0.000326824, 0, 0
22.7251, 0, 0.0240081, 0, 1.41421, -0.0240081, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0236998, 0, 0.000308249, 0, 0
22.7329, 0, 0.023799, 0, 1.41421, -0.023799, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0235082, 0, 0.000290795, 0, 0
22.7408, 0, 0.0234805, 0, 1.41421, -0.0234805, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0232061, 0, 0.000274439, 0, 0
22.7487, 0, 0.0230573, 0, 1.41421, -0.0230573, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0227981, 0, 0.000259163, 0, 0
22.7565, 0, 0.0225351, 0, 1.41421, -0.0225351, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0222902, 0, 0.000244937, 0, 0
22.7644, 0, 0.0219215, 0, 1.41421, -0.0219215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0216898, 0, 0.000231727, 0, 0
22.7723, 0, 0.0212245, 0, 1.41421, -0.0212245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.021005, 0, 0.000219487, 0, 0
22.7801, 0, 0.0204536, 0, 1.41421, -0.0204536, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0202455, 0, 0.000208172, 0, 0
22.788, 0, 0.0196191, 0, 1.41421, -0.0196191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0194214, 0, 0.000197734, 0, 0
22.7959, 0, 0.0187313, 0, 1.41421, -0.0187313, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0185431, 0, 0.000188117, 0, 0
22.8037, 0, 0.0178011, 0, 1.41421, -0.0178011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0176218, 0, 0.000179267, 0, 0
22.8116, 0, 0.0168399, 0, 1.41421, -0.0168399, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0166688, 0, 0.000171132, 0, 0
22.8195, 0, 0.0158581, 0, 1.41421, -0.0158581, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0156945, 0, 0.00016365, 0, 0
22.8273, 0, 0.0148665, 0, 1.41421, -0.0148665, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0147098, 0, 0.000156768, 0, 0
22.8352, 0, 0.0138755, 0, 1.41421, -0.0138755, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0137251, 0, 0.000150433, 0, 0
22.8431, 0, 0.0128941, 0, 1.41421, -0.0128941, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0127495, 0, 0.000144587, 0, 0
22.8509, 0, 0.0119311, 0, 1.41421, -0.0119311, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0117919, 0, 0.000139182, 0, 0
22.8588, 0, 0.0109947, 0, 1.41421, -0.0109947, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0108606, 0, 0.000134169, 0, 0
22.8666, 0, 0.0100914, 0, 1.41421, -0.0100914, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00996193, 0, 0.0001295, 0, 0
22.8745, 0, 0.00922738, 0, 1.41421, -0.00922738, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00910225, 0, 0.000125131, 0, 0
22.8824, 0, 0.00840776, 0, 1.41421, -0.00840776, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00828674, 0, 0.000121024, 0, 0
22.8902, 0, 0.00763616, 0, 1.41421, -0.00763616, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00751902, 0, 0.000117138, 0, 0
22.8981, 0, 0.00691582, 0, 1.41421, -0.00691582, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00680238, 0, 0.00011344, 0, 0
22.906, 0, 0.00624904, 0, 1.41421, -0.00624904, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00613914, 0, 0.000109899, 0, 0
22.9138, 0, 0.00563692, 0, 1.41421, -0.00563692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00553043, 0, 0.000106487, 0, 0
22.9217, 0, 0.0050797, 0, 1.41421, -0.0050797, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00497652, 0, 0.000103176, 0, 0
22.9296, 0, 0.00457774, 0, 1.41421, -0.00457774, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00447779, 0, 9.9948e-05, 0, 0
22.9374, 0, 0.00412996, 0, 1.41421, -0.00412996, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00403318, 0, 9.67812e-05, 0, 0
22.9453, 0.153617, 0.00373483, 0, 1.46752, 0.149883, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00364117, 0, 9.3658e-05, 0, 0
22.9532, 0.846383, 0.00339097, 0, 1.68712, 0.842992, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0033004, 0, 9.05674e-05, 0, 0
22.961, 0, 0.00309601, 0, 1.41421, -0.00309601, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00300851, 0, 8.74968e-05, 0, 0
22.9689, 0, 0.00284739, 0, 1.41421, -0.00284739, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00276295, 0, 8.44358e-05, 0, 0
22.9767, 0, 0.00264268, 0, 1.41421, -0.00264268, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0025613, 0, 8.13807e-05, 0, 0
22.9846, 0, 0.00247889, 0, 1.41421, -0.00247889, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00240056, 0, 7.83257e-05, 0, 0
22.9925, 0, 0.00235299, 0, 1.41421, -0.00235299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00227772, 0, 7.52669e-05, 0, 0
23.0003, 0, 0.00226204, 0, 1.41421, -0.00226204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00218984, 0, 7.22066e-05, 0, 0
23.0082, 0, 0.00220288, 0, 1.41421, -0.00220288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00213373, 0, 6.91438e-05, 0, 0
23.0161, 0, 0.00217239, 0, 1.41421, -0.00217239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00210631, 0, 6.60819e-05, 0, 0
23.0239, 0, 0.00216748, 0, 1.41421, -0.00216748, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00210445, 0, 6.30257e-05, 0, 0
23.0318, 0, 0.00218503, 0, 1.41421, -0.00218503, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00212505, 0, 5.99789e-05, 0, 0
23.0397, 0, 0.00222201, 0, 1.41421, -0.00222201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00216507, 0, 5.69485e-05, 0, 0
23.0475, 0, 0.0022754, 0, 1.41421, -0.0022754, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00222146, 0, 5.39422e-05, 0, 0
23.0554, 0, 0.00234227, 0, 1.41421, -0.00234227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0022913, 0, 5.09664e-05, 0, 0
23.0633, 0, 0.00241974, 0, 1.41421, -0.00241974, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00237171, 0, 4.80299e-05, 0, 0
23.0711, 0, 0.002505, 0, 1.41421, -0.002505, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00245985, 0, 4.51418e-05, 0, 0
23.079, 0, 0.00259538, 0, 1.41421, -0.00259538, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00255307, 0, 4.23091e-05, 0, 0
23.0869, 0, 0.00268827, 0, 1.41421, -0.00268827, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00264873, 0, 3.95411e-05, 0, 0
23.0947, 0, 0.00278117, 0, 1.41421, -0.00278117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00274432, 0, 3.68465e-05, 0, 0
23.1026, 0, 0.00287178, 0, 1.41421, -0.00287178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00283755, 0, 3.42317e-05, 0, 0
23.1104, 0, 0.00295787, 0, 1.41421, -0.00295787, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00292617, 0, 3.17052e-05, 0, 0
23.1183, 0, 0.00303747, 0, 1.41421, -0.00303747, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0030082, 0, 2.92723e-05, 0, 0
23.1262, 0, 0.00310872, 0, 1.41421, -0.00310872, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00308179, 0, 2.69393e-05, 0, 0
23.134, 0, 0.00316999, 0, 1.41421, -0.00316999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00314528, 0, 2.47118e-05, 0, 0
23.1419, 0, 0.00321989, 0, 1.41421, -0.00321989, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00319729, 0, 2.25926e-05, 0, 0
23.1498, 0, 0.00325723, 0, 1.41421, -0.00325723, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00323665, 0, 2.05852e-05, 0, 0
23.1576, 0, 0.0032811, 0, 1.41421, -0.0032811, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00326241, 0, 1.86923e-05, 0, 0
23.1655, 0, 0.00329082, 0, 1.41421, -0.00329082, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00327391, 0, 1.6914e-05, 0, 0
23.1734, 0, 0.00328598, 0, 1.41421, -0.00328598, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00327073, 0, 1.52509e-05, 0, 0
23.1812, 0, 0.00326641, 0, 1.41421, -0.00326641, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00325271, 0, 1.37026e-05, 0, 0
23.1891, 0, 0.0032322, 0, 1.41421, -0.0032322, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00321994, 0, 1.22667e-05, 0, 0
23.197, 0, 0.00318368, 0, 1.41421, -0.00318368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00317274, 0, 1.09413e-05, 0, 0
23.2048, 0, 0.00312143, 0, 1.41421, -0.00312143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0031117, 0, 9.7234e-06, 0, 0
23.2127, 0, 0.00304616, 0, 1.41421, -0.00304616, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00303755, 0, 8.60873e-06, 0, 0
23.2206, 0, 0.00295885, 0, 1.41421, -0.00295885, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00295125, 0, 7.5933e-06, 0, 0
23.2284, 0, 0.00286062, 0, 1.41421, -0.00286062, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00285395, 0, 6.67259e-06, 0, 0
23.2363, 0, 0.00275264, 0, 1.41421, -0.00275264, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0027468, 0, 5.84085e-06, 0, 0
23.2441, 0, 0.00263634, 0, 1.41421, -0.00263634, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00263125, 0, 5.09357e-06, 0, 0
23.252, 0, 0.00251309, 0, 1.41421, -0.00251309, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00250867, 0, 4.42482e-06, 0, 0
23.2599, 0, 0.00238428, 0, 1.41421, -0.00238428, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00238045, 0, 3.82873e-06, 0, 0
23.2677, 0, 0.00225147, 0, 1.41421, -0.00225147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00224817, 0, 3.30031e-06, 0, 0
23.2756, 0, 0.00211605, 0, 1.41421, -0.00211605, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00211322, 0, 2.83373e-06, 0, 0
23.2835, 0, 0.00197939, 0, 1.41421, -0.00197939, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00197696, 0, 2.42348e-06, 0, 0
23.2913, 0, 0.00184283, 0, 1.41421, -0.00184283, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00184076, 0, 2.06448e-06, 0, 0
23.2992, 0, 0.00170765, 0, 1.41421, -0.00170765, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0017059, 0, 1.7518e-06, 0, 0
23.3071, 0, 0.00157491, 0, 1.41421, -0.00157491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00157343, 0, 1.48054e-06, 0, 0
23.3149, 0, 0.00144566, 0, 1.41421, -0.00144566, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00144441, 0, 1.24632e-06, 0, 0
23.3228, 0, 0.00132081, 0, 1.41421, -0.00132081, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00131976, 0, 1.04504e-06, 0, 0
23.3307, 0, 0.00120105, 0, 1.41421, -0.00120105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00120018, 0, 8.7274e-07, 0, 0
23.3385, 0, 0.00108702, 0, 1.41421, -0.00108702, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0010863, 0, 7.25949e-07, 0, 0
23.3464, 0, 0.000979234, 0, 1.41421, -0.000979234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000978632, 0, 6.0147e-07, 0, 0
23.3542, 0, 0.000877978, 0, 1.41421, -0.000877978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000877482, 0, 4.96326e-07, 0, 0
23.3621, 0, 0.000783508, 0, 1.41421, -0.000783508, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0007831, 0, 4.0793e-07, 0, 0
23.37, 0, 0.000695955, 0, 1.41421, -0.000695955, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000695621, 0, 3.33957e-07, 0, 0
23.3778, 0, 0.00061528, 0, 1.41421, -0.00061528, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000615008, 0, 2.72296e-07, 0, 0
23.3857, 0, 0.000541418, 0, 1.41421, -0.000541418, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000541197, 0, 2.21135e-07, 0, 0
23.3936, 0, 0.000474218, 0, 1.41421, -0.000474218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000474039, 0, 1.78882e-07, 0, 0
23.4014, 0, 0.000413412, 0, 1.41421, -0.000413412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000413268, 0, 1.4412e-07, 0, 0
23.4093, 0, 0.000358726, 0, 1.41421, -0.000358726, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00035861, 0, 1.15653e-07, 0, 0
23.4172, 0, 0.000309839, 0, 1.41421, -0.000309839, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000309747, 0, 9.24459e-08, 0, 0
23.425, 0, 0.000266363, 0, 1.41421, -0.000266363, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00026629, 0, 7.35996e-08, 0, 0
23.4329, 0, 0.000227926, 0, 1.41421, -0.000227926, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000227868, 0, 5.83642e-08, 0, 0
23.4408, 0, 0.000194141, 0, 1.41421, -0.000194141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000194095, 0, 4.61032e-08, 0, 0
23.4486, 0, 0.000164592, 0, 1.41421, -0.000164592, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000164556, 0, 3.62729e-08, 0, 0
23.4565, 0, 0.000138897, 0, 1.41421, -0.000138897, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000138869, 0, 2.84269e-08, 0, 0
23.4644, 0, 0.000116678, 0, 1.41421, -0.000116678, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000116655, 0, 2.21925e-08, 0, 0
23.4722, 0, 9.75569e-05, 0, 1.41421, -9.75569e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.75396e-05, 0, 1.72569e-08, 0, 0
23.4801, 0, 8.11982e-05, 0, 1.41421, -8.11982e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.11848e-05, 0, 1.33679e-08, 0, 0
23.4879, 0, 6.72659e-05, 0, 1.41421, -6.72659e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.72556e-05, 0, 1.03139e-08, 0, 0
23.4958, 0, 5.54738e-05, 0, 1.41421, -5.54738e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.54659e-05, 0, 7.92798e-09, 0, 0
23.5037, 0, 4.55394e-05, 0, 1.41421, -4.55394e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.55334e-05, 0, 6.07063e-09, 0, 0
23.5115, 0, 3.72094e-05, 0, 1.41421, -3.72094e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.72048e-05, 0, 4.63002e-09, 0, 0
23.5194, 0, 3.02673e-05, 0, 1.41421, -3.02673e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.02638e-05, 0, 3.51831e-09, 0, 0
23.5273, 0, 2.45081e-05, 0, 1.41421, -2.45081e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.45054e-05, 0, 2.66337e-09, 0, 0
23.5351, 0, 1.97522e-05, 0, 1.41421, -1.97522e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.97502e-05, 0, 2.00828e-09, 0, 0
23.543, 0, 1.58486e-05, 0, 1.41421, -1.58486e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58471e-05, 0, 1.50881e-09, 0, 0
23.5509, 0, 1.26587e-05, 0, 1.41421, -1.26587e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26576e-05, 0, 1.1293e-09, 0, 0
23.5587, 0, 1.00638e-05, 0, 1.41421, -1.00638e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0063e-05, 0, 8.41961e-10, 0, 0
23.5666, 0, 7.96557e-06, 0, 1.41421, -7.96557e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.96494e-06, 0, 6.25471e-10, 0, 0
23.5745, 0, 6.27629e-06, 0, 1.41421, -6.27629e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.27582e-06, 0, 4.6291e-10, 0, 0
23.5823, 0, 4.92235e-06, 0, 1.41421, -4.92235e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.92201e-06, 0, 3.41267e-10, 0, 0
23.5902, 0, 3.84356e-06, 0, 1.41421, -3.84356e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.84331e-06, 0, 2.50687e-10, 0, 0
23.5981, 0, 2.98769e-06, 0, 1.41421, -2.98769e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.98751e-06, 0, 1.83458e-10, 0, 0
23.6059, 0, 2.31168e-06, 0, 1.41421, -2.31168e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.31155e-06, 0, 1.33731e-10, 0, 0
23.6138, 0, 1.78083e-06, 0, 1.41421, -1.78083e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.78074e-06, 0, 9.71268e-11, 0, 0
23.6216, 0.946455, 1.36575e-06, 0, 1.71652, 0.946454, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36568e-06, 0, 7.02691e-11, 0, 0
23.6295, 0.0535449, 1.04259e-06, 0, 1.43302, 0.0535438, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04254e-06, 0, 5.06297e-11, 0, 0
23.6374, 0, 7.92448e-07, 0, 1.41421, -7.92448e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.92412e-07, 0, 3.63368e-11, 0, 0
23.6452, 0, 5.9964e-07, 0, 1.41421, -5.9964e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.99615e-07, 0, 2.59686e-11, 0, 0
