   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_130.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
5.76651, 13.6552, 15.2973, 13.6615, 3.95667, -1.64203, 13.6615, 0, 13.6615, 13.6616, 13.6674, 13.6625, 15.2903, 13.6615, 13.6615, 13.6615, 13.6615, 13.6615, 13.6615, 13.6615, 13.6615, 13.6615, 13.6615, 13.6615, 13.6615, 13.6615, 13.6615
5.77437, 16.4729, 15.7662, 13.6863, 4.29801, 0.706652, 13.6863, 0, 13.6863, 13.6863, 13.6919, 13.6873, 15.7595, 13.6863, 13.6863, 13.6863, 13.6863, 13.6863, 13.6863, 13.6863, 13.6863, 13.6863, 13.6863, 13.6863, 13.6863, 13.6863, 13.6863
5.78223, 12.9859, 16.3289, 13.7105, 3.87116, -3.34307, 13.7105, 0, 13.7106, 13.7106, 13.7158, 13.7116, 16.3226, 13.7105, 13.7105, 13.7105, 13.7105, 13.7105, 13.7105, 13.7105, 13.7105, 13.7105, 13.7105, 13.7106, 13.7105, 13.7105, 13.7105
5.79009, 12.8084, 16.9964, 13.7343, 3.84817, -4.18801, 13.7343, 0, 13.7343, 13.7343, 13.7392, 13.7353, 16.9904, 13.7343, 13.7343, 13.7343, 13.7343, 13.7343, 13.7343, 13.7343, 13.7343, 13.7343, 13.7343, 13.7343, 13.7343, 13.7343, 13.7343
5.79794, 21.2088, 17.7788, 13.7574, 4.81755, 3.43001, 13.7574, 0, 13.7574, 13.7574, 13.762, 13.7584, 17.7731, 13.7574, 13.7574, 13.7574, 13.7574, 13.7574, 13.7574, 13.7574, 13.7574, 13.7574, 13.7574, 13.7574, 13.7574, 13.7574, 13.7574
5.8058, 20.3806, 18.6844, 13.7798, 4.73081, 1.69619, 13.7798, 0, 13.7799, 13.7799, 13.7841, 13.7809, 18.679, 13.7798, 13.7798, 13.7798, 13.7798, 13.7798, 13.7798, 13.7798, 13.7798, 13.7798, 13.7798, 13.7798, 13.7798, 13.7798, 13.7798
5.81366, 18.1618, 19.7191, 13.8015, 4.49019, -1.55725, 13.8015, 0, 13.8016, 13.8016, 13.8054, 13.8026, 19.7141, 13.8015, 13.8015, 13.8015, 13.8015, 13.8015, 13.8015, 13.8015, 13.8015, 13.8015, 13.8015, 13.8015, 13.8015, 13.8015, 13.8015
5.82152, 16.9755, 20.8855, 13.8224, 4.35608, -3.91004, 13.8224, 0, 13.8224, 13.8224, 13.8259, 13.8235, 20.8809, 13.8224, 13.8224, 13.8224, 13.8224, 13.8224, 13.8224, 13.8224, 13.8224, 13.8224, 13.8224, 13.8224, 13.8224, 13.8224, 13.8224
5.82938, 15.9746, 22.1819, 13.8423, 4.23965, -6.20735, 13.8423, 0, 13.8423, 13.8423, 13.8454, 13.8434, 22.1777, 13.8423, 13.8423, 13.8423, 13.8423, 13.8423, 13.8423, 13.8423, 13.8423, 13.8423, 13.8423, 13.8423, 13.8423, 13.8423, 13.8423
5.83724, 23.1693, 23.602, 13.8611, 5.0169, -0.432693, 13.8611, 0, 13.8612, 13.8612, 13.8639, 13.8622, 23.5981, 13.8611, 13.8611, 13.8611, 13.8611, 13.8611, 13.8611, 13.8611, 13.8611, 13.8611, 13.8611, 13.8611, 13.8611, 13.8611, 13.8611
5.8451, 25.5478, 25.134, 13.8788, 5.2486, 0.413799, 13.8788, 0, 13.8788, 13.8788, 13.8812, 13.8799, 25.1304, 13.8788, 13.8788, 13.8788, 13.8788, 13.8788, 13.8788, 13.8788, 13.8788, 13.8788, 13.8788, 13.8788, 13.8788, 13.8788, 13.8788
5.85296, 26.7823, 26.76, 13.8951, 5.36491, 0.0223045, 13.8951, 0, 13.8951, 13.8952, 13.8972, 13.8963, 26.7567, 13.8951, 13.8951, 13.8951, 13.8951, 13.8951, 13.8951, 13.8951, 13.8951, 13.8951, 13.8951, 13.8951, 13.8951, 13.8951, 13.8951
5.86082, 22.7958, 28.4568, 13.91, 4.97953, -5.66104, 13.91, 0, 13.91, 13.9101, 13.9118, 13.9112, 28.4538, 13.91, 13.91, 13.91, 13.91, 13.91, 13.91, 13.91, 13.91, 13.91, 13.91, 13.91, 13.91, 13.91, 13.91
5.86868, 25.5232, 30.1955, 13.9234, 5.24626, -4.67222, 13.9234, 0, 13.9234, 13.9234, 13.9249, 13.9245, 30.1927, 13.9234, 13.9234, 13.9234, 13.9234, 13.9234, 13.9234, 13.9234, 13.9234, 13.9234, 13.9234, 13.9234, 13.9234, 13.9234, 13.9234
5.87653, 30.0385, 31.9419, 13.935, 5.66025, -1.9034, 13.935, 0, 13.935, 13.935, 13.9363, 13.9361, 31.9393, 13.935, 13.935, 13.935, 13.935, 13.935, 13.935, 13.935, 13.935, 13.935, 13.935, 13.935, 13.935, 13.935, 13.935
5.88439, 29.4214, 33.6583, 13.9448, 5.60548, -4.23683, 13.9448, 0, 13.9448, 13.9448, 13.9459, 13.9459, 33.6559, 13.9448, 13.9448, 13.9448, 13.9448, 13.9448, 13.9448, 13.9448, 13.9448, 13.9448, 13.9448, 13.9448, 13.9448, 13.9448, 13.9448
5.89225, 27.4317, 35.3038, 13.9526, 5.4251, -7.8721, 13.9526, 0, 13.9527, 13.9527, 13.9536, 13.9538, 35.3017, 13.9526, 13.9526, 13.9526, 13.9526, 13.9526, 13.9526, 13.9526, 13.9526, 13.9526, 13.9526, 13.9526, 13.9526, 13.9526, 13.9526
5.90011, 33.476, 36.8368, 13.9585, 5.95617, -3.36081, 13.9585, 0, 13.9585, 13.9585, 13.9593, 13.9597, 36.8348, 13.9585, 13.9585, 13.9585, 13.9585, 13.9585, 13.9585, 13.9585, 13.9585, 13.9585, 13.9585, 13.9585, 13.9585, 13.9585, 13.9585
5.90797, 34.0769, 38.2161, 13.9624, 6.0064, -4.13924, 13.9624, 0, 13.9624, 13.9624, 13.963, 13.9636, 38.2142, 13.9624, 13.9624, 13.9624, 13.9624, 13.9624, 13.9624, 13.9624, 13.9624, 13.9624, 13.9624, 13.9624, 13.9624, 13.9624, 13.9624
5.91583, 30.3384, 39.4028, 13.9642, 5.68668, -9.06446, 13.9642, 0, 13.9642, 13.9642, 13.9647, 13.9654, 39.401, 13.9642, 13.9642, 13.9642, 13.9642, 13.9642, 13.9642, 13.9642, 13.9642, 13.9642, 13.9642, 13.9642, 13.9642, 13.9642, 13.9642
5.92369, 34.0764, 40.3624, 13.9639, 6.00636, -6.28603, 13.9639, 0, 13.964, 13.964, 13.9644, 13.9652, 40.3607, 13.9639, 13.9639, 13.9639, 13.9639, 13.9639, 13.9639, 13.9639, 13.9639, 13.9639, 13.9639, 13.964, 13.9639, 13.9639, 13.9639
5.93155, 33.2204, 41.0663, 13.9618, 5.93467, -7.84593, 13.9618, 0, 13.9618, 13.9618, 13.9622, 13.963, 41.0646, 13.9618, 13.9618, 13.9618, 13.9618, 13.9618, 13.9618, 13.9618, 13.9618, 13.9618, 13.9618, 13.9618, 13.9618, 13.9618, 13.9618
5.93941, 33.7906, 41.4932, 13.9578, 5.98253, -7.70257, 13.9578, 0, 13.9579, 13.9579, 13.9581, 13.9591, 41.4916, 13.9578, 13.9578, 13.9578, 13.9578, 13.9578, 13.9578, 13.9578, 13.9578, 13.9578, 13.9578, 13.9578, 13.9578, 13.9578, 13.9578
5.94727, 31.2224, 41.6304, 13.9522, 5.76388, -10.408, 13.9522, 0, 13.9523, 13.9523, 13.9525, 13.9535, 41.6288, 13.9522, 13.9522, 13.9522, 13.9522, 13.9522, 13.9522, 13.9522, 13.9522, 13.9522, 13.9522, 13.9523, 13.9522, 13.9522, 13.9522
5.95513, 35.2327, 41.4741, 13.9452, 6.10186, -6.24136, 13.9452, 0, 13.9453, 13.9453, 13.9455, 13.9465, 41.4725, 13.9452, 13.9452, 13.9452, 13.9452, 13.9452, 13.9452, 13.9452, 13.9452, 13.9452, 13.9452, 13.9452, 13.9452, 13.9452, 13.9452
5.96299, 28.5996, 41.0298, 13.9371, 5.53169, -12.4302, 13.9371, 0, 13.9371, 13.9371, 13.9372, 13.9383, 41.0283, 13.9371, 13.9371, 13.9371, 13.9371, 13.9371, 13.9371, 13.9371, 13.9371, 13.9371, 13.9371, 13.9371, 13.9371, 13.9371, 13.9371
5.97084, 31.5366, 40.3121, 13.928, 5.79108, -8.77552, 13.928, 0, 13.928, 13.9281, 13.9282, 13.9293, 40.3106, 13.928, 13.928, 13.928, 13.928, 13.928, 13.928, 13.928, 13.928, 13.928, 13.928, 13.928, 13.928, 13.928, 13.928
5.9787, 36.0329, 39.3436, 13.9185, 6.16709, -3.31064, 13.9185, 0, 13.9185, 13.9185, 13.9186, 13.9198, 39.3421, 13.9185, 13.9185, 13.9185, 13.9185, 13.9185, 13.9185, 13.9185, 13.9185, 13.9185, 13.9185, 13.9185, 13.9185, 13.9185, 13.9185
5.98656, 38.6659, 38.1539, 13.9087, 6.37698, 0.511929, 13.9087, 0, 13.9087, 13.9087, 13.9088, 13.91, 38.1524, 13.9087, 13.9087, 13.9087, 13.9087, 13.9087, 13.9087, 13.9087, 13.9087, 13.9087, 13.9087, 13.9087, 13.9087, 13.9087, 13.9087
5.99442, 42.9121, 36.7783, 13.8991, 6.70165, 6.13375, 13.8991, 0, 13.8991, 13.8991, 13.8992, 13.9004, 36.7768, 13.8991, 13.8991, 13.8991, 13.8991, 13.8991, 13.8991, 13.8991, 13.8991, 13.8991, 13.8991, 13.8991, 13.8991, 13.8991, 13.8991
6.00228, 31.6602, 35.2557, 13.89, 5.80174, -3.59545, 13.89, 0, 13.89, 13.89, 13.8901, 13.8913, 35.2542, 13.89, 13.89, 13.89, 13.89, 13.89, 13.89, 13.89, 13.89, 13.89, 13.89, 13.89, 13.89, 13.89, 13.89
6.01014, 33.6178, 33.6268, 13.8817, 5.96806, -0.00906754, 13.8817, 0, 13.8817, 13.8817, 13.8818, 13.8831, 33.6253, 13.8817, 13.8817, 13.8817, 13.8817, 13.8817, 13.8817, 13.8817, 13.8817, 13.8817, 13.8817, 13.8817, 13.8817, 13.8817, 13.8817
6.018, 27.2286, 31.9332, 13.8746, 5.40635, -4.70456, 13.8746, 0, 13.8746, 13.8746, 13.8747, 13.876, 31.9316, 13.8746, 13.8746, 13.8746, 13.8746, 13.8746, 13.8746, 13.8746, 13.8746, 13.8746, 13.8746, 13.8746, 13.8746, 13.8746, 13.8746
6.02586, 21.0015, 30.2144, 13.8689, 4.79599, -9.21281, 13.8689, 0, 13.8689, 13.8689, 13.869, 13.8703, 30.2128, 13.8689, 13.8689, 13.8689, 13.8689, 13.8689, 13.8689, 13.8689, 13.8689, 13.8689, 13.8689, 13.8689, 13.8689, 13.8689, 13.8689
6.03372, 21.6284, 28.507, 13.8649, 4.8609, -6.87867, 13.8649, 0, 13.8649, 13.8649, 13.865, 13.8663, 28.5054, 13.8649, 13.8649, 13.8649, 13.8649, 13.8649, 13.8649, 13.8649, 13.8649, 13.8649, 13.8649, 13.8649, 13.8649, 13.8649, 13.8649
6.04158, 16.3198, 26.8442, 13.8627, 4.28016, -10.5244, 13.8627, 0, 13.8627, 13.8627, 13.8628, 13.8642, 26.8425, 13.8627, 13.8627, 13.8627, 13.8627, 13.8627, 13.8627, 13.8627, 13.8627, 13.8627, 13.8627, 13.8627, 13.8627, 13.8627, 13.8627
6.04943, 20.9868, 25.2535, 13.8625, 4.79446, -4.26665, 13.8625, 0, 13.8625, 13.8625, 13.8626, 13.8641, 25.2517, 13.8625, 13.8625, 13.8625, 13.8625, 13.8625, 13.8625, 13.8625, 13.8625, 13.8625, 13.8625, 13.8625, 13.8625, 13.8625, 13.8625
6.05729, 18.6069, 23.7574, 13.8644, 4.53949, -5.15046, 13.8644, 0, 13.8644, 13.8644, 13.8645, 13.8662, 23.7555, 13.8644, 13.8644, 13.8644, 13.8644, 13.8644, 13.8644, 13.8644, 13.8644, 13.8644, 13.8644, 13.8644, 13.8644, 13.8644, 13.8644
6.06515, 23.7012, 22.3727, 13.8685, 5.06963, 1.3285, 13.8685, 0, 13.8685, 13.8685, 13.8686, 13.8704, 22.3706, 13.8685, 13.8685, 13.8685, 13.8685, 13.8685, 13.8685, 13.8685, 13.8685, 13.8685, 13.8685, 13.8685, 13.8685, 13.8685, 13.8685
6.07301, 18.2871, 21.1106, 13.8746, 4.50412, -2.82347, 13.8746, 0, 13.8746, 13.8746, 13.8747, 13.8768, 21.1082, 13.8746, 13.8746, 13.8746, 13.8746, 13.8746, 13.8746, 13.8746, 13.8746, 13.8746, 13.8746, 13.8746, 13.8746, 13.8746, 13.8746
6.08087, 16.0113, 19.9773, 13.8828, 4.24398, -3.96592, 13.8828, 0, 13.8828, 13.8828, 13.8829, 13.8855, 19.9745, 13.8828, 13.8828, 13.8828, 13.8828, 13.8828, 13.8828, 13.8828, 13.8828, 13.8828, 13.8828, 13.8828, 13.8828, 13.8828, 13.8828
6.08873, 12.3054, 18.9742, 13.893, 3.78225, -6.66881, 13.893, 0, 13.893, 13.893, 13.8931, 13.8963, 18.9708, 13.893, 13.893, 13.893, 13.893, 13.893, 13.893, 13.893, 13.893, 13.893, 13.893, 13.893, 13.893, 13.893, 13.893
6.09659, 15.3004, 18.0991, 13.9051, 4.15937, -2.79871, 13.9051, 0, 13.9051, 13.9051, 13.9052, 13.9092, 18.0948, 13.9051, 13.9051, 13.9051, 13.9051, 13.9051, 13.9051, 13.9051, 13.9051, 13.9051, 13.9051, 13.9051, 13.9051, 13.9051, 13.9051
6.10445, 12.0897, 17.3464, 13.9188, 3.75363, -5.25669, 13.9188, 0, 13.9188, 13.9188, 13.9189, 13.9242, 17.3408, 13.9188, 13.9188, 13.9188, 13.9188, 13.9188, 13.9188, 13.9188, 13.9188, 13.9188, 13.9188, 13.9188, 13.9188, 13.9188, 13.9188
6.11231, 6.93395, 16.7082, 13.9341, 2.98897, -9.77427, 13.9341, 0, 13.9341, 13.9342, 13.9342, 13.9414, 16.7008, 13.9341, 13.9341, 13.9341, 13.9341, 13.9341, 13.9341, 13.9341, 13.9341, 13.9341, 13.9341, 13.9341, 13.9341, 13.9341, 13.9341
6.12017, 7.74595, 16.1751, 13.9508, 3.12185, -8.42918, 13.9508, 0, 13.9508, 13.9508, 13.9509, 13.9606, 16.1651, 13.9508, 13.9508, 13.9508, 13.9508, 13.9508, 13.9508, 13.9508, 13.9508, 13.9508, 13.9508, 13.9508, 13.9508, 13.9508, 13.9508
6.12803, 11.7695, 15.7367, 13.9687, 3.71073, -3.96719, 13.9687, 0, 13.9687, 13.9687, 13.9688, 13.9821, 15.7231, 13.9687, 13.9687, 13.9687, 13.9687, 13.9687, 13.9687, 13.9687, 13.9687, 13.9687, 13.9687, 13.9687, 13.9687, 13.9687, 13.9687
6.13588, 16.9765, 15.3823, 13.9875, 4.3562, 1.59416, 13.9875, 0, 13.9876, 13.9876, 13.9877, 14.006, 15.3636, 13.9875, 13.9875, 13.9875, 13.9875, 13.9875, 13.9875, 13.9875, 13.9875, 13.9875, 13.9875, 13.9875, 13.9875, 13.9875, 13.9875
6.14374, 18.0656, 15.1014, 14.0073, 4.47947, 2.96422, 14.0073, 0, 14.0073, 14.0073, 14.0074, 14.0327, 15.0758, 14.0073, 14.0073, 14.0073, 14.0073, 14.0073, 14.0073, 14.0073, 14.0073, 14.0073, 14.0073, 14.0073, 14.0073, 14.0073, 14.0073
6.1516, 15.5847, 14.8841, 14.0277, 4.19341, 0.700624, 14.0277, 0, 14.0277, 14.0277, 14.0278, 14.0625, 14.8491, 14.0277, 14.0277, 14.0277, 14.0277, 14.0277, 14.0277, 14.0277, 14.0277, 14.0277, 14.0277, 14.0277, 14.0277, 14.0277, 14.0277
6.15946, 12.6804, 14.7214, 14.0486, 3.8315, -2.04095, 14.0486, 0, 14.0486, 14.0486, 14.0487, 14.0961, 14.6738, 14.0486, 14.0486, 14.0486, 14.0486, 14.0486, 14.0486, 14.0486, 14.0486, 14.0486, 14.0486, 14.0486, 14.0486, 14.0486, 14.0486
6.16732, 13.5726, 14.6054, 14.07, 3.94622, -1.03276, 14.07, 0, 14.07, 14.07, 14.0701, 14.1342, 14.541, 14.07, 14.07, 14.07, 14.07, 14.07, 14.07, 14.07, 14.07, 14.07, 14.07, 14.07, 14.07, 14.07, 14.07
6.17518, 16.8015, 14.5293, 14.0916, 4.33607, 2.27216, 14.0916, 0, 14.0916, 14.0916, 14.0917, 14.1778, 14.443, 14.0916, 14.0916, 14.0916, 14.0916, 14.0916, 14.0916, 14.0916, 14.0916, 14.0916, 14.0916, 14.0916, 14.0916, 14.0916, 14.0916
6.18304, 9.27675, 14.4878, 14.1134, 3.35809, -5.21108, 14.1134, 0, 14.1134, 14.1134, 14.1135, 14.2281, 14.3729, 14.1134, 14.1134, 14.1134, 14.1134, 14.1134, 14.1134, 14.1134, 14.1134, 14.1134, 14.1134, 14.1134, 14.1134, 14.1134, 14.1134
6.1909, 11.1169, 14.4766, 14.1352, 3.62173, -3.35964, 14.1352, 0, 14.1352, 14.1352, 14.1354, 14.2866, 14.325, 14.1352, 14.1352, 14.1352, 14.1352, 14.1352, 14.1352, 14.1352, 14.1352, 14.1352, 14.1352, 14.1352, 14.1352, 14.1352, 14.1352
6.19876, 7.70397, 14.4924, 14.1571, 3.11512, -6.78846, 14.1571, 0, 14.1571, 14.1571, 14.1572, 14.3548, 14.2945, 14.1571, 14.1571, 14.1571, 14.1571, 14.1571, 14.1571, 14.1571, 14.1571, 14.1571, 14.1571, 14.1571, 14.1571, 14.1571, 14.1571
6.20662, 8.56059, 14.5334, 14.1789, 3.24971, -5.97285, 14.1789, 0, 14.1789, 14.1789, 14.179, 14.4347, 14.2774, 14.1789, 14.1789, 14.1789, 14.1789, 14.1789, 14.1789, 14.1789, 14.1789, 14.1789, 14.1789, 14.1789, 14.1789, 14.1789, 14.1789
6.21447, 8.26939, 14.5984, 14.2006, 3.20459, -6.329, 14.2006, 0, 14.2006, 14.2006, 14.2007, 14.5282, 14.2705, 14.2006, 14.2006, 14.2006, 14.2006, 14.2006, 14.2006, 14.2006, 14.2006, 14.2006, 14.2006, 14.2006, 14.2006, 14.2006, 14.2006
6.22233, 14.2646, 14.687, 14.2221, 4.03293, -0.422408, 14.2221, 0, 14.2221, 14.2221, 14.2222, 14.6376, 14.2712, 14.2221, 14.2221, 14.2221, 14.2221, 14.2221, 14.2221, 14.2221, 14.2221, 14.2221, 14.2221, 14.2221, 14.2221, 14.2221, 14.2221
6.23019, 11.43, 14.7994, 14.2434, 3.6647, -3.36936, 14.2434, 0, 14.2434, 14.2434, 14.2435, 14.765, 14.2776, 14.2434, 14.2434, 14.2434, 14.2434, 14.2434, 14.2434, 14.2434, 14.2434, 14.2434, 14.2434, 14.2434, 14.2434, 14.2434, 14.2434
6.23805, 6.53658, 14.9363, 14.2645, 2.92174, -8.39969, 14.2645, 0, 14.2645, 14.2645, 14.2646, 14.9125, 14.2881, 14.2645, 14.2645, 14.2645, 14.2645, 14.2645, 14.2645, 14.2645, 14.2645, 14.2645, 14.2645, 14.2645, 14.2645, 14.2645, 14.2645
6.24591, 16.7108, 15.0984, 14.2853, 4.3256, 1.61241, 14.2853, 0, 14.2853, 14.2853, 14.2855, 15.0821, 14.3014, 14.2853, 14.2853, 14.2853, 14.2853, 14.2853, 14.2853, 14.2853, 14.2853, 14.2853, 14.2853, 14.2853, 14.2853, 14.2853, 14.2853
6.25377, 10.333, 15.2867, 14.3059, 3.51183, -4.95375, 14.3059, 0, 14.3059, 14.3059, 14.306, 15.2756, 14.3168, 14.3059, 14.3059, 14.3059, 14.3059, 14.3059, 14.3059, 14.3059, 14.3059, 14.3059, 14.3059, 14.3059, 14.3059, 14.3059, 14.3059
6.26163, 20.4395, 15.5017, 14.3262, 4.73704, 4.93782, 14.3262, 0, 14.3262, 14.3262, 14.3263, 15.4942, 14.3335, 14.3262, 14.3262, 14.3262, 14.3262, 14.3262, 14.3262, 14.3262, 14.3262, 14.3262, 14.3262, 14.3262, 14.3262, 14.3262, 14.3262
6.26949, 16.9195, 15.7436, 14.3462, 4.34965, 1.17584, 14.3462, 0, 14.3462, 14.3462, 14.3463, 15.7386, 14.351, 14.3462, 14.3462, 14.3462, 14.3462, 14.3462, 14.3462, 14.3462, 14.3462, 14.3462, 14.3462, 14.3462, 14.3462, 14.3462, 14.3462
6.27735, 11.5126, 16.012, 14.3659, 3.67595, -4.49937, 14.3659, 0, 14.3659, 14.3659, 14.3661, 16.0086, 14.3691, 14.3659, 14.3659, 14.3659, 14.3659, 14.3659, 14.3659, 14.3659, 14.3659, 14.3659, 14.3659, 14.3659, 14.3659, 14.3659, 14.3659
6.28521, 11.9834, 16.3057, 14.3853, 3.73944, -4.32231, 14.3853, 0, 14.3853, 14.3854, 14.3855, 16.3034, 14.3874, 14.3853, 14.3853, 14.3853, 14.3853, 14.3853, 14.3853, 14.3853, 14.3853, 14.3853, 14.3853, 14.3853, 14.3853, 14.3853, 14.3853
6.29307, 13.4975, 16.6226, 14.4044, 3.93669, -3.12507, 14.4044, 0, 14.4045, 14.4045, 14.4046, 16.621, 14.4058, 14.4044, 14.4044, 14.4044, 14.4044, 14.4044, 14.4044, 14.4044, 14.4044, 14.4044, 14.4044, 14.4044, 14.4044, 14.4044, 14.4044
6.30092, 18.4882, 16.9595, 14.4233, 4.52639, 1.52865, 14.4233, 0, 14.4233, 14.4233, 14.4234, 16.9584, 14.4241, 14.4233, 14.4233, 14.4233, 14.4233, 14.4233, 14.4233, 14.4233, 14.4233, 14.4233, 14.4233, 14.4233, 14.4233, 14.4233, 14.4233
6.30878, 13.9739, 17.3123, 14.4418, 3.99674, -3.33835, 14.4418, 0, 14.4418, 14.4418, 14.442, 17.3115, 14.4423, 14.4418, 14.4418, 14.4418, 14.4418, 14.4418, 14.4418, 14.4418, 14.4418, 14.4418, 14.4418, 14.4418, 14.4418, 14.4418, 14.4418
6.31664, 20.2235, 17.6756, 14.46, 4.71418, 2.54788, 14.46, 0, 14.46, 14.46, 14.4602, 17.6751, 14.4603, 14.46, 14.46, 14.46, 14.46, 14.46, 14.46, 14.46, 14.46, 14.46, 14.46, 14.46, 14.46, 14.46, 14.46
6.3245, 25.2274, 18.0435, 14.4779, 5.21799, 7.18393, 14.4779, 0, 14.4779, 14.4779, 14.4781, 18.043, 14.4781, 14.4779, 14.4779, 14.4779, 14.4779, 14.4779, 14.4779, 14.4779, 14.4779, 14.4779, 14.4779, 14.4779, 14.4779, 14.4779, 14.4779
6.33236, 20.9602, 18.4086, 14.4954, 4.79168, 2.5516, 14.4954, 0, 14.4955, 14.4955, 14.4957, 18.4082, 14.4956, 14.4954, 14.4954, 14.4954, 14.4954, 14.4954, 14.4954, 14.4954, 14.4954, 14.4954, 14.4954, 14.4954, 14.4954, 14.4954, 14.4954
6.34022, 27.2396, 18.7635, 14.5127, 5.40737, 8.47611, 14.5127, 0, 14.5127, 14.5128, 14.513, 18.7632, 14.5128, 14.5127, 14.5127, 14.5127, 14.5127, 14.5127, 14.5127, 14.5127, 14.5127, 14.5127, 14.5127, 14.5127, 14.5127, 14.5127, 14.5127
6.34808, 22.4181, 19.1002, 14.5297, 4.94147, 3.31796, 14.5297, 0, 14.5297, 14.5297, 14.53, 19.0998, 14.5298, 14.5297, 14.5297, 14.5297, 14.5297, 14.5297, 14.5297, 14.5297, 14.5297, 14.5297, 14.5297, 14.5297, 14.5297, 14.5297, 14.5297
6.35594, 25.4859, 19.4105, 14.5464, 5.2427, 6.07545, 14.5464, 0, 14.5464, 14.5464, 14.5467, 19.4101, 14.5464, 14.5464, 14.5464, 14.5464, 14.5464, 14.5464, 14.5464, 14.5464, 14.5464, 14.5464, 14.5464, 14.5464, 14.5464, 14.5464, 14.5464
6.3638, 23.9664, 19.6867, 14.5628, 5.09572, 4.27968, 14.5628, 0, 14.5628, 14.5628, 14.5631, 19.6863, 14.5628, 14.5628, 14.5628, 14.5628, 14.5628, 14.5628, 14.5628, 14.5628, 14.5628, 14.5628, 14.5628, 14.5628, 14.5628, 14.5628, 14.5628
6.37166, 21.4317, 19.9217, 14.5789, 4.84063, 1.51004, 14.5789, 0, 14.5789, 14.5789, 14.5792, 19.9213, 14.5789, 14.5789, 14.5789, 14.5789, 14.5789, 14.5789, 14.5789, 14.5789, 14.5789, 14.5789, 14.5789, 14.5789, 14.5789, 14.5789, 14.5789
6.37952, 25.0389, 20.1092, 14.5947, 5.1999, 4.92966, 14.5947, 0, 14.5947, 14.5947, 14.595, 20.1088, 14.5947, 14.5947, 14.5947, 14.5947, 14.5947, 14.5947, 14.5947, 14.5947, 14.5947, 14.5947, 14.5947, 14.5947, 14.5947, 14.5947, 14.5947
6.38737, 24.6007, 20.2445, 14.6102, 5.15759, 4.35629, 14.6102, 0, 14.6102, 14.6102, 14.6105, 20.244, 14.6102, 14.6102, 14.6102, 14.6102, 14.6102, 14.6102, 14.6102, 14.6102, 14.6102, 14.6102, 14.6102, 14.6102, 14.6102, 14.6102, 14.6102
6.39523, 17.6971, 20.3238, 14.6254, 4.43815, -2.62664, 14.6254, 0, 14.6254, 14.6254, 14.6258, 20.3233, 14.6254, 14.6254, 14.6254, 14.6254, 14.6254, 14.6254, 14.6254, 14.6254, 14.6254, 14.6254, 14.6254, 14.6254, 14.6254, 14.6254, 14.6254
6.40309, 28.6151, 20.3454, 14.6403, 5.53309, 8.26969, 14.6403, 0, 14.6403, 14.6403, 14.6407, 20.3449, 14.6403, 14.6403, 14.6403, 14.6403, 14.6403, 14.6403, 14.6403, 14.6403, 14.6403, 14.6403, 14.6403, 14.6403, 14.6403, 14.6403, 14.6403
6.41095, 18.4141, 20.3093, 14.6549, 4.51819, -1.89523, 14.6549, 0, 14.6549, 14.6549, 14.6554, 20.3088, 14.6549, 14.6549, 14.6549, 14.6549, 14.6549, 14.6549, 14.6549, 14.6549, 14.6549, 14.6549, 14.6549, 14.6549, 14.6549, 14.6549, 14.6549
6.41881, 25.8716, 20.217, 14.6692, 5.27936, 5.65463, 14.6692, 0, 14.6693, 14.6693, 14.6698, 20.2164, 14.6692, 14.6692, 14.6692, 14.6692, 14.6692, 14.6692, 14.6692, 14.6692, 14.6692, 14.6692, 14.6692, 14.6692, 14.6692, 14.6692, 14.6692
6.42667, 18.6273, 20.0718, 14.6833, 4.54173, -1.4445, 14.6833, 0, 14.6833, 14.6833, 14.6839, 20.0712, 14.6833, 14.6833, 14.6833, 14.6833, 14.6833, 14.6833, 14.6833, 14.6833, 14.6833, 14.6833, 14.6833, 14.6833, 14.6833, 14.6833, 14.6833
6.43453, 23.5437, 19.8785, 14.6971, 5.05408, 3.66522, 14.6971, 0, 14.6971, 14.6971, 14.6977, 19.8778, 14.6971, 14.6971, 14.6971, 14.6971, 14.6971, 14.6971, 14.6971, 14.6971, 14.6971, 14.6971, 14.6971, 14.6971, 14.6971, 14.6971, 14.6971
6.44239, 17.399, 19.6431, 14.7106, 4.40443, -2.2441, 14.7106, 0, 14.7106, 14.7106, 14.7113, 19.6424, 14.7106, 14.7106, 14.7106, 14.7106, 14.7106, 14.7106, 14.7106, 14.7106, 14.7106, 14.7106, 14.7106, 14.7106, 14.7106, 14.7106, 14.7106
6.45025, 23.3434, 19.3725, 14.7238, 5.03422, 3.97088, 14.7238, 0, 14.7238, 14.7238, 14.7245, 19.3717, 14.7238, 14.7238, 14.7238, 14.7238, 14.7238, 14.7238, 14.7238, 14.7238, 14.7238, 14.7238, 14.7238, 14.7238, 14.7238, 14.7238, 14.7238
