   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_807.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
4.74488, 82.3964, 69.7951, 38.1113, 9.18675, 12.6013, 0, 38.1113, 38.1156, 38.1114, 38.3107, 38.312, 69.3908, 38.1113, 38.1113, 38.1113, 38.1113, 38.1113, 38.1113, 38.1113, 38.1113, 38.1113, 38.1113, 38.1113, 38.1113, 38.1113, 38.1113
4.75273, 74.6842, 69.5136, 38.2517, 8.75695, 5.17065, 0, 38.2517, 38.256, 38.2518, 38.4294, 38.4552, 69.128, 38.2517, 38.2517, 38.2517, 38.2517, 38.2517, 38.2517, 38.2517, 38.2517, 38.2517, 38.2517, 38.2517, 38.2517, 38.2517, 38.2517
4.76059, 83.8963, 71.4442, 38.3872, 9.26802, 12.4521, 0, 38.3872, 38.3915, 38.3873, 38.544, 38.5937, 71.0766, 38.3872, 38.3872, 38.3872, 38.3872, 38.3872, 38.3872, 38.3872, 38.3872, 38.3872, 38.3872, 38.3872, 38.3872, 38.3872, 38.3872
4.76844, 91.4974, 75.44, 38.5164, 9.66941, 16.0574, 0, 38.5164, 38.5207, 38.5165, 38.6535, 38.7258, 75.0893, 38.5164, 38.5164, 38.5164, 38.5164, 38.5164, 38.5164, 38.5164, 38.5164, 38.5164, 38.5164, 38.5164, 38.5164, 38.5164, 38.5164
4.77629, 94.018, 81.4122, 38.6374, 9.79888, 12.6058, 0, 38.6374, 38.6417, 38.6375, 38.7561, 38.8498, 81.0769, 38.6374, 38.6374, 38.6374, 38.6374, 38.6374, 38.6374, 38.6374, 38.6374, 38.6374, 38.6374, 38.6374, 38.6374, 38.6374, 38.6374
4.78414, 93.2163, 89.3103, 38.7481, 9.75789, 3.90601, 0, 38.7481, 38.7524, 38.7482, 38.8499, 38.9634, 88.9889, 38.7481, 38.7481, 38.7481, 38.7481, 38.7481, 38.7481, 38.7481, 38.7481, 38.7481, 38.7481, 38.7481, 38.7481, 38.7481, 38.7481
4.792, 112.259, 99.1065, 38.8459, 10.6892, 13.1526, 0, 38.8459, 38.8501, 38.8459, 38.9324, 39.0641, 98.7974, 38.8459, 38.8459, 38.8459, 38.8459, 38.8459, 38.8459, 38.8459, 38.8459, 38.8459, 38.8459, 38.8459, 38.8459, 38.8459, 38.8459
4.79985, 135.388, 110.779, 38.9277, 11.7213, 24.6087, 0, 38.9277, 38.932, 38.9278, 39.0007, 39.149, 110.48, 38.9277, 38.9277, 38.9277, 38.9277, 38.9277, 38.9277, 38.9277, 38.9277, 38.9277, 38.9277, 38.9277, 38.9277, 38.9277, 38.9277
4.8077, 147.5, 124.288, 38.9901, 12.227, 23.2119, 0, 38.9901, 38.9944, 38.9902, 39.0511, 39.2144, 123.999, 38.9901, 38.9901, 38.9901, 38.9901, 38.9901, 38.9901, 38.9901, 38.9901, 38.9901, 38.9901, 38.9901, 38.9901, 38.9901, 38.9901
4.81555, 154.057, 139.568, 39.0292, 12.4923, 14.4889, 0, 39.0292, 39.0334, 39.0292, 39.0798, 39.2564, 139.286, 39.0292, 39.0292, 39.0292, 39.0292, 39.0292, 39.0292, 39.0292, 39.0292, 39.0292, 39.0292, 39.0292, 39.0292, 39.0292, 39.0292
4.82341, 182.937, 156.506, 39.0406, 13.5992, 26.4311, 0, 39.0406, 39.0448, 39.0406, 39.0823, 39.2709, 156.23, 39.0406, 39.0406, 39.0406, 39.0406, 39.0406, 39.0406, 39.0406, 39.0406, 39.0406, 39.0406, 39.0406, 39.0406, 39.0406, 39.0406
4.83126, 236.829, 174.932, 39.0196, 15.4541, 61.8963, 0, 39.0196, 39.0238, 39.0196, 39.0538, 39.2529, 174.66, 39.0196, 39.0196, 39.0196, 39.0196, 39.0196, 39.0196, 39.0196, 39.0196, 39.0196, 39.0196, 39.0196, 39.0196, 39.0196, 39.0196
4.83911, 246.848, 194.615, 38.9612, 15.7749, 52.2324, 0, 38.9612, 38.9655, 38.9613, 38.9892, 39.1976, 194.346, 38.9612, 38.9612, 38.9612, 38.9612, 38.9612, 38.9612, 38.9612, 38.9612, 38.9612, 38.9612, 38.9612, 38.9612, 38.9612, 38.9612
4.84697, 272.748, 215.251, 38.8604, 16.5755, 57.4979, 0, 38.8604, 38.8647, 38.8605, 38.8832, 39.0999, 214.984, 38.8604, 38.8604, 38.8604, 38.8604, 38.8604, 38.8604, 38.8604, 38.8604, 38.8604, 38.8604, 38.8604, 38.8604, 38.8604, 38.8604
4.85482, 289.78, 236.469, 38.712, 17.0816, 53.3111, 0, 38.712, 38.7162, 38.712, 38.7306, 38.9545, 236.204, 38.712, 38.712, 38.712, 38.712, 38.712, 38.712, 38.712, 38.712, 38.712, 38.712, 38.712, 38.712, 38.712, 38.712
4.86267, 309.859, 257.839, 38.511, 17.6595, 52.0203, 0, 38.511, 38.5152, 38.5111, 38.5262, 38.7566, 257.574, 38.511, 38.511, 38.511, 38.511, 38.511, 38.511, 38.511, 38.511, 38.511, 38.511, 38.511, 38.511, 38.511, 38.511
4.87052, 352.082, 278.872, 38.2529, 18.8171, 73.2102, 0, 38.2529, 38.2571, 38.2529, 38.2654, 38.5016, 278.607, 38.2529, 38.2529, 38.2529, 38.2529, 38.2529, 38.2529, 38.2529, 38.2529, 38.2529, 38.2529, 38.2529, 38.2529, 38.2529, 38.2529
4.87838, 357.272, 299.05, 37.9336, 18.9545, 58.221, 0, 37.9336, 37.9378, 37.9337, 37.944, 38.1855, 298.784, 37.9336, 37.9336, 37.9336, 37.9336, 37.9336, 37.9336, 37.9336, 37.9336, 37.9336, 37.9336, 37.9336, 37.9336, 37.9336, 37.9336
4.88623, 396.799, 317.836, 37.55, 19.9699, 78.9633, 0, 37.55, 37.5543, 37.5501, 37.5588, 37.805, 317.568, 37.55, 37.55, 37.55, 37.55, 37.55, 37.55, 37.55, 37.55, 37.55, 37.55, 37.55, 37.55, 37.55, 37.55
4.89408, 425.386, 334.692, 37.1, 20.6733, 90.6935, 0, 37.1, 37.1043, 37.1001, 37.1076, 37.3582, 334.422, 37.1, 37.1, 37.1, 37.1, 37.1, 37.1, 37.1, 37.1, 37.1, 37.1, 37.1, 37.1, 37.1, 37.1
4.90193, 433.489, 349.118, 36.5827, 20.8684, 84.3708, 0, 36.5827, 36.587, 36.5828, 36.5893, 36.8441, 348.846, 36.5827, 36.5827, 36.5827, 36.5827, 36.5827, 36.5827, 36.5827, 36.5827, 36.5827, 36.5827, 36.5827, 36.5827, 36.5827, 36.5827
4.90979, 408.127, 360.661, 35.9987, 20.2516, 47.4657, 0, 35.9987, 36.003, 35.9988, 36.0047, 36.2633, 360.386, 35.9987, 35.9987, 35.9987, 35.9987, 35.9987, 35.9987, 35.9987, 35.9987, 35.9987, 35.9987, 35.9987, 35.9987, 35.9987, 35.9987
4.91764, 457.736, 368.947, 35.3501, 21.4414, 88.7887, 0, 35.3501, 35.3543, 35.3502, 35.3555, 35.6179, 368.669, 35.3501, 35.3501, 35.3501, 35.3501, 35.3501, 35.3501, 35.3501, 35.3501, 35.3501, 35.3501, 35.3501, 35.3501, 35.3501, 35.3501
4.92549, 525.241, 373.698, 34.6404, 22.9617, 151.544, 0, 34.6404, 34.6447, 34.6405, 34.6455, 34.9115, 373.417, 34.6404, 34.6404, 34.6404, 34.6404, 34.6404, 34.6404, 34.6404, 34.6404, 34.6404, 34.6404, 34.6404, 34.6404, 34.6404, 34.6404
4.93334, 492.392, 374.743, 33.8752, 22.2349, 117.65, 0, 33.8752, 33.8794, 33.8752, 33.88, 34.1495, 374.459, 33.8752, 33.8752, 33.8752, 33.8752, 33.8752, 33.8752, 33.8752, 33.8752, 33.8752, 33.8752, 33.8752, 33.8752, 33.8752, 33.8752
4.9412, 485.117, 372.032, 33.061, 22.0707, 113.084, 0, 33.061, 33.0653, 33.0611, 33.0657, 33.3386, 371.746, 33.061, 33.061, 33.061, 33.061, 33.061, 33.061, 33.061, 33.061, 33.061, 33.061, 33.061, 33.061, 33.061, 33.061
4.94905, 493.158, 365.639, 32.2062, 22.2521, 127.519, 0, 32.2062, 32.2104, 32.2062, 32.2108, 32.4871, 365.349, 32.2062, 32.2062, 32.2062, 32.2062, 32.2062, 32.2062, 32.2062, 32.2062, 32.2062, 32.2062, 32.2062, 32.2062, 32.2062, 32.2062
4.9569, 487.772, 355.753, 31.32, 22.1308, 132.019, 0, 31.32, 31.3242, 31.3201, 31.3246, 31.6042, 355.46, 31.32, 31.32, 31.32, 31.32, 31.32, 31.32, 31.32, 31.32, 31.32, 31.32, 31.32, 31.32, 31.32, 31.32
4.96476, 487.792, 342.672, 30.4127, 22.1313, 145.12, 0, 30.4127, 30.4169, 30.4127, 30.4172, 30.7002, 342.376, 30.4127, 30.4127, 30.4127, 30.4127, 30.4127, 30.4127, 30.4127, 30.4127, 30.4127, 30.4127, 30.4127, 30.4127, 30.4127, 30.4127
4.97261, 404.716, 326.789, 29.4951, 20.1672, 77.9276, 0, 29.4951, 29.4993, 29.4952, 29.4997, 29.786, 326.489, 29.4951, 29.4951, 29.4951, 29.4951, 29.4951, 29.4951, 29.4951, 29.4951, 29.4951, 29.4951, 29.4951, 29.4951, 29.4951, 29.4951
4.98046, 406.378, 308.565, 28.5782, 20.2084, 97.8134, 0, 28.5783, 28.5825, 28.5783, 28.5829, 28.8726, 308.261, 28.5782, 28.5782, 28.5782, 28.5782, 28.5782, 28.5782, 28.5782, 28.5782, 28.5782, 28.5782, 28.5782, 28.5782, 28.5782, 28.5782
4.98831, 378.67, 288.512, 27.673, 19.5108, 90.1572, 0, 27.673, 27.6772, 27.673, 27.6777, 27.9708, 288.206, 27.673, 27.673, 27.673, 27.673, 27.673, 27.673, 27.673, 27.673, 27.673, 27.673, 27.673, 27.673, 27.673, 27.673
4.99617, 358.653, 267.172, 26.7898, 18.9909, 91.4809, 0, 26.7898, 26.794, 26.7898, 26.7945, 27.0912, 266.861, 26.7898, 26.7898, 26.7898, 26.7898, 26.7898, 26.7898, 26.7898, 26.7898, 26.7898, 26.7898, 26.7898, 26.7898, 26.7898, 26.7898
5.00402, 311.634, 245.081, 25.9382, 17.7097, 66.5529, 0, 25.9382, 25.9425, 25.9383, 25.943, 26.2433, 244.767, 25.9382, 25.9382, 25.9382, 25.9382, 25.9382, 25.9382, 25.9382, 25.9382, 25.9382, 25.9382, 25.9382, 25.9382, 25.9382, 25.9382
5.01187, 311.104, 222.756, 25.1267, 17.6947, 88.3479, 0, 25.1267, 25.131, 25.1268, 25.1316, 25.4356, 222.438, 25.1267, 25.1267, 25.1267, 25.1267, 25.1267, 25.1267, 25.1267, 25.1267, 25.1267, 25.1267, 25.1267, 25.1267, 25.1267, 25.1267
5.01972, 274.268, 200.678, 24.3627, 16.6213, 73.5901, 0, 24.3627, 24.367, 24.3628, 24.3677, 24.6757, 200.356, 24.3627, 24.3627, 24.3627, 24.3627, 24.3627, 24.3627, 24.3627, 24.3627, 24.3627, 24.3627, 24.3627, 24.3627, 24.3627, 24.3627
5.02758, 210.577, 179.263, 23.6516, 14.58, 31.314, 0, 23.6517, 23.6559, 23.6517, 23.6568, 23.9691, 178.936, 23.6516, 23.6516, 23.6516, 23.6516, 23.6516, 23.6516, 23.6516, 23.6516, 23.6516, 23.6516, 23.6516, 23.6516, 23.6516, 23.6516
5.03543, 201.858, 158.867, 22.998, 14.2779, 42.9904, 0, 22.998, 23.0022, 22.998, 23.0032, 23.3205, 158.535, 22.998, 22.998, 22.998, 22.998, 22.998, 22.998, 22.998, 22.998, 22.998, 22.998, 22.998, 22.998, 22.998, 22.998
5.04328, 181.363, 139.77, 22.4042, 13.5411, 41.5922, 0, 22.4042, 22.4084, 22.4043, 22.4096, 22.7329, 139.432, 22.4042, 22.4042, 22.4042, 22.4042, 22.4042, 22.4042, 22.4042, 22.4042, 22.4042, 22.4042, 22.4042, 22.4042, 22.4042, 22.4042
5.05113, 154.944, 122.176, 21.8715, 12.5277, 32.768, 0, 21.8715, 21.8757, 21.8716, 21.877, 22.2078, 121.83, 21.8715, 21.8715, 21.8715, 21.8715, 21.8715, 21.8715, 21.8715, 21.8715, 21.8715, 21.8715, 21.8715, 21.8715, 21.8715, 21.8715
5.05899, 126.418, 106.217, 21.3997, 11.3322, 20.2004, 0, 21.3997, 21.4039, 21.3997, 21.4054, 21.7461, 105.861, 21.3997, 21.3997, 21.3997, 21.3997, 21.3997, 21.3997, 21.3997, 21.3997, 21.3997, 21.3997, 21.3997, 21.3997, 21.3997, 21.3997
5.06684, 96.2071, 91.9569, 20.9872, 9.90995, 4.25018, 0, 20.9872, 20.9914, 20.9872, 20.993, 21.3475, 91.5863, 20.9872, 20.9872, 20.9872, 20.9872, 20.9872, 20.9872, 20.9872, 20.9872, 20.9872, 20.9872, 20.9872, 20.9872, 20.9872, 20.9872
5.07469, 109.456, 79.4011, 20.6315, 10.5573, 30.055, 0, 20.6315, 20.6357, 20.6315, 20.6376, 21.0114, 79.0108, 20.6315, 20.6315, 20.6315, 20.6315, 20.6315, 20.6315, 20.6315, 20.6315, 20.6315, 20.6315, 20.6315, 20.6315, 20.6315, 20.6315
5.08255, 93.2903, 68.5047, 20.3292, 9.76168, 24.7856, 0, 20.3292, 20.3335, 20.3293, 20.3356, 20.7375, 68.0858, 20.3292, 20.3292, 20.3292, 20.3292, 20.3292, 20.3292, 20.3292, 20.3292, 20.3292, 20.3292, 20.3292, 20.3292, 20.3292, 20.3292
5.0904, 77.6695, 59.1841, 20.0764, 8.92578, 18.4854, 0, 20.0764, 20.0807, 20.0765, 20.0831, 20.5258, 58.7237, 20.0764, 20.0764, 20.0764, 20.0764, 20.0764, 20.0764, 20.0764, 20.0764, 20.0764, 20.0764, 20.0764, 20.0764, 20.0764, 20.0764
5.09825, 70.9385, 51.3309, 19.8686, 8.54041, 19.6076, 0, 19.8686, 19.8729, 19.8687, 19.8757, 20.3783, 50.8099, 19.8686, 19.8686, 19.8686, 19.8686, 19.8686, 19.8686, 19.8686, 19.8686, 19.8686, 19.8686, 19.8686, 19.8686, 19.8686, 19.8686
5.1061, 64.0818, 44.817, 19.7012, 8.12907, 19.2648, 0, 19.7012, 19.7054, 19.7013, 19.7087, 20.299, 44.2074, 19.7012, 19.7012, 19.7012, 19.7012, 19.7012, 19.7012, 19.7012, 19.7012, 19.7012, 19.7012, 19.7012, 19.7012, 19.7012, 19.7012
5.11396, 41.383, 39.5095, 19.5695, 6.58658, 1.8735, 0, 19.5695, 19.5737, 19.5696, 19.5775, 20.2958, 38.7709, 19.5695, 19.5695, 19.5695, 19.5695, 19.5695, 19.5695, 19.5695, 19.5695, 19.5695, 19.5695, 19.5695, 19.5695, 19.5695, 19.5695
5.12181, 29.8263, 35.2783, 19.4689, 5.64148, -5.45199, 0, 19.4689, 19.4732, 19.469, 19.4775, 20.381, 34.3532, 19.4689, 19.4689, 19.4689, 19.4689, 19.4689, 19.4689, 19.4689, 19.4689, 19.4689, 19.4689, 19.4689, 19.4689, 19.4689, 19.4689
5.12966, 35.5836, 32.002, 19.3952, 6.13055, 3.58168, 0, 19.3952, 19.3994, 19.3952, 19.4045, 20.574, 30.8094, 19.3952, 19.3952, 19.3952, 19.3952, 19.3952, 19.3952, 19.3952, 19.3952, 19.3952, 19.3952, 19.3952, 19.3952, 19.3952, 19.3952
5.13751, 30.2944, 29.5768, 19.3442, 5.68281, 0.717606, 0, 19.3442, 19.3484, 19.3442, 19.3543, 20.9024, 28.0041, 19.3442, 19.3442, 19.3442, 19.3442, 19.3442, 19.3442, 19.3442, 19.3442, 19.3442, 19.3442, 19.3442, 19.3442, 19.3442, 19.3442
5.14537, 28.4184, 27.9201, 19.3123, 5.51529, 0.498323, 0, 19.3123, 19.3165, 19.3123, 19.3234, 21.4045, 25.8123, 19.3123, 19.3123, 19.3123, 19.3123, 19.3123, 19.3123, 19.3123, 19.3123, 19.3123, 19.3123, 19.3123, 19.3123, 19.3123, 19.3123
5.15322, 35.9717, 26.9759, 19.2962, 6.16212, 8.99582, 0, 19.2962, 19.3004, 19.2962, 19.3085, 22.1326, 24.1229, 19.2962, 19.2962, 19.2962, 19.2962, 19.2962, 19.2962, 19.2962, 19.2962, 19.2962, 19.2962, 19.2962, 19.2962, 19.2962, 19.2962
5.16107, 28.9698, 26.7188, 19.2931, 5.56505, 2.25104, 0, 19.2931, 19.2973, 19.2931, 19.3067, 23.1548, 22.8391, 19.2931, 19.2931, 19.2931, 19.2931, 19.2931, 19.2931, 19.2931, 19.2931, 19.2931, 19.2931, 19.2931, 19.2931, 19.2931, 19.2931
5.16892, 26.9715, 27.1562, 19.3004, 5.38251, -0.184713, 0, 19.3005, 19.3047, 19.3005, 19.3156, 24.5593, 21.8779, 19.3004, 19.3004, 19.3004, 19.3004, 19.3004, 19.3004, 19.3004, 19.3004, 19.3004, 19.3004, 19.3004, 19.3004, 19.3005, 19.3004
5.17678, 26.7698, 28.3318, 19.3162, 5.36375, -1.56203, 0, 19.3162, 19.3205, 19.3163, 19.3331, 26.4572, 21.1697, 19.3162, 19.3162, 19.3162, 19.3162, 19.3162, 19.3162, 19.3162, 19.3162, 19.3162, 19.3162, 19.3162, 19.3162, 19.3163, 19.3162
5.18463, 40.1597, 30.3275, 19.3387, 6.49305, 9.83215, 0, 19.3387, 19.343, 19.3388, 19.3575, 28.9858, 20.6573, 19.3387, 19.3387, 19.3387, 19.3387, 19.3387, 19.3387, 19.3387, 19.3387, 19.3387, 19.3387, 19.3387, 19.3387, 19.3388, 19.3387
5.19248, 39.7174, 33.2651, 19.3665, 6.4589, 6.45221, 0, 19.3665, 19.3707, 19.3665, 19.3874, 32.3117, 20.2946, 19.3665, 19.3665, 19.3665, 19.3665, 19.3665, 19.3665, 19.3665, 19.3665, 19.3665, 19.3665, 19.3665, 19.3665, 19.3665, 19.3665
5.20034, 33.163, 37.3062, 19.3983, 5.92984, -4.14322, 0, 19.3983, 19.4026, 19.3984, 19.4215, 36.6322, 20.0447, 19.3983, 19.3983, 19.3983, 19.3983, 19.3983, 19.3983, 19.3983, 19.3983, 19.3983, 19.3983, 19.3983, 19.3983, 19.3984, 19.3983
5.20819, 39.4378, 42.6528, 19.4334, 6.43722, -3.21502, 0, 19.4334, 19.4376, 19.4334, 19.4591, 42.1773, 19.8787, 19.4334, 19.4334, 19.4334, 19.4334, 19.4334, 19.4334, 19.4334, 19.4334, 19.4334, 19.4334, 19.4334, 19.4334, 19.4335, 19.4334
5.21604, 50.8572, 49.5451, 19.4709, 7.2703, 1.31212, 0, 19.4709, 19.4751, 19.471, 19.4993, 49.2087, 19.7745, 19.4709, 19.4709, 19.4709, 19.4709, 19.4709, 19.4709, 19.4709, 19.4709, 19.4709, 19.4709, 19.4709, 19.4709, 19.471, 19.4709
5.22389, 62.9096, 58.256, 19.5103, 8.05665, 4.65359, 0, 19.5103, 19.5146, 19.5104, 19.5415, 58.0155, 19.7151, 19.5103, 19.5103, 19.5103, 19.5103, 19.5103, 19.5103, 19.5103, 19.5103, 19.5103, 19.5103, 19.5103, 19.5103, 19.5105, 19.5103
5.23175, 64.988, 69.0868, 19.5512, 8.18462, -4.09875, 0, 19.5512, 19.5555, 19.5513, 19.5854, 68.9115, 19.6879, 19.5512, 19.5512, 19.5512, 19.5512, 19.5512, 19.5512, 19.5512, 19.5512, 19.5512, 19.5512, 19.5512, 19.5512, 19.5514, 19.5512
5.2396, 83.7934, 82.3573, 19.5933, 9.26247, 1.43603, 0, 19.5933, 19.5975, 19.5934, 19.6304, 82.2255, 19.6835, 19.5933, 19.5933, 19.5933, 19.5933, 19.5933, 19.5933, 19.5933, 19.5933, 19.5933, 19.5933, 19.5933, 19.5933, 19.5935, 19.5933
5.24745, 88.6608, 98.3903, 19.6363, 9.5216, -9.72947, 0, 19.6363, 19.6405, 19.6363, 19.6763, 98.2867, 19.6952, 19.6363, 19.6363, 19.6363, 19.6363, 19.6363, 19.6363, 19.6363, 19.6363, 19.6363, 19.6363, 19.6363, 19.6363, 19.6365, 19.6363
5.2553, 115.824, 117.5, 19.68, 10.8547, -1.67599, 0, 19.68, 19.6842, 19.68, 19.7229, 117.414, 19.7181, 19.68, 19.68, 19.68, 19.68, 19.68, 19.68, 19.68, 19.68, 19.68, 19.68, 19.68, 19.68, 19.6803, 19.68
5.26316, 150.543, 139.971, 19.7243, 12.3508, 10.5721, 0, 19.7243, 19.7285, 19.7243, 19.77, 139.896, 19.7486, 19.7243, 19.7243, 19.7243, 19.7243, 19.7243, 19.7243, 19.7243, 19.7243, 19.7243, 19.7243, 19.7243, 19.7243, 19.7246, 19.7243
5.27101, 163.591, 166.036, 19.769, 12.8682, -2.44493, 0, 19.769, 19.7733, 19.7691, 19.8173, 165.968, 19.7845, 19.769, 19.769, 19.769, 19.769, 19.769, 19.769, 19.769, 19.769, 19.769, 19.769, 19.769, 19.769, 19.7695, 19.769
5.27886, 193.821, 195.856, 19.8142, 13.9936, -2.03514, 0, 19.8143, 19.8185, 19.8143, 19.8648, 195.791, 19.8239, 19.8142, 19.8142, 19.8142, 19.8142, 19.8142, 19.8142, 19.8142, 19.8142, 19.8142, 19.8142, 19.8142, 19.8142, 19.8148, 19.8142
5.28672, 225.521, 229.487, 19.8598, 15.0838, -3.96547, 0, 19.8598, 19.8641, 19.8599, 19.9123, 229.423, 19.8658, 19.8598, 19.8598, 19.8598, 19.8598, 19.8598, 19.8598, 19.8598, 19.8598, 19.8598, 19.8598, 19.8598, 19.8598, 19.8604, 19.8598
5.29457, 265.278, 266.869, 19.9057, 16.3487, -1.59055, 0, 19.9057, 19.9099, 19.9058, 19.9598, 266.806, 19.9094, 19.9057, 19.9057, 19.9057, 19.9057, 19.9057, 19.9057, 19.9057, 19.9057, 19.9057, 19.9057, 19.9057, 19.9057, 19.9064, 19.9057
5.30242, 309.659, 307.802, 19.9519, 17.6539, 1.85721, 0, 19.9519, 19.9561, 19.952, 20.0072, 307.739, 19.9541, 19.9519, 19.9519, 19.9519, 19.9519, 19.9519, 19.9519, 19.9519, 19.9519, 19.9519, 19.9519, 19.9519, 19.9519, 19.9527, 19.9519
5.31027, 383.911, 351.92, 19.9983, 19.6446, 31.991, 0, 19.9983, 20.0026, 19.9984, 20.0544, 351.857, 19.9997, 19.9983, 19.9983, 19.9983, 19.9983, 19.9983, 19.9983, 19.9983, 19.9983, 19.9983, 19.9983, 19.9983, 19.9983, 19.9992, 19.9983
5.31813, 391.588, 398.699, 20.045, 19.839, -7.11148, 0, 20.045, 20.0493, 20.0451, 20.1014, 398.637, 20.0458, 20.045, 20.045, 20.045, 20.045, 20.045, 20.045, 20.045, 20.045, 20.045, 20.045, 20.045, 20.045, 20.046, 20.045
5.32598, 474.301, 447.439, 20.092, 21.8243, 26.8621, 0, 20.092, 20.0962, 20.092, 20.1481, 447.377, 20.0924, 20.092, 20.092, 20.092, 20.092, 20.092, 20.092, 20.092, 20.092, 20.092, 20.092, 20.092, 20.092, 20.093, 20.092
5.33383, 492.721, 497.282, 20.1391, 22.2423, -4.56094, 0, 20.1391, 20.1433, 20.1392, 20.1946, 497.22, 20.1394, 20.1391, 20.1391, 20.1391, 20.1391, 20.1391, 20.1391, 20.1391, 20.1391, 20.1391, 20.1391, 20.1391, 20.1391, 20.1403, 20.1391
5.34168, 556.696, 547.24, 20.1864, 23.6367, 9.45581, 0, 20.1864, 20.1907, 20.1865, 20.2408, 547.18, 20.1866, 20.1864, 20.1864, 20.1864, 20.1864, 20.1864, 20.1864, 20.1864, 20.1864, 20.1864, 20.1864, 20.1864, 20.1864, 20.1877, 20.1864
5.34954, 567.057, 596.194, 20.2339, 23.8549, -29.1371, 0, 20.234, 20.2382, 20.234, 20.2868, 596.135, 20.234, 20.2339, 20.2339, 20.2339, 20.2339, 20.2339, 20.2339, 20.2339, 20.2339, 20.2339, 20.2339, 20.2339, 20.2339, 20.2353, 20.2339
5.35739, 668.476, 642.962, 20.2817, 25.8935, 25.5141, 0, 20.2817, 20.2859, 20.2817, 20.3326, 642.905, 20.2817, 20.2817, 20.2817, 20.2817, 20.2817, 20.2817, 20.2817, 20.2817, 20.2817, 20.2817, 20.2817, 20.2817, 20.2817, 20.2831, 20.2817
5.36524, 729.189, 686.332, 20.3295, 27.0405, 42.8564, 0, 20.3295, 20.3338, 20.3296, 20.3783, 686.278, 20.3295, 20.3295, 20.3295, 20.3295, 20.3295, 20.3295, 20.3295, 20.3295, 20.3295, 20.3295, 20.3295, 20.3295, 20.3295, 20.331, 20.3295
5.37309, 721.457, 725.109, 20.3775, 26.8972, -3.65216, 0, 20.3775, 20.3818, 20.3776, 20.4239, 725.057, 20.3775, 20.3775, 20.3775, 20.3775, 20.3775, 20.3775, 20.3775, 20.3775, 20.3775, 20.3775, 20.3775, 20.3775, 20.3775, 20.379, 20.3775
5.38095, 794.186, 758.183, 20.4257, 28.2168, 36.0027, 0, 20.4257, 20.4299, 20.4257, 20.4695, 758.134, 20.4257, 20.4257, 20.4257, 20.4257, 20.4257, 20.4257, 20.4257, 20.4257, 20.4257, 20.4257, 20.4257, 20.4257, 20.4257, 20.4272, 20.4257
5.3888, 770.864, 784.565, 20.4739, 27.8004, -13.7008, 0, 20.4739, 20.4782, 20.474, 20.515, 784.518, 20.4739, 20.4739, 20.4739, 20.4739, 20.4739, 20.4739, 20.4739, 20.4739, 20.4739, 20.4739, 20.4739, 20.4739, 20.4739, 20.4755, 20.4739
5.39665, 773.33, 803.451, 20.5223, 27.8448, -30.121, 0, 20.5223, 20.5266, 20.5224, 20.5607, 803.407, 20.5223, 20.5223, 20.5223, 20.5223, 20.5223, 20.5223, 20.5223, 20.5223, 20.5223, 20.5223, 20.5223, 20.5223, 20.5223, 20.5239, 20.5223
5.4045, 833.498, 814.255, 20.5708, 28.905, 19.2431, 0, 20.5708, 20.5751, 20.5709, 20.6064, 814.214, 20.5708, 20.5708, 20.5708, 20.5708, 20.5708, 20.5708, 20.5708, 20.5708, 20.5708, 20.5708, 20.5708, 20.5708, 20.5708, 20.5724, 20.5708
5.41236, 827.624, 816.64, 20.6194, 28.8032, 10.9847, 0, 20.6194, 20.6236, 20.6195, 20.6524, 816.601, 20.6194, 20.6194, 20.6194, 20.6194, 20.6194, 20.6194, 20.6194, 20.6194, 20.6194, 20.6194, 20.6194, 20.6194, 20.6194, 20.6209, 20.6194
5.42021, 807.722, 810.535, 20.668, 28.4556, -2.81348, 0, 20.6681, 20.6723, 20.6681, 20.6985, 810.499, 20.668, 20.668, 20.668, 20.668, 20.668, 20.668, 20.668, 20.668, 20.668, 20.668, 20.668, 20.668, 20.668, 20.6695, 20.668
5.42806, 827.54, 796.142, 20.7168, 28.8017, 31.3978, 0, 20.7168, 20.721, 20.7169, 20.7448, 796.108, 20.7168, 20.7168, 20.7168, 20.7168, 20.7168, 20.7168, 20.7168, 20.7168, 20.7168, 20.7168, 20.7168, 20.7168, 20.7168, 20.7182, 20.7168
5.43592, 833.768, 773.923, 20.7656, 28.9097, 59.8453, 0, 20.7656, 20.7698, 20.7656, 20.7914, 773.891, 20.7656, 20.7656, 20.7656, 20.7656, 20.7656, 20.7656, 20.7656, 20.7656, 20.7656, 20.7656, 20.7656, 20.7656, 20.7656, 20.7669, 20.7656
5.44377, 771.108, 744.572, 20.8144, 27.8048, 26.536, 0, 20.8144, 20.8186, 20.8145, 20.8382, 744.542, 20.8144, 20.8144, 20.8144, 20.8144, 20.8144, 20.8144, 20.8144, 20.8144, 20.8144, 20.8144, 20.8144, 20.8144, 20.8144, 20.8156, 20.8144
