   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_97.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.618867, 0, 0.00079509, 0.000108865, 1.41421, -0.00079509, 0.000110315, 0.000108865, 0.000108868, 0.000108886, 0.000108953, 0.000122439, 0.000108889, 0.00011938, 0.000113107, 0.000110188, 0.000689163, 0.000109, 0.000109162, 0.00010888, 0.000109014, 0.000108991, 0.000108866, 0.000176994, 0.000108865, 0.000114702
0.626725, 0, 0.00122029, 0.000170799, 1.41421, -0.00122029, 0.000173039, 0.000170799, 0.000170802, 0.000170831, 0.000170935, 0.000191767, 0.000170835, 0.000188646, 0.000177351, 0.000172843, 0.00106719, 0.000170966, 0.000171256, 0.000170821, 0.000171002, 0.000171, 0.0001708, 0.000263974, 0.000170799, 0.000179815
0.634583, 0, 0.00184843, 0.000263669, 1.41421, -0.00184843, 0.000267073, 0.000263669, 0.000263674, 0.000263718, 0.000263876, 0.000295542, 0.000263724, 0.000293526, 0.000273629, 0.000266776, 0.00162625, 0.000263877, 0.000264364, 0.000263703, 0.000263946, 0.000263986, 0.000263671, 0.000392094, 0.000263669, 0.000277375
0.642441, 0, 0.0027616, 0.000400536, 1.41421, -0.0027616, 0.00040563, 0.000400536, 0.000400545, 0.00040061, 0.000400846, 0.000448217, 0.000400618, 0.000449756, 0.000415436, 0.000405184, 0.00243889, 0.000400793, 0.000401577, 0.000400588, 0.000400913, 0.000401029, 0.000400539, 0.000578503, 0.000400536, 0.00042104
0.650299, 0, 0.00406775, 0.000598783, 1.41421, -0.00406775, 0.000606282, 0.000598783, 0.000598795, 0.000598891, 0.000599239, 0.000668985, 0.000598904, 0.000678724, 0.00062072, 0.000605626, 0.00359994, 0.0005991, 0.000600315, 0.000598859, 0.000599292, 0.000599536, 0.000598787, 0.000846086, 0.000598783, 0.000628972
0.658156, 0, 0.00590566, 0.000880997, 1.41421, -0.00590566, 0.000891865, 0.000880997, 0.000881016, 0.000881155, 0.000881659, 0.000982738, 0.000881173, 0.0010089, 0.00091279, 0.000890915, 0.00523038, 0.000881389, 0.000883218, 0.000881108, 0.000881685, 0.000882132, 0.000881004, 0.00122474, 0.000880997, 0.00092475
0.666014, 0, 0.00844963, 0.00127585, 1.41421, -0.00844963, 0.00129135, 0.00127585, 0.00127588, 0.00127607, 0.00127679, 0.00142099, 0.0012761, 0.00147739, 0.0013212, 0.00129, 0.00748082, 0.00127633, 0.00127902, 0.00127601, 0.00127677, 0.00127753, 0.00127586, 0.00175268, 0.00127585, 0.00133827
0.673872, 0, 0.0119133, 0.0018188, 1.41421, -0.0119133, 0.00184058, 0.0018188, 0.00181884, 0.00181911, 0.00182012, 0.00202266, 0.00181915, 0.00213154, 0.0018825, 0.00183867, 0.0105339, 0.00181939, 0.00182325, 0.00181902, 0.00182004, 0.00182126, 0.00181881, 0.00247762, 0.0018188, 0.00190647
0.68173, 0, 0.0165522, 0.00255257, 1.41421, -0.0165522, 0.00258269, 0.00255257, 0.00255262, 0.00255301, 0.00255441, 0.0028345, 0.00255306, 0.0030304, 0.00264067, 0.00258006, 0.014605, 0.0025533, 0.00255873, 0.00255288, 0.00255423, 0.00255613, 0.00255259, 0.00345786, 0.00255257, 0.00267383
0.689587, 0, 0.0226635, 0.0035272, 1.41421, -0.0226635, 0.00356821, 0.0035272, 0.00352727, 0.00352779, 0.00352969, 0.00391114, 0.00352786, 0.00424595, 0.00364717, 0.00356462, 0.0199408, 0.00352808, 0.00353558, 0.00352761, 0.00352941, 0.00353225, 0.00352722, 0.0047629, 0.0035272, 0.00369234
0.697445, 0, 0.0305836, 0.00479949, 1.41421, -0.0305836, 0.0048545, 0.00479949, 0.00479958, 0.00480029, 0.00480284, 0.00531446, 0.00480038, 0.00586374, 0.00496041, 0.00484969, 0.0268145, 0.00480056, 0.00481073, 0.00480005, 0.00480243, 0.00480659, 0.00479952, 0.0064737, 0.00479949, 0.00502102
0.705303, 0, 0.0406818, 0.00643181, 1.41421, -0.0406818, 0.00650449, 0.00643181, 0.00643193, 0.00643286, 0.00643623, 0.00711219, 0.00643298, 0.00798286, 0.00664441, 0.00649814, 0.0355181, 0.00643311, 0.00644666, 0.00643255, 0.00643571, 0.00644163, 0.00643185, 0.00868233, 0.00643181, 0.00672453
0.713161, 0, 0.0533498, 0.00849007, 1.41421, -0.0533498, 0.00858468, 0.00849007, 0.00849023, 0.00849145, 0.00849583, 0.0093757, 0.0084916, 0.0107148, 0.0087668, 0.0085764, 0.0463503, 0.00849163, 0.00850939, 0.00849104, 0.00849521, 0.00850349, 0.00849013, 0.0114911, 0.00849007, 0.00887117
0.721019, 0, 0.0689877, 0.0110408, 1.41421, -0.0689877, 0.0111621, 0.0110408, 0.011041, 0.0110425, 0.0110481, 0.0121767, 0.0110427, 0.0141811, 0.0113957, 0.0111515, 0.059601, 0.0110426, 0.0110655, 0.011042, 0.0110475, 0.0110589, 0.0110408, 0.0150112, 0.0110408, 0.0115297
0.728876, 0, 0.0879868, 0.0141473, 1.41421, -0.0879868, 0.0143007, 0.0141473, 0.0141476, 0.0141495, 0.0141567, 0.0155833, 0.0141498, 0.0185091, 0.014596, 0.0142873, 0.0755331, 0.0141495, 0.0141786, 0.0141489, 0.0141561, 0.0141715, 0.0141474, 0.0193605, 0.0141473, 0.0147656
0.736734, 0, 0.110709, 0.0178658, 1.41421, -0.110709, 0.018057, 0.0178658, 0.0178661, 0.0178686, 0.0178775, 0.0196552, 0.0178689, 0.0238269, 0.0184249, 0.0180403, 0.0943618, 0.0178684, 0.0179048, 0.0178678, 0.0178773, 0.0178976, 0.0178659, 0.0246627, 0.0178658, 0.0186367
0.744592, 0.959465, 0.137468, 0.0222402, 1.72031, 0.821997, 0.022475, 0.0222402, 0.0222406, 0.0222436, 0.0222545, 0.0244389, 0.022244, 0.0302556, 0.0229271, 0.0224545, 0.116233, 0.0222432, 0.0222881, 0.0222426, 0.022255, 0.0222817, 0.0222403, 0.0310449, 0.0222402, 0.023188
0.75245, 0.040535, 0.168503, 0.0272974, 1.42847, -0.127968, 0.027582, 0.0272974, 0.0272979, 0.0273015, 0.0273147, 0.0299619, 0.027302, 0.0379008, 0.0281299, 0.0275572, 0.141204, 0.027301, 0.0273554, 0.0273004, 0.0273164, 0.0273511, 0.0272976, 0.0386378, 0.0272974, 0.0284472
0.760308, 0.954648, 0.203969, 0.0330433, 1.71891, 0.750678, 0.0333836, 0.0330433, 0.0330439, 0.0330483, 0.0330641, 0.0362289, 0.0330488, 0.0468427, 0.0340386, 0.0333539, 0.169227, 0.0330474, 0.0331126, 0.0330469, 0.0330676, 0.0331122, 0.0330435, 0.0475757, 0.0330433, 0.0344197
0.768165, 0.0453525, 0.243918, 0.039459, 1.43016, -0.198566, 0.0398605, 0.039459, 0.0394597, 0.0394649, 0.0394835, 0.0432176, 0.0394655, 0.0571255, 0.0406332, 0.0398254, 0.200137, 0.0394637, 0.0395407, 0.0394633, 0.0394898, 0.039547, 0.0394593, 0.0579993, 0.039459, 0.0410857
0.776023, 1, 0.288295, 0.0464988, 1.73205, 0.711705, 0.0469664, 0.0464988, 0.0464996, 0.0465056, 0.0465273, 0.0508766, 0.0465063, 0.0687474, 0.0478663, 0.0469255, 0.233648, 0.0465041, 0.0465937, 0.0465039, 0.0465376, 0.0466108, 0.0464991, 0.0700587, 0.0464988, 0.0483977
0.783881, 0, 0.336937, 0.0540894, 1.41421, -0.336937, 0.0546273, 0.0540894, 0.0540903, 0.0540972, 0.0541222, 0.0591249, 0.0540981, 0.0816507, 0.0556623, 0.0545803, 0.269356, 0.0540954, 0.0541984, 0.0540954, 0.0541382, 0.054232, 0.0540897, 0.0839184, 0.0540894, 0.0562802
0.791739, 0, 0.389585, 0.0621319, 1.41421, -0.389585, 0.0627431, 0.0621319, 0.0621329, 0.0621407, 0.0621691, 0.0678541, 0.0621417, 0.0957156, 0.0639191, 0.0626897, 0.306754, 0.0621385, 0.0622554, 0.0621388, 0.0621928, 0.0623142, 0.0621322, 0.0997624, 0.0621319, 0.0646316
0.799597, 0, 0.445895, 0.0705046, 1.41421, -0.445895, 0.0711911, 0.0705046, 0.0705057, 0.0705145, 0.0705464, 0.0769314, 0.0705157, 0.110756, 0.0725117, 0.0711311, 0.345252, 0.0705119, 0.0706428, 0.0705127, 0.0705805, 0.0707395, 0.070505, 0.117798, 0.0705046, 0.0733273
0.807454, 0.940181, 0.505464, 0.0790684, 1.7147, 0.434717, 0.0798309, 0.0790684, 0.0790697, 0.0790795, 0.0791148, 0.086206, 0.0790807, 0.12652, 0.0812972, 0.0797642, 0.3842, 0.0790764, 0.0792213, 0.0790779, 0.0791626, 0.0793741, 0.0790689, 0.138258, 0.0790684, 0.0822258
0.815312, 0.997584, 0.567848, 0.0876734, 1.73135, 0.429736, 0.0885111, 0.0876734, 0.0876748, 0.0876856, 0.0877244, 0.0955156, 0.0876869, 0.142694, 0.0901219, 0.0884379, 0.422927, 0.087682, 0.0878404, 0.0876845, 0.08779, 0.0880766, 0.0876739, 0.161394, 0.0876734, 0.0911754
0.82317, 1.06224, 0.632588, 0.0961661, 1.74992, 0.429648, 0.0970771, 0.0961661, 0.0961676, 0.0961793, 0.0962215, 0.104695, 0.0961808, 0.158914, 0.0988284, 0.0969975, 0.460772, 0.0961753, 0.0963465, 0.096179, 0.0963102, 0.0967054, 0.0961666, 0.187473, 0.0961661, 0.100022
0.831028, 1, 0.699225, 0.104397, 1.73205, 0.300775, 0.105379, 0.104397, 0.104399, 0.104411, 0.104457, 0.113584, 0.104413, 0.174781, 0.107264, 0.105293, 0.497115, 0.104407, 0.10459, 0.104413, 0.104575, 0.105129, 0.104398, 0.216753, 0.104397, 0.108618
0.838886, 0, 0.767315, 0.112229, 1.41421, -0.767315, 0.113277, 0.112229, 0.112231, 0.112244, 0.112293, 0.122035, 0.112246, 0.18988, 0.115289, 0.113185, 0.531411, 0.11224, 0.112433, 0.112247, 0.112449, 0.113233, 0.11223, 0.249458, 0.112229, 0.11683
0.846743, 0, 0.836426, 0.119542, 1.41421, -0.836426, 0.120651, 0.119542, 0.119544, 0.119559, 0.11961, 0.129921, 0.11956, 0.203802, 0.12278, 0.120554, 0.563212, 0.119553, 0.119755, 0.119564, 0.119813, 0.120933, 0.119543, 0.285747, 0.119542, 0.124546
0.854601, 0, 0.906136, 0.12624, 1.41421, -0.906136, 0.127405, 0.12624, 0.126242, 0.126257, 0.126311, 0.13714, 0.126259, 0.216168, 0.129639, 0.127303, 0.592181, 0.126252, 0.12646, 0.126267, 0.126574, 0.128176, 0.126241, 0.325667, 0.12624, 0.131681
0.862459, 1, 0.976011, 0.132253, 1.73205, 0.0239885, 0.133467, 0.132253, 0.132255, 0.132271, 0.132327, 0.143618, 0.132273, 0.226654, 0.135796, 0.133361, 0.618102, 0.132264, 0.132478, 0.132285, 0.132664, 0.13495, 0.132254, 0.369112, 0.132253, 0.138182
0.870317, 0.920897, 1.04559, 0.137537, 1.70906, -0.124691, 0.138795, 0.137537, 0.137539, 0.137555, 0.137613, 0.149311, 0.137557, 0.23501, 0.141206, 0.138685, 0.640878, 0.137549, 0.137765, 0.137577, 0.138042, 0.141288, 0.137538, 0.41578, 0.137537, 0.144028
0.878175, 0.0791035, 1.11434, 0.142077, 1.44191, -1.03524, 0.143373, 0.142077, 0.142079, 0.142095, 0.142155, 0.154204, 0.142098, 0.241076, 0.145854, 0.143259, 0.660525, 0.142088, 0.142305, 0.142126, 0.142696, 0.147264, 0.142077, 0.465137, 0.142077, 0.149235
0.886032, 0, 1.18168, 0.145881, 1.41421, -1.18168, 0.14721, 0.145881, 0.145884, 0.145901, 0.145962, 0.158309, 0.145903, 0.244791, 0.149751, 0.147093, 0.677154, 0.145893, 0.146108, 0.145942, 0.146637, 0.152997, 0.145882, 0.516395, 0.145881, 0.153854
0.89389, 0, 1.24692, 0.148982, 1.41421, -1.24692, 0.150338, 0.148982, 0.148984, 0.149002, 0.149064, 0.16166, 0.149004, 0.2462, 0.152928, 0.150218, 0.690955, 0.148994, 0.149204, 0.149057, 0.1499, 0.158644, 0.148983, 0.568511, 0.148982, 0.157967
0.901748, 0.911247, 1.30928, 0.151427, 1.70624, -0.39803, 0.152807, 0.151427, 0.151429, 0.151447, 0.151511, 0.16431, 0.151449, 0.245442, 0.155435, 0.152683, 0.702176, 0.151438, 0.151643, 0.15152, 0.152535, 0.164391, 0.151428, 0.620202, 0.151427, 0.161689
0.909606, 1.90641, 1.36791, 0.153278, 1.97646, 0.538504, 0.154677, 0.153278, 0.15328, 0.153298, 0.153363, 0.166326, 0.1533, 0.242744, 0.157335, 0.15455, 0.711101, 0.153289, 0.153486, 0.153392, 0.154605, 0.170445, 0.153279, 0.669998, 0.153278, 0.165164
0.917464, 0.182339, 1.42194, 0.154606, 1.47727, -1.2396, 0.156022, 0.154606, 0.154608, 0.154626, 0.154691, 0.167785, 0.154628, 0.238402, 0.158702, 0.155891, 0.718034, 0.154617, 0.154804, 0.154746, 0.15618, 0.177021, 0.154607, 0.716306, 0.154606, 0.168563
0.925321, 0.904013, 1.47049, 0.155486, 1.70412, -0.566473, 0.156918, 0.155486, 0.155488, 0.155507, 0.155572, 0.168768, 0.155509, 0.23276, 0.159612, 0.156781, 0.72328, 0.155497, 0.155673, 0.155657, 0.157336, 0.184323, 0.155487, 0.757501, 0.155486, 0.17208
0.933179, 3.8008, 1.51276, 0.155996, 2.40849, 2.28805, 0.157443, 0.155996, 0.155999, 0.156017, 0.156083, 0.169356, 0.156019, 0.226185, 0.160144, 0.157299, 0.727131, 0.156007, 0.156171, 0.156203, 0.158147, 0.192528, 0.155997, 0.792031, 0.155996, 0.175931
0.941037, 2.99275, 1.54808, 0.156212, 2.23445, 1.44467, 0.157675, 0.156212, 0.156214, 0.156233, 0.156299, 0.169631, 0.156235, 0.219046, 0.160376, 0.15752, 0.729862, 0.156222, 0.156374, 0.156462, 0.158682, 0.201767, 0.156213, 0.818527, 0.156212, 0.180347
0.948895, 2.096, 1.57599, 0.156205, 2.02386, 0.520005, 0.157688, 0.156205, 0.156208, 0.156226, 0.156293, 0.169668, 0.156229, 0.211694, 0.160381, 0.157518, 0.731715, 0.156215, 0.156354, 0.156504, 0.159007, 0.212106, 0.156206, 0.835902, 0.156205, 0.18557
0.956753, 4.67826, 1.59625, 0.156045, 2.58423, 3.082, 0.157551, 0.156045, 0.156047, 0.156066, 0.156133, 0.169539, 0.156068, 0.204443, 0.160229, 0.15736, 0.732905, 0.156054, 0.156181, 0.1564, 0.159182, 0.223529, 0.156046, 0.843441, 0.156045, 0.191842
0.96461, 3.31211, 1.60891, 0.155792, 2.3048, 1.7032, 0.157328, 0.155792, 0.155794, 0.155813, 0.15588, 0.169308, 0.155815, 0.197559, 0.159981, 0.157109, 0.733616, 0.155801, 0.155915, 0.156213, 0.159258, 0.235926, 0.155793, 0.840862, 0.155792, 0.199398
0.972468, 0.216075, 1.61427, 0.155502, 1.48865, -1.3982, 0.157078, 0.155502, 0.155505, 0.155523, 0.15559, 0.169034, 0.155525, 0.191252, 0.159695, 0.156821, 0.734003, 0.155511, 0.155614, 0.155999, 0.159278, 0.249088, 0.155503, 0.828342, 0.155502, 0.208447
0.980326, 1, 1.61292, 0.155225, 1.73205, -0.612922, 0.156854, 0.155225, 0.155227, 0.155246, 0.155313, 0.168768, 0.155248, 0.185674, 0.15942, 0.156545, 0.734189, 0.155234, 0.155326, 0.155809, 0.159282, 0.262707, 0.155226, 0.806516, 0.155225, 0.219158
0.988184, 0.884721, 1.60564, 0.155002, 1.69845, -0.720922, 0.156704, 0.155002, 0.155005, 0.155023, 0.15509, 0.168553, 0.155025, 0.180919, 0.159198, 0.156323, 0.734277, 0.155011, 0.155094, 0.155691, 0.159299, 0.276386, 0.155003, 0.776433, 0.155002, 0.231644
0.996041, 4.8799, 1.59338, 0.15487, 2.62296, 3.28652, 0.156668, 0.15487, 0.154873, 0.154891, 0.154958, 0.168426, 0.154893, 0.177032, 0.159067, 0.156192, 0.734345, 0.154879, 0.154956, 0.155687, 0.159356, 0.289659, 0.154871, 0.739481, 0.15487, 0.245937
1.0039, 2.11529, 1.57715, 0.154858, 2.02862, 0.538132, 0.156785, 0.154858, 0.154861, 0.154879, 0.154946, 0.168417, 0.154882, 0.174012, 0.159055, 0.15618, 0.734454, 0.154868, 0.15494, 0.155835, 0.159474, 0.30202, 0.154859, 0.697298, 0.154858, 0.261976
1.01176, 0.120089, 1.55799, 0.154989, 1.45605, -1.4379, 0.157087, 0.154988, 0.154991, 0.15501, 0.155077, 0.16855, 0.155012, 0.171822, 0.159186, 0.156311, 0.734646, 0.154999, 0.155071, 0.156173, 0.159672, 0.312959, 0.15499, 0.651657, 0.154989, 0.279588
1.01961, 2.75013, 1.53685, 0.155279, 2.17948, 1.21329, 0.157603, 0.155278, 0.155281, 0.1553, 0.155367, 0.168841, 0.155302, 0.170396, 0.159476, 0.156601, 0.734949, 0.15529, 0.155364, 0.156743, 0.159961, 0.321993, 0.15528, 0.604355, 0.155279, 0.298484
1.02747, 1.12254, 1.51457, 0.155738, 1.76707, -0.392023, 0.158359, 0.155737, 0.155741, 0.155759, 0.155826, 0.169301, 0.155762, 0.16965, 0.159935, 0.15706, 0.735378, 0.155751, 0.155832, 0.157592, 0.160355, 0.328714, 0.155739, 0.557109, 0.155738, 0.318254
1.03533, 0.127323, 1.49184, 0.156371, 1.45853, -1.36452, 0.159381, 0.156369, 0.156373, 0.156392, 0.156459, 0.169934, 0.156394, 0.16949, 0.160567, 0.157693, 0.735935, 0.156385, 0.156479, 0.158777, 0.160859, 0.332813, 0.156371, 0.511459, 0.156371, 0.338382
1.04319, 1.73572, 1.46919, 0.157174, 1.9328, 0.26653, 0.160689, 0.157172, 0.157176, 0.157195, 0.157262, 0.170738, 0.157197, 0.169812, 0.16137, 0.158496, 0.736611, 0.157191, 0.157303, 0.160376, 0.161479, 0.33411, 0.157175, 0.468709, 0.157174, 0.358254
1.05105, 2.12971, 1.44698, 0.15814, 2.03217, 0.682737, 0.162308, 0.158138, 0.158143, 0.158161, 0.158228, 0.171704, 0.158163, 0.170516, 0.162336, 0.159462, 0.737386, 0.15816, 0.158299, 0.162492, 0.162216, 0.332572, 0.158141, 0.429869, 0.15814, 0.3772
1.0589, 3.86065, 1.42545, 0.159256, 2.42088, 2.4352, 0.164258, 0.159253, 0.159258, 0.159277, 0.159344, 0.17282, 0.159279, 0.171502, 0.163452, 0.160578, 0.738228, 0.15928, 0.159453, 0.165269, 0.163064, 0.328309, 0.159257, 0.395649, 0.159256, 0.394521
1.06676, 3.85581, 1.40479, 0.160502, 2.41988, 2.45101, 0.166562, 0.160499, 0.160505, 0.160524, 0.160591, 0.174067, 0.160526, 0.17268, 0.164698, 0.161825, 0.739095, 0.160532, 0.16075, 0.168898, 0.164018, 0.321571, 0.160503, 0.366455, 0.160502, 0.409537
1.07462, 1.41811, 1.38516, 0.161857, 1.84881, 0.0329449, 0.169241, 0.161852, 0.161859, 0.161878, 0.161945, 0.175421, 0.16188, 0.173965, 0.166053, 0.163179, 0.739934, 0.161893, 0.162168, 0.17363, 0.165065, 0.312719, 0.161858, 0.342416, 0.161857, 0.421628
1.08248, 2.56738, 1.36678, 0.163291, 2.13714, 1.2006, 0.172313, 0.163285, 0.163294, 0.163312, 0.16338, 0.176856, 0.163315, 0.175286, 0.167487, 0.164614, 0.740685, 0.163336, 0.16368, 0.179792, 0.166187, 0.302201, 0.163292, 0.32342, 0.163291, 0.43028
1.09034, 0.432621, 1.34993, 0.164775, 1.55969, -0.917314, 0.175794, 0.164767, 0.164778, 0.164796, 0.164863, 0.17834, 0.164799, 0.176579, 0.168971, 0.166097, 0.741277, 0.16483, 0.165259, 0.18779, 0.167362, 0.290513, 0.164776, 0.309165, 0.164775, 0.435122
1.09819, 1.85099, 1.33508, 0.166274, 1.96239, 0.515906, 0.17969, 0.166263, 0.166276, 0.166295, 0.166362, 0.179838, 0.166297, 0.177791, 0.17047, 0.167596, 0.741635, 0.166342, 0.166872, 0.198119, 0.168564, 0.278161, 0.166275, 0.299205, 0.166274, 0.435951
1.10605, 3.84614, 1.32282, 0.16775, 2.41788, 2.52331, 0.183997, 0.167737, 0.167753, 0.167771, 0.167839, 0.181315, 0.167774, 0.17888, 0.171946, 0.169073, 0.741679, 0.167836, 0.168483, 0.211352, 0.169761, 0.265625, 0.167751, 0.293, 0.16775, 0.432745
1.11391, 0.302872, 1.3139, 0.169167, 1.51752, -1.01103, 0.188692, 0.169149, 0.169169, 0.169188, 0.169255, 0.182731, 0.16919, 0.179811, 0.173362, 0.170489, 0.741329, 0.169274, 0.170058, 0.228135, 0.170919, 0.253333, 0.169167, 0.289961, 0.169167, 0.425667
1.12177, 0.843745, 1.30917, 0.170482, 1.68634, -0.465427, 0.193734, 0.17046, 0.170484, 0.170503, 0.17057, 0.184046, 0.170505, 0.180555, 0.174678, 0.171804, 0.740509, 0.170617, 0.171556, 0.249152, 0.172, 0.241634, 0.170483, 0.289486, 0.170482, 0.415047
1.12962, 1.99759, 1.30957, 0.171655, 1.9994, 0.688018, 0.199052, 0.171628, 0.171658, 0.171676, 0.171743, 0.18522, 0.171678, 0.18109, 0.175851, 0.172977, 0.739154, 0.171824, 0.172938, 0.27509, 0.172964, 0.230786, 0.171656, 0.290991, 0.171655, 0.401356
1.13748, 2.15867, 1.31599, 0.172645, 2.03928, 0.842675, 0.204549, 0.17261, 0.172647, 0.172666, 0.172733, 0.186209, 0.172668, 0.181395, 0.176841, 0.173967, 0.737212, 0.172857, 0.174165, 0.306579, 0.173768, 0.220953, 0.172646, 0.293927, 0.172645, 0.385173
1.14534, 1, 1.32924, 0.17341, 1.73205, -0.32924, 0.210095, 0.173367, 0.173412, 0.173431, 0.173498, 0.186974, 0.173433, 0.181453, 0.177606, 0.174732, 0.734654, 0.173675, 0.175197, 0.344126, 0.174371, 0.212207, 0.173411, 0.297798, 0.17341, 0.367137
1.1532, 1.83411, 1.34988, 0.17391, 1.95809, 0.484225, 0.21553, 0.173857, 0.173913, 0.173931, 0.173998, 0.187475, 0.173933, 0.181246, 0.178106, 0.175232, 0.731484, 0.17424, 0.175993, 0.388025, 0.174731, 0.204541, 0.173911, 0.30216, 0.17391, 0.347905
1.16106, 0.165892, 1.37818, 0.174106, 1.4717, -1.21228, 0.220668, 0.17404, 0.174109, 0.174127, 0.174194, 0.187671, 0.17413, 0.180755, 0.178302, 0.175428, 0.72774, 0.174516, 0.176516, 0.438291, 0.174806, 0.197879, 0.174107, 0.306631, 0.174106, 0.32811
1.16891, 0, 1.41397, 0.173962, 1.41421, -1.41397, 0.225304, 0.17388, 0.173964, 0.173983, 0.17405, 0.187526, 0.173985, 0.179961, 0.178158, 0.175284, 0.723511, 0.174467, 0.17673, 0.494565, 0.174558, 0.1921, 0.173963, 0.310882, 0.173962, 0.308329
1.17677, 0.826861, 1.45663, 0.173444, 1.68133, -0.629772, 0.22922, 0.173344, 0.173447, 0.173465, 0.173533, 0.187009, 0.173468, 0.178843, 0.17764, 0.174767, 0.718939, 0.174063, 0.176603, 0.556064, 0.173951, 0.187049, 0.173445, 0.314634, 0.173444, 0.289046
1.18463, 2.99759, 1.50505, 0.172524, 2.23553, 1.49253, 0.232205, 0.172401, 0.172526, 0.172545, 0.172612, 0.186088, 0.172547, 0.177383, 0.17672, 0.173846, 0.71423, 0.173276, 0.176105, 0.62154, 0.172955, 0.182555, 0.172525, 0.317654, 0.172524, 0.270644
1.19249, 0.997609, 1.55762, 0.171177, 1.73136, -0.560013, 0.234059, 0.171027, 0.171179, 0.171198, 0.171265, 0.184741, 0.1712, 0.175561, 0.175373, 0.172499, 0.709664, 0.172083, 0.175213, 0.689281, 0.171543, 0.178448, 0.171178, 0.319748, 0.171177, 0.253394
1.20034, 0.997574, 1.61234, 0.169386, 1.73135, -0.614764, 0.234616, 0.169204, 0.169388, 0.169407, 0.169474, 0.18295, 0.169409, 0.17336, 0.173581, 0.170708, 0.705599, 0.170468, 0.173913, 0.757157, 0.169697, 0.174566, 0.169386, 0.320755, 0.169386, 0.237457
1.2082, 0.997594, 1.6669, 0.16714, 1.73136, -0.669306, 0.23375, 0.166919, 0.167142, 0.167161, 0.167228, 0.180704, 0.167163, 0.17077, 0.171336, 0.168462, 0.702483, 0.16842, 0.172197, 0.822705, 0.167404, 0.170769, 0.167141, 0.320547, 0.16714, 0.222896
1.21606, 1.18278, 1.71889, 0.164438, 1.78403, -0.536114, 0.23139, 0.164172, 0.16444, 0.164459, 0.164526, 0.178002, 0.164461, 0.167782, 0.168634, 0.16576, 0.700853, 0.165936, 0.170071, 0.883266, 0.164662, 0.166937, 0.164439, 0.319025, 0.164438, 0.209691
1.22392, 1.8124, 1.76596, 0.161287, 1.95254, 0.0464332, 0.227521, 0.160967, 0.161289, 0.161308, 0.161375, 0.174851, 0.16131, 0.1644, 0.165483, 0.162609, 0.701347, 0.163022, 0.167553, 0.936151, 0.161477, 0.162979, 0.161288, 0.31612, 0.161287, 0.19776
1.23178, 0.997593, 1.80608, 0.157704, 1.73136, -0.808485, 0.222194, 0.157321, 0.157707, 0.157725, 0.157792, 0.171269, 0.157728, 0.160633, 0.1619, 0.159026, 0.704699, 0.159693, 0.16468, 0.978828, 0.157865, 0.15883, 0.157705, 0.311798, 0.157704, 0.186977
1.23963, 0.997574, 1.83769, 0.153717, 1.73135, -0.840116, 0.215519, 0.153259, 0.153719, 0.153738, 0.153805, 0.167281, 0.15374, 0.156502, 0.157912, 0.155039, 0.711743, 0.155973, 0.161513, 1.00911, 0.153853, 0.154453, 0.153718, 0.306057, 0.153717, 0.177195
1.24749, 4.80278, 1.85996, 0.149362, 2.60821, 2.94283, 0.207658, 0.148816, 0.149365, 0.149383, 0.14945, 0.162926, 0.149385, 0.152037, 0.153558, 0.150684, 0.723407, 0.151898, 0.158139, 1.02535, 0.149477, 0.149836, 0.149363, 0.298934, 0.149362, 0.168262
1.25535, 6.79794, 1.87288, 0.144687, 2.96613, 4.92507, 0.198819, 0.144039, 0.144689, 0.144708, 0.144775, 0.158251, 0.14471, 0.147278, 0.148883, 0.146009, 0.740706, 0.147513, 0.154684, 1.02654, 0.144784, 0.144986, 0.144688, 0.290501, 0.144687, 0.160031
1.26321, 2.59171, 1.87737, 0.139746, 2.14283, 0.714336, 0.189238, 0.138979, 0.139749, 0.139767, 0.139834, 0.15331, 0.13977, 0.142276, 0.143942, 0.141069, 0.764726, 0.142873, 0.151321, 1.01243, 0.139828, 0.139932, 0.139747, 0.280874, 0.139746, 0.152377
1.27106, 1.59586, 1.87532, 0.134603, 1.89628, -0.279464, 0.179169, 0.133698, 0.134605, 0.134624, 0.134691, 0.148167, 0.134626, 0.137088, 0.138798, 0.135925, 0.796614, 0.138046, 0.148286, 0.983544, 0.134671, 0.134717, 0.134604, 0.270203, 0.134603, 0.145195
1.27892, 5.19965, 1.86949, 0.129324, 2.68322, 3.33016, 0.168867, 0.128259, 0.129327, 0.129345, 0.129413, 0.142888, 0.129348, 0.131776, 0.13352, 0.130646, 0.837547, 0.133106, 0.145897, 0.941145, 0.129382, 0.129393, 0.129325, 0.258674, 0.129324, 0.138408
1.28678, 1.79073, 1.86342, 0.123981, 1.94698, -0.0726914, 0.158576, 0.122731, 0.123984, 0.124002, 0.124069, 0.137544, 0.124005, 0.12641, 0.128176, 0.125303, 0.888716, 0.128136, 0.144572, 0.887115, 0.124029, 0.124022, 0.123982, 0.246497, 0.123981, 0.131964
