   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_248.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
13.0767, 75.3952, 55.0408, 54.3454, 8.79745, 20.3544, 0, 55.0408, 54.3454, 54.3454, 54.3454, 54.3454, 54.3454, 54.3454, 54.3454, 54.3454, 54.3454, 54.3454, 54.3454, 54.3454, 54.3454, 54.3454, 54.3454
13.0845, 48.0489, 54.953, 54.1976, 7.07453, -6.90406, 0, 54.953, 54.1976, 54.1976, 54.1976, 54.1976, 54.1976, 54.1976, 54.1976, 54.1976, 54.1976, 54.1976, 54.1976, 54.1976, 54.1976, 54.1976, 54.1976
13.0924, 51.0419, 54.868, 54.05, 7.28299, -3.82607, 0, 54.868, 54.05, 54.05, 54.05, 54.05, 54.05, 54.05, 54.05, 54.05, 54.05, 54.05, 54.05, 54.05, 54.05, 54.05, 54.05
13.1002, 68.0266, 54.7916, 53.9088, 8.36819, 13.235, 0, 54.7916, 53.9088, 53.9088, 53.9088, 53.9088, 53.9088, 53.9088, 53.9088, 53.9088, 53.9088, 53.9088, 53.9088, 53.9088, 53.9088, 53.9088, 53.9088
13.1081, 54.2995, 54.7146, 53.7649, 7.5033, -0.415127, 0, 54.7146, 53.7649, 53.7649, 53.7649, 53.7649, 53.7649, 53.7649, 53.7649, 53.7649, 53.7649, 53.7649, 53.7649, 53.7649, 53.7649, 53.7649, 53.7649
13.116, 74.085, 54.6366, 53.6182, 8.72267, 19.4484, 0, 54.6366, 53.6182, 53.6182, 53.6182, 53.6182, 53.6182, 53.6182, 53.6182, 53.6182, 53.6182, 53.6182, 53.6182, 53.6182, 53.6182, 53.6182, 53.6182
13.1238, 54.4362, 54.5588, 53.4703, 7.5124, -0.122658, 0, 54.5588, 53.4703, 53.4703, 53.4703, 53.4703, 53.4703, 53.4703, 53.4703, 53.4703, 53.4703, 53.4703, 53.4703, 53.4703, 53.4703, 53.4703, 53.4703
13.1317, 53.7398, 54.4823, 53.3226, 7.46591, -0.742569, 0, 54.4823, 53.3226, 53.3226, 53.3226, 53.3226, 53.3226, 53.3226, 53.3226, 53.3226, 53.3226, 53.3226, 53.3226, 53.3226, 53.3226, 53.3226, 53.3226
13.1396, 60.6803, 54.4147, 53.1831, 7.91709, 6.2656, 0, 54.4147, 53.1831, 53.1831, 53.1831, 53.1831, 53.1831, 53.1831, 53.1831, 53.1831, 53.1831, 53.1831, 53.1831, 53.1831, 53.1831, 53.1831, 53.1831
13.1474, 52.2682, 54.3441, 53.0404, 7.36669, -2.07597, 0, 54.3441, 53.0404, 53.0404, 53.0404, 53.0404, 53.0404, 53.0404, 53.0404, 53.0404, 53.0404, 53.0404, 53.0404, 53.0404, 53.0404, 53.0404, 53.0404
13.1553, 50.48, 54.2703, 52.8946, 7.24431, -3.79023, 0, 54.2703, 52.8946, 52.8946, 52.8946, 52.8946, 52.8946, 52.8946, 52.8946, 52.8946, 52.8946, 52.8946, 52.8946, 52.8946, 52.8946, 52.8946, 52.8946
13.1632, 55.0943, 54.1943, 52.7473, 7.55608, 0.899971, 0, 54.1943, 52.7473, 52.7473, 52.7473, 52.7473, 52.7473, 52.7473, 52.7473, 52.7473, 52.7473, 52.7473, 52.7473, 52.7473, 52.7473, 52.7473, 52.7473
13.171, 55.0192, 54.1174, 52.6002, 7.55111, 0.901764, 0, 54.1174, 52.6002, 52.6002, 52.6002, 52.6002, 52.6002, 52.6002, 52.6002, 52.6002, 52.6002, 52.6002, 52.6002, 52.6002, 52.6002, 52.6002, 52.6002
13.1789, 55.0781, 54.0477, 52.4619, 7.555, 1.03042, 0, 54.0476, 52.4619, 52.4619, 52.4619, 52.4619, 52.4619, 52.4619, 52.4619, 52.4619, 52.4619, 52.4619, 52.4619, 52.4619, 52.4619, 52.4619, 52.4619
13.1868, 46.6431, 53.9722, 52.32, 6.97446, -7.32909, 0, 53.9722, 52.32, 52.32, 52.32, 52.32, 52.32, 52.32, 52.32, 52.32, 52.32, 52.32, 52.32, 52.32, 52.32, 52.32, 52.32
13.1946, 62.5113, 53.8907, 52.1747, 8.03189, 8.6206, 0, 53.8907, 52.1747, 52.1747, 52.1747, 52.1747, 52.1747, 52.1747, 52.1747, 52.1747, 52.1747, 52.1747, 52.1747, 52.1747, 52.1747, 52.1747, 52.1747
13.2025, 50.2224, 53.8044, 52.0278, 7.22651, -3.58198, 0, 53.8044, 52.0278, 52.0278, 52.0278, 52.0278, 52.0278, 52.0278, 52.0278, 52.0278, 52.0278, 52.0278, 52.0278, 52.0278, 52.0278, 52.0278, 52.0278
13.2103, 54.4979, 53.7147, 51.8811, 7.51651, 0.783161, 0, 53.7147, 51.8811, 51.8811, 51.8811, 51.8811, 51.8811, 51.8811, 51.8811, 51.8811, 51.8811, 51.8811, 51.8811, 51.8811, 51.8811, 51.8811, 51.8811
13.2182, 60.1121, 53.6309, 51.7442, 7.88112, 6.48125, 0, 53.6309, 51.7442, 51.7442, 51.7442, 51.7442, 51.7442, 51.7442, 51.7442, 51.7442, 51.7442, 51.7442, 51.7442, 51.7442, 51.7442, 51.7442, 51.7442
13.2261, 55.6739, 53.5387, 51.6035, 7.59433, 2.1352, 0, 53.5387, 51.6035, 51.6035, 51.6035, 51.6035, 51.6035, 51.6035, 51.6035, 51.6035, 51.6035, 51.6035, 51.6035, 51.6035, 51.6035, 51.6035, 51.6035
13.2339, 40.1331, 53.4378, 51.4591, 6.491, -13.3047, 0, 53.4378, 51.4591, 51.4591, 51.4591, 51.4591, 51.4591, 51.4591, 51.4591, 51.4591, 51.4591, 51.4591, 51.4591, 51.4591, 51.4591, 51.4591, 51.4591
13.2418, 57.0253, 53.33, 51.3129, 7.68279, 3.69532, 0, 53.3299, 51.3129, 51.3129, 51.3129, 51.3129, 51.3129, 51.3129, 51.3129, 51.3129, 51.3129, 51.3129, 51.3129, 51.3129, 51.3129, 51.3129, 51.3129
13.2497, 56.4568, 53.2167, 51.1669, 7.6457, 3.24002, 0, 53.2167, 51.1669, 51.1669, 51.1669, 51.1669, 51.1669, 51.1669, 51.1669, 51.1669, 51.1669, 51.1669, 51.1669, 51.1669, 51.1669, 51.1669, 51.1669
13.2575, 57.311, 53.108, 51.0312, 7.70137, 4.20303, 0, 53.108, 51.0312, 51.0312, 51.0312, 51.0312, 51.0312, 51.0312, 51.0312, 51.0312, 51.0312, 51.0312, 51.0312, 51.0312, 51.0312, 51.0312, 51.0312
13.2654, 57.767, 52.9891, 50.8913, 7.73091, 4.77797, 0, 52.9891, 50.8913, 50.8913, 50.8913, 50.8913, 50.8913, 50.8913, 50.8913, 50.8913, 50.8913, 50.8913, 50.8913, 50.8913, 50.8913, 50.8913, 50.8913
13.2733, 60.2429, 52.8599, 50.7474, 7.88942, 7.38298, 0, 52.8599, 50.7474, 50.7474, 50.7474, 50.7474, 50.7474, 50.7474, 50.7474, 50.7474, 50.7474, 50.7474, 50.7474, 50.7474, 50.7474, 50.7474, 50.7474
13.2811, 49.7654, 52.7225, 50.6016, 7.19482, -2.95716, 0, 52.7225, 50.6016, 50.6016, 50.6016, 50.6016, 50.6016, 50.6016, 50.6016, 50.6016, 50.6016, 50.6016, 50.6016, 50.6016, 50.6016, 50.6016, 50.6016
13.289, 59.6941, 52.579, 50.456, 7.85456, 7.11509, 0, 52.579, 50.456, 50.456, 50.456, 50.456, 50.456, 50.456, 50.456, 50.456, 50.456, 50.456, 50.456, 50.4561, 50.456, 50.456, 50.456
13.2969, 53.2607, 52.4405, 50.3218, 7.43376, 0.820194, 0, 52.4405, 50.3218, 50.3218, 50.3218, 50.3218, 50.3218, 50.3218, 50.3218, 50.3218, 50.3218, 50.3218, 50.3218, 50.3218, 50.3218, 50.3218, 50.3218
13.3047, 47.3886, 52.2913, 50.1831, 7.0277, -4.90273, 0, 52.2913, 50.1831, 50.1831, 50.1831, 50.1831, 50.1831, 50.1831, 50.1831, 50.1831, 50.1831, 50.1831, 50.1831, 50.1831, 50.1831, 50.1831, 50.1831
13.3126, 57.08, 52.1317, 50.0401, 7.68635, 4.94833, 0, 52.1317, 50.0401, 50.0401, 50.0401, 50.0401, 50.0401, 50.0401, 50.0401, 50.0401, 50.0401, 50.0401, 50.0401, 50.0401, 50.0401, 50.0401, 50.0401
13.3204, 54.2089, 51.9641, 49.895, 7.49726, 2.24478, 0, 51.9641, 49.895, 49.895, 49.895, 49.895, 49.895, 49.895, 49.895, 49.895, 49.895, 49.895, 49.895, 49.895, 49.895, 49.895, 49.895
13.3283, 55.115, 51.7911, 49.7502, 7.55744, 3.32389, 0, 51.7911, 49.7502, 49.7502, 49.7502, 49.7502, 49.7502, 49.7502, 49.7502, 49.7502, 49.7502, 49.7502, 49.7502, 49.7502, 49.7502, 49.7502, 49.7502
13.3362, 45.8434, 51.6243, 49.617, 6.91689, -5.78085, 0, 51.6242, 49.617, 49.617, 49.617, 49.617, 49.617, 49.617, 49.617, 49.617, 49.617, 49.617, 49.617, 49.617, 49.617, 49.617, 49.617
13.344, 37.1451, 51.4477, 49.4792, 6.2566, -14.3026, 0, 51.4477, 49.4792, 49.4792, 49.4792, 49.4792, 49.4792, 49.4792, 49.4792, 49.4792, 49.4792, 49.4792, 49.4792, 49.4792, 49.4792, 49.4792, 49.4792
13.3519, 58.3255, 51.2618, 49.3368, 7.76695, 7.06373, 0, 51.2618, 49.3368, 49.3368, 49.3368, 49.3368, 49.3368, 49.3368, 49.3368, 49.3368, 49.3368, 49.3368, 49.3368, 49.3368, 49.3368, 49.3368, 49.3368
13.3598, 64.1348, 51.0694, 49.1923, 8.13233, 13.0654, 0, 51.0694, 49.1923, 49.1923, 49.1923, 49.1923, 49.1923, 49.1923, 49.1923, 49.1923, 49.1923, 49.1923, 49.1923, 49.1923, 49.1923, 49.1923, 49.1923
13.3676, 64.4644, 50.8734, 49.048, 8.15257, 13.5911, 0, 50.8734, 49.048, 49.048, 49.048, 49.048, 49.048, 49.048, 49.048, 49.048, 49.048, 49.048, 49.048, 49.048, 49.048, 49.048, 49.048
13.3755, 46.7331, 50.6863, 48.9162, 6.98091, -3.95325, 0, 50.6863, 48.9162, 48.9162, 48.9162, 48.9162, 48.9162, 48.9162, 48.9162, 48.9162, 48.9162, 48.9162, 48.9162, 48.9162, 48.9162, 48.9162, 48.9162
13.3834, 57.4067, 50.4914, 48.7794, 7.70757, 6.91534, 0, 50.4913, 48.7794, 48.7794, 48.7794, 48.7794, 48.7794, 48.7794, 48.7794, 48.7794, 48.7794, 48.7794, 48.7794, 48.7794, 48.7794, 48.7794, 48.7794
13.3912, 55.2677, 50.289, 48.638, 7.56754, 4.97867, 0, 50.289, 48.638, 48.638, 48.638, 48.638, 48.638, 48.638, 48.638, 48.638, 48.638, 48.638, 48.638, 48.638, 48.638, 48.638, 48.638
13.3991, 54.0843, 50.0824, 48.4942, 7.48895, 4.00198, 0, 50.0823, 48.4942, 48.4942, 48.4942, 48.4942, 48.4942, 48.4942, 48.4942, 48.4942, 48.4942, 48.4942, 48.4942, 48.4942, 48.4942, 48.4942, 48.4942
13.407, 57.1388, 49.8742, 48.3507, 7.69017, 7.26458, 0, 49.8742, 48.3507, 48.3507, 48.3507, 48.3507, 48.3507, 48.3507, 48.3507, 48.3507, 48.3507, 48.3507, 48.3507, 48.3507, 48.3507, 48.3507, 48.3507
13.4148, 49.3238, 49.6777, 48.22, 7.16406, -0.353912, 0, 49.6777, 48.22, 48.22, 48.22, 48.22, 48.22, 48.22, 48.22, 48.22, 48.22, 48.22, 48.22, 48.22, 48.22, 48.22, 48.22
13.4227, 52.9341, 49.4753, 48.0842, 7.41175, 3.45878, 0, 49.4753, 48.0842, 48.0842, 48.0842, 48.0842, 48.0842, 48.0842, 48.0842, 48.0842, 48.0842, 48.0842, 48.0842, 48.0842, 48.0842, 48.0842, 48.0842
13.4305, 43.2938, 49.2676, 47.9434, 6.73007, -5.97377, 0, 49.2676, 47.9434, 47.9434, 47.9434, 47.9434, 47.9434, 47.9434, 47.9434, 47.9434, 47.9434, 47.9434, 47.9434, 47.9434, 47.9434, 47.9434, 47.9434
13.4384, 45.0494, 49.0575, 47.8003, 6.85926, -4.00811, 0, 49.0575, 47.8003, 47.8003, 47.8003, 47.8003, 47.8003, 47.8003, 47.8003, 47.8003, 47.8003, 47.8003, 47.8003, 47.8003, 47.8003, 47.8003, 47.8003
13.4463, 58.1884, 48.8481, 47.6574, 7.75812, 9.34033, 0, 48.8481, 47.6574, 47.6574, 47.6574, 47.6574, 47.6574, 47.6574, 47.6574, 47.6574, 47.6574, 47.6574, 47.6574, 47.6574, 47.6574, 47.6574, 47.6574
13.4541, 54.004, 48.6529, 47.528, 7.48358, 5.35104, 0, 48.6529, 47.528, 47.528, 47.528, 47.528, 47.528, 47.528, 47.528, 47.528, 47.528, 47.528, 47.528, 47.528, 47.528, 47.528, 47.528
13.462, 53.4952, 48.4535, 47.3933, 7.44951, 5.04167, 0, 48.4535, 47.3933, 47.3933, 47.3933, 47.3933, 47.3933, 47.3933, 47.3933, 47.3933, 47.3933, 47.3933, 47.3933, 47.3933, 47.3933, 47.3933, 47.3933
13.4699, 61.2109, 48.2503, 47.2534, 7.95053, 12.9606, 0, 48.2503, 47.2534, 47.2534, 47.2534, 47.2534, 47.2534, 47.2534, 47.2534, 47.2534, 47.2534, 47.2534, 47.2534, 47.2534, 47.2534, 47.2534, 47.2534
13.4777, 60.1143, 48.0462, 47.1111, 7.88126, 12.0681, 0, 48.0462, 47.1111, 47.1111, 47.1111, 47.1111, 47.1111, 47.1111, 47.1111, 47.1111, 47.1111, 47.1111, 47.1111, 47.1111, 47.1111, 47.1111, 47.1111
13.4856, 46.8087, 47.8441, 46.969, 6.98632, -1.03538, 0, 47.8441, 46.969, 46.969, 46.969, 46.969, 46.969, 46.969, 46.969, 46.969, 46.969, 46.969, 46.969, 46.969, 46.969, 46.969, 46.969
13.4935, 64.2283, 47.6578, 46.8408, 8.13807, 16.5704, 0, 47.6578, 46.8408, 46.8408, 46.8408, 46.8408, 46.8408, 46.8408, 46.8408, 46.8408, 46.8408, 46.8408, 46.8408, 46.8408, 46.8408, 46.8408, 46.8408
13.5013, 54.5379, 47.4682, 46.707, 7.51917, 7.06973, 0, 47.4682, 46.707, 46.707, 46.707, 46.707, 46.707, 46.707, 46.707, 46.707, 46.707, 46.707, 46.707, 46.7071, 46.707, 46.707, 46.707
13.5092, 46.0932, 47.2755, 46.568, 6.93492, -1.18232, 0, 47.2755, 46.568, 46.568, 46.568, 46.568, 46.568, 46.568, 46.568, 46.568, 46.568, 46.568, 46.568, 46.568, 46.568, 46.568, 46.568
13.5171, 49.1199, 47.0826, 46.4264, 7.14982, 2.03733, 0, 47.0826, 46.4264, 46.4264, 46.4264, 46.4264, 46.4264, 46.4264, 46.4264, 46.4264, 46.4264, 46.4264, 46.4264, 46.4264, 46.4264, 46.4264, 46.4264
13.5249, 44.8496, 46.8924, 46.285, 6.84467, -2.04282, 0, 46.8924, 46.285, 46.285, 46.285, 46.285, 46.285, 46.285, 46.285, 46.285, 46.285, 46.285, 46.285, 46.285, 46.285, 46.285, 46.285
13.5328, 53.7071, 46.719, 46.158, 7.46372, 6.98801, 0, 46.719, 46.158, 46.158, 46.158, 46.158, 46.158, 46.158, 46.158, 46.158, 46.158, 46.158, 46.158, 46.158, 46.158, 46.158, 46.158
13.5407, 42.027, 46.5425, 46.0254, 6.63529, -4.51548, 0, 46.5425, 46.0254, 46.0254, 46.0254, 46.0254, 46.0254, 46.0254, 46.0254, 46.0254, 46.0254, 46.0254, 46.0254, 46.0254, 46.0254, 46.0254, 46.0254
13.5485, 54.9824, 46.3629, 45.8872, 7.54867, 8.6195, 0, 46.3629, 45.8872, 45.8872, 45.8872, 45.8872, 45.8872, 45.8872, 45.8872, 45.8872, 45.8872, 45.8872, 45.8872, 45.8872, 45.8872, 45.8872, 45.8872
13.5564, 40.8839, 46.1832, 45.7465, 6.54858, -5.29933, 0, 46.1832, 45.7465, 45.7465, 45.7465, 45.7465, 45.7465, 45.7465, 45.7465, 45.7465, 45.7465, 45.7465, 45.7465, 45.7465, 45.7465, 45.7465, 45.7465
13.5642, 44.0694, 46.0061, 45.6059, 6.78744, -1.93668, 0, 46.0061, 45.6059, 45.6059, 45.6059, 45.6059, 45.6059, 45.6059, 45.6059, 45.6059, 45.6059, 45.6059, 45.6059, 45.6059, 45.6059, 45.6059, 45.6059
13.5721, 43.8587, 45.8461, 45.4802, 6.77191, -1.98735, 0, 45.8461, 45.4802, 45.4802, 45.4802, 45.4802, 45.4802, 45.4802, 45.4802, 45.4802, 45.4802, 45.4802, 45.4802, 45.4802, 45.4802, 45.4802, 45.4802
13.58, 40.9532, 45.6825, 45.3485, 6.55387, -4.72938, 0, 45.6825, 45.3485, 45.3485, 45.3485, 45.3485, 45.3485, 45.3485, 45.3485, 45.3485, 45.3485, 45.3485, 45.3485, 45.3485, 45.3485, 45.3485, 45.3485
13.5878, 46.1735, 45.5156, 45.2113, 6.94071, 0.657917, 0, 45.5156, 45.2113, 45.2113, 45.2113, 45.2113, 45.2113, 45.2113, 45.2113, 45.2113, 45.2113, 45.2113, 45.2113, 45.2113, 45.2113, 45.2113, 45.2113
13.5957, 48.7452, 45.348, 45.0713, 7.12357, 3.3972, 0, 45.348, 45.0713, 45.0713, 45.0713, 45.0713, 45.0713, 45.0713, 45.0713, 45.0713, 45.0713, 45.0713, 45.0713, 45.0713, 45.0713, 45.0713, 45.0713
13.6036, 49.1623, 45.1827, 44.9316, 7.15278, 3.97958, 0, 45.1827, 44.9316, 44.9316, 44.9316, 44.9316, 44.9316, 44.9316, 44.9316, 44.9316, 44.9316, 44.9316, 44.9316, 44.9316, 44.9316, 44.9316, 44.9316
13.6114, 48.9618, 45.0346, 44.807, 7.13875, 3.92714, 0, 45.0346, 44.807, 44.807, 44.807, 44.807, 44.807, 44.807, 44.807, 44.807, 44.807, 44.807, 44.807, 44.807, 44.807, 44.807, 44.807
13.6193, 65.728, 44.8824, 44.6765, 8.2297, 20.8456, 0, 44.8824, 44.6765, 44.6765, 44.6765, 44.6765, 44.6765, 44.6765, 44.6765, 44.6765, 44.6765, 44.6765, 44.6765, 44.6765, 44.6765, 44.6765, 44.6765
13.6272, 42.009, 44.726, 44.5402, 6.63393, -2.717, 0, 44.726, 44.5402, 44.5402, 44.5402, 44.5402, 44.5402, 44.5402, 44.5402, 44.5402, 44.5402, 44.5402, 44.5402, 44.5402, 44.5402, 44.5402, 44.5402
13.635, 49.8637, 44.5686, 44.4011, 7.20165, 5.29509, 0, 44.5686, 44.4011, 44.4011, 44.4011, 44.4011, 44.4011, 44.4011, 44.4011, 44.4011, 44.4011, 44.4011, 44.4011, 44.4011, 44.4011, 44.4011, 44.4011
13.6429, 48.9734, 44.4129, 44.2622, 7.13956, 4.56044, 0, 44.4129, 44.2622, 44.2622, 44.2622, 44.2622, 44.2622, 44.2622, 44.2622, 44.2622, 44.2622, 44.2622, 44.2622, 44.2622, 44.2622, 44.2622, 44.2622
13.6508, 59.9512, 44.2747, 44.1393, 7.87091, 15.6765, 0, 44.2747, 44.1393, 44.1393, 44.1393, 44.1393, 44.1393, 44.1393, 44.1393, 44.1393, 44.1393, 44.1393, 44.1393, 44.1393, 44.1393, 44.1393, 44.1393
13.6586, 56.9289, 44.1314, 44.01, 7.67651, 12.7975, 0, 44.1314, 44.01, 44.01, 44.01, 44.01, 44.01, 44.01, 44.01, 44.01, 44.01, 44.01, 44.01, 44.0101, 44.01, 44.01, 44.01
13.6665, 47.9356, 43.9832, 43.8746, 7.06651, 3.95237, 0, 43.9832, 43.8746, 43.8746, 43.8746, 43.8746, 43.8746, 43.8746, 43.8746, 43.8746, 43.8746, 43.8746, 43.8746, 43.8746, 43.8746, 43.8746, 43.8746
13.6743, 46.9586, 43.8332, 43.7361, 6.99704, 3.12543, 0, 43.8332, 43.7361, 43.7361, 43.7361, 43.7361, 43.7361, 43.7361, 43.7361, 43.7361, 43.7361, 43.7361, 43.7361, 43.7361, 43.7361, 43.7361, 43.7361
13.6822, 41.9544, 43.6844, 43.5979, 6.62981, -1.73005, 0, 43.6844, 43.5979, 43.5979, 43.5979, 43.5979, 43.5979, 43.5979, 43.5979, 43.5979, 43.5979, 43.5979, 43.5979, 43.5979, 43.5979, 43.5979, 43.5979
13.6901, 42.9617, 43.5567, 43.4797, 6.70535, -0.595036, 0, 43.5567, 43.4797, 43.4797, 43.4797, 43.4797, 43.4797, 43.4797, 43.4797, 43.4797, 43.4797, 43.4797, 43.4797, 43.4797, 43.4797, 43.4797, 43.4797
13.6979, 36.9664, 43.4214, 43.3529, 6.24231, -6.45493, 0, 43.4213, 43.3529, 43.3529, 43.3529, 43.3529, 43.3529, 43.3529, 43.3529, 43.3529, 43.3529, 43.3529, 43.3529, 43.3529, 43.3529, 43.3529, 43.3529
13.7058, 35.0235, 43.2782, 43.2175, 6.0847, -8.25468, 0, 43.2782, 43.2175, 43.2175, 43.2175, 43.2175, 43.2175, 43.2175, 43.2175, 43.2175, 43.2175, 43.2175, 43.2175, 43.2175, 43.2175, 43.2175, 43.2175
13.7137, 43.8124, 43.1317, 43.0779, 6.76849, 0.680679, 0, 43.1317, 43.0779, 43.0779, 43.0779, 43.0779, 43.0779, 43.0779, 43.0779, 43.0779, 43.0779, 43.0779, 43.0779, 43.0779, 43.0779, 43.0779, 43.0779
13.7215, 44.9063, 42.9861, 42.9386, 6.84882, 1.92018, 0, 42.9861, 42.9386, 42.9386, 42.9386, 42.9386, 42.9386, 42.9386, 42.9386, 42.9386, 42.9386, 42.9386, 42.9386, 42.9386, 42.9386, 42.9386, 42.9386
13.7294, 50.0397, 42.8843, 42.8424, 7.21385, 7.15537, 0, 42.8843, 42.8424, 42.8424, 42.8424, 42.8424, 42.8424, 42.8424, 42.8424, 42.8424, 42.8424, 42.8424, 42.8424, 42.8424, 42.8424, 42.8424, 42.8424
13.7373, 48.7931, 42.7752, 42.7383, 7.12693, 6.01789, 0, 42.7752, 42.7383, 42.7383, 42.7383, 42.7383, 42.7383, 42.7383, 42.7383, 42.7383, 42.7383, 42.7383, 42.7383, 42.7383, 42.7383, 42.7383, 42.7383
13.7451, 37.1126, 42.6592, 42.6267, 6.25401, -5.54654, 0, 42.6592, 42.6267, 42.6267, 42.6267, 42.6267, 42.6267, 42.6267, 42.6267, 42.6267, 42.6267, 42.6267, 42.6267, 42.6267, 42.6267, 42.6267, 42.6267
13.753, 49.8379, 42.5399, 42.5114, 7.19986, 7.29799, 0, 42.5399, 42.5114, 42.5114, 42.5114, 42.5114, 42.5114, 42.5114, 42.5114, 42.5114, 42.5114, 42.5114, 42.5114, 42.5114, 42.5114, 42.5114, 42.5114
13.7609, 40.9161, 42.4213, 42.3963, 6.55104, -1.50519, 0, 42.4213, 42.3963, 42.3963, 42.3963, 42.3963, 42.3963, 42.3963, 42.3963, 42.3963, 42.3963, 42.3963, 42.3963, 42.3964, 42.3963, 42.3963, 42.3963
13.7687, 53.0339, 42.3194, 42.2976, 7.41849, 10.7145, 0, 42.3194, 42.2976, 42.2976, 42.2976, 42.2976, 42.2976, 42.2976, 42.2976, 42.2976, 42.2976, 42.2976, 42.2976, 42.2976, 42.2976, 42.2976, 42.2976
13.7766, 52.7682, 42.2121, 42.1931, 7.40055, 10.5561, 0, 42.2121, 42.1931, 42.1931, 42.1931, 42.1931, 42.1931, 42.1931, 42.1931, 42.1931, 42.1931, 42.1931, 42.1931, 42.1931, 42.1931, 42.1931, 42.1931
13.7845, 46.0905, 42.0996, 42.083, 6.93473, 3.99088, 0, 42.0996, 42.083, 42.083, 42.083, 42.083, 42.083, 42.083, 42.083, 42.083, 42.083, 42.083, 42.083, 42.083, 42.083, 42.083, 42.083
13.7923, 47.943, 41.9846, 41.9702, 7.06704, 5.9584, 0, 41.9846, 41.9702, 41.9702, 41.9702, 41.9702, 41.9702, 41.9702, 41.9702, 41.9702, 41.9702, 41.9702, 41.9702, 41.9702, 41.9702, 41.9702, 41.9702
13.8002, 39.0709, 41.87, 41.8576, 6.40866, -2.79915, 0, 41.87, 41.8576, 41.8576, 41.8576, 41.8576, 41.8576, 41.8576, 41.8576, 41.8576, 41.8576, 41.8576, 41.8576, 41.8576, 41.8576, 41.8576, 41.8576
13.808, 49.9554, 41.768, 41.7572, 7.20801, 8.1874, 0, 41.768, 41.7572, 41.7572, 41.7572, 41.7572, 41.7572, 41.7572, 41.7572, 41.7572, 41.7572, 41.7572, 41.7572, 41.7572, 41.7572, 41.7572, 41.7572
13.8159, 48.5717, 41.6616, 41.6523, 7.11138, 6.91014, 0, 41.6616, 41.6523, 41.6523, 41.6523, 41.6523, 41.6523, 41.6523, 41.6523, 41.6523, 41.6523, 41.6523, 41.6523, 41.6523, 41.6523, 41.6523, 41.6523
13.8238, 46.831, 41.551, 41.543, 6.98792, 5.27999, 0, 41.551, 41.543, 41.543, 41.543, 41.543, 41.543, 41.543, 41.543, 41.543, 41.543, 41.543, 41.543, 41.543, 41.543, 41.543, 41.543
13.8316, 48.1382, 41.4384, 41.4315, 7.08083, 6.69983, 0, 41.4384, 41.4315, 41.4315, 41.4315, 41.4315, 41.4315, 41.4315, 41.4315, 41.4315, 41.4315, 41.4315, 41.4315, 41.4315, 41.4315, 41.4315, 41.4315
13.8395, 44.4819, 41.3261, 41.3202, 6.81776, 3.1558, 0, 41.3261, 41.3202, 41.3202, 41.3202, 41.3202, 41.3202, 41.3202, 41.3202, 41.3202, 41.3202, 41.3202, 41.3202, 41.3202, 41.3202, 41.3202, 41.3202
13.8474, 64.8223, 41.2233, 41.2183, 8.17449, 23.599, 0, 41.2233, 41.2183, 41.2183, 41.2183, 41.2183, 41.2183, 41.2183, 41.2183, 41.2183, 41.2183, 41.2183, 41.2183, 41.2183, 41.2183, 41.2183, 41.2183
13.8552, 40.7462, 41.1175, 41.1132, 6.53806, -0.371319, 0, 41.1175, 41.1132, 41.1132, 41.1132, 41.1132, 41.1132, 41.1132, 41.1132, 41.1132, 41.1132, 41.1132, 41.1132, 41.1132, 41.1132, 41.1132, 41.1132
13.8631, 51.9455, 41.0088, 41.0051, 7.34476, 10.9367, 0, 41.0088, 41.0051, 41.0051, 41.0051, 41.0051, 41.0051, 41.0051, 41.0051, 41.0051, 41.0051, 41.0051, 41.0051, 41.0052, 41.0051, 41.0051, 41.0051
13.871, 42.5631, 40.8987, 40.8956, 6.67556, 1.66433, 0, 40.8987, 40.8956, 40.8956, 40.8956, 40.8956, 40.8956, 40.8956, 40.8956, 40.8956, 40.8956, 40.8956, 40.8956, 40.8956, 40.8956, 40.8956, 40.8956
13.8788, 42.4641, 40.7889, 40.7862, 6.66814, 1.67522, 0, 40.7889, 40.7862, 40.7862, 40.7862, 40.7862, 40.7862, 40.7862, 40.7862, 40.7862, 40.7862, 40.7862, 40.7862, 40.7863, 40.7862, 40.7862, 40.7862
13.8867, 42.9503, 40.6847, 40.6825, 6.7045, 2.26554, 0, 40.6847, 40.6825, 40.6825, 40.6825, 40.6825, 40.6825, 40.6825, 40.6825, 40.6825, 40.6825, 40.6825, 40.6825, 40.6825, 40.6825, 40.6825, 40.6825
13.8946, 47.3809, 40.5788, 40.5769, 7.02716, 6.80215, 0, 40.5788, 40.5769, 40.5769, 40.5769, 40.5769, 40.5769, 40.5769, 40.5769, 40.5769, 40.5769, 40.5769, 40.5769, 40.5769, 40.5769, 40.5769, 40.5769
