   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_148.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
22.0897, 0, 0.00436897, 0, 1.41421, -0.00436897, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.80383e-07, 0, 0.00436869, 0, 0
22.0976, 0, 0.00427695, 0, 1.41421, -0.00427695, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.88912e-07, 0, 0.00427666, 0, 0
22.1054, 0, 0.00418517, 0, 1.41421, -0.00418517, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.00823e-07, 0, 0.00418487, 0, 0
22.1133, 1, 0.00409371, 0, 1.73205, 0.995906, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.17402e-07, 0, 0.00409339, 0, 0
22.1212, 0, 0.00400258, 0, 1.41421, -0.00400258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.40412e-07, 0, 0.00400224, 0, 0
22.129, 0, 0.00391192, 0, 1.41421, -0.00391192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.72195e-07, 0, 0.00391155, 0, 0
22.1369, 0, 0.00382185, 0, 1.41421, -0.00382185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.15912e-07, 0, 0.00382143, 0, 0
22.1448, 0, 0.0037324, 0, 1.41421, -0.0037324, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.75827e-07, 0, 0.00373192, 0, 0
22.1526, 0, 0.00364378, 0, 1.41421, -0.00364378, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.57492e-07, 0, 0.00364322, 0, 0
22.1605, 0, 0.00355606, 0, 1.41421, -0.00355606, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.68371e-07, 0, 0.00355539, 0, 0
22.1684, 0, 0.00346937, 0, 1.41421, -0.00346937, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.18232e-07, 0, 0.00346855, 0, 0
22.1762, 0, 0.00338393, 0, 1.41421, -0.00338393, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01967e-06, 0, 0.00338291, 0, 0
22.1841, 0, 0.0032998, 0, 1.41421, -0.0032998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.28937e-06, 0, 0.00329851, 0, 0
22.1919, 0, 0.00321717, 0, 1.41421, -0.00321717, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.64867e-06, 0, 0.00321552, 0, 0
22.1998, 0, 0.00313618, 0, 1.41421, -0.00313618, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12506e-06, 0, 0.00313406, 0, 0
22.2077, 0, 0.00305699, 0, 1.41421, -0.00305699, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.75372e-06, 0, 0.00305424, 0, 0
22.2155, 0, 0.00297975, 0, 1.41421, -0.00297975, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.57934e-06, 0, 0.00297617, 0, 0
22.2234, 0, 0.0029046, 0, 1.41421, -0.0029046, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.65847e-06, 0, 0.00289995, 0, 0
22.2313, 0, 0.00283174, 0, 1.41421, -0.00283174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.0618e-06, 0, 0.00282568, 0, 0
22.2391, 0, 0.00276128, 0, 1.41421, -0.00276128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.8794e-06, 0, 0.0027534, 0, 0
22.247, 0, 0.00269342, 0, 1.41421, -0.00269342, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02206e-05, 0, 0.0026832, 0, 0
22.2549, 0, 0.00262836, 0, 1.41421, -0.00262836, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32223e-05, 0, 0.00261513, 0, 0
22.2627, 0, 0.00256627, 0, 1.41421, -0.00256627, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.70524e-05, 0, 0.00254922, 0, 0
22.2706, 0, 0.00250741, 0, 1.41421, -0.00250741, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.19144e-05, 0, 0.00248549, 0, 0
22.2785, 0, 0.00245196, 0, 1.41421, -0.00245196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.80615e-05, 0, 0.0024239, 0, 0
22.2863, 0, 0.00240028, 0, 1.41421, -0.00240028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.579e-05, 0, 0.00236449, 0, 0
22.2942, 0, 0.00235268, 0, 1.41421, -0.00235268, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.54591e-05, 0, 0.00230722, 0, 0
22.3021, 0, 0.00230951, 0, 1.41421, -0.00230951, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.75065e-05, 0, 0.00225201, 0, 0
22.3099, 0, 0.00227129, 0, 1.41421, -0.00227129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.24292e-05, 0, 0.00219886, 0, 0
22.3178, 0, 0.00223849, 0, 1.41421, -0.00223849, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.08362e-05, 0, 0.00214766, 0, 0
22.3257, 0, 0.00221176, 0, 1.41421, -0.00221176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000113431, 0, 0.00209833, 0, 0
22.3335, 0, 0.00219184, 0, 1.41421, -0.00219184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000141009, 0, 0.00205083, 0, 0
22.3414, 0, 0.00217955, 0, 1.41421, -0.00217955, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000174528, 0, 0.00200502, 0, 0
22.3493, 0, 0.00217586, 0, 1.41421, -0.00217586, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000215057, 0, 0.0019608, 0, 0
22.3571, 0, 0.00218189, 0, 1.41421, -0.00218189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000263819, 0, 0.00191807, 0, 0
22.365, 0, 0.00219892, 0, 1.41421, -0.00219892, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000322195, 0, 0.00187672, 0, 0
22.3728, 0, 0.00222836, 0, 1.41421, -0.00222836, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000391731, 0, 0.00183662, 0, 0
22.3807, 0, 0.00227181, 0, 1.41421, -0.00227181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000474145, 0, 0.00179767, 0, 0
22.3886, 0, 0.00233104, 0, 1.41421, -0.00233104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000571306, 0, 0.00175973, 0, 0
22.3964, 0, 0.00240803, 0, 1.41421, -0.00240803, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00068536, 0, 0.00172267, 0, 0
22.4043, 0, 0.00250487, 0, 1.41421, -0.00250487, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000818466, 0, 0.00168641, 0, 0
22.4122, 0, 0.00262382, 0, 1.41421, -0.00262382, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000973007, 0, 0.00165081, 0, 0
22.42, 0, 0.0027674, 0, 1.41421, -0.0027674, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00115165, 0, 0.00161574, 0, 0
22.4279, 0, 0.00293802, 0, 1.41421, -0.00293802, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00135689, 0, 0.00158114, 0, 0
22.4358, 0, 0.00313847, 0, 1.41421, -0.00313847, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00159161, 0, 0.00154687, 0, 0
22.4436, 0, 0.00337149, 0, 1.41421, -0.00337149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00185866, 0, 0.00151283, 0, 0
22.4515, 0, 0.00363962, 0, 1.41421, -0.00363962, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00216066, 0, 0.00147896, 0, 0
22.4594, 0, 0.00394576, 0, 1.41421, -0.00394576, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0025006, 0, 0.00144516, 0, 0
22.4672, 0, 0.00429247, 0, 1.41421, -0.00429247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00288111, 0, 0.00141136, 0, 0
22.4751, 0, 0.00468221, 0, 1.41421, -0.00468221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00330471, 0, 0.0013775, 0, 0
22.483, 0, 0.00511722, 0, 1.41421, -0.00511722, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00377369, 0, 0.00134353, 0, 0
22.4908, 0, 0.00559941, 0, 1.41421, -0.00559941, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00429002, 0, 0.00130939, 0, 0
22.4987, 0, 0.00613033, 0, 1.41421, -0.00613033, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00485527, 0, 0.00127506, 0, 0
22.5066, 0.2889, 0.00671107, 0, 1.51291, 0.282189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00547055, 0, 0.00124052, 0, 0
22.5144, 0.7111, 0.00734213, 0, 1.64654, 0.703758, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00613638, 0, 0.00120575, 0, 0
22.5223, 0, 0.00802341, 0, 1.41421, -0.00802341, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00685266, 0, 0.00117075, 0, 0
22.5301, 0, 0.00875409, 0, 1.41421, -0.00875409, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00761855, 0, 0.00113554, 0, 0
22.538, 0, 0.00953259, 0, 1.41421, -0.00953259, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00843245, 0, 0.00110013, 0, 0
22.5459, 0, 0.0103563, 0, 1.41421, -0.0103563, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00929169, 0, 0.00106457, 0, 0
22.5537, 0, 0.0112224, 0, 1.41421, -0.0112224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0101936, 0, 0.00102887, 0, 0
22.5616, 0, 0.0121263, 0, 1.41421, -0.0121263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0111332, 0, 0.000993101, 0, 0
22.5695, 0.269212, 0.0130627, 0, 1.50639, 0.256149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0121054, 0, 0.000957333, 0, 0
22.5773, 0.730788, 0.0140264, 0, 1.65251, 0.716762, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0131048, 0, 0.000921603, 0, 0
22.5852, 0, 0.0150094, 0, 1.41421, -0.0150094, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0141234, 0, 0.000886018, 0, 0
22.5931, 0, 0.016005, 0, 1.41421, -0.016005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0151544, 0, 0.00085063, 0, 0
22.6009, 0, 0.0170046, 0, 1.41421, -0.0170046, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.016189, 0, 0.000815524, 0, 0
22.6088, 0, 0.0179984, 0, 1.41421, -0.0179984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0172176, 0, 0.000780809, 0, 0
22.6167, 0, 0.0189776, 0, 1.41421, -0.0189776, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0182311, 0, 0.000746547, 0, 0
22.6245, 0, 0.0199321, 0, 1.41421, -0.0199321, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0192193, 0, 0.000712833, 0, 0
22.6324, 0, 0.0208518, 0, 1.41421, -0.0208518, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.020172, 0, 0.000679754, 0, 0
22.6403, 0, 0.0217263, 0, 1.41421, -0.0217263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0210789, 0, 0.000647392, 0, 0
22.6481, 0, 0.0225457, 0, 1.41421, -0.0225457, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0219299, 0, 0.000615828, 0, 0
22.656, 0, 0.0233003, 0, 1.41421, -0.0233003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0227152, 0, 0.000585135, 0, 0
22.6639, 0, 0.0239807, 0, 1.41421, -0.0239807, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0234254, 0, 0.000555389, 0, 0
22.6717, 0, 0.024579, 0, 1.41421, -0.024579, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0240524, 0, 0.00052663, 0, 0
22.6796, 0, 0.025087, 0, 1.41421, -0.025087, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.024588, 0, 0.000498934, 0, 0
22.6875, 0, 0.0254981, 0, 1.41421, -0.0254981, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0250258, 0, 0.000472346, 0, 0
22.6953, 0, 0.0258073, 0, 1.41421, -0.0258073, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0253604, 0, 0.000446882, 0, 0
22.7032, 0, 0.0260101, 0, 1.41421, -0.0260101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0255875, 0, 0.000422596, 0, 0
22.711, 0, 0.0261039, 0, 1.41421, -0.0261039, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0257044, 0, 0.000399489, 0, 0
22.7189, 0, 0.0260872, 0, 1.41421, -0.0260872, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0257097, 0, 0.00037757, 0, 0
22.7268, 0, 0.0259603, 0, 1.41421, -0.0259603, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0256035, 0, 0.000356856, 0, 0
22.7346, 0, 0.0257247, 0, 1.41421, -0.0257247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0253874, 0, 0.000337324, 0, 0
22.7425, 0, 0.0253834, 0, 1.41421, -0.0253834, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0250644, 0, 0.000318961, 0, 0
22.7504, 0, 0.0249406, 0, 1.41421, -0.0249406, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0246389, 0, 0.000301746, 0, 0
22.7582, 0, 0.024402, 0, 1.41421, -0.024402, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0241163, 0, 0.000285643, 0, 0
22.7661, 0, 0.0237746, 0, 1.41421, -0.0237746, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.023504, 0, 0.000270628, 0, 0
22.774, 0, 0.0230659, 0, 1.41421, -0.0230659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0228093, 0, 0.000256648, 0, 0
22.7818, 0, 0.0222845, 0, 1.41421, -0.0222845, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0220409, 0, 0.000243659, 0, 0
22.7897, 0, 0.0214398, 0, 1.41421, -0.0214398, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0212082, 0, 0.000231611, 0, 0
22.7976, 0, 0.0205415, 0, 1.41421, -0.0205415, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0203211, 0, 0.000220453, 0, 0
22.8054, 0, 0.0195998, 0, 1.41421, -0.0195998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0193896, 0, 0.000210128, 0, 0
22.8133, 0, 0.0186247, 0, 1.41421, -0.0186247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0184241, 0, 0.000200581, 0, 0
22.8212, 0, 0.0176269, 0, 1.41421, -0.0176269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0174351, 0, 0.000191757, 0, 0
22.829, 0, 0.0166154, 0, 1.41421, -0.0166154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0164318, 0, 0.000183592, 0, 0
22.8369, 0, 0.0156007, 0, 1.41421, -0.0156007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0154247, 0, 0.000176037, 0, 0
22.8448, 0, 0.0145919, 0, 1.41421, -0.0145919, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0144229, 0, 0.000169036, 0, 0
22.8526, 0, 0.0135967, 0, 1.41421, -0.0135967, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0134342, 0, 0.000162532, 0, 0
22.8605, 0, 0.012624, 0, 1.41421, -0.012624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0124675, 0, 0.000156479, 0, 0
22.8683, 0, 0.0116799, 0, 1.41421, -0.0116799, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0115291, 0, 0.000150824, 0, 0
22.8762, 0, 0.0107708, 0, 1.41421, -0.0107708, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0106253, 0, 0.000145521, 0, 0
22.8841, 1, 0.00990263, 0, 1.73205, 0.990097, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0097621, 0, 0.00014053, 0, 0
22.8919, 0, 0.00907917, 0, 1.41421, -0.00907917, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00894336, 0, 0.000135808, 0, 0
22.8998, 0, 0.00830424, 0, 1.41421, -0.00830424, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00817292, 0, 0.000131318, 0, 0
22.9077, 0, 0.00758058, 0, 1.41421, -0.00758058, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00745356, 0, 0.000127026, 0, 0
22.9155, 0, 0.00691014, 0, 1.41421, -0.00691014, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00678724, 0, 0.000122901, 0, 0
22.9234, 0, 0.00629407, 0, 1.41421, -0.00629407, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00617515, 0, 0.000118916, 0, 0
22.9313, 0, 0.00573285, 0, 1.41421, -0.00573285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0056178, 0, 0.000115046, 0, 0
22.9391, 0, 0.00522641, 0, 1.41421, -0.00522641, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00511514, 0, 0.000111269, 0, 0
22.947, 0, 0.00477363, 0, 1.41421, -0.00477363, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00466607, 0, 0.000107565, 0, 0
22.9549, 0, 0.00437361, 0, 1.41421, -0.00437361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00426969, 0, 0.00010392, 0, 0
22.9627, 0, 0.00402459, 0, 1.41421, -0.00402459, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00392427, 0, 0.00010032, 0, 0
22.9706, 1, 0.00372424, 0, 1.73205, 0.996276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00362749, 0, 9.67534e-05, 0, 0
22.9785, 0, 0.00347046, 0, 1.41421, -0.00347046, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00337724, 0, 9.32145e-05, 0, 0
22.9863, 0, 0.00326036, 0, 1.41421, -0.00326036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00317066, 0, 8.96947e-05, 0, 0
22.9942, 0, 0.00309112, 0, 1.41421, -0.00309112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00300493, 0, 8.61903e-05, 0, 0
23.0021, 0, 0.00295981, 0, 1.41421, -0.00295981, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00287711, 0, 8.27019e-05, 0, 0
23.0099, 0, 0.00286318, 0, 1.41421, -0.00286318, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00278395, 0, 7.9226e-05, 0, 0
23.0178, 0, 0.0027981, 0, 1.41421, -0.0027981, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00272233, 0, 7.57676e-05, 0, 0
23.0257, 0, 0.00276126, 0, 1.41421, -0.00276126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00268893, 0, 7.23269e-05, 0, 0
23.0335, 0, 0.00274941, 0, 1.41421, -0.00274941, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0026805, 0, 6.89081e-05, 0, 0
23.0414, 0, 0.0027593, 0, 1.41421, -0.0027593, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00269378, 0, 6.55192e-05, 0, 0
23.0492, 0, 0.00278772, 0, 1.41421, -0.00278772, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00272555, 0, 6.21636e-05, 0, 0
23.0571, 0, 0.00283151, 0, 1.41421, -0.00283151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00277267, 0, 5.88481e-05, 0, 0
23.065, 0, 0.00288758, 0, 1.41421, -0.00288758, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002832, 0, 5.55827e-05, 0, 0
23.0728, 0, 0.00295296, 0, 1.41421, -0.00295296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00290059, 0, 5.23723e-05, 0, 0
23.0807, 0, 0.00302479, 0, 1.41421, -0.00302479, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00297556, 0, 4.92257e-05, 0, 0
23.0886, 0, 0.00310031, 0, 1.41421, -0.00310031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00305416, 0, 4.61507e-05, 0, 0
23.0964, 0, 0.00317695, 0, 1.41421, -0.00317695, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00313379, 0, 4.31547e-05, 0, 0
23.1043, 0, 0.00325226, 0, 1.41421, -0.00325226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00321201, 0, 4.02453e-05, 0, 0
23.1122, 0, 0.003324, 0, 1.41421, -0.003324, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00328657, 0, 3.7429e-05, 0, 0
23.12, 0, 0.00339009, 0, 1.41421, -0.00339009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00335538, 0, 3.47129e-05, 0, 0
23.1279, 0, 0.00344874, 0, 1.41421, -0.00344874, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00341664, 0, 3.21005e-05, 0, 0
23.1358, 1, 0.00349826, 0, 1.73205, 0.996502, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00346866, 0, 2.95988e-05, 0, 0
