   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_372.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
7.94412, 14.9927, 10.0451, 9.99295, 4.12222, 4.94759, 9.99295, 0, 9.99295, 10.0451, 9.99295, 9.99295, 9.99295, 9.99295, 9.99295, 9.99295, 9.99295, 9.99295, 9.99295, 9.99295, 9.99295, 9.99295, 9.99295, 9.99295, 9.99295, 9.99295, 9.99295, 9.99295
7.95198, 8.98862, 10.0436, 9.97233, 3.31491, -1.05498, 9.97233, 0, 9.97233, 10.0436, 9.97233, 9.97233, 9.97233, 9.97233, 9.97233, 9.97233, 9.97233, 9.97233, 9.97233, 9.97233, 9.97233, 9.97233, 9.97233, 9.97233, 9.97233, 9.97233, 9.97233, 9.97233
7.95985, 6.49001, 10.0487, 9.95032, 2.91376, -3.55873, 9.95032, 0, 9.95032, 10.0487, 9.95032, 9.95032, 9.95032, 9.95032, 9.95032, 9.95032, 9.95032, 9.95032, 9.95032, 9.95032, 9.95032, 9.95032, 9.95032, 9.95032, 9.95032, 9.95032, 9.95032, 9.95032
7.96771, 5.5052, 10.0638, 9.92723, 2.73956, -4.55861, 9.92723, 0, 9.92723, 10.0638, 9.92723, 9.92723, 9.92723, 9.92723, 9.92723, 9.92723, 9.92723, 9.92723, 9.92723, 9.92723, 9.92723, 9.92723, 9.92723, 9.92723, 9.92723, 9.92723, 9.92723, 9.92723
7.97557, 11.1882, 10.0926, 9.90288, 3.63156, 1.09565, 9.90288, 0, 9.90288, 10.0926, 9.90288, 9.90288, 9.90288, 9.90288, 9.90288, 9.90288, 9.90288, 9.90288, 9.90288, 9.90288, 9.90288, 9.90288, 9.90288, 9.90288, 9.90288, 9.90288, 9.90288, 9.90288
7.98344, 14.7188, 10.1397, 9.87685, 4.08886, 4.57913, 9.87685, 0, 9.87685, 10.1397, 9.87685, 9.87685, 9.87685, 9.87685, 9.87685, 9.87685, 9.87685, 9.87685, 9.87685, 9.87685, 9.87685, 9.87685, 9.87685, 9.87685, 9.87685, 9.87685, 9.87685, 9.87685
7.9913, 10.559, 10.2116, 9.8491, 3.54386, 0.347391, 9.8491, 0, 9.84911, 10.2116, 9.8491, 9.8491, 9.8491, 9.8491, 9.8491, 9.8491, 9.8491, 9.8491, 9.8491, 9.8491, 9.8491, 9.8491, 9.8491, 9.84911, 9.8491, 9.8491, 9.8491, 9.8491
7.99917, 10.93, 10.3165, 9.81967, 3.59583, 0.613457, 9.81967, 0, 9.81968, 10.3165, 9.81967, 9.81967, 9.81967, 9.81967, 9.81967, 9.81967, 9.81967, 9.81967, 9.81967, 9.81967, 9.81967, 9.81967, 9.81967, 9.81968, 9.81967, 9.81967, 9.81967, 9.81967
8.00703, 19.1776, 10.465, 9.78879, 4.60191, 8.71256, 9.78879, 0, 9.78879, 10.465, 9.78879, 9.78879, 9.78879, 9.78879, 9.78879, 9.78879, 9.78879, 9.78879, 9.78879, 9.78879, 9.78879, 9.78879, 9.78879, 9.78879, 9.78879, 9.78879, 9.78879, 9.78879
8.0149, 14.5176, 10.6699, 9.75689, 4.06418, 3.8476, 9.75689, 0, 9.7569, 10.6699, 9.75689, 9.75689, 9.75689, 9.75689, 9.75689, 9.75689, 9.75689, 9.75689, 9.75689, 9.75689, 9.75689, 9.75689, 9.75689, 9.75689, 9.75689, 9.75689, 9.75689, 9.75689
8.02276, 13.7082, 10.9468, 9.72416, 3.96335, 2.76142, 9.72416, 0, 9.72417, 10.9468, 9.72416, 9.72416, 9.72416, 9.72416, 9.72416, 9.72416, 9.72416, 9.72416, 9.72416, 9.72416, 9.72416, 9.72416, 9.72416, 9.72417, 9.72416, 9.72416, 9.72416, 9.72416
8.03063, 12.5291, 11.3128, 9.68996, 3.8117, 1.21629, 9.68996, 0, 9.68997, 11.3128, 9.68996, 9.68996, 9.68996, 9.68996, 9.68996, 9.68996, 9.68996, 9.68996, 9.68996, 9.68996, 9.68996, 9.68996, 9.68996, 9.68997, 9.68996, 9.68996, 9.68996, 9.68996
8.03849, 14.8713, 11.7889, 9.65406, 4.10747, 3.08244, 9.65406, 0, 9.65406, 11.7889, 9.65406, 9.65406, 9.65406, 9.65406, 9.65406, 9.65406, 9.65406, 9.65406, 9.65406, 9.65406, 9.65406, 9.65406, 9.65406, 9.65406, 9.65406, 9.65406, 9.65406, 9.65406
8.04636, 11.6553, 12.3992, 9.61639, 3.69531, -0.743874, 9.61639, 0, 9.6164, 12.3992, 9.61639, 9.61639, 9.61639, 9.61639, 9.61639, 9.61639, 9.61639, 9.61639, 9.61639, 9.61639, 9.61639, 9.61639, 9.61639, 9.61639, 9.61639, 9.61639, 9.61639, 9.61639
8.05422, 22.4441, 13.1713, 9.57719, 4.94409, 9.27274, 9.57719, 0, 9.5772, 13.1713, 9.57719, 9.57719, 9.57719, 9.57719, 9.57719, 9.57719, 9.57719, 9.57719, 9.57719, 9.57719, 9.57719, 9.57719, 9.57719, 9.57719, 9.57719, 9.57719, 9.57719, 9.57719
8.06208, 18.5358, 14.1358, 9.53679, 4.53164, 4.39995, 9.53679, 0, 9.5368, 14.1358, 9.53679, 9.53679, 9.53679, 9.53679, 9.53679, 9.53679, 9.53679, 9.53679, 9.53679, 9.53679, 9.53679, 9.53679, 9.53679, 9.5368, 9.53679, 9.53679, 9.53679, 9.53679
8.06995, 19.9715, 15.3253, 9.49533, 4.68738, 4.64622, 9.49533, 0, 9.49534, 15.3253, 9.49533, 9.49533, 9.49533, 9.49533, 9.49533, 9.49533, 9.49533, 9.49533, 9.49533, 9.49533, 9.49533, 9.49533, 9.49533, 9.49533, 9.49533, 9.49533, 9.49533, 9.49533
8.07781, 15.2616, 16.7734, 9.45201, 4.15471, -1.51186, 9.45201, 0, 9.45201, 16.7734, 9.45201, 9.45201, 9.45201, 9.45201, 9.45201, 9.45201, 9.45201, 9.45201, 9.45201, 9.45201, 9.45201, 9.45201, 9.45201, 9.45201, 9.45201, 9.45201, 9.45201, 9.45201
8.08568, 18.8035, 18.5148, 9.40656, 4.56108, 0.288662, 9.40656, 0, 9.40657, 18.5148, 9.40656, 9.40656, 9.40656, 9.40656, 9.40656, 9.40656, 9.40656, 9.40656, 9.40656, 9.40656, 9.40656, 9.40656, 9.40656, 9.40656, 9.40656, 9.40656, 9.40656, 9.40656
8.09354, 30.4905, 20.584, 9.35911, 5.70004, 9.9064, 9.35911, 0, 9.35911, 20.584, 9.35911, 9.35911, 9.35911, 9.35911, 9.35911, 9.35911, 9.35911, 9.35911, 9.35911, 9.35911, 9.35911, 9.35911, 9.35911, 9.35911, 9.35911, 9.35911, 9.35911, 9.35911
8.10141, 35.7642, 23.0141, 9.31003, 6.14526, 12.7501, 9.31003, 0, 9.31003, 23.0141, 9.31003, 9.31003, 9.31003, 9.31003, 9.31003, 9.31003, 9.31003, 9.31003, 9.31003, 9.31003, 9.31003, 9.31003, 9.31003, 9.31003, 9.31003, 9.31003, 9.31003, 9.31003
8.10927, 23.7379, 25.8331, 9.25937, 5.07326, -2.09516, 9.25937, 0, 9.25938, 25.8331, 9.25937, 9.25937, 9.25937, 9.25937, 9.25937, 9.25937, 9.25937, 9.25937, 9.25937, 9.25937, 9.25937, 9.25937, 9.25937, 9.25937, 9.25937, 9.25937, 9.25937, 9.25937
8.11714, 33.2588, 29.0639, 9.20735, 5.93791, 4.19487, 9.20735, 0, 9.20735, 29.0639, 9.20735, 9.20735, 9.20735, 9.20735, 9.20735, 9.20735, 9.20735, 9.20735, 9.20735, 9.20735, 9.20735, 9.20735, 9.20735, 9.20735, 9.20735, 9.20735, 9.20735, 9.20735
8.125, 37.438, 32.7206, 9.15322, 6.27997, 4.71737, 9.15322, 0, 9.15323, 32.7206, 9.15322, 9.15322, 9.15322, 9.15322, 9.15322, 9.15322, 9.15322, 9.15322, 9.15322, 9.15322, 9.15322, 9.15322, 9.15322, 9.15322, 9.15322, 9.15322, 9.15322, 9.15322
8.13286, 41.959, 36.8067, 9.0968, 6.63016, 5.15232, 9.0968, 0, 9.09681, 36.8067, 9.0968, 9.0968, 9.0968, 9.0968, 9.0968, 9.0968, 9.0968, 9.0968, 9.0968, 9.0968, 9.0968, 9.0968, 9.0968, 9.0968, 9.0968, 9.0968, 9.0968, 9.0968
8.14073, 40.7897, 41.3152, 9.03838, 6.54138, -0.525517, 9.03838, 0, 9.03839, 41.3152, 9.03838, 9.03838, 9.03838, 9.03838, 9.03838, 9.03838, 9.03838, 9.03838, 9.03838, 9.03838, 9.03838, 9.03838, 9.03838, 9.03838, 9.03838, 9.03838, 9.03838, 9.03838
8.14859, 51.9766, 46.2239, 8.97844, 7.34688, 5.75266, 8.97844, 0, 8.97845, 46.2239, 8.97844, 8.97844, 8.97844, 8.97844, 8.97844, 8.97844, 8.97844, 8.97844, 8.97844, 8.97844, 8.97844, 8.97844, 8.97844, 8.97844, 8.97844, 8.97844, 8.97844, 8.97844
8.15646, 59.154, 51.4956, 8.91666, 7.8201, 7.65842, 8.91666, 0, 8.91667, 51.4956, 8.91666, 8.91666, 8.91666, 8.91666, 8.91666, 8.91666, 8.91666, 8.91666, 8.91666, 8.91666, 8.91666, 8.91666, 8.91666, 8.91666, 8.91666, 8.91666, 8.91666, 8.91666
8.16432, 59.3777, 57.0771, 8.85305, 7.83439, 2.30066, 8.85305, 0, 8.85306, 57.0771, 8.85305, 8.85305, 8.85305, 8.85305, 8.85305, 8.85305, 8.85305, 8.85305, 8.85305, 8.85305, 8.85305, 8.85305, 8.85305, 8.85305, 8.85305, 8.85305, 8.85305, 8.85305
8.17219, 57.0086, 62.8978, 8.78724, 7.68171, -5.88912, 8.78724, 0, 8.78724, 62.8978, 8.78724, 8.78724, 8.78724, 8.78724, 8.78724, 8.78724, 8.78724, 8.78724, 8.78724, 8.78724, 8.78724, 8.78724, 8.78724, 8.78724, 8.78724, 8.78724, 8.78724, 8.78724
8.18005, 75.6934, 68.8714, 8.7193, 8.81439, 6.82201, 8.7193, 0, 8.71931, 68.8714, 8.7193, 8.7193, 8.7193, 8.7193, 8.7193, 8.7193, 8.7193, 8.7193, 8.7193, 8.7193, 8.7193, 8.7193, 8.7193, 8.71931, 8.7193, 8.7193, 8.7193, 8.7193
8.18791, 73.8766, 74.8997, 8.64929, 8.71072, -1.02304, 8.64929, 0, 8.64929, 74.8997, 8.64929, 8.64929, 8.64929, 8.64929, 8.64929, 8.64929, 8.64929, 8.64929, 8.64929, 8.64929, 8.64929, 8.64929, 8.64929, 8.64929, 8.64929, 8.64929, 8.64929, 8.64929
8.19578, 83.5805, 80.8707, 8.57751, 9.25098, 2.70985, 8.57751, 0, 8.57751, 80.8707, 8.57751, 8.57751, 8.57751, 8.57751, 8.57751, 8.57751, 8.57751, 8.57751, 8.57751, 8.57751, 8.57751, 8.57751, 8.57751, 8.57751, 8.57751, 8.57751, 8.57751, 8.57751
8.20364, 86.1739, 86.6618, 8.50376, 9.39009, -0.487946, 8.50376, 0, 8.50376, 86.6618, 8.50376, 8.50376, 8.50376, 8.50376, 8.50376, 8.50376, 8.50376, 8.50376, 8.50376, 8.50376, 8.50376, 8.50376, 8.50376, 8.50376, 8.50376, 8.50376, 8.50376, 8.50376
8.21151, 72.5328, 92.1504, 8.42817, 8.63324, -19.6176, 8.42817, 0, 8.42818, 92.1504, 8.42817, 8.42817, 8.42817, 8.42817, 8.42817, 8.42817, 8.42817, 8.42817, 8.42817, 8.42817, 8.42817, 8.42817, 8.42817, 8.42818, 8.42817, 8.42817, 8.42817, 8.42817
8.21937, 85.246, 97.208, 8.35048, 9.34056, -11.962, 8.35048, 0, 8.35048, 97.208, 8.35048, 8.35048, 8.35048, 8.35048, 8.35048, 8.35048, 8.35048, 8.35048, 8.35048, 8.35048, 8.35048, 8.35048, 8.35048, 8.35048, 8.35048, 8.35048, 8.35048, 8.35048
8.22724, 93.2195, 101.713, 8.27081, 9.75805, -8.49376, 8.27081, 0, 8.27081, 101.713, 8.27081, 8.27081, 8.27081, 8.27081, 8.27081, 8.27081, 8.27081, 8.27081, 8.27081, 8.27081, 8.27081, 8.27081, 8.27081, 8.27081, 8.27081, 8.27081, 8.27081, 8.27081
8.2351, 99.5854, 105.553, 8.18885, 10.079, -5.96724, 8.18885, 0, 8.18885, 105.553, 8.18885, 8.18885, 8.18885, 8.18885, 8.18885, 8.18885, 8.18885, 8.18885, 8.18885, 8.18885, 8.18885, 8.18885, 8.18885, 8.18885, 8.18885, 8.18885, 8.18885, 8.18885
8.24297, 88.4549, 108.627, 8.10475, 9.51078, -20.1722, 8.10475, 0, 8.10476, 108.627, 8.10475, 8.10475, 8.10475, 8.10475, 8.10475, 8.10475, 8.10475, 8.10475, 8.10475, 8.10475, 8.10475, 8.10475, 8.10475, 8.10475, 8.10475, 8.10475, 8.10475, 8.10475
8.25083, 95.9517, 110.854, 8.01862, 9.89705, -14.9023, 8.01862, 0, 8.01862, 110.854, 8.01862, 8.01862, 8.01862, 8.01862, 8.01862, 8.01862, 8.01862, 8.01862, 8.01862, 8.01862, 8.01862, 8.01862, 8.01862, 8.01862, 8.01862, 8.01862, 8.01862, 8.01862
8.2587, 97.466, 112.174, 7.93082, 9.97327, -14.7083, 7.93082, 0, 7.93082, 112.174, 7.93082, 7.93082, 7.93082, 7.93082, 7.93082, 7.93082, 7.93082, 7.93082, 7.93082, 7.93082, 7.93082, 7.93082, 7.93082, 7.93082, 7.93082, 7.93082, 7.93082, 7.93082
8.26656, 115.177, 112.551, 7.84123, 10.8249, 2.62669, 7.84123, 0, 7.84123, 112.551, 7.84123, 7.84123, 7.84123, 7.84123, 7.84123, 7.84123, 7.84123, 7.84123, 7.84123, 7.84123, 7.84123, 7.84123, 7.84123, 7.84123, 7.84123, 7.84123, 7.84123, 7.84123
8.27442, 122.818, 111.973, 7.75003, 11.1722, 10.8453, 7.75003, 0, 7.75003, 111.973, 7.75003, 7.75003, 7.75003, 7.75003, 7.75003, 7.75003, 7.75003, 7.75003, 7.75003, 7.75003, 7.75003, 7.75003, 7.75003, 7.75003, 7.75003, 7.75003, 7.75003, 7.75003
8.28229, 105.732, 110.455, 7.65687, 10.3794, -4.72303, 7.65687, 0, 7.65687, 110.455, 7.65687, 7.65687, 7.65687, 7.65687, 7.65687, 7.65687, 7.65687, 7.65687, 7.65687, 7.65687, 7.65687, 7.65687, 7.65687, 7.65687, 7.65687, 7.65687, 7.65687, 7.65687
8.29015, 110.534, 108.037, 7.56186, 10.6082, 2.49736, 7.56186, 0, 7.56186, 108.037, 7.56186, 7.56186, 7.56186, 7.56186, 7.56186, 7.56186, 7.56186, 7.56186, 7.56186, 7.56186, 7.56186, 7.56186, 7.56186, 7.56186, 7.56186, 7.56186, 7.56186, 7.56186
8.29802, 116.162, 104.783, 7.46504, 10.8702, 11.3785, 7.46504, 0, 7.46505, 104.783, 7.46504, 7.46504, 7.46504, 7.46504, 7.46504, 7.46504, 7.46504, 7.46504, 7.46504, 7.46504, 7.46504, 7.46504, 7.46504, 7.46504, 7.46504, 7.46504, 7.46504, 7.46504
8.30588, 89.832, 100.778, 7.36677, 9.5829, -10.9457, 7.36677, 0, 7.36678, 100.778, 7.36677, 7.36677, 7.36677, 7.36677, 7.36677, 7.36677, 7.36677, 7.36677, 7.36677, 7.36677, 7.36677, 7.36677, 7.36677, 7.36677, 7.36677, 7.36677, 7.36677, 7.36677
8.31375, 80.5487, 96.1208, 7.26678, 9.08563, -15.5721, 7.26678, 0, 7.26678, 96.1208, 7.26678, 7.26678, 7.26678, 7.26678, 7.26678, 7.26678, 7.26678, 7.26678, 7.26678, 7.26678, 7.26678, 7.26678, 7.26678, 7.26678, 7.26678, 7.26678, 7.26678, 7.26678
8.32161, 67.8149, 90.9251, 7.16519, 8.35553, -23.1103, 7.16519, 0, 7.16519, 90.9251, 7.16519, 7.16519, 7.16519, 7.16519, 7.16519, 7.16519, 7.16519, 7.16519, 7.16519, 7.16519, 7.16519, 7.16519, 7.16519, 7.16519, 7.16519, 7.16519, 7.16519, 7.16519
8.32947, 76.2853, 85.3137, 7.06203, 8.8479, -9.02842, 7.06203, 0, 7.06203, 85.3137, 7.06203, 7.06203, 7.06203, 7.06203, 7.06203, 7.06203, 7.06203, 7.06203, 7.06203, 7.06203, 7.06203, 7.06203, 7.06203, 7.06203, 7.06203, 7.06203, 7.06203, 7.06203
8.33734, 67.0364, 79.4081, 6.95764, 8.30882, -12.3717, 6.95764, 0, 6.95764, 79.4081, 6.95764, 6.95764, 6.95764, 6.95764, 6.95764, 6.95764, 6.95764, 6.95764, 6.95764, 6.95764, 6.95764, 6.95764, 6.95764, 6.95764, 6.95764, 6.95764, 6.95764, 6.95764
8.3452, 78.4411, 73.3338, 6.85247, 8.9689, 5.10732, 6.85247, 0, 6.85247, 73.3338, 6.85247, 6.85247, 6.85247, 6.85247, 6.85247, 6.85247, 6.85247, 6.85247, 6.85247, 6.85247, 6.85247, 6.85247, 6.85247, 6.85247, 6.85247, 6.85247, 6.85247, 6.85247
8.35307, 70.6643, 67.2068, 6.74619, 8.52433, 3.45741, 6.74619, 0, 6.7462, 67.2068, 6.74619, 6.74619, 6.74619, 6.74619, 6.74619, 6.74619, 6.74619, 6.74619, 6.74619, 6.74619, 6.74619, 6.74619, 6.74619, 6.74619, 6.74619, 6.74619, 6.74619, 6.74619
8.36093, 68.5655, 61.1353, 6.63878, 8.40033, 7.43018, 6.63878, 0, 6.63879, 61.1353, 6.63878, 6.63878, 6.63878, 6.63878, 6.63878, 6.63878, 6.63878, 6.63878, 6.63878, 6.63878, 6.63878, 6.63878, 6.63878, 6.63878, 6.63878, 6.63878, 6.63878, 6.63878
8.3688, 51.8683, 55.2146, 6.53031, 7.3395, -3.34635, 6.53031, 0, 6.53031, 55.2146, 6.53031, 6.53031, 6.53031, 6.53031, 6.53031, 6.53031, 6.53031, 6.53031, 6.53031, 6.53031, 6.53031, 6.53031, 6.53031, 6.53031, 6.53031, 6.53031, 6.53031, 6.53031
8.37666, 47.0128, 49.5287, 6.42031, 7.00091, -2.5159, 6.42031, 0, 6.42032, 49.5287, 6.42031, 6.42031, 6.42031, 6.42031, 6.42031, 6.42031, 6.42031, 6.42031, 6.42031, 6.42031, 6.42031, 6.42031, 6.42031, 6.42031, 6.42031, 6.42031, 6.42031, 6.42031
8.38453, 44.6328, 44.1416, 6.30885, 6.82882, 0.491226, 6.30885, 0, 6.30885, 44.1416, 6.30885, 6.30885, 6.30885, 6.30885, 6.30885, 6.30885, 6.30885, 6.30885, 6.30885, 6.30885, 6.30885, 6.30885, 6.30885, 6.30885, 6.30885, 6.30885, 6.30885, 6.30885
8.39239, 34.2066, 39.107, 6.19623, 6.01719, -4.90042, 6.19623, 0, 6.19623, 39.107, 6.19623, 6.19623, 6.19623, 6.19623, 6.19623, 6.19623, 6.19623, 6.19623, 6.19623, 6.19623, 6.19623, 6.19623, 6.19623, 6.19623, 6.19623, 6.19623, 6.19623, 6.19623
8.40026, 24.9847, 34.4604, 6.08292, 5.19468, -9.4757, 6.08292, 0, 6.08293, 34.4604, 6.08292, 6.08292, 6.08292, 6.08292, 6.08292, 6.08292, 6.08292, 6.08292, 6.08292, 6.08292, 6.08292, 6.08292, 6.08292, 6.08293, 6.08292, 6.08292, 6.08292, 6.08292
8.40812, 25.422, 30.2235, 5.96951, 5.2366, -4.80148, 5.96951, 0, 5.96951, 30.2235, 5.96951, 5.96951, 5.96951, 5.96951, 5.96951, 5.96951, 5.96951, 5.96951, 5.96951, 5.96951, 5.96951, 5.96951, 5.96951, 5.96951, 5.96951, 5.96951, 5.96951, 5.96951
8.41598, 28.3366, 26.4041, 5.85621, 5.50786, 1.93244, 5.85621, 0, 5.85622, 26.4041, 5.85621, 5.85621, 5.85621, 5.85621, 5.85621, 5.85621, 5.85621, 5.85621, 5.85621, 5.85621, 5.85621, 5.85621, 5.85621, 5.85622, 5.85621, 5.85621, 5.85621, 5.85621
8.42385, 16.8028, 22.9993, 5.7428, 4.33623, -6.19649, 5.7428, 0, 5.74281, 22.9993, 5.7428, 5.7428, 5.7428, 5.7428, 5.7428, 5.7428, 5.7428, 5.7428, 5.7428, 5.7428, 5.7428, 5.7428, 5.7428, 5.7428, 5.7428, 5.7428, 5.7428, 5.7428
8.43171, 23.187, 19.9957, 5.6295, 5.01866, 3.19127, 5.6295, 0, 5.6295, 19.9957, 5.6295, 5.6295, 5.6295, 5.6295, 5.6295, 5.6295, 5.6295, 5.6295, 5.6295, 5.6295, 5.6295, 5.6295, 5.6295, 5.6295, 5.6295, 5.6295, 5.6295, 5.6295
8.43958, 15.9814, 17.3721, 5.51594, 4.24045, -1.3907, 5.51594, 0, 5.51595, 17.3721, 5.51594, 5.51594, 5.51594, 5.51594, 5.51594, 5.51594, 5.51594, 5.51594, 5.51594, 5.51594, 5.51594, 5.51594, 5.51594, 5.51594, 5.51594, 5.51594, 5.51594, 5.51594
8.44744, 9.99058, 15.1018, 5.4021, 3.46274, -5.1112, 5.4021, 0, 5.4021, 15.1018, 5.4021, 5.4021, 5.4021, 5.4021, 5.4021, 5.4021, 5.4021, 5.4021, 5.4021, 5.4021, 5.4021, 5.4021, 5.4021, 5.4021, 5.4021, 5.4021, 5.4021, 5.4021
8.45531, 11.9906, 13.1557, 5.28834, 3.7404, -1.16507, 5.28834, 0, 5.28835, 13.1557, 5.28834, 5.28834, 5.28834, 5.28834, 5.28834, 5.28834, 5.28834, 5.28834, 5.28834, 5.28834, 5.28834, 5.28834, 5.28834, 5.28834, 5.28834, 5.28834, 5.28834, 5.28834
8.46317, 13.9898, 11.5011, 5.17525, 3.99872, 2.48873, 5.17525, 0, 5.17526, 11.5011, 5.17525, 5.17525, 5.17525, 5.17525, 5.17525, 5.17525, 5.17525, 5.17525, 5.17525, 5.17525, 5.17525, 5.17525, 5.17525, 5.17525, 5.17525, 5.17525, 5.17525, 5.17525
8.47104, 13.1696, 10.1061, 5.06324, 3.89481, 3.06351, 5.06324, 0, 5.06325, 10.106, 5.06324, 5.06324, 5.06324, 5.06324, 5.06324, 5.06324, 5.06324, 5.06324, 5.06324, 5.06324, 5.06324, 5.06324, 5.06324, 5.06324, 5.06324, 5.06324, 5.06324, 5.06324
8.4789, 10.9859, 8.93754, 4.95193, 3.60359, 2.04833, 4.95193, 0, 4.95193, 8.93754, 4.95193, 4.95193, 4.95193, 4.95193, 4.95193, 4.95193, 4.95193, 4.95193, 4.95193, 4.95193, 4.95193, 4.95193, 4.95193, 4.95193, 4.95193, 4.95193, 4.95193, 4.95193
8.48676, 9.06134, 7.96476, 4.84159, 3.32586, 1.09658, 4.84159, 0, 4.84159, 7.96475, 4.84159, 4.84159, 4.84159, 4.84159, 4.84159, 4.84159, 4.84159, 4.84159, 4.84159, 4.84159, 4.84159, 4.84159, 4.84159, 4.84159, 4.84159, 4.84159, 4.84159, 4.84159
8.49463, 5.41524, 7.15821, 4.73175, 2.72309, -1.74297, 4.73175, 0, 4.73176, 7.1582, 4.73175, 4.73175, 4.73175, 4.73175, 4.73175, 4.73175, 4.73175, 4.73175, 4.73175, 4.73175, 4.73175, 4.73175, 4.73175, 4.73175, 4.73175, 4.73175, 4.73175, 4.73175
8.50249, 5.4803, 6.49167, 4.62237, 2.73501, -1.01137, 4.62237, 0, 4.62237, 6.49167, 4.62237, 4.62237, 4.62237, 4.62237, 4.62237, 4.62237, 4.62237, 4.62237, 4.62237, 4.62237, 4.62237, 4.62237, 4.62237, 4.62237, 4.62237, 4.62237, 4.62237, 4.62237
8.51036, 6.5197, 5.94169, 4.51387, 2.91885, 0.578015, 4.51387, 0, 4.51387, 5.94168, 4.51387, 4.51387, 4.51387, 4.51387, 4.51387, 4.51387, 4.51387, 4.51387, 4.51387, 4.51387, 4.51387, 4.51387, 4.51387, 4.51387, 4.51387, 4.51387, 4.51387, 4.51387
8.51822, 8, 5.48811, 4.40666, 3.16228, 2.51189, 4.40666, 0, 4.40666, 5.48811, 4.40666, 4.40666, 4.40666, 4.40666, 4.40666, 4.40666, 4.40666, 4.40666, 4.40666, 4.40666, 4.40666, 4.40666, 4.40666, 4.40666, 4.40666, 4.40666, 4.40666, 4.40666
8.52609, 3.14548, 5.11308, 4.30083, 2.26836, -1.9676, 4.30083, 0, 4.30084, 5.11307, 4.30083, 4.30083, 4.30083, 4.30083, 4.30083, 4.30083, 4.30083, 4.30083, 4.30083, 4.30083, 4.30083, 4.30083, 4.30083, 4.30084, 4.30083, 4.30083, 4.30083, 4.30083
8.53395, 5.99504, 4.80095, 4.19599, 2.82755, 1.1941, 4.19599, 0, 4.196, 4.80094, 4.19599, 4.19599, 4.19599, 4.19599, 4.19599, 4.19599, 4.19599, 4.19599, 4.19599, 4.19599, 4.19599, 4.19599, 4.19599, 4.19599, 4.19599, 4.19599, 4.19599, 4.19599
8.54182, 6.99554, 4.53924, 4.09245, 2.99926, 2.4563, 4.09245, 0, 4.09245, 4.53924, 4.09245, 4.09245, 4.09245, 4.09245, 4.09245, 4.09245, 4.09245, 4.09245, 4.09245, 4.09245, 4.09245, 4.09245, 4.09245, 4.09245, 4.09245, 4.09245, 4.09245, 4.09245
8.54968, 2.99504, 4.31778, 3.99052, 2.23496, -1.32274, 3.99052, 0, 3.99052, 4.31778, 3.99052, 3.99052, 3.99052, 3.99052, 3.99052, 3.99052, 3.99052, 3.99052, 3.99052, 3.99052, 3.99052, 3.99052, 3.99052, 3.99052, 3.99052, 3.99052, 3.99052, 3.99052
8.55754, 3.8689, 4.12727, 3.88954, 2.42258, -0.258377, 3.88954, 0, 3.88954, 4.12727, 3.88954, 3.88954, 3.88954, 3.88954, 3.88954, 3.88954, 3.88954, 3.88954, 3.88954, 3.88954, 3.88954, 3.88954, 3.88954, 3.88954, 3.88954, 3.88954, 3.88954, 3.88954
8.56541, 5.68253, 3.96113, 3.78986, 2.77174, 1.72139, 3.78986, 0, 3.78986, 3.96113, 3.78986, 3.78986, 3.78986, 3.78986, 3.78986, 3.78986, 3.78986, 3.78986, 3.78986, 3.78986, 3.78986, 3.78986, 3.78986, 3.78986, 3.78986, 3.78986, 3.78986, 3.78986
8.57327, 2.43406, 3.8142, 3.69182, 2.10572, -1.38014, 3.69182, 0, 3.69182, 3.8142, 3.69182, 3.69182, 3.69182, 3.69182, 3.69182, 3.69182, 3.69182, 3.69182, 3.69182, 3.69182, 3.69182, 3.69182, 3.69182, 3.69182, 3.69182, 3.69182, 3.69182, 3.69182
8.58114, 3.99493, 3.68145, 3.5947, 2.44846, 0.313485, 3.5947, 0, 3.59471, 3.68144, 3.5947, 3.5947, 3.5947, 3.5947, 3.5947, 3.5947, 3.5947, 3.5947, 3.5947, 3.5947, 3.5947, 3.5947, 3.5947, 3.5947, 3.5947, 3.5947, 3.5947, 3.5947
8.589, 5.54907, 3.55987, 3.49889, 2.74756, 1.9892, 3.49889, 0, 3.49889, 3.55986, 3.49889, 3.49889, 3.49889, 3.49889, 3.49889, 3.49889, 3.49889, 3.49889, 3.49889, 3.49889, 3.49889, 3.49889, 3.49889, 3.49889, 3.49889, 3.49889, 3.49889, 3.49889
8.59687, 2.89046, 3.50501, 3.46249, 2.21144, -0.614555, 3.46249, 0, 3.46249, 3.50501, 3.46249, 3.46249, 3.46249, 3.46249, 3.46249, 3.46249, 3.46249, 3.46249, 3.46249, 3.46249, 3.46249, 3.46249, 3.46249, 3.46249, 3.46249, 3.46249, 3.46249, 3.46249
