   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_119.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.627359, 0, 0.000616684, 8.69822e-05, 1.41421, -0.000616684, 8.69822e-05, 8.69857e-05, 8.70026e-05, 8.74479e-05, 8.7043e-05, 8.70668e-05, 8.71314e-05, 9.05846e-05, 8.96573e-05, 8.79204e-05, 0.000535557, 8.72058e-05, 8.7131e-05, 8.69903e-05, 8.7109e-05, 0.00010488, 8.69828e-05, 0.000137461, 8.69822e-05, 9.12239e-05
0.635217, 0, 0.00099262, 0.000144547, 1.41421, -0.00099262, 0.000144547, 0.000144553, 0.000144581, 0.000145307, 0.000144647, 0.000144685, 0.000144791, 0.000151067, 0.000148911, 0.000146078, 0.000876244, 0.00014483, 0.00014479, 0.000144561, 0.000144726, 0.000169423, 0.000144548, 0.000214716, 0.000144547, 0.000151466
0.643074, 0, 0.00157369, 0.000235436, 1.41421, -0.00157369, 0.000235436, 0.000235445, 0.000235489, 0.00023665, 0.000235594, 0.000235656, 0.000235825, 0.000247042, 0.000242413, 0.000237883, 0.00140545, 0.000235793, 0.000235824, 0.000235457, 0.000235686, 0.00026989, 0.000235437, 0.000334068, 0.000235436, 0.000246499
0.650932, 0.988399, 0.00245473, 0.000375907, 1.7287, 0.985944, 0.000375907, 0.000375922, 0.000375991, 0.000377812, 0.000376156, 0.000376254, 0.000376517, 0.00039622, 0.000386847, 0.000379744, 0.00221025, 0.000376357, 0.000376516, 0.00037594, 0.000376257, 0.000423484, 0.00037591, 0.000515718, 0.000375907, 0.000393253
0.658789, 0.0116014, 0.0037647, 0.000588453, 1.41831, 0.00783673, 0.000588453, 0.000588476, 0.000588582, 0.000591382, 0.000588836, 0.000588986, 0.000589391, 0.000623397, 0.000605272, 0.000594352, 0.00340869, 0.000589018, 0.000589389, 0.000588504, 0.000588939, 0.000653967, 0.000588457, 0.00078765, 0.000588453, 0.000615122
0.666646, 0, 0.00567428, 0.000903313, 1.41421, -0.00567428, 0.000903313, 0.000903347, 0.000903507, 0.000907729, 0.00090389, 0.000904116, 0.000904728, 0.000962385, 0.000928675, 0.000912208, 0.00515617, 0.000904022, 0.000904725, 0.00090339, 0.000903985, 0.000993273, 0.000903319, 0.0011876, 0.000903313, 0.00094353
0.674504, 0, 0.00840311, 0.00136001, 1.41421, -0.00840311, 0.00136001, 0.00136006, 0.00136029, 0.00136654, 0.00136086, 0.0013612, 0.0013621, 0.00145811, 0.00139753, 0.00137317, 0.00765155, 0.00136089, 0.0013621, 0.00136012, 0.00136093, 0.00148315, 0.00136002, 0.00176513, 0.00136001, 0.0014195
0.682361, 0, 0.0122256, 0.00200863, 1.41421, -0.0122256, 0.00200863, 0.0020087, 0.00200904, 0.00201811, 0.00200987, 0.00201035, 0.00201167, 0.00216864, 0.00206309, 0.00202773, 0.0111413, 0.00200973, 0.00201166, 0.00200879, 0.0020099, 0.00217657, 0.00200864, 0.00258352, 0.00200863, 0.00209499
0.690219, 0, 0.0174746, 0.00291074, 1.41421, -0.0174746, 0.00291074, 0.00291084, 0.00291133, 0.00292425, 0.0029125, 0.00291319, 0.00291507, 0.00316703, 0.00298833, 0.00293795, 0.0159215, 0.00291211, 0.00291506, 0.00291097, 0.00291248, 0.00313873, 0.00291076, 0.00372129, 0.00291074, 0.00303378
0.698076, 0, 0.0245405, 0.00413943, 1.41421, -0.0245405, 0.00413943, 0.00413958, 0.00414026, 0.00415832, 0.0041419, 0.00414287, 0.00414548, 0.00454246, 0.00424794, 0.00417749, 0.0223351, 0.00414113, 0.00414547, 0.00413976, 0.0041418, 0.00444721, 0.00413946, 0.00527306, 0.00413943, 0.00431151
0.705933, 0, 0.0338659, 0.00577844, 1.41421, -0.0338659, 0.00577844, 0.00577864, 0.00577957, 0.00580438, 0.00578183, 0.00578315, 0.00578675, 0.00640054, 0.00592744, 0.0058307, 0.0307648, 0.00578053, 0.00578673, 0.00577889, 0.00578166, 0.0061911, 0.00577847, 0.00734943, 0.00577844, 0.00601475
0.713791, 0, 0.0459339, 0.00791977, 1.41421, -0.0459339, 0.00791977, 0.00792004, 0.0079213, 0.00795476, 0.00792434, 0.00792613, 0.00793098, 0.00886223, 0.00812073, 0.00799026, 0.0416189, 0.00792234, 0.00793095, 0.00792038, 0.00792412, 0.00846859, 0.00791982, 0.0100757, 0.00791977, 0.00823851
0.721648, 0, 0.0612498, 0.01066, 1.41421, -0.0612498, 0.01066, 0.0106604, 0.010662, 0.0107064, 0.0106661, 0.0106684, 0.0106749, 0.0120612, 0.0109263, 0.0107534, 0.0553115, 0.0106631, 0.0106748, 0.0106608, 0.0106659, 0.0113831, 0.0106601, 0.0135893, 0.01066, 0.0110824
0.729505, 0, 0.0803159, 0.0140948, 1.41421, -0.0803159, 0.0140948, 0.0140953, 0.0140974, 0.0141552, 0.0141027, 0.0141058, 0.0141141, 0.0161388, 0.0144415, 0.0142164, 0.0722358, 0.0140986, 0.0141141, 0.0140959, 0.0141026, 0.0150374, 0.0140949, 0.0180362, 0.0140948, 0.0146449
0.737363, 0, 0.103603, 0.0183123, 1.41421, -0.103603, 0.0183123, 0.0183128, 0.0183156, 0.0183895, 0.0183224, 0.0183263, 0.018337, 0.021238, 0.018756, 0.0184679, 0.0927337, 0.0183168, 0.0183369, 0.0183136, 0.0183227, 0.0195265, 0.0183124, 0.0235666, 0.0183123, 0.0190165
0.74522, 0, 0.131517, 0.023385, 1.41421, -0.131517, 0.023385, 0.0233857, 0.0233892, 0.0234822, 0.0233977, 0.0234026, 0.0234161, 0.0274935, 0.0239436, 0.0235809, 0.117061, 0.0233904, 0.023416, 0.0233867, 0.0233987, 0.0249293, 0.0233851, 0.0303303, 0.023385, 0.0242717
0.753078, 0, 0.164366, 0.029362, 1.41421, -0.164366, 0.029362, 0.029363, 0.0293673, 0.0294825, 0.0293778, 0.0293839, 0.0294006, 0.0350224, 0.0300537, 0.0296046, 0.145357, 0.0293684, 0.0294005, 0.0293641, 0.02938, 0.0312993, 0.0293622, 0.0384732, 0.029362, 0.0304605
0.760935, 0.954648, 0.202335, 0.0362611, 1.71891, 0.752312, 0.0362611, 0.0362622, 0.0362675, 0.0364079, 0.0362803, 0.0362878, 0.0363081, 0.0439114, 0.0371039, 0.0365567, 0.17761, 0.0362686, 0.0363079, 0.0362637, 0.0362845, 0.0386562, 0.0362613, 0.0481354, 0.0362611, 0.0376005
0.768792, 0.0453525, 0.245462, 0.0440622, 1.43016, -0.200109, 0.0440622, 0.0440635, 0.0440699, 0.0442382, 0.0440852, 0.0440942, 0.0441186, 0.0542055, 0.0450733, 0.0444169, 0.213643, 0.0440708, 0.0441183, 0.0440653, 0.0440924, 0.0469784, 0.0440624, 0.0594519, 0.0440622, 0.0456706
0.77665, 0, 0.293628, 0.0527029, 1.41421, -0.293628, 0.0527029, 0.0527045, 0.052712, 0.052911, 0.0527301, 0.0527407, 0.0527696, 0.0658962, 0.0538977, 0.0531221, 0.253101, 0.0527128, 0.0527692, 0.0527066, 0.0527416, 0.0561981, 0.0527032, 0.0725558, 0.0527029, 0.0546061
0.784507, 0, 0.346566, 0.062078, 1.41421, -0.346566, 0.062078, 0.0620799, 0.0620886, 0.0623203, 0.0621097, 0.0621221, 0.0621557, 0.0789123, 0.0634694, 0.0625662, 0.295452, 0.0620893, 0.0621551, 0.0620824, 0.0621273, 0.0661996, 0.0620784, 0.0875866, 0.062078, 0.0642983
0.792365, 0, 0.403869, 0.0720408, 1.41421, -0.403869, 0.0720408, 0.0720429, 0.0720529, 0.072319, 0.0720771, 0.0720913, 0.0721299, 0.0931131, 0.0736382, 0.0726012, 0.340009, 0.0720534, 0.0721291, 0.0720459, 0.0721029, 0.0768207, 0.0720411, 0.104698, 0.0720408, 0.0745965
0.800222, 0, 0.465025, 0.0824091, 1.41421, -0.465025, 0.0824091, 0.0824115, 0.0824229, 0.0827243, 0.0824503, 0.0824664, 0.08251, 0.108286, 0.0842185, 0.083044, 0.385961, 0.0824231, 0.0825089, 0.0824151, 0.0824871, 0.0878598, 0.0824095, 0.124067, 0.0824091, 0.0853141
0.808079, 0.940181, 0.529455, 0.0929742, 1.7147, 0.410726, 0.0929742, 0.0929769, 0.0929896, 0.0933266, 0.0930202, 0.0930383, 0.0930871, 0.12415, 0.0949973, 0.0936842, 0.432416, 0.0929896, 0.0930854, 0.0929811, 0.0930716, 0.0990843, 0.0929747, 0.145905, 0.0929742, 0.0962381
0.815937, 0.997584, 0.596547, 0.103513, 1.73135, 0.401037, 0.103513, 0.103515, 0.10353, 0.103902, 0.103563, 0.103583, 0.103637, 0.140362, 0.105747, 0.104297, 0.478451, 0.103529, 0.103635, 0.10352, 0.103634, 0.110245, 0.103513, 0.170456, 0.103513, 0.107141
0.823794, 0.997592, 0.665703, 0.113798, 1.73136, 0.331889, 0.113798, 0.113801, 0.113816, 0.114223, 0.113853, 0.113875, 0.113934, 0.156532, 0.116237, 0.114654, 0.523167, 0.113816, 0.113931, 0.113807, 0.113948, 0.121088, 0.113798, 0.197991, 0.113798, 0.117794
0.831652, 0.997583, 0.73636, 0.123615, 1.73135, 0.261223, 0.123615, 0.123619, 0.123636, 0.124075, 0.123675, 0.123699, 0.123763, 0.172241, 0.126249, 0.12454, 0.565737, 0.123635, 0.123758, 0.123626, 0.123801, 0.131375, 0.123616, 0.228796, 0.123615, 0.127983
0.839509, 0.0670606, 0.80801, 0.132773, 1.43773, -0.740949, 0.132773, 0.132777, 0.132795, 0.133264, 0.132837, 0.132863, 0.132931, 0.187065, 0.135589, 0.133762, 0.605455, 0.132794, 0.132924, 0.132786, 0.133003, 0.14089, 0.132774, 0.263132, 0.132773, 0.137516
0.847366, 0.928115, 0.880195, 0.141113, 1.71117, 0.04792, 0.141113, 0.141117, 0.141136, 0.141633, 0.141181, 0.141207, 0.141279, 0.200598, 0.144094, 0.14216, 0.641763, 0.141134, 0.141271, 0.141128, 0.141398, 0.149459, 0.141114, 0.301201, 0.141113, 0.146242
0.855224, 0.0718849, 0.952484, 0.148516, 1.4394, -0.880599, 0.148516, 0.14852, 0.148539, 0.149061, 0.148587, 0.148615, 0.14869, 0.212477, 0.151645, 0.149615, 0.674277, 0.148538, 0.148679, 0.148534, 0.148869, 0.156952, 0.148516, 0.343085, 0.148516, 0.15405
0.863081, 2.84659, 1.02444, 0.154907, 2.2015, 1.82215, 0.154907, 0.154911, 0.154932, 0.155476, 0.154981, 0.155011, 0.155089, 0.222405, 0.158167, 0.156053, 0.702786, 0.15493, 0.155075, 0.154929, 0.155345, 0.163293, 0.154908, 0.38869, 0.154907, 0.160881
0.870938, 1.0743, 1.09557, 0.160257, 1.75337, -0.0212728, 0.160257, 0.160262, 0.160283, 0.160846, 0.160334, 0.160364, 0.160446, 0.230171, 0.16363, 0.161443, 0.727249, 0.16028, 0.160427, 0.160284, 0.160801, 0.168455, 0.160258, 0.437688, 0.160257, 0.166725
0.878796, 1.99758, 1.16529, 0.164576, 1.99939, 0.832286, 0.164576, 0.164581, 0.164603, 0.165182, 0.164655, 0.164686, 0.16477, 0.235663, 0.168044, 0.165796, 0.747774, 0.1646, 0.164746, 0.16461, 0.165252, 0.172462, 0.164577, 0.489466, 0.164576, 0.17162
0.886653, 1.08153, 1.23286, 0.167911, 1.75543, -0.151328, 0.167911, 0.167916, 0.167939, 0.168531, 0.167992, 0.168024, 0.16811, 0.238872, 0.171458, 0.169159, 0.764592, 0.167935, 0.16808, 0.167953, 0.168749, 0.175378, 0.167912, 0.543101, 0.167911, 0.17565
0.894511, 0, 1.29737, 0.170337, 1.41421, -1.29737, 0.170337, 0.170342, 0.170365, 0.170968, 0.17042, 0.170452, 0.170539, 0.239888, 0.173947, 0.171608, 0.778025, 0.170361, 0.170502, 0.17039, 0.171371, 0.1773, 0.170338, 0.597355, 0.170337, 0.178936
0.902368, 0, 1.3578, 0.17195, 1.41421, -1.3578, 0.17195, 0.171955, 0.171978, 0.17259, 0.172033, 0.172066, 0.172155, 0.238898, 0.17561, 0.173239, 0.788458, 0.171973, 0.17211, 0.172015, 0.173219, 0.178347, 0.171951, 0.650711, 0.17195, 0.181637
0.910225, 0.90883, 1.41296, 0.172857, 1.70553, -0.504126, 0.172857, 0.172862, 0.172885, 0.173504, 0.172941, 0.172974, 0.173064, 0.236158, 0.176556, 0.174161, 0.7963, 0.172879, 0.17301, 0.172938, 0.174404, 0.178654, 0.172857, 0.701431, 0.172857, 0.183941
0.918083, 0.0911696, 1.46163, 0.173171, 1.44609, -1.37046, 0.173171, 0.173176, 0.173199, 0.173824, 0.173256, 0.17329, 0.17338, 0.231983, 0.1769, 0.174486, 0.801968, 0.173193, 0.173317, 0.173271, 0.175039, 0.178355, 0.173172, 0.747663, 0.173171, 0.186058
0.92594, 0.904013, 1.50262, 0.173004, 1.70412, -0.598608, 0.173004, 0.173009, 0.173033, 0.173661, 0.17309, 0.173124, 0.173215, 0.226717, 0.176756, 0.174328, 0.805857, 0.173026, 0.173142, 0.173128, 0.175238, 0.177585, 0.173005, 0.787556, 0.173004, 0.188225
0.933798, 0.0959867, 1.5349, 0.172462, 1.44775, -1.43891, 0.172462, 0.172467, 0.172491, 0.173123, 0.172549, 0.172582, 0.172674, 0.220711, 0.17623, 0.173792, 0.808332, 0.172483, 0.17259, 0.172614, 0.175101, 0.176465, 0.172463, 0.819401, 0.172462, 0.190694
0.941655, 1, 1.55769, 0.171641, 1.73205, -0.557686, 0.171641, 0.171646, 0.17167, 0.172303, 0.171728, 0.171761, 0.171853, 0.214303, 0.17542, 0.172976, 0.809713, 0.171661, 0.171759, 0.171825, 0.174717, 0.175105, 0.171642, 0.841766, 0.171641, 0.193736
0.949512, 2.79356, 1.57055, 0.170624, 2.18942, 1.22301, 0.170624, 0.17063, 0.170653, 0.171289, 0.170711, 0.170745, 0.170837, 0.207798, 0.174411, 0.171962, 0.810275, 0.170643, 0.170732, 0.170846, 0.174162, 0.173597, 0.170625, 0.853617, 0.170624, 0.197631
0.95737, 1.99517, 1.5735, 0.169484, 1.99879, 0.421666, 0.169484, 0.169489, 0.169513, 0.17015, 0.169571, 0.169605, 0.169697, 0.201456, 0.173275, 0.170824, 0.810245, 0.169503, 0.169581, 0.169749, 0.173494, 0.172019, 0.169485, 0.854409, 0.169484, 0.202665
0.965227, 2.10324, 1.56702, 0.16828, 2.02564, 0.53622, 0.16828, 0.168285, 0.168309, 0.168946, 0.168367, 0.168401, 0.168493, 0.195483, 0.172074, 0.169622, 0.809808, 0.168297, 0.168367, 0.168594, 0.172757, 0.170429, 0.168281, 0.84414, 0.16828, 0.209118
0.973085, 0.997584, 1.55204, 0.167058, 1.73135, -0.554451, 0.167058, 0.167063, 0.167088, 0.167725, 0.167145, 0.16718, 0.167272, 0.19003, 0.170854, 0.168401, 0.809106, 0.167075, 0.167136, 0.16743, 0.171981, 0.168875, 0.167059, 0.823358, 0.167058, 0.217249
0.980942, 0.110454, 1.52991, 0.165857, 1.45274, -1.41946, 0.165857, 0.165862, 0.165886, 0.166524, 0.165944, 0.165978, 0.16607, 0.185191, 0.169653, 0.1672, 0.808249, 0.165873, 0.165926, 0.166292, 0.171184, 0.167389, 0.165857, 0.793119, 0.165857, 0.227275
0.988799, 1, 1.50231, 0.164702, 1.73205, -0.502308, 0.164702, 0.164707, 0.164731, 0.165369, 0.164789, 0.164823, 0.164916, 0.181013, 0.168499, 0.166046, 0.807318, 0.164719, 0.164764, 0.165212, 0.170376, 0.165994, 0.164703, 0.754909, 0.164702, 0.239354
0.996657, 1, 1.47108, 0.163614, 1.73205, -0.47108, 0.163614, 0.163619, 0.163643, 0.164281, 0.163701, 0.163735, 0.163828, 0.1775, 0.167411, 0.164958, 0.806368, 0.163631, 0.163671, 0.16421, 0.169561, 0.164704, 0.163615, 0.710526, 0.163614, 0.253554
1.00451, 1.87991, 1.43812, 0.162605, 1.96975, 0.441786, 0.162605, 0.16261, 0.162634, 0.163273, 0.162692, 0.162726, 0.162819, 0.174621, 0.166402, 0.16395, 0.80544, 0.162622, 0.162658, 0.163305, 0.16874, 0.163527, 0.162606, 0.661952, 0.162605, 0.269834
1.01237, 1.99759, 1.40523, 0.161683, 1.9994, 0.592355, 0.161682, 0.161688, 0.161712, 0.16235, 0.16177, 0.161804, 0.161897, 0.172321, 0.16548, 0.163027, 0.804555, 0.161701, 0.161735, 0.16251, 0.167911, 0.162464, 0.161684, 0.611211, 0.161683, 0.288019
1.02023, 2.99757, 1.37396, 0.160849, 2.23552, 1.62361, 0.160849, 0.160855, 0.160879, 0.161517, 0.160937, 0.160971, 0.161063, 0.17053, 0.164646, 0.162194, 0.803725, 0.160869, 0.160903, 0.161843, 0.167074, 0.161513, 0.16085, 0.560239, 0.160849, 0.307789
1.02809, 0.124934, 1.34551, 0.160105, 1.45772, -1.22058, 0.160104, 0.16011, 0.160134, 0.160772, 0.160192, 0.160226, 0.160318, 0.169167, 0.163901, 0.161449, 0.802951, 0.160126, 0.160163, 0.161322, 0.16623, 0.16067, 0.160105, 0.51078, 0.160105, 0.328674
1.03594, 1.87026, 1.32071, 0.159444, 1.9673, 0.549558, 0.159443, 0.159449, 0.159473, 0.160112, 0.159531, 0.159565, 0.159658, 0.168147, 0.16324, 0.160789, 0.802227, 0.159469, 0.159511, 0.160976, 0.165381, 0.159928, 0.159445, 0.464292, 0.159444, 0.350062
1.0438, 3.12974, 1.29991, 0.158862, 2.26489, 1.82982, 0.158861, 0.158867, 0.158891, 0.15953, 0.158949, 0.158984, 0.159076, 0.167389, 0.162658, 0.160207, 0.801538, 0.158891, 0.158943, 0.160849, 0.164532, 0.159276, 0.158863, 0.421907, 0.158862, 0.371222
1.05166, 0, 1.28312, 0.158351, 1.41421, -1.28312, 0.158349, 0.158356, 0.15838, 0.159019, 0.158438, 0.158472, 0.158565, 0.166814, 0.162147, 0.159696, 0.800861, 0.158385, 0.15845, 0.161005, 0.163689, 0.158706, 0.158352, 0.384404, 0.158351, 0.391342
1.05952, 1.86304, 1.26996, 0.157901, 1.96546, 0.593087, 0.157899, 0.157906, 0.15793, 0.158569, 0.157989, 0.158023, 0.158115, 0.166355, 0.161697, 0.159246, 0.800169, 0.157942, 0.158027, 0.161542, 0.162859, 0.158206, 0.157902, 0.352225, 0.157901, 0.409575
1.06737, 0.136958, 1.25984, 0.157503, 1.46183, -1.12288, 0.1575, 0.157508, 0.157532, 0.15817, 0.15759, 0.157624, 0.157717, 0.165952, 0.161299, 0.158848, 0.799424, 0.157552, 0.157662, 0.162598, 0.162048, 0.157765, 0.157504, 0.3255, 0.157503, 0.425094
1.07523, 0, 1.25205, 0.157144, 1.41421, -1.25205, 0.15714, 0.15715, 0.157174, 0.157812, 0.157232, 0.157266, 0.157358, 0.165556, 0.16094, 0.158489, 0.798582, 0.157204, 0.157347, 0.164365, 0.16126, 0.157369, 0.157145, 0.304101, 0.157144, 0.437155
1.08309, 0, 1.24588, 0.156814, 1.41421, -1.24588, 0.156809, 0.15682, 0.156844, 0.157482, 0.156902, 0.156936, 0.157028, 0.165128, 0.16061, 0.158159, 0.797593, 0.156888, 0.157071, 0.1671, 0.1605, 0.157007, 0.156815, 0.287696, 0.156814, 0.445149
1.09095, 0, 1.24075, 0.1565, 1.41421, -1.24075, 0.156493, 0.156505, 0.15653, 0.157168, 0.156588, 0.156622, 0.156714, 0.16464, 0.160296, 0.157845, 0.796397, 0.156592, 0.156823, 0.171138, 0.159766, 0.156666, 0.156501, 0.275807, 0.1565, 0.448653
1.0988, 2.70198, 1.23626, 0.156189, 2.16841, 1.46572, 0.15618, 0.156194, 0.156218, 0.156857, 0.156276, 0.15631, 0.156403, 0.164073, 0.159985, 0.157534, 0.79493, 0.156304, 0.156592, 0.176897, 0.159057, 0.15633, 0.15619, 0.267866, 0.156189, 0.447459
1.10666, 3.14658, 1.23233, 0.155866, 2.26861, 1.91425, 0.155855, 0.155872, 0.155896, 0.156534, 0.155954, 0.155988, 0.15608, 0.163417, 0.159662, 0.157211, 0.793123, 0.15601, 0.156365, 0.184876, 0.158364, 0.155987, 0.155867, 0.263264, 0.155866, 0.441594
1.11452, 1.99758, 1.22917, 0.155518, 1.9994, 0.768408, 0.155503, 0.155523, 0.155547, 0.156185, 0.155605, 0.155639, 0.155732, 0.162665, 0.159314, 0.156863, 0.790908, 0.155699, 0.156129, 0.195654, 0.157678, 0.15562, 0.155519, 0.261386, 0.155518, 0.431311
1.12238, 1.15385, 1.22729, 0.155127, 1.77591, -0.073434, 0.155108, 0.155132, 0.155156, 0.155795, 0.155214, 0.155248, 0.155341, 0.161816, 0.158923, 0.156472, 0.788216, 0.155355, 0.155869, 0.209864, 0.156984, 0.155214, 0.155128, 0.261646, 0.155127, 0.417073
1.13023, 1.68266, 1.22744, 0.154677, 1.91903, 0.455227, 0.154652, 0.154682, 0.154706, 0.155344, 0.154764, 0.154798, 0.15489, 0.160869, 0.158472, 0.156022, 0.784992, 0.154965, 0.15557, 0.22816, 0.156267, 0.15475, 0.154677, 0.263503, 0.154677, 0.399507
1.13809, 3.15626, 1.23053, 0.154148, 2.27074, 1.92573, 0.154117, 0.154153, 0.154177, 0.154815, 0.154235, 0.154269, 0.154362, 0.159825, 0.157943, 0.155493, 0.78119, 0.154512, 0.155212, 0.251166, 0.155504, 0.15421, 0.154149, 0.266473, 0.154148, 0.379359
1.14595, 0.161075, 1.23756, 0.153519, 1.47006, -1.07648, 0.153481, 0.153525, 0.153549, 0.154187, 0.153607, 0.153641, 0.153733, 0.158679, 0.157315, 0.154864, 0.776792, 0.153978, 0.154777, 0.279414, 0.154673, 0.153572, 0.15352, 0.27013, 0.153519, 0.357434
1.1538, 0.834108, 1.24941, 0.15277, 1.68348, -0.415303, 0.152722, 0.152775, 0.152799, 0.153438, 0.152857, 0.152891, 0.152984, 0.157427, 0.156566, 0.154115, 0.771809, 0.153347, 0.154242, 0.313263, 0.15375, 0.152814, 0.152771, 0.274113, 0.15277, 0.334539
1.16166, 0.165892, 1.26678, 0.151876, 1.4717, -1.10089, 0.151816, 0.151881, 0.151905, 0.152543, 0.151963, 0.151997, 0.15209, 0.156059, 0.155671, 0.153221, 0.766291, 0.152599, 0.153585, 0.352824, 0.152707, 0.151912, 0.151877, 0.278113, 0.151876, 0.311434
1.16952, 1, 1.29005, 0.150813, 1.73205, -0.290052, 0.150739, 0.150818, 0.150842, 0.15148, 0.1509, 0.150934, 0.151026, 0.15456, 0.154608, 0.152157, 0.760342, 0.151713, 0.152782, 0.397875, 0.151517, 0.150843, 0.150813, 0.28187, 0.150813, 0.288785
1.17738, 0, 1.31917, 0.149556, 1.41421, -1.31917, 0.149466, 0.149561, 0.149585, 0.150224, 0.149643, 0.149677, 0.14977, 0.152912, 0.153352, 0.150901, 0.754122, 0.150671, 0.151809, 0.447801, 0.150153, 0.149581, 0.149557, 0.285165, 0.149556, 0.267137
1.18523, 0.824448, 1.35361, 0.148083, 1.68061, -0.529166, 0.147972, 0.148088, 0.148112, 0.14875, 0.14817, 0.148204, 0.148297, 0.151097, 0.151879, 0.149428, 0.747864, 0.149451, 0.150642, 0.501553, 0.148589, 0.148104, 0.148084, 0.287813, 0.148083, 0.246898
1.19309, 3.99761, 1.39239, 0.146371, 2.449, 2.60522, 0.146235, 0.146376, 0.1464, 0.147039, 0.146458, 0.146493, 0.146585, 0.149092, 0.150167, 0.147716, 0.74188, 0.148036, 0.149259, 0.557648, 0.1468, 0.146388, 0.146372, 0.289656, 0.146371, 0.228332
1.20095, 1.99757, 1.43406, 0.144403, 1.99939, 0.563514, 0.144237, 0.144408, 0.144432, 0.14507, 0.14449, 0.144524, 0.144616, 0.146879, 0.148198, 0.145747, 0.736568, 0.146407, 0.147644, 0.614204, 0.144765, 0.144416, 0.144403, 0.29056, 0.144403, 0.211571
1.20881, 0.997594, 1.47687, 0.142163, 1.73136, -0.479277, 0.141962, 0.142168, 0.142192, 0.142831, 0.14225, 0.142285, 0.142377, 0.144438, 0.145959, 0.143508, 0.732427, 0.144552, 0.145782, 0.669024, 0.14247, 0.142174, 0.142164, 0.29041, 0.142163, 0.196632
1.21666, 0.182776, 1.51889, 0.139645, 1.47742, -1.33611, 0.139401, 0.13965, 0.139674, 0.140313, 0.139732, 0.139766, 0.139859, 0.141759, 0.143441, 0.14099, 0.730056, 0.14246, 0.14367, 0.719727, 0.139904, 0.139654, 0.139646, 0.289113, 0.139645, 0.183439
1.22452, 5.24959, 1.55821, 0.136847, 2.69251, 3.69138, 0.136552, 0.136852, 0.136876, 0.137514, 0.136934, 0.136968, 0.137061, 0.138833, 0.140643, 0.138192, 0.730166, 0.140125, 0.141313, 0.763909, 0.137066, 0.136854, 0.136848, 0.2866, 0.136847, 0.17185
1.23238, 3.37039, 1.59314, 0.133776, 2.31741, 1.77725, 0.133422, 0.133781, 0.133805, 0.134443, 0.133863, 0.133897, 0.133989, 0.135664, 0.137571, 0.13512, 0.73358, 0.13755, 0.138726, 0.799318, 0.13396, 0.133781, 0.133776, 0.282826, 0.133776, 0.161679
1.24024, 0.380019, 1.62247, 0.130447, 1.54273, -1.24245, 0.130023, 0.130452, 0.130476, 0.131114, 0.130534, 0.130568, 0.130661, 0.13226, 0.134243, 0.131792, 0.741232, 0.134742, 0.135945, 0.824038, 0.130602, 0.130452, 0.130448, 0.277779, 0.130447, 0.152725
1.24809, 2, 1.64556, 0.126885, 2, 0.354438, 0.126379, 0.12689, 0.126914, 0.127553, 0.126972, 0.127006, 0.127099, 0.128642, 0.130681, 0.12823, 0.754165, 0.131721, 0.133021, 0.836653, 0.127016, 0.126889, 0.126886, 0.271481, 0.126885, 0.144788
1.25595, 1.80276, 1.66259, 0.123123, 1.95007, 0.140173, 0.12252, 0.123128, 0.123152, 0.12379, 0.12321, 0.123244, 0.123337, 0.124839, 0.126918, 0.124468, 0.773525, 0.128513, 0.130036, 0.836363, 0.123232, 0.123126, 0.123124, 0.263992, 0.123123, 0.137681
1.26381, 1.19724, 1.67456, 0.119201, 1.78808, -0.47732, 0.118486, 0.119206, 0.11923, 0.119868, 0.119288, 0.119322, 0.119415, 0.120887, 0.122996, 0.120546, 0.800539, 0.125157, 0.127103, 0.823059, 0.119293, 0.119203, 0.119202, 0.255411, 0.119201, 0.131245
1.27167, 3.59586, 1.68332, 0.115166, 2.36556, 1.91254, 0.11432, 0.115171, 0.115195, 0.115833, 0.115253, 0.115287, 0.11538, 0.116831, 0.118961, 0.116511, 0.836502, 0.121704, 0.124381, 0.797328, 0.115243, 0.115168, 0.115167, 0.245877, 0.115166, 0.125351
1.27952, 1.40414, 1.69155, 0.11107, 1.84503, -0.28741, 0.110073, 0.111075, 0.111099, 0.111737, 0.111157, 0.111191, 0.111283, 0.11272, 0.114865, 0.112414, 0.882748, 0.118218, 0.122084, 0.760404, 0.111134, 0.111071, 0.11107, 0.235563, 0.11107, 0.119899
1.28738, 2.58625, 1.70257, 0.106967, 2.14155, 0.883675, 0.105795, 0.106972, 0.106996, 0.107634, 0.107054, 0.107088, 0.107181, 0.108606, 0.110762, 0.108311, 0.94062, 0.114776, 0.120503, 0.714055, 0.10702, 0.106968, 0.106968, 0.224669, 0.106967, 0.11482
1.29524, 2.20445, 1.72024, 0.102912, 2.05048, 0.484217, 0.101538, 0.102917, 0.102941, 0.10358, 0.102999, 0.103033, 0.103126, 0.104544, 0.106707, 0.104257, 1.01144, 0.111472, 0.120024, 0.660434, 0.102957, 0.102913, 0.102913, 0.213415, 0.102912, 0.11007
