   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_102.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
3.37559, 4.45053, 3.58073, 3.16569, 2.53979, 0.869805, 3.16643, 0, 3.1657, 3.16572, 3.16571, 3.16579, 3.1684, 3.16611, 3.16569, 3.16569, 3.16569, 3.16569, 3.16569, 3.16569, 3.16569, 3.16569, 3.16569, 3.16569, 3.44208, 3.16569, 3.30035, 3.16569
3.38344, 4.83867, 3.62933, 3.17711, 2.61508, 1.20934, 3.17754, 0, 3.17711, 3.17713, 3.17712, 3.1772, 3.17982, 3.17753, 3.17711, 3.17711, 3.17711, 3.17711, 3.17711, 3.17711, 3.17711, 3.17711, 3.17711, 3.17711, 3.44662, 3.17711, 3.3561, 3.17711
3.39129, 4.6963, 3.68504, 3.1874, 2.58772, 1.01126, 3.18764, 0, 3.1874, 3.18742, 3.18741, 3.18749, 3.19012, 3.18783, 3.1874, 3.1874, 3.1874, 3.1874, 3.1874, 3.1874, 3.1874, 3.1874, 3.1874, 3.1874, 3.44892, 3.1874, 3.41997, 3.1874
3.39915, 3.99523, 3.74802, 3.19682, 2.44852, 0.247205, 3.19696, 0, 3.19683, 3.19684, 3.19684, 3.19691, 3.19957, 3.19726, 3.19682, 3.19682, 3.19682, 3.19682, 3.19682, 3.19682, 3.19682, 3.19682, 3.19682, 3.19682, 3.44918, 3.19682, 3.4922, 3.19682
3.407, 4.99521, 3.81786, 3.2057, 2.64485, 1.17735, 3.20577, 0, 3.2057, 3.20572, 3.20571, 3.20579, 3.20848, 3.20614, 3.2057, 3.2057, 3.2057, 3.2057, 3.2057, 3.2057, 3.2057, 3.2057, 3.2057, 3.2057, 3.44775, 3.2057, 3.57236, 3.2057
3.41485, 5.85535, 3.89344, 3.21438, 2.80274, 1.9619, 3.21441, 0, 3.21438, 3.2144, 3.21439, 3.21447, 3.21722, 3.21483, 3.21438, 3.21438, 3.21438, 3.21438, 3.21438, 3.21438, 3.21438, 3.21438, 3.21438, 3.21438, 3.44506, 3.21438, 3.65928, 3.21438
3.4227, 6.13501, 3.97284, 3.22322, 2.85219, 2.16217, 3.22324, 0, 3.22323, 3.22325, 3.22324, 3.22332, 3.22614, 3.22369, 3.22322, 3.22322, 3.22322, 3.22322, 3.22322, 3.22322, 3.22322, 3.22322, 3.22322, 3.22323, 3.44161, 3.22322, 3.7509, 3.22322
3.43055, 6.86022, 4.05334, 3.23259, 2.97661, 2.80687, 3.2326, 0, 3.2326, 3.23262, 3.23261, 3.23269, 3.23563, 3.23307, 3.23259, 3.23259, 3.23259, 3.23259, 3.23259, 3.23259, 3.23259, 3.23259, 3.23259, 3.2326, 3.43793, 3.23259, 3.84435, 3.23259
3.4384, 4.39503, 4.13161, 3.2428, 2.52884, 0.263422, 3.24281, 0, 3.24281, 3.24283, 3.24282, 3.2429, 3.246, 3.24329, 3.2428, 3.2428, 3.2428, 3.2428, 3.2428, 3.2428, 3.2428, 3.2428, 3.2428, 3.24281, 3.43451, 3.2428, 3.93608, 3.2428
3.44625, 6.47003, 4.20388, 3.25413, 2.91033, 2.26615, 3.25413, 0, 3.25413, 3.25415, 3.25414, 3.25422, 3.25755, 3.25463, 3.25413, 3.25413, 3.25413, 3.25413, 3.25413, 3.25413, 3.25413, 3.25413, 3.25413, 3.25413, 3.43184, 3.25413, 4.02211, 3.25413
3.4541, 2.76617, 4.26631, 3.26676, 2.18316, -1.50014, 3.26676, 0, 3.26676, 3.26678, 3.26677, 3.26685, 3.27048, 3.26727, 3.26676, 3.26676, 3.26676, 3.26676, 3.26676, 3.26676, 3.26676, 3.26676, 3.26676, 3.26676, 3.43031, 3.26676, 4.09837, 3.26676
3.46195, 7.60974, 4.31536, 3.28082, 3.09996, 3.29437, 3.28082, 0, 3.28082, 3.28084, 3.28083, 3.28091, 3.28496, 3.28136, 3.28082, 3.28082, 3.28082, 3.28082, 3.28082, 3.28082, 3.28082, 3.28082, 3.28082, 3.28082, 3.43025, 3.28082, 4.16111, 3.28082
3.4698, 6.86982, 4.34821, 3.29636, 2.97822, 2.52161, 3.29636, 0, 3.29637, 3.29639, 3.29638, 3.29646, 3.30107, 3.29694, 3.29636, 3.29636, 3.29636, 3.29636, 3.29636, 3.29636, 3.29636, 3.29636, 3.29636, 3.29636, 3.4319, 3.29636, 4.20724, 3.29636
3.47765, 1.87472, 4.36302, 3.31337, 1.96843, -2.4883, 3.31337, 0, 3.31338, 3.3134, 3.31339, 3.31347, 3.31882, 3.31401, 3.31337, 3.31337, 3.31337, 3.31337, 3.31337, 3.31337, 3.31337, 3.31337, 3.31337, 3.31338, 3.43541, 3.31337, 4.23476, 3.31337
3.4855, 2.23382, 4.35926, 3.33178, 2.05762, -2.12545, 3.33178, 0, 3.33178, 3.3318, 3.33179, 3.33187, 3.33821, 3.33251, 3.33178, 3.33178, 3.33178, 3.33178, 3.33178, 3.33178, 3.33178, 3.33178, 3.33178, 3.33178, 3.44086, 3.33178, 4.24288, 3.33178
3.49335, 6.76138, 4.33774, 3.35146, 2.95996, 2.42364, 3.35146, 0, 3.35146, 3.35148, 3.35147, 3.35155, 3.35918, 3.35236, 3.35146, 3.35146, 3.35146, 3.35146, 3.35146, 3.35146, 3.35146, 3.35146, 3.35146, 3.35146, 3.44823, 3.35146, 4.23219, 3.35146
3.5012, 1.11075, 4.30055, 3.37227, 1.76373, -3.18979, 3.37227, 0, 3.37228, 3.3723, 3.37229, 3.37237, 3.3817, 3.37345, 3.37227, 3.37227, 3.37227, 3.37227, 3.37227, 3.37227, 3.37227, 3.37227, 3.37227, 3.37227, 3.45751, 3.37227, 4.20457, 3.37227
3.50905, 3.77361, 4.2509, 3.39407, 2.40283, -0.477297, 3.39407, 0, 3.39407, 3.39409, 3.39408, 3.39416, 3.40571, 3.39569, 3.39407, 3.39407, 3.39407, 3.39407, 3.39407, 3.39407, 3.39407, 3.39407, 3.39407, 3.39407, 3.46858, 3.39407, 4.16298, 3.39407
3.5169, 4.21684, 4.19282, 3.41668, 2.49336, 0.0240164, 3.41668, 0, 3.41669, 3.4167, 3.4167, 3.41677, 3.43123, 3.41901, 3.41668, 3.41668, 3.41668, 3.41668, 3.41668, 3.41668, 3.41668, 3.41668, 3.41668, 3.41668, 3.48134, 3.41668, 4.11114, 3.41668
3.52475, 4.20708, 4.13077, 3.43997, 2.4914, 0.0763068, 3.43997, 0, 3.43998, 3.43999, 3.43999, 3.44006, 3.45831, 3.44342, 3.43997, 3.43997, 3.43997, 3.43997, 3.43997, 3.43997, 3.43997, 3.43997, 3.43997, 3.43997, 3.49567, 3.43997, 4.05314, 3.43997
3.5326, 5.78327, 4.06927, 3.4638, 2.78985, 1.714, 3.4638, 0, 3.46381, 3.46382, 3.46382, 3.46389, 3.48706, 3.46894, 3.4638, 3.4638, 3.4638, 3.4638, 3.4638, 3.4638, 3.4638, 3.4638, 3.4638, 3.4638, 3.51143, 3.4638, 3.9931, 3.4638
3.54045, 5.19751, 4.01258, 3.48806, 2.68282, 1.18493, 3.48806, 0, 3.48807, 3.48808, 3.48808, 3.48815, 3.51765, 3.49574, 3.48806, 3.48806, 3.48806, 3.48806, 3.48806, 3.48806, 3.48806, 3.48806, 3.48806, 3.48806, 3.52849, 3.48806, 3.93475, 3.48806
3.5483, 7.89167, 3.96444, 3.51265, 3.1451, 3.92723, 3.51265, 0, 3.51266, 3.51268, 3.51267, 3.51275, 3.55032, 3.52402, 3.51265, 3.51265, 3.51265, 3.51265, 3.51265, 3.51265, 3.51265, 3.51265, 3.51265, 3.51266, 3.54672, 3.51265, 3.8812, 3.51265
3.55615, 7.08901, 3.92786, 3.53751, 3.0148, 3.16116, 3.53751, 0, 3.53751, 3.53753, 3.53752, 3.5376, 3.58534, 3.5541, 3.53751, 3.53751, 3.53751, 3.53751, 3.53751, 3.53751, 3.53751, 3.53751, 3.53751, 3.53751, 3.566, 3.53751, 3.8348, 3.53751
3.564, 6.80248, 3.90509, 3.56256, 2.9669, 2.89739, 3.56256, 0, 3.56257, 3.56259, 3.56258, 3.56266, 3.62298, 3.58641, 3.56256, 3.56256, 3.56256, 3.56256, 3.56256, 3.56256, 3.56256, 3.56256, 3.56256, 3.56257, 3.58622, 3.56256, 3.79703, 3.56256
3.57185, 3.17842, 3.89756, 3.58778, 2.27561, -0.719145, 3.58778, 0, 3.58779, 3.58781, 3.5878, 3.58788, 3.66351, 3.62141, 3.58778, 3.58778, 3.58778, 3.58778, 3.58778, 3.58778, 3.58778, 3.58778, 3.58778, 3.58779, 3.60728, 3.58778, 3.76857, 3.58778
3.5797, 5.90101, 3.90595, 3.61313, 2.81087, 1.99506, 3.61313, 0, 3.61314, 3.61316, 3.61315, 3.61323, 3.7071, 3.65961, 3.61313, 3.61313, 3.61313, 3.61313, 3.61313, 3.61313, 3.61313, 3.61313, 3.61313, 3.61314, 3.62909, 3.61313, 3.74942, 3.61313
3.58756, 4.90613, 3.93022, 3.63859, 2.62795, 0.975912, 3.63859, 0, 3.6386, 3.63862, 3.63861, 3.63869, 3.75377, 3.70149, 3.63859, 3.63859, 3.63859, 3.63859, 3.63859, 3.63859, 3.63859, 3.63859, 3.63859, 3.63859, 3.65155, 3.63859, 3.73905, 3.63859
3.59541, 4.07955, 3.96969, 3.66415, 2.46567, 0.109854, 3.66415, 0, 3.66416, 3.66417, 3.66416, 3.66424, 3.80339, 3.74747, 3.66415, 3.66415, 3.66415, 3.66415, 3.66415, 3.66415, 3.66415, 3.66415, 3.66415, 3.66415, 3.6746, 3.66415, 3.73655, 3.66415
3.60326, 4.91078, 4.02308, 3.68979, 2.62884, 0.887704, 3.68979, 0, 3.6898, 3.68982, 3.68981, 3.68989, 3.85557, 3.79779, 3.68979, 3.68979, 3.68979, 3.68979, 3.68979, 3.68979, 3.68979, 3.68979, 3.68979, 3.68979, 3.69815, 3.68979, 3.74081, 3.68979
3.61111, 2.3132, 4.08854, 3.71552, 2.07682, -1.77533, 3.71552, 0, 3.71552, 3.71554, 3.71553, 3.71561, 3.90967, 3.85245, 3.71552, 3.71552, 3.71552, 3.71552, 3.71552, 3.71552, 3.71552, 3.71552, 3.71552, 3.71552, 3.72216, 3.71552, 3.75066, 3.71552
3.61896, 7.90843, 4.16368, 3.74132, 3.14777, 3.74475, 3.74132, 0, 3.74133, 3.74134, 3.74134, 3.74141, 3.96481, 3.91113, 3.74132, 3.74132, 3.74132, 3.74132, 3.74132, 3.74132, 3.74132, 3.74132, 3.74132, 3.74132, 3.74656, 3.74132, 3.765, 3.74132
3.62681, 5.83859, 4.24564, 3.7672, 2.79975, 1.59295, 3.7672, 0, 3.76721, 3.76722, 3.76722, 3.76729, 4.01986, 3.97314, 3.7672, 3.7672, 3.7672, 3.7672, 3.7672, 3.7672, 3.7672, 3.7672, 3.7672, 3.7672, 3.7713, 3.7672, 3.78279, 3.7672
3.63466, 4.77604, 4.33114, 3.79315, 2.60308, 0.444898, 3.79315, 0, 3.79316, 3.79318, 3.79317, 3.79325, 4.07352, 4.0374, 3.79315, 3.79315, 3.79315, 3.79315, 3.79315, 3.79315, 3.79315, 3.79315, 3.79315, 3.79316, 3.79634, 3.79315, 3.8032, 3.79315
3.64251, 4.34913, 4.41661, 3.81918, 2.51975, -0.0674763, 3.81918, 0, 3.81919, 3.8192, 3.8192, 3.81927, 4.12443, 4.10244, 3.81918, 3.81918, 3.81918, 3.81918, 3.81918, 3.81918, 3.81918, 3.81918, 3.81918, 3.81918, 3.82164, 3.81918, 3.82551, 3.81918
3.65036, 9.92062, 4.49837, 3.84529, 3.45263, 5.42225, 3.84529, 0, 3.84529, 3.84531, 3.8453, 3.84538, 4.17124, 4.1665, 3.84529, 3.84529, 3.84529, 3.84529, 3.84529, 3.84529, 3.84529, 3.84529, 3.84529, 3.84529, 3.84717, 3.84529, 3.84918, 3.84529
3.65821, 6.99033, 4.57286, 3.87146, 2.99839, 2.41748, 3.87146, 0, 3.87147, 3.87149, 3.87148, 3.87156, 4.21275, 4.22765, 3.87146, 3.87146, 3.87146, 3.87146, 3.87146, 3.87146, 3.87146, 3.87146, 3.87146, 3.87147, 3.8729, 3.87146, 3.87381, 3.87146
3.66606, 3.86506, 4.63685, 3.89772, 2.42179, -0.771781, 3.89772, 0, 3.89773, 3.89774, 3.89774, 3.89781, 4.24804, 4.28393, 3.89772, 3.89772, 3.89772, 3.89772, 3.89772, 3.89772, 3.89772, 3.89772, 3.89772, 3.89772, 3.8988, 3.89772, 3.8991, 3.89772
3.67391, 2.99529, 4.68773, 3.92406, 2.23501, -1.69244, 3.92406, 0, 3.92406, 3.92408, 3.92407, 3.92415, 4.27651, 4.33352, 3.92406, 3.92406, 3.92406, 3.92406, 3.92406, 3.92406, 3.92406, 3.92406, 3.92406, 3.92406, 3.92487, 3.92406, 3.92485, 3.92406
3.68176, 5.93733, 4.72371, 3.95047, 2.81733, 1.21362, 3.95047, 0, 3.95047, 3.95049, 3.95048, 3.95056, 4.29802, 4.37497, 3.95047, 3.95047, 3.95047, 3.95047, 3.95047, 3.95047, 3.95047, 3.95047, 3.95047, 3.95047, 3.95107, 3.95047, 3.95092, 3.95047
3.68961, 5.2742, 4.74397, 3.97697, 2.69707, 0.530225, 3.97697, 0, 3.97697, 3.97699, 3.97698, 3.97706, 4.31282, 4.40729, 3.97697, 3.97697, 3.97697, 3.97697, 3.97697, 3.97697, 3.97697, 3.97697, 3.97697, 3.97697, 3.97741, 3.97697, 3.97721, 3.97697
3.69746, 6.66803, 4.74874, 4.00355, 2.94415, 1.91929, 4.00355, 0, 4.00355, 4.00357, 4.00356, 4.00364, 4.32158, 4.4301, 4.00355, 4.00355, 4.00355, 4.00355, 4.00355, 4.00355, 4.00355, 4.00355, 4.00355, 4.00355, 4.00387, 4.00355, 4.00368, 4.00355
3.70531, 1.15167, 4.73923, 4.03021, 1.77529, -3.58756, 4.03021, 0, 4.03022, 4.03024, 4.03023, 4.03031, 4.32533, 4.44367, 4.03021, 4.03021, 4.03021, 4.03021, 4.03021, 4.03021, 4.03021, 4.03021, 4.03021, 4.03022, 4.03045, 4.03021, 4.03028, 4.03021
3.71316, 6.99275, 4.71754, 4.05697, 2.99879, 2.27522, 4.05697, 0, 4.05697, 4.05699, 4.05698, 4.05706, 4.32531, 4.44884, 4.05697, 4.05697, 4.05697, 4.05697, 4.05697, 4.05697, 4.05697, 4.05697, 4.05697, 4.05697, 4.05714, 4.05697, 4.057, 4.05697
3.72101, 5.99276, 4.6864, 4.08381, 2.82715, 1.30636, 4.08381, 0, 4.08382, 4.08383, 4.08383, 4.0839, 4.32292, 4.44701, 4.08381, 4.08381, 4.08381, 4.08381, 4.08381, 4.08381, 4.08381, 4.08381, 4.08381, 4.08381, 4.08393, 4.08381, 4.08383, 4.08381
3.72886, 8.99275, 4.64895, 4.11075, 3.31553, 4.3438, 4.11075, 0, 4.11075, 4.11077, 4.11076, 4.11084, 4.31953, 4.43993, 4.11075, 4.11075, 4.11075, 4.11075, 4.11075, 4.11075, 4.11075, 4.11075, 4.11075, 4.11075, 4.11084, 4.11075, 4.11076, 4.11075
3.73671, 6.99284, 4.60841, 4.13778, 2.99881, 2.38443, 4.13778, 0, 4.13779, 4.1378, 4.1378, 4.13787, 4.31646, 4.42953, 4.13778, 4.13778, 4.13778, 4.13778, 4.13778, 4.13778, 4.13778, 4.13778, 4.13778, 4.13778, 4.13784, 4.13778, 4.13779, 4.13778
3.74456, 5.95419, 4.56784, 4.16491, 2.82032, 1.38635, 4.16491, 0, 4.16492, 4.16493, 4.16492, 4.165, 4.3148, 4.41776, 4.16491, 4.16491, 4.16491, 4.16491, 4.16491, 4.16491, 4.16491, 4.16491, 4.16491, 4.16491, 4.16495, 4.16491, 4.16491, 4.16491
3.75241, 3.17546, 4.5299, 4.19213, 2.27496, -1.35444, 4.19213, 0, 4.19214, 4.19216, 4.19215, 4.19223, 4.31543, 4.40644, 4.19213, 4.19213, 4.19213, 4.19213, 4.19213, 4.19213, 4.19213, 4.19213, 4.19213, 4.19214, 4.19216, 4.19213, 4.19213, 4.19213
3.76026, 8.81499, 4.49672, 4.21946, 3.28862, 4.31827, 4.21946, 0, 4.21946, 4.21948, 4.21947, 4.21955, 4.31893, 4.39708, 4.21946, 4.21946, 4.21946, 4.21946, 4.21946, 4.21946, 4.21946, 4.21946, 4.21946, 4.21946, 4.21948, 4.21946, 4.21946, 4.21946
3.76812, 3.99511, 4.46978, 4.24688, 2.44849, -0.474671, 4.24688, 0, 4.24688, 4.2469, 4.24689, 4.24697, 4.32564, 4.39086, 4.24688, 4.24688, 4.24688, 4.24688, 4.24688, 4.24688, 4.24688, 4.24688, 4.24688, 4.24688, 4.24689, 4.24688, 4.24688, 4.24688
3.77597, 5.05285, 4.44994, 4.2744, 2.65572, 0.602907, 4.2744, 0, 4.27441, 4.27442, 4.27442, 4.27449, 4.33566, 4.38854, 4.2744, 4.2744, 4.2744, 4.2744, 4.2744, 4.2744, 4.2744, 4.2744, 4.2744, 4.2744, 4.27441, 4.2744, 4.2744, 4.2744
3.78382, 6.99046, 4.43752, 4.30202, 2.99841, 2.55294, 4.30202, 0, 4.30203, 4.30205, 4.30204, 4.30212, 4.34888, 4.39051, 4.30202, 4.30202, 4.30202, 4.30202, 4.30202, 4.30202, 4.30202, 4.30202, 4.30202, 4.30203, 4.30203, 4.30202, 4.30202, 4.30202
3.79167, 6.94219, 4.43231, 4.32975, 2.99035, 2.50989, 4.32975, 0, 4.32975, 4.32977, 4.32976, 4.32984, 4.36506, 4.39685, 4.32975, 4.32975, 4.32975, 4.32975, 4.32975, 4.32975, 4.32975, 4.32975, 4.32975, 4.32975, 4.32975, 4.32975, 4.32975, 4.32975
3.79952, 2.95198, 4.43378, 4.35757, 2.22531, -1.4818, 4.35757, 0, 4.35758, 4.3576, 4.35759, 4.35767, 4.38387, 4.40735, 4.35757, 4.35757, 4.35757, 4.35757, 4.35757, 4.35757, 4.35757, 4.35757, 4.35757, 4.35758, 4.35758, 4.35757, 4.35757, 4.35757
3.80737, 0.0384139, 4.44119, 4.3855, 1.42773, -4.40277, 4.3855, 0, 4.38551, 4.38553, 4.38552, 4.3856, 4.40492, 4.42163, 4.3855, 4.3855, 4.3855, 4.3855, 4.3855, 4.3855, 4.3855, 4.3855, 4.3855, 4.38551, 4.38551, 4.3855, 4.3855, 4.3855
3.81522, 3.97838, 4.45365, 4.41354, 2.44507, -0.47527, 4.41354, 0, 4.41354, 4.41356, 4.41355, 4.41363, 4.42783, 4.43921, 4.41354, 4.41354, 4.41354, 4.41354, 4.41354, 4.41354, 4.41354, 4.41354, 4.41354, 4.41354, 4.41354, 4.41354, 4.41354, 4.41354
3.82307, 3.02642, 4.47028, 4.44168, 2.24197, -1.44385, 4.44168, 0, 4.44168, 4.4417, 4.44169, 4.44177, 4.45225, 4.45956, 4.44168, 4.44168, 4.44168, 4.44168, 4.44168, 4.44168, 4.44168, 4.44168, 4.44168, 4.44168, 4.44168, 4.44168, 4.44168, 4.44168
3.83092, 6.99266, 4.49025, 4.46992, 2.99878, 2.50241, 4.46992, 0, 4.46993, 4.46994, 4.46994, 4.47001, 4.47785, 4.48218, 4.46992, 4.46992, 4.46992, 4.46992, 4.46992, 4.46992, 4.46992, 4.46992, 4.46992, 4.46992, 4.46992, 4.46992, 4.46992, 4.46992
3.83877, 3.9737, 4.51283, 4.49827, 2.44412, -0.539136, 4.49827, 0, 4.49828, 4.4983, 4.49829, 4.49837, 4.50436, 4.50661, 4.49827, 4.49827, 4.49827, 4.49827, 4.49827, 4.49827, 4.49827, 4.49827, 4.49827, 4.49828, 4.49827, 4.49827, 4.49827, 4.49827
3.84662, 6.00474, 4.53743, 4.52673, 2.82926, 1.46731, 4.52673, 0, 4.52674, 4.52676, 4.52675, 4.52683, 4.53157, 4.53245, 4.52673, 4.52673, 4.52673, 4.52673, 4.52673, 4.52673, 4.52673, 4.52673, 4.52673, 4.52674, 4.52673, 4.52673, 4.52673, 4.52673
3.85447, 6.99511, 4.56355, 4.55531, 2.99918, 2.43155, 4.55531, 0, 4.55531, 4.55533, 4.55532, 4.5554, 4.55931, 4.55941, 4.55531, 4.55531, 4.55531, 4.55531, 4.55531, 4.55531, 4.55531, 4.55531, 4.55531, 4.55531, 4.55531, 4.55531, 4.55531, 4.55531
3.86232, 2.99529, 4.59085, 4.58399, 2.23501, -1.59556, 4.58399, 0, 4.584, 4.58401, 4.584, 4.58408, 4.58744, 4.58726, 4.58399, 4.58399, 4.58399, 4.58399, 4.58399, 4.58399, 4.58399, 4.58399, 4.58399, 4.58399, 4.58399, 4.58399, 4.58399, 4.58399
3.87017, 4.99517, 4.61909, 4.61278, 2.64484, 0.376074, 4.61278, 0, 4.61279, 4.61281, 4.6128, 4.61288, 4.61588, 4.61586, 4.61278, 4.61278, 4.61278, 4.61278, 4.61278, 4.61278, 4.61278, 4.61278, 4.61278, 4.61279, 4.61278, 4.61278, 4.61278, 4.61278
3.87802, 0.997584, 4.64812, 4.64169, 1.73135, -3.65054, 4.64169, 0, 4.6417, 4.64171, 4.64171, 4.64178, 4.64455, 4.64512, 4.64169, 4.64169, 4.64169, 4.64169, 4.64169, 4.64169, 4.64169, 4.64169, 4.64169, 4.64169, 4.64169, 4.64169, 4.64169, 4.64169
3.88587, 5.99275, 4.67786, 4.67071, 2.82715, 1.31489, 4.67071, 0, 4.67071, 4.67073, 4.67072, 4.6708, 4.67342, 4.67501, 4.67071, 4.67071, 4.67071, 4.67071, 4.67071, 4.67071, 4.67071, 4.67071, 4.67071, 4.67071, 4.67071, 4.67071, 4.67071, 4.67071
3.89372, 1.00979, 4.70829, 4.69983, 1.73487, -3.6985, 4.69983, 0, 4.69984, 4.69985, 4.69985, 4.69992, 4.70245, 4.70553, 4.69983, 4.69983, 4.69983, 4.69983, 4.69983, 4.69983, 4.69983, 4.69983, 4.69983, 4.69983, 4.69983, 4.69983, 4.69983, 4.69983
3.90157, 4, 4.73941, 4.72906, 2.44949, -0.739414, 4.72906, 0, 4.72906, 4.72908, 4.72907, 4.72915, 4.73161, 4.73672, 4.72906, 4.72906, 4.72906, 4.72906, 4.72906, 4.72906, 4.72906, 4.72906, 4.72906, 4.72906, 4.72906, 4.72906, 4.72906, 4.72906
3.90942, 0.987857, 4.77127, 4.75837, 1.72854, -3.78341, 4.75837, 0, 4.75838, 4.7584, 4.75839, 4.75847, 4.76089, 4.76861, 4.75837, 4.75837, 4.75837, 4.75837, 4.75837, 4.75837, 4.75837, 4.75837, 4.75837, 4.75837, 4.75837, 4.75837, 4.75837, 4.75837
3.91727, 3.99758, 4.80387, 4.78777, 2.449, -0.806292, 4.78777, 0, 4.78778, 4.78779, 4.78779, 4.78786, 4.79026, 4.80125, 4.78777, 4.78777, 4.78777, 4.78777, 4.78777, 4.78777, 4.78777, 4.78777, 4.78777, 4.78777, 4.78777, 4.78777, 4.78777, 4.78777
3.92512, 2.99765, 4.83724, 4.81724, 2.23554, -1.8396, 4.81724, 0, 4.81725, 4.81726, 4.81726, 4.81733, 4.81971, 4.83464, 4.81724, 4.81724, 4.81724, 4.81724, 4.81724, 4.81724, 4.81724, 4.81724, 4.81724, 4.81724, 4.81724, 4.81724, 4.81724, 4.81724
3.93297, 0.0169145, 4.87135, 4.84677, 1.42018, -4.85443, 4.84677, 0, 4.84677, 4.84679, 4.84678, 4.84686, 4.84922, 4.86875, 4.84677, 4.84677, 4.84677, 4.84677, 4.84677, 4.84677, 4.84677, 4.84677, 4.84677, 4.84677, 4.84677, 4.84677, 4.84677, 4.84677
3.94082, 0.978191, 4.9061, 4.87632, 1.72574, -3.92791, 4.87632, 0, 4.87633, 4.87634, 4.87634, 4.87641, 4.87877, 4.90351, 4.87632, 4.87632, 4.87632, 4.87632, 4.87632, 4.87632, 4.87632, 4.87632, 4.87632, 4.87632, 4.87632, 4.87632, 4.87632, 4.87632
3.94867, 2.97348, 4.94138, 4.9059, 2.23013, -1.96789, 4.9059, 0, 4.9059, 4.90592, 4.90591, 4.90599, 4.90835, 4.93879, 4.9059, 4.9059, 4.9059, 4.9059, 4.9059, 4.9059, 4.9059, 4.9059, 4.9059, 4.9059, 4.9059, 4.9059, 4.9059, 4.9059
3.95653, 5.02172, 4.97697, 4.93546, 2.64985, 0.0447488, 4.93546, 0, 4.93546, 4.93548, 4.93547, 4.93555, 4.93792, 4.97437, 4.93546, 4.93546, 4.93546, 4.93546, 4.93546, 4.93546, 4.93546, 4.93546, 4.93546, 4.93546, 4.93546, 4.93546, 4.93546, 4.93546
3.96438, 2.96856, 5.01263, 4.96499, 2.22903, -2.04407, 4.96499, 0, 4.965, 4.96501, 4.96501, 4.96508, 4.96746, 5.01002, 4.96499, 4.96499, 4.96499, 4.96499, 4.96499, 4.96499, 4.96499, 4.96499, 4.96499, 4.96499, 4.96499, 4.96499, 4.96499, 4.96499
3.97223, 4.96381, 5.04805, 4.99447, 2.6389, -0.0842366, 4.99447, 0, 4.99448, 4.99449, 4.99449, 4.99456, 4.99696, 5.04542, 4.99447, 4.99447, 4.99447, 4.99447, 4.99447, 4.99447, 4.99447, 4.99447, 4.99447, 4.99447, 4.99447, 4.99447, 4.99447, 4.99447
3.98008, 7.89126, 5.08292, 5.02388, 3.14504, 2.80834, 5.02388, 0, 5.02388, 5.0239, 5.02389, 5.02397, 5.0264, 5.08026, 5.02388, 5.02388, 5.02388, 5.02388, 5.02388, 5.02388, 5.02388, 5.02388, 5.02388, 5.02388, 5.02388, 5.02388, 5.02388, 5.02388
3.98793, 4.09424, 5.11692, 5.0532, 2.46865, -1.02268, 5.0532, 0, 5.0532, 5.05322, 5.05321, 5.05329, 5.05577, 5.11421, 5.0532, 5.0532, 5.0532, 5.0532, 5.0532, 5.0532, 5.0532, 5.0532, 5.0532, 5.0532, 5.0532, 5.0532, 5.0532, 5.0532
3.99578, 6.87676, 5.14976, 5.08242, 2.97939, 1.727, 5.08242, 0, 5.08242, 5.08244, 5.08243, 5.08251, 5.08505, 5.14699, 5.08242, 5.08242, 5.08242, 5.08242, 5.08242, 5.08242, 5.08242, 5.08242, 5.08242, 5.08242, 5.08242, 5.08242, 5.08242, 5.08242
4.00363, 7.10874, 5.18122, 5.11153, 3.01807, 1.92752, 5.11153, 0, 5.11153, 5.11155, 5.11154, 5.11162, 5.11424, 5.17836, 5.11153, 5.11153, 5.11153, 5.11153, 5.11153, 5.11153, 5.11153, 5.11153, 5.11153, 5.11153, 5.11153, 5.11153, 5.11153, 5.11153
4.01148, 7.90592, 5.21114, 5.14052, 3.14737, 2.69478, 5.14052, 0, 5.14053, 5.14054, 5.14054, 5.14061, 5.14335, 5.20818, 5.14052, 5.14052, 5.14052, 5.14052, 5.14052, 5.14052, 5.14052, 5.14052, 5.14052, 5.14052, 5.14052, 5.14052, 5.14052, 5.14052
4.01933, 3.1714, 5.23949, 5.16941, 2.27407, -2.06809, 5.16941, 0, 5.16941, 5.16943, 5.16942, 5.1695, 5.17238, 5.23638, 5.16941, 5.16941, 5.16941, 5.16941, 5.16941, 5.16941, 5.16941, 5.16941, 5.16941, 5.16941, 5.16941, 5.16941, 5.16941, 5.16941
4.02718, 2.94938, 5.26633, 5.1982, 2.22472, -2.31695, 5.1982, 0, 5.1982, 5.19822, 5.19821, 5.19829, 5.20136, 5.26303, 5.1982, 5.1982, 5.1982, 5.1982, 5.1982, 5.1982, 5.1982, 5.1982, 5.1982, 5.1982, 5.1982, 5.1982, 5.1982, 5.1982
