   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_805.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
10.1191, 1.99741, 2.33125, 2.27151, 1.99935, -0.333845, 0, 2.2718, 2.27151, 2.27151, 2.27151, 2.27151, 2.27151, 2.27151, 2.27151, 2.27151, 2.27151, 2.27151, 2.27151, 2.27151, 2.27151, 2.27151, 2.27151, 2.27151, 2.27151, 2.27151, 2.33096, 2.27151
10.127, 1.9119, 2.31627, 2.26846, 1.97785, -0.404369, 0, 2.26876, 2.26846, 2.26846, 2.26846, 2.26846, 2.26846, 2.26846, 2.26846, 2.26846, 2.26846, 2.26846, 2.26846, 2.26846, 2.26846, 2.26846, 2.26846, 2.26846, 2.26846, 2.26846, 2.31596, 2.26846
10.1349, 1.25019, 2.30479, 2.26542, 1.80283, -1.05461, 0, 2.26573, 2.26542, 2.26542, 2.26542, 2.26542, 2.26542, 2.26542, 2.26542, 2.26542, 2.26542, 2.26542, 2.26542, 2.26542, 2.26542, 2.26542, 2.26542, 2.26542, 2.26542, 2.26542, 2.30448, 2.26542
10.1428, 2.99256, 2.30506, 2.27106, 2.2344, 0.687507, 0, 2.27139, 2.27106, 2.27106, 2.27106, 2.27106, 2.27106, 2.27106, 2.27106, 2.27106, 2.27106, 2.27106, 2.27106, 2.27106, 2.27106, 2.27106, 2.27106, 2.27106, 2.27106, 2.27106, 2.30473, 2.27106
10.1507, 4.83581, 2.30424, 2.27294, 2.61454, 2.53157, 0, 2.27327, 2.27294, 2.27294, 2.27294, 2.27294, 2.27294, 2.27294, 2.27294, 2.27294, 2.27294, 2.27294, 2.27294, 2.27294, 2.27294, 2.27294, 2.27294, 2.27294, 2.27294, 2.27294, 2.30391, 2.27294
10.1586, 2.99764, 2.30253, 2.2715, 2.23554, 0.695105, 0, 2.27184, 2.2715, 2.2715, 2.2715, 2.2715, 2.2715, 2.2715, 2.2715, 2.2715, 2.2715, 2.2715, 2.2715, 2.2715, 2.2715, 2.2715, 2.2715, 2.2715, 2.2715, 2.2715, 2.30219, 2.2715
10.1665, 1.14462, 2.3014, 2.26842, 1.77331, -1.15678, 0, 2.26876, 2.26842, 2.26842, 2.26842, 2.26842, 2.26842, 2.26842, 2.26842, 2.26842, 2.26842, 2.26842, 2.26842, 2.26842, 2.26842, 2.26842, 2.26842, 2.26842, 2.26842, 2.26842, 2.30106, 2.26842
10.1743, 3.99294, 2.30239, 2.26533, 2.44805, 1.69054, 0, 2.26567, 2.26533, 2.26533, 2.26533, 2.26533, 2.26533, 2.26533, 2.26533, 2.26533, 2.26533, 2.26533, 2.26533, 2.26533, 2.26533, 2.26533, 2.26533, 2.26533, 2.26533, 2.26533, 2.30205, 2.26533
10.1822, 4.85514, 2.31398, 2.27076, 2.61823, 2.54117, 0, 2.2711, 2.27076, 2.27076, 2.27076, 2.27076, 2.27076, 2.27076, 2.27076, 2.27076, 2.27076, 2.27076, 2.27076, 2.27076, 2.27076, 2.27076, 2.27076, 2.27077, 2.27076, 2.27076, 2.31364, 2.27076
10.1901, 7.06394, 2.32395, 2.2725, 3.01064, 4.73999, 0, 2.27283, 2.2725, 2.2725, 2.2725, 2.2725, 2.2725, 2.2725, 2.2725, 2.2725, 2.2725, 2.2725, 2.2725, 2.2725, 2.2725, 2.2725, 2.2725, 2.2725, 2.2725, 2.2725, 2.32362, 2.2725
10.198, 2.99529, 2.3328, 2.271, 2.23501, 0.662487, 0, 2.27132, 2.271, 2.271, 2.271, 2.271, 2.271, 2.271, 2.271, 2.271, 2.271, 2.271, 2.271, 2.271, 2.271, 2.271, 2.271, 2.271, 2.271, 2.271, 2.33248, 2.271
10.2059, 2.93358, 2.34222, 2.26788, 2.22117, 0.591362, 0, 2.26819, 2.26788, 2.26788, 2.26788, 2.26788, 2.26788, 2.26788, 2.26788, 2.26788, 2.26788, 2.26788, 2.26788, 2.26788, 2.26788, 2.26788, 2.26788, 2.26788, 2.26788, 2.26788, 2.34191, 2.26788
10.2138, 6.05675, 2.35387, 2.26477, 2.83844, 3.70289, 0, 2.26507, 2.26477, 2.26477, 2.26477, 2.26477, 2.26477, 2.26477, 2.26477, 2.26477, 2.26477, 2.26477, 2.26477, 2.26477, 2.26477, 2.26477, 2.26477, 2.26477, 2.26477, 2.26477, 2.35357, 2.26477
10.2217, 5.99528, 2.37623, 2.27009, 2.82759, 3.61905, 0, 2.27037, 2.27009, 2.27009, 2.27009, 2.27009, 2.27009, 2.27009, 2.27009, 2.27009, 2.27009, 2.27009, 2.27009, 2.27009, 2.27009, 2.27009, 2.27009, 2.27009, 2.27009, 2.27009, 2.37594, 2.27009
10.2295, 3.99506, 2.3972, 2.27175, 2.44848, 1.59785, 0, 2.27201, 2.27175, 2.27175, 2.27175, 2.27175, 2.27175, 2.27175, 2.27175, 2.27175, 2.27175, 2.27175, 2.27175, 2.27175, 2.27175, 2.27175, 2.27175, 2.27175, 2.27175, 2.27175, 2.39694, 2.27175
10.2374, 5.15081, 2.41731, 2.27028, 2.6741, 2.73349, 0, 2.27052, 2.27028, 2.27028, 2.27028, 2.27028, 2.27028, 2.27028, 2.27028, 2.27028, 2.27028, 2.27028, 2.27028, 2.27028, 2.27028, 2.27028, 2.27028, 2.27028, 2.27028, 2.27028, 2.41707, 2.27028
10.2453, 7.83953, 2.43804, 2.26724, 3.1368, 5.40149, 0, 2.26747, 2.26724, 2.26724, 2.26724, 2.26724, 2.26724, 2.26724, 2.26724, 2.26724, 2.26724, 2.26724, 2.26724, 2.26724, 2.26724, 2.26724, 2.26724, 2.26724, 2.26724, 2.26724, 2.43781, 2.26724
10.2532, 3.99529, 2.4608, 2.26421, 2.44853, 1.53449, 0, 2.26441, 2.26421, 2.26421, 2.26421, 2.26421, 2.26421, 2.26421, 2.26421, 2.26421, 2.26421, 2.26421, 2.26421, 2.26421, 2.26421, 2.26421, 2.26421, 2.26421, 2.26421, 2.26421, 2.46059, 2.26421
10.2611, 5.08451, 2.49389, 2.26965, 2.66167, 2.59062, 0, 2.26984, 2.26965, 2.26965, 2.26965, 2.26965, 2.26965, 2.26965, 2.26965, 2.26965, 2.26965, 2.26965, 2.26965, 2.26965, 2.26965, 2.26965, 2.26965, 2.26966, 2.26965, 2.26965, 2.4937, 2.26965
10.269, 4.86356, 2.52473, 2.27128, 2.61984, 2.33883, 0, 2.27145, 2.27128, 2.27128, 2.27128, 2.27128, 2.27128, 2.27128, 2.27128, 2.27128, 2.27128, 2.27128, 2.27128, 2.27128, 2.27128, 2.27128, 2.27128, 2.27128, 2.27128, 2.27128, 2.52456, 2.27128
10.2769, 2.0373, 2.55351, 2.2696, 2.0093, -0.516203, 0, 2.26975, 2.2696, 2.2696, 2.2696, 2.2696, 2.2696, 2.2696, 2.2696, 2.2696, 2.2696, 2.2696, 2.2696, 2.2696, 2.2696, 2.2696, 2.2696, 2.2696, 2.2696, 2.2696, 2.55336, 2.2696
10.2848, 3.95762, 2.58148, 2.26627, 2.44082, 1.37614, 0, 2.2664, 2.26627, 2.26627, 2.26627, 2.26627, 2.26627, 2.26627, 2.26627, 2.26627, 2.26627, 2.26627, 2.26627, 2.26627, 2.26627, 2.26627, 2.26627, 2.26627, 2.26627, 2.26627, 2.58135, 2.26627
10.2926, 2.10335, 2.60989, 2.26294, 2.02567, -0.506542, 0, 2.26306, 2.26294, 2.26294, 2.26294, 2.26294, 2.26294, 2.26294, 2.26294, 2.26294, 2.26294, 2.26294, 2.26294, 2.26294, 2.26294, 2.26294, 2.26294, 2.26294, 2.26294, 2.26294, 2.60977, 2.26294
10.3005, 6.99009, 2.64724, 2.26859, 2.99835, 4.34285, 0, 2.26869, 2.26859, 2.26859, 2.26859, 2.26859, 2.26859, 2.26859, 2.26859, 2.26859, 2.26859, 2.26859, 2.26859, 2.26859, 2.26859, 2.26859, 2.26859, 2.26859, 2.26859, 2.26859, 2.64713, 2.26859
10.3084, 7.89938, 2.68008, 2.27027, 3.14633, 5.2193, 0, 2.27036, 2.27027, 2.27027, 2.27027, 2.27027, 2.27027, 2.27027, 2.27027, 2.27027, 2.27027, 2.27027, 2.27027, 2.27027, 2.27027, 2.27027, 2.27027, 2.27027, 2.27027, 2.27027, 2.67999, 2.27027
10.3163, 0.997769, 2.70851, 2.26854, 1.73141, -1.71074, 0, 2.26862, 2.26854, 2.26854, 2.26854, 2.26854, 2.26854, 2.26854, 2.26854, 2.26854, 2.26854, 2.26854, 2.26854, 2.26854, 2.26854, 2.26854, 2.26854, 2.26854, 2.26854, 2.26854, 2.70843, 2.26854
10.3242, 4.02305, 2.73374, 2.26511, 2.45419, 1.28931, 0, 2.26517, 2.26511, 2.26511, 2.26511, 2.26511, 2.26511, 2.26511, 2.26511, 2.26511, 2.26511, 2.26511, 2.26511, 2.26511, 2.26511, 2.26511, 2.26511, 2.26511, 2.26511, 2.26511, 2.73368, 2.26511
10.3321, 2.99504, 2.75704, 2.26167, 2.23496, 0.237993, 0, 2.26173, 2.26167, 2.26167, 2.26167, 2.26167, 2.26167, 2.26167, 2.26167, 2.26167, 2.26167, 2.26167, 2.26167, 2.26167, 2.26167, 2.26167, 2.26167, 2.26167, 2.26167, 2.26167, 2.75699, 2.26167
10.34, 4.01599, 2.78719, 2.26742, 2.45275, 1.2288, 0, 2.26747, 2.26742, 2.26742, 2.26742, 2.26742, 2.26742, 2.26742, 2.26742, 2.26742, 2.26742, 2.26742, 2.26742, 2.26742, 2.26742, 2.26742, 2.26742, 2.26742, 2.26742, 2.26742, 2.78714, 2.26742
10.3479, 5.95613, 2.81047, 2.26902, 2.82066, 3.14566, 0, 2.26906, 2.26902, 2.26902, 2.26902, 2.26902, 2.26902, 2.26902, 2.26902, 2.26902, 2.26902, 2.26902, 2.26902, 2.26902, 2.26902, 2.26902, 2.26902, 2.26902, 2.26902, 2.26902, 2.81043, 2.26902
10.3557, 2.99752, 2.82716, 2.26703, 2.23551, 0.17036, 0, 2.26707, 2.26703, 2.26703, 2.26703, 2.26703, 2.26703, 2.26703, 2.26703, 2.26703, 2.26703, 2.26703, 2.26703, 2.26703, 2.26703, 2.26703, 2.26703, 2.26703, 2.26703, 2.26703, 2.82713, 2.26703
10.3636, 5.02478, 2.83881, 2.26326, 2.65043, 2.18597, 0, 2.26329, 2.26326, 2.26326, 2.26326, 2.26326, 2.26326, 2.26326, 2.26326, 2.26326, 2.26326, 2.26326, 2.26326, 2.26326, 2.26326, 2.26326, 2.26326, 2.26326, 2.26326, 2.26326, 2.83878, 2.26326
10.3715, 3.98154, 2.84702, 2.25949, 2.44572, 1.13452, 0, 2.25951, 2.25949, 2.25949, 2.25949, 2.25949, 2.25949, 2.25949, 2.25949, 2.25949, 2.25949, 2.25949, 2.25949, 2.25949, 2.25949, 2.25949, 2.25949, 2.25949, 2.25949, 2.25949, 2.84699, 2.25949
10.3794, 4.01214, 2.86149, 2.26556, 2.45197, 1.15065, 0, 2.26558, 2.26556, 2.26556, 2.26556, 2.26556, 2.26556, 2.26556, 2.26556, 2.26556, 2.26556, 2.26556, 2.26556, 2.26556, 2.26556, 2.26556, 2.26556, 2.26556, 2.26556, 2.26556, 2.86147, 2.26556
10.3873, 4.00298, 2.86794, 2.26725, 2.4501, 1.13504, 0, 2.26727, 2.26725, 2.26725, 2.26725, 2.26725, 2.26725, 2.26725, 2.26725, 2.26725, 2.26725, 2.26725, 2.26725, 2.26725, 2.26725, 2.26725, 2.26725, 2.26726, 2.26725, 2.26725, 2.86792, 2.26725
10.3952, 9.97026, 2.86696, 2.26519, 3.45981, 7.1033, 0, 2.26521, 2.26519, 2.26519, 2.26519, 2.26519, 2.26519, 2.26519, 2.26519, 2.26519, 2.26519, 2.26519, 2.26519, 2.26519, 2.26519, 2.26519, 2.26519, 2.26519, 2.26519, 2.26519, 2.86694, 2.26519
10.4031, 5.99257, 2.86046, 2.26124, 2.82711, 3.13211, 0, 2.26126, 2.26124, 2.26124, 2.26124, 2.26124, 2.26124, 2.26124, 2.26124, 2.26124, 2.26124, 2.26124, 2.26124, 2.26124, 2.26124, 2.26124, 2.26124, 2.26125, 2.26124, 2.26124, 2.86044, 2.26124
10.411, 1, 2.85037, 2.2573, 1.73205, -1.85037, 0, 2.25732, 2.2573, 2.2573, 2.2573, 2.2573, 2.2573, 2.2573, 2.2573, 2.2573, 2.2573, 2.2573, 2.2573, 2.2573, 2.2573, 2.2573, 2.2573, 2.2573, 2.2573, 2.2573, 2.85036, 2.2573
10.4188, 1.99653, 2.84689, 2.26344, 1.99913, -0.850361, 0, 2.26345, 2.26344, 2.26344, 2.26344, 2.26344, 2.26344, 2.26344, 2.26344, 2.26344, 2.26344, 2.26344, 2.26344, 2.26344, 2.26344, 2.26344, 2.26344, 2.26344, 2.26344, 2.26344, 2.84688, 2.26344
10.4267, 3.99765, 2.83551, 2.26501, 2.44901, 1.16213, 0, 2.26502, 2.26501, 2.26501, 2.26501, 2.26501, 2.26501, 2.26501, 2.26501, 2.26501, 2.26501, 2.26501, 2.26501, 2.26501, 2.26501, 2.26501, 2.26501, 2.26501, 2.26501, 2.26501, 2.8355, 2.26501
10.4346, 5.00582, 2.81706, 2.26265, 2.64685, 2.18877, 0, 2.26266, 2.26265, 2.26265, 2.26265, 2.26265, 2.26265, 2.26265, 2.26265, 2.26265, 2.26265, 2.26265, 2.26265, 2.26265, 2.26265, 2.26265, 2.26265, 2.26265, 2.26265, 2.26265, 2.81705, 2.26265
10.4425, 3.98934, 2.79371, 2.25832, 2.44731, 1.19563, 0, 2.25833, 2.25832, 2.25832, 2.25832, 2.25832, 2.25832, 2.25832, 2.25832, 2.25832, 2.25832, 2.25832, 2.25832, 2.25832, 2.25832, 2.25832, 2.25832, 2.25832, 2.25832, 2.25832, 2.7937, 2.25832
10.4504, 4.97126, 2.76769, 2.254, 2.64031, 2.20356, 0, 2.25401, 2.254, 2.254, 2.254, 2.254, 2.254, 2.254, 2.254, 2.254, 2.254, 2.254, 2.254, 2.254, 2.254, 2.254, 2.254, 2.254, 2.254, 2.254, 2.76768, 2.254
10.4583, 3.02391, 2.74992, 2.2603, 2.24141, 0.273989, 0, 2.26031, 2.2603, 2.2603, 2.2603, 2.2603, 2.2603, 2.2603, 2.2603, 2.2603, 2.2603, 2.2603, 2.2603, 2.2603, 2.2603, 2.2603, 2.2603, 2.2603, 2.2603, 2.2603, 2.74991, 2.2603
10.4662, 5.92565, 2.72544, 2.26194, 2.81525, 3.20021, 0, 2.26195, 2.26194, 2.26194, 2.26194, 2.26194, 2.26194, 2.26194, 2.26194, 2.26194, 2.26194, 2.26194, 2.26194, 2.26194, 2.26194, 2.26194, 2.26194, 2.26194, 2.26194, 2.26194, 2.72543, 2.26194
10.4741, 6.00855, 2.69523, 2.25954, 2.82994, 3.31332, 0, 2.25955, 2.25954, 2.25954, 2.25954, 2.25954, 2.25954, 2.25954, 2.25954, 2.25954, 2.25954, 2.25954, 2.25954, 2.25954, 2.25954, 2.25954, 2.25954, 2.25954, 2.25954, 2.25954, 2.69522, 2.25954
10.4819, 4.01326, 2.66171, 2.25512, 2.45219, 1.35155, 0, 2.25513, 2.25512, 2.25512, 2.25512, 2.25512, 2.25512, 2.25512, 2.25512, 2.25512, 2.25512, 2.25512, 2.25512, 2.25512, 2.25512, 2.25512, 2.25512, 2.25512, 2.25512, 2.25512, 2.6617, 2.25512
10.4898, 6.01772, 2.62731, 2.2507, 2.83156, 3.39041, 0, 2.25071, 2.2507, 2.2507, 2.2507, 2.2507, 2.2507, 2.2507, 2.2507, 2.2507, 2.2507, 2.2507, 2.2507, 2.2507, 2.2507, 2.2507, 2.2507, 2.25071, 2.2507, 2.2507, 2.6273, 2.2507
10.4977, 6.96742, 2.60287, 2.25672, 2.99457, 4.36455, 0, 2.25673, 2.25672, 2.25672, 2.25672, 2.25672, 2.25672, 2.25672, 2.25672, 2.25672, 2.25672, 2.25672, 2.25672, 2.25672, 2.25672, 2.25672, 2.25672, 2.25672, 2.25672, 2.25672, 2.60286, 2.25672
10.5056, 4.02291, 2.57375, 2.25811, 2.45416, 1.44917, 0, 2.25812, 2.25811, 2.25811, 2.25811, 2.25811, 2.25811, 2.25811, 2.25811, 2.25811, 2.25811, 2.25811, 2.25811, 2.25811, 2.25811, 2.25811, 2.25811, 2.25811, 2.25811, 2.25811, 2.57374, 2.25811
10.5135, 4.96258, 2.54094, 2.25545, 2.63867, 2.42163, 0, 2.25546, 2.25545, 2.25545, 2.25545, 2.25545, 2.25545, 2.25545, 2.25545, 2.25545, 2.25545, 2.25545, 2.25545, 2.25545, 2.25545, 2.25545, 2.25545, 2.25545, 2.25545, 2.25545, 2.54093, 2.25545
10.5214, 5.0627, 2.50688, 2.25077, 2.65757, 2.55583, 0, 2.25078, 2.25077, 2.25077, 2.25077, 2.25077, 2.25077, 2.25077, 2.25077, 2.25077, 2.25077, 2.25077, 2.25077, 2.25077, 2.25077, 2.25077, 2.25077, 2.25077, 2.25077, 2.25077, 2.50687, 2.25077
10.5293, 2.0347, 2.47393, 2.2461, 2.00866, -0.439231, 0, 2.24611, 2.2461, 2.2461, 2.2461, 2.2461, 2.2461, 2.2461, 2.2461, 2.2461, 2.2461, 2.2461, 2.2461, 2.2461, 2.2461, 2.2461, 2.2461, 2.2461, 2.2461, 2.2461, 2.47392, 2.2461
10.5371, 1.92069, 2.45309, 2.25211, 1.98007, -0.532394, 0, 2.25211, 2.25211, 2.25211, 2.25211, 2.25211, 2.25211, 2.25211, 2.25211, 2.25211, 2.25211, 2.25211, 2.25211, 2.25211, 2.25211, 2.25211, 2.25211, 2.25211, 2.25211, 2.25211, 2.45308, 2.25211
10.545, 6.99554, 2.42934, 2.2535, 2.99926, 4.5662, 0, 2.25351, 2.2535, 2.2535, 2.2535, 2.2535, 2.2535, 2.2535, 2.2535, 2.2535, 2.2535, 2.2535, 2.2535, 2.2535, 2.2535, 2.2535, 2.2535, 2.2535, 2.2535, 2.2535, 2.42933, 2.2535
10.5529, 3.90632, 2.40347, 2.25085, 2.43029, 1.50285, 0, 2.25086, 2.25085, 2.25085, 2.25085, 2.25085, 2.25085, 2.25085, 2.25085, 2.25085, 2.25085, 2.25085, 2.25085, 2.25085, 2.25085, 2.25085, 2.25085, 2.25085, 2.25085, 2.25085, 2.40345, 2.25085
10.5608, 5.98961, 2.37768, 2.24617, 2.82659, 3.61194, 0, 2.24618, 2.24617, 2.24617, 2.24617, 2.24617, 2.24617, 2.24617, 2.24617, 2.24617, 2.24617, 2.24617, 2.24617, 2.24617, 2.24617, 2.24617, 2.24617, 2.24617, 2.24617, 2.24617, 2.37767, 2.24617
10.5687, 4.13864, 2.35413, 2.2415, 2.47763, 1.78451, 0, 2.24151, 2.2415, 2.2415, 2.2415, 2.2415, 2.2415, 2.2415, 2.2415, 2.2415, 2.2415, 2.2415, 2.2415, 2.2415, 2.2415, 2.2415, 2.2415, 2.2415, 2.2415, 2.2415, 2.35412, 2.2415
10.5766, 1.04919, 2.34319, 2.24711, 1.74619, -1.29399, 0, 2.24712, 2.24711, 2.24711, 2.24711, 2.24711, 2.24711, 2.24711, 2.24711, 2.24711, 2.24711, 2.24711, 2.24711, 2.24711, 2.24711, 2.24711, 2.24711, 2.24711, 2.24711, 2.24711, 2.34318, 2.24711
10.5845, 4.8917, 2.3301, 2.24819, 2.6252, 2.5616, 0, 2.2482, 2.24819, 2.24819, 2.24819, 2.24819, 2.24819, 2.24819, 2.24819, 2.24819, 2.24819, 2.24819, 2.24819, 2.24819, 2.24819, 2.24819, 2.24819, 2.24819, 2.24819, 2.24819, 2.33009, 2.24819
10.5924, 4.05192, 2.31542, 2.24526, 2.46007, 1.7365, 0, 2.24527, 2.24526, 2.24526, 2.24526, 2.24526, 2.24526, 2.24526, 2.24526, 2.24526, 2.24526, 2.24526, 2.24526, 2.24526, 2.24526, 2.24526, 2.24526, 2.24526, 2.24526, 2.24526, 2.31541, 2.24526
10.6002, 5.82094, 2.30121, 2.24033, 2.79659, 3.51973, 0, 2.24034, 2.24033, 2.24033, 2.24033, 2.24033, 2.24033, 2.24033, 2.24033, 2.24033, 2.24033, 2.24033, 2.24033, 2.24033, 2.24033, 2.24033, 2.24033, 2.24033, 2.24033, 2.24033, 2.3012, 2.24033
10.6081, 5.05108, 2.2895, 2.2354, 2.65539, 2.76158, 0, 2.23541, 2.2354, 2.2354, 2.2354, 2.2354, 2.2354, 2.2354, 2.2354, 2.2354, 2.2354, 2.2354, 2.2354, 2.2354, 2.2354, 2.2354, 2.2354, 2.23541, 2.2354, 2.2354, 2.28949, 2.2354
10.616, 5.05698, 2.29081, 2.24096, 2.6565, 2.76616, 0, 2.24097, 2.24096, 2.24096, 2.24096, 2.24096, 2.24096, 2.24096, 2.24096, 2.24096, 2.24096, 2.24096, 2.24096, 2.24096, 2.24096, 2.24096, 2.24096, 2.24096, 2.24096, 2.24096, 2.2908, 2.24096
10.6239, 3.99504, 2.29029, 2.24204, 2.44848, 1.70476, 0, 2.24205, 2.24204, 2.24204, 2.24204, 2.24204, 2.24204, 2.24204, 2.24204, 2.24204, 2.24204, 2.24204, 2.24204, 2.24204, 2.24204, 2.24204, 2.24204, 2.24204, 2.24204, 2.24204, 2.29027, 2.24204
10.6318, 1.99504, 2.28853, 2.23912, 1.99876, -0.293485, 0, 2.23913, 2.23912, 2.23912, 2.23912, 2.23912, 2.23912, 2.23912, 2.23912, 2.23912, 2.23912, 2.23912, 2.23912, 2.23912, 2.23912, 2.23912, 2.23912, 2.23912, 2.23912, 2.23912, 2.28852, 2.23912
10.6397, 3.99554, 2.28772, 2.23422, 2.44858, 1.70782, 0, 2.23423, 2.23422, 2.23422, 2.23422, 2.23422, 2.23422, 2.23422, 2.23422, 2.23422, 2.23422, 2.23422, 2.23422, 2.23422, 2.23422, 2.23422, 2.23422, 2.23422, 2.23422, 2.23422, 2.28771, 2.23422
10.6476, 6.92169, 2.29007, 2.22932, 2.98692, 4.63162, 0, 2.22933, 2.22932, 2.22932, 2.22932, 2.22932, 2.22932, 2.22932, 2.22932, 2.22932, 2.22932, 2.22932, 2.22932, 2.22932, 2.22932, 2.22932, 2.22932, 2.22932, 2.22932, 2.22932, 2.29006, 2.22932
10.6555, 2.22007, 2.30587, 2.23443, 2.05428, -0.085798, 0, 2.23444, 2.23443, 2.23443, 2.23443, 2.23443, 2.23443, 2.23443, 2.23443, 2.23443, 2.23443, 2.23443, 2.23443, 2.23443, 2.23443, 2.23443, 2.23443, 2.23443, 2.23443, 2.23443, 2.30586, 2.23443
10.6633, 4.84387, 2.32106, 2.23514, 2.61608, 2.52281, 0, 2.23515, 2.23514, 2.23514, 2.23514, 2.23514, 2.23514, 2.23514, 2.23514, 2.23514, 2.23514, 2.23514, 2.23514, 2.23514, 2.23514, 2.23514, 2.23514, 2.23514, 2.23514, 2.23514, 2.32105, 2.23514
10.6712, 3.99482, 2.3365, 2.23192, 2.44843, 1.65832, 0, 2.23193, 2.23192, 2.23192, 2.23192, 2.23192, 2.23192, 2.23192, 2.23192, 2.23192, 2.23192, 2.23192, 2.23192, 2.23192, 2.23192, 2.23192, 2.23192, 2.23192, 2.23192, 2.23192, 2.33649, 2.23192
10.6791, 4.07829, 2.35459, 2.22674, 2.46542, 1.7237, 0, 2.22676, 2.22674, 2.22674, 2.22674, 2.22674, 2.22674, 2.22674, 2.22674, 2.22674, 2.22674, 2.22674, 2.22674, 2.22674, 2.22674, 2.22674, 2.22674, 2.22675, 2.22674, 2.22674, 2.35458, 2.22674
10.687, 2.91227, 2.37777, 2.22158, 2.21636, 0.534498, 0, 2.22159, 2.22158, 2.22158, 2.22158, 2.22158, 2.22158, 2.22158, 2.22158, 2.22158, 2.22158, 2.22158, 2.22158, 2.22158, 2.22158, 2.22158, 2.22158, 2.22158, 2.22158, 2.22158, 2.37776, 2.22158
10.6949, 4.99504, 2.41673, 2.22661, 2.64481, 2.57832, 0, 2.22662, 2.22661, 2.22661, 2.22661, 2.22661, 2.22661, 2.22661, 2.22661, 2.22661, 2.22661, 2.22661, 2.22661, 2.22661, 2.22661, 2.22661, 2.22661, 2.22661, 2.22661, 2.22661, 2.41672, 2.22661
10.7028, 1.0855, 2.45741, 2.22731, 1.75656, -1.3719, 0, 2.22732, 2.22731, 2.22731, 2.22731, 2.22731, 2.22731, 2.22731, 2.22731, 2.22731, 2.22731, 2.22731, 2.22731, 2.22731, 2.22731, 2.22731, 2.22731, 2.22731, 2.22731, 2.22731, 2.45739, 2.22731
10.7107, 1.99765, 2.50072, 2.22412, 1.99941, -0.503073, 0, 2.22413, 2.22412, 2.22412, 2.22412, 2.22412, 2.22412, 2.22412, 2.22412, 2.22412, 2.22412, 2.22412, 2.22412, 2.22412, 2.22412, 2.22412, 2.22412, 2.22412, 2.22412, 2.22412, 2.50071, 2.22412
10.7186, 1.90225, 2.54906, 2.21898, 1.97541, -0.646804, 0, 2.21899, 2.21898, 2.21898, 2.21898, 2.21898, 2.21898, 2.21898, 2.21898, 2.21898, 2.21898, 2.21898, 2.21898, 2.21898, 2.21898, 2.21898, 2.21898, 2.21898, 2.21898, 2.21898, 2.54905, 2.21898
10.7264, 2.09279, 2.60474, 2.21384, 2.02306, -0.511951, 0, 2.21385, 2.21384, 2.21384, 2.21384, 2.21384, 2.21384, 2.21384, 2.21384, 2.21384, 2.21384, 2.21384, 2.21384, 2.21384, 2.21384, 2.21384, 2.21384, 2.21385, 2.21384, 2.21384, 2.60473, 2.21384
10.7343, 0.0975217, 2.6777, 2.21839, 1.44828, -2.58018, 0, 2.2184, 2.21839, 2.21839, 2.21839, 2.21839, 2.21839, 2.21839, 2.21839, 2.21839, 2.21839, 2.21839, 2.21839, 2.21839, 2.21839, 2.21839, 2.21839, 2.21839, 2.21839, 2.21839, 2.67769, 2.21839
10.7422, 1, 2.75422, 2.21869, 1.73205, -1.75422, 0, 2.2187, 2.21869, 2.21869, 2.21869, 2.21869, 2.21869, 2.21869, 2.21869, 2.21869, 2.21869, 2.21869, 2.21869, 2.21869, 2.21869, 2.21869, 2.21869, 2.21869, 2.21869, 2.21869, 2.75421, 2.21869
10.7501, 4, 2.83473, 2.21516, 2.44949, 1.16527, 0, 2.21517, 2.21516, 2.21516, 2.21516, 2.21516, 2.21516, 2.21516, 2.21516, 2.21516, 2.21516, 2.21516, 2.21516, 2.21516, 2.21516, 2.21516, 2.21516, 2.21516, 2.21516, 2.21516, 2.83471, 2.21516
10.758, 1.89294, 2.92101, 2.20972, 1.97305, -1.02807, 0, 2.20973, 2.20972, 2.20972, 2.20972, 2.20972, 2.20972, 2.20972, 2.20972, 2.20972, 2.20972, 2.20972, 2.20972, 2.20972, 2.20972, 2.20972, 2.20972, 2.20972, 2.20972, 2.20972, 2.921, 2.20972
10.7659, 3.77844, 3.01468, 2.20429, 2.40384, 0.763759, 0, 2.2043, 2.20429, 2.20429, 2.20429, 2.20429, 2.20429, 2.20429, 2.20429, 2.20429, 2.20429, 2.20429, 2.20429, 2.20429, 2.20429, 2.20429, 2.20429, 2.20429, 2.20429, 2.20429, 3.01467, 2.20429
10.7738, 6.21685, 3.12512, 2.20873, 2.86651, 3.09173, 0, 2.20875, 2.20873, 2.20873, 2.20873, 2.20873, 2.20873, 2.20873, 2.20873, 2.20873, 2.20873, 2.20873, 2.20873, 2.20873, 2.20873, 2.20873, 2.20873, 2.20874, 2.20873, 2.20873, 3.12511, 2.20873
