   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_378.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
14.2564, 1.63519, 0.423939, 0.345543, 1.90662, 1.21125, 0.345543, 0, 0.345543, 0.345543, 0.345543, 0.345543, 0.345543, 0.345543, 0.345543, 0.345543, 0.345543, 0.345543, 0.345543, 0.345543, 0.345543, 0.345543, 0.345544, 0.345543, 0.345543, 0.423939, 0.345543
14.2643, 1.18017, 0.417563, 0.34342, 1.7833, 0.76261, 0.34342, 0, 0.34342, 0.34342, 0.34342, 0.34342, 0.34342, 0.34342, 0.34342, 0.34342, 0.34342, 0.34342, 0.34342, 0.34342, 0.34342, 0.34342, 0.34342, 0.34342, 0.34342, 0.417563, 0.34342
14.2721, 0.997421, 0.41342, 0.342971, 1.73131, 0.584001, 0.342971, 0, 0.342971, 0.342971, 0.342971, 0.342971, 0.342971, 0.342971, 0.342971, 0.342971, 0.342971, 0.342971, 0.342971, 0.342971, 0.342971, 0.342971, 0.342972, 0.342971, 0.342971, 0.41342, 0.342971
14.28, 1.18721, 0.409161, 0.341789, 1.78528, 0.778053, 0.341789, 0, 0.341789, 0.341789, 0.341789, 0.341789, 0.341789, 0.341789, 0.341789, 0.341789, 0.341789, 0.341789, 0.341789, 0.341789, 0.341789, 0.341789, 0.341789, 0.341789, 0.341789, 0.40916, 0.341789
14.2879, 0, 0.404895, 0.339925, 1.41421, -0.404895, 0.339925, 0, 0.339925, 0.339925, 0.339925, 0.339925, 0.339925, 0.339925, 0.339925, 0.339925, 0.339925, 0.339925, 0.339925, 0.339925, 0.339925, 0.339925, 0.339926, 0.339925, 0.339925, 0.404894, 0.339925
14.2958, 0.805576, 0.401029, 0.337727, 1.67499, 0.404547, 0.337727, 0, 0.337727, 0.337727, 0.337727, 0.337727, 0.337727, 0.337727, 0.337727, 0.337727, 0.337727, 0.337727, 0.337727, 0.337727, 0.337727, 0.337727, 0.337727, 0.337727, 0.337727, 0.401028, 0.337727
14.3036, 0.194424, 0.397966, 0.335535, 1.48136, -0.203542, 0.335535, 0, 0.335535, 0.335535, 0.335535, 0.335535, 0.335535, 0.335535, 0.335535, 0.335535, 0.335535, 0.335535, 0.335535, 0.335535, 0.335535, 0.335535, 0.335536, 0.335535, 0.335535, 0.397965, 0.335535
14.3115, 1, 0.397635, 0.335224, 1.73205, 0.602365, 0.335224, 0, 0.335224, 0.335224, 0.335224, 0.335224, 0.335224, 0.335224, 0.335224, 0.335224, 0.335224, 0.335224, 0.335224, 0.335224, 0.335224, 0.335224, 0.335225, 0.335224, 0.335224, 0.397635, 0.335224
14.3194, 2, 0.397399, 0.3341, 2, 1.6026, 0.3341, 0, 0.3341, 0.3341, 0.3341, 0.3341, 0.3341, 0.3341, 0.3341, 0.3341, 0.3341, 0.3341, 0.3341, 0.3341, 0.3341, 0.3341, 0.334101, 0.3341, 0.3341, 0.397399, 0.3341
14.3272, 1.59182, 0.39737, 0.332225, 1.89521, 1.19445, 0.332225, 0, 0.332225, 0.332225, 0.332225, 0.332225, 0.332225, 0.332225, 0.332225, 0.332225, 0.332225, 0.332225, 0.332225, 0.332225, 0.332225, 0.332225, 0.332226, 0.332225, 0.332225, 0.397369, 0.332225
14.3351, 0.408178, 0.397974, 0.32998, 1.55183, 0.010204, 0.32998, 0, 0.32998, 0.32998, 0.32998, 0.32998, 0.32998, 0.32998, 0.32998, 0.32998, 0.32998, 0.32998, 0.32998, 0.32998, 0.32998, 0.32998, 0.32998, 0.32998, 0.32998, 0.397974, 0.32998
14.343, 0, 0.39963, 0.327742, 1.41421, -0.39963, 0.327742, 0, 0.327742, 0.327742, 0.327742, 0.327742, 0.327742, 0.327742, 0.327742, 0.327742, 0.327742, 0.327742, 0.327742, 0.327742, 0.327742, 0.327742, 0.327743, 0.327742, 0.327742, 0.399629, 0.327742
14.3508, 0, 0.404225, 0.327369, 1.41421, -0.404225, 0.327369, 0, 0.327369, 0.327369, 0.327369, 0.327369, 0.327369, 0.327369, 0.327369, 0.327369, 0.327369, 0.327369, 0.327369, 0.327369, 0.327369, 0.327369, 0.327369, 0.327369, 0.327369, 0.404225, 0.327369
14.3587, 2, 0.409117, 0.326194, 2, 1.59088, 0.326194, 0, 0.326194, 0.326194, 0.326194, 0.326194, 0.326194, 0.326194, 0.326194, 0.326194, 0.326194, 0.326194, 0.326194, 0.326194, 0.326194, 0.326194, 0.326194, 0.326194, 0.326194, 0.409116, 0.326194
14.3666, 1, 0.414396, 0.324294, 1.73205, 0.585604, 0.324294, 0, 0.324294, 0.324294, 0.324294, 0.324294, 0.324294, 0.324294, 0.324294, 0.324294, 0.324294, 0.324294, 0.324294, 0.324294, 0.324294, 0.324294, 0.324294, 0.324294, 0.324294, 0.414396, 0.324294
14.3744, 0, 0.420435, 0.322037, 1.41421, -0.420435, 0.322037, 0, 0.322037, 0.322037, 0.322037, 0.322037, 0.322037, 0.322037, 0.322037, 0.322037, 0.322037, 0.322037, 0.322037, 0.322037, 0.322037, 0.322037, 0.322037, 0.322037, 0.322037, 0.420434, 0.322037
14.3823, 0, 0.427588, 0.319788, 1.41421, -0.427588, 0.319788, 0, 0.319788, 0.319788, 0.319788, 0.319788, 0.319788, 0.319788, 0.319788, 0.319788, 0.319788, 0.319788, 0.319788, 0.319788, 0.319788, 0.319788, 0.319788, 0.319788, 0.319788, 0.427587, 0.319788
14.3902, 0, 0.437655, 0.319368, 1.41421, -0.437655, 0.319368, 0, 0.319368, 0.319368, 0.319368, 0.319368, 0.319368, 0.319368, 0.319368, 0.319368, 0.319368, 0.319368, 0.319368, 0.319368, 0.319368, 0.319368, 0.319368, 0.319368, 0.319368, 0.437654, 0.319368
14.398, 0, 0.448013, 0.318186, 1.41421, -0.448013, 0.318186, 0, 0.318186, 0.318186, 0.318186, 0.318186, 0.318186, 0.318186, 0.318186, 0.318186, 0.318186, 0.318186, 0.318186, 0.318186, 0.318186, 0.318186, 0.318187, 0.318186, 0.318186, 0.448012, 0.318186
14.4059, 0.771871, 0.45869, 0.316322, 1.66489, 0.313181, 0.316322, 0, 0.316322, 0.316322, 0.316322, 0.316322, 0.316322, 0.316322, 0.316322, 0.316322, 0.316322, 0.316322, 0.316322, 0.316322, 0.316322, 0.316322, 0.316323, 0.316322, 0.316322, 0.458689, 0.316322
14.4138, 0.997522, 0.469973, 0.314123, 1.73134, 0.527549, 0.314123, 0, 0.314123, 0.314123, 0.314123, 0.314123, 0.314123, 0.314123, 0.314123, 0.314123, 0.314123, 0.314123, 0.314123, 0.314123, 0.314123, 0.314123, 0.314124, 0.314123, 0.314123, 0.469972, 0.314123
14.4216, 0.230607, 0.482131, 0.311931, 1.49352, -0.251524, 0.311931, 0, 0.311931, 0.311931, 0.311931, 0.311931, 0.311931, 0.311931, 0.311931, 0.311931, 0.311931, 0.311931, 0.311931, 0.311931, 0.311931, 0.311931, 0.311932, 0.311931, 0.311931, 0.48213, 0.311931
14.4295, 0, 0.496617, 0.311291, 1.41421, -0.496617, 0.311291, 0, 0.311291, 0.311291, 0.311291, 0.311291, 0.311291, 0.311291, 0.311291, 0.311291, 0.311291, 0.311291, 0.311291, 0.311291, 0.311291, 0.311291, 0.311292, 0.311291, 0.311291, 0.496616, 0.311291
14.4374, 0.762082, 0.511136, 0.310008, 1.66195, 0.250945, 0.310008, 0, 0.310008, 0.310008, 0.310008, 0.310008, 0.310008, 0.310008, 0.310008, 0.310008, 0.310008, 0.310008, 0.310008, 0.310008, 0.310008, 0.310008, 0.310009, 0.310008, 0.310008, 0.511136, 0.310008
14.4453, 0.237918, 0.525648, 0.30815, 1.49597, -0.28773, 0.30815, 0, 0.30815, 0.30815, 0.30815, 0.30815, 0.30815, 0.30815, 0.30815, 0.30815, 0.30815, 0.30815, 0.30815, 0.30815, 0.30815, 0.30815, 0.308151, 0.30815, 0.30815, 0.525648, 0.30815
14.4531, 1.75737, 0.540322, 0.30601, 1.93839, 1.21705, 0.30601, 0, 0.30601, 0.30601, 0.30601, 0.30601, 0.30601, 0.30601, 0.30601, 0.30601, 0.30601, 0.30601, 0.30601, 0.30601, 0.30601, 0.30601, 0.306011, 0.30601, 0.30601, 0.540321, 0.30601
14.461, 1.24263, 0.555314, 0.303877, 1.80073, 0.687313, 0.303877, 0, 0.303877, 0.303877, 0.303877, 0.303877, 0.303877, 0.303877, 0.303877, 0.303877, 0.303877, 0.303877, 0.303877, 0.303877, 0.303877, 0.303877, 0.303878, 0.303877, 0.303877, 0.555313, 0.303877
14.4689, 2, 0.570983, 0.302243, 2, 1.42902, 0.302243, 0, 0.302243, 0.302243, 0.302243, 0.302243, 0.302243, 0.302243, 0.302243, 0.302243, 0.302243, 0.302243, 0.302243, 0.302243, 0.302243, 0.302243, 0.302244, 0.302243, 0.302243, 0.570982, 0.302243
14.4767, 0, 0.586558, 0.300475, 1.41421, -0.586558, 0.300475, 0, 0.300475, 0.300475, 0.300475, 0.300475, 0.300475, 0.300475, 0.300475, 0.300475, 0.300475, 0.300475, 0.300475, 0.300475, 0.300475, 0.300475, 0.300476, 0.300475, 0.300475, 0.586557, 0.300475
14.4846, 2.74771, 0.60182, 0.298502, 2.17892, 2.14589, 0.298502, 0, 0.298502, 0.298502, 0.298502, 0.298502, 0.298502, 0.298502, 0.298502, 0.298502, 0.298502, 0.298502, 0.298502, 0.298502, 0.298502, 0.298502, 0.298502, 0.298502, 0.298502, 0.601819, 0.298502
14.4925, 0.252292, 0.616541, 0.296234, 1.50076, -0.364249, 0.296234, 0, 0.296234, 0.296234, 0.296234, 0.296234, 0.296234, 0.296234, 0.296234, 0.296234, 0.296234, 0.296234, 0.296234, 0.296234, 0.296234, 0.296234, 0.296235, 0.296234, 0.296234, 0.61654, 0.296234
14.5003, 2.74287, 0.630495, 0.293585, 2.17781, 2.11238, 0.293585, 0, 0.293585, 0.293585, 0.293585, 0.293585, 0.293585, 0.293585, 0.293585, 0.293585, 0.293585, 0.293585, 0.293585, 0.293585, 0.293585, 0.293585, 0.293586, 0.293585, 0.293585, 0.630494, 0.293585
14.5082, 0.257125, 0.643621, 0.290634, 1.50237, -0.386496, 0.290634, 0, 0.290634, 0.290634, 0.290634, 0.290634, 0.290634, 0.290634, 0.290634, 0.290634, 0.290634, 0.290634, 0.290634, 0.290634, 0.290634, 0.290634, 0.290635, 0.290634, 0.290634, 0.64362, 0.290634
14.5161, 1.73817, 0.655949, 0.287543, 1.93343, 1.08222, 0.287543, 0, 0.287543, 0.287543, 0.287543, 0.287543, 0.287543, 0.287543, 0.287543, 0.287543, 0.287543, 0.287543, 0.287543, 0.287543, 0.287543, 0.287543, 0.287544, 0.287543, 0.287543, 0.655949, 0.287543
14.5239, 0.261834, 0.66738, 0.284333, 1.50394, -0.405546, 0.284333, 0, 0.284333, 0.284333, 0.284333, 0.284333, 0.284333, 0.284333, 0.284333, 0.284333, 0.284333, 0.284333, 0.284333, 0.284333, 0.284333, 0.284333, 0.284333, 0.284333, 0.284333, 0.667379, 0.284333
14.5318, 0, 0.67753, 0.280741, 1.41421, -0.67753, 0.280741, 0, 0.280741, 0.280741, 0.280741, 0.280741, 0.280741, 0.280741, 0.280741, 0.280741, 0.280741, 0.280741, 0.280741, 0.280741, 0.280741, 0.280741, 0.280742, 0.280741, 0.280741, 0.677529, 0.280741
14.5397, 0.730888, 0.6865, 0.276975, 1.65254, 0.0443882, 0.276975, 0, 0.276975, 0.276975, 0.276975, 0.276975, 0.276975, 0.276975, 0.276975, 0.276975, 0.276975, 0.276975, 0.276975, 0.276975, 0.276975, 0.276975, 0.276975, 0.276975, 0.276975, 0.686499, 0.276975
14.5475, 0.269112, 0.694395, 0.273234, 1.50636, -0.425283, 0.273234, 0, 0.273234, 0.273234, 0.273234, 0.273234, 0.273234, 0.273234, 0.273234, 0.273234, 0.273234, 0.273234, 0.273234, 0.273234, 0.273234, 0.273234, 0.273234, 0.273234, 0.273234, 0.694394, 0.273234
14.5554, 0, 0.702037, 0.270432, 1.41421, -0.702037, 0.270432, 0, 0.270432, 0.270432, 0.270432, 0.270432, 0.270432, 0.270432, 0.270432, 0.270432, 0.270432, 0.270432, 0.270432, 0.270432, 0.270432, 0.270432, 0.270432, 0.270432, 0.270432, 0.702037, 0.270432
14.5633, 2.72367, 0.707661, 0.266877, 2.1734, 2.01601, 0.266877, 0, 0.266877, 0.266877, 0.266877, 0.266877, 0.266877, 0.266877, 0.266877, 0.266877, 0.266877, 0.266877, 0.266877, 0.266877, 0.266877, 0.266877, 0.266878, 0.266877, 0.266877, 0.707661, 0.266877
14.5712, 0.997522, 0.71128, 0.262649, 1.73134, 0.286241, 0.262649, 0, 0.262649, 0.262649, 0.262649, 0.262649, 0.262649, 0.262649, 0.262649, 0.262649, 0.262649, 0.262649, 0.262649, 0.262649, 0.262649, 0.262649, 0.26265, 0.262649, 0.262649, 0.71128, 0.262649
14.579, 0.27881, 0.7132, 0.258108, 1.50957, -0.43439, 0.258108, 0, 0.258108, 0.258108, 0.258108, 0.258108, 0.258108, 0.258108, 0.258108, 0.258108, 0.258108, 0.258108, 0.258108, 0.258108, 0.258108, 0.258108, 0.258109, 0.258108, 0.258108, 0.713199, 0.258108
14.5869, 1.43296, 0.713729, 0.253608, 1.85283, 0.719233, 0.253608, 0, 0.253608, 0.253608, 0.253608, 0.253608, 0.253608, 0.253608, 0.253608, 0.253608, 0.253608, 0.253608, 0.253608, 0.253608, 0.253608, 0.253608, 0.253608, 0.253608, 0.253608, 0.713728, 0.253608
14.5948, 1.28104, 0.715093, 0.251404, 1.81136, 0.565948, 0.251404, 0, 0.251404, 0.251404, 0.251404, 0.251404, 0.251404, 0.251404, 0.251404, 0.251404, 0.251404, 0.251404, 0.251404, 0.251404, 0.251404, 0.251404, 0.251405, 0.251404, 0.251404, 0.715092, 0.251404
14.6026, 1.286, 0.713907, 0.248135, 1.81273, 0.57209, 0.248135, 0, 0.248135, 0.248135, 0.248135, 0.248135, 0.248135, 0.248135, 0.248135, 0.248135, 0.248135, 0.248135, 0.248135, 0.248135, 0.248135, 0.248135, 0.248136, 0.248135, 0.248135, 0.713906, 0.248135
14.6105, 2, 0.710256, 0.243893, 2, 1.28974, 0.243893, 0, 0.243893, 0.243893, 0.243893, 0.243893, 0.243893, 0.243893, 0.243893, 0.243893, 0.243893, 0.243893, 0.243893, 0.243893, 0.243893, 0.243893, 0.243893, 0.243893, 0.243893, 0.710256, 0.243893
14.6184, 0, 0.704661, 0.239195, 1.41421, -0.704661, 0.239195, 0, 0.239195, 0.239195, 0.239195, 0.239195, 0.239195, 0.239195, 0.239195, 0.239195, 0.239195, 0.239195, 0.239195, 0.239195, 0.239195, 0.239195, 0.239196, 0.239195, 0.239195, 0.704661, 0.239195
14.6262, 0, 0.697638, 0.234543, 1.41421, -0.697638, 0.234543, 0, 0.234543, 0.234543, 0.234543, 0.234543, 0.234543, 0.234543, 0.234543, 0.234543, 0.234543, 0.234543, 0.234543, 0.234543, 0.234543, 0.234543, 0.234544, 0.234543, 0.234543, 0.697637, 0.234543
14.6341, 0.701983, 0.692068, 0.23279, 1.64377, 0.0099144, 0.23279, 0, 0.23279, 0.23279, 0.23279, 0.23279, 0.23279, 0.23279, 0.23279, 0.23279, 0.23279, 0.23279, 0.23279, 0.23279, 0.23279, 0.23279, 0.232791, 0.23279, 0.23279, 0.692068, 0.23279
14.642, 0.298017, 0.683829, 0.229771, 1.51592, -0.385812, 0.229771, 0, 0.229771, 0.229771, 0.229771, 0.229771, 0.229771, 0.229771, 0.229771, 0.229771, 0.229771, 0.229771, 0.229771, 0.229771, 0.229771, 0.229771, 0.229771, 0.229771, 0.229771, 0.683828, 0.229771
14.6498, 2, 0.67309, 0.225599, 2, 1.32691, 0.225599, 0, 0.225599, 0.225599, 0.225599, 0.225599, 0.225599, 0.225599, 0.225599, 0.225599, 0.225599, 0.225599, 0.225599, 0.225599, 0.225599, 0.225599, 0.2256, 0.225599, 0.225599, 0.673089, 0.225599
14.6577, 0.694672, 0.660534, 0.220886, 1.64155, 0.0341377, 0.220886, 0, 0.220886, 0.220886, 0.220886, 0.220886, 0.220886, 0.220886, 0.220886, 0.220886, 0.220886, 0.220886, 0.220886, 0.220886, 0.220886, 0.220886, 0.220887, 0.220886, 0.220886, 0.660533, 0.220886
14.6656, 1.30533, 0.646836, 0.216223, 1.81806, 0.658492, 0.216223, 0, 0.216223, 0.216223, 0.216223, 0.216223, 0.216223, 0.216223, 0.216223, 0.216223, 0.216223, 0.216223, 0.216223, 0.216223, 0.216223, 0.216223, 0.216224, 0.216223, 0.216223, 0.646836, 0.216223
14.6734, 2, 0.635457, 0.214972, 2, 1.36454, 0.214972, 0, 0.214972, 0.214972, 0.214972, 0.214972, 0.214972, 0.214972, 0.214972, 0.214972, 0.214972, 0.214972, 0.214972, 0.214972, 0.214972, 0.214972, 0.214973, 0.214972, 0.214972, 0.635457, 0.214972
14.6813, 0, 0.621605, 0.212224, 1.41421, -0.621605, 0.212224, 0, 0.212224, 0.212224, 0.212224, 0.212224, 0.212224, 0.212224, 0.212224, 0.212224, 0.212224, 0.212224, 0.212224, 0.212224, 0.212224, 0.212224, 0.212225, 0.212224, 0.212224, 0.621604, 0.212224
14.6892, 0, 0.605534, 0.208109, 1.41421, -0.605534, 0.208109, 0, 0.208109, 0.208109, 0.208109, 0.208109, 0.208109, 0.208109, 0.208109, 0.208109, 0.208109, 0.208109, 0.208109, 0.208109, 0.208109, 0.208109, 0.20811, 0.208109, 0.208109, 0.605533, 0.208109
14.697, 1, 0.588106, 0.203351, 1.73205, 0.411894, 0.203351, 0, 0.203351, 0.203351, 0.203351, 0.203351, 0.203351, 0.203351, 0.203351, 0.203351, 0.203351, 0.203351, 0.203351, 0.203351, 0.203351, 0.203351, 0.203352, 0.203351, 0.203351, 0.588105, 0.203351
14.7049, 0, 0.570171, 0.198648, 1.41421, -0.570171, 0.198648, 0, 0.198648, 0.198648, 0.198648, 0.198648, 0.198648, 0.198648, 0.198648, 0.198648, 0.198648, 0.198648, 0.198648, 0.198648, 0.198648, 0.198648, 0.198649, 0.198648, 0.198648, 0.570171, 0.198648
14.7128, 0, 0.556096, 0.198205, 1.41421, -0.556096, 0.198205, 0, 0.198205, 0.198205, 0.198205, 0.198205, 0.198205, 0.198205, 0.198205, 0.198205, 0.198205, 0.198205, 0.198205, 0.198205, 0.198205, 0.198205, 0.198206, 0.198205, 0.198205, 0.556095, 0.198205
14.7207, 1, 0.539844, 0.195829, 1.73205, 0.460156, 0.195829, 0, 0.195829, 0.195829, 0.195829, 0.195829, 0.195829, 0.195829, 0.195829, 0.195829, 0.195829, 0.195829, 0.195829, 0.195829, 0.195829, 0.195829, 0.195829, 0.195829, 0.195829, 0.539843, 0.195829
14.7285, 0, 0.521759, 0.191691, 1.41421, -0.521759, 0.191691, 0, 0.191691, 0.191691, 0.191691, 0.191691, 0.191691, 0.191691, 0.191691, 0.191691, 0.191691, 0.191691, 0.191691, 0.191691, 0.191691, 0.191691, 0.191691, 0.191691, 0.191691, 0.521759, 0.191691
14.7364, 0, 0.502942, 0.186722, 1.41421, -0.502942, 0.186722, 0, 0.186722, 0.186722, 0.186722, 0.186722, 0.186722, 0.186722, 0.186722, 0.186722, 0.186722, 0.186722, 0.186722, 0.186722, 0.186722, 0.186722, 0.186722, 0.186722, 0.186722, 0.502941, 0.186722
14.7443, 0, 0.48445, 0.181818, 1.41421, -0.48445, 0.181818, 0, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181819, 0.181818, 0.181818, 0.48445, 0.181818
14.7521, 0, 0.474073, 0.184612, 1.41421, -0.474073, 0.184612, 0, 0.184612, 0.184612, 0.184612, 0.184612, 0.184612, 0.184612, 0.184612, 0.184612, 0.184612, 0.184612, 0.184612, 0.184612, 0.184612, 0.184612, 0.184612, 0.184612, 0.184612, 0.474072, 0.184612
14.76, 1, 0.46215, 0.185291, 1.73205, 0.53785, 0.185291, 0, 0.185291, 0.185291, 0.185291, 0.185291, 0.185291, 0.185291, 0.185291, 0.185291, 0.185291, 0.185291, 0.185291, 0.185291, 0.185291, 0.185291, 0.185291, 0.185291, 0.185291, 0.462149, 0.185291
14.7679, 0, 0.448927, 0.183969, 1.41421, -0.448927, 0.183969, 0, 0.183969, 0.183969, 0.183969, 0.183969, 0.183969, 0.183969, 0.183969, 0.183969, 0.183969, 0.183969, 0.183969, 0.183969, 0.183969, 0.183969, 0.18397, 0.183969, 0.183969, 0.448926, 0.183969
14.7757, 0, 0.435533, 0.181659, 1.41421, -0.435533, 0.181659, 0, 0.181659, 0.181659, 0.181659, 0.181659, 0.181659, 0.181659, 0.181659, 0.181659, 0.181659, 0.181659, 0.181659, 0.181659, 0.181659, 0.181659, 0.181659, 0.181659, 0.181659, 0.435532, 0.181659
14.7836, 0, 0.423071, 0.179363, 1.41421, -0.423071, 0.179363, 0, 0.179363, 0.179363, 0.179363, 0.179363, 0.179363, 0.179363, 0.179363, 0.179363, 0.179363, 0.179363, 0.179363, 0.179363, 0.179363, 0.179363, 0.179364, 0.179363, 0.179363, 0.423071, 0.179363
14.7915, 1, 0.416114, 0.181577, 1.73205, 0.583886, 0.181577, 0, 0.181577, 0.181577, 0.181577, 0.181577, 0.181577, 0.181577, 0.181577, 0.181577, 0.181577, 0.181577, 0.181577, 0.181577, 0.181577, 0.181577, 0.181578, 0.181577, 0.181577, 0.416113, 0.181577
14.7993, 1, 0.408443, 0.182033, 1.73205, 0.591557, 0.182033, 0, 0.182033, 0.182033, 0.182033, 0.182033, 0.182033, 0.182033, 0.182033, 0.182033, 0.182033, 0.182033, 0.182033, 0.182033, 0.182033, 0.182033, 0.182034, 0.182033, 0.182033, 0.408443, 0.182033
14.8072, 0.648823, 0.400222, 0.180863, 1.62752, 0.2486, 0.180863, 0, 0.180863, 0.180863, 0.180863, 0.180863, 0.180863, 0.180863, 0.180863, 0.180863, 0.180863, 0.180863, 0.180863, 0.180863, 0.180863, 0.180863, 0.180864, 0.180863, 0.180863, 0.400222, 0.180863
14.8151, 0.351177, 0.392275, 0.178888, 1.53335, -0.0410977, 0.178888, 0, 0.178888, 0.178888, 0.178888, 0.178888, 0.178888, 0.178888, 0.178888, 0.178888, 0.178888, 0.178888, 0.178888, 0.178888, 0.178888, 0.178888, 0.178889, 0.178888, 0.178888, 0.392274, 0.178888
14.8229, 1, 0.385393, 0.176924, 1.73205, 0.614607, 0.176924, 0, 0.176924, 0.176924, 0.176924, 0.176924, 0.176924, 0.176924, 0.176924, 0.176924, 0.176924, 0.176924, 0.176924, 0.176924, 0.176924, 0.176924, 0.176925, 0.176924, 0.176924, 0.385392, 0.176924
14.8308, 0, 0.38347, 0.178909, 1.41421, -0.38347, 0.178909, 0, 0.178909, 0.178909, 0.178909, 0.178909, 0.178909, 0.178909, 0.178909, 0.178909, 0.178909, 0.178909, 0.178909, 0.178909, 0.178909, 0.178909, 0.17891, 0.178909, 0.178909, 0.383469, 0.178909
14.8387, 0, 0.380839, 0.179246, 1.41421, -0.380839, 0.179246, 0, 0.179246, 0.179246, 0.179246, 0.179246, 0.179246, 0.179246, 0.179246, 0.179246, 0.179246, 0.179246, 0.179246, 0.179246, 0.179246, 0.179246, 0.179247, 0.179246, 0.179246, 0.380838, 0.179246
14.8466, 0, 0.377539, 0.178063, 1.41421, -0.377539, 0.178063, 0, 0.178063, 0.178063, 0.178063, 0.178063, 0.178063, 0.178063, 0.178063, 0.178063, 0.178063, 0.178063, 0.178063, 0.178063, 0.178063, 0.178063, 0.178064, 0.178063, 0.178063, 0.377538, 0.178063
14.8544, 0.634449, 0.37423, 0.17613, 1.6231, 0.260219, 0.17613, 0, 0.17613, 0.17613, 0.17613, 0.17613, 0.17613, 0.17613, 0.17613, 0.17613, 0.17613, 0.17613, 0.17613, 0.17613, 0.17613, 0.17613, 0.17613, 0.17613, 0.17613, 0.374229, 0.17613
14.8623, 0.997567, 0.371551, 0.174206, 1.73135, 0.626016, 0.174206, 0, 0.174206, 0.174206, 0.174206, 0.174206, 0.174206, 0.174206, 0.174206, 0.174206, 0.174206, 0.174206, 0.174206, 0.174206, 0.174206, 0.174206, 0.174207, 0.174206, 0.174206, 0.371551, 0.174206
14.8702, 0.997476, 0.37312, 0.176044, 1.73132, 0.624356, 0.176044, 0, 0.176044, 0.176044, 0.176044, 0.176044, 0.176044, 0.176044, 0.176044, 0.176044, 0.176044, 0.176044, 0.176044, 0.176044, 0.176044, 0.176044, 0.176044, 0.176044, 0.176044, 0.37312, 0.176044
14.878, 0.997646, 0.373486, 0.176332, 1.73137, 0.62416, 0.176332, 0, 0.176332, 0.176332, 0.176332, 0.176332, 0.176332, 0.176332, 0.176332, 0.176332, 0.176332, 0.176332, 0.176332, 0.176332, 0.176332, 0.176332, 0.176333, 0.176332, 0.176332, 0.373485, 0.176332
14.8859, 0.372862, 0.372623, 0.175192, 1.54041, 0.000239462, 0.175192, 0, 0.175192, 0.175192, 0.175192, 0.175192, 0.175192, 0.175192, 0.175192, 0.175192, 0.175192, 0.175192, 0.175192, 0.175192, 0.175192, 0.175192, 0.175193, 0.175192, 0.175192, 0.372622, 0.175192
14.8938, 0.622305, 0.371111, 0.173346, 1.61935, 0.251194, 0.173346, 0, 0.173346, 0.173346, 0.173346, 0.173346, 0.173346, 0.173346, 0.173346, 0.173346, 0.173346, 0.173346, 0.173346, 0.173346, 0.173346, 0.173346, 0.173347, 0.173346, 0.173346, 0.37111, 0.173346
14.9016, 1.3777, 0.369526, 0.171509, 1.83785, 1.00817, 0.171509, 0, 0.171509, 0.171509, 0.171509, 0.171509, 0.171509, 0.171509, 0.171509, 0.171509, 0.171509, 0.171509, 0.171509, 0.171509, 0.171509, 0.171509, 0.17151, 0.171509, 0.171509, 0.369525, 0.171509
14.9095, 0, 0.371172, 0.173118, 1.41421, -0.371172, 0.173118, 0, 0.173118, 0.173118, 0.173118, 0.173118, 0.173118, 0.173118, 0.173118, 0.173118, 0.173118, 0.173118, 0.173118, 0.173118, 0.173118, 0.173118, 0.173119, 0.173118, 0.173118, 0.371171, 0.173118
14.9174, 0, 0.371028, 0.173273, 1.41421, -0.371028, 0.173273, 0, 0.173273, 0.173273, 0.173273, 0.173273, 0.173273, 0.173273, 0.173273, 0.173273, 0.173273, 0.173273, 0.173273, 0.173273, 0.173273, 0.173273, 0.173273, 0.173273, 0.173273, 0.371027, 0.173273
14.9252, 0.612687, 0.369104, 0.172088, 1.61638, 0.243584, 0.172088, 0, 0.172088, 0.172088, 0.172088, 0.172088, 0.172088, 0.172088, 0.172088, 0.172088, 0.172088, 0.172088, 0.172088, 0.172088, 0.172088, 0.172088, 0.172089, 0.172088, 0.172088, 0.369103, 0.172088
14.9331, 0.387313, 0.365987, 0.170243, 1.54509, 0.0213253, 0.170243, 0, 0.170243, 0.170243, 0.170243, 0.170243, 0.170243, 0.170243, 0.170243, 0.170243, 0.170243, 0.170243, 0.170243, 0.170243, 0.170243, 0.170243, 0.170244, 0.170243, 0.170243, 0.365987, 0.170243
14.941, 1.21561, 0.362278, 0.168407, 1.79321, 0.853335, 0.168407, 0, 0.168407, 0.168407, 0.168407, 0.168407, 0.168407, 0.168407, 0.168407, 0.168407, 0.168407, 0.168407, 0.168407, 0.168407, 0.168407, 0.168407, 0.168408, 0.168407, 0.168407, 0.362278, 0.168407
