   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_534.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
3.71256, 31.2647, 28.9604, 22.8247, 5.76755, 2.30424, 22.8247, 0, 22.8252, 22.8359, 22.9111, 22.8281, 28.7048, 22.9745, 22.8247, 22.8247, 22.8247, 22.8247, 22.8247, 22.8247, 22.8247, 22.8247, 22.8287, 22.8247, 22.8247, 22.8247
3.72043, 32.5041, 28.7231, 22.9733, 5.87402, 3.78097, 22.9733, 0, 22.9738, 22.9846, 23.0598, 22.9767, 28.4644, 23.127, 22.9733, 22.9733, 22.9733, 22.9733, 22.9733, 22.9733, 22.9733, 22.9733, 22.9767, 22.9733, 22.9734, 22.9733
3.72829, 28.1154, 28.4521, 23.1223, 5.48775, -0.336731, 23.1223, 0, 23.1229, 23.1336, 23.2088, 23.1257, 28.1901, 23.28, 23.1223, 23.1223, 23.1223, 23.1223, 23.1223, 23.1223, 23.1223, 23.1223, 23.1251, 23.1223, 23.1224, 23.1223
3.73615, 23.9376, 28.1598, 23.2718, 5.0929, -4.22221, 23.2718, 0, 23.2723, 23.283, 23.3582, 23.2752, 27.8943, 23.4334, 23.2718, 23.2718, 23.2718, 23.2718, 23.2718, 23.2718, 23.2718, 23.2718, 23.274, 23.2718, 23.2718, 23.2718
3.74402, 24.9804, 27.8582, 23.4216, 5.19427, -2.87782, 23.4216, 0, 23.4221, 23.4328, 23.508, 23.425, 27.5891, 23.5872, 23.4216, 23.4216, 23.4216, 23.4216, 23.4216, 23.4216, 23.4216, 23.4216, 23.4234, 23.4216, 23.4216, 23.4216
3.75188, 30.1249, 27.5587, 23.5718, 5.66788, 2.5662, 23.5718, 0, 23.5723, 23.583, 23.6583, 23.5752, 27.2858, 23.7415, 23.5718, 23.5718, 23.5718, 23.5718, 23.5718, 23.5718, 23.5718, 23.5718, 23.5733, 23.5718, 23.5718, 23.5718
3.75975, 31.8706, 27.2712, 23.7224, 5.81985, 4.59938, 23.7224, 0, 23.723, 23.7337, 23.8089, 23.7258, 26.9945, 23.8963, 23.7224, 23.7224, 23.7224, 23.7224, 23.7224, 23.7224, 23.7224, 23.7224, 23.7236, 23.7224, 23.7224, 23.7224
3.76761, 20.6967, 27.0043, 23.8735, 4.7641, -6.30768, 23.8735, 0, 23.874, 23.8847, 23.9599, 23.8769, 26.7237, 24.0515, 23.8735, 23.8735, 23.8735, 23.8735, 23.8735, 23.8735, 23.8735, 23.8735, 23.8744, 23.8735, 23.8735, 23.8735
3.77548, 15.3173, 26.7648, 24.0249, 4.1614, -11.4475, 24.0249, 0, 24.0254, 24.0362, 24.1114, 24.0283, 26.4801, 24.2072, 24.0249, 24.0249, 24.0249, 24.0249, 24.0249, 24.0249, 24.0249, 24.0249, 24.0257, 24.0249, 24.0249, 24.0249
3.78334, 22.8415, 26.5574, 24.1768, 4.98412, -3.71595, 24.1768, 0, 24.1773, 24.188, 24.2632, 24.1802, 26.2686, 24.3633, 24.1768, 24.1768, 24.1768, 24.1768, 24.1768, 24.1768, 24.1768, 24.1768, 24.1774, 24.1768, 24.1768, 24.1768
3.79121, 13.9853, 26.3855, 24.3291, 3.99816, -12.4002, 24.3291, 0, 24.3296, 24.3403, 24.4155, 24.3325, 26.0924, 24.5199, 24.3291, 24.3291, 24.3291, 24.3291, 24.3291, 24.3291, 24.3291, 24.3291, 24.3296, 24.3291, 24.3291, 24.3291
3.79907, 14.9424, 26.2504, 24.4818, 4.11612, -11.308, 24.4818, 0, 24.4823, 24.493, 24.5682, 24.4852, 25.9531, 24.677, 24.4818, 24.4818, 24.4818, 24.4818, 24.4818, 24.4818, 24.4818, 24.4818, 24.4822, 24.4818, 24.4818, 24.4818
3.80694, 11.0095, 26.1524, 24.6349, 3.60687, -15.1428, 24.6349, 0, 24.6355, 24.6462, 24.7214, 24.6384, 25.8507, 24.8346, 24.6349, 24.6349, 24.6349, 24.6349, 24.6349, 24.6349, 24.6349, 24.6349, 24.6352, 24.6349, 24.6349, 24.6349
3.8148, 9.97113, 26.0901, 24.7885, 3.45993, -16.119, 24.7885, 0, 24.789, 24.7997, 24.875, 24.792, 25.784, 24.9927, 24.7885, 24.7885, 24.7885, 24.7885, 24.7885, 24.7885, 24.7885, 24.7885, 24.7888, 24.7885, 24.7885, 24.7885
3.82267, 11.0193, 26.0617, 24.9425, 3.60822, -15.0424, 24.9425, 0, 24.943, 24.9537, 25.029, 24.946, 25.751, 25.1512, 24.9425, 24.9425, 24.9425, 24.9425, 24.9425, 24.9425, 24.9425, 24.9425, 24.9427, 24.9425, 24.9425, 24.9425
3.83053, 10.9136, 26.0642, 25.0969, 3.59355, -15.1507, 25.0969, 0, 25.0975, 25.1082, 25.1834, 25.1004, 25.7491, 25.3102, 25.0969, 25.0969, 25.0969, 25.0969, 25.0969, 25.0969, 25.0969, 25.0969, 25.0971, 25.0969, 25.0969, 25.0969
3.8384, 1.05743, 26.0947, 25.2518, 1.74855, -25.0373, 25.2518, 0, 25.2523, 25.263, 25.3383, 25.2553, 25.7749, 25.4697, 25.2518, 25.2518, 25.2518, 25.2518, 25.2518, 25.2518, 25.2518, 25.2518, 25.2519, 25.2518, 25.2518, 25.2518
3.84626, 10.9712, 26.1498, 25.4071, 3.60155, -15.1786, 25.4071, 0, 25.4076, 25.4183, 25.4935, 25.4106, 25.8253, 25.6296, 25.4071, 25.4071, 25.4071, 25.4071, 25.4071, 25.4071, 25.4071, 25.4071, 25.4071, 25.4071, 25.4071, 25.4071
3.85413, 7.9855, 26.2261, 25.5627, 3.15998, -18.2406, 25.5627, 0, 25.5633, 25.574, 25.6492, 25.5664, 25.8968, 25.79, 25.5627, 25.5627, 25.5627, 25.5627, 25.5627, 25.5627, 25.5627, 25.5627, 25.5628, 25.5627, 25.5627, 25.5627
3.86199, 6.00235, 26.3204, 25.7188, 2.82884, -20.318, 25.7188, 0, 25.7193, 25.73, 25.8053, 25.7226, 25.9863, 25.9508, 25.7188, 25.7188, 25.7188, 25.7188, 25.7188, 25.7188, 25.7188, 25.7188, 25.7189, 25.7188, 25.7188, 25.7188
3.86985, 8.98309, 26.4298, 25.8753, 3.31407, -17.4467, 25.8753, 0, 25.8758, 25.8865, 25.9617, 25.8792, 26.0908, 26.1121, 25.8753, 25.8753, 25.8753, 25.8753, 25.8753, 25.8753, 25.8753, 25.8753, 25.8753, 25.8753, 25.8753, 25.8753
3.87772, 5.99535, 26.5515, 26.032, 2.82761, -20.5561, 26.032, 0, 26.0326, 26.0433, 26.1185, 26.0361, 26.2075, 26.2736, 26.032, 26.032, 26.032, 26.032, 26.032, 26.032, 26.032, 26.032, 26.0321, 26.032, 26.032, 26.032
3.88558, 9.9904, 26.6832, 26.1891, 3.46272, -16.6928, 26.1891, 0, 26.1897, 26.2004, 26.2756, 26.1935, 26.3341, 26.4356, 26.1891, 26.1891, 26.1891, 26.1891, 26.1891, 26.1891, 26.1891, 26.1891, 26.1892, 26.1891, 26.1891, 26.1891
3.89345, 13.9562, 26.8229, 26.3465, 3.99452, -12.8667, 26.3465, 0, 26.3471, 26.3578, 26.433, 26.3512, 26.4687, 26.5979, 26.3465, 26.3465, 26.3465, 26.3465, 26.3465, 26.3465, 26.3465, 26.3465, 26.3466, 26.3465, 26.3465, 26.3465
3.90131, 5.02931, 26.969, 26.5042, 2.65128, -21.9397, 26.5042, 0, 26.5047, 26.5154, 26.5906, 26.5093, 26.6094, 26.7605, 26.5042, 26.5042, 26.5042, 26.5042, 26.5042, 26.5042, 26.5042, 26.5042, 26.5042, 26.5042, 26.5042, 26.5042
3.90918, 8.96846, 27.12, 26.662, 3.31187, -18.1516, 26.662, 0, 26.6625, 26.6732, 26.7484, 26.6677, 26.7548, 26.9232, 26.662, 26.662, 26.662, 26.662, 26.662, 26.662, 26.662, 26.662, 26.662, 26.662, 26.662, 26.662
3.91704, 8.98792, 27.2749, 26.8199, 3.3148, -18.287, 26.8199, 0, 26.8205, 26.8312, 26.9064, 26.8264, 26.904, 27.0862, 26.8199, 26.8199, 26.8199, 26.8199, 26.8199, 26.8199, 26.8199, 26.8199, 26.8199, 26.8199, 26.8199, 26.8199
3.92491, 2.03897, 27.4328, 26.978, 2.00972, -25.3939, 26.978, 0, 26.9785, 26.9892, 27.0644, 26.9854, 27.0559, 27.2493, 26.978, 26.978, 26.978, 26.978, 26.978, 26.978, 26.978, 26.978, 26.978, 26.978, 26.978, 26.978
3.93277, 6.95626, 27.5931, 27.136, 2.9927, -20.6369, 27.136, 0, 27.1366, 27.1473, 27.2225, 27.1448, 27.2098, 27.4124, 27.136, 27.136, 27.136, 27.136, 27.136, 27.136, 27.136, 27.136, 27.136, 27.136, 27.136, 27.136
3.94064, 3.01214, 27.7554, 27.294, 2.23878, -24.7432, 27.294, 0, 27.2945, 27.3052, 27.3805, 27.3044, 27.3652, 27.5755, 27.294, 27.294, 27.294, 27.294, 27.294, 27.294, 27.294, 27.294, 27.294, 27.294, 27.294, 27.294
3.9485, 16.7996, 27.9192, 27.4519, 4.33585, -11.1196, 27.4519, 0, 27.4524, 27.4631, 27.5384, 27.4645, 27.5218, 27.7385, 27.4519, 27.4519, 27.4519, 27.4519, 27.4519, 27.4519, 27.4519, 27.4519, 27.4519, 27.4519, 27.4519, 27.4519
3.95637, 9.18597, 28.0845, 27.6096, 3.34454, -18.8986, 27.6096, 0, 27.6102, 27.6209, 27.6961, 27.6249, 27.6792, 27.9014, 27.6096, 27.6096, 27.6096, 27.6096, 27.6096, 27.6096, 27.6096, 27.6096, 27.6096, 27.6096, 27.6096, 27.6096
3.96423, 10.8766, 28.2512, 27.7671, 3.5884, -17.3746, 27.7671, 0, 27.7677, 27.7784, 27.8536, 27.7858, 27.8374, 28.0641, 27.7671, 27.7671, 27.7671, 27.7671, 27.7671, 27.7671, 27.7671, 27.7671, 27.7671, 27.7671, 27.7671, 27.7671
3.9721, 6.14036, 28.4194, 27.9243, 2.85313, -22.279, 27.9243, 0, 27.9249, 27.9356, 28.0108, 27.9472, 27.996, 28.2266, 27.9243, 27.9243, 27.9243, 27.9243, 27.9243, 27.9243, 27.9243, 27.9243, 27.9243, 27.9243, 27.9243, 27.9243
3.97996, 5.029, 28.5891, 28.0812, 2.65123, -23.5601, 28.0812, 0, 28.0818, 28.0925, 28.1677, 28.1093, 28.1553, 28.3888, 28.0812, 28.0812, 28.0812, 28.0812, 28.0812, 28.0812, 28.0812, 28.0812, 28.0812, 28.0812, 28.0812, 28.0812
3.98783, 10.9251, 28.7606, 28.2378, 3.59515, -17.8355, 28.2378, 0, 28.2383, 28.249, 28.3242, 28.2721, 28.3152, 28.5506, 28.2378, 28.2378, 28.2378, 28.2378, 28.2378, 28.2378, 28.2378, 28.2378, 28.2378, 28.2378, 28.2378, 28.2378
3.99569, 8.87676, 28.9342, 28.3939, 3.29799, -20.0575, 28.3939, 0, 28.3944, 28.4051, 28.4803, 28.4359, 28.4758, 28.7121, 28.3939, 28.3939, 28.3939, 28.3939, 28.3939, 28.3939, 28.3939, 28.3939, 28.3939, 28.3939, 28.3939, 28.3939
4.00355, 10.0266, 29.1102, 28.5496, 3.46794, -19.0837, 28.5496, 0, 28.5501, 28.5608, 28.6361, 28.6006, 28.6373, 28.8733, 28.5496, 28.5496, 28.5496, 28.5496, 28.5496, 28.5496, 28.5496, 28.5496, 28.5496, 28.5496, 28.5496, 28.5496
4.01142, 8.98808, 29.289, 28.7049, 3.31483, -20.301, 28.7049, 0, 28.7054, 28.7162, 28.7914, 28.7666, 28.8, 29.034, 28.7049, 28.7049, 28.7049, 28.7049, 28.7049, 28.7049, 28.7049, 28.7049, 28.7049, 28.7049, 28.7049, 28.7049
4.01928, 8.94185, 29.471, 28.8598, 3.30785, -20.5292, 28.8598, 0, 28.8603, 28.871, 28.9463, 28.9339, 28.9641, 29.1944, 28.8598, 28.8598, 28.8598, 28.8598, 28.8598, 28.8598, 28.8598, 28.8598, 28.8598, 28.8598, 28.8598, 28.8598
4.02715, 6.17893, 29.6567, 29.0143, 2.85988, -23.4777, 29.0143, 0, 29.0148, 29.0255, 29.1008, 29.1026, 29.13, 29.3545, 29.0143, 29.0143, 29.0143, 29.0143, 29.0143, 29.0143, 29.0143, 29.0143, 29.0143, 29.0143, 29.0143, 29.0143
4.03501, 7.84312, 29.8464, 29.1684, 3.13738, -22.0032, 29.1684, 0, 29.1689, 29.1797, 29.2549, 29.2727, 29.298, 29.5142, 29.1684, 29.1684, 29.1684, 29.1684, 29.1684, 29.1684, 29.1684, 29.1684, 29.1684, 29.1684, 29.1684, 29.1684
4.04288, 6.09394, 30.0405, 29.3222, 2.84498, -23.9465, 29.3222, 0, 29.3227, 29.3334, 29.4087, 29.4444, 29.4686, 29.6736, 29.3222, 29.3222, 29.3222, 29.3222, 29.3222, 29.3222, 29.3222, 29.3222, 29.3222, 29.3222, 29.3222, 29.3222
4.05074, 7.04844, 30.2393, 29.4757, 3.00806, -23.1909, 29.4757, 0, 29.4762, 29.4869, 29.5621, 29.6175, 29.6422, 29.8327, 29.4757, 29.4757, 29.4757, 29.4757, 29.4757, 29.4757, 29.4757, 29.4757, 29.4757, 29.4757, 29.4757, 29.4757
4.05861, 7.82138, 30.4432, 29.6289, 3.13391, -22.6218, 29.6289, 0, 29.6295, 29.6402, 29.7154, 29.7919, 29.8192, 29.9917, 29.6289, 29.6289, 29.6289, 29.6289, 29.6289, 29.6289, 29.6289, 29.6289, 29.6289, 29.6289, 29.6289, 29.6289
4.06647, 13.9879, 30.6521, 29.782, 3.99849, -16.6642, 29.782, 0, 29.7825, 29.7932, 29.8684, 29.9674, 29.9999, 30.1505, 29.782, 29.782, 29.782, 29.782, 29.782, 29.782, 29.782, 29.782, 29.782, 29.782, 29.782, 29.782
4.07434, 8.05068, 30.8661, 29.9349, 3.17028, -22.8154, 29.9349, 0, 29.9354, 29.9461, 30.0213, 30.1436, 30.1847, 30.3092, 29.9349, 29.9349, 29.9349, 29.9349, 29.9349, 29.9349, 29.9349, 29.9349, 29.9349, 29.9349, 29.9349, 29.9349
4.0822, 5.18587, 31.0848, 30.0877, 2.68065, -25.8989, 30.0877, 0, 30.0882, 30.0989, 30.1741, 30.3202, 30.3738, 30.4679, 30.0877, 30.0877, 30.0877, 30.0877, 30.0877, 30.0877, 30.0877, 30.0877, 30.0877, 30.0877, 30.0877, 30.0877
4.09007, 7.06518, 31.3078, 30.2405, 3.01084, -24.2427, 30.2405, 0, 30.241, 30.2517, 30.3269, 30.4968, 30.5672, 30.6266, 30.2405, 30.2405, 30.2405, 30.2405, 30.2405, 30.2405, 30.2405, 30.2405, 30.2405, 30.2405, 30.2405, 30.2405
4.09793, 5.78998, 31.5346, 30.3933, 2.79105, -25.7446, 30.3933, 0, 30.3938, 30.4045, 30.4797, 30.6727, 30.7649, 30.7853, 30.3933, 30.3933, 30.3933, 30.3933, 30.3933, 30.3933, 30.3933, 30.3933, 30.3933, 30.3933, 30.3933, 30.3933
4.1058, 6.99274, 31.7641, 30.5462, 2.99879, -24.7714, 30.5462, 0, 30.5467, 30.5574, 30.6326, 30.8474, 30.9666, 30.9442, 30.5462, 30.5462, 30.5462, 30.5462, 30.5462, 30.5462, 30.5462, 30.5462, 30.5462, 30.5462, 30.5462, 30.5462
4.11366, 6.06772, 31.9953, 30.6992, 2.84037, -25.9276, 30.6992, 0, 30.6997, 30.7104, 30.7856, 31.0203, 31.1718, 31.1033, 30.6992, 30.6992, 30.6992, 30.6992, 30.6992, 30.6992, 30.6992, 30.6992, 30.6992, 30.6992, 30.6992, 30.6992
4.12153, 4.99505, 32.2269, 30.8523, 2.64482, -27.2319, 30.8523, 0, 30.8529, 30.8636, 30.9388, 31.1909, 31.3799, 31.2626, 30.8523, 30.8523, 30.8523, 30.8523, 30.8523, 30.8523, 30.8523, 30.8523, 30.8523, 30.8523, 30.8523, 30.8523
4.12939, 6.91548, 32.4575, 31.0057, 2.98588, -25.542, 31.0057, 0, 31.0062, 31.0169, 31.0921, 31.3586, 31.5899, 31.4222, 31.0057, 31.0057, 31.0057, 31.0057, 31.0057, 31.0057, 31.0057, 31.0057, 31.0057, 31.0057, 31.0057, 31.0057
4.13726, 5.99294, 32.6856, 31.1593, 2.82718, -26.6927, 31.1593, 0, 31.1598, 31.1705, 31.2458, 31.523, 31.8008, 31.5822, 31.1593, 31.1593, 31.1593, 31.1593, 31.1593, 31.1593, 31.1593, 31.1593, 31.1593, 31.1593, 31.1593, 31.1593
4.14512, 7.99294, 32.9096, 31.3132, 3.16116, -24.9167, 31.3132, 0, 31.3137, 31.3244, 31.3996, 31.6837, 32.0113, 31.7428, 31.3132, 31.3132, 31.3132, 31.3132, 31.3132, 31.3132, 31.3132, 31.3132, 31.3132, 31.3132, 31.3132, 31.3132
4.15299, 3.16624, 33.128, 31.4673, 2.27294, -29.9618, 31.4673, 0, 31.4679, 31.4786, 31.5538, 31.8405, 32.22, 31.904, 31.4673, 31.4673, 31.4673, 31.4673, 31.4673, 31.4673, 31.4673, 31.4673, 31.4673, 31.4673, 31.4674, 31.4673
4.16085, 7.81908, 33.3396, 31.6218, 3.13354, -25.5205, 31.6218, 0, 31.6224, 31.6331, 31.7083, 31.9933, 32.4255, 32.0662, 31.6218, 31.6218, 31.6218, 31.6218, 31.6218, 31.6218, 31.6218, 31.6218, 31.6218, 31.6218, 31.6218, 31.6218
4.16871, 4.08457, 33.5434, 31.7766, 2.46669, -29.4588, 31.7766, 0, 31.7772, 31.7879, 31.8631, 32.1423, 32.6263, 32.2298, 31.7766, 31.7766, 31.7766, 31.7766, 31.7766, 31.7766, 31.7766, 31.7766, 31.7766, 31.7766, 31.7767, 31.7766
4.17658, 7.90076, 33.7388, 31.9318, 3.14655, -25.838, 31.9318, 0, 31.9323, 31.9431, 32.0183, 32.2876, 32.8211, 32.3954, 31.9318, 31.9318, 31.9318, 31.9318, 31.9318, 31.9318, 31.9318, 31.9318, 31.9318, 31.9318, 31.9318, 31.9318
4.18444, 8.89639, 33.9259, 32.0873, 3.30097, -25.0295, 32.0873, 0, 32.0878, 32.0985, 32.1738, 32.4295, 33.0087, 32.5641, 32.0873, 32.0873, 32.0873, 32.0873, 32.0873, 32.0873, 32.0873, 32.0873, 32.0873, 32.0873, 32.0873, 32.0873
4.19231, 4.18835, 34.1058, 32.2432, 2.48764, -29.9174, 32.2432, 0, 32.2438, 32.2545, 32.3297, 32.5686, 33.188, 32.7374, 32.2432, 32.2432, 32.2432, 32.2432, 32.2432, 32.2432, 32.2432, 32.2432, 32.2432, 32.2432, 32.2432, 32.2432
4.20017, 5.89387, 34.2806, 32.3995, 2.8096, -28.3867, 32.3995, 0, 32.4, 32.4107, 32.4859, 32.7053, 33.3582, 32.9177, 32.3995, 32.3995, 32.3995, 32.3995, 32.3995, 32.3995, 32.3995, 32.3995, 32.3995, 32.3995, 32.3995, 32.3995
4.20804, 6.88881, 34.4542, 32.5561, 2.98141, -27.5654, 32.5561, 0, 32.5567, 32.5674, 32.6426, 32.8403, 33.5191, 33.1087, 32.5561, 32.5561, 32.5561, 32.5561, 32.5561, 32.5561, 32.5561, 32.5561, 32.5561, 32.5561, 32.5562, 32.5561
4.2159, 9.56602, 34.6325, 32.7132, 3.40089, -25.0665, 32.7132, 0, 32.7137, 32.7244, 32.7996, 32.9743, 33.6704, 33.3158, 32.7132, 32.7132, 32.7132, 32.7132, 32.7132, 32.7132, 32.7132, 32.7132, 32.7132, 32.7132, 32.7132, 32.7132
4.22377, 9.30632, 34.8243, 32.8706, 3.36249, -25.518, 32.8706, 0, 32.8711, 32.8818, 32.957, 33.1077, 33.8125, 33.5468, 32.8706, 32.8706, 32.8706, 32.8706, 32.8706, 32.8706, 32.8706, 32.8706, 32.8706, 32.8706, 32.8707, 32.8706
4.23163, 9.7656, 35.0423, 33.0284, 3.4301, -25.2767, 33.0284, 0, 33.0289, 33.0396, 33.1149, 33.2414, 33.9459, 33.8134, 33.0284, 33.0284, 33.0284, 33.0284, 33.0284, 33.0284, 33.0284, 33.0284, 33.0284, 33.0284, 33.0286, 33.0284
4.2395, 9.98347, 35.3042, 33.1866, 3.46171, -25.3208, 33.1866, 0, 33.1871, 33.1978, 33.2731, 33.3757, 34.0714, 34.1318, 33.1866, 33.1866, 33.1866, 33.1866, 33.1866, 33.1866, 33.1866, 33.1866, 33.1866, 33.1866, 33.1868, 33.1866
4.24736, 5.44628, 35.6345, 33.3452, 2.72879, -30.1883, 33.3452, 0, 33.3457, 33.3564, 33.4317, 33.5112, 34.1903, 34.5247, 33.3452, 33.3452, 33.3452, 33.3452, 33.3452, 33.3452, 33.3452, 33.3452, 33.3452, 33.3452, 33.3455, 33.3452
4.25523, 11.4017, 36.0664, 33.5042, 3.66083, -24.6648, 33.5042, 0, 33.5047, 33.5154, 33.5907, 33.6484, 34.3037, 35.0238, 33.5042, 33.5042, 33.5042, 33.5042, 33.5042, 33.5042, 33.5042, 33.5042, 33.5042, 33.5042, 33.5046, 33.5042
4.26309, 19.6189, 36.6441, 33.6635, 4.64961, -17.0253, 33.6635, 0, 33.6641, 33.6748, 33.7501, 33.7875, 34.4133, 35.6715, 33.6635, 33.6635, 33.6635, 33.6635, 33.6635, 33.6635, 33.6635, 33.6635, 33.6635, 33.6635, 33.6641, 33.6635
4.27096, 6.83492, 37.4262, 33.8233, 2.97236, -30.5913, 33.8233, 0, 33.8238, 33.8345, 33.9099, 33.9287, 34.5203, 36.5246, 33.8233, 33.8233, 33.8233, 33.8233, 33.8233, 33.8233, 33.8233, 33.8233, 33.8233, 33.8233, 33.8241, 33.8233
4.27882, 24.4845, 38.4883, 33.9834, 5.14631, -14.0038, 33.9834, 0, 33.9839, 33.9946, 34.0701, 34.0721, 34.6263, 37.6572, 33.9834, 33.9834, 33.9834, 33.9834, 33.9834, 33.9834, 33.9834, 33.9834, 33.9834, 33.9834, 33.9844, 33.9834
4.28668, 20.2172, 39.9271, 34.1439, 4.71351, -19.7099, 34.1439, 0, 34.1445, 34.1552, 34.2307, 34.2178, 34.7327, 39.1646, 34.1439, 34.1439, 34.1439, 34.1439, 34.1439, 34.1439, 34.1439, 34.1439, 34.1439, 34.1439, 34.1452, 34.1439
4.29455, 22.0972, 41.8642, 34.3048, 4.90889, -19.767, 34.3048, 0, 34.3054, 34.3161, 34.3917, 34.3658, 34.8407, 41.167, 34.3048, 34.3048, 34.3048, 34.3048, 34.3048, 34.3048, 34.3048, 34.3048, 34.3048, 34.3048, 34.3065, 34.3048
4.30241, 20.8351, 44.4483, 34.4661, 4.7786, -23.6132, 34.4661, 0, 34.4666, 34.4773, 34.5532, 34.516, 34.9513, 43.8123, 34.4661, 34.4661, 34.4661, 34.4661, 34.4661, 34.4661, 34.4661, 34.4661, 34.4661, 34.4661, 34.4682, 34.4661
4.31028, 16.3722, 47.8601, 34.6277, 4.28629, -31.4878, 34.6277, 0, 34.6283, 34.639, 34.7151, 34.6683, 35.0654, 47.2802, 34.6277, 34.6277, 34.6277, 34.6277, 34.6277, 34.6277, 34.6277, 34.6277, 34.6277, 34.6277, 34.6303, 34.6277
4.31814, 41.224, 52.312, 34.7897, 6.5745, -11.088, 34.7897, 0, 34.7903, 34.801, 34.8775, 34.8224, 35.1836, 51.7828, 34.7897, 34.7897, 34.7897, 34.7897, 34.7897, 34.7897, 34.7897, 34.7897, 34.7897, 34.7897, 34.7928, 34.7897
4.32601, 58.3859, 58.0494, 34.9521, 7.77084, 0.336472, 34.9521, 0, 34.9526, 34.9633, 35.0404, 34.9783, 35.3063, 57.565, 34.9521, 34.9521, 34.9521, 34.9521, 34.9521, 34.9521, 34.9521, 34.9521, 34.9521, 34.9521, 34.9558, 34.9521
4.33387, 61.8985, 65.348, 35.1148, 7.99365, -3.44947, 35.1148, 0, 35.1153, 35.126, 35.2039, 35.1358, 35.4339, 64.9024, 35.1148, 35.1148, 35.1148, 35.1148, 35.1148, 35.1148, 35.1148, 35.1148, 35.1148, 35.1148, 35.1192, 35.1148
4.34174, 54.0436, 74.5077, 35.2778, 7.48623, -20.4641, 35.2778, 0, 35.2784, 35.2891, 35.3681, 35.2947, 35.5664, 74.095, 35.2778, 35.2778, 35.2778, 35.2778, 35.2778, 35.2778, 35.2778, 35.2778, 35.2778, 35.2778, 35.2831, 35.2778
4.3496, 84.3389, 85.8466, 35.4412, 9.29187, -1.50769, 35.4412, 0, 35.4417, 35.4525, 35.533, 35.4547, 35.7036, 85.4611, 35.4412, 35.4412, 35.4412, 35.4412, 35.4412, 35.4412, 35.4412, 35.4412, 35.4412, 35.4412, 35.4473, 35.4412
4.35747, 108.48, 99.685, 35.6049, 10.5109, 8.79491, 35.6049, 0, 35.6055, 35.6162, 35.6989, 35.6159, 35.8453, 99.3211, 35.6049, 35.6049, 35.6049, 35.6049, 35.6049, 35.6049, 35.6049, 35.6049, 35.6049, 35.6049, 35.6119, 35.6049
4.36533, 104.265, 116.331, 35.769, 10.3085, -12.0658, 35.769, 0, 35.7695, 35.7802, 35.8658, 35.7779, 35.9913, 115.983, 35.769, 35.769, 35.769, 35.769, 35.769, 35.769, 35.769, 35.769, 35.769, 35.769, 35.7769, 35.769
4.3732, 140.109, 136.058, 35.9334, 11.921, 4.05154, 35.9334, 0, 35.9339, 35.9446, 36.0342, 35.9408, 36.1412, 135.721, 35.9334, 35.9334, 35.9334, 35.9334, 35.9334, 35.9334, 35.9334, 35.9334, 35.9334, 35.9334, 35.9422, 35.9334
4.38106, 184.002, 159.086, 36.0981, 13.6383, 24.9168, 36.0981, 0, 36.0986, 36.1093, 36.2041, 36.1044, 36.2946, 158.755, 36.0981, 36.0981, 36.0981, 36.0981, 36.0981, 36.0981, 36.0981, 36.0981, 36.0981, 36.0981, 36.1078, 36.0981
4.38893, 194.728, 185.55, 36.2631, 14.026, 9.17795, 36.2631, 0, 36.2637, 36.2744, 36.3762, 36.2686, 36.451, 185.221, 36.2631, 36.2631, 36.2631, 36.2631, 36.2631, 36.2631, 36.2631, 36.2631, 36.2631, 36.2631, 36.2737, 36.2631
4.39679, 248.442, 215.478, 36.4285, 15.8254, 32.9638, 36.4285, 0, 36.429, 36.4397, 36.551, 36.4333, 36.6102, 215.146, 36.4285, 36.4285, 36.4285, 36.4285, 36.4285, 36.4285, 36.4285, 36.4285, 36.4285, 36.4285, 36.4399, 36.4285
4.40466, 271.396, 248.767, 36.5942, 16.5347, 22.6296, 36.5942, 0, 36.5947, 36.6054, 36.729, 36.5985, 36.7716, 248.426, 36.5942, 36.5942, 36.5942, 36.5942, 36.5942, 36.5942, 36.5942, 36.5942, 36.5942, 36.5942, 36.6063, 36.5942
4.41252, 256.548, 285.156, 36.7602, 16.0794, -28.6073, 36.7602, 0, 36.7607, 36.7714, 36.9112, 36.7642, 36.9351, 284.801, 36.7602, 36.7602, 36.7602, 36.7602, 36.7602, 36.7602, 36.7602, 36.7602, 36.7602, 36.7602, 36.7729, 36.7602
4.42039, 375.718, 324.226, 36.9265, 19.435, 51.4918, 36.9265, 0, 36.927, 36.9377, 37.0986, 36.9303, 37.1002, 323.851, 36.9265, 36.9265, 36.9265, 36.9265, 36.9265, 36.9265, 36.9265, 36.9265, 36.9265, 36.9265, 36.9397, 36.9265
4.42825, 382.423, 365.379, 37.0931, 19.6067, 17.0439, 37.0931, 0, 37.0936, 37.1043, 37.2925, 37.0968, 37.2668, 364.977, 37.0931, 37.0931, 37.0931, 37.0931, 37.0931, 37.0931, 37.0931, 37.0931, 37.0931, 37.0931, 37.1067, 37.0931
