   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_424.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.512924, 0, 2.30285e-06, 3.09111e-10, 1.41421, -2.30285e-06, 4.49497e-10, 3.09111e-10, 4.58047e-10, 1.62798e-09, 3.56207e-10, 1.28314e-09, 4.56739e-10, 4.00159e-10, 1.01441e-09, 3.73988e-10, 1.15309e-09, 3.49417e-10, 3.10384e-10, 3.11427e-10, 2.00925e-06, 3.09114e-10, 2.89376e-07, 3.09111e-10, 3.09111e-10, 3.09483e-10
0.520786, 0, 3.54457e-06, 8.04562e-10, 1.41421, -3.54457e-06, 1.17482e-09, 8.04562e-10, 1.19737e-09, 4.28301e-09, 9.28776e-10, 3.37351e-09, 1.19393e-09, 1.03559e-09, 2.66476e-09, 9.75673e-10, 3.03051e-09, 9.10869e-10, 8.07921e-10, 8.12444e-10, 3.14231e-06, 8.04571e-10, 3.91136e-07, 8.04562e-10, 8.04562e-10, 8.05544e-10
0.528648, 0, 5.4334e-06, 1.91807e-09, 1.41421, -5.4334e-06, 2.80813e-09, 1.91807e-09, 2.86234e-09, 1.02798e-08, 2.21666e-09, 8.0935e-09, 2.85405e-09, 2.46155e-09, 6.38975e-09, 2.3294e-09, 7.26896e-09, 2.17361e-09, 1.92614e-09, 1.93951e-09, 4.88086e-06, 1.91809e-09, 5.25778e-07, 1.91807e-09, 1.91807e-09, 1.92043e-09
0.536509, 0, 8.30067e-06, 4.40056e-09, 1.41421, -8.30067e-06, 6.45615e-09, 4.40056e-09, 6.58134e-09, 2.37119e-08, 5.09016e-09, 1.86626e-08, 6.56219e-09, 5.6514e-09, 1.47279e-08, 5.35052e-09, 1.67584e-08, 4.99074e-09, 4.41921e-09, 4.45542e-09, 7.53541e-06, 4.40061e-09, 7.0344e-07, 4.40056e-09, 4.40056e-09, 4.40601e-09
0.544371, 0, 1.26119e-05, 9.66128e-09, 1.41421, -1.26119e-05, 1.41846e-08, 9.66128e-09, 1.446e-08, 5.21555e-08, 1.11787e-08, 4.10447e-08, 1.44179e-08, 1.25756e-08, 3.23863e-08, 1.17516e-08, 3.68544e-08, 1.096e-08, 9.70231e-09, 9.7868e-09, 1.15383e-05, 9.66139e-09, 9.37347e-07, 9.66128e-09, 9.66128e-09, 9.67328e-09
0.552233, 0, 1.90709e-05, 2.0693e-08, 1.41421, -1.90709e-05, 3.0401e-08, 2.0693e-08, 3.09922e-08, 1.11895e-07, 2.39498e-08, 8.80487e-08, 3.09018e-08, 2.87527e-08, 6.94659e-08, 2.51794e-08, 7.90554e-08, 2.34803e-08, 2.07811e-08, 2.09716e-08, 1.75308e-05, 2.06932e-08, 1.24587e-06, 2.0693e-08, 2.0693e-08, 2.07188e-08
0.560095, 0, 2.86993e-05, 4.32814e-08, 1.41421, -2.86993e-05, 6.36265e-08, 4.32814e-08, 6.48656e-08, 2.34415e-07, 5.01067e-08, 1.8444e-07, 6.46761e-08, 6.26189e-08, 1.45496e-07, 5.26836e-08, 1.65593e-07, 4.91227e-08, 4.34659e-08, 4.38836e-08, 2.64254e-05, 4.32819e-08, 1.65483e-06, 4.32814e-08, 4.32814e-08, 4.33353e-08
0.567957, 0, 4.29904e-05, 8.84495e-08, 1.41421, -4.29904e-05, 1.30109e-07, 8.84495e-08, 1.32646e-07, 4.79825e-07, 1.02425e-07, 3.77493e-07, 1.32258e-07, 1.32035e-07, 2.97749e-07, 1.07702e-07, 3.389e-07, 1.0041e-07, 8.88274e-08, 8.97199e-08, 3.95164e-05, 8.84505e-08, 2.20202e-06, 8.84495e-08, 8.84495e-08, 8.856e-08
0.575818, 0, 6.41242e-05, 1.76659e-07, 1.41421, -6.41242e-05, 2.60035e-07, 1.76659e-07, 2.65113e-07, 9.59938e-07, 2.0463e-07, 7.55137e-07, 2.64336e-07, 2.71241e-07, 5.9554e-07, 2.1519e-07, 6.77899e-07, 2.00597e-07, 1.77416e-07, 1.79278e-07, 5.86262e-05, 1.76661e-07, 2.94466e-06, 1.76659e-07, 1.76659e-07, 1.7688e-07
0.58368, 0, 9.52897e-05, 3.44921e-07, 1.41421, -9.52897e-05, 5.08051e-07, 3.44921e-07, 5.17986e-07, 1.87746e-06, 3.99647e-07, 1.47675e-06, 5.16467e-07, 5.45263e-07, 1.16449e-06, 4.20309e-07, 1.32563e-06, 3.91758e-07, 3.46401e-07, 3.50197e-07, 8.63058e-05, 3.44925e-07, 3.9719e-06, 3.44921e-07, 3.44921e-07, 3.45354e-07
0.591542, 0, 0.000141157, 6.58447e-07, 1.41421, -0.000141157, 9.70537e-07, 6.58447e-07, 9.89544e-07, 3.5904e-06, 7.63146e-07, 2.82379e-06, 9.86637e-07, 1.07246e-06, 2.22639e-06, 8.02674e-07, 2.53468e-06, 7.48051e-07, 6.61278e-07, 6.68845e-07, 0.000126111, 6.58454e-07, 5.42511e-06, 6.58447e-07, 6.58447e-07, 6.59274e-07
0.599404, 0, 0.000208591, 1.22918e-06, 1.41421, -0.000208591, 1.81311e-06, 1.22918e-06, 1.84867e-06, 6.71491e-06, 1.42508e-06, 5.28058e-06, 1.84323e-06, 2.07043e-06, 4.16283e-06, 1.49904e-06, 4.73964e-06, 1.39684e-06, 1.23448e-06, 1.24923e-06, 0.000182989, 1.2292e-06, 7.53036e-06, 1.22918e-06, 1.22918e-06, 1.23073e-06
0.607266, 0, 0.000307682, 2.24426e-06, 1.41421, -0.000307682, 3.3129e-06, 2.24426e-06, 3.37798e-06, 1.22837e-05, 2.60276e-06, 9.65871e-06, 3.36803e-06, 3.92465e-06, 7.61313e-06, 2.73812e-06, 8.66875e-06, 2.55108e-06, 2.25395e-06, 2.28209e-06, 0.000263815, 2.24428e-06, 1.06486e-05, 2.24426e-06, 2.24426e-06, 2.24709e-06
0.615127, 0, 0.00045328, 4.00828e-06, 1.41421, -0.00045328, 5.92154e-06, 4.00828e-06, 6.03807e-06, 2.19826e-05, 4.65014e-06, 1.72829e-05, 6.02025e-06, 7.30727e-06, 1.36205e-05, 4.89247e-06, 1.55105e-05, 4.5576e-06, 4.02564e-06, 4.07815e-06, 0.000378151, 4.00833e-06, 1.53519e-05, 4.00828e-06, 4.00828e-06, 4.01336e-06
0.622989, 0, 0.000667182, 7.004e-06, 1.41421, -0.000667182, 1.03557e-05, 7.004e-06, 1.05598e-05, 3.84914e-05, 8.12841e-06, 3.02585e-05, 1.05286e-05, 1.3368e-05, 2.38428e-05, 8.55292e-06, 2.71536e-05, 7.9663e-06, 7.0344e-06, 7.13036e-06, 0.000539327, 7.00408e-06, 2.2532e-05, 7.004e-06, 7.004e-06, 7.01289e-06
0.630851, 0.993216, 0.00098124, 1.19759e-05, 1.73009, 0.992235, 1.77218e-05, 1.19759e-05, 1.80717e-05, 6.59564e-05, 1.39035e-05, 5.18423e-05, 1.80182e-05, 2.40355e-05, 4.08435e-05, 1.46313e-05, 4.65194e-05, 1.36256e-05, 1.2028e-05, 1.21996e-05, 0.000765935, 1.1976e-05, 3.3556e-05, 1.19759e-05, 1.19759e-05, 1.19911e-05
0.638713, 0.00678423, 0.00144165, 2.00407e-05, 1.41661, 0.00534258, 2.96823e-05, 2.00407e-05, 3.02695e-05, 0.000110619, 2.32753e-05, 8.69358e-05, 3.01797e-05, 4.24833e-05, 6.848e-05, 2.44964e-05, 7.80041e-05, 2.28089e-05, 2.01282e-05, 2.04288e-05, 0.00108392, 2.0041e-05, 5.04761e-05, 2.00407e-05, 2.00407e-05, 2.00663e-05
