   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_143.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
10.1572, 8.98704, 5.90779, 5.90738, 3.31467, 3.07925, 5.90738, 0, 5.90779, 5.90738, 5.90738, 5.90738, 5.90738, 5.90738, 5.90738, 5.90738, 5.90738, 5.90738, 5.90738, 5.90738, 5.90738, 5.90738, 5.90738, 5.90738, 5.90738, 5.90738
10.1651, 6.05948, 5.89571, 5.8953, 2.83892, 0.163767, 5.8953, 0, 5.89571, 5.8953, 5.8953, 5.8953, 5.8953, 5.8953, 5.8953, 5.8953, 5.8953, 5.8953, 5.8953, 5.8953, 5.8953, 5.8953, 5.89531, 5.8953, 5.8953, 5.8953
10.1729, 10.7792, 5.88335, 5.88294, 3.5748, 4.89584, 5.88294, 0, 5.88334, 5.88294, 5.88294, 5.88294, 5.88294, 5.88294, 5.88294, 5.88294, 5.88294, 5.88294, 5.88294, 5.88294, 5.88294, 5.88294, 5.88294, 5.88294, 5.88294, 5.88294
10.1808, 7.92615, 5.8707, 5.8703, 3.15058, 2.05545, 5.8703, 0, 5.8707, 5.8703, 5.8703, 5.8703, 5.8703, 5.8703, 5.8703, 5.8703, 5.8703, 5.8703, 5.8703, 5.8703, 5.8703, 5.8703, 5.8703, 5.8703, 5.8703, 5.8703
10.1887, 6.99529, 5.85792, 5.85752, 2.99922, 1.13737, 5.85752, 0, 5.85792, 5.85752, 5.85752, 5.85752, 5.85752, 5.85752, 5.85752, 5.85752, 5.85752, 5.85752, 5.85752, 5.85752, 5.85752, 5.85752, 5.85752, 5.85752, 5.85752, 5.85752
10.1965, 8.057, 5.84515, 5.84476, 3.17128, 2.21185, 5.84476, 0, 5.84514, 5.84476, 5.84476, 5.84476, 5.84476, 5.84476, 5.84476, 5.84476, 5.84476, 5.84476, 5.84476, 5.84476, 5.84476, 5.84476, 5.84476, 5.84476, 5.84476, 5.84476
10.2044, 6.8741, 5.83337, 5.83299, 2.97894, 1.04073, 5.83299, 0, 5.83336, 5.83299, 5.83299, 5.83299, 5.83299, 5.83299, 5.83299, 5.83299, 5.83299, 5.83299, 5.83299, 5.83299, 5.83299, 5.83299, 5.833, 5.83299, 5.83299, 5.83299
10.2122, 7.05451, 5.82114, 5.82078, 3.00907, 1.23337, 5.82078, 0, 5.82113, 5.82078, 5.82078, 5.82078, 5.82078, 5.82078, 5.82078, 5.82078, 5.82078, 5.82078, 5.82078, 5.82078, 5.82078, 5.82078, 5.82078, 5.82078, 5.82078, 5.82078
10.2201, 7.04946, 5.80848, 5.80814, 3.00823, 1.24098, 5.80814, 0, 5.80848, 5.80814, 5.80814, 5.80814, 5.80814, 5.80814, 5.80814, 5.80814, 5.80814, 5.80814, 5.80814, 5.80814, 5.80814, 5.80814, 5.80814, 5.80814, 5.80814, 5.80814
10.228, 6.09641, 5.79562, 5.7953, 2.84542, 0.300786, 5.7953, 0, 5.79562, 5.7953, 5.7953, 5.7953, 5.7953, 5.7953, 5.7953, 5.7953, 5.7953, 5.7953, 5.7953, 5.7953, 5.7953, 5.7953, 5.7953, 5.7953, 5.7953, 5.7953
10.2358, 6.8891, 5.78277, 5.78247, 2.98146, 1.10632, 5.78247, 0, 5.78277, 5.78247, 5.78247, 5.78247, 5.78247, 5.78247, 5.78247, 5.78247, 5.78247, 5.78247, 5.78247, 5.78247, 5.78247, 5.78247, 5.78248, 5.78247, 5.78247, 5.78247
10.2437, 5.99294, 5.77086, 5.77059, 2.82718, 0.222074, 5.77059, 0, 5.77086, 5.77059, 5.77059, 5.77059, 5.77059, 5.77059, 5.77059, 5.77059, 5.77059, 5.77059, 5.77059, 5.77059, 5.77059, 5.77059, 5.77059, 5.77059, 5.77059, 5.77059
10.2516, 5.0373, 5.75841, 5.75815, 2.65279, -0.721107, 5.75815, 0, 5.7584, 5.75815, 5.75815, 5.75815, 5.75815, 5.75815, 5.75815, 5.75815, 5.75815, 5.75815, 5.75815, 5.75815, 5.75815, 5.75815, 5.75815, 5.75815, 5.75815, 5.75815
10.2594, 9.90606, 5.74543, 5.7452, 3.45052, 4.16063, 5.7452, 0, 5.74543, 5.7452, 5.7452, 5.7452, 5.7452, 5.7452, 5.7452, 5.7452, 5.7452, 5.7452, 5.7452, 5.7452, 5.7452, 5.7452, 5.7452, 5.7452, 5.7452, 5.7452
10.2673, 6.03471, 5.7322, 5.73199, 2.83456, 0.302503, 5.73199, 0, 5.7322, 5.73199, 5.73199, 5.73199, 5.73199, 5.73199, 5.73199, 5.73199, 5.73199, 5.73199, 5.73199, 5.73199, 5.73199, 5.73199, 5.73199, 5.73199, 5.73199, 5.73199
10.2752, 9.14226, 5.71899, 5.7188, 3.338, 3.42326, 5.7188, 0, 5.71899, 5.7188, 5.7188, 5.7188, 5.7188, 5.7188, 5.7188, 5.7188, 5.7188, 5.7188, 5.7188, 5.7188, 5.7188, 5.7188, 5.71881, 5.7188, 5.7188, 5.7188
10.283, 8.87881, 5.70625, 5.70608, 3.2983, 3.17256, 5.70608, 0, 5.70625, 5.70608, 5.70608, 5.70608, 5.70608, 5.70608, 5.70608, 5.70608, 5.70608, 5.70608, 5.70608, 5.70608, 5.70608, 5.70608, 5.70608, 5.70608, 5.70608, 5.70608
10.2909, 7.05551, 5.69352, 5.69337, 3.00924, 1.362, 5.69337, 0, 5.69352, 5.69337, 5.69337, 5.69337, 5.69337, 5.69337, 5.69337, 5.69337, 5.69337, 5.69337, 5.69337, 5.69337, 5.69337, 5.69337, 5.69337, 5.69337, 5.69337, 5.69337
10.2987, 9.98513, 5.6808, 5.68067, 3.46195, 4.30433, 5.68067, 0, 5.6808, 5.68067, 5.68067, 5.68067, 5.68067, 5.68067, 5.68067, 5.68067, 5.68067, 5.68067, 5.68067, 5.68067, 5.68067, 5.68067, 5.68067, 5.68067, 5.68067, 5.68067
10.3066, 11.8746, 5.66771, 5.6676, 3.72486, 6.20688, 5.6676, 0, 5.66771, 5.6676, 5.6676, 5.6676, 5.6676, 5.6676, 5.6676, 5.6676, 5.6676, 5.6676, 5.6676, 5.6676, 5.6676, 5.6676, 5.6676, 5.6676, 5.6676, 5.6676
10.3145, 3.0461, 5.65421, 5.65411, 2.24635, -2.60811, 5.65411, 0, 5.65421, 5.65411, 5.65411, 5.65411, 5.65411, 5.65411, 5.65411, 5.65411, 5.65411, 5.65411, 5.65411, 5.65411, 5.65411, 5.65411, 5.65411, 5.65411, 5.65411, 5.65411
10.3223, 11.967, 5.64039, 5.6403, 3.73725, 6.32664, 5.6403, 0, 5.64039, 5.6403, 5.6403, 5.6403, 5.6403, 5.6403, 5.6403, 5.6403, 5.6403, 5.6403, 5.6403, 5.6403, 5.6403, 5.6403, 5.6403, 5.6403, 5.6403, 5.6403
10.3302, 3.99295, 5.62636, 5.62628, 2.44805, -1.63341, 5.62628, 0, 5.62636, 5.62628, 5.62628, 5.62628, 5.62628, 5.62628, 5.62628, 5.62628, 5.62628, 5.62628, 5.62628, 5.62628, 5.62628, 5.62628, 5.62629, 5.62628, 5.62628, 5.62628
10.3381, 9.01078, 5.61224, 5.61217, 3.31825, 3.39854, 5.61217, 0, 5.61224, 5.61217, 5.61217, 5.61217, 5.61217, 5.61217, 5.61217, 5.61217, 5.61217, 5.61217, 5.61217, 5.61217, 5.61217, 5.61217, 5.61217, 5.61217, 5.61217, 5.61217
10.3459, 4.99009, 5.59813, 5.59808, 2.64388, -0.608047, 5.59808, 0, 5.59813, 5.59808, 5.59808, 5.59808, 5.59808, 5.59808, 5.59808, 5.59808, 5.59808, 5.59808, 5.59808, 5.59808, 5.59808, 5.59808, 5.59808, 5.59808, 5.59808, 5.59808
10.3538, 6.01809, 5.58518, 5.58513, 2.83162, 0.432917, 5.58513, 0, 5.58517, 5.58513, 5.58513, 5.58513, 5.58513, 5.58513, 5.58513, 5.58513, 5.58513, 5.58513, 5.58513, 5.58513, 5.58513, 5.58513, 5.58513, 5.58513, 5.58513, 5.58513
10.3617, 7.91896, 5.57158, 5.57153, 3.14944, 2.34738, 5.57153, 0, 5.57157, 5.57153, 5.57153, 5.57153, 5.57153, 5.57153, 5.57153, 5.57153, 5.57153, 5.57153, 5.57153, 5.57153, 5.57153, 5.57153, 5.57154, 5.57153, 5.57153, 5.57153
10.3695, 2.0171, 5.55743, 5.55739, 2.00427, -3.54033, 5.55739, 0, 5.55743, 5.55739, 5.55739, 5.55739, 5.55739, 5.55739, 5.55739, 5.55739, 5.55739, 5.55739, 5.55739, 5.55739, 5.55739, 5.55739, 5.55739, 5.55739, 5.55739, 5.55739
10.3774, 9.00149, 5.54302, 5.54298, 3.31685, 3.45847, 5.54298, 0, 5.54301, 5.54298, 5.54298, 5.54298, 5.54298, 5.54298, 5.54298, 5.54298, 5.54298, 5.54298, 5.54298, 5.54298, 5.54298, 5.54298, 5.54299, 5.54298, 5.54298, 5.54298
10.3853, 5.99257, 5.52863, 5.5286, 2.82711, 0.46394, 5.5286, 0, 5.52862, 5.5286, 5.5286, 5.5286, 5.5286, 5.5286, 5.5286, 5.5286, 5.5286, 5.5286, 5.5286, 5.5286, 5.5286, 5.5286, 5.5286, 5.5286, 5.5286, 5.5286
10.3931, 9.98885, 5.51501, 5.51498, 3.46249, 4.47384, 5.51498, 0, 5.51501, 5.51498, 5.51498, 5.51498, 5.51498, 5.51498, 5.51498, 5.51498, 5.51498, 5.51498, 5.51498, 5.51498, 5.51498, 5.51498, 5.51499, 5.51498, 5.51498, 5.51498
10.401, 3, 5.50111, 5.50109, 2.23607, -2.50111, 5.50109, 0, 5.50111, 5.50109, 5.50109, 5.50109, 5.50109, 5.50109, 5.50109, 5.50109, 5.50109, 5.50109, 5.50109, 5.50109, 5.50109, 5.50109, 5.50109, 5.50109, 5.50109, 5.50109
10.4088, 5.99306, 5.48698, 5.48696, 2.8272, 0.506081, 5.48696, 0, 5.48698, 5.48696, 5.48696, 5.48696, 5.48696, 5.48696, 5.48696, 5.48696, 5.48696, 5.48696, 5.48696, 5.48696, 5.48696, 5.48696, 5.48696, 5.48696, 5.48696, 5.48696
10.4167, 5.99529, 5.47249, 5.47247, 2.82759, 0.522805, 5.47247, 0, 5.47248, 5.47247, 5.47247, 5.47247, 5.47247, 5.47247, 5.47247, 5.47247, 5.47247, 5.47247, 5.47247, 5.47247, 5.47247, 5.47247, 5.47247, 5.47247, 5.47247, 5.47247
10.4246, 1.99529, 5.45769, 5.45768, 1.99882, -3.4624, 5.45768, 0, 5.45769, 5.45768, 5.45768, 5.45768, 5.45768, 5.45768, 5.45768, 5.45768, 5.45768, 5.45768, 5.45768, 5.45768, 5.45768, 5.45768, 5.45768, 5.45768, 5.45768, 5.45768
10.4324, 7.97373, 5.44269, 5.44268, 3.15812, 2.53104, 5.44268, 0, 5.44269, 5.44268, 5.44268, 5.44268, 5.44268, 5.44268, 5.44268, 5.44268, 5.44268, 5.44268, 5.44268, 5.44268, 5.44268, 5.44268, 5.44268, 5.44268, 5.44268, 5.44268
10.4403, 6.99009, 5.42757, 5.42756, 2.99835, 1.56252, 5.42756, 0, 5.42757, 5.42756, 5.42756, 5.42756, 5.42756, 5.42756, 5.42756, 5.42756, 5.42756, 5.42756, 5.42756, 5.42756, 5.42756, 5.42756, 5.42756, 5.42756, 5.42756, 5.42756
10.4482, 6.00607, 5.4124, 5.41238, 2.8295, 0.593667, 5.41238, 0, 5.4124, 5.41238, 5.41238, 5.41238, 5.41238, 5.41238, 5.41238, 5.41238, 5.41238, 5.41238, 5.41238, 5.41238, 5.41238, 5.41238, 5.41239, 5.41238, 5.41238, 5.41238
10.456, 6.95663, 5.39725, 5.39723, 2.99276, 1.55938, 5.39723, 0, 5.39724, 5.39723, 5.39723, 5.39723, 5.39723, 5.39723, 5.39723, 5.39723, 5.39723, 5.39723, 5.39723, 5.39723, 5.39723, 5.39723, 5.39723, 5.39723, 5.39723, 5.39723
10.4639, 5.04919, 5.3826, 5.38258, 2.65503, -0.333405, 5.38258, 0, 5.3826, 5.38258, 5.38258, 5.38258, 5.38258, 5.38258, 5.38258, 5.38258, 5.38258, 5.38258, 5.38258, 5.38258, 5.38258, 5.38258, 5.38259, 5.38258, 5.38258, 5.38258
10.4718, 8.94994, 5.36737, 5.36736, 3.30907, 3.58257, 5.36736, 0, 5.36737, 5.36736, 5.36736, 5.36736, 5.36736, 5.36736, 5.36736, 5.36736, 5.36736, 5.36736, 5.36736, 5.36736, 5.36736, 5.36736, 5.36736, 5.36736, 5.36736, 5.36736
10.4796, 11.9398, 5.35165, 5.35164, 3.7336, 6.58812, 5.35164, 0, 5.35165, 5.35164, 5.35164, 5.35164, 5.35164, 5.35164, 5.35164, 5.35164, 5.35164, 5.35164, 5.35164, 5.35164, 5.35164, 5.35164, 5.35164, 5.35164, 5.35164, 5.35164
10.4875, 8.04041, 5.3357, 5.33569, 3.16866, 2.70471, 5.33569, 0, 5.3357, 5.33569, 5.33569, 5.33569, 5.33569, 5.33569, 5.33569, 5.33569, 5.33569, 5.33569, 5.33569, 5.33569, 5.33569, 5.33569, 5.33569, 5.33569, 5.33569, 5.33569
10.4953, 3.08053, 5.31977, 5.31976, 2.254, -2.23924, 5.31976, 0, 5.31977, 5.31976, 5.31976, 5.31976, 5.31976, 5.31976, 5.31976, 5.31976, 5.31976, 5.31976, 5.31976, 5.31976, 5.31976, 5.31976, 5.31976, 5.31976, 5.31976, 5.31976
10.5032, 8.86766, 5.30581, 5.30579, 3.29661, 3.56185, 5.30579, 0, 5.3058, 5.30579, 5.30579, 5.30579, 5.30579, 5.30579, 5.30579, 5.30579, 5.30579, 5.30579, 5.30579, 5.30579, 5.30579, 5.30579, 5.30579, 5.30579, 5.30579, 5.30579
10.5111, 11.0582, 5.29087, 5.29086, 3.61362, 5.76737, 5.29086, 0, 5.29087, 5.29086, 5.29086, 5.29086, 5.29086, 5.29086, 5.29086, 5.29086, 5.29086, 5.29086, 5.29086, 5.29086, 5.29086, 5.29086, 5.29086, 5.29086, 5.29086, 5.29086
10.5189, 9.80669, 5.27512, 5.27511, 3.43609, 4.53157, 5.27511, 0, 5.27512, 5.27511, 5.27511, 5.27511, 5.27511, 5.27511, 5.27511, 5.27511, 5.27511, 5.27511, 5.27511, 5.27511, 5.27511, 5.27511, 5.27511, 5.27511, 5.27511, 5.27511
10.5268, 4.17844, 5.25898, 5.25897, 2.48565, -1.08054, 5.25897, 0, 5.25898, 5.25897, 5.25897, 5.25897, 5.25897, 5.25897, 5.25897, 5.25897, 5.25897, 5.25897, 5.25897, 5.25897, 5.25897, 5.25897, 5.25897, 5.25897, 5.25897, 5.25897
10.5347, 4.07708, 5.24286, 5.24285, 2.46517, -1.16579, 5.24285, 0, 5.24286, 5.24285, 5.24285, 5.24285, 5.24285, 5.24285, 5.24285, 5.24285, 5.24285, 5.24285, 5.24285, 5.24285, 5.24285, 5.24285, 5.24285, 5.24285, 5.24285, 5.24285
10.5425, 6.86444, 5.22947, 5.22946, 2.97732, 1.63496, 5.22946, 0, 5.22947, 5.22946, 5.22946, 5.22946, 5.22946, 5.22946, 5.22946, 5.22946, 5.22946, 5.22946, 5.22946, 5.22946, 5.22946, 5.22946, 5.22946, 5.22946, 5.22946, 5.22946
10.5504, 7.94266, 5.2148, 5.21479, 3.1532, 2.72785, 5.21479, 0, 5.2148, 5.21479, 5.21479, 5.21479, 5.21479, 5.21479, 5.21479, 5.21479, 5.21479, 5.21479, 5.21479, 5.21479, 5.21479, 5.21479, 5.21479, 5.21479, 5.21479, 5.21479
10.5583, 3.1856, 5.19905, 5.19904, 2.27719, -2.01345, 5.19904, 0, 5.19905, 5.19904, 5.19904, 5.19904, 5.19904, 5.19904, 5.19904, 5.19904, 5.19904, 5.19904, 5.19904, 5.19904, 5.19904, 5.19904, 5.19904, 5.19904, 5.19904, 5.19904
10.5661, 10.7392, 5.18277, 5.18275, 3.5692, 5.55639, 5.18275, 0, 5.18277, 5.18275, 5.18275, 5.18275, 5.18275, 5.18275, 5.18275, 5.18275, 5.18275, 5.18275, 5.18275, 5.18275, 5.18275, 5.18275, 5.18276, 5.18275, 5.18275, 5.18275
10.574, 5.14758, 5.16651, 5.1665, 2.6735, -0.0189285, 5.1665, 0, 5.16651, 5.1665, 5.1665, 5.1665, 5.1665, 5.1665, 5.1665, 5.1665, 5.1665, 5.1665, 5.1665, 5.1665, 5.1665, 5.1665, 5.1665, 5.1665, 5.1665, 5.1665
10.5819, 6.93693, 5.15379, 5.15378, 2.98947, 1.78314, 5.15378, 0, 5.15379, 5.15378, 5.15378, 5.15378, 5.15378, 5.15378, 5.15378, 5.15378, 5.15378, 5.15378, 5.15378, 5.15378, 5.15378, 5.15378, 5.15378, 5.15378, 5.15378, 5.15378
10.5897, 5.10781, 5.13943, 5.13942, 2.66605, -0.0316229, 5.13942, 0, 5.13943, 5.13942, 5.13942, 5.13942, 5.13942, 5.13942, 5.13942, 5.13942, 5.13942, 5.13942, 5.13942, 5.13942, 5.13942, 5.13942, 5.13942, 5.13942, 5.13942, 5.13942
10.5976, 6.99481, 5.12365, 5.12363, 2.99914, 1.87116, 5.12363, 0, 5.12365, 5.12363, 5.12363, 5.12363, 5.12363, 5.12363, 5.12363, 5.12363, 5.12363, 5.12363, 5.12363, 5.12363, 5.12363, 5.12363, 5.12364, 5.12363, 5.12363, 5.12363
10.6054, 3.05922, 5.10717, 5.10716, 2.24927, -2.04796, 5.10716, 0, 5.10717, 5.10716, 5.10716, 5.10716, 5.10716, 5.10716, 5.10716, 5.10716, 5.10716, 5.10716, 5.10716, 5.10716, 5.10716, 5.10716, 5.10716, 5.10716, 5.10716, 5.10716
10.6133, 7.86518, 5.09072, 5.09071, 3.14089, 2.77446, 5.09071, 0, 5.09072, 5.09071, 5.09071, 5.09071, 5.09071, 5.09071, 5.09071, 5.09071, 5.09071, 5.09071, 5.09071, 5.09071, 5.09071, 5.09071, 5.09071, 5.09071, 5.09071, 5.09071
10.6212, 2.06121, 5.08028, 5.08026, 2.01525, -3.01906, 5.08026, 0, 5.08028, 5.08026, 5.08026, 5.08026, 5.08026, 5.08026, 5.08026, 5.08026, 5.08026, 5.08026, 5.08026, 5.08026, 5.08026, 5.08026, 5.08027, 5.08026, 5.08026, 5.08026
10.629, 2.92466, 5.06794, 5.06792, 2.21916, -2.14328, 5.06792, 0, 5.06793, 5.06792, 5.06792, 5.06792, 5.06792, 5.06792, 5.06792, 5.06792, 5.06792, 5.06792, 5.06792, 5.06792, 5.06792, 5.06792, 5.06792, 5.06792, 5.06792, 5.06792
10.6369, 5.06592, 5.05393, 5.05391, 2.65818, 0.0119948, 5.05391, 0, 5.05393, 5.05391, 5.05391, 5.05391, 5.05391, 5.05391, 5.05391, 5.05391, 5.05391, 5.05391, 5.05391, 5.05391, 5.05391, 5.05391, 5.05392, 5.05391, 5.05391, 5.05391
10.6448, 6.91958, 5.0391, 5.03909, 2.98657, 1.88048, 5.03909, 0, 5.0391, 5.03909, 5.03909, 5.03909, 5.03909, 5.03909, 5.03909, 5.03909, 5.03909, 5.03909, 5.03909, 5.03909, 5.03909, 5.03909, 5.03909, 5.03909, 5.03909, 5.03909
10.6526, 3.91487, 5.0243, 5.02428, 2.43205, -1.10943, 5.02428, 0, 5.0243, 5.02428, 5.02428, 5.02428, 5.02428, 5.02428, 5.02428, 5.02428, 5.02428, 5.02428, 5.02428, 5.02428, 5.02428, 5.02428, 5.02429, 5.02428, 5.02428, 5.02428
10.6605, 5.98963, 5.01358, 5.01357, 2.82659, 0.976051, 5.01357, 0, 5.01358, 5.01357, 5.01357, 5.01357, 5.01357, 5.01357, 5.01357, 5.01357, 5.01357, 5.01357, 5.01357, 5.01357, 5.01357, 5.01357, 5.01357, 5.01357, 5.01357, 5.01357
10.6684, 11.9075, 5.0012, 5.00119, 3.72928, 6.90632, 5.00119, 0, 5.0012, 5.00119, 5.00119, 5.00119, 5.00119, 5.00119, 5.00119, 5.00119, 5.00119, 5.00119, 5.00119, 5.00119, 5.00119, 5.00119, 5.00119, 5.00119, 5.00119, 5.00119
10.6762, 7.15898, 4.98737, 4.98736, 3.02638, 2.17161, 4.98736, 0, 4.98737, 4.98736, 4.98736, 4.98736, 4.98736, 4.98736, 4.98736, 4.98736, 4.98736, 4.98736, 4.98736, 4.98736, 4.98736, 4.98736, 4.98736, 4.98736, 4.98736, 4.98736
10.6841, 5.99257, 4.97283, 4.97282, 2.82711, 1.01973, 4.97282, 0, 4.97283, 4.97282, 4.97282, 4.97282, 4.97282, 4.97282, 4.97282, 4.97282, 4.97282, 4.97282, 4.97282, 4.97282, 4.97282, 4.97282, 4.97282, 4.97282, 4.97282, 4.97282
10.6919, 6.99294, 4.95831, 4.9583, 2.99882, 2.03462, 4.9583, 0, 4.95831, 4.9583, 4.9583, 4.9583, 4.9583, 4.9583, 4.9583, 4.9583, 4.9583, 4.9583, 4.9583, 4.9583, 4.9583, 4.9583, 4.9583, 4.9583, 4.9583, 4.9583
10.6998, 5.99294, 4.94738, 4.94736, 2.82718, 1.04556, 4.94736, 0, 4.94738, 4.94736, 4.94736, 4.94736, 4.94736, 4.94736, 4.94736, 4.94736, 4.94736, 4.94736, 4.94736, 4.94736, 4.94736, 4.94736, 4.94737, 4.94736, 4.94736, 4.94736
10.7077, 6.80192, 4.93498, 4.93497, 2.9668, 1.86693, 4.93497, 0, 4.93498, 4.93497, 4.93497, 4.93497, 4.93497, 4.93497, 4.93497, 4.93497, 4.93497, 4.93497, 4.93497, 4.93497, 4.93497, 4.93497, 4.93497, 4.93497, 4.93497, 4.93497
10.7155, 9.98817, 4.92131, 4.9213, 3.46239, 5.06686, 4.9213, 0, 4.92131, 4.9213, 4.9213, 4.9213, 4.9213, 4.9213, 4.9213, 4.9213, 4.9213, 4.9213, 4.9213, 4.9213, 4.9213, 4.9213, 4.9213, 4.9213, 4.9213, 4.9213
10.7234, 5.18798, 4.90701, 4.907, 2.68104, 0.280968, 4.907, 0, 4.90701, 4.907, 4.907, 4.907, 4.907, 4.907, 4.907, 4.907, 4.907, 4.907, 4.907, 4.907, 4.907, 4.907, 4.907, 4.907, 4.907, 4.907
10.7313, 1.29963, 4.89273, 4.89272, 1.81649, -3.5931, 4.89272, 0, 4.89273, 4.89272, 4.89272, 4.89272, 4.89272, 4.89272, 4.89272, 4.89272, 4.89272, 4.89272, 4.89272, 4.89272, 4.89272, 4.89272, 4.89272, 4.89272, 4.89272, 4.89272
10.7391, 8.58117, 4.88159, 4.88158, 3.25287, 3.69957, 4.88158, 0, 4.88159, 4.88158, 4.88158, 4.88158, 4.88158, 4.88158, 4.88158, 4.88158, 4.88158, 4.88158, 4.88158, 4.88158, 4.88158, 4.88158, 4.88158, 4.88158, 4.88158, 4.88158
10.747, 6.88352, 4.86919, 4.86917, 2.98052, 2.01433, 4.86917, 0, 4.86919, 4.86917, 4.86917, 4.86917, 4.86917, 4.86917, 4.86917, 4.86917, 4.86917, 4.86917, 4.86917, 4.86917, 4.86917, 4.86917, 4.86917, 4.86917, 4.86917, 4.86917
10.7549, 7.20669, 4.85568, 4.85566, 3.03425, 2.35101, 4.85566, 0, 4.85567, 4.85566, 4.85566, 4.85566, 4.85566, 4.85566, 4.85566, 4.85566, 4.85566, 4.85566, 4.85566, 4.85566, 4.85566, 4.85566, 4.85566, 4.85566, 4.85566, 4.85566
10.7627, 7.99331, 4.84162, 4.84161, 3.16122, 3.15169, 4.84161, 0, 4.84162, 4.84161, 4.84161, 4.84161, 4.84161, 4.84161, 4.84161, 4.84161, 4.84161, 4.84161, 4.84161, 4.84161, 4.84161, 4.84161, 4.84161, 4.84161, 4.84161, 4.84161
10.7706, 10.8779, 4.82759, 4.82757, 3.58858, 6.05029, 4.82757, 0, 4.82759, 4.82757, 4.82757, 4.82757, 4.82757, 4.82757, 4.82757, 4.82757, 4.82757, 4.82757, 4.82757, 4.82757, 4.82757, 4.82757, 4.82758, 4.82757, 4.82757, 4.82757
10.7784, 4.10688, 4.81618, 4.81616, 2.47121, -0.709297, 4.81616, 0, 4.81618, 4.81616, 4.81616, 4.81616, 4.81616, 4.81616, 4.81616, 4.81616, 4.81616, 4.81616, 4.81616, 4.81616, 4.81616, 4.81616, 4.81617, 4.81616, 4.81616, 4.81616
10.7863, 9.87423, 4.80374, 4.80372, 3.4459, 5.07049, 4.80372, 0, 4.80374, 4.80372, 4.80372, 4.80372, 4.80372, 4.80372, 4.80372, 4.80372, 4.80372, 4.80372, 4.80372, 4.80372, 4.80372, 4.80372, 4.80373, 4.80372, 4.80372, 4.80372
10.7942, 6.11165, 4.7904, 4.79038, 2.8481, 1.32125, 4.79038, 0, 4.79039, 4.79038, 4.79038, 4.79038, 4.79038, 4.79038, 4.79038, 4.79038, 4.79038, 4.79038, 4.79038, 4.79038, 4.79038, 4.79038, 4.79038, 4.79038, 4.79038, 4.79038
10.802, 5.99257, 4.77661, 4.7766, 2.82711, 1.21595, 4.7766, 0, 4.77661, 4.7766, 4.7766, 4.7766, 4.7766, 4.7766, 4.7766, 4.7766, 4.7766, 4.7766, 4.7766, 4.7766, 4.7766, 4.7766, 4.7766, 4.7766, 4.7766, 4.7766
10.8099, 4.24585, 4.76285, 4.76283, 2.49917, -0.516998, 4.76283, 0, 4.76285, 4.76283, 4.76283, 4.76283, 4.76283, 4.76283, 4.76283, 4.76283, 4.76283, 4.76283, 4.76283, 4.76283, 4.76283, 4.76283, 4.76283, 4.76283, 4.76283, 4.76283
10.8178, 5.86856, 4.75095, 4.75093, 2.80509, 1.11761, 4.75093, 0, 4.75095, 4.75093, 4.75093, 4.75093, 4.75093, 4.75093, 4.75093, 4.75093, 4.75093, 4.75093, 4.75093, 4.75093, 4.75093, 4.75093, 4.75093, 4.75093, 4.75093, 4.75093
10.8256, 8.12636, 4.73841, 4.73839, 3.18219, 3.38796, 4.73839, 0, 4.7384, 4.73839, 4.73839, 4.73839, 4.73839, 4.73839, 4.73839, 4.73839, 4.73839, 4.73839, 4.73839, 4.73839, 4.73839, 4.73839, 4.73839, 4.73839, 4.73839, 4.73839
10.8335, 7.32986, 4.7253, 4.72528, 3.05448, 2.60457, 4.72528, 0, 4.72529, 4.72528, 4.72528, 4.72528, 4.72528, 4.72528, 4.72528, 4.72528, 4.72528, 4.72528, 4.72528, 4.72528, 4.72528, 4.72528, 4.72528, 4.72528, 4.72528, 4.72528
10.8414, 5.52937, 4.71191, 4.71189, 2.74397, 0.817459, 4.71189, 0, 4.71191, 4.71189, 4.71189, 4.71189, 4.71189, 4.71189, 4.71189, 4.71189, 4.71189, 4.71189, 4.71189, 4.71189, 4.71189, 4.71189, 4.71189, 4.71189, 4.71189, 4.71189
10.8492, 4.13358, 4.69854, 4.69853, 2.47661, -0.56496, 4.69853, 0, 4.69854, 4.69853, 4.69853, 4.69853, 4.69853, 4.69853, 4.69853, 4.69853, 4.69853, 4.69853, 4.69853, 4.69853, 4.69853, 4.69853, 4.69853, 4.69853, 4.69853, 4.69853
10.8571, 7.57546, 4.68577, 4.68575, 3.09442, 2.8897, 4.68575, 0, 4.68576, 4.68575, 4.68575, 4.68575, 4.68575, 4.68575, 4.68575, 4.68575, 4.68575, 4.68575, 4.68575, 4.68575, 4.68575, 4.68575, 4.68575, 4.68575, 4.68575, 4.68575
10.865, 8.56035, 4.67287, 4.67285, 3.24967, 3.88748, 4.67285, 0, 4.67287, 4.67285, 4.67285, 4.67285, 4.67285, 4.67285, 4.67285, 4.67285, 4.67285, 4.67285, 4.67285, 4.67285, 4.67285, 4.67285, 4.67285, 4.67285, 4.67285, 4.67285
