   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_150.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
10.9279, 4.63606, 4.85373, 4.85371, 2.57606, -0.217663, 4.85371, 0, 4.85373, 4.85371, 4.85371, 4.85371, 4.85371, 4.85371, 4.85371, 4.85371, 4.85371, 4.85371, 4.85371, 4.85371, 4.85371, 4.85371, 4.85371, 4.85371, 4.85371, 4.85371, 4.85371, 4.85371
10.9357, 6.66493, 4.84209, 4.84208, 2.94363, 1.82284, 4.84208, 0, 4.84209, 4.84208, 4.84208, 4.84208, 4.84208, 4.84208, 4.84208, 4.84208, 4.84208, 4.84208, 4.84208, 4.84208, 4.84208, 4.84208, 4.84208, 4.84208, 4.84208, 4.84208, 4.84208, 4.84208
10.9436, 4.3254, 4.83039, 4.83037, 2.51504, -0.504983, 4.83037, 0, 4.83038, 4.83037, 4.83037, 4.83037, 4.83037, 4.83037, 4.83037, 4.83037, 4.83037, 4.83037, 4.83037, 4.83037, 4.83037, 4.83037, 4.83037, 4.83037, 4.83037, 4.83037, 4.83037, 4.83037
10.9514, 4.16506, 4.81864, 4.81863, 2.48295, -0.653587, 4.81863, 0, 4.81864, 4.81863, 4.81863, 4.81863, 4.81863, 4.81863, 4.81863, 4.81863, 4.81863, 4.81863, 4.81863, 4.81863, 4.81863, 4.81863, 4.81863, 4.81863, 4.81863, 4.81863, 4.81863, 4.81863
10.9593, 8.30855, 4.80689, 4.80687, 3.21069, 3.50166, 4.80687, 0, 4.80689, 4.80687, 4.80687, 4.80687, 4.80687, 4.80687, 4.80687, 4.80687, 4.80687, 4.80687, 4.80687, 4.80687, 4.80687, 4.80687, 4.80687, 4.80687, 4.80687, 4.80687, 4.80687, 4.80687
10.9672, 9.33742, 4.79477, 4.79476, 3.36711, 4.54265, 4.79476, 0, 4.79477, 4.79476, 4.79476, 4.79476, 4.79476, 4.79476, 4.79476, 4.79476, 4.79476, 4.79476, 4.79476, 4.79476, 4.79476, 4.79476, 4.79476, 4.79476, 4.79476, 4.79476, 4.79476, 4.79476
10.975, 2.34684, 4.78222, 4.7822, 2.08491, -2.43537, 4.7822, 0, 4.78221, 4.7822, 4.7822, 4.7822, 4.7822, 4.7822, 4.7822, 4.7822, 4.7822, 4.7822, 4.7822, 4.7822, 4.7822, 4.7822, 4.7822, 4.7822, 4.7822, 4.7822, 4.7822, 4.7822
10.9829, 7.63836, 4.76926, 4.76924, 3.10457, 2.8691, 4.76924, 0, 4.76926, 4.76924, 4.76924, 4.76924, 4.76924, 4.76924, 4.76924, 4.76924, 4.76924, 4.76924, 4.76924, 4.76924, 4.76924, 4.76924, 4.76924, 4.76924, 4.76925, 4.76924, 4.76924, 4.76924
10.9908, 3.17478, 4.75602, 4.75601, 2.27481, -1.58125, 4.75601, 0, 4.75602, 4.75601, 4.75601, 4.75601, 4.75601, 4.75601, 4.75601, 4.75601, 4.75601, 4.75601, 4.75601, 4.75601, 4.75601, 4.75601, 4.75601, 4.75601, 4.75601, 4.75601, 4.75601, 4.75601
10.9986, 3.17955, 4.74266, 4.74264, 2.27586, -1.56311, 4.74264, 0, 4.74266, 4.74264, 4.74264, 4.74264, 4.74264, 4.74264, 4.74264, 4.74264, 4.74264, 4.74264, 4.74264, 4.74264, 4.74264, 4.74264, 4.74264, 4.74264, 4.74265, 4.74264, 4.74264, 4.74264
11.0065, 8.25056, 4.72931, 4.7293, 3.20165, 3.52125, 4.7293, 0, 4.72931, 4.7293, 4.7293, 4.7293, 4.7293, 4.7293, 4.7293, 4.7293, 4.7293, 4.7293, 4.7293, 4.7293, 4.7293, 4.7293, 4.7293, 4.7293, 4.7293, 4.7293, 4.7293, 4.7293
11.0144, 2.74473, 4.71771, 4.7177, 2.17824, -1.97298, 4.7177, 0, 4.71771, 4.7177, 4.7177, 4.7177, 4.7177, 4.7177, 4.7177, 4.7177, 4.7177, 4.7177, 4.7177, 4.7177, 4.7177, 4.7177, 4.7177, 4.7177, 4.7177, 4.7177, 4.7177, 4.7177
11.0222, 7.84882, 4.70511, 4.70509, 3.13828, 3.14372, 4.70509, 0, 4.7051, 4.70509, 4.70509, 4.70509, 4.70509, 4.70509, 4.70509, 4.70509, 4.70509, 4.70509, 4.70509, 4.70509, 4.70509, 4.70509, 4.70509, 4.70509, 4.70509, 4.70509, 4.70509, 4.70509
11.0301, 6.34015, 4.69165, 4.69163, 2.88793, 1.6485, 4.69163, 0, 4.69165, 4.69163, 4.69163, 4.69163, 4.69163, 4.69163, 4.69163, 4.69163, 4.69163, 4.69163, 4.69163, 4.69163, 4.69163, 4.69163, 4.69163, 4.69163, 4.69163, 4.69163, 4.69163, 4.69163
11.038, 6.41115, 4.67778, 4.67776, 2.9002, 1.73337, 4.67776, 0, 4.67778, 4.67776, 4.67776, 4.67776, 4.67776, 4.67776, 4.67776, 4.67776, 4.67776, 4.67776, 4.67776, 4.67776, 4.67776, 4.67776, 4.67776, 4.67776, 4.67776, 4.67776, 4.67776, 4.67776
11.0458, 5.19133, 4.66393, 4.66391, 2.68166, 0.527394, 4.66391, 0, 4.66393, 4.66391, 4.66391, 4.66391, 4.66391, 4.66391, 4.66391, 4.66391, 4.66391, 4.66391, 4.66391, 4.66391, 4.66391, 4.66391, 4.66391, 4.66391, 4.66392, 4.66391, 4.66391, 4.66391
11.0537, 7.39133, 4.65403, 4.65402, 3.06453, 2.73729, 4.65402, 0, 4.65403, 4.65402, 4.65402, 4.65402, 4.65402, 4.65402, 4.65402, 4.65402, 4.65402, 4.65402, 4.65402, 4.65402, 4.65402, 4.65402, 4.65402, 4.65402, 4.65402, 4.65402, 4.65402, 4.65402
11.0615, 3.80273, 4.6421, 4.64209, 2.40888, -0.839377, 4.64209, 0, 4.6421, 4.64209, 4.64209, 4.64209, 4.64209, 4.64209, 4.64209, 4.64209, 4.64209, 4.64209, 4.64209, 4.64209, 4.64209, 4.64209, 4.64209, 4.64209, 4.64209, 4.64209, 4.64209, 4.64209
11.0694, 1.99752, 4.62833, 4.62831, 1.99938, -2.63081, 4.62831, 0, 4.62833, 4.62831, 4.62831, 4.62831, 4.62831, 4.62831, 4.62831, 4.62831, 4.62831, 4.62831, 4.62831, 4.62831, 4.62831, 4.62831, 4.62831, 4.62831, 4.62832, 4.62831, 4.62831, 4.62831
11.0773, 2.99752, 4.61366, 4.61364, 2.23551, -1.61613, 4.61364, 0, 4.61365, 4.61364, 4.61364, 4.61364, 4.61364, 4.61364, 4.61364, 4.61364, 4.61364, 4.61364, 4.61364, 4.61364, 4.61364, 4.61364, 4.61364, 4.61364, 4.61364, 4.61364, 4.61364, 4.61364
11.0851, 4.99777, 4.599, 4.59899, 2.64533, 0.398766, 4.59899, 0, 4.599, 4.59899, 4.59899, 4.59899, 4.59899, 4.59899, 4.59899, 4.59899, 4.59899, 4.59899, 4.59899, 4.59899, 4.59899, 4.59899, 4.59899, 4.59899, 4.59899, 4.59899, 4.59899, 4.59899
11.093, 7.14449, 4.59704, 4.59702, 3.02399, 2.54745, 4.59702, 0, 4.59704, 4.59702, 4.59702, 4.59702, 4.59702, 4.59702, 4.59702, 4.59702, 4.59702, 4.59702, 4.59702, 4.59702, 4.59702, 4.59702, 4.59702, 4.59702, 4.59703, 4.59702, 4.59702, 4.59702
11.1009, 3.63469, 4.59304, 4.59302, 2.37375, -0.958348, 4.59302, 0, 4.59303, 4.59302, 4.59302, 4.59302, 4.59302, 4.59302, 4.59302, 4.59302, 4.59302, 4.59302, 4.59302, 4.59302, 4.59302, 4.59302, 4.59302, 4.59302, 4.59302, 4.59302, 4.59302, 4.59302
11.1087, 6.34164, 4.58717, 4.58715, 2.88819, 1.75447, 4.58715, 0, 4.58716, 4.58715, 4.58715, 4.58715, 4.58715, 4.58715, 4.58715, 4.58715, 4.58715, 4.58715, 4.58715, 4.58715, 4.58715, 4.58715, 4.58715, 4.58715, 4.58715, 4.58715, 4.58715, 4.58715
11.1166, 5.86939, 4.58037, 4.58035, 2.80524, 1.28903, 4.58035, 0, 4.58036, 4.58035, 4.58035, 4.58035, 4.58035, 4.58035, 4.58035, 4.58035, 4.58035, 4.58035, 4.58035, 4.58035, 4.58035, 4.58035, 4.58035, 4.58035, 4.58035, 4.58035, 4.58035, 4.58035
11.1245, 1.22045, 4.57357, 4.57355, 1.79456, -3.35313, 4.57355, 0, 4.57357, 4.57355, 4.57355, 4.57355, 4.57355, 4.57355, 4.57355, 4.57355, 4.57355, 4.57355, 4.57355, 4.57355, 4.57355, 4.57355, 4.57355, 4.57355, 4.57356, 4.57355, 4.57355, 4.57355
11.1323, 5.64907, 4.56907, 4.56905, 2.7657, 1.08, 4.56905, 0, 4.56907, 4.56905, 4.56905, 4.56905, 4.56905, 4.56905, 4.56905, 4.56905, 4.56905, 4.56905, 4.56905, 4.56905, 4.56905, 4.56905, 4.56905, 4.56905, 4.56905, 4.56905, 4.56905, 4.56905
11.1402, 7.44001, 4.56395, 4.56393, 3.07246, 2.87606, 4.56393, 0, 4.56395, 4.56393, 4.56393, 4.56393, 4.56393, 4.56393, 4.56393, 4.56393, 4.56393, 4.56393, 4.56393, 4.56393, 4.56393, 4.56393, 4.56393, 4.56393, 4.56393, 4.56393, 4.56393, 4.56393
11.1481, 3.6808, 4.55823, 4.55822, 2.38344, -0.877431, 4.55822, 0, 4.55823, 4.55822, 4.55822, 4.55822, 4.55822, 4.55822, 4.55822, 4.55822, 4.55822, 4.55822, 4.55822, 4.55822, 4.55822, 4.55822, 4.55822, 4.55822, 4.55822, 4.55822, 4.55822, 4.55822
11.1559, 5.53271, 4.55182, 4.5518, 2.74458, 0.980894, 4.5518, 0, 4.55182, 4.5518, 4.5518, 4.5518, 4.5518, 4.5518, 4.5518, 4.5518, 4.5518, 4.5518, 4.5518, 4.5518, 4.5518, 4.5518, 4.5518, 4.5518, 4.5518, 4.5518, 4.5518, 4.5518
11.1638, 3.22751, 4.54486, 4.54484, 2.28637, -1.31735, 4.54484, 0, 4.54486, 4.54484, 4.54484, 4.54484, 4.54484, 4.54484, 4.54484, 4.54484, 4.54484, 4.54484, 4.54484, 4.54484, 4.54484, 4.54484, 4.54484, 4.54484, 4.54484, 4.54484, 4.54484, 4.54484
11.1716, 3.75799, 4.53752, 4.5375, 2.39958, -0.779523, 4.5375, 0, 4.53751, 4.5375, 4.5375, 4.5375, 4.5375, 4.5375, 4.5375, 4.5375, 4.5375, 4.5375, 4.5375, 4.5375, 4.5375, 4.5375, 4.5375, 4.5375, 4.5375, 4.5375, 4.5375, 4.5375
11.1795, 5.47224, 4.52957, 4.52955, 2.73354, 0.942675, 4.52955, 0, 4.52957, 4.52955, 4.52955, 4.52955, 4.52955, 4.52955, 4.52955, 4.52955, 4.52955, 4.52955, 4.52955, 4.52955, 4.52955, 4.52955, 4.52955, 4.52955, 4.52955, 4.52955, 4.52955, 4.52955
11.1874, 6.51326, 4.52111, 4.5211, 2.91775, 1.99215, 4.5211, 0, 4.52111, 4.5211, 4.5211, 4.5211, 4.5211, 4.5211, 4.5211, 4.5211, 4.5211, 4.5211, 4.5211, 4.5211, 4.5211, 4.5211, 4.5211, 4.5211, 4.5211, 4.5211, 4.5211, 4.5211
11.1952, 6.72639, 4.51224, 4.51222, 2.95405, 2.21415, 4.51222, 0, 4.51224, 4.51222, 4.51222, 4.51222, 4.51222, 4.51222, 4.51222, 4.51222, 4.51222, 4.51222, 4.51222, 4.51222, 4.51222, 4.51222, 4.51222, 4.51222, 4.51223, 4.51222, 4.51222, 4.51222
11.2031, 3.2592, 4.50308, 4.50307, 2.29329, -1.24388, 4.50307, 0, 4.50308, 4.50307, 4.50307, 4.50307, 4.50307, 4.50307, 4.50307, 4.50307, 4.50307, 4.50307, 4.50307, 4.50307, 4.50307, 4.50307, 4.50307, 4.50307, 4.50307, 4.50307, 4.50307, 4.50307
11.211, 9.24192, 4.49379, 4.49377, 3.3529, 4.74813, 4.49377, 0, 4.49378, 4.49377, 4.49377, 4.49377, 4.49377, 4.49377, 4.49377, 4.49377, 4.49377, 4.49377, 4.49377, 4.49377, 4.49377, 4.49377, 4.49377, 4.49377, 4.49377, 4.49377, 4.49377, 4.49377
11.2188, 2.74349, 4.48433, 4.48431, 2.17796, -1.74083, 4.48431, 0, 4.48433, 4.48431, 4.48431, 4.48431, 4.48431, 4.48431, 4.48431, 4.48431, 4.48431, 4.48431, 4.48431, 4.48431, 4.48431, 4.48431, 4.48431, 4.48431, 4.48431, 4.48431, 4.48431, 4.48431
11.2267, 6.24709, 4.47463, 4.47462, 2.87177, 1.77245, 4.47462, 0, 4.47463, 4.47462, 4.47462, 4.47462, 4.47462, 4.47462, 4.47462, 4.47462, 4.47462, 4.47462, 4.47462, 4.47462, 4.47462, 4.47462, 4.47462, 4.47462, 4.47462, 4.47462, 4.47462, 4.47462
11.2346, 8.7119, 4.46458, 4.46456, 3.2729, 4.24732, 4.46456, 0, 4.46457, 4.46456, 4.46456, 4.46456, 4.46456, 4.46456, 4.46456, 4.46456, 4.46456, 4.46456, 4.46456, 4.46456, 4.46456, 4.46456, 4.46456, 4.46456, 4.46456, 4.46456, 4.46456, 4.46456
11.2424, 9.24325, 4.45421, 4.45419, 3.3531, 4.78903, 4.45419, 0, 4.45421, 4.45419, 4.45419, 4.45419, 4.45419, 4.45419, 4.45419, 4.45419, 4.45419, 4.45419, 4.45419, 4.45419, 4.45419, 4.45419, 4.45419, 4.45419, 4.4542, 4.45419, 4.45419, 4.45419
11.2503, 7.24601, 4.4437, 4.44368, 3.04073, 2.80231, 4.44368, 0, 4.4437, 4.44368, 4.44368, 4.44368, 4.44368, 4.44368, 4.44368, 4.44368, 4.44368, 4.44368, 4.44368, 4.44368, 4.44368, 4.44368, 4.44368, 4.44368, 4.44369, 4.44368, 4.44368, 4.44368
11.2581, 4.77927, 4.43321, 4.43319, 2.6037, 0.346062, 4.43319, 0, 4.4332, 4.43319, 4.43319, 4.43319, 4.43319, 4.43319, 4.43319, 4.43319, 4.43319, 4.43319, 4.43319, 4.43319, 4.43319, 4.43319, 4.43319, 4.43319, 4.43319, 4.43319, 4.43319, 4.43319
11.266, 3.26171, 4.4235, 4.42348, 2.29384, -1.16179, 4.42348, 0, 4.4235, 4.42348, 4.42348, 4.42348, 4.42348, 4.42348, 4.42348, 4.42348, 4.42348, 4.42348, 4.42348, 4.42348, 4.42348, 4.42348, 4.42348, 4.42348, 4.42348, 4.42348, 4.42348, 4.42348
11.2739, 6.92292, 4.41346, 4.41344, 2.98713, 2.50946, 4.41344, 0, 4.41346, 4.41344, 4.41344, 4.41344, 4.41344, 4.41344, 4.41344, 4.41344, 4.41344, 4.41344, 4.41344, 4.41344, 4.41344, 4.41344, 4.41344, 4.41344, 4.41345, 4.41344, 4.41344, 4.41344
11.2817, 5.07212, 4.40304, 4.40302, 2.65935, 0.669075, 4.40302, 0, 4.40304, 4.40302, 4.40302, 4.40302, 4.40302, 4.40302, 4.40302, 4.40302, 4.40302, 4.40302, 4.40302, 4.40302, 4.40302, 4.40302, 4.40302, 4.40302, 4.40303, 4.40302, 4.40302, 4.40302
11.2896, 5.1777, 4.39233, 4.39231, 2.67912, 0.785368, 4.39231, 0, 4.39232, 4.39231, 4.39231, 4.39231, 4.39231, 4.39231, 4.39231, 4.39231, 4.39231, 4.39231, 4.39231, 4.39231, 4.39231, 4.39231, 4.39231, 4.39231, 4.39231, 4.39231, 4.39231, 4.39231
11.2975, 2.8176, 4.3813, 4.38128, 2.1949, -1.56371, 4.38128, 0, 4.3813, 4.38128, 4.38128, 4.38128, 4.38128, 4.38128, 4.38128, 4.38128, 4.38128, 4.38128, 4.38128, 4.38128, 4.38128, 4.38128, 4.38128, 4.38128, 4.38129, 4.38128, 4.38128, 4.38128
11.3053, 5.99752, 4.37005, 4.37003, 2.82799, 1.62747, 4.37003, 0, 4.37005, 4.37003, 4.37003, 4.37003, 4.37003, 4.37003, 4.37003, 4.37003, 4.37003, 4.37003, 4.37003, 4.37003, 4.37003, 4.37003, 4.37003, 4.37003, 4.37003, 4.37003, 4.37003, 4.37003
11.3132, 5.27831, 4.3587, 4.35868, 2.69784, 0.919619, 4.35868, 0, 4.35869, 4.35868, 4.35868, 4.35868, 4.35868, 4.35868, 4.35868, 4.35868, 4.35868, 4.35868, 4.35868, 4.35868, 4.35868, 4.35868, 4.35868, 4.35868, 4.35868, 4.35868, 4.35868, 4.35868
11.3211, 6.15056, 4.34729, 4.34727, 2.85492, 1.80327, 4.34727, 0, 4.34729, 4.34727, 4.34727, 4.34727, 4.34727, 4.34727, 4.34727, 4.34727, 4.34727, 4.34727, 4.34727, 4.34727, 4.34727, 4.34727, 4.34727, 4.34727, 4.34727, 4.34727, 4.34727, 4.34727
11.3289, 4.56382, 4.33571, 4.33569, 2.56199, 0.228102, 4.33569, 0, 4.33571, 4.33569, 4.33569, 4.33569, 4.33569, 4.33569, 4.33569, 4.33569, 4.33569, 4.33569, 4.33569, 4.33569, 4.33569, 4.33569, 4.33569, 4.33569, 4.3357, 4.33569, 4.33569, 4.33569
11.3368, 6.70991, 4.32399, 4.32397, 2.95126, 2.38592, 4.32397, 0, 4.32399, 4.32397, 4.32397, 4.32397, 4.32397, 4.32397, 4.32397, 4.32397, 4.32397, 4.32397, 4.32397, 4.32397, 4.32397, 4.32397, 4.32397, 4.32397, 4.32397, 4.32397, 4.32397, 4.32397
11.3447, 5.28538, 4.31185, 4.31183, 2.69914, 0.973528, 4.31183, 0, 4.31185, 4.31183, 4.31183, 4.31183, 4.31183, 4.31183, 4.31183, 4.31183, 4.31183, 4.31183, 4.31183, 4.31183, 4.31183, 4.31183, 4.31183, 4.31183, 4.31183, 4.31183, 4.31183, 4.31183
11.3525, 5.70471, 4.29934, 4.29931, 2.77574, 1.40537, 4.29931, 0, 4.29934, 4.29931, 4.29931, 4.29931, 4.29931, 4.29931, 4.29931, 4.29931, 4.29931, 4.29931, 4.29931, 4.29931, 4.29931, 4.29931, 4.29931, 4.29931, 4.29932, 4.29931, 4.29931, 4.29931
11.3604, 5.29049, 4.28642, 4.2864, 2.70009, 1.00407, 4.2864, 0, 4.28642, 4.2864, 4.2864, 4.2864, 4.2864, 4.2864, 4.2864, 4.2864, 4.2864, 4.2864, 4.2864, 4.2864, 4.2864, 4.2864, 4.2864, 4.2864, 4.2864, 4.2864, 4.2864, 4.2864
11.3682, 10.4022, 4.2732, 4.27318, 3.52167, 6.12899, 4.27318, 0, 4.2732, 4.27318, 4.27318, 4.27318, 4.27318, 4.27318, 4.27318, 4.27318, 4.27318, 4.27318, 4.27318, 4.27318, 4.27318, 4.27318, 4.27318, 4.27318, 4.27318, 4.27318, 4.27318, 4.27318
11.3761, 7.39294, 4.25985, 4.25982, 3.06479, 3.13309, 4.25982, 0, 4.25984, 4.25982, 4.25982, 4.25982, 4.25982, 4.25982, 4.25982, 4.25982, 4.25982, 4.25982, 4.25982, 4.25982, 4.25982, 4.25982, 4.25982, 4.25982, 4.25982, 4.25982, 4.25982, 4.25982
11.384, 6.98823, 4.24651, 4.24648, 2.99804, 2.74172, 4.24648, 0, 4.24651, 4.24648, 4.24648, 4.24648, 4.24648, 4.24648, 4.24648, 4.24648, 4.24648, 4.24648, 4.24648, 4.24648, 4.24648, 4.24648, 4.24648, 4.24648, 4.24648, 4.24648, 4.24648, 4.24648
11.3918, 5.29244, 4.23424, 4.23421, 2.70045, 1.0582, 4.23421, 0, 4.23424, 4.23421, 4.23421, 4.23421, 4.23421, 4.23421, 4.23421, 4.23421, 4.23421, 4.23421, 4.23421, 4.23421, 4.23421, 4.23421, 4.23421, 4.23421, 4.23421, 4.23421, 4.23421, 4.23421
11.3997, 5.91214, 4.22126, 4.22123, 2.81285, 1.69088, 4.22123, 0, 4.22126, 4.22123, 4.22123, 4.22123, 4.22123, 4.22123, 4.22123, 4.22123, 4.22123, 4.22123, 4.22123, 4.22123, 4.22123, 4.22123, 4.22123, 4.22123, 4.22124, 4.22123, 4.22123, 4.22123
11.4076, 4.06902, 4.20767, 4.20763, 2.46354, -0.138647, 4.20763, 0, 4.20767, 4.20763, 4.20763, 4.20763, 4.20763, 4.20763, 4.20763, 4.20763, 4.20763, 4.20763, 4.20763, 4.20763, 4.20763, 4.20763, 4.20763, 4.20763, 4.20764, 4.20763, 4.20763, 4.20763
11.4154, 8.05403, 4.19377, 4.19374, 3.17081, 3.86026, 4.19374, 0, 4.19377, 4.19374, 4.19374, 4.19374, 4.19374, 4.19374, 4.19374, 4.19374, 4.19374, 4.19374, 4.19374, 4.19374, 4.19374, 4.19374, 4.19374, 4.19374, 4.19374, 4.19374, 4.19374, 4.19374
11.4233, 8.86968, 4.1799, 4.17986, 3.29692, 4.68978, 4.17986, 0, 4.1799, 4.17986, 4.17986, 4.17986, 4.17986, 4.17986, 4.17986, 4.17986, 4.17986, 4.17986, 4.17986, 4.17986, 4.17986, 4.17986, 4.17986, 4.17986, 4.17986, 4.17986, 4.17986, 4.17986
11.4312, 2.99761, 4.16827, 4.16823, 2.23553, -1.17066, 4.16823, 0, 4.16827, 4.16823, 4.16823, 4.16823, 4.16823, 4.16823, 4.16823, 4.16823, 4.16823, 4.16823, 4.16823, 4.16823, 4.16823, 4.16823, 4.16823, 4.16823, 4.16823, 4.16823, 4.16823, 4.16823
11.439, 2.67819, 4.15558, 4.15554, 2.16291, -1.47739, 4.15554, 0, 4.15558, 4.15554, 4.15554, 4.15554, 4.15554, 4.15554, 4.15554, 4.15554, 4.15554, 4.15554, 4.15554, 4.15554, 4.15554, 4.15554, 4.15554, 4.15554, 4.15554, 4.15554, 4.15554, 4.15554
11.4469, 3.31698, 4.14196, 4.14191, 2.30586, -0.824982, 4.14191, 0, 4.14196, 4.14191, 4.14191, 4.14191, 4.14191, 4.14191, 4.14191, 4.14191, 4.14191, 4.14191, 4.14191, 4.14191, 4.14191, 4.14191, 4.14191, 4.14191, 4.14191, 4.14191, 4.14191, 4.14191
11.4548, 2.67361, 4.12788, 4.12783, 2.16185, -1.45427, 4.12783, 0, 4.12788, 4.12783, 4.12783, 4.12783, 4.12783, 4.12783, 4.12783, 4.12783, 4.12783, 4.12783, 4.12783, 4.12783, 4.12783, 4.12783, 4.12783, 4.12783, 4.12783, 4.12783, 4.12783, 4.12783
11.4626, 6.34201, 4.11382, 4.11377, 2.88825, 2.22818, 4.11377, 0, 4.11382, 4.11377, 4.11377, 4.11377, 4.11377, 4.11377, 4.11377, 4.11377, 4.11377, 4.11377, 4.11377, 4.11377, 4.11377, 4.11377, 4.11377, 4.11377, 4.11377, 4.11377, 4.11377, 4.11377
11.4705, 6.31921, 4.10288, 4.10282, 2.8843, 2.21632, 4.10282, 0, 4.10288, 4.10282, 4.10282, 4.10282, 4.10282, 4.10282, 4.10282, 4.10282, 4.10282, 4.10282, 4.10282, 4.10282, 4.10282, 4.10282, 4.10282, 4.10282, 4.10282, 4.10282, 4.10282, 4.10282
11.4783, 1.65552, 4.09041, 4.09035, 1.91194, -2.43489, 4.09035, 0, 4.09041, 4.09035, 4.09035, 4.09035, 4.09035, 4.09035, 4.09035, 4.09035, 4.09035, 4.09035, 4.09035, 4.09035, 4.09035, 4.09035, 4.09035, 4.09035, 4.09035, 4.09035, 4.09035, 4.09035
11.4862, 1.99752, 4.07656, 4.07649, 1.99938, -2.07904, 4.07649, 0, 4.07656, 4.07649, 4.07649, 4.07649, 4.07649, 4.07649, 4.07649, 4.07649, 4.07649, 4.07649, 4.07649, 4.07649, 4.07649, 4.07649, 4.07649, 4.07649, 4.07649, 4.07649, 4.07649, 4.07649
11.4941, 5.65353, 4.06203, 4.06195, 2.7665, 1.5915, 4.06195, 0, 4.06203, 4.06195, 4.06195, 4.06195, 4.06195, 4.06195, 4.06195, 4.06195, 4.06195, 4.06195, 4.06195, 4.06195, 4.06195, 4.06195, 4.06195, 4.06195, 4.06196, 4.06195, 4.06195, 4.06195
11.5019, 8.66468, 4.04753, 4.04745, 3.26568, 4.61716, 4.04745, 0, 4.04753, 4.04745, 4.04745, 4.04745, 4.04745, 4.04745, 4.04745, 4.04745, 4.04745, 4.04745, 4.04745, 4.04745, 4.04745, 4.04745, 4.04745, 4.04745, 4.04745, 4.04745, 4.04745, 4.04745
11.5098, 3.33358, 4.03749, 4.0374, 2.30945, -0.70391, 4.0374, 0, 4.03749, 4.0374, 4.0374, 4.0374, 4.0374, 4.0374, 4.0374, 4.0374, 4.0374, 4.0374, 4.0374, 4.0374, 4.0374, 4.0374, 4.0374, 4.0374, 4.0374, 4.0374, 4.0374, 4.0374
11.5177, 7.30905, 4.02541, 4.02532, 3.05107, 3.28363, 4.02532, 0, 4.02541, 4.02532, 4.02532, 4.02532, 4.02532, 4.02532, 4.02532, 4.02532, 4.02532, 4.02532, 4.02532, 4.02532, 4.02532, 4.02532, 4.02532, 4.02532, 4.02532, 4.02532, 4.02532, 4.02532
11.5255, 4.68154, 4.01148, 4.01137, 2.58487, 0.670062, 4.01137, 0, 4.01147, 4.01137, 4.01137, 4.01137, 4.01137, 4.01137, 4.01137, 4.01137, 4.01137, 4.01137, 4.01137, 4.01137, 4.01137, 4.01137, 4.01137, 4.01137, 4.01137, 4.01137, 4.01137, 4.01137
11.5334, 3.99488, 3.99662, 3.9965, 2.44844, -0.00174046, 3.9965, 0, 3.99662, 3.9965, 3.9965, 3.9965, 3.9965, 3.9965, 3.9965, 3.9965, 3.9965, 3.9965, 3.9965, 3.9965, 3.9965, 3.9965, 3.9965, 3.9965, 3.9965, 3.9965, 3.9965, 3.9965
11.5413, 5.29434, 3.9818, 3.98166, 2.7008, 1.31254, 3.98166, 0, 3.9818, 3.98166, 3.98166, 3.98166, 3.98166, 3.98166, 3.98166, 3.98166, 3.98166, 3.98166, 3.98166, 3.98166, 3.98166, 3.98166, 3.98166, 3.98166, 3.98166, 3.98166, 3.98166, 3.98166
11.5491, 6.34312, 3.97255, 3.97239, 2.88845, 2.37058, 3.97239, 0, 3.97255, 3.97239, 3.97239, 3.97239, 3.97239, 3.97239, 3.97239, 3.97239, 3.97239, 3.97239, 3.97239, 3.97239, 3.97239, 3.97239, 3.97239, 3.97239, 3.97239, 3.97239, 3.97239, 3.97239
11.557, 2.70359, 3.96077, 3.96058, 2.16878, -1.25718, 3.96058, 0, 3.96077, 3.96058, 3.96058, 3.96058, 3.96058, 3.96058, 3.96058, 3.96058, 3.96058, 3.96058, 3.96058, 3.96058, 3.96058, 3.96058, 3.96058, 3.96058, 3.96058, 3.96058, 3.96058, 3.96058
11.5648, 10.2823, 3.94668, 3.94645, 3.50461, 6.3356, 3.94645, 0, 3.94667, 3.94645, 3.94645, 3.94645, 3.94645, 3.94645, 3.94645, 3.94645, 3.94645, 3.94645, 3.94645, 3.94645, 3.94645, 3.94645, 3.94645, 3.94645, 3.94645, 3.94645, 3.94645, 3.94645
11.5727, 4.99257, 3.93145, 3.93116, 2.64435, 1.06112, 3.93116, 0, 3.93145, 3.93116, 3.93116, 3.93116, 3.93116, 3.93116, 3.93116, 3.93116, 3.93116, 3.93116, 3.93116, 3.93116, 3.93116, 3.93116, 3.93116, 3.93116, 3.93117, 3.93116, 3.93116, 3.93116
11.5806, 5.99233, 3.91627, 3.91591, 2.82707, 2.07605, 3.91591, 0, 3.91627, 3.91591, 3.91591, 3.91591, 3.91591, 3.91591, 3.91591, 3.91591, 3.91591, 3.91591, 3.91591, 3.91591, 3.91591, 3.91591, 3.91591, 3.91591, 3.91591, 3.91591, 3.91591, 3.91591
