   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_59.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
18.2803, 0, 0.225886, 0.0913438, 1.41421, -0.225886, 0.0913438, 0, 0.0913438, 0.0913438, 0.0913438, 0.0913438, 0.0913438, 0.0913438, 0.0913438, 0.0913438, 0.0913438, 0.0913438, 0.0913438, 0.0913438, 0.0913438, 0.0913438, 0.0913438, 0.0913786, 0.0913438, 0.225851, 0.0913438, 0.0913438
18.2882, 2, 0.229175, 0.0911263, 2, 1.77082, 0.0911263, 0, 0.0911263, 0.0911263, 0.0911263, 0.0911263, 0.0911263, 0.0911263, 0.0911263, 0.0911263, 0.0911263, 0.0911263, 0.0911263, 0.0911263, 0.0911263, 0.0911263, 0.0911263, 0.091163, 0.0911263, 0.229139, 0.0911263, 0.0911263
18.2961, 0, 0.232587, 0.0909091, 1.41421, -0.232587, 0.0909091, 0, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909476, 0.0909091, 0.232549, 0.0909091, 0.0909091
18.304, 0, 0.23639, 0.0909581, 1.41421, -0.23639, 0.0909581, 0, 0.0909581, 0.0909581, 0.0909581, 0.0909581, 0.0909581, 0.0909581, 0.0909581, 0.0909581, 0.0909581, 0.0909581, 0.0909581, 0.0909581, 0.0909581, 0.0909581, 0.0909581, 0.0909986, 0.0909581, 0.23635, 0.0909581, 0.0909581
18.3119, 0, 0.24025, 0.0909336, 1.41421, -0.24025, 0.0909336, 0, 0.0909336, 0.0909336, 0.0909336, 0.0909336, 0.0909336, 0.0909336, 0.0909336, 0.0909336, 0.0909336, 0.0909336, 0.0909336, 0.0909336, 0.0909336, 0.0909336, 0.0909336, 0.0909759, 0.0909336, 0.240208, 0.0909336, 0.0909336
18.3198, 0, 0.244245, 0.0909091, 1.41421, -0.244245, 0.0909091, 0, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909532, 0.0909091, 0.244201, 0.0909091, 0.0909091
18.3277, 0, 0.248402, 0.0909091, 1.41421, -0.248402, 0.0909091, 0, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.090955, 0.0909091, 0.248356, 0.0909091, 0.0909091
18.3356, 1, 0.252703, 0.0909091, 1.73205, 0.747297, 0.0909091, 0, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909568, 0.0909091, 0.252655, 0.0909091, 0.0909091
18.3435, 0, 0.257151, 0.0909091, 1.41421, -0.257151, 0.0909091, 0, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909584, 0.0909091, 0.257102, 0.0909091, 0.0909091
18.3513, 0, 0.26175, 0.0909091, 1.41421, -0.26175, 0.0909091, 0, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.09096, 0.0909091, 0.261699, 0.0909091, 0.0909091
18.3592, 0, 0.266504, 0.0909091, 1.41421, -0.266504, 0.0909091, 0, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909615, 0.0909091, 0.266451, 0.0909091, 0.0909091
18.3671, 0, 0.271444, 0.0909373, 1.41421, -0.271444, 0.0909373, 0, 0.0909373, 0.0909373, 0.0909373, 0.0909373, 0.0909373, 0.0909373, 0.0909373, 0.0909373, 0.0909373, 0.0909373, 0.0909373, 0.0909373, 0.0909373, 0.0909373, 0.0909373, 0.0909911, 0.0909373, 0.27139, 0.0909373, 0.0909373
18.375, 0, 0.276502, 0.0909232, 1.41421, -0.276502, 0.0909232, 0, 0.0909232, 0.0909232, 0.0909232, 0.0909232, 0.0909232, 0.0909232, 0.0909232, 0.0909232, 0.0909232, 0.0909232, 0.0909232, 0.0909232, 0.0909232, 0.0909232, 0.0909232, 0.0909783, 0.0909232, 0.276447, 0.0909232, 0.0909232
18.3829, 0, 0.281725, 0.0909091, 1.41421, -0.281725, 0.0909091, 0, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909653, 0.0909091, 0.281668, 0.0909091, 0.0909091
18.3908, 0.56888, 0.287401, 0.0911854, 1.60277, 0.281479, 0.0911854, 0, 0.0911854, 0.0911854, 0.0911854, 0.0911854, 0.0911854, 0.0911854, 0.0911854, 0.0911854, 0.0911854, 0.0911854, 0.0911854, 0.0911854, 0.0911854, 0.0911854, 0.0911854, 0.0912426, 0.0911854, 0.287344, 0.0911854, 0.0911854
18.3987, 0.43112, 0.293066, 0.0912837, 1.5592, 0.138054, 0.0912837, 0, 0.0912837, 0.0912837, 0.0912837, 0.0912837, 0.0912837, 0.0912837, 0.0912837, 0.0912837, 0.0912837, 0.0912837, 0.0912837, 0.0912837, 0.0912837, 0.0912837, 0.0912837, 0.0913417, 0.0912837, 0.293008, 0.0912837, 0.0912837
18.4066, 0, 0.298732, 0.0912145, 1.41421, -0.298732, 0.0912145, 0, 0.0912145, 0.0912145, 0.0912145, 0.0912145, 0.0912145, 0.0912145, 0.0912145, 0.0912145, 0.0912145, 0.0912145, 0.0912145, 0.0912145, 0.0912145, 0.0912145, 0.0912145, 0.0912733, 0.0912145, 0.298673, 0.0912145, 0.0912145
18.4145, 1, 0.30448, 0.0910617, 1.73205, 0.69552, 0.0910617, 0, 0.0910617, 0.0910617, 0.0910617, 0.0910617, 0.0910617, 0.0910617, 0.0910617, 0.0910617, 0.0910617, 0.0910617, 0.0910617, 0.0910617, 0.0910617, 0.0910617, 0.0910617, 0.091121, 0.0910617, 0.30442, 0.0910617, 0.0910617
18.4224, 0, 0.310393, 0.0909091, 1.41421, -0.310393, 0.0909091, 0, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909688, 0.0909091, 0.310333, 0.0909091, 0.0909091
18.4303, 0, 0.316978, 0.0912636, 1.41421, -0.316978, 0.0912636, 0, 0.0912636, 0.0912636, 0.0912636, 0.0912636, 0.0912636, 0.0912636, 0.0912636, 0.0912636, 0.0912636, 0.0912636, 0.0912636, 0.0912636, 0.0912636, 0.0912636, 0.0912636, 0.0913234, 0.0912636, 0.316919, 0.0912636, 0.0912636
18.4382, 0, 0.323494, 0.0913895, 1.41421, -0.323494, 0.0913895, 0, 0.0913895, 0.0913895, 0.0913895, 0.0913895, 0.0913895, 0.0913895, 0.0913895, 0.0913895, 0.0913895, 0.0913895, 0.0913895, 0.0913895, 0.0913895, 0.0913895, 0.0913895, 0.0914492, 0.0913895, 0.323435, 0.0913895, 0.0913895
18.4461, 0, 0.329952, 0.0913007, 1.41421, -0.329952, 0.0913007, 0, 0.0913007, 0.0913007, 0.0913007, 0.0913007, 0.0913007, 0.0913007, 0.0913007, 0.0913007, 0.0913007, 0.0913007, 0.0913007, 0.0913007, 0.0913007, 0.0913007, 0.0913007, 0.0913603, 0.0913007, 0.329893, 0.0913007, 0.0913007
18.454, 0, 0.336456, 0.0911048, 1.41421, -0.336456, 0.0911048, 0, 0.0911048, 0.0911048, 0.0911048, 0.0911048, 0.0911048, 0.0911048, 0.0911048, 0.0911048, 0.0911048, 0.0911048, 0.0911048, 0.0911048, 0.0911048, 0.0911048, 0.0911048, 0.091164, 0.0911048, 0.336396, 0.0911048, 0.0911048
18.4619, 0, 0.343102, 0.0909091, 1.41421, -0.343102, 0.0909091, 0, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909677, 0.0909091, 0.343043, 0.0909091, 0.0909091
18.4698, 1.54462, 0.350481, 0.0913093, 1.88272, 1.19414, 0.0913093, 0, 0.0913093, 0.0913093, 0.0913093, 0.0913093, 0.0913093, 0.0913093, 0.0913093, 0.0913093, 0.0913093, 0.0913093, 0.0913093, 0.0913093, 0.0913093, 0.0913093, 0.0913093, 0.091367, 0.0913093, 0.350423, 0.0913093, 0.0913093
18.4777, 0.455379, 0.357731, 0.091451, 1.56696, 0.0976486, 0.091451, 0, 0.091451, 0.091451, 0.091451, 0.091451, 0.091451, 0.091451, 0.091451, 0.091451, 0.091451, 0.091451, 0.091451, 0.091451, 0.091451, 0.091451, 0.091451, 0.0915078, 0.091451, 0.357674, 0.091451, 0.091451
18.4855, 0, 0.364854, 0.0913508, 1.41421, -0.364854, 0.0913508, 0, 0.0913508, 0.0913508, 0.0913508, 0.0913508, 0.0913508, 0.0913508, 0.0913508, 0.0913508, 0.0913508, 0.0913508, 0.0913508, 0.0913508, 0.0913508, 0.0913508, 0.0913508, 0.0914064, 0.0913508, 0.364798, 0.0913508, 0.0913508
18.4934, 1.07483, 0.371961, 0.0911298, 1.75352, 0.702866, 0.0911298, 0, 0.0911298, 0.0911298, 0.0911298, 0.0911298, 0.0911298, 0.0911298, 0.0911298, 0.0911298, 0.0911298, 0.0911298, 0.0911298, 0.0911298, 0.0911298, 0.0911298, 0.0911298, 0.0911841, 0.0911298, 0.371907, 0.0911298, 0.0911298
18.5013, 1.46013, 0.379161, 0.0909091, 1.86014, 1.08096, 0.0909091, 0, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909619, 0.0909091, 0.379109, 0.0909091, 0.0909091
18.5092, 0.997753, 0.387102, 0.0913534, 1.7314, 0.610651, 0.0913534, 0, 0.0913534, 0.0913534, 0.0913534, 0.0913534, 0.0913534, 0.0913534, 0.0913534, 0.0913534, 0.0913534, 0.0913534, 0.0913534, 0.0913534, 0.0913534, 0.0913534, 0.0913534, 0.0914045, 0.0913534, 0.387051, 0.0913534, 0.0913534
18.5171, 0.467294, 0.394816, 0.0915105, 1.57076, 0.0724786, 0.0915105, 0, 0.0915105, 0.0915105, 0.0915105, 0.0915105, 0.0915105, 0.0915105, 0.0915105, 0.0915105, 0.0915105, 0.0915105, 0.0915105, 0.0915105, 0.0915105, 0.0915105, 0.0915105, 0.0915598, 0.0915105, 0.394766, 0.0915105, 0.0915105
18.525, 1, 0.402305, 0.0913992, 1.73205, 0.597695, 0.0913992, 0, 0.0913992, 0.0913992, 0.0913992, 0.0913992, 0.0913992, 0.0913992, 0.0913992, 0.0913992, 0.0913992, 0.0913992, 0.0913992, 0.0913992, 0.0913992, 0.0913992, 0.0913992, 0.0914467, 0.0913992, 0.402258, 0.0913992, 0.0913992
18.5329, 0, 0.409683, 0.091154, 1.41421, -0.409683, 0.091154, 0, 0.091154, 0.091154, 0.091154, 0.091154, 0.091154, 0.091154, 0.091154, 0.091154, 0.091154, 0.091154, 0.091154, 0.091154, 0.091154, 0.091154, 0.091154, 0.0911995, 0.091154, 0.409638, 0.091154, 0.091154
18.5408, 0.523043, 0.417064, 0.0909091, 1.58841, 0.105978, 0.0909091, 0, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909525, 0.0909091, 0.417021, 0.0909091, 0.0909091
18.5487, 0.476957, 0.42516, 0.0913954, 1.57384, 0.0517971, 0.0913954, 0, 0.0913954, 0.0913954, 0.0913954, 0.0913954, 0.0913954, 0.0913954, 0.0913954, 0.0913954, 0.0913954, 0.0913954, 0.0913954, 0.0913954, 0.0913954, 0.0913954, 0.0913954, 0.0914367, 0.0913954, 0.425119, 0.0913954, 0.0913954
18.5566, 1, 0.432897, 0.0915673, 1.73205, 0.567103, 0.0915673, 0, 0.0915673, 0.0915673, 0.0915673, 0.0915673, 0.0915673, 0.0915673, 0.0915673, 0.0915673, 0.0915673, 0.0915673, 0.0915673, 0.0915673, 0.0915673, 0.0915673, 0.0915673, 0.0916064, 0.0915673, 0.432858, 0.0915673, 0.0915673
18.5645, 1.51574, 0.440276, 0.0914455, 1.87503, 1.07546, 0.0914455, 0, 0.0914455, 0.0914455, 0.0914455, 0.0914455, 0.0914455, 0.0914455, 0.0914455, 0.0914455, 0.0914455, 0.0914455, 0.0914455, 0.0914455, 0.0914455, 0.0914455, 0.0914455, 0.0914824, 0.0914455, 0.44024, 0.0914455, 0.0914455
18.5724, 0.997522, 0.447422, 0.0911771, 1.73134, 0.5501, 0.0911771, 0, 0.0911771, 0.0911771, 0.0911771, 0.0911771, 0.0911771, 0.0911771, 0.0911771, 0.0911771, 0.0911771, 0.0911771, 0.0911771, 0.0911771, 0.0911771, 0.0911771, 0.0911771, 0.0912118, 0.0911771, 0.447387, 0.0911771, 0.0911771
18.5803, 1.99764, 0.45445, 0.0909091, 1.99941, 1.54319, 0.0909091, 0, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909417, 0.0909091, 0.454417, 0.0909091, 0.0909091
18.5882, 0.489098, 0.462129, 0.0914337, 1.57769, 0.0269692, 0.0914337, 0, 0.0914337, 0.0914337, 0.0914337, 0.0914337, 0.0914337, 0.0914337, 0.0914337, 0.0914337, 0.0914337, 0.0914337, 0.0914337, 0.0914337, 0.0914337, 0.0914337, 0.0914337, 0.0914641, 0.0914337, 0.462099, 0.0914337, 0.0914337
18.5961, 0, 0.469302, 0.0916188, 1.41421, -0.469302, 0.0916188, 0, 0.0916188, 0.0916188, 0.0916188, 0.0916188, 0.0916188, 0.0916188, 0.0916188, 0.0916188, 0.0916188, 0.0916188, 0.0916188, 0.0916188, 0.0916188, 0.0916188, 0.0916188, 0.0916471, 0.0916188, 0.469274, 0.0916188, 0.0916188
18.604, 0, 0.475961, 0.0914874, 1.41421, -0.475961, 0.0914874, 0, 0.0914874, 0.0914874, 0.0914874, 0.0914874, 0.0914874, 0.0914874, 0.0914874, 0.0914874, 0.0914874, 0.0914874, 0.0914874, 0.0914874, 0.0914874, 0.0914874, 0.0914874, 0.0915137, 0.0914874, 0.475935, 0.0914874, 0.0914874
18.6118, 0, 0.482239, 0.091198, 1.41421, -0.482239, 0.091198, 0, 0.091198, 0.091198, 0.091198, 0.091198, 0.091198, 0.091198, 0.091198, 0.091198, 0.091198, 0.091198, 0.091198, 0.091198, 0.091198, 0.091198, 0.091198, 0.0912223, 0.091198, 0.482215, 0.091198, 0.091198
18.6197, 1.49876, 0.488268, 0.0909091, 1.8705, 1.01049, 0.0909091, 0, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909315, 0.0909091, 0.488246, 0.0909091, 0.0909091
18.6276, 0.501239, 0.494867, 0.091468, 1.58153, 0.00637215, 0.091468, 0, 0.091468, 0.091468, 0.091468, 0.091468, 0.091468, 0.091468, 0.091468, 0.091468, 0.091468, 0.091468, 0.091468, 0.091468, 0.091468, 0.091468, 0.091468, 0.0914886, 0.091468, 0.494847, 0.091468, 0.091468
18.6355, 0, 0.500802, 0.0916653, 1.41421, -0.500802, 0.0916653, 0, 0.0916653, 0.0916653, 0.0916653, 0.0916653, 0.0916653, 0.0916653, 0.0916653, 0.0916653, 0.0916653, 0.0916653, 0.0916653, 0.0916653, 0.0916653, 0.0916653, 0.0916653, 0.0916842, 0.0916653, 0.500783, 0.0916653, 0.0916653
18.6434, 0, 0.506068, 0.0915252, 1.41421, -0.506068, 0.0915252, 0, 0.0915252, 0.0915252, 0.0915252, 0.0915252, 0.0915252, 0.0915252, 0.0915252, 0.0915252, 0.0915252, 0.0915252, 0.0915252, 0.0915252, 0.0915252, 0.0915252, 0.0915252, 0.0915426, 0.0915252, 0.506051, 0.0915252, 0.0915252
18.6513, 0, 0.510812, 0.0912169, 1.41421, -0.510812, 0.0912169, 0, 0.0912169, 0.0912169, 0.0912169, 0.0912169, 0.0912169, 0.0912169, 0.0912169, 0.0912169, 0.0912169, 0.0912169, 0.0912169, 0.0912169, 0.0912169, 0.0912169, 0.0912169, 0.0912328, 0.0912169, 0.510796, 0.0912169, 0.0912169
18.6592, 0.487116, 0.515178, 0.0909091, 1.57706, -0.0280618, 0.0909091, 0, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909236, 0.0909091, 0.515163, 0.0909091, 0.0909091
18.6671, 0.997267, 0.520053, 0.0915126, 1.73126, 0.477214, 0.0915126, 0, 0.0915126, 0.0915126, 0.0915126, 0.0915126, 0.0915126, 0.0915126, 0.0915126, 0.0915126, 0.0915126, 0.0915126, 0.0915126, 0.0915126, 0.0915126, 0.0915126, 0.0915126, 0.0915259, 0.0915126, 0.520039, 0.0915126, 0.0915126
18.675, 0.515617, 0.524115, 0.0917261, 1.58607, -0.00849801, 0.0917261, 0, 0.0917261, 0.0917261, 0.0917261, 0.0917261, 0.0917261, 0.0917261, 0.0917261, 0.0917261, 0.0917261, 0.0917261, 0.0917261, 0.0917261, 0.0917261, 0.0917261, 0.0917261, 0.0917382, 0.0917261, 0.524103, 0.0917261, 0.0917261
18.6829, 0.479683, 0.527372, 0.0915749, 1.5747, -0.0476892, 0.0915749, 0, 0.0915749, 0.0915749, 0.0915749, 0.0915749, 0.0915749, 0.0915749, 0.0915749, 0.0915749, 0.0915749, 0.0915749, 0.0915749, 0.0915749, 0.0915749, 0.0915749, 0.0915749, 0.091586, 0.0915749, 0.527361, 0.0915749, 0.0915749
18.6908, 0.520317, 0.529987, 0.0912417, 1.58755, -0.00966966, 0.0912417, 0, 0.0912417, 0.0912417, 0.0912417, 0.0912417, 0.0912417, 0.0912417, 0.0912417, 0.0912417, 0.0912417, 0.0912417, 0.0912417, 0.0912417, 0.0912417, 0.0912417, 0.0912417, 0.0912518, 0.0912417, 0.529977, 0.0912417, 0.0912417
18.6987, 0, 0.532127, 0.0909091, 1.41421, -0.532127, 0.0909091, 0, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909184, 0.0909091, 0.532118, 0.0909091, 0.0909091
18.7066, 0, 0.534827, 0.0916234, 1.41421, -0.534827, 0.0916234, 0, 0.0916234, 0.0916234, 0.0916234, 0.0916234, 0.0916234, 0.0916234, 0.0916234, 0.0916234, 0.0916234, 0.0916234, 0.0916234, 0.0916234, 0.0916234, 0.0916234, 0.0916234, 0.091632, 0.0916234, 0.534819, 0.0916234, 0.0916234
18.7145, 0.469772, 0.536566, 0.0918755, 1.57155, -0.0667937, 0.0918755, 0, 0.0918755, 0.0918755, 0.0918755, 0.0918755, 0.0918755, 0.0918755, 0.0918755, 0.0918755, 0.0918755, 0.0918755, 0.0918755, 0.0918755, 0.0918755, 0.0918755, 0.0918755, 0.0918834, 0.0918755, 0.536558, 0.0918755, 0.0918755
18.7224, 0.530228, 0.537366, 0.0916964, 1.59067, -0.00713837, 0.0916964, 0, 0.0916964, 0.0916964, 0.0916964, 0.0916964, 0.0916964, 0.0916964, 0.0916964, 0.0916964, 0.0916964, 0.0916964, 0.0916964, 0.0916964, 0.0916964, 0.0916964, 0.0916964, 0.0917037, 0.0916964, 0.537359, 0.0916964, 0.0916964
18.7303, 0, 0.537439, 0.0913023, 1.41421, -0.537439, 0.0913023, 0, 0.0913023, 0.0913023, 0.0913023, 0.0913023, 0.0913023, 0.0913023, 0.0913023, 0.0913023, 0.0913023, 0.0913023, 0.0913023, 0.0913023, 0.0913023, 0.0913023, 0.0913023, 0.0913091, 0.0913023, 0.537432, 0.0913023, 0.0913023
18.7382, 0, 0.536997, 0.0909091, 1.41421, -0.536997, 0.0909091, 0, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909155, 0.0909091, 0.536991, 0.0909091, 0.0909091
18.746, 0, 0.537781, 0.0922573, 1.41421, -0.537781, 0.0922573, 0, 0.0922573, 0.0922573, 0.0922573, 0.0922573, 0.0922573, 0.0922573, 0.0922573, 0.0922573, 0.0922573, 0.0922573, 0.0922573, 0.0922573, 0.0922573, 0.0922573, 0.0922573, 0.0922633, 0.0922573, 0.537775, 0.0922573, 0.0922573
18.7539, 0, 0.537578, 0.0931322, 1.41421, -0.537578, 0.0931322, 0, 0.0931322, 0.0931322, 0.0931322, 0.0931322, 0.0931322, 0.0931322, 0.0931322, 0.0931322, 0.0931322, 0.0931322, 0.0931322, 0.0931322, 0.0931322, 0.0931322, 0.0931322, 0.0931379, 0.0931322, 0.537572, 0.0931322, 0.0931322
18.7618, 0, 0.536411, 0.093551, 1.41421, -0.536411, 0.093551, 0, 0.093551, 0.093551, 0.093551, 0.093551, 0.093551, 0.093551, 0.093551, 0.093551, 0.093551, 0.093551, 0.093551, 0.093551, 0.093551, 0.093551, 0.093551, 0.0935565, 0.093551, 0.536405, 0.093551, 0.093551
18.7697, 0, 0.534514, 0.0937407, 1.41421, -0.534514, 0.0937407, 0, 0.0937407, 0.0937407, 0.0937407, 0.0937407, 0.0937407, 0.0937407, 0.0937407, 0.0937407, 0.0937407, 0.0937407, 0.0937407, 0.0937407, 0.0937407, 0.0937407, 0.0937407, 0.0937459, 0.0937407, 0.534509, 0.0937407, 0.0937407
18.7776, 0, 0.532127, 0.0939305, 1.41421, -0.532127, 0.0939305, 0, 0.0939305, 0.0939305, 0.0939305, 0.0939305, 0.0939305, 0.0939305, 0.0939305, 0.0939305, 0.0939305, 0.0939305, 0.0939305, 0.0939305, 0.0939305, 0.0939305, 0.0939305, 0.0939355, 0.0939305, 0.532122, 0.0939305, 0.0939305
18.7855, 0.448079, 0.530257, 0.0951133, 1.56463, -0.0821781, 0.0951133, 0, 0.0951133, 0.0951133, 0.0951133, 0.0951133, 0.0951133, 0.0951133, 0.0951133, 0.0951133, 0.0951133, 0.0951133, 0.0951133, 0.0951133, 0.0951133, 0.0951133, 0.0951133, 0.0951181, 0.0951133, 0.530253, 0.0951133, 0.0951133
18.7934, 0.551921, 0.527562, 0.0959305, 1.59747, 0.0243589, 0.0959305, 0, 0.0959305, 0.0959305, 0.0959305, 0.0959305, 0.0959305, 0.0959305, 0.0959305, 0.0959305, 0.0959305, 0.0959305, 0.0959305, 0.0959305, 0.0959305, 0.0959305, 0.0959305, 0.0959352, 0.0959305, 0.527557, 0.0959305, 0.0959305
18.8013, 0, 0.524076, 0.0964027, 1.41421, -0.524076, 0.0964027, 0, 0.0964027, 0.0964027, 0.0964027, 0.0964027, 0.0964027, 0.0964027, 0.0964027, 0.0964027, 0.0964027, 0.0964027, 0.0964027, 0.0964027, 0.0964027, 0.0964027, 0.0964027, 0.0964073, 0.0964027, 0.524071, 0.0964027, 0.0964027
18.8092, 1, 0.519994, 0.0967018, 1.73205, 0.480006, 0.0967018, 0, 0.0967018, 0.0967018, 0.0967018, 0.0967018, 0.0967018, 0.0967018, 0.0967018, 0.0967018, 0.0967018, 0.0967018, 0.0967018, 0.0967018, 0.0967018, 0.0967018, 0.0967018, 0.0967063, 0.0967018, 0.51999, 0.0967018, 0.0967018
18.8171, 2, 0.515511, 0.0970013, 2, 1.48449, 0.0970013, 0, 0.0970013, 0.0970013, 0.0970013, 0.0970013, 0.0970013, 0.0970013, 0.0970013, 0.0970013, 0.0970013, 0.0970013, 0.0970013, 0.0970013, 0.0970013, 0.0970013, 0.0970013, 0.0970057, 0.0970013, 0.515507, 0.0970013, 0.0970013
18.825, 0, 0.511439, 0.0980906, 1.41421, -0.511439, 0.0980906, 0, 0.0980906, 0.0980906, 0.0980906, 0.0980906, 0.0980906, 0.0980906, 0.0980906, 0.0980906, 0.0980906, 0.0980906, 0.0980906, 0.0980906, 0.0980906, 0.0980906, 0.0980906, 0.098095, 0.0980906, 0.511434, 0.0980906, 0.0980906
18.8329, 1, 0.5067, 0.0988666, 1.73205, 0.4933, 0.0988666, 0, 0.0988666, 0.0988666, 0.0988666, 0.0988666, 0.0988666, 0.0988666, 0.0988666, 0.0988666, 0.0988666, 0.0988666, 0.0988666, 0.0988666, 0.0988666, 0.0988666, 0.0988666, 0.098871, 0.0988666, 0.506695, 0.0988666, 0.0988666
18.8408, 0.431334, 0.501338, 0.0993472, 1.55927, -0.0700044, 0.0993472, 0, 0.0993472, 0.0993472, 0.0993472, 0.0993472, 0.0993472, 0.0993472, 0.0993472, 0.0993472, 0.0993472, 0.0993472, 0.0993472, 0.0993472, 0.0993472, 0.0993472, 0.0993472, 0.0993515, 0.0993472, 0.501334, 0.0993472, 0.0993472
18.8487, 0.568666, 0.495526, 0.0996793, 1.60271, 0.0731404, 0.0996793, 0, 0.0996793, 0.0996793, 0.0996793, 0.0996793, 0.0996793, 0.0996793, 0.0996793, 0.0996793, 0.0996793, 0.0996793, 0.0996793, 0.0996793, 0.0996793, 0.0996793, 0.0996793, 0.0996836, 0.0996793, 0.495522, 0.0996793, 0.0996793
18.8566, 0, 0.489443, 0.100012, 1.41421, -0.489443, 0.100012, 0, 0.100012, 0.100012, 0.100012, 0.100012, 0.100012, 0.100012, 0.100012, 0.100012, 0.100012, 0.100012, 0.100012, 0.100012, 0.100012, 0.100012, 0.100012, 0.100016, 0.100012, 0.489439, 0.100012, 0.100012
18.8645, 0, 0.483795, 0.101024, 1.41421, -0.483795, 0.101024, 0, 0.101024, 0.101024, 0.101024, 0.101024, 0.101024, 0.101024, 0.101024, 0.101024, 0.101024, 0.101024, 0.101024, 0.101024, 0.101024, 0.101024, 0.101024, 0.101029, 0.101024, 0.483791, 0.101024, 0.101024
18.8724, 0.421914, 0.477672, 0.101779, 1.55625, -0.055758, 0.101779, 0, 0.101779, 0.101779, 0.101779, 0.101779, 0.101779, 0.101779, 0.101779, 0.101779, 0.101779, 0.101779, 0.101779, 0.101779, 0.101779, 0.101779, 0.101779, 0.101783, 0.101779, 0.477668, 0.101779, 0.101779
