   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_684.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
13.7351, 3.92057, 1.28908, 0.433188, 2.43322, 2.63149, 0.433188, 0, 0.433283, 0.433188, 0.433188, 0.433188, 0.433188, 0.433188, 0.433188, 0.433188, 0.433188, 0.433188, 0.433188, 0.433188, 0.433188, 0.433188, 0.433189, 0.433188, 0.433188, 1.28899, 0.433188
13.743, 3.01822, 1.355, 0.429532, 2.24014, 1.66322, 0.429532, 0, 0.429608, 0.429532, 0.429532, 0.429532, 0.429532, 0.429532, 0.429532, 0.429532, 0.429532, 0.429532, 0.429532, 0.429532, 0.429532, 0.429532, 0.429533, 0.429532, 0.429532, 1.35492, 0.429532
13.7509, 0.0843866, 1.42487, 0.425329, 1.44374, -1.34048, 0.425329, 0, 0.42539, 0.425329, 0.425329, 0.425329, 0.425329, 0.425329, 0.425329, 0.425329, 0.425329, 0.425329, 0.425329, 0.425329, 0.425329, 0.425329, 0.42533, 0.425329, 0.425329, 1.42481, 0.425329
13.7587, 0, 1.49839, 0.421147, 1.41421, -1.49839, 0.421147, 0, 0.421195, 0.421147, 0.421147, 0.421147, 0.421147, 0.421147, 0.421147, 0.421147, 0.421147, 0.421147, 0.421147, 0.421147, 0.421147, 0.421147, 0.421147, 0.421147, 0.421147, 1.49834, 0.421147
13.7666, 0.96456, 1.57751, 0.419952, 1.72179, -0.612954, 0.419952, 0, 0.419989, 0.419952, 0.419952, 0.419952, 0.419952, 0.419952, 0.419952, 0.419952, 0.419952, 0.419952, 0.419952, 0.419952, 0.419952, 0.419952, 0.419953, 0.419952, 0.419952, 1.57748, 0.419952
13.7744, 2.9601, 1.65689, 0.417467, 2.22713, 1.30321, 0.417467, 0, 0.417496, 0.417467, 0.417467, 0.417467, 0.417467, 0.417467, 0.417467, 0.417467, 0.417467, 0.417467, 0.417467, 0.417467, 0.417467, 0.417467, 0.417467, 0.417467, 0.417467, 1.65686, 0.417467
13.7823, 1.99504, 1.73548, 0.413874, 1.99876, 0.259563, 0.413874, 0, 0.413897, 0.413874, 0.413874, 0.413874, 0.413874, 0.413874, 0.413874, 0.413874, 0.413874, 0.413874, 0.413874, 0.413874, 0.413874, 0.413874, 0.413875, 0.413874, 0.413874, 1.73546, 0.413874
13.7902, 3.99504, 1.81257, 0.409743, 2.44848, 2.18247, 0.409743, 0, 0.409761, 0.409743, 0.409743, 0.409743, 0.409743, 0.409743, 0.409743, 0.409743, 0.409743, 0.409743, 0.409743, 0.409743, 0.409743, 0.409743, 0.409744, 0.409743, 0.409743, 1.81255, 0.409743
13.798, 1.0404, 1.88742, 0.405633, 1.74367, -0.847019, 0.405633, 0, 0.405646, 0.405633, 0.405633, 0.405633, 0.405633, 0.405633, 0.405633, 0.405633, 0.405633, 0.405633, 0.405633, 0.405633, 0.405633, 0.405633, 0.405634, 0.405633, 0.405633, 1.8874, 0.405633
13.8059, 0.997522, 1.96138, 0.40429, 1.73134, -0.963859, 0.40429, 0, 0.4043, 0.40429, 0.40429, 0.40429, 0.40429, 0.40429, 0.40429, 0.40429, 0.40429, 0.40429, 0.40429, 0.40429, 0.40429, 0.40429, 0.404291, 0.40429, 0.40429, 1.96137, 0.40429
13.8137, 1.99752, 2.02911, 0.401703, 1.99938, -0.0315912, 0.401703, 0, 0.401711, 0.401703, 0.401703, 0.401703, 0.401703, 0.401703, 0.401703, 0.401703, 0.401703, 0.401703, 0.401703, 0.401703, 0.401703, 0.401703, 0.401704, 0.401703, 0.401703, 2.0291, 0.401703
13.8216, 0.0498141, 2.08949, 0.398052, 1.43172, -2.03967, 0.398052, 0, 0.398058, 0.398052, 0.398052, 0.398052, 0.398052, 0.398052, 0.398052, 0.398052, 0.398052, 0.398052, 0.398052, 0.398052, 0.398052, 0.398052, 0.398053, 0.398052, 0.398052, 2.08948, 0.398052
13.8294, 3.83606, 2.14182, 0.393886, 2.41579, 1.69424, 0.393886, 0, 0.39389, 0.393886, 0.393886, 0.393886, 0.393886, 0.393886, 0.393886, 0.393886, 0.393886, 0.393886, 0.393886, 0.393886, 0.393886, 0.393886, 0.393886, 0.393886, 0.393886, 2.14181, 0.393886
13.8373, 3.04994, 2.18554, 0.389741, 2.24721, 0.864402, 0.389741, 0, 0.389744, 0.389741, 0.389741, 0.389741, 0.389741, 0.389741, 0.389741, 0.389741, 0.389741, 0.389741, 0.389741, 0.389741, 0.389741, 0.389741, 0.389741, 0.389741, 0.389741, 2.18553, 0.389741
13.8452, 4.114, 2.22234, 0.388312, 2.47265, 1.89166, 0.388312, 0, 0.388314, 0.388312, 0.388312, 0.388312, 0.388312, 0.388312, 0.388312, 0.388312, 0.388312, 0.388312, 0.388312, 0.388312, 0.388312, 0.388312, 0.388312, 0.388312, 0.388312, 2.22234, 0.388312
13.853, 6.8145, 2.24761, 0.385744, 2.96892, 4.56688, 0.385744, 0, 0.385746, 0.385744, 0.385744, 0.385744, 0.385744, 0.385744, 0.385744, 0.385744, 0.385744, 0.385744, 0.385744, 0.385744, 0.385744, 0.385744, 0.385745, 0.385744, 0.385744, 2.24761, 0.385744
13.8609, 0.185502, 2.26089, 0.382195, 1.47834, -2.07539, 0.382195, 0, 0.382197, 0.382195, 0.382195, 0.382195, 0.382195, 0.382195, 0.382195, 0.382195, 0.382195, 0.382195, 0.382195, 0.382195, 0.382195, 0.382195, 0.382196, 0.382195, 0.382195, 2.26089, 0.382195
13.8687, 3.73337, 2.26232, 0.37817, 2.39444, 1.47105, 0.37817, 0, 0.378171, 0.37817, 0.37817, 0.37817, 0.37817, 0.37817, 0.37817, 0.37817, 0.37817, 0.37817, 0.37817, 0.37817, 0.37817, 0.37817, 0.378171, 0.37817, 0.37817, 2.26232, 0.37817
13.8766, 2.26663, 2.25223, 0.374166, 2.06558, 0.0144014, 0.374166, 0, 0.374167, 0.374166, 0.374166, 0.374166, 0.374166, 0.374166, 0.374166, 0.374166, 0.374166, 0.374166, 0.374166, 0.374166, 0.374166, 0.374166, 0.374167, 0.374166, 0.374166, 2.25223, 0.374166
13.8845, 0.928501, 2.23297, 0.372428, 1.71129, -1.30447, 0.372428, 0, 0.372428, 0.372428, 0.372428, 0.372428, 0.372428, 0.372428, 0.372428, 0.372428, 0.372428, 0.372428, 0.372428, 0.372428, 0.372428, 0.372428, 0.372429, 0.372428, 0.372428, 2.23297, 0.372428
13.8923, 1.0715, 2.20165, 0.36974, 1.75257, -1.13015, 0.36974, 0, 0.369741, 0.36974, 0.36974, 0.36974, 0.36974, 0.36974, 0.36974, 0.36974, 0.36974, 0.36974, 0.36974, 0.36974, 0.36974, 0.36974, 0.369741, 0.36974, 0.36974, 2.20165, 0.36974
13.9002, 4.92367, 2.15893, 0.36624, 2.63129, 2.76474, 0.36624, 0, 0.36624, 0.36624, 0.36624, 0.36624, 0.36624, 0.36624, 0.36624, 0.36624, 0.36624, 0.36624, 0.36624, 0.36624, 0.36624, 0.36624, 0.36624, 0.36624, 0.36624, 2.15893, 0.36624
13.908, 2.84027, 2.10598, 0.362346, 2.20006, 0.734291, 0.362346, 0, 0.362346, 0.362346, 0.362346, 0.362346, 0.362346, 0.362346, 0.362346, 0.362346, 0.362346, 0.362346, 0.362346, 0.362346, 0.362346, 0.362346, 0.362347, 0.362346, 0.362346, 2.10598, 0.362346
13.9159, 1.23606, 2.04415, 0.358473, 1.79891, -0.808086, 0.358473, 0, 0.358473, 0.358473, 0.358473, 0.358473, 0.358473, 0.358473, 0.358473, 0.358473, 0.358473, 0.358473, 0.358473, 0.358473, 0.358473, 0.358473, 0.358474, 0.358473, 0.358473, 2.04414, 0.358473
13.9238, 0.916481, 1.97632, 0.356454, 1.70777, -1.05984, 0.356454, 0, 0.356454, 0.356454, 0.356454, 0.356454, 0.356454, 0.356454, 0.356454, 0.356454, 0.356454, 0.356454, 0.356454, 0.356454, 0.356454, 0.356454, 0.356455, 0.356454, 0.356454, 1.97632, 0.356454
13.9316, 0.997532, 1.90112, 0.353717, 1.73134, -0.903591, 0.353717, 0, 0.353717, 0.353717, 0.353717, 0.353717, 0.353717, 0.353717, 0.353717, 0.353717, 0.353717, 0.353717, 0.353717, 0.353717, 0.353717, 0.353717, 0.353718, 0.353717, 0.353717, 1.90112, 0.353717
13.9395, 1.99763, 1.81995, 0.350372, 1.99941, 0.177683, 0.350372, 0, 0.350372, 0.350372, 0.350372, 0.350372, 0.350372, 0.350372, 0.350372, 0.350372, 0.350372, 0.350372, 0.350372, 0.350372, 0.350372, 0.350372, 0.350373, 0.350372, 0.350372, 1.81995, 0.350372
13.9473, 0.997522, 1.73441, 0.346735, 1.73134, -0.736886, 0.346735, 0, 0.346735, 0.346735, 0.346735, 0.346735, 0.346735, 0.346735, 0.346735, 0.346735, 0.346735, 0.346735, 0.346735, 0.346735, 0.346735, 0.346735, 0.346735, 0.346735, 0.346735, 1.73441, 0.346735
13.9552, 1.99777, 1.64612, 0.343116, 1.99944, 0.351649, 0.343116, 0, 0.343116, 0.343116, 0.343116, 0.343116, 0.343116, 0.343116, 0.343116, 0.343116, 0.343116, 0.343116, 0.343116, 0.343116, 0.343116, 0.343116, 0.343117, 0.343116, 0.343116, 1.64612, 0.343116
13.9631, 2.09306, 1.55739, 0.340508, 2.02313, 0.535669, 0.340508, 0, 0.340508, 0.340508, 0.340508, 0.340508, 0.340508, 0.340508, 0.340508, 0.340508, 0.340508, 0.340508, 0.340508, 0.340508, 0.340508, 0.340508, 0.340508, 0.340508, 0.340508, 1.55739, 0.340508
13.9709, 0, 1.46811, 0.337577, 1.41421, -1.46811, 0.337577, 0, 0.337577, 0.337577, 0.337577, 0.337577, 0.337577, 0.337577, 0.337577, 0.337577, 0.337577, 0.337577, 0.337577, 0.337577, 0.337577, 0.337577, 0.337578, 0.337577, 0.337577, 1.46811, 0.337577
13.9788, 0, 1.37951, 0.334413, 1.41421, -1.37951, 0.334413, 0, 0.334413, 0.334413, 0.334413, 0.334413, 0.334413, 0.334413, 0.334413, 0.334413, 0.334413, 0.334413, 0.334413, 0.334413, 0.334413, 0.334413, 0.334414, 0.334413, 0.334413, 1.37951, 0.334413
13.9866, 0, 1.29274, 0.331142, 1.41421, -1.29274, 0.331142, 0, 0.331142, 0.331142, 0.331142, 0.331142, 0.331142, 0.331142, 0.331142, 0.331142, 0.331142, 0.331142, 0.331142, 0.331142, 0.331142, 0.331142, 0.331143, 0.331142, 0.331142, 1.29274, 0.331142
13.9945, 0, 1.20884, 0.327887, 1.41421, -1.20884, 0.327887, 0, 0.327887, 0.327887, 0.327887, 0.327887, 0.327887, 0.327887, 0.327887, 0.327887, 0.327887, 0.327887, 0.327887, 0.327887, 0.327887, 0.327887, 0.327888, 0.327887, 0.327887, 1.20884, 0.327887
14.0024, 1, 1.12859, 0.32467, 1.73205, -0.128591, 0.32467, 0, 0.32467, 0.32467, 0.32467, 0.32467, 0.32467, 0.32467, 0.32467, 0.32467, 0.32467, 0.32467, 0.32467, 0.32467, 0.32467, 0.32467, 0.324671, 0.32467, 0.32467, 1.12859, 0.32467
14.0102, 0, 1.05244, 0.321342, 1.41421, -1.05244, 0.321342, 0, 0.321342, 0.321342, 0.321342, 0.321342, 0.321342, 0.321342, 0.321342, 0.321342, 0.321342, 0.321342, 0.321342, 0.321342, 0.321342, 0.321342, 0.321343, 0.321342, 0.321342, 1.05244, 0.321342
14.0181, 2, 0.981016, 0.318031, 2, 1.01898, 0.318031, 0, 0.318031, 0.318031, 0.318031, 0.318031, 0.318031, 0.318031, 0.318031, 0.318031, 0.318031, 0.318031, 0.318031, 0.318031, 0.318031, 0.318031, 0.318032, 0.318031, 0.318031, 0.981015, 0.318031
14.0259, 1, 0.91469, 0.314825, 1.73205, 0.0853103, 0.314825, 0, 0.314825, 0.314825, 0.314825, 0.314825, 0.314825, 0.314825, 0.314825, 0.314825, 0.314825, 0.314825, 0.314825, 0.314825, 0.314825, 0.314825, 0.314826, 0.314825, 0.314825, 0.914689, 0.314825
14.0338, 1, 0.853457, 0.311536, 1.73205, 0.146543, 0.311536, 0, 0.311536, 0.311536, 0.311536, 0.311536, 0.311536, 0.311536, 0.311536, 0.311536, 0.311536, 0.311536, 0.311536, 0.311536, 0.311536, 0.311536, 0.311537, 0.311536, 0.311536, 0.853456, 0.311536
14.0417, 0.880188, 0.797423, 0.308201, 1.69711, 0.0827649, 0.308201, 0, 0.308201, 0.308201, 0.308201, 0.308201, 0.308201, 0.308201, 0.308201, 0.308201, 0.308201, 0.308201, 0.308201, 0.308201, 0.308201, 0.308201, 0.308202, 0.308201, 0.308201, 0.797423, 0.308201
14.0495, 0.119812, 0.746532, 0.304852, 1.45596, -0.62672, 0.304852, 0, 0.304852, 0.304852, 0.304852, 0.304852, 0.304852, 0.304852, 0.304852, 0.304852, 0.304852, 0.304852, 0.304852, 0.304852, 0.304852, 0.304852, 0.304853, 0.304852, 0.304852, 0.746531, 0.304852
14.0574, 0, 0.700546, 0.301398, 1.41421, -0.700546, 0.301398, 0, 0.301398, 0.301398, 0.301398, 0.301398, 0.301398, 0.301398, 0.301398, 0.301398, 0.301398, 0.301398, 0.301398, 0.301398, 0.301398, 0.301398, 0.301398, 0.301398, 0.301398, 0.700545, 0.301398
14.0652, 1.87299, 0.659116, 0.297735, 1.96799, 1.21387, 0.297735, 0, 0.297735, 0.297735, 0.297735, 0.297735, 0.297735, 0.297735, 0.297735, 0.297735, 0.297735, 0.297735, 0.297735, 0.297735, 0.297735, 0.297735, 0.297736, 0.297735, 0.297735, 0.659116, 0.297735
14.0731, 0.127014, 0.622038, 0.293982, 1.45843, -0.495025, 0.293982, 0, 0.293982, 0.293982, 0.293982, 0.293982, 0.293982, 0.293982, 0.293982, 0.293982, 0.293982, 0.293982, 0.293982, 0.293982, 0.293982, 0.293982, 0.293983, 0.293982, 0.293982, 0.622038, 0.293982
14.081, 0, 0.589083, 0.290253, 1.41421, -0.589083, 0.290253, 0, 0.290253, 0.290253, 0.290253, 0.290253, 0.290253, 0.290253, 0.290253, 0.290253, 0.290253, 0.290253, 0.290253, 0.290253, 0.290253, 0.290253, 0.290254, 0.290253, 0.290253, 0.589082, 0.290253
14.0888, 0, 0.560986, 0.287677, 1.41421, -0.560986, 0.287677, 0, 0.287677, 0.287677, 0.287677, 0.287677, 0.287677, 0.287677, 0.287677, 0.287677, 0.287677, 0.287677, 0.287677, 0.287677, 0.287677, 0.287677, 0.287678, 0.287677, 0.287677, 0.560985, 0.287677
14.0967, 1, 0.535601, 0.284503, 1.73205, 0.464399, 0.284503, 0, 0.284503, 0.284503, 0.284503, 0.284503, 0.284503, 0.284503, 0.284503, 0.284503, 0.284503, 0.284503, 0.284503, 0.284503, 0.284503, 0.284503, 0.284504, 0.284503, 0.284503, 0.5356, 0.284503
14.1045, 0.860967, 0.512533, 0.280749, 1.69144, 0.348434, 0.280749, 0, 0.280749, 0.280749, 0.280749, 0.280749, 0.280749, 0.280749, 0.280749, 0.280749, 0.280749, 0.280749, 0.280749, 0.280749, 0.280749, 0.280749, 0.28075, 0.280749, 0.280749, 0.512532, 0.280749
14.1124, 0.139033, 0.491696, 0.276724, 1.46254, -0.352662, 0.276724, 0, 0.276724, 0.276724, 0.276724, 0.276724, 0.276724, 0.276724, 0.276724, 0.276724, 0.276724, 0.276724, 0.276724, 0.276724, 0.276724, 0.276724, 0.276724, 0.276724, 0.276724, 0.491695, 0.276724
14.1202, 0, 0.47302, 0.272727, 1.41421, -0.47302, 0.272727, 0, 0.272727, 0.272727, 0.272727, 0.272727, 0.272727, 0.272727, 0.272727, 0.272727, 0.272727, 0.272727, 0.272727, 0.272727, 0.272727, 0.272727, 0.272728, 0.272727, 0.272727, 0.473019, 0.272727
14.1281, 0, 0.46161, 0.274223, 1.41421, -0.46161, 0.274223, 0, 0.274223, 0.274223, 0.274223, 0.274223, 0.274223, 0.274223, 0.274223, 0.274223, 0.274223, 0.274223, 0.274223, 0.274223, 0.274223, 0.274223, 0.274223, 0.274223, 0.274223, 0.461609, 0.274223
14.136, 1, 0.450962, 0.275018, 1.73205, 0.549038, 0.275018, 0, 0.275018, 0.275018, 0.275018, 0.275018, 0.275018, 0.275018, 0.275018, 0.275018, 0.275018, 0.275018, 0.275018, 0.275018, 0.275018, 0.275018, 0.275019, 0.275018, 0.275018, 0.450962, 0.275018
14.1438, 0, 0.440819, 0.275139, 1.41421, -0.440819, 0.275139, 0, 0.275139, 0.275139, 0.275139, 0.275139, 0.275139, 0.275139, 0.275139, 0.275139, 0.275139, 0.275139, 0.275139, 0.275139, 0.275139, 0.275139, 0.27514, 0.275139, 0.275139, 0.440819, 0.275139
14.1517, 0, 0.43127, 0.274921, 1.41421, -0.43127, 0.274921, 0, 0.274921, 0.274921, 0.274921, 0.274921, 0.274921, 0.274921, 0.274921, 0.274921, 0.274921, 0.274921, 0.274921, 0.274921, 0.274921, 0.274921, 0.274922, 0.274921, 0.274921, 0.43127, 0.274921
14.1595, 0, 0.422452, 0.274704, 1.41421, -0.422452, 0.274704, 0, 0.274704, 0.274704, 0.274704, 0.274704, 0.274704, 0.274704, 0.274704, 0.274704, 0.274704, 0.274704, 0.274704, 0.274704, 0.274704, 0.274704, 0.274704, 0.274704, 0.274704, 0.422451, 0.274704
14.1674, 1, 0.414856, 0.275147, 1.73205, 0.585144, 0.275147, 0, 0.275147, 0.275147, 0.275147, 0.275147, 0.275147, 0.275147, 0.275147, 0.275147, 0.275147, 0.275147, 0.275147, 0.275147, 0.275147, 0.275147, 0.275148, 0.275147, 0.275147, 0.414855, 0.275147
14.1753, 1, 0.407539, 0.275441, 1.73205, 0.592461, 0.275441, 0, 0.275441, 0.275441, 0.275441, 0.275441, 0.275441, 0.275441, 0.275441, 0.275441, 0.275441, 0.275441, 0.275441, 0.275441, 0.275441, 0.275441, 0.275441, 0.275441, 0.275441, 0.407538, 0.275441
14.1831, 0, 0.400418, 0.275598, 1.41421, -0.400418, 0.275598, 0, 0.275598, 0.275598, 0.275598, 0.275598, 0.275598, 0.275598, 0.275598, 0.275598, 0.275598, 0.275598, 0.275598, 0.275598, 0.275598, 0.275598, 0.275599, 0.275598, 0.275598, 0.400417, 0.275598
14.191, 0, 0.393461, 0.275659, 1.41421, -0.393461, 0.275659, 0, 0.275659, 0.275659, 0.275659, 0.275659, 0.275659, 0.275659, 0.275659, 0.275659, 0.275659, 0.275659, 0.275659, 0.275659, 0.275659, 0.275659, 0.27566, 0.275659, 0.275659, 0.39346, 0.275659
14.1988, 0.831991, 0.386665, 0.275655, 1.68285, 0.445326, 0.275655, 0, 0.275655, 0.275655, 0.275655, 0.275655, 0.275655, 0.275655, 0.275655, 0.275655, 0.275655, 0.275655, 0.275655, 0.275655, 0.275655, 0.275655, 0.275656, 0.275655, 0.275655, 0.386664, 0.275655
14.2067, 0.168009, 0.380039, 0.27562, 1.47242, -0.212031, 0.27562, 0, 0.27562, 0.27562, 0.27562, 0.27562, 0.27562, 0.27562, 0.27562, 0.27562, 0.27562, 0.27562, 0.27562, 0.27562, 0.27562, 0.27562, 0.275621, 0.27562, 0.27562, 0.380039, 0.27562
14.2146, 1, 0.373622, 0.275585, 1.73205, 0.626378, 0.275585, 0, 0.275585, 0.275585, 0.275585, 0.275585, 0.275585, 0.275585, 0.275585, 0.275585, 0.275585, 0.275585, 0.275585, 0.275585, 0.275585, 0.275585, 0.275586, 0.275585, 0.275585, 0.373621, 0.275585
14.2224, 0, 0.367513, 0.275632, 1.41421, -0.367513, 0.275632, 0, 0.275632, 0.275632, 0.275632, 0.275632, 0.275632, 0.275632, 0.275632, 0.275632, 0.275632, 0.275632, 0.275632, 0.275632, 0.275632, 0.275632, 0.275633, 0.275632, 0.275632, 0.367513, 0.275632
14.2303, 0, 0.361537, 0.275554, 1.41421, -0.361537, 0.275554, 0, 0.275554, 0.275554, 0.275554, 0.275554, 0.275554, 0.275554, 0.275554, 0.275554, 0.275554, 0.275554, 0.275554, 0.275554, 0.275554, 0.275554, 0.275555, 0.275554, 0.275554, 0.361536, 0.275554
14.2381, 1, 0.355747, 0.27536, 1.73205, 0.644253, 0.27536, 0, 0.27536, 0.27536, 0.27536, 0.27536, 0.27536, 0.27536, 0.27536, 0.27536, 0.27536, 0.27536, 0.27536, 0.27536, 0.27536, 0.27536, 0.275361, 0.27536, 0.27536, 0.355746, 0.27536
14.246, 1.8176, 0.350252, 0.275108, 1.95387, 1.46734, 0.275108, 0, 0.275108, 0.275108, 0.275108, 0.275108, 0.275108, 0.275108, 0.275108, 0.275108, 0.275108, 0.275108, 0.275108, 0.275108, 0.275108, 0.275108, 0.275109, 0.275108, 0.275108, 0.350251, 0.275108
14.2539, 0.182404, 0.345168, 0.274857, 1.4773, -0.162764, 0.274857, 0, 0.274857, 0.274857, 0.274857, 0.274857, 0.274857, 0.274857, 0.274857, 0.274857, 0.274857, 0.274857, 0.274857, 0.274857, 0.274857, 0.274857, 0.274857, 0.274857, 0.274857, 0.345167, 0.274857
14.2617, 0, 0.340658, 0.274706, 1.41421, -0.340658, 0.274706, 0, 0.274706, 0.274706, 0.274706, 0.274706, 0.274706, 0.274706, 0.274706, 0.274706, 0.274706, 0.274706, 0.274706, 0.274706, 0.274706, 0.274706, 0.274707, 0.274706, 0.274706, 0.340657, 0.274706
14.2696, 0, 0.336585, 0.274457, 1.41421, -0.336585, 0.274457, 0, 0.274457, 0.274457, 0.274457, 0.274457, 0.274457, 0.274457, 0.274457, 0.274457, 0.274457, 0.274457, 0.274457, 0.274457, 0.274457, 0.274457, 0.274458, 0.274457, 0.274457, 0.336584, 0.274457
14.2774, 1.80805, 0.333024, 0.274115, 1.95142, 1.47503, 0.274115, 0, 0.274115, 0.274115, 0.274115, 0.274115, 0.274115, 0.274115, 0.274115, 0.274115, 0.274115, 0.274115, 0.274115, 0.274115, 0.274115, 0.274115, 0.274116, 0.274115, 0.274115, 0.333023, 0.274115
14.2853, 1.19195, 0.330069, 0.27371, 1.7866, 0.861876, 0.27371, 0, 0.27371, 0.27371, 0.27371, 0.27371, 0.27371, 0.27371, 0.27371, 0.27371, 0.27371, 0.27371, 0.27371, 0.27371, 0.27371, 0.27371, 0.273711, 0.27371, 0.27371, 0.330068, 0.27371
14.2932, 1.8031, 0.327811, 0.273265, 1.95015, 1.47529, 0.273265, 0, 0.273265, 0.273265, 0.273265, 0.273265, 0.273265, 0.273265, 0.273265, 0.273265, 0.273265, 0.273265, 0.273265, 0.273265, 0.273265, 0.273265, 0.273266, 0.273265, 0.273265, 0.327811, 0.273265
14.301, 1.79864, 0.326332, 0.272796, 1.94901, 1.47231, 0.272796, 0, 0.272796, 0.272796, 0.272796, 0.272796, 0.272796, 0.272796, 0.272796, 0.272796, 0.272796, 0.272796, 0.272796, 0.272796, 0.272796, 0.272796, 0.272797, 0.272796, 0.272796, 0.326331, 0.272796
14.3089, 0.398265, 0.325648, 0.272258, 1.54863, 0.0726177, 0.272258, 0, 0.272258, 0.272258, 0.272258, 0.272258, 0.272258, 0.272258, 0.272258, 0.272258, 0.272258, 0.272258, 0.272258, 0.272258, 0.272258, 0.272258, 0.272259, 0.272258, 0.272258, 0.325647, 0.272258
14.3167, 0, 0.325826, 0.271656, 1.41421, -0.325826, 0.271656, 0, 0.271656, 0.271656, 0.271656, 0.271656, 0.271656, 0.271656, 0.271656, 0.271656, 0.271656, 0.271656, 0.271656, 0.271656, 0.271656, 0.271656, 0.271657, 0.271656, 0.271656, 0.325825, 0.271656
14.3246, 1.58711, 0.326891, 0.270957, 1.89397, 1.26022, 0.270957, 0, 0.270957, 0.270957, 0.270957, 0.270957, 0.270957, 0.270957, 0.270957, 0.270957, 0.270957, 0.270957, 0.270957, 0.270957, 0.270957, 0.270957, 0.270958, 0.270957, 0.270957, 0.32689, 0.270957
14.3325, 0.412887, 0.328911, 0.270178, 1.55335, 0.0839764, 0.270178, 0, 0.270178, 0.270178, 0.270178, 0.270178, 0.270178, 0.270178, 0.270178, 0.270178, 0.270178, 0.270178, 0.270178, 0.270178, 0.270178, 0.270178, 0.270179, 0.270178, 0.270178, 0.32891, 0.270178
14.3403, 0, 0.331972, 0.269359, 1.41421, -0.331972, 0.269359, 0, 0.269359, 0.269359, 0.269359, 0.269359, 0.269359, 0.269359, 0.269359, 0.269359, 0.269359, 0.269359, 0.269359, 0.269359, 0.269359, 0.269359, 0.26936, 0.269359, 0.269359, 0.331972, 0.269359
14.3482, 0, 0.336155, 0.268542, 1.41421, -0.336155, 0.268542, 0, 0.268542, 0.268542, 0.268542, 0.268542, 0.268542, 0.268542, 0.268542, 0.268542, 0.268542, 0.268542, 0.268542, 0.268542, 0.268542, 0.268542, 0.268542, 0.268542, 0.268542, 0.336155, 0.268542
14.356, 1.78389, 0.341686, 0.267921, 1.94522, 1.4422, 0.267921, 0, 0.267921, 0.267921, 0.267921, 0.267921, 0.267921, 0.267921, 0.267921, 0.267921, 0.267921, 0.267921, 0.267921, 0.267921, 0.267921, 0.267921, 0.267922, 0.267921, 0.267921, 0.341685, 0.267921
14.3639, 0.216109, 0.348215, 0.267127, 1.48866, -0.132106, 0.267127, 0, 0.267127, 0.267127, 0.267127, 0.267127, 0.267127, 0.267127, 0.267127, 0.267127, 0.267127, 0.267127, 0.267127, 0.267127, 0.267127, 0.267127, 0.267128, 0.267127, 0.267127, 0.348214, 0.267127
14.3718, 0, 0.355756, 0.266168, 1.41421, -0.355756, 0.266168, 0, 0.266168, 0.266168, 0.266168, 0.266168, 0.266168, 0.266168, 0.266168, 0.266168, 0.266168, 0.266168, 0.266168, 0.266168, 0.266168, 0.266168, 0.266168, 0.266168, 0.266168, 0.355756, 0.266168
14.3796, 0, 0.364393, 0.265127, 1.41421, -0.364393, 0.265127, 0, 0.265127, 0.265127, 0.265127, 0.265127, 0.265127, 0.265127, 0.265127, 0.265127, 0.265127, 0.265127, 0.265127, 0.265127, 0.265127, 0.265127, 0.265128, 0.265127, 0.265127, 0.364392, 0.265127
14.3875, 1.77423, 0.37419, 0.264088, 1.94274, 1.40004, 0.264088, 0, 0.264088, 0.264088, 0.264088, 0.264088, 0.264088, 0.264088, 0.264088, 0.264088, 0.264088, 0.264088, 0.264088, 0.264088, 0.264088, 0.264088, 0.264089, 0.264088, 0.264088, 0.374189, 0.264088
14.3953, 0.225774, 0.385394, 0.263336, 1.4919, -0.159619, 0.263336, 0, 0.263336, 0.263336, 0.263336, 0.263336, 0.263336, 0.263336, 0.263336, 0.263336, 0.263336, 0.263336, 0.263336, 0.263336, 0.263336, 0.263336, 0.263336, 0.263336, 0.263336, 0.385393, 0.263336
14.4032, 1, 0.397419, 0.262327, 1.73205, 0.602581, 0.262327, 0, 0.262327, 0.262327, 0.262327, 0.262327, 0.262327, 0.262327, 0.262327, 0.262327, 0.262327, 0.262327, 0.262327, 0.262327, 0.262327, 0.262327, 0.262328, 0.262327, 0.262327, 0.397418, 0.262327
14.411, 0, 0.410206, 0.261072, 1.41421, -0.410206, 0.261072, 0, 0.261072, 0.261072, 0.261072, 0.261072, 0.261072, 0.261072, 0.261072, 0.261072, 0.261072, 0.261072, 0.261072, 0.261072, 0.261072, 0.261072, 0.261073, 0.261072, 0.261072, 0.410205, 0.261072
14.4189, 0, 0.423797, 0.259698, 1.41421, -0.423797, 0.259698, 0, 0.259698, 0.259698, 0.259698, 0.259698, 0.259698, 0.259698, 0.259698, 0.259698, 0.259698, 0.259698, 0.259698, 0.259698, 0.259698, 0.259698, 0.259698, 0.259698, 0.259698, 0.423796, 0.259698
