   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_35.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
2.74948, 178, 147.07, 10.5061, 13.4164, 30.9299, 0, 10.5061, 10.5062, 10.5061, 10.6749, 10.5096, 10.5108, 40.5373, 10.5067, 10.5061, 10.5061, 10.5061, 10.5061, 10.5061, 10.5061, 10.5061, 101.049, 10.5061, 10.5061, 26.318
2.75739, 144, 137.364, 10.614, 12.083, 6.63574, 0, 10.614, 10.6141, 10.614, 10.7829, 10.6176, 10.6188, 36.981, 10.6144, 10.614, 10.614, 10.614, 10.614, 10.614, 10.614, 10.614, 92.4292, 10.614, 10.614, 29.0046
2.7653, 160, 128.561, 10.7206, 12.7279, 31.4394, 0, 10.7206, 10.7207, 10.7206, 10.8895, 10.7242, 10.7255, 34.2555, 10.7208, 10.7206, 10.7206, 10.7206, 10.7206, 10.7206, 10.7206, 10.7206, 83.7708, 10.7206, 10.7206, 31.7979
2.77321, 122, 120.736, 10.8258, 11.1355, 1.26437, 0, 10.8258, 10.8259, 10.8258, 10.9946, 10.8293, 10.8308, 32.2338, 10.8259, 10.8258, 10.8258, 10.8258, 10.8258, 10.8258, 10.8258, 10.8258, 75.3467, 10.8258, 10.8258, 34.6291
2.78112, 100, 113.908, 10.9295, 10.0995, -13.908, 0, 10.9295, 10.9296, 10.9295, 11.0983, 10.933, 10.9346, 30.7807, 10.9296, 10.9295, 10.9295, 10.9295, 10.9295, 10.9295, 10.9295, 10.9295, 67.3908, 10.9295, 10.9295, 37.4178
2.78903, 120, 108.042, 11.0317, 11.0454, 11.9581, 0, 11.0317, 11.0318, 11.0317, 11.2005, 11.0353, 11.037, 29.7607, 11.0317, 11.0317, 11.0317, 11.0317, 11.0317, 11.0317, 11.0317, 11.0317, 60.0899, 11.0317, 11.0317, 40.0769
2.79694, 122, 103.058, 11.1324, 11.1355, 18.9421, 0, 11.1324, 11.1325, 11.1324, 11.3012, 11.1359, 11.1379, 29.0462, 11.1324, 11.1324, 11.1324, 11.1324, 11.1324, 11.1324, 11.1324, 11.1324, 53.583, 11.1324, 11.1324, 42.5155
2.80485, 104, 98.8412, 11.2315, 10.2956, 5.15878, 0, 11.2315, 11.2316, 11.2315, 11.4004, 11.2351, 11.2372, 28.5223, 11.2315, 11.2315, 11.2315, 11.2315, 11.2315, 11.2315, 11.2315, 11.2315, 47.9581, 11.2315, 11.2315, 44.6457
2.81276, 92, 95.256, 11.3291, 9.69536, -3.256, 0, 11.3291, 11.3291, 11.3291, 11.4979, 11.3326, 11.3349, 28.0914, 11.3291, 11.3291, 11.3291, 11.3291, 11.3291, 11.3291, 11.3291, 11.3291, 43.2573, 11.3291, 11.3291, 46.3871
2.82067, 88, 92.1573, 11.4248, 9.48683, -4.15732, 0, 11.4248, 11.4249, 11.4248, 11.5937, 11.4284, 11.4309, 27.6749, 11.4248, 11.4248, 11.4248, 11.4248, 11.4248, 11.4248, 11.4248, 11.4248, 39.4812, 11.4248, 11.4248, 47.6724
2.82858, 106, 89.4032, 11.5186, 10.3923, 16.5968, 0, 11.5186, 11.5187, 11.5186, 11.6875, 11.5222, 11.5249, 27.2144, 11.5186, 11.5186, 11.5186, 11.5186, 11.5186, 11.5186, 11.5186, 11.5186, 36.5956, 11.5186, 11.5186, 48.4517
2.83649, 60, 86.8648, 11.6102, 7.87401, -26.8648, 0, 11.6102, 11.6103, 11.6102, 11.779, 11.6137, 11.6167, 26.6711, 11.6102, 11.6102, 11.6102, 11.6102, 11.6102, 11.6102, 11.6102, 11.6102, 34.5387, 11.6102, 11.6102, 48.6964
2.8444, 98, 84.4337, 11.699, 10, 13.5663, 0, 11.699, 11.6991, 11.699, 11.8679, 11.7026, 11.7059, 26.0241, 11.699, 11.699, 11.699, 11.699, 11.699, 11.699, 11.699, 11.699, 33.2278, 11.699, 11.699, 48.4006
2.85231, 72, 82.0273, 11.7845, 8.60233, -10.0273, 0, 11.7845, 11.7846, 11.7845, 11.9534, 11.7881, 11.7917, 25.2685, 11.7845, 11.7845, 11.7845, 11.7845, 11.7845, 11.7845, 11.7845, 11.7845, 32.5668, 11.7845, 11.7845, 47.5814
2.86022, 84, 79.5895, 11.8659, 9.27362, 4.41051, 0, 11.8659, 11.866, 11.8659, 12.0347, 11.8695, 11.8733, 24.4117, 11.8659, 11.8659, 11.8659, 11.8659, 11.8659, 11.8659, 11.8659, 11.8659, 32.4517, 11.8659, 11.8659, 46.278
2.86813, 80, 77.0904, 11.9421, 9.05539, 2.90956, 0, 11.9421, 11.9422, 11.9422, 12.111, 11.9457, 11.9499, 23.4709, 11.9421, 11.9421, 11.9421, 11.9421, 11.9421, 11.9421, 11.9421, 11.9421, 32.7755, 11.9421, 11.9421, 44.5481
2.87604, 80, 74.523, 12.0121, 9.05539, 5.477, 0, 12.0121, 12.0121, 12.0121, 12.1809, 12.0156, 12.0202, 22.4693, 12.0121, 12.0121, 12.0121, 12.0121, 12.0121, 12.0121, 12.0121, 12.0121, 33.433, 12.0121, 12.0121, 42.4642
2.88395, 56, 71.8979, 12.0743, 7.61577, -15.8979, 0, 12.0743, 12.0744, 12.0743, 12.2431, 12.0778, 12.0828, 21.4334, 12.0743, 12.0743, 12.0743, 12.0743, 12.0743, 12.0743, 12.0743, 12.0743, 34.3235, 12.0743, 12.0743, 40.1087
2.89186, 76, 69.2384, 12.1273, 8.83176, 6.76156, 0, 12.1273, 12.1273, 12.1273, 12.2961, 12.1308, 12.1361, 20.3899, 12.1273, 12.1273, 12.1273, 12.1273, 12.1273, 12.1273, 12.1273, 12.1273, 35.3535, 12.1273, 12.1273, 37.5683
2.89977, 66, 66.574, 12.1694, 8.24621, -0.573997, 0, 12.1694, 12.1694, 12.1694, 12.3382, 12.1729, 12.1786, 19.3636, 12.1694, 12.1694, 12.1694, 12.1694, 12.1694, 12.1694, 12.1694, 12.1694, 36.4387, 12.1694, 12.1694, 34.9287
2.90768, 46, 63.9361, 12.1989, 6.9282, -17.9361, 0, 12.1989, 12.199, 12.1989, 12.3677, 12.2025, 12.2086, 18.3763, 12.1989, 12.1989, 12.1989, 12.1989, 12.1989, 12.1989, 12.1989, 12.1989, 37.5047, 12.1989, 12.1989, 32.2708
2.91559, 76, 61.3528, 12.2142, 8.83176, 14.6472, 0, 12.2142, 12.2143, 12.2143, 12.3831, 12.2178, 12.2243, 17.4446, 12.2142, 12.2142, 12.2142, 12.2142, 12.2142, 12.2142, 12.2142, 12.2142, 38.4883, 12.2142, 12.2142, 29.6658
2.9235, 52, 58.8466, 12.2139, 7.34847, -6.84657, 0, 12.2139, 12.2139, 12.2139, 12.3827, 12.2174, 12.2244, 16.5807, 12.2139, 12.2139, 12.2139, 12.2139, 12.2139, 12.2139, 12.2139, 12.2139, 39.3374, 12.2139, 12.2139, 27.1732
2.93141, 62, 56.4319, 12.1965, 8, 5.56808, 0, 12.1965, 12.1966, 12.1965, 12.3654, 12.2001, 12.2075, 15.7915, 12.1965, 12.1965, 12.1965, 12.1965, 12.1965, 12.1965, 12.1965, 12.1965, 40.0107, 12.1965, 12.1965, 24.8393
2.93932, 66, 54.1151, 12.1613, 8.24621, 11.8849, 0, 12.1613, 12.1614, 12.1613, 12.3301, 12.1648, 12.1727, 15.0795, 12.1613, 12.1613, 12.1613, 12.1613, 12.1613, 12.1613, 12.1613, 12.1613, 40.4778, 12.1613, 12.1613, 22.6964
2.94723, 56, 51.8945, 12.1076, 7.61577, 4.10545, 0, 12.1076, 12.1077, 12.1076, 12.2764, 12.1112, 12.1195, 14.4435, 12.1076, 12.1076, 12.1076, 12.1076, 12.1076, 12.1076, 12.1076, 12.1076, 40.7181, 12.1076, 12.1076, 20.7637
2.95514, 60, 49.7619, 12.0355, 7.87401, 10.2381, 0, 12.0355, 12.0356, 12.0355, 12.2043, 12.039, 12.0479, 13.8793, 12.0355, 12.0355, 12.0355, 12.0355, 12.0355, 12.0355, 12.0355, 12.0355, 40.7204, 12.0355, 12.0355, 19.0485
2.96305, 52, 47.7047, 11.9455, 7.34847, 4.29535, 0, 11.9455, 11.9456, 11.9455, 12.1143, 11.9491, 11.9584, 13.3806, 11.9455, 11.9455, 11.9455, 11.9455, 11.9455, 11.9455, 11.9455, 11.9455, 40.4814, 11.9455, 11.9455, 17.5483
2.97096, 32, 45.707, 11.8388, 5.83095, -13.707, 0, 11.8388, 11.8388, 11.8388, 12.0076, 11.8423, 11.8522, 12.9403, 11.8388, 11.8388, 11.8388, 11.8388, 11.8388, 11.8388, 11.8388, 11.8388, 40.0056, 11.8388, 11.8388, 16.2528
2.97887, 44, 43.7532, 11.7169, 6.78233, 0.246815, 0, 11.7169, 11.717, 11.7169, 11.8858, 11.7205, 11.7308, 12.5507, 11.7169, 11.7169, 11.7169, 11.7169, 11.7169, 11.7169, 11.7169, 11.7169, 39.3036, 11.7169, 11.7169, 15.1463
2.98678, 30, 41.8288, 11.5822, 5.65685, -11.8288, 0, 11.5822, 11.5823, 11.5822, 11.751, 11.5857, 11.5966, 12.2046, 11.5822, 11.5822, 11.5822, 11.5822, 11.5822, 11.5822, 11.5822, 11.5822, 38.3918, 11.5822, 11.5822, 14.2098
2.99469, 48, 39.9224, 11.4371, 7.07107, 8.07756, 0, 11.4371, 11.4372, 11.4372, 11.606, 11.4407, 11.4522, 11.8954, 11.4371, 11.4371, 11.4371, 11.4371, 11.4371, 11.4371, 11.4371, 11.4371, 37.291, 11.4371, 11.4371, 13.4228
3.0026, 38, 38.027, 11.2847, 6.32456, -0.0270081, 0, 11.2847, 11.2848, 11.2847, 11.4536, 11.2883, 11.3003, 11.6175, 11.2847, 11.2847, 11.2847, 11.2847, 11.2847, 11.2847, 11.2847, 11.2847, 36.0263, 11.2847, 11.2847, 12.7646
3.01051, 28, 36.1401, 11.128, 5.47723, -8.14006, 0, 11.128, 11.1281, 11.128, 11.2968, 11.1315, 11.1441, 11.3663, 11.128, 11.128, 11.128, 11.128, 11.128, 11.128, 11.128, 11.128, 34.6252, 11.128, 11.128, 12.2159
3.01842, 24, 34.2645, 10.97, 5.09902, -10.2645, 0, 10.97, 10.9701, 10.97, 11.1389, 10.9736, 10.9867, 11.1384, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 10.97, 33.1181, 10.97, 10.97, 11.7588
3.02633, 14, 32.4075, 10.8138, 4, -18.4075, 0, 10.8138, 10.8139, 10.8138, 10.9826, 10.8174, 10.8311, 10.9311, 10.8138, 10.8138, 10.8138, 10.8138, 10.8138, 10.8138, 10.8138, 10.8138, 31.5362, 10.8138, 10.8138, 11.378
3.03424, 36, 30.5802, 10.662, 6.16441, 5.41978, 0, 10.662, 10.6621, 10.662, 10.8308, 10.6655, 10.6799, 10.7427, 10.662, 10.662, 10.662, 10.662, 10.662, 10.662, 10.662, 10.662, 29.9112, 10.662, 10.662, 11.06
3.04215, 34, 28.7968, 10.5169, 6, 5.20318, 0, 10.5169, 10.517, 10.5169, 10.6858, 10.5205, 10.5355, 10.5716, 10.5169, 10.5169, 10.5169, 10.5169, 10.5169, 10.5169, 10.5169, 10.5169, 28.2741, 10.5169, 10.5169, 10.7939
3.05006, 22, 27.0727, 10.3804, 4.89898, -5.07269, 0, 10.3804, 10.3805, 10.3804, 10.5493, 10.384, 10.3996, 10.417, 10.3804, 10.3804, 10.3804, 10.3804, 10.3804, 10.3804, 10.3804, 10.3804, 26.6543, 10.3804, 10.3804, 10.5706
3.05797, 22, 25.4238, 10.2538, 4.89898, -3.42377, 0, 10.2539, 10.2539, 10.2539, 10.4227, 10.2574, 10.2736, 10.278, 10.2538, 10.2538, 10.2538, 10.2538, 10.2538, 10.2538, 10.2538, 10.2538, 25.0786, 10.2538, 10.2538, 10.3827
3.06588, 16, 23.8648, 10.138, 4.24264, -7.8648, 0, 10.138, 10.138, 10.138, 10.3068, 10.1415, 10.1584, 10.1537, 10.138, 10.138, 10.138, 10.138, 10.138, 10.138, 10.138, 10.138, 23.5701, 10.138, 10.138, 10.224
3.07379, 18, 22.4088, 10.0331, 4.47214, -4.40881, 0, 10.0331, 10.0332, 10.0331, 10.202, 10.0367, 10.0542, 10.0432, 10.0331, 10.0331, 10.0331, 10.0331, 10.0331, 10.0331, 10.0331, 10.0331, 22.1484, 10.0331, 10.0331, 10.0899
3.0817, 20, 21.0656, 9.93923, 4.69042, -1.06563, 0, 9.93923, 9.9393, 9.93924, 10.1081, 9.94278, 9.96095, 9.94563, 9.93923, 9.93923, 9.93923, 9.93923, 9.93923, 9.93923, 9.93923, 9.93923, 20.8281, 9.93923, 9.93923, 9.97614
3.08961, 8, 19.8418, 9.85581, 3.16228, -11.8418, 0, 9.85581, 9.85588, 9.85582, 10.0246, 9.85936, 9.8782, 9.85981, 9.85581, 9.85581, 9.85581, 9.85581, 9.85581, 9.85581, 9.85581, 9.85581, 19.6193, 9.85581, 9.85581, 9.8795
3.09752, 10, 18.7404, 9.7822, 3.4641, -8.74041, 0, 9.7822, 9.78227, 9.78221, 9.95103, 9.78575, 9.80527, 9.78467, 9.7822, 9.7822, 9.7822, 9.7822, 9.7822, 9.7822, 9.7822, 9.7822, 18.5274, 9.7822, 9.7822, 9.7972
3.10543, 20, 17.7606, 9.71757, 4.69042, 2.23939, 0, 9.71757, 9.71764, 9.71758, 9.8864, 9.72112, 9.74133, 9.71907, 9.71757, 9.71757, 9.71757, 9.71757, 9.71757, 9.71757, 9.71757, 9.71757, 17.5535, 9.71757, 9.71757, 9.72694
3.11334, 18, 16.8985, 9.66107, 4.47214, 1.10146, 0, 9.66107, 9.66114, 9.66108, 9.82991, 9.66462, 9.68553, 9.66197, 9.66107, 9.66107, 9.66107, 9.66107, 9.66107, 9.66107, 9.66107, 9.66107, 16.6949, 9.66107, 9.66107, 9.66685
3.12125, 16, 16.1475, 9.6119, 4.24264, -0.147453, 0, 9.61191, 9.61198, 9.61191, 9.78074, 9.61545, 9.63707, 9.61244, 9.6119, 9.6119, 9.6119, 9.6119, 9.6119, 9.6119, 9.6119, 9.6119, 15.9458, 9.6119, 9.6119, 9.61542
3.12916, 8, 15.4986, 9.56939, 3.16228, -7.49864, 0, 9.56939, 9.56946, 9.5694, 9.73822, 9.57294, 9.59527, 9.5697, 9.56939, 9.56939, 9.56939, 9.56939, 9.56939, 9.56939, 9.56939, 9.56939, 15.2979, 9.56939, 9.56939, 9.5715
3.13707, 12, 14.9418, 9.53301, 3.74166, -2.94181, 0, 9.53301, 9.53308, 9.53302, 9.70184, 9.53656, 9.55961, 9.53319, 9.53301, 9.53301, 9.53301, 9.53301, 9.53301, 9.53301, 9.53301, 9.53301, 14.7413, 9.53301, 9.53301, 9.53426
3.14499, 6, 14.4661, 9.50244, 2.82843, -8.46607, 0, 9.50244, 9.50251, 9.50245, 9.67127, 9.50599, 9.52977, 9.50254, 9.50244, 9.50244, 9.50244, 9.50244, 9.50244, 9.50244, 9.50244, 9.50244, 14.2654, 9.50244, 9.50244, 9.50317
3.1529, 14, 14.0604, 9.47754, 4, -0.0604324, 0, 9.47754, 9.47761, 9.47754, 9.64637, 9.48108, 9.50561, 9.47759, 9.47754, 9.47754, 9.47754, 9.47754, 9.47754, 9.47754, 9.47754, 9.47754, 13.8594, 9.47754, 9.47754, 9.47796
3.16081, 6, 13.7143, 9.45831, 2.82843, -7.71427, 0, 9.45832, 9.45839, 9.45832, 9.62715, 9.46186, 9.48714, 9.45835, 9.45831, 9.45831, 9.45831, 9.45831, 9.45831, 9.45831, 9.45831, 9.45831, 13.5127, 9.45831, 9.45832, 9.45856
3.16872, 4, 13.4179, 9.44492, 2.44949, -9.41786, 0, 9.44492, 9.44499, 9.44493, 9.61375, 9.44847, 9.4745, 9.44493, 9.44492, 9.44492, 9.44492, 9.44492, 9.44492, 9.44492, 9.44492, 9.44492, 13.2156, 9.44492, 9.44492, 9.44505
3.17663, 6, 13.1625, 9.43756, 2.82843, -7.16253, 0, 9.43756, 9.43763, 9.43757, 9.6064, 9.44111, 9.46791, 9.43757, 9.43756, 9.43756, 9.43756, 9.43756, 9.43756, 9.43756, 9.43756, 9.43756, 12.9596, 9.43756, 9.43757, 9.43764
3.18454, 10, 12.9409, 9.43649, 3.4641, -2.94094, 0, 9.43649, 9.43656, 9.4365, 9.60532, 9.44004, 9.46762, 9.43649, 9.43649, 9.43649, 9.43649, 9.43649, 9.43649, 9.43649, 9.43649, 9.43649, 12.7373, 9.43649, 9.4365, 9.43653
3.19245, 6, 12.747, 9.44193, 2.82843, -6.74699, 0, 9.44193, 9.442, 9.44193, 9.61076, 9.44547, 9.47384, 9.44193, 9.44193, 9.44193, 9.44193, 9.44193, 9.44193, 9.44193, 9.44193, 9.44193, 12.5426, 9.44193, 9.44195, 9.44195
3.20036, 6, 12.5758, 9.45403, 2.82843, -6.57584, 0, 9.45404, 9.45411, 9.45404, 9.62287, 9.45758, 9.48675, 9.45404, 9.45403, 9.45403, 9.45403, 9.45403, 9.45403, 9.45403, 9.45403, 9.45404, 12.3706, 9.45403, 9.45407, 9.45405
3.20827, 8, 12.4238, 9.47288, 3.16228, -4.42379, 0, 9.47288, 9.47295, 9.47289, 9.64172, 9.47643, 9.5064, 9.47288, 9.47288, 9.47288, 9.47288, 9.47288, 9.47288, 9.47288, 9.47288, 9.47288, 12.2177, 9.47288, 9.47294, 9.47289
3.21618, 4, 12.2881, 9.49841, 2.44949, -8.2881, 0, 9.49841, 9.49849, 9.49842, 9.66725, 9.50196, 9.53275, 9.49841, 9.49841, 9.49841, 9.49841, 9.49841, 9.49841, 9.49841, 9.49841, 9.49841, 12.0812, 9.49841, 9.49851, 9.49842
3.22409, 20, 12.1668, 9.53045, 4.69042, 7.83316, 0, 9.53045, 9.53052, 9.53046, 9.69929, 9.534, 9.56561, 9.53045, 9.53045, 9.53045, 9.53045, 9.53045, 9.53045, 9.53045, 9.53045, 9.53045, 11.9591, 9.53045, 9.53061, 9.53045
3.232, 12, 12.0587, 9.56868, 3.74166, -0.0586815, 0, 9.56868, 9.56876, 9.56869, 9.73752, 9.57223, 9.60467, 9.56868, 9.56868, 9.56868, 9.56868, 9.56868, 9.56868, 9.56868, 9.56868, 9.56868, 11.85, 9.56868, 9.56894, 9.56868
3.23991, 10, 11.9628, 9.61268, 3.4641, -1.96277, 0, 9.61268, 9.61275, 9.61269, 9.78151, 9.61623, 9.64951, 9.61268, 9.61268, 9.61268, 9.61268, 9.61268, 9.61268, 9.61268, 9.61268, 9.61268, 11.7531, 9.61268, 9.61309, 9.61268
3.24782, 20, 11.8785, 9.66189, 4.69042, 8.12149, 0, 9.66189, 9.66196, 9.6619, 9.83073, 9.66544, 9.69957, 9.66189, 9.66189, 9.66189, 9.66189, 9.66189, 9.66189, 9.66189, 9.66189, 9.66189, 11.6677, 9.66189, 9.66253, 9.66189
3.25573, 2, 11.8055, 9.71569, 2, -9.80551, 0, 9.7157, 9.71577, 9.7157, 9.88453, 9.71924, 9.75423, 9.71569, 9.71569, 9.71569, 9.71569, 9.71569, 9.71569, 9.71569, 9.71569, 9.71569, 11.5935, 9.71569, 9.71668, 9.71569
3.26364, 6, 11.7434, 9.77339, 2.82843, -5.74343, 0, 9.77339, 9.77346, 9.7734, 9.94222, 9.77694, 9.8128, 9.77339, 9.77339, 9.77339, 9.77339, 9.77339, 9.77339, 9.77339, 9.77339, 9.77339, 11.5301, 9.77339, 9.77489, 9.77339
3.27155, 4, 11.6919, 9.83423, 2.44949, -7.69193, 0, 9.83423, 9.8343, 9.83424, 10.0031, 9.83778, 9.87451, 9.83423, 9.83423, 9.83423, 9.83423, 9.83423, 9.83423, 9.83423, 9.83423, 9.83423, 11.4769, 9.83423, 9.83647, 9.83423
3.27946, 6, 11.6506, 9.89746, 2.82843, -5.65064, 0, 9.89747, 9.89754, 9.89747, 10.0663, 9.90101, 9.93863, 9.89746, 9.89746, 9.89746, 9.89746, 9.89746, 9.89746, 9.89746, 9.89746, 9.89747, 11.4337, 9.89746, 9.90077, 9.89746
3.28737, 6, 11.6191, 9.96232, 2.82843, -5.61909, 0, 9.96232, 9.96239, 9.96233, 10.1312, 9.96587, 10.0044, 9.96232, 9.96232, 9.96232, 9.96232, 9.96232, 9.96232, 9.96232, 9.96232, 9.96232, 11.3998, 9.96232, 9.96712, 9.96232
3.29528, 14, 11.5967, 10.0281, 4, 2.40326, 0, 10.0281, 10.0281, 10.0281, 10.1969, 10.0316, 10.071, 10.0281, 10.0281, 10.0281, 10.0281, 10.0281, 10.0281, 10.0281, 10.0281, 10.0281, 11.3744, 10.0281, 10.0349, 10.0281
3.30319, 4, 11.583, 10.094, 2.44949, -7.58297, 0, 10.094, 10.094, 10.094, 10.2628, 10.0975, 10.1378, 10.094, 10.094, 10.094, 10.094, 10.094, 10.094, 10.094, 10.094, 10.094, 11.3569, 10.094, 10.1037, 10.094
3.3111, 8, 11.5771, 10.1594, 3.16228, -3.57712, 0, 10.1594, 10.1594, 10.1594, 10.3282, 10.1629, 10.2041, 10.1594, 10.1594, 10.1594, 10.1594, 10.1594, 10.1594, 10.1594, 10.1594, 10.1594, 11.3464, 10.1594, 10.1729, 10.1594
3.31901, 4, 11.5785, 10.2237, 2.44949, -7.57847, 0, 10.2237, 10.2238, 10.2237, 10.3925, 10.2272, 10.2694, 10.2237, 10.2237, 10.2237, 10.2237, 10.2237, 10.2237, 10.2237, 10.2237, 10.2237, 11.3418, 10.2237, 10.2422, 10.2237
3.32692, 10, 11.5863, 10.2864, 3.4641, -1.58635, 0, 10.2864, 10.2865, 10.2864, 10.4553, 10.29, 10.3331, 10.2864, 10.2864, 10.2864, 10.2864, 10.2864, 10.2864, 10.2864, 10.2864, 10.2864, 11.3422, 10.2864, 10.3114, 10.2864
3.33483, 12, 11.6001, 10.3471, 3.74166, 0.399939, 0, 10.3471, 10.3472, 10.3471, 10.516, 10.3507, 10.3947, 10.3471, 10.3471, 10.3471, 10.3471, 10.3471, 10.3471, 10.3471, 10.3471, 10.3471, 11.3467, 10.3471, 10.3804, 10.3471
3.34274, 4, 11.619, 10.4055, 2.44949, -7.61902, 0, 10.4055, 10.4056, 10.4055, 10.5744, 10.4091, 10.4541, 10.4055, 10.4055, 10.4055, 10.4055, 10.4055, 10.4055, 10.4055, 10.4055, 10.4055, 11.3543, 10.4055, 10.4492, 10.4055
3.35065, 8, 11.6427, 10.4614, 3.16228, -3.64268, 0, 10.4614, 10.4615, 10.4614, 10.6302, 10.4649, 10.511, 10.4614, 10.4614, 10.4614, 10.4614, 10.4614, 10.4614, 10.4614, 10.4614, 10.4614, 11.3641, 10.4614, 10.5179, 10.4614
3.35856, 2, 11.6706, 10.5146, 2, -9.67062, 0, 10.5146, 10.5147, 10.5146, 10.6835, 10.5182, 10.5653, 10.5146, 10.5146, 10.5146, 10.5146, 10.5146, 10.5146, 10.5146, 10.5146, 10.5146, 11.3754, 10.5146, 10.5867, 10.5146
3.36647, 12, 11.7025, 10.5653, 3.74166, 0.297512, 0, 10.5653, 10.5654, 10.5653, 10.7341, 10.5689, 10.6171, 10.5653, 10.5653, 10.5653, 10.5653, 10.5653, 10.5653, 10.5653, 10.5653, 10.5653, 11.3876, 10.5653, 10.656, 10.5653
3.37438, 6, 11.7381, 10.6136, 2.82843, -5.73805, 0, 10.6136, 10.6136, 10.6136, 10.7824, 10.6171, 10.6666, 10.6136, 10.6136, 10.6136, 10.6136, 10.6136, 10.6136, 10.6136, 10.6136, 10.6136, 11.4001, 10.6136, 10.726, 10.6136
3.38229, 10, 11.7772, 10.6597, 3.4641, -1.77716, 0, 10.6597, 10.6598, 10.6597, 10.8285, 10.6632, 10.7142, 10.6597, 10.6597, 10.6597, 10.6597, 10.6597, 10.6597, 10.6597, 10.6597, 10.6597, 11.4128, 10.6597, 10.7971, 10.6597
3.3902, 12, 11.8197, 10.704, 3.74166, 0.180259, 0, 10.704, 10.7041, 10.704, 10.8729, 10.7076, 10.7604, 10.704, 10.704, 10.704, 10.704, 10.704, 10.704, 10.704, 10.704, 10.704, 11.4253, 10.704, 10.8696, 10.704
3.39811, 10, 11.8658, 10.7471, 3.4641, -1.86579, 0, 10.7471, 10.7471, 10.7471, 10.9159, 10.7506, 10.8058, 10.7471, 10.7471, 10.7471, 10.7471, 10.7471, 10.7471, 10.7471, 10.7471, 10.7471, 11.4378, 10.7471, 10.9438, 10.7471
3.40602, 10, 11.9154, 10.7893, 3.4641, -1.91538, 0, 10.7893, 10.7893, 10.7893, 10.9581, 10.7928, 10.8513, 10.7893, 10.7893, 10.7893, 10.7893, 10.7893, 10.7893, 10.7893, 10.7893, 10.7893, 11.4504, 10.7893, 11.0197, 10.7893
3.41393, 4, 11.9687, 10.8312, 2.44949, -7.96869, 0, 10.8313, 10.8313, 10.8313, 11.0001, 10.8348, 10.898, 10.8312, 10.8312, 10.8312, 10.8312, 10.8312, 10.8312, 10.8312, 10.8312, 10.8313, 11.4633, 10.8312, 11.0975, 10.8312
3.42184, 6, 12.0261, 10.8736, 2.82843, -6.02606, 0, 10.8736, 10.8736, 10.8736, 11.0424, 10.8771, 10.9471, 10.8736, 10.8736, 10.8736, 10.8736, 10.8736, 10.8736, 10.8736, 10.8736, 10.8736, 11.4768, 10.8736, 11.1768, 10.8736
3.42975, 12, 12.088, 10.9168, 3.74166, -0.0880299, 0, 10.9168, 10.9168, 10.9168, 11.0856, 10.9203, 11.0002, 10.9168, 10.9168, 10.9168, 10.9168, 10.9168, 10.9168, 10.9168, 10.9168, 10.9168, 11.4914, 10.9168, 11.2574, 10.9168
3.43766, 6, 12.1556, 10.9614, 2.82843, -6.15557, 0, 10.9614, 10.9615, 10.9614, 11.1302, 10.9649, 11.0596, 10.9614, 10.9614, 10.9614, 10.9614, 10.9614, 10.9614, 10.9614, 10.9614, 10.9614, 11.5075, 10.9614, 11.3388, 10.9614
3.44557, 8, 12.2302, 11.0079, 3.16228, -4.23019, 0, 11.0079, 11.008, 11.0079, 11.1768, 11.0115, 11.1278, 11.0079, 11.0079, 11.0079, 11.0079, 11.0079, 11.0079, 11.0079, 11.0079, 11.0079, 11.5256, 11.0079, 11.4202, 11.0079
3.45348, 4, 12.3142, 11.0568, 2.44949, -8.31418, 0, 11.0568, 11.0569, 11.0568, 11.2256, 11.0603, 11.2084, 11.0568, 11.0568, 11.0568, 11.0568, 11.0568, 11.0568, 11.0568, 11.0568, 11.0568, 11.546, 11.0568, 11.501, 11.0568
3.46139, 16, 12.4109, 11.1083, 4.24264, 3.58907, 0, 11.1083, 11.1084, 11.1083, 11.2771, 11.1118, 11.3057, 11.1083, 11.1083, 11.1083, 11.1083, 11.1083, 11.1083, 11.1083, 11.1083, 11.1083, 11.5691, 11.1083, 11.5802, 11.1083
3.4693, 2, 12.5253, 11.1626, 2, -10.5253, 0, 11.1626, 11.1627, 11.1627, 11.3315, 11.1662, 11.4255, 11.1626, 11.1626, 11.1626, 11.1626, 11.1626, 11.1626, 11.1626, 11.1626, 11.1626, 11.5953, 11.1626, 11.6573, 11.1626
3.47721, 4, 12.6638, 11.22, 2.44949, -8.66378, 0, 11.22, 11.2201, 11.22, 11.3889, 11.2236, 11.5753, 11.22, 11.22, 11.22, 11.22, 11.22, 11.22, 11.22, 11.22, 11.22, 11.6247, 11.22, 11.7313, 11.22
3.48512, 8, 12.8352, 11.2805, 3.16228, -4.83522, 0, 11.2805, 11.2805, 11.2805, 11.4493, 11.284, 11.7643, 11.2805, 11.2805, 11.2805, 11.2805, 11.2805, 11.2805, 11.2805, 11.2805, 11.2805, 11.6576, 11.2805, 11.8018, 11.2805
