   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_332.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
19.33, 0, 0.0913084, 0, 1.41421, -0.0913084, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.73504e-06, 0, 0.0913047, 0, 0
19.3379, 0, 0.0892989, 0, 1.41421, -0.0892989, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.74525e-06, 0, 0.0892952, 0, 0
19.3458, 0, 0.0873374, 0, 1.41421, -0.0873374, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.75766e-06, 0, 0.0873336, 0, 0
19.3537, 0, 0.0854229, 0, 1.41421, -0.0854229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.77294e-06, 0, 0.0854192, 0, 0
19.3615, 0, 0.0835526, 0, 1.41421, -0.0835526, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.79195e-06, 0, 0.0835488, 0, 0
19.3694, 0, 0.0817256, 0, 1.41421, -0.0817256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.81577e-06, 0, 0.0817217, 0, 0
19.3773, 0, 0.0799395, 0, 1.41421, -0.0799395, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.84578e-06, 0, 0.0799357, 0, 0
19.3852, 0, 0.0781924, 0, 1.41421, -0.0781924, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.88367e-06, 0, 0.0781885, 0, 0
19.3931, 0, 0.0764833, 0, 1.41421, -0.0764833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.93154e-06, 0, 0.0764794, 0, 0
19.401, 0, 0.07481, 0, 1.41421, -0.07481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.99202e-06, 0, 0.074806, 0, 0
19.4088, 0, 0.0731712, 0, 1.41421, -0.0731712, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.06829e-06, 0, 0.0731672, 0, 0
19.4167, 0, 0.071566, 0, 1.41421, -0.071566, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.16422e-06, 0, 0.0715619, 0, 0
19.4246, 0, 0.0699927, 0, 1.41421, -0.0699927, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.28458e-06, 0, 0.0699884, 0, 0
19.4325, 0, 0.0684494, 0, 1.41421, -0.0684494, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.43537e-06, 0, 0.068445, 0, 0
19.4404, 0, 0.0669359, 0, 1.41421, -0.0669359, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.62673e-06, 0, 0.0669312, 0, 0
19.4483, 0, 0.0654501, 0, 1.41421, -0.0654501, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.86298e-06, 0, 0.0654453, 0, 0
19.4561, 0, 0.0639919, 0, 1.41421, -0.0639919, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.15352e-06, 0, 0.0639867, 0, 0
19.464, 0, 0.0625597, 0, 1.41421, -0.0625597, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.511e-06, 0, 0.0625542, 0, 0
19.4719, 0, 0.0611524, 0, 1.41421, -0.0611524, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.94932e-06, 0, 0.0611464, 0, 0
19.4798, 0, 0.0597698, 0, 1.41421, -0.0597698, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.48432e-06, 0, 0.0597633, 0, 0
19.4877, 0, 0.0584108, 0, 1.41421, -0.0584108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.13487e-06, 0, 0.0584037, 0, 0
19.4956, 0, 0.0570745, 0, 1.41421, -0.0570745, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.92312e-06, 0, 0.0570666, 0, 0
19.5034, 0, 0.0557609, 0, 1.41421, -0.0557609, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.87431e-06, 0, 0.0557521, 0, 0
19.5113, 0, 0.0544685, 0, 1.41421, -0.0544685, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00192e-05, 0, 0.0544585, 0, 0
19.5192, 0, 0.0531981, 0, 1.41421, -0.0531981, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13918e-05, 0, 0.0531867, 0, 0
19.5271, 0, 0.0519488, 0, 1.41421, -0.0519488, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30339e-05, 0, 0.0519358, 0, 0
19.535, 0, 0.0507199, 0, 1.41421, -0.0507199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49949e-05, 0, 0.0507049, 0, 0
19.5429, 0, 0.0495119, 0, 1.41421, -0.0495119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7332e-05, 0, 0.0494945, 0, 0
19.5507, 0, 0.0483242, 0, 1.41421, -0.0483242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.01151e-05, 0, 0.0483041, 0, 0
19.5586, 0, 0.0471566, 0, 1.41421, -0.0471566, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.34292e-05, 0, 0.0471332, 0, 0
19.5665, 0, 0.0460097, 0, 1.41421, -0.0460097, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.73749e-05, 0, 0.0459823, 0, 0
19.5744, 0, 0.0448833, 0, 1.41421, -0.0448833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.20788e-05, 0, 0.0448512, 0, 0
19.5823, 0, 0.0437773, 0, 1.41421, -0.0437773, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.77037e-05, 0, 0.0437396, 0, 0
19.5902, 0, 0.0426925, 0, 1.41421, -0.0426925, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.44311e-05, 0, 0.0426481, 0, 0
19.598, 0, 0.041629, 0, 1.41421, -0.041629, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.2503e-05, 0, 0.0415765, 0, 0
19.6059, 0, 0.0405876, 0, 1.41421, -0.0405876, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.22167e-05, 0, 0.0405253, 0, 0
19.6138, 2, 0.0395687, 0, 2, 1.96043, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.39489e-05, 0, 0.0394947, 0, 0
19.6217, 2, 0.0385726, 0, 2, 1.96143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.81761e-05, 0, 0.0384845, 0, 0
19.6296, 0, 0.0376013, 0, 1.41421, -0.0376013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000105471, 0, 0.0374959, 0, 0
19.6375, 2, 0.0366553, 0, 2, 1.96334, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000126573, 0, 0.0365288, 0, 0
19.6453, 2, 0.0357357, 0, 2, 1.96426, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000152398, 0, 0.0355833, 0, 0
19.6532, 2, 0.0348445, 0, 2, 1.96516, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000184064, 0, 0.0346604, 0, 0
19.6611, 0, 0.0339832, 0, 1.41421, -0.0339832, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000222967, 0, 0.0337602, 0, 0
19.669, 0, 0.0331536, 0, 1.41421, -0.0331536, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000270828, 0, 0.0328828, 0, 0
19.6769, 0, 0.0323588, 0, 1.41421, -0.0323588, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000329709, 0, 0.0320291, 0, 0
19.6848, 2, 0.031601, 0, 2, 1.9684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000402168, 0, 0.0311989, 0, 0
19.6926, 2, 0.0308841, 0, 2, 1.96912, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000491214, 0, 0.0303929, 0, 0
19.7005, 0, 0.0302117, 0, 1.41421, -0.0302117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000600511, 0, 0.0296112, 0, 0
19.7084, 0, 0.0295882, 0, 1.41421, -0.0295882, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000734431, 0, 0.0288537, 0, 0
19.7163, 0, 0.029019, 0, 1.41421, -0.029019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000898024, 0, 0.028121, 0, 0
19.7242, 0, 0.02851, 0, 1.41421, -0.02851, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00109732, 0, 0.0274127, 0, 0
19.7321, 0, 0.0280679, 0, 1.41421, -0.0280679, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00133942, 0, 0.0267285, 0, 0
19.74, 0, 0.0277011, 0, 1.41421, -0.0277011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00163215, 0, 0.0260689, 0, 0
19.7478, 0, 0.0274181, 0, 1.41421, -0.0274181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00198494, 0, 0.0254332, 0, 0
19.7557, 0, 0.0272293, 0, 1.41421, -0.0272293, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00240808, 0, 0.0248212, 0, 0
19.7636, 0, 0.0271459, 0, 1.41421, -0.0271459, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00291346, 0, 0.0242324, 0, 0
19.7715, 0, 0.0271805, 0, 1.41421, -0.0271805, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00351446, 0, 0.023666, 0, 0
19.7794, 0, 0.0273471, 1.2927e-16, 1.41421, -0.0273471, 0, 1.2927e-16, 1.2927e-16, 1.2927e-16, 1.2927e-16, 1.2927e-16, 1.2927e-16, 1.2927e-16, 1.2927e-16, 1.2927e-16, 1.2927e-16, 1.2927e-16, 0.00422537, 1.2927e-16, 0.0231217, 1.2927e-16, 1.2927e-16
19.7873, 0, 0.027661, 4.77173e-16, 1.41421, -0.027661, 0, 4.77173e-16, 4.77173e-16, 4.77173e-16, 4.77173e-16, 4.77173e-16, 4.77173e-16, 4.77173e-16, 4.77173e-16, 4.77173e-16, 4.77173e-16, 4.77173e-16, 0.00506239, 4.77173e-16, 0.0225986, 4.77173e-16, 4.77173e-16
19.7951, 0, 0.0281391, 9.9964e-16, 1.41421, -0.0281391, 0, 9.9964e-16, 9.9964e-16, 9.9964e-16, 9.9964e-16, 9.9964e-16, 9.9964e-16, 9.9964e-16, 9.9964e-16, 9.9964e-16, 9.9964e-16, 9.9964e-16, 0.00604323, 9.9964e-16, 0.0220959, 9.9964e-16, 9.9964e-16
19.803, 0, 0.0287989, 1.61739e-15, 1.41421, -0.0287989, 0, 1.61739e-15, 1.61739e-15, 1.61739e-15, 1.61739e-15, 1.61739e-15, 1.61739e-15, 1.61739e-15, 1.61739e-15, 1.61739e-15, 1.61739e-15, 1.61739e-15, 0.00718621, 1.61739e-15, 0.0216127, 1.61739e-15, 1.61739e-15
19.8109, 0, 0.0296598, 2.27617e-15, 1.41421, -0.0296598, 0, 2.27617e-15, 2.27617e-15, 2.27617e-15, 2.27617e-15, 2.27617e-15, 2.27617e-15, 2.27617e-15, 2.27617e-15, 2.27617e-15, 2.27617e-15, 2.27617e-15, 0.00851159, 2.27617e-15, 0.0211482, 2.27617e-15, 2.27617e-15
19.8188, 2, 0.0307421, 2.94171e-15, 2, 1.96926, 0, 2.94171e-15, 2.94171e-15, 2.94171e-15, 2.94171e-15, 2.94171e-15, 2.94171e-15, 2.94171e-15, 2.94171e-15, 2.94171e-15, 2.94171e-15, 2.94171e-15, 0.0100409, 2.94171e-15, 0.0207012, 2.94171e-15, 2.94171e-15
19.8267, 0, 0.0320665, 3.56885e-15, 1.41421, -0.0320665, 0, 3.56885e-15, 3.56885e-15, 3.56885e-15, 3.56885e-15, 3.56885e-15, 3.56885e-15, 3.56885e-15, 3.56885e-15, 3.56885e-15, 3.56885e-15, 3.56885e-15, 0.0117955, 3.56885e-15, 0.020271, 3.56885e-15, 3.56885e-15
19.8346, 0, 0.0336552, 4.15474e-15, 1.41421, -0.0336552, 0, 4.15474e-15, 4.15474e-15, 4.15474e-15, 4.15474e-15, 4.15474e-15, 4.15474e-15, 4.15474e-15, 4.15474e-15, 4.15474e-15, 4.15474e-15, 4.15474e-15, 0.013799, 4.15474e-15, 0.0198563, 4.15474e-15, 4.15474e-15
19.8424, 0, 0.0355302, 4.6855e-15, 1.41421, -0.0355302, 0, 4.6855e-15, 4.6855e-15, 4.6855e-15, 4.6855e-15, 4.6855e-15, 4.6855e-15, 4.6855e-15, 4.6855e-15, 4.6855e-15, 4.6855e-15, 4.6855e-15, 0.0160741, 4.6855e-15, 0.0194561, 4.6855e-15, 4.6855e-15
19.8503, 0, 0.0377129, 5.13436e-15, 1.41421, -0.0377129, 0, 5.13436e-15, 5.13436e-15, 5.13436e-15, 5.13436e-15, 5.13436e-15, 5.13436e-15, 5.13436e-15, 5.13436e-15, 5.13436e-15, 5.13436e-15, 5.13436e-15, 0.0186432, 5.13436e-15, 0.0190697, 5.13436e-15, 5.13436e-15
19.8582, 0, 0.0402264, 5.47635e-15, 1.41421, -0.0402264, 0, 5.47635e-15, 5.47635e-15, 5.47635e-15, 5.47635e-15, 5.47635e-15, 5.47635e-15, 5.47635e-15, 5.47635e-15, 5.47635e-15, 5.47635e-15, 5.47635e-15, 0.0215307, 5.47635e-15, 0.0186957, 5.47635e-15, 5.47635e-15
19.8661, 0, 0.0430905, 5.72925e-15, 1.41421, -0.0430905, 0, 5.72925e-15, 5.72925e-15, 5.72925e-15, 5.72925e-15, 5.72925e-15, 5.72925e-15, 5.72925e-15, 5.72925e-15, 5.72925e-15, 5.72925e-15, 5.72925e-15, 0.0247571, 5.72925e-15, 0.0183334, 5.72925e-15, 5.72925e-15
19.874, 0, 0.0463258, 5.89914e-15, 1.41421, -0.0463258, 0, 5.89914e-15, 5.89914e-15, 5.89914e-15, 5.89914e-15, 5.89914e-15, 5.89914e-15, 5.89914e-15, 5.89914e-15, 5.89914e-15, 5.89914e-15, 5.89914e-15, 0.0283442, 5.89914e-15, 0.0179817, 5.89914e-15, 5.89914e-15
19.8819, 0, 0.0499519, 5.94387e-15, 1.41421, -0.0499519, 0, 5.94387e-15, 5.94387e-15, 5.94387e-15, 5.94387e-15, 5.94387e-15, 5.94387e-15, 5.94387e-15, 5.94387e-15, 5.94387e-15, 5.94387e-15, 5.94387e-15, 0.0323123, 5.94387e-15, 0.0176396, 5.94387e-15, 5.94387e-15
19.8897, 0, 0.0539835, 5.87454e-15, 1.41421, -0.0539835, 0, 5.87454e-15, 5.87454e-15, 5.87454e-15, 5.87454e-15, 5.87454e-15, 5.87454e-15, 5.87454e-15, 5.87454e-15, 5.87454e-15, 5.87454e-15, 5.87454e-15, 0.0366769, 5.87454e-15, 0.0173065, 5.87454e-15, 5.87454e-15
19.8976, 2, 0.0584353, 5.71539e-15, 2, 1.94156, 0, 5.71539e-15, 5.71539e-15, 5.71539e-15, 5.71539e-15, 5.71539e-15, 5.71539e-15, 5.71539e-15, 5.71539e-15, 5.71539e-15, 5.71539e-15, 5.71539e-15, 0.0414538, 5.71539e-15, 0.0169816, 5.71539e-15, 5.71539e-15
19.9055, 0, 0.0633199, 5.48008e-15, 1.41421, -0.0633199, 0, 5.48008e-15, 5.48008e-15, 5.48008e-15, 5.48008e-15, 5.48008e-15, 5.48008e-15, 5.48008e-15, 5.48008e-15, 5.48008e-15, 5.48008e-15, 5.48008e-15, 0.046656, 5.48008e-15, 0.0166639, 5.48008e-15, 5.48008e-15
19.9134, 0, 0.0686427, 5.15353e-15, 1.41421, -0.0686427, 0, 5.15353e-15, 5.15353e-15, 5.15353e-15, 5.15353e-15, 5.15353e-15, 5.15353e-15, 5.15353e-15, 5.15353e-15, 5.15353e-15, 5.15353e-15, 5.15353e-15, 0.0522897, 5.15353e-15, 0.016353, 5.15353e-15, 5.15353e-15
19.9213, 0, 0.0744105, 4.74201e-15, 1.41421, -0.0744105, 0, 4.74201e-15, 4.74201e-15, 4.74201e-15, 4.74201e-15, 4.74201e-15, 4.74201e-15, 4.74201e-15, 4.74201e-15, 4.74201e-15, 4.74201e-15, 4.74201e-15, 0.0583624, 4.74201e-15, 0.0160481, 4.74201e-15, 4.74201e-15
19.9292, 0, 0.0806209, 4.27934e-15, 1.41421, -0.0806209, 0, 4.27934e-15, 4.27934e-15, 4.27934e-15, 4.27934e-15, 4.27934e-15, 4.27934e-15, 4.27934e-15, 4.27934e-15, 4.27934e-15, 4.27934e-15, 4.27934e-15, 0.0648719, 4.27934e-15, 0.015749, 4.27934e-15, 4.27934e-15
19.937, 2, 0.0872712, 3.77965e-15, 2, 1.91273, 0, 3.77965e-15, 3.77965e-15, 3.77965e-15, 3.77965e-15, 3.77965e-15, 3.77965e-15, 3.77965e-15, 3.77965e-15, 3.77965e-15, 3.77965e-15, 3.77965e-15, 0.0718162, 3.77965e-15, 0.015455, 3.77965e-15, 3.77965e-15
19.9449, 0, 0.0943567, 3.23624e-15, 1.41421, -0.0943567, 0, 3.23624e-15, 3.23624e-15, 3.23624e-15, 3.23624e-15, 3.23624e-15, 3.23624e-15, 3.23624e-15, 3.23624e-15, 3.23624e-15, 3.23624e-15, 3.23624e-15, 0.079191, 3.23624e-15, 0.0151657, 3.23624e-15, 3.23624e-15
19.9528, 2, 0.101858, 2.67982e-15, 2, 1.89814, 0, 2.67982e-15, 2.67982e-15, 2.67982e-15, 2.67982e-15, 2.67982e-15, 2.67982e-15, 2.67982e-15, 2.67982e-15, 2.67982e-15, 2.67982e-15, 2.67982e-15, 0.0869765, 2.67982e-15, 0.014881, 2.67982e-15, 2.67982e-15
19.9607, 0, 0.10976, 2.12602e-15, 1.41421, -0.10976, 0, 2.12602e-15, 2.12602e-15, 2.12602e-15, 2.12602e-15, 2.12602e-15, 2.12602e-15, 2.12602e-15, 2.12602e-15, 2.12602e-15, 2.12602e-15, 2.12602e-15, 0.0951591, 2.12602e-15, 0.0146007, 2.12602e-15, 2.12602e-15
19.9686, 2, 0.118044, 1.60368e-15, 2, 1.88196, 0, 1.60368e-15, 1.60368e-15, 1.60368e-15, 1.60368e-15, 1.60368e-15, 1.60368e-15, 1.60368e-15, 1.60368e-15, 1.60368e-15, 1.60368e-15, 1.60368e-15, 0.103719, 1.60368e-15, 0.0143245, 1.60368e-15, 1.60368e-15
19.9765, 0, 0.126678, 1.13421e-15, 1.41421, -0.126678, 0, 1.13421e-15, 1.13421e-15, 1.13421e-15, 1.13421e-15, 1.13421e-15, 1.13421e-15, 1.13421e-15, 1.13421e-15, 1.13421e-15, 1.13421e-15, 1.13421e-15, 0.112626, 1.13421e-15, 0.0140524, 1.13421e-15, 1.13421e-15
19.9843, 0, 0.135638, 7.34735e-16, 1.41421, -0.135638, 0, 7.34735e-16, 7.34735e-16, 7.34735e-16, 7.34735e-16, 7.34735e-16, 7.34735e-16, 7.34735e-16, 7.34735e-16, 7.34735e-16, 7.34735e-16, 7.34735e-16, 0.121853, 7.34735e-16, 0.0137844, 7.34735e-16, 7.34735e-16
19.9922, 0, 0.144883, 4.16414e-16, 1.41421, -0.144883, 0, 4.16414e-16, 4.16414e-16, 4.16414e-16, 4.16414e-16, 4.16414e-16, 4.16414e-16, 4.16414e-16, 4.16414e-16, 4.16414e-16, 4.16414e-16, 4.16414e-16, 0.131362, 4.16414e-16, 0.0135206, 4.16414e-16, 4.16414e-16
20.0001, 0, 0.154376, 1.85769e-16, 1.41421, -0.154376, 0, 1.85769e-16, 1.85769e-16, 1.85769e-16, 1.85769e-16, 1.85769e-16, 1.85769e-16, 1.85769e-16, 1.85769e-16, 1.85769e-16, 1.85769e-16, 1.85769e-16, 0.141115, 1.85769e-16, 0.013261, 1.85769e-16, 1.85769e-16
20.008, 0, 0.164079, 4.64423e-17, 1.41421, -0.164079, 0, 4.64423e-17, 4.64423e-17, 4.64423e-17, 4.64423e-17, 4.64423e-17, 4.64423e-17, 4.64423e-17, 4.64423e-17, 4.64423e-17, 4.64423e-17, 4.64423e-17, 0.151073, 4.64423e-17, 0.0130059, 4.64423e-17, 4.64423e-17
20.0159, 0, 0.173939, 0, 1.41421, -0.173939, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.161184, 0, 0.0127555, 0, 0
20.0238, 0, 0.183912, 0, 1.41421, -0.183912, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.171402, 0, 0.01251, 0, 0
20.0316, 0, 0.193947, 0, 1.41421, -0.193947, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.181677, 0, 0.0122697, 0, 0
20.0395, 0, 0.203985, 0, 1.41421, -0.203985, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.19195, 0, 0.0120352, 0, 0
20.0474, 0, 0.213973, 0, 1.41421, -0.213973, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.202166, 0, 0.0118067, 0, 0
20.0553, 0, 0.223856, 0, 1.41421, -0.223856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.212271, 0, 0.0115847, 0, 0
20.0632, 0, 0.233563, 0, 1.41421, -0.233563, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.222193, 0, 0.0113697, 0, 0
20.0711, 0, 0.24304, 0, 1.41421, -0.24304, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.231878, 0, 0.0111622, 0, 0
20.079, 0, 0.252218, 0, 1.41421, -0.252218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.241255, 0, 0.0109627, 0, 0
20.0868, 2, 0.261034, 0, 2, 1.73897, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.250263, 0, 0.0107717, 0, 0
20.0947, 4, 0.269426, 0, 2.44949, 3.73057, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.258836, 0, 0.0105897, 0, 0
20.1026, 2, 0.277323, 3.94183e-23, 2, 1.72268, 0, 3.94183e-23, 3.94183e-23, 3.94183e-23, 3.94183e-23, 3.94183e-23, 3.94183e-23, 3.94183e-23, 3.94183e-23, 3.94183e-23, 3.94183e-23, 3.94183e-23, 0.266906, 3.94183e-23, 0.0104173, 3.94183e-23, 3.94183e-23
20.1105, 2, 0.284661, 6.92645e-23, 2, 1.71534, 0, 6.92645e-23, 6.92645e-23, 6.92645e-23, 6.92645e-23, 6.92645e-23, 6.92645e-23, 6.92645e-23, 6.92645e-23, 6.92645e-23, 6.92645e-23, 6.92645e-23, 0.274406, 6.92645e-23, 0.010255, 6.92645e-23, 6.92645e-23
20.1184, 0, 0.291378, 4.56021e-23, 1.41421, -0.291378, 0, 4.56021e-23, 4.56021e-23, 4.56021e-23, 4.56021e-23, 4.56021e-23, 4.56021e-23, 4.56021e-23, 4.56021e-23, 4.56021e-23, 4.56021e-23, 4.56021e-23, 0.281275, 4.56021e-23, 0.0101033, 4.56021e-23, 4.56021e-23
20.1263, 0, 0.297407, 1.14005e-23, 1.41421, -0.297407, 0, 1.14005e-23, 1.14005e-23, 1.14005e-23, 1.14005e-23, 1.14005e-23, 1.14005e-23, 1.14005e-23, 1.14005e-23, 1.14005e-23, 1.14005e-23, 1.14005e-23, 0.287444, 1.14005e-23, 0.00996267, 1.14005e-23, 1.14005e-23
20.1341, 0, 0.302688, 0, 1.41421, -0.302688, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.292855, 0, 0.00983356, 0, 0
20.142, 0, 0.307165, 4.30636e-23, 1.41421, -0.307165, 0, 4.30636e-23, 4.30636e-23, 4.30636e-23, 4.30636e-23, 4.30636e-23, 4.30636e-23, 4.30636e-23, 4.30636e-23, 4.30636e-23, 4.30636e-23, 4.30636e-23, 0.297449, 4.30636e-23, 0.00971636, 4.30636e-23, 4.30636e-23
20.1499, 0, 0.310782, 7.88034e-23, 1.41421, -0.310782, 0, 7.88034e-23, 7.88034e-23, 7.88034e-23, 7.88034e-23, 7.88034e-23, 7.88034e-23, 7.88034e-23, 7.88034e-23, 7.88034e-23, 7.88034e-23, 7.88034e-23, 0.30117, 7.88034e-23, 0.00961153, 7.88034e-23, 7.88034e-23
20.1578, 2, 0.313492, 5.23678e-23, 2, 1.68651, 0, 5.23678e-23, 5.23678e-23, 5.23678e-23, 5.23678e-23, 5.23678e-23, 5.23678e-23, 5.23678e-23, 5.23678e-23, 5.23678e-23, 5.23678e-23, 5.23678e-23, 0.303972, 5.23678e-23, 0.00951934, 5.23678e-23, 5.23678e-23
20.1657, 0, 0.315252, 1.30919e-23, 1.41421, -0.315252, 0, 1.30919e-23, 1.30919e-23, 1.30919e-23, 1.30919e-23, 1.30919e-23, 1.30919e-23, 1.30919e-23, 1.30919e-23, 1.30919e-23, 1.30919e-23, 1.30919e-23, 0.305812, 1.30919e-23, 0.00944011, 1.30919e-23, 1.30919e-23
20.1736, 0, 0.316027, 0, 1.41421, -0.316027, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.306653, 0, 0.00937412, 0, 0
20.1814, 2, 0.315792, 0, 2, 1.68421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.306471, 0, 0.00932149, 0, 0
20.1893, 2, 0.314529, 0, 2, 1.68547, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.305247, 0, 0.00928242, 0, 0
20.1972, 0, 0.312232, 0, 1.41421, -0.312232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.302975, 0, 0.00925696, 0, 0
20.2051, 0, 0.308904, 0, 1.41421, -0.308904, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.299658, 0, 0.00924512, 0, 0
20.213, 0, 0.304561, 0, 1.41421, -0.304561, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.295314, 0, 0.00924692, 0, 0
20.2209, 0, 0.299228, 0, 1.41421, -0.299228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.289966, 0, 0.00926225, 0, 0
20.2287, 0, 0.292947, 0, 1.41421, -0.292947, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.283656, 0, 0.009291, 0, 0
20.2366, 0, 0.285765, 0, 1.41421, -0.285765, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.276432, 0, 0.00933301, 0, 0
20.2445, 0, 0.277741, 0, 1.41421, -0.277741, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.268353, 0, 0.0093881, 0, 0
