   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_340.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
5.89629, 208, 193.726, 49.4129, 14.4914, 14.2745, 0, 49.4129, 50.9442, 189.032, 52.575, 49.4129, 49.4129, 49.4129, 49.4129, 49.4129, 49.4129, 49.4129, 49.4129, 49.4129, 49.4129, 49.4129, 49.4129, 49.4129, 49.4129
5.90418, 240, 193.157, 49.4617, 15.5563, 46.8429, 0, 49.4618, 51.0073, 188.227, 52.8462, 49.4617, 49.4617, 49.4617, 49.4617, 49.4617, 49.4617, 49.4617, 49.4617, 49.4617, 49.4617, 49.4617, 49.4617, 49.4617, 49.4617
5.91206, 184, 190.967, 49.51, 13.6382, -6.9669, 0, 49.51, 51.0699, 185.827, 53.09, 49.51, 49.51, 49.51, 49.51, 49.51, 49.51, 49.51, 49.51, 49.51, 49.51, 49.51, 49.51, 49.51, 49.51
5.91994, 202, 187.237, 49.5579, 14.2829, 14.7634, 0, 49.5579, 51.1322, 181.92, 53.3005, 49.5579, 49.5579, 49.5579, 49.5579, 49.5579, 49.5579, 49.5579, 49.5579, 49.5579, 49.5579, 49.5579, 49.5579, 49.5579, 49.5579
5.92782, 210, 182.098, 49.6056, 14.5602, 27.902, 0, 49.6057, 51.1944, 176.642, 53.4726, 49.6056, 49.6056, 49.6056, 49.6056, 49.6056, 49.6056, 49.6056, 49.6056, 49.6056, 49.6056, 49.6056, 49.6056, 49.6056, 49.6056
5.93571, 218, 175.726, 49.6535, 14.8324, 42.274, 0, 49.6535, 51.2568, 170.174, 53.6023, 49.6535, 49.6535, 49.6535, 49.6535, 49.6535, 49.6535, 49.6535, 49.6535, 49.6535, 49.6535, 49.6535, 49.6535, 49.6535, 49.6535
5.94359, 164, 168.328, 49.7017, 12.8841, -4.32765, 0, 49.7017, 51.3197, 162.724, 53.6872, 49.7017, 49.7017, 49.7017, 49.7017, 49.7017, 49.7017, 49.7017, 49.7017, 49.7017, 49.7017, 49.7017, 49.7017, 49.7017, 49.7017
5.95147, 186, 160.133, 49.7504, 13.7113, 25.8671, 0, 49.7504, 51.3832, 154.524, 53.7264, 49.7504, 49.7504, 49.7504, 49.7504, 49.7504, 49.7504, 49.7504, 49.7504, 49.7504, 49.7504, 49.7504, 49.7504, 49.7504, 49.7504
5.95935, 148, 151.382, 49.8, 12.2474, -3.38217, 0, 49.8, 51.4477, 145.814, 53.7205, 49.8, 49.8, 49.8, 49.8, 49.8, 49.8, 49.8, 49.8, 49.8, 49.8, 49.8, 49.8, 49.8, 49.8
5.96723, 150, 142.315, 49.8507, 12.3288, 7.68466, 0, 49.8507, 51.5135, 136.831, 53.6718, 49.8507, 49.8507, 49.8507, 49.8507, 49.8507, 49.8507, 49.8507, 49.8507, 49.8507, 49.8507, 49.8507, 49.8507, 49.8507, 49.8507
5.97512, 152, 133.159, 49.9027, 12.4097, 18.8408, 0, 49.9027, 51.581, 127.8, 53.584, 49.9027, 49.9027, 49.9027, 49.9027, 49.9027, 49.9027, 49.9027, 49.9027, 49.9027, 49.9027, 49.9027, 49.9027, 49.9027, 49.9027
5.983, 122, 124.124, 49.9563, 11.1355, -2.12428, 0, 49.9563, 51.6504, 118.924, 53.4621, 49.9563, 49.9563, 49.9563, 49.9563, 49.9563, 49.9563, 49.9563, 49.9563, 49.9563, 49.9563, 49.9563, 49.9563, 49.9563, 49.9563
5.99088, 132, 115.391, 50.0117, 11.5758, 16.6094, 0, 50.0117, 51.7222, 110.38, 53.312, 50.0117, 50.0117, 50.0117, 50.0117, 50.0117, 50.0117, 50.0117, 50.0117, 50.0117, 50.0117, 50.0117, 50.0117, 50.0117, 50.0117
5.99876, 114, 107.109, 50.069, 10.7703, 6.89112, 0, 50.069, 51.7966, 102.31, 53.1403, 50.069, 50.069, 50.069, 50.069, 50.069, 50.069, 50.069, 50.069, 50.069, 50.069, 50.069, 50.069, 50.069, 50.069
6.00665, 86, 99.396, 50.1283, 9.38083, -13.396, 0, 50.1283, 51.8745, 94.8243, 52.9538, 50.1283, 50.1283, 50.1283, 50.1283, 50.1283, 50.1283, 50.1283, 50.1283, 50.1283, 50.1283, 50.1283, 50.1283, 50.1283, 50.1283
6.01453, 76, 92.3349, 50.1897, 8.83176, -16.3349, 0, 50.1898, 51.9564, 87.9985, 52.7594, 50.1897, 50.1897, 50.1897, 50.1897, 50.1897, 50.1897, 50.1897, 50.1897, 50.1897, 50.1897, 50.1897, 50.1897, 50.1897, 50.1897
6.02241, 60, 85.9768, 50.2533, 7.87401, -25.9768, 0, 50.2534, 52.0438, 81.8759, 52.5638, 50.2533, 50.2533, 50.2533, 50.2533, 50.2533, 50.2533, 50.2533, 50.2533, 50.2533, 50.2533, 50.2533, 50.2533, 50.2533, 50.2533
6.03029, 58, 80.3424, 50.3191, 7.74597, -22.3424, 0, 50.3191, 52.1384, 76.4694, 52.3728, 50.3191, 50.3191, 50.3191, 50.3191, 50.3191, 50.3191, 50.3191, 50.3191, 50.3191, 50.3191, 50.3191, 50.3191, 50.3191, 50.3191
6.03817, 78, 75.4307, 50.3869, 8.94427, 2.56925, 0, 50.3869, 52.2431, 71.7697, 52.1918, 50.3869, 50.3869, 50.3869, 50.3869, 50.3869, 50.3869, 50.3869, 50.3869, 50.3869, 50.3869, 50.3869, 50.3869, 50.3869, 50.3869
6.04606, 44, 71.219, 50.4567, 6.78233, -27.219, 0, 50.4567, 52.3624, 67.7451, 52.025, 50.4567, 50.4567, 50.4567, 50.4567, 50.4567, 50.4567, 50.4567, 50.4567, 50.4567, 50.4567, 50.4567, 50.4567, 50.4567, 50.4567
6.05394, 44, 67.6726, 50.5284, 6.78233, -23.6726, 0, 50.5284, 52.5035, 64.3503, 51.8756, 50.5284, 50.5284, 50.5284, 50.5284, 50.5284, 50.5284, 50.5284, 50.5284, 50.5284, 50.5284, 50.5284, 50.5284, 50.5284, 50.5284
6.06182, 62, 64.7485, 50.6017, 8, -2.74847, 0, 50.6017, 52.6771, 61.5287, 51.746, 50.6017, 50.6017, 50.6017, 50.6017, 50.6017, 50.6017, 50.6017, 50.6017, 50.6017, 50.6017, 50.6017, 50.6017, 50.6017, 50.6017
6.0697, 36, 62.4036, 50.6765, 6.16441, -26.4036, 0, 50.6765, 52.8999, 59.219, 51.6376, 50.6765, 50.6765, 50.6765, 50.6765, 50.6765, 50.6765, 50.6765, 50.6765, 50.6765, 50.6765, 50.6765, 50.6765, 50.6765, 50.6765
6.07759, 34, 60.5997, 50.7525, 6, -26.5997, 0, 50.7525, 53.1971, 57.357, 51.5506, 50.7525, 50.7525, 50.7525, 50.7525, 50.7525, 50.7525, 50.7525, 50.7525, 50.7525, 50.7525, 50.7525, 50.7525, 50.7525, 50.7525
6.08547, 30, 59.3112, 50.8296, 5.65685, -29.3112, 0, 50.8296, 53.6062, 55.8791, 51.4849, 50.8296, 50.8296, 50.8296, 50.8296, 50.8296, 50.8296, 50.8296, 50.8296, 50.8296, 50.8296, 50.8296, 50.8296, 50.8296, 50.8296
6.09335, 34, 58.5331, 50.9074, 6, -24.5331, 0, 50.9074, 54.1825, 54.7258, 51.4396, 50.9074, 50.9074, 50.9074, 50.9074, 50.9074, 50.9074, 50.9074, 50.9074, 50.9074, 50.9074, 50.9074, 50.9074, 50.9074, 50.9074
6.10123, 20, 58.2894, 50.9858, 4.69042, -38.2894, 0, 50.9858, 55.0064, 53.8415, 51.4131, 50.9858, 50.9858, 50.9858, 50.9858, 50.9858, 50.9858, 50.9858, 50.9858, 50.9858, 50.9858, 50.9858, 50.9858, 50.9858, 50.9858
6.10911, 38, 58.6447, 51.0645, 6.32456, -20.6447, 0, 51.0645, 56.1928, 53.1771, 51.4038, 51.0645, 51.0645, 51.0645, 51.0645, 51.0645, 51.0645, 51.0645, 51.0645, 51.0645, 51.0645, 51.0645, 51.0645, 51.0645, 51.0645
6.117, 54, 59.717, 51.1434, 7.48331, -5.71696, 0, 51.1434, 57.9046, 52.6893, 51.4098, 51.1434, 51.1434, 51.1434, 51.1434, 51.1434, 51.1434, 51.1434, 51.1434, 51.1434, 51.1434, 51.1434, 51.1434, 51.1434, 51.1434
6.12488, 50, 61.6935, 51.222, 7.2111, -11.6935, 0, 51.2221, 60.3673, 52.3413, 51.4289, 51.222, 51.222, 51.222, 51.222, 51.222, 51.222, 51.222, 51.222, 51.222, 51.222, 51.222, 51.222, 51.222, 51.222
6.13276, 46, 64.8522, 51.3005, 6.9282, -18.8522, 0, 51.3005, 63.8913, 52.1024, 51.4593, 51.3005, 51.3005, 51.3005, 51.3005, 51.3005, 51.3005, 51.3005, 51.3005, 51.3005, 51.3005, 51.3005, 51.3005, 51.3005, 51.3005
6.14064, 68, 69.5845, 51.3784, 8.3666, -1.58447, 0, 51.3784, 68.895, 51.9472, 51.4991, 51.3784, 51.3784, 51.3784, 51.3784, 51.3784, 51.3784, 51.3784, 51.3784, 51.3784, 51.3784, 51.3784, 51.3784, 51.3784, 51.3784
6.14853, 46, 76.4229, 51.4558, 6.9282, -30.4229, 0, 51.4558, 75.9326, 51.8554, 51.5464, 51.4558, 51.4558, 51.4558, 51.4558, 51.4558, 51.4558, 51.4558, 51.4558, 51.4558, 51.4558, 51.4558, 51.4558, 51.4558, 51.4558
6.15641, 90, 86.0767, 51.5324, 9.59166, 3.92334, 0, 51.5324, 85.7309, 51.8108, 51.5997, 51.5324, 51.5324, 51.5324, 51.5324, 51.5324, 51.5324, 51.5324, 51.5324, 51.5324, 51.5324, 51.5324, 51.5324, 51.5324, 51.5324
6.16429, 88, 99.4629, 51.6081, 9.48683, -11.4629, 0, 51.6081, 99.2206, 51.8009, 51.6576, 51.6081, 51.6081, 51.6081, 51.6081, 51.6081, 51.6081, 51.6081, 51.6081, 51.6081, 51.6081, 51.6081, 51.6081, 51.6081, 51.6081
6.17217, 146, 117.75, 51.6829, 12.1655, 28.2496, 0, 51.683, 117.581, 51.816, 51.7189, 51.6829, 51.6829, 51.6829, 51.6829, 51.6829, 51.6829, 51.6829, 51.6829, 51.6829, 51.6829, 51.6829, 51.6829, 51.6829, 51.6829
6.18006, 142, 142.385, 51.7568, 12, -0.384827, 0, 51.7568, 142.267, 51.8491, 51.7826, 51.7568, 51.7568, 51.7568, 51.7568, 51.7568, 51.7568, 51.7568, 51.7568, 51.7568, 51.7568, 51.7568, 51.7568, 51.7568, 51.7568
6.18794, 198, 175.137, 51.8294, 14.1421, 22.8627, 0, 51.8295, 175.053, 51.8948, 51.8478, 51.8294, 51.8294, 51.8294, 51.8294, 51.8294, 51.8294, 51.8294, 51.8294, 51.8294, 51.8294, 51.8294, 51.8294, 51.8294, 51.8294
6.19582, 216, 218.115, 51.901, 14.7648, -2.11479, 0, 51.901, 218.053, 51.9495, 51.9139, 51.901, 51.901, 51.901, 51.901, 51.901, 51.901, 51.901, 51.901, 51.901, 51.901, 51.901, 51.901, 51.901, 51.901
6.2037, 290, 273.778, 51.9714, 17.088, 16.2219, 0, 51.9715, 273.73, 52.0107, 51.9804, 51.9714, 51.9714, 51.9714, 51.9714, 51.9714, 51.9714, 51.9714, 51.9714, 51.9714, 51.9714, 51.9714, 51.9714, 51.9714, 51.9714
6.21158, 402, 344.931, 52.0406, 20.0998, 57.0686, 0, 52.0406, 344.889, 52.0768, 52.0468, 52.0406, 52.0406, 52.0406, 52.0406, 52.0406, 52.0406, 52.0406, 52.0406, 52.0406, 52.0406, 52.0406, 52.0406, 52.0406, 52.0406
6.21947, 450, 434.683, 52.1086, 21.2603, 15.3174, 0, 52.1086, 434.64, 52.1471, 52.1128, 52.1086, 52.1086, 52.1086, 52.1086, 52.1086, 52.1086, 52.1086, 52.1086, 52.1086, 52.1086, 52.1086, 52.1086, 52.1086, 52.1086
6.22735, 630, 546.41, 52.1753, 25.1396, 83.5898, 0, 52.1753, 546.361, 52.2217, 52.1782, 52.1753, 52.1753, 52.1753, 52.1753, 52.1753, 52.1753, 52.1753, 52.1753, 52.1753, 52.1753, 52.1753, 52.1753, 52.1753, 52.1753
6.23523, 804, 683.589, 52.2408, 28.3901, 120.411, 0, 52.2408, 683.527, 52.3012, 52.2427, 52.2408, 52.2408, 52.2408, 52.2408, 52.2408, 52.2408, 52.2408, 52.2408, 52.2408, 52.2408, 52.2408, 52.2408, 52.2408, 52.2408
6.24311, 996, 849.75, 52.305, 31.5911, 146.25, 0, 52.305, 849.667, 52.387, 52.3062, 52.305, 52.305, 52.305, 52.305, 52.305, 52.305, 52.305, 52.305, 52.305, 52.305, 52.305, 52.305, 52.305, 52.305
6.251, 1134, 1048.22, 52.3678, 33.7046, 85.7821, 0, 52.3679, 1048.1, 52.4809, 52.3687, 52.3678, 52.3678, 52.3678, 52.3678, 52.3678, 52.3678, 52.3678, 52.3678, 52.3678, 52.3678, 52.3678, 52.3678, 52.3678, 52.3678
6.25888, 1402, 1281.94, 52.4295, 37.47, 120.064, 0, 52.4295, 1281.78, 52.5859, 52.43, 52.4295, 52.4295, 52.4295, 52.4295, 52.4295, 52.4295, 52.4295, 52.4295, 52.4295, 52.4295, 52.4295, 52.4295, 52.4295, 52.4295
6.26676, 1670, 1553.19, 52.4898, 40.8901, 116.807, 0, 52.4898, 1552.98, 52.7054, 52.4901, 52.4898, 52.4898, 52.4898, 52.4898, 52.4898, 52.4898, 52.4898, 52.4898, 52.4898, 52.4898, 52.4898, 52.4898, 52.4898, 52.4898
6.27464, 2080, 1863.43, 52.5488, 45.6289, 216.565, 0, 52.5488, 1863.14, 52.8437, 52.549, 52.5488, 52.5488, 52.5488, 52.5488, 52.5488, 52.5488, 52.5488, 52.5488, 52.5488, 52.5488, 52.5488, 52.5488, 52.5488, 52.5488
6.28253, 2342, 2212.92, 52.6064, 48.4149, 129.082, 0, 52.6065, 2212.52, 53.0063, 52.6066, 52.6064, 52.6064, 52.6064, 52.6064, 52.6064, 52.6064, 52.6064, 52.6064, 52.6064, 52.6064, 52.6064, 52.6064, 52.6064, 52.6064
6.29041, 2708, 2600.42, 52.6628, 52.0577, 107.581, 0, 52.6628, 2599.88, 53.1995, 52.6628, 52.6628, 52.6628, 52.6628, 52.6628, 52.6628, 52.6628, 52.6628, 52.6628, 52.6628, 52.6628, 52.6628, 52.6628, 52.6628, 52.6628
6.29829, 3206, 3023.23, 52.7177, 56.6392, 182.766, 0, 52.7178, 3022.52, 53.4305, 52.7178, 52.7177, 52.7177, 52.7177, 52.7177, 52.7177, 52.7177, 52.7177, 52.7177, 52.7177, 52.7177, 52.7177, 52.7177, 52.7177, 52.7177
6.30617, 3398, 3476.81, 52.7713, 58.3095, -78.8064, 0, 52.7713, 3475.87, 53.7076, 52.7713, 52.7713, 52.7713, 52.7713, 52.7713, 52.7713, 52.7713, 52.7713, 52.7713, 52.7713, 52.7713, 52.7713, 52.7713, 52.7713, 52.7713
6.31405, 3950, 3954.78, 52.8235, 62.8649, -4.78052, 0, 52.8235, 3953.56, 54.0397, 52.8235, 52.8235, 52.8235, 52.8235, 52.8235, 52.8235, 52.8235, 52.8235, 52.8235, 52.8235, 52.8235, 52.8235, 52.8235, 52.8235, 52.8235
6.32194, 4464, 4448.98, 52.8741, 66.8281, 15.019, 0, 52.8741, 4447.42, 54.4363, 52.8741, 52.8741, 52.8741, 52.8741, 52.8741, 52.8741, 52.8741, 52.8741, 52.8741, 52.8741, 52.8741, 52.8741, 52.8741, 52.8741, 52.8741
6.32982, 4972, 4949.68, 52.9232, 70.5266, 22.3154, 0, 52.9232, 4947.7, 54.9071, 52.9232, 52.9232, 52.9232, 52.9232, 52.9232, 52.9232, 52.9232, 52.9232, 52.9232, 52.9232, 52.9232, 52.9232, 52.9232, 52.9232, 52.9232
6.3377, 5412, 5445.71, 52.9707, 73.5799, -33.7061, 0, 52.9707, 5443.22, 55.4616, 52.9707, 52.9707, 52.9707, 52.9707, 52.9707, 52.9707, 52.9707, 52.9707, 52.9707, 52.9707, 52.9707, 52.9707, 52.9707, 52.9707, 52.9707
6.34558, 6002, 5924.9, 53.0164, 77.4855, 77.1045, 0, 53.0164, 5921.8, 56.1083, 53.0164, 53.0164, 53.0164, 53.0164, 53.0164, 53.0164, 53.0164, 53.0164, 53.0164, 53.0164, 53.0164, 53.0164, 53.0164, 53.0164, 53.0164
6.35346, 6514, 6374.55, 53.0602, 80.7217, 139.448, 0, 53.0602, 6370.76, 56.8545, 53.0602, 53.0602, 53.0602, 53.0602, 53.0602, 53.0602, 53.0602, 53.0602, 53.0602, 53.0602, 53.0602, 53.0602, 53.0602, 53.0602, 53.0602
6.36135, 6630, 6782.11, 53.102, 81.4371, -152.111, 0, 53.102, 6777.51, 57.7053, 53.102, 53.102, 53.102, 53.102, 53.102, 53.102, 53.102, 53.102, 53.102, 53.102, 53.102, 53.102, 53.102, 53.102, 53.102
6.36923, 6984, 7135.46, 53.1415, 83.5823, -151.458, 0, 53.1415, 7129.94, 58.6627, 53.1415, 53.1415, 53.1415, 53.1415, 53.1415, 53.1415, 53.1415, 53.1415, 53.1415, 53.1415, 53.1415, 53.1415, 53.1415, 53.1415, 53.1415
6.37711, 7674, 7423.78, 53.1785, 87.6128, 250.222, 0, 53.1785, 7417.23, 59.7254, 53.1785, 53.1785, 53.1785, 53.1785, 53.1785, 53.1785, 53.1785, 53.1785, 53.1785, 53.1785, 53.1785, 53.1785, 53.1785, 53.1785, 53.1785
6.38499, 7442, 7638.04, 53.2128, 86.2786, -196.042, 0, 53.2128, 7630.37, 60.8878, 53.2128, 53.2128, 53.2128, 53.2128, 53.2128, 53.2128, 53.2128, 53.2128, 53.2128, 53.2128, 53.2128, 53.2128, 53.2128, 53.2128, 53.2128
6.39288, 7728, 7771.35, 53.2441, 87.9204, -43.355, 0, 53.2441, 7762.46, 62.1394, 53.2441, 53.2441, 53.2441, 53.2441, 53.2441, 53.2441, 53.2441, 53.2441, 53.2441, 53.2441, 53.2441, 53.2441, 53.2441, 53.2441, 53.2441
6.40076, 7934, 7819.51, 53.272, 89.0842, 114.495, 0, 53.2721, 7809.31, 63.4651, 53.272, 53.272, 53.272, 53.272, 53.272, 53.272, 53.272, 53.272, 53.272, 53.272, 53.272, 53.272, 53.272, 53.272, 53.272
6.40864, 7754, 7781.06, 53.2963, 88.0682, -27.0605, 0, 53.2963, 7769.51, 64.8443, 53.2963, 53.2963, 53.2963, 53.2963, 53.2963, 53.2963, 53.2963, 53.2963, 53.2963, 53.2963, 53.2963, 53.2963, 53.2963, 53.2963, 53.2963
6.41652, 7674, 7657.47, 53.3165, 87.6128, 16.5278, 0, 53.3166, 7644.54, 66.2521, 53.3165, 53.3165, 53.3165, 53.3165, 53.3165, 53.3165, 53.3165, 53.3165, 53.3165, 53.3165, 53.3165, 53.3165, 53.3165, 53.3165, 53.3165
6.4244, 7534, 7453.03, 53.3324, 86.8101, 80.9688, 0, 53.3324, 7438.71, 67.6587, 53.3324, 53.3324, 53.3324, 53.3324, 53.3324, 53.3324, 53.3324, 53.3324, 53.3324, 53.3324, 53.3324, 53.3324, 53.3324, 53.3324, 53.3324
6.43229, 7056, 7174.52, 53.3436, 84.0119, -118.524, 0, 53.3436, 7158.84, 69.0317, 53.3436, 53.3436, 53.3436, 53.3436, 53.3436, 53.3436, 53.3436, 53.3436, 53.3436, 53.3436, 53.3436, 53.3436, 53.3436, 53.3436, 53.3436
6.44017, 6886, 6830.94, 53.3497, 82.994, 55.064, 0, 53.3497, 6813.95, 70.3364, 53.3497, 53.3497, 53.3497, 53.3497, 53.3497, 53.3497, 53.3497, 53.3497, 53.3497, 53.3497, 53.3497, 53.3497, 53.3497, 53.3497, 53.3497
6.44805, 6414, 6433.03, 53.3505, 80.0999, -19.0312, 0, 53.3505, 6414.84, 71.5369, 53.3505, 53.3505, 53.3505, 53.3505, 53.3505, 53.3505, 53.3505, 53.3505, 53.3505, 53.3505, 53.3505, 53.3505, 53.3505, 53.3505, 53.3505
6.45593, 5962, 5992.58, 53.3459, 77.2269, -30.584, 0, 53.3459, 5973.33, 72.5989, 53.3459, 53.3459, 53.3459, 53.3459, 53.3459, 53.3459, 53.3459, 53.3459, 53.3459, 53.3459, 53.3459, 53.3459, 53.3459, 53.3459, 53.3459
6.46382, 5462, 5522.06, 53.3355, 73.9189, -60.0625, 0, 53.3356, 5501.91, 73.4902, 53.3355, 53.3355, 53.3355, 53.3355, 53.3355, 53.3355, 53.3355, 53.3355, 53.3355, 53.3355, 53.3355, 53.3355, 53.3355, 53.3355, 53.3355
6.4717, 5068, 5033.79, 53.3195, 71.2039, 34.2075, 0, 53.3196, 5012.93, 74.1829, 53.3195, 53.3195, 53.3195, 53.3195, 53.3195, 53.3195, 53.3195, 53.3195, 53.3195, 53.3195, 53.3195, 53.3195, 53.3195, 53.3195, 53.3195
6.47958, 4536, 4539.78, 53.2979, 67.3647, -3.78418, 0, 53.2979, 4518.43, 74.6546, 53.2979, 53.2979, 53.2979, 53.2979, 53.2979, 53.2979, 53.2979, 53.2979, 53.2979, 53.2979, 53.2979, 53.2979, 53.2979, 53.2979, 53.2979
6.48746, 4002, 4050.86, 53.2709, 63.2772, -48.864, 0, 53.2709, 4029.25, 74.8899, 53.2709, 53.2709, 53.2709, 53.2709, 53.2709, 53.2709, 53.2709, 53.2709, 53.2709, 53.2709, 53.2709, 53.2709, 53.2709, 53.2709, 53.2709
6.49535, 3622, 3576.65, 53.2386, 60.1997, 45.3464, 0, 53.2386, 3555.01, 74.8806, 53.2386, 53.2386, 53.2386, 53.2386, 53.2386, 53.2386, 53.2386, 53.2386, 53.2386, 53.2386, 53.2386, 53.2386, 53.2386, 53.2386, 53.2386
6.50323, 3222, 3125.16, 53.2016, 56.7803, 96.8362, 0, 53.2016, 3103.74, 74.627, 53.2016, 53.2016, 53.2016, 53.2016, 53.2016, 53.2016, 53.2016, 53.2016, 53.2016, 53.2016, 53.2016, 53.2016, 53.2016, 53.2016, 53.2016
6.51111, 2886, 2702.7, 53.1603, 53.7401, 183.305, 0, 53.1603, 2681.72, 74.1372, 53.1603, 53.1603, 53.1603, 53.1603, 53.1603, 53.1603, 53.1603, 53.1603, 53.1603, 53.1603, 53.1603, 53.1603, 53.1603, 53.1603, 53.1603
6.51899, 2534, 2313.83, 53.1153, 50.3587, 220.172, 0, 53.1153, 2293.52, 73.4269, 53.1153, 53.1153, 53.1153, 53.1153, 53.1153, 53.1153, 53.1153, 53.1153, 53.1153, 53.1153, 53.1153, 53.1153, 53.1153, 53.1153, 53.1153
6.52687, 2078, 1961.37, 53.0673, 45.607, 116.634, 0, 53.0674, 1941.91, 72.5185, 53.0673, 53.0673, 53.0673, 53.0673, 53.0673, 53.0673, 53.0673, 53.0673, 53.0673, 53.0673, 53.0673, 53.0673, 53.0673, 53.0673, 53.0673
6.53476, 1626, 1646.72, 53.0171, 40.3485, -20.7217, 0, 53.0172, 1628.3, 71.44, 53.0171, 53.0171, 53.0171, 53.0171, 53.0171, 53.0171, 53.0171, 53.0171, 53.0171, 53.0171, 53.0171, 53.0171, 53.0171, 53.0171, 53.0171
6.54264, 1512, 1369.81, 52.9655, 38.9102, 142.19, 0, 52.9655, 1352.55, 70.2233, 52.9655, 52.9655, 52.9655, 52.9655, 52.9655, 52.9655, 52.9655, 52.9655, 52.9655, 52.9655, 52.9655, 52.9655, 52.9655, 52.9655, 52.9655
6.55052, 1264, 1129.51, 52.9131, 35.5809, 134.495, 0, 52.9132, 1113.52, 68.9029, 52.9131, 52.9131, 52.9131, 52.9131, 52.9131, 52.9131, 52.9131, 52.9131, 52.9131, 52.9131, 52.9131, 52.9131, 52.9131, 52.9131, 52.9131
6.5584, 996, 923.782, 52.8609, 31.5911, 72.2179, 0, 52.8609, 909.129, 67.5143, 52.8609, 52.8609, 52.8609, 52.8609, 52.8609, 52.8609, 52.8609, 52.8609, 52.8609, 52.8609, 52.8609, 52.8609, 52.8609, 52.8609, 52.8609
6.56629, 898, 749.993, 52.8095, 30, 148.007, 0, 52.8095, 736.71, 66.0922, 52.8095, 52.8095, 52.8095, 52.8095, 52.8095, 52.8095, 52.8095, 52.8095, 52.8095, 52.8095, 52.8095, 52.8095, 52.8095, 52.8095, 52.8095
6.57417, 730, 605.051, 52.7596, 27.0555, 124.949, 0, 52.7596, 593.142, 64.669, 52.7596, 52.7596, 52.7596, 52.7596, 52.7596, 52.7596, 52.7596, 52.7596, 52.7596, 52.7596, 52.7596, 52.7596, 52.7596, 52.7596, 52.7596
6.58205, 524, 485.695, 52.7119, 22.9347, 38.3049, 0, 52.7119, 475.133, 63.2741, 52.7119, 52.7119, 52.7119, 52.7119, 52.7119, 52.7119, 52.7119, 52.7119, 52.7119, 52.7119, 52.7119, 52.7119, 52.7119, 52.7119, 52.7119
6.58993, 434, 388.64, 52.6667, 20.8806, 45.3604, 0, 52.6667, 379.373, 61.933, 52.6667, 52.6667, 52.6667, 52.6667, 52.6667, 52.6667, 52.6667, 52.6667, 52.6667, 52.6667, 52.6667, 52.6667, 52.6667, 52.6667, 52.6667
6.59781, 310, 310.662, 52.6245, 17.6635, -0.662231, 0, 52.6245, 302.621, 60.6662, 52.6245, 52.6245, 52.6245, 52.6245, 52.6245, 52.6245, 52.6245, 52.6245, 52.6245, 52.6245, 52.6245, 52.6245, 52.6245, 52.6245, 52.6245
6.6057, 278, 248.765, 52.5855, 16.7332, 29.2353, 0, 52.5856, 241.861, 59.4893, 52.5855, 52.5855, 52.5855, 52.5855, 52.5855, 52.5855, 52.5855, 52.5855, 52.5855, 52.5855, 52.5855, 52.5855, 52.5855, 52.5855, 52.5855
6.61358, 226, 200.208, 52.55, 15.0997, 25.7916, 0, 52.55, 194.345, 58.4131, 52.55, 52.55, 52.55, 52.55, 52.55, 52.55, 52.55, 52.55, 52.55, 52.55, 52.55, 52.55, 52.55, 52.55, 52.55
6.62146, 136, 162.56, 52.518, 11.7473, -26.56, 0, 52.518, 157.634, 57.444, 52.518, 52.518, 52.518, 52.518, 52.518, 52.518, 52.518, 52.518, 52.518, 52.518, 52.518, 52.518, 52.518, 52.518, 52.518
6.62934, 180, 133.698, 52.4893, 13.4907, 46.3023, 0, 52.4893, 129.603, 56.5837, 52.4893, 52.4893, 52.4893, 52.4893, 52.4893, 52.4893, 52.4893, 52.4893, 52.4893, 52.4893, 52.4893, 52.4893, 52.4893, 52.4893, 52.4893
6.63723, 110, 111.821, 52.4639, 10.583, -1.82054, 0, 52.464, 108.454, 55.8308, 52.4639, 52.4639, 52.4639, 52.4639, 52.4639, 52.4639, 52.4639, 52.4639, 52.4639, 52.4639, 52.4639, 52.4639, 52.4639, 52.4639, 52.4639
6.64511, 72, 95.4208, 52.4416, 8.60233, -23.4208, 0, 52.4416, 92.6816, 55.1808, 52.4416, 52.4416, 52.4416, 52.4416, 52.4416, 52.4416, 52.4416, 52.4416, 52.4416, 52.4416, 52.4416, 52.4416, 52.4416, 52.4416, 52.4416
6.65299, 66, 83.2606, 52.4221, 8.24621, -17.2606, 0, 52.4222, 81.0558, 54.6269, 52.4221, 52.4221, 52.4221, 52.4221, 52.4221, 52.4221, 52.4221, 52.4221, 52.4221, 52.4221, 52.4221, 52.4221, 52.4221, 52.4221, 52.4221
6.66087, 62, 74.3402, 52.4052, 8, -12.3402, 0, 52.4052, 72.5843, 54.161, 52.4052, 52.4052, 52.4052, 52.4052, 52.4052, 52.4052, 52.4052, 52.4052, 52.4052, 52.4052, 52.4052, 52.4052, 52.4052, 52.4052, 52.4052
