   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_223.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
10.7851, 4, 1.60515, 1.60515, 2.44949, 2.39485, 0, 1.60515, 1.60515, 1.60515, 1.60515, 1.60515, 1.60515, 1.60515, 1.60515, 1.60515, 1.60515, 1.60515, 1.60515, 1.60515, 1.60515, 1.60515, 1.60515, 1.60515
10.793, 6, 1.59142, 1.59141, 2.82843, 4.40858, 0, 1.59141, 1.59141, 1.59141, 1.59141, 1.59141, 1.59141, 1.59141, 1.59141, 1.59141, 1.59141, 1.59141, 1.59141, 1.59141, 1.59141, 1.59141, 1.59141, 1.59141
10.8008, 4, 1.57774, 1.57773, 2.44949, 2.42226, 0, 1.57774, 1.57773, 1.57773, 1.57773, 1.57773, 1.57773, 1.57773, 1.57773, 1.57773, 1.57773, 1.57773, 1.57773, 1.57774, 1.57773, 1.57773, 1.57773, 1.57773
10.8087, 2, 1.56754, 1.56753, 2, 0.432464, 0, 1.56753, 1.56753, 1.56753, 1.56753, 1.56753, 1.56753, 1.56753, 1.56753, 1.56753, 1.56753, 1.56753, 1.56753, 1.56753, 1.56753, 1.56753, 1.56753, 1.56753
10.8166, 4, 1.5557, 1.5557, 2.44949, 2.4443, 0, 1.5557, 1.5557, 1.5557, 1.5557, 1.5557, 1.5557, 1.5557, 1.5557, 1.5557, 1.5557, 1.5557, 1.5557, 1.5557, 1.5557, 1.5557, 1.5557, 1.5557
10.8245, 4, 1.54266, 1.54266, 2.44949, 2.45734, 0, 1.54266, 1.54266, 1.54266, 1.54266, 1.54266, 1.54266, 1.54266, 1.54266, 1.54266, 1.54266, 1.54266, 1.54266, 1.54266, 1.54266, 1.54266, 1.54266, 1.54266
10.8324, 6, 1.52906, 1.52906, 2.82843, 4.47094, 0, 1.52906, 1.52906, 1.52906, 1.52906, 1.52906, 1.52906, 1.52906, 1.52906, 1.52906, 1.52906, 1.52906, 1.52906, 1.52906, 1.52906, 1.52906, 1.52906, 1.52906
10.8403, 0, 1.51552, 1.51551, 1.41421, -1.51552, 0, 1.51552, 1.51551, 1.51551, 1.51551, 1.51551, 1.51551, 1.51551, 1.51551, 1.51551, 1.51551, 1.51551, 1.51551, 1.51552, 1.51551, 1.51551, 1.51551, 1.51551
10.8481, 2, 1.50569, 1.50568, 2, 0.494314, 0, 1.50569, 1.50568, 1.50568, 1.50568, 1.50568, 1.50568, 1.50568, 1.50568, 1.50568, 1.50568, 1.50568, 1.50568, 1.50568, 1.50568, 1.50568, 1.50568, 1.50568
10.856, 2, 1.49413, 1.49413, 2, 0.505867, 0, 1.49413, 1.49413, 1.49413, 1.49413, 1.49413, 1.49413, 1.49413, 1.49413, 1.49413, 1.49413, 1.49413, 1.49413, 1.49413, 1.49413, 1.49413, 1.49413, 1.49413
10.8639, 2, 1.48132, 1.48131, 2, 0.518684, 0, 1.48131, 1.48131, 1.48131, 1.48131, 1.48131, 1.48131, 1.48131, 1.48131, 1.48131, 1.48131, 1.48131, 1.48131, 1.48131, 1.48131, 1.48131, 1.48131, 1.48131
10.8718, 0, 1.4679, 1.4679, 1.41421, -1.4679, 0, 1.4679, 1.4679, 1.4679, 1.4679, 1.4679, 1.4679, 1.4679, 1.4679, 1.4679, 1.4679, 1.4679, 1.4679, 1.4679, 1.4679, 1.4679, 1.4679, 1.4679
10.8797, 2, 1.45455, 1.45455, 2, 0.54545, 0, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455
10.8875, 0, 1.45455, 1.45455, 1.41421, -1.45455, 0, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455
10.8954, 2, 1.45803, 1.45803, 2, 0.541966, 0, 1.45803, 1.45803, 1.45803, 1.45803, 1.45803, 1.45803, 1.45803, 1.45803, 1.45803, 1.45803, 1.45803, 1.45803, 1.45803, 1.45803, 1.45803, 1.45803, 1.45803
10.9033, 6, 1.46142, 1.46141, 2.82843, 4.53858, 0, 1.46141, 1.46141, 1.46141, 1.46141, 1.46141, 1.46141, 1.46141, 1.46141, 1.46141, 1.46141, 1.46141, 1.46141, 1.46141, 1.46141, 1.46141, 1.46141, 1.46141
10.9112, 0, 1.46403, 1.46403, 1.41421, -1.46403, 0, 1.46403, 1.46403, 1.46403, 1.46403, 1.46403, 1.46403, 1.46403, 1.46403, 1.46403, 1.46403, 1.46403, 1.46403, 1.46403, 1.46403, 1.46403, 1.46403, 1.46403
10.9191, 0, 1.46627, 1.46627, 1.41421, -1.46627, 0, 1.46627, 1.46627, 1.46627, 1.46627, 1.46627, 1.46627, 1.46627, 1.46627, 1.46627, 1.46627, 1.46627, 1.46627, 1.46627, 1.46627, 1.46627, 1.46627, 1.46627
10.927, 0, 1.46851, 1.46851, 1.41421, -1.46851, 0, 1.46851, 1.46851, 1.46851, 1.46851, 1.46851, 1.46851, 1.46851, 1.46851, 1.46851, 1.46851, 1.46851, 1.46851, 1.46851, 1.46851, 1.46851, 1.46851, 1.46851
10.9348, 6, 1.47334, 1.47333, 2.82843, 4.52666, 0, 1.47334, 1.47333, 1.47333, 1.47333, 1.47333, 1.47333, 1.47333, 1.47333, 1.47333, 1.47333, 1.47333, 1.47333, 1.47333, 1.47333, 1.47333, 1.47333, 1.47333
10.9427, 2, 1.47721, 1.47721, 2, 0.522787, 0, 1.47721, 1.47721, 1.47721, 1.47721, 1.47721, 1.47721, 1.47721, 1.47721, 1.47721, 1.47721, 1.47721, 1.47721, 1.47721, 1.47721, 1.47721, 1.47721, 1.47721
10.9506, 4, 1.47951, 1.47951, 2.44949, 2.52049, 0, 1.47951, 1.47951, 1.47951, 1.47951, 1.47951, 1.47951, 1.47951, 1.47951, 1.47951, 1.47951, 1.47951, 1.47951, 1.47951, 1.47951, 1.47951, 1.47951, 1.47951
10.9585, 4, 1.48102, 1.48102, 2.44949, 2.51898, 0, 1.48102, 1.48102, 1.48102, 1.48102, 1.48102, 1.48102, 1.48102, 1.48102, 1.48102, 1.48102, 1.48102, 1.48102, 1.48102, 1.48102, 1.48102, 1.48102, 1.48102
10.9664, 6, 1.48254, 1.48253, 2.82843, 4.51746, 0, 1.48254, 1.48253, 1.48253, 1.48253, 1.48253, 1.48253, 1.48253, 1.48253, 1.48253, 1.48253, 1.48253, 1.48253, 1.48253, 1.48253, 1.48253, 1.48253, 1.48253
10.9743, 0, 1.48835, 1.48835, 1.41421, -1.48835, 0, 1.48835, 1.48835, 1.48835, 1.48835, 1.48835, 1.48835, 1.48835, 1.48835, 1.48835, 1.48835, 1.48835, 1.48835, 1.48835, 1.48835, 1.48835, 1.48835, 1.48835
10.9821, 2, 1.4922, 1.49219, 2, 0.507802, 0, 1.4922, 1.49219, 1.49219, 1.49219, 1.49219, 1.49219, 1.49219, 1.49219, 1.49219, 1.49219, 1.49219, 1.49219, 1.49219, 1.49219, 1.49219, 1.49219, 1.49219
10.99, 4, 1.49408, 1.49407, 2.44949, 2.50592, 0, 1.49408, 1.49407, 1.49407, 1.49407, 1.49407, 1.49407, 1.49407, 1.49407, 1.49407, 1.49407, 1.49407, 1.49407, 1.49407, 1.49407, 1.49407, 1.49407, 1.49407
10.9979, 6, 1.49497, 1.49497, 2.82843, 4.50503, 0, 1.49497, 1.49497, 1.49497, 1.49497, 1.49497, 1.49497, 1.49497, 1.49497, 1.49497, 1.49497, 1.49497, 1.49497, 1.49497, 1.49497, 1.49497, 1.49497, 1.49497
11.0058, 0, 1.49586, 1.49586, 1.41421, -1.49586, 0, 1.49586, 1.49586, 1.49586, 1.49586, 1.49586, 1.49586, 1.49586, 1.49586, 1.49586, 1.49586, 1.49586, 1.49586, 1.49586, 1.49586, 1.49586, 1.49586, 1.49586
11.0137, 4, 1.50173, 1.50173, 2.44949, 2.49827, 0, 1.50173, 1.50173, 1.50173, 1.50173, 1.50173, 1.50173, 1.50173, 1.50173, 1.50173, 1.50173, 1.50173, 1.50173, 1.50173, 1.50173, 1.50173, 1.50173, 1.50173
11.0215, 4, 1.50557, 1.50557, 2.44949, 2.49443, 0, 1.50557, 1.50557, 1.50557, 1.50557, 1.50557, 1.50557, 1.50557, 1.50557, 1.50557, 1.50557, 1.50557, 1.50557, 1.50557, 1.50557, 1.50557, 1.50557, 1.50557
11.0294, 2, 1.50745, 1.50745, 2, 0.492547, 0, 1.50745, 1.50745, 1.50745, 1.50745, 1.50745, 1.50745, 1.50745, 1.50745, 1.50745, 1.50745, 1.50745, 1.50745, 1.50745, 1.50745, 1.50745, 1.50745, 1.50745
11.0373, 4, 1.50835, 1.50835, 2.44949, 2.49165, 0, 1.50835, 1.50835, 1.50835, 1.50835, 1.50835, 1.50835, 1.50835, 1.50835, 1.50835, 1.50835, 1.50835, 1.50835, 1.50835, 1.50835, 1.50835, 1.50835, 1.50835
11.0452, 2, 1.50925, 1.50925, 2, 0.490749, 0, 1.50925, 1.50925, 1.50925, 1.50925, 1.50925, 1.50925, 1.50925, 1.50925, 1.50925, 1.50925, 1.50925, 1.50925, 1.50925, 1.50925, 1.50925, 1.50925, 1.50925
11.0531, 2, 1.51484, 1.51483, 2, 0.485162, 0, 1.51484, 1.51483, 1.51483, 1.51483, 1.51483, 1.51483, 1.51483, 1.51483, 1.51483, 1.51483, 1.51483, 1.51483, 1.51483, 1.51483, 1.51483, 1.51483, 1.51483
11.061, 4, 1.51841, 1.51841, 2.44949, 2.48159, 0, 1.51841, 1.51841, 1.51841, 1.51841, 1.51841, 1.51841, 1.51841, 1.51841, 1.51841, 1.51841, 1.51841, 1.51841, 1.51841, 1.51841, 1.51841, 1.51841, 1.51841
11.0688, 8, 1.52011, 1.5201, 3.16228, 6.47989, 0, 1.52011, 1.5201, 1.5201, 1.5201, 1.5201, 1.5201, 1.5201, 1.5201, 1.5201, 1.5201, 1.5201, 1.5201, 1.52011, 1.5201, 1.5201, 1.5201, 1.5201
11.0767, 10, 1.52086, 1.52086, 3.4641, 8.47914, 0, 1.52086, 1.52086, 1.52086, 1.52086, 1.52086, 1.52086, 1.52086, 1.52086, 1.52086, 1.52086, 1.52086, 1.52086, 1.52086, 1.52086, 1.52086, 1.52086, 1.52086
11.0846, 2, 1.52162, 1.52161, 2, 0.478384, 0, 1.52162, 1.52161, 1.52161, 1.52161, 1.52161, 1.52161, 1.52161, 1.52161, 1.52161, 1.52161, 1.52161, 1.52161, 1.52161, 1.52161, 1.52161, 1.52161, 1.52161
11.0925, 4, 1.52694, 1.52694, 2.44949, 2.47306, 0, 1.52694, 1.52694, 1.52694, 1.52694, 1.52694, 1.52694, 1.52694, 1.52694, 1.52694, 1.52694, 1.52694, 1.52694, 1.52694, 1.52694, 1.52694, 1.52694, 1.52694
11.1004, 0, 1.53043, 1.53043, 1.41421, -1.53043, 0, 1.53043, 1.53043, 1.53043, 1.53043, 1.53043, 1.53043, 1.53043, 1.53043, 1.53043, 1.53043, 1.53043, 1.53043, 1.53043, 1.53043, 1.53043, 1.53043, 1.53043
11.1083, 0, 1.53221, 1.5322, 1.41421, -1.53221, 0, 1.5322, 1.5322, 1.5322, 1.5322, 1.5322, 1.5322, 1.5322, 1.5322, 1.5322, 1.5322, 1.5322, 1.5322, 1.5322, 1.5322, 1.5322, 1.5322, 1.5322
11.1161, 2, 1.53312, 1.53311, 2, 0.466882, 0, 1.53312, 1.53311, 1.53311, 1.53311, 1.53311, 1.53311, 1.53311, 1.53311, 1.53311, 1.53311, 1.53311, 1.53311, 1.53311, 1.53311, 1.53311, 1.53311, 1.53311
11.124, 2, 1.53403, 1.53403, 2, 0.465968, 0, 1.53403, 1.53403, 1.53403, 1.53403, 1.53403, 1.53403, 1.53403, 1.53403, 1.53403, 1.53403, 1.53403, 1.53403, 1.53403, 1.53403, 1.53403, 1.53403, 1.53403
11.1319, 4, 1.53864, 1.53864, 2.44949, 2.46136, 0, 1.53864, 1.53864, 1.53864, 1.53864, 1.53864, 1.53864, 1.53864, 1.53864, 1.53864, 1.53864, 1.53864, 1.53864, 1.53864, 1.53864, 1.53864, 1.53864, 1.53864
11.1398, 2, 1.54172, 1.54171, 2, 0.458284, 0, 1.54171, 1.54171, 1.54171, 1.54171, 1.54171, 1.54171, 1.54171, 1.54171, 1.54171, 1.54171, 1.54171, 1.54171, 1.54171, 1.54171, 1.54171, 1.54171, 1.54171
11.1477, 2, 1.54335, 1.54334, 2, 0.456654, 0, 1.54335, 1.54334, 1.54334, 1.54334, 1.54334, 1.54334, 1.54334, 1.54334, 1.54334, 1.54334, 1.54334, 1.54334, 1.54334, 1.54334, 1.54334, 1.54334, 1.54334
11.1555, 2, 1.54426, 1.54425, 2, 0.455745, 0, 1.54425, 1.54425, 1.54425, 1.54425, 1.54425, 1.54425, 1.54425, 1.54425, 1.54425, 1.54425, 1.54425, 1.54425, 1.54425, 1.54425, 1.54425, 1.54425, 1.54425
11.1634, 4, 1.54516, 1.54516, 2.44949, 2.45484, 0, 1.54516, 1.54516, 1.54516, 1.54516, 1.54516, 1.54516, 1.54516, 1.54516, 1.54516, 1.54516, 1.54516, 1.54516, 1.54516, 1.54516, 1.54516, 1.54516, 1.54516
11.1713, 4, 1.54932, 1.54932, 2.44949, 2.45068, 0, 1.54932, 1.54932, 1.54932, 1.54932, 1.54932, 1.54932, 1.54932, 1.54932, 1.54932, 1.54932, 1.54932, 1.54932, 1.54932, 1.54932, 1.54932, 1.54932, 1.54932
11.1792, 2, 1.55224, 1.55224, 2, 0.447756, 0, 1.55224, 1.55224, 1.55224, 1.55224, 1.55224, 1.55224, 1.55224, 1.55224, 1.55224, 1.55224, 1.55224, 1.55224, 1.55224, 1.55224, 1.55224, 1.55224, 1.55224
11.1871, 2, 1.554, 1.55399, 2, 0.446003, 0, 1.554, 1.55399, 1.55399, 1.55399, 1.55399, 1.55399, 1.55399, 1.55399, 1.55399, 1.55399, 1.55399, 1.55399, 1.55399, 1.55399, 1.55399, 1.55399, 1.55399
11.195, 2, 1.55517, 1.55516, 2, 0.444834, 0, 1.55517, 1.55516, 1.55516, 1.55516, 1.55516, 1.55516, 1.55516, 1.55516, 1.55516, 1.55516, 1.55516, 1.55516, 1.55516, 1.55516, 1.55516, 1.55516, 1.55516
11.2028, 4, 1.55634, 1.55633, 2.44949, 2.44366, 0, 1.55634, 1.55633, 1.55633, 1.55633, 1.55633, 1.55633, 1.55633, 1.55633, 1.55633, 1.55633, 1.55633, 1.55633, 1.55633, 1.55633, 1.55633, 1.55633, 1.55633
11.2107, 0, 1.55971, 1.5597, 1.41421, -1.55971, 0, 1.55971, 1.5597, 1.5597, 1.5597, 1.5597, 1.5597, 1.5597, 1.5597, 1.5597, 1.5597, 1.5597, 1.5597, 1.5597, 1.5597, 1.5597, 1.5597, 1.5597
11.2186, 6, 1.56215, 1.56215, 2.82843, 4.43785, 0, 1.56215, 1.56215, 1.56215, 1.56215, 1.56215, 1.56215, 1.56215, 1.56215, 1.56215, 1.56215, 1.56215, 1.56215, 1.56215, 1.56215, 1.56215, 1.56215, 1.56215
11.2265, 0, 1.56374, 1.56373, 1.41421, -1.56374, 0, 1.56374, 1.56373, 1.56373, 1.56373, 1.56373, 1.56373, 1.56373, 1.56373, 1.56373, 1.56373, 1.56373, 1.56373, 1.56373, 1.56373, 1.56373, 1.56373, 1.56373
11.2344, 0, 1.56488, 1.56488, 1.41421, -1.56488, 0, 1.56488, 1.56488, 1.56488, 1.56488, 1.56488, 1.56488, 1.56488, 1.56488, 1.56488, 1.56488, 1.56488, 1.56488, 1.56488, 1.56488, 1.56488, 1.56488, 1.56488
11.2423, 2, 1.56603, 1.56603, 2, 0.433968, 0, 1.56603, 1.56603, 1.56603, 1.56603, 1.56603, 1.56603, 1.56603, 1.56603, 1.56603, 1.56603, 1.56603, 1.56603, 1.56603, 1.56603, 1.56603, 1.56603, 1.56603
11.2501, 4, 1.5686, 1.5686, 2.44949, 2.4314, 0, 1.5686, 1.5686, 1.5686, 1.5686, 1.5686, 1.5686, 1.5686, 1.5686, 1.5686, 1.5686, 1.5686, 1.5686, 1.5686, 1.5686, 1.5686, 1.5686, 1.5686
11.258, 2, 1.57069, 1.57068, 2, 0.42931, 0, 1.57069, 1.57068, 1.57068, 1.57068, 1.57068, 1.57068, 1.57068, 1.57068, 1.57068, 1.57068, 1.57068, 1.57068, 1.57069, 1.57068, 1.57068, 1.57068, 1.57068
11.2659, 2, 1.57228, 1.57227, 2, 0.427721, 0, 1.57228, 1.57227, 1.57227, 1.57227, 1.57227, 1.57227, 1.57227, 1.57227, 1.57227, 1.57227, 1.57227, 1.57227, 1.57227, 1.57227, 1.57227, 1.57227, 1.57227
11.2738, 8, 1.57335, 1.57335, 3.16228, 6.42665, 0, 1.57335, 1.57335, 1.57335, 1.57335, 1.57335, 1.57335, 1.57335, 1.57335, 1.57335, 1.57335, 1.57335, 1.57335, 1.57335, 1.57335, 1.57335, 1.57335, 1.57335
11.2817, 2, 1.57403, 1.57403, 2, 0.425969, 0, 1.57403, 1.57403, 1.57403, 1.57403, 1.57403, 1.57403, 1.57403, 1.57403, 1.57403, 1.57403, 1.57403, 1.57403, 1.57403, 1.57403, 1.57403, 1.57403, 1.57403
11.2895, 8, 1.57435, 1.57434, 3.16228, 6.42565, 0, 1.57435, 1.57434, 1.57434, 1.57434, 1.57434, 1.57434, 1.57434, 1.57434, 1.57434, 1.57434, 1.57434, 1.57434, 1.57434, 1.57434, 1.57434, 1.57434, 1.57434
11.2974, 4, 1.5744, 1.57439, 2.44949, 2.4256, 0, 1.5744, 1.57439, 1.57439, 1.57439, 1.57439, 1.57439, 1.57439, 1.57439, 1.57439, 1.57439, 1.57439, 1.57439, 1.57439, 1.57439, 1.57439, 1.57439, 1.57439
11.3053, 0, 1.57427, 1.57427, 1.41421, -1.57427, 0, 1.57427, 1.57427, 1.57427, 1.57427, 1.57427, 1.57427, 1.57427, 1.57427, 1.57427, 1.57427, 1.57427, 1.57427, 1.57427, 1.57427, 1.57427, 1.57427, 1.57427
11.3132, 4, 1.57395, 1.57394, 2.44949, 2.42605, 0, 1.57395, 1.57394, 1.57394, 1.57394, 1.57394, 1.57394, 1.57394, 1.57394, 1.57394, 1.57394, 1.57394, 1.57394, 1.57394, 1.57394, 1.57394, 1.57394, 1.57394
11.3211, 2, 1.57329, 1.57328, 2, 0.42671, 0, 1.57329, 1.57328, 1.57328, 1.57328, 1.57328, 1.57328, 1.57328, 1.57328, 1.57328, 1.57328, 1.57328, 1.57328, 1.57328, 1.57328, 1.57328, 1.57328, 1.57328
11.329, 4, 1.57217, 1.57216, 2.44949, 2.42783, 0, 1.57216, 1.57216, 1.57216, 1.57216, 1.57216, 1.57216, 1.57216, 1.57216, 1.57216, 1.57216, 1.57216, 1.57216, 1.57216, 1.57216, 1.57216, 1.57216, 1.57216
11.3368, 4, 1.57066, 1.57065, 2.44949, 2.42934, 0, 1.57066, 1.57065, 1.57065, 1.57065, 1.57065, 1.57065, 1.57065, 1.57065, 1.57065, 1.57065, 1.57065, 1.57065, 1.57065, 1.57065, 1.57065, 1.57065, 1.57065
11.3447, 4, 1.5684, 1.56839, 2.44949, 2.4316, 0, 1.5684, 1.56839, 1.56839, 1.56839, 1.56839, 1.56839, 1.56839, 1.56839, 1.56839, 1.56839, 1.56839, 1.56839, 1.56839, 1.56839, 1.56839, 1.56839, 1.56839
11.3526, 0, 1.56548, 1.56547, 1.41421, -1.56548, 0, 1.56548, 1.56547, 1.56547, 1.56547, 1.56547, 1.56547, 1.56547, 1.56547, 1.56547, 1.56547, 1.56547, 1.56547, 1.56547, 1.56547, 1.56547, 1.56547, 1.56547
11.3605, 0, 1.56209, 1.56209, 1.41421, -1.56209, 0, 1.56209, 1.56209, 1.56209, 1.56209, 1.56209, 1.56209, 1.56209, 1.56209, 1.56209, 1.56209, 1.56209, 1.56209, 1.56209, 1.56209, 1.56209, 1.56209, 1.56209
11.3684, 2, 1.5584, 1.5584, 2, 0.441595, 0, 1.5584, 1.5584, 1.5584, 1.5584, 1.5584, 1.5584, 1.5584, 1.5584, 1.5584, 1.5584, 1.5584, 1.5584, 1.5584, 1.5584, 1.5584, 1.5584, 1.5584
11.3763, 0, 1.55457, 1.55456, 1.41421, -1.55457, 0, 1.55457, 1.55456, 1.55456, 1.55456, 1.55456, 1.55456, 1.55456, 1.55456, 1.55456, 1.55456, 1.55456, 1.55456, 1.55456, 1.55456, 1.55456, 1.55456, 1.55456
11.3841, 2, 1.55074, 1.55073, 2, 0.449263, 0, 1.55074, 1.55073, 1.55073, 1.55073, 1.55073, 1.55073, 1.55073, 1.55073, 1.55073, 1.55073, 1.55073, 1.55073, 1.55073, 1.55073, 1.55073, 1.55073, 1.55073
11.392, 6, 1.5478, 1.5478, 2.82843, 4.4522, 0, 1.5478, 1.5478, 1.5478, 1.5478, 1.5478, 1.5478, 1.5478, 1.5478, 1.5478, 1.5478, 1.5478, 1.5478, 1.5478, 1.5478, 1.5478, 1.5478, 1.5478
11.3999, 2, 1.5436, 1.54359, 2, 0.456398, 0, 1.5436, 1.54359, 1.54359, 1.54359, 1.54359, 1.54359, 1.54359, 1.54359, 1.54359, 1.54359, 1.54359, 1.54359, 1.54359, 1.54359, 1.54359, 1.54359, 1.54359
11.4078, 6, 1.53824, 1.53824, 2.82843, 4.46175, 0, 1.53824, 1.53824, 1.53824, 1.53824, 1.53824, 1.53824, 1.53824, 1.53824, 1.53824, 1.53824, 1.53824, 1.53824, 1.53824, 1.53824, 1.53824, 1.53824, 1.53824
11.4157, 4, 1.53232, 1.53231, 2.44949, 2.46768, 0, 1.53232, 1.53231, 1.53231, 1.53231, 1.53231, 1.53231, 1.53231, 1.53231, 1.53231, 1.53231, 1.53231, 1.53231, 1.53231, 1.53231, 1.53231, 1.53231, 1.53231
11.4235, 2, 1.52641, 1.52639, 2, 0.473595, 0, 1.5264, 1.52639, 1.52639, 1.52639, 1.52639, 1.52639, 1.52639, 1.52639, 1.52639, 1.52639, 1.52639, 1.52639, 1.52639, 1.52639, 1.52639, 1.52639, 1.52639
11.4314, 2, 1.52494, 1.52493, 2, 0.475058, 0, 1.52494, 1.52493, 1.52493, 1.52493, 1.52493, 1.52493, 1.52493, 1.52493, 1.52493, 1.52493, 1.52493, 1.52493, 1.52493, 1.52493, 1.52493, 1.52493, 1.52493
11.4393, 2, 1.52129, 1.52128, 2, 0.47871, 0, 1.52129, 1.52128, 1.52128, 1.52128, 1.52128, 1.52128, 1.52128, 1.52128, 1.52128, 1.52128, 1.52128, 1.52128, 1.52128, 1.52128, 1.52128, 1.52128, 1.52128
11.4472, 2, 1.51561, 1.5156, 2, 0.484387, 0, 1.51561, 1.5156, 1.5156, 1.5156, 1.5156, 1.5156, 1.5156, 1.5156, 1.5156, 1.5156, 1.5156, 1.5156, 1.5156, 1.5156, 1.5156, 1.5156, 1.5156
11.4551, 2, 1.50893, 1.50892, 2, 0.491065, 0, 1.50893, 1.50892, 1.50892, 1.50892, 1.50892, 1.50892, 1.50892, 1.50892, 1.50892, 1.50892, 1.50892, 1.50892, 1.50892, 1.50892, 1.50892, 1.50892, 1.50892
11.463, 0, 1.50227, 1.50225, 1.41421, -1.50227, 0, 1.50227, 1.50225, 1.50225, 1.50225, 1.50225, 1.50225, 1.50225, 1.50225, 1.50225, 1.50225, 1.50225, 1.50225, 1.50225, 1.50225, 1.50225, 1.50225, 1.50225
11.4708, 6, 1.5021, 1.50208, 2.82843, 4.4979, 0, 1.5021, 1.50208, 1.50208, 1.50208, 1.50208, 1.50208, 1.50208, 1.50208, 1.50208, 1.50208, 1.50208, 1.50208, 1.50208, 1.50208, 1.50208, 1.50208, 1.50208
11.4787, 0, 1.49894, 1.49891, 1.41421, -1.49894, 0, 1.49893, 1.49891, 1.49891, 1.49891, 1.49891, 1.49891, 1.49891, 1.49891, 1.49891, 1.49891, 1.49891, 1.49891, 1.49892, 1.49891, 1.49891, 1.49892, 1.49891
11.4866, 4, 1.49299, 1.49296, 2.44949, 2.50701, 0, 1.49298, 1.49296, 1.49296, 1.49296, 1.49296, 1.49296, 1.49296, 1.49296, 1.49296, 1.49296, 1.49296, 1.49296, 1.49296, 1.49296, 1.49296, 1.49297, 1.49296
11.4945, 6, 1.48566, 1.48562, 2.82843, 4.51434, 0, 1.48565, 1.48562, 1.48562, 1.48562, 1.48562, 1.48562, 1.48562, 1.48562, 1.48562, 1.48562, 1.48562, 1.48562, 1.48562, 1.48562, 1.48562, 1.48563, 1.48562
11.5024, 2, 1.47835, 1.4783, 2, 0.521651, 0, 1.47834, 1.4783, 1.4783, 1.4783, 1.4783, 1.4783, 1.4783, 1.4783, 1.4783, 1.4783, 1.4783, 1.4783, 1.4783, 1.4783, 1.4783, 1.47832, 1.4783
11.5103, 4, 1.47977, 1.47971, 2.44949, 2.52023, 0, 1.47975, 1.47971, 1.47971, 1.47971, 1.47971, 1.47971, 1.47971, 1.47971, 1.47971, 1.47971, 1.47971, 1.47971, 1.47971, 1.47971, 1.47971, 1.47973, 1.47971
11.5181, 2, 1.47719, 1.47712, 2, 0.522812, 0, 1.47717, 1.47712, 1.47712, 1.47712, 1.47712, 1.47712, 1.47712, 1.47712, 1.47712, 1.47712, 1.47712, 1.47712, 1.47712, 1.47712, 1.47712, 1.47714, 1.47712
11.526, 0, 1.4709, 1.47081, 1.41421, -1.4709, 0, 1.47087, 1.47081, 1.47081, 1.47081, 1.47081, 1.47081, 1.47081, 1.47081, 1.47081, 1.47081, 1.47081, 1.47081, 1.47081, 1.47081, 1.47081, 1.47084, 1.47081
11.5339, 4, 1.46278, 1.46267, 2.44949, 2.53722, 0, 1.46274, 1.46267, 1.46267, 1.46267, 1.46267, 1.46267, 1.46267, 1.46267, 1.46267, 1.46267, 1.46267, 1.46267, 1.46267, 1.46267, 1.46267, 1.4627, 1.46267
11.5418, 2, 1.45469, 1.45455, 2, 0.545311, 0, 1.45464, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45459, 1.45455
11.5497, 0, 1.46189, 1.4617, 1.41421, -1.46189, 0, 1.46183, 1.4617, 1.4617, 1.4617, 1.4617, 1.4617, 1.4617, 1.4617, 1.4617, 1.4617, 1.4617, 1.4617, 1.46171, 1.4617, 1.4617, 1.46176, 1.4617
11.5575, 0, 1.46454, 1.4643, 1.41421, -1.46454, 0, 1.46447, 1.4643, 1.4643, 1.4643, 1.4643, 1.4643, 1.4643, 1.4643, 1.4643, 1.4643, 1.4643, 1.4643, 1.4643, 1.4643, 1.4643, 1.46437, 1.4643
11.5654, 2, 1.46294, 1.46264, 2, 0.537058, 0, 1.46285, 1.46264, 1.46264, 1.46264, 1.46264, 1.46264, 1.46264, 1.46264, 1.46264, 1.46264, 1.46264, 1.46264, 1.46264, 1.46264, 1.46264, 1.46273, 1.46264
11.5733, 0, 1.45924, 1.45886, 1.41421, -1.45924, 0, 1.45913, 1.45886, 1.45886, 1.45886, 1.45886, 1.45886, 1.45886, 1.45886, 1.45886, 1.45886, 1.45886, 1.45886, 1.45886, 1.45886, 1.45886, 1.45896, 1.45886
