   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_176.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
5.80408, 82, 105.868, 33.2098, 9.16515, -23.8677, 0, 33.2098, 33.2102, 34.6324, 104.444, 33.2098, 33.2098, 33.2098, 33.2098, 33.2098, 33.2098, 33.2098, 33.2098, 33.2098, 33.2098, 33.2098, 33.2098, 33.2098, 33.2098, 33.2106, 33.2098
5.81196, 112, 115.878, 33.2525, 10.6771, -3.87795, 0, 33.2525, 33.2528, 34.6892, 114.44, 33.2525, 33.2525, 33.2525, 33.2525, 33.2525, 33.2525, 33.2525, 33.2525, 33.2525, 33.2525, 33.2525, 33.2525, 33.2525, 33.2525, 33.2532, 33.2525
5.81985, 140, 126.19, 33.2943, 11.9164, 13.8098, 0, 33.2943, 33.2946, 34.7452, 124.738, 33.2943, 33.2943, 33.2943, 33.2943, 33.2943, 33.2943, 33.2943, 33.2943, 33.2943, 33.2943, 33.2943, 33.2943, 33.2943, 33.2943, 33.295, 33.2943
5.82773, 132, 136.587, 33.3353, 11.5758, -4.58707, 0, 33.3353, 33.3356, 34.8005, 135.121, 33.3353, 33.3353, 33.3353, 33.3353, 33.3353, 33.3353, 33.3353, 33.3353, 33.3353, 33.3353, 33.3353, 33.3353, 33.3353, 33.3353, 33.3359, 33.3353
5.83562, 144, 146.823, 33.3756, 12.083, -2.82324, 0, 33.3756, 33.3758, 34.855, 145.343, 33.3756, 33.3756, 33.3756, 33.3756, 33.3756, 33.3756, 33.3756, 33.3756, 33.3756, 33.3756, 33.3756, 33.3756, 33.3756, 33.3756, 33.3761, 33.3756
5.84351, 180, 156.636, 33.4152, 13.4907, 23.3638, 0, 33.4152, 33.4154, 34.9089, 155.142, 33.4152, 33.4152, 33.4152, 33.4152, 33.4152, 33.4152, 33.4152, 33.4152, 33.4152, 33.4152, 33.4152, 33.4152, 33.4152, 33.4152, 33.4156, 33.4152
5.85139, 174, 165.751, 33.454, 13.2665, 8.24907, 0, 33.454, 33.4542, 34.9621, 164.242, 33.454, 33.454, 33.454, 33.454, 33.454, 33.454, 33.454, 33.454, 33.454, 33.454, 33.454, 33.454, 33.454, 33.454, 33.4544, 33.454
5.85928, 190, 173.901, 33.4922, 13.8564, 16.0992, 0, 33.4922, 33.4924, 35.0148, 172.378, 33.4922, 33.4922, 33.4922, 33.4922, 33.4922, 33.4922, 33.4922, 33.4922, 33.4922, 33.4922, 33.4922, 33.4922, 33.4922, 33.4922, 33.4926, 33.4922
5.86717, 208, 180.834, 33.5299, 14.4914, 27.1665, 0, 33.5299, 33.53, 35.0669, 179.296, 33.5299, 33.5299, 33.5299, 33.5299, 33.5299, 33.5299, 33.5299, 33.5299, 33.5299, 33.5299, 33.5299, 33.5299, 33.5299, 33.5299, 33.5302, 33.5299
5.87505, 202, 186.329, 33.567, 14.2829, 15.6707, 0, 33.567, 33.5671, 35.1186, 184.777, 33.567, 33.567, 33.567, 33.567, 33.567, 33.567, 33.567, 33.567, 33.567, 33.567, 33.567, 33.567, 33.567, 33.567, 33.5673, 33.567
5.88294, 194, 190.208, 33.6037, 14, 3.79208, 0, 33.6037, 33.6038, 35.1699, 188.641, 33.6037, 33.6037, 33.6037, 33.6037, 33.6037, 33.6037, 33.6037, 33.6037, 33.6037, 33.6037, 33.6037, 33.6037, 33.6037, 33.6037, 33.6039, 33.6037
5.89082, 228, 192.343, 33.6402, 15.1658, 35.6568, 0, 33.6402, 33.6402, 35.221, 190.762, 33.6402, 33.6402, 33.6402, 33.6402, 33.6402, 33.6402, 33.6402, 33.6402, 33.6402, 33.6402, 33.6402, 33.6402, 33.6402, 33.6402, 33.6403, 33.6402
5.89871, 194, 192.667, 33.6764, 14, 1.33331, 0, 33.6764, 33.6764, 35.2719, 191.071, 33.6764, 33.6764, 33.6764, 33.6764, 33.6764, 33.6764, 33.6764, 33.6764, 33.6764, 33.6764, 33.6764, 33.6764, 33.6764, 33.6764, 33.6765, 33.6764
5.9066, 210, 191.173, 33.7125, 14.5602, 18.8274, 0, 33.7125, 33.7125, 35.3229, 189.562, 33.7125, 33.7125, 33.7125, 33.7125, 33.7125, 33.7125, 33.7125, 33.7125, 33.7125, 33.7125, 33.7125, 33.7125, 33.7125, 33.7125, 33.7126, 33.7125
5.91448, 188, 187.918, 33.7487, 13.784, 0.0816803, 0, 33.7487, 33.7487, 35.374, 186.293, 33.7487, 33.7487, 33.7487, 33.7487, 33.7487, 33.7487, 33.7487, 33.7487, 33.7487, 33.7487, 33.7487, 33.7487, 33.7487, 33.7487, 33.7487, 33.7487
5.92237, 186, 183.019, 33.785, 13.7113, 2.98067, 0, 33.785, 33.7851, 35.4253, 181.379, 33.785, 33.785, 33.785, 33.785, 33.785, 33.785, 33.785, 33.785, 33.785, 33.785, 33.785, 33.785, 33.785, 33.785, 33.7851, 33.785
5.93025, 180, 176.646, 33.8217, 13.4907, 3.35437, 0, 33.8217, 33.8218, 35.4771, 174.99, 33.8217, 33.8217, 33.8217, 33.8217, 33.8217, 33.8217, 33.8217, 33.8217, 33.8217, 33.8217, 33.8217, 33.8217, 33.8217, 33.8217, 33.8218, 33.8217
5.93814, 170, 169.008, 33.8589, 13.1149, 0.991684, 0, 33.8589, 33.8589, 35.5294, 167.338, 33.8589, 33.8589, 33.8589, 33.8589, 33.8589, 33.8589, 33.8589, 33.8589, 33.8589, 33.8589, 33.8589, 33.8589, 33.8589, 33.8589, 33.8589, 33.8589
5.94603, 162, 160.35, 33.8967, 12.8062, 1.65016, 0, 33.8967, 33.8967, 35.5826, 158.664, 33.8967, 33.8967, 33.8967, 33.8967, 33.8967, 33.8967, 33.8967, 33.8967, 33.8967, 33.8967, 33.8967, 33.8967, 33.8967, 33.8967, 33.8967, 33.8967
5.95391, 156, 150.933, 33.9353, 12.5698, 5.06737, 0, 33.9353, 33.9353, 35.6365, 149.231, 33.9353, 33.9353, 33.9353, 33.9353, 33.9353, 33.9353, 33.9353, 33.9353, 33.9353, 33.9353, 33.9353, 33.9353, 33.9353, 33.9353, 33.9353, 33.9353
5.9618, 154, 141.025, 33.9748, 12.49, 12.9753, 0, 33.9748, 33.9748, 35.6916, 139.308, 33.9748, 33.9748, 33.9748, 33.9748, 33.9748, 33.9748, 33.9748, 33.9748, 33.9748, 33.9748, 33.9748, 33.9748, 33.9748, 33.9748, 33.9748, 33.9748
5.96968, 146, 130.888, 34.0153, 12.1655, 15.1119, 0, 34.0153, 34.0153, 35.748, 129.155, 34.0153, 34.0153, 34.0153, 34.0153, 34.0153, 34.0153, 34.0153, 34.0153, 34.0153, 34.0153, 34.0153, 34.0153, 34.0153, 34.0153, 34.0153, 34.0153
5.97757, 104, 120.766, 34.0569, 10.2956, -16.7659, 0, 34.0569, 34.0569, 35.8059, 119.017, 34.0569, 34.0569, 34.0569, 34.0569, 34.0569, 34.0569, 34.0569, 34.0569, 34.0569, 34.0569, 34.0569, 34.0569, 34.0569, 34.0569, 34.0569, 34.0569
5.98546, 106, 110.879, 34.0997, 10.3923, -4.87881, 0, 34.0997, 34.0997, 35.8655, 109.113, 34.0997, 34.0997, 34.0997, 34.0997, 34.0997, 34.0997, 34.0997, 34.0997, 34.0997, 34.0997, 34.0997, 34.0997, 34.0997, 34.0997, 34.0997, 34.0997
5.99334, 128, 101.411, 34.1437, 11.4018, 26.5886, 0, 34.1438, 34.1438, 35.9271, 99.628, 34.1437, 34.1437, 34.1437, 34.1437, 34.1437, 34.1437, 34.1437, 34.1437, 34.1437, 34.1437, 34.1437, 34.1438, 34.1437, 34.1437, 34.1438, 34.1437
6.00123, 88, 92.5146, 34.1891, 9.48683, -4.51462, 0, 34.1891, 34.1891, 35.9911, 90.7125, 34.1891, 34.1891, 34.1891, 34.1891, 34.1891, 34.1891, 34.1891, 34.1891, 34.1891, 34.1891, 34.1891, 34.1891, 34.1891, 34.1891, 34.1892, 34.1891
6.00912, 86, 84.2988, 34.2358, 9.38083, 1.70116, 0, 34.2358, 34.2358, 36.0584, 82.4762, 34.2358, 34.2358, 34.2358, 34.2358, 34.2358, 34.2358, 34.2358, 34.2358, 34.2358, 34.2358, 34.2358, 34.2358, 34.2358, 34.2358, 34.2359, 34.2358
6.017, 82, 76.8409, 34.2838, 9.16515, 5.1591, 0, 34.2838, 34.2838, 36.1299, 74.9947, 34.2838, 34.2838, 34.2838, 34.2838, 34.2838, 34.2838, 34.2838, 34.2838, 34.2838, 34.2838, 34.2838, 34.2838, 34.2838, 34.2838, 34.2838, 34.2838
6.02489, 86, 70.1799, 34.333, 9.38083, 15.8201, 0, 34.333, 34.333, 36.2072, 68.3055, 34.333, 34.333, 34.333, 34.333, 34.333, 34.333, 34.333, 34.333, 34.333, 34.333, 34.333, 34.333, 34.333, 34.333, 34.3331, 34.333
6.03277, 54, 64.3267, 34.3834, 7.48331, -10.3267, 0, 34.3834, 34.3834, 36.2932, 62.4168, 34.3834, 34.3834, 34.3834, 34.3834, 34.3834, 34.3834, 34.3834, 34.3834, 34.3834, 34.3834, 34.3834, 34.3834, 34.3834, 34.3834, 34.3835, 34.3834
6.04066, 36, 59.2676, 34.4349, 6.16441, -23.2676, 0, 34.4349, 34.4349, 36.3918, 57.3105, 34.4349, 34.4349, 34.4349, 34.4349, 34.4349, 34.4349, 34.4349, 34.4349, 34.4349, 34.4349, 34.4349, 34.4349, 34.4349, 34.4349, 34.4351, 34.4349
6.04855, 42, 54.9693, 34.4874, 6.63325, -12.9693, 0, 34.4874, 34.4874, 36.5096, 52.9468, 34.4874, 34.4874, 34.4874, 34.4874, 34.4874, 34.4874, 34.4874, 34.4874, 34.4874, 34.4874, 34.4874, 34.4874, 34.4874, 34.4874, 34.4876, 34.4874
6.05643, 36, 51.3882, 34.5407, 6.16441, -15.3882, 0, 34.5407, 34.5407, 36.6567, 49.2719, 34.5407, 34.5407, 34.5407, 34.5407, 34.5407, 34.5407, 34.5407, 34.5407, 34.5407, 34.5407, 34.5407, 34.5407, 34.5407, 34.5407, 34.5411, 34.5407
6.06432, 48, 48.4745, 34.5948, 7.07107, -0.474522, 0, 34.5948, 34.5948, 36.8483, 46.2206, 34.5948, 34.5948, 34.5948, 34.5948, 34.5948, 34.5948, 34.5948, 34.5948, 34.5948, 34.5948, 34.5948, 34.5948, 34.5948, 34.5948, 34.5953, 34.5948
6.0722, 46, 46.1825, 34.6495, 6.9282, -0.182533, 0, 34.6495, 34.6495, 37.1077, 43.7238, 34.6495, 34.6495, 34.6495, 34.6495, 34.6495, 34.6495, 34.6495, 34.6495, 34.6495, 34.6495, 34.6495, 34.6495, 34.6495, 34.6495, 34.6501, 34.6495
6.08009, 44, 44.4751, 34.7047, 6.78233, -0.47514, 0, 34.7047, 34.7047, 37.4695, 41.7096, 34.7047, 34.7047, 34.7047, 34.7047, 34.7047, 34.7047, 34.7047, 34.7047, 34.7047, 34.7047, 34.7047, 34.7047, 34.7047, 34.7047, 34.7054, 34.7047
6.08798, 46, 43.3339, 34.7602, 6.9282, 2.66608, 0, 34.7602, 34.7602, 37.9846, 40.1086, 34.7602, 34.7602, 34.7602, 34.7602, 34.7602, 34.7602, 34.7602, 34.7602, 34.7602, 34.7602, 34.7602, 34.7602, 34.7602, 34.7602, 34.7611, 34.7602
6.09586, 48, 42.7675, 34.8158, 7.07107, 5.23252, 0, 34.8158, 34.8158, 38.7272, 38.8549, 34.8158, 34.8158, 34.8158, 34.8158, 34.8158, 34.8158, 34.8158, 34.8158, 34.8158, 34.8158, 34.8158, 34.8158, 34.8158, 34.8158, 34.8169, 34.8158
6.10375, 30, 42.8223, 34.8715, 5.65685, -12.8223, 0, 34.8715, 34.8715, 39.8034, 37.8889, 34.8715, 34.8715, 34.8715, 34.8715, 34.8715, 34.8715, 34.8715, 34.8715, 34.8715, 34.8715, 34.8715, 34.8715, 34.8715, 34.8715, 34.8729, 34.8715
6.11163, 26, 43.5953, 34.9271, 5.2915, -17.5953, 0, 34.9271, 34.9271, 41.3636, 37.157, 34.9271, 34.9271, 34.9271, 34.9271, 34.9271, 34.9271, 34.9271, 34.9271, 34.9271, 34.9271, 34.9271, 34.9271, 34.9271, 34.9271, 34.9288, 34.9271
6.11952, 62, 45.2497, 34.9824, 8, 16.7503, 0, 34.9824, 34.9825, 43.6171, 36.6129, 34.9824, 34.9824, 34.9824, 34.9824, 34.9824, 34.9824, 34.9824, 34.9824, 34.9824, 34.9824, 34.9824, 34.9824, 34.9824, 34.9824, 34.9845, 34.9824
6.12741, 58, 48.0335, 35.0375, 7.74597, 9.96647, 0, 35.0375, 35.0375, 46.8514, 36.2171, 35.0375, 35.0375, 35.0375, 35.0375, 35.0375, 35.0375, 35.0375, 35.0375, 35.0375, 35.0375, 35.0375, 35.0375, 35.0375, 35.0375, 35.04, 35.0375
6.13529, 48, 52.3026, 35.0921, 7.07107, -4.30259, 0, 35.0921, 35.0921, 51.4549, 35.9369, 35.0921, 35.0921, 35.0921, 35.0921, 35.0921, 35.0921, 35.0921, 35.0921, 35.0921, 35.0921, 35.0921, 35.0921, 35.0921, 35.0921, 35.0951, 35.0921
6.14318, 74, 58.5488, 35.1463, 8.7178, 15.4512, 0, 35.1463, 35.1463, 57.9463, 35.7453, 35.1463, 35.1463, 35.1463, 35.1463, 35.1463, 35.1463, 35.1463, 35.1463, 35.1463, 35.1463, 35.1463, 35.1463, 35.1463, 35.1463, 35.1497, 35.1463
6.15107, 92, 67.4275, 35.1998, 9.69536, 24.5725, 0, 35.1998, 35.1998, 67.0025, 35.6207, 35.1998, 35.1998, 35.1998, 35.1998, 35.1998, 35.1998, 35.1998, 35.1998, 35.1998, 35.1998, 35.1998, 35.1998, 35.1998, 35.1998, 35.2038, 35.1998
6.15895, 118, 79.7967, 35.2527, 10.9545, 38.2033, 0, 35.2527, 35.2527, 79.4987, 35.5462, 35.2527, 35.2527, 35.2527, 35.2527, 35.2527, 35.2527, 35.2527, 35.2527, 35.2527, 35.2527, 35.2527, 35.2527, 35.2527, 35.2527, 35.2573, 35.2527
6.16684, 116, 96.7527, 35.3049, 10.8628, 19.2473, 0, 35.3049, 35.3049, 96.5439, 35.5085, 35.3049, 35.3049, 35.3049, 35.3049, 35.3049, 35.3049, 35.3049, 35.3049, 35.3049, 35.3049, 35.3049, 35.3049, 35.3049, 35.3049, 35.3101, 35.3049
6.17472, 188, 119.664, 35.3564, 13.784, 68.3358, 0, 35.3564, 35.3564, 119.517, 35.4976, 35.3564, 35.3564, 35.3564, 35.3564, 35.3564, 35.3564, 35.3564, 35.3564, 35.3564, 35.3564, 35.3564, 35.3564, 35.3564, 35.3564, 35.3622, 35.3564
6.18261, 210, 150.21, 35.4071, 14.5602, 59.7903, 0, 35.4071, 35.4071, 150.104, 35.506, 35.4071, 35.4071, 35.4071, 35.4071, 35.4071, 35.4071, 35.4071, 35.4071, 35.4071, 35.4071, 35.4071, 35.4071, 35.4071, 35.4071, 35.4135, 35.4071
6.1905, 238, 190.401, 35.457, 15.4919, 47.5991, 0, 35.457, 35.4571, 190.323, 35.5283, 35.457, 35.457, 35.457, 35.457, 35.457, 35.457, 35.457, 35.457, 35.457, 35.457, 35.457, 35.457, 35.457, 35.457, 35.464, 35.457
6.19838, 306, 242.613, 35.5061, 17.5499, 63.3869, 0, 35.5061, 35.5061, 242.551, 35.5607, 35.5061, 35.5061, 35.5061, 35.5061, 35.5061, 35.5061, 35.5061, 35.5061, 35.5061, 35.5061, 35.5061, 35.5061, 35.5061, 35.5061, 35.5136, 35.5061
6.20627, 398, 309.551, 35.5544, 20, 88.4493, 0, 35.5544, 35.5544, 309.496, 35.6007, 35.5544, 35.5544, 35.5544, 35.5544, 35.5544, 35.5544, 35.5544, 35.5544, 35.5544, 35.5544, 35.5544, 35.5544, 35.5544, 35.5544, 35.5623, 35.5544
6.21415, 454, 394.27, 35.6017, 21.3542, 59.7305, 0, 35.6017, 35.6017, 394.216, 35.647, 35.6017, 35.6017, 35.6017, 35.6017, 35.6017, 35.6017, 35.6017, 35.6017, 35.6017, 35.6017, 35.6017, 35.6017, 35.6017, 35.6017, 35.6101, 35.6017
6.22204, 562, 500.077, 35.6483, 23.7487, 61.9231, 0, 35.6483, 35.6483, 500.017, 35.6991, 35.6483, 35.6483, 35.6483, 35.6483, 35.6483, 35.6483, 35.6483, 35.6483, 35.6483, 35.6483, 35.6483, 35.6483, 35.6483, 35.6483, 35.657, 35.6483
6.22993, 702, 630.499, 35.6939, 26.533, 71.5012, 0, 35.6939, 35.6939, 630.426, 35.7573, 35.6939, 35.6939, 35.6939, 35.6939, 35.6939, 35.6939, 35.6939, 35.6939, 35.6939, 35.6939, 35.6939, 35.6939, 35.6939, 35.6939, 35.7029, 35.6939
6.23781, 938, 789.069, 35.7387, 30.6594, 148.931, 0, 35.7387, 35.7387, 788.976, 35.8228, 35.7387, 35.7387, 35.7387, 35.7387, 35.7387, 35.7387, 35.7387, 35.7387, 35.7387, 35.7387, 35.7387, 35.7387, 35.7387, 35.7387, 35.7478, 35.7387
6.2457, 1096, 979.276, 35.7825, 33.1361, 116.724, 0, 35.7825, 35.7825, 979.152, 35.8974, 35.7825, 35.7825, 35.7825, 35.7825, 35.7825, 35.7825, 35.7825, 35.7825, 35.7825, 35.7825, 35.7825, 35.7825, 35.7825, 35.7825, 35.7917, 35.7825
6.25358, 1318, 1204.27, 35.8255, 36.3318, 113.729, 0, 35.8255, 35.8255, 1204.1, 35.9837, 35.8255, 35.8255, 35.8255, 35.8255, 35.8255, 35.8255, 35.8255, 35.8255, 35.8255, 35.8255, 35.8255, 35.8255, 35.8255, 35.8255, 35.8346, 35.8255
6.26147, 1586, 1466.65, 35.8675, 39.8497, 119.348, 0, 35.8675, 35.8675, 1466.43, 36.0856, 35.8675, 35.8675, 35.8675, 35.8675, 35.8675, 35.8675, 35.8675, 35.8675, 35.8675, 35.8675, 35.8675, 35.8675, 35.8675, 35.8675, 35.8765, 35.8675
6.26936, 1916, 1768.28, 35.9087, 43.795, 147.721, 0, 35.9087, 35.9087, 1767.97, 36.2075, 35.9087, 35.9087, 35.9087, 35.9087, 35.9087, 35.9087, 35.9087, 35.9087, 35.9087, 35.9087, 35.9087, 35.9087, 35.9087, 35.9087, 35.9174, 35.9087
6.27724, 2136, 2109.88, 35.9489, 46.2385, 26.1233, 0, 35.9489, 35.949, 2109.46, 36.3549, 35.9489, 35.9489, 35.9489, 35.9489, 35.9489, 35.9489, 35.9489, 35.9489, 35.9489, 35.9489, 35.9489, 35.9489, 35.9489, 35.9489, 35.9574, 35.9489
6.28513, 2632, 2490.96, 35.9883, 51.3225, 141.039, 0, 35.9883, 35.9883, 2490.41, 36.5346, 35.9883, 35.9883, 35.9883, 35.9883, 35.9883, 35.9883, 35.9883, 35.9883, 35.9883, 35.9883, 35.9883, 35.9883, 35.9883, 35.9883, 35.9963, 35.9883
6.29302, 2964, 2909.34, 36.0267, 54.461, 54.6565, 0, 36.0267, 36.0267, 2908.61, 36.7544, 36.0267, 36.0267, 36.0267, 36.0267, 36.0267, 36.0267, 36.0267, 36.0267, 36.0267, 36.0267, 36.0267, 36.0267, 36.0267, 36.0267, 36.0342, 36.0267
6.3009, 3476, 3361.29, 36.0641, 58.9746, 114.711, 0, 36.0641, 36.0641, 3360.32, 37.023, 36.0641, 36.0641, 36.0641, 36.0641, 36.0641, 36.0641, 36.0641, 36.0641, 36.0641, 36.0641, 36.0641, 36.0641, 36.0641, 36.0641, 36.0711, 36.0641
6.30879, 3810, 3841.14, 36.1006, 61.7414, -31.1414, 0, 36.1006, 36.1006, 3839.89, 37.3502, 36.1006, 36.1006, 36.1006, 36.1006, 36.1006, 36.1006, 36.1006, 36.1006, 36.1006, 36.1006, 36.1006, 36.1006, 36.1006, 36.1006, 36.107, 36.1006
6.31667, 4510, 4341.45, 36.1361, 67.1714, 168.551, 0, 36.1361, 36.1361, 4339.83, 37.7466, 36.1361, 36.1361, 36.1361, 36.1361, 36.1361, 36.1361, 36.1361, 36.1361, 36.1361, 36.1361, 36.1361, 36.1361, 36.1361, 36.1361, 36.1419, 36.1361
6.32456, 4868, 4853, 36.1704, 69.7854, 15.0044, 0, 36.1705, 36.1705, 4850.94, 38.2227, 36.1704, 36.1704, 36.1704, 36.1704, 36.1704, 36.1704, 36.1704, 36.1704, 36.1704, 36.1704, 36.1704, 36.1705, 36.1704, 36.1704, 36.1757, 36.1704
6.33245, 5500, 5365.15, 36.2038, 74.1755, 134.851, 0, 36.2038, 36.2038, 5362.56, 38.7895, 36.2038, 36.2038, 36.2038, 36.2038, 36.2038, 36.2038, 36.2038, 36.2038, 36.2038, 36.2038, 36.2038, 36.2038, 36.2038, 36.2038, 36.2084, 36.2038
6.34033, 5806, 5865.99, 36.2359, 76.2102, -59.9932, 0, 36.2359, 36.2359, 5862.77, 39.4571, 36.2359, 36.2359, 36.2359, 36.2359, 36.2359, 36.2359, 36.2359, 36.2359, 36.2359, 36.2359, 36.2359, 36.2359, 36.2359, 36.2359, 36.24, 36.2359
6.34822, 6338, 6342.89, 36.2668, 79.6241, -4.88818, 0, 36.2668, 36.2668, 6338.92, 40.2342, 36.2668, 36.2668, 36.2668, 36.2668, 36.2668, 36.2668, 36.2668, 36.2668, 36.2668, 36.2668, 36.2668, 36.2668, 36.2668, 36.2668, 36.2704, 36.2668
6.3561, 6706, 6782.93, 36.2963, 81.9024, -76.9321, 0, 36.2963, 36.2963, 6778.1, 41.1274, 36.2963, 36.2963, 36.2963, 36.2963, 36.2963, 36.2963, 36.2963, 36.2963, 36.2963, 36.2963, 36.2963, 36.2963, 36.2963, 36.2963, 36.2993, 36.2963
6.36399, 7156, 7173.65, 36.3243, 84.605, -17.6528, 0, 36.3243, 36.3243, 7167.83, 42.1409, 36.3243, 36.3243, 36.3243, 36.3243, 36.3243, 36.3243, 36.3243, 36.3243, 36.3243, 36.3243, 36.3243, 36.3243, 36.3243, 36.3243, 36.3269, 36.3243
6.37188, 7464, 7503.34, 36.3507, 86.406, -39.3364, 0, 36.3507, 36.3507, 7496.41, 43.2743, 36.3507, 36.3507, 36.3507, 36.3507, 36.3507, 36.3507, 36.3507, 36.3507, 36.3507, 36.3507, 36.3507, 36.3507, 36.3507, 36.3507, 36.3529, 36.3507
6.37976, 7370, 7761.91, 36.3752, 85.8604, -391.913, 0, 36.3752, 36.3752, 7753.76, 44.5237, 36.3752, 36.3752, 36.3752, 36.3752, 36.3752, 36.3752, 36.3752, 36.3752, 36.3752, 36.3752, 36.3752, 36.3752, 36.3752, 36.3752, 36.3771, 36.3752
6.38765, 7886, 7941.31, 36.3978, 88.8144, -55.3062, 0, 36.3978, 36.3978, 7931.82, 45.8798, 36.3978, 36.3978, 36.3978, 36.3978, 36.3978, 36.3978, 36.3978, 36.3978, 36.3978, 36.3978, 36.3978, 36.3978, 36.3978, 36.3978, 36.3993, 36.3978
6.39553, 8130, 8035.8, 36.4181, 90.1776, 94.1953, 0, 36.4181, 36.4181, 8024.89, 47.3276, 36.4181, 36.4181, 36.4181, 36.4181, 36.4181, 36.4181, 36.4181, 36.4181, 36.4181, 36.4181, 36.4181, 36.4181, 36.4181, 36.4181, 36.4193, 36.4181
6.40342, 8270, 8042.52, 36.436, 90.9505, 227.485, 0, 36.436, 36.436, 8030.1, 48.8469, 36.436, 36.436, 36.436, 36.436, 36.436, 36.436, 36.436, 36.436, 36.436, 36.436, 36.436, 36.436, 36.436, 36.436, 36.437, 36.436
6.41131, 8136, 7961.4, 36.4511, 90.2109, 174.599, 0, 36.4511, 36.4511, 7947.44, 50.4117, 36.4511, 36.4511, 36.4511, 36.4511, 36.4511, 36.4511, 36.4511, 36.4511, 36.4511, 36.4511, 36.4511, 36.4511, 36.4511, 36.4511, 36.4519, 36.4511
6.41919, 7780, 7795.29, 36.4632, 88.2156, -15.2861, 0, 36.4633, 36.4633, 7779.76, 51.9913, 36.4632, 36.4632, 36.4632, 36.4632, 36.4632, 36.4632, 36.4632, 36.4632, 36.4632, 36.4632, 36.4632, 36.4633, 36.4632, 36.4632, 36.4639, 36.4632
6.42708, 7546, 7549.78, 36.4722, 86.8792, -3.77539, 0, 36.4722, 36.4722, 7532.7, 53.5505, 36.4722, 36.4722, 36.4722, 36.4722, 36.4722, 36.4722, 36.4722, 36.4722, 36.4722, 36.4722, 36.4722, 36.4722, 36.4722, 36.4722, 36.4727, 36.4722
6.43497, 7058, 7232.8, 36.4776, 84.0238, -174.797, 0, 36.4776, 36.4777, 7214.22, 55.0517, 36.4776, 36.4776, 36.4776, 36.4776, 36.4776, 36.4776, 36.4776, 36.4776, 36.4776, 36.4776, 36.4776, 36.4776, 36.4776, 36.4776, 36.478, 36.4776
6.44285, 6896, 6854.31, 36.4793, 83.0542, 41.6895, 0, 36.4793, 36.4794, 6834.33, 56.4552, 36.4793, 36.4793, 36.4793, 36.4793, 36.4793, 36.4793, 36.4793, 36.4793, 36.4793, 36.4793, 36.4793, 36.4793, 36.4793, 36.4793, 36.4796, 36.4793
6.45074, 6106, 6425.73, 36.4772, 78.1537, -319.728, 0, 36.4772, 36.4772, 6404.48, 57.722, 36.4772, 36.4772, 36.4772, 36.4772, 36.4772, 36.4772, 36.4772, 36.4772, 36.4772, 36.4772, 36.4772, 36.4772, 36.4772, 36.4772, 36.4774, 36.4772
6.45862, 5960, 5959.38, 36.4709, 77.214, 0.616699, 0, 36.4709, 36.471, 5937.04, 58.8148, 36.4709, 36.4709, 36.4709, 36.4709, 36.4709, 36.4709, 36.4709, 36.4709, 36.4709, 36.4709, 36.4709, 36.4709, 36.4709, 36.4709, 36.4711, 36.4709
6.46651, 5492, 5467.85, 36.4605, 74.1215, 24.1543, 0, 36.4605, 36.4606, 5444.61, 59.7004, 36.4605, 36.4605, 36.4605, 36.4605, 36.4605, 36.4605, 36.4605, 36.4605, 36.4605, 36.4605, 36.4605, 36.4605, 36.4605, 36.4605, 36.4606, 36.4605
6.4744, 5054, 4963.53, 36.4459, 71.1056, 90.4692, 0, 36.4459, 36.446, 4939.63, 60.3509, 36.4459, 36.4459, 36.4459, 36.4459, 36.4459, 36.4459, 36.4459, 36.4459, 36.4459, 36.4459, 36.4459, 36.4459, 36.4459, 36.4459, 36.446, 36.4459
6.48228, 4558, 4458.13, 36.4272, 67.5278, 99.8662, 0, 36.4272, 36.4272, 4433.82, 60.7454, 36.4272, 36.4272, 36.4272, 36.4272, 36.4272, 36.4272, 36.4272, 36.4272, 36.4272, 36.4272, 36.4272, 36.4272, 36.4272, 36.4272, 36.4272, 36.4272
6.49017, 3900, 3962.11, 36.4044, 62.466, -62.1082, 0, 36.4044, 36.4045, 3937.64, 60.871, 36.4044, 36.4044, 36.4044, 36.4044, 36.4044, 36.4044, 36.4044, 36.4044, 36.4044, 36.4044, 36.4044, 36.4044, 36.4044, 36.4044, 36.4045, 36.4044
6.49805, 3594, 3484.56, 36.3779, 59.9667, 109.442, 0, 36.3779, 36.378, 3460.21, 60.7236, 36.3779, 36.3779, 36.3779, 36.3779, 36.3779, 36.3779, 36.3779, 36.3779, 36.3779, 36.3779, 36.3779, 36.3779, 36.3779, 36.3779, 36.3779, 36.3779
6.50594, 3088, 3032.9, 36.3478, 55.5878, 55.1011, 0, 36.3478, 36.3479, 3008.94, 60.3082, 36.3478, 36.3478, 36.3478, 36.3478, 36.3478, 36.3478, 36.3478, 36.3478, 36.3478, 36.3478, 36.3478, 36.3478, 36.3478, 36.3478, 36.3478, 36.3478
