   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_218.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
1.60076, 76, 82.1117, 0.233275, 8.83176, -6.11166, 0.0108847, 0.233277, 0.233307, 0.233279, 0.37719, 0.238336, 0.234318, 0.27221, 0.242923, 0.320755, 0.461248, 79.4145, 0.308502, 2.27394, 0.233276, 0.233275, 0.233275, 0.233275, 0.233275, 0.291404, 0.233275, 0.233275, 0.242299
1.60865, 88, 107.633, 0.250771, 9.48683, -19.6326, 0.0101754, 0.250773, 0.250803, 0.250775, 0.39416, 0.255815, 0.25181, 0.289584, 0.259771, 0.337927, 0.478143, 105.411, 0.315979, 1.82926, 0.250771, 0.250771, 0.250771, 0.250771, 0.250771, 0.308211, 0.250771, 0.250771, 0.259761
1.61653, 152, 140.311, 0.269472, 12.4097, 11.6894, 0.00949221, 0.269475, 0.269504, 0.269477, 0.412291, 0.274497, 0.270508, 0.308159, 0.277728, 0.356276, 0.496283, 138.477, 0.325889, 1.47168, 0.269472, 0.269472, 0.269472, 0.269472, 0.269473, 0.326266, 0.269472, 0.269472, 0.278426
1.62441, 160, 181.152, 0.289426, 12.7279, -21.1523, 0.00883702, 0.289429, 0.289458, 0.289431, 0.431594, 0.294429, 0.290458, 0.327976, 0.296874, 0.375829, 0.5157, 179.63, 0.338173, 1.19129, 0.289426, 0.289426, 0.289426, 0.289426, 0.289427, 0.345591, 0.289426, 0.289426, 0.298339
1.6323, 230, 230.988, 0.310679, 15.2315, -0.987885, 0.00821185, 0.310681, 0.31071, 0.310683, 0.452081, 0.315656, 0.311706, 0.349079, 0.317286, 0.396608, 0.536435, 229.711, 0.352756, 0.977324, 0.310679, 0.310679, 0.310679, 0.310679, 0.310679, 0.366209, 0.310679, 0.310679, 0.319543
1.64018, 248, 290.343, 0.33327, 15.8114, -42.343, 0.00761857, 0.333272, 0.333301, 0.333274, 0.47376, 0.338216, 0.334291, 0.371507, 0.339037, 0.418633, 0.55854, 289.256, 0.369562, 0.819024, 0.33327, 0.33327, 0.33327, 0.33327, 0.33327, 0.38814, 0.33327, 0.33327, 0.342076
1.64807, 354, 359.313, 0.357235, 18.868, -5.3132, 0.00705875, 0.357237, 0.357265, 0.357239, 0.496637, 0.362144, 0.358249, 0.395303, 0.362189, 0.44192, 0.582082, 358.372, 0.388515, 0.70629, 0.357235, 0.357235, 0.357235, 0.357235, 0.357235, 0.411399, 0.357235, 0.357235, 0.365972
1.65595, 478, 437.443, 0.382601, 21.9089, 40.557, 0.00653358, 0.382604, 0.382632, 0.382606, 0.520717, 0.387468, 0.383608, 0.420504, 0.386793, 0.466481, 0.607144, 436.612, 0.409541, 0.630067, 0.382601, 0.382601, 0.382601, 0.382601, 0.382602, 0.436, 0.382601, 0.382601, 0.391256
1.66384, 500, 523.62, 0.409385, 22.4054, -23.6205, 0.00604384, 0.409387, 0.409415, 0.409389, 0.545997, 0.414201, 0.410382, 0.447147, 0.41288, 0.492318, 0.633823, 522.872, 0.432568, 0.58256, 0.409385, 0.409385, 0.409385, 0.409385, 0.409385, 0.461945, 0.409385, 0.409385, 0.417942
1.67172, 526, 616.042, 0.437587, 22.9783, -90.042, 0.00558975, 0.437589, 0.437617, 0.437591, 0.572476, 0.442345, 0.438574, 0.475267, 0.440462, 0.519424, 0.662237, 615.355, 0.45752, 0.55726, 0.437587, 0.437587, 0.437587, 0.437587, 0.437587, 0.48923, 0.437587, 0.437587, 0.446033
1.67961, 718, 712.201, 0.46719, 26.8328, 5.79858, 0.00517107, 0.467192, 0.46722, 0.467194, 0.600141, 0.471883, 0.468165, 0.504894, 0.469529, 0.547781, 0.692513, 711.559, 0.484316, 0.548893, 0.46719, 0.46719, 0.46719, 0.46719, 0.46719, 0.517833, 0.46719, 0.46719, 0.475509
1.68749, 854, 808.977, 0.498155, 29.2575, 45.0231, 0.00478701, 0.498157, 0.498184, 0.498159, 0.628973, 0.502775, 0.499116, 0.536058, 0.500041, 0.577353, 0.724794, 808.367, 0.51286, 0.553285, 0.498155, 0.498155, 0.498155, 0.498155, 0.498155, 0.547717, 0.498155, 0.498155, 0.506332
1.69538, 924, 902.773, 0.530414, 30.4302, 21.2273, 0.00443638, 0.530416, 0.530442, 0.530418, 0.658939, 0.534957, 0.531361, 0.568785, 0.531929, 0.608087, 0.759226, 902.186, 0.543036, 0.567193, 0.530414, 0.530414, 0.530414, 0.530414, 0.530414, 0.578823, 0.530414, 0.530414, 0.538435
1.70326, 992, 989.73, 0.563866, 31.5278, 2.27008, 0.00411758, 0.563868, 0.563894, 0.56387, 0.68999, 0.568328, 0.564798, 0.603096, 0.565086, 0.639902, 0.795953, 989.16, 0.574703, 0.588134, 0.563866, 0.563866, 0.563866, 0.563866, 0.563867, 0.611061, 0.563866, 0.563866, 0.571721
1.71115, 1022, 1065.99, 0.598375, 32, -43.9899, 0.00382867, 0.598377, 0.598402, 0.598379, 0.722057, 0.602753, 0.59929, 0.639018, 0.599369, 0.672687, 0.835107, 1065.43, 0.607686, 0.614215, 0.598375, 0.598375, 0.598375, 0.598375, 0.598375, 0.64431, 0.598375, 0.598375, 0.606055
1.71903, 1242, 1127.98, 0.633764, 35.2704, 114.019, 0.00356745, 0.633766, 0.63379, 0.633768, 0.755042, 0.638059, 0.634663, 0.676584, 0.634594, 0.706302, 0.876798, 1127.43, 0.641777, 0.643994, 0.633764, 0.633764, 0.633764, 0.633764, 0.633764, 0.678415, 0.633764, 0.633764, 0.641264
1.72691, 1118, 1172.7, 0.669818, 33.4664, -54.7047, 0.00333153, 0.669819, 0.669843, 0.669821, 0.788823, 0.674034, 0.670701, 0.715848, 0.670537, 0.740569, 0.921106, 1172.15, 0.676731, 0.676355, 0.669818, 0.669818, 0.669818, 0.669818, 0.669818, 0.713183, 0.669818, 0.669818, 0.677137
1.7348, 1190, 1197.98, 0.706282, 34.5254, -7.97668, 0.00311837, 0.706284, 0.706308, 0.706286, 0.823244, 0.710428, 0.707151, 0.756906, 0.706939, 0.775277, 0.968072, 1197.41, 0.712267, 0.710416, 0.706282, 0.706282, 0.706282, 0.706282, 0.706283, 0.748386, 0.706282, 0.706282, 0.713426
1.74268, 1190, 1202.61, 0.742872, 34.5254, -12.6112, 0.00292537, 0.742873, 0.742897, 0.742875, 0.858119, 0.746955, 0.743727, 0.799913, 0.743503, 0.810183, 1.01769, 1202.04, 0.748074, 0.745458, 0.742872, 0.742872, 0.742872, 0.742872, 0.742872, 0.783764, 0.742872, 0.742872, 0.749847
1.75057, 1202, 1186.52, 0.779277, 34.6987, 15.4824, 0.00274992, 0.779279, 0.779302, 0.77928, 0.893238, 0.783313, 0.780121, 0.845131, 0.779917, 0.845019, 1.06991, 1185.92, 0.783823, 0.780878, 0.779277, 0.779277, 0.779277, 0.779277, 0.779277, 0.819032, 0.779277, 0.779277, 0.786097
1.75845, 1156, 1150.7, 0.815181, 34.0294, 5.30261, 0.00258942, 0.815183, 0.815206, 0.815184, 0.928373, 0.819185, 0.816016, 0.892966, 0.815857, 0.879507, 1.12465, 1150.08, 0.819177, 0.816161, 0.815181, 0.815181, 0.815181, 0.815181, 0.815181, 0.853897, 0.815181, 0.815181, 0.821863
1.76634, 1102, 1097.15, 0.850271, 33.2265, 4.85083, 0.00244139, 0.850272, 0.850296, 0.850274, 0.963283, 0.854262, 0.8511, 0.944021, 0.851005, 0.913365, 1.18177, 1096.49, 0.853806, 0.850864, 0.850271, 0.850271, 0.850271, 0.850271, 0.850271, 0.888065, 0.850271, 0.850271, 0.856834
1.77422, 1030, 1028.68, 0.884262, 32.1248, 1.31567, 0.00230346, 0.884264, 0.884288, 0.884266, 0.997741, 0.888262, 0.885089, 0.999159, 0.885071, 0.946336, 1.24114, 1027.98, 0.88741, 0.884617, 0.884262, 0.884262, 0.884262, 0.884262, 0.884263, 0.921268, 0.884262, 0.884262, 0.89073
1.78211, 962, 948.689, 0.916919, 31.0483, 13.3112, 0.00217348, 0.916921, 0.916945, 0.916922, 1.03154, 0.920947, 0.917746, 1.05955, 0.917815, 0.978198, 1.30261, 947.933, 0.91974, 0.917129, 0.916919, 0.916919, 0.916919, 0.916919, 0.916919, 0.953281, 0.916919, 0.916919, 0.923316
1.78999, 916, 860.844, 0.948072, 30.2985, 55.1559, 0.0020495, 0.948074, 0.948098, 0.948075, 1.06452, 0.952151, 0.948902, 1.12673, 0.949061, 1.00879, 1.36606, 860.019, 0.950615, 0.948194, 0.948072, 0.948072, 0.948072, 0.948072, 0.948072, 0.983939, 0.948072, 0.948072, 0.954422
1.79788, 794, 768.853, 0.977639, 28.2135, 25.1467, 0.00192986, 0.977641, 0.977666, 0.977642, 1.09657, 0.98179, 0.978476, 1.20261, 0.978725, 1.03803, 1.43139, 767.945, 0.979945, 0.977709, 0.977639, 0.977639, 0.977639, 0.977639, 0.977639, 1.01316, 0.977639, 0.977639, 0.983968
1.80576, 634, 676.196, 1.00564, 25.219, -42.1959, 0.00181321, 1.00564, 1.00567, 1.00564, 1.12766, 1.00988, 1.00648, 1.28947, 1.00682, 1.06593, 1.49859, 675.187, 1.00774, 1.00568, 1.00564, 1.00564, 1.00564, 1.00564, 1.00564, 1.04097, 1.00564, 1.00564, 1.01197
1.81365, 632, 585.916, 1.03219, 25.1794, 46.0844, 0.00169852, 1.0322, 1.03222, 1.0322, 1.15785, 1.03655, 1.03305, 1.38991, 1.03346, 1.09259, 1.56768, 584.786, 1.03412, 1.03222, 1.03219, 1.03219, 1.03219, 1.03219, 1.03219, 1.06746, 1.03219, 1.03219, 1.03855
1.82153, 480, 500.499, 1.05754, 21.9545, -20.4992, 0.00158511, 1.05754, 1.05757, 1.05755, 1.18727, 1.06202, 1.05842, 1.50672, 1.05888, 1.11822, 1.6388, 499.228, 1.05931, 1.05755, 1.05754, 1.05754, 1.05754, 1.05754, 1.05754, 1.09288, 1.05754, 1.05754, 1.06394
1.82941, 390, 421.786, 1.08202, 19.799, -31.7864, 0.00147263, 1.08202, 1.08205, 1.08202, 1.21615, 1.08662, 1.08291, 1.6427, 1.08341, 1.14315, 1.71214, 420.35, 1.08364, 1.08202, 1.08202, 1.08202, 1.08202, 1.08202, 1.08202, 1.11753, 1.08202, 1.08202, 1.08847
1.8373, 406, 350.973, 1.10604, 20.199, 55.0267, 0.00136106, 1.10604, 1.10607, 1.10604, 1.2448, 1.11079, 1.10695, 1.80045, 1.10748, 1.16776, 1.78798, 349.345, 1.10753, 1.10604, 1.10604, 1.10604, 1.10604, 1.10604, 1.10604, 1.14182, 1.10604, 1.10604, 1.11256
1.84518, 290, 288.66, 1.13009, 17.088, 1.34033, 0.00125064, 1.1301, 1.13013, 1.1301, 1.27357, 1.13499, 1.13102, 1.98202, 1.13155, 1.19251, 1.86664, 286.814, 1.13147, 1.1301, 1.13009, 1.13009, 1.13009, 1.13009, 1.1301, 1.16623, 1.13009, 1.13009, 1.1367
1.85307, 246, 234.927, 1.15471, 15.748, 11.0733, 0.00114186, 1.15471, 1.15475, 1.15471, 1.30289, 1.15975, 1.15566, 2.1886, 1.15616, 1.21792, 1.94849, 232.836, 1.15597, 1.15471, 1.15471, 1.15471, 1.15471, 1.15471, 1.15471, 1.19125, 1.15471, 1.15471, 1.1614
1.86095, 214, 189.451, 1.18041, 14.6969, 24.5491, 0.00103539, 1.18042, 1.18045, 1.18042, 1.33317, 1.18559, 1.18138, 2.4202, 1.18184, 1.24449, 2.03391, 187.088, 1.18158, 1.18041, 1.18041, 1.18041, 1.18041, 1.18041, 1.18041, 1.21741, 1.18041, 1.18041, 1.18718
1.86884, 156, 151.616, 1.20772, 12.5698, 4.38391, 0.000931999, 1.20773, 1.20776, 1.20773, 1.36484, 1.21304, 1.20871, 2.67532, 1.20911, 1.27273, 2.12327, 148.958, 1.20879, 1.20772, 1.20772, 1.20772, 1.20772, 1.20772, 1.20772, 1.2452, 1.20772, 1.20772, 1.21458
1.87672, 136, 120.622, 1.23711, 11.7473, 15.3777, 0.000832507, 1.23711, 1.23715, 1.23712, 1.3983, 1.24255, 1.23811, 2.9508, 1.23843, 1.30313, 2.21693, 117.648, 1.23809, 1.23711, 1.23711, 1.23711, 1.23711, 1.23711, 1.23711, 1.27509, 1.23711, 1.23711, 1.24404
1.88461, 96, 95.5847, 1.26898, 9.8995, 0.415283, 0.000737717, 1.26898, 1.26902, 1.26898, 1.43389, 1.27453, 1.27, 3.24159, 1.27022, 1.33608, 2.31516, 92.2796, 1.26987, 1.26898, 1.26898, 1.26898, 1.26898, 1.26898, 1.26898, 1.30747, 1.26898, 1.26898, 1.27599
1.89249, 76, 75.6061, 1.30366, 8.83176, 0.393898, 0.000648356, 1.30366, 1.3037, 1.30366, 1.4719, 1.30931, 1.30469, 3.54096, 1.30481, 1.37194, 2.4182, 71.9629, 1.30447, 1.30366, 1.30366, 1.30366, 1.30366, 1.30366, 1.30366, 1.34267, 1.30366, 1.30366, 1.31073
1.90038, 70, 59.8353, 1.34138, 8.48528, 10.1647, 0.000565038, 1.34139, 1.34143, 1.34139, 1.51256, 1.34713, 1.34242, 3.84061, 1.34243, 1.41098, 2.5262, 55.8552, 1.34212, 1.34138, 1.34138, 1.34138, 1.34138, 1.34138, 1.34138, 1.38093, 1.34138, 1.34138, 1.34852
1.90826, 60, 47.4996, 1.3823, 7.87401, 12.5004, 0.000488223, 1.38231, 1.38235, 1.38231, 1.55602, 1.38813, 1.38335, 4.13113, 1.38324, 1.45338, 2.63923, 43.1933, 1.38296, 1.3823, 1.3823, 1.3823, 1.3823, 1.3823, 1.3823, 1.42238, 1.3823, 1.3823, 1.38949
1.91614, 32, 37.9245, 1.42648, 5.83095, -5.92446, 0.000418202, 1.42649, 1.42653, 1.42649, 1.60235, 1.43237, 1.42755, 4.40258, 1.42732, 1.49926, 2.75729, 33.3126, 1.42708, 1.42648, 1.42648, 1.42648, 1.42648, 1.42648, 1.42648, 1.4671, 1.42648, 1.42648, 1.43371
1.92403, 12, 30.5388, 1.47392, 3.74166, -18.5388, 0.000355104, 1.47392, 1.47396, 1.47392, 1.65158, 1.47986, 1.47499, 4.64508, 1.47465, 1.54866, 2.88032, 25.652, 1.47445, 1.47392, 1.47392, 1.47392, 1.47392, 1.47392, 1.47392, 1.5151, 1.47392, 1.47392, 1.48119
1.93191, 40, 24.8694, 1.52453, 6.48074, 15.1306, 0.000298882, 1.52454, 1.52458, 1.52454, 1.70366, 1.53052, 1.52561, 4.84961, 1.52517, 1.60156, 3.00822, 19.7471, 1.525, 1.52453, 1.52453, 1.52453, 1.52453, 1.52453, 1.52453, 1.56631, 1.52453, 1.52453, 1.53183
1.9398, 26, 20.5333, 1.57821, 5.2915, 5.46667, 0.00024935, 1.57822, 1.57826, 1.57822, 1.75852, 1.58424, 1.5793, 5.00869, 1.57877, 1.65791, 3.14082, 15.2224, 1.57863, 1.57821, 1.57821, 1.57821, 1.57821, 1.57821, 1.57821, 1.62063, 1.57821, 1.57821, 1.58554
1.94768, 18, 17.2247, 1.63482, 4.47214, 0.775333, 0.000206191, 1.63482, 1.63487, 1.63482, 1.81606, 1.64088, 1.6359, 5.11694, 1.63529, 1.71764, 3.27795, 11.7768, 1.63519, 1.63482, 1.63482, 1.63482, 1.63482, 1.63482, 1.63482, 1.67792, 1.63482, 1.63482, 1.64216
1.95557, 12, 14.7025, 1.69418, 3.74166, -2.70254, 0.000168993, 1.69419, 1.69423, 1.69419, 1.87615, 1.70026, 1.69527, 5.17159, 1.69459, 1.78063, 3.41941, 9.17229, 1.69451, 1.69418, 1.69418, 1.69418, 1.69418, 1.69418, 1.69418, 1.73806, 1.69418, 1.69418, 1.70155
1.96345, 18, 12.7794, 1.75614, 4.47214, 5.22059, 0.000137277, 1.75615, 1.75619, 1.75615, 1.93866, 1.76224, 1.75723, 5.17262, 1.75648, 1.84679, 3.56504, 7.22088, 1.75642, 1.75614, 1.75614, 1.75614, 1.75614, 1.75614, 1.75614, 1.80088, 1.75614, 1.75614, 1.76352
1.97134, 8, 11.3106, 1.82053, 3.16228, -3.31056, 0.000110517, 1.82053, 1.82058, 1.82054, 2.00346, 1.82664, 1.82162, 5.12283, 1.82082, 1.91599, 3.71462, 5.77486, 1.82078, 1.82053, 1.82053, 1.82053, 1.82053, 1.82053, 1.82053, 1.86624, 1.82053, 1.82053, 1.82791
1.97922, 10, 10.1855, 1.8872, 3.4641, -0.185474, 8.81749e-05, 1.8872, 1.88725, 1.8872, 2.07044, 1.89332, 1.88829, 5.02758, 1.88745, 1.98815, 3.86801, 4.71812, 1.88741, 1.8872, 1.8872, 1.8872, 1.8872, 1.8872, 1.8872, 1.93403, 1.8872, 1.8872, 1.89459
1.98711, 12, 9.32067, 1.95602, 3.74166, 2.67933, 6.97111e-05, 1.95602, 1.95607, 1.95602, 2.13948, 1.96214, 1.95711, 4.89431, 1.95624, 2.06318, 4.02508, 3.95949, 1.9562, 1.95602, 1.95602, 1.95602, 1.95602, 1.95602, 1.95602, 2.00413, 1.95602, 1.95602, 1.96342
1.99499, 4, 8.65385, 2.02687, 2.44949, -4.65385, 5.46073e-05, 2.02688, 2.02692, 2.02688, 2.21049, 2.033, 2.02797, 4.73196, 2.02706, 2.14097, 4.18578, 3.42748, 2.02703, 2.02687, 2.02687, 2.02687, 2.02687, 2.02687, 2.02687, 2.07646, 2.02687, 2.02687, 2.03429
2.00288, 12, 8.13926, 2.09966, 3.74166, 3.86074, 4.23776e-05, 2.09967, 2.09971, 2.09967, 2.28339, 2.1058, 2.10076, 4.55036, 2.09983, 2.22148, 4.3501, 3.06628, 2.0998, 2.09966, 2.09966, 2.09966, 2.09966, 2.09966, 2.09966, 2.15094, 2.09966, 2.09966, 2.10709
2.01076, 12, 7.74381, 2.17432, 3.74166, 4.25619, 3.25749e-05, 2.17432, 2.17437, 2.17432, 2.35812, 2.18045, 2.17541, 4.35941, 2.17447, 2.30464, 4.51821, 2.83249, 2.17443, 2.17432, 2.17432, 2.17432, 2.17432, 2.17432, 2.17432, 2.22751, 2.17432, 2.17432, 2.18176
2.01864, 14, 7.44406, 2.25077, 4, 6.55594, 2.47979e-05, 2.25077, 2.25082, 2.25077, 2.43463, 2.25691, 2.25186, 4.16857, 2.25091, 2.39039, 4.69046, 2.69272, 2.25086, 2.25077, 2.25077, 2.25077, 2.25077, 2.25077, 2.25077, 2.30615, 2.25077, 2.25077, 2.25823
2.02653, 12, 7.22383, 2.32897, 3.74166, 4.77617, 1.86915e-05, 2.32897, 2.32902, 2.32897, 2.51286, 2.33511, 2.33006, 3.98623, 2.3291, 2.47869, 4.86758, 2.6215, 2.32905, 2.32897, 2.32897, 2.32897, 2.32897, 2.32897, 2.32897, 2.38681, 2.32897, 2.32897, 2.33645
2.03441, 6, 7.07238, 2.40889, 2.82843, -1.07238, 1.39465e-05, 2.40889, 2.40894, 2.40889, 2.5928, 2.41503, 2.40998, 3.81937, 2.40901, 2.56951, 5.05093, 2.59969, 2.40895, 2.40889, 2.40889, 2.40889, 2.40889, 2.40889, 2.40889, 2.46949, 2.40889, 2.40889, 2.4164
2.0423, 4, 6.98328, 2.49049, 2.44949, -2.98328, 1.02987e-05, 2.49049, 2.49054, 2.49049, 2.67442, 2.49663, 2.49158, 3.67334, 2.49061, 2.66279, 5.24285, 2.6131, 2.49054, 2.49049, 2.49049, 2.49049, 2.49049, 2.49049, 2.49049, 2.55417, 2.49049, 2.49049, 2.49805
2.05018, 12, 6.95383, 2.57375, 3.74166, 5.04617, 7.52474e-06, 2.57375, 2.5738, 2.57375, 2.75769, 2.57989, 2.57484, 3.5518, 2.57387, 2.7585, 5.44729, 2.65135, 2.57379, 2.57375, 2.57375, 2.57375, 2.57375, 2.57375, 2.57375, 2.64085, 2.57375, 2.57375, 2.58137
2.05807, 4, 6.98513, 2.65866, 2.44949, -2.98513, 5.43851e-06, 2.65866, 2.65871, 2.65866, 2.8426, 2.6648, 2.65975, 3.45673, 2.65877, 2.85663, 5.67077, 2.70702, 2.65869, 2.65866, 2.65866, 2.65866, 2.65866, 2.65866, 2.65866, 2.72951, 2.65866, 2.65866, 2.66635
2.06595, 8, 7.08295, 2.74519, 3.16228, 0.917046, 3.88735e-06, 2.7452, 2.74524, 2.7452, 2.92914, 2.75133, 2.74629, 3.38872, 2.74531, 2.95712, 5.92367, 2.77488, 2.74522, 2.74519, 2.74519, 2.74519, 2.74519, 2.74519, 2.74519, 2.82015, 2.74519, 2.74519, 2.75298
2.07384, 8, 7.25935, 2.83335, 3.16228, 0.740647, 2.74719e-06, 2.83336, 2.8334, 2.83336, 3.0173, 2.83949, 2.83445, 3.34714, 2.83347, 3.05996, 6.2223, 2.85129, 2.83338, 2.83335, 2.83335, 2.83335, 2.83335, 2.83335, 2.83335, 2.91277, 2.83335, 2.83335, 2.84127
2.08172, 8, 7.53525, 2.92312, 3.16228, 0.464753, 1.9191e-06, 2.92313, 2.92317, 2.92313, 3.10707, 2.92926, 2.92422, 3.33048, 2.92324, 3.16512, 6.59154, 2.93379, 2.92314, 2.92312, 2.92312, 2.92312, 2.92312, 2.92312, 2.92312, 3.00736, 2.92312, 2.92312, 2.93119
2.08961, 4, 7.94404, 3.01449, 2.44949, -3.94404, 1.32488e-06, 3.0145, 3.01454, 3.0145, 3.19844, 3.02063, 3.01559, 3.33666, 3.01461, 3.27256, 7.06851, 3.02074, 3.01451, 3.01449, 3.01449, 3.01449, 3.01449, 3.01449, 3.01449, 3.10391, 3.01449, 3.01449, 3.02274
2.09749, 10, 8.53642, 3.10746, 3.4641, 1.46358, 9.03707e-07, 3.10746, 3.10751, 3.10746, 3.29141, 3.1136, 3.10855, 3.36325, 3.10757, 3.38228, 7.70737, 3.11105, 3.10747, 3.10746, 3.10746, 3.10746, 3.10746, 3.10746, 3.10746, 3.20243, 3.10746, 3.10746, 3.11593
2.10538, 12, 9.38614, 3.202, 3.74166, 2.61386, 6.08943e-07, 3.202, 3.20205, 3.202, 3.38595, 3.20814, 3.2031, 3.40776, 3.20211, 3.49423, 8.58506, 3.20403, 3.20201, 3.202, 3.202, 3.202, 3.202, 3.202, 3.202, 3.30291, 3.202, 3.202, 3.21075
2.11326, 10, 10.5972, 3.29811, 3.4641, -0.59721, 4.05261e-07, 3.29812, 3.29817, 3.29812, 3.48207, 3.30426, 3.29921, 3.46782, 3.29823, 3.6084, 9.80836, 3.29925, 3.29812, 3.29811, 3.29811, 3.29811, 3.29811, 3.29811, 3.29811, 3.40538, 3.29811, 3.29811, 3.30719
2.12114, 2, 12.3115, 3.39579, 2, -10.3115, 2.66337e-07, 3.3958, 3.39584, 3.3958, 3.57975, 3.40193, 3.39689, 3.54125, 3.39591, 3.72477, 11.5216, 3.39642, 3.3958, 3.39579, 3.39579, 3.39579, 3.39579, 3.39579, 3.39579, 3.50986, 3.39579, 3.39579, 3.40524
2.12903, 8, 14.717, 3.49503, 3.16228, -6.71704, 1.72819e-07, 3.49503, 3.49508, 3.49503, 3.67898, 3.50117, 3.49612, 3.6262, 3.49514, 3.8433, 13.9146, 3.49537, 3.49503, 3.49503, 3.49503, 3.49503, 3.49503, 3.49503, 3.49503, 3.61641, 3.49503, 3.49503, 3.50492
2.13691, 20, 18.0547, 3.5958, 4.69042, 1.9453, 1.10704e-07, 3.59581, 3.59585, 3.59581, 3.77976, 3.60194, 3.5969, 3.72114, 3.59592, 3.96398, 17.2299, 3.59598, 3.59581, 3.5958, 3.5958, 3.5958, 3.5958, 3.5958, 3.5958, 3.72511, 3.5958, 3.5958, 3.6062
2.1448, 28, 22.6244, 3.69811, 5.47723, 5.37563, 6.99983e-08, 3.69811, 3.69816, 3.69811, 3.88206, 3.70425, 3.69921, 3.82485, 3.69822, 4.08678, 21.7685, 3.6982, 3.69811, 3.69811, 3.69811, 3.69811, 3.69811, 3.69811, 3.69811, 3.83609, 3.69811, 3.69811, 3.70907
2.15268, 32, 28.7866, 3.80194, 5.83095, 3.21335, 4.36825e-08, 3.80194, 3.80199, 3.80194, 3.98589, 3.80808, 3.80303, 3.93638, 3.80205, 4.21167, 27.8918, 3.80199, 3.80194, 3.80194, 3.80194, 3.80194, 3.80194, 3.80194, 3.80194, 3.94955, 3.80194, 3.80194, 3.81354
2.16057, 32, 36.9586, 3.90727, 5.83095, -4.95863, 2.69022e-08, 3.90727, 3.90732, 3.90728, 4.09122, 3.91341, 3.90837, 4.05499, 3.90738, 4.33863, 36.0173, 3.90729, 3.90727, 3.90727, 3.90727, 3.90727, 3.90727, 3.90727, 3.90727, 4.06577, 3.90727, 3.90727, 3.91959
2.16845, 58, 47.6044, 4.0141, 7.74597, 10.3956, 1.63487e-08, 4.0141, 4.01415, 4.0141, 4.19805, 4.02024, 4.01519, 4.18008, 4.01421, 4.46763, 46.6093, 4.01411, 4.0141, 4.0141, 4.0141, 4.0141, 4.0141, 4.0141, 4.0141, 4.18515, 4.0141, 4.0141, 4.02721
2.17634, 76, 61.2146, 4.12241, 8.83176, 14.7854, 9.80279e-09, 4.12241, 4.12246, 4.12241, 4.30636, 4.12855, 4.1235, 4.3111, 4.12252, 4.59865, 60.1585, 4.12241, 4.12241, 4.12241, 4.12241, 4.12241, 4.12241, 4.12241, 4.12241, 4.30823, 4.12241, 4.12241, 4.13638
2.18422, 80, 78.278, 4.23219, 9.05539, 1.722, 5.79882e-09, 4.23219, 4.23224, 4.23219, 4.41614, 4.23833, 4.23328, 4.44748, 4.2323, 4.73166, 77.1534, 4.23219, 4.23219, 4.23219, 4.23219, 4.23219, 4.23219, 4.23219, 4.23219, 4.43574, 4.23219, 4.23219, 4.24711
2.19211, 78, 99.2386, 4.34341, 8.94427, -21.2386, 3.38398e-09, 4.34342, 4.34346, 4.34342, 4.52737, 4.34956, 4.34451, 4.58858, 4.34353, 4.86661, 98.0378, 4.34341, 4.34341, 4.34341, 4.34341, 4.34341, 4.34341, 4.34341, 4.34341, 4.56859, 4.34341, 4.34341, 4.35935
2.19999, 138, 124.455, 4.45609, 11.8322, 13.5454, 1.94906e-09, 4.45609, 4.45614, 4.45609, 4.64004, 4.46223, 4.45718, 4.73364, 4.4562, 5.00351, 123.169, 4.45609, 4.45609, 4.45609, 4.45609, 4.45609, 4.45609, 4.45609, 4.45609, 4.70797, 4.45609, 4.45609, 4.47311
2.20787, 158, 154.136, 4.57018, 12.6491, 3.86417, 1.10681e-09, 4.57019, 4.57023, 4.57019, 4.75414, 4.57632, 4.57128, 4.88173, 4.5703, 5.14231, 152.757, 4.57018, 4.57018, 4.57018, 4.57018, 4.57018, 4.57018, 4.57018, 4.57018, 4.85531, 4.57018, 4.57018, 4.58837
2.21576, 214, 188.292, 4.68568, 14.6969, 25.7083, 6.19909e-10, 4.68568, 4.68573, 4.68569, 4.86963, 4.69182, 4.68678, 5.03176, 4.68579, 5.28298, 186.811, 4.68568, 4.68568, 4.68568, 4.68568, 4.68568, 4.68568, 4.68568, 4.68568, 5.01228, 4.68568, 4.68568, 4.7051
2.22364, 254, 226.687, 4.80257, 16, 27.3127, 3.42377e-10, 4.80258, 4.80262, 4.80258, 4.98652, 4.80871, 4.80367, 5.18254, 4.80268, 5.4255, 225.094, 4.80257, 4.80257, 4.80257, 4.80257, 4.80257, 4.80257, 4.80257, 4.80257, 5.18086, 4.80257, 4.80257, 4.82329
