   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_269.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
5.45562, 32, 37.3666, 36.3551, 5.83095, -5.36657, 0, 36.3552, 36.3552, 37.3259, 36.388, 36.3551, 36.3551, 36.3551, 36.3551, 36.3551, 36.3551, 36.3551, 36.3551, 36.3551, 36.3551, 36.3551, 36.3629, 36.3551
5.4635, 30, 37.3899, 36.4467, 5.65685, -7.38988, 0, 36.4467, 36.4467, 37.349, 36.4799, 36.4467, 36.4467, 36.4467, 36.4467, 36.4467, 36.4467, 36.4467, 36.4467, 36.4467, 36.4467, 36.4467, 36.4544, 36.4467
5.47138, 14, 37.4234, 36.5376, 4, -23.4234, 0, 36.5376, 36.5376, 37.3823, 36.5712, 36.5376, 36.5376, 36.5376, 36.5376, 36.5376, 36.5376, 36.5376, 36.5376, 36.5376, 36.5376, 36.5376, 36.5452, 36.5376
5.47926, 34, 37.4664, 36.6279, 6, -3.46635, 0, 36.628, 36.628, 37.425, 36.6618, 36.6279, 36.6279, 36.6279, 36.6279, 36.6279, 36.6279, 36.6279, 36.6279, 36.6279, 36.6279, 36.6279, 36.6354, 36.6279
5.48715, 16, 37.5178, 36.7176, 4.24264, -21.5178, 0, 36.7177, 36.7177, 37.4763, 36.7519, 36.7176, 36.7176, 36.7176, 36.7176, 36.7176, 36.7176, 36.7176, 36.7176, 36.7176, 36.7176, 36.7176, 36.7249, 36.7176
5.49503, 24, 37.5768, 36.8067, 5.09902, -13.5768, 0, 36.8067, 36.8067, 37.5351, 36.8413, 36.8067, 36.8067, 36.8067, 36.8067, 36.8067, 36.8067, 36.8067, 36.8067, 36.8067, 36.8067, 36.8067, 36.8138, 36.8067
5.50291, 20, 37.6423, 36.8951, 4.69042, -17.6423, 0, 36.8951, 36.8952, 37.6004, 36.9301, 36.8951, 36.8951, 36.8951, 36.8951, 36.8951, 36.8951, 36.8951, 36.8951, 36.8951, 36.8951, 36.8951, 36.902, 36.8951
5.51079, 30, 37.7133, 36.9829, 5.65685, -7.71326, 0, 36.9829, 36.9829, 37.6712, 37.0183, 36.9829, 36.9829, 36.9829, 36.9829, 36.9829, 36.9829, 36.9829, 36.9829, 36.9829, 36.9829, 36.9829, 36.9896, 36.9829
5.51867, 32, 37.7887, 37.07, 5.83095, -5.78873, 0, 37.07, 37.07, 37.7464, 37.1058, 37.07, 37.07, 37.07, 37.07, 37.07, 37.07, 37.07, 37.07, 37.07, 37.07, 37.07, 37.0765, 37.07
5.52655, 22, 37.8679, 37.1564, 4.89898, -15.8679, 0, 37.1564, 37.1564, 37.8253, 37.1927, 37.1564, 37.1564, 37.1564, 37.1564, 37.1564, 37.1564, 37.1564, 37.1564, 37.1564, 37.1564, 37.1564, 37.1626, 37.1564
5.53444, 26, 37.9499, 37.2421, 5.2915, -11.9499, 0, 37.2422, 37.2422, 37.907, 37.279, 37.2421, 37.2421, 37.2421, 37.2421, 37.2421, 37.2421, 37.2421, 37.2421, 37.2421, 37.2421, 37.2421, 37.2481, 37.2421
5.54232, 28, 38.0343, 37.3272, 5.47723, -10.0343, 0, 37.3272, 37.3272, 37.9909, 37.3648, 37.3272, 37.3272, 37.3272, 37.3272, 37.3272, 37.3272, 37.3272, 37.3272, 37.3272, 37.3272, 37.3272, 37.3329, 37.3272
5.5502, 30, 38.1204, 37.4115, 5.65685, -8.12039, 0, 37.4115, 37.4116, 38.0764, 37.4501, 37.4115, 37.4115, 37.4115, 37.4115, 37.4115, 37.4115, 37.4115, 37.4115, 37.4115, 37.4115, 37.4115, 37.4169, 37.4115
5.55808, 32, 38.208, 37.4952, 5.83095, -6.20796, 0, 37.4952, 37.4952, 38.1629, 37.5351, 37.4952, 37.4952, 37.4952, 37.4952, 37.4952, 37.4952, 37.4952, 37.4952, 37.4952, 37.4952, 37.4952, 37.5002, 37.4952
5.56596, 38, 38.2968, 37.5781, 6.32456, -0.296799, 0, 37.5781, 37.5781, 38.2501, 37.62, 37.5781, 37.5781, 37.5781, 37.5781, 37.5781, 37.5781, 37.5781, 37.5781, 37.5781, 37.5781, 37.5781, 37.5828, 37.5781
5.57384, 20, 38.3869, 37.6602, 4.69042, -18.3869, 0, 37.6603, 37.6603, 38.3376, 37.7051, 37.6602, 37.6602, 37.6602, 37.6602, 37.6602, 37.6602, 37.6602, 37.6602, 37.6602, 37.6602, 37.6602, 37.6647, 37.6602
5.58172, 24, 38.4785, 37.7417, 5.09902, -14.4785, 0, 37.7417, 37.7417, 38.4251, 37.7909, 37.7417, 37.7417, 37.7417, 37.7417, 37.7417, 37.7417, 37.7417, 37.7417, 37.7417, 37.7417, 37.7417, 37.7458, 37.7417
5.58961, 16, 38.5722, 37.8224, 4.24264, -22.5722, 0, 37.8224, 37.8224, 38.5126, 37.8781, 37.8224, 37.8224, 37.8224, 37.8224, 37.8224, 37.8224, 37.8224, 37.8224, 37.8224, 37.8224, 37.8224, 37.8262, 37.8224
5.59749, 22, 38.6689, 37.9023, 4.89898, -16.6689, 0, 37.9023, 37.9023, 38.5997, 37.9679, 37.9023, 37.9023, 37.9023, 37.9023, 37.9023, 37.9023, 37.9023, 37.9023, 37.9023, 37.9023, 37.9023, 37.9058, 37.9023
5.60537, 22, 38.7702, 37.9815, 4.89898, -16.7702, 0, 37.9815, 37.9815, 38.6865, 38.0619, 37.9815, 37.9815, 37.9815, 37.9815, 37.9815, 37.9815, 37.9815, 37.9815, 37.9815, 37.9815, 37.9815, 37.9847, 37.9815
5.61325, 20, 38.8782, 38.0599, 4.69042, -18.8782, 0, 38.0599, 38.0599, 38.7727, 38.1624, 38.0599, 38.0599, 38.0599, 38.0599, 38.0599, 38.0599, 38.0599, 38.0599, 38.0599, 38.0599, 38.0599, 38.0629, 38.0599
5.62113, 28, 38.9963, 38.1375, 5.47723, -10.9963, 0, 38.1375, 38.1375, 38.8583, 38.2727, 38.1375, 38.1375, 38.1375, 38.1375, 38.1375, 38.1375, 38.1375, 38.1375, 38.1375, 38.1375, 38.1375, 38.1402, 38.1375
5.62901, 24, 39.1287, 38.2143, 5.09902, -15.1287, 0, 38.2144, 38.2144, 38.9434, 38.3972, 38.2143, 38.2143, 38.2143, 38.2143, 38.2143, 38.2143, 38.2143, 38.2143, 38.2143, 38.2143, 38.2143, 38.2168, 38.2143
5.6369, 22, 39.2817, 38.2904, 4.89898, -17.2817, 0, 38.2904, 38.2904, 39.0277, 38.5421, 38.2904, 38.2904, 38.2904, 38.2904, 38.2904, 38.2904, 38.2904, 38.2904, 38.2904, 38.2904, 38.2904, 38.2926, 38.2904
5.64478, 24, 39.4636, 38.3656, 5.09902, -15.4636, 0, 38.3656, 38.3656, 39.1113, 38.7158, 38.3656, 38.3656, 38.3656, 38.3656, 38.3656, 38.3656, 38.3656, 38.3656, 38.3656, 38.3656, 38.3656, 38.3677, 38.3656
5.65266, 36, 39.6852, 38.44, 6.16441, -3.68517, 0, 38.44, 38.44, 39.1941, 38.9291, 38.44, 38.44, 38.44, 38.44, 38.44, 38.44, 38.44, 38.44, 38.44, 38.44, 38.44, 38.4419, 38.44
5.66054, 14, 39.9607, 38.5136, 4, -25.9607, 0, 38.5136, 38.5136, 39.2762, 39.1963, 38.5136, 38.5136, 38.5136, 38.5136, 38.5136, 38.5136, 38.5136, 38.5136, 38.5136, 38.5136, 38.5136, 38.5153, 38.5136
5.66842, 24, 40.3083, 38.5863, 5.09902, -16.3083, 0, 38.5863, 38.5863, 39.3576, 39.5354, 38.5863, 38.5863, 38.5863, 38.5863, 38.5863, 38.5863, 38.5863, 38.5863, 38.5863, 38.5863, 38.5863, 38.5879, 38.5863
5.6763, 8, 40.7505, 38.6582, 3.16228, -32.7505, 0, 38.6582, 38.6582, 39.4381, 39.9691, 38.6582, 38.6582, 38.6582, 38.6582, 38.6582, 38.6582, 38.6582, 38.6582, 38.6582, 38.6582, 38.6582, 38.6596, 38.6582
5.68418, 32, 41.315, 38.7292, 5.83095, -9.31501, 0, 38.7292, 38.7292, 39.5178, 40.5251, 38.7292, 38.7292, 38.7292, 38.7292, 38.7292, 38.7292, 38.7292, 38.7292, 38.7292, 38.7292, 38.7292, 38.7305, 38.7292
5.69207, 42, 42.0352, 38.7993, 6.63325, -0.035202, 0, 38.7994, 38.7994, 39.5967, 41.2367, 38.7993, 38.7993, 38.7993, 38.7993, 38.7993, 38.7993, 38.7993, 38.7993, 38.7993, 38.7993, 38.7993, 38.8005, 38.7993
5.69995, 30, 42.9502, 38.8686, 5.65685, -12.9502, 0, 38.8686, 38.8686, 39.6747, 42.143, 38.8686, 38.8686, 38.8686, 38.8686, 38.8686, 38.8686, 38.8686, 38.8686, 38.8686, 38.8686, 38.8686, 38.8696, 38.8686
5.70783, 24, 44.1049, 38.9369, 5.09902, -20.1049, 0, 38.937, 38.937, 39.7518, 43.2891, 38.9369, 38.9369, 38.9369, 38.9369, 38.9369, 38.9369, 38.9369, 38.9369, 38.9369, 38.9369, 38.9369, 38.9379, 38.9369
5.71571, 40, 45.5495, 39.0044, 6.48074, -5.5495, 0, 39.0044, 39.0044, 39.8281, 44.7249, 39.0044, 39.0044, 39.0044, 39.0044, 39.0044, 39.0044, 39.0044, 39.0044, 39.0044, 39.0044, 39.0044, 39.0052, 39.0044
5.72359, 32, 47.3384, 39.0709, 5.83095, -15.3384, 0, 39.0709, 39.071, 39.9036, 46.505, 39.0709, 39.0709, 39.0709, 39.0709, 39.0709, 39.0709, 39.0709, 39.0709, 39.0709, 39.0709, 39.0709, 39.0717, 39.0709
5.73147, 32, 49.5289, 39.1365, 5.83095, -17.5289, 0, 39.1365, 39.1365, 39.9781, 48.6867, 39.1365, 39.1365, 39.1365, 39.1365, 39.1365, 39.1365, 39.1365, 39.1365, 39.1365, 39.1365, 39.1365, 39.1372, 39.1365
5.73936, 38, 52.1783, 39.2012, 6.32456, -14.1783, 0, 39.2012, 39.2012, 40.0517, 51.3272, 39.2012, 39.2012, 39.2012, 39.2012, 39.2012, 39.2012, 39.2012, 39.2012, 39.2012, 39.2012, 39.2012, 39.2017, 39.2012
5.74724, 34, 55.3417, 39.2649, 6, -21.3417, 0, 39.2649, 39.2649, 40.1244, 54.4817, 39.2649, 39.2649, 39.2649, 39.2649, 39.2649, 39.2649, 39.2649, 39.2649, 39.2649, 39.2649, 39.2649, 39.2654, 39.2649
5.75512, 40, 59.0679, 39.3276, 6.48074, -19.0679, 0, 39.3276, 39.3276, 40.1961, 58.1989, 39.3276, 39.3276, 39.3276, 39.3276, 39.3276, 39.3276, 39.3276, 39.3276, 39.3276, 39.3276, 39.3276, 39.328, 39.3276
5.763, 50, 63.3959, 39.3894, 7.2111, -13.3959, 0, 39.3894, 39.3894, 40.2669, 62.518, 39.3894, 39.3894, 39.3894, 39.3894, 39.3894, 39.3894, 39.3894, 39.3894, 39.3894, 39.3894, 39.3894, 39.3898, 39.3894
5.77088, 50, 68.3496, 39.4502, 7.2111, -18.3496, 0, 39.4502, 39.4502, 40.3368, 67.4627, 39.4502, 39.4502, 39.4502, 39.4502, 39.4502, 39.4502, 39.4502, 39.4502, 39.4502, 39.4502, 39.4502, 39.4505, 39.4502
5.77876, 60, 73.9335, 39.51, 7.87401, -13.9335, 0, 39.5101, 39.5101, 40.4057, 73.0376, 39.51, 39.51, 39.51, 39.51, 39.51, 39.51, 39.51, 39.51, 39.51, 39.51, 39.51, 39.5103, 39.51
5.78664, 54, 80.1302, 39.5689, 7.48331, -26.1302, 0, 39.5689, 39.5689, 40.4737, 79.2251, 39.5689, 39.5689, 39.5689, 39.5689, 39.5689, 39.5689, 39.5689, 39.5689, 39.5689, 39.5689, 39.5689, 39.5691, 39.5689
5.79453, 90, 86.8937, 39.6268, 9.59166, 3.10629, 0, 39.6268, 39.6268, 40.5407, 85.9796, 39.6268, 39.6268, 39.6268, 39.6268, 39.6268, 39.6268, 39.6268, 39.6268, 39.6268, 39.6268, 39.6268, 39.6269, 39.6268
5.80241, 84, 94.1503, 39.6837, 9.27362, -10.1503, 0, 39.6837, 39.6837, 40.6068, 93.2271, 39.6837, 39.6837, 39.6837, 39.6837, 39.6837, 39.6837, 39.6837, 39.6837, 39.6837, 39.6837, 39.6837, 39.6838, 39.6837
5.81029, 104, 101.796, 39.7396, 10.2956, 2.2044, 0, 39.7396, 39.7396, 40.6719, 100.863, 39.7396, 39.7396, 39.7396, 39.7396, 39.7396, 39.7396, 39.7396, 39.7396, 39.7396, 39.7396, 39.7396, 39.7397, 39.7396
5.81817, 124, 109.696, 39.7946, 11.225, 14.304, 0, 39.7946, 39.7946, 40.7361, 108.754, 39.7946, 39.7946, 39.7946, 39.7946, 39.7946, 39.7946, 39.7946, 39.7946, 39.7946, 39.7946, 39.7946, 39.7946, 39.7946
5.82605, 108, 117.689, 39.8486, 10.4881, -9.6895, 0, 39.8486, 39.8486, 40.7993, 116.739, 39.8486, 39.8486, 39.8486, 39.8486, 39.8486, 39.8486, 39.8486, 39.8486, 39.8486, 39.8486, 39.8486, 39.8487, 39.8486
5.83393, 132, 125.593, 39.9017, 11.5758, 6.40668, 0, 39.9017, 39.9017, 40.8618, 124.633, 39.9017, 39.9017, 39.9017, 39.9017, 39.9017, 39.9017, 39.9017, 39.9017, 39.9017, 39.9017, 39.9017, 39.9018, 39.9017
5.84181, 150, 133.209, 39.954, 12.3288, 16.7913, 0, 39.954, 39.954, 40.9233, 132.239, 39.954, 39.954, 39.954, 39.954, 39.954, 39.954, 39.954, 39.954, 39.954, 39.954, 39.954, 39.954, 39.954
5.8497, 156, 140.328, 40.0055, 12.5698, 15.6723, 0, 40.0055, 40.0055, 40.9841, 139.349, 40.0055, 40.0055, 40.0055, 40.0055, 40.0055, 40.0055, 40.0055, 40.0055, 40.0055, 40.0055, 40.0055, 40.0055, 40.0055
5.85758, 140, 146.745, 40.0561, 11.9164, -6.74516, 0, 40.0561, 40.0561, 41.0442, 145.757, 40.0561, 40.0561, 40.0561, 40.0561, 40.0561, 40.0561, 40.0561, 40.0561, 40.0561, 40.0561, 40.0561, 40.0561, 40.0561
5.86546, 158, 152.267, 40.1061, 12.6491, 5.73289, 0, 40.1061, 40.1062, 41.1036, 151.27, 40.1061, 40.1061, 40.1061, 40.1061, 40.1061, 40.1061, 40.1061, 40.1061, 40.1061, 40.1061, 40.1061, 40.1062, 40.1061
5.87334, 166, 156.721, 40.1555, 12.9615, 9.2789, 0, 40.1555, 40.1556, 41.1624, 155.714, 40.1555, 40.1555, 40.1555, 40.1555, 40.1555, 40.1555, 40.1555, 40.1555, 40.1555, 40.1555, 40.1555, 40.1555, 40.1555
5.88122, 196, 159.964, 40.2044, 14.0712, 36.0365, 0, 40.2044, 40.2045, 41.2208, 158.947, 40.2044, 40.2044, 40.2044, 40.2044, 40.2044, 40.2044, 40.2044, 40.2044, 40.2044, 40.2044, 40.2044, 40.2044, 40.2044
5.8891, 152, 161.891, 40.2529, 12.4097, -9.89059, 0, 40.2529, 40.253, 41.2788, 160.865, 40.2529, 40.2529, 40.2529, 40.2529, 40.2529, 40.2529, 40.2529, 40.2529, 40.2529, 40.2529, 40.2529, 40.2529, 40.2529
5.89699, 174, 162.442, 40.3012, 13.2665, 11.5583, 0, 40.3012, 40.3012, 41.3367, 161.406, 40.3012, 40.3012, 40.3012, 40.3012, 40.3012, 40.3012, 40.3012, 40.3012, 40.3012, 40.3012, 40.3012, 40.3012, 40.3012
5.90487, 188, 161.603, 40.3493, 13.784, 26.3968, 0, 40.3493, 40.3493, 41.3944, 160.558, 40.3493, 40.3493, 40.3493, 40.3493, 40.3493, 40.3493, 40.3493, 40.3493, 40.3493, 40.3493, 40.3493, 40.3493, 40.3493
5.91275, 186, 159.409, 40.3975, 13.7113, 26.5908, 0, 40.3975, 40.3975, 41.4523, 158.354, 40.3975, 40.3975, 40.3975, 40.3975, 40.3975, 40.3975, 40.3975, 40.3975, 40.3975, 40.3975, 40.3975, 40.3975, 40.3975
5.92063, 180, 155.939, 40.4459, 13.4907, 24.061, 0, 40.4459, 40.4459, 41.5104, 154.874, 40.4459, 40.4459, 40.4459, 40.4459, 40.4459, 40.4459, 40.4459, 40.4459, 40.4459, 40.4459, 40.4459, 40.4459, 40.4459
5.92851, 150, 151.314, 40.4947, 12.3288, -1.31366, 0, 40.4947, 40.4947, 41.569, 150.239, 40.4947, 40.4947, 40.4947, 40.4947, 40.4947, 40.4947, 40.4947, 40.4947, 40.4947, 40.4947, 40.4947, 40.4947, 40.4947
5.93639, 146, 145.687, 40.544, 12.1655, 0.312607, 0, 40.544, 40.544, 41.6281, 144.603, 40.544, 40.544, 40.544, 40.544, 40.544, 40.544, 40.544, 40.544, 40.544, 40.544, 40.544, 40.544, 40.544
5.94427, 144, 139.241, 40.594, 12.083, 4.7594, 0, 40.594, 40.594, 41.6881, 138.146, 40.594, 40.594, 40.594, 40.594, 40.594, 40.594, 40.594, 40.594, 40.594, 40.594, 40.594, 40.594, 40.594
5.95216, 158, 132.169, 40.645, 12.6491, 25.8307, 0, 40.645, 40.645, 41.749, 131.065, 40.645, 40.645, 40.645, 40.645, 40.645, 40.645, 40.645, 40.645, 40.645, 40.645, 40.645, 40.645, 40.645
5.96004, 168, 124.678, 40.6969, 13.0384, 43.3223, 0, 40.697, 40.697, 41.8111, 123.563, 40.6969, 40.6969, 40.6969, 40.6969, 40.6969, 40.6969, 40.6969, 40.6969, 40.6969, 40.6969, 40.6969, 40.6969, 40.6969
5.96792, 96, 116.966, 40.7501, 9.8995, -20.9657, 0, 40.7502, 40.7502, 41.8746, 115.841, 40.7501, 40.7501, 40.7501, 40.7501, 40.7501, 40.7501, 40.7501, 40.7501, 40.7501, 40.7501, 40.7501, 40.7501, 40.7501
5.9758, 106, 109.222, 40.8047, 10.3923, -3.22159, 0, 40.8047, 40.8047, 41.9397, 108.087, 40.8047, 40.8047, 40.8047, 40.8047, 40.8047, 40.8047, 40.8047, 40.8047, 40.8047, 40.8047, 40.8047, 40.8047, 40.8047
5.98368, 112, 101.618, 40.8606, 10.6771, 10.3816, 0, 40.8606, 40.8606, 42.0065, 100.472, 40.8606, 40.8606, 40.8606, 40.8606, 40.8606, 40.8606, 40.8606, 40.8606, 40.8606, 40.8606, 40.8606, 40.8606, 40.8606
5.99156, 92, 94.3026, 40.9181, 9.69536, -2.30261, 0, 40.9181, 40.9181, 42.0752, 93.1455, 40.9181, 40.9181, 40.9181, 40.9181, 40.9181, 40.9181, 40.9181, 40.9181, 40.9181, 40.9181, 40.9181, 40.9181, 40.9181
5.99945, 94, 87.3949, 40.9771, 9.79796, 6.60508, 0, 40.9771, 40.9771, 42.1461, 86.2258, 40.9771, 40.9771, 40.9771, 40.9771, 40.9771, 40.9771, 40.9771, 40.9771, 40.9771, 40.9771, 40.9771, 40.9771, 40.9771
6.00733, 68, 80.987, 41.0377, 8.3666, -12.987, 0, 41.0377, 41.0377, 42.2198, 79.8049, 41.0377, 41.0377, 41.0377, 41.0377, 41.0377, 41.0377, 41.0377, 41.0377, 41.0377, 41.0377, 41.0377, 41.0377, 41.0377
6.01521, 90, 75.1435, 41.0999, 9.59166, 14.8565, 0, 41.0999, 41.0999, 42.2967, 73.9467, 41.0999, 41.0999, 41.0999, 41.0999, 41.0999, 41.0999, 41.0999, 41.0999, 41.0999, 41.0999, 41.0999, 41.0999, 41.0999
6.02309, 76, 69.9011, 41.1636, 8.83176, 6.09887, 0, 41.1636, 41.1636, 42.3778, 68.6868, 41.1636, 41.1636, 41.1636, 41.1636, 41.1636, 41.1636, 41.1636, 41.1636, 41.1636, 41.1636, 41.1636, 41.1636, 41.1636
6.03097, 44, 65.2729, 41.2287, 6.78233, -21.2729, 0, 41.2287, 41.2287, 42.4646, 64.037, 41.2287, 41.2287, 41.2287, 41.2287, 41.2287, 41.2287, 41.2287, 41.2287, 41.2287, 41.2287, 41.2287, 41.2287, 41.2287
6.03885, 68, 61.2531, 41.2952, 8.3666, 6.74688, 0, 41.2952, 41.2952, 42.5595, 59.9887, 41.2952, 41.2952, 41.2952, 41.2952, 41.2952, 41.2952, 41.2952, 41.2952, 41.2952, 41.2952, 41.2952, 41.2952, 41.2952
6.04673, 58, 57.8196, 41.3629, 7.74597, 0.180447, 0, 41.3629, 41.3629, 42.6662, 56.5162, 41.3629, 41.3629, 41.3629, 41.3629, 41.3629, 41.3629, 41.3629, 41.3629, 41.3629, 41.3629, 41.3629, 41.3629, 41.3629
6.05462, 20, 54.9398, 41.4317, 4.69042, -34.9398, 0, 41.4317, 41.4317, 42.7905, 53.581, 41.4317, 41.4317, 41.4317, 41.4317, 41.4317, 41.4317, 41.4317, 41.4317, 41.4317, 41.4317, 41.4317, 41.4317, 41.4317
6.0625, 42, 52.5756, 41.5015, 6.63325, -10.5756, 0, 41.5015, 41.5015, 42.9411, 51.136, 41.5015, 41.5015, 41.5015, 41.5015, 41.5015, 41.5015, 41.5015, 41.5015, 41.5015, 41.5015, 41.5015, 41.5015, 41.5015
6.07038, 54, 50.689, 41.572, 7.48331, 3.311, 0, 41.572, 41.572, 43.1316, 49.1294, 41.572, 41.572, 41.572, 41.572, 41.572, 41.572, 41.572, 41.572, 41.572, 41.572, 41.572, 41.572, 41.572
6.07826, 32, 49.246, 41.6431, 5.83095, -17.246, 0, 41.6431, 41.6432, 43.3821, 47.5069, 41.6431, 41.6431, 41.6431, 41.6431, 41.6431, 41.6431, 41.6431, 41.6431, 41.6431, 41.6431, 41.6431, 41.6431, 41.6431
6.08614, 52, 48.2233, 41.7147, 7.34847, 3.77667, 0, 41.7147, 41.7147, 43.7226, 46.2154, 41.7147, 41.7147, 41.7147, 41.7147, 41.7147, 41.7147, 41.7147, 41.7147, 41.7147, 41.7147, 41.7147, 41.7147, 41.7147
6.09402, 48, 47.6139, 41.7865, 7.07107, 0.38607, 0, 41.7866, 41.7866, 44.1965, 45.2039, 41.7865, 41.7865, 41.7865, 41.7865, 41.7865, 41.7865, 41.7865, 41.7865, 41.7865, 41.7865, 41.7865, 41.7865, 41.7865
6.10191, 36, 47.4337, 41.8585, 6.16441, -11.4337, 0, 41.8585, 41.8585, 44.8665, 44.4256, 41.8585, 41.8585, 41.8585, 41.8585, 41.8585, 41.8585, 41.8585, 41.8585, 41.8585, 41.8585, 41.8585, 41.8585, 41.8585
6.10979, 38, 47.7295, 41.9303, 6.32456, -9.72947, 0, 41.9304, 41.9304, 45.8215, 43.8383, 41.9303, 41.9303, 41.9303, 41.9303, 41.9303, 41.9303, 41.9303, 41.9303, 41.9303, 41.9303, 41.9303, 41.9303, 41.9303
6.11767, 58, 48.589, 42.002, 7.74597, 9.41104, 0, 42.002, 42.002, 47.1858, 43.4052, 42.002, 42.002, 42.002, 42.002, 42.002, 42.002, 42.002, 42.002, 42.002, 42.002, 42.002, 42.002, 42.002
6.12555, 32, 50.1518, 42.0733, 5.83095, -18.1518, 0, 42.0734, 42.0734, 49.1305, 43.0946, 42.0733, 42.0733, 42.0733, 42.0733, 42.0733, 42.0733, 42.0733, 42.0733, 42.0733, 42.0733, 42.0733, 42.0733, 42.0733
6.13343, 34, 52.6238, 42.1442, 6, -18.6238, 0, 42.1443, 42.1443, 51.888, 42.88, 42.1442, 42.1442, 42.1442, 42.1442, 42.1442, 42.1442, 42.1442, 42.1442, 42.1442, 42.1442, 42.1442, 42.1442, 42.1442
6.14131, 58, 56.294, 42.2146, 7.74597, 1.70598, 0, 42.2146, 42.2146, 55.7691, 42.7395, 42.2146, 42.2146, 42.2146, 42.2146, 42.2146, 42.2146, 42.2146, 42.2146, 42.2146, 42.2146, 42.2146, 42.2146, 42.2146
6.14919, 74, 61.5525, 42.2843, 8.7178, 12.4475, 0, 42.2843, 42.2843, 61.1815, 42.6553, 42.2843, 42.2843, 42.2843, 42.2843, 42.2843, 42.2843, 42.2843, 42.2843, 42.2843, 42.2843, 42.2843, 42.2843, 42.2843
6.15708, 84, 68.9136, 42.3532, 9.27362, 15.0864, 0, 42.3532, 42.3532, 68.6534, 42.6134, 42.3532, 42.3532, 42.3532, 42.3532, 42.3532, 42.3532, 42.3532, 42.3532, 42.3532, 42.3532, 42.3532, 42.3532, 42.3532
6.16496, 70, 79.0379, 42.4214, 8.48528, -9.03787, 0, 42.4214, 42.4214, 78.8565, 42.6027, 42.4214, 42.4214, 42.4214, 42.4214, 42.4214, 42.4214, 42.4214, 42.4214, 42.4214, 42.4214, 42.4214, 42.4214, 42.4214
6.17284, 102, 92.7574, 42.4887, 10.198, 9.2426, 0, 42.4887, 42.4887, 92.6312, 42.6148, 42.4887, 42.4887, 42.4887, 42.4887, 42.4887, 42.4887, 42.4887, 42.4887, 42.4887, 42.4887, 42.4887, 42.4887, 42.4887
6.18072, 140, 111.095, 42.5551, 11.9164, 28.9046, 0, 42.5551, 42.5551, 111.007, 42.6434, 42.5551, 42.5551, 42.5551, 42.5551, 42.5551, 42.5551, 42.5551, 42.5551, 42.5551, 42.5551, 42.5551, 42.5551, 42.5551
6.1886, 160, 135.285, 42.6206, 12.7279, 24.7148, 0, 42.6206, 42.6206, 135.222, 42.6838, 42.6206, 42.6206, 42.6206, 42.6206, 42.6206, 42.6206, 42.6206, 42.6206, 42.6206, 42.6206, 42.6206, 42.6206, 42.6206
6.19648, 150, 166.788, 42.6851, 12.3288, -16.7884, 0, 42.6851, 42.6851, 166.741, 42.7327, 42.6851, 42.6851, 42.6851, 42.6851, 42.6851, 42.6851, 42.6851, 42.6851, 42.6851, 42.6851, 42.6851, 42.6851, 42.6851
6.20437, 228, 207.285, 42.7486, 15.1658, 20.7146, 0, 42.7486, 42.7486, 207.246, 42.7878, 42.7486, 42.7486, 42.7486, 42.7486, 42.7486, 42.7486, 42.7486, 42.7486, 42.7486, 42.7486, 42.7486, 42.7486, 42.7486
6.21225, 274, 258.676, 42.8111, 16.6132, 15.324, 0, 42.8111, 42.8111, 258.639, 42.8479, 42.8111, 42.8111, 42.8111, 42.8111, 42.8111, 42.8111, 42.8111, 42.8111, 42.8111, 42.8111, 42.8111, 42.8111, 42.8111
6.22013, 328, 323.043, 42.8726, 18.1659, 4.95657, 0, 42.8726, 42.8726, 323.004, 42.9123, 42.8726, 42.8726, 42.8726, 42.8726, 42.8726, 42.8726, 42.8726, 42.8726, 42.8726, 42.8726, 42.8726, 42.8726, 42.8726
6.22801, 452, 402.612, 42.9331, 21.3073, 49.3881, 0, 42.9331, 42.9331, 402.564, 42.9812, 42.9331, 42.9331, 42.9331, 42.9331, 42.9331, 42.9331, 42.9331, 42.9331, 42.9331, 42.9331, 42.9331, 42.9331, 42.9331
6.23589, 530, 499.652, 42.9925, 23.0651, 30.3481, 0, 42.9925, 42.9925, 499.589, 43.0553, 42.9925, 42.9925, 42.9925, 42.9925, 42.9925, 42.9925, 42.9925, 42.9925, 42.9925, 42.9925, 42.9925, 42.9925, 42.9925
6.24377, 608, 616.413, 43.0508, 24.6982, -8.41266, 0, 43.0508, 43.0508, 616.328, 43.1358, 43.0508, 43.0508, 43.0508, 43.0508, 43.0508, 43.0508, 43.0508, 43.0508, 43.0508, 43.0508, 43.0508, 43.0508, 43.0508
6.25165, 796, 754.989, 43.1082, 28.2489, 41.0106, 0, 43.1082, 43.1082, 754.873, 43.2247, 43.1082, 43.1082, 43.1082, 43.1082, 43.1082, 43.1082, 43.1082, 43.1082, 43.1082, 43.1082, 43.1082, 43.1082, 43.1082
