   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_279.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.481042, 0, 8.2312e-08, 9.96384e-27, 1.41421, -8.2312e-08, 0, 9.96384e-27, 9.96384e-27, 9.96384e-27, 9.96384e-27, 9.96384e-27, 9.96384e-27, 9.96384e-27, 9.96384e-27, 9.96384e-27, 9.96384e-27, 9.96384e-27, 4.60712e-10, 9.96384e-27, 9.96384e-27, 3.21906e-11, 9.96384e-27, 9.96384e-27, 8.18191e-08, 9.96384e-27, 9.96384e-27, 9.96384e-27
0.488924, 0, 1.16116e-07, 3.82013e-26, 1.41421, -1.16116e-07, 0, 3.82013e-26, 3.82013e-26, 3.82013e-26, 3.82013e-26, 3.82013e-26, 3.82013e-26, 3.82013e-26, 8.39183e-13, 3.82013e-26, 3.82013e-26, 3.82013e-26, 6.54887e-10, 3.82013e-26, 3.82013e-26, 5.25693e-11, 3.82013e-26, 3.82013e-26, 1.15407e-07, 3.82013e-26, 3.82013e-26, 3.82013e-26
0.496807, 0, 1.6262e-07, 1.40193e-25, 1.41421, -1.6262e-07, 0, 1.40193e-25, 1.40193e-25, 1.40193e-25, 1.40193e-25, 1.40193e-25, 1.40193e-25, 1.40193e-25, 2.919e-12, 1.40193e-25, 1.40193e-25, 1.40193e-25, 9.25078e-10, 1.40193e-25, 1.40193e-25, 8.54824e-11, 1.40193e-25, 1.40193e-25, 1.61607e-07, 1.40193e-25, 1.40193e-25, 1.40193e-25
0.504689, 0, 2.26128e-07, 4.96436e-25, 1.41421, -2.26128e-07, 0, 4.96436e-25, 4.96436e-25, 4.96436e-25, 4.96436e-25, 4.96436e-25, 4.96436e-25, 4.96436e-25, 7.90171e-12, 4.96436e-25, 4.96436e-25, 4.96436e-25, 1.29876e-09, 4.96436e-25, 4.96436e-25, 1.38333e-10, 4.96436e-25, 4.96436e-25, 2.24683e-07, 4.96436e-25, 4.96436e-25, 4.96436e-25
0.512571, 0, 3.14684e-07, 2.51946e-10, 1.41421, -3.14684e-07, 2.51946e-10, 2.51953e-10, 2.52013e-10, 1.10076e-09, 2.73374e-10, 2.54109e-10, 2.64697e-10, 2.62549e-10, 3.11003e-10, 3.84739e-10, 2.56165e-10, 1.31189e-09, 2.06447e-09, 2.5263e-10, 2.56219e-10, 4.74617e-10, 2.51946e-10, 2.51948e-10, 3.10471e-07, 2.51946e-10, 2.51946e-10, 2.7307e-10
0.520454, 0, 4.36611e-07, 8.64816e-10, 1.41421, -4.36611e-07, 8.64816e-10, 8.6484e-10, 8.6505e-10, 3.80078e-09, 9.38933e-10, 8.72299e-10, 9.08923e-10, 9.01493e-10, 1.04742e-09, 1.32413e-09, 8.79408e-10, 4.53108e-09, 3.37956e-09, 8.67183e-10, 8.79598e-10, 1.22124e-09, 8.64816e-10, 8.64822e-10, 4.26228e-07, 8.64816e-10, 8.64816e-10, 9.37882e-10
0.528336, 0, 6.0599e-07, 2.31909e-09, 1.41421, -6.0599e-07, 2.31909e-09, 2.31916e-09, 2.31972e-09, 1.02269e-08, 2.51872e-09, 2.33925e-09, 2.43789e-09, 2.41788e-09, 2.79139e-09, 3.55623e-09, 2.35839e-09, 1.21939e-08, 5.78811e-09, 2.32547e-09, 2.35891e-09, 2.88609e-09, 2.31909e-09, 2.31911e-09, 5.81741e-07, 2.31909e-09, 2.31909e-09, 2.51589e-09
0.536219, 0, 8.45129e-07, 5.68054e-09, 1.41421, -8.45129e-07, 5.68054e-09, 5.6807e-09, 5.68209e-09, 2.51042e-08, 6.17088e-09, 5.73005e-09, 5.97234e-09, 5.92319e-09, 6.8143e-09, 8.71929e-09, 5.77708e-09, 2.99357e-08, 1.0439e-08, 5.6962e-09, 5.77833e-09, 6.57669e-09, 5.68054e-09, 5.68058e-09, 7.89853e-07, 5.68054e-09, 5.68054e-09, 6.16393e-09
0.544101, 0, 1.19184e-06, 1.32531e-08, 1.41421, -1.19184e-06, 1.32531e-08, 1.32534e-08, 1.32567e-08, 5.86538e-08, 1.43992e-08, 1.33688e-08, 1.39351e-08, 1.38202e-08, 1.58581e-08, 2.03558e-08, 1.34787e-08, 6.99468e-08, 1.97439e-08, 1.32896e-08, 1.34816e-08, 1.46599e-08, 1.32531e-08, 1.32531e-08, 1.06801e-06, 1.32531e-08, 1.32531e-08, 1.43829e-08
0.551983, 0, 1.71325e-06, 2.98812e-08, 1.41421, -1.71325e-06, 2.98812e-08, 2.9882e-08, 2.98894e-08, 1.32388e-07, 3.24689e-08, 3.01424e-08, 3.14211e-08, 3.11617e-08, 3.57631e-08, 4.59178e-08, 3.03907e-08, 1.57885e-07, 3.86867e-08, 2.99638e-08, 3.03973e-08, 3.20743e-08, 2.98812e-08, 2.98814e-08, 1.44048e-06, 2.98812e-08, 2.98812e-08, 3.24322e-08
