   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_153.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
2.77563, 98, 74.2129, 10.8027, 10, 23.7871, 11.3169, 0, 10.8027, 10.8027, 11.0324, 10.8087, 10.827, 17.2573, 10.8027, 10.8027, 10.8027, 10.8027, 10.8027, 10.8027, 10.8027, 10.8027, 10.8027, 55.4489, 10.8027, 10.8027, 22.3377
2.78352, 72, 69.1968, 10.9121, 8.60233, 2.80325, 11.6181, 0, 10.9121, 10.9121, 11.1418, 10.9181, 10.9371, 17.1101, 10.9122, 10.9121, 10.9121, 10.9121, 10.9121, 10.9121, 10.9121, 10.9121, 10.9121, 49.1278, 10.9121, 10.9121, 23.8164
2.7914, 80, 64.9933, 11.0209, 9.05539, 15.0067, 11.9909, 0, 11.0209, 11.0209, 11.2505, 11.0269, 11.0466, 17.0811, 11.0209, 11.0209, 11.0209, 11.0209, 11.0209, 11.0209, 11.0209, 11.0209, 11.0209, 43.5034, 11.0209, 11.0209, 25.219
2.79929, 64, 61.6059, 11.1288, 8.12404, 2.39412, 12.456, 0, 11.1288, 11.1288, 11.3585, 11.1348, 11.1553, 17.12, 11.1288, 11.1288, 11.1288, 11.1288, 11.1288, 11.1288, 11.1288, 11.1288, 11.1288, 38.6604, 11.1288, 11.1288, 26.4936
2.80717, 68, 59.0051, 11.2358, 8.3666, 8.99495, 13.0366, 0, 11.2358, 11.2358, 11.4655, 11.2418, 11.2632, 17.1837, 11.2358, 11.2358, 11.2358, 11.2358, 11.2358, 11.2358, 11.2358, 11.2358, 11.2358, 34.6386, 11.2358, 11.2358, 27.5902
2.81506, 62, 57.1371, 11.3417, 8, 4.86293, 13.7586, 0, 11.3417, 11.3417, 11.5714, 11.3477, 11.3702, 17.2376, 11.3417, 11.3417, 11.3417, 11.3417, 11.3417, 11.3417, 11.3417, 11.3417, 11.3417, 31.4374, 11.3417, 11.3417, 28.4643
2.82295, 56, 55.9345, 11.4463, 7.61577, 0.0654984, 14.6487, 0, 11.4463, 11.4463, 11.676, 11.4523, 11.4759, 17.2556, 11.4463, 11.4463, 11.4463, 11.4463, 11.4463, 11.4463, 11.4463, 11.4463, 11.4463, 29.0235, 11.4463, 11.4463, 29.0803
2.83083, 56, 55.3245, 11.5492, 7.61577, 0.675507, 15.7329, 0, 11.5492, 11.5492, 11.7789, 11.5552, 11.58, 17.2203, 11.5492, 11.5492, 11.5492, 11.5492, 11.5492, 11.5492, 11.5492, 11.5492, 11.5492, 27.3385, 11.5492, 11.5492, 29.414
2.83872, 64, 55.2354, 11.6499, 8.12404, 8.76463, 17.0344, 0, 11.6499, 11.6499, 11.8796, 11.6559, 11.682, 17.1222, 11.6499, 11.6499, 11.6499, 11.6499, 11.6499, 11.6499, 11.6499, 11.6499, 11.6499, 26.3062, 11.6499, 11.6499, 29.4544
2.84661, 76, 55.6005, 11.7478, 8.83176, 20.3995, 18.5708, 0, 11.7478, 11.7478, 11.9775, 11.7538, 11.7812, 16.9592, 11.7478, 11.7478, 11.7478, 11.7478, 11.7478, 11.7478, 11.7478, 11.7478, 11.7478, 25.8398, 11.7478, 11.7478, 29.2048
2.85449, 50, 56.3592, 11.8419, 7.2111, -6.35917, 20.3511, 0, 11.8419, 11.8419, 12.0716, 11.8479, 11.8768, 16.7349, 11.8419, 11.8419, 11.8419, 11.8419, 11.8419, 11.8419, 11.8419, 11.8419, 11.8419, 25.8466, 11.8419, 11.8419, 28.6818
2.86238, 46, 57.4554, 11.9312, 6.9282, -11.4554, 22.3727, 0, 11.9312, 11.9312, 12.1609, 11.9372, 11.9677, 16.4572, 11.9312, 11.9312, 11.9312, 11.9312, 11.9312, 11.9312, 11.9312, 11.9312, 11.9312, 26.2328, 11.9312, 11.9312, 27.9142
2.87027, 76, 58.8346, 12.0144, 8.83176, 17.1654, 24.6193, 0, 12.0144, 12.0144, 12.2441, 12.0204, 12.0525, 16.137, 12.0144, 12.0144, 12.0144, 12.0144, 12.0144, 12.0144, 12.0144, 12.0144, 12.0144, 26.907, 12.0144, 12.0144, 26.9407
2.87815, 62, 60.4398, 12.0899, 8, 1.56019, 27.0581, 0, 12.0899, 12.0899, 12.3196, 12.0959, 12.1297, 15.7868, 12.0899, 12.0899, 12.0899, 12.0899, 12.0899, 12.0899, 12.0899, 12.0899, 12.0899, 27.7827, 12.0899, 12.0899, 25.8063
2.88604, 54, 62.2074, 12.156, 7.48331, -8.2074, 29.6393, 0, 12.156, 12.156, 12.3856, 12.162, 12.1976, 15.4192, 12.156, 12.156, 12.156, 12.156, 12.156, 12.156, 12.156, 12.156, 12.156, 28.7798, 12.156, 12.156, 24.5596
2.89393, 52, 64.0649, 12.2106, 7.34847, -12.0649, 32.2968, 0, 12.2106, 12.2107, 12.4403, 12.2166, 12.2541, 15.0457, 12.2106, 12.2106, 12.2106, 12.2106, 12.2106, 12.2106, 12.2106, 12.2106, 12.2106, 29.8262, 12.2106, 12.2106, 23.2489
2.90181, 56, 65.9291, 12.252, 7.61577, -9.9291, 34.9497, 0, 12.252, 12.252, 12.4817, 12.258, 12.2974, 14.676, 12.252, 12.252, 12.252, 12.252, 12.252, 12.252, 12.252, 12.252, 12.252, 30.8586, 12.252, 12.252, 21.9196
2.9097, 60, 67.7077, 12.2779, 7.87401, -7.70768, 37.5062, 0, 12.2779, 12.2779, 12.5076, 12.2839, 12.3253, 14.3177, 12.2779, 12.2779, 12.2779, 12.2779, 12.2779, 12.2779, 12.2779, 12.2779, 12.2779, 31.823, 12.2779, 12.2779, 20.6114
2.91759, 52, 69.3015, 12.2866, 7.34847, -17.3015, 39.8682, 0, 12.2866, 12.2866, 12.5163, 12.2926, 12.3361, 13.976, 12.2866, 12.2866, 12.2866, 12.2866, 12.2866, 12.2866, 12.2866, 12.2866, 12.2866, 32.6749, 12.2866, 12.2866, 19.357
2.92547, 76, 70.6098, 12.2763, 8.83176, 5.39024, 41.9377, 0, 12.2763, 12.2763, 12.506, 12.2823, 12.328, 13.6533, 12.2763, 12.2763, 12.2763, 12.2763, 12.2763, 12.2763, 12.2763, 12.2763, 12.2763, 33.3793, 12.2763, 12.2763, 18.181
2.93336, 60, 71.5362, 12.2458, 7.87401, -11.5362, 43.6236, 0, 12.2458, 12.2458, 12.4755, 12.2518, 12.2996, 13.3505, 12.2458, 12.2458, 12.2458, 12.2458, 12.2458, 12.2458, 12.2458, 12.2458, 12.2458, 33.91, 12.2458, 12.2458, 17.0999
2.94125, 56, 71.9953, 12.1942, 7.61577, -15.9953, 44.8475, 0, 12.1942, 12.1942, 12.4239, 12.2002, 12.2503, 13.0665, 12.1942, 12.1942, 12.1942, 12.1942, 12.1942, 12.1942, 12.1942, 12.1942, 12.1942, 34.2495, 12.1942, 12.1942, 16.1225
2.94913, 54, 71.9191, 12.1213, 7.48331, -17.9191, 45.5506, 0, 12.1213, 12.1213, 12.351, 12.1273, 12.1798, 12.7994, 12.1213, 12.1213, 12.1213, 12.1213, 12.1213, 12.1213, 12.1213, 12.1213, 12.1213, 34.3879, 12.1213, 12.1213, 15.251
2.95702, 42, 71.2621, 12.0277, 6.63325, -29.2621, 45.6978, 0, 12.0277, 12.0277, 12.2573, 12.0337, 12.0885, 12.5465, 12.0277, 12.0277, 12.0277, 12.0277, 12.0277, 12.0277, 12.0277, 12.0277, 12.0277, 34.3217, 12.0277, 12.0277, 14.4825
2.96491, 60, 70.0052, 11.9144, 7.87401, -10.0052, 45.2804, 0, 11.9144, 11.9144, 12.1441, 11.9204, 11.9777, 12.3052, 11.9144, 11.9144, 11.9144, 11.9144, 11.9144, 11.9144, 11.9144, 11.9144, 11.9144, 34.0536, 11.9144, 11.9144, 13.8103
2.97279, 74, 68.1576, 11.7836, 8.7178, 5.84242, 44.3171, 0, 11.7836, 11.7836, 12.0133, 11.7896, 11.8494, 12.0733, 11.7836, 11.7836, 11.7836, 11.7836, 11.7836, 11.7836, 11.7836, 11.7836, 11.7836, 33.5911, 11.7836, 11.7836, 13.2252
2.98068, 66, 65.7559, 11.6377, 8.24621, 0.24411, 42.8525, 0, 11.6377, 11.6377, 11.8674, 11.6437, 11.7061, 11.8492, 11.6377, 11.6377, 11.6377, 11.6377, 11.6377, 11.6377, 11.6377, 11.6377, 11.6377, 32.946, 11.6377, 11.6377, 12.7172
2.98857, 72, 62.8616, 11.48, 8.60233, 9.13844, 40.9533, 0, 11.48, 11.48, 11.7097, 11.486, 11.551, 11.632, 11.48, 11.48, 11.48, 11.48, 11.48, 11.48, 11.48, 11.48, 11.48, 32.1336, 11.48, 11.48, 12.2759
2.99645, 96, 59.557, 11.314, 9.8995, 36.443, 38.7036, 0, 11.314, 11.314, 11.5437, 11.32, 11.3876, 11.4216, 11.314, 11.314, 11.314, 11.314, 11.314, 11.314, 11.314, 11.314, 11.314, 31.1724, 11.314, 11.314, 11.892
3.00434, 76, 55.9394, 11.1435, 8.83176, 20.0606, 36.1988, 0, 11.1435, 11.1435, 11.3732, 11.1495, 11.2199, 11.2184, 11.1435, 11.1435, 11.1435, 11.1435, 11.1435, 11.1435, 11.1435, 11.1435, 11.1435, 30.0837, 11.1435, 11.1435, 11.5568
3.01223, 64, 52.1149, 10.9723, 8.12404, 11.8851, 33.5387, 0, 10.9723, 10.9723, 11.202, 10.9783, 11.0515, 11.0237, 10.9723, 10.9723, 10.9723, 10.9723, 10.9723, 10.9723, 10.9723, 10.9723, 10.9723, 28.8911, 10.9723, 10.9723, 11.2634
3.02011, 104, 48.1916, 10.8041, 10.2956, 55.8084, 30.8214, 0, 10.8041, 10.8041, 11.0338, 10.8101, 10.8861, 10.8388, 10.8041, 10.8041, 10.8041, 10.8041, 10.8041, 10.8041, 10.8041, 10.8041, 10.8041, 27.6198, 10.8041, 10.8041, 11.006
3.028, 64, 44.2742, 10.642, 8.12404, 19.7258, 28.138, 0, 10.642, 10.642, 10.8717, 10.648, 10.7269, 10.6651, 10.642, 10.642, 10.642, 10.642, 10.642, 10.642, 10.642, 10.642, 10.642, 26.2964, 10.642, 10.642, 10.78
3.03589, 90, 40.4584, 10.4889, 9.59166, 49.5416, 25.5677, 0, 10.4889, 10.4889, 10.7185, 10.4949, 10.5767, 10.504, 10.4889, 10.4889, 10.4889, 10.4889, 10.4889, 10.4889, 10.4889, 10.4889, 10.4889, 24.9479, 10.4889, 10.4889, 10.5817
3.04377, 96, 36.8268, 10.3466, 9.8995, 59.1732, 23.175, 0, 10.3466, 10.3466, 10.5763, 10.3526, 10.4375, 10.3564, 10.3466, 10.3466, 10.3466, 10.3466, 10.3466, 10.3466, 10.3466, 10.3466, 10.3466, 23.6005, 10.3466, 10.3466, 10.4082
3.05166, 92, 33.447, 10.2167, 9.69536, 58.553, 21.0081, 0, 10.2167, 10.2167, 10.4464, 10.2227, 10.3106, 10.2229, 10.2167, 10.2167, 10.2167, 10.2167, 10.2167, 10.2167, 10.2167, 10.2167, 10.2167, 22.2795, 10.2167, 10.2167, 10.257
3.05955, 92, 30.3689, 10.0998, 9.69536, 61.6311, 19.0988, 0, 10.0998, 10.0998, 10.3295, 10.1058, 10.1968, 10.1037, 10.0998, 10.0998, 10.0998, 10.0998, 10.0998, 10.0998, 10.0998, 10.0998, 10.0998, 21.0074, 10.0998, 10.0998, 10.1257
3.06743, 96, 27.6257, 9.99585, 9.8995, 68.3743, 17.4633, 0, 9.99585, 9.99586, 10.2255, 10.0018, 10.096, 9.99825, 9.99585, 9.99585, 9.99585, 9.99585, 9.99585, 9.99585, 9.99585, 9.99585, 9.99585, 19.8035, 9.99585, 9.99585, 10.0123
3.07532, 70, 25.2337, 9.9044, 8.48528, 44.7663, 16.1041, 0, 9.9044, 9.90441, 10.1341, 9.9104, 10.0077, 9.90586, 9.9044, 9.9044, 9.9044, 9.9044, 9.9044, 9.9044, 9.9044, 9.9044, 9.9044, 18.6833, 9.9044, 9.9044, 9.91466
3.08321, 90, 23.195, 9.82452, 9.59166, 66.805, 15.0122, 0, 9.82452, 9.82453, 10.0542, 9.83052, 9.93105, 9.82539, 9.82452, 9.82452, 9.82452, 9.82452, 9.82452, 9.82452, 9.82452, 9.82452, 9.82452, 17.6579, 9.82452, 9.82452, 9.83084
3.09109, 86, 21.4987, 9.75502, 9.38083, 64.5013, 14.1699, 0, 9.75502, 9.75503, 9.98471, 9.76102, 9.86482, 9.75554, 9.75502, 9.75502, 9.75502, 9.75502, 9.75502, 9.75502, 9.75502, 9.75502, 9.75502, 16.7339, 9.75502, 9.75502, 9.75885
3.09898, 64, 20.1232, 9.69463, 8.12404, 43.8768, 13.5528, 0, 9.69463, 9.69464, 9.92431, 9.70063, 9.80774, 9.69493, 9.69463, 9.69463, 9.69463, 9.69463, 9.69463, 9.69463, 9.69463, 9.69463, 9.69463, 15.9136, 9.69463, 9.69463, 9.69692
3.10687, 48, 19.0396, 9.64207, 7.07107, 28.9604, 13.1325, 0, 9.64207, 9.64208, 9.87175, 9.64807, 9.75854, 9.64224, 9.64207, 9.64207, 9.64207, 9.64207, 9.64207, 9.64207, 9.64207, 9.64207, 9.64207, 15.1954, 9.64207, 9.64207, 9.64342
3.11475, 52, 18.2129, 9.59626, 7.34847, 33.7871, 12.8784, 0, 9.59626, 9.59627, 9.82595, 9.60226, 9.71613, 9.59636, 9.59626, 9.59626, 9.59626, 9.59626, 9.59626, 9.59626, 9.59626, 9.59626, 9.59626, 14.5743, 9.59626, 9.59626, 9.59704
3.12264, 48, 17.6052, 9.55632, 7.07107, 30.3948, 12.7591, 0, 9.55632, 9.55633, 9.786, 9.56232, 9.67962, 9.55637, 9.55632, 9.55632, 9.55632, 9.55632, 9.55632, 9.55632, 9.55632, 9.55632, 9.55632, 14.0429, 9.55632, 9.55632, 9.55677
3.13053, 32, 17.177, 9.52165, 5.83095, 14.823, 12.7437, 0, 9.52165, 9.52166, 9.75134, 9.52765, 9.64844, 9.52168, 9.52165, 9.52165, 9.52165, 9.52165, 9.52165, 9.52165, 9.52165, 9.52165, 9.52165, 13.5922, 9.52165, 9.52165, 9.5219
3.13841, 50, 16.8893, 9.49195, 7.2111, 33.1107, 12.8031, 0, 9.49195, 9.49197, 9.72164, 9.49795, 9.62227, 9.49197, 9.49195, 9.49195, 9.49195, 9.49195, 9.49195, 9.49195, 9.49195, 9.49195, 9.49196, 13.212, 9.49195, 9.49195, 9.49209
3.1463, 64, 16.7046, 9.46721, 8.12404, 47.2954, 12.91, 0, 9.46721, 9.46723, 9.6969, 9.47321, 9.6011, 9.46722, 9.46721, 9.46721, 9.46721, 9.46721, 9.46721, 9.46721, 9.46721, 9.46721, 9.46722, 12.8921, 9.46721, 9.46721, 9.46729
3.15419, 24, 16.5885, 9.44763, 5.09902, 7.41147, 13.0402, 0, 9.44763, 9.44764, 9.67732, 9.45363, 9.58512, 9.44764, 9.44763, 9.44763, 9.44763, 9.44763, 9.44763, 9.44763, 9.44763, 9.44763, 9.44763, 12.6228, 9.44763, 9.44763, 9.44767
3.16207, 24, 16.5106, 9.43356, 5.09902, 7.48943, 13.1723, 0, 9.43356, 9.43357, 9.66324, 9.43956, 9.5747, 9.43356, 9.43356, 9.43356, 9.43356, 9.43356, 9.43356, 9.43356, 9.43356, 9.43356, 9.43356, 12.3949, 9.43356, 9.43356, 9.43358
3.16996, 14, 16.4447, 9.42545, 4, -2.44466, 13.2888, 0, 9.42545, 9.42546, 9.65513, 9.43145, 9.57029, 9.42545, 9.42545, 9.42545, 9.42545, 9.42545, 9.42545, 9.42545, 9.42545, 9.42545, 9.42545, 12.2007, 9.42545, 9.42545, 9.42546
3.17785, 24, 16.3698, 9.42376, 5.09902, 7.63025, 13.3756, 0, 9.42376, 9.42377, 9.65344, 9.42976, 9.57234, 9.42376, 9.42376, 9.42376, 9.42376, 9.42376, 9.42376, 9.42376, 9.42376, 9.42376, 9.42376, 12.0336, 9.42376, 9.42376, 9.42376
3.18573, 30, 16.27, 9.4289, 5.65685, 13.73, 13.4226, 0, 9.4289, 9.42891, 9.65859, 9.4349, 9.58128, 9.4289, 9.4289, 9.4289, 9.4289, 9.4289, 9.4289, 9.4289, 9.4289, 9.4289, 9.4289, 11.8882, 9.4289, 9.4289, 9.4289
3.19362, 12, 16.1349, 9.44119, 3.74166, -4.13491, 13.4236, 0, 9.44119, 9.4412, 9.67087, 9.44719, 9.5974, 9.44119, 9.44119, 9.44119, 9.44119, 9.44119, 9.44119, 9.44119, 9.44119, 9.44119, 9.44119, 11.7606, 9.44119, 9.44119, 9.44119
3.2015, 10, 15.9587, 9.46078, 3.4641, -5.95874, 13.376, 0, 9.46078, 9.46079, 9.69046, 9.46678, 9.62087, 9.46078, 9.46078, 9.46078, 9.46078, 9.46078, 9.46078, 9.46078, 9.46078, 9.46078, 9.46078, 11.6478, 9.46078, 9.46078, 9.46078
3.20939, 16, 15.7404, 9.48766, 4.24264, 0.259569, 13.2808, 0, 9.48766, 9.48767, 9.71735, 9.49366, 9.65168, 9.48766, 9.48766, 9.48766, 9.48766, 9.48766, 9.48766, 9.48766, 9.48766, 9.48766, 9.48766, 11.5476, 9.48766, 9.48766, 9.48766
3.21728, 10, 15.4828, 9.52166, 3.4641, -5.48281, 13.142, 0, 9.52166, 9.52168, 9.75135, 9.52766, 9.68965, 9.52166, 9.52166, 9.52166, 9.52166, 9.52166, 9.52166, 9.52166, 9.52166, 9.52166, 9.52166, 11.4588, 9.52166, 9.52167, 9.52166
3.22516, 2, 15.1918, 9.56244, 2, -13.1918, 12.966, 0, 9.56244, 9.56245, 9.79213, 9.56844, 9.73444, 9.56244, 9.56244, 9.56244, 9.56244, 9.56244, 9.56244, 9.56244, 9.56244, 9.56244, 9.56244, 11.3806, 9.56244, 9.56245, 9.56244
3.23305, 8, 14.8757, 9.6095, 3.16228, -6.8757, 12.761, 0, 9.6095, 9.60952, 9.83919, 9.6155, 9.78556, 9.6095, 9.6095, 9.6095, 9.6095, 9.6095, 9.6095, 9.6095, 9.6095, 9.6095, 9.60951, 11.3125, 9.6095, 9.60952, 9.6095
3.24094, 8, 14.5441, 9.66225, 3.16228, -6.54408, 12.5362, 0, 9.66225, 9.66227, 9.89194, 9.66825, 9.84241, 9.66225, 9.66225, 9.66225, 9.66225, 9.66225, 9.66225, 9.66225, 9.66225, 9.66225, 9.66226, 11.2543, 9.66225, 9.66229, 9.66225
3.24882, 4, 14.2071, 9.72, 2.44949, -10.2071, 12.3011, 0, 9.72, 9.72001, 9.94968, 9.726, 9.9043, 9.72, 9.72, 9.72, 9.72, 9.72, 9.72, 9.72, 9.72, 9.72, 9.72, 11.2059, 9.72, 9.72005, 9.72
3.25671, 8, 13.8745, 9.78197, 3.16228, -5.87453, 12.0651, 0, 9.78197, 9.78198, 10.0117, 9.78796, 9.97045, 9.78197, 9.78197, 9.78197, 9.78197, 9.78197, 9.78197, 9.78197, 9.78197, 9.78197, 9.78197, 11.1672, 9.78197, 9.78205, 9.78197
3.2646, 14, 13.5554, 9.84736, 4, 0.444595, 11.8363, 0, 9.84736, 9.84737, 10.077, 9.85336, 10.0401, 9.84736, 9.84736, 9.84736, 9.84736, 9.84736, 9.84736, 9.84736, 9.84736, 9.84736, 9.84736, 11.1379, 9.84736, 9.84749, 9.84736
3.27248, 8, 13.2573, 9.91537, 3.16228, -5.25726, 11.622, 0, 9.91537, 9.91538, 10.1451, 9.92137, 10.1123, 9.91537, 9.91537, 9.91537, 9.91537, 9.91537, 9.91537, 9.91537, 9.91537, 9.91537, 9.91537, 11.1177, 9.91537, 9.91558, 9.91537
3.28037, 8, 12.9859, 9.98519, 3.16228, -4.9859, 11.4276, 0, 9.98519, 9.9852, 10.2149, 9.99119, 10.1865, 9.98519, 9.98519, 9.98519, 9.98519, 9.98519, 9.98519, 9.98519, 9.98519, 9.98519, 9.98519, 11.1062, 9.98519, 9.98552, 9.98519
3.28826, 4, 12.7453, 10.056, 2.44949, -8.7453, 11.2568, 0, 10.056, 10.0561, 10.2857, 10.062, 10.2617, 10.056, 10.056, 10.056, 10.056, 10.056, 10.056, 10.056, 10.056, 10.056, 10.056, 11.1027, 10.056, 10.0565, 10.056
3.29614, 8, 12.5376, 10.1272, 3.16228, -4.53761, 11.1119, 0, 10.1272, 10.1272, 10.3569, 10.1332, 10.3372, 10.1272, 10.1272, 10.1272, 10.1272, 10.1272, 10.1272, 10.1272, 10.1272, 10.1272, 10.1272, 11.1065, 10.1272, 10.1279, 10.1272
3.30403, 6, 12.3633, 10.1979, 2.82843, -6.36328, 10.9933, 0, 10.1979, 10.1979, 10.4276, 10.2039, 10.4123, 10.1979, 10.1979, 10.1979, 10.1979, 10.1979, 10.1979, 10.1979, 10.1979, 10.1979, 10.1979, 11.1166, 10.1979, 10.199, 10.1979
3.31192, 8, 12.2213, 10.2675, 3.16228, -4.2213, 10.9005, 0, 10.2675, 10.2675, 10.4972, 10.2735, 10.4863, 10.2675, 10.2675, 10.2675, 10.2675, 10.2675, 10.2675, 10.2675, 10.2675, 10.2675, 10.2675, 11.1321, 10.2675, 10.269, 10.2675
3.3198, 8, 12.1096, 10.3354, 3.16228, -4.10957, 10.8317, 0, 10.3354, 10.3354, 10.5651, 10.3414, 10.5588, 10.3354, 10.3354, 10.3354, 10.3354, 10.3354, 10.3354, 10.3354, 10.3354, 10.3354, 10.3354, 11.1519, 10.3354, 10.3376, 10.3354
3.32769, 0, 12.0251, 10.4011, 1.41421, -12.0251, 10.7846, 0, 10.4011, 10.4012, 10.6308, 10.4071, 10.629, 10.4011, 10.4011, 10.4011, 10.4011, 10.4011, 10.4011, 10.4011, 10.4011, 10.4011, 10.4011, 11.175, 10.4011, 10.4043, 10.4011
3.33558, 6, 11.9646, 10.4643, 2.82843, -5.96455, 10.7561, 0, 10.4643, 10.4643, 10.694, 10.4703, 10.6967, 10.4643, 10.4643, 10.4643, 10.4643, 10.4643, 10.4643, 10.4643, 10.4643, 10.4643, 10.4643, 11.2002, 10.4643, 10.4686, 10.4643
3.34346, 0, 11.9242, 10.5245, 1.41421, -11.9242, 10.7433, 0, 10.5245, 10.5245, 10.7542, 10.5305, 10.7616, 10.5245, 10.5245, 10.5245, 10.5245, 10.5245, 10.5245, 10.5245, 10.5245, 10.5245, 10.5245, 11.2267, 10.5245, 10.5304, 10.5245
3.35135, 14, 11.9006, 10.5816, 4, 2.09944, 10.7433, 0, 10.5816, 10.5816, 10.8113, 10.5876, 10.8234, 10.5816, 10.5816, 10.5816, 10.5816, 10.5816, 10.5816, 10.5816, 10.5816, 10.5816, 10.5816, 11.2535, 10.5816, 10.5894, 10.5816
3.35924, 6, 11.8903, 10.6355, 2.82843, -5.89026, 10.7532, 0, 10.6355, 10.6355, 10.8652, 10.6415, 10.8821, 10.6355, 10.6355, 10.6355, 10.6355, 10.6355, 10.6355, 10.6355, 10.6355, 10.6355, 10.6355, 11.2799, 10.6355, 10.6458, 10.6355
3.36712, 6, 11.8904, 10.6862, 2.82843, -5.89041, 10.7707, 0, 10.6862, 10.6863, 10.9159, 10.6922, 10.9378, 10.6862, 10.6862, 10.6862, 10.6862, 10.6862, 10.6862, 10.6862, 10.6862, 10.6862, 10.6862, 11.3054, 10.6862, 10.6995, 10.6862
3.37501, 10, 11.8986, 10.7341, 3.4641, -1.8986, 10.7938, 0, 10.7341, 10.7341, 10.9638, 10.7401, 10.9908, 10.7341, 10.7341, 10.7341, 10.7341, 10.7341, 10.7341, 10.7341, 10.7341, 10.7341, 10.7341, 11.3295, 10.7341, 10.751, 10.7341
3.3829, 8, 11.913, 10.7793, 3.16228, -3.91298, 10.8209, 0, 10.7793, 10.7793, 11.009, 10.7853, 11.0417, 10.7793, 10.7793, 10.7793, 10.7793, 10.7793, 10.7793, 10.7793, 10.7793, 10.7793, 10.7793, 11.3521, 10.7793, 10.8004, 10.7793
3.39078, 12, 11.9323, 10.8223, 3.74166, 0.0677032, 10.8509, 0, 10.8223, 10.8223, 11.052, 10.8283, 11.0911, 10.8223, 10.8223, 10.8223, 10.8223, 10.8223, 10.8223, 10.8223, 10.8223, 10.8223, 10.8223, 11.3732, 10.8223, 10.8484, 10.8223
3.39867, 12, 11.9559, 10.8637, 3.74166, 0.0440502, 10.8831, 0, 10.8637, 10.8637, 11.0934, 10.8697, 11.14, 10.8637, 10.8637, 10.8637, 10.8637, 10.8637, 10.8637, 10.8637, 10.8637, 10.8637, 10.8637, 11.393, 10.8637, 10.8953, 10.8637
3.40656, 12, 11.984, 10.9042, 3.74166, 0.0159693, 10.9171, 0, 10.9042, 10.9042, 11.1338, 10.9102, 11.19, 10.9042, 10.9042, 10.9042, 10.9042, 10.9042, 10.9042, 10.9042, 10.9042, 10.9042, 10.9042, 11.4119, 10.9042, 10.9419, 10.9042
3.41444, 16, 12.0174, 10.9443, 4.24264, 3.98257, 10.9528, 0, 10.9443, 10.9443, 11.1739, 10.9503, 11.2429, 10.9443, 10.9443, 10.9443, 10.9443, 10.9443, 10.9443, 10.9443, 10.9443, 10.9443, 10.9443, 11.4303, 10.9443, 10.9886, 10.9443
3.42233, 8, 12.058, 10.9847, 3.16228, -4.058, 10.9902, 0, 10.9847, 10.9847, 11.2144, 10.9907, 11.3015, 10.9847, 10.9847, 10.9847, 10.9847, 10.9847, 10.9847, 10.9847, 10.9847, 10.9847, 10.9847, 11.4488, 10.9847, 11.036, 10.9847
3.43022, 8, 12.1089, 11.0262, 3.16228, -4.10891, 11.0297, 0, 11.0262, 11.0262, 11.2559, 11.0322, 11.3695, 11.0262, 11.0262, 11.0262, 11.0262, 11.0262, 11.0262, 11.0262, 11.0262, 11.0262, 11.0262, 11.468, 11.0262, 11.0846, 11.0262
3.4381, 8, 12.175, 11.0694, 3.16228, -4.17503, 11.0716, 0, 11.0694, 11.0694, 11.2991, 11.0754, 11.4524, 11.0694, 11.0694, 11.0694, 11.0694, 11.0694, 11.0694, 11.0694, 11.0694, 11.0694, 11.0694, 11.4886, 11.0694, 11.1348, 11.0694
3.44599, 10, 12.2636, 11.1148, 3.4641, -2.26364, 11.1162, 0, 11.1148, 11.1148, 11.3445, 11.1208, 11.558, 11.1148, 11.1148, 11.1148, 11.1148, 11.1148, 11.1148, 11.1148, 11.1148, 11.1148, 11.1148, 11.5112, 11.1148, 11.187, 11.1148
3.45388, 14, 12.3853, 11.1629, 4, 1.61473, 11.1637, 0, 11.1629, 11.1629, 11.3926, 11.1689, 11.6969, 11.1629, 11.1629, 11.1629, 11.1629, 11.1629, 11.1629, 11.1629, 11.1629, 11.1629, 11.1629, 11.5362, 11.1629, 11.2414, 11.1629
3.46176, 2, 12.555, 11.214, 2, -10.555, 11.2145, 0, 11.214, 11.214, 11.4437, 11.22, 11.8845, 11.214, 11.214, 11.214, 11.214, 11.214, 11.214, 11.214, 11.214, 11.214, 11.214, 11.5642, 11.214, 11.2981, 11.214
3.46965, 6, 12.7937, 11.2684, 2.82843, -6.79367, 11.2687, 0, 11.2684, 11.2684, 11.4981, 11.2744, 12.142, 11.2684, 11.2684, 11.2684, 11.2684, 11.2684, 11.2684, 11.2684, 11.2684, 11.2684, 11.2684, 11.5955, 11.2684, 11.357, 11.2684
3.47754, 8, 13.13, 11.3262, 3.16228, -5.12999, 11.3264, 0, 11.3262, 11.3262, 11.5559, 11.3322, 12.498, 11.3262, 11.3262, 11.3262, 11.3262, 11.3262, 11.3262, 11.3262, 11.3262, 11.3262, 11.3262, 11.6304, 11.3262, 11.4182, 11.3262
