   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_141.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
12.5944, 6, 3.41681, 3.26114, 2.82843, 2.58319, 0, 3.26116, 3.26114, 3.26114, 3.26114, 3.26114, 3.26114, 3.26114, 3.26114, 3.26114, 3.26114, 3.26114, 3.26114, 3.26114, 3.26114, 3.26114, 3.26114, 3.26114, 3.4168, 3.26114
12.6023, 10, 3.44779, 3.25994, 3.4641, 6.55221, 0, 3.25995, 3.25994, 3.25994, 3.25994, 3.25994, 3.25994, 3.25994, 3.25994, 3.25994, 3.25994, 3.25994, 3.25994, 3.25994, 3.25994, 3.25994, 3.25994, 3.25994, 3.44777, 3.25994
12.6102, 8, 3.48198, 3.25687, 3.16228, 4.51802, 0, 3.25688, 3.25687, 3.25687, 3.25687, 3.25687, 3.25687, 3.25687, 3.25687, 3.25687, 3.25687, 3.25687, 3.25687, 3.25687, 3.25687, 3.25687, 3.25687, 3.25687, 3.48196, 3.25687
12.6181, 6, 3.52071, 3.25287, 2.82843, 2.47929, 0, 3.25288, 3.25287, 3.25287, 3.25287, 3.25287, 3.25287, 3.25287, 3.25287, 3.25287, 3.25287, 3.25287, 3.25287, 3.25287, 3.25287, 3.25287, 3.25287, 3.25287, 3.5207, 3.25287
12.626, 6, 3.56531, 3.24887, 2.82843, 2.43469, 0, 3.24889, 3.24887, 3.24887, 3.24887, 3.24887, 3.24887, 3.24887, 3.24887, 3.24887, 3.24887, 3.24887, 3.24887, 3.24887, 3.24887, 3.24887, 3.24887, 3.24887, 3.56529, 3.24887
12.6338, 2, 3.62083, 3.24968, 2, -1.62083, 0, 3.2497, 3.24968, 3.24968, 3.24968, 3.24968, 3.24968, 3.24968, 3.24968, 3.24968, 3.24968, 3.24968, 3.24968, 3.24968, 3.24968, 3.24968, 3.24968, 3.24968, 3.62081, 3.24968
12.6417, 8, 3.68064, 3.24844, 3.16228, 4.31936, 0, 3.24846, 3.24844, 3.24844, 3.24844, 3.24844, 3.24844, 3.24844, 3.24844, 3.24844, 3.24844, 3.24844, 3.24844, 3.24844, 3.24844, 3.24844, 3.24844, 3.24844, 3.68062, 3.24844
12.6496, 8, 3.74507, 3.24541, 3.16228, 4.25493, 0, 3.24543, 3.24541, 3.24541, 3.24541, 3.24541, 3.24541, 3.24541, 3.24541, 3.24541, 3.24541, 3.24541, 3.24541, 3.24541, 3.24541, 3.24542, 3.24541, 3.24541, 3.74505, 3.24541
12.6575, 4, 3.81496, 3.2415, 2.44949, 0.185037, 0, 3.24152, 3.2415, 3.2415, 3.2415, 3.2415, 3.2415, 3.2415, 3.2415, 3.2415, 3.2415, 3.2415, 3.2415, 3.2415, 3.2415, 3.2415, 3.2415, 3.2415, 3.81494, 3.2415
12.6654, 4, 3.89102, 3.23759, 2.44949, 0.108977, 0, 3.2376, 3.23759, 3.23759, 3.23759, 3.23759, 3.23759, 3.23759, 3.23759, 3.23759, 3.23759, 3.23759, 3.23759, 3.23759, 3.23759, 3.23759, 3.23759, 3.23759, 3.891, 3.23759
12.6733, 2, 3.97621, 3.23703, 2, -1.97621, 0, 3.23704, 3.23703, 3.23703, 3.23703, 3.23703, 3.23703, 3.23703, 3.23703, 3.23703, 3.23703, 3.23703, 3.23703, 3.23703, 3.23703, 3.23703, 3.23703, 3.23703, 3.97619, 3.23703
12.6812, 6, 4.06478, 3.23461, 2.82843, 1.93522, 0, 3.23463, 3.23461, 3.23461, 3.23461, 3.23461, 3.23461, 3.23461, 3.23461, 3.23461, 3.23461, 3.23461, 3.23461, 3.23461, 3.23461, 3.23461, 3.23461, 3.23461, 4.06476, 3.23461
12.689, 4, 4.15623, 3.23061, 2.44949, -0.156229, 0, 3.23062, 3.23061, 3.23061, 3.23061, 3.23061, 3.23061, 3.23061, 3.23061, 3.23061, 3.23061, 3.23061, 3.23061, 3.23061, 3.23061, 3.23061, 3.23061, 3.23061, 4.15621, 3.23061
12.6969, 4, 4.25045, 3.22581, 2.44949, -0.250447, 0, 3.22582, 3.22581, 3.22581, 3.22581, 3.22581, 3.22581, 3.22581, 3.22581, 3.22581, 3.22581, 3.22581, 3.22581, 3.22581, 3.22581, 3.22581, 3.22581, 3.22581, 4.25043, 3.22581
12.7048, 6, 4.34714, 3.22101, 2.82843, 1.65286, 0, 3.22103, 3.22101, 3.22101, 3.22101, 3.22101, 3.22101, 3.22101, 3.22101, 3.22101, 3.22101, 3.22101, 3.22101, 3.22101, 3.22101, 3.22101, 3.22101, 3.22101, 4.34712, 3.22101
12.7127, 8, 4.44911, 3.22034, 3.16228, 3.55089, 0, 3.22035, 3.22034, 3.22034, 3.22034, 3.22034, 3.22034, 3.22034, 3.22034, 3.22034, 3.22034, 3.22034, 3.22034, 3.22034, 3.22034, 3.22034, 3.22034, 3.22034, 4.44909, 3.22034
12.7206, 8, 4.54908, 3.2179, 3.16228, 3.45092, 0, 3.21792, 3.2179, 3.2179, 3.2179, 3.2179, 3.2179, 3.2179, 3.2179, 3.2179, 3.2179, 3.2179, 3.2179, 3.2179, 3.2179, 3.2179, 3.2179, 3.2179, 4.54906, 3.2179
12.7285, 6, 4.64573, 3.21394, 2.82843, 1.35427, 0, 3.21395, 3.21394, 3.21394, 3.21394, 3.21394, 3.21394, 3.21394, 3.21394, 3.21394, 3.21394, 3.21394, 3.21394, 3.21394, 3.21394, 3.21394, 3.21394, 3.21394, 4.64571, 3.21394
12.7364, 4, 4.73823, 3.20921, 2.44949, -0.738232, 0, 3.20922, 3.20921, 3.20921, 3.20921, 3.20921, 3.20921, 3.20921, 3.20921, 3.20921, 3.20921, 3.20921, 3.20921, 3.20921, 3.20921, 3.20921, 3.20921, 3.20921, 4.73821, 3.20921
12.7443, 4, 4.8257, 3.20448, 2.44949, -0.825705, 0, 3.2045, 3.20448, 3.20448, 3.20448, 3.20448, 3.20448, 3.20448, 3.20448, 3.20448, 3.20448, 3.20448, 3.20448, 3.20448, 3.20448, 3.20448, 3.20448, 3.20448, 4.82569, 3.20448
12.7521, 4, 4.9091, 3.20236, 2.44949, -0.909097, 0, 3.20238, 3.20236, 3.20236, 3.20236, 3.20236, 3.20236, 3.20236, 3.20236, 3.20236, 3.20236, 3.20236, 3.20236, 3.20236, 3.20236, 3.20236, 3.20236, 3.20236, 4.90908, 3.20236
12.76, 8, 4.98267, 3.19867, 3.16228, 3.01733, 0, 3.19869, 3.19867, 3.19867, 3.19867, 3.19867, 3.19867, 3.19867, 3.19867, 3.19867, 3.19867, 3.19867, 3.19867, 3.19867, 3.19867, 3.19867, 3.19867, 3.19867, 4.98265, 3.19867
12.7679, 4, 5.04514, 3.19363, 2.44949, -1.04514, 0, 3.19365, 3.19363, 3.19363, 3.19363, 3.19363, 3.19363, 3.19363, 3.19363, 3.19363, 3.19363, 3.19363, 3.19363, 3.19363, 3.19363, 3.19364, 3.19363, 3.19363, 5.04512, 3.19363
12.7758, 4, 5.09588, 3.18793, 2.44949, -1.09588, 0, 3.18795, 3.18793, 3.18793, 3.18793, 3.18793, 3.18793, 3.18793, 3.18793, 3.18793, 3.18793, 3.18793, 3.18793, 3.18793, 3.18793, 3.18793, 3.18793, 3.18793, 5.09586, 3.18793
12.7837, 8, 5.13443, 3.18223, 3.16228, 2.86557, 0, 3.18225, 3.18223, 3.18223, 3.18223, 3.18223, 3.18223, 3.18223, 3.18223, 3.18223, 3.18223, 3.18223, 3.18223, 3.18223, 3.18223, 3.18223, 3.18223, 3.18223, 5.13441, 3.18223
12.7916, 8, 5.16341, 3.18004, 3.16228, 2.83659, 0, 3.18006, 3.18004, 3.18004, 3.18004, 3.18004, 3.18004, 3.18004, 3.18004, 3.18004, 3.18004, 3.18004, 3.18004, 3.18004, 3.18004, 3.18004, 3.18004, 3.18004, 5.16339, 3.18004
12.7995, 2, 5.17717, 3.17635, 2, -3.17717, 0, 3.17636, 3.17635, 3.17635, 3.17635, 3.17635, 3.17635, 3.17635, 3.17635, 3.17635, 3.17635, 3.17635, 3.17635, 3.17635, 3.17635, 3.17635, 3.17635, 3.17635, 5.17715, 3.17635
12.8073, 6, 5.17557, 3.17135, 2.82843, 0.824427, 0, 3.17137, 3.17135, 3.17135, 3.17135, 3.17135, 3.17135, 3.17135, 3.17135, 3.17135, 3.17135, 3.17135, 3.17135, 3.17135, 3.17135, 3.17135, 3.17135, 3.17135, 5.17555, 3.17135
12.8152, 4, 5.15922, 3.1657, 2.44949, -1.15922, 0, 3.16572, 3.1657, 3.1657, 3.1657, 3.1657, 3.1657, 3.1657, 3.1657, 3.1657, 3.1657, 3.1657, 3.1657, 3.1657, 3.1657, 3.1657, 3.1657, 3.1657, 5.15919, 3.1657
12.8231, 8, 5.12901, 3.16005, 3.16228, 2.87099, 0, 3.16007, 3.16005, 3.16005, 3.16005, 3.16005, 3.16005, 3.16005, 3.16005, 3.16005, 3.16005, 3.16005, 3.16005, 3.16005, 3.16005, 3.16005, 3.16005, 3.16005, 5.12899, 3.16005
12.831, 2, 5.08749, 3.1564, 2, -3.08749, 0, 3.15643, 3.1564, 3.1564, 3.1564, 3.1564, 3.1564, 3.1564, 3.1564, 3.1564, 3.1564, 3.1564, 3.1564, 3.1564, 3.1564, 3.1564, 3.1564, 3.1564, 5.08747, 3.1564
12.8389, 4, 5.03212, 3.15141, 2.44949, -1.03212, 0, 3.15144, 3.15141, 3.15141, 3.15141, 3.15141, 3.15141, 3.15141, 3.15141, 3.15141, 3.15141, 3.15141, 3.15141, 3.15141, 3.15141, 3.15142, 3.15141, 3.15141, 5.03209, 3.15141
12.8468, 4, 4.96416, 3.14529, 2.44949, -0.964159, 0, 3.14532, 3.14529, 3.14529, 3.14529, 3.14529, 3.14529, 3.14529, 3.14529, 3.14529, 3.14529, 3.14529, 3.14529, 3.14529, 3.14529, 3.14529, 3.14529, 3.14529, 4.96413, 3.14529
12.8547, 4, 4.88542, 3.13859, 2.44949, -0.885419, 0, 3.13863, 3.13859, 3.13859, 3.13859, 3.13859, 3.13859, 3.13859, 3.13859, 3.13859, 3.13859, 3.13859, 3.13859, 3.13859, 3.13859, 3.1386, 3.13859, 3.13859, 4.88538, 3.13859
12.8625, 8, 4.7979, 3.13191, 3.16228, 3.2021, 0, 3.13195, 3.13191, 3.13191, 3.13191, 3.13191, 3.13191, 3.13191, 3.13191, 3.13191, 3.13191, 3.13191, 3.13191, 3.13191, 3.13191, 3.13191, 3.13191, 3.13191, 4.79785, 3.13191
12.8704, 2, 4.70614, 3.12824, 2, -2.70614, 0, 3.12829, 3.12824, 3.12824, 3.12824, 3.12824, 3.12824, 3.12824, 3.12824, 3.12824, 3.12824, 3.12824, 3.12824, 3.12824, 3.12824, 3.12824, 3.12824, 3.12824, 4.70608, 3.12824
12.8783, 6, 4.60741, 3.12327, 2.82843, 1.39259, 0, 3.12334, 3.12327, 3.12327, 3.12327, 3.12327, 3.12327, 3.12327, 3.12327, 3.12327, 3.12327, 3.12327, 3.12327, 3.12327, 3.12327, 3.12327, 3.12327, 3.12327, 4.60734, 3.12327
12.8862, 6, 4.50354, 3.11717, 2.82843, 1.49646, 0, 3.11727, 3.11717, 3.11717, 3.11717, 3.11717, 3.11717, 3.11717, 3.11717, 3.11717, 3.11717, 3.11717, 3.11717, 3.11717, 3.11717, 3.11718, 3.11717, 3.11717, 4.50344, 3.11717
12.8941, 10, 4.39666, 3.11053, 3.4641, 5.60334, 0, 3.11066, 3.11053, 3.11053, 3.11053, 3.11053, 3.11053, 3.11053, 3.11053, 3.11053, 3.11053, 3.11053, 3.11053, 3.11053, 3.11053, 3.11053, 3.11053, 3.11053, 4.39653, 3.11053
12.902, 6, 4.2889, 3.10389, 2.82843, 1.7111, 0, 3.10406, 3.10389, 3.10389, 3.10389, 3.10389, 3.10389, 3.10389, 3.10389, 3.10389, 3.10389, 3.10389, 3.10389, 3.10389, 3.10389, 3.10389, 3.10389, 3.10389, 4.28872, 3.10389
12.9099, 8, 4.1832, 3.09878, 3.16228, 3.8168, 0, 3.09902, 3.09878, 3.09878, 3.09878, 3.09878, 3.09878, 3.09878, 3.09878, 3.09878, 3.09878, 3.09878, 3.09878, 3.09878, 3.09878, 3.09878, 3.09878, 3.09878, 4.18296, 3.09878
12.9178, 0, 4.07816, 3.09252, 1.41421, -4.07816, 0, 3.09285, 3.09252, 3.09252, 3.09252, 3.09252, 3.09252, 3.09252, 3.09252, 3.09252, 3.09252, 3.09252, 3.09252, 3.09252, 3.09252, 3.09252, 3.09252, 3.09252, 4.07782, 3.09252
12.9256, 0, 3.97514, 3.08527, 1.41421, -3.97514, 0, 3.08572, 3.08527, 3.08527, 3.08527, 3.08527, 3.08527, 3.08527, 3.08527, 3.08527, 3.08527, 3.08527, 3.08527, 3.08527, 3.08527, 3.08527, 3.08527, 3.08527, 3.97468, 3.08527
12.9335, 8, 3.87559, 3.07754, 3.16228, 4.12441, 0, 3.07816, 3.07754, 3.07754, 3.07754, 3.07754, 3.07754, 3.07754, 3.07754, 3.07754, 3.07754, 3.07754, 3.07754, 3.07754, 3.07754, 3.07755, 3.07754, 3.07754, 3.87497, 3.07754
12.9414, 8, 3.78083, 3.06983, 3.16228, 4.21917, 0, 3.07066, 3.06983, 3.06983, 3.06983, 3.06983, 3.06983, 3.06983, 3.06983, 3.06983, 3.06983, 3.06983, 3.06983, 3.06983, 3.06983, 3.06983, 3.06983, 3.06983, 3.78, 3.06983
12.9493, 8, 3.69411, 3.06475, 3.16228, 4.30589, 0, 3.06588, 3.06475, 3.06475, 3.06475, 3.06475, 3.06475, 3.06475, 3.06475, 3.06475, 3.06475, 3.06475, 3.06475, 3.06475, 3.06475, 3.06475, 3.06475, 3.06475, 3.69298, 3.06475
12.9572, 8, 3.61211, 3.05853, 3.16228, 4.38789, 0, 3.06004, 3.05853, 3.05853, 3.05853, 3.05853, 3.05853, 3.05853, 3.05853, 3.05853, 3.05853, 3.05853, 3.05853, 3.05853, 3.05853, 3.05853, 3.05853, 3.05853, 3.6106, 3.05853
12.9651, 0, 3.53529, 3.05133, 1.41421, -3.53529, 0, 3.05334, 3.05133, 3.05133, 3.05133, 3.05133, 3.05133, 3.05133, 3.05133, 3.05133, 3.05133, 3.05133, 3.05133, 3.05133, 3.05133, 3.05133, 3.05133, 3.05133, 3.53327, 3.05133
12.973, 8, 3.46427, 3.04364, 3.16228, 4.53573, 0, 3.04631, 3.04364, 3.04364, 3.04364, 3.04364, 3.04364, 3.04364, 3.04364, 3.04364, 3.04364, 3.04364, 3.04364, 3.04364, 3.04364, 3.04364, 3.04364, 3.04364, 3.46159, 3.04364
12.9808, 10, 3.39961, 3.03595, 3.4641, 6.60039, 0, 3.03948, 3.03595, 3.03595, 3.03595, 3.03595, 3.03595, 3.03595, 3.03595, 3.03595, 3.03595, 3.03595, 3.03595, 3.03595, 3.03595, 3.03595, 3.03595, 3.03595, 3.39608, 3.03595
12.9887, 6, 3.34242, 3.02951, 2.82843, 2.65758, 0, 3.03412, 3.02951, 3.02951, 3.02951, 3.02951, 3.02951, 3.02951, 3.02951, 3.02951, 3.02951, 3.02951, 3.02951, 3.02951, 3.02951, 3.02951, 3.02951, 3.02951, 3.33781, 3.02951
12.9966, 6, 3.29028, 3.02204, 2.82843, 2.70972, 0, 3.02803, 3.02204, 3.02204, 3.02204, 3.02204, 3.02204, 3.02204, 3.02204, 3.02204, 3.02204, 3.02204, 3.02204, 3.02204, 3.02204, 3.02204, 3.02204, 3.02204, 3.28429, 3.02204
13.0045, 6, 3.24311, 3.01369, 2.82843, 2.75689, 0, 3.02143, 3.01369, 3.01369, 3.01369, 3.01369, 3.01369, 3.01369, 3.01369, 3.01369, 3.01369, 3.01369, 3.01369, 3.01369, 3.01369, 3.01369, 3.01369, 3.01369, 3.23537, 3.01369
13.0124, 6, 3.20105, 3.00492, 2.82843, 2.79895, 0, 3.01484, 3.00492, 3.00492, 3.00492, 3.00492, 3.00492, 3.00492, 3.00492, 3.00492, 3.00492, 3.00492, 3.00492, 3.00492, 3.00492, 3.00492, 3.00492, 3.00492, 3.19112, 3.00492
13.0203, 4, 3.16425, 2.99616, 2.44949, 0.835755, 0, 3.00879, 2.99616, 2.99616, 2.99616, 2.99616, 2.99616, 2.99616, 2.99616, 2.99616, 2.99616, 2.99616, 2.99616, 2.99616, 2.99616, 2.99616, 2.99616, 2.99616, 3.15161, 2.99616
13.0282, 0, 3.13477, 2.9898, 1.41421, -3.13477, 0, 3.00577, 2.9898, 2.9898, 2.9898, 2.9898, 2.9898, 2.9898, 2.9898, 2.9898, 2.9898, 2.9898, 2.9898, 2.9898, 2.9898, 2.98981, 2.9898, 2.9898, 3.1188, 2.9898
13.036, 6, 3.10886, 2.9824, 2.82843, 2.89114, 0, 3.00244, 2.9824, 2.9824, 2.9824, 2.9824, 2.9824, 2.9824, 2.9824, 2.9824, 2.9824, 2.9824, 2.9824, 2.9824, 2.9824, 2.9824, 2.9824, 2.9824, 3.08882, 2.9824
13.0439, 4, 3.08636, 2.9741, 2.44949, 0.91364, 0, 2.99908, 2.9741, 2.9741, 2.9741, 2.9741, 2.9741, 2.9741, 2.9741, 2.9741, 2.9741, 2.9741, 2.9741, 2.9741, 2.9741, 2.9741, 2.9741, 2.9741, 3.06138, 2.9741
13.0518, 6, 3.06746, 2.96535, 2.82843, 2.93254, 0, 2.99627, 2.96535, 2.96535, 2.96535, 2.96535, 2.96535, 2.96535, 2.96535, 2.96535, 2.96535, 2.96535, 2.96535, 2.96535, 2.96535, 2.96535, 2.96535, 2.96535, 3.03654, 2.96535
13.0597, 6, 3.05237, 2.95662, 2.82843, 2.94763, 0, 2.99461, 2.95662, 2.95662, 2.95662, 2.95662, 2.95662, 2.95662, 2.95662, 2.95662, 2.95662, 2.95662, 2.95662, 2.95662, 2.95662, 2.95662, 2.95662, 2.95662, 3.01438, 2.95662
13.0676, 2, 3.042, 2.94901, 2, -1.042, 0, 2.99537, 2.94901, 2.94901, 2.94901, 2.94901, 2.94901, 2.94901, 2.94901, 2.94901, 2.94901, 2.94901, 2.94901, 2.94901, 2.94901, 2.94901, 2.94901, 2.94901, 2.99563, 2.94901
13.0755, 4, 3.03409, 2.94043, 2.44949, 0.965913, 0, 2.99661, 2.94043, 2.94043, 2.94043, 2.94043, 2.94043, 2.94043, 2.94043, 2.94043, 2.94043, 2.94043, 2.94043, 2.94043, 2.94043, 2.94043, 2.94043, 2.94043, 2.9779, 2.94043
13.0834, 2, 3.02865, 2.93103, 2, -1.02865, 0, 2.99863, 2.93103, 2.93103, 2.93103, 2.93103, 2.93103, 2.93103, 2.93103, 2.93103, 2.93103, 2.93103, 2.93103, 2.93103, 2.93103, 2.93103, 2.93103, 2.93103, 2.96105, 2.93103
13.0912, 4, 3.02599, 2.92123, 2.44949, 0.974009, 0, 3.002, 2.92123, 2.92123, 2.92123, 2.92123, 2.92123, 2.92123, 2.92123, 2.92123, 2.92123, 2.92123, 2.92123, 2.92123, 2.92123, 2.92123, 2.92123, 2.92123, 2.94522, 2.92123
13.0991, 2, 3.02645, 2.91145, 2, -1.02645, 0, 3.00727, 2.91145, 2.91145, 2.91145, 2.91145, 2.91145, 2.91145, 2.91145, 2.91145, 2.91145, 2.91145, 2.91145, 2.91145, 2.91145, 2.91145, 2.91145, 2.91145, 2.93062, 2.91145
13.107, 0, 3.03226, 2.90399, 1.41421, -3.03226, 0, 3.01688, 2.90399, 2.90399, 2.90399, 2.90399, 2.90399, 2.90399, 2.90399, 2.90399, 2.90399, 2.90399, 2.90399, 2.90399, 2.90399, 2.90399, 2.90399, 2.90399, 2.91937, 2.90399
13.1149, 6, 3.04002, 2.8955, 2.82843, 2.95998, 0, 3.02757, 2.8955, 2.8955, 2.8955, 2.8955, 2.8955, 2.8955, 2.8955, 2.8955, 2.8955, 2.8955, 2.8955, 2.8955, 2.8955, 2.8955, 2.8955, 2.8955, 2.90795, 2.8955
13.1228, 4, 3.04984, 2.88615, 2.44949, 0.950164, 0, 3.03958, 2.88615, 2.88615, 2.88615, 2.88615, 2.88615, 2.88615, 2.88615, 2.88615, 2.88615, 2.88615, 2.88615, 2.88615, 2.88615, 2.88616, 2.88615, 2.88615, 2.89641, 2.88615
13.1307, 2, 3.06207, 2.87638, 2, -1.06207, 0, 3.05337, 2.87638, 2.87638, 2.87638, 2.87638, 2.87638, 2.87638, 2.87638, 2.87638, 2.87638, 2.87638, 2.87638, 2.87638, 2.87638, 2.87638, 2.87638, 2.87638, 2.88508, 2.87638
13.1386, 10, 3.07708, 2.86663, 3.4641, 6.92292, 0, 3.06938, 2.86663, 2.86663, 2.86663, 2.86663, 2.86663, 2.86663, 2.86663, 2.86663, 2.86663, 2.86663, 2.86663, 2.86663, 2.86663, 2.86663, 2.86663, 2.86663, 2.87433, 2.86663
13.1465, 6, 3.09591, 2.85804, 2.82843, 2.90409, 0, 3.08869, 2.85804, 2.85804, 2.85804, 2.85804, 2.85804, 2.85804, 2.85804, 2.85804, 2.85804, 2.85804, 2.85804, 2.85804, 2.85804, 2.85804, 2.85804, 2.85804, 2.86526, 2.85804
13.1543, 8, 3.11627, 2.84849, 3.16228, 4.88373, 0, 3.10905, 2.84849, 2.84849, 2.84849, 2.84849, 2.84849, 2.84849, 2.84849, 2.84849, 2.84849, 2.84849, 2.84849, 2.84849, 2.84849, 2.84849, 2.84849, 2.84849, 2.8557, 2.84849
13.1622, 0, 3.13812, 2.83813, 1.41421, -3.13812, 0, 3.13044, 2.83813, 2.83813, 2.83813, 2.83813, 2.83813, 2.83813, 2.83813, 2.83813, 2.83813, 2.83813, 2.83813, 2.83813, 2.83813, 2.83813, 2.83813, 2.83813, 2.84581, 2.83813
13.1701, 4, 3.16167, 2.82736, 2.44949, 0.838331, 0, 3.15302, 2.82736, 2.82736, 2.82736, 2.82736, 2.82736, 2.82736, 2.82736, 2.82736, 2.82736, 2.82736, 2.82736, 2.82736, 2.82736, 2.82736, 2.82736, 2.82736, 2.836, 2.82736
13.178, 2, 3.18705, 2.81662, 2, -1.18705, 0, 3.17693, 2.81662, 2.81662, 2.81662, 2.81662, 2.81662, 2.81662, 2.81662, 2.81662, 2.81662, 2.81662, 2.81662, 2.81662, 2.81662, 2.81662, 2.81662, 2.81662, 2.82674, 2.81662
13.1859, 2, 3.21631, 2.80824, 2, -1.21631, 0, 3.20414, 2.80824, 2.80824, 2.80824, 2.80824, 2.80824, 2.80824, 2.80824, 2.80824, 2.80824, 2.80824, 2.80824, 2.80824, 2.80824, 2.80824, 2.80824, 2.80824, 2.82041, 2.80824
13.1938, 4, 3.24569, 2.79881, 2.44949, 0.754315, 0, 3.23083, 2.79881, 2.79881, 2.79881, 2.79881, 2.79881, 2.79881, 2.79881, 2.79881, 2.79881, 2.79881, 2.79881, 2.79881, 2.79881, 2.79881, 2.79881, 2.79881, 2.81367, 2.79881
13.2017, 8, 3.27495, 2.7885, 3.16228, 4.72505, 0, 3.2567, 2.7885, 2.7885, 2.7885, 2.7885, 2.7885, 2.7885, 2.7885, 2.7885, 2.7885, 2.7885, 2.7885, 2.7885, 2.7885, 2.78851, 2.7885, 2.7885, 2.80676, 2.7885
13.2095, 14, 3.30415, 2.77777, 4, 10.6959, 0, 3.28168, 2.77777, 2.77777, 2.77777, 2.77777, 2.77777, 2.77777, 2.77777, 2.77777, 2.77777, 2.77777, 2.77777, 2.77777, 2.77777, 2.77777, 2.77777, 2.77777, 2.80023, 2.77777
13.2174, 2, 3.33331, 2.76705, 2, -1.33331, 0, 3.30571, 2.76705, 2.76705, 2.76705, 2.76705, 2.76705, 2.76705, 2.76705, 2.76705, 2.76705, 2.76705, 2.76705, 2.76705, 2.76705, 2.76705, 2.76705, 2.76705, 2.79464, 2.76705
13.2253, 4, 3.36337, 2.75772, 2.44949, 0.636631, 0, 3.3296, 2.75772, 2.75772, 2.75772, 2.75772, 2.75772, 2.75772, 2.75772, 2.75772, 2.75772, 2.75772, 2.75772, 2.75772, 2.75772, 2.75772, 2.75772, 2.75772, 2.79148, 2.75772
13.2332, 10, 3.3915, 2.74736, 3.4641, 6.6085, 0, 3.3504, 2.74736, 2.74736, 2.74736, 2.74736, 2.74736, 2.74736, 2.74736, 2.74736, 2.74736, 2.74736, 2.74736, 2.74736, 2.74736, 2.74736, 2.74736, 2.74736, 2.78846, 2.74736
13.2411, 4, 3.41747, 2.73614, 2.44949, 0.58253, 0, 3.36773, 2.73614, 2.73614, 2.73614, 2.73614, 2.73614, 2.73614, 2.73614, 2.73614, 2.73614, 2.73614, 2.73614, 2.73614, 2.73614, 2.73614, 2.73614, 2.73614, 2.78588, 2.73614
13.249, 6, 3.44135, 2.7245, 2.82843, 2.55865, 0, 3.38154, 2.7245, 2.7245, 2.7245, 2.7245, 2.7245, 2.7245, 2.7245, 2.7245, 2.7245, 2.7245, 2.7245, 2.7245, 2.7245, 2.7245, 2.7245, 2.7245, 2.78431, 2.7245
13.2569, 2, 3.46325, 2.71288, 2, -1.46325, 0, 3.39181, 2.71288, 2.71288, 2.71288, 2.71288, 2.71288, 2.71288, 2.71288, 2.71288, 2.71288, 2.71288, 2.71288, 2.71288, 2.71288, 2.71288, 2.71288, 2.71288, 2.78432, 2.71288
13.2647, 4, 3.48542, 2.7038, 2.44949, 0.514581, 0, 3.40067, 2.7038, 2.7038, 2.7038, 2.7038, 2.7038, 2.7038, 2.7038, 2.7038, 2.7038, 2.7038, 2.7038, 2.7038, 2.7038, 2.70381, 2.7038, 2.7038, 2.78855, 2.7038
13.2726, 8, 3.50398, 2.6936, 3.16228, 4.49602, 0, 3.40412, 2.6936, 2.6936, 2.6936, 2.6936, 2.6936, 2.6936, 2.6936, 2.6936, 2.6936, 2.6936, 2.6936, 2.6936, 2.6936, 2.6936, 2.6936, 2.6936, 2.79345, 2.6936
13.2805, 4, 3.51896, 2.68245, 2.44949, 0.481038, 0, 3.40213, 2.68245, 2.68245, 2.68245, 2.68245, 2.68245, 2.68245, 2.68245, 2.68245, 2.68245, 2.68245, 2.68245, 2.68245, 2.68245, 2.68245, 2.68245, 2.68245, 2.79928, 2.68245
13.2884, 4, 3.53077, 2.67084, 2.44949, 0.469234, 0, 3.39501, 2.67084, 2.67084, 2.67084, 2.67084, 2.67084, 2.67084, 2.67084, 2.67084, 2.67084, 2.67084, 2.67084, 2.67084, 2.67084, 2.67084, 2.67084, 2.67084, 2.80659, 2.67084
13.2963, 2, 3.53986, 2.65925, 2, -1.53986, 0, 3.38322, 2.65925, 2.65925, 2.65925, 2.65925, 2.65925, 2.65925, 2.65925, 2.65925, 2.65925, 2.65925, 2.65925, 2.65925, 2.65925, 2.65925, 2.65925, 2.65925, 2.81589, 2.65925
13.3042, 8, 3.54798, 2.6494, 3.16228, 4.45202, 0, 3.3685, 2.6494, 2.6494, 2.6494, 2.6494, 2.6494, 2.6494, 2.6494, 2.6494, 2.6494, 2.6494, 2.6494, 2.6494, 2.6494, 2.64941, 2.6494, 2.6494, 2.82888, 2.6494
13.3121, 0, 3.55236, 2.63843, 1.41421, -3.55236, 0, 3.34814, 2.63843, 2.63843, 2.63843, 2.63843, 2.63843, 2.63843, 2.63843, 2.63843, 2.63843, 2.63843, 2.63843, 2.63843, 2.63843, 2.63843, 2.63843, 2.63843, 2.84264, 2.63843
13.32, 0, 3.55328, 2.62649, 1.41421, -3.55328, 0, 3.32254, 2.62649, 2.62649, 2.62649, 2.62649, 2.62649, 2.62649, 2.62649, 2.62649, 2.62649, 2.62649, 2.62649, 2.62649, 2.62649, 2.62649, 2.62649, 2.62649, 2.85723, 2.62649
