   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_42.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
15.0834, 2, 0.237572, 0.237571, 2, 1.76243, 0.237571, 0, 0.237571, 0.237571, 0.237571, 0.237571, 0.237571, 0.237571, 0.237571, 0.237571, 0.237571, 0.237571, 0.237571, 0.237571, 0.237571, 0.237571, 0.237571, 0.237572, 0.237571, 0.237571, 0.237571, 0.237571
15.0913, 0, 0.241574, 0.241573, 1.41421, -0.241574, 0.241573, 0, 0.241573, 0.241573, 0.241573, 0.241573, 0.241573, 0.241573, 0.241573, 0.241573, 0.241573, 0.241573, 0.241573, 0.241573, 0.241573, 0.241573, 0.241573, 0.241574, 0.241573, 0.241573, 0.241573, 0.241573
15.0992, 0, 0.243879, 0.243878, 1.41421, -0.243879, 0.243878, 0, 0.243878, 0.243878, 0.243878, 0.243878, 0.243878, 0.243878, 0.243878, 0.243878, 0.243878, 0.243878, 0.243878, 0.243878, 0.243878, 0.243878, 0.243878, 0.243879, 0.243878, 0.243878, 0.243878, 0.243878
15.1072, 0, 0.244638, 0.244636, 1.41421, -0.244638, 0.244636, 0, 0.244636, 0.244636, 0.244636, 0.244636, 0.244636, 0.244636, 0.244636, 0.244636, 0.244636, 0.244636, 0.244636, 0.244636, 0.244636, 0.244636, 0.244636, 0.244638, 0.244636, 0.244636, 0.244636, 0.244636
15.1151, 0, 0.244619, 0.244618, 1.41421, -0.244619, 0.244618, 0, 0.244618, 0.244618, 0.244618, 0.244618, 0.244618, 0.244618, 0.244618, 0.244618, 0.244618, 0.244618, 0.244618, 0.244618, 0.244618, 0.244618, 0.244618, 0.244619, 0.244618, 0.244618, 0.244618, 0.244618
15.123, 2, 0.244601, 0.244599, 2, 1.7554, 0.244599, 0, 0.244599, 0.244599, 0.244599, 0.244599, 0.244599, 0.244599, 0.244599, 0.244599, 0.244599, 0.244599, 0.244599, 0.244599, 0.244599, 0.244599, 0.244599, 0.244601, 0.244599, 0.244599, 0.244599, 0.244599
15.1309, 2, 0.248187, 0.248186, 2, 1.75181, 0.248186, 0, 0.248186, 0.248186, 0.248186, 0.248186, 0.248186, 0.248186, 0.248186, 0.248186, 0.248186, 0.248186, 0.248186, 0.248186, 0.248186, 0.248186, 0.248186, 0.248187, 0.248186, 0.248186, 0.248186, 0.248186
15.1388, 2, 0.250197, 0.250196, 2, 1.7498, 0.250196, 0, 0.250196, 0.250196, 0.250196, 0.250196, 0.250196, 0.250196, 0.250196, 0.250196, 0.250196, 0.250196, 0.250196, 0.250196, 0.250196, 0.250196, 0.250196, 0.250197, 0.250196, 0.250196, 0.250196, 0.250196
15.1467, 0, 0.250772, 0.250771, 1.41421, -0.250772, 0.250771, 0, 0.250771, 0.250771, 0.250771, 0.250771, 0.250771, 0.250771, 0.250771, 0.250771, 0.250771, 0.250771, 0.250771, 0.250771, 0.250771, 0.250771, 0.250771, 0.250772, 0.250771, 0.250771, 0.250771, 0.250771
15.1546, 0, 0.250627, 0.250626, 1.41421, -0.250627, 0.250626, 0, 0.250626, 0.250626, 0.250626, 0.250626, 0.250626, 0.250626, 0.250626, 0.250626, 0.250626, 0.250626, 0.250626, 0.250626, 0.250626, 0.250626, 0.250626, 0.250627, 0.250626, 0.250626, 0.250626, 0.250626
15.1625, 4, 0.250482, 0.25048, 2.44949, 3.74952, 0.25048, 0, 0.25048, 0.25048, 0.25048, 0.25048, 0.25048, 0.25048, 0.25048, 0.25048, 0.25048, 0.25048, 0.25048, 0.25048, 0.25048, 0.25048, 0.25048, 0.250482, 0.25048, 0.25048, 0.25048, 0.25048
15.1704, 2, 0.25393, 0.253929, 2, 1.74607, 0.253929, 0, 0.253929, 0.253929, 0.253929, 0.253929, 0.253929, 0.253929, 0.253929, 0.253929, 0.253929, 0.253929, 0.253929, 0.253929, 0.253929, 0.253929, 0.253929, 0.25393, 0.253929, 0.253929, 0.253929, 0.253929
15.1783, 2, 0.255908, 0.255907, 2, 1.74409, 0.255907, 0, 0.255907, 0.255907, 0.255907, 0.255907, 0.255907, 0.255907, 0.255907, 0.255907, 0.255907, 0.255907, 0.255907, 0.255907, 0.255907, 0.255907, 0.255907, 0.255908, 0.255907, 0.255907, 0.255907, 0.255907
15.1862, 0, 0.256535, 0.256534, 1.41421, -0.256535, 0.256534, 0, 0.256534, 0.256534, 0.256534, 0.256534, 0.256534, 0.256534, 0.256534, 0.256534, 0.256534, 0.256534, 0.256534, 0.256534, 0.256534, 0.256534, 0.256534, 0.256535, 0.256534, 0.256534, 0.256534, 0.256534
15.1941, 0, 0.256484, 0.256483, 1.41421, -0.256484, 0.256483, 0, 0.256483, 0.256483, 0.256483, 0.256483, 0.256483, 0.256483, 0.256483, 0.256483, 0.256483, 0.256483, 0.256483, 0.256483, 0.256483, 0.256483, 0.256483, 0.256484, 0.256483, 0.256483, 0.256483, 0.256483
15.202, 2, 0.256433, 0.256431, 2, 1.74357, 0.256431, 0, 0.256431, 0.256431, 0.256431, 0.256431, 0.256431, 0.256431, 0.256431, 0.256431, 0.256431, 0.256431, 0.256431, 0.256431, 0.256431, 0.256431, 0.256431, 0.256433, 0.256431, 0.256431, 0.256431, 0.256431
15.21, 2, 0.259424, 0.259423, 2, 1.74058, 0.259423, 0, 0.259423, 0.259423, 0.259423, 0.259423, 0.259423, 0.259423, 0.259423, 0.259423, 0.259423, 0.259423, 0.259423, 0.259423, 0.259423, 0.259423, 0.259423, 0.259424, 0.259423, 0.259423, 0.259423, 0.259423
15.2179, 0, 0.261067, 0.261066, 1.41421, -0.261067, 0.261066, 0, 0.261066, 0.261066, 0.261066, 0.261066, 0.261066, 0.261066, 0.261066, 0.261066, 0.261066, 0.261066, 0.261066, 0.261066, 0.261066, 0.261066, 0.261066, 0.261067, 0.261066, 0.261066, 0.261066, 0.261066
15.2258, 0, 0.261471, 0.26147, 1.41421, -0.261471, 0.26147, 0, 0.26147, 0.26147, 0.26147, 0.26147, 0.26147, 0.26147, 0.26147, 0.26147, 0.26147, 0.26147, 0.26147, 0.26147, 0.26147, 0.26147, 0.26147, 0.261471, 0.26147, 0.26147, 0.26147, 0.26147
15.2337, 0, 0.261253, 0.261251, 1.41421, -0.261253, 0.261251, 0, 0.261251, 0.261251, 0.261251, 0.261251, 0.261251, 0.261251, 0.261251, 0.261251, 0.261251, 0.261251, 0.261251, 0.261251, 0.261251, 0.261251, 0.261251, 0.261253, 0.261251, 0.261251, 0.261251, 0.261251
15.2416, 4, 0.261035, 0.261033, 2.44949, 3.73897, 0.261033, 0, 0.261033, 0.261033, 0.261033, 0.261033, 0.261033, 0.261033, 0.261033, 0.261033, 0.261033, 0.261033, 0.261033, 0.261033, 0.261033, 0.261033, 0.261033, 0.261035, 0.261033, 0.261033, 0.261033, 0.261033
15.2495, 0, 0.263878, 0.263876, 1.41421, -0.263878, 0.263876, 0, 0.263876, 0.263876, 0.263876, 0.263876, 0.263876, 0.263876, 0.263876, 0.263876, 0.263876, 0.263876, 0.263876, 0.263876, 0.263876, 0.263876, 0.263876, 0.263878, 0.263876, 0.263876, 0.263876, 0.263876
15.2574, 4, 0.265482, 0.26548, 2.44949, 3.73452, 0.26548, 0, 0.26548, 0.26548, 0.26548, 0.26548, 0.26548, 0.26548, 0.26548, 0.26548, 0.26548, 0.26548, 0.26548, 0.26548, 0.26548, 0.26548, 0.26548, 0.265482, 0.26548, 0.26548, 0.26548, 0.26548
15.2653, 0, 0.265933, 0.265931, 1.41421, -0.265933, 0.265931, 0, 0.265931, 0.265931, 0.265931, 0.265931, 0.265931, 0.265931, 0.265931, 0.265931, 0.265931, 0.265931, 0.265931, 0.265931, 0.265931, 0.265931, 0.265931, 0.265933, 0.265931, 0.265931, 0.265931, 0.265931
15.2732, 2, 0.265805, 0.265803, 2, 1.7342, 0.265803, 0, 0.265803, 0.265803, 0.265803, 0.265803, 0.265803, 0.265803, 0.265803, 0.265803, 0.265803, 0.265803, 0.265803, 0.265803, 0.265803, 0.265803, 0.265803, 0.265805, 0.265803, 0.265803, 0.265803, 0.265803
15.2811, 2, 0.265677, 0.265676, 2, 1.73432, 0.265676, 0, 0.265676, 0.265676, 0.265676, 0.265676, 0.265676, 0.265676, 0.265676, 0.265676, 0.265676, 0.265676, 0.265676, 0.265676, 0.265676, 0.265676, 0.265676, 0.265677, 0.265676, 0.265676, 0.265676, 0.265676
15.289, 0, 0.26778, 0.267778, 1.41421, -0.26778, 0.267778, 0, 0.267778, 0.267778, 0.267778, 0.267778, 0.267778, 0.267778, 0.267778, 0.267778, 0.267778, 0.267778, 0.267778, 0.267778, 0.267778, 0.267778, 0.267778, 0.26778, 0.267778, 0.267778, 0.267778, 0.267778
15.2969, 0, 0.268942, 0.26894, 1.41421, -0.268942, 0.26894, 0, 0.26894, 0.26894, 0.26894, 0.26894, 0.26894, 0.26894, 0.26894, 0.26894, 0.26894, 0.26894, 0.26894, 0.26894, 0.26894, 0.26894, 0.26894, 0.268942, 0.26894, 0.26894, 0.26894, 0.26894
15.3048, 0, 0.269203, 0.269202, 1.41421, -0.269203, 0.269202, 0, 0.269202, 0.269202, 0.269202, 0.269202, 0.269202, 0.269202, 0.269202, 0.269202, 0.269202, 0.269202, 0.269202, 0.269202, 0.269202, 0.269202, 0.269202, 0.269203, 0.269202, 0.269202, 0.269202, 0.269202
15.3127, 0, 0.269013, 0.269012, 1.41421, -0.269013, 0.269012, 0, 0.269012, 0.269012, 0.269012, 0.269012, 0.269012, 0.269012, 0.269012, 0.269012, 0.269012, 0.269012, 0.269012, 0.269012, 0.269012, 0.269012, 0.269012, 0.269013, 0.269012, 0.269012, 0.269012, 0.269012
15.3207, 0, 0.268823, 0.268822, 1.41421, -0.268823, 0.268822, 0, 0.268822, 0.268822, 0.268822, 0.268822, 0.268822, 0.268822, 0.268822, 0.268822, 0.268822, 0.268822, 0.268822, 0.268822, 0.268822, 0.268822, 0.268822, 0.268823, 0.268822, 0.268822, 0.268822, 0.268822
15.3286, 0, 0.269864, 0.269862, 1.41421, -0.269864, 0.269862, 0, 0.269862, 0.269862, 0.269862, 0.269862, 0.269862, 0.269862, 0.269862, 0.269862, 0.269862, 0.269862, 0.269862, 0.269862, 0.269862, 0.269862, 0.269862, 0.269864, 0.269862, 0.269862, 0.269862, 0.269862
15.3365, 2, 0.27063, 0.270629, 2, 1.72937, 0.270629, 0, 0.270629, 0.270629, 0.270629, 0.270629, 0.270629, 0.270629, 0.270629, 0.270629, 0.270629, 0.270629, 0.270629, 0.270629, 0.270629, 0.270629, 0.270629, 0.27063, 0.270629, 0.270629, 0.270629, 0.270629
15.3444, 0, 0.271161, 0.27116, 1.41421, -0.271161, 0.27116, 0, 0.27116, 0.27116, 0.27116, 0.27116, 0.27116, 0.27116, 0.27116, 0.27116, 0.27116, 0.27116, 0.27116, 0.27116, 0.27116, 0.27116, 0.27116, 0.271161, 0.27116, 0.27116, 0.27116, 0.27116
15.3523, 2, 0.271298, 0.271296, 2, 1.7287, 0.271296, 0, 0.271296, 0.271296, 0.271296, 0.271296, 0.271296, 0.271296, 0.271296, 0.271296, 0.271296, 0.271296, 0.271296, 0.271296, 0.271296, 0.271296, 0.271296, 0.271298, 0.271296, 0.271296, 0.271296, 0.271296
15.3602, 0, 0.271098, 0.271097, 1.41421, -0.271098, 0.271097, 0, 0.271097, 0.271097, 0.271097, 0.271097, 0.271097, 0.271097, 0.271097, 0.271097, 0.271097, 0.271097, 0.271097, 0.271097, 0.271097, 0.271097, 0.271097, 0.271098, 0.271097, 0.271097, 0.271097, 0.271097
15.3681, 0, 0.270663, 0.270661, 1.41421, -0.270663, 0.270661, 0, 0.270661, 0.270661, 0.270661, 0.270661, 0.270661, 0.270661, 0.270661, 0.270661, 0.270661, 0.270661, 0.270661, 0.270661, 0.270661, 0.270661, 0.270661, 0.270663, 0.270661, 0.270661, 0.270661, 0.270661
15.376, 2, 0.270074, 0.270073, 2, 1.72993, 0.270073, 0, 0.270073, 0.270073, 0.270073, 0.270073, 0.270073, 0.270073, 0.270073, 0.270073, 0.270073, 0.270073, 0.270073, 0.270073, 0.270073, 0.270073, 0.270073, 0.270074, 0.270073, 0.270073, 0.270073, 0.270073
15.3839, 2, 0.269393, 0.269391, 2, 1.73061, 0.269391, 0, 0.269391, 0.269391, 0.269391, 0.269391, 0.269391, 0.269391, 0.269391, 0.269391, 0.269391, 0.269391, 0.269391, 0.269391, 0.269391, 0.269391, 0.269391, 0.269393, 0.269391, 0.269391, 0.269391, 0.269391
15.3918, 0, 0.268656, 0.268655, 1.41421, -0.268656, 0.268655, 0, 0.268655, 0.268655, 0.268655, 0.268655, 0.268655, 0.268655, 0.268655, 0.268655, 0.268655, 0.268655, 0.268655, 0.268655, 0.268655, 0.268655, 0.268655, 0.268656, 0.268655, 0.268655, 0.268655, 0.268655
15.3997, 0, 0.267788, 0.267787, 1.41421, -0.267788, 0.267787, 0, 0.267787, 0.267787, 0.267787, 0.267787, 0.267787, 0.267787, 0.267787, 0.267787, 0.267787, 0.267787, 0.267787, 0.267787, 0.267787, 0.267787, 0.267787, 0.267788, 0.267787, 0.267787, 0.267787, 0.267787
15.4076, 0, 0.266752, 0.26675, 1.41421, -0.266752, 0.26675, 0, 0.26675, 0.26675, 0.26675, 0.26675, 0.26675, 0.26675, 0.26675, 0.26675, 0.26675, 0.26675, 0.26675, 0.26675, 0.26675, 0.26675, 0.26675, 0.266752, 0.26675, 0.26675, 0.26675, 0.26675
15.4155, 2, 0.265582, 0.265581, 2, 1.73442, 0.265581, 0, 0.265581, 0.265581, 0.265581, 0.265581, 0.265581, 0.265581, 0.265581, 0.265581, 0.265581, 0.265581, 0.265581, 0.265581, 0.265581, 0.265581, 0.265581, 0.265582, 0.265581, 0.265581, 0.265581, 0.265581
15.4234, 6, 0.264024, 0.264022, 2.82843, 5.73598, 0.264022, 0, 0.264022, 0.264022, 0.264022, 0.264022, 0.264022, 0.264022, 0.264022, 0.264022, 0.264022, 0.264022, 0.264022, 0.264022, 0.264022, 0.264022, 0.264022, 0.264024, 0.264022, 0.264022, 0.264022, 0.264022
15.4314, 0, 0.262114, 0.262113, 1.41421, -0.262114, 0.262113, 0, 0.262113, 0.262113, 0.262113, 0.262113, 0.262113, 0.262113, 0.262113, 0.262113, 0.262113, 0.262113, 0.262113, 0.262113, 0.262113, 0.262113, 0.262113, 0.262114, 0.262113, 0.262113, 0.262113, 0.262113
15.4393, 0, 0.259954, 0.259953, 1.41421, -0.259954, 0.259953, 0, 0.259953, 0.259953, 0.259953, 0.259953, 0.259953, 0.259953, 0.259953, 0.259953, 0.259953, 0.259953, 0.259953, 0.259953, 0.259953, 0.259953, 0.259953, 0.259954, 0.259953, 0.259953, 0.259953, 0.259953
15.4472, 0, 0.257635, 0.257633, 1.41421, -0.257635, 0.257633, 0, 0.257633, 0.257633, 0.257633, 0.257633, 0.257633, 0.257633, 0.257633, 0.257633, 0.257633, 0.257633, 0.257633, 0.257633, 0.257633, 0.257633, 0.257633, 0.257635, 0.257633, 0.257634, 0.257633, 0.257633
15.4551, 0, 0.255243, 0.255241, 1.41421, -0.255243, 0.255241, 0, 0.255241, 0.255241, 0.255241, 0.255241, 0.255241, 0.255241, 0.255241, 0.255241, 0.255241, 0.255241, 0.255241, 0.255241, 0.255241, 0.255241, 0.255241, 0.255242, 0.255241, 0.255241, 0.255241, 0.255241
15.463, 0, 0.252861, 0.25286, 1.41421, -0.252861, 0.25286, 0, 0.25286, 0.25286, 0.25286, 0.25286, 0.25286, 0.25286, 0.25286, 0.25286, 0.25286, 0.25286, 0.25286, 0.25286, 0.25286, 0.25286, 0.25286, 0.252861, 0.25286, 0.25286, 0.25286, 0.25286
15.4709, 2, 0.250948, 0.250946, 2, 1.74905, 0.250946, 0, 0.250946, 0.250946, 0.250946, 0.250946, 0.250946, 0.250946, 0.250946, 0.250946, 0.250946, 0.250946, 0.250946, 0.250946, 0.250946, 0.250946, 0.250946, 0.250948, 0.250946, 0.250947, 0.250946, 0.250946
15.4788, 2, 0.248354, 0.248352, 2, 1.75165, 0.248352, 0, 0.248352, 0.248352, 0.248352, 0.248352, 0.248352, 0.248352, 0.248352, 0.248352, 0.248352, 0.248352, 0.248352, 0.248352, 0.248352, 0.248352, 0.248352, 0.248353, 0.248352, 0.248352, 0.248352, 0.248352
15.4867, 0, 0.2452, 0.245198, 1.41421, -0.2452, 0.245198, 0, 0.245198, 0.245198, 0.245198, 0.245198, 0.245198, 0.245198, 0.245198, 0.245198, 0.245198, 0.245198, 0.245198, 0.245198, 0.245198, 0.245198, 0.245198, 0.245199, 0.245198, 0.245198, 0.245198, 0.245198
15.4946, 4, 0.241781, 0.241779, 2.44949, 3.75822, 0.241779, 0, 0.241779, 0.241779, 0.241779, 0.241779, 0.241779, 0.241779, 0.241779, 0.241779, 0.241779, 0.241779, 0.241779, 0.241779, 0.241779, 0.241779, 0.241779, 0.241781, 0.241779, 0.24178, 0.241779, 0.241779
15.5025, 0, 0.238387, 0.238385, 1.41421, -0.238387, 0.238385, 0, 0.238385, 0.238385, 0.238385, 0.238385, 0.238385, 0.238385, 0.238385, 0.238385, 0.238385, 0.238385, 0.238385, 0.238385, 0.238385, 0.238385, 0.238385, 0.238386, 0.238385, 0.238385, 0.238385, 0.238385
15.5104, 0, 0.237374, 0.237371, 1.41421, -0.237374, 0.237371, 0, 0.237371, 0.237371, 0.237371, 0.237371, 0.237371, 0.237371, 0.237371, 0.237371, 0.237371, 0.237371, 0.237371, 0.237371, 0.237371, 0.237371, 0.237371, 0.237373, 0.237371, 0.237372, 0.237371, 0.237371
15.5183, 0, 0.235146, 0.235143, 1.41421, -0.235146, 0.235143, 0, 0.235143, 0.235143, 0.235143, 0.235143, 0.235143, 0.235143, 0.235143, 0.235143, 0.235143, 0.235143, 0.235143, 0.235143, 0.235143, 0.235143, 0.235143, 0.235144, 0.235143, 0.235144, 0.235143, 0.235143
15.5262, 2, 0.231868, 0.231865, 2, 1.76813, 0.231865, 0, 0.231865, 0.231865, 0.231865, 0.231865, 0.231865, 0.231865, 0.231865, 0.231865, 0.231865, 0.231865, 0.231865, 0.231865, 0.231865, 0.231865, 0.231865, 0.231866, 0.231865, 0.231867, 0.231865, 0.231865
15.5341, 2, 0.228089, 0.228085, 2, 1.77191, 0.228085, 0, 0.228085, 0.228085, 0.228085, 0.228085, 0.228085, 0.228085, 0.228085, 0.228085, 0.228085, 0.228085, 0.228085, 0.228085, 0.228085, 0.228085, 0.228085, 0.228086, 0.228085, 0.228087, 0.228085, 0.228085
15.5421, 0, 0.22434, 0.224336, 1.41421, -0.22434, 0.224336, 0, 0.224336, 0.224336, 0.224336, 0.224336, 0.224336, 0.224336, 0.224336, 0.224336, 0.224336, 0.224336, 0.224336, 0.224336, 0.224336, 0.224336, 0.224336, 0.224337, 0.224336, 0.224339, 0.224336, 0.224336
15.55, 0, 0.223457, 0.223452, 1.41421, -0.223457, 0.223452, 0, 0.223452, 0.223452, 0.223452, 0.223452, 0.223452, 0.223452, 0.223452, 0.223452, 0.223452, 0.223452, 0.223452, 0.223452, 0.223452, 0.223452, 0.223452, 0.223454, 0.223452, 0.223456, 0.223452, 0.223452
15.5579, 2, 0.221084, 0.221078, 2, 1.77892, 0.221078, 0, 0.221078, 0.221078, 0.221078, 0.221078, 0.221078, 0.221078, 0.221078, 0.221078, 0.221078, 0.221078, 0.221078, 0.221078, 0.221078, 0.221078, 0.221078, 0.221079, 0.221078, 0.221082, 0.221078, 0.221078
15.5658, 2, 0.217379, 0.217372, 2, 1.78262, 0.217372, 0, 0.217372, 0.217372, 0.217372, 0.217372, 0.217372, 0.217372, 0.217372, 0.217372, 0.217372, 0.217372, 0.217372, 0.217372, 0.217372, 0.217372, 0.217372, 0.217373, 0.217372, 0.217378, 0.217372, 0.217372
15.5737, 0, 0.213041, 0.213033, 1.41421, -0.213041, 0.213033, 0, 0.213033, 0.213033, 0.213033, 0.213033, 0.213033, 0.213033, 0.213033, 0.213033, 0.213033, 0.213033, 0.213033, 0.213033, 0.213033, 0.213033, 0.213033, 0.213034, 0.213033, 0.21304, 0.213033, 0.213033
15.5816, 0, 0.208748, 0.208737, 1.41421, -0.208748, 0.208737, 0, 0.208737, 0.208737, 0.208737, 0.208737, 0.208737, 0.208737, 0.208737, 0.208737, 0.208737, 0.208737, 0.208737, 0.208737, 0.208737, 0.208737, 0.208737, 0.208739, 0.208737, 0.208746, 0.208737, 0.208737
15.5895, 0, 0.208338, 0.208325, 1.41421, -0.208338, 0.208325, 0, 0.208325, 0.208325, 0.208325, 0.208325, 0.208325, 0.208325, 0.208325, 0.208325, 0.208325, 0.208325, 0.208325, 0.208325, 0.208325, 0.208325, 0.208325, 0.208327, 0.208325, 0.208337, 0.208325, 0.208325
15.5974, 0, 0.206207, 0.206191, 1.41421, -0.206207, 0.206191, 0, 0.206191, 0.206191, 0.206191, 0.206191, 0.206191, 0.206191, 0.206191, 0.206191, 0.206191, 0.206191, 0.206191, 0.206191, 0.206191, 0.206191, 0.206191, 0.206193, 0.206191, 0.206205, 0.206191, 0.206191
15.6053, 4, 0.202523, 0.202504, 2.44949, 3.79748, 0.202504, 0, 0.202504, 0.202504, 0.202504, 0.202504, 0.202504, 0.202504, 0.202504, 0.202504, 0.202504, 0.202504, 0.202504, 0.202504, 0.202504, 0.202504, 0.202504, 0.202506, 0.202504, 0.202522, 0.202504, 0.202504
15.6132, 0, 0.1981, 0.198078, 1.41421, -0.1981, 0.198078, 0, 0.198078, 0.198078, 0.198078, 0.198078, 0.198078, 0.198078, 0.198078, 0.198078, 0.198078, 0.198078, 0.198078, 0.198078, 0.198078, 0.198078, 0.198078, 0.198079, 0.198078, 0.198099, 0.198078, 0.198078
15.6211, 2, 0.193727, 0.1937, 2, 1.80627, 0.1937, 0, 0.1937, 0.1937, 0.1937, 0.1937, 0.1937, 0.1937, 0.1937, 0.1937, 0.1937, 0.1937, 0.1937, 0.1937, 0.1937, 0.1937, 0.1937, 0.193702, 0.1937, 0.193725, 0.1937, 0.1937
15.629, 0, 0.193294, 0.193262, 1.41421, -0.193294, 0.193262, 0, 0.193262, 0.193262, 0.193262, 0.193262, 0.193262, 0.193262, 0.193262, 0.193262, 0.193262, 0.193262, 0.193262, 0.193262, 0.193262, 0.193262, 0.193262, 0.193264, 0.193262, 0.193292, 0.193262, 0.193262
15.6369, 0, 0.191001, 0.190963, 1.41421, -0.191001, 0.190963, 0, 0.190963, 0.190963, 0.190963, 0.190963, 0.190963, 0.190963, 0.190963, 0.190963, 0.190963, 0.190963, 0.190963, 0.190963, 0.190963, 0.190963, 0.190963, 0.190965, 0.190963, 0.190999, 0.190963, 0.190963
15.6448, 2, 0.187018, 0.186974, 2, 1.81298, 0.186974, 0, 0.186974, 0.186974, 0.186974, 0.186974, 0.186974, 0.186974, 0.186974, 0.186974, 0.186974, 0.186974, 0.186974, 0.186974, 0.186974, 0.186974, 0.186974, 0.186976, 0.186974, 0.187017, 0.186974, 0.186974
15.6528, 0, 0.182239, 0.182187, 1.41421, -0.182239, 0.182187, 0, 0.182187, 0.182187, 0.182187, 0.182187, 0.182187, 0.182187, 0.182187, 0.182187, 0.182187, 0.182187, 0.182187, 0.182187, 0.182187, 0.182187, 0.182187, 0.182188, 0.182187, 0.182238, 0.182187, 0.182187
15.6607, 2, 0.177523, 0.177462, 2, 1.82248, 0.177462, 0, 0.177462, 0.177462, 0.177462, 0.177462, 0.177462, 0.177462, 0.177462, 0.177462, 0.177462, 0.177462, 0.177462, 0.177462, 0.177462, 0.177462, 0.177462, 0.177463, 0.177462, 0.177522, 0.177462, 0.177462
15.6686, 0, 0.177391, 0.177319, 1.41421, -0.177391, 0.177319, 0, 0.177319, 0.177319, 0.177319, 0.177319, 0.177319, 0.177319, 0.177319, 0.177319, 0.177319, 0.177319, 0.177319, 0.177319, 0.177319, 0.177319, 0.177319, 0.177321, 0.177319, 0.177389, 0.177319, 0.177319
15.6765, 0, 0.175293, 0.17521, 1.41421, -0.175293, 0.17521, 0, 0.17521, 0.17521, 0.17521, 0.17521, 0.17521, 0.17521, 0.17521, 0.17521, 0.17521, 0.17521, 0.17521, 0.17521, 0.17521, 0.17521, 0.17521, 0.175212, 0.17521, 0.175292, 0.17521, 0.17521
15.6844, 0, 0.171418, 0.171322, 1.41421, -0.171418, 0.171322, 0, 0.171322, 0.171322, 0.171322, 0.171322, 0.171322, 0.171322, 0.171322, 0.171322, 0.171322, 0.171322, 0.171322, 0.171322, 0.171322, 0.171322, 0.171322, 0.171323, 0.171322, 0.171417, 0.171322, 0.171322
15.6923, 2, 0.166706, 0.166595, 2, 1.83329, 0.166595, 0, 0.166595, 0.166595, 0.166595, 0.166595, 0.166595, 0.166595, 0.166595, 0.166595, 0.166595, 0.166595, 0.166595, 0.166595, 0.166595, 0.166595, 0.166595, 0.166597, 0.166595, 0.166705, 0.166595, 0.166595
15.7002, 0, 0.162062, 0.161934, 1.41421, -0.162062, 0.161934, 0, 0.161934, 0.161934, 0.161934, 0.161934, 0.161934, 0.161934, 0.161934, 0.161934, 0.161934, 0.161934, 0.161934, 0.161934, 0.161934, 0.161934, 0.161934, 0.161936, 0.161934, 0.162061, 0.161934, 0.161934
15.7081, 0, 0.161859, 0.161713, 1.41421, -0.161859, 0.161713, 0, 0.161713, 0.161713, 0.161713, 0.161713, 0.161713, 0.161713, 0.161713, 0.161713, 0.161713, 0.161713, 0.161713, 0.161713, 0.161713, 0.161713, 0.161713, 0.161715, 0.161713, 0.161858, 0.161713, 0.161713
15.716, 0, 0.159635, 0.159468, 1.41421, -0.159635, 0.159468, 0, 0.159468, 0.159468, 0.159468, 0.159468, 0.159468, 0.159468, 0.159468, 0.159468, 0.159468, 0.159468, 0.159468, 0.159468, 0.159468, 0.159468, 0.159468, 0.15947, 0.159468, 0.159633, 0.159468, 0.159468
15.7239, 4, 0.155583, 0.155394, 2.44949, 3.84442, 0.155394, 0, 0.155394, 0.155394, 0.155394, 0.155394, 0.155394, 0.155394, 0.155394, 0.155394, 0.155394, 0.155394, 0.155394, 0.155394, 0.155394, 0.155394, 0.155394, 0.155396, 0.155394, 0.155582, 0.155394, 0.155394
15.7318, 2, 0.15068, 0.150466, 2, 1.84932, 0.150466, 0, 0.150466, 0.150466, 0.150466, 0.150466, 0.150466, 0.150466, 0.150466, 0.150466, 0.150466, 0.150466, 0.150466, 0.150466, 0.150466, 0.150466, 0.150466, 0.150468, 0.150466, 0.150678, 0.150466, 0.150466
15.7397, 2, 0.145858, 0.145618, 2, 1.85414, 0.145618, 0, 0.145618, 0.145618, 0.145618, 0.145618, 0.145618, 0.145618, 0.145618, 0.145618, 0.145618, 0.145618, 0.145618, 0.145618, 0.145618, 0.145618, 0.145618, 0.145619, 0.145618, 0.145856, 0.145618, 0.145618
15.7476, 0, 0.145927, 0.145658, 1.41421, -0.145927, 0.145658, 0, 0.145658, 0.145658, 0.145658, 0.145658, 0.145658, 0.145658, 0.145658, 0.145658, 0.145658, 0.145658, 0.145658, 0.145658, 0.145658, 0.145658, 0.145658, 0.14566, 0.145658, 0.145926, 0.145658, 0.145658
15.7555, 2, 0.14391, 0.14361, 2, 1.85609, 0.14361, 0, 0.14361, 0.14361, 0.14361, 0.14361, 0.14361, 0.14361, 0.14361, 0.14361, 0.14361, 0.14361, 0.14361, 0.14361, 0.14361, 0.14361, 0.14361, 0.143612, 0.14361, 0.143909, 0.14361, 0.14361
