   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_306.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
14.549, 2, 0.354441, 0.354423, 2, 1.64556, 0.354423, 0, 0.354423, 0.354423, 0.354423, 0.354423, 0.354423, 0.354423, 0.354423, 0.354423, 0.354423, 0.354423, 0.354423, 0.354423, 0.354423, 0.354423, 0.354424, 0.354423, 0.354423, 0.354439, 0.354423
14.5569, 2, 0.353703, 0.353691, 2, 1.6463, 0.353691, 0, 0.353691, 0.353691, 0.353691, 0.353691, 0.353691, 0.353691, 0.353691, 0.353691, 0.353691, 0.353691, 0.353691, 0.353691, 0.353691, 0.353691, 0.353692, 0.353691, 0.353691, 0.353702, 0.353691
14.5648, 2, 0.349808, 0.349799, 2, 1.65019, 0.349799, 0, 0.349799, 0.349799, 0.349799, 0.349799, 0.349799, 0.349799, 0.349799, 0.349799, 0.349799, 0.349799, 0.349799, 0.349799, 0.349799, 0.349799, 0.3498, 0.349799, 0.349799, 0.349807, 0.349799
14.5727, 4, 0.343038, 0.343031, 2.44949, 3.65696, 0.343031, 0, 0.343031, 0.343031, 0.343031, 0.343031, 0.343031, 0.343031, 0.343031, 0.343031, 0.343031, 0.343031, 0.343031, 0.343031, 0.343031, 0.343031, 0.343032, 0.343031, 0.343031, 0.343037, 0.343031
14.5806, 4, 0.334904, 0.334899, 2.44949, 3.6651, 0.334899, 0, 0.334899, 0.334899, 0.334899, 0.334899, 0.334899, 0.334899, 0.334899, 0.334899, 0.334899, 0.334899, 0.334899, 0.334899, 0.334899, 0.334899, 0.334901, 0.334899, 0.334899, 0.334903, 0.334899
14.5884, 0, 0.326869, 0.326865, 1.41421, -0.326869, 0.326865, 0, 0.326865, 0.326865, 0.326865, 0.326865, 0.326865, 0.326865, 0.326865, 0.326865, 0.326865, 0.326865, 0.326865, 0.326865, 0.326865, 0.326865, 0.326866, 0.326865, 0.326865, 0.326868, 0.326865
14.5963, 4, 0.326789, 0.326786, 2.44949, 3.67321, 0.326786, 0, 0.326786, 0.326786, 0.326786, 0.326786, 0.326786, 0.326786, 0.326786, 0.326786, 0.326786, 0.326786, 0.326786, 0.326786, 0.326786, 0.326786, 0.326788, 0.326786, 0.326786, 0.326788, 0.326786
14.6042, 0, 0.323258, 0.323256, 1.41421, -0.323258, 0.323256, 0, 0.323256, 0.323256, 0.323256, 0.323256, 0.323256, 0.323256, 0.323256, 0.323256, 0.323256, 0.323256, 0.323256, 0.323256, 0.323256, 0.323256, 0.323257, 0.323256, 0.323256, 0.323257, 0.323256
14.6121, 2, 0.316599, 0.316597, 2, 1.6834, 0.316597, 0, 0.316597, 0.316597, 0.316597, 0.316597, 0.316597, 0.316597, 0.316597, 0.316597, 0.316597, 0.316597, 0.316597, 0.316597, 0.316597, 0.316597, 0.316599, 0.316597, 0.316597, 0.316598, 0.316597
14.62, 0, 0.308459, 0.308457, 1.41421, -0.308459, 0.308457, 0, 0.308457, 0.308457, 0.308457, 0.308457, 0.308457, 0.308457, 0.308457, 0.308457, 0.308457, 0.308457, 0.308457, 0.308457, 0.308457, 0.308457, 0.308458, 0.308457, 0.308457, 0.308457, 0.308457
14.6278, 4, 0.300424, 0.300422, 2.44949, 3.69958, 0.300422, 0, 0.300422, 0.300422, 0.300422, 0.300422, 0.300422, 0.300422, 0.300422, 0.300422, 0.300422, 0.300422, 0.300422, 0.300422, 0.300422, 0.300422, 0.300423, 0.300422, 0.300422, 0.300422, 0.300422
14.6357, 0, 0.300474, 0.300473, 1.41421, -0.300474, 0.300473, 0, 0.300473, 0.300473, 0.300473, 0.300473, 0.300473, 0.300473, 0.300473, 0.300473, 0.300473, 0.300473, 0.300473, 0.300473, 0.300473, 0.300473, 0.300474, 0.300473, 0.300473, 0.300473, 0.300473
14.6436, 0, 0.29687, 0.296869, 1.41421, -0.29687, 0.296869, 0, 0.296869, 0.296869, 0.296869, 0.296869, 0.296869, 0.296869, 0.296869, 0.296869, 0.296869, 0.296869, 0.296869, 0.296869, 0.296869, 0.296869, 0.29687, 0.296869, 0.296869, 0.296869, 0.296869
14.6515, 0, 0.289963, 0.289962, 1.41421, -0.289963, 0.289962, 0, 0.289962, 0.289962, 0.289962, 0.289962, 0.289962, 0.289962, 0.289962, 0.289962, 0.289962, 0.289962, 0.289962, 0.289962, 0.289962, 0.289962, 0.289963, 0.289962, 0.289962, 0.289962, 0.289962
14.6594, 0, 0.281501, 0.2815, 1.41421, -0.281501, 0.2815, 0, 0.2815, 0.2815, 0.2815, 0.2815, 0.2815, 0.2815, 0.2815, 0.2815, 0.2815, 0.2815, 0.2815, 0.2815, 0.2815, 0.2815, 0.281501, 0.2815, 0.2815, 0.2815, 0.2815
14.6672, 2, 0.273165, 0.273164, 2, 1.72684, 0.273164, 0, 0.273164, 0.273164, 0.273164, 0.273164, 0.273164, 0.273164, 0.273164, 0.273164, 0.273164, 0.273164, 0.273164, 0.273164, 0.273164, 0.273164, 0.273165, 0.273164, 0.273164, 0.273164, 0.273164
14.6751, 0, 0.273775, 0.273773, 1.41421, -0.273775, 0.273773, 0, 0.273773, 0.273773, 0.273773, 0.273773, 0.273773, 0.273773, 0.273773, 0.273773, 0.273773, 0.273773, 0.273773, 0.273773, 0.273773, 0.273773, 0.273775, 0.273773, 0.273773, 0.273773, 0.273773
14.683, 4, 0.270529, 0.270527, 2.44949, 3.72947, 0.270527, 0, 0.270527, 0.270527, 0.270527, 0.270527, 0.270527, 0.270527, 0.270527, 0.270527, 0.270527, 0.270527, 0.270527, 0.270527, 0.270527, 0.270527, 0.270529, 0.270527, 0.270527, 0.270527, 0.270527
14.6909, 2, 0.263799, 0.263798, 2, 1.7362, 0.263798, 0, 0.263798, 0.263798, 0.263798, 0.263798, 0.263798, 0.263798, 0.263798, 0.263798, 0.263798, 0.263798, 0.263798, 0.263798, 0.263798, 0.263798, 0.263799, 0.263798, 0.263798, 0.263798, 0.263798
14.6988, 4, 0.255433, 0.255432, 2.44949, 3.74457, 0.255432, 0, 0.255432, 0.255432, 0.255432, 0.255432, 0.255432, 0.255432, 0.255432, 0.255432, 0.255432, 0.255432, 0.255432, 0.255432, 0.255432, 0.255432, 0.255433, 0.255432, 0.255432, 0.255432, 0.255432
14.7066, 0, 0.247203, 0.247201, 1.41421, -0.247203, 0.247201, 0, 0.247201, 0.247201, 0.247201, 0.247201, 0.247201, 0.247201, 0.247201, 0.247201, 0.247201, 0.247201, 0.247201, 0.247201, 0.247201, 0.247201, 0.247203, 0.247201, 0.247201, 0.247201, 0.247201
14.7145, 0, 0.247842, 0.247841, 1.41421, -0.247842, 0.247841, 0, 0.247841, 0.247841, 0.247841, 0.247841, 0.247841, 0.247841, 0.247841, 0.247841, 0.247841, 0.247841, 0.247841, 0.247841, 0.247841, 0.247841, 0.247842, 0.247841, 0.247841, 0.247841, 0.247841
14.7224, 0, 0.244552, 0.24455, 1.41421, -0.244552, 0.24455, 0, 0.24455, 0.24455, 0.24455, 0.24455, 0.24455, 0.24455, 0.24455, 0.24455, 0.24455, 0.24455, 0.24455, 0.24455, 0.24455, 0.24455, 0.244552, 0.24455, 0.24455, 0.24455, 0.24455
14.7303, 4, 0.237716, 0.237715, 2.44949, 3.76228, 0.237715, 0, 0.237715, 0.237715, 0.237715, 0.237715, 0.237715, 0.237715, 0.237715, 0.237715, 0.237715, 0.237715, 0.237715, 0.237715, 0.237715, 0.237715, 0.237716, 0.237715, 0.237715, 0.237715, 0.237715
14.7382, 0, 0.22923, 0.229229, 1.41421, -0.22923, 0.229229, 0, 0.229229, 0.229229, 0.229229, 0.229229, 0.229229, 0.229229, 0.229229, 0.229229, 0.229229, 0.229229, 0.229229, 0.229229, 0.229229, 0.229229, 0.22923, 0.229229, 0.229229, 0.229229, 0.229229
14.746, 0, 0.220898, 0.220897, 1.41421, -0.220898, 0.220897, 0, 0.220897, 0.220897, 0.220897, 0.220897, 0.220897, 0.220897, 0.220897, 0.220897, 0.220897, 0.220897, 0.220897, 0.220897, 0.220897, 0.220897, 0.220898, 0.220897, 0.220897, 0.220897, 0.220897
14.7539, 0, 0.221923, 0.221922, 1.41421, -0.221923, 0.221922, 0, 0.221922, 0.221922, 0.221922, 0.221922, 0.221922, 0.221922, 0.221922, 0.221922, 0.221922, 0.221922, 0.221922, 0.221922, 0.221922, 0.221922, 0.221923, 0.221922, 0.221922, 0.221922, 0.221922
14.7618, 2, 0.218953, 0.218952, 2, 1.78105, 0.218952, 0, 0.218952, 0.218952, 0.218952, 0.218952, 0.218952, 0.218952, 0.218952, 0.218952, 0.218952, 0.218952, 0.218952, 0.218952, 0.218952, 0.218952, 0.218953, 0.218952, 0.218952, 0.218952, 0.218952
14.7697, 0, 0.212385, 0.212384, 1.41421, -0.212385, 0.212384, 0, 0.212384, 0.212384, 0.212384, 0.212384, 0.212384, 0.212384, 0.212384, 0.212384, 0.212384, 0.212384, 0.212384, 0.212384, 0.212384, 0.212384, 0.212385, 0.212384, 0.212384, 0.212384, 0.212384
14.7776, 0, 0.204147, 0.204146, 1.41421, -0.204147, 0.204146, 0, 0.204146, 0.204146, 0.204146, 0.204146, 0.204146, 0.204146, 0.204146, 0.204146, 0.204146, 0.204146, 0.204146, 0.204146, 0.204146, 0.204146, 0.204147, 0.204146, 0.204146, 0.204146, 0.204146
14.7854, 0, 0.196073, 0.196071, 1.41421, -0.196073, 0.196071, 0, 0.196071, 0.196071, 0.196071, 0.196071, 0.196071, 0.196071, 0.196071, 0.196071, 0.196071, 0.196071, 0.196071, 0.196071, 0.196071, 0.196071, 0.196073, 0.196071, 0.196071, 0.196071, 0.196071
14.7933, 2, 0.197105, 0.197104, 2, 1.80289, 0.197104, 0, 0.197104, 0.197104, 0.197104, 0.197104, 0.197104, 0.197104, 0.197104, 0.197104, 0.197104, 0.197104, 0.197104, 0.197104, 0.197104, 0.197104, 0.197105, 0.197104, 0.197104, 0.197104, 0.197104
14.8012, 0, 0.194149, 0.194147, 1.41421, -0.194149, 0.194147, 0, 0.194147, 0.194147, 0.194147, 0.194147, 0.194147, 0.194147, 0.194147, 0.194147, 0.194147, 0.194147, 0.194147, 0.194147, 0.194147, 0.194147, 0.194149, 0.194147, 0.194147, 0.194147, 0.194147
14.8091, 0, 0.187607, 0.187606, 1.41421, -0.187607, 0.187606, 0, 0.187606, 0.187606, 0.187606, 0.187606, 0.187606, 0.187606, 0.187606, 0.187606, 0.187606, 0.187606, 0.187606, 0.187606, 0.187606, 0.187606, 0.187607, 0.187606, 0.187606, 0.187606, 0.187606
14.817, 0, 0.179418, 0.179417, 1.41421, -0.179418, 0.179417, 0, 0.179417, 0.179417, 0.179417, 0.179417, 0.179417, 0.179417, 0.179417, 0.179417, 0.179417, 0.179417, 0.179417, 0.179417, 0.179417, 0.179417, 0.179418, 0.179417, 0.179417, 0.179417, 0.179417
14.8249, 2, 0.171412, 0.171411, 2, 1.82859, 0.171411, 0, 0.171411, 0.171411, 0.171411, 0.171411, 0.171411, 0.171411, 0.171411, 0.171411, 0.171411, 0.171411, 0.171411, 0.171411, 0.171411, 0.171411, 0.171412, 0.171411, 0.171411, 0.171411, 0.171411
14.8327, 0, 0.172754, 0.172752, 1.41421, -0.172754, 0.172752, 0, 0.172752, 0.172752, 0.172752, 0.172752, 0.172752, 0.172752, 0.172752, 0.172752, 0.172752, 0.172752, 0.172752, 0.172752, 0.172752, 0.172752, 0.172754, 0.172752, 0.172752, 0.172752, 0.172752
14.8406, 4, 0.170113, 0.170112, 2.44949, 3.82989, 0.170112, 0, 0.170112, 0.170112, 0.170112, 0.170112, 0.170112, 0.170112, 0.170112, 0.170112, 0.170112, 0.170112, 0.170112, 0.170112, 0.170112, 0.170112, 0.170113, 0.170112, 0.170112, 0.170112, 0.170112
14.8485, 4, 0.163902, 0.163901, 2.44949, 3.8361, 0.163901, 0, 0.163901, 0.163901, 0.163901, 0.163901, 0.163901, 0.163901, 0.163901, 0.163901, 0.163901, 0.163901, 0.163901, 0.163901, 0.163901, 0.163901, 0.163902, 0.163901, 0.163901, 0.163901, 0.163901
14.8564, 0, 0.156059, 0.156058, 1.41421, -0.156059, 0.156058, 0, 0.156058, 0.156058, 0.156058, 0.156058, 0.156058, 0.156058, 0.156058, 0.156058, 0.156058, 0.156058, 0.156058, 0.156058, 0.156058, 0.156058, 0.156059, 0.156058, 0.156058, 0.156058, 0.156058
14.8643, 2, 0.148408, 0.148407, 2, 1.85159, 0.148407, 0, 0.148407, 0.148407, 0.148407, 0.148407, 0.148407, 0.148407, 0.148407, 0.148407, 0.148407, 0.148407, 0.148407, 0.148407, 0.148407, 0.148407, 0.148408, 0.148407, 0.148407, 0.148407, 0.148407
14.8721, 0, 0.149774, 0.149773, 1.41421, -0.149774, 0.149773, 0, 0.149773, 0.149773, 0.149773, 0.149773, 0.149773, 0.149773, 0.149773, 0.149773, 0.149773, 0.149773, 0.149773, 0.149773, 0.149773, 0.149773, 0.149774, 0.149773, 0.149773, 0.149773, 0.149773
14.88, 0, 0.147219, 0.147218, 1.41421, -0.147219, 0.147218, 0, 0.147218, 0.147218, 0.147218, 0.147218, 0.147218, 0.147218, 0.147218, 0.147218, 0.147218, 0.147218, 0.147218, 0.147218, 0.147218, 0.147218, 0.147219, 0.147218, 0.147218, 0.147218, 0.147218
14.8879, 0, 0.141157, 0.141155, 1.41421, -0.141157, 0.141155, 0, 0.141155, 0.141155, 0.141155, 0.141155, 0.141155, 0.141155, 0.141155, 0.141155, 0.141155, 0.141155, 0.141155, 0.141155, 0.141155, 0.141155, 0.141157, 0.141155, 0.141155, 0.141155, 0.141155
14.8958, 0, 0.13351, 0.133508, 1.41421, -0.13351, 0.133508, 0, 0.133508, 0.133508, 0.133508, 0.133508, 0.133508, 0.133508, 0.133508, 0.133508, 0.133508, 0.133508, 0.133508, 0.133508, 0.133508, 0.133508, 0.13351, 0.133508, 0.133508, 0.133508, 0.133508
14.9037, 4, 0.126076, 0.126075, 2.44949, 3.87392, 0.126075, 0, 0.126075, 0.126075, 0.126075, 0.126075, 0.126075, 0.126075, 0.126075, 0.126075, 0.126075, 0.126075, 0.126075, 0.126075, 0.126075, 0.126075, 0.126076, 0.126075, 0.126075, 0.126075, 0.126075
14.9115, 4, 0.127687, 0.127686, 2.44949, 3.87231, 0.127686, 0, 0.127686, 0.127686, 0.127686, 0.127686, 0.127686, 0.127686, 0.127686, 0.127686, 0.127686, 0.127686, 0.127686, 0.127686, 0.127686, 0.127686, 0.127687, 0.127686, 0.127686, 0.127686, 0.127686
14.9194, 0, 0.125446, 0.125444, 1.41421, -0.125446, 0.125444, 0, 0.125444, 0.125444, 0.125444, 0.125444, 0.125444, 0.125444, 0.125444, 0.125444, 0.125444, 0.125444, 0.125444, 0.125444, 0.125444, 0.125444, 0.125446, 0.125444, 0.125444, 0.125444, 0.125444
14.9273, 0, 0.119769, 0.119767, 1.41421, -0.119769, 0.119767, 0, 0.119767, 0.119767, 0.119767, 0.119767, 0.119767, 0.119767, 0.119767, 0.119767, 0.119767, 0.119767, 0.119767, 0.119767, 0.119767, 0.119767, 0.119769, 0.119767, 0.119767, 0.119767, 0.119767
14.9352, 0, 0.112554, 0.112553, 1.41421, -0.112554, 0.112553, 0, 0.112553, 0.112553, 0.112553, 0.112553, 0.112553, 0.112553, 0.112553, 0.112553, 0.112553, 0.112553, 0.112553, 0.112553, 0.112553, 0.112553, 0.112554, 0.112553, 0.112553, 0.112553, 0.112553
14.9431, 0, 0.105564, 0.105562, 1.41421, -0.105564, 0.105562, 0, 0.105562, 0.105562, 0.105562, 0.105562, 0.105562, 0.105562, 0.105562, 0.105562, 0.105562, 0.105562, 0.105562, 0.105562, 0.105562, 0.105562, 0.105564, 0.105562, 0.105562, 0.105562, 0.105562
14.9509, 4, 0.107197, 0.107196, 2.44949, 3.8928, 0.107196, 0, 0.107196, 0.107196, 0.107196, 0.107196, 0.107196, 0.107196, 0.107196, 0.107196, 0.107196, 0.107196, 0.107196, 0.107196, 0.107196, 0.107196, 0.107197, 0.107196, 0.107196, 0.107196, 0.107196
14.9588, 0, 0.1051, 0.105099, 1.41421, -0.1051, 0.105099, 0, 0.105099, 0.105099, 0.105099, 0.105099, 0.105099, 0.105099, 0.105099, 0.105099, 0.105099, 0.105099, 0.105099, 0.105099, 0.105099, 0.105099, 0.1051, 0.105099, 0.105099, 0.105099, 0.105099
14.9667, 2, 0.0996903, 0.099689, 2, 1.90031, 0.099689, 0, 0.099689, 0.099689, 0.099689, 0.099689, 0.099689, 0.099689, 0.099689, 0.099689, 0.099689, 0.099689, 0.099689, 0.099689, 0.099689, 0.099689, 0.0996903, 0.099689, 0.099689, 0.099689, 0.099689
14.9746, 2, 0.092821, 0.0928197, 2, 1.90718, 0.0928197, 0, 0.0928197, 0.0928197, 0.0928197, 0.0928197, 0.0928197, 0.0928197, 0.0928197, 0.0928197, 0.0928197, 0.0928197, 0.0928197, 0.0928197, 0.0928197, 0.0928197, 0.092821, 0.0928197, 0.0928197, 0.0928197, 0.0928197
14.9825, 0, 0.086197, 0.0861957, 1.41421, -0.086197, 0.0861957, 0, 0.0861957, 0.0861957, 0.0861957, 0.0861957, 0.0861957, 0.0861957, 0.0861957, 0.0861957, 0.0861957, 0.0861957, 0.0861957, 0.0861957, 0.0861957, 0.0861957, 0.086197, 0.0861957, 0.0861957, 0.0861957, 0.0861957
14.9903, 0, 0.0879802, 0.0879789, 1.41421, -0.0879802, 0.0879789, 0, 0.0879789, 0.0879789, 0.0879789, 0.0879789, 0.0879789, 0.0879789, 0.0879789, 0.0879789, 0.0879789, 0.0879789, 0.0879789, 0.0879789, 0.0879789, 0.0879789, 0.0879802, 0.0879789, 0.0879789, 0.0879789, 0.0879789
14.9982, 0, 0.0861829, 0.0861816, 1.41421, -0.0861829, 0.0861816, 0, 0.0861816, 0.0861816, 0.0861816, 0.0861816, 0.0861816, 0.0861816, 0.0861816, 0.0861816, 0.0861816, 0.0861816, 0.0861816, 0.0861816, 0.0861816, 0.0861816, 0.0861829, 0.0861816, 0.0861816, 0.0861816, 0.0861816
15.0061, 0, 0.0812169, 0.0812156, 1.41421, -0.0812169, 0.0812156, 0, 0.0812156, 0.0812156, 0.0812156, 0.0812156, 0.0812156, 0.0812156, 0.0812156, 0.0812156, 0.0812156, 0.0812156, 0.0812156, 0.0812156, 0.0812156, 0.0812156, 0.0812169, 0.0812156, 0.0812156, 0.0812156, 0.0812156
15.014, 0, 0.0748752, 0.0748739, 1.41421, -0.0748752, 0.0748739, 0, 0.0748739, 0.0748739, 0.0748739, 0.0748739, 0.0748739, 0.0748739, 0.0748739, 0.0748739, 0.0748739, 0.0748739, 0.0748739, 0.0748739, 0.0748739, 0.0748739, 0.0748752, 0.0748739, 0.0748739, 0.0748739, 0.0748739
15.0219, 0, 0.0687912, 0.0687899, 1.41421, -0.0687912, 0.0687899, 0, 0.0687899, 0.0687899, 0.0687899, 0.0687899, 0.0687899, 0.0687899, 0.0687899, 0.0687899, 0.0687899, 0.0687899, 0.0687899, 0.0687899, 0.0687899, 0.0687899, 0.0687912, 0.0687899, 0.0687899, 0.0687899, 0.0687899
15.0297, 2, 0.0705497, 0.0705484, 2, 1.92945, 0.0705484, 0, 0.0705484, 0.0705484, 0.0705484, 0.0705484, 0.0705484, 0.0705484, 0.0705484, 0.0705484, 0.0705484, 0.0705484, 0.0705484, 0.0705484, 0.0705484, 0.0705484, 0.0705497, 0.0705484, 0.0705484, 0.0705484, 0.0705484
15.0376, 2, 0.0689356, 0.0689343, 2, 1.93106, 0.0689343, 0, 0.0689343, 0.0689343, 0.0689343, 0.0689343, 0.0689343, 0.0689343, 0.0689343, 0.0689343, 0.0689343, 0.0689343, 0.0689343, 0.0689343, 0.0689343, 0.0689343, 0.0689356, 0.0689343, 0.0689343, 0.0689343, 0.0689343
15.0455, 0, 0.0643511, 0.0643498, 1.41421, -0.0643511, 0.0643498, 0, 0.0643498, 0.0643498, 0.0643498, 0.0643498, 0.0643498, 0.0643498, 0.0643498, 0.0643498, 0.0643498, 0.0643498, 0.0643498, 0.0643498, 0.0643498, 0.0643498, 0.0643511, 0.0643498, 0.0643498, 0.0643498, 0.0643498
15.0534, 4, 0.058507, 0.0585057, 2.44949, 3.94149, 0.0585057, 0, 0.0585057, 0.0585057, 0.0585057, 0.0585057, 0.0585057, 0.0585057, 0.0585057, 0.0585057, 0.0585057, 0.0585057, 0.0585057, 0.0585057, 0.0585057, 0.0585057, 0.058507, 0.0585057, 0.0585057, 0.0585057, 0.0585057
15.0613, 2, 0.052941, 0.0529397, 2, 1.94706, 0.0529397, 0, 0.0529397, 0.0529397, 0.0529397, 0.0529397, 0.0529397, 0.0529397, 0.0529397, 0.0529397, 0.0529397, 0.0529397, 0.0529397, 0.0529397, 0.0529397, 0.0529397, 0.052941, 0.0529397, 0.0529397, 0.0529397, 0.0529397
15.0691, 0, 0.0547281, 0.0547268, 1.41421, -0.0547281, 0.0547268, 0, 0.0547268, 0.0547268, 0.0547268, 0.0547268, 0.0547268, 0.0547268, 0.0547268, 0.0547268, 0.0547268, 0.0547268, 0.0547268, 0.0547268, 0.0547268, 0.0547268, 0.0547281, 0.0547268, 0.0547268, 0.0547268, 0.0547268
15.077, 2, 0.0533879, 0.0533866, 2, 1.94661, 0.0533866, 0, 0.0533866, 0.0533866, 0.0533866, 0.0533866, 0.0533866, 0.0533866, 0.0533866, 0.0533866, 0.0533866, 0.0533866, 0.0533866, 0.0533866, 0.0533866, 0.0533866, 0.0533879, 0.0533866, 0.0533866, 0.0533866, 0.0533866
15.0849, 0, 0.0493051, 0.0493039, 1.41421, -0.0493051, 0.0493039, 0, 0.0493039, 0.0493039, 0.0493039, 0.0493039, 0.0493039, 0.0493039, 0.0493039, 0.0493039, 0.0493039, 0.0493039, 0.0493039, 0.0493039, 0.0493039, 0.0493039, 0.0493051, 0.0493039, 0.0493039, 0.0493039, 0.0493039
15.0928, 0, 0.0440885, 0.0440872, 1.41421, -0.0440885, 0.0440872, 0, 0.0440872, 0.0440872, 0.0440872, 0.0440872, 0.0440872, 0.0440872, 0.0440872, 0.0440872, 0.0440872, 0.0440872, 0.0440872, 0.0440872, 0.0440872, 0.0440872, 0.0440885, 0.0440872, 0.0440872, 0.0440872, 0.0440872
15.1007, 2, 0.0391635, 0.0391622, 2, 1.96084, 0.0391622, 0, 0.0391622, 0.0391622, 0.0391622, 0.0391622, 0.0391622, 0.0391622, 0.0391622, 0.0391622, 0.0391622, 0.0391622, 0.0391622, 0.0391622, 0.0391622, 0.0391622, 0.0391635, 0.0391622, 0.0391622, 0.0391622, 0.0391622
15.1086, 0, 0.0408542, 0.0408529, 1.41421, -0.0408542, 0.0408529, 0, 0.0408529, 0.0408529, 0.0408529, 0.0408529, 0.0408529, 0.0408529, 0.0408529, 0.0408529, 0.0408529, 0.0408529, 0.0408529, 0.0408529, 0.0408529, 0.0408529, 0.0408542, 0.0408529, 0.0408529, 0.0408529, 0.0408529
15.1164, 2, 0.0397168, 0.0397155, 2, 1.96028, 0.0397155, 0, 0.0397155, 0.0397155, 0.0397155, 0.0397155, 0.0397155, 0.0397155, 0.0397155, 0.0397155, 0.0397155, 0.0397155, 0.0397155, 0.0397155, 0.0397155, 0.0397155, 0.0397168, 0.0397155, 0.0397155, 0.0397155, 0.0397155
15.1243, 0, 0.0361144, 0.0361131, 1.41421, -0.0361144, 0.0361131, 0, 0.0361131, 0.0361131, 0.0361131, 0.0361131, 0.0361131, 0.0361131, 0.0361131, 0.0361131, 0.0361131, 0.0361131, 0.0361131, 0.0361131, 0.0361131, 0.0361131, 0.0361144, 0.0361131, 0.0361131, 0.0361131, 0.0361131
15.1322, 0, 0.0315331, 0.0315318, 1.41421, -0.0315331, 0.0315318, 0, 0.0315318, 0.0315318, 0.0315318, 0.0315318, 0.0315318, 0.0315318, 0.0315318, 0.0315318, 0.0315318, 0.0315318, 0.0315318, 0.0315318, 0.0315318, 0.0315318, 0.0315331, 0.0315318, 0.0315318, 0.0315318, 0.0315318
15.1401, 2, 0.0272625, 0.0272612, 2, 1.97274, 0.0272612, 0, 0.0272612, 0.0272612, 0.0272612, 0.0272612, 0.0272612, 0.0272612, 0.0272612, 0.0272612, 0.0272612, 0.0272612, 0.0272612, 0.0272612, 0.0272612, 0.0272612, 0.0272625, 0.0272612, 0.0272612, 0.0272612, 0.0272612
15.148, 0, 0.0288515, 0.0288502, 1.41421, -0.0288515, 0.0288502, 0, 0.0288502, 0.0288502, 0.0288502, 0.0288502, 0.0288502, 0.0288502, 0.0288502, 0.0288502, 0.0288502, 0.0288502, 0.0288502, 0.0288502, 0.0288502, 0.0288502, 0.0288515, 0.0288502, 0.0288502, 0.0288502, 0.0288502
15.1558, 0, 0.0279549, 0.0279536, 1.41421, -0.0279549, 0.0279536, 0, 0.0279536, 0.0279536, 0.0279536, 0.0279536, 0.0279536, 0.0279536, 0.0279536, 0.0279536, 0.0279536, 0.0279536, 0.0279536, 0.0279536, 0.0279536, 0.0279536, 0.0279549, 0.0279536, 0.0279536, 0.0279536, 0.0279536
15.1637, 2, 0.0249056, 0.0249043, 2, 1.97509, 0.0249043, 0, 0.0249043, 0.0249043, 0.0249043, 0.0249043, 0.0249043, 0.0249043, 0.0249043, 0.0249043, 0.0249043, 0.0249043, 0.0249043, 0.0249043, 0.0249043, 0.0249043, 0.0249056, 0.0249043, 0.0249043, 0.0249043, 0.0249043
15.1716, 2, 0.021046, 0.0210447, 2, 1.97895, 0.0210447, 0, 0.0210447, 0.0210447, 0.0210447, 0.0210447, 0.0210447, 0.0210447, 0.0210447, 0.0210447, 0.0210447, 0.0210447, 0.0210447, 0.0210447, 0.0210447, 0.0210447, 0.021046, 0.0210447, 0.0210447, 0.0210447, 0.0210447
15.1795, 2, 0.0175111, 0.0175098, 2, 1.98249, 0.0175098, 0, 0.0175098, 0.0175098, 0.0175098, 0.0175098, 0.0175098, 0.0175098, 0.0175098, 0.0175098, 0.0175098, 0.0175098, 0.0175098, 0.0175098, 0.0175098, 0.0175098, 0.0175111, 0.0175098, 0.0175098, 0.0175098, 0.0175098
15.1874, 0, 0.0189093, 0.018908, 1.41421, -0.0189093, 0.018908, 0, 0.018908, 0.018908, 0.018908, 0.018908, 0.018908, 0.018908, 0.018908, 0.018908, 0.018908, 0.018908, 0.018908, 0.018908, 0.018908, 0.018908, 0.0189093, 0.018908, 0.018908, 0.018908, 0.018908
15.1952, 0, 0.0182138, 0.0182125, 1.41421, -0.0182138, 0.0182125, 0, 0.0182125, 0.0182125, 0.0182125, 0.0182125, 0.0182125, 0.0182125, 0.0182125, 0.0182125, 0.0182125, 0.0182125, 0.0182125, 0.0182125, 0.0182125, 0.0182125, 0.0182138, 0.0182125, 0.0182125, 0.0182125, 0.0182125
15.2031, 0, 0.0157235, 0.0157222, 1.41421, -0.0157235, 0.0157222, 0, 0.0157222, 0.0157222, 0.0157222, 0.0157222, 0.0157222, 0.0157222, 0.0157222, 0.0157222, 0.0157222, 0.0157222, 0.0157222, 0.0157222, 0.0157222, 0.0157222, 0.0157235, 0.0157222, 0.0157222, 0.0157222, 0.0157222
15.211, 0, 0.0126162, 0.0126149, 1.41421, -0.0126162, 0.0126149, 0, 0.0126149, 0.0126149, 0.0126149, 0.0126149, 0.0126149, 0.0126149, 0.0126149, 0.0126149, 0.0126149, 0.0126149, 0.0126149, 0.0126149, 0.0126149, 0.0126149, 0.0126162, 0.0126149, 0.0126149, 0.0126149, 0.0126149
