   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_65.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
14.9567, 0, 0.000718228, 0.000717623, 1.41421, -0.000718228, 0, 0.000717623, 0.000717623, 0.000717623, 0.000717623, 0.000717623, 0.000717623, 0.000717623, 0.000717623, 0.000717623, 0.000717623, 0.000717623, 0.000717623, 0.000718228, 0.000717623, 0.000717623, 0.000717623, 0.000717623
14.9646, 0, 0.000728551, 0.000727946, 1.41421, -0.000728551, 0, 0.000727946, 0.000727946, 0.000727946, 0.000727946, 0.000727946, 0.000727946, 0.000727946, 0.000727946, 0.000727946, 0.000727946, 0.000727946, 0.000727946, 0.000728551, 0.000727946, 0.000727946, 0.000727946, 0.000727946
14.9725, 0, 0.000524461, 0.000523856, 1.41421, -0.000524461, 0, 0.000523856, 0.000523856, 0.000523856, 0.000523856, 0.000523856, 0.000523856, 0.000523856, 0.000523856, 0.000523856, 0.000523856, 0.000523856, 0.000523856, 0.000524461, 0.000523856, 0.000523856, 0.000523856, 0.000523856
14.9804, 0, 0.000353869, 0.000353264, 1.41421, -0.000353869, 0, 0.000353264, 0.000353264, 0.000353264, 0.000353264, 0.000353264, 0.000353264, 0.000353264, 0.000353264, 0.000353264, 0.000353264, 0.000353264, 0.000353264, 0.000353869, 0.000353264, 0.000353264, 0.000353264, 0.000353264
14.9883, 2, 0.00112821, 0.00112761, 2, 1.99887, 0, 0.00112761, 0.00112761, 0.00112761, 0.00112761, 0.00112761, 0.00112761, 0.00112761, 0.00112761, 0.00112761, 0.00112761, 0.00112761, 0.00112761, 0.00112821, 0.00112761, 0.00112761, 0.00112761, 0.00112761
14.9962, 2, 0.00169001, 0.00168941, 2, 1.99831, 0, 0.00168941, 0.00168941, 0.00168941, 0.00168941, 0.00168941, 0.00168941, 0.00168941, 0.00168941, 0.00168941, 0.00168941, 0.00168941, 0.00168941, 0.00169001, 0.00168941, 0.00168941, 0.00168941, 0.00168941
15.0041, 2, 0.00177344, 0.00177284, 2, 1.99823, 0, 0.00177284, 0.00177284, 0.00177284, 0.00177284, 0.00177284, 0.00177284, 0.00177284, 0.00177284, 0.00177284, 0.00177284, 0.00177284, 0.00177284, 0.00177344, 0.00177284, 0.00177284, 0.00177284, 0.00177284
15.012, 0, 0.00158846, 0.00158785, 1.41421, -0.00158846, 0, 0.00158785, 0.00158785, 0.00158785, 0.00158785, 0.00158785, 0.00158785, 0.00158785, 0.00158785, 0.00158785, 0.00158785, 0.00158785, 0.00158785, 0.00158846, 0.00158785, 0.00158785, 0.00158785, 0.00158785
15.0199, 2, 0.00141366, 0.00141306, 2, 1.99859, 0, 0.00141306, 0.00141306, 0.00141306, 0.00141306, 0.00141306, 0.00141306, 0.00141306, 0.00141306, 0.00141306, 0.00141306, 0.00141306, 0.00141306, 0.00141366, 0.00141306, 0.00141306, 0.00141306, 0.00141306
15.0278, 0, 0.00261752, 0.00261692, 1.41421, -0.00261752, 0, 0.00261692, 0.00261692, 0.00261692, 0.00261692, 0.00261692, 0.00261692, 0.00261692, 0.00261692, 0.00261692, 0.00261692, 0.00261692, 0.00261692, 0.00261752, 0.00261692, 0.00261692, 0.00261692, 0.00261692
15.0357, 0, 0.00338693, 0.00338632, 1.41421, -0.00338693, 0, 0.00338632, 0.00338632, 0.00338632, 0.00338632, 0.00338632, 0.00338632, 0.00338632, 0.00338632, 0.00338632, 0.00338632, 0.00338632, 0.00338632, 0.00338693, 0.00338632, 0.00338632, 0.00338632, 0.00338632
15.0436, 0, 0.00352823, 0.00352762, 1.41421, -0.00352823, 0, 0.00352762, 0.00352762, 0.00352762, 0.00352762, 0.00352762, 0.00352762, 0.00352762, 0.00352762, 0.00352762, 0.00352762, 0.00352762, 0.00352762, 0.00352823, 0.00352762, 0.00352762, 0.00352762, 0.00352762
15.0515, 0, 0.00332737, 0.00332676, 1.41421, -0.00332737, 0, 0.00332676, 0.00332676, 0.00332676, 0.00332676, 0.00332676, 0.00332676, 0.00332676, 0.00332676, 0.00332676, 0.00332676, 0.00332676, 0.00332676, 0.00332737, 0.00332676, 0.00332676, 0.00332676, 0.00332676
15.0594, 0, 0.0031324, 0.00313179, 1.41421, -0.0031324, 0, 0.00313179, 0.00313179, 0.00313179, 0.00313179, 0.00313179, 0.00313179, 0.00313179, 0.00313179, 0.00313179, 0.00313179, 0.00313179, 0.00313179, 0.0031324, 0.00313179, 0.00313179, 0.00313179, 0.00313179
15.0673, 4, 0.00469822, 0.00469762, 2.44949, 3.9953, 0, 0.00469762, 0.00469762, 0.00469762, 0.00469762, 0.00469762, 0.00469762, 0.00469762, 0.00469762, 0.00469762, 0.00469762, 0.00469762, 0.00469762, 0.00469822, 0.00469762, 0.00469762, 0.00469762, 0.00469762
15.0752, 2, 0.00566065, 0.00566004, 2, 1.99434, 0, 0.00566004, 0.00566004, 0.00566004, 0.00566004, 0.00566004, 0.00566004, 0.00566004, 0.00566004, 0.00566004, 0.00566004, 0.00566004, 0.00566004, 0.00566065, 0.00566004, 0.00566004, 0.00566004, 0.00566004
15.0831, 2, 0.00588074, 0.00588014, 2, 1.99412, 0, 0.00588014, 0.00588014, 0.00588014, 0.00588014, 0.00588014, 0.00588014, 0.00588014, 0.00588014, 0.00588014, 0.00588014, 0.00588014, 0.00588014, 0.00588074, 0.00588014, 0.00588014, 0.00588014, 0.00588014
15.091, 0, 0.00570208, 0.00570148, 1.41421, -0.00570208, 0, 0.00570148, 0.00570148, 0.00570148, 0.00570148, 0.00570148, 0.00570148, 0.00570148, 0.00570148, 0.00570148, 0.00570148, 0.00570148, 0.00570148, 0.00570208, 0.00570148, 0.00570148, 0.00570148, 0.00570148
15.0989, 2, 0.00552618, 0.00552558, 2, 1.99447, 0, 0.00552558, 0.00552558, 0.00552558, 0.00552558, 0.00552558, 0.00552558, 0.00552558, 0.00552558, 0.00552558, 0.00552558, 0.00552558, 0.00552558, 0.00552618, 0.00552558, 0.00552558, 0.00552558, 0.00552558
15.1068, 0, 0.00734718, 0.00734658, 1.41421, -0.00734718, 0, 0.00734658, 0.00734658, 0.00734658, 0.00734658, 0.00734658, 0.00734658, 0.00734658, 0.00734658, 0.00734658, 0.00734658, 0.00734658, 0.00734658, 0.00734718, 0.00734658, 0.00734658, 0.00734658, 0.00734658
15.1147, 4, 0.0084494, 0.0084488, 2.44949, 3.99155, 0, 0.0084488, 0.0084488, 0.0084488, 0.0084488, 0.0084488, 0.0084488, 0.0084488, 0.0084488, 0.0084488, 0.0084488, 0.0084488, 0.0084488, 0.0084494, 0.0084488, 0.0084488, 0.0084488, 0.0084488
15.1226, 2, 0.0087453, 0.0087447, 2, 1.99125, 0, 0.0087447, 0.0087447, 0.0087447, 0.0087447, 0.0087447, 0.0087447, 0.0087447, 0.0087447, 0.0087447, 0.0087447, 0.0087447, 0.0087447, 0.0087453, 0.0087447, 0.0087447, 0.0087447, 0.0087447
15.1305, 0, 0.0086132, 0.0086126, 1.41421, -0.0086132, 0, 0.0086126, 0.0086126, 0.0086126, 0.0086126, 0.0086126, 0.0086126, 0.0086126, 0.0086126, 0.0086126, 0.0086126, 0.0086126, 0.0086126, 0.0086132, 0.0086126, 0.0086126, 0.0086126, 0.0086126
15.1384, 0, 0.00848211, 0.00848151, 1.41421, -0.00848211, 0, 0.00848151, 0.00848151, 0.00848151, 0.00848151, 0.00848151, 0.00848151, 0.00848151, 0.00848151, 0.00848151, 0.00848151, 0.00848151, 0.00848151, 0.00848211, 0.00848151, 0.00848151, 0.00848151, 0.00848151
15.1463, 2, 0.0104818, 0.0104811, 2, 1.98952, 0, 0.0104811, 0.0104811, 0.0104811, 0.0104811, 0.0104811, 0.0104811, 0.0104811, 0.0104811, 0.0104811, 0.0104811, 0.0104811, 0.0104811, 0.0104818, 0.0104811, 0.0104811, 0.0104811, 0.0104811
15.1542, 0, 0.0117099, 0.0117093, 1.41421, -0.0117099, 0, 0.0117093, 0.0117093, 0.0117093, 0.0117093, 0.0117093, 0.0117093, 0.0117093, 0.0117093, 0.0117093, 0.0117093, 0.0117093, 0.0117093, 0.0117099, 0.0117093, 0.0117093, 0.0117093, 0.0117093
15.1621, 2, 0.012118, 0.0121174, 2, 1.98788, 0, 0.0121174, 0.0121174, 0.0121174, 0.0121174, 0.0121174, 0.0121174, 0.0121174, 0.0121174, 0.0121174, 0.0121174, 0.0121174, 0.0121174, 0.012118, 0.0121174, 0.0121174, 0.0121174, 0.0121174
15.17, 0, 0.0120935, 0.0120929, 1.41421, -0.0120935, 0, 0.0120929, 0.0120929, 0.0120929, 0.0120929, 0.0120929, 0.0120929, 0.0120929, 0.0120929, 0.0120929, 0.0120929, 0.0120929, 0.0120929, 0.0120935, 0.0120929, 0.0120929, 0.0120929, 0.0120929
15.1779, 0, 0.0120689, 0.0120683, 1.41421, -0.0120689, 0, 0.0120683, 0.0120683, 0.0120683, 0.0120683, 0.0120683, 0.0120683, 0.0120683, 0.0120683, 0.0120683, 0.0120683, 0.0120683, 0.0120683, 0.0120689, 0.0120683, 0.0120683, 0.0120683, 0.0120683
15.1858, 2, 0.0141271, 0.0141265, 2, 1.98587, 0, 0.0141265, 0.0141265, 0.0141265, 0.0141265, 0.0141265, 0.0141265, 0.0141265, 0.0141265, 0.0141265, 0.0141265, 0.0141265, 0.0141265, 0.0141271, 0.0141265, 0.0141265, 0.0141265, 0.0141265
15.1937, 2, 0.0154126, 0.015412, 2, 1.98459, 0, 0.015412, 0.015412, 0.015412, 0.015412, 0.015412, 0.015412, 0.015412, 0.015412, 0.015412, 0.015412, 0.015412, 0.015412, 0.0154126, 0.015412, 0.015412, 0.015412, 0.015412
15.2016, 0, 0.0159123, 0.0159117, 1.41421, -0.0159123, 0, 0.0159117, 0.0159117, 0.0159117, 0.0159117, 0.0159117, 0.0159117, 0.0159117, 0.0159117, 0.0159117, 0.0159117, 0.0159117, 0.0159117, 0.0159123, 0.0159117, 0.0159117, 0.0159117, 0.0159117
15.2095, 0, 0.0160006, 0.016, 1.41421, -0.0160006, 0, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.0160006, 0.016, 0.016, 0.016, 0.016
15.2174, 0, 0.0160891, 0.0160885, 1.41421, -0.0160891, 0, 0.0160885, 0.0160885, 0.0160885, 0.0160885, 0.0160885, 0.0160885, 0.0160885, 0.0160885, 0.0160885, 0.0160885, 0.0160885, 0.0160885, 0.0160891, 0.0160885, 0.0160885, 0.0160885, 0.0160885
15.2253, 0, 0.0181376, 0.018137, 1.41421, -0.0181376, 0, 0.018137, 0.018137, 0.018137, 0.018137, 0.018137, 0.018137, 0.018137, 0.018137, 0.018137, 0.018137, 0.018137, 0.018137, 0.0181376, 0.018137, 0.018137, 0.018137, 0.018137
15.2331, 0, 0.0194853, 0.0194847, 1.41421, -0.0194853, 0, 0.0194847, 0.0194847, 0.0194847, 0.0194847, 0.0194847, 0.0194847, 0.0194847, 0.0194847, 0.0194847, 0.0194847, 0.0194847, 0.0194847, 0.0194853, 0.0194847, 0.0194847, 0.0194847, 0.0194847
15.241, 2, 0.0201292, 0.0201286, 2, 1.97987, 0, 0.0201286, 0.0201286, 0.0201286, 0.0201286, 0.0201286, 0.0201286, 0.0201286, 0.0201286, 0.0201286, 0.0201286, 0.0201286, 0.0201286, 0.0201292, 0.0201286, 0.0201286, 0.0201286, 0.0201286
15.2489, 2, 0.0204067, 0.0204061, 2, 1.97959, 0, 0.0204061, 0.0204061, 0.0204061, 0.0204061, 0.0204061, 0.0204061, 0.0204061, 0.0204061, 0.0204061, 0.0204061, 0.0204061, 0.0204061, 0.0204067, 0.0204061, 0.0204061, 0.0204061, 0.0204061
15.2568, 2, 0.0206861, 0.0206855, 2, 1.97931, 0, 0.0206855, 0.0206855, 0.0206855, 0.0206855, 0.0206855, 0.0206855, 0.0206855, 0.0206855, 0.0206855, 0.0206855, 0.0206855, 0.0206855, 0.0206861, 0.0206855, 0.0206855, 0.0206855, 0.0206855
15.2647, 2, 0.022558, 0.0225574, 2, 1.97744, 0, 0.0225574, 0.0225574, 0.0225574, 0.0225574, 0.0225574, 0.0225574, 0.0225574, 0.0225574, 0.0225574, 0.0225574, 0.0225574, 0.0225574, 0.022558, 0.0225574, 0.0225574, 0.0225574, 0.0225574
15.2726, 0, 0.0238714, 0.0238708, 1.41421, -0.0238714, 0, 0.0238708, 0.0238708, 0.0238708, 0.0238708, 0.0238708, 0.0238708, 0.0238708, 0.0238708, 0.0238708, 0.0238708, 0.0238708, 0.0238708, 0.0238714, 0.0238708, 0.0238708, 0.0238708, 0.0238708
15.2805, 0, 0.0246266, 0.024626, 1.41421, -0.0246266, 0, 0.024626, 0.024626, 0.024626, 0.024626, 0.024626, 0.024626, 0.024626, 0.024626, 0.024626, 0.024626, 0.024626, 0.024626, 0.0246266, 0.024626, 0.024626, 0.024626, 0.024626
15.2884, 0, 0.025094, 0.0250934, 1.41421, -0.025094, 0, 0.0250934, 0.0250934, 0.0250934, 0.0250934, 0.0250934, 0.0250934, 0.0250934, 0.0250934, 0.0250934, 0.0250934, 0.0250934, 0.0250934, 0.025094, 0.0250934, 0.0250934, 0.0250934, 0.0250934
15.2963, 0, 0.0255657, 0.0255651, 1.41421, -0.0255657, 0, 0.0255651, 0.0255651, 0.0255651, 0.0255651, 0.0255651, 0.0255651, 0.0255651, 0.0255651, 0.0255651, 0.0255651, 0.0255651, 0.0255651, 0.0255657, 0.0255651, 0.0255651, 0.0255651, 0.0255651
15.3042, 2, 0.0271393, 0.0271387, 2, 1.97286, 0, 0.0271387, 0.0271387, 0.0271387, 0.0271387, 0.0271387, 0.0271387, 0.0271387, 0.0271387, 0.0271387, 0.0271387, 0.0271387, 0.0271387, 0.0271393, 0.0271387, 0.0271387, 0.0271387, 0.0271387
15.3121, 0, 0.0283971, 0.0283965, 1.41421, -0.0283971, 0, 0.0283965, 0.0283965, 0.0283965, 0.0283965, 0.0283965, 0.0283965, 0.0283965, 0.0283965, 0.0283965, 0.0283965, 0.0283965, 0.0283965, 0.0283971, 0.0283965, 0.0283965, 0.0283965, 0.0283965
15.32, 0, 0.0293503, 0.0293497, 1.41421, -0.0293503, 0, 0.0293497, 0.0293497, 0.0293497, 0.0293497, 0.0293497, 0.0293497, 0.0293497, 0.0293497, 0.0293497, 0.0293497, 0.0293497, 0.0293497, 0.0293503, 0.0293497, 0.0293497, 0.0293497, 0.0293497
15.3279, 0, 0.0299819, 0.0299813, 1.41421, -0.0299819, 0, 0.0299813, 0.0299813, 0.0299813, 0.0299813, 0.0299813, 0.0299813, 0.0299813, 0.0299813, 0.0299813, 0.0299813, 0.0299813, 0.0299813, 0.0299819, 0.0299813, 0.0299813, 0.0299813, 0.0299813
15.3358, 4, 0.0303657, 0.0303651, 2.44949, 3.96963, 0, 0.0303651, 0.0303651, 0.0303651, 0.0303651, 0.0303651, 0.0303651, 0.0303651, 0.0303651, 0.0303651, 0.0303651, 0.0303651, 0.0303651, 0.0303657, 0.0303651, 0.0303651, 0.0303651, 0.0303651
15.3437, 0, 0.0305817, 0.0305811, 1.41421, -0.0305817, 0, 0.0305811, 0.0305811, 0.0305811, 0.0305811, 0.0305811, 0.0305811, 0.0305811, 0.0305811, 0.0305811, 0.0305811, 0.0305811, 0.0305811, 0.0305817, 0.0305811, 0.0305811, 0.0305811, 0.0305811
15.3516, 6, 0.0305918, 0.0305912, 2.82843, 5.96941, 0, 0.0305912, 0.0305912, 0.0305912, 0.0305912, 0.0305912, 0.0305912, 0.0305912, 0.0305912, 0.0305912, 0.0305912, 0.0305912, 0.0305912, 0.0305918, 0.0305912, 0.0305912, 0.0305912, 0.0305912
15.3595, 2, 0.0304382, 0.0304375, 2, 1.96956, 0, 0.0304375, 0.0304375, 0.0304375, 0.0304375, 0.0304375, 0.0304375, 0.0304375, 0.0304375, 0.0304375, 0.0304375, 0.0304375, 0.0304375, 0.0304382, 0.0304375, 0.0304376, 0.0304375, 0.0304375
15.3674, 2, 0.0300394, 0.0300387, 2, 1.96996, 0, 0.0300387, 0.0300387, 0.0300387, 0.0300387, 0.0300387, 0.0300387, 0.0300387, 0.0300387, 0.0300387, 0.0300387, 0.0300387, 0.0300387, 0.0300394, 0.0300387, 0.0300387, 0.0300387, 0.0300387
15.3753, 0, 0.0294404, 0.0294398, 1.41421, -0.0294404, 0, 0.0294398, 0.0294398, 0.0294398, 0.0294398, 0.0294398, 0.0294398, 0.0294398, 0.0294398, 0.0294398, 0.0294398, 0.0294398, 0.0294398, 0.0294404, 0.0294398, 0.0294398, 0.0294398, 0.0294398
15.3832, 0, 0.0287474, 0.0287468, 1.41421, -0.0287474, 0, 0.0287468, 0.0287468, 0.0287468, 0.0287468, 0.0287468, 0.0287468, 0.0287468, 0.0287468, 0.0287468, 0.0287468, 0.0287468, 0.0287468, 0.0287474, 0.0287468, 0.0287468, 0.0287468, 0.0287468
15.3911, 0, 0.0279569, 0.0279563, 1.41421, -0.0279569, 0, 0.0279563, 0.0279563, 0.0279563, 0.0279563, 0.0279563, 0.0279563, 0.0279563, 0.0279563, 0.0279563, 0.0279563, 0.0279563, 0.0279563, 0.0279569, 0.0279563, 0.0279563, 0.0279563, 0.0279563
15.399, 0, 0.0269865, 0.0269858, 1.41421, -0.0269865, 0, 0.0269858, 0.0269858, 0.0269858, 0.0269858, 0.0269858, 0.0269858, 0.0269858, 0.0269858, 0.0269858, 0.0269858, 0.0269858, 0.0269858, 0.0269864, 0.0269858, 0.0269859, 0.0269858, 0.0269858
15.4069, 2, 0.0258647, 0.025864, 2, 1.97414, 0, 0.025864, 0.025864, 0.025864, 0.025864, 0.025864, 0.025864, 0.025864, 0.025864, 0.025864, 0.025864, 0.025864, 0.025864, 0.0258646, 0.025864, 0.0258641, 0.025864, 0.025864
15.4148, 4, 0.0246479, 0.0246472, 2.44949, 3.97535, 0, 0.0246472, 0.0246472, 0.0246472, 0.0246472, 0.0246472, 0.0246472, 0.0246472, 0.0246472, 0.0246472, 0.0246472, 0.0246472, 0.0246472, 0.0246478, 0.0246472, 0.0246473, 0.0246472, 0.0246472
15.4227, 2, 0.0234026, 0.0234019, 2, 1.9766, 0, 0.0234019, 0.0234019, 0.0234019, 0.0234019, 0.0234019, 0.0234019, 0.0234019, 0.0234019, 0.0234019, 0.0234019, 0.0234019, 0.0234019, 0.0234025, 0.0234019, 0.023402, 0.0234019, 0.0234019
15.4306, 0, 0.0221895, 0.0221888, 1.41421, -0.0221895, 0, 0.0221888, 0.0221888, 0.0221888, 0.0221888, 0.0221888, 0.0221888, 0.0221888, 0.0221888, 0.0221888, 0.0221888, 0.0221888, 0.0221888, 0.0221894, 0.0221888, 0.0221889, 0.0221888, 0.0221888
15.4385, 2, 0.0210207, 0.02102, 2, 1.97898, 0, 0.02102, 0.02102, 0.02102, 0.02102, 0.02102, 0.02102, 0.02102, 0.02102, 0.02102, 0.02102, 0.02102, 0.02102, 0.0210206, 0.02102, 0.0210201, 0.02102, 0.02102
15.4464, 4, 0.0197047, 0.0197039, 2.44949, 3.9803, 0, 0.0197039, 0.0197039, 0.0197039, 0.0197039, 0.0197039, 0.0197039, 0.0197039, 0.0197039, 0.0197039, 0.0197039, 0.0197039, 0.0197039, 0.0197045, 0.0197039, 0.019704, 0.0197039, 0.0197039
15.4543, 0, 0.0182788, 0.018278, 1.41421, -0.0182788, 0, 0.018278, 0.018278, 0.018278, 0.018278, 0.018278, 0.018278, 0.018278, 0.018278, 0.018278, 0.018278, 0.018278, 0.018278, 0.0182786, 0.018278, 0.0182782, 0.018278, 0.018278
15.4622, 0, 0.0168335, 0.0168326, 1.41421, -0.0168335, 0, 0.0168326, 0.0168326, 0.0168326, 0.0168326, 0.0168326, 0.0168326, 0.0168326, 0.0168326, 0.0168326, 0.0168326, 0.0168326, 0.0168326, 0.0168332, 0.0168326, 0.0168329, 0.0168326, 0.0168326
15.4701, 2, 0.0154478, 0.0154468, 2, 1.98455, 0, 0.0154468, 0.0154468, 0.0154468, 0.0154468, 0.0154468, 0.0154468, 0.0154468, 0.0154468, 0.0154468, 0.0154468, 0.0154468, 0.0154468, 0.0154474, 0.0154468, 0.0154472, 0.0154468, 0.0154468
15.478, 0, 0.014498, 0.0144968, 1.41421, -0.014498, 0, 0.0144968, 0.0144968, 0.0144968, 0.0144968, 0.0144968, 0.0144968, 0.0144968, 0.0144968, 0.0144968, 0.0144968, 0.0144968, 0.0144968, 0.0144975, 0.0144968, 0.0144973, 0.0144968, 0.0144968
15.4859, 0, 0.0134142, 0.013413, 1.41421, -0.0134142, 0, 0.013413, 0.013413, 0.013413, 0.013413, 0.013413, 0.013413, 0.013413, 0.013413, 0.013413, 0.013413, 0.013413, 0.013413, 0.0134136, 0.013413, 0.0134136, 0.013413, 0.013413
15.4938, 2, 0.0122374, 0.012236, 2, 1.98776, 0, 0.012236, 0.012236, 0.012236, 0.012236, 0.012236, 0.012236, 0.012236, 0.012236, 0.012236, 0.012236, 0.012236, 0.012236, 0.0122366, 0.012236, 0.0122368, 0.012236, 0.012236
15.5017, 0, 0.0110506, 0.0110489, 1.41421, -0.0110506, 0, 0.0110489, 0.0110489, 0.0110489, 0.0110489, 0.0110489, 0.0110489, 0.0110489, 0.0110489, 0.0110489, 0.0110489, 0.0110489, 0.0110489, 0.0110495, 0.0110489, 0.01105, 0.0110489, 0.0110489
15.5096, 2, 0.00992434, 0.00992234, 2, 1.99008, 0, 0.00992234, 0.00992234, 0.00992234, 0.00992234, 0.00992234, 0.00992234, 0.00992234, 0.00992234, 0.00992234, 0.00992234, 0.00992234, 0.00992234, 0.00992296, 0.00992234, 0.00992373, 0.00992234, 0.00992234
15.5175, 0, 0.0091501, 0.00914772, 1.41421, -0.0091501, 0, 0.00914772, 0.00914772, 0.00914772, 0.00914772, 0.00914772, 0.00914772, 0.00914772, 0.00914772, 0.00914772, 0.00914772, 0.00914772, 0.00914772, 0.00914833, 0.00914772, 0.00914949, 0.00914772, 0.00914772
15.5254, 0, 0.00828401, 0.00828115, 1.41421, -0.00828401, 0, 0.00828115, 0.00828115, 0.00828115, 0.00828115, 0.00828115, 0.00828115, 0.00828115, 0.00828115, 0.00828115, 0.00828115, 0.00828115, 0.00828115, 0.00828176, 0.00828115, 0.00828339, 0.00828115, 0.00828115
15.5333, 0, 0.00735942, 0.00735597, 1.41421, -0.00735942, 0, 0.00735597, 0.00735597, 0.00735597, 0.00735597, 0.00735597, 0.00735597, 0.00735597, 0.00735597, 0.00735597, 0.00735597, 0.00735597, 0.00735597, 0.00735658, 0.00735597, 0.00735881, 0.00735597, 0.00735597
15.5412, 0, 0.00644226, 0.00643807, 1.41421, -0.00644226, 0, 0.00643807, 0.00643807, 0.00643807, 0.00643807, 0.00643807, 0.00643807, 0.00643807, 0.00643807, 0.00643807, 0.00643807, 0.00643807, 0.00643807, 0.00643869, 0.00643807, 0.00644164, 0.00643807, 0.00643807
15.5491, 0, 0.00558641, 0.00558132, 1.41421, -0.00558641, 0, 0.00558132, 0.00558132, 0.00558132, 0.00558132, 0.00558132, 0.00558132, 0.00558132, 0.00558132, 0.00558132, 0.00558132, 0.00558132, 0.00558132, 0.00558193, 0.00558132, 0.00558579, 0.00558132, 0.00558132
15.557, 0, 0.00499652, 0.00499033, 1.41421, -0.00499652, 0, 0.00499033, 0.00499033, 0.00499033, 0.00499033, 0.00499033, 0.00499033, 0.00499033, 0.00499033, 0.00499033, 0.00499033, 0.00499033, 0.00499033, 0.00499095, 0.00499033, 0.00499591, 0.00499033, 0.00499033
15.5649, 2, 0.00435927, 0.00435174, 2, 1.99564, 0, 0.00435174, 0.00435174, 0.00435174, 0.00435174, 0.00435174, 0.00435174, 0.00435174, 0.00435174, 0.00435174, 0.00435174, 0.00435174, 0.00435174, 0.00435236, 0.00435174, 0.00435866, 0.00435174, 0.00435174
15.5728, 0, 0.00370075, 0.0036916, 1.41421, -0.00370075, 0, 0.0036916, 0.0036916, 0.0036916, 0.0036916, 0.0036916, 0.0036916, 0.0036916, 0.0036916, 0.0036916, 0.0036916, 0.0036916, 0.0036916, 0.00369222, 0.0036916, 0.00370013, 0.0036916, 0.0036916
15.5807, 0, 0.0030672, 0.0030561, 1.41421, -0.0030672, 0, 0.0030561, 0.0030561, 0.0030561, 0.0030561, 0.0030561, 0.0030561, 0.0030561, 0.0030561, 0.0030561, 0.0030561, 0.0030561, 0.0030561, 0.00305672, 0.0030561, 0.00306658, 0.0030561, 0.0030561
15.5886, 0, 0.00249402, 0.00248059, 1.41421, -0.00249402, 0, 0.00248059, 0.00248059, 0.00248059, 0.00248059, 0.00248059, 0.00248059, 0.00248059, 0.00248059, 0.00248059, 0.00248059, 0.00248059, 0.00248059, 0.0024812, 0.00248059, 0.0024934, 0.00248059, 0.00248059
15.5965, 0, 0.00209526, 0.00207905, 1.41421, -0.00209526, 0, 0.00207905, 0.00207905, 0.00207905, 0.00207905, 0.00207905, 0.00207905, 0.00207905, 0.00207905, 0.00207905, 0.00207905, 0.00207905, 0.00207905, 0.00207967, 0.00207905, 0.00209464, 0.00207905, 0.00207905
15.6044, 0, 0.00169066, 0.00167116, 1.41421, -0.00169066, 0, 0.00167116, 0.00167116, 0.00167116, 0.00167116, 0.00167116, 0.00167116, 0.00167116, 0.00167116, 0.00167116, 0.00167116, 0.00167116, 0.00167116, 0.00167178, 0.00167116, 0.00169004, 0.00167116, 0.00167116
15.6123, 0, 0.00129831, 0.00127495, 1.41421, -0.00129831, 0, 0.00127495, 0.00127495, 0.00127495, 0.00127495, 0.00127495, 0.00127495, 0.00127495, 0.00127495, 0.00127495, 0.00127495, 0.00127495, 0.00127495, 0.00127557, 0.00127495, 0.00129769, 0.00127495, 0.00127495
15.6202, 2, 0.000946262, 0.000918367, 2, 1.99905, 0, 0.000918367, 0.000918367, 0.000918367, 0.000918367, 0.000918367, 0.000918367, 0.000918367, 0.000918367, 0.000918367, 0.000918367, 0.000918367, 0.000918367, 0.000918986, 0.000918367, 0.000945642, 0.000918367, 0.000918367
15.6281, 0, 0.000653322, 0.000620146, 1.41421, -0.000653322, 0, 0.000620146, 0.000620146, 0.000620146, 0.000620146, 0.000620146, 0.000620146, 0.000620146, 0.000620146, 0.000620146, 0.000620146, 0.000620146, 0.000620146, 0.000620766, 0.000620146, 0.000652702, 0.000620146, 0.000620146
15.636, 0, 0.000462513, 0.000423216, 1.41421, -0.000462513, 0, 0.000423216, 0.000423216, 0.000423216, 0.000423216, 0.000423216, 0.000423216, 0.000423216, 0.000423216, 0.000423216, 0.000423216, 0.000423216, 0.000423216, 0.000423836, 0.000423216, 0.000461893, 0.000423216, 0.000423216
15.6438, 0, 0.00029621, 0.000249854, 1.41421, -0.00029621, 0, 0.000249854, 0.000249854, 0.000249854, 0.000249854, 0.000249854, 0.000249854, 0.000249854, 0.000249854, 0.000249854, 0.000249854, 0.000249854, 0.000249854, 0.000250475, 0.000249854, 0.000295589, 0.000249854, 0.000249854
15.6517, 0, 0.000168169, 0.000113715, 1.41421, -0.000168169, 0, 0.000113715, 0.000113715, 0.000113715, 0.000113715, 0.000113715, 0.000113715, 0.000113715, 0.000113715, 0.000113715, 0.000113715, 0.000113715, 0.000113715, 0.000114336, 0.000113715, 0.000167548, 0.000113715, 0.000113715
