   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_228.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
19.9806, 0, 0.0732694, 4.806e-20, 1.41421, -0.0732694, 0, 4.806e-20, 4.806e-20, 4.806e-20, 4.806e-20, 4.806e-20, 4.806e-20, 4.806e-20, 4.806e-20, 4.806e-20, 4.806e-20, 4.806e-20, 4.806e-20, 0.0635184, 4.806e-20, 0.009751, 4.806e-20, 4.806e-20
19.9885, 0, 0.0779914, 4.58432e-20, 1.41421, -0.0779914, 0, 4.58432e-20, 4.58432e-20, 4.58432e-20, 4.58432e-20, 4.58432e-20, 4.58432e-20, 4.58432e-20, 4.58432e-20, 4.58432e-20, 4.58432e-20, 4.58432e-20, 4.58432e-20, 0.0684051, 4.58432e-20, 0.00958628, 4.58432e-20, 4.58432e-20
19.9964, 0, 0.0828489, 4.36787e-20, 1.41421, -0.0828489, 0, 4.36787e-20, 4.36787e-20, 4.36787e-20, 4.36787e-20, 4.36787e-20, 4.36787e-20, 4.36787e-20, 4.36787e-20, 4.36787e-20, 4.36787e-20, 4.36787e-20, 4.36787e-20, 0.0734226, 4.36787e-20, 0.00942629, 4.36787e-20, 4.36787e-20
20.0043, 2, 0.0878198, 4.2486e-20, 2, 1.91218, 0, 4.2486e-20, 4.2486e-20, 4.2486e-20, 4.2486e-20, 4.2486e-20, 4.2486e-20, 4.2486e-20, 4.2486e-20, 4.2486e-20, 4.2486e-20, 4.2486e-20, 4.2486e-20, 0.0785488, 4.2486e-20, 0.00927106, 4.2486e-20, 4.2486e-20
20.0122, 0, 0.0928801, 4.09196e-20, 1.41421, -0.0928801, 0, 4.09196e-20, 4.09196e-20, 4.09196e-20, 4.09196e-20, 4.09196e-20, 4.09196e-20, 4.09196e-20, 4.09196e-20, 4.09196e-20, 4.09196e-20, 4.09196e-20, 4.09196e-20, 0.0837595, 4.09196e-20, 0.00912063, 4.09196e-20, 4.09196e-20
20.0201, 2, 0.0980078, 3.90016e-20, 2, 1.90199, 0, 3.90016e-20, 3.90016e-20, 3.90016e-20, 3.90016e-20, 3.90016e-20, 3.90016e-20, 3.90016e-20, 3.90016e-20, 3.90016e-20, 3.90016e-20, 3.90016e-20, 3.90016e-20, 0.0890328, 3.90016e-20, 0.00897499, 3.90016e-20, 3.90016e-20
20.028, 0, 0.103174, 3.65666e-20, 1.41421, -0.103174, 0, 3.65666e-20, 3.65666e-20, 3.65666e-20, 3.65666e-20, 3.65666e-20, 3.65666e-20, 3.65666e-20, 3.65666e-20, 3.65666e-20, 3.65666e-20, 3.65666e-20, 3.65666e-20, 0.0943399, 3.65666e-20, 0.00883424, 3.65666e-20, 3.65666e-20
20.0359, 0, 0.108354, 3.37582e-20, 1.41421, -0.108354, 0, 3.37582e-20, 3.37582e-20, 3.37582e-20, 3.37582e-20, 3.37582e-20, 3.37582e-20, 3.37582e-20, 3.37582e-20, 3.37582e-20, 3.37582e-20, 3.37582e-20, 3.37582e-20, 0.0996557, 3.37582e-20, 0.00869841, 3.37582e-20, 3.37582e-20
20.0438, 0, 0.113517, 3.07598e-20, 1.41421, -0.113517, 0, 3.07598e-20, 3.07598e-20, 3.07598e-20, 3.07598e-20, 3.07598e-20, 3.07598e-20, 3.07598e-20, 3.07598e-20, 3.07598e-20, 3.07598e-20, 3.07598e-20, 3.07598e-20, 0.10495, 3.07598e-20, 0.00856763, 3.07598e-20, 3.07598e-20
20.0516, 0, 0.118633, 2.77166e-20, 1.41421, -0.118633, 0, 2.77166e-20, 2.77166e-20, 2.77166e-20, 2.77166e-20, 2.77166e-20, 2.77166e-20, 2.77166e-20, 2.77166e-20, 2.77166e-20, 2.77166e-20, 2.77166e-20, 2.77166e-20, 0.110191, 2.77166e-20, 0.00844206, 2.77166e-20, 2.77166e-20
20.0595, 0, 0.123672, 2.47447e-20, 1.41421, -0.123672, 0, 2.47447e-20, 2.47447e-20, 2.47447e-20, 2.47447e-20, 2.47447e-20, 2.47447e-20, 2.47447e-20, 2.47447e-20, 2.47447e-20, 2.47447e-20, 2.47447e-20, 2.47447e-20, 0.11535, 2.47447e-20, 0.00832176, 2.47447e-20, 2.47447e-20
20.0674, 0, 0.1286, 2.19414e-20, 1.41421, -0.1286, 0, 2.19414e-20, 2.19414e-20, 2.19414e-20, 2.19414e-20, 2.19414e-20, 2.19414e-20, 2.19414e-20, 2.19414e-20, 2.19414e-20, 2.19414e-20, 2.19414e-20, 2.19414e-20, 0.120393, 2.19414e-20, 0.00820692, 2.19414e-20, 2.19414e-20
20.0753, 0, 0.133386, 1.92313e-20, 1.41421, -0.133386, 0, 1.92313e-20, 1.92313e-20, 1.92313e-20, 1.92313e-20, 1.92313e-20, 1.92313e-20, 1.92313e-20, 1.92313e-20, 1.92313e-20, 1.92313e-20, 1.92313e-20, 1.92313e-20, 0.125288, 1.92313e-20, 0.00809768, 1.92313e-20, 1.92313e-20
20.0832, 0, 0.137996, 1.66213e-20, 1.41421, -0.137996, 0, 1.66213e-20, 1.66213e-20, 1.66213e-20, 1.66213e-20, 1.66213e-20, 1.66213e-20, 1.66213e-20, 1.66213e-20, 1.66213e-20, 1.66213e-20, 1.66213e-20, 1.66213e-20, 0.130002, 1.66213e-20, 0.00799423, 1.66213e-20, 1.66213e-20
20.0911, 2, 0.142395, 1.41472e-20, 2, 1.8576, 0, 1.41472e-20, 1.41472e-20, 1.41472e-20, 1.41472e-20, 1.41472e-20, 1.41472e-20, 1.41472e-20, 1.41472e-20, 1.41472e-20, 1.41472e-20, 1.41472e-20, 1.41472e-20, 0.134498, 1.41472e-20, 0.00789676, 1.41472e-20, 1.41472e-20
20.099, 0, 0.146552, 1.18475e-20, 1.41421, -0.146552, 0, 1.18475e-20, 1.18475e-20, 1.18475e-20, 1.18475e-20, 1.18475e-20, 1.18475e-20, 1.18475e-20, 1.18475e-20, 1.18475e-20, 1.18475e-20, 1.18475e-20, 1.18475e-20, 0.138747, 1.18475e-20, 0.00780539, 1.18475e-20, 1.18475e-20
20.1069, 0, 0.150432, 9.75171e-21, 1.41421, -0.150432, 0, 9.75171e-21, 9.75171e-21, 9.75171e-21, 9.75171e-21, 9.75171e-21, 9.75171e-21, 9.75171e-21, 9.75171e-21, 9.75171e-21, 9.75171e-21, 9.75171e-21, 9.75171e-21, 0.142711, 9.75171e-21, 0.00772037, 9.75171e-21, 9.75171e-21
20.1148, 0, 0.154003, 8.06098e-21, 1.41421, -0.154003, 0, 8.06098e-21, 8.06098e-21, 8.06098e-21, 8.06098e-21, 8.06098e-21, 8.06098e-21, 8.06098e-21, 8.06098e-21, 8.06098e-21, 8.06098e-21, 8.06098e-21, 8.06098e-21, 0.146361, 8.06098e-21, 0.00764181, 8.06098e-21, 8.06098e-21
20.1227, 0, 0.157232, 6.43119e-21, 1.41421, -0.157232, 0, 6.43119e-21, 6.43119e-21, 6.43119e-21, 6.43119e-21, 6.43119e-21, 6.43119e-21, 6.43119e-21, 6.43119e-21, 6.43119e-21, 6.43119e-21, 6.43119e-21, 6.43119e-21, 0.149662, 6.43119e-21, 0.00756994, 6.43119e-21, 6.43119e-21
20.1305, 0, 0.16009, 4.91301e-21, 1.41421, -0.16009, 0, 4.91301e-21, 4.91301e-21, 4.91301e-21, 4.91301e-21, 4.91301e-21, 4.91301e-21, 4.91301e-21, 4.91301e-21, 4.91301e-21, 4.91301e-21, 4.91301e-21, 4.91301e-21, 0.152585, 4.91301e-21, 0.00750493, 4.91301e-21, 4.91301e-21
20.1384, 2, 0.162547, 3.56816e-21, 2, 1.83745, 0, 3.56816e-21, 3.56816e-21, 3.56816e-21, 3.56816e-21, 3.56816e-21, 3.56816e-21, 3.56816e-21, 3.56816e-21, 3.56816e-21, 3.56816e-21, 3.56816e-21, 3.56816e-21, 0.1551, 3.56816e-21, 0.00744692, 3.56816e-21, 3.56816e-21
20.1463, 0, 0.164576, 2.43793e-21, 1.41421, -0.164576, 0, 2.43793e-21, 2.43793e-21, 2.43793e-21, 2.43793e-21, 2.43793e-21, 2.43793e-21, 2.43793e-21, 2.43793e-21, 2.43793e-21, 2.43793e-21, 2.43793e-21, 2.43793e-21, 0.15718, 2.43793e-21, 0.00739612, 2.43793e-21, 2.43793e-21
20.1542, 0, 0.166154, 1.64807e-21, 1.41421, -0.166154, 0, 1.64807e-21, 1.64807e-21, 1.64807e-21, 1.64807e-21, 1.64807e-21, 1.64807e-21, 1.64807e-21, 1.64807e-21, 1.64807e-21, 1.64807e-21, 1.64807e-21, 1.64807e-21, 0.158802, 1.64807e-21, 0.00735263, 1.64807e-21, 1.64807e-21
20.1621, 0, 0.16726, 9.66197e-22, 1.41421, -0.16726, 0, 9.66197e-22, 9.66197e-22, 9.66197e-22, 9.66197e-22, 9.66197e-22, 9.66197e-22, 9.66197e-22, 9.66197e-22, 9.66197e-22, 9.66197e-22, 9.66197e-22, 9.66197e-22, 0.159943, 9.66197e-22, 0.00731661, 9.66197e-22, 9.66197e-22
20.17, 0, 0.167875, 4.38258e-22, 1.41421, -0.167875, 0, 4.38258e-22, 4.38258e-22, 4.38258e-22, 4.38258e-22, 4.38258e-22, 4.38258e-22, 4.38258e-22, 4.38258e-22, 4.38258e-22, 4.38258e-22, 4.38258e-22, 4.38258e-22, 0.160587, 4.38258e-22, 0.00728818, 4.38258e-22, 4.38258e-22
20.1779, 0, 0.167987, 1.09564e-22, 1.41421, -0.167987, 0, 1.09564e-22, 1.09564e-22, 1.09564e-22, 1.09564e-22, 1.09564e-22, 1.09564e-22, 1.09564e-22, 1.09564e-22, 1.09564e-22, 1.09564e-22, 1.09564e-22, 1.09564e-22, 0.16072, 1.09564e-22, 0.00726743, 1.09564e-22, 1.09564e-22
20.1858, 0, 0.167587, 0, 1.41421, -0.167587, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.160333, 0, 0.00725448, 0, 0
20.1937, 0, 0.16667, 0, 1.41421, -0.16667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.159421, 0, 0.00724939, 0, 0
20.2016, 0, 0.165237, 0, 1.41421, -0.165237, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.157985, 0, 0.0072522, 0, 0
20.2094, 0, 0.163295, 0, 1.41421, -0.163295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.156032, 0, 0.00726294, 0, 0
20.2173, 0, 0.160853, 0, 1.41421, -0.160853, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.153572, 0, 0.00728164, 0, 0
20.2252, 0, 0.15793, 0, 1.41421, -0.15793, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.150622, 0, 0.00730829, 0, 0
20.2331, 0, 0.154548, 0, 1.41421, -0.154548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.147205, 0, 0.00734284, 0, 0
20.241, 0, 0.150732, 0, 1.41421, -0.150732, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.143347, 0, 0.00738527, 0, 0
20.2489, 0, 0.146516, 0, 1.41421, -0.146516, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.139081, 0, 0.0074355, 0, 0
20.2568, 0, 0.141935, 0, 1.41421, -0.141935, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.134441, 0, 0.00749347, 0, 0
20.2647, 0, 0.137028, 3.22436e-34, 1.41421, -0.137028, 0, 3.22436e-34, 3.22436e-34, 3.22436e-34, 3.22436e-34, 3.22436e-34, 3.22436e-34, 3.22436e-34, 3.22436e-34, 3.22436e-34, 3.22436e-34, 3.22436e-34, 3.22436e-34, 0.129469, 3.22436e-34, 0.00755907, 3.22436e-34, 3.22436e-34
20.2726, 0, 0.131841, 1.19021e-33, 1.41421, -0.131841, 0, 1.19021e-33, 1.19021e-33, 1.19021e-33, 1.19021e-33, 1.19021e-33, 1.19021e-33, 1.19021e-33, 1.19021e-33, 1.19021e-33, 1.19021e-33, 1.19021e-33, 1.19021e-33, 0.124209, 1.19021e-33, 0.00763218, 1.19021e-33, 1.19021e-33
20.2805, 0, 0.126416, 2.48179e-33, 1.41421, -0.126416, 0, 2.48179e-33, 2.48179e-33, 2.48179e-33, 2.48179e-33, 2.48179e-33, 2.48179e-33, 2.48179e-33, 2.48179e-33, 2.48179e-33, 2.48179e-33, 2.48179e-33, 2.48179e-33, 0.118704, 2.48179e-33, 0.00771271, 2.48179e-33, 2.48179e-33
20.2883, 0, 0.120802, 4.15271e-33, 1.41421, -0.120802, 0, 4.15271e-33, 4.15271e-33, 4.15271e-33, 4.15271e-33, 4.15271e-33, 4.15271e-33, 4.15271e-33, 4.15271e-33, 4.15271e-33, 4.15271e-33, 4.15271e-33, 4.15271e-33, 0.113002, 4.15271e-33, 0.00780053, 4.15271e-33, 4.15271e-33
20.2962, 0, 0.115047, 6.19016e-33, 1.41421, -0.115047, 0, 6.19016e-33, 6.19016e-33, 6.19016e-33, 6.19016e-33, 6.19016e-33, 6.19016e-33, 6.19016e-33, 6.19016e-33, 6.19016e-33, 6.19016e-33, 6.19016e-33, 6.19016e-33, 0.107152, 6.19016e-33, 0.00789547, 6.19016e-33, 6.19016e-33
20.3041, 2, 0.109199, 8.5047e-33, 2, 1.8908, 0, 8.5047e-33, 8.5047e-33, 8.5047e-33, 8.5047e-33, 8.5047e-33, 8.5047e-33, 8.5047e-33, 8.5047e-33, 8.5047e-33, 8.5047e-33, 8.5047e-33, 8.5047e-33, 0.101202, 8.5047e-33, 0.00799742, 8.5047e-33, 8.5047e-33
20.312, 0, 0.103308, 1.09333e-32, 1.41421, -0.103308, 0, 1.09333e-32, 1.09333e-32, 1.09333e-32, 1.09333e-32, 1.09333e-32, 1.09333e-32, 1.09333e-32, 1.09333e-32, 1.09333e-32, 1.09333e-32, 1.09333e-32, 1.09333e-32, 0.0952017, 1.09333e-32, 0.00810618, 1.09333e-32, 1.09333e-32
20.3199, 0, 0.0974166, 1.34272e-32, 1.41421, -0.0974166, 0, 1.34272e-32, 1.34272e-32, 1.34272e-32, 1.34272e-32, 1.34272e-32, 1.34272e-32, 1.34272e-32, 1.34272e-32, 1.34272e-32, 1.34272e-32, 1.34272e-32, 1.34272e-32, 0.0891949, 1.34272e-32, 0.00822168, 1.34272e-32, 1.34272e-32
20.3278, 0, 0.0915726, 1.5822e-32, 1.41421, -0.0915726, 0, 1.5822e-32, 1.5822e-32, 1.5822e-32, 1.5822e-32, 1.5822e-32, 1.5822e-32, 1.5822e-32, 1.5822e-32, 1.5822e-32, 1.5822e-32, 1.5822e-32, 1.5822e-32, 0.0832289, 1.5822e-32, 0.00834369, 1.5822e-32, 1.5822e-32
20.3357, 0, 0.0858148, 1.80839e-32, 1.41421, -0.0858148, 0, 1.80839e-32, 1.80839e-32, 1.80839e-32, 1.80839e-32, 1.80839e-32, 1.80839e-32, 1.80839e-32, 1.80839e-32, 1.80839e-32, 1.80839e-32, 1.80839e-32, 1.80839e-32, 0.0773426, 1.80839e-32, 0.00847215, 1.80839e-32, 1.80839e-32
20.3436, 0, 0.0801832, 2.0062e-32, 1.41421, -0.0801832, 0, 2.0062e-32, 2.0062e-32, 2.0062e-32, 2.0062e-32, 2.0062e-32, 2.0062e-32, 2.0062e-32, 2.0062e-32, 2.0062e-32, 2.0062e-32, 2.0062e-32, 2.0062e-32, 0.0715764, 2.0062e-32, 0.00860689, 2.0062e-32, 2.0062e-32
20.3515, 0, 0.0747143, 2.17327e-32, 1.41421, -0.0747143, 0, 2.17327e-32, 2.17327e-32, 2.17327e-32, 2.17327e-32, 2.17327e-32, 2.17327e-32, 2.17327e-32, 2.17327e-32, 2.17327e-32, 2.17327e-32, 2.17327e-32, 2.17327e-32, 0.0659666, 2.17327e-32, 0.00874771, 2.17327e-32, 2.17327e-32
20.3594, 2, 0.0694362, 2.3164e-32, 2, 1.93056, 0, 2.3164e-32, 2.3164e-32, 2.3164e-32, 2.3164e-32, 2.3164e-32, 2.3164e-32, 2.3164e-32, 2.3164e-32, 2.3164e-32, 2.3164e-32, 2.3164e-32, 2.3164e-32, 0.0605416, 2.3164e-32, 0.00889458, 2.3164e-32, 2.3164e-32
20.3672, 0, 0.0643782, 2.40737e-32, 1.41421, -0.0643782, 0, 2.40737e-32, 2.40737e-32, 2.40737e-32, 2.40737e-32, 2.40737e-32, 2.40737e-32, 2.40737e-32, 2.40737e-32, 2.40737e-32, 2.40737e-32, 2.40737e-32, 2.40737e-32, 0.0553309, 2.40737e-32, 0.0090473, 2.40737e-32, 2.40737e-32
20.3751, 0, 0.0595603, 2.45081e-32, 1.41421, -0.0595603, 0, 2.45081e-32, 2.45081e-32, 2.45081e-32, 2.45081e-32, 2.45081e-32, 2.45081e-32, 2.45081e-32, 2.45081e-32, 2.45081e-32, 2.45081e-32, 2.45081e-32, 2.45081e-32, 0.0503545, 2.45081e-32, 0.00920584, 2.45081e-32, 2.45081e-32
20.383, 2, 0.0550017, 2.45772e-32, 2, 1.945, 0, 2.45772e-32, 2.45772e-32, 2.45772e-32, 2.45772e-32, 2.45772e-32, 2.45772e-32, 2.45772e-32, 2.45772e-32, 2.45772e-32, 2.45772e-32, 2.45772e-32, 2.45772e-32, 0.0456316, 2.45772e-32, 0.00937007, 2.45772e-32, 2.45772e-32
20.3909, 2, 0.0507168, 2.43333e-32, 2, 1.94928, 0, 2.43333e-32, 2.43333e-32, 2.43333e-32, 2.43333e-32, 2.43333e-32, 2.43333e-32, 2.43333e-32, 2.43333e-32, 2.43333e-32, 2.43333e-32, 2.43333e-32, 2.43333e-32, 0.041177, 2.43333e-32, 0.00953986, 2.43333e-32, 2.43333e-32
20.3988, 0, 0.046712, 2.37254e-32, 1.41421, -0.046712, 0, 2.37254e-32, 2.37254e-32, 2.37254e-32, 2.37254e-32, 2.37254e-32, 2.37254e-32, 2.37254e-32, 2.37254e-32, 2.37254e-32, 2.37254e-32, 2.37254e-32, 2.37254e-32, 0.0369967, 2.37254e-32, 0.00971528, 2.37254e-32, 2.37254e-32
20.4067, 0, 0.0429964, 2.28429e-32, 1.41421, -0.0429964, 0, 2.28429e-32, 2.28429e-32, 2.28429e-32, 2.28429e-32, 2.28429e-32, 2.28429e-32, 2.28429e-32, 2.28429e-32, 2.28429e-32, 2.28429e-32, 2.28429e-32, 2.28429e-32, 0.0331003, 2.28429e-32, 0.00989607, 2.28429e-32, 2.28429e-32
20.4146, 0, 0.0395686, 2.16506e-32, 1.41421, -0.0395686, 0, 2.16506e-32, 2.16506e-32, 2.16506e-32, 2.16506e-32, 2.16506e-32, 2.16506e-32, 2.16506e-32, 2.16506e-32, 2.16506e-32, 2.16506e-32, 2.16506e-32, 2.16506e-32, 0.0294863, 2.16506e-32, 0.0100824, 2.16506e-32, 2.16506e-32
20.4225, 0, 0.0364278, 2.02412e-32, 1.41421, -0.0364278, 0, 2.02412e-32, 2.02412e-32, 2.02412e-32, 2.02412e-32, 2.02412e-32, 2.02412e-32, 2.02412e-32, 2.02412e-32, 2.02412e-32, 2.02412e-32, 2.02412e-32, 2.02412e-32, 0.0261538, 2.02412e-32, 0.010274, 2.02412e-32, 2.02412e-32
20.4304, 2, 0.0335696, 1.87156e-32, 2, 1.96643, 0, 1.87156e-32, 1.87156e-32, 1.87156e-32, 1.87156e-32, 1.87156e-32, 1.87156e-32, 1.87156e-32, 1.87156e-32, 1.87156e-32, 1.87156e-32, 1.87156e-32, 1.87156e-32, 0.0230985, 1.87156e-32, 0.0104711, 1.87156e-32, 1.87156e-32
20.4383, 0, 0.0309848, 1.7074e-32, 1.41421, -0.0309848, 0, 1.7074e-32, 1.7074e-32, 1.7074e-32, 1.7074e-32, 1.7074e-32, 1.7074e-32, 1.7074e-32, 1.7074e-32, 1.7074e-32, 1.7074e-32, 1.7074e-32, 1.7074e-32, 0.0203112, 1.7074e-32, 0.0106736, 1.7074e-32, 1.7074e-32
20.4461, 0, 0.0286649, 1.53464e-32, 1.41421, -0.0286649, 0, 1.53464e-32, 1.53464e-32, 1.53464e-32, 1.53464e-32, 1.53464e-32, 1.53464e-32, 1.53464e-32, 1.53464e-32, 1.53464e-32, 1.53464e-32, 1.53464e-32, 1.53464e-32, 0.0177835, 1.53464e-32, 0.0108814, 1.53464e-32, 1.53464e-32
20.454, 0, 0.026597, 1.35945e-32, 1.41421, -0.026597, 0, 1.35945e-32, 1.35945e-32, 1.35945e-32, 1.35945e-32, 1.35945e-32, 1.35945e-32, 1.35945e-32, 1.35945e-32, 1.35945e-32, 1.35945e-32, 1.35945e-32, 1.35945e-32, 0.0155023, 1.35945e-32, 0.0110947, 1.35945e-32, 1.35945e-32
20.4619, 0, 0.0247685, 1.18489e-32, 1.41421, -0.0247685, 0, 1.18489e-32, 1.18489e-32, 1.18489e-32, 1.18489e-32, 1.18489e-32, 1.18489e-32, 1.18489e-32, 1.18489e-32, 1.18489e-32, 1.18489e-32, 1.18489e-32, 1.18489e-32, 0.0134549, 1.18489e-32, 0.0113136, 1.18489e-32, 1.18489e-32
20.4698, 0, 0.0231654, 1.01458e-32, 1.41421, -0.0231654, 0, 1.01458e-32, 1.01458e-32, 1.01458e-32, 1.01458e-32, 1.01458e-32, 1.01458e-32, 1.01458e-32, 1.01458e-32, 1.01458e-32, 1.01458e-32, 1.01458e-32, 1.01458e-32, 0.0116275, 1.01458e-32, 0.0115379, 1.01458e-32, 1.01458e-32
20.4777, 0, 0.0217721, 8.47378e-33, 1.41421, -0.0217721, 0, 8.47378e-33, 8.47378e-33, 8.47378e-33, 8.47378e-33, 8.47378e-33, 8.47378e-33, 8.47378e-33, 8.47378e-33, 8.47378e-33, 8.47378e-33, 8.47378e-33, 8.47378e-33, 0.0100042, 8.47378e-33, 0.0117679, 8.47378e-33, 8.47378e-33
20.4856, 0, 0.0205738, 6.87725e-33, 1.41421, -0.0205738, 0, 6.87725e-33, 6.87725e-33, 6.87725e-33, 6.87725e-33, 6.87725e-33, 6.87725e-33, 6.87725e-33, 6.87725e-33, 6.87725e-33, 6.87725e-33, 6.87725e-33, 6.87725e-33, 0.00857028, 6.87725e-33, 0.0120035, 6.87725e-33, 6.87725e-33
20.4935, 0, 0.0195546, 5.39723e-33, 1.41421, -0.0195546, 0, 5.39723e-33, 5.39723e-33, 5.39723e-33, 5.39723e-33, 5.39723e-33, 5.39723e-33, 5.39723e-33, 5.39723e-33, 5.39723e-33, 5.39723e-33, 5.39723e-33, 5.39723e-33, 0.00730957, 5.39723e-33, 0.0122451, 5.39723e-33, 5.39723e-33
20.5014, 2, 0.0186996, 4.06735e-33, 2, 1.9813, 0, 4.06735e-33, 4.06735e-33, 4.06735e-33, 4.06735e-33, 4.06735e-33, 4.06735e-33, 4.06735e-33, 4.06735e-33, 4.06735e-33, 4.06735e-33, 4.06735e-33, 4.06735e-33, 0.00620709, 4.06735e-33, 0.0124925, 4.06735e-33, 4.06735e-33
20.5093, 0, 0.0179938, 2.88272e-33, 1.41421, -0.0179938, 0, 2.88272e-33, 2.88272e-33, 2.88272e-33, 2.88272e-33, 2.88272e-33, 2.88272e-33, 2.88272e-33, 2.88272e-33, 2.88272e-33, 2.88272e-33, 2.88272e-33, 2.88272e-33, 0.00524786, 2.88272e-33, 0.012746, 2.88272e-33, 2.88272e-33
20.5172, 0, 0.0174231, 1.87213e-33, 1.41421, -0.0174231, 0, 1.87213e-33, 1.87213e-33, 1.87213e-33, 1.87213e-33, 1.87213e-33, 1.87213e-33, 1.87213e-33, 1.87213e-33, 1.87213e-33, 1.87213e-33, 1.87213e-33, 1.87213e-33, 0.00441748, 1.87213e-33, 0.0130057, 1.87213e-33, 1.87213e-33
20.525, 0, 0.0169739, 1.06315e-33, 1.41421, -0.0169739, 0, 1.06315e-33, 1.06315e-33, 1.06315e-33, 1.06315e-33, 1.06315e-33, 1.06315e-33, 1.06315e-33, 1.06315e-33, 1.06315e-33, 1.06315e-33, 1.06315e-33, 1.06315e-33, 0.00370224, 1.06315e-33, 0.0132716, 1.06315e-33, 1.06315e-33
20.5329, 0, 0.0166334, 4.74757e-34, 1.41421, -0.0166334, 0, 4.74757e-34, 4.74757e-34, 4.74757e-34, 4.74757e-34, 4.74757e-34, 4.74757e-34, 4.74757e-34, 4.74757e-34, 4.74757e-34, 4.74757e-34, 4.74757e-34, 4.74757e-34, 0.00308938, 4.74757e-34, 0.013544, 4.74757e-34, 4.74757e-34
20.5408, 0, 0.0163897, 1.18689e-34, 1.41421, -0.0163897, 0, 1.18689e-34, 1.18689e-34, 1.18689e-34, 1.18689e-34, 1.18689e-34, 1.18689e-34, 1.18689e-34, 1.18689e-34, 1.18689e-34, 1.18689e-34, 1.18689e-34, 1.18689e-34, 0.00256659, 1.18689e-34, 0.0138231, 1.18689e-34, 1.18689e-34
20.5487, 0, 0.0162319, 0, 1.41421, -0.0162319, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00212305, 0, 0.0141088, 0, 0
20.5566, 0, 0.01615, 0, 1.41421, -0.01615, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00174841, 0, 0.0144016, 0, 0
20.5645, 0, 0.016135, 0, 1.41421, -0.016135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00143359, 0, 0.0147014, 0, 0
20.5724, 0, 0.0161788, 0, 1.41421, -0.0161788, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00117039, 0, 0.0150084, 0, 0
20.5803, 0, 0.0162741, 0, 1.41421, -0.0162741, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000951294, 0, 0.0153228, 0, 0
20.5882, 0, 0.0164145, 0, 1.41421, -0.0164145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000769887, 0, 0.0156446, 0, 0
20.5961, 0, 0.0165944, 0, 1.41421, -0.0165944, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000620331, 0, 0.0159741, 0, 0
20.6039, 0, 0.0168089, 0, 1.41421, -0.0168089, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000497654, 0, 0.0163113, 0, 0
20.6118, 0, 0.0170536, 0, 1.41421, -0.0170536, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00039753, 0, 0.0166561, 0, 0
20.6197, 0, 0.0173249, 0, 1.41421, -0.0173249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00031614, 0, 0.0170088, 0, 0
20.6276, 0, 0.0176194, 0, 1.41421, -0.0176194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000250358, 0, 0.017369, 0, 0
20.6355, 0, 0.0179345, 0, 1.41421, -0.0179345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000197401, 0, 0.0177371, 0, 0
20.6434, 0, 0.0182676, 0, 1.41421, -0.0182676, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000154981, 0, 0.0181126, 0, 0
20.6513, 0, 0.0186166, 0, 1.41421, -0.0186166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000121168, 0, 0.0184954, 0, 0
