   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_187.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
21.5007, 0, 0.0126319, 0, 1.41421, -0.0126319, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.35331e-07, 0, 0.0126315, 0
21.5085, 0, 0.0123896, 0, 1.41421, -0.0123896, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.28779e-07, 0, 0.0123892, 0
21.5164, 0, 0.0121517, 0, 1.41421, -0.0121517, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.21819e-07, 0, 0.0121514, 0
21.5243, 0, 0.0119184, 0, 1.41421, -0.0119184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.14521e-07, 0, 0.0119181, 0
21.5322, 0, 0.0116896, 0, 1.41421, -0.0116896, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.0695e-07, 0, 0.0116893, 0
21.5401, 0, 0.0114655, 0, 1.41421, -0.0114655, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.99181e-07, 0, 0.0114652, 0
21.548, 0, 0.011246, 0, 1.41421, -0.011246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91278e-07, 0, 0.0112457, 0
21.5558, 0, 0.011031, 0, 1.41421, -0.011031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.83312e-07, 0, 0.0110307, 0
21.5637, 0, 0.0108205, 0, 1.41421, -0.0108205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.75342e-07, 0, 0.0108203, 0
21.5716, 0, 0.0106146, 0, 1.41421, -0.0106146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.67435e-07, 0, 0.0106143, 0
21.5795, 0, 0.0104131, 0, 1.41421, -0.0104131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.59643e-07, 0, 0.0104128, 0
21.5874, 0, 0.0102159, 0, 1.41421, -0.0102159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5202e-07, 0, 0.0102157, 0
21.5953, 2, 0.010023, 0, 2, 1.98998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.44607e-07, 0, 0.0100228, 0
21.6031, 0, 0.00983441, 0, 1.41421, -0.00983441, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.37452e-07, 0, 0.00983417, 0
21.611, 0, 0.00964989, 0, 1.41421, -0.00964989, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.30584e-07, 0, 0.00964966, 0
21.6189, 0, 0.00946946, 0, 1.41421, -0.00946946, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.24036e-07, 0, 0.00946923, 0
21.6268, 0, 0.00929291, 0, 1.41421, -0.00929291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.17825e-07, 0, 0.00929269, 0
21.6347, 0, 0.00912025, 0, 1.41421, -0.00912025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11971e-07, 0, 0.00912003, 0
21.6426, 0, 0.00895128, 0, 1.41421, -0.00895128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.06484e-07, 0, 0.00895107, 0
21.6504, 0, 0.00878597, 0, 1.41421, -0.00878597, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.01372e-07, 0, 0.00878577, 0
21.6583, 0, 0.00862415, 0, 1.41421, -0.00862415, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.96633e-07, 0, 0.00862395, 0
21.6662, 0, 0.00846577, 0, 1.41421, -0.00846577, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.92266e-07, 0, 0.00846558, 0
21.6741, 0, 0.0083107, 0, 1.41421, -0.0083107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88264e-07, 0, 0.00831051, 0
21.682, 0, 0.00815878, 0, 1.41421, -0.00815878, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.84615e-07, 0, 0.0081586, 0
21.6899, 0, 0.00800998, 0, 1.41421, -0.00800998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.81308e-07, 0, 0.0080098, 0
21.6977, 0, 0.00786413, 0, 1.41421, -0.00786413, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.78326e-07, 0, 0.00786396, 0
21.7056, 0, 0.00772116, 0, 1.41421, -0.00772116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.75653e-07, 0, 0.00772098, 0
21.7135, 0, 0.00758096, 0, 1.41421, -0.00758096, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7327e-07, 0, 0.00758078, 0
21.7214, 0, 0.00744345, 0, 1.41421, -0.00744345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.71157e-07, 0, 0.00744328, 0
21.7293, 0, 0.00730849, 0, 1.41421, -0.00730849, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.69295e-07, 0, 0.00730832, 0
21.7372, 0, 0.00717604, 0, 1.41421, -0.00717604, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.67665e-07, 0, 0.00717587, 0
21.7451, 0, 0.00704593, 0, 1.41421, -0.00704593, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66245e-07, 0, 0.00704576, 0
21.7529, 0, 0.00691814, 0, 1.41421, -0.00691814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65017e-07, 0, 0.00691798, 0
21.7608, 0, 0.00679252, 0, 1.41421, -0.00679252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63961e-07, 0, 0.00679236, 0
21.7687, 0, 0.00666905, 0, 1.41421, -0.00666905, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63062e-07, 0, 0.00666888, 0
21.7766, 0, 0.00654757, 0, 1.41421, -0.00654757, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.623e-07, 0, 0.00654741, 0
21.7845, 0, 0.00642809, 0, 1.41421, -0.00642809, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.61662e-07, 0, 0.00642793, 0
21.7924, 2, 0.00631045, 0, 2, 1.99369, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.61132e-07, 0, 0.00631029, 0
21.8002, 0, 0.00619465, 0, 1.41421, -0.00619465, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60697e-07, 0, 0.00619449, 0
21.8081, 0, 0.00608056, 0, 1.41421, -0.00608056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60345e-07, 0, 0.0060804, 0
21.816, 0, 0.00596813, 0, 1.41421, -0.00596813, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60064e-07, 0, 0.00596797, 0
21.8239, 0, 0.00585733, 0, 1.41421, -0.00585733, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59846e-07, 0, 0.00585717, 0
21.8318, 0, 0.0057481, 0, 1.41421, -0.0057481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5968e-07, 0, 0.00574794, 0
21.8397, 0, 0.00564034, 0, 1.41421, -0.00564034, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5956e-07, 0, 0.00564018, 0
21.8475, 0, 0.00553405, 0, 1.41421, -0.00553405, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59479e-07, 0, 0.00553389, 0
21.8554, 0, 0.00542914, 0, 1.41421, -0.00542914, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5943e-07, 0, 0.00542898, 0
21.8633, 0, 0.00532561, 0, 1.41421, -0.00532561, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59408e-07, 0, 0.00532546, 0
21.8712, 0, 0.00522337, 0, 1.41421, -0.00522337, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59409e-07, 0, 0.00522321, 0
21.8791, 0, 0.00512244, 0, 1.41421, -0.00512244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59428e-07, 0, 0.00512228, 0
21.887, 0, 0.00502272, 0, 1.41421, -0.00502272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59464e-07, 0, 0.00502256, 0
21.8948, 0, 0.00492423, 0, 1.41421, -0.00492423, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59512e-07, 0, 0.00492407, 0
21.9027, 0, 0.00482691, 0, 1.41421, -0.00482691, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59571e-07, 0, 0.00482675, 0
21.9106, 0, 0.00473076, 0, 1.41421, -0.00473076, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59638e-07, 0, 0.00473061, 0
21.9185, 0, 0.00463571, 0, 1.41421, -0.00463571, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59713e-07, 0, 0.00463555, 0
21.9264, 0, 0.00454181, 0, 1.41421, -0.00454181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59792e-07, 0, 0.00454165, 0
21.9343, 0, 0.00444899, 0, 1.41421, -0.00444899, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59877e-07, 0, 0.00444883, 0
21.9422, 2, 0.00435727, 0, 2, 1.99564, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59964e-07, 0, 0.00435711, 0
21.95, 0, 0.00426662, 0, 1.41421, -0.00426662, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60055e-07, 0, 0.00426646, 0
21.9579, 0, 0.00417699, 0, 1.41421, -0.00417699, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60147e-07, 0, 0.00417683, 0
21.9658, 0, 0.00408843, 0, 1.41421, -0.00408843, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60242e-07, 0, 0.00408827, 0
21.9737, 0, 0.00400088, 0, 1.41421, -0.00400088, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60338e-07, 0, 0.00400072, 0
21.9816, 0, 0.00391437, 0, 1.41421, -0.00391437, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60436e-07, 0, 0.00391421, 0
21.9895, 0, 0.00382886, 0, 1.41421, -0.00382886, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60537e-07, 0, 0.0038287, 0
21.9973, 0, 0.00374438, 0, 1.41421, -0.00374438, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60641e-07, 0, 0.00374422, 0
22.0052, 0, 0.00366089, 0, 1.41421, -0.00366089, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6075e-07, 0, 0.00366073, 0
22.0131, 0, 0.00357842, 0, 1.41421, -0.00357842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60866e-07, 0, 0.00357826, 0
22.021, 0, 0.00349694, 0, 1.41421, -0.00349694, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.61e-07, 0, 0.00349677, 0
22.0289, 0, 0.00341645, 0, 1.41421, -0.00341645, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.61184e-07, 0, 0.00341629, 0
22.0368, 0, 0.00333696, 0, 1.41421, -0.00333696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.61676e-07, 0, 0.0033368, 0
22.0446, 0, 0.00325849, 0, 1.41421, -0.00325849, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62096e-07, 0, 0.00325833, 0
22.0525, 0, 0.00318101, 0, 1.41421, -0.00318101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62683e-07, 0, 0.00318085, 0
22.0604, 0, 0.00310456, 0, 1.41421, -0.00310456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.64e-07, 0, 0.0031044, 0
22.0683, 0, 0.00302911, 0, 1.41421, -0.00302911, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65387e-07, 0, 0.00302894, 0
22.0762, 0, 0.0029547, 0, 1.41421, -0.0029547, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.67263e-07, 0, 0.00295453, 0
22.0841, 0, 0.0028813, 0, 1.41421, -0.0028813, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6989e-07, 0, 0.00288113, 0
22.0919, 0, 0.00280898, 0, 1.41421, -0.00280898, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.73579e-07, 0, 0.0028088, 0
22.0998, 0, 0.0027377, 0, 1.41421, -0.0027377, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7876e-07, 0, 0.00273752, 0
22.1077, 0, 0.00266753, 0, 1.41421, -0.00266753, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.86016e-07, 0, 0.00266734, 0
22.1156, 0, 0.00259844, 0, 1.41421, -0.00259844, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.96154e-07, 0, 0.00259825, 0
22.1235, 0, 0.0025305, 0, 1.41421, -0.0025305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.10255e-07, 0, 0.00253029, 0
22.1314, 0, 0.0024637, 0, 1.41421, -0.0024637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.29801e-07, 0, 0.00246347, 0
22.1392, 0, 0.00239808, 0, 1.41421, -0.00239808, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.56774e-07, 0, 0.00239783, 0
22.1471, 0, 0.00233368, 0, 1.41421, -0.00233368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.93831e-07, 0, 0.00233339, 0
22.155, 0, 0.00227054, 0, 1.41421, -0.00227054, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.44494e-07, 0, 0.0022702, 0
22.1629, 0, 0.00220866, 0, 1.41421, -0.00220866, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.13472e-07, 0, 0.00220825, 0
22.1708, 0, 0.00214812, 0, 1.41421, -0.00214812, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.06898e-07, 0, 0.00214761, 0
22.1787, 0, 0.00208891, 0, 1.41421, -0.00208891, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.32898e-07, 0, 0.00208828, 0
22.1866, 0, 0.00203111, 0, 1.41421, -0.00203111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.01934e-07, 0, 0.00203031, 0
22.1944, 0, 0.00197472, 0, 1.41421, -0.00197472, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02773e-06, 0, 0.00197369, 0
22.2023, 0, 0.00191982, 0, 1.41421, -0.00191982, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32774e-06, 0, 0.00191849, 0
22.2102, 0, 0.00186643, 0, 1.41421, -0.00186643, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.72452e-06, 0, 0.00186471, 0
22.2181, 0, 0.00181459, 0, 1.41421, -0.00181459, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.24688e-06, 0, 0.00181234, 0
22.226, 0, 0.00176437, 0, 1.41421, -0.00176437, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.9309e-06, 0, 0.00176144, 0
22.2339, 0, 0.0017158, 0, 1.41421, -0.0017158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.82269e-06, 0, 0.00171198, 0
22.2417, 0, 0.00166897, 0, 1.41421, -0.00166897, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.9791e-06, 0, 0.00166399, 0
22.2496, 0, 0.00162391, 0, 1.41421, -0.00162391, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.47253e-06, 0, 0.00161743, 0
22.2575, 0, 0.00158074, 0, 1.41421, -0.00158074, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.38978e-06, 0, 0.00157235, 0
22.2654, 0, 0.00153953, 0, 1.41421, -0.00153953, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08409e-05, 0, 0.00152869, 0
22.2733, 0, 0.00150042, 0, 1.41421, -0.00150042, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39576e-05, 0, 0.00148646, 0
22.2812, 0, 0.00146351, 0, 1.41421, -0.00146351, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.79031e-05, 0, 0.00144561, 0
22.289, 0, 0.00142901, 0, 1.41421, -0.00142901, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.28706e-05, 0, 0.00140614, 0
22.2969, 0, 0.00139708, 0, 1.41421, -0.00139708, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.90972e-05, 0, 0.00136799, 0
22.3048, 0, 0.00136799, 0, 1.41421, -0.00136799, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.68595e-05, 0, 0.00133113, 0
22.3127, 0, 0.00134201, 0, 1.41421, -0.00134201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.64932e-05, 0, 0.00129552, 0
22.3206, 0, 0.0013195, 0, 1.41421, -0.0013195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.83839e-05, 0, 0.00126112, 0
22.3285, 0, 0.00130085, 0, 1.41421, -0.00130085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.29946e-05, 0, 0.00122785, 0
22.3363, 0, 0.00128655, 0, 1.41421, -0.00128655, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.08491e-05, 0, 0.0011957, 0
22.3442, 0, 0.00127715, 0, 1.41421, -0.00127715, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000112569, 0, 0.00116458, 0
22.3521, 0, 0.0012733, 0, 1.41421, -0.0012733, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000138845, 0, 0.00113445, 0
22.36, 0, 0.00127574, 0, 1.41421, -0.00127574, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000170498, 0, 0.00110524, 0
22.3679, 0, 0.0012853, 0, 1.41421, -0.0012853, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000208396, 0, 0.00107691, 0
22.3758, 0, 0.00130296, 0, 1.41421, -0.00130296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000253574, 0, 0.00104938, 0
22.3836, 0, 0.00132975, 0, 1.41421, -0.00132975, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00030713, 0, 0.00102262, 0
22.3915, 0, 0.00136687, 0, 1.41421, -0.00136687, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000370322, 0, 0.000996544, 0
22.3994, 0, 0.00141558, 0, 1.41421, -0.00141558, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000444466, 0, 0.000971118, 0
22.4073, 0, 0.00147733, 0, 1.41421, -0.00147733, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000531052, 0, 0.000946274, 0
22.4152, 0, 0.00155356, 0, 1.41421, -0.00155356, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000631591, 0, 0.000921972, 0
22.4231, 0, 0.00164593, 0, 1.41421, -0.00164593, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00074778, 0, 0.000898153, 0
22.431, 0, 0.00175606, 0, 1.41421, -0.00175606, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000881282, 0, 0.00087478, 0
22.4388, 0, 0.00188574, 0, 1.41421, -0.00188574, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00103394, 0, 0.000851799, 0
22.4467, 0, 0.00203667, 0, 1.41421, -0.00203667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00120749, 0, 0.000829181, 0
22.4546, 0, 0.00221069, 0, 1.41421, -0.00221069, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00140381, 0, 0.000806878, 0
22.4625, 0, 0.00240945, 0, 1.41421, -0.00240945, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00162458, 0, 0.000784867, 0
22.4704, 0, 0.00263473, 0, 1.41421, -0.00263473, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00187162, 0, 0.000763108, 0
22.4783, 0, 0.00288803, 0, 1.41421, -0.00288803, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00214645, 0, 0.000741579, 0
22.4861, 0, 0.00317066, 0, 1.41421, -0.00317066, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0024504, 0, 0.000720263, 0
22.494, 0, 0.00348394, 0, 1.41421, -0.00348394, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00278481, 0, 0.000699132, 0
22.5019, 0, 0.00382863, 0, 1.41421, -0.00382863, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00315045, 0, 0.000678179, 0
22.5098, 0, 0.00420547, 0, 1.41421, -0.00420547, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00354809, 0, 0.000657385, 0
22.5177, 0, 0.0046145, 0, 1.41421, -0.0046145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00397774, 0, 0.000636751, 0
22.5256, 0, 0.00505569, 0, 1.41421, -0.00505569, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00443942, 0, 0.000616265, 0
22.5334, 0, 0.00552814, 0, 1.41421, -0.00552814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0049322, 0, 0.000595937, 0
22.5413, 0, 0.00603088, 0, 1.41421, -0.00603088, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00545512, 0, 0.00057576, 0
22.5492, 0, 0.0065619, 0, 1.41421, -0.0065619, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00600615, 0, 0.000555752, 0
22.5571, 0, 0.00711914, 0, 1.41421, -0.00711914, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00658323, 0, 0.000535913, 0
22.565, 0, 0.0076994, 0, 1.41421, -0.0076994, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00718314, 0, 0.000516268, 0
22.5729, 0, 0.00829948, 0, 1.41421, -0.00829948, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00780266, 0, 0.000496823, 0
22.5807, 0, 0.00891514, 0, 1.41421, -0.00891514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00843754, 0, 0.000477602, 0
22.5886, 0, 0.00954176, 0, 1.41421, -0.00954176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00908314, 0, 0.000458627, 0
22.5965, 0, 0.010174, 0, 1.41421, -0.010174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00973412, 0, 0.000439925, 0
22.6044, 0, 0.0108067, 0, 1.41421, -0.0108067, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0103852, 0, 0.000421511, 0
22.6123, 0, 0.0114335, 0, 1.41421, -0.0114335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0110301, 0, 0.000403422, 0
22.6202, 0, 0.0120485, 0, 1.41421, -0.0120485, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0116628, 0, 0.000385674, 0
22.628, 0, 0.0126448, 0, 1.41421, -0.0126448, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0122765, 0, 0.000368303, 0
22.6359, 0, 0.0132164, 0, 1.41421, -0.0132164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0128651, 0, 0.000351326, 0
22.6438, 0, 0.0137563, 0, 1.41421, -0.0137563, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0134215, 0, 0.000334778, 0
22.6517, 0, 0.0142585, 0, 1.41421, -0.0142585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0139399, 0, 0.000318676, 0
22.6596, 0, 0.0147167, 0, 1.41421, -0.0147167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0144137, 0, 0.000303051, 0
22.6675, 0, 0.0151253, 0, 1.41421, -0.0151253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0148374, 0, 0.000287915, 0
22.6754, 0, 0.015479, 0, 1.41421, -0.015479, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0152057, 0, 0.000273298, 0
22.6832, 0, 0.0157733, 0, 1.41421, -0.0157733, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0155141, 0, 0.000259206, 0
22.6911, 0, 0.0160043, 0, 1.41421, -0.0160043, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0157587, 0, 0.000245659, 0
22.699, 0, 0.0161689, 0, 1.41421, -0.0161689, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0159362, 0, 0.000232668, 0
22.7069, 0, 0.0162648, 0, 1.41421, -0.0162648, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0160445, 0, 0.000220243, 0
22.7148, 0, 0.0162908, 0, 1.41421, -0.0162908, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0160824, 0, 0.000208384, 0
22.7227, 0, 0.0162464, 0, 1.41421, -0.0162464, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0160493, 0, 0.000197098, 0
22.7305, 0, 0.0161323, 0, 1.41421, -0.0161323, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0159459, 0, 0.00018638, 0
