   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_280.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
13.2352, 4, 1.83543, 1.47889, 2.44949, 2.16457, 1.47889, 0, 1.75385, 1.47889, 1.47889, 1.47889, 1.47889, 1.47889, 1.47889, 1.47889, 1.47889, 1.47889, 1.47889, 1.47889, 1.47889, 1.47889, 1.47889, 1.47889, 1.47889, 1.56047, 1.47889
13.2431, 6, 1.85201, 1.46601, 2.82843, 4.14799, 1.46601, 0, 1.75324, 1.46601, 1.46601, 1.46601, 1.46601, 1.46601, 1.46601, 1.46601, 1.46601, 1.46601, 1.46601, 1.46601, 1.46601, 1.46601, 1.46602, 1.46601, 1.46601, 1.56477, 1.46601
13.2509, 2, 1.88094, 1.46411, 2, 0.119059, 1.46411, 0, 1.76214, 1.46411, 1.46411, 1.46411, 1.46411, 1.46411, 1.46411, 1.46411, 1.46411, 1.46411, 1.46411, 1.46411, 1.46411, 1.46411, 1.46411, 1.46411, 1.46411, 1.5829, 1.46411
13.2588, 0, 1.90642, 1.45729, 1.41421, -1.90642, 1.45729, 0, 1.76447, 1.45729, 1.45729, 1.45729, 1.45729, 1.45729, 1.45729, 1.45729, 1.45729, 1.45729, 1.45729, 1.45729, 1.45729, 1.45729, 1.45729, 1.45729, 1.45729, 1.59924, 1.45729
13.2667, 2, 1.92905, 1.44607, 2, 0.070948, 1.44607, 0, 1.76057, 1.44607, 1.44607, 1.44607, 1.44607, 1.44607, 1.44607, 1.44607, 1.44607, 1.44607, 1.44607, 1.44607, 1.44607, 1.44607, 1.44607, 1.44607, 1.44607, 1.61455, 1.44607
13.2746, 0, 1.95117, 1.4327, 1.41421, -1.95117, 1.4327, 0, 1.75258, 1.4327, 1.4327, 1.4327, 1.4327, 1.4327, 1.4327, 1.4327, 1.4327, 1.4327, 1.4327, 1.4327, 1.4327, 1.4327, 1.4327, 1.4327, 1.4327, 1.63129, 1.4327
13.2825, 4, 1.97508, 1.41939, 2.44949, 2.02492, 1.41939, 0, 1.7426, 1.41939, 1.41939, 1.41939, 1.41939, 1.41939, 1.41939, 1.41939, 1.41939, 1.41939, 1.41939, 1.41939, 1.41939, 1.41939, 1.41939, 1.41939, 1.41939, 1.65186, 1.41939
13.2903, 6, 2.01271, 1.418, 2.82843, 3.98729, 1.418, 0, 1.74245, 1.418, 1.418, 1.418, 1.418, 1.418, 1.418, 1.418, 1.418, 1.418, 1.418, 1.418, 1.418, 1.418, 1.418, 1.418, 1.418, 1.68825, 1.418
13.2982, 6, 2.04691, 1.41129, 2.82843, 3.95309, 1.41129, 0, 1.73489, 1.41129, 1.41129, 1.41129, 1.41129, 1.41129, 1.41129, 1.41129, 1.41129, 1.41129, 1.41129, 1.41129, 1.41129, 1.41129, 1.41129, 1.41129, 1.41129, 1.72331, 1.41129
13.3061, 2, 2.07823, 1.39981, 2, -0.0782261, 1.39981, 0, 1.7205, 1.39981, 1.39981, 1.39981, 1.39981, 1.39981, 1.39981, 1.39981, 1.39981, 1.39981, 1.39981, 1.39981, 1.39981, 1.39981, 1.39982, 1.39981, 1.39981, 1.75754, 1.39981
13.314, 4, 2.10909, 1.38601, 2.44949, 1.89091, 1.38601, 0, 1.70179, 1.38601, 1.38601, 1.38601, 1.38601, 1.38601, 1.38601, 1.38601, 1.38601, 1.38601, 1.38601, 1.38601, 1.38601, 1.38601, 1.38601, 1.38601, 1.38601, 1.79331, 1.38601
13.3219, 6, 2.14182, 1.37227, 2.82843, 3.85818, 1.37227, 0, 1.68129, 1.37227, 1.37227, 1.37227, 1.37227, 1.37227, 1.37227, 1.37227, 1.37227, 1.37227, 1.37227, 1.37227, 1.37227, 1.37227, 1.37227, 1.37227, 1.37227, 1.8328, 1.37227
13.3298, 0, 2.18915, 1.37149, 1.41421, -2.18915, 1.37149, 0, 1.67203, 1.37149, 1.37149, 1.37149, 1.37149, 1.37149, 1.37149, 1.37149, 1.37149, 1.37149, 1.37149, 1.37149, 1.37149, 1.37149, 1.37149, 1.37149, 1.37149, 1.88861, 1.37149
13.3376, 0, 2.23227, 1.36509, 1.41421, -2.23227, 1.36509, 0, 1.65561, 1.36509, 1.36509, 1.36509, 1.36509, 1.36509, 1.36509, 1.36509, 1.36509, 1.36509, 1.36509, 1.36509, 1.36509, 1.36509, 1.36509, 1.36509, 1.36509, 1.94175, 1.36509
13.3455, 8, 2.27145, 1.35365, 3.16228, 5.72855, 1.35365, 0, 1.63283, 1.35365, 1.35365, 1.35365, 1.35365, 1.35365, 1.35365, 1.35365, 1.35365, 1.35365, 1.35365, 1.35365, 1.35365, 1.35365, 1.35366, 1.35365, 1.35365, 1.99226, 1.35365
13.3534, 4, 2.30884, 1.33976, 2.44949, 1.69116, 1.33976, 0, 1.60648, 1.33976, 1.33976, 1.33976, 1.33976, 1.33976, 1.33976, 1.33976, 1.33976, 1.33976, 1.33976, 1.33976, 1.33976, 1.33976, 1.33976, 1.33976, 1.33976, 2.04212, 1.33976
13.3613, 8, 2.34646, 1.32594, 3.16228, 5.65354, 1.32594, 0, 1.57931, 1.32594, 1.32594, 1.32594, 1.32594, 1.32594, 1.32594, 1.32594, 1.32594, 1.32594, 1.32594, 1.32594, 1.32594, 1.32594, 1.32594, 1.32594, 1.32594, 2.09309, 1.32594
13.3692, 4, 2.397, 1.32547, 2.44949, 1.603, 1.32547, 0, 1.56484, 1.32547, 1.32547, 1.32547, 1.32547, 1.32547, 1.32547, 1.32547, 1.32547, 1.32547, 1.32547, 1.32547, 1.32547, 1.32547, 1.32547, 1.32547, 1.32547, 2.15762, 1.32547
13.3771, 0, 2.44056, 1.31912, 1.41421, -2.44056, 1.31912, 0, 1.54408, 1.31912, 1.31912, 1.31912, 1.31912, 1.31912, 1.31912, 1.31912, 1.31912, 1.31912, 1.31912, 1.31912, 1.31912, 1.31912, 1.31912, 1.31912, 1.31912, 2.21561, 1.31912
13.3849, 4, 2.47702, 1.30753, 2.44949, 1.52298, 1.30753, 0, 1.51785, 1.30753, 1.30753, 1.30753, 1.30753, 1.30753, 1.30753, 1.30753, 1.30753, 1.30753, 1.30753, 1.30753, 1.30753, 1.30753, 1.30753, 1.30753, 1.30753, 2.26669, 1.30753
13.3928, 10, 2.50827, 1.29337, 3.4641, 7.49173, 1.29337, 0, 1.48906, 1.29337, 1.29337, 1.29337, 1.29337, 1.29337, 1.29337, 1.29337, 1.29337, 1.29337, 1.29337, 1.29337, 1.29337, 1.29337, 1.29337, 1.29337, 1.29337, 2.31258, 1.29337
13.4007, 2, 2.53612, 1.27929, 2, -0.536122, 1.27929, 0, 1.46052, 1.27929, 1.27929, 1.27929, 1.27929, 1.27929, 1.27929, 1.27929, 1.27929, 1.27929, 1.27929, 1.27929, 1.27929, 1.27929, 1.27929, 1.27929, 1.27929, 2.35489, 1.27929
13.4086, 4, 2.57387, 1.27938, 2.44949, 1.42613, 1.27938, 0, 1.44649, 1.27938, 1.27938, 1.27938, 1.27938, 1.27938, 1.27938, 1.27938, 1.27938, 1.27938, 1.27938, 1.27938, 1.27938, 1.27938, 1.27938, 1.27938, 1.27938, 2.40676, 1.27938
13.4165, 6, 2.60038, 1.27333, 2.82843, 3.39962, 1.27333, 0, 1.42679, 1.27333, 1.27333, 1.27333, 1.27333, 1.27333, 1.27333, 1.27333, 1.27333, 1.27333, 1.27333, 1.27333, 1.27333, 1.27333, 1.27333, 1.27333, 1.27333, 2.44691, 1.27333
13.4243, 0, 2.61558, 1.2618, 1.41421, -2.61558, 1.2618, 0, 1.40221, 1.2618, 1.2618, 1.2618, 1.2618, 1.2618, 1.2618, 1.2618, 1.2618, 1.2618, 1.2618, 1.2618, 1.2618, 1.2618, 1.2618, 1.2618, 1.2618, 2.47516, 1.2618
13.4322, 12, 2.62161, 1.2476, 3.74166, 9.37839, 1.2476, 0, 1.37564, 1.2476, 1.2476, 1.2476, 1.2476, 1.2476, 1.2476, 1.2476, 1.2476, 1.2476, 1.2476, 1.2476, 1.2476, 1.2476, 1.2476, 1.2476, 1.2476, 2.49357, 1.2476
13.4401, 4, 2.62064, 1.23348, 2.44949, 1.37936, 1.23348, 0, 1.34987, 1.23348, 1.23348, 1.23348, 1.23348, 1.23348, 1.23348, 1.23348, 1.23348, 1.23348, 1.23348, 1.23348, 1.23348, 1.23348, 1.23348, 1.23348, 1.23348, 2.50424, 1.23348
13.448, 4, 2.62668, 1.23389, 2.44949, 1.37332, 1.23389, 0, 1.33942, 1.23389, 1.23389, 1.23389, 1.23389, 1.23389, 1.23389, 1.23389, 1.23389, 1.23389, 1.23389, 1.23389, 1.23389, 1.23389, 1.23389, 1.23389, 1.23389, 2.52115, 1.23389
13.4559, 2, 2.61851, 1.22792, 2, -0.61851, 1.22792, 0, 1.32337, 1.22792, 1.22792, 1.22792, 1.22792, 1.22792, 1.22792, 1.22792, 1.22792, 1.22792, 1.22792, 1.22792, 1.22792, 1.22792, 1.22792, 1.22792, 1.22792, 2.52306, 1.22792
13.4638, 4, 2.5967, 1.21628, 2.44949, 1.4033, 1.21628, 0, 1.30244, 1.21628, 1.21628, 1.21628, 1.21628, 1.21628, 1.21628, 1.21628, 1.21628, 1.21628, 1.21628, 1.21628, 1.21628, 1.21628, 1.21628, 1.21628, 1.21628, 2.51054, 1.21628
13.4716, 2, 2.56417, 1.20188, 2, -0.564166, 1.20188, 0, 1.27952, 1.20188, 1.20188, 1.20188, 1.20188, 1.20188, 1.20188, 1.20188, 1.20188, 1.20188, 1.20188, 1.20188, 1.20188, 1.20188, 1.20188, 1.20188, 1.20188, 2.48652, 1.20188
13.4795, 2, 2.52393, 1.18756, 2, -0.523934, 1.18756, 0, 1.25744, 1.18756, 1.18756, 1.18756, 1.18756, 1.18756, 1.18756, 1.18756, 1.18756, 1.18756, 1.18756, 1.18756, 1.18756, 1.18756, 1.18756, 1.18756, 1.18756, 2.45405, 1.18756
13.4874, 2, 2.49151, 1.1885, 2, -0.491514, 1.1885, 0, 1.25132, 1.1885, 1.1885, 1.1885, 1.1885, 1.1885, 1.1885, 1.1885, 1.1885, 1.1885, 1.1885, 1.1885, 1.1885, 1.1885, 1.1885, 1.1885, 1.1885, 2.42869, 1.1885
13.4953, 2, 2.4455, 1.18281, 2, -0.445499, 1.18281, 0, 1.23923, 1.18281, 1.18281, 1.18281, 1.18281, 1.18281, 1.18281, 1.18281, 1.18281, 1.18281, 1.18281, 1.18281, 1.18281, 1.18281, 1.18281, 1.18281, 1.18281, 2.38908, 1.18281
13.5032, 0, 2.38728, 1.17126, 1.41421, -2.38728, 1.17126, 0, 1.22189, 1.17126, 1.17126, 1.17126, 1.17126, 1.17126, 1.17126, 1.17126, 1.17126, 1.17126, 1.17126, 1.17126, 1.17126, 1.17126, 1.17126, 1.17126, 1.17126, 2.33665, 1.17126
13.5111, 4, 2.32058, 1.15684, 2.44949, 1.67942, 1.15684, 0, 1.20224, 1.15684, 1.15684, 1.15684, 1.15684, 1.15684, 1.15684, 1.15684, 1.15684, 1.15684, 1.15684, 1.15684, 1.15684, 1.15684, 1.15684, 1.15684, 1.15684, 2.27518, 1.15684
13.5189, 4, 2.24919, 1.14251, 2.44949, 1.75081, 1.14251, 0, 1.18319, 1.14251, 1.14251, 1.14251, 1.14251, 1.14251, 1.14251, 1.14251, 1.14251, 1.14251, 1.14251, 1.14251, 1.14251, 1.14251, 1.14251, 1.14251, 1.14251, 2.2085, 1.14251
13.5268, 0, 2.18952, 1.14378, 1.41421, -2.18952, 1.14378, 0, 1.18021, 1.14378, 1.14378, 1.14378, 1.14378, 1.14378, 1.14378, 1.14378, 1.14378, 1.14378, 1.14378, 1.14378, 1.14378, 1.14378, 1.14378, 1.14378, 1.14378, 2.15309, 1.14378
13.5347, 4, 2.12004, 1.13821, 2.44949, 1.87996, 1.13821, 0, 1.1708, 1.13821, 1.13821, 1.13821, 1.13821, 1.13821, 1.13821, 1.13821, 1.13821, 1.13821, 1.13821, 1.13821, 1.13821, 1.13821, 1.13821, 1.13821, 1.13821, 2.08745, 1.13821
13.5426, 10, 2.04252, 1.12659, 3.4641, 7.95748, 1.12659, 0, 1.15572, 1.12659, 1.12659, 1.12659, 1.12659, 1.12659, 1.12659, 1.12659, 1.12659, 1.12659, 1.12659, 1.12659, 1.12659, 1.12659, 1.1266, 1.12659, 1.12659, 2.01339, 1.12659
13.5505, 4, 1.96096, 1.11203, 2.44949, 2.03904, 1.11203, 0, 1.13803, 1.11203, 1.11203, 1.11203, 1.11203, 1.11203, 1.11203, 1.11203, 1.11203, 1.11203, 1.11203, 1.11203, 1.11203, 1.11203, 1.11204, 1.11203, 1.11203, 1.93497, 1.11203
13.5583, 4, 1.87932, 1.09757, 2.44949, 2.12068, 1.09757, 0, 1.12073, 1.09757, 1.09757, 1.09757, 1.09757, 1.09757, 1.09757, 1.09757, 1.09757, 1.09757, 1.09757, 1.09757, 1.09757, 1.09757, 1.09757, 1.09757, 1.09757, 1.85616, 1.09757
13.5662, 10, 1.81456, 1.09933, 3.4641, 8.18544, 1.09933, 0, 1.11993, 1.09933, 1.09933, 1.09933, 1.09933, 1.09933, 1.09933, 1.09933, 1.09933, 1.09933, 1.09933, 1.09933, 1.09933, 1.09933, 1.09933, 1.09933, 1.09933, 1.79396, 1.09933
13.5741, 8, 1.74414, 1.09404, 3.16228, 6.25586, 1.09404, 0, 1.11231, 1.09404, 1.09404, 1.09404, 1.09404, 1.09404, 1.09404, 1.09404, 1.09404, 1.09404, 1.09404, 1.09404, 1.09404, 1.09404, 1.09404, 1.09404, 1.09404, 1.72587, 1.09404
13.582, 6, 1.6696, 1.08253, 2.82843, 4.3304, 1.08253, 0, 1.0987, 1.08253, 1.08253, 1.08253, 1.08253, 1.08253, 1.08253, 1.08253, 1.08253, 1.08253, 1.08253, 1.08253, 1.08253, 1.08253, 1.08253, 1.08253, 1.08253, 1.65343, 1.08253
13.5899, 4, 1.59468, 1.06798, 2.44949, 2.40532, 1.06798, 0, 1.08225, 1.06798, 1.06798, 1.06798, 1.06798, 1.06798, 1.06798, 1.06798, 1.06798, 1.06798, 1.06798, 1.06798, 1.06798, 1.06798, 1.06798, 1.06798, 1.06798, 1.58041, 1.06798
13.5978, 4, 1.523, 1.05353, 2.44949, 2.477, 1.05353, 0, 1.06608, 1.05353, 1.05353, 1.05353, 1.05353, 1.05353, 1.05353, 1.05353, 1.05353, 1.05353, 1.05353, 1.05353, 1.05353, 1.05353, 1.05353, 1.05353, 1.05353, 1.51044, 1.05353
13.6056, 0, 1.47135, 1.05563, 1.41421, -1.47135, 1.05563, 0, 1.06663, 1.05563, 1.05563, 1.05563, 1.05563, 1.05563, 1.05563, 1.05563, 1.05563, 1.05563, 1.05563, 1.05563, 1.05563, 1.05563, 1.05563, 1.05563, 1.05563, 1.46034, 1.05563
13.6135, 2, 1.4162, 1.05049, 2, 0.583797, 1.05049, 0, 1.06009, 1.05049, 1.05049, 1.05049, 1.05049, 1.05049, 1.05049, 1.05049, 1.05049, 1.05049, 1.05049, 1.05049, 1.05049, 1.05049, 1.05049, 1.05049, 1.05049, 1.4066, 1.05049
13.6214, 2, 1.35861, 1.03897, 2, 0.641393, 1.03897, 0, 1.04732, 1.03897, 1.03897, 1.03897, 1.03897, 1.03897, 1.03897, 1.03897, 1.03897, 1.03897, 1.03897, 1.03897, 1.03897, 1.03897, 1.03897, 1.03897, 1.03897, 1.35026, 1.03897
13.6293, 2, 1.30188, 1.02435, 2, 0.698119, 1.02435, 0, 1.03157, 1.02435, 1.02435, 1.02435, 1.02435, 1.02435, 1.02435, 1.02435, 1.02435, 1.02435, 1.02435, 1.02435, 1.02435, 1.02435, 1.02435, 1.02435, 1.02435, 1.29466, 1.02435
13.6372, 4, 1.24924, 1.00983, 2.44949, 2.75076, 1.00983, 0, 1.01606, 1.00983, 1.00983, 1.00983, 1.00983, 1.00983, 1.00983, 1.00983, 1.00983, 1.00983, 1.00983, 1.00983, 1.00983, 1.00983, 1.00983, 1.00983, 1.00983, 1.24302, 1.00983
13.6451, 2, 1.21752, 1.01235, 2, 0.782476, 1.01235, 0, 1.01768, 1.01235, 1.01235, 1.01235, 1.01235, 1.01235, 1.01235, 1.01235, 1.01235, 1.01235, 1.01235, 1.01235, 1.01235, 1.01235, 1.01235, 1.01235, 1.01235, 1.21219, 1.01235
13.6529, 2, 1.18215, 1.00746, 2, 0.817851, 1.00746, 0, 1.01201, 1.00746, 1.00746, 1.00746, 1.00746, 1.00746, 1.00746, 1.00746, 1.00746, 1.00746, 1.00746, 1.00746, 1.00746, 1.00746, 1.00746, 1.00746, 1.00746, 1.1776, 1.00746
13.6608, 2, 1.14384, 0.996065, 2, 0.856164, 0.996065, 0, 0.999925, 0.996065, 0.996065, 0.996065, 0.996065, 0.996065, 0.996065, 0.996065, 0.996065, 0.996065, 0.996065, 0.996065, 0.996065, 0.996065, 0.996067, 0.996065, 0.996065, 1.13998, 0.996065
13.6687, 2, 1.10569, 0.981509, 2, 0.894309, 0.981509, 0, 0.984765, 0.981509, 0.981509, 0.981509, 0.981509, 0.981509, 0.981509, 0.981509, 0.981509, 0.981509, 0.981509, 0.981509, 0.981509, 0.981509, 0.981511, 0.981509, 0.981509, 1.10243, 0.981509
13.6766, 4, 1.07074, 0.967059, 2.44949, 2.92926, 0.967059, 0, 0.969792, 0.967059, 0.967059, 0.967059, 0.967059, 0.967059, 0.967059, 0.967059, 0.967059, 0.967059, 0.967059, 0.967059, 0.967059, 0.967059, 0.967061, 0.967059, 0.967059, 1.06801, 0.967059
13.6845, 2, 1.05581, 0.969805, 2, 0.94419, 0.969805, 0, 0.972085, 0.969805, 0.969805, 0.969805, 0.969805, 0.969805, 0.969805, 0.969805, 0.969805, 0.969805, 0.969805, 0.969805, 0.969805, 0.969805, 0.969807, 0.969805, 0.969805, 1.05353, 0.969805
13.6923, 8, 1.03593, 0.965055, 3.16228, 6.96407, 0.965055, 0, 0.966946, 0.965055, 0.965055, 0.965055, 0.965055, 0.965055, 0.965055, 0.965055, 0.965055, 0.965055, 0.965055, 0.965055, 0.965055, 0.965055, 0.965057, 0.965055, 0.965055, 1.03404, 0.965055
13.7002, 2, 1.01178, 0.953744, 2, 0.98822, 0.953744, 0, 0.955303, 0.953744, 0.953744, 0.953744, 0.953744, 0.953744, 0.953744, 0.953744, 0.953744, 0.953744, 0.953744, 0.953744, 0.953744, 0.953744, 0.953746, 0.953744, 0.953744, 1.01022, 0.953744
13.7081, 2, 0.986455, 0.93924, 2, 1.01355, 0.93924, 0, 0.940519, 0.93924, 0.93924, 0.93924, 0.93924, 0.93924, 0.93924, 0.93924, 0.93924, 0.93924, 0.93924, 0.93924, 0.93924, 0.93924, 0.939242, 0.93924, 0.93924, 0.985175, 0.93924
13.716, 0, 0.963012, 0.924848, 1.41421, -0.963012, 0.924848, 0, 0.925889, 0.924848, 0.924848, 0.924848, 0.924848, 0.924848, 0.924848, 0.924848, 0.924848, 0.924848, 0.924848, 0.924848, 0.924848, 0.924848, 0.924849, 0.924848, 0.924848, 0.961968, 0.924848
13.7239, 0, 0.958509, 0.927855, 1.41421, -0.958509, 0.927855, 0, 0.928699, 0.927855, 0.927855, 0.927855, 0.927855, 0.927855, 0.927855, 0.927855, 0.927855, 0.927855, 0.927855, 0.927855, 0.927855, 0.927855, 0.927857, 0.927855, 0.927855, 0.957663, 0.927855
13.7318, 4, 0.947784, 0.923319, 2.44949, 3.05222, 0.923319, 0, 0.923998, 0.923319, 0.923319, 0.923319, 0.923319, 0.923319, 0.923319, 0.923319, 0.923319, 0.923319, 0.923319, 0.923319, 0.923319, 0.923319, 0.92332, 0.923319, 0.923319, 0.947103, 0.923319
13.7396, 2, 0.931583, 0.912175, 2, 1.06842, 0.912175, 0, 0.912719, 0.912175, 0.912175, 0.912175, 0.912175, 0.912175, 0.912175, 0.912175, 0.912175, 0.912175, 0.912175, 0.912175, 0.912175, 0.912175, 0.912177, 0.912175, 0.912175, 0.931038, 0.912175
13.7475, 4, 0.913126, 0.89782, 2.44949, 3.08687, 0.89782, 0, 0.898252, 0.89782, 0.89782, 0.89782, 0.89782, 0.89782, 0.89782, 0.89782, 0.89782, 0.89782, 0.89782, 0.89782, 0.89782, 0.89782, 0.897822, 0.89782, 0.89782, 0.912692, 0.89782
13.7554, 0, 0.895584, 0.883578, 1.41421, -0.895584, 0.883578, 0, 0.88392, 0.883578, 0.883578, 0.883578, 0.883578, 0.883578, 0.883578, 0.883578, 0.883578, 0.883578, 0.883578, 0.883578, 0.883578, 0.883578, 0.88358, 0.883578, 0.883578, 0.89524, 0.883578
13.7633, 4, 0.896086, 0.886712, 2.44949, 3.10391, 0.886712, 0, 0.88698, 0.886712, 0.886712, 0.886712, 0.886712, 0.886712, 0.886712, 0.886712, 0.886712, 0.886712, 0.886712, 0.886712, 0.886712, 0.886712, 0.886714, 0.886712, 0.886712, 0.895816, 0.886712
13.7712, 4, 0.889611, 0.882316, 2.44949, 3.11039, 0.882316, 0, 0.882526, 0.882316, 0.882316, 0.882316, 0.882316, 0.882316, 0.882316, 0.882316, 0.882316, 0.882316, 0.882316, 0.882316, 0.882316, 0.882316, 0.882318, 0.882316, 0.882316, 0.8894, 0.882316
13.7791, 2, 0.877003, 0.871331, 2, 1.123, 0.871331, 0, 0.871494, 0.871331, 0.871331, 0.871331, 0.871331, 0.871331, 0.871331, 0.871331, 0.871331, 0.871331, 0.871331, 0.871331, 0.871331, 0.871331, 0.871333, 0.871331, 0.871331, 0.876839, 0.871331
13.7869, 2, 0.861568, 0.857146, 2, 1.13843, 0.857146, 0, 0.857271, 0.857146, 0.857146, 0.857146, 0.857146, 0.857146, 0.857146, 0.857146, 0.857146, 0.857146, 0.857146, 0.857146, 0.857146, 0.857146, 0.857148, 0.857146, 0.857146, 0.861441, 0.857146
13.7948, 2, 0.846556, 0.843076, 2, 1.15344, 0.843076, 0, 0.843172, 0.843076, 0.843076, 0.843076, 0.843076, 0.843076, 0.843076, 0.843076, 0.843076, 0.843076, 0.843076, 0.843076, 0.843076, 0.843076, 0.843078, 0.843076, 0.843076, 0.846458, 0.843076
13.8027, 0, 0.849147, 0.846358, 1.41421, -0.849147, 0.846358, 0, 0.846431, 0.846358, 0.846358, 0.846358, 0.846358, 0.846358, 0.846358, 0.846358, 0.846358, 0.846358, 0.846358, 0.846358, 0.846358, 0.846358, 0.84636, 0.846358, 0.846358, 0.849072, 0.846358
13.8106, 2, 0.844445, 0.842137, 2, 1.15556, 0.842137, 0, 0.842192, 0.842137, 0.842137, 0.842137, 0.842137, 0.842137, 0.842137, 0.842137, 0.842137, 0.842137, 0.842137, 0.842137, 0.842137, 0.842137, 0.842138, 0.842137, 0.842137, 0.844388, 0.842137
13.8185, 8, 0.833356, 0.831351, 3.16228, 7.16664, 0.831351, 0, 0.831393, 0.831351, 0.831351, 0.831351, 0.831351, 0.831351, 0.831351, 0.831351, 0.831351, 0.831351, 0.831351, 0.831351, 0.831351, 0.831351, 0.831353, 0.831351, 0.831351, 0.833313, 0.831351
13.8263, 4, 0.819232, 0.817379, 2.44949, 3.18077, 0.817379, 0, 0.81741, 0.817379, 0.817379, 0.817379, 0.817379, 0.817379, 0.817379, 0.817379, 0.817379, 0.817379, 0.817379, 0.817379, 0.817379, 0.817379, 0.817381, 0.817379, 0.817379, 0.8192, 0.817379
13.8342, 2, 0.805364, 0.803525, 2, 1.19464, 0.803525, 0, 0.803548, 0.803525, 0.803525, 0.803525, 0.803525, 0.803525, 0.803525, 0.803525, 0.803525, 0.803525, 0.803525, 0.803525, 0.803525, 0.803525, 0.803527, 0.803525, 0.803525, 0.805339, 0.803525
13.8421, 0, 0.809022, 0.807071, 1.41421, -0.809022, 0.807071, 0, 0.807088, 0.807071, 0.807071, 0.807071, 0.807071, 0.807071, 0.807071, 0.807071, 0.807071, 0.807071, 0.807071, 0.807071, 0.807071, 0.807071, 0.807072, 0.807071, 0.807071, 0.809003, 0.807071
13.85, 0, 0.805257, 0.803071, 1.41421, -0.805257, 0.803071, 0, 0.803084, 0.803071, 0.803071, 0.803071, 0.803071, 0.803071, 0.803071, 0.803071, 0.803071, 0.803071, 0.803071, 0.803071, 0.803071, 0.803071, 0.803073, 0.803071, 0.803071, 0.805242, 0.803071
13.8579, 2, 0.794999, 0.792455, 2, 1.205, 0.792455, 0, 0.792464, 0.792455, 0.792455, 0.792455, 0.792455, 0.792455, 0.792455, 0.792455, 0.792455, 0.792455, 0.792455, 0.792455, 0.792455, 0.792455, 0.792457, 0.792455, 0.792455, 0.794988, 0.792455
13.8658, 6, 0.78166, 0.778629, 2.82843, 5.21834, 0.778629, 0, 0.778635, 0.778629, 0.778629, 0.778629, 0.778629, 0.778629, 0.778629, 0.778629, 0.778629, 0.778629, 0.778629, 0.778629, 0.778629, 0.778629, 0.77863, 0.778629, 0.778629, 0.781652, 0.778629
13.8736, 0, 0.768581, 0.764924, 1.41421, -0.768581, 0.764924, 0, 0.764929, 0.764924, 0.764924, 0.764924, 0.764924, 0.764924, 0.764924, 0.764924, 0.764924, 0.764924, 0.764924, 0.764924, 0.764924, 0.764924, 0.764926, 0.764924, 0.764924, 0.768575, 0.764924
13.8815, 0, 0.773836, 0.769402, 1.41421, -0.773836, 0.769402, 0, 0.769406, 0.769402, 0.769402, 0.769402, 0.769402, 0.769402, 0.769402, 0.769402, 0.769402, 0.769402, 0.769402, 0.769402, 0.769402, 0.769402, 0.769404, 0.769402, 0.769402, 0.773831, 0.769402
13.8894, 0, 0.771221, 0.765845, 1.41421, -0.771221, 0.765845, 0, 0.765848, 0.765845, 0.765845, 0.765845, 0.765845, 0.765845, 0.765845, 0.765845, 0.765845, 0.765845, 0.765845, 0.765845, 0.765845, 0.765845, 0.765847, 0.765845, 0.765845, 0.771217, 0.765845
13.8973, 4, 0.761726, 0.755226, 2.44949, 3.23827, 0.755226, 0, 0.755228, 0.755226, 0.755226, 0.755226, 0.755226, 0.755226, 0.755226, 0.755226, 0.755226, 0.755226, 0.755226, 0.755226, 0.755226, 0.755226, 0.755228, 0.755226, 0.755226, 0.761723, 0.755226
13.9052, 4, 0.749008, 0.741184, 2.44949, 3.25099, 0.741184, 0, 0.741185, 0.741184, 0.741184, 0.741184, 0.741184, 0.741184, 0.741184, 0.741184, 0.741184, 0.741184, 0.741184, 0.741184, 0.741184, 0.741184, 0.741186, 0.741184, 0.741184, 0.749005, 0.741184
13.9131, 0, 0.736641, 0.727273, 1.41421, -0.736641, 0.727273, 0, 0.727274, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727275, 0.727273, 0.727273, 0.736638, 0.727273
13.9209, 0, 0.749193, 0.738044, 1.41421, -0.749193, 0.738044, 0, 0.738045, 0.738044, 0.738044, 0.738044, 0.738044, 0.738044, 0.738044, 0.738044, 0.738044, 0.738044, 0.738044, 0.738044, 0.738044, 0.738044, 0.738046, 0.738044, 0.738044, 0.74919, 0.738044
13.9288, 0, 0.753782, 0.740597, 1.41421, -0.753782, 0.740597, 0, 0.740597, 0.740597, 0.740597, 0.740597, 0.740597, 0.740597, 0.740597, 0.740597, 0.740597, 0.740597, 0.740597, 0.740597, 0.740597, 0.740597, 0.740599, 0.740597, 0.740597, 0.753779, 0.740597
