   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_161.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
8.00413, 12, 5.2812, 4.83475, 3.74166, 6.7188, 0, 4.83475, 4.83476, 4.83475, 4.83475, 4.83475, 4.83475, 4.83475, 4.83475, 4.83475, 4.83475, 4.83475, 4.83475, 4.83475, 4.83475, 4.83475, 4.83475, 5.28117, 4.83475
8.01202, 10, 5.34742, 4.82272, 3.4641, 4.65258, 0, 4.82272, 4.82273, 4.82272, 4.82272, 4.82272, 4.82272, 4.82272, 4.82272, 4.82272, 4.82272, 4.82272, 4.82272, 4.82272, 4.82272, 4.82272, 4.82272, 5.3474, 4.82272
8.0199, 8, 5.42033, 4.80964, 3.16228, 2.57967, 0, 4.80964, 4.80965, 4.80964, 4.80964, 4.80964, 4.80964, 4.80964, 4.80964, 4.80964, 4.80964, 4.80964, 4.80964, 4.80964, 4.80964, 4.80964, 4.80964, 5.42031, 4.80964
8.02779, 8, 5.49937, 4.79549, 3.16228, 2.50063, 0, 4.79549, 4.7955, 4.79549, 4.79549, 4.79549, 4.79549, 4.79549, 4.79549, 4.79549, 4.79549, 4.79549, 4.79549, 4.79549, 4.79549, 4.79549, 4.79549, 5.49935, 4.79549
8.03568, 6, 5.58401, 4.78054, 2.82843, 0.415993, 0, 4.78054, 4.78055, 4.78054, 4.78054, 4.78054, 4.78054, 4.78054, 4.78054, 4.78054, 4.78054, 4.78054, 4.78054, 4.78054, 4.78054, 4.78054, 4.78054, 5.58399, 4.78054
8.04356, 4, 5.67348, 4.7652, 2.44949, -1.67348, 0, 4.7652, 4.76521, 4.7652, 4.7652, 4.7652, 4.7652, 4.7652, 4.7652, 4.7652, 4.7652, 4.7652, 4.7652, 4.7652, 4.7652, 4.7652, 4.7652, 5.67346, 4.7652
8.05145, 8, 5.76629, 4.74941, 3.16228, 2.23371, 0, 4.74941, 4.74942, 4.74941, 4.74941, 4.74941, 4.74941, 4.74941, 4.74941, 4.74941, 4.74941, 4.74941, 4.74941, 4.74941, 4.74941, 4.74941, 4.74941, 5.76627, 4.74941
8.05933, 6, 5.86066, 4.73314, 2.82843, 0.139344, 0, 4.73314, 4.73315, 4.73314, 4.73314, 4.73314, 4.73314, 4.73314, 4.73314, 4.73314, 4.73314, 4.73314, 4.73314, 4.73314, 4.73314, 4.73314, 4.73314, 5.86064, 4.73314
8.06722, 14, 5.95483, 4.71664, 4, 8.04517, 0, 4.71665, 4.71666, 4.71664, 4.71664, 4.71664, 4.71664, 4.71664, 4.71664, 4.71664, 4.71664, 4.71664, 4.71664, 4.71664, 4.71664, 4.71664, 4.71664, 5.95481, 4.71664
8.07511, 10, 6.0467, 4.69999, 3.4641, 3.9533, 0, 4.7, 4.70001, 4.69999, 4.69999, 4.69999, 4.69999, 4.69999, 4.69999, 4.69999, 4.69999, 4.69999, 4.69999, 4.69999, 4.69999, 4.69999, 4.69999, 6.04668, 4.69999
8.08299, 10, 6.13375, 4.68304, 3.4641, 3.86625, 0, 4.68304, 4.68305, 4.68304, 4.68304, 4.68304, 4.68304, 4.68304, 4.68304, 4.68304, 4.68304, 4.68304, 4.68304, 4.68304, 4.68304, 4.68304, 4.68304, 6.13374, 4.68304
8.09088, 6, 6.21381, 4.66595, 2.82843, -0.213805, 0, 4.66596, 4.66597, 4.66595, 4.66595, 4.66595, 4.66595, 4.66595, 4.66595, 4.66595, 4.66595, 4.66595, 4.66595, 4.66595, 4.66595, 4.66595, 4.66595, 6.21379, 4.66595
8.09877, 6, 6.28466, 4.64889, 2.82843, -0.284657, 0, 4.6489, 4.64891, 4.64889, 4.64889, 4.64889, 4.64889, 4.64889, 4.64889, 4.64889, 4.64889, 4.64889, 4.64889, 4.64889, 4.6489, 4.64889, 4.64889, 6.28464, 4.64889
8.10665, 8, 6.34416, 4.63192, 3.16228, 1.65584, 0, 4.63193, 4.63194, 4.63192, 4.63192, 4.63192, 4.63192, 4.63192, 4.63192, 4.63192, 4.63192, 4.63192, 4.63192, 4.63192, 4.63193, 4.63192, 4.63192, 6.34414, 4.63192
8.11454, 12, 6.39019, 4.61489, 3.74166, 5.60981, 0, 4.6149, 4.61491, 4.61489, 4.61489, 4.61489, 4.61489, 4.61489, 4.61489, 4.61489, 4.61489, 4.61489, 4.61489, 4.61489, 4.6149, 4.61489, 4.61489, 6.39017, 4.61489
8.12243, 6, 6.42104, 4.59777, 2.82843, -0.421037, 0, 4.59778, 4.59779, 4.59777, 4.59777, 4.59777, 4.59777, 4.59777, 4.59777, 4.59777, 4.59777, 4.59777, 4.59777, 4.59777, 4.59778, 4.59777, 4.59777, 6.42102, 4.59777
8.13031, 16, 6.43533, 4.58048, 4.24264, 9.56467, 0, 4.58048, 4.58049, 4.58048, 4.58048, 4.58048, 4.58048, 4.58048, 4.58048, 4.58048, 4.58048, 4.58048, 4.58048, 4.58048, 4.58048, 4.58048, 4.58048, 6.43531, 4.58048
8.1382, 10, 6.43233, 4.5631, 3.4641, 3.56767, 0, 4.56311, 4.56312, 4.5631, 4.5631, 4.5631, 4.5631, 4.5631, 4.5631, 4.5631, 4.5631, 4.5631, 4.5631, 4.5631, 4.56311, 4.5631, 4.5631, 6.43231, 4.5631
8.14608, 10, 6.41179, 4.54576, 3.4641, 3.58821, 0, 4.54577, 4.54578, 4.54576, 4.54576, 4.54576, 4.54576, 4.54576, 4.54576, 4.54576, 4.54576, 4.54576, 4.54576, 4.54576, 4.54577, 4.54576, 4.54576, 6.41177, 4.54576
8.15397, 2, 6.37388, 4.52849, 2, -4.37388, 0, 4.52849, 4.5285, 4.52849, 4.52849, 4.52849, 4.52849, 4.52849, 4.52849, 4.52849, 4.52849, 4.52849, 4.52849, 4.52849, 4.52849, 4.52849, 4.52849, 6.37386, 4.52849
8.16186, 8, 6.31916, 4.51119, 3.16228, 1.68084, 0, 4.5112, 4.51121, 4.51119, 4.51119, 4.51119, 4.51119, 4.51119, 4.51119, 4.51119, 4.51119, 4.51119, 4.51119, 4.51119, 4.51119, 4.51119, 4.51119, 6.31914, 4.51119
8.16974, 0, 6.24866, 4.49382, 1.41421, -6.24866, 0, 4.49383, 4.49384, 4.49382, 4.49382, 4.49382, 4.49382, 4.49382, 4.49382, 4.49382, 4.49382, 4.49382, 4.49382, 4.49382, 4.49383, 4.49382, 4.49382, 6.24864, 4.49382
8.17763, 6, 6.16385, 4.47635, 2.82843, -0.163846, 0, 4.47635, 4.47636, 4.47635, 4.47635, 4.47635, 4.47635, 4.47635, 4.47635, 4.47635, 4.47635, 4.47635, 4.47635, 4.47635, 4.47635, 4.47635, 4.47635, 6.16383, 4.47635
8.18552, 4, 6.06657, 4.45878, 2.44949, -2.06657, 0, 4.45879, 4.4588, 4.45878, 4.45878, 4.45878, 4.45878, 4.45878, 4.45878, 4.45878, 4.45878, 4.45878, 4.45878, 4.45878, 4.45879, 4.45878, 4.45878, 6.06655, 4.45878
8.1934, 12, 5.95883, 4.44102, 3.74166, 6.04117, 0, 4.44102, 4.44103, 4.44102, 4.44102, 4.44102, 4.44102, 4.44102, 4.44102, 4.44102, 4.44102, 4.44102, 4.44102, 4.44102, 4.44102, 4.44102, 4.44102, 5.95881, 4.44102
8.20129, 8, 5.84284, 4.42302, 3.16228, 2.15716, 0, 4.42302, 4.42303, 4.42302, 4.42302, 4.42302, 4.42302, 4.42302, 4.42302, 4.42302, 4.42302, 4.42302, 4.42302, 4.42302, 4.42302, 4.42302, 4.42302, 5.84282, 4.42302
8.20918, 8, 5.72077, 4.40466, 3.16228, 2.27923, 0, 4.40466, 4.40467, 4.40466, 4.40466, 4.40466, 4.40466, 4.40466, 4.40466, 4.40466, 4.40466, 4.40466, 4.40466, 4.40466, 4.40466, 4.40466, 4.40466, 5.72075, 4.40466
8.21706, 6, 5.59498, 4.38591, 2.82843, 0.405021, 0, 4.38591, 4.38592, 4.38591, 4.38591, 4.38591, 4.38591, 4.38591, 4.38591, 4.38591, 4.38591, 4.38591, 4.38591, 4.38591, 4.38591, 4.38591, 4.38591, 5.59496, 4.38591
8.22495, 2, 5.46761, 4.36675, 2, -3.46761, 0, 4.36676, 4.36677, 4.36675, 4.36675, 4.36675, 4.36675, 4.36675, 4.36675, 4.36675, 4.36675, 4.36675, 4.36675, 4.36675, 4.36675, 4.36675, 4.36675, 5.46759, 4.36675
8.23283, 10, 5.3408, 4.34724, 3.4641, 4.6592, 0, 4.34724, 4.34726, 4.34724, 4.34724, 4.34724, 4.34724, 4.34724, 4.34724, 4.34724, 4.34724, 4.34724, 4.34724, 4.34724, 4.34724, 4.34724, 4.34724, 5.34077, 4.34724
8.24072, 8, 5.2164, 4.32746, 3.16228, 2.7836, 0, 4.32746, 4.32747, 4.32746, 4.32746, 4.32746, 4.32746, 4.32746, 4.32746, 4.32746, 4.32746, 4.32746, 4.32746, 4.32746, 4.32746, 4.32746, 4.32746, 5.21637, 4.32746
8.24861, 12, 5.09598, 4.30738, 3.74166, 6.90402, 0, 4.30739, 4.3074, 4.30738, 4.30738, 4.30738, 4.30738, 4.30738, 4.30738, 4.30738, 4.30738, 4.30738, 4.30738, 4.30738, 4.30738, 4.30738, 4.30738, 5.09596, 4.30738
8.25649, 0, 4.98081, 4.28705, 1.41421, -4.98081, 0, 4.28705, 4.28707, 4.28705, 4.28705, 4.28705, 4.28705, 4.28705, 4.28705, 4.28705, 4.28705, 4.28705, 4.28705, 4.28705, 4.28705, 4.28705, 4.28705, 4.98078, 4.28705
8.26438, 6, 4.87177, 4.2664, 2.82843, 1.12823, 0, 4.2664, 4.26643, 4.2664, 4.2664, 4.2664, 4.2664, 4.2664, 4.2664, 4.2664, 4.2664, 4.2664, 4.2664, 4.2664, 4.2664, 4.2664, 4.2664, 4.87174, 4.2664
8.27227, 4, 4.76954, 4.24544, 2.44949, -0.769543, 0, 4.24544, 4.24547, 4.24544, 4.24544, 4.24544, 4.24544, 4.24544, 4.24544, 4.24544, 4.24544, 4.24544, 4.24544, 4.24544, 4.24544, 4.24544, 4.24544, 4.7695, 4.24544
8.28015, 6, 4.6746, 4.22427, 2.82843, 1.3254, 0, 4.22427, 4.22431, 4.22427, 4.22427, 4.22427, 4.22427, 4.22427, 4.22427, 4.22427, 4.22427, 4.22427, 4.22427, 4.22427, 4.22427, 4.22427, 4.22427, 4.67455, 4.22427
8.28804, 2, 4.58717, 4.20301, 2, -2.58717, 0, 4.20302, 4.20307, 4.20301, 4.20301, 4.20301, 4.20301, 4.20301, 4.20301, 4.20301, 4.20301, 4.20301, 4.20301, 4.20301, 4.20302, 4.20301, 4.20301, 4.58711, 4.20301
8.29593, 6, 4.50731, 4.18182, 2.82843, 1.49269, 0, 4.18182, 4.18189, 4.18182, 4.18182, 4.18182, 4.18182, 4.18182, 4.18182, 4.18182, 4.18182, 4.18182, 4.18182, 4.18182, 4.18182, 4.18182, 4.18182, 4.50723, 4.18182
8.30381, 4, 4.45331, 4.17925, 2.44949, -0.453311, 0, 4.17926, 4.17935, 4.17925, 4.17925, 4.17925, 4.17925, 4.17925, 4.17925, 4.17925, 4.17925, 4.17925, 4.17925, 4.17925, 4.17926, 4.17925, 4.17925, 4.45321, 4.17925
8.3117, 4, 4.40608, 4.17663, 2.44949, -0.406075, 0, 4.17664, 4.17676, 4.17663, 4.17663, 4.17663, 4.17663, 4.17663, 4.17663, 4.17663, 4.17663, 4.17663, 4.17663, 4.17663, 4.17663, 4.17663, 4.17663, 4.40594, 4.17663
8.31958, 6, 4.36508, 4.17394, 2.82843, 1.63492, 0, 4.17394, 4.17411, 4.17394, 4.17394, 4.17394, 4.17394, 4.17394, 4.17394, 4.17394, 4.17394, 4.17394, 4.17394, 4.17394, 4.17394, 4.17394, 4.17394, 4.36489, 4.17394
8.32747, 2, 4.32974, 4.17117, 2, -2.32974, 0, 4.17117, 4.17141, 4.17117, 4.17117, 4.17117, 4.17117, 4.17117, 4.17117, 4.17117, 4.17117, 4.17117, 4.17117, 4.17117, 4.17117, 4.17117, 4.17117, 4.32949, 4.17117
8.33536, 6, 4.29946, 4.16832, 2.82843, 1.70054, 0, 4.16833, 4.16865, 4.16832, 4.16832, 4.16832, 4.16832, 4.16832, 4.16832, 4.16832, 4.16832, 4.16832, 4.16832, 4.16832, 4.16832, 4.16832, 4.16832, 4.29912, 4.16832
8.34324, 2, 4.27362, 4.1654, 2, -2.27362, 0, 4.16541, 4.16586, 4.1654, 4.1654, 4.1654, 4.1654, 4.1654, 4.1654, 4.1654, 4.1654, 4.1654, 4.1654, 4.1654, 4.16541, 4.1654, 4.1654, 4.27316, 4.1654
8.35113, 4, 4.25166, 4.16242, 2.44949, -0.251657, 0, 4.16242, 4.16303, 4.16242, 4.16242, 4.16242, 4.16242, 4.16242, 4.16242, 4.16242, 4.16242, 4.16242, 4.16242, 4.16242, 4.16242, 4.16242, 4.16242, 4.25103, 4.16242
8.35902, 18, 4.23302, 4.15936, 4.47214, 13.767, 0, 4.15937, 4.1602, 4.15936, 4.15936, 4.15936, 4.15936, 4.15936, 4.15936, 4.15936, 4.15936, 4.15936, 4.15936, 4.15936, 4.15936, 4.15936, 4.15936, 4.23218, 4.15936
8.3669, 12, 4.2172, 4.15623, 3.74166, 7.7828, 0, 4.15623, 4.15736, 4.15623, 4.15623, 4.15623, 4.15623, 4.15623, 4.15623, 4.15623, 4.15623, 4.15623, 4.15623, 4.15623, 4.15623, 4.15623, 4.15623, 4.21606, 4.15623
8.37479, 8, 4.20375, 4.153, 3.16228, 3.79625, 0, 4.15301, 4.15452, 4.153, 4.153, 4.153, 4.153, 4.153, 4.153, 4.153, 4.153, 4.153, 4.153, 4.153, 4.153, 4.153, 4.153, 4.20222, 4.153
8.38268, 6, 4.19227, 4.14968, 2.82843, 1.80773, 0, 4.14968, 4.15169, 4.14968, 4.14968, 4.14968, 4.14968, 4.14968, 4.14968, 4.14968, 4.14968, 4.14968, 4.14968, 4.14968, 4.14968, 4.14968, 4.14968, 4.19025, 4.14968
8.39056, 2, 4.18247, 4.14627, 2, -2.18247, 0, 4.14627, 4.14892, 4.14627, 4.14627, 4.14627, 4.14627, 4.14627, 4.14627, 4.14627, 4.14627, 4.14627, 4.14627, 4.14627, 4.14627, 4.14627, 4.14627, 4.17981, 4.14627
8.39845, 2, 4.17409, 4.14278, 2, -2.17409, 0, 4.14278, 4.14624, 4.14278, 4.14278, 4.14278, 4.14278, 4.14278, 4.14278, 4.14278, 4.14278, 4.14278, 4.14278, 4.14278, 4.14278, 4.14278, 4.14278, 4.17061, 4.14278
8.40633, 6, 4.16693, 4.13923, 2.82843, 1.83307, 0, 4.13923, 4.14372, 4.13923, 4.13923, 4.13923, 4.13923, 4.13923, 4.13923, 4.13923, 4.13923, 4.13923, 4.13923, 4.13923, 4.13923, 4.13923, 4.13923, 4.16244, 4.13923
8.41422, 6, 4.16086, 4.13561, 2.82843, 1.83914, 0, 4.13562, 4.14138, 4.13561, 4.13561, 4.13561, 4.13561, 4.13561, 4.13561, 4.13561, 4.13561, 4.13561, 4.13561, 4.13561, 4.13562, 4.13561, 4.13561, 4.15508, 4.13561
8.42211, 6, 4.15572, 4.13193, 2.82843, 1.84428, 0, 4.13193, 4.13927, 4.13193, 4.13193, 4.13193, 4.13193, 4.13193, 4.13193, 4.13193, 4.13193, 4.13193, 4.13193, 4.13193, 4.13193, 4.13193, 4.13193, 4.14837, 4.13193
8.42999, 4, 4.15141, 4.12813, 2.44949, -0.151414, 0, 4.12814, 4.1374, 4.12813, 4.12813, 4.12813, 4.12813, 4.12813, 4.12813, 4.12813, 4.12813, 4.12813, 4.12813, 4.12813, 4.12813, 4.12813, 4.12813, 4.14214, 4.12813
8.43788, 4, 4.14789, 4.12423, 2.44949, -0.147886, 0, 4.12423, 4.13581, 4.12423, 4.12423, 4.12423, 4.12423, 4.12423, 4.12423, 4.12423, 4.12423, 4.12423, 4.12423, 4.12423, 4.12423, 4.12423, 4.12423, 4.13629, 4.12423
8.44577, 6, 4.14511, 4.12022, 2.82843, 1.85489, 0, 4.12022, 4.13458, 4.12022, 4.12022, 4.12022, 4.12022, 4.12022, 4.12022, 4.12022, 4.12022, 4.12022, 4.12022, 4.12022, 4.12022, 4.12022, 4.12022, 4.13075, 4.12022
8.45365, 4, 4.14309, 4.11612, 2.44949, -0.143092, 0, 4.11613, 4.13375, 4.11612, 4.11612, 4.11612, 4.11612, 4.11612, 4.11612, 4.11612, 4.11612, 4.11612, 4.11612, 4.11612, 4.11612, 4.11612, 4.11612, 4.12545, 4.11612
8.46154, 4, 4.14186, 4.11197, 2.44949, -0.141858, 0, 4.11197, 4.13342, 4.11197, 4.11197, 4.11197, 4.11197, 4.11197, 4.11197, 4.11197, 4.11197, 4.11197, 4.11197, 4.11197, 4.11197, 4.11197, 4.11197, 4.1204, 4.11197
8.46943, 4, 4.14142, 4.10776, 2.44949, -0.14142, 0, 4.10777, 4.13364, 4.10776, 4.10776, 4.10776, 4.10776, 4.10776, 4.10776, 4.10776, 4.10776, 4.10776, 4.10776, 4.10776, 4.10777, 4.10776, 4.10776, 4.11554, 4.10776
8.47731, 0, 4.14175, 4.10349, 1.41421, -4.14175, 0, 4.10349, 4.1344, 4.10349, 4.10349, 4.10349, 4.10349, 4.10349, 4.10349, 4.10349, 4.10349, 4.10349, 4.10349, 4.10349, 4.10349, 4.10349, 4.10349, 4.11083, 4.10349
8.4852, 8, 4.14283, 4.09912, 3.16228, 3.85717, 0, 4.09912, 4.13572, 4.09912, 4.09912, 4.09912, 4.09912, 4.09912, 4.09912, 4.09912, 4.09912, 4.09912, 4.09912, 4.09912, 4.09912, 4.09912, 4.09912, 4.10622, 4.09912
8.49309, 6, 4.14462, 4.09464, 2.82843, 1.85538, 0, 4.09465, 4.13758, 4.09464, 4.09464, 4.09464, 4.09464, 4.09464, 4.09464, 4.09464, 4.09464, 4.09464, 4.09464, 4.09464, 4.09465, 4.09464, 4.09464, 4.10167, 4.09464
8.50097, 10, 4.14709, 4.09006, 3.4641, 5.85291, 0, 4.09006, 4.13998, 4.09006, 4.09006, 4.09006, 4.09006, 4.09006, 4.09006, 4.09006, 4.09006, 4.09006, 4.09006, 4.09006, 4.09006, 4.09006, 4.09006, 4.09717, 4.09006
8.50886, 2, 4.15022, 4.0854, 2, -2.15022, 0, 4.0854, 4.1429, 4.0854, 4.0854, 4.0854, 4.0854, 4.0854, 4.0854, 4.0854, 4.0854, 4.0854, 4.0854, 4.0854, 4.0854, 4.0854, 4.0854, 4.09272, 4.0854
8.51674, 6, 4.15399, 4.0807, 2.82843, 1.84601, 0, 4.0807, 4.14633, 4.0807, 4.0807, 4.0807, 4.0807, 4.0807, 4.0807, 4.0807, 4.0807, 4.0807, 4.0807, 4.0807, 4.0807, 4.0807, 4.0807, 4.08835, 4.0807
8.52463, 4, 4.15831, 4.07594, 2.44949, -0.158307, 0, 4.07595, 4.15018, 4.07594, 4.07594, 4.07594, 4.07594, 4.07594, 4.07594, 4.07594, 4.07594, 4.07594, 4.07594, 4.07594, 4.07595, 4.07594, 4.07594, 4.08406, 4.07594
8.53252, 4, 4.16303, 4.07112, 2.44949, -0.163029, 0, 4.07112, 4.15433, 4.07112, 4.07112, 4.07112, 4.07112, 4.07112, 4.07112, 4.07112, 4.07112, 4.07112, 4.07112, 4.07112, 4.07112, 4.07112, 4.07112, 4.07981, 4.07112
8.5404, 4, 4.168, 4.06617, 2.44949, -0.167996, 0, 4.06617, 4.15859, 4.06617, 4.06617, 4.06617, 4.06617, 4.06617, 4.06617, 4.06617, 4.06617, 4.06617, 4.06617, 4.06617, 4.06617, 4.06617, 4.06617, 4.07557, 4.06617
8.54829, 8, 4.17305, 4.06108, 3.16228, 3.82695, 0, 4.06108, 4.1628, 4.06108, 4.06108, 4.06108, 4.06108, 4.06108, 4.06108, 4.06108, 4.06108, 4.06108, 4.06108, 4.06108, 4.06108, 4.06108, 4.06108, 4.07132, 4.06108
8.55618, 4, 4.17809, 4.05589, 2.44949, -0.178087, 0, 4.05589, 4.16683, 4.05589, 4.05589, 4.05589, 4.05589, 4.05589, 4.05589, 4.05589, 4.05589, 4.05589, 4.05589, 4.05589, 4.05589, 4.05589, 4.05589, 4.06713, 4.05589
8.56406, 8, 4.183, 4.05064, 3.16228, 3.817, 0, 4.05065, 4.17056, 4.05064, 4.05064, 4.05064, 4.05064, 4.05064, 4.05064, 4.05064, 4.05064, 4.05064, 4.05064, 4.05064, 4.05064, 4.05064, 4.05064, 4.06308, 4.05064
8.57195, 6, 4.18767, 4.04537, 2.82843, 1.81233, 0, 4.04537, 4.17381, 4.04537, 4.04537, 4.04537, 4.04537, 4.04537, 4.04537, 4.04537, 4.04537, 4.04537, 4.04537, 4.04537, 4.04537, 4.04537, 4.04537, 4.05923, 4.04537
8.57983, 6, 4.19194, 4.04004, 2.82843, 1.80806, 0, 4.04005, 4.17637, 4.04004, 4.04004, 4.04004, 4.04004, 4.04004, 4.04004, 4.04004, 4.04004, 4.04004, 4.04004, 4.04004, 4.04005, 4.04004, 4.04004, 4.05561, 4.04004
8.58772, 8, 4.19561, 4.0346, 3.16228, 3.80439, 0, 4.0346, 4.178, 4.0346, 4.0346, 4.0346, 4.0346, 4.0346, 4.0346, 4.0346, 4.0346, 4.0346, 4.0346, 4.0346, 4.0346, 4.0346, 4.0346, 4.05221, 4.0346
8.59561, 6, 4.19855, 4.02899, 2.82843, 1.80145, 0, 4.029, 4.17848, 4.02899, 4.02899, 4.02899, 4.02899, 4.02899, 4.02899, 4.02899, 4.02899, 4.02899, 4.02899, 4.02899, 4.029, 4.02899, 4.02899, 4.04906, 4.02899
8.60349, 10, 4.20072, 4.02327, 3.4641, 5.79928, 0, 4.02327, 4.1777, 4.02327, 4.02327, 4.02327, 4.02327, 4.02327, 4.02327, 4.02327, 4.02327, 4.02327, 4.02327, 4.02327, 4.02327, 4.02327, 4.02327, 4.04628, 4.02327
8.61138, 8, 4.20214, 4.01748, 3.16228, 3.79786, 0, 4.01749, 4.17559, 4.01748, 4.01748, 4.01748, 4.01748, 4.01748, 4.01748, 4.01748, 4.01748, 4.01748, 4.01748, 4.01748, 4.01748, 4.01748, 4.01748, 4.04403, 4.01748
8.61927, 4, 4.20287, 4.01168, 2.44949, -0.202867, 0, 4.01169, 4.17211, 4.01168, 4.01168, 4.01168, 4.01168, 4.01168, 4.01168, 4.01168, 4.01168, 4.01168, 4.01168, 4.01168, 4.01168, 4.01168, 4.01168, 4.04243, 4.01168
8.62715, 8, 4.2028, 4.00574, 3.16228, 3.7972, 0, 4.00574, 4.16706, 4.00574, 4.00574, 4.00574, 4.00574, 4.00574, 4.00574, 4.00574, 4.00574, 4.00574, 4.00574, 4.00574, 4.00574, 4.00574, 4.00574, 4.04147, 4.00574
8.63504, 0, 4.20172, 3.99935, 1.41421, -4.20172, 0, 3.99936, 4.16014, 3.99935, 3.99935, 3.99935, 3.99935, 3.99935, 3.99935, 3.99935, 3.99935, 3.99935, 3.99935, 3.99935, 3.99936, 3.99935, 3.99935, 4.04093, 3.99935
8.64293, 4, 4.19962, 3.99243, 2.44949, -0.199624, 0, 3.99243, 4.15125, 3.99243, 3.99243, 3.99243, 3.99243, 3.99243, 3.99243, 3.99243, 3.99243, 3.99243, 3.99243, 3.99243, 3.99243, 3.99243, 3.99243, 4.0408, 3.99243
8.65081, 4, 4.19646, 3.98477, 2.44949, -0.196462, 0, 3.98478, 4.14025, 3.98477, 3.98477, 3.98477, 3.98477, 3.98477, 3.98477, 3.98477, 3.98477, 3.98477, 3.98477, 3.98477, 3.98478, 3.98477, 3.98477, 4.04098, 3.98477
8.6587, 8, 4.19237, 3.97638, 3.16228, 3.80763, 0, 3.97639, 4.12724, 3.97638, 3.97638, 3.97638, 3.97638, 3.97638, 3.97638, 3.97638, 3.97638, 3.97638, 3.97638, 3.97638, 3.97639, 3.97638, 3.97638, 4.04151, 3.97638
8.66659, 4, 4.18763, 3.96737, 2.44949, -0.187628, 0, 3.96738, 4.11245, 3.96737, 3.96737, 3.96737, 3.96737, 3.96737, 3.96737, 3.96737, 3.96737, 3.96737, 3.96737, 3.96737, 3.96737, 3.96737, 3.96737, 4.04254, 3.96737
8.67447, 16, 4.18181, 3.95717, 4.24264, 11.8182, 0, 3.95717, 4.09545, 3.95717, 3.95717, 3.95717, 3.95717, 3.95717, 3.95717, 3.95717, 3.95717, 3.95717, 3.95717, 3.95717, 3.95717, 3.95717, 3.95717, 4.04352, 3.95717
8.68236, 4, 4.17483, 3.94555, 2.44949, -0.174829, 0, 3.94555, 4.07619, 3.94555, 3.94555, 3.94555, 3.94555, 3.94555, 3.94555, 3.94555, 3.94555, 3.94555, 3.94555, 3.94555, 3.94555, 3.94555, 3.94555, 4.04418, 3.94555
8.69024, 4, 4.16686, 3.93256, 2.44949, -0.166856, 0, 3.93256, 4.05489, 3.93256, 3.93256, 3.93256, 3.93256, 3.93256, 3.93256, 3.93256, 3.93256, 3.93256, 3.93256, 3.93256, 3.93256, 3.93256, 3.93256, 4.04452, 3.93256
8.69813, 12, 4.1582, 3.91844, 3.74166, 7.8418, 0, 3.91844, 4.03198, 3.91844, 3.91844, 3.91844, 3.91844, 3.91844, 3.91844, 3.91844, 3.91844, 3.91844, 3.91844, 3.91844, 3.91844, 3.91844, 3.91844, 4.04464, 3.91844
8.70602, 4, 4.14923, 3.90353, 2.44949, -0.149235, 0, 3.90354, 4.00799, 3.90353, 3.90353, 3.90353, 3.90353, 3.90353, 3.90353, 3.90353, 3.90353, 3.90353, 3.90353, 3.90353, 3.90354, 3.90353, 3.90353, 4.04477, 3.90353
8.7139, 6, 4.13999, 3.88788, 2.82843, 1.86001, 0, 3.88788, 3.98313, 3.88788, 3.88788, 3.88788, 3.88788, 3.88788, 3.88788, 3.88788, 3.88788, 3.88788, 3.88788, 3.88788, 3.88788, 3.88788, 3.88788, 4.04472, 3.88788
8.72179, 2, 4.13013, 3.87123, 2, -2.13013, 0, 3.87123, 3.95733, 3.87123, 3.87123, 3.87123, 3.87123, 3.87123, 3.87123, 3.87123, 3.87123, 3.87123, 3.87123, 3.87123, 3.87123, 3.87123, 3.87123, 4.04403, 3.87123
8.72968, 0, 4.11976, 3.85378, 1.41421, -4.11976, 0, 3.85378, 3.93093, 3.85378, 3.85378, 3.85378, 3.85378, 3.85378, 3.85378, 3.85378, 3.85378, 3.85378, 3.85378, 3.85378, 3.85378, 3.85378, 3.85378, 4.04261, 3.85378
8.73756, 2, 4.1091, 3.83596, 2, -2.1091, 0, 3.83596, 3.90448, 3.83596, 3.83596, 3.83596, 3.83596, 3.83596, 3.83596, 3.83596, 3.83596, 3.83596, 3.83596, 3.83596, 3.83596, 3.83596, 3.83596, 4.04058, 3.83596
8.74545, 4, 4.09837, 3.81818, 2.44949, -0.0983729, 0, 3.81819, 3.8785, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 4.03805, 3.81818
8.75334, 8, 4.10217, 3.8153, 3.16228, 3.89783, 0, 3.8153, 3.86794, 3.8153, 3.8153, 3.8153, 3.8153, 3.8153, 3.8153, 3.8153, 3.8153, 3.8153, 3.8153, 3.8153, 3.8153, 3.8153, 3.8153, 4.04952, 3.8153
8.76122, 2, 4.10522, 3.81229, 2, -2.10522, 0, 3.8123, 3.85783, 3.81229, 3.81229, 3.81229, 3.81229, 3.81229, 3.81229, 3.81229, 3.81229, 3.81229, 3.81229, 3.81229, 3.81229, 3.81229, 3.81229, 4.05967, 3.81229
