   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_217.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
10.3679, 6, 4.53732, 4.53552, 2.82843, 1.46268, 0, 4.53575, 4.53552, 4.53552, 4.53552, 4.53552, 4.53552, 4.53552, 4.53552, 4.53552, 4.53552, 4.53552, 4.53552, 4.53552, 4.53552, 4.53552, 4.53552, 4.53709, 4.53552
10.3758, 4, 4.52697, 4.5256, 2.44949, -0.526971, 0, 4.5258, 4.5256, 4.5256, 4.5256, 4.5256, 4.5256, 4.5256, 4.5256, 4.5256, 4.5256, 4.5256, 4.5256, 4.5256, 4.5256, 4.5256, 4.5256, 4.52677, 4.5256
10.3837, 6, 4.51674, 4.51569, 2.82843, 1.48326, 0, 4.51587, 4.51569, 4.51569, 4.51569, 4.51569, 4.51569, 4.51569, 4.51569, 4.51569, 4.51569, 4.51569, 4.51569, 4.51569, 4.5157, 4.51569, 4.51569, 4.51656, 4.51569
10.3915, 6, 4.50659, 4.5058, 2.82843, 1.49341, 0, 4.50595, 4.5058, 4.5058, 4.5058, 4.5058, 4.5058, 4.5058, 4.5058, 4.5058, 4.5058, 4.5058, 4.5058, 4.5058, 4.5058, 4.5058, 4.5058, 4.50644, 4.5058
10.3994, 8, 4.49575, 4.49514, 3.16228, 3.50425, 0, 4.49527, 4.49514, 4.49514, 4.49514, 4.49514, 4.49514, 4.49514, 4.49514, 4.49514, 4.49514, 4.49514, 4.49514, 4.49514, 4.49514, 4.49514, 4.49514, 4.49561, 4.49514
10.4073, 10, 4.48381, 4.48334, 3.4641, 5.51619, 0, 4.48346, 4.48334, 4.48334, 4.48334, 4.48334, 4.48334, 4.48334, 4.48334, 4.48334, 4.48334, 4.48334, 4.48334, 4.48334, 4.48334, 4.48334, 4.48334, 4.4837, 4.48334
10.4152, 14, 4.47097, 4.4706, 4, 9.52903, 0, 4.4707, 4.4706, 4.4706, 4.4706, 4.4706, 4.4706, 4.4706, 4.4706, 4.4706, 4.4706, 4.4706, 4.4706, 4.4706, 4.4706, 4.4706, 4.4706, 4.47087, 4.4706
10.4231, 8, 4.45712, 4.45681, 3.16228, 3.54288, 0, 4.45691, 4.45681, 4.45681, 4.45681, 4.45681, 4.45681, 4.45681, 4.45681, 4.45681, 4.45681, 4.45681, 4.45681, 4.45681, 4.45681, 4.45681, 4.45681, 4.45703, 4.45681
10.431, 6, 4.44249, 4.44222, 2.82843, 1.55751, 0, 4.44231, 4.44222, 4.44222, 4.44222, 4.44222, 4.44222, 4.44222, 4.44222, 4.44222, 4.44222, 4.44222, 4.44222, 4.44222, 4.44222, 4.44222, 4.44222, 4.4424, 4.44222
10.4388, 10, 4.42736, 4.4271, 3.4641, 5.57264, 0, 4.42718, 4.4271, 4.4271, 4.4271, 4.4271, 4.4271, 4.4271, 4.4271, 4.4271, 4.4271, 4.4271, 4.4271, 4.4271, 4.4271, 4.4271, 4.4271, 4.42727, 4.4271
10.4467, 6, 4.41191, 4.41166, 2.82843, 1.58809, 0, 4.41173, 4.41166, 4.41166, 4.41166, 4.41166, 4.41166, 4.41166, 4.41166, 4.41166, 4.41166, 4.41166, 4.41166, 4.41166, 4.41166, 4.41166, 4.41166, 4.41184, 4.41166
10.4546, 6, 4.39634, 4.39606, 2.82843, 1.60366, 0, 4.39614, 4.39606, 4.39606, 4.39606, 4.39606, 4.39606, 4.39606, 4.39606, 4.39606, 4.39606, 4.39606, 4.39606, 4.39606, 4.39606, 4.39606, 4.39606, 4.39627, 4.39606
10.4625, 6, 4.38082, 4.3805, 2.82843, 1.61918, 0, 4.38057, 4.3805, 4.3805, 4.3805, 4.3805, 4.3805, 4.3805, 4.3805, 4.3805, 4.3805, 4.3805, 4.3805, 4.3805, 4.3805, 4.3805, 4.3805, 4.38075, 4.3805
10.4704, 6, 4.36684, 4.36644, 2.82843, 1.63316, 0, 4.36651, 4.36644, 4.36644, 4.36644, 4.36644, 4.36644, 4.36644, 4.36644, 4.36644, 4.36644, 4.36644, 4.36644, 4.36644, 4.36645, 4.36644, 4.36644, 4.36677, 4.36644
10.4783, 10, 4.35072, 4.35024, 3.4641, 5.64928, 0, 4.3503, 4.35024, 4.35024, 4.35024, 4.35024, 4.35024, 4.35024, 4.35024, 4.35024, 4.35024, 4.35024, 4.35024, 4.35024, 4.35024, 4.35024, 4.35024, 4.35066, 4.35024
10.4862, 12, 4.33286, 4.33225, 3.74166, 7.66714, 0, 4.33231, 4.33225, 4.33225, 4.33225, 4.33225, 4.33225, 4.33225, 4.33225, 4.33225, 4.33225, 4.33225, 4.33225, 4.33225, 4.33225, 4.33225, 4.33225, 4.33279, 4.33225
10.494, 8, 4.31416, 4.31339, 3.16228, 3.68584, 0, 4.31345, 4.31339, 4.31339, 4.31339, 4.31339, 4.31339, 4.31339, 4.31339, 4.31339, 4.31339, 4.31339, 4.31339, 4.31339, 4.31339, 4.31339, 4.31339, 4.3141, 4.31339
10.5019, 4, 4.29555, 4.29457, 2.44949, -0.295551, 0, 4.29463, 4.29457, 4.29457, 4.29457, 4.29457, 4.29457, 4.29457, 4.29457, 4.29457, 4.29457, 4.29457, 4.29457, 4.29457, 4.29457, 4.29457, 4.29457, 4.29549, 4.29457
10.5098, 10, 4.28446, 4.28322, 3.4641, 5.71554, 0, 4.28328, 4.28322, 4.28322, 4.28322, 4.28322, 4.28322, 4.28322, 4.28322, 4.28322, 4.28322, 4.28322, 4.28322, 4.28322, 4.28322, 4.28322, 4.28322, 4.28439, 4.28322
10.5177, 4, 4.26962, 4.26806, 2.44949, -0.269624, 0, 4.26812, 4.26806, 4.26806, 4.26806, 4.26806, 4.26806, 4.26806, 4.26806, 4.26806, 4.26806, 4.26806, 4.26806, 4.26806, 4.26806, 4.26806, 4.26806, 4.26956, 4.26806
10.5256, 4, 4.25157, 4.2496, 2.44949, -0.25157, 0, 4.24966, 4.2496, 4.2496, 4.2496, 4.2496, 4.2496, 4.2496, 4.2496, 4.2496, 4.2496, 4.2496, 4.2496, 4.2496, 4.2496, 4.2496, 4.2496, 4.25151, 4.2496
10.5335, 4, 4.23199, 4.22953, 2.44949, -0.231987, 0, 4.22959, 4.22953, 4.22953, 4.22953, 4.22953, 4.22953, 4.22953, 4.22953, 4.22953, 4.22953, 4.22953, 4.22953, 4.22953, 4.22953, 4.22953, 4.22953, 4.23193, 4.22953
10.5413, 6, 4.21256, 4.2095, 2.82843, 1.78744, 0, 4.20956, 4.2095, 4.2095, 4.2095, 4.2095, 4.2095, 4.2095, 4.2095, 4.2095, 4.2095, 4.2095, 4.2095, 4.2095, 4.2095, 4.2095, 4.2095, 4.2125, 4.2095
10.5492, 4, 4.20249, 4.19871, 2.44949, -0.202485, 0, 4.19877, 4.19871, 4.19871, 4.19871, 4.19871, 4.19871, 4.19871, 4.19871, 4.19871, 4.19871, 4.19871, 4.19871, 4.19871, 4.19871, 4.19871, 4.19871, 4.20242, 4.19871
10.5571, 6, 4.18832, 4.18369, 2.82843, 1.81168, 0, 4.18375, 4.18369, 4.18369, 4.18369, 4.18369, 4.18369, 4.18369, 4.18369, 4.18369, 4.18369, 4.18369, 4.18369, 4.18369, 4.18369, 4.18369, 4.18369, 4.18826, 4.18369
10.565, 4, 4.17068, 4.16504, 2.44949, -0.170681, 0, 4.1651, 4.16504, 4.16504, 4.16504, 4.16504, 4.16504, 4.16504, 4.16504, 4.16504, 4.16504, 4.16504, 4.16504, 4.16504, 4.16504, 4.16504, 4.16504, 4.17062, 4.16504
10.5729, 4, 4.15143, 4.1446, 2.44949, -0.151428, 0, 4.14466, 4.1446, 4.1446, 4.1446, 4.1446, 4.1446, 4.1446, 4.1446, 4.1446, 4.1446, 4.1446, 4.1446, 4.1446, 4.1446, 4.1446, 4.1446, 4.15137, 4.1446
10.5808, 8, 4.13242, 4.12421, 3.16228, 3.86758, 0, 4.12427, 4.12421, 4.12421, 4.12421, 4.12421, 4.12421, 4.12421, 4.12421, 4.12421, 4.12421, 4.12421, 4.12421, 4.12421, 4.12421, 4.12421, 4.12421, 4.13236, 4.12421
10.5887, 2, 4.1232, 4.11339, 2, -2.1232, 0, 4.11345, 4.11339, 4.11339, 4.11339, 4.11339, 4.11339, 4.11339, 4.11339, 4.11339, 4.11339, 4.11339, 4.11339, 4.11339, 4.11339, 4.11339, 4.11339, 4.12314, 4.11339
10.5965, 10, 4.11016, 4.09851, 3.4641, 5.88984, 0, 4.09858, 4.09851, 4.09851, 4.09851, 4.09851, 4.09851, 4.09851, 4.09851, 4.09851, 4.09851, 4.09851, 4.09851, 4.09851, 4.09852, 4.09851, 4.09851, 4.1101, 4.09851
10.6044, 10, 4.09383, 4.08008, 3.4641, 5.90617, 0, 4.08015, 4.08008, 4.08008, 4.08008, 4.08008, 4.08008, 4.08008, 4.08008, 4.08008, 4.08008, 4.08008, 4.08008, 4.08008, 4.08008, 4.08008, 4.08008, 4.09376, 4.08008
10.6123, 10, 4.07603, 4.05991, 3.4641, 5.92397, 0, 4.05997, 4.05991, 4.05991, 4.05991, 4.05991, 4.05991, 4.05991, 4.05991, 4.05991, 4.05991, 4.05991, 4.05991, 4.05991, 4.05991, 4.05991, 4.05991, 4.07596, 4.05991
10.6202, 6, 4.05858, 4.03979, 2.82843, 1.94142, 0, 4.03985, 4.03979, 4.03979, 4.03979, 4.03979, 4.03979, 4.03979, 4.03979, 4.03979, 4.03979, 4.03979, 4.03979, 4.03979, 4.03979, 4.03979, 4.03979, 4.05852, 4.03979
10.6281, 2, 4.04962, 4.02782, 2, -2.04962, 0, 4.02789, 4.02782, 4.02782, 4.02782, 4.02782, 4.02782, 4.02782, 4.02782, 4.02782, 4.02782, 4.02782, 4.02782, 4.02782, 4.02782, 4.02782, 4.02782, 4.04955, 4.02782
10.636, 2, 4.03767, 4.01253, 2, -2.03767, 0, 4.01259, 4.01253, 4.01253, 4.01253, 4.01253, 4.01253, 4.01253, 4.01253, 4.01253, 4.01253, 4.01253, 4.01253, 4.01253, 4.01253, 4.01253, 4.01253, 4.03761, 4.01253
10.6438, 16, 4.0232, 3.99433, 4.24264, 11.9768, 0, 3.9944, 3.99433, 3.99433, 3.99433, 3.99433, 3.99433, 3.99433, 3.99433, 3.99433, 3.99433, 3.99433, 3.99433, 3.99433, 3.99433, 3.99433, 3.99433, 4.02314, 3.99433
10.6517, 0, 4.00772, 3.97472, 1.41421, -4.00772, 0, 3.97478, 3.97472, 3.97472, 3.97472, 3.97472, 3.97472, 3.97472, 3.97472, 3.97472, 3.97472, 3.97472, 3.97472, 3.97472, 3.97472, 3.97472, 3.97472, 4.00766, 3.97472
10.6596, 2, 3.99273, 3.95515, 2, -1.99273, 0, 3.95521, 3.95515, 3.95515, 3.95515, 3.95515, 3.95515, 3.95515, 3.95515, 3.95515, 3.95515, 3.95515, 3.95515, 3.95515, 3.95515, 3.95515, 3.95515, 3.99267, 3.95515
10.6675, 0, 3.98108, 3.93845, 1.41421, -3.98108, 0, 3.93852, 3.93845, 3.93845, 3.93845, 3.93845, 3.93845, 3.93845, 3.93845, 3.93845, 3.93845, 3.93845, 3.93845, 3.93845, 3.93845, 3.93845, 3.93845, 3.98102, 3.93845
10.6754, 6, 3.96906, 3.92086, 2.82843, 2.03094, 0, 3.92093, 3.92086, 3.92086, 3.92086, 3.92086, 3.92086, 3.92086, 3.92086, 3.92086, 3.92086, 3.92086, 3.92086, 3.92086, 3.92086, 3.92086, 3.92086, 3.969, 3.92086
10.6833, 16, 3.95761, 3.90328, 4.24264, 12.0424, 0, 3.90335, 3.90328, 3.90328, 3.90328, 3.90328, 3.90328, 3.90328, 3.90328, 3.90328, 3.90328, 3.90328, 3.90328, 3.90328, 3.90328, 3.90328, 3.90328, 3.95755, 3.90328
10.6912, 8, 3.9464, 3.88532, 3.16228, 4.0536, 0, 3.88539, 3.88532, 3.88532, 3.88532, 3.88532, 3.88532, 3.88532, 3.88532, 3.88532, 3.88532, 3.88532, 3.88532, 3.88532, 3.88532, 3.88532, 3.88532, 3.94634, 3.88532
10.699, 0, 3.93443, 3.86593, 1.41421, -3.93443, 0, 3.86599, 3.86593, 3.86593, 3.86593, 3.86593, 3.86593, 3.86593, 3.86593, 3.86593, 3.86593, 3.86593, 3.86593, 3.86593, 3.86593, 3.86593, 3.86593, 3.93436, 3.86593
10.7069, 8, 3.92186, 3.84521, 3.16228, 4.07814, 0, 3.84528, 3.84521, 3.84521, 3.84521, 3.84521, 3.84521, 3.84521, 3.84521, 3.84521, 3.84521, 3.84521, 3.84521, 3.84521, 3.84521, 3.84521, 3.84521, 3.92179, 3.84521
10.7148, 4, 3.90946, 3.82386, 2.44949, 0.0905435, 0, 3.82393, 3.82386, 3.82386, 3.82386, 3.82386, 3.82386, 3.82386, 3.82386, 3.82386, 3.82386, 3.82386, 3.82386, 3.82386, 3.82386, 3.82386, 3.82386, 3.90939, 3.82386
10.7227, 2, 3.89797, 3.80258, 2, -1.89797, 0, 3.80264, 3.80258, 3.80258, 3.80258, 3.80258, 3.80258, 3.80258, 3.80258, 3.80258, 3.80258, 3.80258, 3.80258, 3.80258, 3.80258, 3.80258, 3.80258, 3.8979, 3.80258
10.7306, 0, 3.88643, 3.78032, 1.41421, -3.88643, 0, 3.78039, 3.78032, 3.78032, 3.78032, 3.78032, 3.78032, 3.78032, 3.78032, 3.78032, 3.78032, 3.78032, 3.78032, 3.78032, 3.78032, 3.78032, 3.78032, 3.88636, 3.78032
10.7385, 8, 3.87509, 3.7573, 3.16228, 4.12491, 0, 3.75737, 3.7573, 3.7573, 3.7573, 3.7573, 3.7573, 3.7573, 3.7573, 3.7573, 3.7573, 3.7573, 3.7573, 3.7573, 3.75731, 3.7573, 3.7573, 3.87502, 3.7573
10.7463, 4, 3.86483, 3.73436, 2.44949, 0.135171, 0, 3.73443, 3.73436, 3.73436, 3.73436, 3.73436, 3.73436, 3.73436, 3.73436, 3.73436, 3.73436, 3.73436, 3.73436, 3.73436, 3.73436, 3.73436, 3.73436, 3.86476, 3.73436
10.7542, 2, 3.86055, 3.71637, 2, -1.86055, 0, 3.71644, 3.71637, 3.71637, 3.71637, 3.71637, 3.71637, 3.71637, 3.71637, 3.71637, 3.71637, 3.71637, 3.71637, 3.71637, 3.71637, 3.71637, 3.71637, 3.86048, 3.71637
10.7621, 10, 3.85399, 3.69508, 3.4641, 6.14601, 0, 3.69514, 3.69508, 3.69508, 3.69508, 3.69508, 3.69508, 3.69508, 3.69508, 3.69508, 3.69508, 3.69508, 3.69508, 3.69508, 3.69508, 3.69508, 3.69508, 3.85392, 3.69508
10.77, 10, 3.84527, 3.67061, 3.4641, 6.15473, 0, 3.67068, 3.67061, 3.67061, 3.67061, 3.67061, 3.67061, 3.67061, 3.67061, 3.67061, 3.67061, 3.67061, 3.67061, 3.67061, 3.67061, 3.67061, 3.67061, 3.8452, 3.67061
10.7779, 4, 3.83596, 3.64462, 2.44949, 0.164036, 0, 3.64469, 3.64462, 3.64462, 3.64462, 3.64462, 3.64462, 3.64462, 3.64462, 3.64462, 3.64462, 3.64462, 3.64462, 3.64462, 3.64462, 3.64462, 3.64462, 3.83589, 3.64462
10.7858, 2, 3.8276, 3.61872, 2, -1.8276, 0, 3.61879, 3.61872, 3.61872, 3.61872, 3.61872, 3.61872, 3.61872, 3.61872, 3.61872, 3.61872, 3.61872, 3.61872, 3.61872, 3.61872, 3.61872, 3.61872, 3.82753, 3.61872
10.7937, 4, 3.82986, 3.60273, 2.44949, 0.17014, 0, 3.6028, 3.60273, 3.60273, 3.60273, 3.60273, 3.60273, 3.60273, 3.60273, 3.60273, 3.60273, 3.60273, 3.60273, 3.60273, 3.60273, 3.60273, 3.60273, 3.82979, 3.60273
10.8015, 4, 3.82811, 3.58218, 2.44949, 0.171889, 0, 3.58225, 3.58218, 3.58218, 3.58218, 3.58218, 3.58218, 3.58218, 3.58218, 3.58218, 3.58218, 3.58218, 3.58218, 3.58218, 3.58218, 3.58218, 3.58218, 3.82804, 3.58218
10.8094, 8, 3.82249, 3.55742, 3.16228, 4.17751, 0, 3.55749, 3.55742, 3.55742, 3.55742, 3.55742, 3.55742, 3.55742, 3.55742, 3.55742, 3.55742, 3.55742, 3.55742, 3.55742, 3.55743, 3.55742, 3.55742, 3.82242, 3.55742
10.8173, 2, 3.81491, 3.53063, 2, -1.81491, 0, 3.5307, 3.53063, 3.53063, 3.53063, 3.53063, 3.53063, 3.53063, 3.53063, 3.53063, 3.53063, 3.53063, 3.53063, 3.53063, 3.53063, 3.53063, 3.53063, 3.81484, 3.53063
10.8252, 6, 3.80723, 3.50394, 2.82843, 2.19277, 0, 3.50401, 3.50394, 3.50394, 3.50394, 3.50394, 3.50394, 3.50394, 3.50394, 3.50394, 3.50394, 3.50394, 3.50394, 3.50394, 3.50394, 3.50394, 3.50394, 3.80716, 3.50394
10.8331, 8, 3.81151, 3.48973, 3.16228, 4.18849, 0, 3.4898, 3.48973, 3.48973, 3.48973, 3.48973, 3.48973, 3.48973, 3.48973, 3.48973, 3.48973, 3.48973, 3.48973, 3.48973, 3.48973, 3.48973, 3.48973, 3.81144, 3.48973
10.841, 2, 3.80948, 3.47005, 2, -1.80948, 0, 3.47012, 3.47005, 3.47005, 3.47005, 3.47005, 3.47005, 3.47005, 3.47005, 3.47005, 3.47005, 3.47005, 3.47005, 3.47005, 3.47005, 3.47005, 3.47005, 3.80941, 3.47005
10.8488, 4, 3.80119, 3.44531, 2.44949, 0.198812, 0, 3.44538, 3.44531, 3.44531, 3.44531, 3.44531, 3.44531, 3.44531, 3.44531, 3.44531, 3.44531, 3.44531, 3.44531, 3.44531, 3.44531, 3.44531, 3.44531, 3.80112, 3.44531
10.8567, 10, 3.7889, 3.41811, 3.4641, 6.2111, 0, 3.41818, 3.41811, 3.41811, 3.41811, 3.41811, 3.41811, 3.41811, 3.41811, 3.41811, 3.41811, 3.41811, 3.41811, 3.41811, 3.41811, 3.41811, 3.41811, 3.78883, 3.41811
10.8646, 6, 3.77486, 3.39101, 2.82843, 2.22514, 0, 3.39108, 3.39101, 3.39101, 3.39101, 3.39101, 3.39101, 3.39101, 3.39101, 3.39101, 3.39101, 3.39101, 3.39101, 3.39101, 3.39101, 3.39101, 3.39101, 3.77479, 3.39101
10.8725, 0, 3.7728, 3.37807, 1.41421, -3.7728, 0, 3.37815, 3.37807, 3.37807, 3.37807, 3.37807, 3.37807, 3.37807, 3.37807, 3.37807, 3.37807, 3.37807, 3.37807, 3.37807, 3.37808, 3.37807, 3.37807, 3.77273, 3.37807
10.8804, 6, 3.76216, 3.35899, 2.82843, 2.23784, 0, 3.35906, 3.35899, 3.35899, 3.35899, 3.35899, 3.35899, 3.35899, 3.35899, 3.35899, 3.35899, 3.35899, 3.35899, 3.35899, 3.35899, 3.35899, 3.35899, 3.76209, 3.35899
10.8883, 10, 3.74316, 3.3342, 3.4641, 6.25684, 0, 3.33427, 3.3342, 3.3342, 3.3342, 3.3342, 3.3342, 3.3342, 3.3342, 3.3342, 3.3342, 3.3342, 3.3342, 3.3342, 3.3342, 3.3342, 3.3342, 3.74308, 3.3342
10.8962, 6, 3.71856, 3.30664, 2.82843, 2.28144, 0, 3.30671, 3.30664, 3.30664, 3.30664, 3.30664, 3.30664, 3.30664, 3.30664, 3.30664, 3.30664, 3.30664, 3.30664, 3.30664, 3.30664, 3.30664, 3.30664, 3.71848, 3.30664
10.904, 4, 3.69114, 3.2792, 2.44949, 0.308859, 0, 3.27927, 3.2792, 3.2792, 3.2792, 3.2792, 3.2792, 3.2792, 3.2792, 3.2792, 3.2792, 3.2792, 3.2792, 3.2792, 3.2792, 3.2792, 3.2792, 3.69107, 3.2792
10.9119, 10, 3.67668, 3.26768, 3.4641, 6.32332, 0, 3.26775, 3.26768, 3.26768, 3.26768, 3.26768, 3.26768, 3.26768, 3.26768, 3.26768, 3.26768, 3.26768, 3.26768, 3.26768, 3.26768, 3.26768, 3.26768, 3.67661, 3.26768
10.9198, 8, 3.65246, 3.24932, 3.16228, 4.34754, 0, 3.2494, 3.24932, 3.24932, 3.24932, 3.24932, 3.24932, 3.24932, 3.24932, 3.24932, 3.24932, 3.24932, 3.24932, 3.24932, 3.24932, 3.24932, 3.24932, 3.65238, 3.24932
10.9277, 14, 3.61909, 3.22465, 4, 10.3809, 0, 3.22472, 3.22465, 3.22465, 3.22465, 3.22465, 3.22465, 3.22465, 3.22465, 3.22465, 3.22465, 3.22465, 3.22465, 3.22465, 3.22465, 3.22465, 3.22465, 3.61901, 3.22465
10.9356, 2, 3.57997, 3.19689, 2, -1.57997, 0, 3.19697, 3.19689, 3.19689, 3.19689, 3.19689, 3.19689, 3.19689, 3.19689, 3.19689, 3.19689, 3.19689, 3.19689, 3.19689, 3.19689, 3.19689, 3.19689, 3.5799, 3.19689
10.9435, 8, 3.53854, 3.16926, 3.16228, 4.46146, 0, 3.16933, 3.16926, 3.16926, 3.16926, 3.16926, 3.16926, 3.16926, 3.16926, 3.16926, 3.16926, 3.16926, 3.16926, 3.16926, 3.16926, 3.16926, 3.16926, 3.53847, 3.16926
10.9513, 8, 3.51233, 3.159, 3.16228, 4.48767, 0, 3.15907, 3.159, 3.159, 3.159, 3.159, 3.159, 3.159, 3.159, 3.159, 3.159, 3.159, 3.159, 3.159, 3.159, 3.159, 3.159, 3.51225, 3.159
10.9592, 6, 3.4768, 3.14126, 2.82843, 2.5232, 0, 3.14134, 3.14126, 3.14126, 3.14126, 3.14126, 3.14126, 3.14126, 3.14126, 3.14126, 3.14126, 3.14126, 3.14126, 3.14126, 3.14126, 3.14126, 3.14126, 3.47672, 3.14126
10.9671, 2, 3.43286, 3.11661, 2, -1.43286, 0, 3.11669, 3.11661, 3.11661, 3.11661, 3.11661, 3.11661, 3.11661, 3.11661, 3.11661, 3.11661, 3.11661, 3.11661, 3.11661, 3.11662, 3.11661, 3.11661, 3.43278, 3.11661
10.975, 8, 3.38441, 3.0886, 3.16228, 4.61559, 0, 3.08867, 3.0886, 3.0886, 3.0886, 3.0886, 3.0886, 3.0886, 3.0886, 3.0886, 3.0886, 3.0886, 3.0886, 3.0886, 3.0886, 3.0886, 3.0886, 3.38434, 3.0886
10.9829, 0, 3.33533, 3.06071, 1.41421, -3.33533, 0, 3.06079, 3.06071, 3.06071, 3.06071, 3.06071, 3.06071, 3.06071, 3.06071, 3.06071, 3.06071, 3.06071, 3.06071, 3.06071, 3.06071, 3.06071, 3.06071, 3.33525, 3.06071
10.9908, 2, 3.3048, 3.05179, 2, -1.3048, 0, 3.05186, 3.05179, 3.05179, 3.05179, 3.05179, 3.05179, 3.05179, 3.05179, 3.05179, 3.05179, 3.05179, 3.05179, 3.05179, 3.05179, 3.05179, 3.05179, 3.30472, 3.05179
10.9987, 12, 3.2661, 3.03476, 3.74166, 8.7339, 0, 3.03484, 3.03476, 3.03476, 3.03476, 3.03476, 3.03476, 3.03476, 3.03476, 3.03476, 3.03476, 3.03476, 3.03476, 3.03476, 3.03476, 3.03476, 3.03476, 3.26602, 3.03476
11.0065, 6, 3.22017, 3.01025, 2.82843, 2.77983, 0, 3.01032, 3.01025, 3.01025, 3.01025, 3.01025, 3.01025, 3.01025, 3.01025, 3.01025, 3.01025, 3.01025, 3.01025, 3.01025, 3.01025, 3.01025, 3.01025, 3.22009, 3.01025
11.0144, 8, 3.17113, 2.98208, 3.16228, 4.82887, 0, 2.98216, 2.98208, 2.98208, 2.98208, 2.98208, 2.98208, 2.98208, 2.98208, 2.98208, 2.98208, 2.98208, 2.98208, 2.98208, 2.98208, 2.98208, 2.98208, 3.17106, 2.98208
11.0223, 0, 3.12302, 2.95405, 1.41421, -3.12302, 0, 2.95413, 2.95405, 2.95405, 2.95405, 2.95405, 2.95405, 2.95405, 2.95405, 2.95405, 2.95405, 2.95405, 2.95405, 2.95405, 2.95405, 2.95405, 2.95405, 3.12294, 2.95405
11.0302, 4, 3.09623, 2.94637, 2.44949, 0.903766, 0, 2.94644, 2.94637, 2.94637, 2.94637, 2.94637, 2.94637, 2.94637, 2.94637, 2.94637, 2.94637, 2.94637, 2.94637, 2.94637, 2.94637, 2.94637, 2.94637, 3.09615, 2.94637
11.0381, 6, 3.06191, 2.92999, 2.82843, 2.93809, 0, 2.93006, 2.92999, 2.92999, 2.92999, 2.92999, 2.92999, 2.92999, 2.92999, 2.92999, 2.92999, 2.92999, 2.92999, 2.92999, 2.92999, 2.92999, 2.92999, 3.06183, 2.92999
11.046, 6, 3.02083, 2.90557, 2.82843, 2.97917, 0, 2.90565, 2.90557, 2.90557, 2.90557, 2.90557, 2.90557, 2.90557, 2.90557, 2.90557, 2.90557, 2.90557, 2.90557, 2.90557, 2.90557, 2.90557, 2.90557, 3.02075, 2.90557
11.0538, 6, 2.97717, 2.87724, 2.82843, 3.02283, 0, 2.87732, 2.87724, 2.87724, 2.87724, 2.87724, 2.87724, 2.87724, 2.87724, 2.87724, 2.87724, 2.87724, 2.87724, 2.87724, 2.87724, 2.87724, 2.87724, 2.97709, 2.87724
11.0617, 2, 2.93504, 2.84905, 2, -0.935037, 0, 2.84913, 2.84905, 2.84905, 2.84905, 2.84905, 2.84905, 2.84905, 2.84905, 2.84905, 2.84905, 2.84905, 2.84905, 2.84905, 2.84905, 2.84905, 2.84905, 2.93496, 2.84905
11.0696, 8, 2.91605, 2.84262, 3.16228, 5.08395, 0, 2.8427, 2.84262, 2.84262, 2.84262, 2.84262, 2.84262, 2.84262, 2.84262, 2.84262, 2.84262, 2.84262, 2.84262, 2.84262, 2.84262, 2.84262, 2.84262, 2.91597, 2.84262
11.0775, 8, 2.88916, 2.82692, 3.16228, 5.11084, 0, 2.827, 2.82692, 2.82692, 2.82692, 2.82692, 2.82692, 2.82692, 2.82692, 2.82692, 2.82692, 2.82692, 2.82692, 2.82692, 2.82693, 2.82692, 2.82692, 2.88908, 2.82692
11.0854, 12, 2.85503, 2.80267, 3.74166, 9.14497, 0, 2.80275, 2.80267, 2.80267, 2.80267, 2.80267, 2.80267, 2.80267, 2.80267, 2.80267, 2.80267, 2.80267, 2.80267, 2.80267, 2.80267, 2.80267, 2.80267, 2.85495, 2.80267
11.0933, 16, 2.81796, 2.77424, 4.24264, 13.182, 0, 2.77432, 2.77424, 2.77424, 2.77424, 2.77424, 2.77424, 2.77424, 2.77424, 2.77424, 2.77424, 2.77424, 2.77424, 2.77424, 2.77424, 2.77424, 2.77424, 2.81787, 2.77424
11.1012, 12, 2.78218, 2.74595, 3.74166, 9.21782, 0, 2.74603, 2.74595, 2.74595, 2.74595, 2.74595, 2.74595, 2.74595, 2.74595, 2.74595, 2.74595, 2.74595, 2.74595, 2.74595, 2.74595, 2.74595, 2.74595, 2.7821, 2.74595
11.109, 4, 2.77114, 2.74133, 2.44949, 1.22886, 0, 2.74142, 2.74133, 2.74133, 2.74133, 2.74133, 2.74133, 2.74133, 2.74133, 2.74133, 2.74133, 2.74133, 2.74133, 2.74133, 2.74134, 2.74133, 2.74133, 2.77106, 2.74133
11.1169, 6, 2.75088, 2.72654, 2.82843, 3.24912, 0, 2.72662, 2.72654, 2.72654, 2.72654, 2.72654, 2.72654, 2.72654, 2.72654, 2.72654, 2.72654, 2.72654, 2.72654, 2.72654, 2.72654, 2.72654, 2.72654, 2.75079, 2.72654
11.1248, 10, 2.72203, 2.7023, 3.4641, 7.27798, 0, 2.70238, 2.7023, 2.7023, 2.7023, 2.7023, 2.7023, 2.7023, 2.7023, 2.7023, 2.7023, 2.7023, 2.7023, 2.7023, 2.7023, 2.7023, 2.7023, 2.72194, 2.7023
