   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_303.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
10.0668, 2, 3.31178, 3.19799, 2, -1.31178, 3.19799, 0, 3.19799, 3.19799, 3.19799, 3.19799, 3.19799, 3.19799, 3.19799, 3.19799, 3.19799, 3.19799, 3.19799, 3.19799, 3.19799, 3.19799, 3.19799, 3.31178, 3.19799
10.0747, 14, 3.30938, 3.19351, 4, 10.6906, 3.19351, 0, 3.19351, 3.19351, 3.19351, 3.19351, 3.19351, 3.19351, 3.19351, 3.19351, 3.19351, 3.19351, 3.19351, 3.19351, 3.19351, 3.19351, 3.19351, 3.30938, 3.19351
10.0826, 4, 3.30595, 3.18874, 2.44949, 0.694049, 3.18874, 0, 3.18874, 3.18874, 3.18874, 3.18874, 3.18874, 3.18874, 3.18874, 3.18874, 3.18874, 3.18874, 3.18874, 3.18874, 3.18874, 3.18874, 3.18874, 3.30595, 3.18874
10.0904, 2, 3.30157, 3.18382, 2, -1.30157, 3.18382, 0, 3.18382, 3.18382, 3.18382, 3.18382, 3.18382, 3.18382, 3.18382, 3.18382, 3.18382, 3.18382, 3.18382, 3.18382, 3.18382, 3.18382, 3.18382, 3.30157, 3.18382
10.0983, 0, 3.29636, 3.17891, 1.41421, -3.29636, 3.17891, 0, 3.17891, 3.17891, 3.17891, 3.17891, 3.17891, 3.17891, 3.17891, 3.17891, 3.17891, 3.17891, 3.17891, 3.17891, 3.17891, 3.17891, 3.17891, 3.29636, 3.17891
10.1062, 12, 3.29029, 3.17399, 3.74166, 8.70971, 3.17399, 0, 3.17399, 3.17399, 3.17399, 3.17399, 3.17399, 3.17399, 3.17399, 3.17399, 3.17399, 3.17399, 3.17399, 3.17399, 3.17399, 3.17399, 3.17399, 3.29029, 3.17399
10.1141, 6, 3.28271, 3.1684, 2.82843, 2.71729, 3.1684, 0, 3.1684, 3.1684, 3.1684, 3.1684, 3.1684, 3.1684, 3.1684, 3.1684, 3.1684, 3.1684, 3.1684, 3.1684, 3.1684, 3.1684, 3.1684, 3.2827, 3.1684
10.122, 10, 3.27375, 3.16226, 3.4641, 6.72625, 3.16226, 0, 3.16226, 3.16226, 3.16226, 3.16226, 3.16226, 3.16226, 3.16226, 3.16226, 3.16226, 3.16226, 3.16226, 3.16226, 3.16226, 3.16226, 3.16226, 3.27375, 3.16226
10.1299, 6, 3.26376, 3.15584, 2.82843, 2.73624, 3.15584, 0, 3.15584, 3.15584, 3.15584, 3.15584, 3.15584, 3.15584, 3.15584, 3.15584, 3.15584, 3.15584, 3.15584, 3.15584, 3.15585, 3.15584, 3.15584, 3.26376, 3.15584
10.1377, 6, 3.25308, 3.14944, 2.82843, 2.74692, 3.14944, 0, 3.14944, 3.14944, 3.14944, 3.14944, 3.14944, 3.14944, 3.14944, 3.14944, 3.14944, 3.14944, 3.14944, 3.14944, 3.14944, 3.14944, 3.14944, 3.25308, 3.14944
10.1456, 2, 3.24449, 3.14572, 2, -1.24449, 3.14572, 0, 3.14572, 3.14572, 3.14572, 3.14572, 3.14572, 3.14572, 3.14572, 3.14572, 3.14572, 3.14572, 3.14572, 3.14572, 3.14573, 3.14572, 3.14572, 3.24449, 3.14572
10.1535, 2, 3.23395, 3.14056, 2, -1.23395, 3.14056, 0, 3.14056, 3.14056, 3.14056, 3.14056, 3.14056, 3.14056, 3.14056, 3.14056, 3.14056, 3.14056, 3.14056, 3.14056, 3.14056, 3.14056, 3.14056, 3.23394, 3.14056
10.1614, 4, 3.22175, 3.13415, 2.44949, 0.778251, 3.13415, 0, 3.13415, 3.13415, 3.13415, 3.13415, 3.13415, 3.13415, 3.13415, 3.13415, 3.13415, 3.13415, 3.13415, 3.13415, 3.13416, 3.13415, 3.13415, 3.22175, 3.13415
10.1693, 8, 3.20864, 3.12713, 3.16228, 4.79136, 3.12713, 0, 3.12713, 3.12713, 3.12713, 3.12713, 3.12713, 3.12713, 3.12713, 3.12713, 3.12713, 3.12713, 3.12713, 3.12713, 3.12713, 3.12713, 3.12713, 3.20864, 3.12713
10.1772, 4, 3.19536, 3.1201, 2.44949, 0.804636, 3.1201, 0, 3.1201, 3.1201, 3.1201, 3.1201, 3.1201, 3.1201, 3.1201, 3.1201, 3.1201, 3.1201, 3.1201, 3.1201, 3.12011, 3.1201, 3.1201, 3.19536, 3.1201
10.185, 0, 3.18752, 3.11858, 1.41421, -3.18752, 3.11858, 0, 3.11858, 3.11858, 3.11858, 3.11858, 3.11858, 3.11858, 3.11858, 3.11858, 3.11858, 3.11858, 3.11858, 3.11858, 3.11859, 3.11858, 3.11858, 3.18751, 3.11858
10.1929, 4, 3.17685, 3.11422, 2.44949, 0.823149, 3.11422, 0, 3.11422, 3.11422, 3.11422, 3.11422, 3.11422, 3.11422, 3.11422, 3.11422, 3.11422, 3.11422, 3.11422, 3.11422, 3.11422, 3.11422, 3.11422, 3.17685, 3.11422
10.2008, 2, 3.16375, 3.10729, 2, -1.16375, 3.10729, 0, 3.10729, 3.10729, 3.10729, 3.10729, 3.10729, 3.10729, 3.10729, 3.10729, 3.10729, 3.10729, 3.10729, 3.10729, 3.10729, 3.10729, 3.10729, 3.16375, 3.10729
10.2087, 6, 3.14958, 3.0991, 2.82843, 2.85042, 3.0991, 0, 3.0991, 3.0991, 3.0991, 3.0991, 3.0991, 3.0991, 3.0991, 3.0991, 3.0991, 3.0991, 3.0991, 3.0991, 3.0991, 3.0991, 3.0991, 3.14958, 3.0991
10.2166, 2, 3.1357, 3.09091, 2, -1.1357, 3.09091, 0, 3.09091, 3.09091, 3.09091, 3.09091, 3.09091, 3.09091, 3.09091, 3.09091, 3.09091, 3.09091, 3.09091, 3.09091, 3.09091, 3.09091, 3.09091, 3.1357, 3.09091
10.2245, 2, 3.14174, 3.10232, 2, -1.14174, 3.10232, 0, 3.10232, 3.10232, 3.10232, 3.10232, 3.10232, 3.10232, 3.10232, 3.10232, 3.10232, 3.10232, 3.10232, 3.10232, 3.10232, 3.10232, 3.10232, 3.14174, 3.10232
10.2323, 2, 3.1442, 3.10979, 2, -1.1442, 3.10979, 0, 3.10979, 3.10979, 3.10979, 3.10979, 3.10979, 3.10979, 3.10979, 3.10979, 3.10979, 3.10979, 3.10979, 3.10979, 3.10979, 3.10979, 3.10979, 3.1442, 3.10979
10.2402, 8, 3.14339, 3.11358, 3.16228, 4.85661, 3.11358, 0, 3.11358, 3.11358, 3.11358, 3.11358, 3.11358, 3.11358, 3.11358, 3.11358, 3.11358, 3.11358, 3.11358, 3.11358, 3.11359, 3.11358, 3.11358, 3.14339, 3.11358
10.2481, 0, 3.14116, 3.11555, 1.41421, -3.14116, 3.11555, 0, 3.11555, 3.11555, 3.11555, 3.11555, 3.11555, 3.11555, 3.11555, 3.11555, 3.11555, 3.11555, 3.11555, 3.11555, 3.11555, 3.11555, 3.11555, 3.14116, 3.11555
10.256, 4, 3.13935, 3.11751, 2.44949, 0.860654, 3.11751, 0, 3.11751, 3.11751, 3.11751, 3.11751, 3.11751, 3.11751, 3.11751, 3.11751, 3.11751, 3.11751, 3.11751, 3.11751, 3.11751, 3.11751, 3.11751, 3.13934, 3.11751
10.2639, 6, 3.14155, 3.12308, 2.82843, 2.85845, 3.12308, 0, 3.12308, 3.12308, 3.12308, 3.12308, 3.12308, 3.12308, 3.12308, 3.12308, 3.12308, 3.12308, 3.12308, 3.12308, 3.12308, 3.12308, 3.12308, 3.14155, 3.12308
10.2718, 2, 3.14341, 3.12791, 2, -1.14341, 3.12791, 0, 3.12791, 3.12791, 3.12791, 3.12791, 3.12791, 3.12791, 3.12791, 3.12791, 3.12791, 3.12791, 3.12791, 3.12791, 3.12792, 3.12791, 3.12791, 3.14341, 3.12791
10.2797, 4, 3.1453, 3.1324, 2.44949, 0.854699, 3.1324, 0, 3.1324, 3.1324, 3.1324, 3.1324, 3.1324, 3.1324, 3.1324, 3.1324, 3.1324, 3.1324, 3.1324, 3.1324, 3.1324, 3.1324, 3.1324, 3.1453, 3.1324
10.2875, 10, 3.14697, 3.13632, 3.4641, 6.85303, 3.13632, 0, 3.13632, 3.13632, 3.13632, 3.13632, 3.13632, 3.13632, 3.13632, 3.13632, 3.13632, 3.13632, 3.13632, 3.13632, 3.13632, 3.13632, 3.13632, 3.14697, 3.13632
10.2954, 10, 3.14757, 3.13884, 3.4641, 6.85243, 3.13884, 0, 3.13884, 3.13884, 3.13884, 3.13884, 3.13884, 3.13884, 3.13884, 3.13884, 3.13884, 3.13884, 3.13884, 3.13884, 3.13884, 3.13884, 3.13884, 3.14756, 3.13884
10.3033, 4, 3.14719, 3.1401, 2.44949, 0.852806, 3.1401, 0, 3.1401, 3.1401, 3.1401, 3.1401, 3.1401, 3.1401, 3.1401, 3.1401, 3.1401, 3.1401, 3.1401, 3.1401, 3.1401, 3.1401, 3.1401, 3.14719, 3.1401
10.3112, 2, 3.14645, 3.14073, 2, -1.14645, 3.14073, 0, 3.14073, 3.14073, 3.14073, 3.14073, 3.14073, 3.14073, 3.14073, 3.14073, 3.14073, 3.14073, 3.14073, 3.14073, 3.14073, 3.14073, 3.14073, 3.14645, 3.14073
10.3191, 4, 3.14594, 3.14136, 2.44949, 0.854059, 3.14136, 0, 3.14136, 3.14136, 3.14136, 3.14136, 3.14136, 3.14136, 3.14136, 3.14136, 3.14136, 3.14136, 3.14136, 3.14136, 3.14136, 3.14136, 3.14136, 3.14594, 3.14136
10.327, 0, 3.1445, 3.14086, 1.41421, -3.1445, 3.14086, 0, 3.14086, 3.14086, 3.14086, 3.14086, 3.14086, 3.14086, 3.14086, 3.14086, 3.14086, 3.14086, 3.14086, 3.14086, 3.14086, 3.14086, 3.14086, 3.1445, 3.14086
10.3348, 4, 3.14255, 3.13968, 2.44949, 0.857454, 3.13968, 0, 3.13968, 3.13968, 3.13968, 3.13968, 3.13968, 3.13968, 3.13968, 3.13968, 3.13968, 3.13968, 3.13968, 3.13968, 3.13968, 3.13968, 3.13968, 3.14254, 3.13968
10.3427, 6, 3.14074, 3.1385, 2.82843, 2.85926, 3.1385, 0, 3.1385, 3.1385, 3.1385, 3.1385, 3.1385, 3.1385, 3.1385, 3.1385, 3.1385, 3.1385, 3.1385, 3.1385, 3.1385, 3.1385, 3.1385, 3.14074, 3.1385
10.3506, 0, 3.14301, 3.14127, 1.41421, -3.14301, 3.14127, 0, 3.14127, 3.14127, 3.14127, 3.14127, 3.14127, 3.14127, 3.14127, 3.14127, 3.14127, 3.14127, 3.14127, 3.14127, 3.14127, 3.14127, 3.14127, 3.14301, 3.14127
10.3585, 6, 3.1424, 3.14106, 2.82843, 2.8576, 3.14106, 0, 3.14106, 3.14106, 3.14106, 3.14106, 3.14106, 3.14106, 3.14106, 3.14106, 3.14106, 3.14106, 3.14106, 3.14106, 3.14107, 3.14106, 3.14106, 3.1424, 3.14106
10.3664, 8, 3.13901, 3.13799, 3.16228, 4.86099, 3.13799, 0, 3.13799, 3.13799, 3.13799, 3.13799, 3.13799, 3.13799, 3.13799, 3.13799, 3.13799, 3.13799, 3.13799, 3.13799, 3.13799, 3.13799, 3.13799, 3.13901, 3.13799
10.3743, 6, 3.13426, 3.13348, 2.82843, 2.86574, 3.13348, 0, 3.13348, 3.13348, 3.13348, 3.13348, 3.13348, 3.13348, 3.13348, 3.13348, 3.13348, 3.13348, 3.13348, 3.13348, 3.13348, 3.13348, 3.13348, 3.13426, 3.13348
10.3821, 2, 3.12956, 3.12898, 2, -1.12956, 3.12898, 0, 3.12898, 3.12898, 3.12898, 3.12898, 3.12898, 3.12898, 3.12898, 3.12898, 3.12898, 3.12898, 3.12898, 3.12898, 3.12898, 3.12898, 3.12898, 3.12956, 3.12898
10.39, 6, 3.13413, 3.1337, 2.82843, 2.86587, 3.1337, 0, 3.1337, 3.1337, 3.1337, 3.1337, 3.1337, 3.1337, 3.1337, 3.1337, 3.1337, 3.1337, 3.1337, 3.1337, 3.1337, 3.1337, 3.1337, 3.13413, 3.1337
10.3979, 2, 3.13441, 3.13408, 2, -1.13441, 3.13408, 0, 3.13408, 3.13408, 3.13408, 3.13408, 3.13408, 3.13408, 3.13408, 3.13408, 3.13408, 3.13408, 3.13408, 3.13408, 3.13408, 3.13408, 3.13408, 3.13441, 3.13408
10.4058, 2, 3.13076, 3.13051, 2, -1.13076, 3.13051, 0, 3.13051, 3.13051, 3.13051, 3.13051, 3.13051, 3.13051, 3.13051, 3.13051, 3.13051, 3.13051, 3.13051, 3.13051, 3.13051, 3.13051, 3.13051, 3.13076, 3.13051
10.4137, 6, 3.12516, 3.12497, 2.82843, 2.87484, 3.12497, 0, 3.12497, 3.12497, 3.12497, 3.12497, 3.12497, 3.12497, 3.12497, 3.12497, 3.12497, 3.12497, 3.12497, 3.12497, 3.12497, 3.12497, 3.12497, 3.12516, 3.12497
10.4216, 2, 3.11958, 3.11944, 2, -1.11958, 3.11944, 0, 3.11944, 3.11944, 3.11944, 3.11944, 3.11944, 3.11944, 3.11944, 3.11944, 3.11944, 3.11944, 3.11944, 3.11944, 3.11944, 3.11944, 3.11944, 3.11958, 3.11944
10.4294, 2, 3.1257, 3.12558, 2, -1.1257, 3.12558, 0, 3.12558, 3.12558, 3.12558, 3.12558, 3.12558, 3.12558, 3.12558, 3.12558, 3.12558, 3.12558, 3.12558, 3.12558, 3.12558, 3.12558, 3.12558, 3.12569, 3.12558
10.4373, 8, 3.12659, 3.12649, 3.16228, 4.87341, 3.12649, 0, 3.12649, 3.12649, 3.12649, 3.12649, 3.12649, 3.12649, 3.12649, 3.12649, 3.12649, 3.12649, 3.12649, 3.12649, 3.12649, 3.12649, 3.12649, 3.12659, 3.12649
10.4452, 6, 3.12267, 3.12257, 2.82843, 2.87733, 3.12257, 0, 3.12257, 3.12257, 3.12257, 3.12257, 3.12257, 3.12257, 3.12257, 3.12257, 3.12257, 3.12257, 3.12257, 3.12257, 3.12257, 3.12257, 3.12257, 3.12266, 3.12257
10.4531, 4, 3.11634, 3.11624, 2.44949, 0.883661, 3.11624, 0, 3.11624, 3.11624, 3.11624, 3.11624, 3.11624, 3.11624, 3.11624, 3.11624, 3.11624, 3.11624, 3.11624, 3.11624, 3.11624, 3.11624, 3.11624, 3.11634, 3.11624
10.461, 4, 3.11003, 3.10991, 2.44949, 0.889972, 3.10991, 0, 3.10991, 3.10991, 3.10991, 3.10991, 3.10991, 3.10991, 3.10991, 3.10991, 3.10991, 3.10991, 3.10991, 3.10991, 3.10992, 3.10991, 3.10991, 3.11003, 3.10991
10.4689, 4, 3.11711, 3.11697, 2.44949, 0.88289, 3.11697, 0, 3.11697, 3.11697, 3.11697, 3.11697, 3.11697, 3.11697, 3.11697, 3.11697, 3.11697, 3.11697, 3.11697, 3.11697, 3.11697, 3.11697, 3.11697, 3.11711, 3.11697
10.4767, 6, 3.11838, 3.11821, 2.82843, 2.88162, 3.11821, 0, 3.11821, 3.11821, 3.11821, 3.11821, 3.11821, 3.11821, 3.11821, 3.11821, 3.11821, 3.11821, 3.11821, 3.11821, 3.11821, 3.11821, 3.11821, 3.11838, 3.11821
10.4846, 6, 3.11428, 3.11407, 2.82843, 2.88572, 3.11407, 0, 3.11407, 3.11407, 3.11407, 3.11407, 3.11407, 3.11407, 3.11407, 3.11407, 3.11407, 3.11407, 3.11407, 3.11407, 3.11407, 3.11407, 3.11407, 3.11428, 3.11407
10.4925, 12, 3.10751, 3.10723, 3.74166, 8.89249, 3.10723, 0, 3.10723, 3.10723, 3.10723, 3.10723, 3.10723, 3.10723, 3.10723, 3.10723, 3.10723, 3.10723, 3.10723, 3.10723, 3.10723, 3.10723, 3.10723, 3.10751, 3.10723
10.5004, 0, 3.10076, 3.1004, 1.41421, -3.10076, 3.1004, 0, 3.1004, 3.1004, 3.1004, 3.1004, 3.1004, 3.1004, 3.1004, 3.1004, 3.1004, 3.1004, 3.1004, 3.1004, 3.10041, 3.1004, 3.1004, 3.10076, 3.1004
10.5083, 2, 3.10868, 3.10822, 2, -1.10868, 3.10822, 0, 3.10822, 3.10822, 3.10822, 3.10822, 3.10822, 3.10822, 3.10822, 3.10822, 3.10822, 3.10822, 3.10822, 3.10822, 3.10822, 3.10822, 3.10822, 3.10868, 3.10822
10.5162, 2, 3.11031, 3.10974, 2, -1.11031, 3.10974, 0, 3.10974, 3.10974, 3.10974, 3.10974, 3.10974, 3.10974, 3.10974, 3.10974, 3.10974, 3.10974, 3.10974, 3.10974, 3.10974, 3.10974, 3.10974, 3.11031, 3.10974
10.524, 0, 3.10613, 3.1054, 1.41421, -3.10613, 3.1054, 0, 3.1054, 3.1054, 3.1054, 3.1054, 3.1054, 3.1054, 3.1054, 3.1054, 3.1054, 3.1054, 3.1054, 3.1054, 3.1054, 3.1054, 3.1054, 3.10612, 3.1054
10.5319, 6, 3.09905, 3.09815, 2.82843, 2.90095, 3.09815, 0, 3.09815, 3.09815, 3.09815, 3.09815, 3.09815, 3.09815, 3.09815, 3.09815, 3.09815, 3.09815, 3.09815, 3.09815, 3.09815, 3.09815, 3.09815, 3.09905, 3.09815
10.5398, 6, 3.09203, 3.09091, 2.82843, 2.90797, 3.09091, 0, 3.09091, 3.09091, 3.09091, 3.09091, 3.09091, 3.09091, 3.09091, 3.09091, 3.09091, 3.09091, 3.09091, 3.09091, 3.09091, 3.09091, 3.09091, 3.09202, 3.09091
10.5477, 2, 3.10061, 3.09924, 2, -1.10061, 3.09924, 0, 3.09924, 3.09924, 3.09924, 3.09924, 3.09924, 3.09924, 3.09924, 3.09924, 3.09924, 3.09924, 3.09924, 3.09924, 3.09924, 3.09924, 3.09924, 3.10061, 3.09924
10.5556, 4, 3.1025, 3.10083, 2.44949, 0.897501, 3.10083, 0, 3.10083, 3.10083, 3.10083, 3.10083, 3.10083, 3.10083, 3.10083, 3.10083, 3.10083, 3.10083, 3.10083, 3.10083, 3.10083, 3.10083, 3.10083, 3.1025, 3.10083
10.5635, 2, 3.09819, 3.09616, 2, -1.09819, 3.09616, 0, 3.09616, 3.09616, 3.09616, 3.09616, 3.09616, 3.09616, 3.09616, 3.09616, 3.09616, 3.09616, 3.09616, 3.09616, 3.09616, 3.09616, 3.09616, 3.09819, 3.09616
10.5713, 6, 3.09081, 3.08838, 2.82843, 2.90919, 3.08838, 0, 3.08838, 3.08838, 3.08838, 3.08838, 3.08838, 3.08838, 3.08838, 3.08838, 3.08838, 3.08838, 3.08838, 3.08838, 3.08839, 3.08838, 3.08838, 3.09081, 3.08838
10.5792, 4, 3.0835, 3.08061, 2.44949, 0.916499, 3.08061, 0, 3.08061, 3.08061, 3.08061, 3.08061, 3.08061, 3.08061, 3.08061, 3.08061, 3.08061, 3.08061, 3.08061, 3.08061, 3.08062, 3.08061, 3.08061, 3.0835, 3.08061
10.5871, 16, 3.09285, 3.08944, 4.24264, 12.9072, 3.08944, 0, 3.08944, 3.08944, 3.08944, 3.08944, 3.08944, 3.08944, 3.08944, 3.08944, 3.08944, 3.08944, 3.08944, 3.08944, 3.08944, 3.08944, 3.08944, 3.09284, 3.08944
10.595, 8, 3.0952, 3.09121, 3.16228, 4.9048, 3.09121, 0, 3.09121, 3.09121, 3.09121, 3.09121, 3.09121, 3.09121, 3.09121, 3.09121, 3.09121, 3.09121, 3.09121, 3.09121, 3.09121, 3.09121, 3.09121, 3.0952, 3.09121
10.6029, 2, 3.09106, 3.08643, 2, -1.09106, 3.08643, 0, 3.08643, 3.08643, 3.08643, 3.08643, 3.08643, 3.08643, 3.08643, 3.08643, 3.08643, 3.08643, 3.08643, 3.08643, 3.08643, 3.08643, 3.08643, 3.09106, 3.08643
10.6108, 6, 3.08371, 3.07838, 2.82843, 2.91629, 3.07838, 0, 3.07838, 3.07838, 3.07838, 3.07838, 3.07838, 3.07838, 3.07838, 3.07838, 3.07838, 3.07838, 3.07838, 3.07838, 3.07838, 3.07838, 3.07838, 3.08371, 3.07838
10.6186, 2, 3.07643, 3.07034, 2, -1.07643, 3.07034, 0, 3.07034, 3.07034, 3.07034, 3.07034, 3.07034, 3.07034, 3.07034, 3.07034, 3.07034, 3.07034, 3.07034, 3.07034, 3.07034, 3.07034, 3.07034, 3.07643, 3.07034
10.6265, 2, 3.08583, 3.07892, 2, -1.08583, 3.07892, 0, 3.07892, 3.07892, 3.07892, 3.07892, 3.07892, 3.07892, 3.07892, 3.07892, 3.07892, 3.07892, 3.07892, 3.07892, 3.07893, 3.07892, 3.07892, 3.08583, 3.07892
10.6344, 6, 3.08803, 3.08027, 2.82843, 2.91197, 3.08027, 0, 3.08027, 3.08027, 3.08027, 3.08027, 3.08027, 3.08027, 3.08027, 3.08027, 3.08027, 3.08027, 3.08027, 3.08027, 3.08027, 3.08027, 3.08027, 3.08803, 3.08027
10.6423, 0, 3.08354, 3.07488, 1.41421, -3.08354, 3.07488, 0, 3.07488, 3.07488, 3.07488, 3.07488, 3.07488, 3.07488, 3.07488, 3.07488, 3.07488, 3.07488, 3.07488, 3.07488, 3.07489, 3.07488, 3.07488, 3.08354, 3.07488
10.6502, 10, 3.07573, 3.06615, 3.4641, 6.92427, 3.06615, 0, 3.06615, 3.06615, 3.06615, 3.06615, 3.06615, 3.06615, 3.06615, 3.06615, 3.06615, 3.06615, 3.06615, 3.06615, 3.06615, 3.06615, 3.06615, 3.07572, 3.06615
10.6581, 8, 3.06794, 3.05743, 3.16228, 4.93206, 3.05743, 0, 3.05743, 3.05743, 3.05743, 3.05743, 3.05743, 3.05743, 3.05743, 3.05743, 3.05743, 3.05743, 3.05743, 3.05743, 3.05743, 3.05743, 3.05743, 3.06793, 3.05743
10.6659, 8, 3.07774, 3.0663, 3.16228, 4.92226, 3.0663, 0, 3.0663, 3.0663, 3.0663, 3.0663, 3.0663, 3.0663, 3.0663, 3.0663, 3.0663, 3.0663, 3.0663, 3.0663, 3.0663, 3.0663, 3.0663, 3.07774, 3.0663
10.6738, 6, 3.0801, 3.06774, 2.82843, 2.9199, 3.06774, 0, 3.06774, 3.06774, 3.06774, 3.06774, 3.06774, 3.06774, 3.06774, 3.06774, 3.06774, 3.06774, 3.06774, 3.06774, 3.06775, 3.06774, 3.06774, 3.0801, 3.06774
10.6817, 10, 3.07554, 3.0623, 3.4641, 6.92446, 3.0623, 0, 3.0623, 3.0623, 3.0623, 3.0623, 3.0623, 3.0623, 3.0623, 3.0623, 3.0623, 3.0623, 3.0623, 3.0623, 3.0623, 3.0623, 3.0623, 3.07554, 3.0623
10.6896, 8, 3.06749, 3.05341, 3.16228, 4.93251, 3.05341, 0, 3.05341, 3.05341, 3.05341, 3.05341, 3.05341, 3.05341, 3.05341, 3.05341, 3.05341, 3.05341, 3.05341, 3.05341, 3.05341, 3.05341, 3.05341, 3.06749, 3.05341
10.6975, 4, 3.05938, 3.04454, 2.44949, 0.940616, 3.04454, 0, 3.04454, 3.04454, 3.04454, 3.04454, 3.04454, 3.04454, 3.04454, 3.04454, 3.04454, 3.04454, 3.04454, 3.04454, 3.04454, 3.04454, 3.04454, 3.05938, 3.04454
10.7054, 4, 3.06825, 3.05272, 2.44949, 0.931749, 3.05272, 0, 3.05272, 3.05272, 3.05272, 3.05272, 3.05272, 3.05272, 3.05272, 3.05272, 3.05272, 3.05272, 3.05272, 3.05272, 3.05273, 3.05272, 3.05272, 3.06825, 3.05272
10.7132, 8, 3.06955, 3.05344, 3.16228, 4.93045, 3.05344, 0, 3.05344, 3.05344, 3.05344, 3.05344, 3.05344, 3.05344, 3.05344, 3.05344, 3.05344, 3.05344, 3.05344, 3.05344, 3.05344, 3.05344, 3.05344, 3.06955, 3.05344
10.7211, 8, 3.06382, 3.04723, 3.16228, 4.93618, 3.04723, 0, 3.04723, 3.04723, 3.04723, 3.04723, 3.04723, 3.04723, 3.04723, 3.04723, 3.04723, 3.04723, 3.04723, 3.04723, 3.04723, 3.04723, 3.04723, 3.06382, 3.04723
10.729, 10, 3.05453, 3.03757, 3.4641, 6.94547, 3.03757, 0, 3.03757, 3.03757, 3.03757, 3.03757, 3.03757, 3.03757, 3.03757, 3.03757, 3.03757, 3.03757, 3.03757, 3.03757, 3.03758, 3.03757, 3.03757, 3.05453, 3.03757
10.7369, 6, 3.04512, 3.02794, 2.82843, 2.95488, 3.02794, 0, 3.02794, 3.02794, 3.02794, 3.02794, 3.02794, 3.02794, 3.02794, 3.02794, 3.02794, 3.02794, 3.02794, 3.02794, 3.02794, 3.02794, 3.02794, 3.04512, 3.02794
10.7448, 6, 3.05354, 3.03625, 2.82843, 2.94646, 3.03625, 0, 3.03625, 3.03625, 3.03625, 3.03625, 3.03625, 3.03625, 3.03625, 3.03625, 3.03625, 3.03625, 3.03625, 3.03625, 3.03626, 3.03625, 3.03625, 3.05353, 3.03625
10.7527, 6, 3.05426, 3.03702, 2.82843, 2.94574, 3.03702, 0, 3.03702, 3.03702, 3.03702, 3.03702, 3.03702, 3.03702, 3.03702, 3.03702, 3.03702, 3.03702, 3.03702, 3.03702, 3.03702, 3.03702, 3.03702, 3.05426, 3.03702
10.7605, 4, 3.04786, 3.03079, 2.44949, 0.952144, 3.03079, 0, 3.03079, 3.03079, 3.03079, 3.03079, 3.03079, 3.03079, 3.03079, 3.03079, 3.03079, 3.03079, 3.03079, 3.03079, 3.03079, 3.03079, 3.03079, 3.04785, 3.03079
10.7684, 4, 3.03784, 3.02107, 2.44949, 0.962161, 3.02107, 0, 3.02107, 3.02107, 3.02107, 3.02107, 3.02107, 3.02107, 3.02107, 3.02107, 3.02107, 3.02107, 3.02107, 3.02107, 3.02107, 3.02107, 3.02107, 3.03784, 3.02107
10.7763, 4, 3.02771, 3.01137, 2.44949, 0.972286, 3.01137, 0, 3.01137, 3.01137, 3.01137, 3.01137, 3.01137, 3.01137, 3.01137, 3.01137, 3.01137, 3.01137, 3.01137, 3.01137, 3.01138, 3.01137, 3.01137, 3.02771, 3.01137
10.7842, 2, 3.03445, 3.01865, 2, -1.03445, 3.01865, 0, 3.01865, 3.01865, 3.01865, 3.01865, 3.01865, 3.01865, 3.01865, 3.01865, 3.01865, 3.01865, 3.01865, 3.01865, 3.01865, 3.01865, 3.01865, 3.03445, 3.01865
10.7921, 6, 3.03361, 3.01845, 2.82843, 2.96639, 3.01845, 0, 3.01845, 3.01845, 3.01845, 3.01845, 3.01845, 3.01845, 3.01845, 3.01845, 3.01845, 3.01845, 3.01845, 3.01845, 3.01845, 3.01845, 3.01845, 3.0336, 3.01845
10.8, 6, 3.02576, 3.01133, 2.82843, 2.97424, 3.01133, 0, 3.01133, 3.01133, 3.01133, 3.01133, 3.01133, 3.01133, 3.01133, 3.01133, 3.01133, 3.01133, 3.01133, 3.01133, 3.01133, 3.01133, 3.01133, 3.02576, 3.01133
10.8078, 4, 3.01439, 3.00076, 2.44949, 0.985607, 3.00076, 0, 3.00076, 3.00076, 3.00076, 3.00076, 3.00076, 3.00076, 3.00076, 3.00076, 3.00076, 3.00076, 3.00076, 3.00076, 3.00076, 3.00076, 3.00076, 3.01439, 3.00076
10.8157, 8, 3.00299, 2.99022, 3.16228, 4.99701, 2.99022, 0, 2.99022, 2.99022, 2.99022, 2.99022, 2.99022, 2.99022, 2.99022, 2.99022, 2.99022, 2.99022, 2.99022, 2.99022, 2.99022, 2.99022, 2.99022, 3.00299, 2.99022
10.8236, 8, 3.00936, 2.99748, 3.16228, 4.99064, 2.99748, 0, 2.99748, 2.99748, 2.99748, 2.99748, 2.99748, 2.99748, 2.99748, 2.99748, 2.99748, 2.99748, 2.99748, 2.99748, 2.99748, 2.99748, 2.99748, 3.00936, 2.99748
