   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_253.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
5.64473, 22, 33.7568, 32.9868, 4.89898, -11.7568, 0, 32.9869, 32.9869, 33.4538, 33.1284, 32.9868, 32.9868, 32.9868, 32.9868, 32.9868, 32.9868, 32.9868, 32.9868, 32.9868, 32.9868, 32.9868, 32.9868, 32.9868, 33.1483, 32.9868
5.65262, 28, 33.8998, 33.0509, 5.47723, -5.89985, 0, 33.0509, 33.051, 33.5231, 33.2494, 33.0509, 33.0509, 33.0509, 33.0509, 33.0509, 33.0509, 33.0509, 33.0509, 33.0509, 33.0509, 33.0509, 33.0509, 33.0509, 33.2291, 33.0509
5.6605, 14, 34.0659, 33.1142, 4, -20.0659, 0, 33.1142, 33.1143, 33.5918, 33.393, 33.1142, 33.1142, 33.1142, 33.1142, 33.1142, 33.1142, 33.1142, 33.1142, 33.1142, 33.1142, 33.1142, 33.1142, 33.1142, 33.3094, 33.1142
5.66838, 30, 34.2625, 33.1769, 5.65685, -4.2625, 0, 33.1769, 33.1769, 33.6599, 33.5674, 33.1769, 33.1769, 33.1769, 33.1769, 33.1769, 33.1769, 33.1769, 33.1769, 33.1769, 33.1769, 33.1769, 33.1769, 33.1769, 33.3889, 33.1769
5.67627, 38, 34.4994, 33.2388, 6.32456, 3.50055, 0, 33.2388, 33.2389, 33.7272, 33.7828, 33.2388, 33.2388, 33.2388, 33.2388, 33.2388, 33.2388, 33.2388, 33.2388, 33.2388, 33.2388, 33.2388, 33.2388, 33.2388, 33.467, 33.2388
5.68415, 26, 34.7889, 33.3, 5.2915, -8.78892, 0, 33.3, 33.3001, 33.7938, 34.052, 33.3, 33.3, 33.3, 33.3, 33.3, 33.3, 33.3, 33.3, 33.3, 33.3, 33.3, 33.3, 33.3, 33.5429, 33.3
5.69203, 22, 35.146, 33.3604, 4.89898, -13.146, 0, 33.3605, 33.3605, 33.8598, 34.3906, 33.3604, 33.3604, 33.3604, 33.3604, 33.3604, 33.3604, 33.3604, 33.3604, 33.3604, 33.3604, 33.3604, 33.3604, 33.3604, 33.6163, 33.3604
5.69992, 28, 35.5887, 33.4202, 5.47723, -7.58865, 0, 33.4202, 33.4203, 33.925, 34.8171, 33.4202, 33.4202, 33.4202, 33.4202, 33.4202, 33.4202, 33.4202, 33.4202, 33.4202, 33.4202, 33.4202, 33.4202, 33.4202, 33.6868, 33.4202
5.7078, 32, 36.1382, 33.4791, 5.83095, -4.1382, 0, 33.4791, 33.4792, 33.9895, 35.3531, 33.4791, 33.4791, 33.4791, 33.4791, 33.4791, 33.4791, 33.4791, 33.4791, 33.4791, 33.4791, 33.4791, 33.4791, 33.4791, 33.7538, 33.4791
5.71568, 32, 36.8187, 33.5373, 5.83095, -4.81866, 0, 33.5373, 33.5374, 34.0532, 36.0228, 33.5373, 33.5373, 33.5373, 33.5373, 33.5373, 33.5373, 33.5373, 33.5373, 33.5373, 33.5373, 33.5373, 33.5373, 33.5373, 33.8171, 33.5373
5.72357, 40, 37.6567, 33.5947, 6.48074, 2.34327, 0, 33.5947, 33.5948, 34.1162, 36.8533, 33.5947, 33.5947, 33.5947, 33.5947, 33.5947, 33.5947, 33.5947, 33.5947, 33.5947, 33.5947, 33.5947, 33.5947, 33.5947, 33.8766, 33.5947
5.73145, 22, 38.6812, 33.6514, 4.89898, -16.6812, 0, 33.6514, 33.6515, 34.1784, 37.8732, 33.6514, 33.6514, 33.6514, 33.6514, 33.6514, 33.6514, 33.6514, 33.6514, 33.6514, 33.6514, 33.6514, 33.6514, 33.6514, 33.9321, 33.6514
5.73934, 36, 39.9211, 33.7072, 6.16441, -3.92107, 0, 33.7072, 33.7073, 34.2399, 39.1118, 33.7072, 33.7072, 33.7072, 33.7072, 33.7072, 33.7072, 33.7072, 33.7072, 33.7072, 33.7072, 33.7072, 33.7072, 33.7072, 33.9837, 33.7072
5.74722, 46, 41.4055, 33.7622, 6.9282, 4.59452, 0, 33.7623, 33.7624, 34.3005, 40.5978, 33.7622, 33.7622, 33.7622, 33.7622, 33.7622, 33.7622, 33.7622, 33.7622, 33.7622, 33.7622, 33.7622, 33.7622, 33.7622, 34.0315, 33.7622
5.7551, 36, 43.1606, 33.8165, 6.16441, -7.16063, 0, 33.8165, 33.8166, 34.3604, 42.3572, 33.8165, 33.8165, 33.8165, 33.8165, 33.8165, 33.8165, 33.8165, 33.8165, 33.8165, 33.8165, 33.8165, 33.8165, 33.8165, 34.0759, 33.8165
5.76299, 46, 45.2088, 33.8699, 6.9282, 0.791168, 0, 33.8699, 33.87, 34.4195, 44.412, 33.8699, 33.8699, 33.8699, 33.8699, 33.8699, 33.8699, 33.8699, 33.8699, 33.8699, 33.8699, 33.8699, 33.8699, 33.8699, 34.117, 33.8699
5.77087, 44, 47.5648, 33.9225, 6.78233, -3.56481, 0, 33.9225, 33.9226, 34.4778, 46.7766, 33.9225, 33.9225, 33.9225, 33.9225, 33.9225, 33.9225, 33.9225, 33.9225, 33.9225, 33.9225, 33.9225, 33.9225, 33.9225, 34.1553, 33.9225
5.77875, 48, 50.235, 33.9743, 7.07107, -2.23505, 0, 33.9743, 33.9743, 34.5352, 49.457, 33.9743, 33.9743, 33.9743, 33.9743, 33.9743, 33.9743, 33.9743, 33.9743, 33.9743, 33.9743, 33.9743, 33.9743, 33.9743, 34.1912, 33.9743
5.78664, 42, 53.2141, 34.0252, 6.63325, -11.2141, 0, 34.0252, 34.0253, 34.5919, 52.4473, 34.0252, 34.0252, 34.0252, 34.0252, 34.0252, 34.0252, 34.0252, 34.0252, 34.0252, 34.0252, 34.0252, 34.0252, 34.0252, 34.2251, 34.0252
5.79452, 56, 56.4831, 34.0753, 7.61577, -0.483128, 0, 34.0753, 34.0754, 34.6477, 55.7282, 34.0753, 34.0753, 34.0753, 34.0753, 34.0753, 34.0753, 34.0753, 34.0753, 34.0753, 34.0753, 34.0753, 34.0753, 34.0753, 34.2576, 34.0753
5.80241, 44, 60.0084, 34.1246, 6.78233, -16.0084, 0, 34.1246, 34.1246, 34.7027, 59.2656, 34.1246, 34.1246, 34.1246, 34.1246, 34.1246, 34.1246, 34.1246, 34.1246, 34.1246, 34.1246, 34.1246, 34.1246, 34.1246, 34.2891, 34.1246
5.81029, 98, 63.7409, 34.173, 10, 34.2591, 0, 34.173, 34.1731, 34.7569, 63.01, 34.173, 34.173, 34.173, 34.173, 34.173, 34.173, 34.173, 34.173, 34.173, 34.173, 34.173, 34.173, 34.173, 34.3199, 34.173
5.81817, 82, 67.6157, 34.2206, 9.16515, 14.3843, 0, 34.2207, 34.2207, 34.8104, 66.896, 34.2206, 34.2206, 34.2206, 34.2206, 34.2206, 34.2206, 34.2206, 34.2206, 34.2206, 34.2206, 34.2206, 34.2206, 34.2206, 34.3505, 34.2206
5.82606, 54, 71.5532, 34.2675, 7.48331, -17.5532, 0, 34.2675, 34.2675, 34.863, 70.844, 34.2675, 34.2675, 34.2675, 34.2675, 34.2675, 34.2675, 34.2675, 34.2675, 34.2675, 34.2675, 34.2675, 34.2675, 34.2675, 34.3811, 34.2675
5.83394, 78, 75.4626, 34.3135, 8.94427, 2.53745, 0, 34.3135, 34.3136, 34.9148, 74.7626, 34.3135, 34.3135, 34.3135, 34.3135, 34.3135, 34.3135, 34.3135, 34.3135, 34.3135, 34.3135, 34.3135, 34.3135, 34.3135, 34.4121, 34.3135
5.84182, 122, 79.243, 34.3588, 11.1355, 42.757, 0, 34.3588, 34.3589, 34.966, 78.5511, 34.3588, 34.3588, 34.3588, 34.3588, 34.3588, 34.3588, 34.3588, 34.3588, 34.3588, 34.3588, 34.3588, 34.3588, 34.3588, 34.4436, 34.3588
5.84971, 90, 82.7894, 34.4034, 9.59166, 7.21059, 0, 34.4034, 34.4035, 35.0164, 82.1041, 34.4034, 34.4034, 34.4034, 34.4034, 34.4034, 34.4034, 34.4034, 34.4034, 34.4034, 34.4034, 34.4034, 34.4034, 34.4034, 34.4757, 34.4034
5.85759, 86, 85.9964, 34.4473, 9.38083, 0.00358582, 0, 34.4474, 34.4474, 35.0662, 85.3162, 34.4473, 34.4473, 34.4473, 34.4473, 34.4473, 34.4473, 34.4473, 34.4473, 34.4473, 34.4473, 34.4473, 34.4473, 34.4473, 34.5087, 34.4473
5.86547, 96, 88.7646, 34.4907, 9.8995, 7.23542, 0, 34.4907, 34.4907, 35.1155, 88.0879, 34.4907, 34.4907, 34.4907, 34.4907, 34.4907, 34.4907, 34.4907, 34.4907, 34.4907, 34.4907, 34.4907, 34.4907, 34.4907, 34.5426, 34.4907
5.87336, 92, 91.0043, 34.5335, 9.69536, 0.995743, 0, 34.5335, 34.5335, 35.1642, 90.3297, 34.5335, 34.5335, 34.5335, 34.5335, 34.5335, 34.5335, 34.5335, 34.5335, 34.5335, 34.5335, 34.5335, 34.5335, 34.5335, 34.5773, 34.5335
5.88124, 88, 92.6415, 34.5758, 9.48683, -4.64151, 0, 34.5759, 34.5759, 35.2125, 91.9676, 34.5758, 34.5758, 34.5758, 34.5758, 34.5758, 34.5758, 34.5758, 34.5758, 34.5758, 34.5758, 34.5758, 34.5758, 34.5758, 34.6131, 34.5758
5.88913, 114, 93.6218, 34.6179, 10.7703, 20.3782, 0, 34.6179, 34.6179, 35.2605, 92.9473, 34.6179, 34.6179, 34.6179, 34.6179, 34.6179, 34.6179, 34.6179, 34.6179, 34.6179, 34.6179, 34.6179, 34.6179, 34.6179, 34.6498, 34.6179
5.89701, 68, 93.9136, 34.6597, 8.3666, -25.9136, 0, 34.6597, 34.6597, 35.3083, 93.2371, 34.6597, 34.6597, 34.6597, 34.6597, 34.6597, 34.6597, 34.6597, 34.6597, 34.6597, 34.6597, 34.6597, 34.6597, 34.6597, 34.6876, 34.6597
5.90489, 98, 93.5093, 34.7014, 10, 4.49072, 0, 34.7014, 34.7014, 35.356, 92.8296, 34.7014, 34.7014, 34.7014, 34.7014, 34.7014, 34.7014, 34.7014, 34.7014, 34.7014, 34.7014, 34.7014, 34.7014, 34.7014, 34.7264, 34.7014
5.91278, 108, 92.4263, 34.7431, 10.4881, 15.5737, 0, 34.7431, 34.7431, 35.4038, 91.7425, 34.7431, 34.7431, 34.7431, 34.7431, 34.7431, 34.7431, 34.7431, 34.7431, 34.7431, 34.7431, 34.7431, 34.7431, 34.7431, 34.7662, 34.7431
5.92066, 98, 90.7059, 34.785, 10, 7.29414, 0, 34.785, 34.785, 35.4518, 90.017, 34.785, 34.785, 34.785, 34.785, 34.785, 34.785, 34.785, 34.785, 34.785, 34.785, 34.785, 34.785, 34.785, 34.807, 34.785
5.92854, 66, 88.4101, 34.8272, 8.24621, -22.4101, 0, 34.8272, 34.8272, 35.5001, 87.7154, 34.8272, 34.8272, 34.8272, 34.8272, 34.8272, 34.8272, 34.8272, 34.8272, 34.8272, 34.8272, 34.8272, 34.8272, 34.8272, 34.8489, 34.8272
5.93643, 114, 85.6192, 34.8699, 10.7703, 28.3808, 0, 34.8699, 34.8699, 35.549, 84.918, 34.8699, 34.8699, 34.8699, 34.8699, 34.8699, 34.8699, 34.8699, 34.8699, 34.8699, 34.8699, 34.8699, 34.8699, 34.8699, 34.892, 34.8699
5.94431, 102, 82.4258, 34.9132, 10.198, 19.5742, 0, 34.9133, 34.9132, 35.5986, 81.7175, 34.9132, 34.9132, 34.9132, 34.9132, 34.9132, 34.9132, 34.9132, 34.9132, 34.9132, 34.9132, 34.9132, 34.9132, 34.9132, 34.9361, 34.9132
5.9522, 74, 78.9308, 34.9574, 8.7178, -4.93085, 0, 34.9574, 34.9574, 35.649, 78.2151, 34.9574, 34.9574, 34.9574, 34.9574, 34.9574, 34.9574, 34.9574, 34.9574, 34.9574, 34.9574, 34.9574, 34.9574, 34.9574, 34.9815, 34.9574
5.96008, 86, 75.2384, 35.0025, 9.38083, 10.7616, 0, 35.0025, 35.0025, 35.7003, 74.515, 35.0025, 35.0025, 35.0025, 35.0025, 35.0025, 35.0025, 35.0025, 35.0025, 35.0025, 35.0025, 35.0025, 35.0025, 35.0025, 35.028, 35.0025
5.96796, 72, 71.4507, 35.0486, 8.60233, 0.549301, 0, 35.0486, 35.0486, 35.7529, 70.7193, 35.0486, 35.0486, 35.0486, 35.0486, 35.0486, 35.0486, 35.0486, 35.0486, 35.0486, 35.0486, 35.0486, 35.0486, 35.0486, 35.0757, 35.0486
5.97585, 92, 67.6625, 35.0959, 9.69536, 24.3375, 0, 35.0959, 35.0959, 35.8067, 66.9229, 35.0959, 35.0959, 35.0959, 35.0959, 35.0959, 35.0959, 35.0959, 35.0959, 35.0959, 35.0959, 35.0959, 35.0959, 35.0959, 35.1247, 35.0959
5.98373, 58, 63.9604, 35.1445, 7.74597, -5.9604, 0, 35.1445, 35.1445, 35.862, 63.2126, 35.1445, 35.1445, 35.1445, 35.1445, 35.1445, 35.1445, 35.1445, 35.1445, 35.1445, 35.1445, 35.1445, 35.1445, 35.1445, 35.1748, 35.1445
5.99161, 52, 60.4165, 35.1944, 7.34847, -8.4165, 0, 35.1945, 35.1944, 35.9188, 59.6604, 35.1944, 35.1944, 35.1944, 35.1944, 35.1944, 35.1944, 35.1944, 35.1944, 35.1944, 35.1944, 35.1944, 35.1944, 35.1944, 35.2262, 35.1944
5.9995, 54, 57.0899, 35.2458, 7.48331, -3.08986, 0, 35.2458, 35.2458, 35.9773, 56.3254, 35.2458, 35.2458, 35.2458, 35.2458, 35.2458, 35.2458, 35.2458, 35.2458, 35.2458, 35.2458, 35.2458, 35.2458, 35.2458, 35.2787, 35.2458
6.00738, 50, 54.0236, 35.2985, 7.2111, -4.02361, 0, 35.2985, 35.2985, 36.0377, 53.2506, 35.2985, 35.2985, 35.2985, 35.2985, 35.2985, 35.2985, 35.2985, 35.2985, 35.2985, 35.2985, 35.2985, 35.2985, 35.2985, 35.3323, 35.2985
6.01526, 50, 51.2474, 35.3526, 7.2111, -1.24743, 0, 35.3526, 35.3526, 36.1002, 50.4655, 35.3526, 35.3526, 35.3526, 35.3526, 35.3526, 35.3526, 35.3526, 35.3526, 35.3526, 35.3526, 35.3526, 35.3526, 35.3526, 35.387, 35.3526
6.02315, 38, 48.7762, 35.4081, 6.32456, -10.7762, 0, 35.4081, 35.4081, 36.1654, 47.9844, 35.4081, 35.4081, 35.4081, 35.4081, 35.4081, 35.4081, 35.4081, 35.4081, 35.4081, 35.4081, 35.4081, 35.4081, 35.4081, 35.4427, 35.4081
6.03103, 30, 46.6136, 35.4649, 5.65685, -16.6136, 0, 35.4649, 35.4649, 36.2337, 45.8104, 35.4649, 35.4649, 35.4649, 35.4649, 35.4649, 35.4649, 35.4649, 35.4649, 35.4649, 35.4649, 35.4649, 35.4649, 35.4649, 35.4992, 35.4649
6.03892, 34, 44.7532, 35.5229, 6, -10.7532, 0, 35.5229, 35.5229, 36.3063, 43.936, 35.5229, 35.5229, 35.5229, 35.5229, 35.5229, 35.5229, 35.5229, 35.5229, 35.5229, 35.5229, 35.5229, 35.5229, 35.5229, 35.5566, 35.5229
6.0468, 34, 43.1814, 35.582, 6, -9.18135, 0, 35.582, 35.582, 36.3849, 42.3457, 35.582, 35.582, 35.582, 35.582, 35.582, 35.582, 35.582, 35.582, 35.582, 35.582, 35.582, 35.582, 35.582, 35.6148, 35.582
6.05468, 62, 41.8792, 35.642, 8, 20.1208, 0, 35.642, 35.642, 36.472, 41.0177, 35.642, 35.642, 35.642, 35.642, 35.642, 35.642, 35.642, 35.642, 35.642, 35.642, 35.642, 35.642, 35.642, 35.6735, 35.642
6.06257, 38, 40.8259, 35.7029, 6.32456, -2.82587, 0, 35.7029, 35.7029, 36.5718, 39.9269, 35.7029, 35.7029, 35.7029, 35.7029, 35.7029, 35.7029, 35.7029, 35.7029, 35.7029, 35.7029, 35.7029, 35.7029, 35.7029, 35.7329, 35.7029
6.07045, 22, 40.0007, 35.7645, 4.89898, -18.0007, 0, 35.7645, 35.7645, 36.691, 39.046, 35.7645, 35.7645, 35.7645, 35.7645, 35.7645, 35.7645, 35.7645, 35.7645, 35.7645, 35.7645, 35.7645, 35.7645, 35.7645, 35.7927, 35.7645
6.07833, 34, 39.3861, 35.8265, 6, -5.38611, 0, 35.8265, 35.8265, 36.8391, 38.3472, 35.8265, 35.8265, 35.8265, 35.8265, 35.8265, 35.8265, 35.8265, 35.8265, 35.8265, 35.8265, 35.8265, 35.8265, 35.8265, 35.8528, 35.8265
6.08622, 26, 38.9701, 35.889, 5.2915, -12.9701, 0, 35.889, 35.889, 37.0314, 37.8033, 35.889, 35.889, 35.889, 35.889, 35.889, 35.889, 35.889, 35.889, 35.889, 35.889, 35.889, 35.889, 35.889, 35.9133, 35.889
6.0941, 26, 38.7497, 35.9517, 5.2915, -12.7497, 0, 35.9517, 35.9517, 37.2897, 37.3894, 35.9517, 35.9517, 35.9517, 35.9517, 35.9517, 35.9517, 35.9517, 35.9517, 35.9517, 35.9517, 35.9517, 35.9517, 35.9517, 35.974, 35.9517
6.10199, 24, 38.7347, 36.0144, 5.09902, -14.7347, 0, 36.0144, 36.0144, 37.6466, 37.0821, 36.0144, 36.0144, 36.0144, 36.0144, 36.0144, 36.0144, 36.0144, 36.0144, 36.0144, 36.0144, 36.0144, 36.0144, 36.0144, 36.0348, 36.0144
6.10987, 32, 38.9515, 36.0772, 5.83095, -6.9515, 0, 36.0772, 36.0772, 38.1486, 36.8613, 36.0772, 36.0772, 36.0772, 36.0772, 36.0772, 36.0772, 36.0772, 36.0772, 36.0772, 36.0772, 36.0772, 36.0772, 36.0772, 36.0958, 36.0772
6.11775, 32, 39.4492, 36.1397, 5.83095, -7.44923, 0, 36.1397, 36.1397, 38.8625, 36.7093, 36.1397, 36.1397, 36.1397, 36.1397, 36.1397, 36.1397, 36.1397, 36.1397, 36.1397, 36.1397, 36.1397, 36.1397, 36.1397, 36.1568, 36.1397
6.12564, 48, 40.3061, 36.2019, 7.07107, 7.69392, 0, 36.2019, 36.2019, 39.8808, 36.6113, 36.2019, 36.2019, 36.2019, 36.2019, 36.2019, 36.2019, 36.2019, 36.2019, 36.2019, 36.2019, 36.2019, 36.2019, 36.2019, 36.2178, 36.2019
6.13352, 54, 41.6383, 36.2638, 7.48331, 12.3617, 0, 36.2638, 36.2638, 41.3322, 36.5549, 36.2638, 36.2638, 36.2638, 36.2638, 36.2638, 36.2638, 36.2638, 36.2638, 36.2638, 36.2638, 36.2638, 36.2638, 36.2638, 36.2787, 36.2638
6.1414, 40, 43.61, 36.3251, 6.48074, -3.61, 0, 36.3251, 36.3251, 43.3906, 36.53, 36.3251, 36.3251, 36.3251, 36.3251, 36.3251, 36.3251, 36.3251, 36.3251, 36.3251, 36.3251, 36.3251, 36.3251, 36.3251, 36.3396, 36.3251
6.14929, 34, 46.4459, 36.3859, 6, -12.4459, 0, 36.3859, 36.3859, 46.2885, 36.5288, 36.3859, 36.3859, 36.3859, 36.3859, 36.3859, 36.3859, 36.3859, 36.3859, 36.3859, 36.3859, 36.3859, 36.3859, 36.3859, 36.4003, 36.3859
6.15717, 50, 50.4448, 36.446, 7.2111, -0.444817, 0, 36.446, 36.446, 50.331, 36.5449, 36.446, 36.446, 36.446, 36.446, 36.446, 36.446, 36.446, 36.446, 36.446, 36.446, 36.446, 36.446, 36.446, 36.461, 36.446
6.16505, 68, 55.9968, 36.5055, 8.3666, 12.0032, 0, 36.5055, 36.5055, 55.9128, 36.5735, 36.5055, 36.5055, 36.5055, 36.5055, 36.5055, 36.5055, 36.5055, 36.5055, 36.5055, 36.5055, 36.5055, 36.5055, 36.5055, 36.5215, 36.5055
6.17294, 78, 63.5981, 36.5642, 8.94427, 14.4019, 0, 36.5642, 36.5642, 63.5338, 36.611, 36.5642, 36.5642, 36.5642, 36.5642, 36.5642, 36.5642, 36.5642, 36.5642, 36.5642, 36.5642, 36.5642, 36.5642, 36.5642, 36.5818, 36.5642
6.18082, 92, 73.8684, 36.6222, 9.69536, 18.1316, 0, 36.6222, 36.6222, 73.8163, 36.6545, 36.6222, 36.6222, 36.6222, 36.6222, 36.6222, 36.6222, 36.6222, 36.6222, 36.6222, 36.6222, 36.6222, 36.6222, 36.6222, 36.6419, 36.6222
6.18871, 96, 87.5651, 36.6793, 9.8995, 8.43488, 0, 36.6793, 36.6793, 87.5196, 36.7023, 36.6793, 36.6793, 36.6793, 36.6793, 36.6793, 36.6793, 36.6793, 36.6793, 36.6793, 36.6793, 36.6793, 36.6793, 36.6793, 36.7018, 36.6793
6.19659, 158, 105.599, 36.7356, 12.6491, 52.4007, 0, 36.7356, 36.7356, 105.556, 36.7529, 36.7356, 36.7356, 36.7356, 36.7356, 36.7356, 36.7356, 36.7356, 36.7356, 36.7356, 36.7356, 36.7356, 36.7356, 36.7356, 36.7616, 36.7356
6.20447, 126, 129.03, 36.7911, 11.3137, -3.02951, 0, 36.7911, 36.7911, 128.985, 36.8055, 36.7911, 36.7911, 36.7911, 36.7911, 36.7911, 36.7911, 36.7911, 36.7911, 36.7911, 36.7911, 36.7911, 36.7911, 36.7911, 36.821, 36.7911
6.21236, 188, 159.076, 36.8457, 13.784, 28.9242, 0, 36.8457, 36.8457, 159.028, 36.8594, 36.8457, 36.8457, 36.8457, 36.8457, 36.8457, 36.8457, 36.8457, 36.8457, 36.8457, 36.8457, 36.8457, 36.8457, 36.8457, 36.8802, 36.8457
6.22024, 242, 197.089, 36.8994, 15.6205, 44.9112, 0, 36.8994, 36.8994, 197.034, 36.9145, 36.8994, 36.8994, 36.8994, 36.8994, 36.8994, 36.8994, 36.8994, 36.8994, 36.8994, 36.8994, 36.8994, 36.8994, 36.8994, 36.9391, 36.8994
6.22812, 276, 244.542, 36.9523, 16.6733, 31.4579, 0, 36.9523, 36.9523, 244.478, 36.971, 36.9523, 36.9523, 36.9523, 36.9523, 36.9523, 36.9523, 36.9523, 36.9523, 36.9523, 36.9523, 36.9523, 36.9523, 36.9523, 36.9975, 36.9523
6.23601, 358, 302.956, 37.0042, 18.9737, 55.0442, 0, 37.0042, 37.0042, 302.88, 37.029, 37.0042, 37.0042, 37.0042, 37.0042, 37.0042, 37.0042, 37.0042, 37.0042, 37.0042, 37.0042, 37.0042, 37.0042, 37.0042, 37.0555, 37.0042
6.24389, 428, 373.878, 37.0553, 20.7364, 54.1222, 0, 37.0553, 37.0553, 373.786, 37.0893, 37.0553, 37.0553, 37.0553, 37.0553, 37.0553, 37.0553, 37.0553, 37.0553, 37.0553, 37.0553, 37.0553, 37.0553, 37.0553, 37.1129, 37.0553
6.25178, 514, 458.769, 37.1055, 22.7156, 55.2312, 0, 37.1055, 37.1055, 458.657, 37.1527, 37.1055, 37.1055, 37.1055, 37.1055, 37.1055, 37.1055, 37.1055, 37.1055, 37.1055, 37.1055, 37.1055, 37.1055, 37.1055, 37.1696, 37.1055
6.25966, 562, 558.924, 37.1547, 23.7487, 3.07587, 0, 37.1548, 37.1547, 558.788, 37.2205, 37.1547, 37.1547, 37.1547, 37.1547, 37.1547, 37.1547, 37.1547, 37.1547, 37.1547, 37.1547, 37.1547, 37.1547, 37.1547, 37.2255, 37.1547
6.26754, 730, 675.353, 37.2031, 27.0555, 54.6469, 0, 37.2031, 37.2031, 675.185, 37.2941, 37.2031, 37.2031, 37.2031, 37.2031, 37.2031, 37.2031, 37.2031, 37.2031, 37.2031, 37.2031, 37.2031, 37.2031, 37.2031, 37.2805, 37.2031
6.27543, 818, 808.693, 37.2506, 28.6356, 9.30682, 0, 37.2506, 37.2506, 808.484, 37.3755, 37.2506, 37.2506, 37.2506, 37.2506, 37.2506, 37.2506, 37.2506, 37.2506, 37.2506, 37.2506, 37.2506, 37.2506, 37.2506, 37.3344, 37.2506
6.28331, 982, 959.048, 37.2971, 31.3688, 22.9517, 0, 37.2971, 37.2971, 958.788, 37.4671, 37.2971, 37.2971, 37.2971, 37.2971, 37.2971, 37.2971, 37.2971, 37.2971, 37.2971, 37.2971, 37.2971, 37.2971, 37.2971, 37.3872, 37.2971
6.29119, 1176, 1125.91, 37.3428, 34.322, 50.0935, 0, 37.3428, 37.3428, 1125.58, 37.5717, 37.3428, 37.3428, 37.3428, 37.3428, 37.3428, 37.3428, 37.3428, 37.3428, 37.3428, 37.3428, 37.3428, 37.3428, 37.3428, 37.4388, 37.3428
6.29908, 1334, 1308.03, 37.3875, 36.5513, 25.97, 0, 37.3875, 37.3875, 1307.62, 37.6925, 37.3875, 37.3875, 37.3875, 37.3875, 37.3875, 37.3875, 37.3875, 37.3875, 37.3875, 37.3875, 37.3875, 37.3875, 37.3875, 37.4889, 37.3875
6.30696, 1566, 1503.45, 37.4313, 39.598, 62.5508, 0, 37.4314, 37.4314, 1502.94, 37.8331, 37.4313, 37.4313, 37.4313, 37.4313, 37.4313, 37.4313, 37.4313, 37.4313, 37.4313, 37.4313, 37.4313, 37.4313, 37.4313, 37.5375, 37.4313
6.31484, 1654, 1709.3, 37.4742, 40.694, -55.3038, 0, 37.4742, 37.4742, 1708.67, 37.9974, 37.4742, 37.4742, 37.4742, 37.4742, 37.4742, 37.4742, 37.4742, 37.4742, 37.4742, 37.4742, 37.4742, 37.4742, 37.4742, 37.5844, 37.4742
6.32273, 1958, 1922.03, 37.5162, 44.2719, 35.9675, 0, 37.5162, 37.5162, 1921.25, 38.1898, 37.5162, 37.5162, 37.5162, 37.5162, 37.5162, 37.5162, 37.5162, 37.5162, 37.5162, 37.5162, 37.5162, 37.5162, 37.5162, 37.6296, 37.5162
6.33061, 2208, 2137.29, 37.5572, 47.0106, 70.709, 0, 37.5572, 37.5572, 2136.32, 38.4144, 37.5572, 37.5572, 37.5572, 37.5572, 37.5572, 37.5572, 37.5572, 37.5572, 37.5572, 37.5572, 37.5572, 37.5572, 37.5572, 37.6731, 37.5572
6.3385, 2414, 2350.2, 37.5973, 49.1528, 63.7961, 0, 37.5973, 37.5973, 2349.01, 38.6755, 37.5973, 37.5973, 37.5973, 37.5973, 37.5973, 37.5973, 37.5973, 37.5973, 37.5973, 37.5973, 37.5973, 37.5973, 37.5973, 37.7147, 37.5973
6.34638, 2498, 2555.38, 37.6363, 50, -57.3774, 0, 37.6363, 37.6363, 2553.92, 38.9769, 37.6363, 37.6363, 37.6363, 37.6363, 37.6363, 37.6363, 37.6363, 37.6363, 37.6363, 37.6363, 37.6363, 37.6363, 37.6363, 37.7543, 37.6363
6.35426, 2774, 2747.3, 37.6743, 52.6878, 26.7029, 0, 37.6743, 37.6743, 2745.53, 39.3217, 37.6743, 37.6743, 37.6743, 37.6743, 37.6743, 37.6743, 37.6743, 37.6743, 37.6743, 37.6743, 37.6743, 37.6743, 37.6743, 37.7921, 37.6743
6.36215, 2918, 2920.43, 37.7113, 54.037, -2.42871, 0, 37.7113, 37.7113, 2918.31, 39.7123, 37.7113, 37.7113, 37.7113, 37.7113, 37.7113, 37.7113, 37.7113, 37.7113, 37.7113, 37.7113, 37.7113, 37.7113, 37.7113, 37.8278, 37.7113
6.37003, 3102, 3069.55, 37.7472, 55.7136, 32.4514, 0, 37.7472, 37.7472, 3067.03, 40.1494, 37.7472, 37.7472, 37.7472, 37.7472, 37.7472, 37.7472, 37.7472, 37.7472, 37.7472, 37.7472, 37.7472, 37.7472, 37.7472, 37.8616, 37.7472
6.37791, 3194, 3189.99, 37.7819, 56.5332, 4.01465, 0, 37.7819, 37.7819, 3187.02, 40.6325, 37.7819, 37.7819, 37.7819, 37.7819, 37.7819, 37.7819, 37.7819, 37.7819, 37.7819, 37.7819, 37.7819, 37.7819, 37.7819, 37.8933, 37.7819
