   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_296.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
22.9473, 0, 0.00339259, 0, 1.41421, -0.00339259, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00334198, 0, 5.0608e-05, 0, 0
22.9552, 0, 0.00310595, 0, 1.41421, -0.00310595, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00305722, 0, 4.87291e-05, 0, 0
22.9631, 0, 0.00285595, 0, 1.41421, -0.00285595, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00280905, 0, 4.69041e-05, 0, 0
22.971, 0, 0.00264109, 0, 1.41421, -0.00264109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00259596, 0, 4.51259e-05, 0, 0
22.9788, 0, 0.00245965, 0, 1.41421, -0.00245965, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00241626, 0, 4.33887e-05, 0, 0
22.9867, 0, 0.00230963, 0, 1.41421, -0.00230963, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00226794, 0, 4.16867e-05, 0, 0
22.9946, 0, 0.00218898, 0, 1.41421, -0.00218898, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00214897, 0, 4.0016e-05, 0, 0
23.0025, 0, 0.00209553, 0, 1.41421, -0.00209553, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00205716, 0, 3.83737e-05, 0, 0
23.0104, 0, 0.00202699, 0, 1.41421, -0.00202699, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00199024, 0, 3.67566e-05, 0, 0
23.0183, 0, 0.00198107, 0, 1.41421, -0.00198107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00194591, 0, 3.51642e-05, 0, 0
23.0261, 0, 0.0019554, 0, 1.41421, -0.0019554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00192181, 0, 3.35949e-05, 0, 0
23.034, 0, 0.00194763, 0, 1.41421, -0.00194763, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00191558, 0, 3.20486e-05, 0, 0
23.0419, 0, 0.0019554, 0, 1.41421, -0.0019554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00192487, 0, 3.05253e-05, 0, 0
23.0498, 0, 0.0019764, 0, 1.41421, -0.0019764, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00194737, 0, 2.90259e-05, 0, 0
23.0577, 0, 0.00200834, 0, 1.41421, -0.00200834, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00198079, 0, 2.75514e-05, 0, 0
23.0656, 0, 0.00204903, 0, 1.41421, -0.00204903, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00202292, 0, 2.61032e-05, 0, 0
23.0734, 0, 0.0020963, 0, 1.41421, -0.0020963, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00207161, 0, 2.46833e-05, 0, 0
23.0813, 0, 0.00214809, 0, 1.41421, -0.00214809, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00212479, 0, 2.32934e-05, 0, 0
23.0892, 0, 0.00220244, 0, 1.41421, -0.00220244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0021805, 0, 2.19356e-05, 0, 0
23.0971, 0, 0.00225748, 0, 1.41421, -0.00225748, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00223687, 0, 2.0612e-05, 0, 0
23.105, 0, 0.00231147, 0, 1.41421, -0.00231147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00229215, 0, 1.9325e-05, 0, 0
23.1129, 0, 0.00236281, 0, 1.41421, -0.00236281, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00234474, 0, 1.80764e-05, 0, 0
23.1207, 0, 0.00241003, 0, 1.41421, -0.00241003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00239316, 0, 1.68681e-05, 0, 0
23.1286, 0, 0.00245179, 0, 1.41421, -0.00245179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00243609, 0, 1.57026e-05, 0, 0
23.1365, 0, 0.00248694, 0, 1.41421, -0.00248694, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00247236, 0, 1.45813e-05, 0, 0
23.1444, 0, 0.00251448, 0, 1.41421, -0.00251448, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00250098, 0, 1.35056e-05, 0, 0
23.1523, 0, 0.00253361, 0, 1.41421, -0.00253361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00252113, 0, 1.24769e-05, 0, 0
23.1602, 0, 0.00254366, 0, 1.41421, -0.00254366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00253216, 0, 1.14961e-05, 0, 0
23.168, 0, 0.00254417, 0, 1.41421, -0.00254417, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00253361, 0, 1.0564e-05, 0, 0
23.1759, 0, 0.00253486, 0, 1.41421, -0.00253486, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00252518, 0, 9.68092e-06, 0, 0
23.1838, 0, 0.00251561, 0, 1.41421, -0.00251561, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00250676, 0, 8.84713e-06, 0, 0
23.1917, 0, 0.00248647, 0, 1.41421, -0.00248647, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0024784, 0, 8.06245e-06, 0, 0
23.1996, 0, 0.00244764, 0, 1.41421, -0.00244764, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00244032, 0, 7.32648e-06, 0, 0
23.2075, 0, 0.0023995, 0, 1.41421, -0.0023995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00239286, 0, 6.63854e-06, 0, 0
23.2153, 0, 0.00234253, 0, 1.41421, -0.00234253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00233653, 0, 5.99769e-06, 0, 0
23.2232, 0, 0.00227735, 0, 1.41421, -0.00227735, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00227194, 0, 5.40278e-06, 0, 0
23.2311, 0, 0.00220467, 0, 1.41421, -0.00220467, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00219982, 0, 4.85243e-06, 0, 0
23.239, 0, 0.00212532, 0, 1.41421, -0.00212532, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00212097, 0, 4.34509e-06, 0, 0
23.2469, 0, 0.00204015, 0, 1.41421, -0.00204015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00203627, 0, 3.87903e-06, 0, 0
23.2547, 0, 0.00195009, 0, 1.41421, -0.00195009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00194664, 0, 3.45243e-06, 0, 0
23.2626, 0, 0.00185609, 0, 1.41421, -0.00185609, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00185303, 0, 3.06331e-06, 0, 0
23.2705, 0, 0.00175911, 0, 1.41421, -0.00175911, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0017564, 0, 2.70966e-06, 0, 0
23.2784, 0, 0.00166011, 0, 1.41421, -0.00166011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00165772, 0, 2.38938e-06, 0, 0
23.2863, 0, 0.00156001, 0, 1.41421, -0.00156001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00155791, 0, 2.10037e-06, 0, 0
23.2942, 0, 0.0014597, 0, 1.41421, -0.0014597, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00145786, 0, 1.8405e-06, 0, 0
23.302, 0, 0.00136003, 0, 1.41421, -0.00136003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00135842, 0, 1.60769e-06, 0, 0
23.3099, 0, 0.00126177, 0, 1.41421, -0.00126177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00126037, 0, 1.39986e-06, 0, 0
23.3178, 0, 0.00116563, 0, 1.41421, -0.00116563, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00116442, 0, 1.21501e-06, 0, 0
23.3257, 0, 0.00107224, 0, 1.41421, -0.00107224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00107119, 0, 1.05118e-06, 0, 0
23.3336, 0, 0.000982134, 0, 1.41421, -0.000982134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000981228, 0, 9.06506e-07, 0, 0
23.3415, 0, 0.000895762, 0, 1.41421, -0.000895762, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000894982, 0, 7.79187e-07, 0, 0
23.3493, 0, 0.000813536, 0, 1.41421, -0.000813536, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000812868, 0, 6.67599e-07, 0, 0
23.3572, 0, 0.000735725, 0, 1.41421, -0.000735725, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000735154, 0, 5.70126e-07, 0, 0
23.3651, 0, 0.000662536, 0, 1.41421, -0.000662536, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000662051, 0, 4.85291e-07, 0, 0
23.373, 0, 0.000594103, 0, 1.41421, -0.000594103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000593691, 0, 4.11723e-07, 0, 0
23.3809, 0, 0.000530485, 0, 1.41421, -0.000530485, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000530137, 0, 3.48157e-07, 0, 0
23.3888, 0, 0.000471677, 0, 1.41421, -0.000471677, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000471384, 0, 2.93431e-07, 0, 0
23.3966, 0, 0.000417619, 0, 1.41421, -0.000417619, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000417372, 0, 2.46489e-07, 0, 0
23.4045, 0, 0.000368196, 0, 1.41421, -0.000368196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00036799, 0, 2.06367e-07, 0, 0
23.4124, 0, 0.000323255, 0, 1.41421, -0.000323255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000323083, 0, 1.722e-07, 0, 0
23.4203, 0, 0.000282605, 0, 1.41421, -0.000282605, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000282462, 0, 1.43209e-07, 0, 0
23.4282, 0, 0.000246028, 0, 1.41421, -0.000246028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00024591, 0, 1.18699e-07, 0, 0
23.4361, 0, 0.000213286, 0, 1.41421, -0.000213286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000213188, 0, 9.80537e-08, 0, 0
23.4439, 0, 0.000184126, 0, 1.41421, -0.000184126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000184045, 0, 8.07259e-08, 0, 0
23.4518, 0, 0.000158281, 0, 1.41421, -0.000158281, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000158214, 0, 6.62322e-08, 0, 0
23.4597, 0, 0.000135499, 0, 1.41421, -0.000135499, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000135444, 0, 5.41591e-08, 0, 0
23.4676, 0, 0.000115511, 0, 1.41421, -0.000115511, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000115467, 0, 4.41363e-08, 0, 0
23.4755, 0, 9.80604e-05, 0, 1.41421, -9.80604e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.80246e-05, 0, 3.58458e-08, 0, 0
23.4834, 0, 8.29026e-05, 0, 1.41421, -8.29026e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.28736e-05, 0, 2.90146e-08, 0, 0
23.4912, 0, 6.97931e-05, 0, 1.41421, -6.97931e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.97697e-05, 0, 2.34037e-08, 0, 0
23.4991, 0, 5.85121e-05, 0, 1.41421, -5.85121e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.84933e-05, 0, 1.88129e-08, 0, 0
23.507, 0, 4.88508e-05, 0, 1.41421, -4.88508e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.88357e-05, 0, 1.50706e-08, 0, 0
23.5149, 0, 4.06155e-05, 0, 1.41421, -4.06155e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.06034e-05, 0, 1.20311e-08, 0, 0
23.5228, 0, 3.36285e-05, 0, 1.41421, -3.36285e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.36189e-05, 0, 9.57138e-09, 0, 0
23.5306, 0, 2.77282e-05, 0, 1.41421, -2.77282e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.77206e-05, 0, 7.58811e-09, 0, 0
23.5385, 0, 2.27687e-05, 0, 1.41421, -2.27687e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.27627e-05, 0, 5.9949e-09, 0, 0
23.5464, 0, 1.8619e-05, 0, 1.41421, -1.8619e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.86143e-05, 0, 4.71967e-09, 0, 0
23.5543, 0, 1.51629e-05, 0, 1.41421, -1.51629e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.51592e-05, 0, 3.70273e-09, 0, 0
23.5622, 0, 1.22968e-05, 0, 1.41421, -1.22968e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22939e-05, 0, 2.89455e-09, 0, 0
23.5701, 0, 9.93199e-06, 0, 1.41421, -9.93199e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.92974e-06, 0, 2.25495e-09, 0, 0
23.5779, 0, 7.98901e-06, 0, 1.41421, -7.98901e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.98726e-06, 0, 1.7505e-09, 0, 0
23.5858, 0, 6.39977e-06, 0, 1.41421, -6.39977e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.39842e-06, 0, 1.3541e-09, 0, 0
23.5937, 0, 5.10569e-06, 0, 1.41421, -5.10569e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.10465e-06, 0, 1.04375e-09, 0, 0
23.6016, 0, 4.05662e-06, 0, 1.41421, -4.05662e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.05582e-06, 0, 8.01672e-10, 0, 0
23.6095, 0, 3.20994e-06, 0, 1.41421, -3.20994e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.20933e-06, 0, 6.13545e-10, 0, 0
23.6174, 0, 2.52962e-06, 0, 1.41421, -2.52962e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.52915e-06, 0, 4.67886e-10, 0, 0
23.6252, 0, 1.98537e-06, 0, 1.41421, -1.98537e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.98501e-06, 0, 3.55526e-10, 0, 0
23.6331, 0, 1.55188e-06, 0, 1.41421, -1.55188e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.55161e-06, 0, 2.69175e-10, 0, 0
23.641, 0, 1.20811e-06, 0, 1.41421, -1.20811e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20791e-06, 0, 2.03059e-10, 0, 0
23.6489, 0, 9.36685e-07, 0, 1.41421, -9.36685e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.36532e-07, 0, 1.52624e-10, 0, 0
23.6568, 0, 7.23297e-07, 0, 1.41421, -7.23297e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.23183e-07, 0, 1.14295e-10, 0, 0
23.6647, 0, 5.56264e-07, 0, 1.41421, -5.56264e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.56178e-07, 0, 8.52746e-11, 0, 0
23.6725, 0, 4.2605e-07, 0, 1.41421, -4.2605e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.25987e-07, 0, 6.33807e-11, 0, 0
23.6804, 0, 3.25023e-07, 0, 1.41421, -3.25023e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.24976e-07, 0, 4.69325e-11, 0, 0
23.6883, 0, 2.46955e-07, 0, 1.41421, -2.46955e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4692e-07, 0, 3.46185e-11, 0, 0
23.6962, 0, 1.86883e-07, 0, 1.41421, -1.86883e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.86858e-07, 0, 2.54342e-11, 0, 0
23.7041, 2, 1.40857e-07, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40839e-07, 0, 1.86103e-11, 0, 0
23.712, 0, 1.05741e-07, 0, 1.41421, -1.05741e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05728e-07, 0, 1.35592e-11, 0, 0
23.7198, 0, 7.90621e-08, 0, 1.41421, -7.90621e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.90522e-08, 0, 9.83466e-12, 0, 0
23.7277, 0, 5.88781e-08, 0, 1.41421, -5.88781e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.8871e-08, 0, 7.09884e-12, 0, 0
23.7356, 0, 4.36756e-08, 0, 1.41421, -4.36756e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.36705e-08, 0, 5.09733e-12, 0, 0
23.7435, 0, 3.2267e-08, 0, 1.41421, -3.2267e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.22634e-08, 0, 3.63797e-12, 0, 0
23.7514, 0, 2.37437e-08, 0, 1.41421, -2.37437e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.37412e-08, 0, 2.57837e-12, 0, 0
23.7593, 0, 1.74025e-08, 0, 1.41421, -1.74025e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.74007e-08, 0, 1.81207e-12, 0, 0
23.7671, 0, 1.27043e-08, 0, 1.41421, -1.27043e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27031e-08, 0, 1.26013e-12, 0, 0
23.775, 0, 9.23713e-09, 0, 1.41421, -9.23713e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.23625e-09, 0, 8.85064e-13, 0, 0
23.7829, 0, 6.69016e-09, 0, 1.41421, -6.69016e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.68955e-09, 0, 6.1634e-13, 0, 0
23.7908, 0, 4.82626e-09, 0, 1.41421, -4.82626e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.82583e-09, 0, 4.24578e-13, 0, 0
23.7987, 0, 3.46787e-09, 0, 1.41421, -3.46787e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.46758e-09, 0, 2.88388e-13, 0, 0
23.8066, 0, 2.48194e-09, 0, 1.41421, -2.48194e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.48175e-09, 0, 1.92084e-13, 0, 0
23.8144, 0, 1.76923e-09, 0, 1.41421, -1.76923e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.76911e-09, 0, 1.24322e-13, 0, 0
23.8223, 0, 1.25609e-09, 0, 1.41421, -1.25609e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25601e-09, 0, 8.36692e-14, 0, 0
23.8302, 0, 8.88052e-10, 0, 1.41421, -8.88052e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.87997e-10, 0, 5.51542e-14, 0, 0
23.8381, 0, 6.24996e-10, 0, 1.41421, -6.24996e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.24961e-10, 0, 3.52433e-14, 0, 0
23.846, 0, 4.37389e-10, 0, 1.41421, -4.37389e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.37367e-10, 0, 2.14208e-14, 0, 0
23.8538, 0, 3.03106e-10, 0, 1.41421, -3.03106e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.03094e-10, 0, 1.18878e-14, 0, 0
23.8617, 0, 2.11155e-10, 0, 1.41421, -2.11155e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11147e-10, 0, 8.20375e-15, 0, 0
23.8696, 0, 1.40735e-10, 0, 1.41421, -1.40735e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40731e-10, 0, 3.69767e-15, 0, 0
23.8775, 0, 5.82115e-11, 0, 1.41421, -5.82115e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.82108e-11, 0, 6.72201e-16, 0, 0
23.8854, 0, 2.95946e-11, 0, 1.41421, -2.95946e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.95942e-11, 0, 4.38249e-16, 0, 0
23.8933, 0, 1.78935e-11, 0, 1.41421, -1.78935e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.78932e-11, 0, 2.75923e-16, 0, 0
23.9011, 0, 1.12636e-11, 0, 1.41421, -1.12636e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.12634e-11, 0, 1.63944e-16, 0, 0
23.909, 0, 7.14974e-12, 0, 1.41421, -7.14974e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.14965e-12, 0, 8.72199e-17, 0, 0
23.9169, 0, 4.49043e-12, 0, 1.41421, -4.49043e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.4904e-12, 0, 3.50782e-17, 0, 0
23.9248, 0, 2.55551e-12, 0, 1.41421, -2.55551e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.55551e-12, 0, 0, 0, 0
23.9327, 0, 1.13149e-12, 0, 1.41421, -1.13149e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13149e-12, 0, 0, 0, 0
23.9406, 0, 5.60316e-13, 0, 1.41421, -5.60316e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.60316e-13, 0, 0, 0, 0
23.9484, 0, 2.38318e-13, 0, 1.41421, -2.38318e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38318e-13, 0, 0, 0, 0
23.9563, 0, 5.11292e-14, 0, 1.41421, -5.11292e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.11292e-14, 0, 0, 0, 0
23.9642, 0, 2.87066e-14, 0, 1.41421, -2.87066e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.87066e-14, 0, 0, 0, 0
23.9721, 0, 1.53692e-14, 0, 1.41421, -1.53692e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53692e-14, 0, 0, 0, 0
23.98, 0, 7.40822e-15, 0, 1.41421, -7.40822e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.40822e-15, 0, 0, 0, 0
23.9879, 0, 2.7071e-15, 0, 1.41421, -2.7071e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7071e-15, 0, 0, 0, 0
23.9957, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0036, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0115, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0194, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0273, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0352, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.043, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0509, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0588, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0667, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0746, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0825, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0903, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0982, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1061, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.114, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1219, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
