   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_195.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
15.3494, 0, 0.171125, 0.171124, 1.41421, -0.171125, 0.171124, 0, 0.171124, 0.171124, 0.171124, 0.171124, 0.171124, 0.171124, 0.171124, 0.171124, 0.171124, 0.171124, 0.171124, 0.171124, 0.171124, 0.171124, 0.171125, 0.171124, 0.171124, 0.171124, 0.171124
15.3573, 0, 0.167571, 0.16757, 1.41421, -0.167571, 0.16757, 0, 0.16757, 0.16757, 0.16757, 0.16757, 0.16757, 0.16757, 0.16757, 0.16757, 0.16757, 0.16757, 0.16757, 0.16757, 0.16757, 0.16757, 0.167571, 0.16757, 0.16757, 0.16757, 0.16757
15.3652, 0, 0.162956, 0.162955, 1.41421, -0.162956, 0.162955, 0, 0.162955, 0.162955, 0.162955, 0.162955, 0.162955, 0.162955, 0.162955, 0.162955, 0.162955, 0.162955, 0.162955, 0.162955, 0.162955, 0.162955, 0.162956, 0.162955, 0.162955, 0.162955, 0.162955
15.373, 0, 0.157865, 0.157864, 1.41421, -0.157865, 0.157864, 0, 0.157864, 0.157864, 0.157864, 0.157864, 0.157864, 0.157864, 0.157864, 0.157864, 0.157864, 0.157864, 0.157864, 0.157864, 0.157864, 0.157864, 0.157865, 0.157864, 0.157864, 0.157864, 0.157864
15.3809, 0, 0.152855, 0.152854, 1.41421, -0.152855, 0.152854, 0, 0.152854, 0.152854, 0.152854, 0.152854, 0.152854, 0.152854, 0.152854, 0.152854, 0.152854, 0.152854, 0.152854, 0.152854, 0.152854, 0.152854, 0.152855, 0.152854, 0.152854, 0.152854, 0.152854
15.3888, 2, 0.150903, 0.150901, 2, 1.8491, 0.150901, 0, 0.150901, 0.150901, 0.150901, 0.150901, 0.150901, 0.150901, 0.150901, 0.150901, 0.150901, 0.150901, 0.150901, 0.150901, 0.150901, 0.150901, 0.150903, 0.150901, 0.150901, 0.150901, 0.150901
15.3967, 0, 0.147613, 0.147612, 1.41421, -0.147613, 0.147612, 0, 0.147612, 0.147612, 0.147612, 0.147612, 0.147612, 0.147612, 0.147612, 0.147612, 0.147612, 0.147612, 0.147612, 0.147612, 0.147612, 0.147612, 0.147613, 0.147612, 0.147612, 0.147612, 0.147612
15.4046, 2, 0.143246, 0.143245, 2, 1.85675, 0.143245, 0, 0.143245, 0.143245, 0.143245, 0.143245, 0.143245, 0.143245, 0.143245, 0.143245, 0.143245, 0.143245, 0.143245, 0.143245, 0.143245, 0.143245, 0.143246, 0.143245, 0.143245, 0.143245, 0.143245
15.4124, 0, 0.138397, 0.138396, 1.41421, -0.138397, 0.138396, 0, 0.138396, 0.138396, 0.138396, 0.138396, 0.138396, 0.138396, 0.138396, 0.138396, 0.138396, 0.138396, 0.138396, 0.138396, 0.138396, 0.138396, 0.138397, 0.138396, 0.138396, 0.138396, 0.138396
15.4203, 0, 0.133632, 0.133631, 1.41421, -0.133632, 0.133631, 0, 0.133631, 0.133631, 0.133631, 0.133631, 0.133631, 0.133631, 0.133631, 0.133631, 0.133631, 0.133631, 0.133631, 0.133631, 0.133631, 0.133631, 0.133632, 0.133631, 0.133631, 0.133631, 0.133631
15.4282, 0, 0.131879, 0.131878, 1.41421, -0.131879, 0.131878, 0, 0.131878, 0.131878, 0.131878, 0.131878, 0.131878, 0.131878, 0.131878, 0.131878, 0.131878, 0.131878, 0.131878, 0.131878, 0.131878, 0.131878, 0.131879, 0.131878, 0.131878, 0.131878, 0.131878
15.4361, 0, 0.128803, 0.128801, 1.41421, -0.128803, 0.128801, 0, 0.128801, 0.128801, 0.128801, 0.128801, 0.128801, 0.128801, 0.128801, 0.128801, 0.128801, 0.128801, 0.128801, 0.128801, 0.128801, 0.128801, 0.128802, 0.128801, 0.128801, 0.128801, 0.128801
15.444, 0, 0.124662, 0.12466, 1.41421, -0.124662, 0.12466, 0, 0.12466, 0.12466, 0.12466, 0.12466, 0.12466, 0.12466, 0.12466, 0.12466, 0.12466, 0.12466, 0.12466, 0.12466, 0.12466, 0.12466, 0.124662, 0.12466, 0.124661, 0.12466, 0.12466
15.4519, 2, 0.120049, 0.120048, 2, 1.87995, 0.120048, 0, 0.120048, 0.120048, 0.120048, 0.120048, 0.120048, 0.120048, 0.120048, 0.120048, 0.120048, 0.120048, 0.120048, 0.120048, 0.120048, 0.120048, 0.120049, 0.120048, 0.120048, 0.120048, 0.120048
15.4597, 0, 0.115524, 0.115522, 1.41421, -0.115524, 0.115522, 0, 0.115522, 0.115522, 0.115522, 0.115522, 0.115522, 0.115522, 0.115522, 0.115522, 0.115522, 0.115522, 0.115522, 0.115522, 0.115522, 0.115522, 0.115523, 0.115522, 0.115522, 0.115522, 0.115522
15.4676, 0, 0.113972, 0.11397, 1.41421, -0.113972, 0.11397, 0, 0.11397, 0.11397, 0.11397, 0.11397, 0.11397, 0.11397, 0.11397, 0.11397, 0.11397, 0.11397, 0.11397, 0.11397, 0.11397, 0.11397, 0.113971, 0.11397, 0.113971, 0.11397, 0.11397
15.4755, 0, 0.111135, 0.111133, 1.41421, -0.111135, 0.111133, 0, 0.111133, 0.111133, 0.111133, 0.111133, 0.111133, 0.111133, 0.111133, 0.111133, 0.111133, 0.111133, 0.111133, 0.111133, 0.111133, 0.111133, 0.111134, 0.111133, 0.111133, 0.111133, 0.111133
15.4834, 0, 0.107272, 0.10727, 1.41421, -0.107272, 0.10727, 0, 0.10727, 0.10727, 0.10727, 0.10727, 0.10727, 0.10727, 0.10727, 0.10727, 0.10727, 0.10727, 0.10727, 0.10727, 0.10727, 0.10727, 0.107271, 0.10727, 0.107271, 0.10727, 0.10727
15.4913, 8, 0.102958, 0.102956, 3.16228, 7.89704, 0.102956, 0, 0.102956, 0.102956, 0.102956, 0.102956, 0.102956, 0.102956, 0.102956, 0.102956, 0.102956, 0.102956, 0.102956, 0.102956, 0.102956, 0.102956, 0.102957, 0.102956, 0.102957, 0.102956, 0.102956
15.4992, 0, 0.0987335, 0.098731, 1.41421, -0.0987335, 0.098731, 0, 0.098731, 0.098731, 0.098731, 0.098731, 0.098731, 0.098731, 0.098731, 0.098731, 0.098731, 0.098731, 0.098731, 0.098731, 0.098731, 0.098731, 0.0987322, 0.098731, 0.0987324, 0.098731, 0.098731
15.507, 0, 0.0973182, 0.0973154, 1.41421, -0.0973182, 0.0973154, 0, 0.0973154, 0.0973154, 0.0973154, 0.0973154, 0.0973154, 0.0973154, 0.0973154, 0.0973154, 0.0973154, 0.0973154, 0.0973154, 0.0973154, 0.0973154, 0.0973154, 0.0973165, 0.0973154, 0.0973171, 0.0973154, 0.0973154
15.5149, 2, 0.0946834, 0.09468, 2, 1.90532, 0.09468, 0, 0.09468, 0.09468, 0.09468, 0.09468, 0.09468, 0.09468, 0.09468, 0.09468, 0.09468, 0.09468, 0.09468, 0.09468, 0.09468, 0.09468, 0.0946812, 0.09468, 0.0946823, 0.09468, 0.09468
15.5228, 2, 0.0910836, 0.0910796, 2, 1.90892, 0.0910796, 0, 0.0910796, 0.0910796, 0.0910796, 0.0910796, 0.0910796, 0.0910796, 0.0910796, 0.0910796, 0.0910796, 0.0910796, 0.0910796, 0.0910796, 0.0910796, 0.0910796, 0.0910808, 0.0910796, 0.0910824, 0.0910796, 0.0910796
15.5307, 2, 0.0870649, 0.0870602, 2, 1.91294, 0.0870602, 0, 0.0870602, 0.0870602, 0.0870602, 0.0870602, 0.0870602, 0.0870602, 0.0870602, 0.0870602, 0.0870602, 0.0870602, 0.0870602, 0.0870602, 0.0870602, 0.0870602, 0.0870613, 0.0870602, 0.0870638, 0.0870602, 0.0870602
15.5386, 2, 0.0831371, 0.0831315, 2, 1.91686, 0.0831315, 0, 0.0831315, 0.0831315, 0.0831315, 0.0831315, 0.0831315, 0.0831315, 0.0831315, 0.0831315, 0.0831315, 0.0831315, 0.0831315, 0.0831315, 0.0831315, 0.0831315, 0.0831326, 0.0831315, 0.0831359, 0.0831315, 0.0831315
15.5464, 2, 0.0818631, 0.0818564, 2, 1.91814, 0.0818564, 0, 0.0818564, 0.0818564, 0.0818564, 0.0818564, 0.0818564, 0.0818564, 0.0818564, 0.0818564, 0.0818564, 0.0818564, 0.0818564, 0.0818564, 0.0818564, 0.0818564, 0.0818575, 0.0818564, 0.081862, 0.0818564, 0.0818564
15.5543, 2, 0.0794521, 0.0794441, 2, 1.92055, 0.0794441, 0, 0.0794441, 0.0794441, 0.0794441, 0.0794441, 0.0794441, 0.0794441, 0.0794441, 0.0794441, 0.0794441, 0.0794441, 0.0794441, 0.0794441, 0.0794441, 0.0794441, 0.0794452, 0.0794441, 0.079451, 0.0794441, 0.0794441
15.5622, 0, 0.076153, 0.0761433, 1.41421, -0.076153, 0.0761433, 0, 0.0761433, 0.0761433, 0.0761433, 0.0761433, 0.0761433, 0.0761433, 0.0761433, 0.0761433, 0.0761433, 0.0761433, 0.0761433, 0.0761433, 0.0761433, 0.0761433, 0.0761444, 0.0761433, 0.0761519, 0.0761433, 0.0761433
15.5701, 2, 0.072474, 0.0724623, 2, 1.92753, 0.0724623, 0, 0.0724623, 0.0724623, 0.0724623, 0.0724623, 0.0724623, 0.0724623, 0.0724623, 0.0724623, 0.0724623, 0.0724623, 0.0724623, 0.0724623, 0.0724623, 0.0724623, 0.0724634, 0.0724623, 0.0724728, 0.0724623, 0.0724623
15.578, 2, 0.0688866, 0.0688725, 2, 1.93111, 0.0688725, 0, 0.0688725, 0.0688725, 0.0688725, 0.0688725, 0.0688725, 0.0688725, 0.0688725, 0.0688725, 0.0688725, 0.0688725, 0.0688725, 0.0688725, 0.0688725, 0.0688725, 0.0688736, 0.0688725, 0.0688854, 0.0688725, 0.0688725
15.5859, 2, 0.0677134, 0.0676965, 2, 1.93229, 0.0676965, 0, 0.0676965, 0.0676965, 0.0676965, 0.0676965, 0.0676965, 0.0676965, 0.0676965, 0.0676965, 0.0676965, 0.0676965, 0.0676965, 0.0676965, 0.0676965, 0.0676965, 0.0676976, 0.0676965, 0.0677122, 0.0676965, 0.0676965
15.5937, 0, 0.0655043, 0.065484, 1.41421, -0.0655043, 0.065484, 0, 0.065484, 0.065484, 0.065484, 0.065484, 0.065484, 0.065484, 0.065484, 0.065484, 0.065484, 0.065484, 0.065484, 0.065484, 0.065484, 0.065484, 0.0654851, 0.065484, 0.0655031, 0.065484, 0.065484
15.6016, 0, 0.0624965, 0.0624722, 1.41421, -0.0624965, 0.0624722, 0, 0.0624722, 0.0624722, 0.0624722, 0.0624722, 0.0624722, 0.0624722, 0.0624722, 0.0624722, 0.0624722, 0.0624722, 0.0624722, 0.0624722, 0.0624722, 0.0624722, 0.0624733, 0.0624722, 0.0624954, 0.0624722, 0.0624722
15.6095, 0, 0.0591543, 0.0591253, 1.41421, -0.0591543, 0.0591253, 0, 0.0591253, 0.0591253, 0.0591253, 0.0591253, 0.0591253, 0.0591253, 0.0591253, 0.0591253, 0.0591253, 0.0591253, 0.0591253, 0.0591253, 0.0591253, 0.0591253, 0.0591265, 0.0591253, 0.0591532, 0.0591253, 0.0591253
15.6174, 0, 0.0559051, 0.0558706, 1.41421, -0.0559051, 0.0558706, 0, 0.0558706, 0.0558706, 0.0558706, 0.0558706, 0.0558706, 0.0558706, 0.0558706, 0.0558706, 0.0558706, 0.0558706, 0.0558706, 0.0558706, 0.0558706, 0.0558706, 0.0558717, 0.0558706, 0.055904, 0.0558706, 0.0558706
15.6253, 0, 0.0548415, 0.0548006, 1.41421, -0.0548415, 0.0548006, 0, 0.0548006, 0.0548006, 0.0548006, 0.0548006, 0.0548006, 0.0548006, 0.0548006, 0.0548006, 0.0548006, 0.0548006, 0.0548006, 0.0548006, 0.0548006, 0.0548006, 0.0548017, 0.0548006, 0.0548403, 0.0548006, 0.0548006
15.6332, 0, 0.0528522, 0.0528038, 1.41421, -0.0528522, 0.0528038, 0, 0.0528038, 0.0528038, 0.0528038, 0.0528038, 0.0528038, 0.0528038, 0.0528038, 0.0528038, 0.0528038, 0.0528038, 0.0528038, 0.0528038, 0.0528038, 0.0528038, 0.052805, 0.0528038, 0.052851, 0.0528038, 0.0528038
15.641, 2, 0.0501625, 0.0501057, 2, 1.94984, 0.0501057, 0, 0.0501057, 0.0501057, 0.0501057, 0.0501057, 0.0501057, 0.0501057, 0.0501057, 0.0501057, 0.0501057, 0.0501057, 0.0501057, 0.0501057, 0.0501057, 0.0501057, 0.0501068, 0.0501057, 0.0501614, 0.0501057, 0.0501057
15.6489, 2, 0.0471874, 0.0471208, 2, 1.95281, 0.0471208, 0, 0.0471208, 0.0471208, 0.0471208, 0.0471208, 0.0471208, 0.0471208, 0.0471208, 0.0471208, 0.0471208, 0.0471208, 0.0471208, 0.0471208, 0.0471208, 0.0471208, 0.0471219, 0.0471208, 0.0471863, 0.0471208, 0.0471208
15.6568, 0, 0.0443053, 0.0442275, 1.41421, -0.0443053, 0.0442275, 0, 0.0442275, 0.0442275, 0.0442275, 0.0442275, 0.0442275, 0.0442275, 0.0442275, 0.0442275, 0.0442275, 0.0442275, 0.0442275, 0.0442275, 0.0442275, 0.0442275, 0.0442287, 0.0442275, 0.0443042, 0.0442275, 0.0442275
15.6647, 0, 0.0433335, 0.0432431, 1.41421, -0.0433335, 0.0432431, 0, 0.0432431, 0.0432431, 0.0432431, 0.0432431, 0.0432431, 0.0432431, 0.0432431, 0.0432431, 0.0432431, 0.0432431, 0.0432431, 0.0432431, 0.0432431, 0.0432431, 0.0432442, 0.0432431, 0.0433324, 0.0432431, 0.0432431
15.6726, 2, 0.0415552, 0.0414505, 2, 1.95844, 0.0414505, 0, 0.0414505, 0.0414505, 0.0414505, 0.0414505, 0.0414505, 0.0414505, 0.0414505, 0.0414505, 0.0414505, 0.0414505, 0.0414505, 0.0414505, 0.0414505, 0.0414505, 0.0414516, 0.0414505, 0.041554, 0.0414505, 0.0414505
15.6804, 2, 0.0391794, 0.0390586, 2, 1.96082, 0.0390586, 0, 0.0390586, 0.0390586, 0.0390586, 0.0390586, 0.0390586, 0.0390586, 0.0390586, 0.0390586, 0.0390586, 0.0390586, 0.0390586, 0.0390586, 0.0390586, 0.0390586, 0.0390598, 0.0390586, 0.0391782, 0.0390586, 0.0390586
15.6883, 4, 0.0365694, 0.0364308, 2.44949, 3.96343, 0.0364308, 0, 0.0364308, 0.0364308, 0.0364308, 0.0364308, 0.0364308, 0.0364308, 0.0364308, 0.0364308, 0.0364308, 0.0364308, 0.0364308, 0.0364308, 0.0364308, 0.0364308, 0.0364319, 0.0364308, 0.0365683, 0.0364308, 0.0364308
15.6962, 2, 0.034053, 0.0338944, 2, 1.96595, 0.0338944, 0, 0.0338944, 0.0338944, 0.0338944, 0.0338944, 0.0338944, 0.0338944, 0.0338944, 0.0338944, 0.0338944, 0.0338944, 0.0338944, 0.0338944, 0.0338944, 0.0338944, 0.0338956, 0.0338944, 0.0340518, 0.0338944, 0.0338944
15.7041, 0, 0.0331863, 0.0330057, 1.41421, -0.0331863, 0.0330057, 0, 0.0330057, 0.0330057, 0.0330057, 0.0330057, 0.0330057, 0.0330057, 0.0330057, 0.0330057, 0.0330057, 0.0330057, 0.0330057, 0.0330057, 0.0330057, 0.0330057, 0.0330069, 0.0330057, 0.0331852, 0.0330057, 0.0330057
15.712, 0, 0.0316344, 0.0314295, 1.41421, -0.0316344, 0.0314295, 0, 0.0314295, 0.0314295, 0.0314295, 0.0314295, 0.0314295, 0.0314295, 0.0314295, 0.0314295, 0.0314295, 0.0314295, 0.0314295, 0.0314295, 0.0314295, 0.0314295, 0.0314307, 0.0314295, 0.0316332, 0.0314295, 0.0314295
15.7199, 2, 0.0295893, 0.0293579, 2, 1.97041, 0.0293579, 0, 0.0293579, 0.0293579, 0.0293579, 0.0293579, 0.0293579, 0.0293579, 0.0293579, 0.0293579, 0.0293579, 0.0293579, 0.0293579, 0.0293579, 0.0293579, 0.0293579, 0.029359, 0.0293579, 0.0295882, 0.0293579, 0.0293579
15.7277, 2, 0.0273613, 0.0271008, 2, 1.97264, 0.0271008, 0, 0.0271008, 0.0271008, 0.0271008, 0.0271008, 0.0271008, 0.0271008, 0.0271008, 0.0271008, 0.0271008, 0.0271008, 0.0271008, 0.0271008, 0.0271008, 0.0271008, 0.027102, 0.0271008, 0.0273602, 0.0271008, 0.0271008
15.7356, 0, 0.025226, 0.0249341, 1.41421, -0.025226, 0.0249341, 0, 0.0249341, 0.0249341, 0.0249341, 0.0249341, 0.0249341, 0.0249341, 0.0249341, 0.0249341, 0.0249341, 0.0249341, 0.0249341, 0.0249341, 0.0249341, 0.0249341, 0.0249352, 0.0249341, 0.0252249, 0.0249341, 0.0249341
15.7435, 0, 0.0244633, 0.0241373, 1.41421, -0.0244633, 0.0241373, 0, 0.0241373, 0.0241373, 0.0241373, 0.0241373, 0.0241373, 0.0241373, 0.0241373, 0.0241373, 0.0241373, 0.0241373, 0.0241373, 0.0241373, 0.0241373, 0.0241373, 0.0241385, 0.0241373, 0.0244622, 0.0241373, 0.0241373
15.7514, 4, 0.0231372, 0.0227746, 2.44949, 3.97686, 0.0227746, 0, 0.0227746, 0.0227746, 0.0227746, 0.0227746, 0.0227746, 0.0227746, 0.0227746, 0.0227746, 0.0227746, 0.0227746, 0.0227746, 0.0227746, 0.0227746, 0.0227746, 0.0227758, 0.0227746, 0.023136, 0.0227746, 0.0227746
15.7593, 4, 0.0214199, 0.0210182, 2.44949, 3.97858, 0.0210182, 0, 0.0210182, 0.0210182, 0.0210182, 0.0210182, 0.0210182, 0.0210182, 0.0210182, 0.0210182, 0.0210182, 0.0210182, 0.0210182, 0.0210182, 0.0210182, 0.0210182, 0.0210193, 0.0210182, 0.0214187, 0.0210182, 0.0210182
15.7672, 0, 0.0195694, 0.019126, 1.41421, -0.0195694, 0.019126, 0, 0.019126, 0.019126, 0.019126, 0.019126, 0.019126, 0.019126, 0.019126, 0.019126, 0.019126, 0.019126, 0.019126, 0.019126, 0.019126, 0.019126, 0.0191272, 0.019126, 0.0195683, 0.019126, 0.019126
15.775, 0, 0.0178107, 0.0173231, 1.41421, -0.0178107, 0.0173231, 0, 0.0173231, 0.0173231, 0.0173231, 0.0173231, 0.0173231, 0.0173231, 0.0173231, 0.0173231, 0.0173231, 0.0173231, 0.0173231, 0.0173231, 0.0173231, 0.0173231, 0.0173243, 0.0173231, 0.0178096, 0.0173231, 0.0173231
15.7829, 2, 0.0171654, 0.0166311, 2, 1.98283, 0.0166311, 0, 0.0166311, 0.0166311, 0.0166311, 0.0166311, 0.0166311, 0.0166311, 0.0166311, 0.0166311, 0.0166311, 0.0166311, 0.0166311, 0.0166311, 0.0166311, 0.0166311, 0.0166322, 0.0166311, 0.0171642, 0.0166311, 0.0166311
15.7908, 2, 0.0160748, 0.0154914, 2, 1.98393, 0.0154914, 0, 0.0154914, 0.0154914, 0.0154914, 0.0154914, 0.0154914, 0.0154914, 0.0154914, 0.0154914, 0.0154914, 0.0154914, 0.0154914, 0.0154914, 0.0154914, 0.0154914, 0.0154926, 0.0154914, 0.0160736, 0.0154914, 0.0154914
15.7987, 0, 0.0146904, 0.0140557, 1.41421, -0.0146904, 0.0140557, 0, 0.0140557, 0.0140557, 0.0140557, 0.0140557, 0.0140557, 0.0140557, 0.0140557, 0.0140557, 0.0140557, 0.0140557, 0.0140557, 0.0140557, 0.0140557, 0.0140557, 0.0140568, 0.0140557, 0.0146892, 0.0140557, 0.0140557
15.8066, 0, 0.0132194, 0.0125312, 1.41421, -0.0132194, 0.0125312, 0, 0.0125312, 0.0125312, 0.0125312, 0.0125312, 0.0125312, 0.0125312, 0.0125312, 0.0125312, 0.0125312, 0.0125312, 0.0125312, 0.0125312, 0.0125312, 0.0125312, 0.0125324, 0.0125312, 0.0132182, 0.0125312, 0.0125312
15.8144, 0, 0.0118379, 0.0110943, 1.41421, -0.0118379, 0.0110943, 0, 0.0110943, 0.0110943, 0.0110943, 0.0110943, 0.0110943, 0.0110943, 0.0110943, 0.0110943, 0.0110943, 0.0110943, 0.0110943, 0.0110943, 0.0110943, 0.0110943, 0.0110954, 0.0110943, 0.0118367, 0.0110943, 0.0110943
15.8223, 0, 0.0112924, 0.0104916, 1.41421, -0.0112924, 0.0104916, 0, 0.0104916, 0.0104916, 0.0104916, 0.0104916, 0.0104916, 0.0104916, 0.0104916, 0.0104916, 0.0104916, 0.0104916, 0.0104916, 0.0104916, 0.0104916, 0.0104916, 0.0104927, 0.0104916, 0.0112912, 0.0104916, 0.0104916
15.8302, 0, 0.0104298, 0.00957013, 1.41421, -0.0104298, 0.00957013, 0, 0.00957013, 0.00957013, 0.00957013, 0.00957013, 0.00957013, 0.00957013, 0.00957013, 0.00957013, 0.00957013, 0.00957013, 0.00957013, 0.00957013, 0.00957013, 0.00957013, 0.00957129, 0.00957013, 0.0104286, 0.00957013, 0.00957013
15.8381, 2, 0.00937823, 0.00845834, 2, 1.99062, 0.00845834, 0, 0.00845834, 0.00845834, 0.00845834, 0.00845834, 0.00845834, 0.00845834, 0.00845834, 0.00845834, 0.00845834, 0.00845834, 0.00845834, 0.00845834, 0.00845834, 0.00845834, 0.0084595, 0.00845834, 0.00937707, 0.00845834, 0.00845834
15.846, 0, 0.00828866, 0.00730737, 1.41421, -0.00828866, 0.00730737, 0, 0.00730737, 0.00730737, 0.00730737, 0.00730737, 0.00730737, 0.00730737, 0.00730737, 0.00730737, 0.00730737, 0.00730737, 0.00730737, 0.00730737, 0.00730737, 0.00730737, 0.00730853, 0.00730737, 0.0082875, 0.00730737, 0.00730737
15.8539, 0, 0.00728415, 0.00624053, 1.41421, -0.00728415, 0.00624053, 0, 0.00624053, 0.00624053, 0.00624053, 0.00624053, 0.00624053, 0.00624053, 0.00624053, 0.00624053, 0.00624053, 0.00624053, 0.00624053, 0.00624053, 0.00624053, 0.00624053, 0.0062417, 0.00624053, 0.00728299, 0.00624053, 0.00624053
15.8617, 0, 0.00684762, 0.00574099, 1.41421, -0.00684762, 0.00574099, 0, 0.00574099, 0.00574099, 0.00574099, 0.00574099, 0.00574099, 0.00574099, 0.00574099, 0.00574099, 0.00574099, 0.00574099, 0.00574099, 0.00574099, 0.00574099, 0.00574099, 0.00574215, 0.00574099, 0.00684646, 0.00574099, 0.00574099
15.8696, 4, 0.00621905, 0.00504896, 2.44949, 3.99378, 0.00504896, 0, 0.00504896, 0.00504896, 0.00504896, 0.00504896, 0.00504896, 0.00504896, 0.00504896, 0.00504896, 0.00504896, 0.00504896, 0.00504896, 0.00504896, 0.00504896, 0.00504896, 0.00505012, 0.00504896, 0.00621788, 0.00504896, 0.00504896
15.8775, 2, 0.0054952, 0.00426146, 2, 1.9945, 0.00426146, 0, 0.00426146, 0.00426146, 0.00426146, 0.00426146, 0.00426146, 0.00426146, 0.00426146, 0.00426146, 0.00426146, 0.00426146, 0.00426146, 0.00426146, 0.00426146, 0.00426146, 0.00426263, 0.00426146, 0.00549403, 0.00426146, 0.00426146
15.8854, 0, 0.00477508, 0.00347773, 1.41421, -0.00477508, 0.00347773, 0, 0.00347773, 0.00347773, 0.00347773, 0.00347773, 0.00347773, 0.00347773, 0.00347773, 0.00347773, 0.00347773, 0.00347773, 0.00347773, 0.00347773, 0.00347773, 0.00347773, 0.0034789, 0.00347773, 0.00477391, 0.00347773, 0.00347773
15.8933, 0, 0.00413425, 0.00277357, 1.41421, -0.00413425, 0.00277357, 0, 0.00277357, 0.00277357, 0.00277357, 0.00277357, 0.00277357, 0.00277357, 0.00277357, 0.00277357, 0.00277357, 0.00277357, 0.00277357, 0.00277357, 0.00277357, 0.00277357, 0.00277474, 0.00277357, 0.00413308, 0.00277357, 0.00277357
15.9012, 0, 0.00382985, 0.00240633, 1.41421, -0.00382985, 0.00240633, 0, 0.00240633, 0.00240633, 0.00240633, 0.00240633, 0.00240633, 0.00240633, 0.00240633, 0.00240633, 0.00240633, 0.00240633, 0.00240633, 0.00240633, 0.00240633, 0.00240633, 0.00240749, 0.00240633, 0.00382868, 0.00240633, 0.00240633
15.909, 0, 0.00344187, 0.00195621, 1.41421, -0.00344187, 0.00195621, 0, 0.00195621, 0.00195621, 0.00195621, 0.00195621, 0.00195621, 0.00195621, 0.00195621, 0.00195621, 0.00195621, 0.00195621, 0.00195621, 0.00195621, 0.00195621, 0.00195621, 0.00195737, 0.00195621, 0.0034407, 0.00195621, 0.00195621
15.9169, 2, 0.0030329, 0.00148599, 2, 1.99697, 0.00148599, 0, 0.00148599, 0.00148599, 0.00148599, 0.00148599, 0.00148599, 0.00148599, 0.00148599, 0.00148599, 0.00148599, 0.00148599, 0.00148599, 0.00148599, 0.00148599, 0.00148599, 0.00148716, 0.00148599, 0.00303173, 0.00148599, 0.00148599
15.9248, 2, 0.0026595, 0.00105238, 2, 1.99734, 0.00105238, 0, 0.00105238, 0.00105238, 0.00105238, 0.00105238, 0.00105238, 0.00105238, 0.00105238, 0.00105238, 0.00105238, 0.00105238, 0.00105238, 0.00105238, 0.00105238, 0.00105238, 0.00105355, 0.00105238, 0.00265833, 0.00105238, 0.00105238
15.9327, 0, 0.00235949, 0.000693393, 1.41421, -0.00235949, 0.000693393, 0, 0.000693393, 0.000693393, 0.000693393, 0.000693393, 0.000693393, 0.000693393, 0.000693393, 0.000693393, 0.000693393, 0.000693393, 0.000693393, 0.000693393, 0.000693393, 0.000693393, 0.000694562, 0.000693393, 0.00235832, 0.000693393, 0.000693393
15.9406, 0, 0.00222239, 0.000498626, 1.41421, -0.00222239, 0.000498626, 0, 0.000498626, 0.000498626, 0.000498626, 0.000498626, 0.000498626, 0.000498626, 0.000498626, 0.000498626, 0.000498626, 0.000498626, 0.000498626, 0.000498626, 0.000498626, 0.000498626, 0.000499796, 0.000498626, 0.00222122, 0.000498626, 0.000498626
15.9484, 0, 0.0020825, 0.000302503, 1.41421, -0.0020825, 0.000302503, 0, 0.000302503, 0.000302503, 0.000302503, 0.000302503, 0.000302503, 0.000302503, 0.000302503, 0.000302503, 0.000302503, 0.000302503, 0.000302503, 0.000302503, 0.000302503, 0.000302503, 0.000303674, 0.000302503, 0.00208133, 0.000302503, 0.000302503
15.9563, 0, 0.0019742, 0.000139479, 1.41421, -0.0019742, 0.000139479, 0, 0.000139479, 0.000139479, 0.000139479, 0.000139479, 0.000139479, 0.000139479, 0.000139479, 0.000139479, 0.000139479, 0.000139479, 0.000139479, 0.000139479, 0.000139479, 0.000139479, 0.000140651, 0.000139479, 0.00197303, 0.000139479, 0.000139479
15.9642, 0, 0.00192277, 3.48698e-05, 1.41421, -0.00192277, 3.48698e-05, 0, 3.48698e-05, 3.48698e-05, 3.48698e-05, 3.48698e-05, 3.48698e-05, 3.48698e-05, 3.48698e-05, 3.48698e-05, 3.48698e-05, 3.48698e-05, 3.48698e-05, 3.48698e-05, 3.48698e-05, 3.48698e-05, 3.60425e-05, 3.48698e-05, 0.0019216, 3.48698e-05, 3.48698e-05
15.9721, 0, 0.00193949, 0, 1.41421, -0.00193949, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17345e-06, 0, 0.00193832, 0, 0
15.98, 0, 0.00198949, 0, 1.41421, -0.00198949, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17427e-06, 0, 0.00198832, 0, 0
