   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_180.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
14.6667, 4, 0.55816, 0.558159, 2.44949, 3.44184, 0, 0.558159, 0.558159, 0.558159, 0.558159, 0.558159, 0.558159, 0.558159, 0.558159, 0.558159, 0.558159, 0.558159, 0.558159, 0.558159, 0.558159, 0.55816, 0.558159, 0.558159, 0.558159, 0.558159
14.6746, 0, 0.553034, 0.553032, 1.41421, -0.553034, 0, 0.553032, 0.553032, 0.553032, 0.553032, 0.553032, 0.553032, 0.553032, 0.553032, 0.553032, 0.553032, 0.553032, 0.553032, 0.553032, 0.553032, 0.553033, 0.553032, 0.553032, 0.553032, 0.553032
14.6825, 0, 0.550935, 0.550933, 1.41421, -0.550935, 0, 0.550933, 0.550933, 0.550933, 0.550933, 0.550933, 0.550933, 0.550933, 0.550933, 0.550933, 0.550933, 0.550933, 0.550933, 0.550933, 0.550933, 0.550935, 0.550933, 0.550933, 0.550933, 0.550933
14.6903, 0, 0.547432, 0.54743, 1.41421, -0.547432, 0, 0.54743, 0.54743, 0.54743, 0.54743, 0.54743, 0.54743, 0.54743, 0.54743, 0.54743, 0.54743, 0.54743, 0.54743, 0.54743, 0.54743, 0.547431, 0.54743, 0.54743, 0.54743, 0.54743
14.6982, 0, 0.542678, 0.542677, 1.41421, -0.542678, 0, 0.542677, 0.542677, 0.542677, 0.542677, 0.542677, 0.542677, 0.542677, 0.542677, 0.542677, 0.542677, 0.542677, 0.542677, 0.542677, 0.542677, 0.542678, 0.542677, 0.542677, 0.542677, 0.542677
14.7061, 2, 0.537319, 0.537317, 2, 1.46268, 0, 0.537317, 0.537317, 0.537317, 0.537317, 0.537317, 0.537317, 0.537317, 0.537317, 0.537317, 0.537317, 0.537317, 0.537317, 0.537317, 0.537317, 0.537319, 0.537317, 0.537317, 0.537317, 0.537317
14.714, 2, 0.531986, 0.531985, 2, 1.46801, 0, 0.531985, 0.531985, 0.531985, 0.531985, 0.531985, 0.531985, 0.531985, 0.531985, 0.531985, 0.531985, 0.531985, 0.531985, 0.531985, 0.531985, 0.531986, 0.531985, 0.531985, 0.531985, 0.531985
14.7219, 2, 0.529787, 0.529785, 2, 1.47021, 0, 0.529785, 0.529785, 0.529785, 0.529785, 0.529785, 0.529785, 0.529785, 0.529785, 0.529785, 0.529785, 0.529785, 0.529785, 0.529785, 0.529785, 0.529787, 0.529785, 0.529785, 0.529785, 0.529785
14.7298, 2, 0.526307, 0.526305, 2, 1.47369, 0, 0.526305, 0.526305, 0.526305, 0.526305, 0.526305, 0.526305, 0.526305, 0.526305, 0.526305, 0.526305, 0.526305, 0.526305, 0.526305, 0.526305, 0.526307, 0.526305, 0.526305, 0.526305, 0.526305
14.7377, 2, 0.521681, 0.52168, 2, 1.47832, 0, 0.52168, 0.52168, 0.52168, 0.52168, 0.52168, 0.52168, 0.52168, 0.52168, 0.52168, 0.52168, 0.52168, 0.52168, 0.52168, 0.52168, 0.521681, 0.52168, 0.52168, 0.52168, 0.52168
14.7455, 0, 0.516501, 0.5165, 1.41421, -0.516501, 0, 0.5165, 0.5165, 0.5165, 0.5165, 0.5165, 0.5165, 0.5165, 0.5165, 0.5165, 0.5165, 0.5165, 0.5165, 0.5165, 0.5165, 0.516501, 0.5165, 0.5165, 0.5165, 0.5165
14.7534, 0, 0.511347, 0.511346, 1.41421, -0.511347, 0, 0.511346, 0.511346, 0.511346, 0.511346, 0.511346, 0.511346, 0.511346, 0.511346, 0.511346, 0.511346, 0.511346, 0.511346, 0.511346, 0.511346, 0.511347, 0.511346, 0.511346, 0.511346, 0.511346
14.7613, 0, 0.508559, 0.508557, 1.41421, -0.508559, 0, 0.508557, 0.508557, 0.508557, 0.508557, 0.508557, 0.508557, 0.508557, 0.508557, 0.508557, 0.508557, 0.508557, 0.508557, 0.508557, 0.508557, 0.508559, 0.508557, 0.508557, 0.508557, 0.508557
14.7692, 2, 0.504636, 0.504634, 2, 1.49536, 0, 0.504634, 0.504634, 0.504634, 0.504634, 0.504634, 0.504634, 0.504634, 0.504634, 0.504634, 0.504634, 0.504634, 0.504634, 0.504634, 0.504634, 0.504636, 0.504634, 0.504634, 0.504634, 0.504634
14.7771, 0, 0.499716, 0.499715, 1.41421, -0.499716, 0, 0.499715, 0.499715, 0.499715, 0.499715, 0.499715, 0.499715, 0.499715, 0.499715, 0.499715, 0.499715, 0.499715, 0.499715, 0.499715, 0.499715, 0.499716, 0.499715, 0.499715, 0.499715, 0.499715
14.785, 0, 0.494318, 0.494316, 1.41421, -0.494318, 0, 0.494316, 0.494316, 0.494316, 0.494316, 0.494316, 0.494316, 0.494316, 0.494316, 0.494316, 0.494316, 0.494316, 0.494316, 0.494316, 0.494316, 0.494318, 0.494316, 0.494316, 0.494316, 0.494316
14.7929, 0, 0.488948, 0.488947, 1.41421, -0.488948, 0, 0.488947, 0.488947, 0.488947, 0.488947, 0.488947, 0.488947, 0.488947, 0.488947, 0.488947, 0.488947, 0.488947, 0.488947, 0.488947, 0.488947, 0.488948, 0.488947, 0.488947, 0.488947, 0.488947
14.8007, 4, 0.486055, 0.486054, 2.44949, 3.51394, 0, 0.486054, 0.486054, 0.486054, 0.486054, 0.486054, 0.486054, 0.486054, 0.486054, 0.486054, 0.486054, 0.486054, 0.486054, 0.486054, 0.486054, 0.486055, 0.486054, 0.486054, 0.486054, 0.486054
14.8086, 0, 0.482171, 0.482169, 1.41421, -0.482171, 0, 0.482169, 0.482169, 0.482169, 0.482169, 0.482169, 0.482169, 0.482169, 0.482169, 0.482169, 0.482169, 0.482169, 0.482169, 0.482169, 0.482169, 0.482171, 0.482169, 0.482169, 0.482169, 0.482169
14.8165, 0, 0.477403, 0.477402, 1.41421, -0.477403, 0, 0.477402, 0.477402, 0.477402, 0.477402, 0.477402, 0.477402, 0.477402, 0.477402, 0.477402, 0.477402, 0.477402, 0.477402, 0.477402, 0.477402, 0.477403, 0.477402, 0.477402, 0.477402, 0.477402
14.8244, 2, 0.472213, 0.472212, 2, 1.52779, 0, 0.472212, 0.472212, 0.472212, 0.472212, 0.472212, 0.472212, 0.472212, 0.472212, 0.472212, 0.472212, 0.472212, 0.472212, 0.472212, 0.472212, 0.472213, 0.472212, 0.472212, 0.472212, 0.472212
14.8323, 0, 0.467051, 0.46705, 1.41421, -0.467051, 0, 0.46705, 0.46705, 0.46705, 0.46705, 0.46705, 0.46705, 0.46705, 0.46705, 0.46705, 0.46705, 0.46705, 0.46705, 0.46705, 0.46705, 0.467051, 0.46705, 0.46705, 0.46705, 0.46705
14.8402, 2, 0.463563, 0.463561, 2, 1.53644, 0, 0.463561, 0.463561, 0.463561, 0.463561, 0.463561, 0.463561, 0.463561, 0.463561, 0.463561, 0.463561, 0.463561, 0.463561, 0.463561, 0.463561, 0.463563, 0.463561, 0.463561, 0.463561, 0.463561
14.8481, 0, 0.459241, 0.45924, 1.41421, -0.459241, 0, 0.45924, 0.45924, 0.45924, 0.45924, 0.45924, 0.45924, 0.45924, 0.45924, 0.45924, 0.45924, 0.45924, 0.45924, 0.45924, 0.45924, 0.459241, 0.45924, 0.45924, 0.45924, 0.45924
14.8559, 0, 0.454191, 0.454189, 1.41421, -0.454191, 0, 0.454189, 0.454189, 0.454189, 0.454189, 0.454189, 0.454189, 0.454189, 0.454189, 0.454189, 0.454189, 0.454189, 0.454189, 0.454189, 0.454189, 0.454191, 0.454189, 0.454189, 0.454189, 0.454189
14.8638, 4, 0.448797, 0.448795, 2.44949, 3.5512, 0, 0.448795, 0.448795, 0.448795, 0.448795, 0.448795, 0.448795, 0.448795, 0.448795, 0.448795, 0.448795, 0.448795, 0.448795, 0.448795, 0.448795, 0.448797, 0.448795, 0.448795, 0.448795, 0.448795
14.8717, 0, 0.443435, 0.443433, 1.41421, -0.443435, 0, 0.443433, 0.443433, 0.443433, 0.443433, 0.443433, 0.443433, 0.443433, 0.443433, 0.443433, 0.443433, 0.443433, 0.443433, 0.443433, 0.443433, 0.443435, 0.443433, 0.443433, 0.443433, 0.443433
14.8796, 2, 0.439869, 0.439868, 2, 1.56013, 0, 0.439868, 0.439868, 0.439868, 0.439868, 0.439868, 0.439868, 0.439868, 0.439868, 0.439868, 0.439868, 0.439868, 0.439868, 0.439868, 0.439868, 0.439869, 0.439868, 0.439868, 0.439868, 0.439868
14.8875, 4, 0.435609, 0.435608, 2.44949, 3.56439, 0, 0.435608, 0.435608, 0.435608, 0.435608, 0.435608, 0.435608, 0.435608, 0.435608, 0.435608, 0.435608, 0.435608, 0.435608, 0.435608, 0.435608, 0.435609, 0.435608, 0.435608, 0.435608, 0.435608
14.8954, 0, 0.430732, 0.43073, 1.41421, -0.430732, 0, 0.43073, 0.43073, 0.43073, 0.43073, 0.43073, 0.43073, 0.43073, 0.43073, 0.43073, 0.43073, 0.43073, 0.43073, 0.43073, 0.43073, 0.430732, 0.43073, 0.43073, 0.43073, 0.43073
14.9032, 0, 0.425566, 0.425564, 1.41421, -0.425566, 0, 0.425564, 0.425564, 0.425564, 0.425564, 0.425564, 0.425564, 0.425564, 0.425564, 0.425564, 0.425564, 0.425564, 0.425564, 0.425564, 0.425564, 0.425566, 0.425564, 0.425564, 0.425564, 0.425564
14.9111, 0, 0.42043, 0.420429, 1.41421, -0.42043, 0, 0.420429, 0.420429, 0.420429, 0.420429, 0.420429, 0.420429, 0.420429, 0.420429, 0.420429, 0.420429, 0.420429, 0.420429, 0.420429, 0.420429, 0.42043, 0.420429, 0.420429, 0.420429, 0.420429
14.919, 2, 0.41631, 0.416309, 2, 1.58369, 0, 0.416309, 0.416309, 0.416309, 0.416309, 0.416309, 0.416309, 0.416309, 0.416309, 0.416309, 0.416309, 0.416309, 0.416309, 0.416309, 0.416309, 0.41631, 0.416309, 0.416309, 0.416309, 0.416309
14.9269, 0, 0.411644, 0.411642, 1.41421, -0.411644, 0, 0.411642, 0.411642, 0.411642, 0.411642, 0.411642, 0.411642, 0.411642, 0.411642, 0.411642, 0.411642, 0.411642, 0.411642, 0.411642, 0.411642, 0.411644, 0.411642, 0.411642, 0.411642, 0.411642
14.9348, 0, 0.406508, 0.406506, 1.41421, -0.406508, 0, 0.406506, 0.406506, 0.406506, 0.406506, 0.406506, 0.406506, 0.406506, 0.406506, 0.406506, 0.406506, 0.406506, 0.406506, 0.406506, 0.406506, 0.406508, 0.406506, 0.406506, 0.406506, 0.406506
14.9427, 2, 0.401159, 0.401157, 2, 1.59884, 0, 0.401157, 0.401157, 0.401157, 0.401157, 0.401157, 0.401157, 0.401157, 0.401157, 0.401157, 0.401157, 0.401157, 0.401157, 0.401157, 0.401157, 0.401159, 0.401157, 0.401157, 0.401157, 0.401157
14.9506, 0, 0.395844, 0.395843, 1.41421, -0.395844, 0, 0.395843, 0.395843, 0.395843, 0.395843, 0.395843, 0.395843, 0.395843, 0.395843, 0.395843, 0.395843, 0.395843, 0.395843, 0.395843, 0.395843, 0.395844, 0.395843, 0.395843, 0.395843, 0.395843
14.9584, 2, 0.391713, 0.391711, 2, 1.60829, 0, 0.391711, 0.391711, 0.391711, 0.391711, 0.391711, 0.391711, 0.391711, 0.391711, 0.391711, 0.391711, 0.391711, 0.391711, 0.391711, 0.391711, 0.391713, 0.391711, 0.391711, 0.391711, 0.391711
14.9663, 6, 0.387147, 0.387145, 2.82843, 5.61285, 0, 0.387145, 0.387145, 0.387145, 0.387145, 0.387145, 0.387145, 0.387145, 0.387145, 0.387145, 0.387145, 0.387145, 0.387145, 0.387145, 0.387145, 0.387147, 0.387145, 0.387145, 0.387145, 0.387145
14.9742, 0, 0.3822, 0.382198, 1.41421, -0.3822, 0, 0.382198, 0.382198, 0.382198, 0.382198, 0.382198, 0.382198, 0.382198, 0.382198, 0.382198, 0.382198, 0.382198, 0.382198, 0.382198, 0.382198, 0.3822, 0.382198, 0.382198, 0.382198, 0.382198
14.9821, 4, 0.377082, 0.377081, 2.44949, 3.62292, 0, 0.377081, 0.377081, 0.377081, 0.377081, 0.377081, 0.377081, 0.377081, 0.377081, 0.377081, 0.377081, 0.377081, 0.377081, 0.377081, 0.377081, 0.377082, 0.377081, 0.377081, 0.377081, 0.377081
14.99, 2, 0.371999, 0.371997, 2, 1.628, 0, 0.371997, 0.371997, 0.371997, 0.371997, 0.371997, 0.371997, 0.371997, 0.371997, 0.371997, 0.371997, 0.371997, 0.371997, 0.371997, 0.371997, 0.371999, 0.371997, 0.371997, 0.371997, 0.371997
14.9979, 0, 0.367383, 0.367381, 1.41421, -0.367383, 0, 0.367381, 0.367381, 0.367381, 0.367381, 0.367381, 0.367381, 0.367381, 0.367381, 0.367381, 0.367381, 0.367381, 0.367381, 0.367381, 0.367381, 0.367383, 0.367381, 0.367381, 0.367381, 0.367381
15.0058, 0, 0.362465, 0.362464, 1.41421, -0.362465, 0, 0.362464, 0.362464, 0.362464, 0.362464, 0.362464, 0.362464, 0.362464, 0.362464, 0.362464, 0.362464, 0.362464, 0.362464, 0.362464, 0.362464, 0.362465, 0.362464, 0.362464, 0.362464, 0.362464
15.0136, 2, 0.357299, 0.357298, 2, 1.6427, 0, 0.357298, 0.357298, 0.357298, 0.357298, 0.357298, 0.357298, 0.357298, 0.357298, 0.357298, 0.357298, 0.357298, 0.357298, 0.357298, 0.357298, 0.357299, 0.357298, 0.357298, 0.357298, 0.357298
15.0215, 2, 0.352031, 0.352029, 2, 1.64797, 0, 0.352029, 0.352029, 0.352029, 0.352029, 0.352029, 0.352029, 0.352029, 0.352029, 0.352029, 0.352029, 0.352029, 0.352029, 0.352029, 0.352029, 0.352031, 0.352029, 0.352029, 0.352029, 0.352029
15.0294, 0, 0.346802, 0.3468, 1.41421, -0.346802, 0, 0.3468, 0.3468, 0.3468, 0.3468, 0.3468, 0.3468, 0.3468, 0.3468, 0.3468, 0.3468, 0.3468, 0.3468, 0.3468, 0.3468, 0.346802, 0.3468, 0.3468, 0.3468, 0.3468
15.0373, 0, 0.342215, 0.342213, 1.41421, -0.342215, 0, 0.342213, 0.342213, 0.342213, 0.342213, 0.342213, 0.342213, 0.342213, 0.342213, 0.342213, 0.342213, 0.342213, 0.342213, 0.342213, 0.342213, 0.342215, 0.342213, 0.342213, 0.342213, 0.342213
15.0452, 0, 0.337429, 0.337428, 1.41421, -0.337429, 0, 0.337428, 0.337428, 0.337428, 0.337428, 0.337428, 0.337428, 0.337428, 0.337428, 0.337428, 0.337428, 0.337428, 0.337428, 0.337428, 0.337428, 0.337429, 0.337428, 0.337428, 0.337428, 0.337428
15.0531, 2, 0.332478, 0.332476, 2, 1.66752, 0, 0.332476, 0.332476, 0.332476, 0.332476, 0.332476, 0.332476, 0.332476, 0.332476, 0.332476, 0.332476, 0.332476, 0.332476, 0.332476, 0.332476, 0.332478, 0.332476, 0.332476, 0.332476, 0.332476
15.061, 2, 0.327464, 0.327463, 2, 1.67254, 0, 0.327463, 0.327463, 0.327463, 0.327463, 0.327463, 0.327463, 0.327463, 0.327463, 0.327463, 0.327463, 0.327463, 0.327463, 0.327463, 0.327463, 0.327464, 0.327463, 0.327463, 0.327463, 0.327463
15.0688, 0, 0.322477, 0.322475, 1.41421, -0.322477, 0, 0.322475, 0.322475, 0.322475, 0.322475, 0.322475, 0.322475, 0.322475, 0.322475, 0.322475, 0.322475, 0.322475, 0.322475, 0.322475, 0.322475, 0.322477, 0.322475, 0.322475, 0.322475, 0.322475
15.0767, 0, 0.317413, 0.317412, 1.41421, -0.317413, 0, 0.317412, 0.317412, 0.317412, 0.317412, 0.317412, 0.317412, 0.317412, 0.317412, 0.317412, 0.317412, 0.317412, 0.317412, 0.317412, 0.317412, 0.317413, 0.317412, 0.317412, 0.317412, 0.317412
15.0846, 0, 0.312322, 0.31232, 1.41421, -0.312322, 0, 0.31232, 0.31232, 0.31232, 0.31232, 0.31232, 0.31232, 0.31232, 0.31232, 0.31232, 0.31232, 0.31232, 0.31232, 0.31232, 0.31232, 0.312322, 0.31232, 0.31232, 0.31232, 0.31232
15.0925, 2, 0.307232, 0.30723, 2, 1.69277, 0, 0.30723, 0.30723, 0.30723, 0.30723, 0.30723, 0.30723, 0.30723, 0.30723, 0.30723, 0.30723, 0.30723, 0.30723, 0.30723, 0.30723, 0.307232, 0.30723, 0.30723, 0.30723, 0.30723
15.1004, 0, 0.302164, 0.302162, 1.41421, -0.302164, 0, 0.302162, 0.302162, 0.302162, 0.302162, 0.302162, 0.302162, 0.302162, 0.302162, 0.302162, 0.302162, 0.302162, 0.302162, 0.302162, 0.302162, 0.302164, 0.302162, 0.302162, 0.302162, 0.302162
15.1083, 0, 0.297058, 0.297056, 1.41421, -0.297058, 0, 0.297056, 0.297056, 0.297056, 0.297056, 0.297056, 0.297056, 0.297056, 0.297056, 0.297056, 0.297056, 0.297056, 0.297056, 0.297056, 0.297056, 0.297058, 0.297056, 0.297056, 0.297056, 0.297056
15.1161, 4, 0.291911, 0.291909, 2.44949, 3.70809, 0, 0.291909, 0.291909, 0.291909, 0.291909, 0.291909, 0.291909, 0.291909, 0.291909, 0.291909, 0.291909, 0.291909, 0.291909, 0.291909, 0.291909, 0.291911, 0.291909, 0.291909, 0.291909, 0.291909
15.124, 2, 0.286767, 0.286766, 2, 1.71323, 0, 0.286766, 0.286766, 0.286766, 0.286766, 0.286766, 0.286766, 0.286766, 0.286766, 0.286766, 0.286766, 0.286766, 0.286766, 0.286766, 0.286766, 0.286767, 0.286766, 0.286766, 0.286766, 0.286766
15.1319, 0, 0.281669, 0.281668, 1.41421, -0.281669, 0, 0.281668, 0.281668, 0.281668, 0.281668, 0.281668, 0.281668, 0.281668, 0.281668, 0.281668, 0.281668, 0.281668, 0.281668, 0.281668, 0.281668, 0.281669, 0.281668, 0.281668, 0.281668, 0.281668
15.1398, 2, 0.276622, 0.276621, 2, 1.72338, 0, 0.276621, 0.276621, 0.276621, 0.276621, 0.276621, 0.276621, 0.276621, 0.276621, 0.276621, 0.276621, 0.276621, 0.276621, 0.276621, 0.276621, 0.276622, 0.276621, 0.276621, 0.276621, 0.276621
15.1477, 0, 0.271576, 0.271574, 1.41421, -0.271576, 0, 0.271574, 0.271574, 0.271574, 0.271574, 0.271574, 0.271574, 0.271574, 0.271574, 0.271574, 0.271574, 0.271574, 0.271574, 0.271574, 0.271574, 0.271576, 0.271574, 0.271574, 0.271574, 0.271574
15.1556, 0, 0.26651, 0.266508, 1.41421, -0.26651, 0, 0.266508, 0.266508, 0.266508, 0.266508, 0.266508, 0.266508, 0.266508, 0.266508, 0.266508, 0.266508, 0.266508, 0.266508, 0.266508, 0.266508, 0.26651, 0.266508, 0.266508, 0.266508, 0.266508
15.1635, 2, 0.261438, 0.261436, 2, 1.73856, 0, 0.261436, 0.261436, 0.261436, 0.261436, 0.261436, 0.261436, 0.261436, 0.261436, 0.261436, 0.261436, 0.261436, 0.261436, 0.261436, 0.261436, 0.261438, 0.261436, 0.261436, 0.261436, 0.261436
15.1713, 0, 0.256307, 0.256305, 1.41421, -0.256307, 0, 0.256305, 0.256305, 0.256305, 0.256305, 0.256305, 0.256305, 0.256305, 0.256305, 0.256305, 0.256305, 0.256305, 0.256305, 0.256305, 0.256305, 0.256307, 0.256305, 0.256305, 0.256305, 0.256305
15.1792, 2, 0.251132, 0.251131, 2, 1.74887, 0, 0.251131, 0.251131, 0.251131, 0.251131, 0.251131, 0.251131, 0.251131, 0.251131, 0.251131, 0.251131, 0.251131, 0.251131, 0.251131, 0.251131, 0.251132, 0.251131, 0.251131, 0.251131, 0.251131
15.1871, 2, 0.245964, 0.245963, 2, 1.75404, 0, 0.245963, 0.245963, 0.245963, 0.245963, 0.245963, 0.245963, 0.245963, 0.245963, 0.245963, 0.245963, 0.245963, 0.245963, 0.245963, 0.245963, 0.245964, 0.245963, 0.245963, 0.245963, 0.245963
15.195, 0, 0.24085, 0.240848, 1.41421, -0.24085, 0, 0.240848, 0.240848, 0.240848, 0.240848, 0.240848, 0.240848, 0.240848, 0.240848, 0.240848, 0.240848, 0.240848, 0.240848, 0.240848, 0.240848, 0.24085, 0.240848, 0.240848, 0.240848, 0.240848
15.2029, 0, 0.236062, 0.23606, 1.41421, -0.236062, 0, 0.23606, 0.23606, 0.23606, 0.23606, 0.23606, 0.23606, 0.23606, 0.23606, 0.23606, 0.23606, 0.23606, 0.23606, 0.23606, 0.23606, 0.236062, 0.23606, 0.23606, 0.23606, 0.23606
15.2108, 0, 0.231187, 0.231185, 1.41421, -0.231187, 0, 0.231185, 0.231185, 0.231185, 0.231185, 0.231185, 0.231185, 0.231185, 0.231185, 0.231185, 0.231185, 0.231185, 0.231185, 0.231185, 0.231185, 0.231187, 0.231185, 0.231185, 0.231185, 0.231185
15.2187, 0, 0.226242, 0.22624, 1.41421, -0.226242, 0, 0.22624, 0.22624, 0.22624, 0.22624, 0.22624, 0.22624, 0.22624, 0.22624, 0.22624, 0.22624, 0.22624, 0.22624, 0.22624, 0.22624, 0.226242, 0.22624, 0.22624, 0.22624, 0.22624
15.2265, 0, 0.221291, 0.221289, 1.41421, -0.221291, 0, 0.221289, 0.221289, 0.221289, 0.221289, 0.221289, 0.221289, 0.221289, 0.221289, 0.221289, 0.221289, 0.221289, 0.221289, 0.221289, 0.221289, 0.221291, 0.221289, 0.221289, 0.221289, 0.221289
15.2344, 0, 0.216394, 0.216393, 1.41421, -0.216394, 0, 0.216393, 0.216393, 0.216393, 0.216393, 0.216393, 0.216393, 0.216393, 0.216393, 0.216393, 0.216393, 0.216393, 0.216393, 0.216393, 0.216393, 0.216394, 0.216393, 0.216393, 0.216393, 0.216393
15.2423, 2, 0.211659, 0.211657, 2, 1.78834, 0, 0.211657, 0.211657, 0.211657, 0.211657, 0.211657, 0.211657, 0.211657, 0.211657, 0.211657, 0.211657, 0.211657, 0.211657, 0.211657, 0.211657, 0.211659, 0.211657, 0.211657, 0.211657, 0.211657
15.2502, 0, 0.206844, 0.206843, 1.41421, -0.206844, 0, 0.206843, 0.206843, 0.206843, 0.206843, 0.206843, 0.206843, 0.206843, 0.206843, 0.206843, 0.206843, 0.206843, 0.206843, 0.206843, 0.206843, 0.206844, 0.206843, 0.206843, 0.206843, 0.206843
15.2581, 0, 0.201976, 0.201974, 1.41421, -0.201976, 0, 0.201974, 0.201974, 0.201974, 0.201974, 0.201974, 0.201974, 0.201974, 0.201974, 0.201974, 0.201974, 0.201974, 0.201974, 0.201974, 0.201974, 0.201976, 0.201974, 0.201974, 0.201974, 0.201974
15.266, 2, 0.197112, 0.19711, 2, 1.80289, 0, 0.19711, 0.19711, 0.19711, 0.19711, 0.19711, 0.19711, 0.19711, 0.19711, 0.19711, 0.19711, 0.19711, 0.19711, 0.19711, 0.19711, 0.197112, 0.19711, 0.19711, 0.19711, 0.19711
15.2738, 0, 0.192307, 0.192305, 1.41421, -0.192307, 0, 0.192305, 0.192305, 0.192305, 0.192305, 0.192305, 0.192305, 0.192305, 0.192305, 0.192305, 0.192305, 0.192305, 0.192305, 0.192305, 0.192305, 0.192307, 0.192305, 0.192305, 0.192305, 0.192305
15.2817, 4, 0.18784, 0.187839, 2.44949, 3.81216, 0, 0.187839, 0.187839, 0.187839, 0.187839, 0.187839, 0.187839, 0.187839, 0.187839, 0.187839, 0.187839, 0.187839, 0.187839, 0.187839, 0.187839, 0.18784, 0.187839, 0.187839, 0.187839, 0.187839
15.2896, 2, 0.18331, 0.183308, 2, 1.81669, 0, 0.183308, 0.183308, 0.183308, 0.183308, 0.183308, 0.183308, 0.183308, 0.183308, 0.183308, 0.183308, 0.183308, 0.183308, 0.183308, 0.183308, 0.18331, 0.183308, 0.183308, 0.183308, 0.183308
15.2975, 0, 0.178729, 0.178728, 1.41421, -0.178729, 0, 0.178728, 0.178728, 0.178728, 0.178728, 0.178728, 0.178728, 0.178728, 0.178728, 0.178728, 0.178728, 0.178728, 0.178728, 0.178728, 0.178728, 0.178729, 0.178728, 0.178728, 0.178728, 0.178728
15.3054, 0, 0.174155, 0.174153, 1.41421, -0.174155, 0, 0.174153, 0.174153, 0.174153, 0.174153, 0.174153, 0.174153, 0.174153, 0.174153, 0.174153, 0.174153, 0.174153, 0.174153, 0.174153, 0.174153, 0.174155, 0.174153, 0.174153, 0.174153, 0.174153
15.3133, 4, 0.16964, 0.169638, 2.44949, 3.83036, 0, 0.169638, 0.169638, 0.169638, 0.169638, 0.169638, 0.169638, 0.169638, 0.169638, 0.169638, 0.169638, 0.169638, 0.169638, 0.169638, 0.169638, 0.16964, 0.169638, 0.169638, 0.169638, 0.169638
15.3212, 0, 0.165224, 0.165222, 1.41421, -0.165224, 0, 0.165222, 0.165222, 0.165222, 0.165222, 0.165222, 0.165222, 0.165222, 0.165222, 0.165222, 0.165222, 0.165222, 0.165222, 0.165222, 0.165222, 0.165224, 0.165222, 0.165222, 0.165222, 0.165222
15.329, 0, 0.160796, 0.160795, 1.41421, -0.160796, 0, 0.160795, 0.160795, 0.160795, 0.160795, 0.160795, 0.160795, 0.160795, 0.160795, 0.160795, 0.160795, 0.160795, 0.160795, 0.160795, 0.160795, 0.160796, 0.160795, 0.160795, 0.160795, 0.160795
15.3369, 2, 0.156368, 0.156366, 2, 1.84363, 0, 0.156366, 0.156366, 0.156366, 0.156366, 0.156366, 0.156366, 0.156366, 0.156366, 0.156366, 0.156366, 0.156366, 0.156366, 0.156366, 0.156366, 0.156368, 0.156366, 0.156366, 0.156366, 0.156366
15.3448, 2, 0.151971, 0.151969, 2, 1.84803, 0, 0.151969, 0.151969, 0.151969, 0.151969, 0.151969, 0.151969, 0.151969, 0.151969, 0.151969, 0.151969, 0.151969, 0.151969, 0.151969, 0.151969, 0.151971, 0.151969, 0.151969, 0.151969, 0.151969
15.3527, 2, 0.147637, 0.147635, 2, 1.85236, 0, 0.147635, 0.147635, 0.147635, 0.147635, 0.147635, 0.147635, 0.147635, 0.147635, 0.147635, 0.147635, 0.147635, 0.147635, 0.147635, 0.147635, 0.147637, 0.147635, 0.147635, 0.147635, 0.147635
15.3606, 0, 0.143445, 0.143443, 1.41421, -0.143445, 0, 0.143443, 0.143443, 0.143443, 0.143443, 0.143443, 0.143443, 0.143443, 0.143443, 0.143443, 0.143443, 0.143443, 0.143443, 0.143443, 0.143443, 0.143445, 0.143443, 0.143443, 0.143443, 0.143443
15.3685, 2, 0.139269, 0.139267, 2, 1.86073, 0, 0.139267, 0.139267, 0.139267, 0.139267, 0.139267, 0.139267, 0.139267, 0.139267, 0.139267, 0.139267, 0.139267, 0.139267, 0.139267, 0.139267, 0.139269, 0.139267, 0.139267, 0.139267, 0.139267
15.3764, 2, 0.135111, 0.135109, 2, 1.86489, 0, 0.135109, 0.135109, 0.135109, 0.135109, 0.135109, 0.135109, 0.135109, 0.135109, 0.135109, 0.135109, 0.135109, 0.135109, 0.135109, 0.135109, 0.135111, 0.135109, 0.135109, 0.135109, 0.135109
15.3842, 0, 0.130979, 0.130977, 1.41421, -0.130979, 0, 0.130977, 0.130977, 0.130977, 0.130977, 0.130977, 0.130977, 0.130977, 0.130977, 0.130977, 0.130977, 0.130977, 0.130977, 0.130977, 0.130977, 0.130978, 0.130977, 0.130977, 0.130977, 0.130977
15.3921, 0, 0.126884, 0.126882, 1.41421, -0.126884, 0, 0.126882, 0.126882, 0.126882, 0.126882, 0.126882, 0.126882, 0.126882, 0.126882, 0.126882, 0.126882, 0.126882, 0.126882, 0.126882, 0.126882, 0.126884, 0.126882, 0.126882, 0.126882, 0.126882
