   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_162.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
7.7997, 16, 6.7805, 6.75213, 4.24264, 9.2195, 0, 6.75213, 6.75281, 6.75213, 6.75213, 6.75213, 6.75213, 6.75213, 6.75213, 6.75213, 6.75213, 6.75213, 6.75213, 6.75213, 6.75213, 6.75213, 6.75213, 6.75213, 6.75213, 6.77982, 6.75213
7.80759, 8, 6.74156, 6.7179, 3.16228, 1.25844, 0, 6.7179, 6.71837, 6.7179, 6.7179, 6.7179, 6.7179, 6.7179, 6.7179, 6.7179, 6.7179, 6.7179, 6.7179, 6.7179, 6.7179, 6.7179, 6.7179, 6.7179, 6.7179, 6.74109, 6.7179
7.81548, 10, 6.70347, 6.68376, 3.4641, 3.29653, 0, 6.68376, 6.68409, 6.68376, 6.68376, 6.68376, 6.68376, 6.68376, 6.68376, 6.68376, 6.68376, 6.68376, 6.68376, 6.68376, 6.68376, 6.68376, 6.68376, 6.68376, 6.68376, 6.70314, 6.68376
7.82337, 6, 6.66622, 6.64972, 2.82843, -0.666222, 0, 6.64973, 6.64995, 6.64972, 6.64972, 6.64972, 6.64972, 6.64972, 6.64972, 6.64972, 6.64972, 6.64972, 6.64972, 6.64972, 6.64972, 6.64972, 6.64973, 6.64972, 6.64972, 6.66599, 6.64972
7.83126, 12, 6.62973, 6.61572, 3.74166, 5.37027, 0, 6.61573, 6.61588, 6.61572, 6.61572, 6.61572, 6.61572, 6.61572, 6.61572, 6.61572, 6.61572, 6.61572, 6.61572, 6.61572, 6.61572, 6.61572, 6.61573, 6.61572, 6.61572, 6.62956, 6.61572
7.83916, 18, 6.59403, 6.58181, 4.47214, 11.406, 0, 6.58181, 6.58193, 6.58181, 6.58181, 6.58181, 6.58181, 6.58181, 6.58181, 6.58181, 6.58181, 6.58181, 6.58181, 6.58181, 6.58181, 6.58181, 6.58181, 6.58181, 6.58181, 6.59391, 6.58181
7.84705, 16, 6.55921, 6.54803, 4.24264, 9.44079, 0, 6.54803, 6.54812, 6.54803, 6.54803, 6.54803, 6.54803, 6.54803, 6.54803, 6.54803, 6.54803, 6.54803, 6.54803, 6.54803, 6.54803, 6.54803, 6.54803, 6.54803, 6.54803, 6.55911, 6.54803
7.85494, 6, 6.52521, 6.51429, 2.82843, -0.525208, 0, 6.51429, 6.51436, 6.51429, 6.51429, 6.51429, 6.51429, 6.51429, 6.51429, 6.51429, 6.51429, 6.51429, 6.51429, 6.51429, 6.51429, 6.51429, 6.51429, 6.51429, 6.51429, 6.52513, 6.51429
7.86283, 6, 6.49216, 6.48064, 2.82843, -0.492164, 0, 6.48064, 6.48069, 6.48064, 6.48064, 6.48064, 6.48064, 6.48064, 6.48064, 6.48064, 6.48064, 6.48064, 6.48064, 6.48064, 6.48064, 6.48064, 6.48064, 6.48064, 6.48064, 6.4921, 6.48064
7.87072, 16, 6.46026, 6.44712, 4.24264, 9.53974, 0, 6.44712, 6.44717, 6.44712, 6.44712, 6.44712, 6.44712, 6.44712, 6.44712, 6.44712, 6.44712, 6.44712, 6.44712, 6.44712, 6.44712, 6.44712, 6.44712, 6.44712, 6.44712, 6.4602, 6.44712
7.87861, 10, 6.42956, 6.41364, 3.4641, 3.57044, 0, 6.41364, 6.41368, 6.41364, 6.41364, 6.41364, 6.41364, 6.41364, 6.41364, 6.41364, 6.41364, 6.41364, 6.41364, 6.41364, 6.41364, 6.41364, 6.41364, 6.41364, 6.41364, 6.42951, 6.41364
7.8865, 12, 6.40038, 6.38025, 3.74166, 5.59962, 0, 6.38025, 6.38029, 6.38025, 6.38025, 6.38025, 6.38025, 6.38025, 6.38025, 6.38025, 6.38025, 6.38025, 6.38025, 6.38025, 6.38025, 6.38025, 6.38025, 6.38025, 6.38025, 6.40033, 6.38025
7.89439, 6, 6.37308, 6.34699, 2.82843, -0.373078, 0, 6.34699, 6.34704, 6.34699, 6.34699, 6.34699, 6.34699, 6.34699, 6.34699, 6.34699, 6.34699, 6.34699, 6.34699, 6.34699, 6.34699, 6.34699, 6.34699, 6.34699, 6.34699, 6.37303, 6.34699
7.90228, 14, 6.34794, 6.31377, 4, 7.65206, 0, 6.31377, 6.31382, 6.31377, 6.31377, 6.31377, 6.31377, 6.31377, 6.31377, 6.31377, 6.31377, 6.31377, 6.31377, 6.31377, 6.31377, 6.31377, 6.31377, 6.31377, 6.31377, 6.34788, 6.31377
7.91017, 6, 6.32548, 6.28064, 2.82843, -0.325481, 0, 6.28064, 6.2807, 6.28064, 6.28064, 6.28064, 6.28064, 6.28064, 6.28064, 6.28064, 6.28064, 6.28064, 6.28064, 6.28064, 6.28064, 6.28064, 6.28064, 6.28064, 6.28064, 6.32542, 6.28064
7.91807, 8, 6.30632, 6.24764, 3.16228, 1.69368, 0, 6.24765, 6.24771, 6.24764, 6.24764, 6.24764, 6.24764, 6.24764, 6.24764, 6.24764, 6.24764, 6.24764, 6.24764, 6.24764, 6.24764, 6.24764, 6.24765, 6.24764, 6.24764, 6.30625, 6.24764
7.92596, 4, 6.29102, 6.21469, 2.44949, -2.29102, 0, 6.21469, 6.21477, 6.21469, 6.21469, 6.21469, 6.21469, 6.21469, 6.21469, 6.21469, 6.21469, 6.21469, 6.21469, 6.21469, 6.21469, 6.21469, 6.21469, 6.21469, 6.21469, 6.29093, 6.21469
7.93385, 10, 6.28037, 6.18182, 3.4641, 3.71963, 0, 6.18182, 6.18193, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.28025, 6.18182
7.94174, 4, 6.30795, 6.18182, 2.44949, -2.30795, 0, 6.18182, 6.18197, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.3078, 6.18182
7.94963, 4, 6.3418, 6.18182, 2.44949, -2.3418, 0, 6.18182, 6.18202, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.34159, 6.18182
7.95752, 4, 6.38648, 6.18548, 2.44949, -2.38648, 0, 6.18548, 6.18576, 6.18548, 6.18548, 6.18548, 6.18548, 6.18548, 6.18548, 6.18548, 6.18548, 6.18548, 6.18548, 6.18548, 6.18548, 6.18548, 6.18548, 6.18548, 6.18548, 6.38619, 6.18548
7.96541, 0, 6.43927, 6.18912, 1.41421, -6.43927, 0, 6.18913, 6.18951, 6.18912, 6.18912, 6.18912, 6.18912, 6.18912, 6.18912, 6.18912, 6.18912, 6.18912, 6.18912, 6.18912, 6.18912, 6.18912, 6.18913, 6.18912, 6.18912, 6.43888, 6.18912
7.9733, 8, 6.50112, 6.19277, 3.16228, 1.49888, 0, 6.19278, 6.19332, 6.19277, 6.19277, 6.19277, 6.19277, 6.19277, 6.19277, 6.19277, 6.19277, 6.19277, 6.19277, 6.19277, 6.19277, 6.19277, 6.19278, 6.19277, 6.19277, 6.50057, 6.19277
7.98119, 12, 6.57286, 6.19643, 3.74166, 5.42714, 0, 6.19644, 6.19719, 6.19643, 6.19643, 6.19643, 6.19643, 6.19643, 6.19643, 6.19643, 6.19643, 6.19643, 6.19643, 6.19643, 6.19643, 6.19643, 6.19644, 6.19643, 6.19643, 6.5721, 6.19643
7.98908, 8, 6.65522, 6.20008, 3.16228, 1.34478, 0, 6.20009, 6.20114, 6.20008, 6.20008, 6.20008, 6.20008, 6.20008, 6.20008, 6.20008, 6.20008, 6.20008, 6.20008, 6.20008, 6.20008, 6.20008, 6.20009, 6.20008, 6.20008, 6.65417, 6.20008
7.99697, 10, 6.74876, 6.20374, 3.4641, 3.25124, 0, 6.20374, 6.20518, 6.20374, 6.20374, 6.20374, 6.20374, 6.20374, 6.20374, 6.20374, 6.20374, 6.20374, 6.20374, 6.20374, 6.20374, 6.20374, 6.20374, 6.20374, 6.20374, 6.74731, 6.20374
8.00487, 6, 6.85373, 6.20731, 2.82843, -0.853735, 0, 6.20731, 6.20929, 6.20731, 6.20731, 6.20731, 6.20731, 6.20731, 6.20731, 6.20731, 6.20731, 6.20731, 6.20731, 6.20731, 6.20731, 6.20731, 6.20731, 6.20731, 6.20731, 6.85175, 6.20731
8.01276, 8, 6.9702, 6.21083, 3.16228, 1.0298, 0, 6.21083, 6.21352, 6.21083, 6.21083, 6.21083, 6.21083, 6.21083, 6.21083, 6.21083, 6.21083, 6.21083, 6.21083, 6.21083, 6.21083, 6.21083, 6.21083, 6.21083, 6.21083, 6.96751, 6.21083
8.02065, 12, 7.09791, 6.21435, 3.74166, 4.90209, 0, 6.21436, 6.21797, 6.21435, 6.21435, 6.21435, 6.21435, 6.21435, 6.21435, 6.21435, 6.21435, 6.21435, 6.21435, 6.21435, 6.21435, 6.21435, 6.21436, 6.21435, 6.21435, 7.09429, 6.21435
8.02854, 4, 7.23625, 6.21795, 2.44949, -3.23625, 0, 6.21796, 6.22278, 6.21795, 6.21795, 6.21795, 6.21795, 6.21795, 6.21795, 6.21795, 6.21795, 6.21795, 6.21795, 6.21795, 6.21795, 6.21795, 6.21796, 6.21795, 6.21795, 7.23141, 6.21795
8.03643, 6, 7.38396, 6.22147, 2.82843, -1.38396, 0, 6.22147, 6.22785, 6.22147, 6.22147, 6.22147, 6.22147, 6.22147, 6.22147, 6.22147, 6.22147, 6.22147, 6.22147, 6.22147, 6.22147, 6.22147, 6.22147, 6.22147, 6.22147, 7.37757, 6.22147
8.04432, 14, 7.53956, 6.22498, 4, 6.46044, 0, 6.22499, 6.23334, 6.22498, 6.22498, 6.22498, 6.22498, 6.22498, 6.22498, 6.22498, 6.22498, 6.22498, 6.22498, 6.22498, 6.22498, 6.22498, 6.22499, 6.22498, 6.22498, 7.5312, 6.22498
8.05221, 6, 7.70102, 6.22841, 2.82843, -1.70102, 0, 6.22841, 6.23925, 6.22841, 6.22841, 6.22841, 6.22841, 6.22841, 6.22841, 6.22841, 6.22841, 6.22841, 6.22841, 6.22841, 6.22841, 6.22841, 6.22841, 6.22841, 6.22841, 7.69018, 6.22841
8.0601, 10, 7.86596, 6.23174, 3.4641, 2.13404, 0, 6.23174, 6.24567, 6.23174, 6.23174, 6.23174, 6.23174, 6.23174, 6.23174, 6.23174, 6.23174, 6.23174, 6.23174, 6.23174, 6.23174, 6.23174, 6.23174, 6.23174, 6.23174, 7.85202, 6.23174
8.06799, 6, 8.03175, 6.23506, 2.82843, -2.03175, 0, 6.23507, 6.2528, 6.23506, 6.23506, 6.23506, 6.23506, 6.23506, 6.23506, 6.23506, 6.23506, 6.23506, 6.23506, 6.23506, 6.23506, 6.23506, 6.23507, 6.23506, 6.23506, 8.01401, 6.23506
8.07588, 8, 8.19553, 6.23851, 3.16228, -0.195531, 0, 6.23851, 6.26088, 6.23851, 6.23851, 6.23851, 6.23851, 6.23851, 6.23851, 6.23851, 6.23851, 6.23851, 6.23851, 6.23851, 6.23851, 6.23851, 6.23851, 6.23851, 6.23851, 8.17316, 6.23851
8.08378, 14, 8.35385, 6.24183, 4, 5.64615, 0, 6.24183, 6.26977, 6.24183, 6.24183, 6.24183, 6.24183, 6.24183, 6.24183, 6.24183, 6.24183, 6.24183, 6.24183, 6.24183, 6.24183, 6.24183, 6.24183, 6.24183, 6.24183, 8.32591, 6.24183
8.09167, 8, 8.50361, 6.24515, 3.16228, -0.503612, 0, 6.24515, 6.27971, 6.24515, 6.24515, 6.24515, 6.24515, 6.24515, 6.24515, 6.24515, 6.24515, 6.24515, 6.24515, 6.24515, 6.24515, 6.24515, 6.24515, 6.24515, 6.24515, 8.46905, 6.24515
8.09956, 10, 8.64142, 6.24834, 3.4641, 1.35858, 0, 6.24834, 6.29068, 6.24834, 6.24834, 6.24834, 6.24834, 6.24834, 6.24834, 6.24834, 6.24834, 6.24834, 6.24834, 6.24834, 6.24834, 6.24834, 6.24834, 6.24834, 6.24834, 8.59907, 6.24834
8.10745, 14, 8.76426, 6.2514, 4, 5.23574, 0, 6.2514, 6.30278, 6.2514, 6.2514, 6.2514, 6.2514, 6.2514, 6.2514, 6.2514, 6.2514, 6.2514, 6.2514, 6.2514, 6.2514, 6.2514, 6.2514, 6.2514, 6.2514, 8.71287, 6.2514
8.11534, 6, 8.86949, 6.25446, 2.82843, -2.86949, 0, 6.25447, 6.31622, 6.25446, 6.25446, 6.25446, 6.25446, 6.25446, 6.25446, 6.25446, 6.25446, 6.25446, 6.25446, 6.25446, 6.25446, 6.25446, 6.25447, 6.25446, 6.25446, 8.80772, 6.25446
8.12323, 16, 8.95487, 6.25765, 4.24264, 7.04513, 0, 6.25765, 6.33117, 6.25765, 6.25765, 6.25765, 6.25765, 6.25765, 6.25765, 6.25765, 6.25765, 6.25765, 6.25765, 6.25765, 6.25765, 6.25765, 6.25765, 6.25765, 6.25765, 8.88135, 6.25765
8.13112, 12, 9.01832, 6.26072, 3.74166, 2.98168, 0, 6.26072, 6.34741, 6.26072, 6.26072, 6.26072, 6.26072, 6.26072, 6.26072, 6.26072, 6.26072, 6.26072, 6.26072, 6.26072, 6.26072, 6.26072, 6.26072, 6.26072, 6.26072, 8.93162, 6.26072
8.13901, 18, 9.05869, 6.26378, 4.47214, 8.94131, 0, 6.26379, 6.36504, 6.26378, 6.26378, 6.26378, 6.26378, 6.26378, 6.26378, 6.26378, 6.26378, 6.26378, 6.26378, 6.26378, 6.26378, 6.26378, 6.26379, 6.26378, 6.26378, 8.95743, 6.26378
8.1469, 10, 9.07512, 6.26663, 3.4641, 0.924883, 0, 6.26663, 6.38378, 6.26663, 6.26663, 6.26663, 6.26663, 6.26663, 6.26663, 6.26663, 6.26663, 6.26663, 6.26663, 6.26663, 6.26663, 6.26663, 6.26663, 6.26663, 6.26663, 8.95796, 6.26663
8.15479, 12, 9.06771, 6.26935, 3.74166, 2.93229, 0, 6.26935, 6.4036, 6.26935, 6.26935, 6.26935, 6.26935, 6.26935, 6.26935, 6.26935, 6.26935, 6.26935, 6.26935, 6.26935, 6.26935, 6.26935, 6.26935, 6.26935, 6.26935, 8.93346, 6.26935
8.16269, 14, 9.03726, 6.27207, 4, 4.96274, 0, 6.27208, 6.42447, 6.27207, 6.27207, 6.27207, 6.27207, 6.27207, 6.27207, 6.27207, 6.27207, 6.27207, 6.27207, 6.27207, 6.27207, 6.27207, 6.27208, 6.27207, 6.27207, 8.88486, 6.27207
8.17058, 16, 8.98509, 6.27491, 4.24264, 7.01491, 0, 6.27491, 6.44627, 6.27491, 6.27491, 6.27491, 6.27491, 6.27491, 6.27491, 6.27491, 6.27491, 6.27491, 6.27491, 6.27491, 6.27491, 6.27491, 6.27491, 6.27491, 6.27491, 8.81373, 6.27491
8.17847, 2, 8.9128, 6.27764, 2, -6.9128, 0, 6.27764, 6.46851, 6.27764, 6.27764, 6.27764, 6.27764, 6.27764, 6.27764, 6.27764, 6.27764, 6.27764, 6.27764, 6.27764, 6.27764, 6.27764, 6.27764, 6.27764, 6.27764, 8.72193, 6.27764
8.18636, 12, 8.82258, 6.28025, 3.74166, 3.17742, 0, 6.28026, 6.49086, 6.28025, 6.28025, 6.28025, 6.28025, 6.28025, 6.28025, 6.28025, 6.28025, 6.28025, 6.28025, 6.28025, 6.28025, 6.28025, 6.28026, 6.28025, 6.28025, 8.61197, 6.28025
8.19425, 6, 8.71692, 6.28268, 2.82843, -2.71692, 0, 6.28268, 6.51288, 6.28268, 6.28268, 6.28268, 6.28268, 6.28268, 6.28268, 6.28268, 6.28268, 6.28268, 6.28268, 6.28268, 6.28268, 6.28268, 6.28268, 6.28268, 6.28268, 8.48671, 6.28268
8.20214, 6, 8.59844, 6.28476, 2.82843, -2.59844, 0, 6.28476, 6.53402, 6.28476, 6.28476, 6.28476, 6.28476, 6.28476, 6.28476, 6.28476, 6.28476, 6.28476, 6.28476, 6.28476, 6.28476, 6.28476, 6.28476, 6.28476, 6.28476, 8.34917, 6.28476
8.21003, 14, 8.46985, 6.28634, 4, 5.53015, 0, 6.28634, 6.55373, 6.28634, 6.28634, 6.28634, 6.28634, 6.28634, 6.28634, 6.28634, 6.28634, 6.28634, 6.28634, 6.28634, 6.28634, 6.28634, 6.28634, 6.28634, 6.28634, 8.20246, 6.28634
8.21792, 8, 8.33375, 6.28712, 3.16228, -0.333753, 0, 6.28712, 6.57127, 6.28712, 6.28712, 6.28712, 6.28712, 6.28712, 6.28712, 6.28712, 6.28712, 6.28712, 6.28712, 6.28712, 6.28712, 6.28712, 6.28712, 6.28712, 6.28712, 8.0496, 6.28712
8.22581, 16, 8.19283, 6.28701, 4.24264, 7.80717, 0, 6.28702, 6.58617, 6.28701, 6.28701, 6.28701, 6.28701, 6.28701, 6.28701, 6.28701, 6.28701, 6.28701, 6.28701, 6.28701, 6.28701, 6.28701, 6.28702, 6.28701, 6.28701, 7.89366, 6.28701
8.23371, 18, 8.04973, 6.28613, 4.47214, 9.95027, 0, 6.28613, 6.59817, 6.28613, 6.28613, 6.28613, 6.28613, 6.28613, 6.28613, 6.28613, 6.28613, 6.28613, 6.28613, 6.28613, 6.28613, 6.28613, 6.28613, 6.28613, 6.28613, 7.73769, 6.28613
8.2416, 6, 7.90644, 6.28409, 2.82843, -1.90644, 0, 6.2841, 6.60654, 6.28409, 6.28409, 6.28409, 6.28409, 6.28409, 6.28409, 6.28409, 6.28409, 6.28409, 6.28409, 6.28409, 6.28409, 6.28409, 6.2841, 6.28409, 6.28409, 7.58398, 6.28409
8.24949, 12, 7.76483, 6.2808, 3.74166, 4.23517, 0, 6.2808, 6.61093, 6.2808, 6.2808, 6.2808, 6.2808, 6.2808, 6.2808, 6.2808, 6.2808, 6.2808, 6.2808, 6.2808, 6.2808, 6.2808, 6.2808, 6.2808, 6.2808, 7.43469, 6.2808
8.25738, 8, 7.62646, 6.27613, 3.16228, 0.373537, 0, 6.27613, 6.61101, 6.27613, 6.27613, 6.27613, 6.27613, 6.27613, 6.27613, 6.27613, 6.27613, 6.27613, 6.27613, 6.27613, 6.27613, 6.27613, 6.27613, 6.27613, 6.27613, 7.29158, 6.27613
8.26527, 18, 7.49274, 6.27021, 4.47214, 10.5073, 0, 6.27022, 6.60678, 6.27021, 6.27021, 6.27021, 6.27021, 6.27021, 6.27021, 6.27021, 6.27021, 6.27021, 6.27021, 6.27021, 6.27021, 6.27021, 6.27022, 6.27021, 6.27021, 7.15617, 6.27021
8.27316, 10, 7.36507, 6.26339, 3.4641, 2.63493, 0, 6.26339, 6.59854, 6.26339, 6.26339, 6.26339, 6.26339, 6.26339, 6.26339, 6.26339, 6.26339, 6.26339, 6.26339, 6.26339, 6.26339, 6.26339, 6.26339, 6.26339, 6.26339, 7.02991, 6.26339
8.28105, 12, 7.24404, 6.25562, 3.74166, 4.75596, 0, 6.25563, 6.58631, 6.25562, 6.25562, 6.25562, 6.25562, 6.25562, 6.25562, 6.25562, 6.25562, 6.25562, 6.25562, 6.25562, 6.25562, 6.25562, 6.25563, 6.25562, 6.25562, 6.91335, 6.25562
8.28894, 2, 7.12986, 6.24672, 2, -5.12986, 0, 6.24673, 6.57001, 6.24672, 6.24672, 6.24672, 6.24672, 6.24672, 6.24672, 6.24672, 6.24672, 6.24672, 6.24672, 6.24672, 6.24672, 6.24672, 6.24673, 6.24672, 6.24672, 6.80656, 6.24672
8.29683, 10, 7.02289, 6.23692, 3.4641, 2.97711, 0, 6.23693, 6.5501, 6.23692, 6.23692, 6.23692, 6.23692, 6.23692, 6.23692, 6.23692, 6.23692, 6.23692, 6.23692, 6.23692, 6.23692, 6.23692, 6.23693, 6.23692, 6.23692, 6.70971, 6.23692
8.30472, 6, 6.92356, 6.22668, 2.82843, -0.923564, 0, 6.22668, 6.52729, 6.22668, 6.22668, 6.22668, 6.22668, 6.22668, 6.22668, 6.22668, 6.22668, 6.22668, 6.22668, 6.22668, 6.22668, 6.22668, 6.22668, 6.22668, 6.22668, 6.62294, 6.22668
8.31261, 6, 6.83211, 6.21643, 2.82843, -0.832109, 0, 6.21643, 6.50236, 6.21643, 6.21643, 6.21643, 6.21643, 6.21643, 6.21643, 6.21643, 6.21643, 6.21643, 6.21643, 6.21643, 6.21643, 6.21643, 6.21643, 6.21643, 6.21643, 6.54617, 6.21643
8.32051, 8, 6.7478, 6.20578, 3.16228, 1.2522, 0, 6.20579, 6.47529, 6.20578, 6.20578, 6.20578, 6.20578, 6.20578, 6.20578, 6.20578, 6.20578, 6.20578, 6.20578, 6.20578, 6.20578, 6.20578, 6.20579, 6.20578, 6.20578, 6.47829, 6.20578
8.3284, 12, 6.67046, 6.19495, 3.74166, 5.32954, 0, 6.19495, 6.44667, 6.19495, 6.19495, 6.19495, 6.19495, 6.19495, 6.19495, 6.19495, 6.19495, 6.19495, 6.19495, 6.19495, 6.19495, 6.19495, 6.19495, 6.19495, 6.19495, 6.41873, 6.19495
8.33629, 6, 6.59975, 6.18405, 2.82843, -0.599753, 0, 6.18405, 6.41703, 6.18405, 6.18405, 6.18405, 6.18405, 6.18405, 6.18405, 6.18405, 6.18405, 6.18405, 6.18405, 6.18405, 6.18405, 6.18405, 6.18405, 6.18405, 6.18405, 6.36676, 6.18405
8.34418, 10, 6.53482, 6.17268, 3.4641, 3.46518, 0, 6.17269, 6.38639, 6.17268, 6.17268, 6.17268, 6.17268, 6.17268, 6.17268, 6.17268, 6.17268, 6.17268, 6.17268, 6.17268, 6.17268, 6.17268, 6.17269, 6.17268, 6.17268, 6.32111, 6.17268
8.35207, 2, 6.47542, 6.1611, 2, -4.47542, 0, 6.1611, 6.35536, 6.1611, 6.1611, 6.1611, 6.1611, 6.1611, 6.1611, 6.1611, 6.1611, 6.1611, 6.1611, 6.1611, 6.1611, 6.1611, 6.1611, 6.1611, 6.1611, 6.28115, 6.1611
8.35996, 6, 6.42131, 6.14952, 2.82843, -0.421313, 0, 6.14952, 6.32452, 6.14952, 6.14952, 6.14952, 6.14952, 6.14952, 6.14952, 6.14952, 6.14952, 6.14952, 6.14952, 6.14952, 6.14952, 6.14952, 6.14952, 6.14952, 6.14952, 6.24631, 6.14952
8.36785, 2, 6.37228, 6.13817, 2, -4.37228, 0, 6.13818, 6.29441, 6.13817, 6.13817, 6.13817, 6.13817, 6.13817, 6.13817, 6.13817, 6.13817, 6.13817, 6.13817, 6.13817, 6.13817, 6.13817, 6.13818, 6.13817, 6.13817, 6.21603, 6.13817
8.37574, 10, 6.32743, 6.12659, 3.4641, 3.67257, 0, 6.12659, 6.26483, 6.12659, 6.12659, 6.12659, 6.12659, 6.12659, 6.12659, 6.12659, 6.12659, 6.12659, 6.12659, 6.12659, 6.12659, 6.12659, 6.12659, 6.12659, 6.12659, 6.18918, 6.12659
8.38363, 14, 6.28662, 6.11501, 4, 7.71338, 0, 6.11502, 6.23625, 6.11501, 6.11501, 6.11501, 6.11501, 6.11501, 6.11501, 6.11501, 6.11501, 6.11501, 6.11501, 6.11501, 6.11501, 6.11501, 6.11502, 6.11501, 6.11501, 6.16538, 6.11501
8.39152, 12, 6.2491, 6.10308, 3.74166, 5.7509, 0, 6.10308, 6.20846, 6.10308, 6.10308, 6.10308, 6.10308, 6.10308, 6.10308, 6.10308, 6.10308, 6.10308, 6.10308, 6.10308, 6.10308, 6.10308, 6.10308, 6.10308, 6.10308, 6.14372, 6.10308
8.39942, 6, 6.21467, 6.09092, 2.82843, -0.214665, 0, 6.09092, 6.18169, 6.09092, 6.09092, 6.09092, 6.09092, 6.09092, 6.09092, 6.09092, 6.09092, 6.09092, 6.09092, 6.09092, 6.09092, 6.09092, 6.09092, 6.09092, 6.09092, 6.12388, 6.09092
8.40731, 2, 6.18323, 6.07876, 2, -4.18323, 0, 6.07876, 6.15628, 6.07876, 6.07876, 6.07876, 6.07876, 6.07876, 6.07876, 6.07876, 6.07876, 6.07876, 6.07876, 6.07876, 6.07876, 6.07876, 6.07876, 6.07876, 6.07876, 6.10571, 6.07876
8.4152, 10, 6.15476, 6.06688, 3.4641, 3.84524, 0, 6.06688, 6.13248, 6.06688, 6.06688, 6.06688, 6.06688, 6.06688, 6.06688, 6.06688, 6.06688, 6.06688, 6.06688, 6.06688, 6.06688, 6.06688, 6.06688, 6.06688, 6.06688, 6.08915, 6.06688
8.42309, 12, 6.12846, 6.05474, 3.74166, 5.87154, 0, 6.05474, 6.10978, 6.05474, 6.05474, 6.05474, 6.05474, 6.05474, 6.05474, 6.05474, 6.05474, 6.05474, 6.05474, 6.05474, 6.05474, 6.05474, 6.05474, 6.05474, 6.05474, 6.07341, 6.05474
8.43098, 6, 6.10431, 6.04262, 2.82843, -0.104308, 0, 6.04262, 6.08839, 6.04262, 6.04262, 6.04262, 6.04262, 6.04262, 6.04262, 6.04262, 6.04262, 6.04262, 6.04262, 6.04262, 6.04262, 6.04262, 6.04262, 6.04262, 6.04262, 6.05853, 6.04262
8.43887, 10, 6.08193, 6.03035, 3.4641, 3.91807, 0, 6.03035, 6.06808, 6.03035, 6.03035, 6.03035, 6.03035, 6.03035, 6.03035, 6.03035, 6.03035, 6.03035, 6.03035, 6.03035, 6.03035, 6.03035, 6.03035, 6.03035, 6.03035, 6.0442, 6.03035
8.44676, 10, 6.06099, 6.01783, 3.4641, 3.93901, 0, 6.01784, 6.04867, 6.01783, 6.01783, 6.01783, 6.01783, 6.01783, 6.01783, 6.01783, 6.01783, 6.01783, 6.01783, 6.01783, 6.01783, 6.01783, 6.01784, 6.01783, 6.01783, 6.03015, 6.01783
8.45465, 4, 6.04153, 6.00533, 2.44949, -2.04153, 0, 6.00533, 6.03031, 6.00533, 6.00533, 6.00533, 6.00533, 6.00533, 6.00533, 6.00533, 6.00533, 6.00533, 6.00533, 6.00533, 6.00533, 6.00533, 6.00533, 6.00533, 6.00533, 6.01655, 6.00533
8.46254, 10, 6.02365, 5.99312, 3.4641, 3.97635, 0, 5.99312, 6.01318, 5.99312, 5.99312, 5.99312, 5.99312, 5.99312, 5.99312, 5.99312, 5.99312, 5.99312, 5.99312, 5.99312, 5.99312, 5.99312, 5.99312, 5.99312, 5.99312, 6.00358, 5.99312
8.47043, 0, 6.0066, 5.98063, 1.41421, -6.0066, 0, 5.98064, 5.9966, 5.98063, 5.98063, 5.98063, 5.98063, 5.98063, 5.98063, 5.98063, 5.98063, 5.98063, 5.98063, 5.98063, 5.98063, 5.98063, 5.98064, 5.98063, 5.98063, 5.99062, 5.98063
8.47832, 6, 5.9905, 5.96816, 2.82843, 0.00949526, 0, 5.96816, 5.98077, 5.96816, 5.96816, 5.96816, 5.96816, 5.96816, 5.96816, 5.96816, 5.96816, 5.96816, 5.96816, 5.96816, 5.96816, 5.96816, 5.96816, 5.96816, 5.96816, 5.97789, 5.96816
8.48622, 4, 5.9753, 5.95578, 2.44949, -1.9753, 0, 5.95578, 5.96564, 5.95578, 5.95578, 5.95578, 5.95578, 5.95578, 5.95578, 5.95578, 5.95578, 5.95578, 5.95578, 5.95578, 5.95578, 5.95578, 5.95578, 5.95578, 5.95578, 5.96543, 5.95578
8.49411, 6, 5.96051, 5.94313, 2.82843, 0.0394917, 0, 5.94313, 5.95078, 5.94313, 5.94313, 5.94313, 5.94313, 5.94313, 5.94313, 5.94313, 5.94313, 5.94313, 5.94313, 5.94313, 5.94313, 5.94313, 5.94313, 5.94313, 5.94313, 5.95285, 5.94313
