   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_225.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
10.9034, 4, 1.49906, 1.49174, 2.44949, 2.50094, 0, 1.49176, 1.49174, 1.49174, 1.49174, 1.49174, 1.49174, 1.49174, 1.49174, 1.49174, 1.49174, 1.49174, 1.49174, 1.49174, 1.49174, 1.49174, 1.49174, 1.49174, 1.49174, 1.49903, 1.49174
10.9113, 0, 1.48312, 1.47686, 1.41421, -1.48312, 0, 1.47689, 1.47686, 1.47686, 1.47686, 1.47686, 1.47686, 1.47686, 1.47686, 1.47686, 1.47686, 1.47686, 1.47686, 1.47686, 1.47686, 1.47686, 1.47686, 1.47686, 1.47686, 1.48309, 1.47686
10.9192, 4, 1.46737, 1.46206, 2.44949, 2.53263, 0, 1.46208, 1.46206, 1.46206, 1.46206, 1.46206, 1.46206, 1.46206, 1.46206, 1.46206, 1.46206, 1.46206, 1.46206, 1.46206, 1.46206, 1.46206, 1.46206, 1.46206, 1.46206, 1.46734, 1.46206
10.927, 2, 1.46101, 1.45654, 2, 0.538988, 0, 1.45656, 1.45654, 1.45654, 1.45654, 1.45654, 1.45654, 1.45654, 1.45654, 1.45654, 1.45654, 1.45654, 1.45654, 1.45654, 1.45654, 1.45654, 1.45654, 1.45654, 1.45654, 1.46098, 1.45654
10.9349, 8, 1.45098, 1.44724, 3.16228, 6.54902, 0, 1.44727, 1.44724, 1.44724, 1.44724, 1.44724, 1.44724, 1.44724, 1.44724, 1.44724, 1.44724, 1.44724, 1.44724, 1.44724, 1.44724, 1.44724, 1.44724, 1.44724, 1.44724, 1.45096, 1.44724
10.9428, 0, 1.43774, 1.43464, 1.41421, -1.43774, 0, 1.43466, 1.43464, 1.43464, 1.43464, 1.43464, 1.43464, 1.43464, 1.43464, 1.43464, 1.43464, 1.43464, 1.43464, 1.43464, 1.43464, 1.43464, 1.43464, 1.43464, 1.43464, 1.43771, 1.43464
10.9507, 0, 1.42297, 1.42042, 1.41421, -1.42297, 0, 1.42044, 1.42042, 1.42042, 1.42042, 1.42042, 1.42042, 1.42042, 1.42042, 1.42042, 1.42042, 1.42042, 1.42042, 1.42042, 1.42042, 1.42042, 1.42042, 1.42042, 1.42042, 1.42295, 1.42042
10.9586, 6, 1.40836, 1.40627, 2.82843, 4.59164, 0, 1.4063, 1.40627, 1.40627, 1.40627, 1.40627, 1.40627, 1.40627, 1.40627, 1.40627, 1.40627, 1.40627, 1.40627, 1.40627, 1.40627, 1.40627, 1.40627, 1.40627, 1.40627, 1.40833, 1.40627
10.9665, 0, 1.40165, 1.39995, 1.41421, -1.40165, 0, 1.39997, 1.39995, 1.39995, 1.39995, 1.39995, 1.39995, 1.39995, 1.39995, 1.39995, 1.39995, 1.39995, 1.39995, 1.39995, 1.39995, 1.39995, 1.39995, 1.39995, 1.39995, 1.40162, 1.39995
10.9743, 10, 1.39185, 1.39048, 3.4641, 8.60815, 0, 1.39051, 1.39048, 1.39048, 1.39048, 1.39048, 1.39048, 1.39048, 1.39048, 1.39048, 1.39048, 1.39048, 1.39048, 1.39048, 1.39048, 1.39048, 1.39048, 1.39048, 1.39048, 1.39183, 1.39048
10.9822, 4, 1.37933, 1.37823, 2.44949, 2.62067, 0, 1.37826, 1.37823, 1.37823, 1.37823, 1.37823, 1.37823, 1.37823, 1.37823, 1.37823, 1.37823, 1.37823, 1.37823, 1.37823, 1.37823, 1.37823, 1.37823, 1.37823, 1.37823, 1.3793, 1.37823
10.9901, 10, 1.3655, 1.36463, 3.4641, 8.6345, 0, 1.36466, 1.36463, 1.36463, 1.36463, 1.36463, 1.36463, 1.36463, 1.36463, 1.36463, 1.36463, 1.36463, 1.36463, 1.36463, 1.36463, 1.36463, 1.36463, 1.36463, 1.36463, 1.36548, 1.36463
10.998, 2, 1.35179, 1.35109, 2, 0.648213, 0, 1.35112, 1.35109, 1.35109, 1.35109, 1.35109, 1.35109, 1.35109, 1.35109, 1.35109, 1.35109, 1.35109, 1.35109, 1.35109, 1.35109, 1.35109, 1.35109, 1.35109, 1.35109, 1.35176, 1.35109
11.0059, 2, 1.34465, 1.3441, 2, 0.655351, 0, 1.34413, 1.3441, 1.3441, 1.3441, 1.3441, 1.3441, 1.3441, 1.3441, 1.3441, 1.3441, 1.3441, 1.3441, 1.3441, 1.3441, 1.3441, 1.3441, 1.3441, 1.3441, 1.34462, 1.3441
11.0138, 0, 1.33501, 1.33458, 1.41421, -1.33501, 0, 1.33461, 1.33458, 1.33458, 1.33458, 1.33458, 1.33458, 1.33458, 1.33458, 1.33458, 1.33458, 1.33458, 1.33458, 1.33458, 1.33458, 1.33458, 1.33458, 1.33458, 1.33458, 1.33498, 1.33458
11.0216, 4, 1.32311, 1.32277, 2.44949, 2.67689, 0, 1.3228, 1.32277, 1.32277, 1.32277, 1.32277, 1.32277, 1.32277, 1.32277, 1.32277, 1.32277, 1.32277, 1.32277, 1.32277, 1.32277, 1.32277, 1.32277, 1.32277, 1.32277, 1.32308, 1.32277
11.0295, 2, 1.31013, 1.30986, 2, 0.689872, 0, 1.30989, 1.30986, 1.30986, 1.30986, 1.30986, 1.30986, 1.30986, 1.30986, 1.30986, 1.30986, 1.30986, 1.30986, 1.30986, 1.30986, 1.30986, 1.30987, 1.30986, 1.30986, 1.3101, 1.30986
11.0374, 4, 1.29723, 1.29702, 2.44949, 2.70277, 0, 1.29705, 1.29702, 1.29702, 1.29702, 1.29702, 1.29702, 1.29702, 1.29702, 1.29702, 1.29702, 1.29702, 1.29702, 1.29702, 1.29702, 1.29702, 1.29702, 1.29702, 1.29702, 1.2972, 1.29702
11.0453, 4, 1.28948, 1.28932, 2.44949, 2.71052, 0, 1.28935, 1.28932, 1.28932, 1.28932, 1.28932, 1.28932, 1.28932, 1.28932, 1.28932, 1.28932, 1.28932, 1.28932, 1.28932, 1.28932, 1.28932, 1.28932, 1.28932, 1.28932, 1.28945, 1.28932
11.0532, 0, 1.27983, 1.2797, 1.41421, -1.27983, 0, 1.27973, 1.2797, 1.2797, 1.2797, 1.2797, 1.2797, 1.2797, 1.2797, 1.2797, 1.2797, 1.2797, 1.2797, 1.2797, 1.2797, 1.2797, 1.2797, 1.2797, 1.2797, 1.2798, 1.2797
11.0611, 6, 1.26839, 1.26829, 2.82843, 4.73161, 0, 1.26832, 1.26829, 1.26829, 1.26829, 1.26829, 1.26829, 1.26829, 1.26829, 1.26829, 1.26829, 1.26829, 1.26829, 1.26829, 1.26829, 1.26829, 1.26829, 1.26829, 1.26829, 1.26836, 1.26829
11.0689, 4, 1.25611, 1.25603, 2.44949, 2.74389, 0, 1.25605, 1.25603, 1.25603, 1.25603, 1.25603, 1.25603, 1.25603, 1.25603, 1.25603, 1.25603, 1.25603, 1.25603, 1.25603, 1.25603, 1.25603, 1.25603, 1.25603, 1.25603, 1.25608, 1.25603
11.0768, 0, 1.24389, 1.24382, 1.41421, -1.24389, 0, 1.24385, 1.24382, 1.24382, 1.24382, 1.24382, 1.24382, 1.24382, 1.24382, 1.24382, 1.24382, 1.24382, 1.24382, 1.24382, 1.24382, 1.24382, 1.24382, 1.24382, 1.24382, 1.24386, 1.24382
11.0847, 2, 1.23528, 1.23523, 2, 0.764715, 0, 1.23526, 1.23523, 1.23523, 1.23523, 1.23523, 1.23523, 1.23523, 1.23523, 1.23523, 1.23523, 1.23523, 1.23523, 1.23523, 1.23523, 1.23523, 1.23523, 1.23523, 1.23523, 1.23526, 1.23523
11.0926, 4, 1.22547, 1.22543, 2.44949, 2.77453, 0, 1.22545, 1.22543, 1.22543, 1.22543, 1.22543, 1.22543, 1.22543, 1.22543, 1.22543, 1.22543, 1.22543, 1.22543, 1.22543, 1.22543, 1.22543, 1.22543, 1.22543, 1.22543, 1.22545, 1.22543
11.1005, 4, 1.21457, 1.21452, 2.44949, 2.78543, 0, 1.21455, 1.21452, 1.21452, 1.21452, 1.21452, 1.21452, 1.21452, 1.21452, 1.21452, 1.21452, 1.21452, 1.21452, 1.21452, 1.21452, 1.21452, 1.21452, 1.21452, 1.21452, 1.21454, 1.21452
11.1084, 2, 1.20314, 1.2031, 2, 0.796857, 0, 1.20313, 1.2031, 1.2031, 1.2031, 1.2031, 1.2031, 1.2031, 1.2031, 1.2031, 1.2031, 1.2031, 1.2031, 1.2031, 1.2031, 1.2031, 1.2031, 1.2031, 1.2031, 1.20311, 1.2031
11.1162, 4, 1.19177, 1.19174, 2.44949, 2.80823, 0, 1.19177, 1.19174, 1.19174, 1.19174, 1.19174, 1.19174, 1.19174, 1.19174, 1.19174, 1.19174, 1.19174, 1.19174, 1.19174, 1.19174, 1.19174, 1.19174, 1.19174, 1.19174, 1.19174, 1.19174
11.1241, 2, 1.18148, 1.18144, 2, 0.818524, 0, 1.18147, 1.18144, 1.18144, 1.18144, 1.18144, 1.18144, 1.18144, 1.18144, 1.18144, 1.18144, 1.18144, 1.18144, 1.18144, 1.18144, 1.18144, 1.18144, 1.18144, 1.18144, 1.18145, 1.18144
11.132, 0, 1.1712, 1.17117, 1.41421, -1.1712, 0, 1.1712, 1.17117, 1.17117, 1.17117, 1.17117, 1.17117, 1.17117, 1.17117, 1.17117, 1.17117, 1.17117, 1.17117, 1.17117, 1.17117, 1.17117, 1.17117, 1.17117, 1.17117, 1.17117, 1.17117
11.1399, 6, 1.16095, 1.16092, 2.82843, 4.83905, 0, 1.16095, 1.16092, 1.16092, 1.16092, 1.16092, 1.16092, 1.16092, 1.16092, 1.16092, 1.16092, 1.16092, 1.16092, 1.16092, 1.16092, 1.16092, 1.16092, 1.16092, 1.16092, 1.16092, 1.16092
11.1478, 2, 1.15015, 1.15012, 2, 0.84985, 0, 1.15015, 1.15012, 1.15012, 1.15012, 1.15012, 1.15012, 1.15012, 1.15012, 1.15012, 1.15012, 1.15012, 1.15012, 1.15012, 1.15012, 1.15012, 1.15012, 1.15012, 1.15012, 1.15012, 1.15012
11.1557, 2, 1.13881, 1.13878, 2, 0.861186, 0, 1.13881, 1.13878, 1.13878, 1.13878, 1.13878, 1.13878, 1.13878, 1.13878, 1.13878, 1.13878, 1.13878, 1.13878, 1.13878, 1.13878, 1.13878, 1.13878, 1.13878, 1.13878, 1.13878, 1.13878
11.1635, 0, 1.12707, 1.12704, 1.41421, -1.12707, 0, 1.12707, 1.12704, 1.12704, 1.12704, 1.12704, 1.12704, 1.12704, 1.12704, 1.12704, 1.12704, 1.12704, 1.12704, 1.12704, 1.12704, 1.12704, 1.12704, 1.12704, 1.12704, 1.12704, 1.12704
11.1714, 0, 1.11507, 1.11504, 1.41421, -1.11507, 0, 1.11506, 1.11504, 1.11504, 1.11504, 1.11504, 1.11504, 1.11504, 1.11504, 1.11504, 1.11504, 1.11504, 1.11504, 1.11504, 1.11504, 1.11504, 1.11504, 1.11504, 1.11504, 1.11504, 1.11504
11.1793, 0, 1.10297, 1.10294, 1.41421, -1.10297, 0, 1.10297, 1.10294, 1.10294, 1.10294, 1.10294, 1.10294, 1.10294, 1.10294, 1.10294, 1.10294, 1.10294, 1.10294, 1.10294, 1.10294, 1.10294, 1.10294, 1.10294, 1.10294, 1.10294, 1.10294
11.1872, 4, 1.09094, 1.09091, 2.44949, 2.90906, 0, 1.09094, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091
11.1951, 0, 1.09094, 1.09091, 1.41421, -1.09094, 0, 1.09094, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091
11.203, 2, 1.09094, 1.09091, 2, 0.90906, 0, 1.09094, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091, 1.09091
11.2108, 0, 1.10246, 1.10243, 1.41421, -1.10246, 0, 1.10246, 1.10243, 1.10243, 1.10243, 1.10243, 1.10243, 1.10243, 1.10243, 1.10243, 1.10243, 1.10243, 1.10243, 1.10243, 1.10243, 1.10243, 1.10243, 1.10243, 1.10243, 1.10243, 1.10243
11.2187, 2, 1.11389, 1.11386, 2, 0.886113, 0, 1.11389, 1.11386, 1.11386, 1.11386, 1.11386, 1.11386, 1.11386, 1.11386, 1.11386, 1.11386, 1.11386, 1.11386, 1.11386, 1.11386, 1.11386, 1.11386, 1.11386, 1.11386, 1.11386, 1.11386
11.2266, 0, 1.12523, 1.1252, 1.41421, -1.12523, 0, 1.12523, 1.1252, 1.1252, 1.1252, 1.1252, 1.1252, 1.1252, 1.1252, 1.1252, 1.1252, 1.1252, 1.1252, 1.1252, 1.1252, 1.1252, 1.1252, 1.1252, 1.1252, 1.1252, 1.1252
11.2345, 2, 1.13628, 1.13625, 2, 0.86372, 0, 1.13628, 1.13625, 1.13625, 1.13625, 1.13625, 1.13625, 1.13625, 1.13625, 1.13625, 1.13625, 1.13625, 1.13625, 1.13625, 1.13625, 1.13625, 1.13625, 1.13625, 1.13625, 1.13625, 1.13625
11.2424, 2, 1.14707, 1.14704, 2, 0.852931, 0, 1.14707, 1.14704, 1.14704, 1.14704, 1.14704, 1.14704, 1.14704, 1.14704, 1.14704, 1.14704, 1.14704, 1.14704, 1.14704, 1.14704, 1.14704, 1.14704, 1.14704, 1.14704, 1.14704, 1.14704
11.2503, 2, 1.15768, 1.15765, 2, 0.842318, 0, 1.15768, 1.15765, 1.15765, 1.15765, 1.15765, 1.15765, 1.15765, 1.15765, 1.15765, 1.15765, 1.15765, 1.15765, 1.15765, 1.15765, 1.15765, 1.15765, 1.15765, 1.15765, 1.15765, 1.15765
11.2581, 4, 1.16819, 1.16816, 2.44949, 2.83181, 0, 1.16819, 1.16816, 1.16816, 1.16816, 1.16816, 1.16816, 1.16816, 1.16816, 1.16816, 1.16816, 1.16816, 1.16816, 1.16816, 1.16816, 1.16816, 1.16816, 1.16816, 1.16816, 1.16816, 1.16816
11.266, 2, 1.17866, 1.17863, 2, 0.821338, 0, 1.17866, 1.17863, 1.17863, 1.17863, 1.17863, 1.17863, 1.17863, 1.17863, 1.17863, 1.17863, 1.17863, 1.17863, 1.17863, 1.17863, 1.17863, 1.17863, 1.17863, 1.17863, 1.17863, 1.17863
11.2739, 4, 1.18912, 1.18909, 2.44949, 2.81088, 0, 1.18912, 1.18909, 1.18909, 1.18909, 1.18909, 1.18909, 1.18909, 1.18909, 1.18909, 1.18909, 1.18909, 1.18909, 1.18909, 1.18909, 1.18909, 1.18909, 1.18909, 1.18909, 1.18909, 1.18909
11.2818, 4, 1.19959, 1.19956, 2.44949, 2.80041, 0, 1.19959, 1.19956, 1.19956, 1.19956, 1.19956, 1.19956, 1.19956, 1.19956, 1.19956, 1.19956, 1.19956, 1.19956, 1.19956, 1.19956, 1.19956, 1.19956, 1.19956, 1.19956, 1.19956, 1.19956
11.2897, 4, 1.21009, 1.21005, 2.44949, 2.78991, 0, 1.21009, 1.21005, 1.21005, 1.21005, 1.21005, 1.21005, 1.21005, 1.21005, 1.21005, 1.21005, 1.21005, 1.21005, 1.21005, 1.21005, 1.21005, 1.21005, 1.21005, 1.21005, 1.21005, 1.21005
11.2976, 2, 1.22062, 1.22058, 2, 0.779384, 0, 1.22062, 1.22058, 1.22058, 1.22058, 1.22058, 1.22058, 1.22058, 1.22058, 1.22058, 1.22058, 1.22058, 1.22058, 1.22058, 1.22058, 1.22058, 1.22058, 1.22058, 1.22058, 1.22058, 1.22058
11.3054, 4, 1.23082, 1.23078, 2.44949, 2.76918, 0, 1.23082, 1.23078, 1.23078, 1.23078, 1.23078, 1.23078, 1.23078, 1.23078, 1.23078, 1.23078, 1.23078, 1.23078, 1.23078, 1.23078, 1.23078, 1.23078, 1.23078, 1.23078, 1.23078, 1.23078
11.3133, 0, 1.2407, 1.24066, 1.41421, -1.2407, 0, 1.2407, 1.24066, 1.24066, 1.24066, 1.24066, 1.24066, 1.24066, 1.24066, 1.24066, 1.24066, 1.24066, 1.24066, 1.24066, 1.24066, 1.24066, 1.24066, 1.24066, 1.24066, 1.24066, 1.24066
11.3212, 0, 1.25031, 1.25028, 1.41421, -1.25031, 0, 1.25031, 1.25028, 1.25028, 1.25028, 1.25028, 1.25028, 1.25028, 1.25028, 1.25028, 1.25028, 1.25028, 1.25028, 1.25028, 1.25028, 1.25028, 1.25028, 1.25028, 1.25028, 1.25028, 1.25028
11.3291, 4, 1.25976, 1.25972, 2.44949, 2.74024, 0, 1.25976, 1.25972, 1.25972, 1.25972, 1.25972, 1.25972, 1.25972, 1.25972, 1.25972, 1.25972, 1.25972, 1.25972, 1.25972, 1.25972, 1.25972, 1.25973, 1.25972, 1.25972, 1.25972, 1.25972
11.337, 6, 1.26914, 1.2691, 2.82843, 4.73085, 0, 1.26914, 1.2691, 1.2691, 1.2691, 1.2691, 1.2691, 1.2691, 1.2691, 1.2691, 1.2691, 1.2691, 1.2691, 1.2691, 1.2691, 1.2691, 1.26911, 1.2691, 1.2691, 1.2691, 1.2691
11.3449, 6, 1.27856, 1.27852, 2.82843, 4.72144, 0, 1.27856, 1.27852, 1.27852, 1.27852, 1.27852, 1.27852, 1.27852, 1.27852, 1.27852, 1.27852, 1.27852, 1.27852, 1.27852, 1.27852, 1.27852, 1.27852, 1.27852, 1.27852, 1.27852, 1.27852
11.3527, 4, 1.2886, 1.28856, 2.44949, 2.7114, 0, 1.2886, 1.28856, 1.28856, 1.28856, 1.28856, 1.28856, 1.28856, 1.28856, 1.28856, 1.28856, 1.28856, 1.28856, 1.28856, 1.28856, 1.28856, 1.28856, 1.28856, 1.28856, 1.28856, 1.28856
11.3606, 4, 1.29798, 1.29793, 2.44949, 2.70202, 0, 1.29798, 1.29793, 1.29793, 1.29793, 1.29793, 1.29793, 1.29793, 1.29793, 1.29793, 1.29793, 1.29793, 1.29793, 1.29793, 1.29793, 1.29793, 1.29793, 1.29793, 1.29793, 1.29793, 1.29793
11.3685, 6, 1.3068, 1.30675, 2.82843, 4.6932, 0, 1.3068, 1.30675, 1.30675, 1.30675, 1.30675, 1.30675, 1.30675, 1.30675, 1.30675, 1.30675, 1.30675, 1.30675, 1.30675, 1.30675, 1.30675, 1.30675, 1.30675, 1.30675, 1.30675, 1.30675
11.3764, 0, 1.31536, 1.31531, 1.41421, -1.31536, 0, 1.31536, 1.31531, 1.31531, 1.31531, 1.31531, 1.31531, 1.31531, 1.31531, 1.31531, 1.31531, 1.31531, 1.31531, 1.31531, 1.31531, 1.31531, 1.31531, 1.31531, 1.31531, 1.31531, 1.31531
11.3843, 4, 1.32395, 1.3239, 2.44949, 2.67605, 0, 1.32395, 1.3239, 1.3239, 1.3239, 1.3239, 1.3239, 1.3239, 1.3239, 1.3239, 1.3239, 1.3239, 1.3239, 1.3239, 1.3239, 1.3239, 1.3239, 1.3239, 1.3239, 1.3239, 1.3239
11.3922, 4, 1.335, 1.33494, 2.44949, 2.665, 0, 1.335, 1.33494, 1.33494, 1.33494, 1.33494, 1.33494, 1.33494, 1.33494, 1.33494, 1.33494, 1.33494, 1.33494, 1.33494, 1.33494, 1.33494, 1.33494, 1.33494, 1.33494, 1.33494, 1.33494
11.4, 0, 1.34482, 1.34476, 1.41421, -1.34482, 0, 1.34482, 1.34476, 1.34476, 1.34476, 1.34476, 1.34476, 1.34476, 1.34476, 1.34476, 1.34476, 1.34476, 1.34476, 1.34476, 1.34476, 1.34476, 1.34476, 1.34476, 1.34476, 1.34476, 1.34476
11.4079, 8, 1.35359, 1.35353, 3.16228, 6.64641, 0, 1.35359, 1.35353, 1.35353, 1.35353, 1.35353, 1.35353, 1.35353, 1.35353, 1.35353, 1.35353, 1.35353, 1.35353, 1.35353, 1.35353, 1.35353, 1.35353, 1.35353, 1.35353, 1.35353, 1.35353
11.4158, 6, 1.36185, 1.36178, 2.82843, 4.63815, 0, 1.36185, 1.36178, 1.36178, 1.36178, 1.36178, 1.36178, 1.36178, 1.36178, 1.36178, 1.36178, 1.36178, 1.36178, 1.36178, 1.36178, 1.36178, 1.36178, 1.36178, 1.36178, 1.36178, 1.36178
11.4237, 2, 1.37014, 1.37006, 2, 0.629863, 0, 1.37014, 1.37006, 1.37006, 1.37006, 1.37006, 1.37006, 1.37006, 1.37006, 1.37006, 1.37006, 1.37006, 1.37006, 1.37006, 1.37006, 1.37006, 1.37006, 1.37006, 1.37006, 1.37006, 1.37006
11.4316, 4, 1.38135, 1.38127, 2.44949, 2.61865, 0, 1.38135, 1.38127, 1.38127, 1.38127, 1.38127, 1.38127, 1.38127, 1.38127, 1.38127, 1.38127, 1.38127, 1.38127, 1.38127, 1.38127, 1.38127, 1.38127, 1.38127, 1.38127, 1.38127, 1.38127
11.4395, 0, 1.39084, 1.39075, 1.41421, -1.39084, 0, 1.39084, 1.39075, 1.39075, 1.39075, 1.39075, 1.39075, 1.39075, 1.39075, 1.39075, 1.39075, 1.39075, 1.39075, 1.39075, 1.39075, 1.39075, 1.39075, 1.39075, 1.39075, 1.39076, 1.39075
11.4473, 10, 1.39885, 1.39875, 3.4641, 8.60115, 0, 1.39885, 1.39875, 1.39875, 1.39875, 1.39875, 1.39875, 1.39875, 1.39875, 1.39875, 1.39875, 1.39875, 1.39875, 1.39875, 1.39875, 1.39875, 1.39875, 1.39875, 1.39875, 1.39875, 1.39875
11.4552, 2, 1.40612, 1.40601, 2, 0.593881, 0, 1.40612, 1.40601, 1.40601, 1.40601, 1.40601, 1.40601, 1.40601, 1.40601, 1.40601, 1.40601, 1.40601, 1.40601, 1.40601, 1.40601, 1.40601, 1.40601, 1.40601, 1.40601, 1.40601, 1.40601
11.4631, 2, 1.41341, 1.41329, 2, 0.58659, 0, 1.4134, 1.41329, 1.41329, 1.41329, 1.41329, 1.41329, 1.41329, 1.41329, 1.41329, 1.41329, 1.41329, 1.41329, 1.41329, 1.41329, 1.41329, 1.41329, 1.41329, 1.41329, 1.41329, 1.41329
11.471, 4, 1.42552, 1.42538, 2.44949, 2.57448, 0, 1.42551, 1.42538, 1.42538, 1.42538, 1.42538, 1.42538, 1.42538, 1.42538, 1.42538, 1.42538, 1.42538, 1.42538, 1.42538, 1.42538, 1.42538, 1.42538, 1.42538, 1.42538, 1.42539, 1.42538
11.4789, 0, 1.4354, 1.43525, 1.41421, -1.4354, 0, 1.43539, 1.43525, 1.43525, 1.43525, 1.43525, 1.43525, 1.43525, 1.43525, 1.43525, 1.43525, 1.43525, 1.43525, 1.43525, 1.43525, 1.43525, 1.43525, 1.43525, 1.43525, 1.43525, 1.43525
11.4868, 2, 1.44337, 1.44319, 2, 0.556627, 0, 1.44336, 1.44319, 1.44319, 1.44319, 1.44319, 1.44319, 1.44319, 1.44319, 1.44319, 1.44319, 1.44319, 1.44319, 1.44319, 1.44319, 1.44319, 1.44319, 1.44319, 1.44319, 1.4432, 1.44319
11.4947, 2, 1.45039, 1.45018, 2, 0.549607, 0, 1.45038, 1.45018, 1.45018, 1.45018, 1.45018, 1.45018, 1.45018, 1.45018, 1.45018, 1.45018, 1.45018, 1.45018, 1.45018, 1.45018, 1.45018, 1.45018, 1.45018, 1.45018, 1.45019, 1.45018
11.5025, 8, 1.45744, 1.45719, 3.16228, 6.54256, 0, 1.45742, 1.45719, 1.45719, 1.45719, 1.45719, 1.45719, 1.45719, 1.45719, 1.45719, 1.45719, 1.45719, 1.45719, 1.45719, 1.45719, 1.45719, 1.45719, 1.45719, 1.45719, 1.45721, 1.45719
11.5104, 6, 1.46936, 1.46906, 2.82843, 4.53064, 0, 1.46934, 1.46906, 1.46906, 1.46906, 1.46906, 1.46906, 1.46906, 1.46906, 1.46906, 1.46906, 1.46906, 1.46906, 1.46906, 1.46906, 1.46906, 1.46906, 1.46906, 1.46906, 1.46908, 1.46906
11.5183, 4, 1.47872, 1.47834, 2.44949, 2.52128, 0, 1.47868, 1.47834, 1.47834, 1.47834, 1.47834, 1.47834, 1.47834, 1.47834, 1.47834, 1.47834, 1.47834, 1.47834, 1.47834, 1.47834, 1.47834, 1.47834, 1.47834, 1.47834, 1.47837, 1.47834
11.5262, 8, 1.48586, 1.48539, 3.16228, 6.51414, 0, 1.48581, 1.48539, 1.48539, 1.48539, 1.48539, 1.48539, 1.48539, 1.48539, 1.48539, 1.48539, 1.48539, 1.48539, 1.48539, 1.48539, 1.48539, 1.48539, 1.48539, 1.48539, 1.48543, 1.48539
11.5341, 6, 1.49191, 1.49132, 2.82843, 4.50809, 0, 1.49186, 1.49132, 1.49132, 1.49132, 1.49132, 1.49132, 1.49132, 1.49132, 1.49132, 1.49132, 1.49132, 1.49132, 1.49132, 1.49132, 1.49132, 1.49132, 1.49132, 1.49132, 1.49137, 1.49132
11.542, 4, 1.49802, 1.49726, 2.44949, 2.50198, 0, 1.49795, 1.49726, 1.49726, 1.49726, 1.49726, 1.49726, 1.49726, 1.49726, 1.49726, 1.49726, 1.49726, 1.49726, 1.49726, 1.49726, 1.49726, 1.49726, 1.49726, 1.49726, 1.49733, 1.49726
11.5498, 2, 1.51078, 1.50981, 2, 0.489222, 0, 1.51069, 1.50981, 1.50981, 1.50981, 1.50981, 1.50981, 1.50981, 1.50981, 1.50981, 1.50981, 1.50981, 1.50981, 1.50981, 1.50981, 1.50981, 1.50981, 1.50981, 1.50981, 1.5099, 1.50981
11.5577, 2, 1.52065, 1.5194, 2, 0.47935, 0, 1.52054, 1.5194, 1.5194, 1.5194, 1.5194, 1.5194, 1.5194, 1.5194, 1.5194, 1.5194, 1.5194, 1.5194, 1.5194, 1.5194, 1.5194, 1.5194, 1.5194, 1.5194, 1.51951, 1.5194
11.5656, 0, 1.52804, 1.52642, 1.41421, -1.52804, 0, 1.5279, 1.52642, 1.52642, 1.52642, 1.52642, 1.52642, 1.52642, 1.52642, 1.52642, 1.52642, 1.52642, 1.52642, 1.52642, 1.52642, 1.52642, 1.52642, 1.52642, 1.52642, 1.52655, 1.52642
11.5735, 0, 1.53425, 1.53214, 1.41421, -1.53425, 0, 1.53408, 1.53214, 1.53214, 1.53214, 1.53214, 1.53214, 1.53214, 1.53214, 1.53214, 1.53214, 1.53214, 1.53214, 1.53214, 1.53214, 1.53214, 1.53214, 1.53214, 1.53214, 1.53231, 1.53214
11.5814, 2, 1.54062, 1.53788, 2, 0.459381, 0, 1.54041, 1.53788, 1.53788, 1.53788, 1.53788, 1.53788, 1.53788, 1.53788, 1.53788, 1.53788, 1.53788, 1.53788, 1.53788, 1.53788, 1.53788, 1.53788, 1.53788, 1.53788, 1.53809, 1.53788
11.5893, 0, 1.55329, 1.54974, 1.41421, -1.55329, 0, 1.55303, 1.54974, 1.54974, 1.54974, 1.54974, 1.54974, 1.54974, 1.54974, 1.54974, 1.54974, 1.54974, 1.54974, 1.54974, 1.54974, 1.54974, 1.54974, 1.54974, 1.54974, 1.54999, 1.54974
11.5971, 6, 1.5631, 1.5585, 2.82843, 4.4369, 0, 1.5628, 1.5585, 1.5585, 1.5585, 1.5585, 1.5585, 1.5585, 1.5585, 1.5585, 1.5585, 1.5585, 1.5585, 1.5585, 1.5585, 1.5585, 1.5585, 1.5585, 1.5585, 1.55881, 1.5585
