   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_297.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
15.2383, 0, 0.181834, 0.181833, 1.41421, -0.181834, 0, 0.181833, 0.181833, 0.181833, 0.181833, 0.181833, 0.181833, 0.181833, 0.181833, 0.181833, 0.181833, 0.181833, 0.181833, 0.181833, 0.181833, 0.181833, 0.181834, 0.181833, 0.181833, 0.181833, 0.181833
15.2462, 0, 0.181804, 0.181803, 1.41421, -0.181804, 0, 0.181803, 0.181803, 0.181803, 0.181803, 0.181803, 0.181803, 0.181803, 0.181803, 0.181803, 0.181803, 0.181803, 0.181803, 0.181803, 0.181803, 0.181803, 0.181804, 0.181803, 0.181803, 0.181803, 0.181803
15.2541, 0, 0.181737, 0.181736, 1.41421, -0.181737, 0, 0.181736, 0.181736, 0.181736, 0.181736, 0.181736, 0.181736, 0.181736, 0.181736, 0.181736, 0.181736, 0.181736, 0.181736, 0.181736, 0.181736, 0.181736, 0.181737, 0.181736, 0.181736, 0.181736, 0.181736
15.262, 2, 0.181639, 0.181638, 2, 1.81836, 0, 0.181638, 0.181638, 0.181638, 0.181638, 0.181638, 0.181638, 0.181638, 0.181638, 0.181638, 0.181638, 0.181638, 0.181638, 0.181638, 0.181638, 0.181638, 0.181639, 0.181638, 0.181638, 0.181638, 0.181638
15.2699, 0, 0.181488, 0.181487, 1.41421, -0.181488, 0, 0.181487, 0.181487, 0.181487, 0.181487, 0.181487, 0.181487, 0.181487, 0.181487, 0.181487, 0.181487, 0.181487, 0.181487, 0.181487, 0.181487, 0.181487, 0.181488, 0.181487, 0.181487, 0.181487, 0.181487
15.2778, 2, 0.18129, 0.181289, 2, 1.81871, 0, 0.181289, 0.181289, 0.181289, 0.181289, 0.181289, 0.181289, 0.181289, 0.181289, 0.181289, 0.181289, 0.181289, 0.181289, 0.181289, 0.181289, 0.181289, 0.18129, 0.181289, 0.181289, 0.181289, 0.181289
15.2856, 0, 0.181034, 0.181033, 1.41421, -0.181034, 0, 0.181033, 0.181033, 0.181033, 0.181033, 0.181033, 0.181033, 0.181033, 0.181033, 0.181033, 0.181033, 0.181033, 0.181033, 0.181033, 0.181033, 0.181033, 0.181034, 0.181033, 0.181033, 0.181033, 0.181033
15.2935, 0, 0.18073, 0.180729, 1.41421, -0.18073, 0, 0.180729, 0.180729, 0.180729, 0.180729, 0.180729, 0.180729, 0.180729, 0.180729, 0.180729, 0.180729, 0.180729, 0.180729, 0.180729, 0.180729, 0.180729, 0.18073, 0.180729, 0.180729, 0.180729, 0.180729
15.3014, 0, 0.180358, 0.180357, 1.41421, -0.180358, 0, 0.180357, 0.180357, 0.180357, 0.180357, 0.180357, 0.180357, 0.180357, 0.180357, 0.180357, 0.180357, 0.180357, 0.180357, 0.180357, 0.180357, 0.180357, 0.180358, 0.180357, 0.180357, 0.180357, 0.180357
15.3093, 0, 0.179883, 0.179882, 1.41421, -0.179883, 0, 0.179882, 0.179882, 0.179882, 0.179882, 0.179882, 0.179882, 0.179882, 0.179882, 0.179882, 0.179882, 0.179882, 0.179882, 0.179882, 0.179882, 0.179882, 0.179883, 0.179882, 0.179882, 0.179882, 0.179882
15.3172, 2, 0.179323, 0.179322, 2, 1.82068, 0, 0.179322, 0.179322, 0.179322, 0.179322, 0.179322, 0.179322, 0.179322, 0.179322, 0.179322, 0.179322, 0.179322, 0.179322, 0.179322, 0.179322, 0.179322, 0.179323, 0.179322, 0.179322, 0.179322, 0.179322
15.3251, 2, 0.178648, 0.178646, 2, 1.82135, 0, 0.178646, 0.178646, 0.178646, 0.178646, 0.178646, 0.178646, 0.178646, 0.178646, 0.178646, 0.178646, 0.178646, 0.178646, 0.178646, 0.178646, 0.178646, 0.178648, 0.178646, 0.178646, 0.178646, 0.178646
15.3329, 2, 0.17788, 0.177878, 2, 1.82212, 0, 0.177878, 0.177878, 0.177878, 0.177878, 0.177878, 0.177878, 0.177878, 0.177878, 0.177878, 0.177878, 0.177878, 0.177878, 0.177878, 0.177878, 0.177878, 0.17788, 0.177878, 0.177878, 0.177878, 0.177878
15.3408, 2, 0.176993, 0.176992, 2, 1.82301, 0, 0.176992, 0.176992, 0.176992, 0.176992, 0.176992, 0.176992, 0.176992, 0.176992, 0.176992, 0.176992, 0.176992, 0.176992, 0.176992, 0.176992, 0.176992, 0.176993, 0.176992, 0.176992, 0.176992, 0.176992
15.3487, 0, 0.176013, 0.176011, 1.41421, -0.176013, 0, 0.176011, 0.176011, 0.176011, 0.176011, 0.176011, 0.176011, 0.176011, 0.176011, 0.176011, 0.176011, 0.176011, 0.176011, 0.176011, 0.176011, 0.176011, 0.176013, 0.176011, 0.176011, 0.176011, 0.176011
15.3566, 2, 0.174871, 0.174869, 2, 1.82513, 0, 0.174869, 0.174869, 0.174869, 0.174869, 0.174869, 0.174869, 0.174869, 0.174869, 0.174869, 0.174869, 0.174869, 0.174869, 0.174869, 0.174869, 0.174869, 0.174871, 0.174869, 0.174869, 0.174869, 0.174869
15.3645, 2, 0.173593, 0.173592, 2, 1.82641, 0, 0.173592, 0.173592, 0.173592, 0.173592, 0.173592, 0.173592, 0.173592, 0.173592, 0.173592, 0.173592, 0.173592, 0.173592, 0.173592, 0.173592, 0.173592, 0.173593, 0.173592, 0.173592, 0.173592, 0.173592
15.3724, 2, 0.172185, 0.172184, 2, 1.82781, 0, 0.172184, 0.172184, 0.172184, 0.172184, 0.172184, 0.172184, 0.172184, 0.172184, 0.172184, 0.172184, 0.172184, 0.172184, 0.172184, 0.172184, 0.172184, 0.172185, 0.172184, 0.172184, 0.172184, 0.172184
15.3802, 0, 0.170664, 0.170663, 1.41421, -0.170664, 0, 0.170663, 0.170663, 0.170663, 0.170663, 0.170663, 0.170663, 0.170663, 0.170663, 0.170663, 0.170663, 0.170663, 0.170663, 0.170663, 0.170663, 0.170663, 0.170664, 0.170663, 0.170663, 0.170663, 0.170663
15.3881, 0, 0.168984, 0.168982, 1.41421, -0.168984, 0, 0.168982, 0.168982, 0.168982, 0.168982, 0.168982, 0.168982, 0.168982, 0.168982, 0.168982, 0.168982, 0.168982, 0.168982, 0.168982, 0.168982, 0.168982, 0.168984, 0.168982, 0.168982, 0.168982, 0.168982
15.396, 0, 0.167109, 0.167108, 1.41421, -0.167109, 0, 0.167108, 0.167108, 0.167108, 0.167108, 0.167108, 0.167108, 0.167108, 0.167108, 0.167108, 0.167108, 0.167108, 0.167108, 0.167108, 0.167108, 0.167108, 0.167109, 0.167108, 0.167108, 0.167108, 0.167108
15.4039, 0, 0.165042, 0.165041, 1.41421, -0.165042, 0, 0.165041, 0.165041, 0.165041, 0.165041, 0.165041, 0.165041, 0.165041, 0.165041, 0.165041, 0.165041, 0.165041, 0.165041, 0.165041, 0.165041, 0.165041, 0.165042, 0.165041, 0.165041, 0.165041, 0.165041
15.4118, 0, 0.162836, 0.162835, 1.41421, -0.162836, 0, 0.162835, 0.162835, 0.162835, 0.162835, 0.162835, 0.162835, 0.162835, 0.162835, 0.162835, 0.162835, 0.162835, 0.162835, 0.162835, 0.162835, 0.162835, 0.162836, 0.162835, 0.162835, 0.162835, 0.162835
15.4197, 0, 0.160499, 0.160497, 1.41421, -0.160499, 0, 0.160497, 0.160497, 0.160497, 0.160497, 0.160497, 0.160497, 0.160497, 0.160497, 0.160497, 0.160497, 0.160497, 0.160497, 0.160497, 0.160497, 0.160497, 0.160499, 0.160497, 0.160497, 0.160497, 0.160497
15.4275, 0, 0.158024, 0.158023, 1.41421, -0.158024, 0, 0.158023, 0.158023, 0.158023, 0.158023, 0.158023, 0.158023, 0.158023, 0.158023, 0.158023, 0.158023, 0.158023, 0.158023, 0.158023, 0.158023, 0.158023, 0.158024, 0.158023, 0.158023, 0.158023, 0.158023
15.4354, 0, 0.155407, 0.155405, 1.41421, -0.155407, 0, 0.155405, 0.155405, 0.155405, 0.155405, 0.155405, 0.155405, 0.155405, 0.155405, 0.155405, 0.155405, 0.155405, 0.155405, 0.155405, 0.155405, 0.155405, 0.155407, 0.155405, 0.155405, 0.155405, 0.155405
15.4433, 2, 0.152682, 0.152681, 2, 1.84732, 0, 0.152681, 0.152681, 0.152681, 0.152681, 0.152681, 0.152681, 0.152681, 0.152681, 0.152681, 0.152681, 0.152681, 0.152681, 0.152681, 0.152681, 0.152681, 0.152682, 0.152681, 0.152681, 0.152681, 0.152681
15.4512, 0, 0.149881, 0.14988, 1.41421, -0.149881, 0, 0.14988, 0.14988, 0.14988, 0.14988, 0.14988, 0.14988, 0.14988, 0.14988, 0.14988, 0.14988, 0.14988, 0.14988, 0.14988, 0.14988, 0.14988, 0.149881, 0.14988, 0.14988, 0.14988, 0.14988
15.4591, 2, 0.146937, 0.146936, 2, 1.85306, 0, 0.146936, 0.146936, 0.146936, 0.146936, 0.146936, 0.146936, 0.146936, 0.146936, 0.146936, 0.146936, 0.146936, 0.146936, 0.146936, 0.146936, 0.146936, 0.146937, 0.146936, 0.146936, 0.146936, 0.146936
15.467, 0, 0.143881, 0.143879, 1.41421, -0.143881, 0, 0.143879, 0.143879, 0.143879, 0.143879, 0.143879, 0.143879, 0.143879, 0.143879, 0.143879, 0.143879, 0.143879, 0.143879, 0.143879, 0.143879, 0.143879, 0.143881, 0.143879, 0.14388, 0.143879, 0.143879
15.4748, 0, 0.140751, 0.140749, 1.41421, -0.140751, 0, 0.140749, 0.140749, 0.140749, 0.140749, 0.140749, 0.140749, 0.140749, 0.140749, 0.140749, 0.140749, 0.140749, 0.140749, 0.140749, 0.140749, 0.140749, 0.14075, 0.140749, 0.14075, 0.140749, 0.140749
15.4827, 0, 0.137586, 0.137584, 1.41421, -0.137586, 0, 0.137584, 0.137584, 0.137584, 0.137584, 0.137584, 0.137584, 0.137584, 0.137584, 0.137584, 0.137584, 0.137584, 0.137584, 0.137584, 0.137584, 0.137584, 0.137585, 0.137584, 0.137584, 0.137584, 0.137584
15.4906, 2, 0.134401, 0.134399, 2, 1.8656, 0, 0.134399, 0.134399, 0.134399, 0.134399, 0.134399, 0.134399, 0.134399, 0.134399, 0.134399, 0.134399, 0.134399, 0.134399, 0.134399, 0.134399, 0.134399, 0.1344, 0.134399, 0.134399, 0.134399, 0.134399
15.4985, 0, 0.131179, 0.131177, 1.41421, -0.131179, 0, 0.131177, 0.131177, 0.131177, 0.131177, 0.131177, 0.131177, 0.131177, 0.131177, 0.131177, 0.131177, 0.131177, 0.131177, 0.131177, 0.131177, 0.131177, 0.131178, 0.131177, 0.131177, 0.131177, 0.131177
15.5064, 0, 0.127936, 0.127933, 1.41421, -0.127936, 0, 0.127933, 0.127933, 0.127933, 0.127933, 0.127933, 0.127933, 0.127933, 0.127933, 0.127933, 0.127933, 0.127933, 0.127933, 0.127933, 0.127933, 0.127933, 0.127935, 0.127933, 0.127934, 0.127933, 0.127933
15.5143, 0, 0.124653, 0.124651, 1.41421, -0.124653, 0, 0.124651, 0.124651, 0.124651, 0.124651, 0.124651, 0.124651, 0.124651, 0.124651, 0.124651, 0.124651, 0.124651, 0.124651, 0.124651, 0.124651, 0.124651, 0.124652, 0.124651, 0.124652, 0.124651, 0.124651
15.5221, 0, 0.121349, 0.121346, 1.41421, -0.121349, 0, 0.121346, 0.121346, 0.121346, 0.121346, 0.121346, 0.121346, 0.121346, 0.121346, 0.121346, 0.121346, 0.121346, 0.121346, 0.121346, 0.121346, 0.121346, 0.121347, 0.121346, 0.121348, 0.121346, 0.121346
15.53, 0, 0.118058, 0.118054, 1.41421, -0.118058, 0, 0.118054, 0.118054, 0.118054, 0.118054, 0.118054, 0.118054, 0.118054, 0.118054, 0.118054, 0.118054, 0.118054, 0.118054, 0.118054, 0.118054, 0.118054, 0.118056, 0.118054, 0.118056, 0.118054, 0.118054
15.5379, 2, 0.11481, 0.114806, 2, 1.88519, 0, 0.114806, 0.114806, 0.114806, 0.114806, 0.114806, 0.114806, 0.114806, 0.114806, 0.114806, 0.114806, 0.114806, 0.114806, 0.114806, 0.114806, 0.114806, 0.114807, 0.114806, 0.114808, 0.114806, 0.114806
15.5458, 0, 0.111606, 0.111601, 1.41421, -0.111606, 0, 0.111601, 0.111601, 0.111601, 0.111601, 0.111601, 0.111601, 0.111601, 0.111601, 0.111601, 0.111601, 0.111601, 0.111601, 0.111601, 0.111601, 0.111601, 0.111602, 0.111601, 0.111605, 0.111601, 0.111601
15.5537, 2, 0.108422, 0.108417, 2, 1.89158, 0, 0.108417, 0.108417, 0.108417, 0.108417, 0.108417, 0.108417, 0.108417, 0.108417, 0.108417, 0.108417, 0.108417, 0.108417, 0.108417, 0.108417, 0.108417, 0.108418, 0.108417, 0.108421, 0.108417, 0.108417
15.5616, 2, 0.10526, 0.105254, 2, 1.89474, 0, 0.105254, 0.105254, 0.105254, 0.105254, 0.105254, 0.105254, 0.105254, 0.105254, 0.105254, 0.105254, 0.105254, 0.105254, 0.105254, 0.105254, 0.105254, 0.105255, 0.105254, 0.105259, 0.105254, 0.105254
15.5694, 2, 0.102094, 0.102086, 2, 1.89791, 0, 0.102086, 0.102086, 0.102086, 0.102086, 0.102086, 0.102086, 0.102086, 0.102086, 0.102086, 0.102086, 0.102086, 0.102086, 0.102086, 0.102086, 0.102086, 0.102087, 0.102086, 0.102093, 0.102086, 0.102086
15.5773, 0, 0.0989322, 0.0989225, 1.41421, -0.0989322, 0, 0.0989225, 0.0989225, 0.0989225, 0.0989225, 0.0989225, 0.0989225, 0.0989225, 0.0989225, 0.0989225, 0.0989225, 0.0989225, 0.0989225, 0.0989225, 0.0989225, 0.0989225, 0.0989238, 0.0989225, 0.0989309, 0.0989225, 0.0989225
15.5852, 0, 0.095789, 0.0957774, 1.41421, -0.095789, 0, 0.0957774, 0.0957774, 0.0957774, 0.0957774, 0.0957774, 0.0957774, 0.0957774, 0.0957774, 0.0957774, 0.0957774, 0.0957774, 0.0957774, 0.0957774, 0.0957774, 0.0957774, 0.0957787, 0.0957774, 0.0957877, 0.0957774, 0.0957774
15.5931, 2, 0.0926769, 0.092663, 2, 1.90732, 0, 0.092663, 0.092663, 0.092663, 0.092663, 0.092663, 0.092663, 0.092663, 0.092663, 0.092663, 0.092663, 0.092663, 0.092663, 0.092663, 0.092663, 0.092663, 0.0926643, 0.092663, 0.0926756, 0.092663, 0.092663
15.601, 2, 0.0896068, 0.0895902, 2, 1.91039, 0, 0.0895902, 0.0895902, 0.0895902, 0.0895902, 0.0895902, 0.0895902, 0.0895902, 0.0895902, 0.0895902, 0.0895902, 0.0895902, 0.0895902, 0.0895902, 0.0895902, 0.0895902, 0.0895915, 0.0895902, 0.0896056, 0.0895902, 0.0895902
15.6089, 0, 0.0865891, 0.0865693, 1.41421, -0.0865891, 0, 0.0865693, 0.0865693, 0.0865693, 0.0865693, 0.0865693, 0.0865693, 0.0865693, 0.0865693, 0.0865693, 0.0865693, 0.0865693, 0.0865693, 0.0865693, 0.0865693, 0.0865693, 0.0865705, 0.0865693, 0.0865878, 0.0865693, 0.0865693
15.6167, 2, 0.083687, 0.0836634, 2, 1.91631, 0, 0.0836634, 0.0836634, 0.0836634, 0.0836634, 0.0836634, 0.0836634, 0.0836634, 0.0836634, 0.0836634, 0.0836634, 0.0836634, 0.0836634, 0.0836634, 0.0836634, 0.0836634, 0.0836647, 0.0836634, 0.0836858, 0.0836634, 0.0836634
15.6246, 0, 0.0807824, 0.0807544, 1.41421, -0.0807824, 0, 0.0807544, 0.0807544, 0.0807544, 0.0807544, 0.0807544, 0.0807544, 0.0807544, 0.0807544, 0.0807544, 0.0807544, 0.0807544, 0.0807544, 0.0807544, 0.0807544, 0.0807544, 0.0807556, 0.0807544, 0.0807812, 0.0807544, 0.0807544
15.6325, 0, 0.0778912, 0.0778579, 1.41421, -0.0778912, 0, 0.0778579, 0.0778579, 0.0778579, 0.0778579, 0.0778579, 0.0778579, 0.0778579, 0.0778579, 0.0778579, 0.0778579, 0.0778579, 0.0778579, 0.0778579, 0.0778579, 0.0778579, 0.0778592, 0.0778579, 0.0778899, 0.0778579, 0.0778579
15.6404, 2, 0.0750346, 0.0749953, 2, 1.92497, 0, 0.0749953, 0.0749953, 0.0749953, 0.0749953, 0.0749953, 0.0749953, 0.0749953, 0.0749953, 0.0749953, 0.0749953, 0.0749953, 0.0749953, 0.0749953, 0.0749953, 0.0749953, 0.0749966, 0.0749953, 0.0750333, 0.0749953, 0.0749953
15.6483, 2, 0.0722326, 0.0721863, 2, 1.92777, 0, 0.0721863, 0.0721863, 0.0721863, 0.0721863, 0.0721863, 0.0721863, 0.0721863, 0.0721863, 0.0721863, 0.0721863, 0.0721863, 0.0721863, 0.0721863, 0.0721863, 0.0721863, 0.0721876, 0.0721863, 0.0722313, 0.0721863, 0.0721863
15.6562, 2, 0.0695689, 0.0695148, 2, 1.93043, 0, 0.0695148, 0.0695148, 0.0695148, 0.0695148, 0.0695148, 0.0695148, 0.0695148, 0.0695148, 0.0695148, 0.0695148, 0.0695148, 0.0695148, 0.0695148, 0.0695148, 0.0695148, 0.069516, 0.0695148, 0.0695677, 0.0695148, 0.0695148
15.6641, 4, 0.0668764, 0.0668131, 2.44949, 3.93312, 0, 0.0668131, 0.0668131, 0.0668131, 0.0668131, 0.0668131, 0.0668131, 0.0668131, 0.0668131, 0.0668131, 0.0668131, 0.0668131, 0.0668131, 0.0668131, 0.0668131, 0.0668131, 0.0668144, 0.0668131, 0.0668751, 0.0668131, 0.0668131
15.6719, 4, 0.0641768, 0.0641032, 2.44949, 3.93582, 0, 0.0641032, 0.0641032, 0.0641032, 0.0641032, 0.0641032, 0.0641032, 0.0641032, 0.0641032, 0.0641032, 0.0641032, 0.0641032, 0.0641032, 0.0641032, 0.0641032, 0.0641032, 0.0641045, 0.0641032, 0.0641756, 0.0641032, 0.0641032
15.6798, 0, 0.0615045, 0.0614193, 1.41421, -0.0615045, 0, 0.0614193, 0.0614193, 0.0614193, 0.0614193, 0.0614193, 0.0614193, 0.0614193, 0.0614193, 0.0614193, 0.0614193, 0.0614193, 0.0614193, 0.0614193, 0.0614193, 0.0614193, 0.0614205, 0.0614193, 0.0615032, 0.0614193, 0.0614193
15.6877, 0, 0.058891, 0.0587927, 1.41421, -0.058891, 0, 0.0587927, 0.0587927, 0.0587927, 0.0587927, 0.0587927, 0.0587927, 0.0587927, 0.0587927, 0.0587927, 0.0587927, 0.0587927, 0.0587927, 0.0587927, 0.0587927, 0.0587927, 0.058794, 0.0587927, 0.0588897, 0.0587927, 0.0587927
15.6956, 2, 0.056531, 0.0564181, 2, 1.94347, 0, 0.0564181, 0.0564181, 0.0564181, 0.0564181, 0.0564181, 0.0564181, 0.0564181, 0.0564181, 0.0564181, 0.0564181, 0.0564181, 0.0564181, 0.0564181, 0.0564181, 0.0564181, 0.0564194, 0.0564181, 0.0565298, 0.0564181, 0.0564181
15.7035, 0, 0.0541271, 0.0539979, 1.41421, -0.0541271, 0, 0.0539979, 0.0539979, 0.0539979, 0.0539979, 0.0539979, 0.0539979, 0.0539979, 0.0539979, 0.0539979, 0.0539979, 0.0539979, 0.0539979, 0.0539979, 0.0539979, 0.0539979, 0.0539992, 0.0539979, 0.0541258, 0.0539979, 0.0539979
15.7114, 0, 0.0517036, 0.0515565, 1.41421, -0.0517036, 0, 0.0515565, 0.0515565, 0.0515565, 0.0515565, 0.0515565, 0.0515565, 0.0515565, 0.0515565, 0.0515565, 0.0515565, 0.0515565, 0.0515565, 0.0515565, 0.0515565, 0.0515565, 0.0515577, 0.0515565, 0.0517024, 0.0515565, 0.0515565
15.7192, 0, 0.0493022, 0.0491353, 1.41421, -0.0493022, 0, 0.0491353, 0.0491353, 0.0491353, 0.0491353, 0.0491353, 0.0491353, 0.0491353, 0.0491353, 0.0491353, 0.0491353, 0.0491353, 0.0491353, 0.0491353, 0.0491353, 0.0491353, 0.0491365, 0.0491353, 0.049301, 0.0491353, 0.0491353
15.7271, 0, 0.046961, 0.0467723, 1.41421, -0.046961, 0, 0.0467723, 0.0467723, 0.0467723, 0.0467723, 0.0467723, 0.0467723, 0.0467723, 0.0467723, 0.0467723, 0.0467723, 0.0467723, 0.0467723, 0.0467723, 0.0467723, 0.0467723, 0.0467736, 0.0467723, 0.0469597, 0.0467723, 0.0467723
15.735, 0, 0.0448491, 0.0446367, 1.41421, -0.0448491, 0, 0.0446367, 0.0446367, 0.0446367, 0.0446367, 0.0446367, 0.0446367, 0.0446367, 0.0446367, 0.0446367, 0.0446367, 0.0446367, 0.0446367, 0.0446367, 0.0446367, 0.0446367, 0.044638, 0.0446367, 0.0448478, 0.0446367, 0.0446367
15.7429, 2, 0.0426916, 0.0424536, 2, 1.95731, 0, 0.0424536, 0.0424536, 0.0424536, 0.0424536, 0.0424536, 0.0424536, 0.0424536, 0.0424536, 0.0424536, 0.0424536, 0.0424536, 0.0424536, 0.0424536, 0.0424536, 0.0424536, 0.0424549, 0.0424536, 0.0426903, 0.0424536, 0.0424536
15.7508, 2, 0.0405127, 0.040247, 2, 1.95949, 0, 0.040247, 0.040247, 0.040247, 0.040247, 0.040247, 0.040247, 0.040247, 0.040247, 0.040247, 0.040247, 0.040247, 0.040247, 0.040247, 0.040247, 0.040247, 0.0402483, 0.040247, 0.0405114, 0.040247, 0.040247
15.7587, 2, 0.0383567, 0.0380612, 2, 1.96164, 0, 0.0380612, 0.0380612, 0.0380612, 0.0380612, 0.0380612, 0.0380612, 0.0380612, 0.0380612, 0.0380612, 0.0380612, 0.0380612, 0.0380612, 0.0380612, 0.0380612, 0.0380612, 0.0380625, 0.0380612, 0.0383554, 0.0380612, 0.0380612
15.7665, 0, 0.0362638, 0.0359365, 1.41421, -0.0362638, 0, 0.0359365, 0.0359365, 0.0359365, 0.0359365, 0.0359365, 0.0359365, 0.0359365, 0.0359365, 0.0359365, 0.0359365, 0.0359365, 0.0359365, 0.0359365, 0.0359365, 0.0359365, 0.0359378, 0.0359365, 0.0362625, 0.0359365, 0.0359365
15.7744, 0, 0.0344512, 0.0340901, 1.41421, -0.0344512, 0, 0.0340901, 0.0340901, 0.0340901, 0.0340901, 0.0340901, 0.0340901, 0.0340901, 0.0340901, 0.0340901, 0.0340901, 0.0340901, 0.0340901, 0.0340901, 0.0340901, 0.0340901, 0.0340914, 0.0340901, 0.03445, 0.0340901, 0.0340901
15.7823, 2, 0.0325899, 0.032193, 2, 1.96741, 0, 0.032193, 0.032193, 0.032193, 0.032193, 0.032193, 0.032193, 0.032193, 0.032193, 0.032193, 0.032193, 0.032193, 0.032193, 0.032193, 0.032193, 0.032193, 0.0321943, 0.032193, 0.0325886, 0.032193, 0.032193
15.7902, 0, 0.0307046, 0.0302699, 1.41421, -0.0307046, 0, 0.0302699, 0.0302699, 0.0302699, 0.0302699, 0.0302699, 0.0302699, 0.0302699, 0.0302699, 0.0302699, 0.0302699, 0.0302699, 0.0302699, 0.0302699, 0.0302699, 0.0302699, 0.0302712, 0.0302699, 0.0307033, 0.0302699, 0.0302699
15.7981, 0, 0.0288416, 0.0283673, 1.41421, -0.0288416, 0, 0.0283673, 0.0283673, 0.0283673, 0.0283673, 0.0283673, 0.0283673, 0.0283673, 0.0283673, 0.0283673, 0.0283673, 0.0283673, 0.0283673, 0.0283673, 0.0283673, 0.0283673, 0.0283686, 0.0283673, 0.0288403, 0.0283673, 0.0283673
15.806, 0, 0.027042, 0.0265264, 1.41421, -0.027042, 0, 0.0265264, 0.0265264, 0.0265264, 0.0265264, 0.0265264, 0.0265264, 0.0265264, 0.0265264, 0.0265264, 0.0265264, 0.0265264, 0.0265264, 0.0265264, 0.0265264, 0.0265264, 0.0265277, 0.0265264, 0.0270407, 0.0265264, 0.0265264
15.8138, 0, 0.0254956, 0.0249371, 1.41421, -0.0254956, 0, 0.0249371, 0.0249371, 0.0249371, 0.0249371, 0.0249371, 0.0249371, 0.0249371, 0.0249371, 0.0249371, 0.0249371, 0.0249371, 0.0249371, 0.0249371, 0.0249371, 0.0249371, 0.0249384, 0.0249371, 0.0254943, 0.0249371, 0.0249371
15.8217, 2, 0.023906, 0.0233031, 2, 1.97609, 0, 0.0233031, 0.0233031, 0.0233031, 0.0233031, 0.0233031, 0.0233031, 0.0233031, 0.0233031, 0.0233031, 0.0233031, 0.0233031, 0.0233031, 0.0233031, 0.0233031, 0.0233031, 0.0233044, 0.0233031, 0.0239047, 0.0233031, 0.0233031
15.8296, 0, 0.0222969, 0.0216483, 1.41421, -0.0222969, 0, 0.0216483, 0.0216483, 0.0216483, 0.0216483, 0.0216483, 0.0216483, 0.0216483, 0.0216483, 0.0216483, 0.0216483, 0.0216483, 0.0216483, 0.0216483, 0.0216483, 0.0216483, 0.0216496, 0.0216483, 0.0222957, 0.0216483, 0.0216483
15.8375, 0, 0.0207134, 0.0200179, 1.41421, -0.0207134, 0, 0.0200179, 0.0200179, 0.0200179, 0.0200179, 0.0200179, 0.0200179, 0.0200179, 0.0200179, 0.0200179, 0.0200179, 0.0200179, 0.0200179, 0.0200179, 0.0200179, 0.0200179, 0.0200192, 0.0200179, 0.0207121, 0.0200179, 0.0200179
15.8454, 2, 0.0191946, 0.0184514, 2, 1.98081, 0, 0.0184514, 0.0184514, 0.0184514, 0.0184514, 0.0184514, 0.0184514, 0.0184514, 0.0184514, 0.0184514, 0.0184514, 0.0184514, 0.0184514, 0.0184514, 0.0184514, 0.0184514, 0.0184526, 0.0184514, 0.0191933, 0.0184514, 0.0184514
15.8533, 0, 0.0179353, 0.0171435, 1.41421, -0.0179353, 0, 0.0171435, 0.0171435, 0.0171435, 0.0171435, 0.0171435, 0.0171435, 0.0171435, 0.0171435, 0.0171435, 0.0171435, 0.0171435, 0.0171435, 0.0171435, 0.0171435, 0.0171435, 0.0171448, 0.0171435, 0.017934, 0.0171435, 0.0171435
15.8611, 0, 0.0166387, 0.0157978, 1.41421, -0.0166387, 0, 0.0157978, 0.0157978, 0.0157978, 0.0157978, 0.0157978, 0.0157978, 0.0157978, 0.0157978, 0.0157978, 0.0157978, 0.0157978, 0.0157978, 0.0157978, 0.0157978, 0.0157978, 0.015799, 0.0157978, 0.0166374, 0.0157978, 0.0157978
15.869, 0, 0.015328, 0.0144376, 1.41421, -0.015328, 0, 0.0144376, 0.0144376, 0.0144376, 0.0144376, 0.0144376, 0.0144376, 0.0144376, 0.0144376, 0.0144376, 0.0144376, 0.0144376, 0.0144376, 0.0144376, 0.0144376, 0.0144376, 0.0144388, 0.0144376, 0.0153268, 0.0144376, 0.0144376
15.8769, 2, 0.0140457, 0.0131055, 2, 1.98595, 0, 0.0131055, 0.0131055, 0.0131055, 0.0131055, 0.0131055, 0.0131055, 0.0131055, 0.0131055, 0.0131055, 0.0131055, 0.0131055, 0.0131055, 0.0131055, 0.0131055, 0.0131055, 0.0131068, 0.0131055, 0.0140444, 0.0131055, 0.0131055
15.8848, 2, 0.0128277, 0.0118379, 2, 1.98717, 0, 0.0118379, 0.0118379, 0.0118379, 0.0118379, 0.0118379, 0.0118379, 0.0118379, 0.0118379, 0.0118379, 0.0118379, 0.0118379, 0.0118379, 0.0118379, 0.0118379, 0.0118379, 0.0118392, 0.0118379, 0.0128264, 0.0118379, 0.0118379
15.8927, 0, 0.0118363, 0.0107971, 1.41421, -0.0118363, 0, 0.0107971, 0.0107971, 0.0107971, 0.0107971, 0.0107971, 0.0107971, 0.0107971, 0.0107971, 0.0107971, 0.0107971, 0.0107971, 0.0107971, 0.0107971, 0.0107971, 0.0107971, 0.0107984, 0.0107971, 0.011835, 0.0107971, 0.0107971
