   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_277.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
11.6279, 2, 2.3352, 2.33189, 2, -0.335204, 0, 2.33447, 2.33189, 2.33189, 2.33189, 2.33189, 2.33189, 2.33189, 2.33189, 2.33189, 2.33189, 2.33189, 2.33189, 2.33189, 2.33189, 2.33189, 2.33189, 2.33189, 2.33262, 2.33189
11.6358, 6, 2.33862, 2.3345, 2.82843, 3.66138, 0, 2.33778, 2.3345, 2.3345, 2.3345, 2.3345, 2.3345, 2.3345, 2.3345, 2.3345, 2.3345, 2.3345, 2.3345, 2.3345, 2.3345, 2.3345, 2.3345, 2.3345, 2.33535, 2.3345
11.6437, 4, 2.33918, 2.33407, 2.44949, 1.66082, 0, 2.33821, 2.33407, 2.33407, 2.33407, 2.33407, 2.33407, 2.33407, 2.33407, 2.33407, 2.33407, 2.33407, 2.33407, 2.33407, 2.33407, 2.33407, 2.33407, 2.33407, 2.33504, 2.33407
11.6516, 10, 2.33714, 2.33084, 3.4641, 7.66286, 0, 2.33604, 2.33084, 2.33084, 2.33084, 2.33084, 2.33084, 2.33084, 2.33084, 2.33084, 2.33084, 2.33084, 2.33084, 2.33084, 2.33084, 2.33084, 2.33084, 2.33084, 2.33195, 2.33084
11.6594, 8, 2.33395, 2.32621, 3.16228, 5.66605, 0, 2.33269, 2.32621, 2.32621, 2.32621, 2.32621, 2.32621, 2.32621, 2.32621, 2.32621, 2.32621, 2.32621, 2.32621, 2.32621, 2.32621, 2.32622, 2.32621, 2.32621, 2.32747, 2.32621
11.6673, 6, 2.33103, 2.32159, 2.82843, 3.66897, 0, 2.32962, 2.32159, 2.32159, 2.32159, 2.32159, 2.32159, 2.32159, 2.32159, 2.32159, 2.32159, 2.32159, 2.32159, 2.32159, 2.32159, 2.32159, 2.32159, 2.32159, 2.323, 2.32159
11.6752, 4, 2.33516, 2.32371, 2.44949, 1.66484, 0, 2.33359, 2.32371, 2.32371, 2.32371, 2.32371, 2.32371, 2.32371, 2.32371, 2.32371, 2.32371, 2.32371, 2.32371, 2.32371, 2.32371, 2.32371, 2.32371, 2.32371, 2.32527, 2.32371
11.6831, 12, 2.33693, 2.32311, 3.74166, 9.66307, 0, 2.3352, 2.32311, 2.32311, 2.32311, 2.32311, 2.32311, 2.32311, 2.32311, 2.32311, 2.32311, 2.32311, 2.32311, 2.32311, 2.32311, 2.32312, 2.32311, 2.32311, 2.32484, 2.32311
11.691, 6, 2.33659, 2.32001, 2.82843, 3.66341, 0, 2.33469, 2.32001, 2.32001, 2.32001, 2.32001, 2.32001, 2.32001, 2.32001, 2.32001, 2.32001, 2.32001, 2.32001, 2.32001, 2.32001, 2.32002, 2.32001, 2.32001, 2.32191, 2.32001
11.6989, 2, 2.33543, 2.31567, 2, -0.335435, 0, 2.33337, 2.31567, 2.31567, 2.31567, 2.31567, 2.31567, 2.31567, 2.31567, 2.31567, 2.31567, 2.31567, 2.31567, 2.31567, 2.31567, 2.31567, 2.31567, 2.31567, 2.31773, 2.31567
11.7067, 6, 2.33476, 2.31132, 2.82843, 3.66524, 0, 2.33253, 2.31132, 2.31132, 2.31132, 2.31132, 2.31132, 2.31132, 2.31132, 2.31132, 2.31132, 2.31132, 2.31132, 2.31132, 2.31132, 2.31132, 2.31132, 2.31132, 2.31355, 2.31132
11.7146, 4, 2.34007, 2.31244, 2.44949, 1.65993, 0, 2.33767, 2.31244, 2.31244, 2.31244, 2.31244, 2.31244, 2.31244, 2.31244, 2.31244, 2.31244, 2.31244, 2.31244, 2.31244, 2.31244, 2.31244, 2.31244, 2.31244, 2.31483, 2.31244
11.7225, 2, 2.34356, 2.31119, 2, -0.343559, 0, 2.341, 2.31119, 2.31119, 2.31119, 2.31119, 2.31119, 2.31119, 2.31119, 2.31119, 2.31119, 2.31119, 2.31119, 2.31119, 2.31119, 2.31119, 2.31119, 2.31119, 2.31375, 2.31119
11.7304, 6, 2.34546, 2.30777, 2.82843, 3.65454, 0, 2.34275, 2.30777, 2.30777, 2.30777, 2.30777, 2.30777, 2.30777, 2.30777, 2.30777, 2.30777, 2.30777, 2.30777, 2.30777, 2.30777, 2.30777, 2.30777, 2.30777, 2.31047, 2.30777
11.7383, 4, 2.34687, 2.30327, 2.44949, 1.65313, 0, 2.34403, 2.30327, 2.30327, 2.30327, 2.30327, 2.30327, 2.30327, 2.30327, 2.30327, 2.30327, 2.30327, 2.30327, 2.30327, 2.30327, 2.30327, 2.30327, 2.30327, 2.3061, 2.30327
11.7462, 2, 2.3489, 2.29877, 2, -0.348896, 0, 2.34594, 2.29877, 2.29877, 2.29877, 2.29877, 2.29877, 2.29877, 2.29877, 2.29877, 2.29877, 2.29877, 2.29877, 2.29877, 2.29877, 2.29877, 2.29877, 2.29877, 2.30172, 2.29877
11.754, 6, 2.35669, 2.29943, 2.82843, 3.64331, 0, 2.35364, 2.29943, 2.29943, 2.29943, 2.29943, 2.29943, 2.29943, 2.29943, 2.29943, 2.29943, 2.29943, 2.29943, 2.29943, 2.29943, 2.29943, 2.29943, 2.29943, 2.30248, 2.29943
11.7619, 6, 2.36304, 2.29803, 2.82843, 3.63696, 0, 2.35991, 2.29803, 2.29803, 2.29803, 2.29803, 2.29803, 2.29803, 2.29803, 2.29803, 2.29803, 2.29803, 2.29803, 2.29803, 2.29803, 2.29803, 2.29803, 2.29803, 2.30116, 2.29803
11.7698, 0, 2.36806, 2.29474, 1.41421, -2.36806, 0, 2.36487, 2.29474, 2.29474, 2.29474, 2.29474, 2.29474, 2.29474, 2.29474, 2.29474, 2.29474, 2.29474, 2.29474, 2.29474, 2.29474, 2.29474, 2.29474, 2.29474, 2.29793, 2.29474
11.7777, 4, 2.37266, 2.29049, 2.44949, 1.62734, 0, 2.36943, 2.29049, 2.29049, 2.29049, 2.29049, 2.29049, 2.29049, 2.29049, 2.29049, 2.29049, 2.29049, 2.29049, 2.29049, 2.29049, 2.2905, 2.29049, 2.29049, 2.29372, 2.29049
11.7856, 6, 2.37773, 2.28625, 2.82843, 3.62227, 0, 2.37449, 2.28625, 2.28625, 2.28625, 2.28625, 2.28625, 2.28625, 2.28625, 2.28625, 2.28625, 2.28625, 2.28625, 2.28625, 2.28625, 2.28626, 2.28625, 2.28625, 2.28949, 2.28625
11.7935, 6, 2.38705, 2.28588, 2.82843, 3.61295, 0, 2.38382, 2.28588, 2.28588, 2.28588, 2.28588, 2.28588, 2.28588, 2.28588, 2.28588, 2.28588, 2.28588, 2.28588, 2.28588, 2.28588, 2.28588, 2.28588, 2.28588, 2.2891, 2.28588
11.8014, 2, 2.39493, 2.28376, 2, -0.394931, 0, 2.39174, 2.28376, 2.28376, 2.28376, 2.28376, 2.28376, 2.28376, 2.28376, 2.28376, 2.28376, 2.28376, 2.28376, 2.28376, 2.28376, 2.28376, 2.28376, 2.28376, 2.28695, 2.28376
11.8092, 2, 2.40139, 2.28004, 2, -0.401392, 0, 2.39825, 2.28004, 2.28004, 2.28004, 2.28004, 2.28004, 2.28004, 2.28004, 2.28004, 2.28004, 2.28004, 2.28004, 2.28004, 2.28004, 2.28004, 2.28004, 2.28004, 2.28318, 2.28004
11.8171, 2, 2.40711, 2.27552, 2, -0.40711, 0, 2.40405, 2.27552, 2.27552, 2.27552, 2.27552, 2.27552, 2.27552, 2.27552, 2.27552, 2.27552, 2.27552, 2.27552, 2.27552, 2.27552, 2.27552, 2.27552, 2.27552, 2.27858, 2.27552
11.825, 4, 2.41276, 2.27101, 2.44949, 1.58724, 0, 2.40979, 2.27101, 2.27101, 2.27101, 2.27101, 2.27101, 2.27101, 2.27101, 2.27101, 2.27101, 2.27101, 2.27101, 2.27101, 2.27101, 2.27101, 2.27101, 2.27101, 2.27397, 2.27101
11.8329, 4, 2.42145, 2.26978, 2.44949, 1.57855, 0, 2.4186, 2.26978, 2.26978, 2.26978, 2.26978, 2.26978, 2.26978, 2.26978, 2.26978, 2.26978, 2.26978, 2.26978, 2.26978, 2.26978, 2.26978, 2.26978, 2.26978, 2.27262, 2.26978
11.8408, 2, 2.42856, 2.26736, 2, -0.428562, 0, 2.42585, 2.26736, 2.26736, 2.26736, 2.26736, 2.26736, 2.26736, 2.26736, 2.26736, 2.26736, 2.26736, 2.26736, 2.26736, 2.26736, 2.26736, 2.26736, 2.26736, 2.27007, 2.26736
11.8487, 2, 2.43406, 2.26386, 2, -0.434064, 0, 2.43149, 2.26386, 2.26386, 2.26386, 2.26386, 2.26386, 2.26386, 2.26386, 2.26386, 2.26386, 2.26386, 2.26386, 2.26386, 2.26386, 2.26387, 2.26386, 2.26386, 2.26644, 2.26386
11.8565, 0, 2.43833, 2.25984, 1.41421, -2.43833, 0, 2.43591, 2.25984, 2.25984, 2.25984, 2.25984, 2.25984, 2.25984, 2.25984, 2.25984, 2.25984, 2.25984, 2.25984, 2.25984, 2.25984, 2.25984, 2.25984, 2.25984, 2.26226, 2.25984
11.8644, 2, 2.44176, 2.25582, 2, -0.441759, 0, 2.4395, 2.25582, 2.25582, 2.25582, 2.25582, 2.25582, 2.25582, 2.25582, 2.25582, 2.25582, 2.25582, 2.25582, 2.25582, 2.25582, 2.25582, 2.25582, 2.25582, 2.25808, 2.25582
11.8723, 4, 2.44451, 2.25211, 2.44949, 1.55549, 0, 2.44241, 2.25211, 2.25211, 2.25211, 2.25211, 2.25211, 2.25211, 2.25211, 2.25211, 2.25211, 2.25211, 2.25211, 2.25211, 2.25211, 2.25211, 2.25211, 2.25211, 2.25421, 2.25211
11.8802, 4, 2.44615, 2.24841, 2.44949, 1.55385, 0, 2.44421, 2.24841, 2.24841, 2.24841, 2.24841, 2.24841, 2.24841, 2.24841, 2.24841, 2.24841, 2.24841, 2.24841, 2.24841, 2.24841, 2.24841, 2.24841, 2.24841, 2.25034, 2.24841
11.8881, 2, 2.44658, 2.2447, 2, -0.446576, 0, 2.4448, 2.2447, 2.2447, 2.2447, 2.2447, 2.2447, 2.2447, 2.2447, 2.2447, 2.2447, 2.2447, 2.2447, 2.2447, 2.2447, 2.2447, 2.2447, 2.2447, 2.24648, 2.2447
11.896, 0, 2.4451, 2.24039, 1.41421, -2.4451, 0, 2.44347, 2.24039, 2.24039, 2.24039, 2.24039, 2.24039, 2.24039, 2.24039, 2.24039, 2.24039, 2.24039, 2.24039, 2.24039, 2.24039, 2.2404, 2.24039, 2.24039, 2.24202, 2.24039
11.9038, 6, 2.44161, 2.23543, 2.82843, 3.55839, 0, 2.44012, 2.23543, 2.23543, 2.23543, 2.23543, 2.23543, 2.23543, 2.23543, 2.23543, 2.23543, 2.23543, 2.23543, 2.23543, 2.23543, 2.23543, 2.23543, 2.23543, 2.23691, 2.23543
11.9117, 2, 2.43624, 2.22996, 2, -0.436236, 0, 2.43488, 2.22996, 2.22996, 2.22996, 2.22996, 2.22996, 2.22996, 2.22996, 2.22996, 2.22996, 2.22996, 2.22996, 2.22996, 2.22996, 2.22996, 2.22996, 2.22996, 2.23132, 2.22996
11.9196, 2, 2.42915, 2.22416, 2, -0.429145, 0, 2.4279, 2.22416, 2.22416, 2.22416, 2.22416, 2.22416, 2.22416, 2.22416, 2.22416, 2.22416, 2.22416, 2.22416, 2.22416, 2.22416, 2.22416, 2.22416, 2.22416, 2.2254, 2.22416
11.9275, 2, 2.42054, 2.2182, 2, -0.420537, 0, 2.41939, 2.2182, 2.2182, 2.2182, 2.2182, 2.2182, 2.2182, 2.2182, 2.2182, 2.2182, 2.2182, 2.2182, 2.2182, 2.2182, 2.2182, 2.2182, 2.2182, 2.21935, 2.2182
11.9354, 2, 2.41064, 2.21224, 2, -0.410641, 0, 2.40956, 2.21224, 2.21224, 2.21224, 2.21224, 2.21224, 2.21224, 2.21224, 2.21224, 2.21224, 2.21224, 2.21224, 2.21224, 2.21224, 2.21225, 2.21224, 2.21224, 2.21333, 2.21224
11.9433, 4, 2.40124, 2.208, 2.44949, 1.59876, 0, 2.40019, 2.208, 2.208, 2.208, 2.208, 2.208, 2.208, 2.208, 2.208, 2.208, 2.208, 2.208, 2.208, 2.208, 2.208, 2.208, 2.208, 2.20905, 2.208
11.9511, 4, 2.38957, 2.20258, 2.44949, 1.61043, 0, 2.38851, 2.20258, 2.20258, 2.20258, 2.20258, 2.20258, 2.20258, 2.20258, 2.20258, 2.20258, 2.20258, 2.20258, 2.20258, 2.20258, 2.20258, 2.20258, 2.20258, 2.20364, 2.20258
11.959, 2, 2.37591, 2.19615, 2, -0.375908, 0, 2.3748, 2.19615, 2.19615, 2.19615, 2.19615, 2.19615, 2.19615, 2.19615, 2.19615, 2.19615, 2.19615, 2.19615, 2.19615, 2.19615, 2.19615, 2.19615, 2.19615, 2.19726, 2.19615
11.9669, 4, 2.36093, 2.18922, 2.44949, 1.63907, 0, 2.3597, 2.18922, 2.18922, 2.18922, 2.18922, 2.18922, 2.18922, 2.18922, 2.18922, 2.18922, 2.18922, 2.18922, 2.18922, 2.18922, 2.18922, 2.18922, 2.18922, 2.19044, 2.18922
11.9748, 4, 2.34529, 2.1823, 2.44949, 1.65471, 0, 2.34389, 2.1823, 2.1823, 2.1823, 2.1823, 2.1823, 2.1823, 2.1823, 2.1823, 2.1823, 2.1823, 2.1823, 2.1823, 2.1823, 2.1823, 2.1823, 2.1823, 2.1837, 2.1823
11.9827, 6, 2.33259, 2.1788, 2.82843, 3.66741, 0, 2.33091, 2.1788, 2.1788, 2.1788, 2.1788, 2.1788, 2.1788, 2.1788, 2.1788, 2.1788, 2.1788, 2.1788, 2.1788, 2.1788, 2.1788, 2.1788, 2.1788, 2.18047, 2.1788
11.9906, 6, 2.31791, 2.17364, 2.82843, 3.68209, 0, 2.31586, 2.17364, 2.17364, 2.17364, 2.17364, 2.17364, 2.17364, 2.17364, 2.17364, 2.17364, 2.17364, 2.17364, 2.17364, 2.17364, 2.17364, 2.17364, 2.17364, 2.17569, 2.17364
11.9984, 2, 2.30171, 2.16707, 2, -0.301708, 0, 2.29914, 2.16707, 2.16707, 2.16707, 2.16707, 2.16707, 2.16707, 2.16707, 2.16707, 2.16707, 2.16707, 2.16707, 2.16707, 2.16707, 2.16707, 2.16707, 2.16707, 2.16964, 2.16707
12.0063, 4, 2.28486, 2.15981, 2.44949, 1.71514, 0, 2.28162, 2.15981, 2.15981, 2.15981, 2.15981, 2.15981, 2.15981, 2.15981, 2.15981, 2.15981, 2.15981, 2.15981, 2.15981, 2.15981, 2.15981, 2.15981, 2.15981, 2.16305, 2.15981
12.0142, 6, 2.26826, 2.15256, 2.82843, 3.73174, 0, 2.26415, 2.15256, 2.15256, 2.15256, 2.15256, 2.15256, 2.15256, 2.15256, 2.15256, 2.15256, 2.15256, 2.15256, 2.15256, 2.15256, 2.15256, 2.15256, 2.15256, 2.15667, 2.15256
12.0221, 0, 2.256, 2.14926, 1.41421, -2.256, 0, 2.25079, 2.14926, 2.14926, 2.14926, 2.14926, 2.14926, 2.14926, 2.14926, 2.14926, 2.14926, 2.14926, 2.14926, 2.14926, 2.14926, 2.14926, 2.14926, 2.14926, 2.15447, 2.14926
12.03, 2, 2.24235, 2.144, 2, -0.242346, 0, 2.23575, 2.144, 2.144, 2.144, 2.144, 2.144, 2.144, 2.144, 2.144, 2.144, 2.144, 2.144, 2.144, 2.144, 2.144, 2.144, 2.144, 2.1506, 2.144
12.0379, 0, 2.22773, 2.13707, 1.41421, -2.22773, 0, 2.21942, 2.13707, 2.13707, 2.13707, 2.13707, 2.13707, 2.13707, 2.13707, 2.13707, 2.13707, 2.13707, 2.13707, 2.13707, 2.13707, 2.13707, 2.13707, 2.13707, 2.14538, 2.13707
12.0457, 0, 2.21314, 2.1293, 1.41421, -2.21314, 0, 2.20271, 2.1293, 2.1293, 2.1293, 2.1293, 2.1293, 2.1293, 2.1293, 2.1293, 2.1293, 2.1293, 2.1293, 2.1293, 2.1293, 2.1293, 2.1293, 2.1293, 2.13972, 2.1293
12.0536, 2, 2.19954, 2.12155, 2, -0.199544, 0, 2.18656, 2.12155, 2.12155, 2.12155, 2.12155, 2.12155, 2.12155, 2.12155, 2.12155, 2.12155, 2.12155, 2.12155, 2.12155, 2.12155, 2.12155, 2.12155, 2.12155, 2.13454, 2.12155
12.0615, 8, 2.19189, 2.11864, 3.16228, 5.80811, 0, 2.17581, 2.11864, 2.11864, 2.11864, 2.11864, 2.11864, 2.11864, 2.11864, 2.11864, 2.11864, 2.11864, 2.11864, 2.11864, 2.11864, 2.11864, 2.11864, 2.11864, 2.13472, 2.11864
12.0694, 2, 2.18324, 2.11354, 2, -0.183241, 0, 2.16347, 2.11354, 2.11354, 2.11354, 2.11354, 2.11354, 2.11354, 2.11354, 2.11354, 2.11354, 2.11354, 2.11354, 2.11354, 2.11354, 2.11354, 2.11354, 2.11354, 2.1333, 2.11354
12.0773, 4, 2.17402, 2.10656, 2.44949, 1.82598, 0, 2.14988, 2.10656, 2.10656, 2.10656, 2.10656, 2.10656, 2.10656, 2.10656, 2.10656, 2.10656, 2.10656, 2.10656, 2.10656, 2.10656, 2.10656, 2.10656, 2.10656, 2.13069, 2.10656
12.0852, 2, 2.16524, 2.09866, 2, -0.16524, 0, 2.13599, 2.09866, 2.09866, 2.09866, 2.09866, 2.09866, 2.09866, 2.09866, 2.09866, 2.09866, 2.09866, 2.09866, 2.09866, 2.09866, 2.09866, 2.09866, 2.09866, 2.1279, 2.09866
12.093, 4, 2.15792, 2.09077, 2.44949, 1.84208, 0, 2.12272, 2.09077, 2.09077, 2.09077, 2.09077, 2.09077, 2.09077, 2.09077, 2.09077, 2.09077, 2.09077, 2.09077, 2.09077, 2.09077, 2.09077, 2.09077, 2.09077, 2.12596, 2.09077
12.1009, 12, 2.15699, 2.08778, 3.74166, 9.84301, 0, 2.11495, 2.08778, 2.08778, 2.08778, 2.08778, 2.08778, 2.08778, 2.08778, 2.08778, 2.08778, 2.08778, 2.08778, 2.08778, 2.08778, 2.08778, 2.08778, 2.08778, 2.12982, 2.08778
12.1088, 4, 2.15526, 2.08247, 2.44949, 1.84474, 0, 2.10541, 2.08247, 2.08247, 2.08247, 2.08247, 2.08247, 2.08247, 2.08247, 2.08247, 2.08247, 2.08247, 2.08247, 2.08247, 2.08247, 2.08247, 2.08247, 2.08247, 2.13232, 2.08247
12.1167, 2, 2.1531, 2.07517, 2, -0.153099, 0, 2.09441, 2.07517, 2.07517, 2.07517, 2.07517, 2.07517, 2.07517, 2.07517, 2.07517, 2.07517, 2.07517, 2.07517, 2.07517, 2.07517, 2.07517, 2.07517, 2.07517, 2.13386, 2.07517
12.1246, 6, 2.1515, 2.06689, 2.82843, 3.8485, 0, 2.08292, 2.06689, 2.06689, 2.06689, 2.06689, 2.06689, 2.06689, 2.06689, 2.06689, 2.06689, 2.06689, 2.06689, 2.06689, 2.06689, 2.06689, 2.06689, 2.06689, 2.13547, 2.06689
12.1325, 8, 2.15144, 2.05862, 3.16228, 5.84856, 0, 2.07189, 2.05862, 2.05862, 2.05862, 2.05862, 2.05862, 2.05862, 2.05862, 2.05862, 2.05862, 2.05862, 2.05862, 2.05862, 2.05862, 2.05862, 2.05862, 2.05862, 2.13818, 2.05862
12.1403, 2, 2.15829, 2.05577, 2, -0.158293, 0, 2.06667, 2.05577, 2.05577, 2.05577, 2.05577, 2.05577, 2.05577, 2.05577, 2.05577, 2.05577, 2.05577, 2.05577, 2.05577, 2.05577, 2.05577, 2.05577, 2.05577, 2.14739, 2.05577
12.1482, 2, 2.1642, 2.05055, 2, -0.164196, 0, 2.05945, 2.05055, 2.05055, 2.05055, 2.05055, 2.05055, 2.05055, 2.05055, 2.05055, 2.05055, 2.05055, 2.05055, 2.05055, 2.05055, 2.05055, 2.05055, 2.05055, 2.1553, 2.05055
12.1561, 12, 2.16937, 2.04328, 3.74166, 9.83063, 0, 2.05049, 2.04328, 2.04328, 2.04328, 2.04328, 2.04328, 2.04328, 2.04328, 2.04328, 2.04328, 2.04328, 2.04328, 2.04328, 2.04328, 2.04328, 2.04328, 2.04328, 2.16216, 2.04328
12.164, 4, 2.17474, 2.03499, 2.44949, 1.82526, 0, 2.0408, 2.03499, 2.03499, 2.03499, 2.03499, 2.03499, 2.03499, 2.03499, 2.03499, 2.03499, 2.03499, 2.03499, 2.03499, 2.03499, 2.03499, 2.03499, 2.03499, 2.16893, 2.03499
12.1719, 6, 2.18119, 2.02672, 2.82843, 3.81881, 0, 2.03137, 2.02672, 2.02672, 2.02672, 2.02672, 2.02672, 2.02672, 2.02672, 2.02672, 2.02672, 2.02672, 2.02672, 2.02672, 2.02672, 2.02672, 2.02672, 2.02672, 2.17654, 2.02672
12.1798, 6, 2.19358, 2.02353, 2.82843, 3.80642, 0, 2.02723, 2.02353, 2.02353, 2.02353, 2.02353, 2.02353, 2.02353, 2.02353, 2.02353, 2.02353, 2.02353, 2.02353, 2.02353, 2.02353, 2.02353, 2.02353, 2.02353, 2.18988, 2.02353
12.1876, 6, 2.2043, 2.018, 2.82843, 3.7957, 0, 2.02092, 2.018, 2.018, 2.018, 2.018, 2.018, 2.018, 2.018, 2.018, 2.018, 2.018, 2.018, 2.018, 2.018, 2.01801, 2.018, 2.018, 2.20139, 2.018
12.1955, 4, 2.21344, 2.01045, 2.44949, 1.78656, 0, 2.01274, 2.01045, 2.01045, 2.01045, 2.01045, 2.01045, 2.01045, 2.01045, 2.01045, 2.01045, 2.01045, 2.01045, 2.01045, 2.01045, 2.01045, 2.01045, 2.01045, 2.21115, 2.01045
12.2034, 6, 2.22175, 2.0019, 2.82843, 3.77825, 0, 2.00369, 2.0019, 2.0019, 2.0019, 2.0019, 2.0019, 2.0019, 2.0019, 2.0019, 2.0019, 2.0019, 2.0019, 2.0019, 2.0019, 2.0019, 2.0019, 2.0019, 2.21997, 2.0019
12.2113, 6, 2.22998, 1.99337, 2.82843, 3.77002, 0, 1.99475, 1.99337, 1.99337, 1.99337, 1.99337, 1.99337, 1.99337, 1.99337, 1.99337, 1.99337, 1.99337, 1.99337, 1.99337, 1.99337, 1.99337, 1.99337, 1.99337, 2.2286, 1.99337
12.2192, 4, 2.24319, 1.99022, 2.44949, 1.75681, 0, 1.99128, 1.99022, 1.99022, 1.99022, 1.99022, 1.99022, 1.99022, 1.99022, 1.99022, 1.99022, 1.99022, 1.99022, 1.99022, 1.99022, 1.99022, 1.99022, 1.99022, 2.24213, 1.99022
12.2271, 10, 2.2534, 1.98475, 3.4641, 7.7466, 0, 1.98556, 1.98475, 1.98475, 1.98475, 1.98475, 1.98475, 1.98475, 1.98475, 1.98475, 1.98475, 1.98475, 1.98475, 1.98475, 1.98475, 1.98476, 1.98475, 1.98475, 2.25259, 1.98475
12.235, 16, 2.26061, 1.97726, 4.24264, 13.7394, 0, 1.97788, 1.97726, 1.97726, 1.97726, 1.97726, 1.97726, 1.97726, 1.97726, 1.97726, 1.97726, 1.97726, 1.97726, 1.97726, 1.97726, 1.97726, 1.97726, 1.97726, 2.26, 1.97726
12.2428, 2, 2.26556, 1.96877, 2, -0.265558, 0, 1.96923, 1.96877, 1.96877, 1.96877, 1.96877, 1.96877, 1.96877, 1.96877, 1.96877, 1.96877, 1.96877, 1.96877, 1.96877, 1.96877, 1.96877, 1.96877, 1.96877, 2.2651, 1.96877
12.2507, 14, 2.26899, 1.9603, 4, 11.731, 0, 1.96064, 1.9603, 1.9603, 1.9603, 1.9603, 1.9603, 1.9603, 1.9603, 1.9603, 1.9603, 1.9603, 1.9603, 1.9603, 1.9603, 1.9603, 1.9603, 1.9603, 2.26864, 1.9603
12.2586, 4, 2.27554, 1.95671, 2.44949, 1.72446, 0, 1.95697, 1.95671, 1.95671, 1.95671, 1.95671, 1.95671, 1.95671, 1.95671, 1.95671, 1.95671, 1.95671, 1.95671, 1.95671, 1.95671, 1.95671, 1.95671, 1.95671, 2.27528, 1.95671
12.2665, 6, 2.27786, 1.9509, 2.82843, 3.72214, 0, 1.95109, 1.9509, 1.9509, 1.9509, 1.9509, 1.9509, 1.9509, 1.9509, 1.9509, 1.9509, 1.9509, 1.9509, 1.9509, 1.9509, 1.9509, 1.9509, 1.9509, 2.27767, 1.9509
12.2744, 4, 2.27607, 1.94313, 2.44949, 1.72393, 0, 1.94327, 1.94313, 1.94313, 1.94313, 1.94313, 1.94313, 1.94313, 1.94313, 1.94313, 1.94313, 1.94313, 1.94313, 1.94313, 1.94313, 1.94313, 1.94313, 1.94313, 2.27593, 1.94313
12.2823, 4, 2.27104, 1.9344, 2.44949, 1.72896, 0, 1.9345, 1.9344, 1.9344, 1.9344, 1.9344, 1.9344, 1.9344, 1.9344, 1.9344, 1.9344, 1.9344, 1.9344, 1.9344, 1.9344, 1.9344, 1.9344, 1.9344, 2.27094, 1.9344
12.2901, 4, 2.26367, 1.92569, 2.44949, 1.73633, 0, 1.92576, 1.92569, 1.92569, 1.92569, 1.92569, 1.92569, 1.92569, 1.92569, 1.92569, 1.92569, 1.92569, 1.92569, 1.92569, 1.92569, 1.92569, 1.92569, 1.92569, 2.26359, 1.92569
12.298, 6, 2.25901, 1.92209, 2.82843, 3.74099, 0, 1.92214, 1.92209, 1.92209, 1.92209, 1.92209, 1.92209, 1.92209, 1.92209, 1.92209, 1.92209, 1.92209, 1.92209, 1.92209, 1.92209, 1.92209, 1.92209, 1.92209, 2.25895, 1.92209
12.3059, 8, 2.24981, 1.91631, 3.16228, 5.75019, 0, 1.91635, 1.91631, 1.91631, 1.91631, 1.91631, 1.91631, 1.91631, 1.91631, 1.91631, 1.91631, 1.91631, 1.91631, 1.91631, 1.91631, 1.91631, 1.91631, 1.91631, 2.24977, 1.91631
12.3138, 0, 2.2364, 1.90862, 1.41421, -2.2364, 0, 1.90865, 1.90862, 1.90862, 1.90862, 1.90862, 1.90862, 1.90862, 1.90862, 1.90862, 1.90862, 1.90862, 1.90862, 1.90862, 1.90862, 1.90862, 1.90862, 1.90862, 2.23637, 1.90862
12.3217, 2, 2.21988, 1.89999, 2, -0.219885, 0, 1.90001, 1.89999, 1.89999, 1.89999, 1.89999, 1.89999, 1.89999, 1.89999, 1.89999, 1.89999, 1.89999, 1.89999, 1.89999, 1.89999, 1.89999, 1.89999, 1.89999, 2.21986, 1.89999
12.3296, 4, 2.20138, 1.89139, 2.44949, 1.79862, 0, 1.8914, 1.89139, 1.89139, 1.89139, 1.89139, 1.89139, 1.89139, 1.89139, 1.89139, 1.89139, 1.89139, 1.89139, 1.89139, 1.89139, 1.89139, 1.89139, 1.89139, 2.20137, 1.89139
12.3374, 4, 2.18556, 1.88726, 2.44949, 1.81444, 0, 1.88727, 1.88726, 1.88726, 1.88726, 1.88726, 1.88726, 1.88726, 1.88726, 1.88726, 1.88726, 1.88726, 1.88726, 1.88726, 1.88726, 1.88726, 1.88726, 1.88726, 2.18555, 1.88726
12.3453, 2, 2.16614, 1.88109, 2, -0.16614, 0, 1.8811, 1.88109, 1.88109, 1.88109, 1.88109, 1.88109, 1.88109, 1.88109, 1.88109, 1.88109, 1.88109, 1.88109, 1.88109, 1.88109, 1.88109, 1.88109, 1.88109, 2.16613, 1.88109
12.3532, 6, 2.14362, 1.87313, 2.82843, 3.85638, 0, 1.87314, 1.87313, 1.87313, 1.87313, 1.87313, 1.87313, 1.87313, 1.87313, 1.87313, 1.87313, 1.87313, 1.87313, 1.87313, 1.87313, 1.87313, 1.87313, 1.87313, 2.14362, 1.87313
