   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_155.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
12.5608, 8, 1.79111, 1.4665, 3.16228, 6.20889, 1.4665, 0, 1.4665, 1.4665, 1.4665, 1.4665, 1.4665, 1.4665, 1.4665, 1.4665, 1.4665, 1.4665, 1.4665, 1.4665, 1.4665, 1.4665, 1.4665, 1.4665, 1.4665, 1.79111
12.5687, 2, 1.8564, 1.45334, 2, 0.143601, 1.45334, 0, 1.45334, 1.45334, 1.45334, 1.45334, 1.45334, 1.45334, 1.45334, 1.45334, 1.45334, 1.45334, 1.45334, 1.45334, 1.45334, 1.45334, 1.45334, 1.45334, 1.45334, 1.8564
12.5765, 0, 1.95228, 1.45432, 1.41421, -1.95228, 1.45432, 0, 1.45432, 1.45432, 1.45432, 1.45432, 1.45432, 1.45432, 1.45432, 1.45432, 1.45432, 1.45432, 1.45432, 1.45432, 1.45432, 1.45432, 1.45433, 1.45432, 1.45432, 1.95228
12.5844, 10, 2.06077, 1.44922, 3.4641, 7.93923, 1.44922, 0, 1.44922, 1.44922, 1.44922, 1.44922, 1.44922, 1.44922, 1.44922, 1.44922, 1.44922, 1.44922, 1.44922, 1.44922, 1.44922, 1.44922, 1.44922, 1.44922, 1.44922, 2.06076
12.5923, 6, 2.18476, 1.4386, 2.82843, 3.81524, 1.4386, 0, 1.4386, 1.4386, 1.4386, 1.4386, 1.4386, 1.4386, 1.4386, 1.4386, 1.4386, 1.4386, 1.4386, 1.4386, 1.4386, 1.4386, 1.4386, 1.4386, 1.4386, 2.18476
12.6002, 4, 2.3294, 1.42528, 2.44949, 1.6706, 1.42528, 0, 1.42528, 1.42528, 1.42528, 1.42528, 1.42528, 1.42528, 1.42528, 1.42528, 1.42528, 1.42528, 1.42528, 1.42528, 1.42528, 1.42528, 1.42528, 1.42528, 1.42528, 2.3294
12.6081, 4, 2.49969, 1.41202, 2.44949, 1.50031, 1.41202, 0, 1.41202, 1.41202, 1.41202, 1.41202, 1.41202, 1.41202, 1.41202, 1.41202, 1.41202, 1.41202, 1.41202, 1.41202, 1.41202, 1.41202, 1.41202, 1.41202, 1.41202, 2.49969
12.616, 6, 2.71187, 1.4129, 2.82843, 3.28813, 1.4129, 0, 1.4129, 1.4129, 1.4129, 1.4129, 1.4129, 1.4129, 1.4129, 1.4129, 1.4129, 1.4129, 1.4129, 1.4129, 1.4129, 1.4129, 1.4129, 1.4129, 1.4129, 2.71187
12.6239, 12, 2.94746, 1.40755, 3.74166, 9.05254, 1.40755, 0, 1.40755, 1.40755, 1.40755, 1.40755, 1.40755, 1.40755, 1.40755, 1.40755, 1.40755, 1.40755, 1.40755, 1.40755, 1.40755, 1.40755, 1.40755, 1.40755, 1.40755, 2.94745
12.6317, 12, 3.20861, 1.39656, 3.74166, 8.79139, 1.39656, 0, 1.39656, 1.39656, 1.39656, 1.39656, 1.39656, 1.39656, 1.39656, 1.39656, 1.39656, 1.39656, 1.39656, 1.39656, 1.39656, 1.39656, 1.39656, 1.39656, 1.39656, 3.20861
12.6396, 12, 3.4992, 1.38281, 3.74166, 8.5008, 1.38281, 0, 1.38281, 1.38281, 1.38281, 1.38281, 1.38281, 1.38281, 1.38281, 1.38281, 1.38281, 1.38281, 1.38281, 1.38281, 1.38281, 1.38281, 1.38281, 1.38281, 1.38281, 3.4992
12.6475, 6, 3.82261, 1.36912, 2.82843, 2.17739, 1.36912, 0, 1.36912, 1.36912, 1.36912, 1.36912, 1.36912, 1.36912, 1.36912, 1.36912, 1.36912, 1.36912, 1.36912, 1.36912, 1.36912, 1.36912, 1.36912, 1.36912, 1.36912, 3.82261
12.6554, 12, 4.19344, 1.3704, 3.74166, 7.80656, 1.3704, 0, 1.3704, 1.3704, 1.3704, 1.3704, 1.3704, 1.3704, 1.3704, 1.3704, 1.3704, 1.3704, 1.3704, 1.3704, 1.3704, 1.3704, 1.3704, 1.3704, 1.3704, 4.19344
12.6633, 12, 4.58939, 1.36528, 3.74166, 7.41061, 1.36528, 0, 1.36528, 1.36528, 1.36528, 1.36528, 1.36528, 1.36528, 1.36528, 1.36528, 1.36528, 1.36528, 1.36528, 1.36528, 1.36528, 1.36528, 1.36528, 1.36528, 1.36528, 4.58939
12.6712, 6, 5.00905, 1.35435, 2.82843, 0.99095, 1.35435, 0, 1.35435, 1.35435, 1.35435, 1.35435, 1.35435, 1.35435, 1.35435, 1.35435, 1.35435, 1.35435, 1.35435, 1.35435, 1.35435, 1.35435, 1.35436, 1.35435, 1.35435, 5.00905
12.679, 14, 5.45256, 1.34058, 4, 8.54744, 1.34058, 0, 1.34058, 1.34058, 1.34058, 1.34058, 1.34058, 1.34058, 1.34058, 1.34058, 1.34058, 1.34058, 1.34058, 1.34058, 1.34058, 1.34058, 1.34059, 1.34058, 1.34058, 5.45255
12.6869, 10, 5.91897, 1.32689, 3.4641, 4.08103, 1.32689, 0, 1.32689, 1.32689, 1.32689, 1.32689, 1.32689, 1.32689, 1.32689, 1.32689, 1.32689, 1.32689, 1.32689, 1.32689, 1.32689, 1.32689, 1.32689, 1.32689, 1.32689, 5.91897
12.6948, 12, 6.41836, 1.32809, 3.74166, 5.58164, 1.32809, 0, 1.32809, 1.32809, 1.32809, 1.32809, 1.32809, 1.32809, 1.32809, 1.32809, 1.32809, 1.32809, 1.32809, 1.32809, 1.32809, 1.32809, 1.3281, 1.32809, 1.32809, 6.41836
12.7027, 6, 6.92346, 1.3228, 2.82843, -0.923456, 1.3228, 0, 1.3228, 1.3228, 1.3228, 1.3228, 1.3228, 1.3228, 1.3228, 1.3228, 1.3228, 1.3228, 1.3228, 1.3228, 1.3228, 1.3228, 1.32281, 1.3228, 1.3228, 6.92345
12.7106, 18, 7.42813, 1.3116, 4.47214, 10.5719, 1.3116, 0, 1.3116, 1.3116, 1.3116, 1.3116, 1.3116, 1.3116, 1.3116, 1.3116, 1.3116, 1.3116, 1.3116, 1.3116, 1.3116, 1.3116, 1.31161, 1.3116, 1.3116, 7.42813
12.7185, 8, 7.92804, 1.29751, 3.16228, 0.0719633, 1.29751, 0, 1.29751, 1.29751, 1.29751, 1.29751, 1.29751, 1.29751, 1.29751, 1.29751, 1.29751, 1.29751, 1.29751, 1.29751, 1.29751, 1.29751, 1.29751, 1.29751, 1.29751, 7.92803
12.7263, 10, 8.41821, 1.28349, 3.4641, 1.58179, 1.28349, 0, 1.28349, 1.28349, 1.28349, 1.28349, 1.28349, 1.28349, 1.28349, 1.28349, 1.28349, 1.28349, 1.28349, 1.28349, 1.28349, 1.28349, 1.28349, 1.28349, 1.28349, 8.41821
12.7342, 10, 8.90563, 1.28506, 3.4641, 1.09437, 1.28506, 0, 1.28506, 1.28506, 1.28506, 1.28506, 1.28506, 1.28506, 1.28506, 1.28506, 1.28506, 1.28506, 1.28506, 1.28506, 1.28506, 1.28506, 1.28506, 1.28506, 1.28506, 8.90563
12.7421, 28, 9.35958, 1.27999, 5.47723, 18.6404, 1.27999, 0, 1.27999, 1.27999, 1.27999, 1.27999, 1.27999, 1.27999, 1.27999, 1.27999, 1.27999, 1.27999, 1.27999, 1.27999, 1.27999, 1.27999, 1.27999, 1.27999, 1.27999, 9.35957
12.75, 12, 9.7722, 1.26888, 3.74166, 2.2278, 1.26888, 0, 1.26888, 1.26888, 1.26888, 1.26888, 1.26888, 1.26888, 1.26888, 1.26888, 1.26888, 1.26888, 1.26888, 1.26888, 1.26888, 1.26888, 1.26888, 1.26888, 1.26888, 9.77219
12.7579, 14, 10.1384, 1.25481, 4, 3.86164, 1.25481, 0, 1.25481, 1.25481, 1.25481, 1.25481, 1.25481, 1.25481, 1.25481, 1.25481, 1.25481, 1.25481, 1.25481, 1.25481, 1.25481, 1.25481, 1.25481, 1.25481, 1.25481, 10.1384
12.7658, 8, 10.4535, 1.24082, 3.16228, -2.45353, 1.24082, 0, 1.24082, 1.24082, 1.24082, 1.24082, 1.24082, 1.24082, 1.24082, 1.24082, 1.24082, 1.24082, 1.24082, 1.24082, 1.24082, 1.24082, 1.24082, 1.24082, 1.24082, 10.4535
12.7737, 16, 10.7265, 1.24238, 4.24264, 5.27348, 1.24238, 0, 1.24238, 1.24238, 1.24238, 1.24238, 1.24238, 1.24238, 1.24238, 1.24238, 1.24238, 1.24238, 1.24238, 1.24238, 1.24238, 1.24238, 1.24239, 1.24238, 1.24238, 10.7265
12.7815, 14, 10.9295, 1.23724, 4, 3.07052, 1.23724, 0, 1.23724, 1.23724, 1.23724, 1.23724, 1.23724, 1.23724, 1.23724, 1.23724, 1.23724, 1.23724, 1.23724, 1.23724, 1.23724, 1.23724, 1.23724, 1.23724, 1.23724, 10.9295
12.7894, 12, 11.0586, 1.22596, 3.74166, 0.941425, 1.22596, 0, 1.22596, 1.22596, 1.22596, 1.22596, 1.22596, 1.22596, 1.22596, 1.22596, 1.22596, 1.22596, 1.22596, 1.22596, 1.22596, 1.22596, 1.22596, 1.22596, 1.22596, 11.0586
12.7973, 16, 11.1141, 1.21168, 4.24264, 4.88594, 1.21168, 0, 1.21168, 1.21168, 1.21168, 1.21168, 1.21168, 1.21168, 1.21168, 1.21168, 1.21168, 1.21168, 1.21168, 1.21168, 1.21168, 1.21168, 1.21168, 1.21168, 1.21168, 11.1141
12.8052, 16, 11.0976, 1.19748, 4.24264, 4.90238, 1.19748, 0, 1.19748, 1.19748, 1.19748, 1.19748, 1.19748, 1.19748, 1.19748, 1.19748, 1.19748, 1.19748, 1.19748, 1.19748, 1.19748, 1.19748, 1.19748, 1.19748, 1.19748, 11.0976
12.8131, 8, 11.0254, 1.19937, 3.16228, -3.02542, 1.19937, 0, 1.19937, 1.19937, 1.19937, 1.19937, 1.19937, 1.19937, 1.19937, 1.19937, 1.19937, 1.19937, 1.19937, 1.19937, 1.19937, 1.19937, 1.19937, 1.19937, 1.19937, 11.0254
12.821, 16, 10.8763, 1.19444, 4.24264, 5.12367, 1.19444, 0, 1.19444, 1.19444, 1.19444, 1.19444, 1.19444, 1.19444, 1.19444, 1.19444, 1.19444, 1.19444, 1.19444, 1.19444, 1.19444, 1.19444, 1.19444, 1.19444, 1.19444, 10.8763
12.8288, 14, 10.6542, 1.18327, 4, 3.34583, 1.18327, 0, 1.18327, 1.18327, 1.18327, 1.18327, 1.18327, 1.18327, 1.18327, 1.18327, 1.18327, 1.18327, 1.18327, 1.18327, 1.18327, 1.18327, 1.18327, 1.18327, 1.18327, 10.6542
12.8367, 8, 10.3667, 1.16905, 3.16228, -2.36674, 1.16905, 0, 1.16905, 1.16905, 1.16905, 1.16905, 1.16905, 1.16905, 1.16905, 1.16905, 1.16905, 1.16905, 1.16905, 1.16905, 1.16905, 1.16905, 1.16905, 1.16905, 1.16905, 10.3667
12.8446, 4, 10.023, 1.15491, 2.44949, -6.02298, 1.15491, 0, 1.15491, 1.15491, 1.15491, 1.15491, 1.15491, 1.15491, 1.15491, 1.15491, 1.15491, 1.15491, 1.15491, 1.15491, 1.15491, 1.15491, 1.15491, 1.15491, 1.15491, 10.023
12.8525, 14, 9.6458, 1.15688, 4, 4.3542, 1.15688, 0, 1.15688, 1.15688, 1.15688, 1.15688, 1.15688, 1.15688, 1.15688, 1.15688, 1.15688, 1.15688, 1.15688, 1.15688, 1.15688, 1.15688, 1.15688, 1.15688, 1.15688, 9.6458
12.8604, 8, 9.21973, 1.15196, 3.16228, -1.21973, 1.15196, 0, 1.15196, 1.15196, 1.15196, 1.15196, 1.15196, 1.15196, 1.15196, 1.15196, 1.15196, 1.15196, 1.15196, 1.15196, 1.15196, 1.15196, 1.15196, 1.15196, 1.15196, 9.21973
12.8683, 14, 8.75358, 1.14073, 4, 5.24642, 1.14073, 0, 1.14073, 1.14073, 1.14073, 1.14073, 1.14073, 1.14073, 1.14073, 1.14073, 1.14073, 1.14073, 1.14073, 1.14073, 1.14073, 1.14073, 1.14073, 1.14073, 1.14073, 8.75358
12.8761, 8, 8.25885, 1.12642, 3.16228, -0.258846, 1.12642, 0, 1.12642, 1.12642, 1.12642, 1.12642, 1.12642, 1.12642, 1.12642, 1.12642, 1.12642, 1.12642, 1.12642, 1.12642, 1.12642, 1.12642, 1.12643, 1.12642, 1.12642, 8.25884
12.884, 12, 7.7472, 1.11221, 3.74166, 4.2528, 1.11221, 0, 1.11221, 1.11221, 1.11221, 1.11221, 1.11221, 1.11221, 1.11221, 1.11221, 1.11221, 1.11221, 1.11221, 1.11221, 1.11221, 1.11221, 1.11221, 1.11221, 1.11221, 7.7472
12.8919, 12, 7.24314, 1.11446, 3.74166, 4.75686, 1.11446, 0, 1.11446, 1.11446, 1.11446, 1.11446, 1.11446, 1.11446, 1.11446, 1.11446, 1.11446, 1.11446, 1.11446, 1.11446, 1.11446, 1.11446, 1.11446, 1.11446, 1.11446, 7.24314
12.8998, 2, 6.73096, 1.10974, 2, -4.73096, 1.10974, 0, 1.10974, 1.10974, 1.10974, 1.10974, 1.10974, 1.10974, 1.10974, 1.10974, 1.10974, 1.10974, 1.10974, 1.10974, 1.10974, 1.10974, 1.10974, 1.10974, 1.10974, 6.73096
12.9077, 10, 6.21827, 1.09864, 3.4641, 3.78173, 1.09864, 0, 1.09864, 1.09864, 1.09864, 1.09864, 1.09864, 1.09864, 1.09864, 1.09864, 1.09864, 1.09864, 1.09864, 1.09864, 1.09864, 1.09864, 1.09865, 1.09864, 1.09864, 6.21827
12.9156, 4, 5.71477, 1.08443, 2.44949, -1.71477, 1.08443, 0, 1.08443, 1.08443, 1.08443, 1.08443, 1.08443, 1.08443, 1.08443, 1.08443, 1.08443, 1.08443, 1.08443, 1.08443, 1.08443, 1.08443, 1.08443, 1.08443, 1.08443, 5.71477
12.9235, 2, 5.2292, 1.0703, 2, -3.2292, 1.0703, 0, 1.0703, 1.0703, 1.0703, 1.0703, 1.0703, 1.0703, 1.0703, 1.0703, 1.0703, 1.0703, 1.0703, 1.0703, 1.0703, 1.0703, 1.0703, 1.0703, 1.0703, 5.2292
12.9313, 4, 4.78249, 1.0727, 2.44949, -0.782486, 1.0727, 0, 1.0727, 1.0727, 1.0727, 1.0727, 1.0727, 1.0727, 1.0727, 1.0727, 1.0727, 1.0727, 1.0727, 1.0727, 1.0727, 1.0727, 1.0727, 1.0727, 1.0727, 4.78248
12.9392, 2, 4.35465, 1.06809, 2, -2.35465, 1.06809, 0, 1.06809, 1.06809, 1.06809, 1.06809, 1.06809, 1.06809, 1.06809, 1.06809, 1.06809, 1.06809, 1.06809, 1.06809, 1.06809, 1.06809, 1.0681, 1.06809, 1.06809, 4.35464
12.9471, 2, 3.94901, 1.05705, 2, -1.94901, 1.05705, 0, 1.05705, 1.05705, 1.05705, 1.05705, 1.05705, 1.05705, 1.05705, 1.05705, 1.05705, 1.05705, 1.05705, 1.05705, 1.05705, 1.05705, 1.05705, 1.05705, 1.05705, 3.94901
12.955, 4, 3.57056, 1.04286, 2.44949, 0.429437, 1.04286, 0, 1.04286, 1.04286, 1.04286, 1.04286, 1.04286, 1.04286, 1.04286, 1.04286, 1.04286, 1.04286, 1.04286, 1.04286, 1.04286, 1.04286, 1.04286, 1.04286, 1.04286, 3.57056
12.9629, 2, 3.22346, 1.02877, 2, -1.22346, 1.02877, 0, 1.02877, 1.02877, 1.02877, 1.02877, 1.02877, 1.02877, 1.02877, 1.02877, 1.02877, 1.02877, 1.02877, 1.02877, 1.02877, 1.02877, 1.02877, 1.02877, 1.02877, 3.22346
12.9708, 4, 2.92442, 1.0314, 2.44949, 1.07558, 1.0314, 0, 1.0314, 1.0314, 1.0314, 1.0314, 1.0314, 1.0314, 1.0314, 1.0314, 1.0314, 1.0314, 1.0314, 1.0314, 1.0314, 1.0314, 1.0314, 1.0314, 1.0314, 2.92442
12.9786, 2, 2.64933, 1.02699, 2, -0.649328, 1.02699, 0, 1.02699, 1.02699, 1.02699, 1.02699, 1.02699, 1.02699, 1.02699, 1.02699, 1.02699, 1.02699, 1.02699, 1.02699, 1.02699, 1.02699, 1.02699, 1.02699, 1.02699, 2.64933
12.9865, 8, 2.39763, 1.01609, 3.16228, 5.60237, 1.01609, 0, 1.01609, 1.01609, 1.01609, 1.01609, 1.01609, 1.01609, 1.01609, 1.01609, 1.01609, 1.01609, 1.01609, 1.01609, 1.01609, 1.01609, 1.01609, 1.01609, 1.01609, 2.39763
12.9944, 2, 2.17118, 1.00202, 2, -0.171178, 1.00202, 0, 1.00202, 1.00202, 1.00202, 1.00202, 1.00202, 1.00202, 1.00202, 1.00202, 1.00202, 1.00202, 1.00202, 1.00202, 1.00202, 1.00202, 1.00202, 1.00202, 1.00202, 2.17118
13.0023, 0, 1.97142, 0.988053, 1.41421, -1.97142, 0.988053, 0, 0.988053, 0.988053, 0.988053, 0.988053, 0.988053, 0.988053, 0.988053, 0.988053, 0.988053, 0.988053, 0.988053, 0.988053, 0.988053, 0.988053, 0.988055, 0.988053, 0.988053, 1.97142
13.0102, 4, 1.81328, 0.991094, 2.44949, 2.18672, 0.991094, 0, 0.991094, 0.991094, 0.991094, 0.991094, 0.991094, 0.991094, 0.991094, 0.991094, 0.991094, 0.991094, 0.991094, 0.991094, 0.991094, 0.991094, 0.991096, 0.991094, 0.991094, 1.81328
13.0181, 6, 1.67039, 0.986941, 2.82843, 4.32961, 0.986941, 0, 0.986941, 0.986941, 0.986941, 0.986941, 0.986941, 0.986941, 0.986941, 0.986941, 0.986941, 0.986941, 0.986941, 0.986941, 0.986941, 0.986941, 0.986943, 0.986941, 0.986941, 1.67039
13.0259, 8, 1.54106, 0.976141, 3.16228, 6.45894, 0.976141, 0, 0.976141, 0.976141, 0.976141, 0.976141, 0.976141, 0.976141, 0.976141, 0.976141, 0.976141, 0.976141, 0.976141, 0.976141, 0.976141, 0.976141, 0.976143, 0.976141, 0.976141, 1.54106
13.0338, 2, 1.42652, 0.9621, 2, 0.573477, 0.9621, 0, 0.9621, 0.9621, 0.9621, 0.9621, 0.9621, 0.9621, 0.9621, 0.9621, 0.9621, 0.9621, 0.9621, 0.9621, 0.9621, 0.9621, 0.962102, 0.9621, 0.9621, 1.42652
13.0417, 2, 1.328, 0.948161, 2, 0.672003, 0.948161, 0, 0.948161, 0.948161, 0.948161, 0.948161, 0.948161, 0.948161, 0.948161, 0.948161, 0.948161, 0.948161, 0.948161, 0.948161, 0.948161, 0.948161, 0.948163, 0.948161, 0.948161, 1.32799
13.0496, 2, 1.2618, 0.952667, 2, 0.738204, 0.952667, 0, 0.952667, 0.952667, 0.952667, 0.952667, 0.952667, 0.952667, 0.952667, 0.952667, 0.952667, 0.952667, 0.952667, 0.952667, 0.952667, 0.952667, 0.952669, 0.952667, 0.952667, 1.26179
13.0575, 0, 1.19955, 0.949125, 1.41421, -1.19955, 0.949125, 0, 0.949125, 0.949125, 0.949125, 0.949125, 0.949125, 0.949125, 0.949125, 0.949125, 0.949125, 0.949125, 0.949125, 0.949125, 0.949125, 0.949125, 0.949127, 0.949125, 0.949125, 1.19955
13.0654, 4, 1.14016, 0.938156, 2.44949, 2.85984, 0.938156, 0, 0.938156, 0.938156, 0.938156, 0.938156, 0.938156, 0.938156, 0.938156, 0.938156, 0.938156, 0.938156, 0.938156, 0.938156, 0.938156, 0.938156, 0.938158, 0.938156, 0.938156, 1.14016
13.0732, 0, 1.08591, 0.923566, 1.41421, -1.08591, 0.923566, 0, 0.923566, 0.923566, 0.923566, 0.923566, 0.923566, 0.923566, 0.923566, 0.923566, 0.923566, 0.923566, 0.923566, 0.923566, 0.923566, 0.923566, 0.923568, 0.923566, 0.923566, 1.08591
13.0811, 0, 1.03915, 0.909091, 1.41421, -1.03915, 0.909091, 0, 0.909091, 0.909091, 0.909091, 0.909091, 0.909091, 0.909091, 0.909091, 0.909091, 0.909091, 0.909091, 0.909091, 0.909091, 0.909091, 0.909091, 0.909093, 0.909091, 0.909091, 1.03915
13.089, 0, 1.02708, 0.92312, 1.41421, -1.02708, 0.92312, 0, 0.92312, 0.92312, 0.92312, 0.92312, 0.92312, 0.92312, 0.92312, 0.92312, 0.92312, 0.92312, 0.92312, 0.92312, 0.92312, 0.92312, 0.923122, 0.92312, 0.92312, 1.02708
13.0969, 2, 1.01209, 0.929057, 2, 0.987911, 0.929057, 0, 0.929057, 0.929057, 0.929057, 0.929057, 0.929057, 0.929057, 0.929057, 0.929057, 0.929057, 0.929057, 0.929057, 0.929057, 0.929057, 0.929057, 0.929059, 0.929057, 0.929057, 1.01209
13.1048, 0, 0.993649, 0.927251, 1.41421, -0.993649, 0.927251, 0, 0.927251, 0.927251, 0.927251, 0.927251, 0.927251, 0.927251, 0.927251, 0.927251, 0.927251, 0.927251, 0.927251, 0.927251, 0.927251, 0.927251, 0.927253, 0.927251, 0.927251, 0.993647
13.1127, 0, 0.97492, 0.921583, 1.41421, -0.97492, 0.921583, 0, 0.921583, 0.921583, 0.921583, 0.921583, 0.921583, 0.921583, 0.921583, 0.921583, 0.921583, 0.921583, 0.921583, 0.921583, 0.921583, 0.921583, 0.921585, 0.921583, 0.921583, 0.974918
13.1206, 0, 0.959193, 0.915933, 1.41421, -0.959193, 0.915933, 0, 0.915933, 0.915933, 0.915933, 0.915933, 0.915933, 0.915933, 0.915933, 0.915933, 0.915933, 0.915933, 0.915933, 0.915933, 0.915933, 0.915933, 0.915935, 0.915933, 0.915933, 0.959191
13.1284, 6, 0.962956, 0.927257, 2.82843, 5.03704, 0.927257, 0, 0.927257, 0.927257, 0.927257, 0.927257, 0.927257, 0.927257, 0.927257, 0.927257, 0.927257, 0.927257, 0.927257, 0.927257, 0.927257, 0.927257, 0.927259, 0.927257, 0.927257, 0.962954
13.1363, 4, 0.962453, 0.932154, 2.44949, 3.03755, 0.932154, 0, 0.932154, 0.932154, 0.932154, 0.932154, 0.932154, 0.932154, 0.932154, 0.932154, 0.932154, 0.932154, 0.932154, 0.932154, 0.932154, 0.932154, 0.932156, 0.932154, 0.932154, 0.962451
13.1442, 0, 0.957842, 0.931036, 1.41421, -0.957842, 0.931036, 0, 0.931036, 0.931036, 0.931036, 0.931036, 0.931036, 0.931036, 0.931036, 0.931036, 0.931036, 0.931036, 0.931036, 0.931036, 0.931036, 0.931036, 0.931038, 0.931036, 0.931036, 0.95784
13.1521, 4, 0.951969, 0.926914, 2.44949, 3.04803, 0.926914, 0, 0.926914, 0.926914, 0.926914, 0.926914, 0.926914, 0.926914, 0.926914, 0.926914, 0.926914, 0.926914, 0.926914, 0.926914, 0.926914, 0.926914, 0.926916, 0.926914, 0.926914, 0.951967
13.16, 0, 0.947771, 0.9228, 1.41421, -0.947771, 0.9228, 0, 0.9228, 0.9228, 0.9228, 0.9228, 0.9228, 0.9228, 0.9228, 0.9228, 0.9228, 0.9228, 0.9228, 0.9228, 0.9228, 0.9228, 0.922802, 0.9228, 0.9228, 0.947769
13.1679, 4, 0.960005, 0.933451, 2.44949, 3.03999, 0.933451, 0, 0.933451, 0.933451, 0.933451, 0.933451, 0.933451, 0.933451, 0.933451, 0.933451, 0.933451, 0.933451, 0.933451, 0.933451, 0.933451, 0.933451, 0.933453, 0.933451, 0.933451, 0.960003
13.1757, 4, 0.967909, 0.938022, 2.44949, 3.03209, 0.938022, 0, 0.938022, 0.938022, 0.938022, 0.938022, 0.938022, 0.938022, 0.938022, 0.938022, 0.938022, 0.938022, 0.938022, 0.938022, 0.938022, 0.938022, 0.938024, 0.938022, 0.938022, 0.967907
13.1836, 0, 0.97205, 0.936927, 1.41421, -0.97205, 0.936927, 0, 0.936927, 0.936927, 0.936927, 0.936927, 0.936927, 0.936927, 0.936927, 0.936927, 0.936927, 0.936927, 0.936927, 0.936927, 0.936927, 0.936927, 0.936929, 0.936927, 0.936927, 0.972048
13.1915, 0, 0.975493, 0.933003, 1.41421, -0.975493, 0.933003, 0, 0.933003, 0.933003, 0.933003, 0.933003, 0.933003, 0.933003, 0.933003, 0.933003, 0.933003, 0.933003, 0.933003, 0.933003, 0.933003, 0.933003, 0.933005, 0.933003, 0.933003, 0.975491
13.1994, 2, 0.981371, 0.929087, 2, 1.01863, 0.929087, 0, 0.929087, 0.929087, 0.929087, 0.929087, 0.929087, 0.929087, 0.929087, 0.929087, 0.929087, 0.929087, 0.929087, 0.929087, 0.929087, 0.929087, 0.929089, 0.929087, 0.929087, 0.981369
13.2073, 4, 1.00428, 0.939411, 2.44949, 2.99572, 0.939411, 0, 0.939411, 0.939411, 0.939411, 0.939411, 0.939411, 0.939411, 0.939411, 0.939411, 0.939411, 0.939411, 0.939411, 0.939411, 0.939411, 0.939411, 0.939413, 0.939411, 0.939411, 1.00428
13.2152, 4, 1.02456, 0.943871, 2.44949, 2.97544, 0.943871, 0, 0.943871, 0.943871, 0.943871, 0.943871, 0.943871, 0.943871, 0.943871, 0.943871, 0.943871, 0.943871, 0.943871, 0.943871, 0.943871, 0.943871, 0.943873, 0.943871, 0.943871, 1.02456
13.223, 2, 1.04309, 0.942864, 2, 0.956909, 0.942864, 0, 0.942864, 0.942864, 0.942864, 0.942864, 0.942864, 0.942864, 0.942864, 0.942864, 0.942864, 0.942864, 0.942864, 0.942864, 0.942864, 0.942864, 0.942866, 0.942864, 0.942864, 1.04309
13.2309, 4, 1.06317, 0.939126, 2.44949, 2.93683, 0.939126, 0, 0.939126, 0.939126, 0.939126, 0.939126, 0.939126, 0.939126, 0.939126, 0.939126, 0.939126, 0.939126, 0.939126, 0.939126, 0.939126, 0.939126, 0.939128, 0.939126, 0.939126, 1.06317
13.2388, 0, 1.08814, 0.935395, 1.41421, -1.08814, 0.935395, 0, 0.935395, 0.935395, 0.935395, 0.935395, 0.935395, 0.935395, 0.935395, 0.935395, 0.935395, 0.935395, 0.935395, 0.935395, 0.935395, 0.935395, 0.935397, 0.935395, 0.935395, 1.08813
13.2467, 0, 1.13217, 0.945197, 1.41421, -1.13217, 0.945197, 0, 0.945197, 0.945197, 0.945197, 0.945197, 0.945197, 0.945197, 0.945197, 0.945197, 0.945197, 0.945197, 0.945197, 0.945197, 0.945197, 0.945197, 0.945199, 0.945197, 0.945197, 1.13216
13.2546, 0, 1.17674, 0.949361, 1.41421, -1.17674, 0.949361, 0, 0.949361, 0.949361, 0.949361, 0.949361, 0.949361, 0.949361, 0.949361, 0.949361, 0.949361, 0.949361, 0.949361, 0.949361, 0.949361, 0.949361, 0.949363, 0.949361, 0.949361, 1.17674
13.2625, 0, 1.22292, 0.948275, 1.41421, -1.22292, 0.948275, 0, 0.948275, 0.948275, 0.948275, 0.948275, 0.948275, 0.948275, 0.948275, 0.948275, 0.948275, 0.948275, 0.948275, 0.948275, 0.948275, 0.948275, 0.948277, 0.948275, 0.948275, 1.22292
13.2704, 4, 1.274, 0.944567, 2.44949, 2.726, 0.944567, 0, 0.944567, 0.944567, 0.944567, 0.944567, 0.944567, 0.944567, 0.944567, 0.944567, 0.944567, 0.944567, 0.944567, 0.944567, 0.944567, 0.944567, 0.944569, 0.944567, 0.944567, 1.274
13.2782, 4, 1.33322, 0.940865, 2.44949, 2.66678, 0.940865, 0, 0.940865, 0.940865, 0.940865, 0.940865, 0.940865, 0.940865, 0.940865, 0.940865, 0.940865, 0.940865, 0.940865, 0.940865, 0.940865, 0.940865, 0.940867, 0.940865, 0.940865, 1.33322
13.2861, 2, 1.41428, 0.950325, 2, 0.585722, 0.950325, 0, 0.950325, 0.950325, 0.950325, 0.950325, 0.950325, 0.950325, 0.950325, 0.950325, 0.950325, 0.950325, 0.950325, 0.950325, 0.950325, 0.950325, 0.950327, 0.950325, 0.950325, 1.41428
