   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_311.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
12.6979, 2, 5.03265, 2.48445, 2, -3.03265, 0, 2.48445, 2.48445, 2.48445, 2.48445, 2.48445, 2.48445, 2.48445, 2.48445, 2.48445, 2.48445, 2.48445, 2.48445, 2.48445, 2.48445, 2.48445, 2.48445, 2.48445, 5.03265, 2.48445
12.7058, 14, 5.29402, 2.48865, 4, 8.70598, 0, 2.48865, 2.48865, 2.48865, 2.48865, 2.48865, 2.48865, 2.48865, 2.48865, 2.48865, 2.48865, 2.48865, 2.48865, 2.48865, 2.48865, 2.48865, 2.48865, 2.48865, 5.29402, 2.48865
12.7137, 10, 5.55467, 2.48852, 3.4641, 4.44533, 0, 2.48852, 2.48852, 2.48852, 2.48852, 2.48852, 2.48852, 2.48852, 2.48852, 2.48852, 2.48852, 2.48852, 2.48852, 2.48852, 2.48852, 2.48852, 2.48852, 2.48852, 5.55466, 2.48852
12.7216, 6, 5.81136, 2.48442, 2.82843, 0.188639, 0, 2.48442, 2.48442, 2.48442, 2.48442, 2.48442, 2.48442, 2.48442, 2.48442, 2.48442, 2.48442, 2.48442, 2.48442, 2.48442, 2.48442, 2.48442, 2.48442, 2.48442, 5.81136, 2.48442
12.7295, 10, 6.06222, 2.47832, 3.4641, 3.93778, 0, 2.47833, 2.47832, 2.47832, 2.47832, 2.47832, 2.47832, 2.47832, 2.47832, 2.47832, 2.47832, 2.47832, 2.47832, 2.47832, 2.47832, 2.47833, 2.47832, 2.47832, 6.06221, 2.47832
12.7373, 8, 6.30511, 2.47224, 3.16228, 1.69489, 0, 2.47224, 2.47224, 2.47224, 2.47224, 2.47224, 2.47224, 2.47224, 2.47224, 2.47224, 2.47224, 2.47224, 2.47224, 2.47224, 2.47224, 2.47224, 2.47224, 2.47224, 6.30511, 2.47224
12.7452, 6, 6.54507, 2.47541, 2.82843, -0.545073, 0, 2.47541, 2.47541, 2.47541, 2.47541, 2.47541, 2.47541, 2.47541, 2.47541, 2.47541, 2.47541, 2.47541, 2.47541, 2.47541, 2.47541, 2.47541, 2.47541, 2.47541, 6.54507, 2.47541
12.7531, 6, 6.76463, 2.47455, 2.82843, -0.764627, 0, 2.47455, 2.47455, 2.47455, 2.47455, 2.47455, 2.47455, 2.47455, 2.47455, 2.47455, 2.47455, 2.47455, 2.47455, 2.47455, 2.47455, 2.47455, 2.47455, 2.47455, 6.76462, 2.47455
12.761, 6, 6.95998, 2.47001, 2.82843, -0.959984, 0, 2.47002, 2.47001, 2.47001, 2.47001, 2.47001, 2.47001, 2.47001, 2.47001, 2.47001, 2.47001, 2.47001, 2.47001, 2.47001, 2.47001, 2.47001, 2.47001, 2.47001, 6.95998, 2.47001
12.7689, 8, 7.12918, 2.46365, 3.16228, 0.870818, 0, 2.46365, 2.46365, 2.46365, 2.46365, 2.46365, 2.46365, 2.46365, 2.46365, 2.46365, 2.46365, 2.46365, 2.46365, 2.46365, 2.46365, 2.46365, 2.46365, 2.46365, 7.12918, 2.46365
12.7768, 12, 7.27061, 2.4573, 3.74166, 4.72939, 0, 2.4573, 2.4573, 2.4573, 2.4573, 2.4573, 2.4573, 2.4573, 2.4573, 2.4573, 2.4573, 2.4573, 2.4573, 2.4573, 2.4573, 2.4573, 2.4573, 2.4573, 7.27061, 2.4573
12.7846, 8, 7.39041, 2.46009, 3.16228, 0.609592, 0, 2.46009, 2.46009, 2.46009, 2.46009, 2.46009, 2.46009, 2.46009, 2.46009, 2.46009, 2.46009, 2.46009, 2.46009, 2.46009, 2.46009, 2.46009, 2.46009, 2.46009, 7.39041, 2.46009
12.7925, 8, 7.47328, 2.45909, 3.16228, 0.526718, 0, 2.45909, 2.45909, 2.45909, 2.45909, 2.45909, 2.45909, 2.45909, 2.45909, 2.45909, 2.45909, 2.45909, 2.45909, 2.45909, 2.45909, 2.45909, 2.45909, 2.45909, 7.47328, 2.45909
12.8004, 12, 7.51788, 2.45467, 3.74166, 4.48212, 0, 2.45467, 2.45467, 2.45467, 2.45467, 2.45467, 2.45467, 2.45467, 2.45467, 2.45467, 2.45467, 2.45467, 2.45467, 2.45467, 2.45467, 2.45467, 2.45467, 2.45467, 7.51788, 2.45467
12.8083, 10, 7.52495, 2.44853, 3.4641, 2.47505, 0, 2.44853, 2.44853, 2.44853, 2.44853, 2.44853, 2.44853, 2.44853, 2.44853, 2.44853, 2.44853, 2.44853, 2.44853, 2.44853, 2.44853, 2.44853, 2.44853, 2.44853, 7.52495, 2.44853
12.8162, 12, 7.49599, 2.4424, 3.74166, 4.50401, 0, 2.4424, 2.4424, 2.4424, 2.4424, 2.4424, 2.4424, 2.4424, 2.4424, 2.4424, 2.4424, 2.4424, 2.4424, 2.4424, 2.4424, 2.4424, 2.4424, 2.4424, 7.49599, 2.4424
12.8241, 12, 7.43939, 2.44411, 3.74166, 4.56061, 0, 2.44411, 2.44411, 2.44411, 2.44411, 2.44411, 2.44411, 2.44411, 2.44411, 2.44411, 2.44411, 2.44411, 2.44411, 2.44411, 2.44411, 2.44411, 2.44411, 2.44411, 7.43938, 2.44411
12.8319, 10, 7.34512, 2.44234, 3.4641, 2.65488, 0, 2.44234, 2.44234, 2.44234, 2.44234, 2.44234, 2.44234, 2.44234, 2.44234, 2.44234, 2.44234, 2.44234, 2.44234, 2.44234, 2.44234, 2.44234, 2.44234, 2.44234, 7.34512, 2.44234
12.8398, 10, 7.21555, 2.43745, 3.4641, 2.78445, 0, 2.43745, 2.43745, 2.43745, 2.43745, 2.43745, 2.43745, 2.43745, 2.43745, 2.43745, 2.43745, 2.43745, 2.43745, 2.43745, 2.43745, 2.43745, 2.43745, 2.43745, 7.21555, 2.43745
12.8477, 10, 7.05487, 2.431, 3.4641, 2.94513, 0, 2.431, 2.431, 2.431, 2.431, 2.431, 2.431, 2.431, 2.431, 2.431, 2.431, 2.431, 2.431, 2.431, 2.431, 2.431, 2.431, 2.431, 7.05487, 2.431
12.8556, 10, 6.86778, 2.42456, 3.4641, 3.13222, 0, 2.42456, 2.42456, 2.42456, 2.42456, 2.42456, 2.42456, 2.42456, 2.42456, 2.42456, 2.42456, 2.42456, 2.42456, 2.42456, 2.42456, 2.42456, 2.42456, 2.42456, 6.86777, 2.42456
12.8635, 2, 6.66562, 2.42584, 2, -4.66562, 0, 2.42584, 2.42584, 2.42584, 2.42584, 2.42584, 2.42584, 2.42584, 2.42584, 2.42584, 2.42584, 2.42584, 2.42584, 2.42584, 2.42584, 2.42584, 2.42584, 2.42584, 6.66562, 2.42584
12.8713, 4, 6.44136, 2.42393, 2.44949, -2.44136, 0, 2.42393, 2.42393, 2.42393, 2.42393, 2.42393, 2.42393, 2.42393, 2.42393, 2.42393, 2.42393, 2.42393, 2.42393, 2.42393, 2.42393, 2.42393, 2.42393, 2.42393, 6.44136, 2.42393
12.8792, 4, 6.19942, 2.41916, 2.44949, -2.19942, 0, 2.41916, 2.41916, 2.41916, 2.41916, 2.41916, 2.41916, 2.41916, 2.41916, 2.41916, 2.41916, 2.41916, 2.41916, 2.41916, 2.41916, 2.41916, 2.41916, 2.41916, 6.19942, 2.41916
12.8871, 10, 5.9454, 2.41296, 3.4641, 4.0546, 0, 2.41297, 2.41296, 2.41296, 2.41296, 2.41296, 2.41296, 2.41296, 2.41296, 2.41296, 2.41296, 2.41296, 2.41296, 2.41296, 2.41296, 2.41296, 2.41296, 2.41296, 5.94539, 2.41296
12.895, 2, 5.68481, 2.40678, 2, -3.68481, 0, 2.40679, 2.40678, 2.40678, 2.40678, 2.40678, 2.40678, 2.40678, 2.40678, 2.40678, 2.40678, 2.40678, 2.40678, 2.40678, 2.40678, 2.40678, 2.40678, 2.40678, 5.6848, 2.40678
12.9029, 6, 5.4279, 2.4069, 2.82843, 0.5721, 0, 2.40691, 2.4069, 2.4069, 2.4069, 2.4069, 2.4069, 2.4069, 2.4069, 2.4069, 2.4069, 2.4069, 2.4069, 2.4069, 2.4069, 2.4069, 2.4069, 2.4069, 5.42789, 2.4069
12.9108, 6, 5.16916, 2.40418, 2.82843, 0.830836, 0, 2.40419, 2.40418, 2.40418, 2.40418, 2.40418, 2.40418, 2.40418, 2.40418, 2.40418, 2.40418, 2.40418, 2.40418, 2.40418, 2.40418, 2.40418, 2.40418, 2.40418, 5.16915, 2.40418
12.9186, 12, 4.91234, 2.39894, 3.74166, 7.08766, 0, 2.39896, 2.39894, 2.39894, 2.39894, 2.39894, 2.39894, 2.39894, 2.39894, 2.39894, 2.39894, 2.39894, 2.39894, 2.39894, 2.39894, 2.39894, 2.39894, 2.39894, 4.91233, 2.39894
12.9265, 2, 4.66163, 2.39245, 2, -2.66163, 0, 2.39248, 2.39245, 2.39245, 2.39245, 2.39245, 2.39245, 2.39245, 2.39245, 2.39245, 2.39245, 2.39245, 2.39245, 2.39245, 2.39245, 2.39245, 2.39245, 2.39245, 4.6616, 2.39245
12.9344, 6, 4.42076, 2.38597, 2.82843, 1.57924, 0, 2.386, 2.38597, 2.38597, 2.38597, 2.38597, 2.38597, 2.38597, 2.38597, 2.38597, 2.38597, 2.38597, 2.38597, 2.38597, 2.38597, 2.38597, 2.38597, 2.38597, 4.42073, 2.38597
12.9423, 12, 4.19769, 2.38533, 3.74166, 7.80231, 0, 2.38538, 2.38533, 2.38533, 2.38533, 2.38533, 2.38533, 2.38533, 2.38533, 2.38533, 2.38533, 2.38533, 2.38533, 2.38533, 2.38533, 2.38534, 2.38533, 2.38533, 4.19765, 2.38533
12.9502, 6, 3.98585, 2.3824, 2.82843, 2.01415, 0, 2.38246, 2.3824, 2.3824, 2.3824, 2.3824, 2.3824, 2.3824, 2.3824, 2.3824, 2.3824, 2.3824, 2.3824, 2.3824, 2.3824, 2.3824, 2.3824, 2.3824, 3.9858, 2.3824
12.958, 6, 3.78658, 2.37738, 2.82843, 2.21342, 0, 2.37746, 2.37738, 2.37738, 2.37738, 2.37738, 2.37738, 2.37738, 2.37738, 2.37738, 2.37738, 2.37738, 2.37738, 2.37738, 2.37738, 2.37738, 2.37738, 2.37738, 3.78651, 2.37738
12.9659, 6, 3.60163, 2.37132, 2.82843, 2.39837, 0, 2.37142, 2.37132, 2.37132, 2.37132, 2.37132, 2.37132, 2.37132, 2.37132, 2.37132, 2.37132, 2.37132, 2.37132, 2.37132, 2.37132, 2.37132, 2.37132, 2.37132, 3.60153, 2.37132
12.9738, 6, 3.4324, 2.36526, 2.82843, 2.5676, 0, 2.36539, 2.36526, 2.36526, 2.36526, 2.36526, 2.36526, 2.36526, 2.36526, 2.36526, 2.36526, 2.36526, 2.36526, 2.36526, 2.36526, 2.36526, 2.36526, 2.36526, 3.43226, 2.36526
12.9817, 4, 3.28261, 2.36298, 2.44949, 0.717393, 0, 2.36316, 2.36298, 2.36298, 2.36298, 2.36298, 2.36298, 2.36298, 2.36298, 2.36298, 2.36298, 2.36298, 2.36298, 2.36298, 2.36298, 2.36298, 2.36298, 2.36298, 3.28243, 2.36298
12.9896, 2, 3.14656, 2.35911, 2, -1.14656, 0, 2.35934, 2.35911, 2.35911, 2.35911, 2.35911, 2.35911, 2.35911, 2.35911, 2.35911, 2.35911, 2.35911, 2.35911, 2.35911, 2.35911, 2.35911, 2.35911, 2.35911, 3.14632, 2.35911
12.9975, 6, 3.02378, 2.35375, 2.82843, 2.97622, 0, 2.35406, 2.35375, 2.35375, 2.35375, 2.35375, 2.35375, 2.35375, 2.35375, 2.35375, 2.35375, 2.35375, 2.35375, 2.35375, 2.35375, 2.35375, 2.35375, 2.35375, 3.02347, 2.35375
13.0053, 6, 2.91425, 2.34766, 2.82843, 3.08575, 0, 2.34805, 2.34766, 2.34766, 2.34766, 2.34766, 2.34766, 2.34766, 2.34766, 2.34766, 2.34766, 2.34766, 2.34766, 2.34766, 2.34766, 2.34766, 2.34766, 2.34766, 2.91386, 2.34766
13.0132, 2, 2.8178, 2.34157, 2, -0.817802, 0, 2.34207, 2.34157, 2.34157, 2.34157, 2.34157, 2.34157, 2.34157, 2.34157, 2.34157, 2.34157, 2.34157, 2.34157, 2.34157, 2.34157, 2.34157, 2.34157, 2.34157, 2.8173, 2.34157
13.0211, 2, 2.73535, 2.33743, 2, -0.73535, 0, 2.33807, 2.33743, 2.33743, 2.33743, 2.33743, 2.33743, 2.33743, 2.33743, 2.33743, 2.33743, 2.33743, 2.33743, 2.33743, 2.33743, 2.33743, 2.33743, 2.33743, 2.73471, 2.33743
13.029, 2, 2.66349, 2.33288, 2, -0.663488, 0, 2.3337, 2.33288, 2.33288, 2.33288, 2.33288, 2.33288, 2.33288, 2.33288, 2.33288, 2.33288, 2.33288, 2.33288, 2.33288, 2.33288, 2.33288, 2.33288, 2.33288, 2.66267, 2.33288
13.0369, 0, 2.60123, 2.32802, 1.41421, -2.60123, 0, 2.32904, 2.32802, 2.32802, 2.32802, 2.32802, 2.32802, 2.32802, 2.32802, 2.32802, 2.32802, 2.32802, 2.32802, 2.32802, 2.32802, 2.32802, 2.32802, 2.32802, 2.6002, 2.32802
13.0447, 4, 2.54711, 2.32247, 2.44949, 1.45289, 0, 2.32375, 2.32247, 2.32247, 2.32247, 2.32247, 2.32247, 2.32247, 2.32247, 2.32247, 2.32247, 2.32247, 2.32247, 2.32247, 2.32247, 2.32247, 2.32247, 2.32247, 2.54583, 2.32247
13.0526, 4, 2.50019, 2.31631, 2.44949, 1.49981, 0, 2.31789, 2.31631, 2.31631, 2.31631, 2.31631, 2.31631, 2.31631, 2.31631, 2.31631, 2.31631, 2.31631, 2.31631, 2.31631, 2.31631, 2.31631, 2.31631, 2.31631, 2.49861, 2.31631
13.0605, 0, 2.45968, 2.30971, 1.41421, -2.45968, 0, 2.31166, 2.30971, 2.30971, 2.30971, 2.30971, 2.30971, 2.30971, 2.30971, 2.30971, 2.30971, 2.30971, 2.30971, 2.30971, 2.30971, 2.30971, 2.30971, 2.30971, 2.45773, 2.30971
13.0684, 6, 2.42482, 2.30284, 2.82843, 3.57518, 0, 2.30522, 2.30284, 2.30284, 2.30284, 2.30284, 2.30284, 2.30284, 2.30284, 2.30284, 2.30284, 2.30284, 2.30284, 2.30284, 2.30284, 2.30284, 2.30284, 2.30284, 2.42244, 2.30284
13.0763, 4, 2.3949, 2.2958, 2.44949, 1.6051, 0, 2.29868, 2.2958, 2.2958, 2.2958, 2.2958, 2.2958, 2.2958, 2.2958, 2.2958, 2.2958, 2.2958, 2.2958, 2.2958, 2.2958, 2.2958, 2.2958, 2.2958, 2.39202, 2.2958
13.0842, 2, 2.36915, 2.28853, 2, -0.369146, 0, 2.292, 2.28853, 2.28853, 2.28853, 2.28853, 2.28853, 2.28853, 2.28853, 2.28853, 2.28853, 2.28853, 2.28853, 2.28853, 2.28853, 2.28853, 2.28853, 2.28853, 2.36567, 2.28853
13.092, 4, 2.34683, 2.28097, 2.44949, 1.65317, 0, 2.28512, 2.28097, 2.28097, 2.28097, 2.28097, 2.28097, 2.28097, 2.28097, 2.28097, 2.28097, 2.28097, 2.28097, 2.28097, 2.28097, 2.28097, 2.28097, 2.28097, 2.34268, 2.28097
13.0999, 0, 2.32728, 2.273, 1.41421, -2.32728, 0, 2.27792, 2.273, 2.273, 2.273, 2.273, 2.273, 2.273, 2.273, 2.273, 2.273, 2.273, 2.273, 2.273, 2.273, 2.273, 2.273, 2.273, 2.32235, 2.273
13.1078, 8, 2.31007, 2.26468, 3.16228, 5.68993, 0, 2.27048, 2.26468, 2.26468, 2.26468, 2.26468, 2.26468, 2.26468, 2.26468, 2.26468, 2.26468, 2.26468, 2.26468, 2.26468, 2.26468, 2.26468, 2.26468, 2.26468, 2.30427, 2.26468
13.1157, 4, 2.29443, 2.25563, 2.44949, 1.70557, 0, 2.26242, 2.25563, 2.25563, 2.25563, 2.25563, 2.25563, 2.25563, 2.25563, 2.25563, 2.25563, 2.25563, 2.25563, 2.25563, 2.25563, 2.25563, 2.25563, 2.25563, 2.28764, 2.25563
13.1236, 4, 2.28012, 2.24593, 2.44949, 1.71988, 0, 2.25383, 2.24593, 2.24593, 2.24593, 2.24593, 2.24593, 2.24593, 2.24593, 2.24593, 2.24593, 2.24593, 2.24593, 2.24593, 2.24593, 2.24593, 2.24593, 2.24593, 2.27223, 2.24593
13.1315, 2, 2.26708, 2.23579, 2, -0.267079, 0, 2.2449, 2.23579, 2.23579, 2.23579, 2.23579, 2.23579, 2.23579, 2.23579, 2.23579, 2.23579, 2.23579, 2.23579, 2.23579, 2.23579, 2.23579, 2.23579, 2.23579, 2.25797, 2.23579
13.1393, 6, 2.25527, 2.22536, 2.82843, 3.74473, 0, 2.23579, 2.22536, 2.22536, 2.22536, 2.22536, 2.22536, 2.22536, 2.22536, 2.22536, 2.22536, 2.22536, 2.22536, 2.22536, 2.22536, 2.22536, 2.22536, 2.22536, 2.24483, 2.22536
13.1472, 2, 2.24472, 2.2148, 2, -0.244717, 0, 2.22667, 2.2148, 2.2148, 2.2148, 2.2148, 2.2148, 2.2148, 2.2148, 2.2148, 2.2148, 2.2148, 2.2148, 2.2148, 2.2148, 2.2148, 2.2148, 2.2148, 2.23284, 2.2148
13.1551, 0, 2.23549, 2.20427, 1.41421, -2.23549, 0, 2.21768, 2.20427, 2.20427, 2.20427, 2.20427, 2.20427, 2.20427, 2.20427, 2.20427, 2.20427, 2.20427, 2.20427, 2.20427, 2.20427, 2.20427, 2.20427, 2.20427, 2.22207, 2.20427
13.163, 4, 2.22892, 2.19512, 2.44949, 1.77108, 0, 2.21017, 2.19512, 2.19512, 2.19512, 2.19512, 2.19512, 2.19512, 2.19512, 2.19512, 2.19512, 2.19512, 2.19512, 2.19512, 2.19512, 2.19512, 2.19512, 2.19512, 2.21387, 2.19512
13.1709, 2, 2.2224, 2.18474, 2, -0.222396, 0, 2.20151, 2.18474, 2.18474, 2.18474, 2.18474, 2.18474, 2.18474, 2.18474, 2.18474, 2.18474, 2.18474, 2.18474, 2.18474, 2.18474, 2.18475, 2.18474, 2.18474, 2.20563, 2.18474
13.1787, 2, 2.21613, 2.17329, 2, -0.216132, 0, 2.19184, 2.17329, 2.17329, 2.17329, 2.17329, 2.17329, 2.17329, 2.17329, 2.17329, 2.17329, 2.17329, 2.17329, 2.17329, 2.17329, 2.17329, 2.17329, 2.17329, 2.19759, 2.17329
13.1866, 4, 2.21078, 2.16131, 2.44949, 1.78922, 0, 2.18169, 2.16131, 2.16131, 2.16131, 2.16131, 2.16131, 2.16131, 2.16131, 2.16131, 2.16131, 2.16131, 2.16131, 2.16131, 2.16131, 2.16131, 2.16131, 2.16131, 2.19041, 2.16131
13.1945, 4, 2.20704, 2.14937, 2.44949, 1.79296, 0, 2.1716, 2.14937, 2.14937, 2.14937, 2.14937, 2.14937, 2.14937, 2.14937, 2.14937, 2.14937, 2.14937, 2.14937, 2.14937, 2.14937, 2.14937, 2.14937, 2.14937, 2.18481, 2.14937
13.2024, 2, 2.20769, 2.14008, 2, -0.207693, 0, 2.16416, 2.14008, 2.14008, 2.14008, 2.14008, 2.14008, 2.14008, 2.14008, 2.14008, 2.14008, 2.14008, 2.14008, 2.14008, 2.14008, 2.14008, 2.14008, 2.14008, 2.18361, 2.14008
13.2103, 8, 2.20881, 2.1293, 3.16228, 5.79119, 0, 2.15521, 2.1293, 2.1293, 2.1293, 2.1293, 2.1293, 2.1293, 2.1293, 2.1293, 2.1293, 2.1293, 2.1293, 2.1293, 2.1293, 2.1293, 2.1293, 2.1293, 2.1829, 2.1293
13.2182, 2, 2.21073, 2.11713, 2, -0.210732, 0, 2.14481, 2.11713, 2.11713, 2.11713, 2.11713, 2.11713, 2.11713, 2.11713, 2.11713, 2.11713, 2.11713, 2.11713, 2.11713, 2.11713, 2.11713, 2.11713, 2.11713, 2.18305, 2.11713
13.226, 6, 2.21445, 2.10429, 2.82843, 3.78555, 0, 2.13367, 2.10429, 2.10429, 2.10429, 2.10429, 2.10429, 2.10429, 2.10429, 2.10429, 2.10429, 2.10429, 2.10429, 2.10429, 2.10429, 2.10429, 2.10429, 2.10429, 2.18507, 2.10429
13.2339, 8, 2.22096, 2.09149, 3.16228, 5.77904, 0, 2.12245, 2.09149, 2.09149, 2.09149, 2.09149, 2.09149, 2.09149, 2.09149, 2.09149, 2.09149, 2.09149, 2.09149, 2.09149, 2.09149, 2.09149, 2.09149, 2.09149, 2.19, 2.09149
13.2418, 4, 2.23438, 2.08255, 2.44949, 1.76562, 0, 2.11495, 2.08255, 2.08255, 2.08255, 2.08255, 2.08255, 2.08255, 2.08255, 2.08255, 2.08255, 2.08255, 2.08255, 2.08255, 2.08255, 2.08255, 2.08255, 2.08255, 2.20197, 2.08255
13.2497, 4, 2.24954, 2.07198, 2.44949, 1.75046, 0, 2.10567, 2.07198, 2.07198, 2.07198, 2.07198, 2.07198, 2.07198, 2.07198, 2.07198, 2.07198, 2.07198, 2.07198, 2.07198, 2.07198, 2.07198, 2.07198, 2.07198, 2.21585, 2.07198
13.2576, 2, 2.26687, 2.05992, 2, -0.266873, 0, 2.09471, 2.05992, 2.05992, 2.05992, 2.05992, 2.05992, 2.05992, 2.05992, 2.05992, 2.05992, 2.05992, 2.05992, 2.05992, 2.05992, 2.05992, 2.05992, 2.05992, 2.23208, 2.05992
13.2654, 8, 2.28745, 2.04714, 3.16228, 5.71255, 0, 2.08282, 2.04714, 2.04714, 2.04714, 2.04714, 2.04714, 2.04714, 2.04714, 2.04714, 2.04714, 2.04714, 2.04714, 2.04714, 2.04714, 2.04714, 2.04714, 2.04714, 2.25177, 2.04714
13.2733, 4, 2.31228, 2.0344, 2.44949, 1.68772, 0, 2.07075, 2.0344, 2.0344, 2.0344, 2.0344, 2.0344, 2.0344, 2.0344, 2.0344, 2.0344, 2.0344, 2.0344, 2.0344, 2.0344, 2.0344, 2.0344, 2.0344, 2.27593, 2.0344
13.2812, 6, 2.34498, 2.0251, 2.82843, 3.65502, 0, 2.06188, 2.0251, 2.0251, 2.0251, 2.0251, 2.0251, 2.0251, 2.0251, 2.0251, 2.0251, 2.0251, 2.0251, 2.0251, 2.0251, 2.0251, 2.0251, 2.0251, 2.3082, 2.0251
13.2891, 8, 2.38061, 2.01412, 3.16228, 5.61939, 0, 2.0511, 2.01412, 2.01412, 2.01412, 2.01412, 2.01412, 2.01412, 2.01412, 2.01412, 2.01412, 2.01412, 2.01412, 2.01412, 2.01412, 2.01412, 2.01412, 2.01412, 2.34363, 2.01412
13.297, 8, 2.41938, 2.00161, 3.16228, 5.58062, 0, 2.03854, 2.00161, 2.00161, 2.00161, 2.00161, 2.00161, 2.00161, 2.00161, 2.00161, 2.00161, 2.00161, 2.00161, 2.00161, 2.00161, 2.00161, 2.00161, 2.00161, 2.38244, 2.00161
13.3049, 4, 2.46206, 1.98834, 2.44949, 1.53794, 0, 2.02499, 1.98834, 1.98834, 1.98834, 1.98834, 1.98834, 1.98834, 1.98834, 1.98834, 1.98834, 1.98834, 1.98834, 1.98834, 1.98834, 1.98834, 1.98834, 1.98834, 2.42541, 1.98834
13.3127, 2, 2.50933, 1.97512, 2, -0.509331, 0, 2.01125, 1.97512, 1.97512, 1.97512, 1.97512, 1.97512, 1.97512, 1.97512, 1.97512, 1.97512, 1.97512, 1.97512, 1.97512, 1.97512, 1.97512, 1.97512, 1.97512, 2.4732, 1.97512
13.3206, 6, 2.5652, 1.96618, 2.82843, 3.4348, 0, 2.00157, 1.96618, 1.96618, 1.96618, 1.96618, 1.96618, 1.96618, 1.96618, 1.96618, 1.96618, 1.96618, 1.96618, 1.96618, 1.96618, 1.96618, 1.96618, 1.96618, 2.5298, 1.96618
13.3285, 2, 2.62321, 1.95544, 2, -0.623214, 0, 1.9899, 1.95544, 1.95544, 1.95544, 1.95544, 1.95544, 1.95544, 1.95544, 1.95544, 1.95544, 1.95544, 1.95544, 1.95544, 1.95544, 1.95544, 1.95544, 1.95544, 2.58876, 1.95544
13.3364, 4, 2.68303, 1.94305, 2.44949, 1.31697, 0, 1.97639, 1.94305, 1.94305, 1.94305, 1.94305, 1.94305, 1.94305, 1.94305, 1.94305, 1.94305, 1.94305, 1.94305, 1.94305, 1.94305, 1.94305, 1.94305, 1.94305, 2.64969, 1.94305
13.3443, 6, 2.74486, 1.92987, 2.82843, 3.25514, 0, 1.96193, 1.92987, 1.92987, 1.92987, 1.92987, 1.92987, 1.92987, 1.92987, 1.92987, 1.92987, 1.92987, 1.92987, 1.92987, 1.92987, 1.92987, 1.92987, 1.92987, 2.7128, 1.92987
13.3521, 10, 2.80879, 1.91672, 3.4641, 7.19121, 0, 1.94737, 1.91672, 1.91672, 1.91672, 1.91672, 1.91672, 1.91672, 1.91672, 1.91672, 1.91672, 1.91672, 1.91672, 1.91672, 1.91672, 1.91672, 1.91672, 1.91672, 2.77814, 1.91672
13.36, 4, 2.8779, 1.90763, 2.44949, 1.1221, 0, 1.93676, 1.90763, 1.90763, 1.90763, 1.90763, 1.90763, 1.90763, 1.90763, 1.90763, 1.90763, 1.90763, 1.90763, 1.90763, 1.90763, 1.90763, 1.90763, 1.90763, 2.84876, 1.90763
13.3679, 4, 2.94526, 1.89667, 2.44949, 1.05474, 0, 1.9242, 1.89667, 1.89667, 1.89667, 1.89667, 1.89667, 1.89667, 1.89667, 1.89667, 1.89667, 1.89667, 1.89667, 1.89667, 1.89667, 1.89667, 1.89667, 1.89667, 2.91772, 1.89667
13.3758, 4, 3.00992, 1.88397, 2.44949, 0.990083, 0, 1.90986, 1.88397, 1.88397, 1.88397, 1.88397, 1.88397, 1.88397, 1.88397, 1.88397, 1.88397, 1.88397, 1.88397, 1.88397, 1.88397, 1.88398, 1.88397, 1.88397, 2.98403, 1.88397
13.3837, 0, 3.07158, 1.87045, 1.41421, -3.07158, 0, 1.89466, 1.87045, 1.87045, 1.87045, 1.87045, 1.87045, 1.87045, 1.87045, 1.87045, 1.87045, 1.87045, 1.87045, 1.87045, 1.87045, 1.87045, 1.87045, 1.87045, 3.04736, 1.87045
13.3916, 6, 3.1299, 1.85697, 2.82843, 2.8701, 0, 1.8795, 1.85697, 1.85697, 1.85697, 1.85697, 1.85697, 1.85697, 1.85697, 1.85697, 1.85697, 1.85697, 1.85697, 1.85697, 1.85697, 1.85697, 1.85697, 1.85697, 3.10737, 1.85697
13.3994, 12, 3.1884, 1.84827, 3.74166, 8.8116, 0, 1.86914, 1.84827, 1.84827, 1.84827, 1.84827, 1.84827, 1.84827, 1.84827, 1.84827, 1.84827, 1.84827, 1.84827, 1.84827, 1.84827, 1.84827, 1.84827, 1.84827, 3.16753, 1.84827
13.4073, 10, 3.23908, 1.83757, 3.4641, 6.76092, 0, 1.85681, 1.83757, 1.83757, 1.83757, 1.83757, 1.83757, 1.83757, 1.83757, 1.83757, 1.83757, 1.83757, 1.83757, 1.83757, 1.83757, 1.83757, 1.83757, 1.83757, 3.21983, 1.83757
13.4152, 4, 3.28093, 1.82501, 2.44949, 0.719069, 0, 1.84269, 1.82501, 1.82501, 1.82501, 1.82501, 1.82501, 1.82501, 1.82501, 1.82501, 1.82501, 1.82501, 1.82501, 1.82501, 1.82501, 1.82501, 1.82501, 1.82501, 3.26326, 1.82501
13.4231, 12, 3.31388, 1.81156, 3.74166, 8.68612, 0, 1.82773, 1.81156, 1.81156, 1.81156, 1.81156, 1.81156, 1.81156, 1.81156, 1.81156, 1.81156, 1.81156, 1.81156, 1.81156, 1.81156, 1.81156, 1.81156, 1.81156, 3.29771, 1.81156
