   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_278.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
11.7798, 4, 2.67184, 2.60272, 2.44949, 1.32816, 0, 2.66708, 2.60272, 2.60272, 2.60272, 2.60272, 2.60272, 2.60272, 2.60272, 2.60272, 2.60272, 2.60272, 2.60272, 2.60272, 2.60272, 2.60273, 2.60272, 2.60272, 2.60748, 2.60272
11.7877, 2, 2.67635, 2.60034, 2, -0.676351, 0, 2.67186, 2.60034, 2.60034, 2.60034, 2.60034, 2.60034, 2.60034, 2.60034, 2.60034, 2.60034, 2.60034, 2.60034, 2.60034, 2.60034, 2.60035, 2.60034, 2.60034, 2.60483, 2.60034
11.7955, 12, 2.68068, 2.5975, 3.74166, 9.31932, 0, 2.67644, 2.5975, 2.5975, 2.5975, 2.5975, 2.5975, 2.5975, 2.5975, 2.5975, 2.5975, 2.5975, 2.5975, 2.5975, 2.5975, 2.5975, 2.5975, 2.5975, 2.60174, 2.5975
11.8034, 12, 2.68521, 2.59466, 3.74166, 9.31479, 0, 2.68121, 2.59466, 2.59466, 2.59466, 2.59466, 2.59466, 2.59466, 2.59466, 2.59466, 2.59466, 2.59466, 2.59466, 2.59466, 2.59466, 2.59466, 2.59466, 2.59466, 2.59866, 2.59466
11.8113, 2, 2.69224, 2.59421, 2, -0.692244, 0, 2.68846, 2.59421, 2.59421, 2.59421, 2.59421, 2.59421, 2.59421, 2.59421, 2.59421, 2.59421, 2.59421, 2.59421, 2.59421, 2.59421, 2.59421, 2.59421, 2.59421, 2.59799, 2.59421
11.8192, 2, 2.69789, 2.59237, 2, -0.697892, 0, 2.69433, 2.59237, 2.59237, 2.59237, 2.59237, 2.59237, 2.59237, 2.59237, 2.59237, 2.59237, 2.59237, 2.59237, 2.59237, 2.59237, 2.59237, 2.59237, 2.59237, 2.59593, 2.59237
11.8271, 2, 2.70215, 2.58924, 2, -0.702146, 0, 2.69879, 2.58924, 2.58924, 2.58924, 2.58924, 2.58924, 2.58924, 2.58924, 2.58924, 2.58924, 2.58924, 2.58924, 2.58924, 2.58924, 2.58924, 2.58924, 2.58924, 2.5926, 2.58924
11.835, 2, 2.70554, 2.58547, 2, -0.70554, 0, 2.70239, 2.58547, 2.58547, 2.58547, 2.58547, 2.58547, 2.58547, 2.58547, 2.58547, 2.58547, 2.58547, 2.58547, 2.58547, 2.58547, 2.58547, 2.58547, 2.58547, 2.58862, 2.58547
11.8429, 4, 2.7086, 2.5817, 2.44949, 1.2914, 0, 2.70565, 2.5817, 2.5817, 2.5817, 2.5817, 2.5817, 2.5817, 2.5817, 2.5817, 2.5817, 2.5817, 2.5817, 2.5817, 2.5817, 2.5817, 2.5817, 2.5817, 2.58466, 2.5817
11.8508, 8, 2.71265, 2.57937, 3.16228, 5.28735, 0, 2.70989, 2.57937, 2.57937, 2.57937, 2.57937, 2.57937, 2.57937, 2.57937, 2.57937, 2.57937, 2.57937, 2.57937, 2.57937, 2.57937, 2.57937, 2.57937, 2.57937, 2.58213, 2.57937
11.8586, 4, 2.71511, 2.57603, 2.44949, 1.28489, 0, 2.71255, 2.57603, 2.57603, 2.57603, 2.57603, 2.57603, 2.57603, 2.57603, 2.57603, 2.57603, 2.57603, 2.57603, 2.57603, 2.57603, 2.57603, 2.57603, 2.57603, 2.57859, 2.57603
11.8665, 2, 2.7159, 2.57167, 2, -0.715897, 0, 2.71352, 2.57167, 2.57167, 2.57167, 2.57167, 2.57167, 2.57167, 2.57167, 2.57167, 2.57167, 2.57167, 2.57167, 2.57167, 2.57167, 2.57168, 2.57167, 2.57167, 2.57405, 2.57167
11.8744, 0, 2.71468, 2.56609, 1.41421, -2.71468, 0, 2.71248, 2.56609, 2.56609, 2.56609, 2.56609, 2.56609, 2.56609, 2.56609, 2.56609, 2.56609, 2.56609, 2.56609, 2.56609, 2.56609, 2.56609, 2.56609, 2.56609, 2.56828, 2.56609
11.8823, 2, 2.71163, 2.55953, 2, -0.711628, 0, 2.70961, 2.55953, 2.55953, 2.55953, 2.55953, 2.55953, 2.55953, 2.55953, 2.55953, 2.55953, 2.55953, 2.55953, 2.55953, 2.55953, 2.55953, 2.55953, 2.55953, 2.56154, 2.55953
11.8902, 6, 2.70717, 2.55249, 2.82843, 3.29283, 0, 2.70532, 2.55249, 2.55249, 2.55249, 2.55249, 2.55249, 2.55249, 2.55249, 2.55249, 2.55249, 2.55249, 2.55249, 2.55249, 2.55249, 2.55249, 2.55249, 2.55249, 2.55433, 2.55249
11.8981, 2, 2.70175, 2.54545, 2, -0.701747, 0, 2.70006, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54546, 2.54545, 2.54545, 2.54714, 2.54545
11.906, 4, 2.70031, 2.54341, 2.44949, 1.29969, 0, 2.69877, 2.54341, 2.54341, 2.54341, 2.54341, 2.54341, 2.54341, 2.54341, 2.54341, 2.54341, 2.54341, 2.54341, 2.54341, 2.54341, 2.54341, 2.54341, 2.54341, 2.54495, 2.54341
11.9139, 2, 2.69581, 2.53933, 2, -0.695808, 0, 2.6944, 2.53933, 2.53933, 2.53933, 2.53933, 2.53933, 2.53933, 2.53933, 2.53933, 2.53933, 2.53933, 2.53933, 2.53933, 2.53933, 2.53934, 2.53933, 2.53933, 2.54074, 2.53933
11.9217, 0, 2.68842, 2.53337, 1.41421, -2.68842, 0, 2.68712, 2.53337, 2.53337, 2.53337, 2.53337, 2.53337, 2.53337, 2.53337, 2.53337, 2.53337, 2.53337, 2.53337, 2.53337, 2.53337, 2.53337, 2.53337, 2.53337, 2.53466, 2.53337
11.9296, 2, 2.67911, 2.52648, 2, -0.679111, 0, 2.67791, 2.52648, 2.52648, 2.52648, 2.52648, 2.52648, 2.52648, 2.52648, 2.52648, 2.52648, 2.52648, 2.52648, 2.52648, 2.52648, 2.52648, 2.52648, 2.52648, 2.52768, 2.52648
11.9375, 4, 2.66889, 2.51959, 2.44949, 1.33111, 0, 2.66775, 2.51959, 2.51959, 2.51959, 2.51959, 2.51959, 2.51959, 2.51959, 2.51959, 2.51959, 2.51959, 2.51959, 2.51959, 2.51959, 2.51959, 2.51959, 2.51959, 2.52072, 2.51959
11.9454, 8, 2.6633, 2.51821, 3.16228, 5.3367, 0, 2.6622, 2.51821, 2.51821, 2.51821, 2.51821, 2.51821, 2.51821, 2.51821, 2.51821, 2.51821, 2.51821, 2.51821, 2.51821, 2.51821, 2.51821, 2.51821, 2.51821, 2.5193, 2.51821
11.9533, 6, 2.65452, 2.5144, 2.82843, 3.34548, 0, 2.65342, 2.5144, 2.5144, 2.5144, 2.5144, 2.5144, 2.5144, 2.5144, 2.5144, 2.5144, 2.5144, 2.5144, 2.5144, 2.5144, 2.5144, 2.5144, 2.5144, 2.5155, 2.5144
11.9612, 2, 2.64278, 2.50831, 2, -0.642783, 0, 2.64164, 2.50831, 2.50831, 2.50831, 2.50831, 2.50831, 2.50831, 2.50831, 2.50831, 2.50831, 2.50831, 2.50831, 2.50831, 2.50831, 2.50831, 2.50831, 2.50831, 2.50946, 2.50831
11.9691, 8, 2.62935, 2.50108, 3.16228, 5.37065, 0, 2.6281, 2.50108, 2.50108, 2.50108, 2.50108, 2.50108, 2.50108, 2.50108, 2.50108, 2.50108, 2.50108, 2.50108, 2.50108, 2.50108, 2.50108, 2.50108, 2.50108, 2.50233, 2.50108
11.977, 2, 2.61549, 2.49386, 2, -0.615494, 0, 2.61407, 2.49386, 2.49386, 2.49386, 2.49386, 2.49386, 2.49386, 2.49386, 2.49386, 2.49386, 2.49386, 2.49386, 2.49386, 2.49386, 2.49387, 2.49386, 2.49386, 2.49529, 2.49386
11.9848, 6, 2.60788, 2.49319, 2.82843, 3.39212, 0, 2.6062, 2.49319, 2.49319, 2.49319, 2.49319, 2.49319, 2.49319, 2.49319, 2.49319, 2.49319, 2.49319, 2.49319, 2.49319, 2.49319, 2.49319, 2.49319, 2.49319, 2.49487, 2.49319
11.9927, 4, 2.59718, 2.4896, 2.44949, 1.40282, 0, 2.59514, 2.4896, 2.4896, 2.4896, 2.4896, 2.4896, 2.4896, 2.4896, 2.4896, 2.4896, 2.4896, 2.4896, 2.4896, 2.4896, 2.4896, 2.4896, 2.4896, 2.49164, 2.4896
12.0006, 4, 2.58372, 2.48329, 2.44949, 1.41628, 0, 2.58119, 2.48329, 2.48329, 2.48329, 2.48329, 2.48329, 2.48329, 2.48329, 2.48329, 2.48329, 2.48329, 2.48329, 2.48329, 2.48329, 2.48329, 2.48329, 2.48329, 2.48581, 2.48329
12.0085, 4, 2.569, 2.47562, 2.44949, 1.431, 0, 2.56585, 2.47562, 2.47562, 2.47562, 2.47562, 2.47562, 2.47562, 2.47562, 2.47562, 2.47562, 2.47562, 2.47562, 2.47562, 2.47562, 2.47562, 2.47562, 2.47562, 2.47877, 2.47562
12.0164, 2, 2.55453, 2.46796, 2, -0.554533, 0, 2.55057, 2.46796, 2.46796, 2.46796, 2.46796, 2.46796, 2.46796, 2.46796, 2.46796, 2.46796, 2.46796, 2.46796, 2.46796, 2.46796, 2.46797, 2.46796, 2.46796, 2.47193, 2.46796
12.0243, 2, 2.54824, 2.46813, 2, -0.548244, 0, 2.54325, 2.46813, 2.46813, 2.46813, 2.46813, 2.46813, 2.46813, 2.46813, 2.46813, 2.46813, 2.46813, 2.46813, 2.46813, 2.46813, 2.46813, 2.46813, 2.46813, 2.47312, 2.46813
12.0322, 2, 2.539, 2.46485, 2, -0.539, 0, 2.53272, 2.46485, 2.46485, 2.46485, 2.46485, 2.46485, 2.46485, 2.46485, 2.46485, 2.46485, 2.46485, 2.46485, 2.46485, 2.46485, 2.46485, 2.46485, 2.46485, 2.47113, 2.46485
12.0401, 2, 2.52714, 2.45836, 2, -0.52714, 0, 2.51927, 2.45836, 2.45836, 2.45836, 2.45836, 2.45836, 2.45836, 2.45836, 2.45836, 2.45836, 2.45836, 2.45836, 2.45836, 2.45836, 2.45836, 2.45836, 2.45836, 2.46623, 2.45836
12.0479, 6, 2.51439, 2.45027, 2.82843, 3.48561, 0, 2.50458, 2.45027, 2.45027, 2.45027, 2.45027, 2.45027, 2.45027, 2.45027, 2.45027, 2.45027, 2.45027, 2.45027, 2.45027, 2.45027, 2.45027, 2.45027, 2.45027, 2.46009, 2.45027
12.0558, 0, 2.50247, 2.4422, 1.41421, -2.50247, 0, 2.4903, 2.4422, 2.4422, 2.4422, 2.4422, 2.4422, 2.4422, 2.4422, 2.4422, 2.4422, 2.4422, 2.4422, 2.4422, 2.4422, 2.4422, 2.4422, 2.4422, 2.45437, 2.4422
12.0637, 4, 2.50024, 2.44292, 2.44949, 1.49976, 0, 2.48524, 2.44292, 2.44292, 2.44292, 2.44292, 2.44292, 2.44292, 2.44292, 2.44292, 2.44292, 2.44292, 2.44292, 2.44292, 2.44292, 2.44292, 2.44292, 2.44292, 2.45792, 2.44292
12.0716, 2, 2.49514, 2.43979, 2, -0.495142, 0, 2.47678, 2.43979, 2.43979, 2.43979, 2.43979, 2.43979, 2.43979, 2.43979, 2.43979, 2.43979, 2.43979, 2.43979, 2.43979, 2.43979, 2.4398, 2.43979, 2.43979, 2.45815, 2.43979
12.0795, 6, 2.48753, 2.43309, 2.82843, 3.51247, 0, 2.4652, 2.43309, 2.43309, 2.43309, 2.43309, 2.43309, 2.43309, 2.43309, 2.43309, 2.43309, 2.43309, 2.43309, 2.43309, 2.43309, 2.43309, 2.43309, 2.43309, 2.45541, 2.43309
12.0874, 6, 2.47926, 2.4246, 2.82843, 3.52074, 0, 2.45231, 2.4246, 2.4246, 2.4246, 2.4246, 2.4246, 2.4246, 2.4246, 2.4246, 2.4246, 2.4246, 2.4246, 2.4246, 2.4246, 2.4246, 2.4246, 2.4246, 2.45156, 2.4246
12.0953, 6, 2.4722, 2.41613, 2.82843, 3.5278, 0, 2.43987, 2.41613, 2.41613, 2.41613, 2.41613, 2.41613, 2.41613, 2.41613, 2.41613, 2.41613, 2.41613, 2.41613, 2.41613, 2.41613, 2.41614, 2.41613, 2.41613, 2.44846, 2.41613
12.1032, 2, 2.47616, 2.41747, 2, -0.476158, 0, 2.43767, 2.41747, 2.41747, 2.41747, 2.41747, 2.41747, 2.41747, 2.41747, 2.41747, 2.41747, 2.41747, 2.41747, 2.41747, 2.41747, 2.41747, 2.41747, 2.41747, 2.45595, 2.41747
12.111, 8, 2.47715, 2.41456, 3.16228, 5.52285, 0, 2.43166, 2.41456, 2.41456, 2.41456, 2.41456, 2.41456, 2.41456, 2.41456, 2.41456, 2.41456, 2.41456, 2.41456, 2.41456, 2.41456, 2.41457, 2.41456, 2.41456, 2.46006, 2.41456
12.1189, 0, 2.4755, 2.40774, 1.41421, -2.4755, 0, 2.4221, 2.40774, 2.40774, 2.40774, 2.40774, 2.40774, 2.40774, 2.40774, 2.40774, 2.40774, 2.40774, 2.40774, 2.40774, 2.40774, 2.40774, 2.40774, 2.40774, 2.46114, 2.40774
12.1268, 4, 2.4732, 2.39897, 2.44949, 1.5268, 0, 2.41095, 2.39897, 2.39897, 2.39897, 2.39897, 2.39897, 2.39897, 2.39897, 2.39897, 2.39897, 2.39897, 2.39897, 2.39897, 2.39897, 2.39897, 2.39897, 2.39897, 2.46121, 2.39897
12.1347, 10, 2.47218, 2.39021, 3.4641, 7.52782, 0, 2.40015, 2.39021, 2.39021, 2.39021, 2.39021, 2.39021, 2.39021, 2.39021, 2.39021, 2.39021, 2.39021, 2.39021, 2.39021, 2.39021, 2.39021, 2.39021, 2.39021, 2.46224, 2.39021
12.1426, 6, 2.48264, 2.39167, 2.82843, 3.51736, 0, 2.39986, 2.39167, 2.39167, 2.39167, 2.39167, 2.39167, 2.39167, 2.39167, 2.39167, 2.39167, 2.39167, 2.39167, 2.39167, 2.39167, 2.39167, 2.39167, 2.39167, 2.47445, 2.39167
12.1505, 8, 2.4899, 2.38875, 3.16228, 5.5101, 0, 2.39544, 2.38875, 2.38875, 2.38875, 2.38875, 2.38875, 2.38875, 2.38875, 2.38875, 2.38875, 2.38875, 2.38875, 2.38875, 2.38875, 2.38875, 2.38875, 2.38875, 2.4832, 2.38875
12.1584, 4, 2.49424, 2.38178, 2.44949, 1.50576, 0, 2.38723, 2.38178, 2.38178, 2.38178, 2.38178, 2.38178, 2.38178, 2.38178, 2.38178, 2.38178, 2.38178, 2.38178, 2.38178, 2.38178, 2.38178, 2.38178, 2.38178, 2.48879, 2.38178
12.1663, 2, 2.4976, 2.37281, 2, -0.497597, 0, 2.37721, 2.37281, 2.37281, 2.37281, 2.37281, 2.37281, 2.37281, 2.37281, 2.37281, 2.37281, 2.37281, 2.37281, 2.37281, 2.37281, 2.37282, 2.37281, 2.37281, 2.4932, 2.37281
12.1741, 2, 2.50187, 2.36386, 2, -0.501867, 0, 2.3674, 2.36386, 2.36386, 2.36386, 2.36386, 2.36386, 2.36386, 2.36386, 2.36386, 2.36386, 2.36386, 2.36386, 2.36386, 2.36386, 2.36387, 2.36386, 2.36386, 2.49834, 2.36386
12.182, 4, 2.51747, 2.3655, 2.44949, 1.48253, 0, 2.36831, 2.3655, 2.3655, 2.3655, 2.3655, 2.3655, 2.3655, 2.3655, 2.3655, 2.3655, 2.3655, 2.3655, 2.3655, 2.3655, 2.3655, 2.3655, 2.3655, 2.51465, 2.3655
12.1899, 6, 2.52914, 2.36263, 2.82843, 3.47086, 0, 2.36486, 2.36263, 2.36263, 2.36263, 2.36263, 2.36263, 2.36263, 2.36263, 2.36263, 2.36263, 2.36263, 2.36263, 2.36263, 2.36263, 2.36263, 2.36263, 2.36263, 2.52691, 2.36263
12.1978, 4, 2.53709, 2.35566, 2.44949, 1.46291, 0, 2.35742, 2.35566, 2.35566, 2.35566, 2.35566, 2.35566, 2.35566, 2.35566, 2.35566, 2.35566, 2.35566, 2.35566, 2.35566, 2.35566, 2.35566, 2.35566, 2.35566, 2.53533, 2.35566
12.2057, 12, 2.54316, 2.34666, 3.74166, 9.45684, 0, 2.34803, 2.34666, 2.34666, 2.34666, 2.34666, 2.34666, 2.34666, 2.34666, 2.34666, 2.34666, 2.34666, 2.34666, 2.34666, 2.34666, 2.34666, 2.34666, 2.34666, 2.54179, 2.34666
12.2136, 2, 2.54917, 2.33767, 2, -0.549167, 0, 2.33873, 2.33767, 2.33767, 2.33767, 2.33767, 2.33767, 2.33767, 2.33767, 2.33767, 2.33767, 2.33767, 2.33767, 2.33767, 2.33767, 2.33767, 2.33767, 2.33767, 2.5481, 2.33767
12.2215, 0, 2.56543, 2.33925, 1.41421, -2.56543, 0, 2.34007, 2.33925, 2.33925, 2.33925, 2.33925, 2.33925, 2.33925, 2.33925, 2.33925, 2.33925, 2.33925, 2.33925, 2.33925, 2.33925, 2.33925, 2.33925, 2.33925, 2.56461, 2.33925
12.2294, 4, 2.57656, 2.33628, 2.44949, 1.42344, 0, 2.33691, 2.33628, 2.33628, 2.33628, 2.33628, 2.33628, 2.33628, 2.33628, 2.33628, 2.33628, 2.33628, 2.33628, 2.33628, 2.33628, 2.33628, 2.33628, 2.33628, 2.57593, 2.33628
12.2372, 2, 2.58276, 2.32919, 2, -0.58276, 0, 2.32967, 2.32919, 2.32919, 2.32919, 2.32919, 2.32919, 2.32919, 2.32919, 2.32919, 2.32919, 2.32919, 2.32919, 2.32919, 2.32919, 2.32919, 2.32919, 2.32919, 2.58228, 2.32919
12.2451, 0, 2.58584, 2.32006, 1.41421, -2.58584, 0, 2.32043, 2.32006, 2.32006, 2.32006, 2.32006, 2.32006, 2.32006, 2.32006, 2.32006, 2.32006, 2.32006, 2.32006, 2.32006, 2.32006, 2.32007, 2.32006, 2.32006, 2.58548, 2.32006
12.253, 8, 2.58764, 2.31095, 3.16228, 5.41236, 0, 2.31123, 2.31095, 2.31095, 2.31095, 2.31095, 2.31095, 2.31095, 2.31095, 2.31095, 2.31095, 2.31095, 2.31095, 2.31095, 2.31095, 2.31095, 2.31095, 2.31095, 2.58736, 2.31095
12.2609, 8, 2.59867, 2.3126, 3.16228, 5.40133, 0, 2.31281, 2.3126, 2.3126, 2.3126, 2.3126, 2.3126, 2.3126, 2.3126, 2.3126, 2.3126, 2.3126, 2.3126, 2.3126, 2.3126, 2.3126, 2.3126, 2.3126, 2.59847, 2.3126
12.2688, 2, 2.60341, 2.30966, 2, -0.603414, 0, 2.30981, 2.30966, 2.30966, 2.30966, 2.30966, 2.30966, 2.30966, 2.30966, 2.30966, 2.30966, 2.30966, 2.30966, 2.30966, 2.30966, 2.30966, 2.30966, 2.30966, 2.60326, 2.30966
12.2767, 2, 2.60217, 2.30259, 2, -0.602172, 0, 2.3027, 2.30259, 2.30259, 2.30259, 2.30259, 2.30259, 2.30259, 2.30259, 2.30259, 2.30259, 2.30259, 2.30259, 2.30259, 2.30259, 2.30259, 2.30259, 2.30259, 2.60206, 2.30259
12.2846, 4, 2.5969, 2.29348, 2.44949, 1.4031, 0, 2.29356, 2.29348, 2.29348, 2.29348, 2.29348, 2.29348, 2.29348, 2.29348, 2.29348, 2.29348, 2.29348, 2.29348, 2.29348, 2.29348, 2.29348, 2.29348, 2.29348, 2.59682, 2.29348
12.2925, 4, 2.5896, 2.28439, 2.44949, 1.4104, 0, 2.28445, 2.28439, 2.28439, 2.28439, 2.28439, 2.28439, 2.28439, 2.28439, 2.28439, 2.28439, 2.28439, 2.28439, 2.28439, 2.28439, 2.28439, 2.28439, 2.28439, 2.58954, 2.28439
12.3003, 6, 2.59061, 2.28572, 2.82843, 3.40939, 0, 2.28576, 2.28572, 2.28572, 2.28572, 2.28572, 2.28572, 2.28572, 2.28572, 2.28572, 2.28572, 2.28572, 2.28572, 2.28572, 2.28572, 2.28572, 2.28572, 2.28572, 2.59057, 2.28572
12.3082, 0, 2.58506, 2.28256, 1.41421, -2.58506, 0, 2.28259, 2.28256, 2.28256, 2.28256, 2.28256, 2.28256, 2.28256, 2.28256, 2.28256, 2.28256, 2.28256, 2.28256, 2.28256, 2.28256, 2.28256, 2.28256, 2.28256, 2.58503, 2.28256
12.3161, 0, 2.57349, 2.27542, 1.41421, -2.57349, 0, 2.27544, 2.27542, 2.27542, 2.27542, 2.27542, 2.27542, 2.27542, 2.27542, 2.27542, 2.27542, 2.27542, 2.27542, 2.27542, 2.27542, 2.27542, 2.27542, 2.27542, 2.57347, 2.27542
12.324, 4, 2.55801, 2.26631, 2.44949, 1.44199, 0, 2.26633, 2.26631, 2.26631, 2.26631, 2.26631, 2.26631, 2.26631, 2.26631, 2.26631, 2.26631, 2.26631, 2.26631, 2.26631, 2.26631, 2.26631, 2.26631, 2.26631, 2.558, 2.26631
12.3319, 2, 2.54074, 2.25722, 2, -0.540744, 0, 2.25723, 2.25722, 2.25722, 2.25722, 2.25722, 2.25722, 2.25722, 2.25722, 2.25722, 2.25722, 2.25722, 2.25722, 2.25722, 2.25722, 2.25722, 2.25722, 2.25722, 2.54073, 2.25722
12.3398, 6, 2.53199, 2.25829, 2.82843, 3.46801, 0, 2.2583, 2.25829, 2.25829, 2.25829, 2.25829, 2.25829, 2.25829, 2.25829, 2.25829, 2.25829, 2.25829, 2.25829, 2.25829, 2.25829, 2.2583, 2.25829, 2.25829, 2.53198, 2.25829
12.3477, 4, 2.51747, 2.25504, 2.44949, 1.48253, 0, 2.25505, 2.25504, 2.25504, 2.25504, 2.25504, 2.25504, 2.25504, 2.25504, 2.25504, 2.25504, 2.25504, 2.25504, 2.25504, 2.25504, 2.25505, 2.25504, 2.25504, 2.51746, 2.25504
12.3556, 4, 2.49793, 2.24801, 2.44949, 1.50207, 0, 2.24802, 2.24801, 2.24801, 2.24801, 2.24801, 2.24801, 2.24801, 2.24801, 2.24801, 2.24801, 2.24801, 2.24801, 2.24801, 2.24801, 2.24802, 2.24801, 2.24801, 2.49793, 2.24801
12.3634, 4, 2.47553, 2.23911, 2.44949, 1.52447, 0, 2.23911, 2.23911, 2.23911, 2.23911, 2.23911, 2.23911, 2.23911, 2.23911, 2.23911, 2.23911, 2.23911, 2.23911, 2.23911, 2.23911, 2.23911, 2.23911, 2.23911, 2.47552, 2.23911
12.3713, 4, 2.45238, 2.23022, 2.44949, 1.54762, 0, 2.23022, 2.23022, 2.23022, 2.23022, 2.23022, 2.23022, 2.23022, 2.23022, 2.23022, 2.23022, 2.23022, 2.23022, 2.23022, 2.23022, 2.23022, 2.23022, 2.23022, 2.45238, 2.23022
12.3792, 4, 2.43771, 2.2303, 2.44949, 1.56229, 0, 2.2303, 2.2303, 2.2303, 2.2303, 2.2303, 2.2303, 2.2303, 2.2303, 2.2303, 2.2303, 2.2303, 2.2303, 2.2303, 2.2303, 2.2303, 2.2303, 2.2303, 2.4377, 2.2303
12.3871, 4, 2.4191, 2.22669, 2.44949, 1.5809, 0, 2.2267, 2.22669, 2.22669, 2.22669, 2.22669, 2.22669, 2.22669, 2.22669, 2.22669, 2.22669, 2.22669, 2.22669, 2.22669, 2.22669, 2.2267, 2.22669, 2.22669, 2.41909, 2.22669
12.395, 4, 2.39713, 2.21974, 2.44949, 1.60287, 0, 2.21974, 2.21974, 2.21974, 2.21974, 2.21974, 2.21974, 2.21974, 2.21974, 2.21974, 2.21974, 2.21974, 2.21974, 2.21974, 2.21974, 2.21974, 2.21974, 2.21974, 2.39713, 2.21974
12.4029, 2, 2.37372, 2.21113, 2, -0.373724, 0, 2.21113, 2.21113, 2.21113, 2.21113, 2.21113, 2.21113, 2.21113, 2.21113, 2.21113, 2.21113, 2.21113, 2.21113, 2.21113, 2.21113, 2.21113, 2.21113, 2.21113, 2.37372, 2.21113
12.4108, 0, 2.35079, 2.20254, 1.41421, -2.35079, 0, 2.20254, 2.20254, 2.20254, 2.20254, 2.20254, 2.20254, 2.20254, 2.20254, 2.20254, 2.20254, 2.20254, 2.20254, 2.20254, 2.20254, 2.20254, 2.20254, 2.20254, 2.35078, 2.20254
12.4187, 6, 2.33558, 2.20101, 2.82843, 3.66442, 0, 2.20101, 2.20101, 2.20101, 2.20101, 2.20101, 2.20101, 2.20101, 2.20101, 2.20101, 2.20101, 2.20101, 2.20101, 2.20101, 2.20101, 2.20101, 2.20101, 2.20101, 2.33558, 2.20101
12.4265, 4, 2.31868, 2.19692, 2.44949, 1.68132, 0, 2.19692, 2.19692, 2.19692, 2.19692, 2.19692, 2.19692, 2.19692, 2.19692, 2.19692, 2.19692, 2.19692, 2.19692, 2.19692, 2.19692, 2.19692, 2.19692, 2.19692, 2.31868, 2.19692
12.4344, 2, 2.30044, 2.19041, 2, -0.300436, 0, 2.19041, 2.19041, 2.19041, 2.19041, 2.19041, 2.19041, 2.19041, 2.19041, 2.19041, 2.19041, 2.19041, 2.19041, 2.19041, 2.19041, 2.19041, 2.19041, 2.19041, 2.30043, 2.19041
12.4423, 0, 2.28226, 2.18271, 1.41421, -2.28226, 0, 2.18271, 2.18271, 2.18271, 2.18271, 2.18271, 2.18271, 2.18271, 2.18271, 2.18271, 2.18271, 2.18271, 2.18271, 2.18271, 2.18271, 2.18271, 2.18271, 2.18271, 2.28226, 2.18271
12.4502, 8, 2.26556, 2.17503, 3.16228, 5.73444, 0, 2.17503, 2.17503, 2.17503, 2.17503, 2.17503, 2.17503, 2.17503, 2.17503, 2.17503, 2.17503, 2.17503, 2.17503, 2.17503, 2.17503, 2.17503, 2.17503, 2.17503, 2.26556, 2.17503
12.4581, 2, 2.25216, 2.16895, 2, -0.252157, 0, 2.16895, 2.16895, 2.16895, 2.16895, 2.16895, 2.16895, 2.16895, 2.16895, 2.16895, 2.16895, 2.16895, 2.16895, 2.16895, 2.16895, 2.16895, 2.16895, 2.16895, 2.25215, 2.16895
12.466, 4, 2.23941, 2.16162, 2.44949, 1.76059, 0, 2.16162, 2.16162, 2.16162, 2.16162, 2.16162, 2.16162, 2.16162, 2.16162, 2.16162, 2.16162, 2.16162, 2.16162, 2.16162, 2.16162, 2.16162, 2.16162, 2.16162, 2.23941, 2.16162
12.4739, 0, 2.22761, 2.15305, 1.41421, -2.22761, 0, 2.15305, 2.15305, 2.15305, 2.15305, 2.15305, 2.15305, 2.15305, 2.15305, 2.15305, 2.15305, 2.15305, 2.15305, 2.15305, 2.15305, 2.15305, 2.15305, 2.15305, 2.22761, 2.15305
12.4818, 8, 2.21686, 2.14303, 3.16228, 5.78314, 0, 2.14303, 2.14303, 2.14303, 2.14303, 2.14303, 2.14303, 2.14303, 2.14303, 2.14303, 2.14303, 2.14303, 2.14303, 2.14303, 2.14303, 2.14303, 2.14303, 2.14303, 2.21686, 2.14303
12.4896, 2, 2.20786, 2.13188, 2, -0.207863, 0, 2.13188, 2.13188, 2.13188, 2.13188, 2.13188, 2.13188, 2.13188, 2.13188, 2.13188, 2.13188, 2.13188, 2.13188, 2.13188, 2.13188, 2.13188, 2.13188, 2.13188, 2.20786, 2.13188
12.4975, 4, 2.20164, 2.12019, 2.44949, 1.79836, 0, 2.12019, 2.12019, 2.12019, 2.12019, 2.12019, 2.12019, 2.12019, 2.12019, 2.12019, 2.12019, 2.12019, 2.12019, 2.12019, 2.12019, 2.12019, 2.12019, 2.12019, 2.20163, 2.12019
12.5054, 4, 2.19928, 2.10853, 2.44949, 1.80072, 0, 2.10853, 2.10853, 2.10853, 2.10853, 2.10853, 2.10853, 2.10853, 2.10853, 2.10853, 2.10853, 2.10853, 2.10853, 2.10853, 2.10853, 2.10853, 2.10853, 2.10853, 2.19928, 2.10853
