   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_268.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
2.38886, 116, 157.026, 5.82164, 10.8628, -41.0265, 5.84551, 1.15602e-20, 5.82164, 5.82164, 6.07091, 5.82753, 5.83059, 5.96338, 154.396, 5.82167, 5.82164, 5.82164, 5.82164, 5.82164, 5.82164, 5.82164, 5.82164, 8.0083, 5.82164, 5.82186, 5.8354
2.39674, 100, 135.966, 5.92599, 10.0995, -35.9665, 5.95107, 2.13866e-22, 5.92599, 5.92599, 6.17526, 5.93188, 5.93356, 6.08332, 133.341, 5.926, 5.92599, 5.92599, 5.92599, 5.92599, 5.92599, 5.92599, 5.92599, 8.092, 5.92599, 5.92626, 5.94029
2.40463, 134, 117.172, 6.02984, 11.6619, 16.8283, 6.05616, 1.24431e-24, 6.02984, 6.02984, 6.27911, 6.03573, 6.03628, 6.20989, 114.564, 6.02985, 6.02984, 6.02984, 6.02984, 6.02984, 6.02984, 6.02984, 6.02984, 8.15438, 6.02984, 6.03018, 6.0447
2.41251, 102, 100.841, 6.1331, 10.198, 1.15921, 6.1607, 0, 6.1331, 6.13311, 6.38238, 6.139, 6.13862, 6.34651, 98.2573, 6.13311, 6.1331, 6.1331, 6.1331, 6.1331, 6.1331, 6.1331, 6.13311, 8.19908, 6.1331, 6.13352, 6.14852
2.42039, 100, 87.0078, 6.23573, 10.0995, 12.9922, 6.26463, 0, 6.23573, 6.23573, 6.485, 6.24162, 6.24051, 6.49806, 84.4455, 6.23573, 6.23573, 6.23573, 6.23573, 6.23573, 6.23573, 6.23573, 6.23573, 8.23046, 6.23573, 6.23623, 6.25172
2.42827, 74, 75.5694, 6.33772, 8.7178, -1.56939, 6.36795, 0, 6.33772, 6.33772, 6.58699, 6.34361, 6.34192, 6.6713, 73.0134, 6.33772, 6.33772, 6.33772, 6.33772, 6.33772, 6.33772, 6.33772, 6.33772, 8.25336, 6.33772, 6.33831, 6.35428
2.43616, 68, 66.3212, 6.43909, 8.3666, 1.67884, 6.47069, 0, 6.43909, 6.4391, 6.68837, 6.44499, 6.44286, 6.87521, 63.7429, 6.4391, 6.43909, 6.43909, 6.43909, 6.43909, 6.43909, 6.43909, 6.4391, 8.27287, 6.43909, 6.43977, 6.45624
2.44404, 58, 58.9927, 6.53994, 7.74597, -0.992725, 6.57293, 0, 6.53994, 6.53994, 6.78921, 6.54583, 6.54337, 7.12149, 56.3468, 6.53994, 6.53994, 6.53994, 6.53994, 6.53994, 6.53994, 6.53994, 6.53994, 8.29419, 6.53994, 6.54071, 6.55768
2.45192, 50, 53.2825, 6.64037, 7.2111, -3.28251, 6.67479, 0, 6.64037, 6.64037, 6.88964, 6.64626, 6.64355, 7.42488, 50.5037, 6.64037, 6.64037, 6.64037, 6.64037, 6.64037, 6.64037, 6.64037, 6.64037, 8.32273, 6.64037, 6.64123, 6.65871
2.45981, 52, 48.8875, 6.74056, 7.34847, 3.11252, 6.77644, 0, 6.74056, 6.74056, 6.98983, 6.74645, 6.74356, 7.80336, 45.8871, 6.74056, 6.74056, 6.74056, 6.74056, 6.74056, 6.74056, 6.74056, 6.74056, 8.36417, 6.74056, 6.74151, 6.75951
2.46769, 46, 45.5287, 6.8407, 6.9282, 0.471291, 6.87807, 0, 6.8407, 6.8407, 7.08997, 6.84659, 6.84357, 8.27816, 42.191, 6.8407, 6.8407, 6.8407, 6.8407, 6.8407, 6.8407, 6.8407, 6.8407, 8.42497, 6.8407, 6.84172, 6.86026
2.47557, 46, 42.9684, 6.94099, 6.9282, 3.0316, 6.97988, 0, 6.94099, 6.94099, 7.19026, 6.94688, 6.94377, 8.87322, 39.1462, 6.94099, 6.94099, 6.94099, 6.94099, 6.94099, 6.94099, 6.94099, 6.94099, 8.51287, 6.94099, 6.94208, 6.96118
2.48345, 32, 41.02, 7.04167, 5.83095, -9.01997, 7.08211, 0, 7.04167, 7.04167, 7.29094, 7.04756, 7.04438, 9.61468, 36.5305, 7.04167, 7.04167, 7.04167, 7.04167, 7.04167, 7.04167, 7.04167, 7.04167, 8.63786, 7.04167, 7.0428, 7.06248
2.49134, 30, 39.5531, 7.14295, 5.65685, -9.55311, 7.18497, 0, 7.14295, 7.14295, 7.39222, 7.14884, 7.14562, 10.5293, 34.1741, 7.14295, 7.14295, 7.14295, 7.14295, 7.14295, 7.14295, 7.14295, 7.14295, 8.81316, 7.14295, 7.14411, 7.1644
2.49922, 32, 38.4917, 7.24504, 5.83095, -6.49171, 7.28867, 0, 7.24504, 7.24504, 7.49431, 7.25093, 7.24768, 11.6428, 31.9577, 7.24504, 7.24504, 7.24504, 7.24504, 7.24504, 7.24504, 7.24504, 7.24504, 9.05655, 7.24504, 7.24621, 7.26714
2.5071, 44, 37.8086, 7.34811, 6.78233, 6.19141, 7.39337, 0, 7.34811, 7.34811, 7.59739, 7.35401, 7.35073, 12.9775, 29.8087, 7.34811, 7.34811, 7.34811, 7.34811, 7.34811, 7.34811, 7.34811, 7.34812, 9.39172, 7.34811, 7.34928, 7.37087
2.51498, 30, 37.5162, 7.45232, 5.65685, -7.51621, 7.49925, 0, 7.45232, 7.45232, 7.7016, 7.45822, 7.45492, 14.5492, 27.6927, 7.45232, 7.45232, 7.45232, 7.45232, 7.45232, 7.45232, 7.45232, 7.45233, 9.84969, 7.45232, 7.45346, 7.47574
2.52287, 38, 37.6563, 7.55777, 6.32456, 0.343674, 7.60638, 0, 7.55777, 7.55777, 7.80705, 7.56367, 7.56036, 16.365, 25.6052, 7.55777, 7.55777, 7.55777, 7.55777, 7.55777, 7.55777, 7.55777, 7.55778, 10.4701, 7.55777, 7.55886, 7.58187
2.53075, 34, 38.2887, 7.66453, 6, -4.28866, 7.71486, 0, 7.66453, 7.66453, 7.91381, 7.67042, 7.66712, 18.4197, 23.5622, 7.66453, 7.66453, 7.66453, 7.66453, 7.66453, 7.66453, 7.66453, 7.66454, 11.3019, 7.66453, 7.66556, 7.68932
2.53863, 46, 39.4802, 7.77263, 6.9282, 6.51982, 7.8247, 0, 7.77264, 7.77264, 8.02191, 7.77853, 7.77522, 20.6937, 21.5913, 7.77263, 7.77263, 7.77263, 7.77263, 7.77263, 7.77263, 7.77263, 7.77264, 12.4041, 7.77263, 7.77359, 7.79814
2.54652, 46, 41.295, 7.88205, 6.9282, 4.70498, 7.93588, 0, 7.88205, 7.88206, 8.13133, 7.88795, 7.88463, 23.1512, 19.725, 7.88205, 7.88205, 7.88205, 7.88205, 7.88205, 7.88205, 7.88205, 7.88206, 13.8442, 7.88205, 7.88292, 7.90832
2.5544, 64, 43.7867, 7.99276, 8.12404, 20.2133, 8.04837, 0, 7.99276, 7.99276, 8.24203, 7.99865, 7.99533, 25.7396, 17.9938, 7.99276, 7.99276, 7.99276, 7.99276, 7.99276, 7.99276, 7.99276, 7.99276, 15.6975, 7.99276, 7.99354, 8.01986
2.56228, 46, 46.9911, 8.10467, 6.9282, -0.991142, 8.16209, 0, 8.10467, 8.10467, 8.35394, 8.11056, 8.10724, 28.3906, 16.4233, 8.10467, 8.10467, 8.10467, 8.10467, 8.10467, 8.10467, 8.10467, 8.10467, 18.0427, 8.10467, 8.10536, 8.13272
2.57016, 58, 50.922, 8.2177, 7.74597, 7.07803, 8.27695, 0, 8.2177, 8.2177, 8.46697, 8.22359, 8.22027, 31.0222, 15.0308, 8.2177, 8.2177, 8.2177, 8.2177, 8.2177, 8.2177, 8.2177, 8.2177, 20.9576, 8.2177, 8.2183, 8.24689
2.57805, 74, 55.5671, 8.33175, 8.7178, 18.4329, 8.39285, 0, 8.33175, 8.33175, 8.58102, 8.33764, 8.33432, 33.5431, 13.8253, 8.33175, 8.33175, 8.33175, 8.33175, 8.33175, 8.33175, 8.33175, 8.33175, 24.5123, 8.33175, 8.33225, 8.36238
2.58593, 58, 60.8864, 8.4467, 7.74597, -2.88635, 8.50968, 0, 8.4467, 8.4467, 8.69597, 8.45259, 8.44927, 35.8575, 12.807, 8.4467, 8.4467, 8.4467, 8.4467, 8.4467, 8.4467, 8.4467, 8.4467, 28.7615, 8.4467, 8.44712, 8.47927
2.59381, 82, 66.8107, 8.56244, 9.16515, 15.1893, 8.62733, 0, 8.56245, 8.56245, 8.81172, 8.56834, 8.56501, 37.872, 11.9689, 8.56244, 8.56244, 8.56244, 8.56244, 8.56244, 8.56244, 8.56244, 8.56245, 33.7364, 8.56244, 8.5628, 8.59776
2.6017, 68, 73.241, 8.67888, 8.3666, -5.24098, 8.74569, 0, 8.67888, 8.67889, 8.92816, 8.68478, 8.68145, 39.5017, 11.2983, 8.67888, 8.67888, 8.67888, 8.67888, 8.67888, 8.67888, 8.67888, 8.67889, 39.4347, 8.67888, 8.67917, 8.71816
2.60958, 72, 80.0487, 8.79591, 8.60233, -8.04867, 8.86466, 0, 8.79591, 8.79591, 9.04519, 8.80181, 8.79848, 40.6764, 10.7783, 8.79591, 8.79591, 8.79591, 8.79591, 8.79591, 8.79591, 8.79591, 8.79592, 45.8139, 8.79591, 8.79614, 8.84104
2.61746, 80, 87.0772, 8.91344, 9.05539, -7.07719, 8.98415, 0, 8.91344, 8.91345, 9.16272, 8.91934, 8.91601, 41.3467, 10.3901, 8.91344, 8.91344, 8.91344, 8.91344, 8.91344, 8.91344, 8.91344, 8.91345, 52.7848, 8.91344, 8.91362, 8.96723
2.62534, 86, 94.1442, 9.03138, 9.38083, -8.14417, 9.10408, 0, 9.03139, 9.03139, 9.28066, 9.03728, 9.03396, 41.4873, 10.1141, 9.03138, 9.03138, 9.03138, 9.03138, 9.03138, 9.03138, 9.03138, 9.03139, 60.2084, 9.03138, 9.03152, 9.09797
2.63323, 106, 101.047, 9.14968, 10.3923, 4.95322, 9.22439, 0, 9.14968, 9.14968, 9.39895, 9.15557, 9.15225, 41.0995, 9.93101, 9.14968, 9.14968, 9.14968, 9.14968, 9.14968, 9.14968, 9.14968, 9.14968, 67.8977, 9.14968, 9.14978, 9.23499
2.64111, 116, 107.567, 9.26824, 10.8628, 8.43336, 9.34501, 0, 9.26825, 9.26825, 9.51752, 9.27414, 9.27082, 40.2108, 9.82326, 9.26824, 9.26824, 9.26824, 9.26824, 9.26824, 9.26824, 9.26824, 9.26825, 75.622, 9.26824, 9.26832, 9.38066
2.64899, 128, 113.479, 9.38704, 11.4018, 14.5206, 9.46591, 0, 9.38704, 9.38704, 9.63632, 9.39294, 9.38962, 38.8727, 9.77513, 9.38704, 9.38704, 9.38704, 9.38704, 9.38704, 9.38704, 9.38704, 9.38705, 83.118, 9.38704, 9.3871, 9.53809
2.65687, 106, 118.565, 9.50601, 10.3923, -12.565, 9.58706, 0, 9.50601, 9.50601, 9.75529, 9.51191, 9.50859, 37.1568, 9.77314, 9.50601, 9.50601, 9.50601, 9.50601, 9.50601, 9.50601, 9.50601, 9.50602, 90.1031, 9.50601, 9.50606, 9.71124
2.66476, 108, 122.62, 9.62512, 10.4881, -14.6204, 9.70845, 0, 9.62512, 9.62512, 9.87439, 9.63101, 9.6277, 35.1489, 9.80612, 9.62512, 9.62512, 9.62512, 9.62512, 9.62512, 9.62512, 9.62512, 9.62512, 96.2945, 9.62512, 9.62515, 9.90505
2.67264, 120, 125.472, 9.74431, 11.0454, -5.47211, 9.83013, 0, 9.74432, 9.74432, 9.99359, 9.75021, 9.7469, 32.9433, 9.86505, 9.74431, 9.74431, 9.74431, 9.74431, 9.74431, 9.74431, 9.74431, 9.74432, 101.428, 9.74431, 9.74434, 10.1254
2.68052, 136, 126.989, 9.86355, 11.7473, 9.01148, 9.95215, 0, 9.86355, 9.86355, 10.1128, 9.86944, 9.86614, 30.6362, 9.94284, 9.86355, 9.86355, 9.86355, 9.86355, 9.86355, 9.86355, 9.86355, 9.86355, 105.275, 9.86355, 9.86356, 10.3792
2.68841, 142, 127.092, 9.9828, 12, 14.9081, 10.0747, 0, 9.9828, 9.9828, 10.2321, 9.98869, 9.9854, 28.319, 10.0341, 9.9828, 9.9828, 9.9828, 9.9828, 9.9828, 9.9828, 9.9828, 9.9828, 107.664, 9.9828, 9.98281, 10.6739
2.69629, 96, 125.765, 10.102, 9.8995, -29.7651, 10.1981, 0, 10.102, 10.102, 10.3513, 10.1079, 10.1046, 26.0742, 10.1347, 10.102, 10.102, 10.102, 10.102, 10.102, 10.102, 10.102, 10.102, 108.491, 10.102, 10.102, 11.0177
2.70417, 128, 123.056, 10.2212, 11.4018, 4.94434, 10.3228, 0, 10.2212, 10.2212, 10.4704, 10.2271, 10.2238, 23.9705, 10.2416, 10.2212, 10.2212, 10.2212, 10.2212, 10.2212, 10.2212, 10.2212, 10.2212, 107.729, 10.2212, 10.2212, 11.4185
2.71205, 116, 119.075, 10.3402, 10.8628, -3.07503, 10.4496, 0, 10.3402, 10.3402, 10.5895, 10.3461, 10.3428, 22.0616, 10.3528, 10.3402, 10.3402, 10.3402, 10.3402, 10.3402, 10.3402, 10.3402, 10.3402, 105.43, 10.3402, 10.3402, 11.884
2.71994, 100, 113.992, 10.4591, 10.0995, -13.992, 10.5797, 0, 10.4591, 10.4591, 10.7084, 10.465, 10.4617, 20.384, 10.4668, 10.4591, 10.4591, 10.4591, 10.4591, 10.4591, 10.4591, 10.4591, 10.4591, 101.72, 10.4591, 10.4591, 12.4201
2.72782, 126, 108.022, 10.5778, 11.3137, 17.9783, 10.715, 0, 10.5778, 10.5778, 10.827, 10.5837, 10.5805, 18.9578, 10.5824, 10.5778, 10.5778, 10.5778, 10.5778, 10.5778, 10.5778, 10.5778, 10.5778, 96.7889, 10.5778, 10.5778, 13.0309
2.7357, 72, 101.413, 10.6962, 8.60233, -29.4128, 10.8581, 0, 10.6962, 10.6962, 10.9455, 10.7021, 10.6989, 17.7882, 10.6989, 10.6962, 10.6962, 10.6962, 10.6962, 10.6962, 10.6962, 10.6962, 10.6962, 90.8773, 10.6962, 10.6962, 13.7173
2.74358, 110, 94.4293, 10.8144, 10.583, 15.5707, 11.0128, 0, 10.8144, 10.8144, 11.0637, 10.8203, 10.8172, 16.8673, 10.816, 10.8144, 10.8144, 10.8144, 10.8144, 10.8144, 10.8144, 10.8144, 10.8144, 84.2566, 10.8144, 10.8144, 14.4763
2.75147, 106, 87.3364, 10.9323, 10.3923, 18.6636, 11.1847, 0, 10.9323, 10.9323, 11.1815, 10.9382, 10.9351, 16.1767, 10.9332, 10.9323, 10.9323, 10.9323, 10.9323, 10.9323, 10.9323, 10.9323, 10.9323, 77.2126, 10.9323, 10.9323, 15.3003
2.75935, 64, 80.3818, 11.0498, 8.12404, -16.3818, 11.3809, 0, 11.0498, 11.0498, 11.2991, 11.0557, 11.0526, 15.6906, 11.0503, 11.0498, 11.0498, 11.0498, 11.0498, 11.0498, 11.0498, 11.0498, 11.0498, 70.0244, 11.0498, 11.0498, 16.1768
2.76723, 88, 73.7855, 11.1669, 9.48683, 14.2145, 11.6112, 0, 11.1669, 11.1669, 11.4162, 11.1728, 11.1698, 15.3777, 11.1672, 11.1669, 11.1669, 11.1669, 11.1669, 11.1669, 11.1669, 11.1669, 11.1669, 62.9508, 11.1669, 11.167, 17.0882
2.77512, 74, 67.7289, 11.2837, 8.7178, 6.27109, 11.888, 0, 11.2837, 11.2837, 11.533, 11.2896, 11.2867, 15.2048, 11.2838, 11.2837, 11.2837, 11.2837, 11.2837, 11.2837, 11.2837, 11.2837, 11.2837, 56.2164, 11.2837, 11.2837, 18.0125
2.783, 62, 62.3504, 11.4, 8, -0.350441, 12.2269, 0, 11.4, 11.4, 11.6492, 11.4059, 11.403, 15.138, 11.4001, 11.4, 11.4, 11.4, 11.4, 11.4, 11.4, 11.4, 11.4, 50.0037, 11.4, 11.4, 18.9235
2.79088, 72, 57.7442, 11.5158, 8.60233, 14.2558, 12.6469, 0, 11.5158, 11.5158, 11.765, 11.5216, 11.5189, 15.1451, 11.5158, 11.5158, 11.5158, 11.5158, 11.5158, 11.5158, 11.5158, 11.5158, 11.5158, 44.4484, 11.5158, 11.5158, 19.7926
2.79876, 52, 53.9626, 11.631, 7.34847, -1.96259, 13.1705, 0, 11.631, 11.631, 11.8803, 11.6369, 11.6342, 15.1968, 11.631, 11.631, 11.631, 11.631, 11.631, 11.631, 11.631, 11.631, 11.631, 39.6392, 11.631, 11.6311, 20.5905
2.80665, 84, 51.0219, 11.7455, 9.27362, 32.9781, 13.8228, 0, 11.7455, 11.7455, 11.9948, 11.7514, 11.7489, 15.2679, 11.7455, 11.7455, 11.7455, 11.7455, 11.7455, 11.7455, 11.7455, 11.7455, 11.7455, 35.6206, 11.7455, 11.7457, 21.2885
2.81453, 66, 48.9094, 11.8593, 8.24621, 17.0906, 14.6315, 0, 11.8593, 11.8593, 12.1085, 11.8651, 11.8627, 15.3375, 11.8593, 11.8593, 11.8593, 11.8593, 11.8593, 11.8593, 11.8593, 11.8593, 11.8593, 32.3981, 11.8593, 11.8595, 21.8611
2.82241, 44, 47.5905, 11.9719, 6.78233, -3.59049, 15.6248, 0, 11.9719, 11.9719, 12.2212, 11.9778, 11.9756, 15.3901, 11.9719, 11.9719, 11.9719, 11.9719, 11.9719, 11.9719, 11.9719, 11.9719, 11.9719, 29.945, 11.9719, 11.9723, 22.2873
2.8303, 74, 47.0159, 12.0832, 8.7178, 26.9841, 16.83, 0, 12.0832, 12.0832, 12.3325, 12.0891, 12.087, 15.4147, 12.0832, 12.0832, 12.0832, 12.0832, 12.0832, 12.0832, 12.0832, 12.0832, 12.0832, 28.2091, 12.0832, 12.0837, 22.5524
2.83818, 58, 47.1269, 12.1927, 7.74597, 10.8731, 18.2711, 0, 12.1927, 12.1927, 12.442, 12.1986, 12.1966, 15.405, 12.1927, 12.1927, 12.1927, 12.1927, 12.1927, 12.1927, 12.1927, 12.1927, 12.1927, 27.1199, 12.1927, 12.1934, 22.6491
2.84606, 58, 47.8589, 12.2998, 7.74597, 10.1411, 19.966, 0, 12.2998, 12.2998, 12.5491, 12.3057, 12.3039, 15.3589, 12.2998, 12.2998, 12.2998, 12.2998, 12.2998, 12.2998, 12.2998, 12.2998, 12.2998, 26.5954, 12.2998, 12.3008, 22.5778
2.85394, 60, 49.1435, 12.4037, 7.87401, 10.8565, 21.9229, 0, 12.4037, 12.4037, 12.653, 12.4096, 12.408, 15.2776, 12.4037, 12.4037, 12.4037, 12.4037, 12.4037, 12.4037, 12.4037, 12.4037, 12.4037, 26.5468, 12.4037, 12.4051, 22.3465
2.86183, 56, 50.9076, 12.5035, 7.61577, 5.09238, 24.138, 0, 12.5035, 12.5035, 12.7527, 12.5094, 12.5079, 15.1648, 12.5035, 12.5035, 12.5035, 12.5035, 12.5035, 12.5035, 12.5035, 12.5035, 12.5035, 26.8834, 12.5035, 12.5053, 21.9704
2.86971, 38, 53.0729, 12.5979, 6.32456, -15.0729, 26.5925, 0, 12.5979, 12.5979, 12.8472, 12.6038, 12.6026, 15.0259, 12.5979, 12.5979, 12.5979, 12.5979, 12.5979, 12.5979, 12.5979, 12.5979, 12.5979, 27.5162, 12.5979, 12.6004, 21.4698
2.87759, 52, 55.5535, 12.6856, 7.34847, -3.55352, 29.2505, 0, 12.6856, 12.6856, 12.9349, 12.6915, 12.6905, 14.8673, 12.6856, 12.6856, 12.6856, 12.6856, 12.6856, 12.6856, 12.6856, 12.6856, 12.6856, 28.36, 12.6856, 12.6888, 20.8694
2.88547, 40, 58.2542, 12.7649, 6.48074, -18.2542, 32.0582, 0, 12.7649, 12.765, 13.0142, 12.7708, 12.77, 14.6952, 12.7649, 12.7649, 12.7649, 12.7649, 12.7649, 12.7649, 12.7649, 12.7649, 12.765, 29.3354, 12.7649, 12.769, 20.1959
2.89336, 66, 61.0705, 12.8341, 8.24621, 4.92947, 34.9447, 0, 12.8341, 12.8341, 13.0834, 12.84, 12.8394, 14.5156, 12.8341, 12.8341, 12.8341, 12.8341, 12.8341, 12.8341, 12.8341, 12.8341, 12.8341, 30.3707, 12.8341, 12.8393, 19.4761
2.90124, 54, 63.8886, 12.891, 7.48331, -9.88856, 37.8236, 0, 12.891, 12.891, 13.1403, 12.8969, 12.8966, 14.3331, 12.891, 12.891, 12.891, 12.891, 12.891, 12.891, 12.891, 12.891, 12.891, 31.4022, 12.891, 12.8975, 18.7355
2.90912, 36, 66.5882, 12.9338, 6.16441, -30.5882, 40.5975, 0, 12.9338, 12.9338, 13.183, 12.9397, 12.9396, 14.1513, 12.9338, 12.9338, 12.9338, 12.9338, 12.9338, 12.9338, 12.9338, 12.9338, 12.9338, 32.3752, 12.9338, 12.9416, 17.9967
2.91701, 46, 69.0463, 12.9602, 6.9282, -23.0463, 43.162, 0, 12.9602, 12.9602, 13.2095, 12.9661, 12.9663, 13.9722, 12.9602, 12.9602, 12.9602, 12.9602, 12.9602, 12.9602, 12.9602, 12.9602, 12.9602, 33.2439, 12.9602, 12.9697, 17.2783
2.92489, 52, 71.1431, 12.9685, 7.34847, -19.1431, 45.4134, 0, 12.9685, 12.9685, 13.2178, 12.9744, 12.9748, 13.7966, 12.9685, 12.9685, 12.9685, 12.9685, 12.9685, 12.9685, 12.9685, 12.9685, 12.9685, 33.9716, 12.9685, 12.9798, 16.5944
2.93277, 44, 72.7678, 12.957, 6.78233, -28.7678, 47.2545, 0, 12.957, 12.957, 13.2063, 12.9629, 12.9636, 13.624, 12.957, 12.957, 12.957, 12.957, 12.957, 12.957, 12.957, 12.957, 12.957, 34.5307, 12.957, 12.9701, 15.9549
2.94065, 74, 73.8257, 12.9244, 8.7178, 0.174332, 48.6021, 0, 12.9244, 12.9244, 13.1737, 12.9303, 12.9313, 13.4534, 12.9244, 12.9244, 12.9244, 12.9244, 12.9244, 12.9244, 12.9244, 12.9244, 12.9244, 34.9014, 12.9244, 12.9394, 15.365
2.94854, 60, 74.2437, 12.87, 7.87401, -14.2437, 49.3929, 0, 12.87, 12.87, 13.1192, 12.8758, 12.8771, 13.283, 12.87, 12.87, 12.87, 12.87, 12.87, 12.87, 12.87, 12.87, 12.87, 35.0721, 12.87, 12.8868, 14.8264
2.95642, 62, 73.9759, 12.7935, 8, -11.9759, 49.5885, 0, 12.7935, 12.7935, 13.0428, 12.7994, 12.8009, 13.111, 12.7935, 12.7935, 12.7935, 12.7935, 12.7935, 12.7935, 12.7935, 12.7935, 12.7935, 35.0375, 12.7935, 12.8122, 14.338
2.9643, 82, 73.006, 12.6956, 9.16515, 8.994, 49.1783, 0, 12.6956, 12.6956, 12.9448, 12.7015, 12.7033, 12.9359, 12.6956, 12.6956, 12.6956, 12.6956, 12.6956, 12.6956, 12.6956, 12.6956, 12.6956, 34.7989, 12.6956, 12.716, 13.8963
2.97219, 70, 71.3487, 12.5775, 8.48528, -1.34875, 48.1802, 0, 12.5775, 12.5775, 12.8267, 12.5834, 12.5855, 12.7566, 12.5775, 12.5775, 12.5775, 12.5775, 12.5775, 12.5775, 12.5775, 12.5775, 12.5775, 34.3624, 12.5775, 12.5994, 13.4968
2.98007, 84, 69.0489, 12.4412, 9.27362, 14.9511, 46.6397, 0, 12.4412, 12.4412, 12.6905, 12.4471, 12.4496, 12.5727, 12.4412, 12.4412, 12.4412, 12.4412, 12.4412, 12.4412, 12.4412, 12.4412, 12.4412, 33.739, 12.4412, 12.4643, 13.1344
2.98795, 76, 66.1779, 12.2895, 8.83176, 9.82213, 44.626, 0, 12.2895, 12.2895, 12.5388, 12.2954, 12.2981, 12.3845, 12.2895, 12.2895, 12.2895, 12.2895, 12.2895, 12.2895, 12.2895, 12.2895, 12.2895, 32.9436, 12.2895, 12.3135, 12.8043
2.99583, 104, 62.829, 12.1255, 10.2956, 41.171, 42.227, 0, 12.1255, 12.1255, 12.3748, 12.1314, 12.1345, 12.1932, 12.1255, 12.1255, 12.1255, 12.1255, 12.1255, 12.1255, 12.1255, 12.1255, 12.1255, 31.9944, 12.1255, 12.1501, 12.5021
3.00372, 76, 59.1111, 11.9529, 8.83176, 16.8889, 39.543, 0, 11.9529, 11.9529, 12.2022, 11.9588, 11.9623, 12.0004, 11.9529, 11.9529, 11.9529, 11.9529, 11.9529, 11.9529, 11.9529, 11.9529, 11.9529, 30.9129, 11.9529, 11.9777, 12.2243
3.0116, 98, 55.1419, 11.7756, 10, 42.8581, 36.6799, 0, 11.7756, 11.7756, 12.0249, 11.7815, 11.7853, 11.8084, 11.7756, 11.7756, 11.7756, 11.7756, 11.7756, 11.7756, 11.7756, 11.7756, 11.7756, 29.7229, 11.7756, 11.8002, 11.9683
3.01948, 102, 51.0414, 11.5975, 10.198, 50.9586, 33.7427, 0, 11.5975, 11.5975, 11.8467, 11.6033, 11.6075, 11.6197, 11.5975, 11.5975, 11.5975, 11.5975, 11.5975, 11.5975, 11.5975, 11.5975, 11.5975, 28.4501, 11.5975, 11.6214, 11.7322
3.02736, 78, 46.925, 11.4221, 8.94427, 31.075, 30.8295, 0, 11.4221, 11.4221, 11.6714, 11.428, 11.4325, 11.437, 11.4221, 11.4221, 11.4221, 11.4221, 11.4221, 11.4221, 11.4221, 11.4221, 11.4221, 27.1214, 11.4221, 11.4451, 11.5149
3.03525, 86, 42.8985, 11.2529, 9.38083, 43.1015, 28.0266, 0, 11.2529, 11.2529, 11.5022, 11.2588, 11.2637, 11.2628, 11.2529, 11.2529, 11.2529, 11.2529, 11.2529, 11.2529, 11.2529, 11.2529, 11.2529, 25.7645, 11.2529, 11.2747, 11.3159
3.04313, 140, 39.0531, 11.0927, 11.9164, 100.947, 25.4049, 0, 11.0927, 11.0927, 11.342, 11.0986, 11.1038, 11.0991, 11.0927, 11.0927, 11.0927, 11.0927, 11.0927, 11.0927, 11.0927, 11.0927, 11.0927, 24.4059, 11.0927, 11.1129, 11.1348
3.05101, 106, 35.4639, 10.9435, 10.3923, 70.5361, 23.0189, 0, 10.9435, 10.9435, 11.1928, 10.9494, 10.955, 10.9476, 10.9435, 10.9435, 10.9435, 10.9435, 10.9435, 10.9435, 10.9435, 10.9435, 10.9435, 23.0715, 10.9435, 10.962, 10.9712
3.0589, 88, 32.1867, 10.8068, 9.48683, 55.8133, 20.9051, 0, 10.8068, 10.8068, 11.0561, 10.8127, 10.8187, 10.8094, 10.8068, 10.8068, 10.8068, 10.8068, 10.8068, 10.8068, 10.8068, 10.8068, 10.8068, 21.7841, 10.8068, 10.8235, 10.8248
3.06678, 108, 29.2594, 10.6834, 10.4881, 78.7406, 19.0838, 0, 10.6834, 10.6834, 10.9326, 10.6893, 10.6956, 10.685, 10.6834, 10.6834, 10.6834, 10.6834, 10.6834, 10.6834, 10.6834, 10.6834, 10.6834, 20.5636, 10.6834, 10.6982, 10.6949
3.07466, 88, 26.7016, 10.5732, 9.48683, 61.2984, 17.5601, 0, 10.5732, 10.5732, 10.8225, 10.5791, 10.5859, 10.5742, 10.5732, 10.5732, 10.5732, 10.5732, 10.5732, 10.5732, 10.5732, 10.5732, 10.5732, 19.4258, 10.5732, 10.5862, 10.5805
3.08254, 88, 24.517, 10.476, 9.48683, 63.483, 16.3265, 0, 10.476, 10.476, 10.7252, 10.4819, 10.489, 10.4766, 10.476, 10.476, 10.476, 10.476, 10.476, 10.476, 10.476, 10.476, 10.476, 18.382, 10.476, 10.4871, 10.4805
3.09043, 74, 22.6956, 10.3907, 8.7178, 51.3044, 15.3658, 0, 10.3907, 10.3907, 10.64, 10.3966, 10.4041, 10.3911, 10.3907, 10.3907, 10.3907, 10.3907, 10.3907, 10.3907, 10.3907, 10.3907, 10.3907, 17.4395, 10.3907, 10.4001, 10.3935
