   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_97.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
2.37404, 38, 27.6486, 7.88382, 6.32456, 10.3514, 2.80096e-18, 7.88384, 8.12952, 7.89095, 7.88393, 8.10849, 8.75075, 20.7818, 7.88384, 7.88382, 7.88382, 7.88382, 7.88382, 7.88382, 7.88382, 13.3876, 7.88382, 7.88382, 7.90226
2.38193, 12, 26.2981, 8.03713, 3.74166, -14.2981, 3.90787e-19, 8.03715, 8.28283, 8.04425, 8.03724, 8.22787, 8.96464, 19.3376, 8.03714, 8.03713, 8.03713, 8.03713, 8.03713, 8.03713, 8.03713, 13.6072, 8.03713, 8.03713, 8.05633
2.38983, 22, 25.0038, 8.19136, 4.89898, -3.00377, 4.18309e-20, 8.19139, 8.43707, 8.19849, 8.19148, 8.35298, 9.20355, 17.9838, 8.19137, 8.19136, 8.19136, 8.19136, 8.19136, 8.19136, 8.19137, 13.7645, 8.19136, 8.19136, 8.21135
2.39772, 12, 23.8195, 8.34648, 3.74166, -11.8195, 1.80557e-21, 8.3465, 8.59218, 8.35361, 8.34659, 8.48358, 9.48056, 16.757, 8.34648, 8.34648, 8.34648, 8.34648, 8.34648, 8.34648, 8.34648, 13.8641, 8.34648, 8.34648, 8.36725
2.40562, 16, 22.7952, 8.50246, 4.24264, -6.79519, 2.98057e-23, 8.50248, 8.74816, 8.50958, 8.50257, 8.61932, 9.81482, 15.6807, 8.50246, 8.50246, 8.50246, 8.50246, 8.50246, 8.50246, 8.50246, 13.9132, 8.50246, 8.50246, 8.52403
2.41351, 8, 21.9792, 8.65925, 3.16228, -13.9792, 1.6032e-25, 8.65927, 8.90495, 8.66638, 8.65936, 8.75974, 10.2336, 14.7667, 8.65925, 8.65925, 8.65925, 8.65925, 8.65925, 8.65925, 8.65925, 13.9215, 8.65925, 8.65925, 8.68163
2.42141, 12, 21.4212, 8.81682, 3.74166, -9.42123, 0, 8.81685, 9.06253, 8.82395, 8.81694, 8.90429, 10.7749, 14.016, 8.81682, 8.81682, 8.81682, 8.81682, 8.81682, 8.81682, 8.81682, 13.9004, 8.81682, 8.81682, 8.84003
2.4293, 10, 21.1765, 8.97517, 3.4641, -11.1765, 0, 8.97519, 9.22087, 8.9823, 8.97528, 9.05247, 11.49, 13.4204, 8.97517, 8.97517, 8.97517, 8.97517, 8.97517, 8.97517, 8.97517, 13.862, 8.97517, 8.97517, 8.99922
2.4372, 14, 21.3106, 9.13425, 4, -7.31059, 0, 9.13427, 9.37995, 9.14138, 9.13436, 9.20375, 12.4469, 12.9655, 9.13425, 9.13425, 9.13425, 9.13425, 9.13425, 9.13425, 9.13425, 13.8193, 9.13425, 9.13425, 9.15915
2.44509, 16, 21.9042, 9.29407, 4.24264, -5.90422, 0, 9.29409, 9.53977, 9.30119, 9.29418, 9.35768, 13.7326, 12.632, 9.29407, 9.29407, 9.29407, 9.29407, 9.29407, 9.29407, 9.29407, 13.7853, 9.29407, 9.29407, 9.31982
2.45299, 16, 23.0577, 9.45459, 4.24264, -7.05772, 0, 9.45461, 9.7003, 9.46172, 9.45471, 9.51384, 15.4555, 12.3992, 9.45459, 9.45459, 9.45459, 9.45459, 9.45459, 9.45459, 9.45459, 13.7734, 9.45459, 9.45459, 9.48122
2.46088, 12, 24.8948, 9.61584, 3.74166, -12.8948, 0, 9.61586, 9.86154, 9.62297, 9.61595, 9.67189, 17.7462, 12.2457, 9.61584, 9.61584, 9.61584, 9.61584, 9.61584, 9.61584, 9.61584, 13.7981, 9.61584, 9.61584, 9.64335
2.46878, 14, 27.5639, 9.77778, 4, -13.5639, 0, 9.77781, 10.0235, 9.78491, 9.7779, 9.83153, 20.7569, 12.1518, 9.77778, 9.77778, 9.77778, 9.77778, 9.77778, 9.77778, 9.77779, 13.8757, 9.77778, 9.77778, 9.80619
2.47667, 24, 31.238, 9.94044, 5.09902, -7.23797, 0, 9.94046, 10.1861, 9.94757, 9.94056, 9.99255, 24.6576, 12.1003, 9.94044, 9.94044, 9.94044, 9.94044, 9.94044, 9.94044, 9.94044, 14.0266, 9.94044, 9.94044, 9.96975
2.48457, 40, 36.1107, 10.1038, 6.48074, 3.88931, 0, 10.1038, 10.3495, 10.1109, 10.1039, 10.1548, 29.63, 12.077, 10.1038, 10.1038, 10.1038, 10.1038, 10.1038, 10.1038, 10.1038, 14.2772, 10.1038, 10.1038, 10.134
2.49246, 26, 42.3889, 10.2679, 5.2915, -16.3889, 0, 10.2679, 10.5136, 10.275, 10.268, 10.318, 35.8563, 12.0713, 10.2679, 10.2679, 10.2679, 10.2679, 10.2679, 10.2679, 10.2679, 14.6628, 10.2679, 10.2679, 10.299
2.50036, 40, 50.2839, 10.4326, 6.48074, -10.2839, 0, 10.4327, 10.6783, 10.4398, 10.4328, 10.4822, 43.5076, 12.0758, 10.4326, 10.4326, 10.4326, 10.4326, 10.4326, 10.4326, 10.4326, 15.2312, 10.4326, 10.4326, 10.4647
2.50825, 42, 59.9947, 10.5981, 6.63325, -17.9947, 0, 10.5981, 10.8438, 10.6052, 10.5982, 10.6473, 52.7236, 12.086, 10.5981, 10.5981, 10.5981, 10.5981, 10.5981, 10.5981, 10.5981, 16.0461, 10.5981, 10.5981, 10.6311
2.51615, 54, 71.6942, 10.7643, 7.48331, -17.6942, 0, 10.7643, 11.01, 10.7714, 10.7644, 10.8132, 63.596, 12.0999, 10.7643, 10.7643, 10.7643, 10.7643, 10.7643, 10.7643, 10.7643, 17.1909, 10.7643, 10.7643, 10.7983
2.52404, 60, 85.5099, 10.9311, 7.87401, -25.5099, 0, 10.9311, 11.1768, 10.9382, 10.9312, 10.9799, 76.1465, 12.1173, 10.9311, 10.9311, 10.9311, 10.9311, 10.9311, 10.9311, 10.9311, 18.7716, 10.9311, 10.9311, 10.9661
2.53194, 98, 101.507, 11.0986, 10, -3.50723, 0, 11.0986, 11.3443, 11.1057, 11.0987, 11.1472, 90.3083, 12.1395, 11.0986, 11.0986, 11.0986, 11.0986, 11.0986, 11.0986, 11.0986, 20.919, 11.0986, 11.0986, 11.1346
2.53983, 114, 119.673, 11.2667, 10.7703, -5.67348, 0, 11.2668, 11.5124, 11.2739, 11.2669, 11.3153, 105.911, 12.168, 11.2667, 11.2667, 11.2667, 11.2667, 11.2667, 11.2667, 11.2667, 23.7893, 11.2667, 11.2667, 11.3038
2.54773, 124, 139.904, 11.4355, 11.225, -15.9037, 0, 11.4355, 11.6812, 11.4426, 11.4357, 11.484, 122.669, 12.2051, 11.4355, 11.4355, 11.4355, 11.4355, 11.4355, 11.4355, 11.4355, 27.561, 11.4355, 11.4355, 11.4737
2.55562, 184, 162, 11.6048, 13.6382, 21.9996, 0, 11.6049, 11.8505, 11.612, 11.605, 11.6533, 140.185, 12.2524, 11.6048, 11.6048, 11.6048, 11.6048, 11.6048, 11.6048, 11.6048, 32.4313, 11.6048, 11.6048, 11.6443
2.56352, 174, 185.665, 11.7747, 13.2665, -11.6651, 0, 11.7748, 12.0204, 11.7819, 11.775, 11.8232, 157.956, 12.3115, 11.7747, 11.7747, 11.7747, 11.7747, 11.7747, 11.7747, 11.7747, 38.6048, 11.7747, 11.7747, 11.8156
2.57141, 198, 210.512, 11.9452, 14.1421, -12.5119, 0, 11.9452, 12.1909, 11.9523, 11.9454, 11.9936, 175.393, 12.3834, 11.9452, 11.9452, 11.9452, 11.9452, 11.9452, 11.9452, 11.9452, 46.2819, 11.9452, 11.9452, 11.9878
2.57931, 182, 236.077, 12.1161, 13.5647, -54.0771, 0, 12.1161, 12.3618, 12.1232, 12.1164, 12.1645, 191.853, 12.4683, 12.1161, 12.1161, 12.1161, 12.1161, 12.1161, 12.1161, 12.1161, 55.6409, 12.1161, 12.1161, 12.1611
2.5872, 242, 261.838, 12.2874, 15.6205, -19.8384, 0, 12.2875, 12.5331, 12.2946, 12.2879, 12.3358, 206.68, 12.5662, 12.2874, 12.2874, 12.2874, 12.2874, 12.2874, 12.2874, 12.2874, 66.8175, 12.2874, 12.2874, 12.3356
2.5951, 292, 287.237, 12.4592, 17.1464, 4.76315, 0, 12.4593, 12.7049, 12.4664, 12.4597, 12.5076, 219.242, 12.6764, 12.4592, 12.4592, 12.4592, 12.4592, 12.4592, 12.4592, 12.4592, 79.8824, 12.4592, 12.4592, 12.5119
2.60299, 300, 311.699, 12.6314, 17.3781, -11.6988, 0, 12.6314, 12.8771, 12.6385, 12.632, 12.6798, 228.983, 12.798, 12.6314, 12.6314, 12.6314, 12.6314, 12.6314, 12.6314, 12.6314, 94.8194, 12.6314, 12.6314, 12.6907
2.61089, 344, 334.66, 12.8038, 18.6011, 9.33975, 0, 12.8039, 13.0496, 12.811, 12.8046, 12.8522, 235.462, 12.9296, 12.8038, 12.8038, 12.8038, 12.8038, 12.8038, 12.8038, 12.8038, 111.505, 12.8038, 12.8038, 12.8729
2.61878, 318, 355.583, 12.9766, 17.8885, -37.5833, 0, 12.9766, 13.2223, 12.9837, 12.9776, 13.025, 238.387, 13.0701, 12.9766, 12.9766, 12.9766, 12.9766, 12.9766, 12.9766, 12.9766, 129.694, 12.9766, 12.9766, 13.0601
2.62668, 374, 373.978, 13.1496, 19.3907, 0.0221863, 0, 13.1496, 13.3953, 13.1567, 13.1508, 13.198, 237.639, 13.218, 13.1496, 13.1496, 13.1496, 13.1496, 13.1496, 13.1496, 13.1496, 149.013, 13.1496, 13.1496, 13.2544
2.63457, 448, 389.411, 13.3227, 21.2132, 58.5889, 0, 13.3227, 13.5684, 13.3298, 13.3242, 13.3711, 233.281, 13.372, 13.3227, 13.3227, 13.3227, 13.3227, 13.3227, 13.3227, 13.3227, 168.965, 13.3227, 13.3227, 13.4586
2.64247, 374, 401.52, 13.4959, 19.3907, -27.5198, 0, 13.496, 13.7416, 13.5031, 13.4978, 13.5444, 225.555, 13.5309, 13.4959, 13.4959, 13.4959, 13.4959, 13.4959, 13.4959, 13.4959, 188.942, 13.4959, 13.4959, 13.6765
2.65036, 488, 410.018, 13.6692, 22.1359, 77.9824, 0, 13.6692, 13.9149, 13.6763, 13.6714, 13.7176, 214.857, 13.6936, 13.6692, 13.6692, 13.6692, 13.6692, 13.6692, 13.6692, 13.6692, 208.258, 13.6692, 13.6692, 13.913
2.65826, 496, 414.702, 13.8423, 22.3159, 81.2978, 0, 13.8423, 14.088, 13.8494, 13.845, 13.8908, 201.711, 13.8591, 13.8423, 13.8423, 13.8423, 13.8423, 13.8423, 13.8423, 13.8423, 226.18, 13.8423, 13.8423, 14.1743
2.66615, 450, 415.462, 14.0151, 21.2603, 34.5385, 0, 14.0151, 14.2608, 14.0223, 14.0184, 14.0637, 186.729, 14.0265, 14.0151, 14.0151, 14.0151, 14.0151, 14.0151, 14.0151, 14.0151, 241.978, 14.0151, 14.0151, 14.4681
2.67405, 470, 412.281, 14.1876, 21.7256, 57.7193, 0, 14.1876, 14.4333, 14.1947, 14.1916, 14.2363, 170.564, 14.1952, 14.1876, 14.1876, 14.1876, 14.1876, 14.1876, 14.1876, 14.1876, 254.976, 14.1876, 14.1876, 14.8031
2.68194, 482, 405.247, 14.3595, 22, 76.7532, 0, 14.3595, 14.6052, 14.3666, 14.3641, 14.4083, 153.87, 14.3645, 14.3595, 14.3595, 14.3595, 14.3595, 14.3595, 14.3595, 14.3595, 264.595, 14.3595, 14.3595, 15.1895
2.68984, 470, 394.553, 14.5306, 21.7256, 75.4465, 0, 14.5306, 14.7763, 14.5377, 14.536, 14.5795, 137.262, 14.5338, 14.5306, 14.5306, 14.5306, 14.5306, 14.5306, 14.5306, 14.5306, 270.404, 14.5306, 14.5306, 15.6384
2.69773, 434, 380.501, 14.7006, 20.8806, 53.4993, 0, 14.7007, 14.9463, 14.7078, 14.7068, 14.7498, 121.281, 14.7027, 14.7006, 14.7006, 14.7006, 14.7006, 14.7006, 14.7006, 14.7006, 272.15, 14.7006, 14.7006, 16.1612
2.70563, 442, 363.49, 14.8694, 21.0713, 78.5099, 0, 14.8694, 15.1151, 14.8765, 14.8764, 14.9188, 106.372, 14.8707, 14.8694, 14.8694, 14.8694, 14.8694, 14.8694, 14.8694, 14.8694, 269.777, 14.8694, 14.8694, 16.7692
2.71352, 482, 344.014, 15.0365, 22, 137.986, 0, 15.0365, 15.2822, 15.0436, 15.0443, 15.0863, 92.8716, 15.0373, 15.0365, 15.0365, 15.0365, 15.0365, 15.0365, 15.0365, 15.0365, 263.432, 15.0365, 15.0365, 17.4722
2.72142, 408, 322.642, 15.2018, 20.2485, 85.3578, 0, 15.2018, 15.4475, 15.2089, 15.2103, 15.2519, 81.0021, 15.2022, 15.2018, 15.2018, 15.2018, 15.2018, 15.2018, 15.2018, 15.2018, 253.454, 15.2018, 15.2018, 18.2776
2.72932, 416, 299.988, 15.3648, 20.445, 116.012, 0, 15.3648, 15.6105, 15.3719, 15.3741, 15.4155, 70.8741, 15.3651, 15.3648, 15.3648, 15.3648, 15.3648, 15.3648, 15.3648, 15.3648, 240.341, 15.3648, 15.3648, 19.1896
2.73721, 322, 276.692, 15.5253, 18, 45.308, 0, 15.5253, 15.771, 15.5324, 15.5352, 15.5766, 62.5017, 15.5255, 15.5253, 15.5253, 15.5253, 15.5253, 15.5253, 15.5253, 15.5253, 224.72, 15.5253, 15.5253, 20.2069
2.74511, 302, 253.379, 15.683, 17.4356, 48.6213, 0, 15.683, 15.9287, 15.6902, 15.6935, 15.7351, 55.8123, 15.6831, 15.683, 15.683, 15.683, 15.683, 15.683, 15.683, 15.683, 207.294, 15.683, 15.683, 21.3229
2.753, 250, 230.635, 15.8377, 15.8745, 19.3648, 0, 15.8378, 16.0835, 15.8449, 15.8486, 15.8907, 50.6692, 15.8378, 15.8377, 15.8377, 15.8377, 15.8377, 15.8377, 15.8377, 15.8377, 188.801, 15.8377, 15.8377, 22.5238
2.7609, 316, 208.976, 15.9893, 17.8326, 107.024, 0, 15.9893, 16.235, 15.9964, 16.0004, 16.0432, 46.8869, 15.9893, 15.9893, 15.9893, 15.9893, 15.9893, 15.9893, 15.9893, 15.9893, 169.961, 15.9893, 15.9893, 23.7888
2.76879, 240, 188.821, 16.1376, 15.5563, 51.1787, 0, 16.1376, 16.3833, 16.1447, 16.1487, 16.1927, 44.2508, 16.1376, 16.1376, 16.1376, 16.1376, 16.1376, 16.1376, 16.1376, 16.1376, 151.436, 16.1376, 16.1376, 25.0901
2.77668, 258, 170.488, 16.2826, 16.1245, 87.5117, 0, 16.2826, 16.5283, 16.2897, 16.2936, 16.3391, 42.533, 16.2826, 16.2826, 16.2826, 16.2826, 16.2826, 16.2826, 16.2826, 16.2826, 133.806, 16.2826, 16.2826, 26.3938
2.78458, 190, 154.175, 16.4243, 13.8564, 35.8249, 0, 16.4243, 16.67, 16.4314, 16.4351, 16.4824, 41.5062, 16.4243, 16.4243, 16.4243, 16.4243, 16.4243, 16.4243, 16.4243, 16.4243, 117.535, 16.4243, 16.4243, 27.6611
2.79247, 142, 139.974, 16.5629, 12, 2.02579, 0, 16.563, 16.8086, 16.5701, 16.5733, 16.6227, 40.9561, 16.5629, 16.5629, 16.5629, 16.5629, 16.5629, 16.5629, 16.5629, 16.5629, 102.971, 16.5629, 16.5629, 28.8504
2.80037, 152, 127.874, 16.6986, 12.4097, 24.1262, 0, 16.6986, 16.9443, 16.7057, 16.7084, 16.7603, 40.6894, 16.6986, 16.6986, 16.6986, 16.6986, 16.6986, 16.6986, 16.6986, 16.6986, 90.3371, 16.6986, 16.6986, 29.9201
2.80827, 152, 117.782, 16.8314, 12.4097, 34.218, 0, 16.8314, 17.0771, 16.8385, 16.8406, 16.8953, 40.5406, 16.8314, 16.8314, 16.8314, 16.8314, 16.8314, 16.8314, 16.8314, 16.8314, 79.7474, 16.8314, 16.8314, 30.8308
2.81616, 116, 109.54, 16.9615, 10.8628, 6.45985, 0, 16.9615, 17.2072, 16.9686, 16.9699, 17.0277, 40.3759, 16.9615, 16.9615, 16.9615, 16.9615, 16.9615, 16.9615, 16.9615, 16.9615, 71.2112, 16.9615, 16.9615, 31.5485
2.82406, 116, 102.949, 17.0889, 10.8628, 13.0509, 0, 17.0889, 17.3346, 17.0961, 17.0966, 17.1577, 40.0946, 17.0889, 17.0889, 17.0889, 17.0889, 17.0889, 17.0889, 17.0889, 17.0889, 64.6563, 17.0889, 17.0889, 32.0466
2.83195, 122, 97.7867, 17.2135, 11.1355, 24.2133, 0, 17.2136, 17.4592, 17.2207, 17.2204, 17.2851, 39.6292, 17.2135, 17.2135, 17.2135, 17.2135, 17.2135, 17.2135, 17.2135, 17.2135, 59.9451, 17.2135, 17.2135, 32.3082
2.83985, 96, 93.825, 17.335, 9.8995, 2.17502, 0, 17.335, 17.5807, 17.3422, 17.3411, 17.4096, 38.9426, 17.335, 17.335, 17.335, 17.335, 17.335, 17.335, 17.335, 17.335, 56.8918, 17.335, 17.335, 32.3272
2.84774, 100, 90.8458, 17.4527, 10.0995, 9.15418, 0, 17.4528, 17.6984, 17.4599, 17.458, 17.5305, 38.0255, 17.4527, 17.4527, 17.4527, 17.4527, 17.4527, 17.4527, 17.4527, 17.4527, 55.2815, 17.4527, 17.4527, 32.1084
2.85564, 80, 88.648, 17.5658, 9.05539, -8.64799, 0, 17.5658, 17.8115, 17.5729, 17.5703, 17.647, 36.891, 17.5658, 17.5658, 17.5658, 17.5658, 17.5658, 17.5658, 17.5658, 17.5658, 54.8827, 17.5658, 17.5658, 31.6673
2.86353, 72, 87.0542, 17.6728, 8.60233, -15.0542, 0, 17.6728, 17.9185, 17.6799, 17.6766, 17.7576, 35.5699, 17.6728, 17.6728, 17.6728, 17.6728, 17.6728, 17.6728, 17.6728, 17.6728, 55.4598, 17.6728, 17.6728, 31.0287
2.87143, 56, 85.9117, 17.7721, 7.61577, -29.9117, 0, 17.7721, 18.0178, 17.7792, 17.7753, 17.8607, 34.1045, 17.7721, 17.7721, 17.7721, 17.7721, 17.7721, 17.7721, 17.7721, 17.7721, 56.7826, 17.7721, 17.7721, 30.2241
2.87932, 66, 85.092, 17.8616, 8.24621, -19.092, 0, 17.8617, 18.1073, 17.8688, 17.8642, 17.9542, 32.544, 17.8616, 17.8616, 17.8616, 17.8616, 17.8616, 17.8616, 17.8616, 17.8616, 58.633, 17.8616, 17.8616, 29.2902
2.88722, 66, 84.4883, 17.9389, 8.24621, -18.4883, 0, 17.939, 18.1846, 17.9461, 17.941, 18.0357, 30.9388, 17.9389, 17.9389, 17.9389, 17.9389, 17.9389, 17.9389, 17.9389, 17.9389, 60.8102, 17.9389, 17.9389, 28.2654
2.89511, 62, 84.0116, 18.0013, 8, -22.0116, 0, 18.0014, 18.247, 18.0085, 18.003, 18.1024, 29.3364, 18.0013, 18.0013, 18.0013, 18.0013, 18.0013, 18.0013, 18.0013, 18.0013, 63.1347, 18.0013, 18.0013, 27.1875
2.90301, 80, 83.5879, 18.046, 9.05539, -3.58791, 0, 18.046, 18.2917, 18.0531, 18.0473, 18.1515, 27.7786, 18.046, 18.046, 18.046, 18.046, 18.046, 18.046, 18.046, 18.046, 65.4496, 18.046, 18.046, 26.0918
2.9109, 78, 83.1548, 18.0699, 8.94427, -5.15477, 0, 18.0699, 18.3156, 18.077, 18.071, 18.1801, 26.2988, 18.0699, 18.0699, 18.0699, 18.0699, 18.0699, 18.0699, 18.0699, 18.0699, 67.623, 18.0699, 18.0699, 25.0086
2.9188, 64, 82.6591, 18.0704, 8.12404, -18.6591, 0, 18.0704, 18.3161, 18.0775, 18.0713, 18.1855, 24.9217, 18.0704, 18.0704, 18.0704, 18.0704, 18.0704, 18.0704, 18.0704, 18.0704, 69.5469, 18.0704, 18.0704, 23.9626
2.92669, 68, 82.0551, 18.0451, 8.3666, -14.0551, 0, 18.0451, 18.2908, 18.0522, 18.0457, 18.1651, 23.6621, 18.0451, 18.0451, 18.0451, 18.0451, 18.0451, 18.0451, 18.0451, 18.0451, 71.1374, 18.0451, 18.0451, 22.9722
2.93459, 66, 81.3038, 17.992, 8.24621, -15.3038, 0, 17.992, 18.2377, 17.9991, 17.9925, 18.1172, 22.5269, 17.992, 17.992, 17.992, 17.992, 17.992, 17.992, 17.992, 17.992, 72.333, 17.992, 17.992, 22.0494
2.94248, 66, 80.3721, 17.91, 8.24621, -14.3721, 0, 17.91, 18.1557, 17.9171, 17.9104, 18.0404, 21.5156, 17.91, 17.91, 17.91, 17.91, 17.91, 17.91, 17.91, 17.91, 73.0923, 17.91, 17.91, 21.2004
2.95038, 58, 79.2328, 17.7986, 7.74597, -21.2328, 0, 17.7987, 18.0444, 17.8058, 17.799, 17.9345, 20.6218, 17.7986, 17.7986, 17.7986, 17.7986, 17.7986, 17.7986, 17.7986, 17.7987, 73.3925, 17.7986, 17.7986, 20.4268
2.95827, 84, 77.865, 17.6586, 9.27362, 6.13499, 0, 17.6586, 17.9043, 17.6657, 17.6589, 17.8, 19.8358, 17.6586, 17.6586, 17.6586, 17.6586, 17.6586, 17.6586, 17.6586, 17.6586, 73.2258, 17.6586, 17.6586, 19.7261
2.96617, 62, 76.2539, 17.4915, 8, -14.2539, 0, 17.4915, 17.7372, 17.4986, 17.4917, 17.6386, 19.1451, 17.4915, 17.4915, 17.4915, 17.4915, 17.4915, 17.4915, 17.4915, 17.4915, 72.5982, 17.4915, 17.4915, 19.0935
2.97406, 54, 74.3919, 17.3, 7.48331, -20.3919, 0, 17.3001, 17.5457, 17.3072, 17.3002, 17.4529, 18.5371, 17.3, 17.3, 17.3, 17.3, 17.3, 17.3, 17.3, 17.3, 71.5262, 17.3, 17.3, 18.5228
2.98196, 68, 72.2788, 17.0877, 8.3666, -4.27879, 0, 17.0877, 17.3334, 17.0948, 17.0879, 17.2465, 17.9992, 17.0877, 17.0877, 17.0877, 17.0877, 17.0877, 17.0877, 17.0877, 17.0877, 70.0361, 17.0877, 17.0877, 18.007
2.98985, 38, 69.9222, 16.8589, 6.32456, -31.9222, 0, 16.8589, 17.1046, 16.866, 16.8591, 17.0238, 17.5205, 16.8589, 16.8589, 16.8589, 16.8589, 16.8589, 16.8589, 16.8589, 16.8589, 68.1617, 16.8589, 16.8589, 17.5398
2.99775, 46, 67.3379, 16.6185, 6.9282, -21.3379, 0, 16.6186, 16.8642, 16.6257, 16.6187, 16.7897, 17.0916, 16.6185, 16.6185, 16.6185, 16.6185, 16.6185, 16.6185, 16.6185, 16.6185, 65.9438, 16.6185, 16.6185, 17.1154
3.00564, 54, 64.5504, 16.3719, 7.48331, -10.5504, 0, 16.3719, 16.6176, 16.379, 16.372, 16.5493, 16.7051, 16.3719, 16.3719, 16.3719, 16.3719, 16.3719, 16.3719, 16.3719, 16.3719, 63.4295, 16.3719, 16.3719, 16.7291
3.01354, 46, 61.5919, 16.1241, 6.9282, -15.5919, 0, 16.1242, 16.3698, 16.1313, 16.1243, 16.308, 16.3554, 16.1241, 16.1241, 16.1241, 16.1241, 16.1241, 16.1241, 16.1241, 16.1241, 60.6707, 16.1241, 16.1241, 16.3772
3.02143, 28, 58.5018, 15.8804, 5.47723, -30.5018, 0, 15.8804, 16.1261, 15.8875, 15.8805, 16.0708, 16.0385, 15.8804, 15.8804, 15.8804, 15.8804, 15.8804, 15.8804, 15.8804, 15.8804, 57.7236, 15.8804, 15.8804, 16.057
3.02933, 44, 55.3258, 15.6451, 6.78233, -11.3258, 0, 15.6451, 15.8908, 15.6522, 15.6452, 15.8422, 15.7516, 15.6451, 15.6451, 15.6451, 15.6451, 15.6451, 15.6451, 15.6451, 15.6451, 54.6476, 15.6451, 15.6451, 15.7665
3.03722, 54, 52.1134, 15.422, 7.48331, 1.88665, 0, 15.4221, 15.6677, 15.4292, 15.4222, 15.626, 15.4927, 15.422, 15.422, 15.422, 15.422, 15.422, 15.422, 15.422, 15.422, 51.5033, 15.422, 15.422, 15.5043
3.04512, 34, 48.916, 15.2142, 6, -14.916, 0, 15.2142, 15.4599, 15.2213, 15.2144, 15.4251, 15.2604, 15.2142, 15.2142, 15.2142, 15.2142, 15.2142, 15.2142, 15.2142, 15.2142, 48.3507, 15.2142, 15.2142, 15.2692
3.05301, 36, 45.7845, 15.0235, 6.16441, -9.7845, 0, 15.0236, 15.2692, 15.0307, 15.0238, 15.2415, 15.0533, 15.0235, 15.0235, 15.0235, 15.0235, 15.0235, 15.0235, 15.0235, 15.0235, 45.2474, 15.0235, 15.0235, 15.0597
3.06091, 32, 42.7667, 14.8511, 5.83095, -10.7667, 0, 14.8511, 15.0968, 14.8582, 14.8514, 15.0762, 14.87, 14.8511, 14.8511, 14.8511, 14.8511, 14.8511, 14.8511, 14.8511, 14.8511, 42.246, 14.8511, 14.8511, 14.8746
3.0688, 16, 39.9048, 14.697, 4.24264, -23.9048, 0, 14.6971, 14.9427, 14.7042, 14.6974, 14.9294, 14.7089, 14.697, 14.697, 14.697, 14.697, 14.697, 14.697, 14.697, 14.697, 39.3924, 14.697, 14.697, 14.712
3.0767, 24, 37.2337, 14.5608, 5.09902, -13.2337, 0, 14.5608, 14.8065, 14.5679, 14.5612, 14.8005, 14.5681, 14.5608, 14.5608, 14.5608, 14.5608, 14.5608, 14.5608, 14.5608, 14.5608, 36.7239, 14.5608, 14.5608, 14.5702
3.08459, 14, 34.7793, 14.4412, 4, -20.7793, 0, 14.4412, 14.6869, 14.4483, 14.4417, 14.6884, 14.4456, 14.4412, 14.4412, 14.4412, 14.4412, 14.4412, 14.4412, 14.4412, 14.4412, 34.2684, 14.4412, 14.4412, 14.447
3.09249, 16, 32.5583, 14.3367, 4.24264, -16.5583, 0, 14.3367, 14.5824, 14.3438, 14.3372, 14.5915, 14.3393, 14.3367, 14.3367, 14.3367, 14.3367, 14.3367, 14.3367, 14.3367, 14.3367, 32.0438, 14.3367, 14.3367, 14.3403
3.10038, 28, 30.5777, 14.2456, 5.47723, -2.57771, 0, 14.2456, 14.4913, 14.2527, 14.2462, 14.508, 14.2471, 14.2456, 14.2456, 14.2456, 14.2456, 14.2456, 14.2456, 14.2456, 14.2456, 30.058, 14.2456, 14.2456, 14.2477
3.10828, 10, 28.8356, 14.1662, 3.4641, -18.8356, 0, 14.1662, 14.4119, 14.1733, 14.167, 14.4365, 14.1671, 14.1662, 14.1662, 14.1662, 14.1662, 14.1662, 14.1662, 14.1662, 14.1662, 28.3095, 14.1662, 14.1662, 14.1675
3.11617, 18, 27.3223, 14.0971, 4.47214, -9.32231, 0, 14.0971, 14.3428, 14.1042, 14.0979, 14.3752, 14.0976, 14.0971, 14.0971, 14.0971, 14.0971, 14.0971, 14.0971, 14.0971, 14.0971, 26.7892, 14.0971, 14.0971, 14.0978
3.12407, 8, 26.0222, 14.037, 3.16228, -18.0222, 0, 14.037, 14.2827, 14.0441, 14.0379, 14.323, 14.0373, 14.037, 14.037, 14.037, 14.037, 14.037, 14.037, 14.037, 14.037, 25.4815, 14.037, 14.037, 14.0374
3.13196, 12, 24.9149, 13.985, 3.74166, -12.9149, 0, 13.985, 14.2307, 13.9921, 13.9861, 14.2792, 13.9852, 13.985, 13.985, 13.985, 13.985, 13.985, 13.985, 13.985, 13.985, 24.3664, 13.985, 13.985, 13.9853
3.13986, 6, 23.9776, 13.9408, 2.82843, -17.9776, 0, 13.9408, 14.1865, 13.9479, 13.9419, 14.2431, 13.9409, 13.9408, 13.9408, 13.9408, 13.9408, 13.9408, 13.9408, 13.9408, 13.9408, 23.4211, 13.9408, 13.9408, 13.9409
