   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_123.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
3.93638, 22, 30.3684, 20.7713, 4.89898, -8.36841, 0, 20.7713, 20.7714, 20.7714, 20.9618, 20.7832, 20.7733, 30.1414, 20.7713, 20.7713, 20.7713, 20.7713, 20.7713, 20.7713, 20.7713, 20.7713, 20.7713, 20.7713, 20.7713, 20.7713, 20.7713, 20.7938, 20.7713
3.94427, 26, 31.7384, 20.8839, 5.2915, -5.73841, 0, 20.8839, 20.8839, 20.884, 21.0744, 20.898, 20.8859, 31.5043, 20.8839, 20.8839, 20.8839, 20.8839, 20.8839, 20.8839, 20.8839, 20.8839, 20.8839, 20.8839, 20.8839, 20.8839, 20.8839, 20.9112, 20.8839
3.95216, 22, 33.1364, 20.9944, 4.89898, -11.1364, 0, 20.9944, 20.9945, 20.9945, 21.1849, 21.0114, 20.9965, 32.894, 20.9944, 20.9944, 20.9944, 20.9944, 20.9944, 20.9944, 20.9944, 20.9944, 20.9944, 20.9944, 20.9944, 20.9944, 20.9944, 21.0271, 20.9944
3.96005, 32, 34.5201, 21.1028, 5.83095, -2.52005, 0, 21.1028, 21.1028, 21.1028, 21.2933, 21.1234, 21.1049, 34.268, 21.1028, 21.1028, 21.1028, 21.1028, 21.1028, 21.1028, 21.1028, 21.1028, 21.1028, 21.1028, 21.1028, 21.1028, 21.1028, 21.1414, 21.1028
3.96793, 26, 35.8454, 21.2087, 5.2915, -9.84543, 0, 21.2088, 21.2088, 21.2088, 21.3993, 21.234, 21.2109, 35.5824, 21.2087, 21.2087, 21.2087, 21.2087, 21.2087, 21.2087, 21.2087, 21.2087, 21.2087, 21.2087, 21.2087, 21.2087, 21.2087, 21.2537, 21.2087
3.97582, 40, 37.0688, 21.3123, 6.48074, 2.93119, 0, 21.3123, 21.3123, 21.3123, 21.5028, 21.3434, 21.3145, 36.7932, 21.3123, 21.3123, 21.3123, 21.3123, 21.3123, 21.3123, 21.3123, 21.3123, 21.3123, 21.3123, 21.3123, 21.3123, 21.3123, 21.3639, 21.3123
3.98371, 32, 38.1484, 21.4134, 5.83095, -6.14843, 0, 21.4134, 21.4134, 21.4134, 21.6039, 21.4517, 21.4156, 37.8587, 21.4134, 21.4134, 21.4134, 21.4134, 21.4134, 21.4134, 21.4134, 21.4134, 21.4134, 21.4134, 21.4134, 21.4134, 21.4134, 21.4718, 21.4134
3.9916, 40, 39.0469, 21.512, 6.48074, 0.953079, 0, 21.5121, 21.5121, 21.5121, 21.7025, 21.5594, 21.5143, 38.7414, 21.512, 21.512, 21.512, 21.512, 21.512, 21.512, 21.512, 21.512, 21.512, 21.512, 21.512, 21.512, 21.512, 21.5773, 21.512
3.99949, 24, 39.7331, 21.6084, 5.09902, -15.7331, 0, 21.6085, 21.6085, 21.6085, 21.799, 21.6668, 21.6108, 39.41, 21.6084, 21.6084, 21.6084, 21.6084, 21.6084, 21.6084, 21.6084, 21.6084, 21.6084, 21.6084, 21.6084, 21.6084, 21.6084, 21.6802, 21.6084
4.00738, 28, 40.1842, 21.7028, 5.47723, -12.1842, 0, 21.7028, 21.7028, 21.7029, 21.8933, 21.7743, 21.7051, 39.8417, 21.7028, 21.7028, 21.7028, 21.7028, 21.7028, 21.7028, 21.7028, 21.7028, 21.7028, 21.7028, 21.7028, 21.7028, 21.7028, 21.7807, 21.7028
4.01527, 22, 40.3868, 21.7953, 4.89898, -18.3868, 0, 21.7953, 21.7954, 21.7954, 21.9858, 21.8827, 21.7977, 40.023, 21.7953, 21.7953, 21.7953, 21.7953, 21.7953, 21.7953, 21.7953, 21.7953, 21.7953, 21.7953, 21.7953, 21.7953, 21.7953, 21.8787, 21.7953
4.02316, 32, 40.3381, 21.8864, 5.83095, -8.33807, 0, 21.8865, 21.8865, 21.8865, 22.0769, 21.9924, 21.8889, 39.9511, 21.8864, 21.8864, 21.8864, 21.8864, 21.8864, 21.8864, 21.8864, 21.8864, 21.8864, 21.8864, 21.8864, 21.8864, 21.8864, 21.9743, 21.8864
4.03105, 40, 40.0457, 21.9765, 6.48074, -0.0456505, 0, 21.9765, 21.9765, 21.9765, 22.167, 22.104, 21.9789, 39.6336, 21.9765, 21.9765, 21.9765, 21.9765, 21.9765, 21.9765, 21.9765, 21.9765, 21.9765, 21.9765, 21.9765, 21.9765, 21.9765, 22.0679, 21.9765
4.03894, 26, 39.5271, 22.0659, 5.2915, -13.5271, 0, 22.0659, 22.0659, 22.0659, 22.2564, 22.2181, 22.0684, 39.088, 22.0659, 22.0659, 22.0659, 22.0659, 22.0659, 22.0659, 22.0659, 22.0659, 22.0659, 22.0659, 22.0659, 22.0659, 22.0659, 22.1596, 22.0659
4.04683, 46, 38.8085, 22.1551, 6.9282, 7.19146, 0, 22.1551, 22.1551, 22.1551, 22.3456, 22.3351, 22.1576, 38.3405, 22.1551, 22.1551, 22.1551, 22.1551, 22.1551, 22.1551, 22.1551, 22.1551, 22.1551, 22.1551, 22.1551, 22.1551, 22.1551, 22.2499, 22.1551
4.05471, 32, 37.923, 22.2445, 5.83095, -5.92304, 0, 22.2445, 22.2446, 22.2446, 22.435, 22.4552, 22.2471, 37.4245, 22.2445, 22.2445, 22.2445, 22.2445, 22.2445, 22.2445, 22.2445, 22.2445, 22.2445, 22.2445, 22.2445, 22.2445, 22.2445, 22.3391, 22.2445
4.0626, 26, 36.9083, 22.3346, 5.2915, -10.9083, 0, 22.3347, 22.3347, 22.3347, 22.5251, 22.5788, 22.3373, 36.3778, 22.3346, 22.3346, 22.3346, 22.3346, 22.3346, 22.3346, 22.3346, 22.3346, 22.3346, 22.3346, 22.3346, 22.3346, 22.3346, 22.4277, 22.3346
4.07049, 28, 35.8043, 22.4258, 5.47723, -7.80426, 0, 22.4258, 22.4258, 22.4258, 22.6163, 22.7056, 22.4285, 35.2408, 22.4258, 22.4258, 22.4258, 22.4258, 22.4258, 22.4258, 22.4258, 22.4258, 22.4258, 22.4258, 22.4258, 22.4258, 22.4258, 22.5161, 22.4258
4.07838, 36, 34.6513, 22.5183, 6.16441, 1.34873, 0, 22.5183, 22.5183, 22.5184, 22.7088, 22.8354, 22.521, 34.0544, 22.5183, 22.5183, 22.5183, 22.5183, 22.5183, 22.5183, 22.5183, 22.5183, 22.5183, 22.5183, 22.5183, 22.5183, 22.5183, 22.6048, 22.5183
4.08627, 32, 33.4872, 22.6125, 5.83095, -1.4872, 0, 22.6125, 22.6125, 22.6125, 22.803, 22.9676, 22.6152, 32.857, 22.6125, 22.6125, 22.6125, 22.6125, 22.6125, 22.6125, 22.6125, 22.6125, 22.6125, 22.6125, 22.6125, 22.6125, 22.6125, 22.6941, 22.6125
4.09416, 34, 32.3461, 22.7085, 6, 1.65386, 0, 22.7085, 22.7085, 22.7085, 22.899, 23.1017, 22.7113, 31.6834, 22.7085, 22.7085, 22.7085, 22.7085, 22.7085, 22.7085, 22.7085, 22.7085, 22.7085, 22.7085, 22.7085, 22.7085, 22.7085, 22.7845, 22.7085
4.10205, 32, 31.2572, 22.8065, 5.83095, 0.742846, 0, 22.8065, 22.8065, 22.8065, 22.997, 23.2367, 22.8093, 30.5636, 22.8065, 22.8065, 22.8065, 22.8065, 22.8065, 22.8065, 22.8065, 22.8065, 22.8065, 22.8065, 22.8065, 22.8065, 22.8065, 22.8763, 22.8065
4.10994, 34, 30.2431, 22.9066, 6, 3.75695, 0, 22.9066, 22.9066, 22.9066, 23.0971, 23.3715, 22.9095, 29.5213, 22.9066, 22.9066, 22.9066, 22.9066, 22.9066, 22.9066, 22.9066, 22.9066, 22.9066, 22.9066, 22.9066, 22.9066, 22.9066, 22.9699, 22.9066
4.11783, 48, 29.3204, 23.0087, 7.07107, 18.6796, 0, 23.0088, 23.0088, 23.0088, 23.1993, 23.5051, 23.0117, 28.5739, 23.0087, 23.0087, 23.0087, 23.0087, 23.0087, 23.0087, 23.0087, 23.0087, 23.0087, 23.0087, 23.0087, 23.0087, 23.0087, 23.0654, 23.0087
4.12572, 30, 28.4997, 23.113, 5.65685, 1.50034, 0, 23.113, 23.113, 23.113, 23.3035, 23.6363, 23.1159, 27.7327, 23.113, 23.113, 23.113, 23.113, 23.113, 23.113, 23.113, 23.113, 23.113, 23.113, 23.113, 23.113, 23.113, 23.163, 23.113
4.13361, 28, 27.7854, 23.2192, 5.47723, 0.214609, 0, 23.2192, 23.2192, 23.2192, 23.4097, 23.7642, 23.2222, 27.0031, 23.2192, 23.2192, 23.2192, 23.2192, 23.2192, 23.2192, 23.2192, 23.2192, 23.2192, 23.2192, 23.2192, 23.2192, 23.2192, 23.2628, 23.2192
4.14149, 36, 27.1773, 23.3272, 6.16441, 8.82275, 0, 23.3273, 23.3273, 23.3273, 23.5178, 23.8877, 23.3303, 26.3855, 23.3272, 23.3272, 23.3272, 23.3272, 23.3272, 23.3272, 23.3272, 23.3272, 23.3272, 23.3272, 23.3272, 23.3272, 23.3272, 23.3648, 23.3272
4.14938, 20, 26.6711, 23.437, 4.69042, -6.67105, 0, 23.4371, 23.4371, 23.4371, 23.6276, 24.0062, 23.4402, 25.8761, 23.437, 23.437, 23.437, 23.437, 23.437, 23.437, 23.437, 23.437, 23.437, 23.437, 23.437, 23.437, 23.437, 23.469, 23.437
4.15727, 28, 26.2596, 23.5484, 5.47723, 1.74038, 0, 23.5484, 23.5485, 23.5485, 23.7389, 24.1192, 23.5516, 25.468, 23.5484, 23.5484, 23.5484, 23.5484, 23.5484, 23.5484, 23.5484, 23.5484, 23.5484, 23.5484, 23.5484, 23.5484, 23.5484, 23.5755, 23.5484
4.16516, 32, 25.9339, 23.6612, 5.83095, 6.06612, 0, 23.6612, 23.6613, 23.6613, 23.8517, 24.2264, 23.6644, 25.1521, 23.6612, 23.6612, 23.6612, 23.6612, 23.6612, 23.6612, 23.6612, 23.6612, 23.6612, 23.6612, 23.6612, 23.6612, 23.6612, 23.684, 23.6612
4.17305, 40, 25.6837, 23.7753, 6.48074, 14.3163, 0, 23.7753, 23.7754, 23.7754, 23.9658, 24.3279, 23.7786, 24.918, 23.7753, 23.7753, 23.7753, 23.7753, 23.7753, 23.7753, 23.7753, 23.7753, 23.7753, 23.7753, 23.7753, 23.7753, 23.7753, 23.7944, 23.7753
4.18094, 32, 25.4986, 23.8905, 5.83095, 6.50138, 0, 23.8905, 23.8906, 23.8906, 24.081, 24.4241, 23.8938, 24.7549, 23.8905, 23.8905, 23.8905, 23.8905, 23.8905, 23.8905, 23.8905, 23.8905, 23.8905, 23.8905, 23.8905, 23.8905, 23.8905, 23.9067, 23.8905
4.18883, 20, 25.3688, 24.0067, 4.69042, -5.36879, 0, 24.0067, 24.0067, 24.0068, 24.1972, 24.5154, 24.0101, 24.652, 24.0067, 24.0067, 24.0067, 24.0067, 24.0067, 24.0067, 24.0067, 24.0067, 24.0067, 24.0067, 24.0067, 24.0067, 24.0067, 24.0207, 24.0067
4.19672, 22, 25.2849, 24.1238, 4.89898, -3.2849, 0, 24.1238, 24.1238, 24.1238, 24.3143, 24.6026, 24.1273, 24.5993, 24.1238, 24.1238, 24.1238, 24.1238, 24.1238, 24.1238, 24.1238, 24.1238, 24.1238, 24.1238, 24.1238, 24.1238, 24.1238, 24.1363, 24.1238
4.20461, 28, 25.2388, 24.2416, 5.47723, 2.76119, 0, 24.2416, 24.2416, 24.2417, 24.4321, 24.6868, 24.2452, 24.5874, 24.2416, 24.2416, 24.2416, 24.2416, 24.2416, 24.2416, 24.2416, 24.2416, 24.2416, 24.2416, 24.2416, 24.2416, 24.2416, 24.2535, 24.2416
4.2125, 42, 25.2235, 24.3601, 6.63325, 16.7765, 0, 24.3601, 24.3601, 24.3602, 24.5506, 24.7688, 24.3639, 24.6084, 24.3601, 24.3601, 24.3601, 24.3601, 24.3601, 24.3601, 24.3601, 24.3601, 24.3601, 24.3601, 24.3601, 24.3601, 24.3601, 24.372, 24.3601
4.22038, 38, 25.2332, 24.4792, 6.32456, 12.7668, 0, 24.4792, 24.4793, 24.4793, 24.6697, 24.8498, 24.4833, 24.6551, 24.4792, 24.4792, 24.4792, 24.4792, 24.4792, 24.4792, 24.4792, 24.4792, 24.4792, 24.4792, 24.4792, 24.4792, 24.4792, 24.492, 24.4792
4.22827, 24, 25.2633, 24.5989, 5.09902, -1.2633, 0, 24.5989, 24.5989, 24.5989, 24.7894, 24.9308, 24.6033, 24.7219, 24.5989, 24.5989, 24.5989, 24.5989, 24.5989, 24.5989, 24.5989, 24.5989, 24.5989, 24.5989, 24.5989, 24.5989, 24.5989, 24.6132, 24.5989
4.23616, 24, 25.31, 24.719, 5.09902, -1.31004, 0, 24.719, 24.7191, 24.7191, 24.9096, 25.0126, 24.7241, 24.804, 24.719, 24.719, 24.719, 24.719, 24.719, 24.719, 24.719, 24.719, 24.719, 24.719, 24.719, 24.719, 24.719, 24.7357, 24.719
4.24405, 30, 25.3706, 24.8396, 5.65685, 4.62936, 0, 24.8396, 24.8396, 24.8397, 25.0302, 25.0962, 24.8456, 24.8975, 24.8396, 24.8396, 24.8396, 24.8396, 24.8396, 24.8396, 24.8396, 24.8396, 24.8396, 24.8396, 24.8396, 24.8396, 24.8396, 24.8595, 24.8396
4.25194, 32, 25.443, 24.9606, 5.83095, 6.55695, 0, 24.9606, 24.9607, 24.9607, 25.1512, 25.1822, 24.9679, 24.9996, 24.9606, 24.9606, 24.9606, 24.9606, 24.9606, 24.9606, 24.9606, 24.9606, 24.9606, 24.9606, 24.9606, 24.9606, 24.9606, 24.9845, 24.9606
4.25983, 14, 25.5257, 25.082, 4, -11.5257, 0, 25.0821, 25.0821, 25.0821, 25.2726, 25.2711, 25.0914, 25.1079, 25.082, 25.082, 25.082, 25.082, 25.082, 25.082, 25.082, 25.082, 25.082, 25.082, 25.082, 25.082, 25.082, 25.1107, 25.082
4.26772, 18, 25.6177, 25.2038, 4.47214, -7.61767, 0, 25.2039, 25.2039, 25.2039, 25.3945, 25.3633, 25.2162, 25.2208, 25.2038, 25.2038, 25.2038, 25.2038, 25.2038, 25.2038, 25.2038, 25.2038, 25.2038, 25.2038, 25.2038, 25.2038, 25.2038, 25.2381, 25.2038
4.27561, 24, 25.7182, 25.326, 5.09902, -1.71819, 0, 25.326, 25.326, 25.3261, 25.5167, 25.459, 25.3427, 25.337, 25.326, 25.326, 25.326, 25.326, 25.326, 25.326, 25.326, 25.326, 25.326, 25.326, 25.326, 25.326, 25.326, 25.3666, 25.326
4.2835, 24, 25.8269, 25.4485, 5.09902, -1.82695, 0, 25.4485, 25.4485, 25.4486, 25.6394, 25.5583, 25.4715, 25.4555, 25.4485, 25.4485, 25.4485, 25.4485, 25.4485, 25.4485, 25.4485, 25.4485, 25.4485, 25.4485, 25.4485, 25.4485, 25.4485, 25.4961, 25.4485
4.29139, 18, 25.9439, 25.5713, 4.47214, -7.94389, 0, 25.5714, 25.5714, 25.5714, 25.7624, 25.6611, 25.6032, 25.5758, 25.5713, 25.5713, 25.5713, 25.5713, 25.5713, 25.5713, 25.5713, 25.5713, 25.5713, 25.5713, 25.5713, 25.5713, 25.5713, 25.6266, 25.5713
4.29928, 22, 26.0693, 25.6945, 4.89898, -4.06927, 0, 25.6945, 25.6946, 25.6946, 25.8858, 25.7672, 25.7389, 25.6973, 25.6945, 25.6945, 25.6945, 25.6945, 25.6945, 25.6945, 25.6945, 25.6945, 25.6945, 25.6945, 25.6945, 25.6945, 25.6945, 25.758, 25.6945
4.30717, 24, 26.2036, 25.818, 5.09902, -2.20362, 0, 25.8181, 25.8181, 25.8181, 26.0097, 25.8764, 25.8797, 25.8197, 25.818, 25.818, 25.818, 25.818, 25.818, 25.818, 25.818, 25.818, 25.818, 25.818, 25.818, 25.818, 25.818, 25.8901, 25.818
4.31505, 14, 26.3478, 25.9419, 4, -12.3478, 0, 25.9419, 25.9419, 25.9419, 26.1341, 25.9884, 26.027, 25.9429, 25.9419, 25.9419, 25.9419, 25.9419, 25.9419, 25.9419, 25.9419, 25.9419, 25.9419, 25.9419, 25.9419, 25.9419, 25.9419, 26.0227, 25.9419
4.32294, 32, 26.5029, 26.066, 5.83095, 5.49709, 0, 26.0661, 26.0661, 26.0661, 26.2591, 26.103, 26.1826, 26.0667, 26.066, 26.066, 26.066, 26.066, 26.066, 26.066, 26.066, 26.066, 26.066, 26.066, 26.066, 26.066, 26.066, 26.1556, 26.066
4.33083, 26, 26.6706, 26.1905, 5.2915, -0.670586, 0, 26.1905, 26.1905, 26.1906, 26.3847, 26.2198, 26.3484, 26.1909, 26.1905, 26.1905, 26.1905, 26.1905, 26.1905, 26.1905, 26.1905, 26.1905, 26.1905, 26.1905, 26.1905, 26.1905, 26.1905, 26.2887, 26.1905
4.33872, 26, 26.8527, 26.3153, 5.2915, -0.852737, 0, 26.3153, 26.3153, 26.3154, 26.5111, 26.3385, 26.527, 26.3155, 26.3153, 26.3153, 26.3153, 26.3153, 26.3153, 26.3153, 26.3153, 26.3153, 26.3153, 26.3153, 26.3153, 26.3153, 26.3153, 26.4217, 26.3153
4.34661, 16, 27.0515, 26.4404, 4.24264, -11.0515, 0, 26.4404, 26.4404, 26.4405, 26.6385, 26.4589, 26.7207, 26.4405, 26.4404, 26.4404, 26.4404, 26.4404, 26.4404, 26.4404, 26.4404, 26.4404, 26.4404, 26.4404, 26.4404, 26.4404, 26.4404, 26.5543, 26.4404
4.3545, 16, 27.2696, 26.5658, 4.24264, -11.2696, 0, 26.5658, 26.5658, 26.5658, 26.7671, 26.5806, 26.9325, 26.5658, 26.5658, 26.5658, 26.5658, 26.5658, 26.5658, 26.5658, 26.5658, 26.5658, 26.5658, 26.5658, 26.5658, 26.5658, 26.5658, 26.6865, 26.5658
4.36239, 16, 27.5095, 26.6915, 4.24264, -11.5095, 0, 26.6915, 26.6915, 26.6915, 26.8972, 26.7036, 27.1649, 26.6915, 26.6915, 26.6915, 26.6915, 26.6915, 26.6915, 26.6915, 26.6915, 26.6915, 26.6915, 26.6915, 26.6915, 26.6915, 26.6915, 26.818, 26.6915
4.37028, 20, 27.7741, 26.8175, 4.69042, -7.7741, 0, 26.8175, 26.8175, 26.8175, 27.0293, 26.8275, 27.4209, 26.8175, 26.8175, 26.8175, 26.8175, 26.8175, 26.8175, 26.8175, 26.8175, 26.8175, 26.8175, 26.8175, 26.8175, 26.8175, 26.8175, 26.9486, 26.8175
4.37817, 22, 28.066, 26.9438, 4.89898, -6.06602, 0, 26.9438, 26.9438, 26.9438, 27.1639, 26.9523, 27.7027, 26.9438, 26.9438, 26.9438, 26.9438, 26.9438, 26.9438, 26.9438, 26.9438, 26.9438, 26.9438, 26.9438, 26.9438, 26.9438, 26.9438, 27.0782, 26.9438
4.38606, 26, 28.3876, 27.0704, 5.2915, -2.38762, 0, 27.0704, 27.0704, 27.0704, 27.3017, 27.0778, 28.0122, 27.0704, 27.0704, 27.0704, 27.0704, 27.0704, 27.0704, 27.0704, 27.0704, 27.0704, 27.0704, 27.0704, 27.0704, 27.0704, 27.0704, 27.2068, 27.0704
4.39395, 30, 28.7408, 27.1973, 5.65685, 1.25919, 0, 27.1973, 27.1973, 27.1973, 27.4436, 27.204, 28.3505, 27.1973, 27.1973, 27.1973, 27.1973, 27.1973, 27.1973, 27.1973, 27.1973, 27.1973, 27.1973, 27.1973, 27.1973, 27.1973, 27.1973, 27.3343, 27.1973
4.40183, 18, 29.1267, 27.3244, 4.47214, -11.1267, 0, 27.3244, 27.3245, 27.3245, 27.5909, 27.3306, 28.7177, 27.3244, 27.3244, 27.3244, 27.3244, 27.3244, 27.3244, 27.3244, 27.3244, 27.3244, 27.3244, 27.3244, 27.3244, 27.3244, 27.3244, 27.4607, 27.3244
4.40972, 24, 29.5456, 27.4519, 5.09902, -5.5456, 0, 27.4519, 27.4519, 27.452, 27.7449, 27.4577, 29.1126, 27.4519, 27.4519, 27.4519, 27.4519, 27.4519, 27.4519, 27.4519, 27.4519, 27.4519, 27.4519, 27.4519, 27.4519, 27.4519, 27.4519, 27.586, 27.4519
4.41761, 38, 29.9969, 27.5796, 6.32456, 8.0031, 0, 27.5797, 27.5797, 27.5797, 27.9077, 27.5852, 29.5325, 27.5796, 27.5796, 27.5796, 27.5796, 27.5796, 27.5796, 27.5796, 27.5796, 27.5796, 27.5796, 27.5796, 27.5796, 27.5796, 27.5796, 27.7103, 27.5796
4.4255, 40, 30.479, 27.7077, 6.48074, 9.52103, 0, 27.7077, 27.7077, 27.7078, 28.0816, 27.7131, 29.9735, 27.7077, 27.7077, 27.7077, 27.7077, 27.7077, 27.7077, 27.7077, 27.7077, 27.7077, 27.7077, 27.7077, 27.7077, 27.7077, 27.7077, 27.8337, 27.7077
4.43339, 26, 30.9891, 27.836, 5.2915, -4.98913, 0, 27.836, 27.8361, 27.8361, 28.2696, 27.8413, 30.4297, 27.836, 27.836, 27.836, 27.836, 27.836, 27.836, 27.836, 27.836, 27.836, 27.836, 27.836, 27.836, 27.836, 27.836, 27.9564, 27.836
4.44128, 30, 31.524, 27.9646, 5.65685, -1.52401, 0, 27.9647, 27.9647, 27.9647, 28.4753, 27.9699, 30.894, 27.9646, 27.9646, 27.9646, 27.9646, 27.9646, 27.9646, 27.9646, 27.9646, 27.9646, 27.9646, 27.9646, 27.9646, 27.9646, 27.9646, 28.0786, 27.9646
4.44917, 38, 32.0799, 28.0936, 6.32456, 5.92013, 0, 28.0936, 28.0936, 28.0936, 28.7034, 28.0988, 31.3579, 28.0936, 28.0936, 28.0936, 28.0936, 28.0936, 28.0936, 28.0936, 28.0936, 28.0936, 28.0936, 28.0936, 28.0936, 28.0936, 28.0936, 28.2004, 28.0936
4.45706, 36, 32.6527, 28.2227, 6.16441, 3.34733, 0, 28.2227, 28.2228, 28.2228, 28.9589, 28.228, 31.8119, 28.2227, 28.2227, 28.2227, 28.2227, 28.2227, 28.2227, 28.2227, 28.2227, 28.2227, 28.2227, 28.2227, 28.2227, 28.2227, 28.2227, 28.3219, 28.2227
4.46495, 60, 33.239, 28.3522, 7.87401, 26.761, 0, 28.3522, 28.3522, 28.3522, 29.2484, 28.3575, 32.246, 28.3522, 28.3522, 28.3522, 28.3522, 28.3522, 28.3522, 28.3522, 28.3522, 28.3522, 28.3522, 28.3522, 28.3522, 28.3522, 28.3522, 28.4435, 28.3522
4.47284, 30, 33.8364, 28.4819, 5.65685, -3.83638, 0, 28.4819, 28.4819, 28.4819, 29.5791, 28.4873, 32.6503, 28.4819, 28.4819, 28.4819, 28.4819, 28.4819, 28.4819, 28.4819, 28.4819, 28.4819, 28.4819, 28.4819, 28.4819, 28.4819, 28.4819, 28.5652, 28.4819
4.48073, 48, 34.4437, 28.6119, 7.07107, 13.5563, 0, 28.6119, 28.6119, 28.6119, 29.9593, 28.6173, 33.0152, 28.6119, 28.6119, 28.6119, 28.6119, 28.6119, 28.6119, 28.6119, 28.6119, 28.6119, 28.6119, 28.6119, 28.6119, 28.6119, 28.6119, 28.6874, 28.6119
4.48861, 34, 35.0618, 28.7421, 6, -1.06179, 0, 28.7422, 28.7422, 28.7422, 30.3982, 28.7477, 33.3321, 28.7421, 28.7421, 28.7421, 28.7421, 28.7421, 28.7421, 28.7421, 28.7421, 28.7421, 28.7421, 28.7421, 28.7421, 28.7421, 28.7421, 28.81, 28.7421
4.4965, 44, 35.6935, 28.8726, 6.78233, 8.30646, 0, 28.8726, 28.8727, 28.8727, 30.9055, 28.8784, 33.5942, 28.8726, 28.8726, 28.8726, 28.8726, 28.8726, 28.8726, 28.8726, 28.8726, 28.8726, 28.8726, 28.8726, 28.8726, 28.8726, 28.8726, 28.9332, 28.8726
4.50439, 38, 36.3444, 29.0034, 6.32456, 1.6556, 0, 29.0034, 29.0034, 29.0035, 31.4914, 29.0093, 33.7965, 29.0034, 29.0034, 29.0034, 29.0034, 29.0034, 29.0034, 29.0034, 29.0034, 29.0034, 29.0034, 29.0034, 29.0034, 29.0034, 29.0034, 29.0572, 29.0034
4.51228, 48, 37.0216, 29.1344, 7.07107, 10.9784, 0, 29.1344, 29.1344, 29.1345, 32.1658, 29.1405, 33.9363, 29.1344, 29.1344, 29.1344, 29.1344, 29.1344, 29.1344, 29.1344, 29.1344, 29.1344, 29.1344, 29.1344, 29.1344, 29.1344, 29.1344, 29.1821, 29.1344
4.52017, 52, 37.7343, 29.2656, 7.34847, 14.2657, 0, 29.2656, 29.2657, 29.2657, 32.9378, 29.272, 34.0134, 29.2656, 29.2656, 29.2656, 29.2656, 29.2656, 29.2656, 29.2656, 29.2656, 29.2656, 29.2656, 29.2656, 29.2656, 29.2656, 29.2656, 29.3078, 29.2656
4.52806, 66, 38.4925, 29.3971, 8.24621, 27.5075, 0, 29.3971, 29.3971, 29.3972, 33.8153, 29.4038, 34.03, 29.3971, 29.3971, 29.3971, 29.3971, 29.3971, 29.3971, 29.3971, 29.3971, 29.3971, 29.3971, 29.3971, 29.3971, 29.3971, 29.3971, 29.4344, 29.3971
4.53595, 48, 39.3062, 29.5288, 7.07107, 8.6938, 0, 29.5288, 29.5288, 29.5289, 34.8036, 29.5359, 33.9909, 29.5288, 29.5288, 29.5288, 29.5288, 29.5288, 29.5288, 29.5288, 29.5288, 29.5288, 29.5288, 29.5288, 29.5288, 29.5288, 29.5288, 29.562, 29.5288
4.54384, 56, 40.1842, 29.6607, 7.61577, 15.8158, 0, 29.6607, 29.6607, 29.6608, 35.905, 29.6683, 33.9024, 29.6607, 29.6607, 29.6607, 29.6607, 29.6607, 29.6607, 29.6607, 29.6607, 29.6607, 29.6607, 29.6607, 29.6607, 29.6607, 29.6607, 29.6904, 29.6607
4.55173, 44, 41.1329, 29.7928, 6.78233, 2.86707, 0, 29.7928, 29.7929, 29.7929, 37.1177, 29.8011, 33.7728, 29.7928, 29.7928, 29.7928, 29.7928, 29.7928, 29.7928, 29.7928, 29.7928, 29.7928, 29.7928, 29.7928, 29.7928, 29.7928, 29.7928, 29.8196, 29.7928
4.55962, 48, 42.155, 29.9251, 7.07107, 5.84498, 0, 29.9252, 29.9252, 29.9252, 38.4353, 29.9341, 33.6113, 29.9251, 29.9251, 29.9251, 29.9251, 29.9251, 29.9251, 29.9251, 29.9251, 29.9251, 29.9251, 29.9251, 29.9251, 29.9251, 29.9251, 29.9496, 29.9251
4.5675, 64, 43.248, 30.0577, 8.12404, 20.752, 0, 30.0577, 30.0577, 30.0577, 39.8454, 30.0676, 33.4277, 30.0577, 30.0577, 30.0577, 30.0577, 30.0577, 30.0577, 30.0577, 30.0577, 30.0577, 30.0577, 30.0577, 30.0577, 30.0577, 30.0577, 30.0803, 30.0577
4.57539, 68, 44.4042, 30.1904, 8.3666, 23.5958, 0, 30.1905, 30.1905, 30.1905, 41.3305, 30.2014, 33.2317, 30.1904, 30.1904, 30.1904, 30.1904, 30.1904, 30.1904, 30.1904, 30.1904, 30.1904, 30.1904, 30.1904, 30.1904, 30.1904, 30.1904, 30.2117, 30.1904
4.58328, 82, 45.609, 30.3233, 9.16515, 36.391, 0, 30.3234, 30.3234, 30.3234, 42.8669, 30.3357, 33.0328, 30.3233, 30.3233, 30.3233, 30.3233, 30.3233, 30.3233, 30.3233, 30.3233, 30.3233, 30.3233, 30.3233, 30.3233, 30.3233, 30.3233, 30.3435, 30.3233
