   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_229.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
14.0607, 2, 0.0786487, 0.00377817, 2, 1.92135, 0, 0.00377817, 0.00377817, 0.00377817, 0.00377817, 0.00377817, 0.00377817, 0.00377817, 0.00377817, 0.00377817, 0.00377817, 0.00377817, 0.00377817, 0.00377817, 0.00377817, 0.00377817, 0.00377987, 0.00377817, 0.00377817, 0.078647, 0.00377817
14.0686, 4, 0.0810915, 0.00273557, 2.44949, 3.91891, 0, 0.00273557, 0.00273557, 0.00273557, 0.00273557, 0.00273557, 0.00273557, 0.00273557, 0.00273557, 0.00273557, 0.00273557, 0.00273557, 0.00273557, 0.00273557, 0.00273557, 0.00273557, 0.00273727, 0.00273557, 0.00273557, 0.0810898, 0.00273557
14.0765, 0, 0.0833338, 0.00186093, 1.41421, -0.0833338, 0, 0.00186093, 0.00186093, 0.00186093, 0.00186093, 0.00186093, 0.00186093, 0.00186093, 0.00186093, 0.00186093, 0.00186093, 0.00186093, 0.00186093, 0.00186093, 0.00186093, 0.00186093, 0.00186263, 0.00186093, 0.00186093, 0.0833321, 0.00186093
14.0843, 0, 0.0854322, 0.00126518, 1.41421, -0.0854322, 0, 0.00126518, 0.00126518, 0.00126518, 0.00126518, 0.00126518, 0.00126518, 0.00126518, 0.00126518, 0.00126518, 0.00126518, 0.00126518, 0.00126518, 0.00126518, 0.00126518, 0.00126518, 0.00126688, 0.00126518, 0.00126518, 0.0854305, 0.00126518
14.0922, 0, 0.0871349, 0.000744739, 1.41421, -0.0871349, 0, 0.000744739, 0.000744739, 0.000744739, 0.000744739, 0.000744739, 0.000744739, 0.000744739, 0.000744739, 0.000744739, 0.000744739, 0.000744739, 0.000744739, 0.000744739, 0.000744739, 0.000744739, 0.000746439, 0.000744739, 0.000744739, 0.0871332, 0.000744739
14.1001, 0, 0.0884395, 0.00033847, 1.41421, -0.0884395, 0, 0.00033847, 0.00033847, 0.00033847, 0.00033847, 0.00033847, 0.00033847, 0.00033847, 0.00033847, 0.00033847, 0.00033847, 0.00033847, 0.00033847, 0.00033847, 0.00033847, 0.00033847, 0.00034017, 0.00033847, 0.00033847, 0.0884378, 0.00033847
14.108, 0, 0.0893528, 8.46174e-05, 1.41421, -0.0893528, 0, 8.46174e-05, 8.46174e-05, 8.46174e-05, 8.46174e-05, 8.46174e-05, 8.46174e-05, 8.46174e-05, 8.46174e-05, 8.46174e-05, 8.46174e-05, 8.46174e-05, 8.46174e-05, 8.46174e-05, 8.46174e-05, 8.46174e-05, 8.63178e-05, 8.46174e-05, 8.46174e-05, 0.0893511, 8.46174e-05
14.1159, 0, 0.0898701, 0, 1.41421, -0.0898701, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.70038e-06, 0, 0, 0.0898684, 0
14.1238, 0, 0.0898958, 0, 1.41421, -0.0898958, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.70038e-06, 0, 0, 0.0898941, 0
14.1317, 0, 0.0893456, 0, 1.41421, -0.0893456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.70038e-06, 0, 0, 0.0893439, 0
14.1395, 0, 0.0882308, 0, 1.41421, -0.0882308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.70038e-06, 0, 0, 0.0882291, 0
14.1474, 0, 0.0865731, 0, 1.41421, -0.0865731, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.70038e-06, 0, 0, 0.0865714, 0
14.1553, 0, 0.0844048, 1.39731e-07, 1.41421, -0.0844048, 0, 1.39731e-07, 1.39731e-07, 1.39731e-07, 1.39731e-07, 1.39731e-07, 1.39731e-07, 1.39731e-07, 1.39731e-07, 1.39731e-07, 1.39731e-07, 1.39731e-07, 1.39731e-07, 1.39731e-07, 1.39731e-07, 1.39731e-07, 1.84011e-06, 1.39731e-07, 1.39731e-07, 0.0844031, 1.39731e-07
14.1632, 0, 0.0817663, 3.49327e-08, 1.41421, -0.0817663, 0, 3.49327e-08, 3.49327e-08, 3.49327e-08, 3.49327e-08, 3.49327e-08, 3.49327e-08, 3.49327e-08, 3.49327e-08, 3.49327e-08, 3.49327e-08, 3.49327e-08, 3.49327e-08, 3.49327e-08, 3.49327e-08, 3.49327e-08, 1.73531e-06, 3.49327e-08, 3.49327e-08, 0.0817646, 3.49327e-08
14.1711, 0, 0.0787058, 0, 1.41421, -0.0787058, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.70038e-06, 0, 0, 0.0787041, 0
14.179, 2, 0.0752957, 1.73461e-05, 2, 1.9247, 0, 1.73461e-05, 1.73461e-05, 1.73461e-05, 1.73461e-05, 1.73461e-05, 1.73461e-05, 1.73461e-05, 1.73461e-05, 1.73461e-05, 1.73461e-05, 1.73461e-05, 1.73461e-05, 1.73461e-05, 1.73461e-05, 1.73461e-05, 1.90465e-05, 1.73461e-05, 1.73461e-05, 0.075294, 1.73461e-05
14.1869, 0, 0.0715756, 3.2277e-05, 1.41421, -0.0715756, 0, 3.2277e-05, 3.2277e-05, 3.2277e-05, 3.2277e-05, 3.2277e-05, 3.2277e-05, 3.2277e-05, 3.2277e-05, 3.2277e-05, 3.2277e-05, 3.2277e-05, 3.2277e-05, 3.2277e-05, 3.2277e-05, 3.2277e-05, 3.39774e-05, 3.2277e-05, 3.2277e-05, 0.0715739, 3.2277e-05
14.1948, 0, 0.0675837, 2.15302e-05, 1.41421, -0.0675837, 0, 2.15302e-05, 2.15302e-05, 2.15302e-05, 2.15302e-05, 2.15302e-05, 2.15302e-05, 2.15302e-05, 2.15302e-05, 2.15302e-05, 2.15302e-05, 2.15302e-05, 2.15302e-05, 2.15302e-05, 2.15302e-05, 2.15302e-05, 2.32306e-05, 2.15302e-05, 2.15302e-05, 0.067582, 2.15302e-05
14.2026, 0, 0.0634042, 5.38256e-06, 1.41421, -0.0634042, 0, 5.38256e-06, 5.38256e-06, 5.38256e-06, 5.38256e-06, 5.38256e-06, 5.38256e-06, 5.38256e-06, 5.38256e-06, 5.38256e-06, 5.38256e-06, 5.38256e-06, 5.38256e-06, 5.38256e-06, 5.38256e-06, 5.38256e-06, 7.08294e-06, 5.38256e-06, 5.38256e-06, 0.0634025, 5.38256e-06
14.2105, 0, 0.0591159, 0, 1.41421, -0.0591159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.70038e-06, 0, 0, 0.0591142, 0
14.2184, 0, 0.0548041, 3.05113e-05, 1.41421, -0.0548041, 0, 3.05113e-05, 3.05113e-05, 3.05113e-05, 3.05113e-05, 3.05113e-05, 3.05113e-05, 3.05113e-05, 3.05113e-05, 3.05113e-05, 3.05113e-05, 3.05113e-05, 3.05113e-05, 3.05113e-05, 3.05113e-05, 3.05113e-05, 3.22117e-05, 3.05113e-05, 3.05113e-05, 0.0548024, 3.05113e-05
14.2263, 0, 0.0504865, 5.59118e-05, 1.41421, -0.0504865, 0, 5.59118e-05, 5.59118e-05, 5.59118e-05, 5.59118e-05, 5.59118e-05, 5.59118e-05, 5.59118e-05, 5.59118e-05, 5.59118e-05, 5.59118e-05, 5.59118e-05, 5.59118e-05, 5.59118e-05, 5.59118e-05, 5.59118e-05, 5.76122e-05, 5.59118e-05, 5.59118e-05, 0.0504848, 5.59118e-05
14.2342, 0, 0.046176, 3.71673e-05, 1.41421, -0.046176, 0, 3.71673e-05, 3.71673e-05, 3.71673e-05, 3.71673e-05, 3.71673e-05, 3.71673e-05, 3.71673e-05, 3.71673e-05, 3.71673e-05, 3.71673e-05, 3.71673e-05, 3.71673e-05, 3.71673e-05, 3.71673e-05, 3.71673e-05, 3.88676e-05, 3.71673e-05, 3.71673e-05, 0.0461743, 3.71673e-05
14.2421, 4, 0.041956, 9.29181e-06, 2.44949, 3.95804, 0, 9.29181e-06, 9.29181e-06, 9.29181e-06, 9.29181e-06, 9.29181e-06, 9.29181e-06, 9.29181e-06, 9.29181e-06, 9.29181e-06, 9.29181e-06, 9.29181e-06, 9.29181e-06, 9.29181e-06, 9.29181e-06, 9.29181e-06, 1.09922e-05, 9.29181e-06, 9.29181e-06, 0.0419543, 9.29181e-06
14.25, 0, 0.0378962, 0, 1.41421, -0.0378962, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.70038e-06, 0, 0, 0.0378945, 0
14.2579, 2, 0.0340659, 4.39026e-05, 2, 1.96593, 0, 4.39026e-05, 4.39026e-05, 4.39026e-05, 4.39026e-05, 4.39026e-05, 4.39026e-05, 4.39026e-05, 4.39026e-05, 4.39026e-05, 4.39026e-05, 4.39026e-05, 4.39026e-05, 4.39026e-05, 4.39026e-05, 4.39026e-05, 4.5603e-05, 4.39026e-05, 4.39026e-05, 0.0340642, 4.39026e-05
14.2657, 6, 0.0304322, 8.0263e-05, 2.82843, 5.96957, 0, 8.0263e-05, 8.0263e-05, 8.0263e-05, 8.0263e-05, 8.0263e-05, 8.0263e-05, 8.0263e-05, 8.0263e-05, 8.0263e-05, 8.0263e-05, 8.0263e-05, 8.0263e-05, 8.0263e-05, 8.0263e-05, 8.0263e-05, 8.19633e-05, 8.0263e-05, 8.0263e-05, 0.0304305, 8.0263e-05
14.2736, 0, 0.026962, 5.33263e-05, 1.41421, -0.026962, 0, 5.33263e-05, 5.33263e-05, 5.33263e-05, 5.33263e-05, 5.33263e-05, 5.33263e-05, 5.33263e-05, 5.33263e-05, 5.33263e-05, 5.33263e-05, 5.33263e-05, 5.33263e-05, 5.33263e-05, 5.33263e-05, 5.33263e-05, 5.50267e-05, 5.33263e-05, 5.33263e-05, 0.0269603, 5.33263e-05
14.2815, 0, 0.0237202, 1.33316e-05, 1.41421, -0.0237202, 0, 1.33316e-05, 1.33316e-05, 1.33316e-05, 1.33316e-05, 1.33316e-05, 1.33316e-05, 1.33316e-05, 1.33316e-05, 1.33316e-05, 1.33316e-05, 1.33316e-05, 1.33316e-05, 1.33316e-05, 1.33316e-05, 1.33316e-05, 1.50319e-05, 1.33316e-05, 1.33316e-05, 0.0237185, 1.33316e-05
14.2894, 0, 0.0207549, 0, 1.41421, -0.0207549, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.70038e-06, 0, 0, 0.0207532, 0
14.2973, 4, 0.0181148, 5.69959e-05, 2.44949, 3.98189, 0, 5.69959e-05, 5.69959e-05, 5.69959e-05, 5.69959e-05, 5.69959e-05, 5.69959e-05, 5.69959e-05, 5.69959e-05, 5.69959e-05, 5.69959e-05, 5.69959e-05, 5.69959e-05, 5.69959e-05, 5.69959e-05, 5.69959e-05, 5.86963e-05, 5.69959e-05, 5.69959e-05, 0.0181131, 5.69959e-05
14.3052, 2, 0.0157171, 0.000103847, 2, 1.98428, 0, 0.000103847, 0.000103847, 0.000103847, 0.000103847, 0.000103847, 0.000103847, 0.000103847, 0.000103847, 0.000103847, 0.000103847, 0.000103847, 0.000103847, 0.000103847, 0.000103847, 0.000103847, 0.000105548, 0.000103847, 0.000103847, 0.0157154, 0.000103847
14.3131, 0, 0.0134845, 6.89424e-05, 1.41421, -0.0134845, 0, 6.89424e-05, 6.89424e-05, 6.89424e-05, 6.89424e-05, 6.89424e-05, 6.89424e-05, 6.89424e-05, 6.89424e-05, 6.89424e-05, 6.89424e-05, 6.89424e-05, 6.89424e-05, 6.89424e-05, 6.89424e-05, 6.89424e-05, 7.06428e-05, 6.89424e-05, 6.89424e-05, 0.0134828, 6.89424e-05
14.321, 2, 0.011473, 1.72356e-05, 2, 1.98853, 0, 1.72356e-05, 1.72356e-05, 1.72356e-05, 1.72356e-05, 1.72356e-05, 1.72356e-05, 1.72356e-05, 1.72356e-05, 1.72356e-05, 1.72356e-05, 1.72356e-05, 1.72356e-05, 1.72356e-05, 1.72356e-05, 1.72356e-05, 1.8936e-05, 1.72356e-05, 1.72356e-05, 0.0114713, 1.72356e-05
14.3288, 0, 0.00972156, 0, 1.41421, -0.00972156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.70038e-06, 0, 0, 0.00971986, 0
14.3367, 0, 0.00827839, 7.97507e-05, 1.41421, -0.00827839, 0, 7.97507e-05, 7.97507e-05, 7.97507e-05, 7.97507e-05, 7.97507e-05, 7.97507e-05, 7.97507e-05, 7.97507e-05, 7.97507e-05, 7.97507e-05, 7.97507e-05, 7.97507e-05, 7.97507e-05, 7.97507e-05, 7.97507e-05, 8.14511e-05, 7.97507e-05, 7.97507e-05, 0.00827669, 7.97507e-05
14.3446, 0, 0.00701712, 0.000145589, 1.41421, -0.00701712, 0, 0.000145589, 0.000145589, 0.000145589, 0.000145589, 0.000145589, 0.000145589, 0.000145589, 0.000145589, 0.000145589, 0.000145589, 0.000145589, 0.000145589, 0.000145589, 0.000145589, 0.000145589, 0.000147289, 0.000145589, 0.000145589, 0.00701542, 0.000145589
14.3525, 0, 0.00582049, 9.66963e-05, 1.41421, -0.00582049, 0, 9.66963e-05, 9.66963e-05, 9.66963e-05, 9.66963e-05, 9.66963e-05, 9.66963e-05, 9.66963e-05, 9.66963e-05, 9.66963e-05, 9.66963e-05, 9.66963e-05, 9.66963e-05, 9.66963e-05, 9.66963e-05, 9.66963e-05, 9.83967e-05, 9.66963e-05, 9.66963e-05, 0.00581879, 9.66963e-05
14.3604, 0, 0.00476244, 2.41741e-05, 1.41421, -0.00476244, 0, 2.41741e-05, 2.41741e-05, 2.41741e-05, 2.41741e-05, 2.41741e-05, 2.41741e-05, 2.41741e-05, 2.41741e-05, 2.41741e-05, 2.41741e-05, 2.41741e-05, 2.41741e-05, 2.41741e-05, 2.41741e-05, 2.41741e-05, 2.58745e-05, 2.41741e-05, 2.41741e-05, 0.00476074, 2.41741e-05
14.3683, 0, 0.00389838, 0, 1.41421, -0.00389838, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.70038e-06, 0, 0, 0.00389668, 0
14.3762, 0, 0.00339292, 0.000205248, 1.41421, -0.00339292, 0, 0.000205248, 0.000205248, 0.000205248, 0.000205248, 0.000205248, 0.000205248, 0.000205248, 0.000205248, 0.000205248, 0.000205248, 0.000205248, 0.000205248, 0.000205248, 0.000205248, 0.000205248, 0.000206948, 0.000205248, 0.000205248, 0.00339122, 0.000205248
14.384, 0, 0.00309836, 0.000507867, 1.41421, -0.00309836, 0, 0.000507867, 0.000507867, 0.000507867, 0.000507867, 0.000507867, 0.000507867, 0.000507867, 0.000507867, 0.000507867, 0.000507867, 0.000507867, 0.000507867, 0.000507867, 0.000507867, 0.000507867, 0.000509567, 0.000507867, 0.000507867, 0.00309666, 0.000507867
14.3919, 0, 0.00271788, 0.000625508, 1.41421, -0.00271788, 0, 0.000625508, 0.000625508, 0.000625508, 0.000625508, 0.000625508, 0.000625508, 0.000625508, 0.000625508, 0.000625508, 0.000625508, 0.000625508, 0.000625508, 0.000625508, 0.000625508, 0.000625508, 0.000627208, 0.000625508, 0.000625508, 0.00271618, 0.000625508
14.3998, 0, 0.00228568, 0.000605988, 1.41421, -0.00228568, 0, 0.000605988, 0.000605988, 0.000605988, 0.000605988, 0.000605988, 0.000605988, 0.000605988, 0.000605988, 0.000605988, 0.000605988, 0.000605988, 0.000605988, 0.000605988, 0.000605988, 0.000605988, 0.000607688, 0.000605988, 0.000605988, 0.00228398, 0.000605988
14.4077, 0, 0.00192699, 0.000586777, 1.41421, -0.00192699, 0, 0.000586777, 0.000586777, 0.000586777, 0.000586777, 0.000586777, 0.000586777, 0.000586777, 0.000586777, 0.000586777, 0.000586777, 0.000586777, 0.000586777, 0.000586777, 0.000586777, 0.000586777, 0.000588478, 0.000586777, 0.000586777, 0.00192529, 0.000586777
14.4156, 2, 0.00245208, 0.00138917, 2, 1.99755, 0, 0.00138917, 0.00138917, 0.00138917, 0.00138917, 0.00138917, 0.00138917, 0.00138917, 0.00138917, 0.00138917, 0.00138917, 0.00138917, 0.00138917, 0.00138917, 0.00138917, 0.00138917, 0.00139087, 0.00138917, 0.00138917, 0.00245038, 0.00138917
14.4235, 2, 0.00286204, 0.00202413, 2, 1.99714, 0, 0.00202413, 0.00202413, 0.00202413, 0.00202413, 0.00202413, 0.00202413, 0.00202413, 0.00202413, 0.00202413, 0.00202413, 0.00202413, 0.00202413, 0.00202413, 0.00202413, 0.00202413, 0.00202583, 0.00202413, 0.00202413, 0.00286034, 0.00202413
14.4314, 0, 0.0029399, 0.00228333, 1.41421, -0.0029399, 0, 0.00228333, 0.00228333, 0.00228333, 0.00228333, 0.00228333, 0.00228333, 0.00228333, 0.00228333, 0.00228333, 0.00228333, 0.00228333, 0.00228333, 0.00228333, 0.00228333, 0.00228333, 0.00228503, 0.00228333, 0.00228333, 0.0029382, 0.00228333
14.4393, 0, 0.00282655, 0.00231511, 1.41421, -0.00282655, 0, 0.00231511, 0.00231511, 0.00231511, 0.00231511, 0.00231511, 0.00231511, 0.00231511, 0.00231511, 0.00231511, 0.00231511, 0.00231511, 0.00231511, 0.00231511, 0.00231511, 0.00231511, 0.00231681, 0.00231511, 0.00231511, 0.00282485, 0.00231511
14.4471, 0, 0.00274317, 0.00234711, 1.41421, -0.00274317, 0, 0.00234711, 0.00234711, 0.00234711, 0.00234711, 0.00234711, 0.00234711, 0.00234711, 0.00234711, 0.00234711, 0.00234711, 0.00234711, 0.00234711, 0.00234711, 0.00234711, 0.00234711, 0.00234881, 0.00234711, 0.00234711, 0.00274147, 0.00234711
14.455, 2, 0.004006, 0.00370108, 2, 1.99599, 0, 0.00370108, 0.00370108, 0.00370108, 0.00370108, 0.00370108, 0.00370108, 0.00370108, 0.00370108, 0.00370108, 0.00370108, 0.00370108, 0.00370108, 0.00370108, 0.00370108, 0.00370108, 0.00370278, 0.00370108, 0.00370108, 0.0040043, 0.00370108
14.4629, 0, 0.00488579, 0.00465236, 1.41421, -0.00488579, 0, 0.00465236, 0.00465236, 0.00465236, 0.00465236, 0.00465236, 0.00465236, 0.00465236, 0.00465236, 0.00465236, 0.00465236, 0.00465236, 0.00465236, 0.00465236, 0.00465236, 0.00465236, 0.00465406, 0.00465236, 0.00465236, 0.00488409, 0.00465236
14.4708, 0, 0.00521177, 0.00503404, 1.41421, -0.00521177, 0, 0.00503404, 0.00503404, 0.00503404, 0.00503404, 0.00503404, 0.00503404, 0.00503404, 0.00503404, 0.00503404, 0.00503404, 0.00503404, 0.00503404, 0.00503404, 0.00503404, 0.00503404, 0.00503574, 0.00503404, 0.00503404, 0.00521007, 0.00503404
14.4787, 2, 0.00522961, 0.00509501, 2, 1.99477, 0, 0.00509501, 0.00509501, 0.00509501, 0.00509501, 0.00509501, 0.00509501, 0.00509501, 0.00509501, 0.00509501, 0.00509501, 0.00509501, 0.00509501, 0.00509501, 0.00509501, 0.00509501, 0.00509671, 0.00509501, 0.00509501, 0.00522791, 0.00509501
14.4866, 0, 0.00525778, 0.00515634, 1.41421, -0.00525778, 0, 0.00515634, 0.00515634, 0.00515634, 0.00515634, 0.00515634, 0.00515634, 0.00515634, 0.00515634, 0.00515634, 0.00515634, 0.00515634, 0.00515634, 0.00515634, 0.00515634, 0.00515634, 0.00515804, 0.00515634, 0.00515634, 0.00525607, 0.00515634
14.4945, 0, 0.00708966, 0.00701356, 1.41421, -0.00708966, 0, 0.00701356, 0.00701356, 0.00701356, 0.00701356, 0.00701356, 0.00701356, 0.00701356, 0.00701356, 0.00701356, 0.00701356, 0.00701356, 0.00701356, 0.00701356, 0.00701356, 0.00701356, 0.00701527, 0.00701356, 0.00701356, 0.00708796, 0.00701356
14.5024, 0, 0.00833059, 0.00827374, 1.41421, -0.00833059, 0, 0.00827374, 0.00827374, 0.00827374, 0.00827374, 0.00827374, 0.00827374, 0.00827374, 0.00827374, 0.00827374, 0.00827374, 0.00827374, 0.00827374, 0.00827374, 0.00827374, 0.00827374, 0.00827544, 0.00827374, 0.00827374, 0.00832889, 0.00827374
14.5102, 4, 0.00884367, 0.00880133, 2.44949, 3.99116, 0, 0.00880133, 0.00880133, 0.00880133, 0.00880133, 0.00880133, 0.00880133, 0.00880133, 0.00880133, 0.00880133, 0.00880133, 0.00880133, 0.00880133, 0.00880133, 0.00880133, 0.00880133, 0.00880303, 0.00880133, 0.00880133, 0.00884197, 0.00880133
14.5181, 2, 0.00896018, 0.00892871, 2, 1.99104, 0, 0.00892871, 0.00892871, 0.00892871, 0.00892871, 0.00892871, 0.00892871, 0.00892871, 0.00892871, 0.00892871, 0.00892871, 0.00892871, 0.00892871, 0.00892871, 0.00892871, 0.00892871, 0.00893041, 0.00892871, 0.00892871, 0.00895848, 0.00892871
14.526, 2, 0.00908039, 0.00905701, 2, 1.99092, 0, 0.00905701, 0.00905701, 0.00905701, 0.00905701, 0.00905701, 0.00905701, 0.00905701, 0.00905701, 0.00905701, 0.00905701, 0.00905701, 0.00905701, 0.00905701, 0.00905701, 0.00905701, 0.00905871, 0.00905701, 0.00905701, 0.00907869, 0.00905701
14.5339, 0, 0.0113341, 0.0113167, 1.41421, -0.0113341, 0, 0.0113167, 0.0113167, 0.0113167, 0.0113167, 0.0113167, 0.0113167, 0.0113167, 0.0113167, 0.0113167, 0.0113167, 0.0113167, 0.0113167, 0.0113167, 0.0113167, 0.0113167, 0.0113184, 0.0113167, 0.0113167, 0.0113324, 0.0113167
14.5418, 0, 0.0128204, 0.0128074, 1.41421, -0.0128204, 0, 0.0128074, 0.0128074, 0.0128074, 0.0128074, 0.0128074, 0.0128074, 0.0128074, 0.0128074, 0.0128074, 0.0128074, 0.0128074, 0.0128074, 0.0128074, 0.0128074, 0.0128074, 0.0128091, 0.0128074, 0.0128074, 0.0128187, 0.0128074
14.5497, 0, 0.0134403, 0.0134306, 1.41421, -0.0134403, 0, 0.0134306, 0.0134306, 0.0134306, 0.0134306, 0.0134306, 0.0134306, 0.0134306, 0.0134306, 0.0134306, 0.0134306, 0.0134306, 0.0134306, 0.0134306, 0.0134306, 0.0134306, 0.0134323, 0.0134306, 0.0134306, 0.0134386, 0.0134306
14.5576, 0, 0.0135975, 0.0135901, 1.41421, -0.0135975, 0, 0.0135901, 0.0135901, 0.0135901, 0.0135901, 0.0135901, 0.0135901, 0.0135901, 0.0135901, 0.0135901, 0.0135901, 0.0135901, 0.0135901, 0.0135901, 0.0135901, 0.0135901, 0.0135918, 0.0135901, 0.0135901, 0.0135958, 0.0135901
14.5655, 2, 0.0137563, 0.0137505, 2, 1.98624, 0, 0.0137505, 0.0137505, 0.0137505, 0.0137505, 0.0137505, 0.0137505, 0.0137505, 0.0137505, 0.0137505, 0.0137505, 0.0137505, 0.0137505, 0.0137505, 0.0137505, 0.0137505, 0.0137522, 0.0137505, 0.0137505, 0.0137546, 0.0137505
14.5733, 0, 0.0163991, 0.0163945, 1.41421, -0.0163991, 0, 0.0163945, 0.0163945, 0.0163945, 0.0163945, 0.0163945, 0.0163945, 0.0163945, 0.0163945, 0.0163945, 0.0163945, 0.0163945, 0.0163945, 0.0163945, 0.0163945, 0.0163945, 0.0163962, 0.0163945, 0.0163945, 0.0163974, 0.0163945
14.5812, 0, 0.0181422, 0.0181385, 1.41421, -0.0181422, 0, 0.0181385, 0.0181385, 0.0181385, 0.0181385, 0.0181385, 0.0181385, 0.0181385, 0.0181385, 0.0181385, 0.0181385, 0.0181385, 0.0181385, 0.0181385, 0.0181385, 0.0181385, 0.0181402, 0.0181385, 0.0181385, 0.0181405, 0.0181385
14.5891, 2, 0.0189116, 0.0189085, 2, 1.98109, 0, 0.0189085, 0.0189085, 0.0189085, 0.0189085, 0.0189085, 0.0189085, 0.0189085, 0.0189085, 0.0189085, 0.0189085, 0.0189085, 0.0189085, 0.0189085, 0.0189085, 0.0189085, 0.0189102, 0.0189085, 0.0189085, 0.0189099, 0.0189085
14.597, 0, 0.0191662, 0.0191636, 1.41421, -0.0191662, 0, 0.0191636, 0.0191636, 0.0191636, 0.0191636, 0.0191636, 0.0191636, 0.0191636, 0.0191636, 0.0191636, 0.0191636, 0.0191636, 0.0191636, 0.0191636, 0.0191636, 0.0191636, 0.0191653, 0.0191636, 0.0191636, 0.0191645, 0.0191636
14.6049, 2, 0.0194227, 0.0194204, 2, 1.98058, 0, 0.0194204, 0.0194204, 0.0194204, 0.0194204, 0.0194204, 0.0194204, 0.0194204, 0.0194204, 0.0194204, 0.0194204, 0.0194204, 0.0194204, 0.0194204, 0.0194204, 0.0194204, 0.0194221, 0.0194204, 0.0194204, 0.019421, 0.0194204
14.6128, 0, 0.0223043, 0.0223022, 1.41421, -0.0223043, 0, 0.0223022, 0.0223022, 0.0223022, 0.0223022, 0.0223022, 0.0223022, 0.0223022, 0.0223022, 0.0223022, 0.0223022, 0.0223022, 0.0223022, 0.0223022, 0.0223022, 0.0223022, 0.0223039, 0.0223022, 0.0223022, 0.0223026, 0.0223022
14.6207, 0, 0.0241762, 0.0241742, 1.41421, -0.0241762, 0, 0.0241742, 0.0241742, 0.0241742, 0.0241742, 0.0241742, 0.0241742, 0.0241742, 0.0241742, 0.0241742, 0.0241742, 0.0241742, 0.0241742, 0.0241742, 0.0241742, 0.0241742, 0.0241759, 0.0241742, 0.0241742, 0.0241745, 0.0241742
14.6286, 0, 0.0249968, 0.0249949, 1.41421, -0.0249968, 0, 0.0249949, 0.0249949, 0.0249949, 0.0249949, 0.0249949, 0.0249949, 0.0249949, 0.0249949, 0.0249949, 0.0249949, 0.0249949, 0.0249949, 0.0249949, 0.0249949, 0.0249949, 0.0249966, 0.0249949, 0.0249949, 0.0249951, 0.0249949
14.6364, 0, 0.0252679, 0.0252661, 1.41421, -0.0252679, 0, 0.0252661, 0.0252661, 0.0252661, 0.0252661, 0.0252661, 0.0252661, 0.0252661, 0.0252661, 0.0252661, 0.0252661, 0.0252661, 0.0252661, 0.0252661, 0.0252661, 0.0252661, 0.0252678, 0.0252661, 0.0252661, 0.0252662, 0.0252661
14.6443, 2, 0.0255405, 0.0255387, 2, 1.97446, 0, 0.0255387, 0.0255387, 0.0255387, 0.0255387, 0.0255387, 0.0255387, 0.0255387, 0.0255387, 0.0255387, 0.0255387, 0.0255387, 0.0255387, 0.0255387, 0.0255387, 0.0255387, 0.0255404, 0.0255387, 0.0255387, 0.0255388, 0.0255387
14.6522, 0, 0.0286915, 0.0286897, 1.41421, -0.0286915, 0, 0.0286897, 0.0286897, 0.0286897, 0.0286897, 0.0286897, 0.0286897, 0.0286897, 0.0286897, 0.0286897, 0.0286897, 0.0286897, 0.0286897, 0.0286897, 0.0286897, 0.0286897, 0.0286914, 0.0286897, 0.0286897, 0.0286898, 0.0286897
14.6601, 0, 0.0307597, 0.030758, 1.41421, -0.0307597, 0, 0.030758, 0.030758, 0.030758, 0.030758, 0.030758, 0.030758, 0.030758, 0.030758, 0.030758, 0.030758, 0.030758, 0.030758, 0.030758, 0.030758, 0.030758, 0.0307597, 0.030758, 0.030758, 0.030758, 0.030758
