   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_346.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Cr_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
15.148, 0, 0.16056, 0.160559, 1.41421, -0.16056, 0, 0.160559, 0.160559, 0.160559, 0.160559, 0.160559, 0.160559, 0.160559, 0.160559, 0.160559, 0.160559, 0.160559, 0.160559, 0.160559, 0.160559, 0.16056, 0.160559, 0.160559, 0.160559, 0.160559
15.1559, 0, 0.158957, 0.158956, 1.41421, -0.158957, 0, 0.158956, 0.158956, 0.158956, 0.158956, 0.158956, 0.158956, 0.158956, 0.158956, 0.158956, 0.158956, 0.158956, 0.158956, 0.158956, 0.158956, 0.158957, 0.158956, 0.158956, 0.158956, 0.158956
15.1638, 0, 0.159081, 0.159081, 1.41421, -0.159081, 0, 0.159081, 0.159081, 0.159081, 0.159081, 0.159081, 0.159081, 0.159081, 0.159081, 0.159081, 0.159081, 0.159081, 0.159081, 0.159081, 0.159081, 0.159081, 0.159081, 0.159081, 0.159081, 0.159081
15.1717, 2, 0.158392, 0.158391, 2, 1.84161, 0, 0.158391, 0.158391, 0.158391, 0.158391, 0.158391, 0.158391, 0.158391, 0.158391, 0.158391, 0.158391, 0.158391, 0.158391, 0.158391, 0.158391, 0.158392, 0.158391, 0.158391, 0.158391, 0.158391
15.1796, 0, 0.157015, 0.157014, 1.41421, -0.157015, 0, 0.157014, 0.157014, 0.157014, 0.157014, 0.157014, 0.157014, 0.157014, 0.157014, 0.157014, 0.157014, 0.157014, 0.157014, 0.157014, 0.157014, 0.157015, 0.157014, 0.157014, 0.157014, 0.157014
15.1875, 0, 0.155301, 0.1553, 1.41421, -0.155301, 0, 0.1553, 0.1553, 0.1553, 0.1553, 0.1553, 0.1553, 0.1553, 0.1553, 0.1553, 0.1553, 0.1553, 0.1553, 0.1553, 0.1553, 0.155301, 0.1553, 0.1553, 0.1553, 0.1553
15.1954, 0, 0.153596, 0.153596, 1.41421, -0.153596, 0, 0.153596, 0.153596, 0.153596, 0.153596, 0.153596, 0.153596, 0.153596, 0.153596, 0.153596, 0.153596, 0.153596, 0.153596, 0.153596, 0.153596, 0.153596, 0.153596, 0.153596, 0.153596, 0.153596
15.2032, 2, 0.153717, 0.153716, 2, 1.84628, 0, 0.153716, 0.153716, 0.153716, 0.153716, 0.153716, 0.153716, 0.153716, 0.153716, 0.153716, 0.153716, 0.153716, 0.153716, 0.153716, 0.153716, 0.153717, 0.153716, 0.153716, 0.153716, 0.153716
15.2111, 0, 0.152892, 0.152892, 1.41421, -0.152892, 0, 0.152892, 0.152892, 0.152892, 0.152892, 0.152892, 0.152892, 0.152892, 0.152892, 0.152892, 0.152892, 0.152892, 0.152892, 0.152892, 0.152892, 0.152892, 0.152892, 0.152892, 0.152892, 0.152892
15.219, 0, 0.151264, 0.151263, 1.41421, -0.151264, 0, 0.151263, 0.151263, 0.151263, 0.151263, 0.151263, 0.151263, 0.151263, 0.151263, 0.151263, 0.151263, 0.151263, 0.151263, 0.151263, 0.151263, 0.151264, 0.151263, 0.151263, 0.151263, 0.151263
15.2269, 0, 0.149245, 0.149244, 1.41421, -0.149245, 0, 0.149244, 0.149244, 0.149244, 0.149244, 0.149244, 0.149244, 0.149244, 0.149244, 0.149244, 0.149244, 0.149244, 0.149244, 0.149244, 0.149244, 0.149245, 0.149244, 0.149244, 0.149244, 0.149244
15.2348, 2, 0.147239, 0.147239, 2, 1.85276, 0, 0.147239, 0.147239, 0.147239, 0.147239, 0.147239, 0.147239, 0.147239, 0.147239, 0.147239, 0.147239, 0.147239, 0.147239, 0.147239, 0.147239, 0.147239, 0.147239, 0.147239, 0.147239, 0.147239
15.2427, 0, 0.147612, 0.147611, 1.41421, -0.147612, 0, 0.147611, 0.147611, 0.147611, 0.147611, 0.147611, 0.147611, 0.147611, 0.147611, 0.147611, 0.147611, 0.147611, 0.147611, 0.147611, 0.147611, 0.147612, 0.147611, 0.147611, 0.147611, 0.147611
15.2506, 2, 0.146885, 0.146884, 2, 1.85312, 0, 0.146884, 0.146884, 0.146884, 0.146884, 0.146884, 0.146884, 0.146884, 0.146884, 0.146884, 0.146884, 0.146884, 0.146884, 0.146884, 0.146884, 0.146885, 0.146884, 0.146884, 0.146884, 0.146884
15.2585, 0, 0.145226, 0.145225, 1.41421, -0.145226, 0, 0.145225, 0.145225, 0.145225, 0.145225, 0.145225, 0.145225, 0.145225, 0.145225, 0.145225, 0.145225, 0.145225, 0.145225, 0.145225, 0.145225, 0.145226, 0.145225, 0.145225, 0.145225, 0.145225
15.2663, 0, 0.143114, 0.143113, 1.41421, -0.143114, 0, 0.143113, 0.143113, 0.143113, 0.143113, 0.143113, 0.143113, 0.143113, 0.143113, 0.143113, 0.143113, 0.143113, 0.143113, 0.143113, 0.143113, 0.143114, 0.143113, 0.143113, 0.143113, 0.143113
15.2742, 0, 0.141017, 0.141016, 1.41421, -0.141017, 0, 0.141016, 0.141016, 0.141016, 0.141016, 0.141016, 0.141016, 0.141016, 0.141016, 0.141016, 0.141016, 0.141016, 0.141016, 0.141016, 0.141016, 0.141017, 0.141016, 0.141016, 0.141016, 0.141016
15.2821, 0, 0.141364, 0.141364, 1.41421, -0.141364, 0, 0.141364, 0.141364, 0.141364, 0.141364, 0.141364, 0.141364, 0.141364, 0.141364, 0.141364, 0.141364, 0.141364, 0.141364, 0.141364, 0.141364, 0.141364, 0.141364, 0.141364, 0.141364, 0.141364
15.29, 2, 0.140486, 0.140486, 2, 1.85951, 0, 0.140486, 0.140486, 0.140486, 0.140486, 0.140486, 0.140486, 0.140486, 0.140486, 0.140486, 0.140486, 0.140486, 0.140486, 0.140486, 0.140486, 0.140486, 0.140486, 0.140486, 0.140486, 0.140486
15.2979, 2, 0.138567, 0.138567, 2, 1.86143, 0, 0.138567, 0.138567, 0.138567, 0.138567, 0.138567, 0.138567, 0.138567, 0.138567, 0.138567, 0.138567, 0.138567, 0.138567, 0.138567, 0.138567, 0.138567, 0.138567, 0.138567, 0.138567, 0.138567
15.3058, 0, 0.136145, 0.136145, 1.41421, -0.136145, 0, 0.136145, 0.136145, 0.136145, 0.136145, 0.136145, 0.136145, 0.136145, 0.136145, 0.136145, 0.136145, 0.136145, 0.136145, 0.136145, 0.136145, 0.136145, 0.136145, 0.136145, 0.136145, 0.136145
15.3137, 0, 0.133744, 0.133743, 1.41421, -0.133744, 0, 0.133743, 0.133743, 0.133743, 0.133743, 0.133743, 0.133743, 0.133743, 0.133743, 0.133743, 0.133743, 0.133743, 0.133743, 0.133743, 0.133743, 0.133744, 0.133743, 0.133743, 0.133743, 0.133743
15.3216, 0, 0.134343, 0.134343, 1.41421, -0.134343, 0, 0.134343, 0.134343, 0.134343, 0.134343, 0.134343, 0.134343, 0.134343, 0.134343, 0.134343, 0.134343, 0.134343, 0.134343, 0.134343, 0.134343, 0.134343, 0.134343, 0.134343, 0.134343, 0.134343
15.3295, 0, 0.133571, 0.13357, 1.41421, -0.133571, 0, 0.13357, 0.13357, 0.13357, 0.13357, 0.13357, 0.13357, 0.13357, 0.13357, 0.13357, 0.13357, 0.13357, 0.13357, 0.13357, 0.13357, 0.133571, 0.13357, 0.13357, 0.13357, 0.13357
15.3373, 0, 0.131635, 0.131635, 1.41421, -0.131635, 0, 0.131635, 0.131635, 0.131635, 0.131635, 0.131635, 0.131635, 0.131635, 0.131635, 0.131635, 0.131635, 0.131635, 0.131635, 0.131635, 0.131635, 0.131635, 0.131635, 0.131635, 0.131635, 0.131635
15.3452, 0, 0.129138, 0.129137, 1.41421, -0.129138, 0, 0.129137, 0.129137, 0.129137, 0.129137, 0.129137, 0.129137, 0.129137, 0.129137, 0.129137, 0.129137, 0.129137, 0.129137, 0.129137, 0.129137, 0.129138, 0.129137, 0.129137, 0.129137, 0.129137
15.3531, 0, 0.126664, 0.126663, 1.41421, -0.126664, 0, 0.126663, 0.126663, 0.126663, 0.126663, 0.126663, 0.126663, 0.126663, 0.126663, 0.126663, 0.126663, 0.126663, 0.126663, 0.126663, 0.126663, 0.126664, 0.126663, 0.126663, 0.126663, 0.126663
15.361, 4, 0.127205, 0.127204, 2.44949, 3.8728, 0, 0.127204, 0.127204, 0.127204, 0.127204, 0.127204, 0.127204, 0.127204, 0.127204, 0.127204, 0.127204, 0.127204, 0.127204, 0.127204, 0.127204, 0.127205, 0.127204, 0.127204, 0.127204, 0.127204
15.3689, 0, 0.126283, 0.126282, 1.41421, -0.126283, 0, 0.126282, 0.126282, 0.126282, 0.126282, 0.126282, 0.126282, 0.126282, 0.126282, 0.126282, 0.126282, 0.126282, 0.126282, 0.126282, 0.126282, 0.126283, 0.126282, 0.126282, 0.126282, 0.126282
15.3768, 2, 0.124106, 0.124105, 2, 1.87589, 0, 0.124105, 0.124105, 0.124105, 0.124105, 0.124105, 0.124105, 0.124105, 0.124105, 0.124105, 0.124105, 0.124105, 0.124105, 0.124105, 0.124105, 0.124106, 0.124105, 0.124105, 0.124105, 0.124105
15.3847, 2, 0.121326, 0.121325, 2, 1.87867, 0, 0.121325, 0.121325, 0.121325, 0.121325, 0.121325, 0.121325, 0.121325, 0.121325, 0.121325, 0.121325, 0.121325, 0.121325, 0.121325, 0.121325, 0.121326, 0.121325, 0.121325, 0.121325, 0.121325
15.3926, 0, 0.118577, 0.118577, 1.41421, -0.118577, 0, 0.118577, 0.118577, 0.118577, 0.118577, 0.118577, 0.118577, 0.118577, 0.118577, 0.118577, 0.118577, 0.118577, 0.118577, 0.118577, 0.118577, 0.118577, 0.118577, 0.118577, 0.118577, 0.118577
15.4004, 0, 0.1193, 0.119299, 1.41421, -0.1193, 0, 0.119299, 0.119299, 0.119299, 0.119299, 0.119299, 0.119299, 0.119299, 0.119299, 0.119299, 0.119299, 0.119299, 0.119299, 0.119299, 0.119299, 0.1193, 0.119299, 0.119299, 0.119299, 0.119299
15.4083, 0, 0.118475, 0.118474, 1.41421, -0.118475, 0, 0.118474, 0.118474, 0.118474, 0.118474, 0.118474, 0.118474, 0.118474, 0.118474, 0.118474, 0.118474, 0.118474, 0.118474, 0.118474, 0.118474, 0.118475, 0.118474, 0.118474, 0.118474, 0.118474
15.4162, 2, 0.116317, 0.116316, 2, 1.88368, 0, 0.116316, 0.116316, 0.116316, 0.116316, 0.116316, 0.116316, 0.116316, 0.116316, 0.116316, 0.116316, 0.116316, 0.116316, 0.116316, 0.116316, 0.116317, 0.116316, 0.116316, 0.116316, 0.116316
15.4241, 0, 0.11352, 0.113519, 1.41421, -0.11352, 0, 0.113519, 0.113519, 0.113519, 0.113519, 0.113519, 0.113519, 0.113519, 0.113519, 0.113519, 0.113519, 0.113519, 0.113519, 0.113519, 0.113519, 0.11352, 0.113519, 0.113519, 0.113519, 0.113519
15.432, 0, 0.110757, 0.110757, 1.41421, -0.110757, 0, 0.110757, 0.110757, 0.110757, 0.110757, 0.110757, 0.110757, 0.110757, 0.110757, 0.110757, 0.110757, 0.110757, 0.110757, 0.110757, 0.110757, 0.110757, 0.110757, 0.110757, 0.110757, 0.110757
15.4399, 0, 0.111368, 0.111367, 1.41421, -0.111368, 0, 0.111367, 0.111367, 0.111367, 0.111367, 0.111367, 0.111367, 0.111367, 0.111367, 0.111367, 0.111367, 0.111367, 0.111367, 0.111367, 0.111367, 0.111367, 0.111367, 0.111367, 0.111367, 0.111367
15.4478, 0, 0.110388, 0.110387, 1.41421, -0.110388, 0, 0.110387, 0.110387, 0.110387, 0.110387, 0.110387, 0.110387, 0.110387, 0.110387, 0.110387, 0.110387, 0.110387, 0.110387, 0.110387, 0.110387, 0.110388, 0.110387, 0.110387, 0.110387, 0.110387
15.4557, 2, 0.108035, 0.108034, 2, 1.89197, 0, 0.108034, 0.108034, 0.108034, 0.108034, 0.108034, 0.108034, 0.108034, 0.108034, 0.108034, 0.108034, 0.108034, 0.108034, 0.108034, 0.108034, 0.108034, 0.108034, 0.108034, 0.108034, 0.108034
15.4635, 0, 0.105028, 0.105028, 1.41421, -0.105028, 0, 0.105028, 0.105028, 0.105028, 0.105028, 0.105028, 0.105028, 0.105028, 0.105028, 0.105028, 0.105028, 0.105028, 0.105028, 0.105028, 0.105028, 0.105028, 0.105028, 0.105028, 0.105028, 0.105028
15.4714, 2, 0.102065, 0.102064, 2, 1.89794, 0, 0.102064, 0.102064, 0.102064, 0.102064, 0.102064, 0.102064, 0.102064, 0.102064, 0.102064, 0.102064, 0.102064, 0.102064, 0.102064, 0.102064, 0.102064, 0.102064, 0.102064, 0.102064, 0.102064
15.4793, 2, 0.102836, 0.102835, 2, 1.89716, 0, 0.102835, 0.102835, 0.102835, 0.102835, 0.102835, 0.102835, 0.102835, 0.102835, 0.102835, 0.102835, 0.102835, 0.102835, 0.102835, 0.102835, 0.102836, 0.102835, 0.102835, 0.102835, 0.102835
15.4872, 0, 0.101957, 0.101956, 1.41421, -0.101957, 0, 0.101956, 0.101956, 0.101956, 0.101956, 0.101956, 0.101956, 0.101956, 0.101956, 0.101956, 0.101956, 0.101956, 0.101956, 0.101956, 0.101956, 0.101957, 0.101956, 0.101956, 0.101956, 0.101956
15.4951, 0, 0.0996503, 0.0996493, 1.41421, -0.0996503, 0, 0.0996493, 0.0996493, 0.0996493, 0.0996493, 0.0996493, 0.0996493, 0.0996493, 0.0996493, 0.0996493, 0.0996493, 0.0996493, 0.0996493, 0.0996493, 0.0996493, 0.0996498, 0.0996493, 0.0996498, 0.0996493, 0.0996493
15.503, 2, 0.0966664, 0.0966653, 2, 1.90333, 0, 0.0966653, 0.0966653, 0.0966653, 0.0966653, 0.0966653, 0.0966653, 0.0966653, 0.0966653, 0.0966653, 0.0966653, 0.0966653, 0.0966653, 0.0966653, 0.0966653, 0.0966658, 0.0966653, 0.0966659, 0.0966653, 0.0966653
15.5109, 0, 0.0937279, 0.0937266, 1.41421, -0.0937279, 0, 0.0937266, 0.0937266, 0.0937266, 0.0937266, 0.0937266, 0.0937266, 0.0937266, 0.0937266, 0.0937266, 0.0937266, 0.0937266, 0.0937266, 0.0937266, 0.0937266, 0.0937271, 0.0937266, 0.0937274, 0.0937266, 0.0937266
15.5188, 2, 0.0944003, 0.0943988, 2, 1.9056, 0, 0.0943988, 0.0943988, 0.0943988, 0.0943988, 0.0943988, 0.0943988, 0.0943988, 0.0943988, 0.0943988, 0.0943988, 0.0943988, 0.0943988, 0.0943988, 0.0943988, 0.0943993, 0.0943988, 0.0943998, 0.0943988, 0.0943988
15.5267, 2, 0.093398, 0.0933961, 2, 1.9066, 0, 0.0933961, 0.0933961, 0.0933961, 0.0933961, 0.0933961, 0.0933961, 0.0933961, 0.0933961, 0.0933961, 0.0933961, 0.0933961, 0.0933961, 0.0933961, 0.0933961, 0.0933966, 0.0933961, 0.0933974, 0.0933961, 0.0933961
15.5345, 2, 0.0909449, 0.0909427, 2, 1.90906, 0, 0.0909427, 0.0909427, 0.0909427, 0.0909427, 0.0909427, 0.0909427, 0.0909427, 0.0909427, 0.0909427, 0.0909427, 0.0909427, 0.0909427, 0.0909427, 0.0909427, 0.0909432, 0.0909427, 0.0909444, 0.0909427, 0.0909427
15.5424, 0, 0.0878106, 0.0878079, 1.41421, -0.0878106, 0, 0.0878079, 0.0878079, 0.0878079, 0.0878079, 0.0878079, 0.0878079, 0.0878079, 0.0878079, 0.0878079, 0.0878079, 0.0878079, 0.0878079, 0.0878079, 0.0878079, 0.0878084, 0.0878079, 0.0878101, 0.0878079, 0.0878079
15.5503, 0, 0.0847314, 0.0847281, 1.41421, -0.0847314, 0, 0.0847281, 0.0847281, 0.0847281, 0.0847281, 0.0847281, 0.0847281, 0.0847281, 0.0847281, 0.0847281, 0.0847281, 0.0847281, 0.0847281, 0.0847281, 0.0847281, 0.0847286, 0.0847281, 0.0847309, 0.0847281, 0.0847281
15.5582, 0, 0.0855482, 0.0855442, 1.41421, -0.0855482, 0, 0.0855442, 0.0855442, 0.0855442, 0.0855442, 0.0855442, 0.0855442, 0.0855442, 0.0855442, 0.0855442, 0.0855442, 0.0855442, 0.0855442, 0.0855442, 0.0855442, 0.0855447, 0.0855442, 0.0855477, 0.0855442, 0.0855442
15.5661, 2, 0.0846542, 0.0846493, 2, 1.91535, 0, 0.0846493, 0.0846493, 0.0846493, 0.0846493, 0.0846493, 0.0846493, 0.0846493, 0.0846493, 0.0846493, 0.0846493, 0.0846493, 0.0846493, 0.0846493, 0.0846493, 0.0846498, 0.0846493, 0.0846537, 0.0846493, 0.0846493
15.574, 0, 0.082277, 0.0822709, 1.41421, -0.082277, 0, 0.0822709, 0.0822709, 0.0822709, 0.0822709, 0.0822709, 0.0822709, 0.0822709, 0.0822709, 0.0822709, 0.0822709, 0.0822709, 0.0822709, 0.0822709, 0.0822709, 0.0822714, 0.0822709, 0.0822765, 0.0822709, 0.0822709
15.5819, 0, 0.0792055, 0.0791981, 1.41421, -0.0792055, 0, 0.0791981, 0.0791981, 0.0791981, 0.0791981, 0.0791981, 0.0791981, 0.0791981, 0.0791981, 0.0791981, 0.0791981, 0.0791981, 0.0791981, 0.0791981, 0.0791981, 0.0791986, 0.0791981, 0.079205, 0.0791981, 0.0791981
15.5898, 2, 0.0761927, 0.0761837, 2, 1.92381, 0, 0.0761837, 0.0761837, 0.0761837, 0.0761837, 0.0761837, 0.0761837, 0.0761837, 0.0761837, 0.0761837, 0.0761837, 0.0761837, 0.0761837, 0.0761837, 0.0761837, 0.0761842, 0.0761837, 0.0761922, 0.0761837, 0.0761837
15.5976, 0, 0.0769274, 0.0769164, 1.41421, -0.0769274, 0, 0.0769164, 0.0769164, 0.0769164, 0.0769164, 0.0769164, 0.0769164, 0.0769164, 0.0769164, 0.0769164, 0.0769164, 0.0769164, 0.0769164, 0.0769164, 0.0769164, 0.0769169, 0.0769164, 0.0769268, 0.0769164, 0.0769164
15.6055, 2, 0.0759508, 0.0759375, 2, 1.92405, 0, 0.0759375, 0.0759375, 0.0759375, 0.0759375, 0.0759375, 0.0759375, 0.0759375, 0.0759375, 0.0759375, 0.0759375, 0.0759375, 0.0759375, 0.0759375, 0.0759375, 0.075938, 0.0759375, 0.0759503, 0.0759375, 0.0759375
15.6134, 0, 0.073491, 0.0734749, 1.41421, -0.073491, 0, 0.0734749, 0.0734749, 0.0734749, 0.0734749, 0.0734749, 0.0734749, 0.0734749, 0.0734749, 0.0734749, 0.0734749, 0.0734749, 0.0734749, 0.0734749, 0.0734749, 0.0734754, 0.0734749, 0.0734905, 0.0734749, 0.0734749
15.6213, 4, 0.0703452, 0.0703258, 2.44949, 3.92965, 0, 0.0703258, 0.0703258, 0.0703258, 0.0703258, 0.0703258, 0.0703258, 0.0703258, 0.0703258, 0.0703258, 0.0703258, 0.0703258, 0.0703258, 0.0703258, 0.0703258, 0.0703263, 0.0703258, 0.0703447, 0.0703258, 0.0703258
15.6292, 0, 0.067269, 0.0672457, 1.41421, -0.067269, 0, 0.0672457, 0.0672457, 0.0672457, 0.0672457, 0.0672457, 0.0672457, 0.0672457, 0.0672457, 0.0672457, 0.0672457, 0.0672457, 0.0672457, 0.0672457, 0.0672457, 0.0672462, 0.0672457, 0.0672685, 0.0672457, 0.0672457
15.6371, 0, 0.068124, 0.0680962, 1.41421, -0.068124, 0, 0.0680962, 0.0680962, 0.0680962, 0.0680962, 0.0680962, 0.0680962, 0.0680962, 0.0680962, 0.0680962, 0.0680962, 0.0680962, 0.0680962, 0.0680962, 0.0680962, 0.0680967, 0.0680962, 0.0681235, 0.0680962, 0.0680962
15.645, 2, 0.0672628, 0.0672297, 2, 1.93274, 0, 0.0672297, 0.0672297, 0.0672297, 0.0672297, 0.0672297, 0.0672297, 0.0672297, 0.0672297, 0.0672297, 0.0672297, 0.0672297, 0.0672297, 0.0672297, 0.0672297, 0.0672302, 0.0672297, 0.0672623, 0.0672297, 0.0672297
15.6529, 0, 0.0649135, 0.0648742, 1.41421, -0.0649135, 0, 0.0648742, 0.0648742, 0.0648742, 0.0648742, 0.0648742, 0.0648742, 0.0648742, 0.0648742, 0.0648742, 0.0648742, 0.0648742, 0.0648742, 0.0648742, 0.0648742, 0.0648747, 0.0648742, 0.064913, 0.0648742, 0.0648742
15.6608, 0, 0.0618795, 0.0618332, 1.41421, -0.0618795, 0, 0.0618332, 0.0618332, 0.0618332, 0.0618332, 0.0618332, 0.0618332, 0.0618332, 0.0618332, 0.0618332, 0.0618332, 0.0618332, 0.0618332, 0.0618332, 0.0618332, 0.0618337, 0.0618332, 0.061879, 0.0618332, 0.0618332
15.6686, 0, 0.0589196, 0.0588652, 1.41421, -0.0589196, 0, 0.0588652, 0.0588652, 0.0588652, 0.0588652, 0.0588652, 0.0588652, 0.0588652, 0.0588652, 0.0588652, 0.0588652, 0.0588652, 0.0588652, 0.0588652, 0.0588652, 0.0588657, 0.0588652, 0.058919, 0.0588652, 0.0588652
15.6765, 0, 0.0597095, 0.059646, 1.41421, -0.0597095, 0, 0.059646, 0.059646, 0.059646, 0.059646, 0.059646, 0.059646, 0.059646, 0.059646, 0.059646, 0.059646, 0.059646, 0.059646, 0.059646, 0.059646, 0.0596466, 0.059646, 0.059709, 0.059646, 0.059646
15.6844, 0, 0.0588126, 0.0587388, 1.41421, -0.0588126, 0, 0.0587388, 0.0587388, 0.0587388, 0.0587388, 0.0587388, 0.0587388, 0.0587388, 0.0587388, 0.0587388, 0.0587388, 0.0587388, 0.0587388, 0.0587388, 0.0587388, 0.0587393, 0.0587388, 0.0588121, 0.0587388, 0.0587388
15.6923, 2, 0.0564551, 0.0563696, 2, 1.94354, 0, 0.0563696, 0.0563696, 0.0563696, 0.0563696, 0.0563696, 0.0563696, 0.0563696, 0.0563696, 0.0563696, 0.0563696, 0.0563696, 0.0563696, 0.0563696, 0.0563696, 0.0563702, 0.0563696, 0.0564546, 0.0563696, 0.0563696
15.7002, 0, 0.0534356, 0.0533371, 1.41421, -0.0534356, 0, 0.0533371, 0.0533371, 0.0533371, 0.0533371, 0.0533371, 0.0533371, 0.0533371, 0.0533371, 0.0533371, 0.0533371, 0.0533371, 0.0533371, 0.0533371, 0.0533371, 0.0533376, 0.0533371, 0.0534351, 0.0533371, 0.0533371
15.7081, 4, 0.0505015, 0.0503884, 2.44949, 3.9495, 0, 0.0503884, 0.0503884, 0.0503884, 0.0503884, 0.0503884, 0.0503884, 0.0503884, 0.0503884, 0.0503884, 0.0503884, 0.0503884, 0.0503884, 0.0503884, 0.0503884, 0.0503889, 0.0503884, 0.050501, 0.0503884, 0.0503884
15.716, 2, 0.0513812, 0.0512521, 2, 1.94862, 0, 0.0512521, 0.0512521, 0.0512521, 0.0512521, 0.0512521, 0.0512521, 0.0512521, 0.0512521, 0.0512521, 0.0512521, 0.0512521, 0.0512521, 0.0512521, 0.0512521, 0.0512526, 0.0512521, 0.0513807, 0.0512521, 0.0512521
15.7239, 4, 0.0506056, 0.0504586, 2.44949, 3.94939, 0, 0.0504586, 0.0504586, 0.0504586, 0.0504586, 0.0504586, 0.0504586, 0.0504586, 0.0504586, 0.0504586, 0.0504586, 0.0504586, 0.0504586, 0.0504586, 0.0504586, 0.0504591, 0.0504586, 0.050605, 0.0504586, 0.0504586
15.7317, 0, 0.0483968, 0.0482303, 1.41421, -0.0483968, 0, 0.0482303, 0.0482303, 0.0482303, 0.0482303, 0.0482303, 0.0482303, 0.0482303, 0.0482303, 0.0482303, 0.0482303, 0.0482303, 0.0482303, 0.0482303, 0.0482303, 0.0482309, 0.0482303, 0.0483963, 0.0482303, 0.0482303
15.7396, 0, 0.0455438, 0.0453562, 1.41421, -0.0455438, 0, 0.0453562, 0.0453562, 0.0453562, 0.0453562, 0.0453562, 0.0453562, 0.0453562, 0.0453562, 0.0453562, 0.0453562, 0.0453562, 0.0453562, 0.0453562, 0.0453562, 0.0453567, 0.0453562, 0.0455433, 0.0453562, 0.0453562
15.7475, 0, 0.042781, 0.0425703, 1.41421, -0.042781, 0, 0.0425703, 0.0425703, 0.0425703, 0.0425703, 0.0425703, 0.0425703, 0.0425703, 0.0425703, 0.0425703, 0.0425703, 0.0425703, 0.0425703, 0.0425703, 0.0425703, 0.0425708, 0.0425703, 0.0427805, 0.0425703, 0.0425703
15.7554, 0, 0.0436077, 0.043372, 1.41421, -0.0436077, 0, 0.043372, 0.043372, 0.043372, 0.043372, 0.043372, 0.043372, 0.043372, 0.043372, 0.043372, 0.043372, 0.043372, 0.043372, 0.043372, 0.043372, 0.0433725, 0.043372, 0.0436072, 0.043372, 0.043372
15.7633, 0, 0.042842, 0.0425795, 1.41421, -0.042842, 0, 0.0425795, 0.0425795, 0.0425795, 0.0425795, 0.0425795, 0.0425795, 0.0425795, 0.0425795, 0.0425795, 0.0425795, 0.0425795, 0.0425795, 0.0425795, 0.0425795, 0.04258, 0.0425795, 0.0428414, 0.0425795, 0.0425795
15.7712, 0, 0.0407013, 0.0404102, 1.41421, -0.0407013, 0, 0.0404102, 0.0404102, 0.0404102, 0.0404102, 0.0404102, 0.0404102, 0.0404102, 0.0404102, 0.0404102, 0.0404102, 0.0404102, 0.0404102, 0.0404102, 0.0404102, 0.0404107, 0.0404102, 0.0407008, 0.0404102, 0.0404102
15.7791, 0, 0.037954, 0.0376324, 1.41421, -0.037954, 0, 0.0376324, 0.0376324, 0.0376324, 0.0376324, 0.0376324, 0.0376324, 0.0376324, 0.0376324, 0.0376324, 0.0376324, 0.0376324, 0.0376324, 0.0376324, 0.0376324, 0.0376329, 0.0376324, 0.0379535, 0.0376324, 0.0376324
15.787, 0, 0.0353074, 0.0349535, 1.41421, -0.0353074, 0, 0.0349535, 0.0349535, 0.0349535, 0.0349535, 0.0349535, 0.0349535, 0.0349535, 0.0349535, 0.0349535, 0.0349535, 0.0349535, 0.0349535, 0.0349535, 0.0349535, 0.0349541, 0.0349535, 0.0353069, 0.0349535, 0.0349535
15.7948, 4, 0.0361837, 0.0357958, 2.44949, 3.96382, 0, 0.0357958, 0.0357958, 0.0357958, 0.0357958, 0.0357958, 0.0357958, 0.0357958, 0.0357958, 0.0357958, 0.0357958, 0.0357958, 0.0357958, 0.0357958, 0.0357958, 0.0357963, 0.0357958, 0.0361832, 0.0357958, 0.0357958
15.8027, 4, 0.0355384, 0.0351148, 2.44949, 3.96446, 0, 0.0351148, 0.0351148, 0.0351148, 0.0351148, 0.0351148, 0.0351148, 0.0351148, 0.0351148, 0.0351148, 0.0351148, 0.0351148, 0.0351148, 0.0351148, 0.0351148, 0.0351153, 0.0351148, 0.0355379, 0.0351148, 0.0351148
15.8106, 0, 0.0335804, 0.0331196, 1.41421, -0.0335804, 0, 0.0331196, 0.0331196, 0.0331196, 0.0331196, 0.0331196, 0.0331196, 0.0331196, 0.0331196, 0.0331196, 0.0331196, 0.0331196, 0.0331196, 0.0331196, 0.0331196, 0.0331201, 0.0331196, 0.0335799, 0.0331196, 0.0331196
15.8185, 0, 0.031051, 0.0305515, 1.41421, -0.031051, 0, 0.0305515, 0.0305515, 0.0305515, 0.0305515, 0.0305515, 0.0305515, 0.0305515, 0.0305515, 0.0305515, 0.0305515, 0.0305515, 0.0305515, 0.0305515, 0.0305515, 0.030552, 0.0305515, 0.0310505, 0.0305515, 0.0305515
15.8264, 0, 0.0286265, 0.028087, 1.41421, -0.0286265, 0, 0.028087, 0.028087, 0.028087, 0.028087, 0.028087, 0.028087, 0.028087, 0.028087, 0.028087, 0.028087, 0.028087, 0.028087, 0.028087, 0.028087, 0.0280875, 0.028087, 0.028626, 0.028087, 0.028087
