   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_32.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
2.47674, 72, 91.5249, 6.24707, 8.60233, -19.5249, 0, 6.24714, 6.41359, 6.25175, 6.25299, 14.4522, 80.1863, 6.24707, 6.24707, 6.24707, 6.24707, 6.24707, 6.24707, 9.15091, 6.24707, 6.24707, 6.29948
2.48464, 80, 86.8434, 6.31222, 9.05539, -6.84338, 0, 6.31229, 6.47875, 6.3169, 6.31798, 17.0073, 72.9221, 6.31222, 6.31222, 6.31222, 6.31222, 6.31222, 6.31222, 9.30743, 6.31222, 6.31222, 6.36627
2.49254, 94, 83.7473, 6.37803, 9.79796, 10.2527, 0, 6.3781, 6.54456, 6.38272, 6.38368, 20.1485, 66.5497, 6.37803, 6.37803, 6.37803, 6.37803, 6.37803, 6.37804, 9.57251, 6.37803, 6.37803, 6.43374
2.50044, 70, 82.0524, 6.44503, 8.48528, -12.0524, 0, 6.4451, 6.61156, 6.44971, 6.45059, 23.9402, 60.7855, 6.44503, 6.44503, 6.44503, 6.44503, 6.44503, 6.44503, 9.98248, 6.44503, 6.44503, 6.50242
2.50834, 76, 81.6557, 6.5137, 8.83176, -5.6557, 0, 6.51377, 6.68023, 6.51838, 6.5192, 28.431, 55.4325, 6.5137, 6.5137, 6.5137, 6.5137, 6.5137, 6.5137, 10.5837, 6.5137, 6.5137, 6.5728
2.51624, 48, 82.5188, 6.58444, 7.07107, -34.5188, 0, 6.5845, 6.75096, 6.58912, 6.5899, 33.645, 50.3708, 6.58444, 6.58444, 6.58444, 6.58444, 6.58444, 6.58444, 11.4342, 6.58444, 6.58444, 6.64529
2.52415, 80, 84.6459, 6.65755, 9.05539, -4.64594, 0, 6.65762, 6.82408, 6.66223, 6.66299, 39.574, 45.5425, 6.65755, 6.65755, 6.65755, 6.65755, 6.65755, 6.65755, 12.6052, 6.65755, 6.65755, 6.72021
2.53205, 84, 88.0623, 6.73327, 9.27362, -4.06227, 0, 6.73333, 6.89979, 6.73795, 6.73868, 46.1715, 40.9351, 6.73327, 6.73327, 6.73327, 6.73327, 6.73327, 6.73327, 14.181, 6.73327, 6.73327, 6.79782
2.53995, 104, 92.7917, 6.81169, 10.2956, 11.2083, 0, 6.81176, 6.97822, 6.81637, 6.8171, 53.3467, 36.5662, 6.81169, 6.81169, 6.81169, 6.81169, 6.81169, 6.81169, 16.259, 6.81169, 6.81169, 6.87828
2.54785, 82, 98.8391, 6.89286, 9.16515, -16.8391, 0, 6.89293, 7.05939, 6.89754, 6.89826, 60.9632, 32.4692, 6.89286, 6.89286, 6.89286, 6.89286, 6.89286, 6.89286, 18.9469, 6.89286, 6.89286, 6.9617
2.55575, 78, 106.174, 6.97671, 8.94427, -28.174, 0, 6.97678, 7.14324, 6.98139, 6.9821, 68.8384, 28.6824, 6.97671, 6.97671, 6.97671, 6.97671, 6.97671, 6.97671, 22.3585, 6.97671, 6.97671, 7.04817
2.56365, 76, 114.724, 7.06313, 8.83176, -38.7241, 0, 7.0632, 7.22966, 7.06781, 7.06852, 76.7515, 25.2393, 7.06313, 7.06313, 7.06313, 7.06313, 7.06313, 7.06313, 26.6083, 7.06313, 7.06313, 7.13778
2.57155, 98, 124.367, 7.15194, 10, -26.3674, 0, 7.15201, 7.31846, 7.15662, 7.15732, 84.4495, 22.1641, 7.15194, 7.15194, 7.15194, 7.15194, 7.15194, 7.15194, 31.8022, 7.15194, 7.15194, 7.23071
2.57945, 128, 134.933, 7.24291, 11.4018, -6.93272, 0, 7.24297, 7.40943, 7.24759, 7.24828, 91.6612, 19.4687, 7.24291, 7.24291, 7.24291, 7.24291, 7.24291, 7.24291, 38.0276, 7.24291, 7.24291, 7.32726
2.58735, 94, 146.206, 7.33582, 9.79796, -52.2064, 0, 7.33588, 7.50234, 7.3405, 7.34119, 98.1147, 17.1511, 7.33582, 7.33582, 7.33582, 7.33582, 7.33582, 7.33582, 45.3434, 7.33582, 7.33582, 7.42801
2.59525, 166, 157.934, 7.43041, 12.9615, 8.06638, 0, 7.43048, 7.59694, 7.43509, 7.43579, 103.551, 15.1975, 7.43041, 7.43041, 7.43041, 7.43041, 7.43041, 7.43041, 53.7656, 7.43041, 7.43041, 7.53388
2.60315, 158, 169.832, 7.52645, 12.6491, -11.8316, 0, 7.52652, 7.69298, 7.53113, 7.53183, 107.746, 13.5842, 7.52645, 7.52645, 7.52645, 7.52645, 7.52645, 7.52645, 63.2581, 7.52645, 7.52645, 7.64633
2.61106, 188, 181.597, 7.62371, 13.784, 6.4034, 0, 7.62378, 7.79023, 7.62839, 7.62908, 110.521, 12.2799, 7.62371, 7.62371, 7.62371, 7.62371, 7.62371, 7.62371, 73.7225, 7.62371, 7.62371, 7.76753
2.61896, 204, 192.915, 7.72197, 14.3527, 11.0851, 0, 7.72204, 7.88849, 7.72665, 7.72734, 111.762, 11.249, 7.72197, 7.72197, 7.72197, 7.72197, 7.72197, 7.72197, 84.9926, 7.72197, 7.72197, 7.90056
2.62686, 224, 203.471, 7.82102, 15.0333, 20.5286, 0, 7.82109, 7.98755, 7.82571, 7.8264, 111.423, 10.4539, 7.82102, 7.82102, 7.82102, 7.82102, 7.82102, 7.82103, 96.8312, 7.82102, 7.82102, 8.0497
2.63476, 232, 212.962, 7.92071, 15.2971, 19.0382, 0, 7.92078, 8.08723, 7.92539, 7.92609, 109.532, 9.85764, 7.92071, 7.92071, 7.92071, 7.92071, 7.92071, 7.92071, 108.937, 7.92071, 7.92071, 8.22064
2.64266, 248, 221.101, 8.02086, 15.8114, 26.8992, 0, 8.02093, 8.18739, 8.02554, 8.02625, 106.189, 9.42515, 8.02086, 8.02086, 8.02086, 8.02086, 8.02086, 8.02086, 120.952, 8.02086, 8.02086, 8.42082
2.65056, 304, 227.633, 8.12135, 17.4929, 76.367, 0, 8.12142, 8.28787, 8.12603, 8.12674, 101.556, 9.12473, 8.12135, 8.12135, 8.12135, 8.12135, 8.12135, 8.12135, 132.48, 8.12135, 8.12135, 8.65957
2.65846, 242, 232.343, 8.22204, 15.6205, 9.65747, 0, 8.22211, 8.38856, 8.22672, 8.22743, 95.8497, 8.92861, 8.22204, 8.22204, 8.22204, 8.22204, 8.22204, 8.22204, 143.105, 8.22204, 8.22204, 8.94833
2.66636, 292, 235.063, 8.32281, 17.1464, 56.9371, 0, 8.32288, 8.48933, 8.32749, 8.32821, 89.3213, 8.81321, 8.32281, 8.32281, 8.32281, 8.32281, 8.32281, 8.32281, 152.419, 8.32281, 8.32281, 9.30065
2.67426, 282, 235.686, 8.42356, 16.8523, 46.3136, 0, 8.42363, 8.59009, 8.42824, 8.42898, 82.2421, 8.75903, 8.42356, 8.42356, 8.42356, 8.42356, 8.42356, 8.42356, 160.047, 8.42356, 8.42356, 9.73211
2.68216, 290, 234.172, 8.52419, 17.088, 55.8277, 0, 8.52426, 8.69071, 8.52887, 8.52962, 74.8869, 8.75037, 8.52419, 8.52419, 8.52419, 8.52419, 8.52419, 8.52419, 165.671, 8.52419, 8.52419, 10.2599
2.69006, 274, 230.552, 8.62457, 16.6132, 43.4476, 0, 8.62464, 8.7911, 8.62925, 8.63003, 67.5169, 8.7749, 8.62457, 8.62457, 8.62457, 8.62457, 8.62457, 8.62457, 169.056, 8.62457, 8.62457, 10.9021
2.69797, 292, 224.932, 8.72462, 17.1464, 67.068, 0, 8.72469, 8.89115, 8.7293, 8.7301, 60.3654, 8.8231, 8.72462, 8.72462, 8.72462, 8.72462, 8.72462, 8.72462, 170.064, 8.72462, 8.72462, 11.6768
2.70587, 272, 217.49, 8.82422, 16.5529, 54.5098, 0, 8.82428, 8.99074, 8.8289, 8.82973, 53.6298, 8.88782, 8.82422, 8.82422, 8.82422, 8.82422, 8.82422, 8.82422, 168.667, 8.82422, 8.82422, 12.601
2.71377, 300, 208.471, 8.92325, 17.3781, 91.5288, 0, 8.92332, 9.08977, 8.92793, 8.9288, 47.4634, 8.96374, 8.92325, 8.92325, 8.92325, 8.92325, 8.92325, 8.92325, 164.948, 8.92325, 8.92325, 13.6886
2.72167, 258, 198.174, 9.02161, 16.1245, 59.8257, 0, 9.02167, 9.18813, 9.02629, 9.02721, 41.9726, 9.04702, 9.02161, 9.02161, 9.02161, 9.02161, 9.02161, 9.02161, 159.094, 9.02161, 9.02161, 14.9491
2.72957, 214, 186.939, 9.11919, 14.6969, 27.061, 0, 9.11926, 9.28572, 9.12387, 9.12485, 37.2187, 9.13492, 9.11919, 9.11919, 9.11919, 9.11919, 9.11919, 9.11919, 151.381, 9.11919, 9.11919, 16.3854
2.73747, 172, 175.125, 9.21589, 13.1909, -3.12453, 0, 9.21595, 9.38241, 9.22057, 9.22162, 33.2197, 9.22548, 9.21589, 9.21589, 9.21589, 9.21589, 9.21589, 9.21589, 142.158, 9.21589, 9.21589, 17.9922
2.74537, 236, 163.092, 9.31161, 15.4272, 72.9082, 0, 9.31168, 9.47813, 9.31629, 9.31743, 29.9569, 9.31738, 9.31161, 9.31161, 9.31161, 9.31161, 9.31161, 9.31161, 131.821, 9.31161, 9.31161, 19.7545
2.75327, 192, 151.182, 9.40628, 13.9284, 40.8179, 0, 9.40635, 9.57281, 9.41096, 9.4122, 27.3811, 9.4097, 9.40628, 9.40628, 9.40628, 9.40628, 9.40628, 9.40628, 120.786, 9.40628, 9.40628, 21.6469
2.76117, 200, 139.701, 9.49983, 14.2127, 60.2987, 0, 9.49989, 9.66635, 9.50451, 9.50586, 25.4206, 9.50183, 9.49983, 9.49983, 9.49983, 9.49983, 9.49983, 9.49983, 109.468, 9.49983, 9.49983, 23.6325
2.76907, 148, 128.901, 9.59222, 12.2474, 19.0991, 0, 9.59228, 9.75874, 9.5969, 9.59839, 23.9884, 9.59337, 9.59222, 9.59222, 9.59222, 9.59222, 9.59222, 9.59222, 98.2538, 9.59222, 9.59222, 25.6646
2.77698, 150, 118.974, 9.6834, 12.3288, 31.0263, 0, 9.68347, 9.84993, 9.68808, 9.68973, 22.9893, 9.68406, 9.6834, 9.6834, 9.6834, 9.6834, 9.6834, 9.6834, 87.4859, 9.6834, 9.6834, 27.6871
2.78488, 138, 110.046, 9.77336, 11.8322, 27.954, 0, 9.77342, 9.93988, 9.77804, 9.77986, 22.3265, 9.77372, 9.77336, 9.77336, 9.77336, 9.77336, 9.77336, 9.77336, 77.4507, 9.77336, 9.77336, 29.6374
2.79278, 162, 102.178, 9.86206, 12.8062, 59.8224, 0, 9.86213, 10.0286, 9.86674, 9.86876, 21.9067, 9.86226, 9.86206, 9.86206, 9.86206, 9.86206, 9.86206, 9.86206, 68.367, 9.86206, 9.86206, 31.4498
2.80068, 120, 95.3708, 9.94949, 11.0454, 24.6292, 0, 9.94955, 10.116, 9.95417, 9.9564, 21.6443, 9.9496, 9.94949, 9.94949, 9.94949, 9.94949, 9.94949, 9.94949, 60.3882, 9.94949, 9.94949, 33.0589
2.80858, 110, 89.5765, 10.0356, 10.583, 20.4235, 0, 10.0356, 10.2021, 10.0403, 10.0427, 21.4648, 10.0356, 10.0356, 10.0356, 10.0356, 10.0356, 10.0356, 10.0356, 53.6007, 10.0356, 10.0356, 34.4037
2.81648, 78, 84.7076, 10.1202, 8.94427, -6.70764, 0, 10.1203, 10.2867, 10.1249, 10.1276, 21.3063, 10.1202, 10.1202, 10.1202, 10.1202, 10.1202, 10.1202, 10.1202, 48.0312, 10.1202, 10.1202, 35.4318
2.82438, 110, 80.6519, 10.2032, 10.583, 29.3481, 0, 10.2033, 10.3697, 10.2079, 10.2109, 21.1211, 10.2032, 10.2032, 10.2032, 10.2032, 10.2032, 10.2032, 10.2032, 43.6552, 10.2032, 10.2032, 36.1029
2.83228, 66, 77.2841, 10.2843, 8.24621, -11.2841, 0, 10.2843, 10.4508, 10.289, 10.2923, 20.8755, 10.2843, 10.2843, 10.2843, 10.2843, 10.2843, 10.2843, 10.2843, 40.4062, 10.2843, 10.2843, 36.3917
2.84018, 74, 74.4773, 10.363, 8.7178, -0.477272, 0, 10.3631, 10.5296, 10.3677, 10.3714, 20.5489, 10.363, 10.363, 10.363, 10.363, 10.363, 10.363, 10.363, 38.1854, 10.363, 10.363, 36.2894
2.84808, 70, 72.1116, 10.4389, 8.48528, -2.11158, 0, 10.439, 10.6055, 10.4436, 10.4477, 20.1328, 10.439, 10.4389, 10.4389, 10.4389, 10.4389, 10.4389, 10.4389, 36.8722, 10.4389, 10.4389, 35.8045
2.85598, 78, 70.0809, 10.5113, 8.94427, 7.91911, 0, 10.5113, 10.6778, 10.5159, 10.5204, 19.6287, 10.5113, 10.5113, 10.5113, 10.5113, 10.5113, 10.5113, 10.5113, 36.3325, 10.5113, 10.5113, 34.9618
2.86389, 74, 68.2956, 10.5791, 8.7178, 5.70442, 0, 10.5792, 10.7456, 10.5838, 10.5886, 19.0462, 10.5791, 10.5791, 10.5791, 10.5791, 10.5791, 10.5791, 10.5791, 36.4261, 10.5791, 10.5791, 33.8007
2.87179, 62, 66.6844, 10.6414, 8, -4.68441, 0, 10.6415, 10.8079, 10.6461, 10.6513, 18.4004, 10.6414, 10.6414, 10.6414, 10.6414, 10.6414, 10.6414, 10.6414, 37.0136, 10.6414, 10.6414, 32.372
2.87969, 60, 65.1929, 10.6969, 7.87401, -5.19295, 0, 10.6969, 10.8634, 10.7015, 10.7072, 17.71, 10.6969, 10.6969, 10.6969, 10.6969, 10.6969, 10.6969, 10.6969, 37.9606, 10.6969, 10.6969, 30.7345
2.88759, 36, 63.7815, 10.7441, 6.16441, -27.7815, 0, 10.7442, 10.9107, 10.7488, 10.7549, 16.9948, 10.7441, 10.7441, 10.7441, 10.7441, 10.7441, 10.7441, 10.7441, 39.1421, 10.7441, 10.7441, 28.9508
2.89549, 68, 62.4223, 10.7817, 8.3666, 5.57768, 0, 10.7818, 10.9482, 10.7864, 10.793, 16.2742, 10.7817, 10.7817, 10.7817, 10.7817, 10.7817, 10.7817, 10.7817, 40.445, 10.7817, 10.7817, 27.0839
2.90339, 58, 61.0953, 10.808, 7.74597, -3.09534, 0, 10.8081, 10.9745, 10.8127, 10.8198, 15.5658, 10.808, 10.808, 10.808, 10.808, 10.808, 10.808, 10.808, 41.7696, 10.808, 10.808, 25.1929
2.91129, 32, 59.7863, 10.8215, 5.83095, -27.7863, 0, 10.8216, 10.9881, 10.8262, 10.8338, 14.884, 10.8215, 10.8215, 10.8215, 10.8215, 10.8215, 10.8215, 10.8215, 43.0308, 10.8215, 10.8215, 23.3309
2.91919, 34, 58.4832, 10.8209, 6, -24.4832, 0, 10.821, 10.9874, 10.8256, 10.8338, 14.2401, 10.8209, 10.8209, 10.8209, 10.8209, 10.8209, 10.8209, 10.8209, 44.1586, 10.8209, 10.8209, 21.5422
2.92709, 44, 57.175, 10.8049, 6.78233, -13.175, 0, 10.805, 10.9715, 10.8096, 10.8184, 13.6415, 10.8049, 10.8049, 10.8049, 10.8049, 10.8049, 10.8049, 10.8049, 45.0972, 10.8049, 10.8049, 19.8615
2.93499, 66, 55.8503, 10.7727, 8.24621, 10.1497, 0, 10.7728, 10.9393, 10.7774, 10.7867, 13.0923, 10.7727, 10.7727, 10.7727, 10.7727, 10.7727, 10.7727, 10.7727, 45.8051, 10.7727, 10.7727, 18.3131
2.94289, 40, 54.497, 10.7238, 6.48074, -14.497, 0, 10.7239, 10.8903, 10.7285, 10.7384, 12.5935, 10.7238, 10.7238, 10.7238, 10.7238, 10.7238, 10.7238, 10.7238, 46.2533, 10.7238, 10.7238, 16.912
2.9508, 44, 53.1023, 10.6581, 6.78233, -9.10226, 0, 10.6582, 10.8246, 10.6628, 10.6733, 12.1437, 10.6581, 10.6581, 10.6581, 10.6581, 10.6581, 10.6581, 10.6581, 46.4242, 10.6581, 10.6581, 15.6641
2.9587, 50, 51.6533, 10.5761, 7.2111, -1.65328, 0, 10.5762, 10.7426, 10.5808, 10.5919, 11.7397, 10.5761, 10.5761, 10.5761, 10.5761, 10.5761, 10.5761, 10.5761, 46.3106, 10.5761, 10.5761, 14.5682
2.9666, 30, 50.1384, 10.4789, 5.65685, -20.1384, 0, 10.4789, 10.6454, 10.4835, 10.4953, 11.3773, 10.4789, 10.4789, 10.4789, 10.4789, 10.4789, 10.4789, 10.4789, 45.914, 10.4789, 10.4789, 13.6172
2.9745, 30, 48.5474, 10.3678, 5.65685, -18.5474, 0, 10.3679, 10.5344, 10.3725, 10.3849, 11.0517, 10.3678, 10.3678, 10.3678, 10.3678, 10.3678, 10.3678, 10.3678, 45.243, 10.3678, 10.3678, 12.8
2.9824, 28, 46.8735, 10.2451, 5.47723, -18.8735, 0, 10.2452, 10.4116, 10.2498, 10.2628, 10.7583, 10.2451, 10.2451, 10.2451, 10.2451, 10.2451, 10.2451, 10.2451, 44.313, 10.2451, 10.2451, 12.1035
2.9903, 22, 45.1137, 10.113, 4.89898, -23.1137, 0, 10.1131, 10.2796, 10.1177, 10.1314, 10.4927, 10.113, 10.113, 10.113, 10.113, 10.113, 10.113, 10.1131, 43.1444, 10.113, 10.113, 11.513
2.9982, 36, 43.2695, 9.97434, 6.16441, -7.26952, 0, 9.9744, 10.1409, 9.97902, 9.99342, 10.2513, 9.97434, 9.97434, 9.97434, 9.97434, 9.97434, 9.97434, 9.97434, 41.7624, 9.97434, 9.97434, 11.0142
3.0061, 34, 41.3478, 9.83183, 6, -7.34775, 0, 9.8319, 9.99836, 9.83651, 9.85162, 10.031, 9.83183, 9.83183, 9.83183, 9.83183, 9.83183, 9.83183, 9.83183, 40.1959, 9.83183, 9.83183, 10.5934
3.014, 24, 39.3602, 9.68838, 5.09902, -15.3602, 0, 9.68845, 9.8549, 9.69306, 9.70889, 9.82963, 9.68838, 9.68838, 9.68838, 9.68838, 9.68838, 9.68838, 9.68838, 38.4772, 9.68838, 9.68838, 10.2384
3.0219, 14, 37.3237, 9.5467, 4, -23.3237, 0, 9.54677, 9.71323, 9.55138, 9.56794, 9.64547, 9.5467, 9.5467, 9.5467, 9.5467, 9.5467, 9.5467, 9.5467, 36.6407, 9.5467, 9.5467, 9.93836
3.02981, 26, 35.2589, 9.40928, 5.2915, -9.25889, 0, 9.40934, 9.5758, 9.41396, 9.43126, 9.47738, 9.40928, 9.40928, 9.40928, 9.40928, 9.40928, 9.40928, 9.40928, 34.7225, 9.40928, 9.40928, 9.68432
3.03771, 18, 33.1901, 9.27822, 4.47214, -15.1901, 0, 9.27829, 9.44475, 9.2829, 9.30097, 9.32453, 9.27822, 9.27822, 9.27822, 9.27822, 9.27822, 9.27822, 9.27822, 32.7593, 9.27822, 9.27822, 9.46871
3.04561, 22, 31.1432, 9.1552, 4.89898, -9.14321, 0, 9.15527, 9.32173, 9.15988, 9.17871, 9.18625, 9.1552, 9.1552, 9.1552, 9.1552, 9.1552, 9.1552, 9.1552, 30.7873, 9.1552, 9.1552, 9.28531
3.05351, 24, 29.1445, 9.0414, 5.09902, -5.14451, 0, 9.04147, 9.20792, 9.04608, 9.06569, 9.06193, 9.0414, 9.0414, 9.0414, 9.0414, 9.0414, 9.0414, 9.0414, 28.8408, 9.0414, 9.0414, 9.12904
3.06141, 12, 27.2195, 8.93752, 3.74166, -15.2195, 0, 8.93759, 9.10405, 8.9422, 8.96261, 8.95091, 8.93752, 8.93752, 8.93752, 8.93752, 8.93752, 8.93752, 8.93752, 26.9515, 8.93752, 8.93752, 8.99575
3.06931, 16, 25.391, 8.8438, 4.24264, -9.391, 0, 8.84387, 9.01033, 8.84848, 8.8697, 8.85242, 8.8438, 8.8438, 8.8438, 8.8438, 8.8438, 8.8438, 8.8438, 25.147, 8.8438, 8.8438, 8.88196
3.07721, 20, 23.6784, 8.76008, 4.69042, -3.67841, 0, 8.76015, 8.92661, 8.76476, 8.7868, 8.76555, 8.76008, 8.76008, 8.76008, 8.76008, 8.76008, 8.76008, 8.76008, 23.4503, 8.76008, 8.76008, 8.78475
3.08511, 10, 22.0966, 8.68591, 3.4641, -12.0966, 0, 8.68598, 8.85244, 8.69059, 8.71346, 8.68933, 8.68591, 8.68591, 8.68591, 8.68591, 8.68591, 8.68591, 8.68591, 21.8787, 8.68591, 8.68591, 8.70164
3.09301, 18, 20.6555, 8.62058, 4.47214, -2.65554, 0, 8.62065, 8.78711, 8.62526, 8.64897, 8.62269, 8.62058, 8.62058, 8.62058, 8.62058, 8.62058, 8.62058, 8.62058, 20.4439, 8.62058, 8.62058, 8.63047
3.10091, 6, 19.36, 8.56329, 2.82843, -13.36, 0, 8.56336, 8.72982, 8.56798, 8.59254, 8.56458, 8.56329, 8.56329, 8.56329, 8.56329, 8.56329, 8.56329, 8.5633, 19.152, 8.56329, 8.56329, 8.56943
3.10881, 18, 18.2098, 8.51324, 4.47214, -0.209843, 0, 8.5133, 8.67976, 8.51792, 8.54335, 8.51401, 8.51324, 8.51324, 8.51324, 8.51324, 8.51324, 8.51324, 8.51324, 18.0039, 8.51324, 8.51324, 8.51699
3.11672, 16, 17.2006, 8.46963, 4.24264, -1.20059, 0, 8.4697, 8.63616, 8.47431, 8.50062, 8.47009, 8.46963, 8.46963, 8.46963, 8.46963, 8.46963, 8.46963, 8.46963, 16.9956, 8.46963, 8.46963, 8.4719
3.12462, 8, 16.324, 8.43183, 3.16228, -8.32405, 0, 8.4319, 8.59836, 8.43651, 8.46371, 8.4321, 8.43183, 8.43183, 8.43183, 8.43183, 8.43183, 8.43183, 8.43184, 16.1193, 8.43183, 8.43183, 8.43319
3.13252, 8, 15.5693, 8.39938, 3.16228, -7.56934, 0, 8.39945, 8.56591, 8.40406, 8.43216, 8.39954, 8.39938, 8.39938, 8.39938, 8.39938, 8.39938, 8.39938, 8.39938, 15.3643, 8.39938, 8.39938, 8.40018
3.14042, 12, 14.9237, 8.37197, 3.74166, -2.92369, 0, 8.37204, 8.5385, 8.37665, 8.40565, 8.37206, 8.37197, 8.37197, 8.37197, 8.37197, 8.37197, 8.37197, 8.37197, 14.7182, 8.37197, 8.37197, 8.37243
3.14832, 4, 14.3735, 8.34948, 2.44949, -10.3735, 0, 8.34954, 8.516, 8.35416, 8.38408, 8.34953, 8.34948, 8.34948, 8.34948, 8.34948, 8.34948, 8.34948, 8.34948, 14.1673, 8.34948, 8.34948, 8.34974
3.15622, 8, 13.9051, 8.33194, 3.16228, -5.90506, 0, 8.33201, 8.49847, 8.33662, 8.36748, 8.33197, 8.33194, 8.33194, 8.33194, 8.33194, 8.33194, 8.33194, 8.33194, 13.6981, 8.33194, 8.33194, 8.33209
3.16412, 8, 13.5052, 8.31951, 3.16228, -5.50517, 0, 8.31958, 8.48604, 8.32419, 8.35599, 8.31953, 8.31951, 8.31951, 8.31951, 8.31951, 8.31951, 8.31951, 8.31952, 13.2973, 8.31951, 8.31951, 8.3196
3.17202, 8, 13.1619, 8.31243, 3.16228, -5.16187, 0, 8.31249, 8.47895, 8.31711, 8.34986, 8.31243, 8.31243, 8.31243, 8.31243, 8.31243, 8.31243, 8.31243, 8.31243, 12.9531, 8.31243, 8.31243, 8.31247
3.17992, 2, 12.8645, 8.31091, 2, -10.8645, 0, 8.31098, 8.47744, 8.31559, 8.34931, 8.31092, 8.31091, 8.31091, 8.31091, 8.31091, 8.31091, 8.31091, 8.31091, 12.6548, 8.31091, 8.31091, 8.31094
3.18782, 14, 12.6041, 8.31522, 4, 1.39592, 0, 8.31528, 8.48174, 8.3199, 8.35459, 8.31522, 8.31522, 8.31522, 8.31522, 8.31522, 8.31522, 8.31522, 8.31522, 12.3934, 8.31522, 8.31522, 8.31523
3.19572, 6, 12.3733, 8.32549, 2.82843, -6.37334, 0, 8.32556, 8.49202, 8.33017, 8.36585, 8.32549, 8.32549, 8.32549, 8.32549, 8.32549, 8.32549, 8.32549, 8.32549, 12.1617, 8.32549, 8.3255, 8.3255
3.20363, 2, 12.1665, 8.34183, 2, -10.1665, 0, 8.3419, 8.50836, 8.34651, 8.38319, 8.34183, 8.34183, 8.34183, 8.34183, 8.34183, 8.34183, 8.34183, 8.34183, 11.9538, 8.34183, 8.34184, 8.34184
3.21153, 10, 11.9793, 8.3642, 3.4641, -1.97926, 0, 8.36427, 8.53073, 8.36888, 8.40657, 8.3642, 8.3642, 8.3642, 8.3642, 8.3642, 8.3642, 8.3642, 8.3642, 11.7656, 8.3642, 8.36421, 8.36421
3.21943, 6, 11.8086, 8.39246, 2.82843, -5.80857, 0, 8.39252, 8.55898, 8.39714, 8.43585, 8.39246, 8.39246, 8.39246, 8.39246, 8.39246, 8.39246, 8.39246, 8.39246, 11.5939, 8.39246, 8.39247, 8.39246
3.22733, 10, 11.6524, 8.42632, 3.4641, -1.65235, 0, 8.42639, 8.59285, 8.431, 8.47075, 8.42632, 8.42632, 8.42632, 8.42632, 8.42632, 8.42632, 8.42632, 8.42632, 11.4366, 8.42632, 8.42635, 8.42632
3.23523, 18, 11.5093, 8.46544, 4.47214, 6.4907, 0, 8.4655, 8.63196, 8.47012, 8.51091, 8.46544, 8.46544, 8.46544, 8.46544, 8.46544, 8.46544, 8.46544, 8.46544, 11.2925, 8.46544, 8.46548, 8.46544
3.24313, 4, 11.3787, 8.50932, 2.44949, -7.37868, 0, 8.50939, 8.67585, 8.514, 8.55585, 8.50932, 8.50932, 8.50932, 8.50932, 8.50932, 8.50932, 8.50932, 8.50932, 11.1608, 8.50932, 8.5094, 8.50932
3.25103, 2, 11.2601, 8.55743, 2, -9.26011, 0, 8.5575, 8.72396, 8.56211, 8.60502, 8.55743, 8.55743, 8.55743, 8.55743, 8.55743, 8.55743, 8.55743, 8.55743, 11.0411, 8.55743, 8.55755, 8.55743
3.25893, 10, 11.1534, 8.60917, 3.4641, -1.15339, 0, 8.60923, 8.77569, 8.61385, 8.65784, 8.60917, 8.60917, 8.60917, 8.60917, 8.60917, 8.60917, 8.60917, 8.60917, 10.9333, 8.60917, 8.60935, 8.60917
3.26683, 8, 11.0584, 8.66387, 3.16228, -3.0584, 0, 8.66394, 8.8304, 8.66855, 8.71363, 8.66387, 8.66387, 8.66387, 8.66387, 8.66387, 8.66387, 8.66387, 8.66387, 10.8371, 8.66387, 8.66414, 8.66387
3.27473, 8, 10.975, 8.7209, 3.16228, -2.97498, 0, 8.72097, 8.88742, 8.72558, 8.77176, 8.7209, 8.7209, 8.7209, 8.7209, 8.7209, 8.7209, 8.7209, 8.7209, 10.7524, 8.7209, 8.7213, 8.7209
3.28263, 4, 10.9029, 8.77957, 2.44949, -6.90286, 0, 8.77964, 8.9461, 8.78425, 8.83154, 8.77957, 8.77957, 8.77957, 8.77957, 8.77957, 8.77957, 8.77957, 8.77957, 10.679, 8.77957, 8.78015, 8.77957
3.29054, 12, 10.8416, 8.83924, 3.74166, 1.15835, 0, 8.83931, 9.00577, 8.84392, 8.89233, 8.83924, 8.83924, 8.83924, 8.83924, 8.83924, 8.83924, 8.83924, 8.83924, 10.6165, 8.83924, 8.84007, 8.83924
3.29844, 2, 10.7908, 8.89928, 2, -8.79077, 0, 8.89935, 9.06581, 8.90396, 8.95349, 8.89928, 8.89928, 8.89928, 8.89928, 8.89928, 8.89928, 8.89928, 8.89928, 10.5641, 8.89928, 8.90044, 8.89928
3.30634, 10, 10.7495, 8.9591, 3.4641, -0.749503, 0, 8.95916, 9.12562, 8.96378, 9.01444, 8.9591, 8.9591, 8.9591, 8.9591, 8.9591, 8.9591, 8.9591, 8.9591, 10.5213, 8.9591, 8.96071, 8.9591
