   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_186.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
19.6212, 0, 0.0320327, 4.1811e-11, 1.41421, -0.0320327, 4.1811e-11, 0, 4.1811e-11, 4.1811e-11, 4.1811e-11, 4.1811e-11, 4.1811e-11, 4.1811e-11, 4.1811e-11, 4.1811e-11, 4.1811e-11, 4.1811e-11, 4.1811e-11, 4.1811e-11, 4.1811e-11, 4.1811e-11, 9.51156e-05, 4.1811e-11, 0.0319376, 4.1811e-11, 4.1811e-11
19.6291, 0, 0.0311974, 0, 1.41421, -0.0311974, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000113907, 0, 0.0310835, 0, 0
19.637, 0, 0.0303866, 0, 1.41421, -0.0303866, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000136841, 0, 0.0302498, 0, 0
19.6449, 0, 0.0296011, 0, 1.41421, -0.0296011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000164918, 0, 0.0294362, 0, 0
19.6528, 0, 0.0288426, 0, 1.41421, -0.0288426, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000199342, 0, 0.0286432, 0, 0
19.6606, 0, 0.0281124, 0, 1.41421, -0.0281124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000241631, 0, 0.0278707, 0, 0
19.6685, 0, 0.0274127, 0, 1.41421, -0.0274127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000293615, 0, 0.0271191, 0, 0
19.6764, 0, 0.0267462, 0, 1.41421, -0.0267462, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000357509, 0, 0.0263887, 0, 0
19.6843, 0, 0.0261153, 0, 1.41421, -0.0261153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000436047, 0, 0.0256792, 0, 0
19.6922, 0, 0.0255236, 0, 1.41421, -0.0255236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000532436, 0, 0.0249912, 0, 0
19.7001, 0, 0.0249748, 0, 1.41421, -0.0249748, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000650601, 0, 0.0243242, 0, 0
19.7079, 0, 0.0244738, 0, 1.41421, -0.0244738, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000795077, 0, 0.0236788, 0, 0
19.7158, 0, 0.0240258, 0, 1.41421, -0.0240258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000971349, 0, 0.0230544, 0, 0
19.7237, 0, 0.023637, 0, 1.41421, -0.023637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00118566, 0, 0.0224514, 0, 0
19.7316, 0, 0.0233145, 0, 1.41421, -0.0233145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00144552, 0, 0.021869, 0, 0
19.7395, 0, 0.0230669, 0, 1.41421, -0.0230669, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00175913, 0, 0.0213077, 0, 0
19.7474, 0, 0.0229032, 0, 1.41421, -0.0229032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00213638, 0, 0.0207668, 0, 0
19.7552, 0, 0.0228341, 0, 1.41421, -0.0228341, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00258803, 0, 0.0202461, 0, 0
19.7631, 0, 0.0228716, 0, 1.41421, -0.0228716, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00312662, 0, 0.019745, 0, 0
19.771, 0, 0.0230288, 0, 1.41421, -0.0230288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00376563, 0, 0.0192631, 0, 0
19.7789, 0, 0.0233204, 0, 1.41421, -0.0233204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00452058, 0, 0.0187998, 0, 0
19.7868, 0, 0.0237624, 0, 1.41421, -0.0237624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00540798, 0, 0.0183545, 0, 0
19.7946, 0, 0.0243722, 0, 1.41421, -0.0243722, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00644564, 0, 0.0179266, 0, 0
19.8025, 0, 0.0251688, 0, 1.41421, -0.0251688, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00765353, 0, 0.0175153, 0, 0
19.8104, 0, 0.0261717, 0, 1.41421, -0.0261717, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00905177, 0, 0.0171199, 0, 0
19.8183, 0, 0.0274025, 0, 1.41421, -0.0274025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0106628, 0, 0.0167396, 0, 0
19.8262, 0, 0.0288825, 0, 1.41421, -0.0288825, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0125087, 0, 0.0163738, 0, 0
19.8341, 0, 0.030635, 0, 1.41421, -0.030635, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0146137, 0, 0.0160214, 0, 0
19.8419, 0, 0.0326828, 0, 1.41421, -0.0326828, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0170011, 0, 0.0156817, 0, 0
19.8498, 0, 0.0350488, 0, 1.41421, -0.0350488, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0196948, 0, 0.015354, 0, 0
19.8577, 0, 0.037755, 0, 1.41421, -0.037755, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0227175, 0, 0.0150375, 0, 0
19.8656, 0, 0.0408248, 0, 1.41421, -0.0408248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0260935, 0, 0.0147313, 0, 0
19.8735, 0, 0.0442774, 0, 1.41421, -0.0442774, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0298425, 0, 0.0144349, 0, 0
19.8813, 0, 0.0481338, 0, 1.41421, -0.0481338, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0339863, 0, 0.0141475, 0, 0
19.8892, 0, 0.0524091, 6.10189e-16, 1.41421, -0.0524091, 6.10189e-16, 0, 6.10189e-16, 6.10189e-16, 6.10189e-16, 6.10189e-16, 6.10189e-16, 6.10189e-16, 6.10189e-16, 6.10189e-16, 6.10189e-16, 6.10189e-16, 6.10189e-16, 6.10189e-16, 6.10189e-16, 6.10189e-16, 0.0385407, 6.10189e-16, 0.0138684, 6.10189e-16, 6.10189e-16
19.8971, 0, 0.0571202, 2.38475e-15, 1.41421, -0.0571202, 2.38475e-15, 0, 2.38475e-15, 2.38475e-15, 2.38475e-15, 2.38475e-15, 2.38475e-15, 2.38475e-15, 2.38475e-15, 2.38475e-15, 2.38475e-15, 2.38475e-15, 2.38475e-15, 2.38475e-15, 2.38475e-15, 2.38475e-15, 0.0435232, 2.38475e-15, 0.013597, 2.38475e-15, 2.38475e-15
19.905, 0, 0.0622776, 5.32402e-15, 1.41421, -0.0622776, 5.32402e-15, 0, 5.32402e-15, 5.32402e-15, 5.32402e-15, 5.32402e-15, 5.32402e-15, 5.32402e-15, 5.32402e-15, 5.32402e-15, 5.32402e-15, 5.32402e-15, 5.32402e-15, 5.32402e-15, 5.32402e-15, 5.32402e-15, 0.0489448, 5.32402e-15, 0.0133328, 5.32402e-15, 5.32402e-15
19.9129, 0, 0.0678883, 9.53902e-15, 1.41421, -0.0678883, 9.53902e-15, 0, 9.53902e-15, 9.53902e-15, 9.53902e-15, 9.53902e-15, 9.53902e-15, 9.53902e-15, 9.53902e-15, 9.53902e-15, 9.53902e-15, 9.53902e-15, 9.53902e-15, 9.53902e-15, 9.53902e-15, 9.53902e-15, 0.0548129, 9.53902e-15, 0.0130754, 9.53902e-15, 9.53902e-15
19.9208, 0, 0.0739595, 1.48352e-14, 1.41421, -0.0739595, 1.48352e-14, 0, 1.48352e-14, 1.48352e-14, 1.48352e-14, 1.48352e-14, 1.48352e-14, 1.48352e-14, 1.48352e-14, 1.48352e-14, 1.48352e-14, 1.48352e-14, 1.48352e-14, 1.48352e-14, 1.48352e-14, 1.48352e-14, 0.0611354, 1.48352e-14, 0.0128241, 1.48352e-14, 1.48352e-14
19.9286, 2, 0.0804887, 2.12961e-14, 2, 1.91951, 2.12961e-14, 0, 2.12961e-14, 2.12961e-14, 2.12961e-14, 2.12961e-14, 2.12961e-14, 2.12961e-14, 2.12961e-14, 2.12961e-14, 2.12961e-14, 2.12961e-14, 2.12961e-14, 2.12961e-14, 2.12961e-14, 2.12961e-14, 0.06791, 2.12961e-14, 0.0125787, 2.12961e-14, 2.12961e-14
19.9365, 0, 0.0874753, 3.78597e-14, 1.41421, -0.0874753, 3.78597e-14, 0, 3.78597e-14, 3.78597e-14, 3.78597e-14, 3.78597e-14, 3.78597e-14, 3.78597e-14, 3.78597e-14, 3.78597e-14, 3.78597e-14, 3.78597e-14, 3.78597e-14, 3.78597e-14, 3.78597e-14, 3.78597e-14, 0.0751365, 3.78597e-14, 0.0123388, 3.78597e-14, 3.78597e-14
19.9444, 2, 0.0949093, 5.91558e-14, 2, 1.90509, 5.91558e-14, 0, 5.91558e-14, 5.91558e-14, 5.91558e-14, 5.91558e-14, 5.91558e-14, 5.91558e-14, 5.91558e-14, 5.91558e-14, 5.91558e-14, 5.91558e-14, 5.91558e-14, 5.91558e-14, 5.91558e-14, 5.91558e-14, 0.0828051, 5.91558e-14, 0.0121041, 5.91558e-14, 5.91558e-14
19.9523, 0, 0.102778, 4.97598e-12, 1.41421, -0.102778, 4.97598e-12, 0, 4.97598e-12, 4.97598e-12, 4.97598e-12, 4.97598e-12, 4.97598e-12, 4.97598e-12, 4.97598e-12, 4.97598e-12, 4.97598e-12, 4.97598e-12, 4.97598e-12, 4.97598e-12, 4.97598e-12, 4.97598e-12, 0.0909032, 4.97598e-12, 0.0118745, 4.97598e-12, 4.97598e-12
19.9602, 0, 0.111061, 8.72867e-12, 1.41421, -0.111061, 8.72867e-12, 0, 8.72867e-12, 8.72867e-12, 8.72867e-12, 8.72867e-12, 8.72867e-12, 8.72867e-12, 8.72867e-12, 8.72867e-12, 8.72867e-12, 8.72867e-12, 8.72867e-12, 8.72867e-12, 8.72867e-12, 8.72867e-12, 0.099411, 8.72867e-12, 0.0116497, 8.72867e-12, 8.72867e-12
19.968, 2, 0.11974, 6.09955e-12, 2, 1.88026, 6.09955e-12, 0, 6.09955e-12, 6.09955e-12, 6.09955e-12, 6.09955e-12, 6.09955e-12, 6.09955e-12, 6.09955e-12, 6.09955e-12, 6.09955e-12, 6.09955e-12, 6.09955e-12, 6.09955e-12, 6.09955e-12, 6.09955e-12, 0.10831, 6.09955e-12, 0.0114297, 6.09955e-12, 6.09955e-12
19.9759, 0, 0.128784, 1.90659e-12, 1.41421, -0.128784, 1.90659e-12, 0, 1.90659e-12, 1.90659e-12, 1.90659e-12, 1.90659e-12, 1.90659e-12, 1.90659e-12, 1.90659e-12, 1.90659e-12, 1.90659e-12, 1.90659e-12, 1.90659e-12, 1.90659e-12, 1.90659e-12, 1.90659e-12, 0.11757, 1.90659e-12, 0.0112144, 1.90659e-12, 1.90659e-12
19.9838, 0, 0.138166, 8.51844e-14, 1.41421, -0.138166, 8.51844e-14, 0, 8.51844e-14, 8.51844e-14, 8.51844e-14, 8.51844e-14, 8.51844e-14, 8.51844e-14, 8.51844e-14, 8.51844e-14, 8.51844e-14, 8.51844e-14, 8.51844e-14, 8.51844e-14, 8.51844e-14, 8.51844e-14, 0.127163, 8.51844e-14, 0.0110037, 8.51844e-14, 8.51844e-14
19.9917, 0, 0.147846, 1.42012e-11, 1.41421, -0.147846, 1.42012e-11, 0, 1.42012e-11, 1.42012e-11, 1.42012e-11, 1.42012e-11, 1.42012e-11, 1.42012e-11, 1.42012e-11, 1.42012e-11, 1.42012e-11, 1.42012e-11, 1.42012e-11, 1.42012e-11, 1.42012e-11, 1.42012e-11, 0.137048, 1.42012e-11, 0.0107977, 1.42012e-11, 1.42012e-11
19.9996, 0, 0.157788, 2.50474e-11, 1.41421, -0.157788, 2.50474e-11, 0, 2.50474e-11, 2.50474e-11, 2.50474e-11, 2.50474e-11, 2.50474e-11, 2.50474e-11, 2.50474e-11, 2.50474e-11, 2.50474e-11, 2.50474e-11, 2.50474e-11, 2.50474e-11, 2.50474e-11, 2.50474e-11, 0.147191, 2.50474e-11, 0.0105965, 2.50474e-11, 2.50474e-11
20.0075, 0, 0.167943, 1.71031e-11, 1.41421, -0.167943, 1.71031e-11, 0, 1.71031e-11, 1.71031e-11, 1.71031e-11, 1.71031e-11, 1.71031e-11, 1.71031e-11, 1.71031e-11, 1.71031e-11, 1.71031e-11, 1.71031e-11, 1.71031e-11, 1.71031e-11, 1.71031e-11, 1.71031e-11, 0.157543, 1.71031e-11, 0.0104003, 1.71031e-11, 1.71031e-11
20.0153, 2, 0.178269, 4.90059e-12, 2, 1.82173, 4.90059e-12, 0, 4.90059e-12, 4.90059e-12, 4.90059e-12, 4.90059e-12, 4.90059e-12, 4.90059e-12, 4.90059e-12, 4.90059e-12, 4.90059e-12, 4.90059e-12, 4.90059e-12, 4.90059e-12, 4.90059e-12, 4.90059e-12, 0.16806, 4.90059e-12, 0.010209, 4.90059e-12, 4.90059e-12
20.0232, 0, 0.188714, 8.51844e-14, 1.41421, -0.188714, 8.51844e-14, 0, 8.51844e-14, 8.51844e-14, 8.51844e-14, 8.51844e-14, 8.51844e-14, 8.51844e-14, 8.51844e-14, 8.51844e-14, 8.51844e-14, 8.51844e-14, 8.51844e-14, 8.51844e-14, 8.51844e-14, 8.51844e-14, 0.178691, 8.51844e-14, 0.0100231, 8.51844e-14, 8.51844e-14
20.0311, 2, 0.199221, 2.20646e-11, 2, 1.80078, 2.20646e-11, 0, 2.20646e-11, 2.20646e-11, 2.20646e-11, 2.20646e-11, 2.20646e-11, 2.20646e-11, 2.20646e-11, 2.20646e-11, 2.20646e-11, 2.20646e-11, 2.20646e-11, 2.20646e-11, 2.20646e-11, 2.20646e-11, 0.189378, 2.20646e-11, 0.00984261, 2.20646e-11, 2.20646e-11
20.039, 0, 0.209738, 3.90655e-11, 1.41421, -0.209738, 3.90655e-11, 0, 3.90655e-11, 3.90655e-11, 3.90655e-11, 3.90655e-11, 3.90655e-11, 3.90655e-11, 3.90655e-11, 3.90655e-11, 3.90655e-11, 3.90655e-11, 3.90655e-11, 3.90655e-11, 3.90655e-11, 3.90655e-11, 0.20007, 3.90655e-11, 0.00966784, 3.90655e-11, 3.90655e-11
20.0469, 0, 0.220201, 2.6511e-11, 1.41421, -0.220201, 2.6511e-11, 0, 2.6511e-11, 2.6511e-11, 2.6511e-11, 2.6511e-11, 2.6511e-11, 2.6511e-11, 2.6511e-11, 2.6511e-11, 2.6511e-11, 2.6511e-11, 2.6511e-11, 2.6511e-11, 2.6511e-11, 2.6511e-11, 0.210702, 2.6511e-11, 0.0094991, 2.6511e-11, 2.6511e-11
20.0548, 2, 0.230557, 7.40043e-12, 2, 1.76944, 7.40043e-12, 0, 7.40043e-12, 7.40043e-12, 7.40043e-12, 7.40043e-12, 7.40043e-12, 7.40043e-12, 7.40043e-12, 7.40043e-12, 7.40043e-12, 7.40043e-12, 7.40043e-12, 7.40043e-12, 7.40043e-12, 7.40043e-12, 0.221221, 7.40043e-12, 0.00933656, 7.40043e-12, 7.40043e-12
20.0626, 0, 0.240733, 8.51844e-14, 1.41421, -0.240733, 8.51844e-14, 0, 8.51844e-14, 8.51844e-14, 8.51844e-14, 8.51844e-14, 8.51844e-14, 8.51844e-14, 8.51844e-14, 8.51844e-14, 8.51844e-14, 8.51844e-14, 8.51844e-14, 8.51844e-14, 8.51844e-14, 8.51844e-14, 0.231552, 8.51844e-14, 0.00918068, 8.51844e-14, 8.51844e-14
20.0705, 2, 0.25067, 2.64513e-11, 2, 1.74933, 2.64513e-11, 0, 2.64513e-11, 2.64513e-11, 2.64513e-11, 2.64513e-11, 2.64513e-11, 2.64513e-11, 2.64513e-11, 2.64513e-11, 2.64513e-11, 2.64513e-11, 2.64513e-11, 2.64513e-11, 2.64513e-11, 2.64513e-11, 0.241639, 2.64513e-11, 0.00903165, 2.64513e-11, 2.64513e-11
20.0784, 0, 0.260298, 4.6448e-11, 1.41421, -0.260298, 4.6448e-11, 0, 4.6448e-11, 4.6448e-11, 4.6448e-11, 4.6448e-11, 4.6448e-11, 4.6448e-11, 4.6448e-11, 4.6448e-11, 4.6448e-11, 4.6448e-11, 4.6448e-11, 4.6448e-11, 4.6448e-11, 4.6448e-11, 0.251409, 4.6448e-11, 0.00888987, 4.6448e-11, 4.6448e-11
20.0863, 0, 0.269555, 3.12856e-11, 1.41421, -0.269555, 3.12856e-11, 0, 3.12856e-11, 3.12856e-11, 3.12856e-11, 3.12856e-11, 3.12856e-11, 3.12856e-11, 3.12856e-11, 3.12856e-11, 3.12856e-11, 3.12856e-11, 3.12856e-11, 3.12856e-11, 3.12856e-11, 3.12856e-11, 0.260799, 3.12856e-11, 0.00875558, 3.12856e-11, 3.12856e-11
20.0942, 0, 0.278366, 8.55193e-12, 1.41421, -0.278366, 8.55193e-12, 0, 8.55193e-12, 8.55193e-12, 8.55193e-12, 8.55193e-12, 8.55193e-12, 8.55193e-12, 8.55193e-12, 8.55193e-12, 8.55193e-12, 8.55193e-12, 8.55193e-12, 8.55193e-12, 8.55193e-12, 8.55193e-12, 0.269737, 8.55193e-12, 0.00862916, 8.55193e-12, 8.55193e-12
20.102, 0, 0.286668, 6.52193e-14, 1.41421, -0.286668, 6.52193e-14, 0, 6.52193e-14, 6.52193e-14, 6.52193e-14, 6.52193e-14, 6.52193e-14, 6.52193e-14, 6.52193e-14, 6.52193e-14, 6.52193e-14, 6.52193e-14, 6.52193e-14, 6.52193e-14, 6.52193e-14, 6.52193e-14, 0.278157, 6.52193e-14, 0.00851086, 6.52193e-14, 6.52193e-14
20.1099, 0, 0.294389, 2.95257e-11, 1.41421, -0.294389, 2.95257e-11, 0, 2.95257e-11, 2.95257e-11, 2.95257e-11, 2.95257e-11, 2.95257e-11, 2.95257e-11, 2.95257e-11, 2.95257e-11, 2.95257e-11, 2.95257e-11, 2.95257e-11, 2.95257e-11, 2.95257e-11, 2.95257e-11, 0.285988, 2.95257e-11, 0.00840104, 2.95257e-11, 2.95257e-11
20.1178, 0, 0.301465, 5.19737e-11, 1.41421, -0.301465, 5.19737e-11, 0, 5.19737e-11, 5.19737e-11, 5.19737e-11, 5.19737e-11, 5.19737e-11, 5.19737e-11, 5.19737e-11, 5.19737e-11, 5.19737e-11, 5.19737e-11, 5.19737e-11, 5.19737e-11, 5.19737e-11, 5.19737e-11, 0.293165, 5.19737e-11, 0.00829993, 5.19737e-11, 5.19737e-11
20.1257, 0, 0.307827, 3.48757e-11, 1.41421, -0.307827, 3.48757e-11, 0, 3.48757e-11, 3.48757e-11, 3.48757e-11, 3.48757e-11, 3.48757e-11, 3.48757e-11, 3.48757e-11, 3.48757e-11, 3.48757e-11, 3.48757e-11, 3.48757e-11, 3.48757e-11, 3.48757e-11, 3.48757e-11, 0.299619, 3.48757e-11, 0.00820785, 3.48757e-11, 3.48757e-11
20.1336, 2, 0.313415, 9.37726e-12, 2, 1.68658, 9.37726e-12, 0, 9.37726e-12, 9.37726e-12, 9.37726e-12, 9.37726e-12, 9.37726e-12, 9.37726e-12, 9.37726e-12, 9.37726e-12, 9.37726e-12, 9.37726e-12, 9.37726e-12, 9.37726e-12, 9.37726e-12, 9.37726e-12, 0.30529, 9.37726e-12, 0.008125, 9.37726e-12, 9.37726e-12
20.1415, 0, 0.318168, 4.79162e-14, 1.41421, -0.318168, 4.79162e-14, 0, 4.79162e-14, 4.79162e-14, 4.79162e-14, 4.79162e-14, 4.79162e-14, 4.79162e-14, 4.79162e-14, 4.79162e-14, 4.79162e-14, 4.79162e-14, 4.79162e-14, 4.79162e-14, 4.79162e-14, 4.79162e-14, 0.310116, 4.79162e-14, 0.00805163, 4.79162e-14, 4.79162e-14
20.1493, 0, 0.322029, 2.90989e-11, 1.41421, -0.322029, 2.90989e-11, 0, 2.90989e-11, 2.90989e-11, 2.90989e-11, 2.90989e-11, 2.90989e-11, 2.90989e-11, 2.90989e-11, 2.90989e-11, 2.90989e-11, 2.90989e-11, 2.90989e-11, 2.90989e-11, 2.90989e-11, 2.90989e-11, 0.314041, 2.90989e-11, 0.00798795, 2.90989e-11, 2.90989e-11
20.1572, 0, 0.324949, 5.09668e-11, 1.41421, -0.324949, 5.09668e-11, 0, 5.09668e-11, 5.09668e-11, 5.09668e-11, 5.09668e-11, 5.09668e-11, 5.09668e-11, 5.09668e-11, 5.09668e-11, 5.09668e-11, 5.09668e-11, 5.09668e-11, 5.09668e-11, 5.09668e-11, 5.09668e-11, 0.317015, 5.09668e-11, 0.00793412, 5.09668e-11, 5.09668e-11
20.1651, 2, 0.326885, 3.40071e-11, 2, 1.67312, 3.40071e-11, 0, 3.40071e-11, 3.40071e-11, 3.40071e-11, 3.40071e-11, 3.40071e-11, 3.40071e-11, 3.40071e-11, 3.40071e-11, 3.40071e-11, 3.40071e-11, 3.40071e-11, 3.40071e-11, 3.40071e-11, 3.40071e-11, 0.318994, 3.40071e-11, 0.00789029, 3.40071e-11, 3.40071e-11
20.173, 0, 0.3278, 8.98722e-12, 1.41421, -0.3278, 8.98722e-12, 0, 8.98722e-12, 8.98722e-12, 8.98722e-12, 8.98722e-12, 8.98722e-12, 8.98722e-12, 8.98722e-12, 8.98722e-12, 8.98722e-12, 8.98722e-12, 8.98722e-12, 8.98722e-12, 8.98722e-12, 8.98722e-12, 0.319943, 8.98722e-12, 0.00785658, 8.98722e-12, 8.98722e-12
20.1809, 0, 0.327667, 2.69529e-14, 1.41421, -0.327667, 2.69529e-14, 0, 2.69529e-14, 2.69529e-14, 2.69529e-14, 2.69529e-14, 2.69529e-14, 2.69529e-14, 2.69529e-14, 2.69529e-14, 2.69529e-14, 2.69529e-14, 2.69529e-14, 2.69529e-14, 2.69529e-14, 2.69529e-14, 0.319834, 2.69529e-14, 0.00783309, 2.69529e-14, 2.69529e-14
20.1887, 0, 0.326468, 2.73962e-11, 1.41421, -0.326468, 2.73962e-11, 0, 2.73962e-11, 2.73962e-11, 2.73962e-11, 2.73962e-11, 2.73962e-11, 2.73962e-11, 2.73962e-11, 2.73962e-11, 2.73962e-11, 2.73962e-11, 2.73962e-11, 2.73962e-11, 2.73962e-11, 2.73962e-11, 0.318648, 2.73962e-11, 0.00781985, 2.73962e-11, 2.73962e-11
20.1966, 0, 0.324197, 4.8116e-11, 1.41421, -0.324197, 4.8116e-11, 0, 4.8116e-11, 4.8116e-11, 4.8116e-11, 4.8116e-11, 4.8116e-11, 4.8116e-11, 4.8116e-11, 4.8116e-11, 4.8116e-11, 4.8116e-11, 4.8116e-11, 4.8116e-11, 4.8116e-11, 4.8116e-11, 0.31638, 4.8116e-11, 0.00781689, 4.8116e-11, 4.8116e-11
20.2045, 0, 0.320855, 3.19835e-11, 1.41421, -0.320855, 3.19835e-11, 0, 3.19835e-11, 3.19835e-11, 3.19835e-11, 3.19835e-11, 3.19835e-11, 3.19835e-11, 3.19835e-11, 3.19835e-11, 3.19835e-11, 3.19835e-11, 3.19835e-11, 3.19835e-11, 3.19835e-11, 3.19835e-11, 0.31303, 3.19835e-11, 0.00782423, 3.19835e-11, 3.19835e-11
20.2124, 2, 0.316459, 8.30836e-12, 2, 1.68354, 8.30836e-12, 0, 8.30836e-12, 8.30836e-12, 8.30836e-12, 8.30836e-12, 8.30836e-12, 8.30836e-12, 8.30836e-12, 8.30836e-12, 8.30836e-12, 8.30836e-12, 8.30836e-12, 8.30836e-12, 8.30836e-12, 8.30836e-12, 0.308618, 8.30836e-12, 0.00784181, 8.30836e-12, 8.30836e-12
20.2203, 0, 0.311035, 1.19791e-14, 1.41421, -0.311035, 1.19791e-14, 0, 1.19791e-14, 1.19791e-14, 1.19791e-14, 1.19791e-14, 1.19791e-14, 1.19791e-14, 1.19791e-14, 1.19791e-14, 1.19791e-14, 1.19791e-14, 1.19791e-14, 1.19791e-14, 1.19791e-14, 1.19791e-14, 0.303166, 1.19791e-14, 0.00786959, 1.19791e-14, 1.19791e-14
20.2282, 2, 0.304624, 2.25407e-11, 2, 1.69538, 2.25407e-11, 0, 2.25407e-11, 2.25407e-11, 2.25407e-11, 2.25407e-11, 2.25407e-11, 2.25407e-11, 2.25407e-11, 2.25407e-11, 2.25407e-11, 2.25407e-11, 2.25407e-11, 2.25407e-11, 2.25407e-11, 2.25407e-11, 0.296716, 2.25407e-11, 0.00790748, 2.25407e-11, 2.25407e-11
20.236, 0, 0.297272, 3.96974e-11, 1.41421, -0.297272, 3.96974e-11, 0, 3.96974e-11, 3.96974e-11, 3.96974e-11, 3.96974e-11, 3.96974e-11, 3.96974e-11, 3.96974e-11, 3.96974e-11, 3.96974e-11, 3.96974e-11, 3.96974e-11, 3.96974e-11, 3.96974e-11, 3.96974e-11, 0.289317, 3.96974e-11, 0.00795539, 3.96974e-11, 3.96974e-11
20.2439, 0, 0.289045, 2.62896e-11, 1.41421, -0.289045, 2.62896e-11, 0, 2.62896e-11, 2.62896e-11, 2.62896e-11, 2.62896e-11, 2.62896e-11, 2.62896e-11, 2.62896e-11, 2.62896e-11, 2.62896e-11, 2.62896e-11, 2.62896e-11, 2.62896e-11, 2.62896e-11, 2.62896e-11, 0.281031, 2.62896e-11, 0.00801318, 2.62896e-11, 2.62896e-11
20.2518, 4, 0.280009, 6.71345e-12, 2.44949, 3.71999, 6.71345e-12, 0, 6.71345e-12, 6.71345e-12, 6.71345e-12, 6.71345e-12, 6.71345e-12, 6.71345e-12, 6.71345e-12, 6.71345e-12, 6.71345e-12, 6.71345e-12, 6.71345e-12, 6.71345e-12, 6.71345e-12, 6.71345e-12, 0.271928, 6.71345e-12, 0.00808072, 6.71345e-12, 6.71345e-12
20.2597, 0, 0.270247, 2.99476e-15, 1.41421, -0.270247, 2.99476e-15, 0, 2.99476e-15, 2.99476e-15, 2.99476e-15, 2.99476e-15, 2.99476e-15, 2.99476e-15, 2.99476e-15, 2.99476e-15, 2.99476e-15, 2.99476e-15, 2.99476e-15, 2.99476e-15, 2.99476e-15, 2.99476e-15, 0.262089, 2.99476e-15, 0.00815786, 2.99476e-15, 2.99476e-15
